global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1268.9720196015053	0.9642726256827244	1610289.986531523	0.9298216966410556	1619.714911961319	-0.7787164367077821	0.6063992887988653	2623476.3960298635	1223.066563983992	1.3807954676010468	1495891.8199356082	1.9065961233475932	1310.0132303246316	1195.4818612386102	1.102836	21.117495	0.094291910317929	0.0440515215641402	-0.0585459997	-0.1293223203	-0.0763976718	0.0080074406	0.1296978495	-0.0937723903	-0.0946032932	-0.13593237	-0.0118495002	-0.0284223035	0.0436703593	-0.2312343942	-0.0932848364	0.0655984732	-0.2889357155	-0.1036613256	-0.0215276979	0.1910898553	0.0399015539	-0.1639398303	0.0495802379	-0.1773629587	0.0626726322	0.0303637262	0.1211472711	0.0296432555	-0.0321411819	0.0376947213	0.1117380646	0.1081106668	-0.1715115803	0.0027944267	0.0810427876	0.1528760525	0.1234292706	-0.0511178059	-0.0077444024	0.0835137515	0.067866036	0.1869213844	0.0825258061	0.0151575132	0.0990728818	0.1748579019	0.028206495	-0.0638308985	-0.2364854774	-0.0010866014	0.1885045528	-0.0124136515	-0.003440916	0.0167193628	0.0134717003	-0.0340584103	0.1271284456	-0.1724110566	-0.0065684481	0.137500485	0.2188578766	-0.0548281195	0.1365883125	-0.1093456234	0.1826059995	-0.0255161867	-0.1311539906	-0.0945942502	0.1453296961	-0.0842981874	-0.0599084478	0.0247907926	0.1573426536	-0.1328637396	0.0325243487	-0.0327271025	-0.0263866634	0.007073281	-0.0066811368	-0.1359492751	-0.0021680141	0.2820449582	-0.1629268157	-0.0493623908	0.0218407062	-0.080717584	0.0613921751	-0.2054231781	0.1033401944	-0.0141533203	0.0028756214765621	-0.0055828331473008	3.116802595060167e-05	8.269198876465194e-06	-0.0250114798283647	0.0144969343613182	0.0002101611058763	0.0006255741232046	-0.0294565030385669	-0.0198556140705648	0.0008676855712611	0.0003942454101192	-0.0010500285068042	0.0001539915520149	1.1025598651014576e-06	2.3713398091957708e-08	-0.0003178920724076	-0.0005898089024127	1.010553696995988e-07	3.478745413652738e-07	-0.0002051668193562	-0.0003433301203473	4.20934237647396e-08	1.1787557153769153e-07
1268.3176008923951	-0.6544187091101321	1608629.536733441	0.4282638468333717	1616.9147007252911	-2.8002112360279625	7.841182966377249	2614413.149421558	1223.369532327091	0.3029683430991099	1496633.0126262056	0.0917898169202199	1310.5664703906896	1189.3576451491003	1.1149	21.348499	0.0673786869006869	0.0394421746959737	0.1226518533	-0.1410512772	-0.0161325096	-0.0852216503	-0.0792582843	-0.1010483112	0.02709245	-0.1193031963	0.1180089584	0.0168768297	0.000653649	-0.0851801999	-0.1734534884	0.1388808349	-0.1959271476	0.0687357765	0.0757367368	-0.1516514919	0.0295675267	0.1236686774	0.1791034025	-0.0087804646	-0.1001597624	-0.1326150008	-0.0899598466	0.0171604275	-0.0919519588	-0.1486753104	-0.1625385543	-0.0721898519	-0.0831138529	-0.0126347608	0.1258391257	0.082418015	-0.0866740326	-0.0505831601	0.0742254585	-0.0565484738	-0.1039157757	0.1699070659	-0.0759131631	0.1236841033	0.0159613493	0.1575989207	-0.1441179953	0.0505046569	-0.1045786109	0.0707204844	-0.1495630746	0.014064346	-0.0840799384	0.088556671	0.014155984	0.021488569	-0.0301517548	2.65393e-05	0.0597632297	0.0216417814	-0.2435770765	-0.0497912114	0.1073676868	0.0543693644	0.1752847407	-0.0838104467	-0.0753010111	-0.0645420027	0.0144681236	-0.1854549335	0.0631540789	-0.0883740006	-0.0268624185	0.1720097982	0.038161053	0.0309578462	0.0576155919	0.0247207503	-0.0911694295	-0.0862676955	-0.0405360229	0.2156238506	-0.1635892366	0.0776684696	0.0963794084	-0.0935987876	-0.0456750161	-0.0408400405	0.0990808418	-0.0253948054	0.0010017432904874	-0.0018738781860747	3.511419456246609e-06	1.0034896200365237e-06	0.0098420100609928	0.0348534898893575	0.0012147657574675	9.686516204068349e-05	-0.0216539895095522	0.0078025135290147	0.0004688952616797	6.087921737045744e-05	-0.0008160657935783	0.0002339627132258	6.659633794485806e-07	5.4738551180024674e-08	-0.0004618837988521	-0.0001439917264444	2.1333664364204722e-07	2.073361728446772e-08	-0.0002841884856106	-7.902166625440001e-05	8.076309535364623e-08	6.244423737621782e-09
1268.835632142148	0.5180312497527666	1609943.861393564	0.2683563757204132	1619.8298996273834	2.915198902092243	8.498384638759818	2623848.903726859	1221.994507673675	-1.375024653416176	1493270.576784627	1.8906927975022751	1310.9787594833035	1209.2189738129916	1.159058	22.194042	0.0494752450440511	0.0288189904183549	0.1607306062	0.0751133426	-0.0637169425	0.1905274379	-0.0018232083	-0.0857289422	0.1444348298	-0.0387147447	-0.0017536205	-0.0572271192	0.0800980944	-0.0028456672	-0.103463933	0.0436070479	-0.1200442477	0.085838631	-0.0389405077	-0.1348335562	0.21622381	0.2445829291	0.1387607945	-0.0866264902	0.0301908329	-0.1682086439	0.0541330198	-0.0577609872	-0.0695461858	0.1535257793	0.0684130759	0.1012487576	-0.0763075239	0.0197467376	-0.2019741705	-0.0439117786	-0.1027328724	0.1375300727	0.0777651007	-0.0442126946	0.0874889821	-0.0098407769	-0.1639298121	0.0051262517	0.1076619998	-0.0084219866	-0.1080683173	-0.1555699972	-0.1852201776	0.0554179937	-0.0067750763	-0.1342412178	-0.1975414085	-0.1265260742	0.0491836355	-0.030305943	0.0632343506	0.1017773278	0.1879500018	-0.0929494671	-0.1904787448	-0.0361368758	-0.0143062927	-0.0733174584	0.1486081614	-0.1910384015	-0.012297662	0.0762688983	-0.0027950217	-0.0495148126	0.1550611323	0.158799173	0.1017607781	-0.0300903587	-0.0676199312	0.0850934496	0.1386217566	-0.0250745283	-0.2127426926	-0.0508493942	0.0861814551	0.0981793146	-0.1017059023	0.007942105	0.0476730398	-0.1543864667	0.1236587423	0.2387864731	0.0946861568	-0.0364975928	-0.0096447212662695	-0.0106464645567568	0.0001133472075582	9.302064830403116e-05	0.0073963085800272	-0.0024457014809655	5.981455733997327e-06	5.470538061098397e-05	0.0038575191052814	0.0255115086148336	1.4880453647611014e-05	0.0006508370718047	-0.0008081125867459	7.953206832400053e-06	6.530459528571497e-07	6.325349891893489e-11	-0.0005408324975553	-7.894869870320002e-05	2.924997904119036e-07	6.232897026928657e-09	-0.0004147179879049	-0.0001305295022943	1.719910094918888e-07	1.703795096919767e-08
1267.7448883412392	-1.09074380090874	1607177.1019153409	1.189722039220845	1620.2951221277217	0.4652225003383137	0.2164319748210323	2625356.282790889	1223.30641635072	1.3119086770450394	1496478.588284841	1.7211043769060657	1311.1306959244648	1195.510144743201	1.201227	23.001505	0.1042336196302396	0.0494764647215364	-0.0532776262	0.1193885573	-0.0760755229	-0.0636462417	-0.1002482803	0.0603819038	0.0536092131	0.118084725	0.1159197384	-0.0428020982	-0.10883638	-0.1621532304	-0.0856291674	-0.1330520832	-0.128615992	0.0468214606	-0.1746819828	-0.0659488797	-0.1796598992	0.1059473774	0.1248636019	0.0218231235	0.1823419122	-0.0428086304	-0.0964808345	0.0423665456	0.1989275086	0.2310642961	-0.0611417555	-0.0201392893	-0.1651908427	-0.0898629133	-0.1154097218	-0.0858720757	-0.0013667688	0.0902783765	-0.0772875432	-0.0016719917	-0.0416646628	-0.1469211563	0.0047327397	-0.0121579833	0.1485657221	0.1465376991	-0.142212881	0.0992932718	-0.1243393075	0.0906643346	0.0052845187	0.0397989705	0.0380553911	-0.2348438477	0.1589835469	0.061363056	-0.0240198257	0.0858860128	0.1110871984	-0.1155959668	0.1020583338	0.1483852152	-0.0862076663	-0.1217440695	0.1745480165	-0.1178124984	-0.0467484015	0.1891631372	0.0926183589	0.0624557477	-0.0368765656	-0.1652930015	0.0698915916	0.0346866029	-0.0262111218	-0.0099019786	-0.0033197604	-0.0747628791	-0.1693175853	-0.0815140426	-0.0136714704	0.0654977394	0.0239114712	0.1237184471	0.0637240979	0.028143924	0.1814172944	0.2107861034	0.0901621419	-0.0474010431	-0.0028375638765396	0.0068071573897299	4.633739172855438e-05	8.051768753442443e-06	-0.0233877513646518	-0.030784059944679	0.0009476583466775	0.0005469869138947	-0.0215335685612743	-0.0253910876665557	0.0004636945749831	0.0006447073328907	-0.0012940463971128	-0.0004859338103669	1.6745560778806185e-06	2.3613166805769438e-07	-0.0002757796444678	0.0002650528530875	7.605441230278618e-08	7.025301492982385e-08	-0.0003406783587738	7.40396291311e-05	1.1606174413681e-07	5.481866681870832e-09
1266.5772670871647	-1.1676212540744473	1604217.973501991	1.363339392966385	1610.2129271101244	-10.082195017597314	101.6506563728641	2592785.6706325547	1221.5353948854934	-1.7710214652265677	1492148.7209580585	3.1365170302932586	1308.464196051375	1193.0228860280286	1.11953	21.437145	0.0485612744698395	0.0298004401041619	-0.1299218232	-0.0223333474	0.0340674611	0.1700953336	-0.1347096268	0.1285547105	-0.0491008535	0.1453689542	0.0490178332	0.1267148466	0.0436064749	-0.1093548191	-0.2627462593	-0.0489710632	-0.1242062241	-0.1243959993	-0.0661604204	-0.0591830435	0.0071725791	0.3520703249	0.1016093135	-0.0568755031	0.111657237	0.1306764358	-0.1751354109	-0.0028142068	-0.0745023323	0.0390556407	0.0333450791	0.0238460973	0.1870180897	0.0576052671	-0.0878456079	-0.0071802149	0.085251245	-0.141141598	-0.0634534222	0.0247511369	0.0468034745	-0.0951542645	0.1294813451	0.135894249	0.0651929313	0.1126015839	-0.1069365205	-0.1813045842	-0.0667998458	-0.0926702917	-0.0982348475	-0.018817092	-0.0594812688	-0.0462267802	0.1626635896	0.0803859822	-0.0797996617	0.1962368779	0.0063642992	-0.0283241235	0.1722395947	-0.0769100724	-0.1392260453	-0.0025870081	0.1748490733	-0.0064425537	-0.0668076508	0.1515745436	0.0792046651	-0.0846106559	-0.088049893	0.1459178673	-0.0581094996	0.1107351629	-0.0754606336	0.0182276076	-0.0274337594	-0.1819273692	-0.0578315914	-0.1175736581	-0.0763311771	-0.0407455656	-0.0299465996	0.2144558411	-0.0940145391	0.0632000207	-0.0155570535	0.022572214	0.0855149763	-0.0580456054	-0.0013953520778215	0.0014422117987181	2.0799748723616974e-06	1.947007421080777e-06	-0.021126326192558	0.0022614251720937	5.114043808979466e-06	0.0004463216583943	0.0038455606140033	0.0253791291752776	1.478833643597344e-05	0.0006441001976954	-0.0009550565785566	0.0003389898185561	9.121330682442392e-07	1.1491409708476539e-07	-0.0003263375549009	-5.0557910433100014e-05	1.0649619973869793e-07	2.5561023073613634e-09	-0.0003406559212881	2.243748570003156e-08	1.160464567086442e-07	5.034407645391207e-16
1265.8167744461832	-0.7604926409815107	1602292.1064693397	0.578349056987033	1610.322111224184	0.1091841140596443	0.0119211707629894	2593137.301897513	1221.157632865158	-0.3777620203354672	1491225.9643048358	0.1427041440079339	1307.9586608617842	1177.684494962431	1.096092	20.988352	0.0227689816017527	0.0110728698389207	-0.025282872	-0.1000475334	0.0609645551	-0.0113112629	0.0733745254	0.0047419594	-0.066151681	-0.1088717567	0.0854842488	0.1617316612	-0.117988169	-0.2691553388	-0.0533310314	-0.0795707074	-0.1554290538	-0.048145689	0.1400855132	0.1274614214	-0.0159947796	0.180494176	0.0314473403	-0.0246384305	-0.1638102404	0.0711577031	0.1446239587	0.352512189	0.1090650283	-0.137627442	0.0962283376	-0.0473881146	0.0628948647	0.0768270871	0.0840140099	-0.1338920883	-0.1054829387	-0.017060051	-0.157860791	0.0779630921	0.0715060702	0.0122158654	0.0643296794	0.2340907245	0.0576041888	0.0720367925	-0.0228175826	0.1567577923	-0.162736249	-0.1512072364	-0.0383651945	-0.0779908758	-0.0670901783	-0.050645095	-0.1730956698	-0.0161201046	-0.1423030569	0.0148066337	-0.0869446771	0.2370487535	0.1542349112	-0.0941922288	-0.0180554449	-0.1941089491	0.1696577216	-0.022234961	0.0153345558	0.1195034135	-0.0363028668	-0.1329936051	-0.0690814692	-0.0429030051	0.0814106478	-0.0473807129	0.1788210459	0.190748937	0.0812401517	-0.1400006299	0.0402712905	-0.1333831324	-0.0159524336	-0.1761107654	0.0010390181	0.1275299148	-0.0294165551	0.0470622009	-0.0396902032	0.0194382863	0.0807510076	-0.0683731426	-0.0094111775825211	-0.0080158255046996	6.42534585217926e-05	8.857026348974771e-05	-0.018202958190443	0.002923368002115	8.546080475789856e-06	0.000331347686883	0.0075484275745765	0.0037028669605732	5.697875884862686e-05	1.3711223727704607e-05	-0.0010640670184968	-0.0001090104399401	1.1322386198526693e-06	1.1883276015955937e-08	-0.0003798191797705	-5.348162486959999e-05	1.442626093215354e-07	2.8602841986926163e-09	-0.0003407022791656	-4.6357877500006594e-08	1.1607804302863445e-07	2.1490528063056176e-15
1267.1042766102926	1.2875021641093554	1605553.247804093	1.6576618225862734	1618.6087056528224	8.28659442863841	68.66764722474112	2619894.142015105	1224.363160974839	3.205528109681154	1499065.1499522997	10.275410461956032	1311.8608156313455	1194.679995886267	1.137084	21.773281	0.0628805002720356	0.0370732090834835	0.1192897399	-0.0316302826	0.1074782888	0.1152231984	-0.1050024759	0.0168046416	0.0100589977	-0.015189049	0.0074817771	0.1994298221	0.0900933643	-0.0255329922	0.023574156	-0.111008761	-0.1152348583	0.102708741	0.0642465871	-0.0347364485	0.0918251177	0.065870882	-0.0639886236	-0.059120835	0.11635942	0.009341271	0.0112528471	-0.0060195792	0.1442800227	0.1309425464	-0.0257400708	0.0239834326	0.1863371422	-0.0291668917	0.2390325983	-0.16646537	-0.1657873918	0.1921091691	0.0138052653	-0.2540587234	-0.123097382	-0.0439316567	-0.1233309199	0.142979714	0.128699735	-0.0508338579	0.0965216015	-0.111958151	-0.0192283513	0.1749390158	0.1575327913	-0.0532538617	-0.0257219895	-0.0639475571	-0.0724987531	0.0553649751	-0.2046558805	0.115313628	-0.0141598178	0.0379742577	-0.0063396806	-0.0149338036	-0.0245044365	0.1003733011	0.1501221888	0.0056490536	0.1393622817	0.0873087281	-0.0461782751	-0.0672567921	0.1202329668	-0.0055894169	0.0995121998	-0.1242136765	-0.1390137375	0.0760849273	0.0122272534	-0.1315012788	0.0484527128	-0.0413090543	-0.010674355	-0.1874910132	-0.121953322	0.2192188619	-0.0916736863	0.0406895767	-0.0776495412	-0.1468101992	0.0758767427	-0.0783272495	-0.0162192759155743	-0.0068080983330531	4.635020291252173e-05	0.0002630649112255	-0.0211837395753775	-0.0029807813849344	8.885057664772031e-06	0.0004487508223974	0.0269635776624994	0.0194151500879229	0.0007270345203616	0.0003769480529365	-0.0004260583096031	0.0006380087088937	1.81525683181851e-07	4.0705511262420605e-07	-0.0003449273645008	3.4891815269700005e-05	1.1897488678146777e-07	1.2174387728148704e-09	-0.0003400733940065	6.288851591000101e-07	1.1564991331110019e-07	3.95496543336245e-13
1267.9950294257574	0.8907528154647935	1607811.3946484274	0.7934405782584564	1609.137229692818	-9.471475960004454	89.7088568609423	2589322.623983477	1223.7467615464154	-0.6163994284236196	1497556.1363953394	0.3799482553609649	1308.4536616388395	1175.8138980277597	1.235654	23.660723	0.128882169784856	0.0798405691497464	-0.0563222131	0.1739595125	0.0009052122	-0.1319744988	0.0088514451	0.1025955737	0.0662771159	0.0763950811	-0.0891597349	0.0019363318	-0.1475971269	-0.1844743797	0.0084531668	-0.1557950162	-0.0335005018	0.0920174077	-0.1181760718	0.0832279541	0.0267369972	-0.1217207975	0.2643292111	-0.1270274022	-0.0605167415	-0.0435301931	0.1361429973	0.1131831295	0.1861663812	-0.0091954458	-0.0347410139	0.1830369591	-0.0071671783	0.0887624745	0.1194265762	-0.1087024035	-0.0083121368	-0.1063649417	-0.0191005358	-0.0716115665	-0.1055114068	-0.1278934004	0.0026251411	-0.1012710662	0.0876162554	0.0273016674	0.1068376428	0.2181821842	-0.1678165861	0.0467176922	0.0750721412	0.0550048113	-0.006712772	0.0498620959	0.0312933839	0.0638435084	-0.2147237718	0.0790655601	-0.0617231777	-0.057539394	-0.1058849086	-0.1060869213	0.1617839131	-0.1849438914	0.0991747695	0.0338301369	0.0494795884	0.1045463089	0.079683222	0.1374108626	0.0583471133	-0.1729539421	0.1461232061	0.1211217333	0.0053697039	0.0021488252	-0.0483194127	-0.1080498976	-0.0812841998	0.0513683899	0.1178630821	-0.2620775704	-0.037481503	-0.0370513871	-0.0018075048	0.0796945088	-0.0846180109	-0.0277494551	0.0708988393	-0.0878535601	-0.0160855581415546	0.0001337177740196	1.7880443088782888e-08	0.0002587451807253	0.0042136819507305	0.025397421526108	0.0006450290201748	1.775511558191199e-05	0.0187181063412111	-0.0082454713212883	0.0003503675050008	6.798779731018785e-05	0.0008848423864517	0.0013109006960548	7.829460488615397e-07	1.7184606349169592e-06	-0.0009351506891761	-0.0005902233246753	8.745068114665348e-07	3.4836357299076466e-07	-0.0003390862314678	9.871625386999837e-07	1.1497947237103445e-07	9.744898778125968e-13
1268.95161026678	0.956580841022742	1610238.189198654	0.915046905411776	1615.794548185745	6.657318492927061	44.31988951626864	2610792.021946776	1222.267644066904	-1.4791174795113875	1493938.19373286	2.18778851819612	1309.7442539836866	1192.549334509732	1.197811	22.9361	0.1056448840681535	0.0533507980161369	-0.1469827935	-0.0468074549	0.0022106288	0.1499701878	-0.0954557675	0.0658479035	-0.1123029999	0.1777422322	-0.0014112136	0.09132913	0.0757898965	-0.0317621369	-0.0048112695	-0.1004481592	-0.1268635037	-0.1071833459	0.004806406	0.0523710687	-0.047385871	0.015608704	-0.0562209779	0.0736308961	0.0676393496	0.2478691947	0.1361513965	-0.075475904	0.136483434	-0.0834740744	0.0140601443	0.0671360258	-0.064700592	0.0081701471	-0.1012753148	-0.0286738173	0.0496272354	0.0724887649	-0.1391938745	0.1062950869	0.0125931983	-0.0303928303	0.1400566437	0.0354492335	0.1226930858	0.0407553615	0.0575645974	-0.1211953849	0.0016074606	-0.0048333921	-0.0555395191	0.1958188657	-0.0277217806	0.0811328996	-0.1093332555	0.0693553976	-0.0565128033	0.0298856564	-0.0563528514	-0.0827149603	0.1244232169	-0.0672837492	0.0014430272	-0.2046069358	0.1259588756	0.159622738	-0.0590291233	0.0594876043	0.010115593	0.0029917322	-0.0544725324	0.1526355913	-0.0533753804	0.1297347015	-0.059433896	-0.0240033721	-0.0641074225	-0.1530104535	0.0343906468	-0.0392578221	0.0633506831	-0.1099233843	0.0550828402	-0.1106346341	0.0675051194	-0.1760327378	-0.0399655846	-0.0017630903	0.0658240966	-0.096900045	-0.0069010724844957	0.0091844856570589	8.435477678472068e-05	4.762480143626365e-05	-0.0005303851115314	-0.0047440670622619	2.2506172291238254e-05	2.813083665341756e-07	-0.0225876357224166	-0.0413057420636277	0.0005102012875285	0.0017061643274269	0.0002409227928399	-0.0006439195936118	5.8043792109777376e-08	4.146324430371856e-07	-0.0006850273485359	0.0002501233406402	4.6926246824212533e-07	6.256168553301357e-08	-0.0002249173800157	0.0001141688514521	5.05878278331268e-08	1.303452664189168e-08
1269.3567704143636	0.4051601475835014	1611266.6105967837	0.1641547451898846	1618.8942978358505	3.099749650105423	9.608447893328693	2620818.7475654315	1223.2353203268613	0.9676762599572156	1496304.648895159	0.9363973440847848	1310.5658903012718	1190.1907092708432	1.106199	21.181873	0.0470997320269088	0.0226569401187463	-0.0070911546	-0.1226502306	-0.0431822608	-0.0515004885	0.0889882299	-0.0771972386	-0.0643878434	-0.0350795611	-0.0084542624	0.0465255916	-0.1758363646	-0.0962144805	0.1194139128	-0.0448541211	-0.1539444015	-0.0607710646	0.1311440894	0.0121137604	-0.0708654966	-0.0799970295	0.1162690009	0.1427822103	0.1109314564	-0.0236225742	-0.1702121174	0.0111863977	0.1509151263	0.0373131853	-0.1691691564	-0.1781054012	-0.0224505246	0.0876157145	-0.2822895611	-0.0641851176	-0.1137866461	-0.0991693908	0.0419122548	0.0802491273	0.2213953677	0.0871784133	0.0663353838	0.1428091676	0.1078646082	-0.0003143712	0.0459804743	0.1813759293	-0.0262312779	0.0084851044	-0.0278829805	0.0281729411	-0.0231213132	-0.05904207	-0.0137113465	-0.1418000983	0.0154316029	0.0374437572	0.0540406365	-0.0472798158	0.1002264754	0.1495982369	-0.2018020737	-0.0828557861	0.1544310566	0.1106639939	-0.0030260787	-0.0335028738	-0.1085420375	-0.0418532554	-0.0019814725	-0.0740740175	-0.0181891782	0.03411213	0.1712992798	0.1976417239	0.0111867878	-0.0916279636	0.0909697302	-0.1103886137	0.038158006	0.0777262	0.0744896762	-0.1034178915	-0.0757267216	-0.0523722478	-0.0098605437	-0.0318637815	0.0606594461	-0.1054172954	0.0019671312476958	0.0088682037321915	7.864503743565525e-05	3.869605345661235e-06	-0.003371733315717	-0.0028413482041856	8.073259617428733e-06	1.1368585552315952e-05	-0.0362338877159302	-0.0136462519935136	0.0013128946190106	0.0001862201934704	3.5001374655943834e-05	-0.0002059214181839	1.225096227805747e-09	4.240363046689176e-08	-0.0006849995727715	2.7775764399975457e-08	4.692244146971375e-07	7.71493088002944e-16	4.011987976306207e-06	0.000228929367992	1.6096047522025575e-11	5.240865552921939e-08
1271.2634762726946	1.906705858330952	1616110.826104936	3.635527230193572	1620.617972421174	1.7236745853235789	2.9710540760904114	2626402.6125345174	1223.8141716452203	0.5788513183590567	1497721.126719677	0.335068848766018	1311.0963470593424	1200.977742848331	1.106609	21.189734	0.1013255511806268	0.0500947889047413	0.1568136568	-0.0688732325	-0.0632644112	0.0605612721	-0.113107723	-0.1263154926	0.0489720042	0.0475936365	-0.0539489225	0.1226398082	-0.0596431824	0.0040628415	-0.027540511	-0.148393913	-0.0211128705	0.1552593905	0.0904530477	-0.0069138915	0.2015083426	-0.1340727084	-0.1325082466	0.0625469859	0.1114290025	-0.0630497626	0.0679801799	0.0215777268	0.1214014768	0.0818479336	-0.0275617904	-0.1954117572	0.1067710233	-0.1840194394	-0.0924413278	-0.0257897152	-0.1341899119	-0.0826359728	0.0188863219	0.0208763536	-0.1339290097	0.0149366527	-0.1212729829	0.0749884747	0.1694497908	-0.1788863391	0.1094696934	0.0049972506	0.0228893379	0.1944124594	0.0932627743	0.0562583283	-0.0582630716	-0.0677790942	-0.1131246983	-0.021667551	-0.0614977437	0.0663919607	0.0020194598	-0.0977119932	0.1342636655	0.022786431	-0.0938759715	0.1150073807	0.1155218659	0.0273310925	0.0508027301	0.0262674664	-0.1493205529	-0.0158253353	0.1562802196	-0.0189656241	0.0720228318	-0.0721438043	-0.1379642052	0.0376917084	-0.058507614	-0.1538682592	0.1222087282	0.0893678135	-0.076275429	0.0706160972	0.0110305716	0.0211603105	-0.2965679825	0.022330864	-0.090530027	0.0761992275	0.0554119421	-0.1133587932	0.0095084554710638	0.007541324223368	5.687157104195696e-05	9.04107254452031e-05	0.0087223828820413	0.0120941161977583	0.0001462676466048	7.60799631409271e-05	-0.0069821586761378	0.0292517290397924	4.8750539778766354e-05	0.0008556636518174	0.0007398838438035	0.0007048824691475	5.47428102321442e-07	4.968592953115556e-07	-0.000685125912613	-1.2633984150002553e-07	4.693975161337961e-07	1.5961755550251574e-14	-0.0003397468374288	-0.0003437588254051	1.1542791354287147e-07	1.1817013004389833e-07
1271.687662901136	0.4241866284414755	1617189.511974953	0.1799342957485463	1615.9963804188342	-4.621592002339867	21.35911263609182	2611444.3015267733	1224.5798381730622	0.7656665278418586	1499595.7800599632	0.5862452318574076	1310.2214258672907	1203.607559445786	1.166486	22.336271	0.047008065112473	0.0225531283661762	0.0581523491	0.1513104193	-0.175061288	0.0540522873	0.0953692912	-0.0947838176	0.1086433668	0.1870107113	-0.132311738	0.1299895023	-0.1618899546	-0.0625595663	-0.0354218238	-0.1440937086	-0.065129958	0.1076650713	0.0217521184	-0.2060945964	0.0231419107	0.0121705437	-0.1654584735	0.1580443581	-0.0477268981	0.2002865448	0.1942529475	0.0109258922	-0.028298353	-0.0672238724	-0.0126902625	0.0469125995	-0.0708502788	0.0571111805	0.0041390433	0.163985087	-0.0193101851	0.0673136399	0.1668749653	-0.1484377823	-0.0433942334	-0.0480348108	-0.1087608136	-0.0609114877	0.1808541465	-0.1163539309	0.0933150046	0.0518297701	-0.0330922059	-0.07407889	-0.2634950763	0.1220983812	-0.02771155	0.0065431189	-0.0919558854	0.0869977095	-0.1521690241	-0.1622594614	0.0472590307	-0.059401239	-0.058400727	-0.087552315	0.139337854	0.1852583245	0.0955423947	0.0432453397	0.0569414652	0.0181473527	-0.0894409445	0.1956723341	0.1609019693	0.091628801	0.0349982608	0.1553158188	0.1864084169	-0.0473436628	0.0157090431	-0.0893859773	0.1694467376	-0.0181389351	-0.170927046	0.1733825861	0.0195845269	0.1210415734	-0.065670591	-0.0133233592	0.0254653899	-0.011264896	0.0500887521	-0.1206811645	0.0180615738502467	0.0085531183791829	7.315583400831633e-05	0.0003262204499479	0.0154037361240995	0.0066813532420581	4.464048114516161e-05	0.0002372750865808	0.0036537429390648	0.0106359016152026	1.3349837464765884e-05	0.0001131224031682	0.0008629865072593	0.0001231026634558	7.447457117116059e-07	1.5154265749911957e-08	-0.0006850172321397	1.0868047329996074e-07	4.692486083283357e-07	1.181144527670348e-14	-4.020434383731269e-05	0.0002995424935914	1.6163892633888627e-09	8.972570546700622e-08
