global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1165.692504501653	0.2367415110923048	1358839.0150513365	0.0560465430742678	1493.8819577086206	-4.406594257728784	19.41807295224829	2231683.303567341	1118.4446190164049	0.2483353288209855	1250918.3658067512	0.061670435540627	1194.4245732027723	1138.7164717454175	1.18836	22.467642	0.1184081174384364	0.0627325166160885	0.0978129357	-0.1097479127	-0.2024438782	-0.0650488213	0.0989878387	-0.0004633001	0.2727170068	0.0757712429	0.1782996346	-0.1557611208	-0.0630604616	0.0396054587	-0.1484901469	-0.2454970107	0.1212534913	0.0666402078	0.1210220259	-0.1031666963	0.1506540693	0.0475790711	-0.1826495898	-0.0114127951	-0.1250329654	-0.06086378	-0.0144315782	0.084411445	0.1301869246	0.0622035088	0.1849077407	0.0163476001	0.00513776	-0.2239228009	-0.014669185	-0.2215816303	0.2118747178	0.0044097438	-0.0508541776	0.0632356303	0.0397253923	0.2729091704	0.0380463311	0.0794520792	-0.1599739626	0.0423391438	0.1444633076	-0.0942839623	0.1397549347	-0.0765516725	0.0124434494	0.0401230429	0.0056739051	0.1442340478	0.1838318978	0.0655076376	-0.1612469788	-0.102735104	0.0549538442	0.1824033593	0.0587187309	0.0613444738	0.0699231081	-0.1317035116	0.1159155806	0.0824080311	0.1667780721	0.0477319155	0.1564895211	0.0263944139	-0.1411821821	0.058555904	-0.2545306198	0.0881694763	-0.0446875655	0.033771043	-0.0891880787	0.0087071341	0.1039852342	-0.0253809874	-0.0710500255	0.012357957	0.2094964974	-0.0497194413	-0.051971332	0.0893596999	0.1033401944	-0.0141533203	0.0025284492840711	-0.0011898720422607	1.415795476953649e-06	6.3930557821196575e-06	-0.0145141214088511	-0.0165837110564694	0.0002750194724044	0.0002106597202708	0.0217601749765279	0.0525311221123983	0.0004735052150091	0.0027595187903877	0.000148015485442	0.0002900168036345	2.1908583930630918e-08	8.410974639037216e-08	-0.0006409958917568	-0.0005759992391953	4.108757332490953e-07	3.3177512355364145e-07	4.90476409384834e-05	9.605220171629277e-05	2.4056710816303927e-09	9.226025454547396e-09
1164.2522124128827	-1.4402920887703203	1355483.2141082922	2.0744413009743723	1505.7336406707764	11.851682962155792	140.4623890354539	2267233.7966476707	1119.2454738430315	0.8008548266266189	1252710.430718112	0.6413684533311518	1195.546493012351	1132.7745247800126	1.104377	20.879824	0.105757618401511	0.0555178292478804	0.1406947732	-0.0151122997	-0.0712730872	-0.1675008619	0.1458764179	0.0410481655	0.1051584051	0.0400985422	0.3024540014	-0.1002778063	-0.0318535401	0.0044763423	-0.064385589	-0.2016993562	-0.0166273669	-0.0051869263	0.0867572562	-0.0834842275	0.0079554472	0.1266335406	-0.0456567199	0.0230568339	-0.0568929886	0.0898648058	0.1432791874	-0.0874699022	-0.1572497206	0.1643122254	0.0614762845	-0.0244979281	0.2348439833	-0.0068312608	0.0358481772	-0.1930289232	-0.04122279	-0.1718032288	-0.0870071923	0.1324748951	-0.0241205254	0.1287707029	0.0556303886	0.1052053224	-0.2772868994	-0.111217859	0.0590154074	0.0885780339	0.0445231601	-0.1048706002	-0.1131437208	0.0165783825	0.1268735588	-0.0804404021	0.0705778379	0.0299655221	-0.0877711044	-0.1897554496	0.1044160283	-0.0883914321	0.1480371389	0.1140796414	-0.0250078331	-0.1774916111	0.0749857688	-0.0390194195	0.1388644084	0.0747590354	0.104804275	-0.0300589053	-0.124488658	-0.0489915241	-0.0149087089	0.287576069	-0.148143822	0.1017313073	-0.0104365952	-0.0348113527	0.0724584257	0.1921433414	-0.0305924543	0.0470865507	-0.0310382137	-0.1256864431	0.1695320724	0.066912513	0.0990808418	-0.0253948054	0.005135882133473	0.0026074328494018	6.79870606414011e-06	2.637728528892717e-05	-0.0378614852317014	-0.0233473638228503	0.0005450993974765	0.0014334920639503	0.0166968910460099	-0.005063283930518	0.0002787861706023	2.563684416104182e-05	-0.0006739763386171	-0.0008219918240591	4.5424410501571197e-07	6.756705588200064e-07	-0.0001810883033621	0.0004599075883947	3.2792973614563963e-08	2.115149898630288e-07	0.0002619389844595	0.000212891343521	6.861203157967418e-08	4.53227241461835e-08
1162.6629934016207	-1.5892190112620028	1351785.2362256171	2.525617065756578	1500.6606072818531	-5.07303338892325	25.735667765130117	2251982.2582475403	1117.0635183674017	-2.1819554756298203	1247830.9040673585	4.760929697630956	1194.2376763299822	1135.2364511208657	1.036816	19.602489	0.1206959350244372	0.0593142914804119	0.151507651	0.0561700149	0.0524505605	-0.0930822742	0.1660432135	0.0022606358	-0.0245992954	-0.0584436748	0.2632040434	0.0673816819	-0.1327192651	-0.1693615227	0.0167547927	-0.1676425519	-0.0816703566	-0.1065310813	-0.0238721079	0.1133091067	-0.1367291168	0.0427570852	0.2617341762	-0.0720596077	-0.0306012936	-0.0323797622	0.1453931092	0.0616201558	0.0311647094	-0.0446152452	0.1229088841	0.2260668445	-0.1386993873	-0.097705106	0.0378910863	-0.0093482143	-0.0951384925	-0.0064777418	0.2483895083	0.1939144463	-0.0549791055	0.0291220275	0.0764035221	0.1354309693	-0.1843072554	-0.0626731835	-0.0311456298	0.1951622651	-0.0824069505	0.086682341	0.1176059756	-0.0543518709	0.2681271337	-0.0718807809	-0.0663340799	-0.0083785092	0.2506704595	0.0746030366	0.0091753567	0.1249057392	0.0955740372	0.0174177631	-0.1159491549	-0.1776864973	-0.0334265546	-0.0945523739	0.1427591741	0.1877423491	0.0851909089	-0.0670710803	0.0147553721	-0.1745532074	0.0663681027	0.0831505795	-0.0702338356	0.1209050421	-0.2181818996	-0.0632269826	-0.0235420227	-0.0349481648	-0.008635471	-0.0427942238	0.0646810507	-0.2362608065	0.0710917676	-0.0286192815	0.0946861568	-0.0364975928	-0.0056595209592416	-0.0107954030927145	0.0001165407279341	3.203017748809496e-05	-0.0630422556064616	-0.0251807703747601	0.0006340711966664	0.0039743259919504	0.0425502464171074	0.0258533553710974	0.0018105234701565	0.0006683959839442	-0.0012470547160636	-0.0005730783774464	1.5551454648564658e-06	3.284188266967131e-07	0.0004228363203473	0.0006039246237094	1.787905538048445e-07	3.6472495112254043e-07	0.0002622641070209	3.251225614000152e-07	6.87824618314701e-08	1.0570467993130665e-13
1161.8382944821865	-0.8246989194342405	1349868.2225252758	0.6801283077160039	1496.5795052846272	-4.081101997225915	16.65539351176135	2239750.21563798	1116.1643306485828	-0.8991877188188937	1245822.8130121988	0.8085385536747258	1193.6152531131647	1139.8193439190204	1.054526	19.937311	0.1258927835552827	0.0728306453393801	0.0994216034	0.1384784751	0.0838728112	0.0845718966	0.1459571279	0.0925039625	-0.0187628164	-0.0733777632	0.0454962622	0.1357899223	-0.1563349967	-0.1737759847	0.0868151839	-0.113463614	-0.0518667711	-0.2218441848	-0.0365171016	-0.1227532359	-0.0712709744	-0.0252488773	-0.1776757726	0.009030656	0.0246872986	-0.0142352001	0.081184105	-0.1622463163	0.1092942409	0.2469776776	0.1102559836	0.0367638846	-0.1780893565	0.0328551041	0.0896485986	0.0755992042	-0.1792181134	0.0777236789	-0.0008045332	0.1203385177	-0.106605856	-0.0581325807	-0.0535457783	0.1912838048	-0.0975139796	-0.0022778351	-0.008896004	0.0368261712	0.0350834971	-0.0406979569	0.2358935015	0.0348605244	0.1153413712	-0.1262904595	0.1688843197	0.0364924702	0.0524974632	0.0855189183	0.0053084694	-0.2056789315	-0.1442470048	-0.1011521971	-0.1024272423	-0.137868315	-0.1067924872	-0.0949677925	0.0885670392	0.1089065286	0.0526286259	-0.1052877719	-0.0596072374	0.0477963451	0.0312624458	-0.1021183635	0.0584392873	0.0491528668	-0.1903977298	-0.067011521	0.1109019398	0.0504739244	0.1232578819	-0.0804307079	-0.1087604152	-0.0582258248	0.0503664688	-0.0010491498	0.0901621419	-0.0474010431	-0.0097186121758738	-0.0040590912166322	1.6476221504940674e-05	9.445142262504249e-05	-0.0241183367645305	0.038923918841931	0.0015150714580132	0.0005816941682873	0.0525769626353209	0.0100267162182135	0.0027643369999559	0.0001005350381205	-0.0001470084475186	0.001100046268545	2.1611483641828968e-08	1.2101017929397782e-06	6.548074033108087e-05	-0.0003573555800162	4.28772735430644e-09	1.277030105687284e-07	0.000262004810012	-2.592970089000169e-07	6.864652046942423e-08	6.723493882449547e-14
1161.223339410376	-0.6149550718105274	1348439.6439913851	0.3781697403454909	1495.7268916485357	-0.8526136360915189	0.726950012449201	2237198.9344005906	1114.6555027672457	-1.5088278813370837	1242456.8898493012	2.276561575500152	1191.7801527881538	1142.2450795491536	1.041977	19.700064	0.0996759302018563	0.0484804231411737	0.0442845359	0.1700752906	0.0878958098	0.1530076999	0.0312211121	0.1570022804	-0.0249716993	-0.1280636801	-0.04709852	-0.0092535477	-0.189182545	-0.0851544283	0.089983787	0.0626782855	-0.1694652305	-0.2625681555	0.0635782231	-0.068020106	-0.0668909117	0.1276423755	-0.3265964633	-0.0145356375	-0.1358387743	-0.0130816614	0.0411789387	0.0377716759	-0.0698497187	0.2299453187	0.0513639708	0.122386227	-0.1549693341	-0.1456249708	0.0576258458	-0.0148921969	0.0459331697	0.0830465596	-0.0265422848	0.0386866754	-0.1375849363	-0.1367794544	-0.1331019415	0.0866523064	-0.0699940997	0.0777763975	-0.0011903269	0.1752816426	0.0564638375	-0.1570433137	0.2043040983	0.2005805017	0.0968836759	-0.153718806	0.0958581525	0.1577737519	-0.0997645042	0.0280013813	-0.03045524	-0.0597137077	-0.1068904309	-0.1301491766	-0.1336454446	-0.0616795516	-0.1523188246	-0.1257078635	-0.0187950932	0.0425026698	0.0468364931	-0.2098930014	-0.1198806945	0.1942139874	-0.0090776396	0.0458546196	0.0024273248	0.0642245118	-0.1785575925	-0.0130684865	0.1688540539	0.0348078456	0.1870944501	-0.182460189	-0.1738060793	-0.0072514238	-0.0039116942	-0.1219867496	0.0855149763	-0.0580456054	-0.016440480000611	-0.0067218678247372	4.518350705323724e-05	0.0002702893826504	-0.0566379952531264	-0.0325196584885959	0.0010575281882149	0.0032078625062931	0.0813603014803732	0.0287833388450522	0.0066194986569772	0.000828480595069	0.0001284445917919	0.0002754530393105	1.6498013160587826e-08	7.587437686539185e-08	0.0004230171473642	0.0003575364070331	1.7894350696414528e-07	1.2783228235415222e-07	0.0002619729554862	-3.185452580000119e-08	6.862982940617452e-08	1.0147108139429417e-15
1161.1930091537977	-0.0303302565782814	1348369.2045076515	0.0009199244641043	1493.3082228641883	-2.4186687843473464	5.849958688376271	2229969.4484738004	1117.344690490842	2.6891877235962056	1248459.157368075	7.2317306127405425	1193.730598469627	1137.7644307454427	1.03692	19.604439	0.0986172883853642	0.0474313731372128	-0.0463661359	0.1104700261	0.1093813342	0.0038375785	-0.1087929648	0.0533245016	-0.1735637448	-0.0738328264	0.0208508361	-0.1402799527	-0.1702743911	-0.1484789201	0.0583113517	0.0069679409	-0.2066951393	0.0004901852	-0.0647539735	-0.0426571057	-0.0514456781	0.0471263059	0.0355756799	-0.0552154927	-0.0832277562	-0.0402077691	0.109553248	0.0041650859	0.003712095	-0.0623159016	-0.0624175555	0.1123253656	-0.0076307808	-0.0419608281	0.0137156231	0.0207415954	0.2269291774	-0.0892035967	-0.1710364375	-0.04771498	-0.0323118382	-0.1925138733	0.008389058	0.0377456446	-0.1929727992	0.102846867	-0.0550908605	0.072217396	0.0946392685	0.0609628642	-0.0307896478	0.0108344324	0.1176977475	0.0244154516	-0.0118629384	-0.0114405688	-0.0501887264	0.0715320139	0.109758212	0.1403478165	0.0033581117	-0.0243470191	-0.1608975809	-0.0389005806	-0.1189009	-0.0198280531	-0.0678439396	-0.0162173125	0.0707556599	-0.2432843821	-0.1189009047	-0.1056175574	0.0154066926	0.0155121093	-0.1839707557	0.1106263031	0.0353482624	-0.0495020607	0.0245032792	-0.0691091215	0.1248471976	0.0261387359	0.0201447918	0.2025480968	-0.058602874	-0.2358246451	0.0807510076	-0.0683731426	-0.0034890318263052	0.0129514481743058	0.0001677400098117	1.21733430849706e-05	-0.045514830528333	0.0111231647247933	0.0001237247934948	0.0020715997980228	0.0425374404815102	-0.0388228609988629	0.001809433842718	0.001507214536137	-0.0003350121422232	-0.0004634567340151	1.1223313543697758e-07	2.1479214430394322e-07	0.0003679888915828	-5.502825578139996e-05	1.3541582432833776e-07	3.0281089343431773e-09	6.60616555346582e-05	-0.0001959112999515	4.3641423319798366e-09	3.838123744870298e-08
1161.2535370046442	0.0605278508464834	1348509.7772057964	0.0036636207280941	1492.614294987099	-0.6939278770894362	0.4815358986018516	2227897.4335998343	1118.7917217695085	1.4470312786666	1251694.916699981	2.093899521439495	1194.9181404611772	1136.5837347372983	1.124286	21.256231	0.0193394591350096	0.01031974888243	-0.1584238299	-0.0283146059	0.1803093135	-0.0322002847	-0.0992877656	-0.0463449645	-0.1006959293	-0.2565410037	0.0291094121	-0.0459686329	0.0213650041	-0.0324081508	0.1069788253	0.0612688168	-0.0565996547	-0.0004963165	-0.0886281119	-0.1628709083	0.1011718857	0.1277169261	0.0576730863	0.1428741368	-0.2421689885	-0.023356922	-0.1028661794	-0.2049755061	0.2133335355	0.2688851458	-0.0580276985	0.0968272479	0.052402701	0.2443205859	-0.0021823348	0.1244731721	0.0169278552	-0.0143997724	0.1229394882	-0.020364772	0.0977014303	-0.2259680799	0.0047249346	0.0323221639	-0.1225810336	-0.1491401971	-0.0414192603	-0.024191457	0.0114122615	-0.1570586027	-0.0064203649	-0.1293007677	-0.0110423839	0.0441740396	0.1052969055	0.3350813769	-0.0233487576	0.1487004069	-0.0261214785	-0.1610700935	-0.013978001	-0.1338635764	-0.1800488225	0.0672986558	-0.0353633981	0.0723106155	-0.1501402227	-0.0270453785	0.0606407131	-0.0593242766	-0.1699211099	-0.0132977035	0.1625909301	-0.0146100522	-0.0517158691	-0.0481851282	-0.117408332	-0.2216315289	-0.0580623627	0.1042413371	-0.010622293	-0.0056797364	-0.0581192263	0.2475851931	-0.0787728435	-0.0746891028	0.0758767427	-0.0783272495	-0.0045999726596619	-0.0011109408333566	1.234189535219278e-06	2.115974846963697e-05	-0.0396009533732808	0.0059138771550521	3.497394300504828e-05	0.0015682355080727	0.0426037303762214	6.628989471119812e-05	0.0018150778419697	4.3943501408217324e-09	-0.0002340106605392	0.000101001481684	5.47609892459927e-08	1.0201299302363392e-08	0.0002439903079294	-0.0001239985836534	5.9531270363483436e-08	1.5375648748049245e-08	8.602861523504892e-05	1.996695970039072e-05	7.400922639260092e-09	3.986794796770272e-10
1161.5688432271445	0.3153062225003396	1349242.1775560463	0.0994180139474336	1489.648318720799	-2.965976266300004	8.79701521225491	2219052.113467702	1117.317219773384	-1.4745019961244452	1248397.7696021246	2.174156136574973	1193.1558304696212	1138.725815471421	1.152332	21.786469	0.0381557695654135	0.0199260420750534	-0.0427082265	-0.1744550091	0.1185900763	0.1821444038	-0.0616493342	-0.178921449	-0.0193204286	-0.1701038242	-0.0792090156	-0.0862679711	-0.0932999237	-0.1335895761	0.12252974	0.0799824358	0.0292486271	0.0475621717	0.0056916853	-0.0595333289	-0.0642711374	0.162261848	0.1111913453	-0.0641333463	0.0332467417	0.0539551617	-0.0513726546	-0.0343693331	-0.1137510572	-0.0224435288	0.0417487913	0.1205845217	-0.0842034756	0.0817730787	0.0136406016	-0.1127108726	-0.1279698021	0.1694603582	0.0378342955	0.0182443147	0.1872806769	-0.1200103479	-0.0851361115	-0.0428475815	0.0418422525	0.1558535656	0.0890210539	0.1236681757	-0.0277155837	0.0949139502	-0.0503196522	-0.0791642313	0.1263201307	-0.0089267124	-0.0917017134	0.1041606978	0.0106054684	0.0980552997	-0.0185686069	-0.0413488863	-0.0266687282	-0.0788319116	-0.1873167948	0.1049107939	0.083064568	0.0183496661	-0.0839453734	0.0541555617	0.0492873443	-0.1485607912	0.1987141109	0.0113497102	-0.0354985303	-0.0639329084	-0.0984512163	-0.0599533198	-0.0316132335	-0.180290772	0.1185972789	0.0165824987	0.1123382453	0.0516144284	-0.1952389501	0.0603863212	-0.1556728901	0.0819373496	0.0708988393	-0.0878535601	-0.005455389223016	-0.0008554165633541	7.317374968605401e-07	2.976127157459912e-05	-0.0447359492995076	-0.0051349959262268	2.636818316236583e-05	0.0020013051597281	0.0593212412607115	0.01671751088449	0.0035190096647115	0.000279475170173	-0.0001250352235319	0.0001089754370072	1.56338071236722e-08	1.1875645870932006e-08	0.0002679837510197	2.3993443090300005e-05	7.181529081058858e-08	5.75685311327465e-10	0.0002620166589643	0.0001759880437292	6.86527295748143e-08	3.09717915356488e-08
1162.08079107482	0.5119478476754011	1350431.7649850792	0.2620905987394757	1488.2029602948355	-1.4453584259633772	2.0890609795033317	2214748.051030312	1117.9411707092404	0.6239509358563282	1249792.461166747	0.3893147703559878	1192.6745950883114	1126.4622919588007	1.187973	22.460316	0.0594597881273524	0.0284296010311155	0.1053681797	-0.1085869086	0.1115469944	-0.0895571945	0.0676547086	-0.1481117171	-0.0482198395	0.1039746726	-0.0367554059	-0.1278021213	-0.1060946956	-0.050995715	0.116015361	-0.0081239227	0.143769253	0.0474543336	-0.0176042775	-0.004443771	0.1182618886	-0.036126177	0.0177720333	-0.1347425932	-0.0917971796	-0.1134090021	-0.0194782138	0.1990027815	0.0856321934	-0.1019396124	-0.0207742201	0.0757880869	0.1089334093	0.1384985068	0.1112877303	0.069694722	-0.0880239087	0.141887157	0.1460535627	0.1273835282	0.0561487225	-0.03244793	0.0582918719	-0.1897767948	-0.0038920426	0.1994765956	-0.0032662449	-0.1293446155	0.0552440872	-0.0891271793	-0.0007668775	0.0248281559	0.1188767439	0.1048088355	0.0267098945	0.0871076246	-0.045700974	0.2443760482	-0.0338361625	0.176328721	-0.0581233788	0.0726868433	-0.1820431203	0.1209077827	0.0881511048	-0.1023238228	0.1295600069	-0.0404124256	0.0746355397	0.0708846964	-0.1469618267	0.0455104498	-0.1174812596	0.0482863748	-0.0866752917	-0.1967953777	0.0338141004	-0.1540069019	0.0712507561	-0.0350692724	0.0708725948	0.0625172061	-0.0354009834	0.0417004485	-0.1601075991	-0.0240519005	0.0658240966	-0.096900045	-0.0023783591673947	0.0030770300556213	9.468113963196822e-06	5.656592329130412e-06	-0.0356564464521085	0.0090795028473991	8.243737195592847e-05	0.001271382173592	0.0646235379604291	0.0053022966997176	0.004176201658523	2.811435029183624e-05	0.0002660012240125	0.0003910364475443	7.07566511761482e-08	1.529095033081443e-07	-2.598576322698776e-05	-0.0002939695142466	6.752598904890692e-10	8.641807530643355e-08	0.0001070034502631	-0.0001550132087012	1.1449738368207716e-08	2.4029094871841788e-08
1163.2611781427415	1.1803870679216288	1353176.568574039	1.39331363011662	1499.6314751494165	11.428514854580952	130.6109517813775	2248894.5612588148	1117.2254289899554	-0.7157417192850062	1248192.65918179	0.5122862087250566	1192.96953212914	1130.9604294670953	1.170793	22.135511	0.055013392614462	0.0251621487194447	0.1157166135	0.0509368344	0.2046816752	0.0327604091	0.1865191813	0.0171213671	-0.0088786817	0.0122354	0.054230586	0.0523652314	0.0307448717	-0.2030455105	0.1919023963	-0.1284185804	-0.0002994021	-0.031313801	0.1925640152	-0.0203090095	0.0174776319	-0.3071110402	-0.0810139626	-0.1882422673	-0.1298283894	-0.05312711	-0.0061768348	0.1110977047	-0.0354316348	0.0403790104	-0.0475216105	-0.0684609551	0.2299491109	0.1365629693	0.0656341623	0.242329651	0.0186629128	-0.022459639	2.59322e-05	0.1608218492	-0.064735446	-0.1018469611	0.0992040707	0.0428844033	0.1861446688	0.0759349612	0.0405269599	-0.124293726	-0.0121706785	0.1519905122	0.0602677448	-0.0475642021	0.2320422133	0.1693351675	0.0489961276	0.0478246408	-0.1230326782	0.0707154287	-0.0570995557	0.0327604245	0.1442797864	0.2468342527	-0.1862021153	-0.0243246166	-0.114376682	-0.085544058	0.1521253762	0.1231521502	-0.0189923937	0.1196828999	0.1231039855	-0.0974256022	-0.0538374141	-0.0922929955	0.0774890196	-0.1133294916	-0.0680468804	-0.1884903666	0.0472297826	-0.0339275172	-0.1111603927	0.1111243258	0.0175104966	0.0391492784	-0.1844954156	0.0406106521	0.0606594461	-0.1054172954	-0.0005599135689209	0.0018184455984738	3.306744394608737e-06	3.135032046617394e-07	-0.0456867138275214	-0.0100302673754129	0.0001006062636222	0.0020872758203578	0.0561590280643216	-0.0084645098961075	0.0031538364331292	7.164792778130184e-05	-7.002317546586943e-05	-0.0003360243994783	4.903245102323939e-09	1.1291239704479881e-07	0.0001769906755197	0.0002029764387466	3.132569922091973e-08	4.119943468628788e-08	0.0002620060069274	0.0001550025566643	6.864714766604078e-08	2.4025792572469533e-08
1164.7481585905418	1.486980447800306	1356638.272940058	2.211110852140399	1503.3228254131243	3.691350263707818	13.62606676937578	2259979.517408099	1117.2887428716672	0.0633138817117924	1248334.1349477505	0.0040086476174148	1194.417119211275	1136.3769869356074	1.142117	21.593349	0.1216086560220349	0.0681215867017161	0.0145105077	0.1365657407	0.0840272531	0.1091093448	-0.0075489109	0.2134834551	0.0511368466	0.0214918801	0.0316023453	-0.1184961722	-0.1480549486	-0.0903524598	0.1315016054	-0.0375413574	-0.0887575988	-0.0651675584	0.1007018257	0.0098182122	0.1007694737	-0.0651231373	0.0181345132	0.0708105037	0.0046938005	0.1567420781	-0.0749388572	0.094314156	-0.0262294962	-0.2645854543	0.1468600301	-0.0861033697	-0.0496314314	0.0710030099	-0.0086920928	-0.0472308808	-0.0127850039	-0.1175966271	-0.1004797246	0.0407107571	-0.1026236462	-0.1178464896	-0.0146112816	0.1132241183	0.0396646531	0.211738883	0.0471415973	-0.0545072166	-0.0353018576	0.0357298308	-0.2104818106	0.0525155716	0.0444453323	0.0538812832	0.0828801136	-0.0427471376	0.0596440032	-0.124066328	0.0653610605	0.0425829063	-0.1132919756	-0.0865173531	-0.1185423205	-0.0173488835	-0.1816762718	-0.0091360688	0.0430770858	-0.0078252016	-0.0145274443	0.0298031006	0.0897374131	0.0811651561	-0.1968784317	0.0731938183	-0.0050100608	1.3829e-06	0.2552767641	-0.0160528015	0.0796666651	0.0292198129	-0.101995773	-0.0232265654	0.0307469142	-0.0019783833	-0.1109091314	-0.1386641572	0.0554119421	-0.1133587932	0.0030829637707654	0.0036428773396863	1.3270555311999934e-05	9.504665611852017e-06	-0.0267621685453605	0.0189245452821609	0.0003581384141365	0.0007162136652502	0.0097169695998573	-0.0464420584644643	9.441949820455092e-05	0.0021568647944167	0.0006690180136899	0.0007390411891557	4.475851026415792e-07	5.461818792687737e-07	-0.0001359122875419	-0.0003129029630615	1.8472149904872112e-08	9.7908264292729e-08	0.0002620453534245	3.9346497099964496e-08	6.86677672513711e-08	1.548146834037514e-15
1164.0506317890622	-0.6975268014796256	1355013.873368515	0.4865436387823971	1501.192575641707	-2.1302497714173114	4.537964088623507	2253579.149161782	1115.8921971031832	-1.3965457684839748	1245215.3955557696	1.950340083470496	1194.7945993687404	1133.2626397026909	1.102809	20.850178	0.0751593033593471	0.0493475071944739	-0.1419883488	0.0659650587	0.1659156561	-0.08436197	-0.117721462	0.0681316395	-0.0847913274	0.0280366087	0.158442846	-0.0064680685	-0.1093774201	-0.0750620166	0.1322577562	0.0065692408	-0.1675625726	0.1024847797	0.0888689138	-0.0695595943	-0.1469784467	-0.1310604798	0.0110090678	-0.0233240728	-0.0170655388	0.0533248036	0.0205931338	-0.1470586885	0.0390611454	-0.0581291245	0.0562097262	-0.0769545364	-0.1062842123	0.0456222713	0.0421733519	-0.1232616844	0.0083763347	-0.0117129586	-0.0585606831	-0.0838628638	-0.0028485404	-0.1656550807	0.1035554446	0.1488204077	-0.1029720476	-0.0098483249	0.0078637432	-0.1706136187	0.0160923099	0.1350885845	-0.0643132556	0.1413870239	-0.0254690246	0.061531725	-0.0281321317	-0.1468426752	0.0525537775	-0.1220993037	-0.0084772801	-0.0194877465	0.0186052736	0.0470209382	-0.1120390883	-0.0308076387	-0.1592695345	0.1981622654	0.0581697265	-0.0720335089	-0.0431889393	0.0814857274	-0.0815678387	-0.1428033558	-0.0714750917	-0.0517535792	0.0581422248	0.0316669247	0.2527931859	0.0229822358	0.1143954965	-0.0143326238	-0.1419375007	-0.0946233305	-0.1144125327	-0.1749904072	-0.1018433619	0.1133622928	0.0500887521	-0.1206811645	-0.0039330206880379	-0.0070159844588033	4.922403792616944e-05	1.5468651732534116e-05	-0.0216236078595954	0.005138560685765	2.640480592129067e-05	0.0004675804168655	-0.0378346963281615	-0.0475516659280188	0.0014314642462441	0.0022611609325299	0.0003600175456326	-0.0003090004680573	1.2961263316332124e-07	9.548128925963048e-08	-0.0001359528276243	-4.054008239997848e-08	1.8483171339042625e-08	1.6434982809970453e-15	0.000262024515829	-2.0837595500000985e-08	6.865684689542186e-08	4.342053862216613e-16
