global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
1141.2975585026331	3.868859746055705	14.968075734650212	1302560.1170440712	1657.7712994697767	1.8963445418921765	3.596122621564249	2748205.6813457124	1098.2644819062332	2.206416426033911	4.868273445072258	1206184.8722167667	1261.4653768554688	1052.2609456692248	1.191037	28.626032	0.2061735393013449	0.1687041385502741	0.1049235706	0.1002253946	-0.1317170596	0.0223500851	-0.1081112115	0.0706077287	0.0709646315	0.0297177575	0.0456005425	0.0238787433	-0.0720153989	0.1156964419	0.1093997569	0.1077241341	-0.0559914399	0.0481059504	0.0009207933	0.1157332872	0.0948296381	-0.0664015625	0.0470818532	0.1666760308	-0.1248352202	0.044070279	-0.1056190787	0.1475491784	-0.0430724122	0.0006724322	0.0478697306	-0.0943688834	0.0088770639	0.0407646649	-0.1096535857	0.1486542545	-0.0483672426	-0.0768861624	0.0211461316	0.0375276503	-0.1812382714	0.0476872269	0.0595743388	0.0142477794	0.0824522585	-0.0281960903	0.0589168961	-0.0187353535	0.0518522668	0.0931974654	0.1406197794	0.1000200415	-0.0453220759	-0.0362142303	0.0265031632	0.067258473	0.0588004898	0.0027569908	-0.1542907109	0.0736758595	0.0367189692	0.1091623086	0.3052482039	-0.0742675279	-0.116465389	-0.0335963718	-0.1505666826	-0.0094115676	0.0990808418	-0.0253948054	0.0028058220610205	0.0174469689112867	7.872637438109328e-06	0.0003043967241914	-0.0492903977060166	-0.0115419424940199	0.0001332164365352	0.0024295433060172	0.0905572531536904	0.0067745575809467	4.589463041756364e-05	0.0082006160987415	-0.00330499806734	-0.0032460000018806	1.0923012225121137e-05	1.053651601220908e-05	8.434180999628005e-05	3.733939919392526e-05	7.113540913448605e-09	1.3942307321633062e-09	-0.0002068606111397	-0.0001248620052272	1.559052034937474e-08	4.279131244109017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1138.0112473573138	-3.28631114531936	10.799840943850242	1295069.599111749	1646.872241367438	-10.899058102338811	118.78946751815732	2712188.179386609	1097.2683334350586	-0.9961484711745924	0.992311776623478	1203997.7955593509	1254.2739649902344	1043.8154614688428	1.65209	39.707226	0.7668666655153095	0.5071793984444872	-0.0833806394	0.1138043629	0.1347898201	-0.062309419	-0.1351164706	-0.2809866578	-0.0479002032	-0.2025389334	0.3155960139	-0.0111912408	-0.0665830858	-0.0627067598	-0.0638625228	0.1618947191	-0.090311708	0.0757435186	-0.1064727543	0.1990032509	-0.0002107414	-0.2566377175	-0.090285003	-0.2007565939	-0.2268343716	-0.0805117122	-0.0166016906	-0.1301612498	0.0602158734	-0.1409389921	-0.1128372264	-0.1232151832	-0.148201733	-0.0867808598	0.3290172633	0.1730998863	-0.2389733276	0.1079617421	-0.107066959	-0.224853122	0.0780142083	-0.1482150218	-0.0971430695	-0.1193519159	-0.1340299606	-0.0506341033	0.0506724317	0.1927242271	-0.1290899519	0.1531040641	-0.2776829904	0.4284527948	0.2552152846	0.2099314093	-0.0925946386	-0.0656714484	0.0738560712	-0.1882562977	-0.1103729945	0.0904345868	-0.076450193	-0.0734476945	0.0980899125	-0.1946918159	0.0827820423	0.0755000089	0.1852231651	0.2572491414	0.0946861568	-0.0364975928	0.0129220842790545	0.010116262218034	0.0001669802621149	0.000102338761264	0.0662710949128069	0.1155614926188235	0.0133544585762904	0.0043918580209422	-0.3725808184339527	-0.4631380715876431	0.2144968733539208	0.138816466264914	-0.0012088088472081	0.0020961892201318	1.4612188290885754e-06	4.394009246597182e-06	-0.0006659435546327	-0.0007502853646289	4.434808179568359e-07	5.629281283764416e-07	-0.000921402808195	-0.0007145421970552	5.10570551372615e-07	8.489831349496319e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135.2668007938782	-2.744446563435531	7.531986939553096	1288830.708984767	1660.390014491937	13.517773124499172	182.7301902454321	2756895.000224536	1097.8755993020943	0.6072658670357214	0.3687718332666464	1205330.831542933	1262.9439258789062	1028.818668583907	2.066247	49.661293	0.5101192319748465	0.3657519590283555	-0.097397706	-0.1644725392	0.1454370631	0.1045561778	0.1442099482	0.2636711953	0.0331125184	0.3182257307	-0.1683231239	0.0065431528	0.2005279386	-0.2515050214	0.1124652921	0.0665237543	-0.0207585161	0.054829822	0.1601115026	-0.1606006164	-0.0396197839	0.1545555858	-0.1946308297	-0.2816815967	0.177898723	-0.0556369428	0.2375276921	0.1293382266	-0.063324187	-0.0517026028	0.0628440717	-0.0200100649	0.1896081508	0.0665774156	-0.2669645195	-0.1466632657	0.3462049651	0.2868808976	0.2294987605	-0.1631677365	0.0636764092	-0.0577946473	-0.0517209191	0.0500025725	0.0304289145	0.0184087676	0.0754947813	-0.077468461	0.101968804	-0.1335847091	-0.0822717103	-0.2705263547	-0.1422017372	0.2130528291	0.2507041398	-0.06726642	0.0097886464	-0.0811771304	-0.0622109002	0.1565484181	-0.0591167587	0.0271168686	0.3630249636	-0.1600112391	0.1282299066	0.167918771	-0.1705076224	-0.2525115347	0.0901621419	-0.0474010431	-0.0120230797883067	-0.0249451640673612	0.0001445544475959	0.0006222612103475	0.030818550347476	-0.0354525445653309	0.0012568829161567	0.0009497830455199	-0.0155234853382282	0.3570573330957244	0.1274899391174311	0.0002409785970461	-0.0014289085998015	-0.0002200997525934	2.041779786586683e-06	4.8443901091675896e-08	-0.0012316045242446	-0.0005656609696119	1.5168497041397678e-06	3.199723325422749e-07	0.0001461202745283	0.0010675230827233	1.1396055321470574e-06	2.1351134628225762e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1137.670295591717	2.403494797838676	5.776787243237575	1294293.7014717446	1652.740024194962	-7.649990296975147	58.52235154381391	2731549.587575963	1095.698753620016	-2.1768456820782376	4.738657123582668	1200555.7586844566	1257.199027685547	1052.7719043544464	1.498337	36.011856	0.2127926788703551	0.1142567513748896	0.0832894598	0.0978340506	-0.1095848891	0.0566700104	-0.160950775	0.1371585011	0.013804231	0.0603998393	-0.0225119417	-0.0480990652	-0.0695930167	0.1046282887	0.0401692276	0.0345223657	-0.0346779976	-0.1231212591	0.0533233041	0.0018311322	0.0404462912	-0.1670528951	-0.020556267	0.1696802415	0.1481838095	0.065659951	-0.035781867	-0.0954750005	0.0188409868	0.0588714053	0.031501995	-0.0175730266	0.0054032964	0.0118973209	-0.1065202302	0.0545095072	0.0289815647	-0.1807759702	-0.0291206944	0.1328421192	-0.2137718534	0.179002237	0.1728444604	-0.0408598615	0.061194084	-0.0255628935	0.0841726626	-0.0307031981	0.1033130622	-0.0664978911	0.1210278813	0.1430921855	0.0111185015	-0.0432931077	0.0535930014	0.0341561584	-0.0737340694	-0.0512963246	-0.0491877461	0.1325666896	-0.044732178	-0.0340084171	0.0867523459	0.0562084739	0.2372654985	-0.1788597427	-0.1222077966	-0.1016085926	0.0855149763	-0.0580456054	0.0023534578545252	0.0143765376428319	5.538763873026357e-06	0.0002066848345957	-0.0433725897195245	-0.0741911400670005	0.0055043252644412	0.0018811815389782	0.0566738771560295	0.0721973624942577	0.0052124591511272	0.0032119283518967	-0.0020559579195064	-0.0006270493197049	4.226962966781085e-06	3.93190849342378e-07	-0.0008611068915285	0.0003704976327161	7.41505078637876e-07	1.3726849584823418e-07	0.000103114453624	-4.300582090430001e-05	1.8495006316527275e-09	1.0632590546176048e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135.9555254626966	-1.7147701290202804	2.940436595380229	1290394.9558292313	1656.4925840720152	3.752559877053272	14.08170563087007	2743967.6810855824	1093.6089453861632	-2.089808233852864	4.367298454279226	1195980.525428636	1255.824621484375	1045.6989766278882	1.073694	25.805754	0.1129782603629793	0.0566833136064277	0.0708664873	0.0262490566	0.1069776428	-0.0536972658	0.0411164856	-0.0512855749	0.0120592955	0.0731850076	-0.0075576663	-0.1297876402	0.0178251021	0.0867049606	-0.015919032	-0.0342595728	-0.1027664816	-0.1108746811	-0.087898456	0.085128874	-0.1336897614	-0.0326895692	-0.1206595628	-0.1707192933	0.0093797226	0.0920361638	0.1303221999	0.0009939017	0.0971214775	0.2554630891	0.0229677426	-0.0220412041	-0.0326778856	0.0217782155	0.1400086022	-0.0999127158	0.1552406936	-0.081255229	-0.0045577331	-0.1424998261	-0.1356518961	0.0913953747	0.0157130836	-0.0687118106	0.0691740854	-0.0410542539	0.0704392924	-0.0634474649	0.0251819742	-0.1889750931	-0.0491489232	0.1584711544	-0.0767382097	0.0589876795	-0.1059934539	0.071663884	-0.0844602381	-0.0157875653	0.0031981283	0.0726048361	-0.0031626745	0.0627740757	-0.0495186061	0.0479502704	0.0653142788	-0.0682438332	0.0603427674	0.0068993834	0.0807510076	-0.0683731426	-0.0146580906070994	-0.0170115484616246	0.0002148596202459	0.0002893927810622	-0.043434776696074	-6.218697654949978e-05	3.867220052368036e-09	0.0018865798266378	0.1006987919106947	0.0440249147546652	0.0019381931191555	0.0101402466922733	-0.0017119733187637	0.0003439846007427	2.930852644158797e-06	1.1832540554811476e-07	-0.0002571648200559	0.0006039420714726	6.613374467438345e-08	3.647460256946152e-07	0.0001927799848115	8.96655311875e-05	8.039907483136533e-09	3.7164122543922174e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1136.5785734548672	0.623047992170541	0.3881888005477424	1291810.853636701	1660.63535547501	4.142771402994868	17.162554897472063	2757709.7838536133	1094.5595050680226	0.9505596818594312	0.9035637087767032	1198060.5101347547	1260.1742209472657	1047.8724391991864	1.001644	24.074068	0.0387514405614014	0.0177196175412027	0.0282247461	-0.1139764	-0.0303575812	0.0836859075	-0.0491496987	0.0116780572	0.0530188164	0.0396737378	-0.0719944516	0.0170268599	0.057346905	-0.0240542151	0.0292306819	-0.0477905589	-0.1248488537	-0.1918760043	0.0297326212	0.1138396384	0.0568956463	-0.2440367517	0.0058411068	0.1470731917	-0.0079502531	0.056751482	0.1230265865	0.059286971	0.0290776999	0.1098364372	0.0462080447	-0.0621265457	-0.0196571852	0.0502283271	-0.1296513345	-0.0483893718	-0.0150945309	-0.0622030063	-0.0075735174	0.0189718685	-0.1830434263	-0.0364964957	-0.0002673822	-0.2358699261	0.0651699235	-0.0375617962	0.1008317325	-0.0760217015	0.0658589038	-0.1826317215	0.1385879316	0.0261249604	0.1016091777	-0.0280853188	-0.0454397085	0.1020244182	-0.1213020704	-0.1066793467	-0.0090408942	0.1285769765	-0.0127742497	-0.0386078247	-0.0423212525	0.0237862133	-0.0878182345	-0.0222050562	0.0635593478	0.0689009364	0.0758767427	-0.0783272495	-0.0121699189451618	0.0024881716619376	0.0001481069271318	6.190998219269324e-06	-0.052317672211231	-0.008882895515157	7.890583273319638e-05	0.0027371388256018	0.1106740455467161	0.0099752536360214	9.950568510295828e-05	0.0122487443576765	-0.0015410015574298	0.0001709717613339	2.374685800001069e-06	2.9231343173616068e-08	-0.0002570120675942	1.527524616999989e-07	6.605520288904566e-08	2.333331455540963e-14	1.5802103641391566e-05	-0.0001769778811701	3.132117042346102e-08	2.497064794932806e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135.8357027877255	-0.7428706671416876	0.551856828099536	1290122.7437272863	1655.5918025090143	-5.0435529659957865	25.43742652080489	2740984.216535047	1094.901285894986	0.3417808269632587	0.116814133679689	1198808.8258544938	1257.2927626953126	1046.5526745802051	1.018941	24.489777	0.0742082997503866	0.0359116494613394	0.0841423636	0.1053848885	-0.0229041781	-0.038509393	-0.0149420257	0.0650388036	0.0417231815	0.024166472	-0.0290502075	0.0549225611	-0.0476225994	0.0617812956	-0.0332440984	-0.0341282818	-0.1555149657	-0.1391789575	-0.1112306969	0.1687577197	-0.0310055424	-0.0487654911	0.0667505055	-0.0120495822	0.1423434767	-0.0627347402	0.1797288801	0.1409198482	-0.0462292311	-0.0397704866	0.0374323413	0.0172192498	-0.0303255273	0.0083305366	-0.0345904447	-0.0297401427	-0.0106715211	-0.0829035866	0.2088519511	-0.0361186915	-0.0718558688	-0.0650668223	-0.0879647974	-0.2233815389	0.0664756903	-0.0536111204	0.0698086162	-0.0914795372	0.0511066417	-0.0928615424	0.0819352484	0.1408612764	-0.1196358789	-0.0271226928	0.0134728141	0.075338921	-0.0439922744	0.0167166687	0.1521517792	0.0112280291	0.0420360911	-0.0081211725	-0.0833745593	0.0148306779	0.1409038799	0.1669167683	0.0696479853	-0.0113658968	0.0708988393	-0.0878535601	-0.0350261847868011	-0.0228562658416393	0.0012268336207191	0.0005224088882236	-0.0389285766040075	0.0133890956072234	0.0001792678811793	0.001515434076414	0.1006531959308318	-0.0100208496158843	0.0001004174270241	0.0101310658510904	-0.0017920377675239	-0.000251036210094	3.211399360232043e-06	6.301917877840909e-08	-0.0002562388056235	7.732619707000437e-07	6.56583255073578e-08	5.979340753309152e-13	-0.0002912301980066	-0.0003070323016479	9.42688342552633e-08	8.481502823096344e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134.4336918610652	-1.4020109266602958	1.9656346384748613	1286939.8012295263	1651.3179083408454	-4.273894168168908	18.266171360708206	2726850.8344071847	1093.5946444807382	-1.3066414142476788	1.707311785427174	1195949.246436952	1256.016168359375	1054.1192892548495	1.04235	25.052414	0.0629144477354415	0.0508106373775481	0.0191504916	-0.1103535625	0.1139966141	-0.0694260634	-0.0266465207	0.038184945	0.0418811121	-0.0633415694	-0.0547700728	-0.0880368242	0.1184330657	0.0214018885	0.0072314072	-0.0555935539	-0.1219062764	-0.090703284	-0.0926095673	0.0055426967	-0.057186948	-0.1272199414	0.1173859055	-0.0197349072	0.0519717668	0.047591591	0.1408561566	0.0040258849	0.053065744	0.0802405724	0.0303461878	-0.008570527	0.0049093277	0.0974200897	0.0612229858	-0.1375978846	-0.0060922508	0.0750299517	-0.0391812766	0.0388116343	-0.0820271191	0.1531722221	-0.0579242974	-0.1323393555	0.0576289797	-0.0279439665	0.0613123374	-0.0714278548	-0.0092825283	-0.2151283631	-0.0338480606	0.032691676	-0.0520719263	0.0499901052	-0.0704991507	0.0253690811	-0.0930600331	-0.131032246	0.2594169924	-0.1599998847	-0.0651955964	0.1562255798	-0.052556331	-0.0006349545	0.208499187	0.0128985811	-0.033659404	0.0414483455	0.0658240966	-0.096900045	-0.0350694591081435	-4.32743213424e-05	0.0012298669621377	1.8726668876452963e-09	-0.0383641142586839	0.0005644623453236	3.186177392882244e-07	0.0014718052628533	0.1004676293953181	-0.0001855665355137	3.4434939102557645e-08	0.0100937445563149	-0.0008459997758316	0.0009460379916922	7.157156207071174e-07	8.949878817252002e-07	-0.0002570022498649	-7.634442413999927e-07	6.605015643562049e-08	5.828471097268104e-13	4.391256724936901e-06	0.0002956214547315	8.739204449759013e-08	1.928313562430356e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132.810791019655	-1.6229008414102282	2.633807141050027	1283260.2882505765	1656.562629738832	5.244721397986496	27.50710254249742	2744199.7462472343	1089.21632700953	-4.37831747120822	19.169663878687142	1186392.2070241314	1252.5250405273437	1056.92406072012	1.015601	24.409515	0.0661847942474833	0.0349248021843192	0.0622847335	0.0686431588	-0.1056977624	-0.0097463933	-0.1447345258	0.0756798601	0.028842373	-0.012156039	-0.0160094396	0.02014746	-0.0284937773	0.1485339748	-0.0640613625	-0.139286184	-0.0720073584	-0.161980716	-0.0393198988	0.1030174029	0.0181271063	0.0430584878	-0.0008358736	0.1414815666	0.0504980937	0.0662517575	0.0972263444	-0.1162561223	-0.0369448399	0.101771576	0.0232607143	0.0666486083	-0.1050590792	-0.0072147782	-0.0453465163	-0.0497067844	-0.0041168544	-0.1726844329	-0.0032461104	0.1283372981	-0.1927618937	0.162537823	0.0631215941	-0.0512522035	0.0522293584	-0.0188278421	0.0566644046	-0.0230329363	0.0742814523	-0.0935434775	0.1031643951	0.1367896254	0.0218727516	-0.1086688958	-0.0423346756	0.0683553457	-0.0971082102	-0.0043445522	0.1810753566	-0.0337637519	0.0064235596	0.0700376914	0.0128480468	0.1199142517	0.1381745803	-0.0653922492	-0.0212359155	-0.0050571433	0.0606594461	-0.1054172954	-0.0070810717144667	0.0279883873936768	5.0141576625420365e-05	0.0007833498288985	-0.0546109115150699	-0.016246797256386	0.0002639584210901	0.0029823516565067	0.0929433418737701	-0.007524287521548	5.6614902706923e-05	0.0086384647986645	-0.0007119903769837	0.0001340093988478	5.069302969173913e-07	1.7958518979575532e-08	-0.0003620191275899	-0.000105016877725	1.310578487409523e-07	1.1028544607107608e-08	5.38714216694881e-05	4.94801649445512e-05	2.448286722939993e-09	2.9021300726917916e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1138.3062596726602	5.495468653005219	30.200175716162992	1295741.1408099616	1664.9220854930388	8.35945575420692	69.88050050654319	2771965.550762489	1093.182169947131	3.9658429376008826	15.727910205718798	1195047.2566903178	1257.7663645507812	1048.2962585402413	0.967537	23.254316	0.0630850038481905	0.0306833353115698	0.042713015	0.0319862201	0.0658249414	-0.0680242316	-0.0028705089	0.003539797	0.0236929313	0.0583560153	0.023484595	-0.0626745204	0.0436468881	0.0733361703	0.0066469236	-0.0382903245	-0.0694500182	-0.1523425491	-0.0652819296	0.0221755079	-0.0566267748	0.0659957059	0.0457664038	-0.0865563331	-0.1712203662	0.0511277885	0.1747878113	-0.115356992	0.0914834721	0.0838924405	0.0106177919	-0.0408612011	-0.0495281333	0.0223992586	0.0731378185	-0.0925242942	0.1159973393	-0.0760951405	0.0489877191	-0.101076167	-0.1718855837	-0.0348041821	0.0429900743	-0.0948353681	0.040982107	-0.0193692708	0.0495476354	-0.0515801204	0.0236807919	-0.1917991271	-0.0485668112	0.0781072403	-0.0775452014	0.0326268391	-0.1084868887	0.0223714616	-0.0521108387	0.0147434277	0.1243901175	0.0738687864	0.0387579944	-0.0028857046	0.0305379729	0.0497055155	-0.0368818746	-0.088498931	0.0011198586	0.0312449976	0.0554119421	-0.1133587932	-0.0105126883751154	-0.0034316166606487	0.0001105166168722	1.1775992905641735e-05	-0.0398648672259867	0.0147460442890832	0.0002174458221756	0.0015892076389455	0.081258202953812	-0.011685138919958	0.0001365424715787	0.0066028955472829	-0.0011959875433721	-0.0004839971663884	1.430386203901231e-06	2.3425325707200059e-07	-0.0002320624155793	0.0001299567120106	5.3852964724499746e-08	1.6888746996606027e-08	0.0001043616228405	5.04902011710119e-05	2.5492604142892515e-09	1.0891348321902771e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1141.0119529819929	2.7056933093326734	7.320776284167594	1301908.2768477814	1659.5088795197316	-5.413205973307186	29.302798909448597	2753969.721204835	1097.9507556783742	4.76858573124332	22.73940987621739	1205495.861894713	1261.0650395507812	1067.5576442570286	1.146525	27.556202	0.2187427770974663	0.1692188522811681	-0.0090545194	-0.1664893266	0.0195381935	0.0180807598	-0.1295339452	-0.0300404775	0.0441901608	0.0004486143	-0.0245305265	0.0646032366	0.0786331812	-0.0273755223	0.0215369355	0.0662064585	-0.0015396881	0.0103754909	0.0161580638	0.0303771442	-0.000955804	-0.044699911	0.0383821608	0.0691644309	-0.3815061734	-0.1662697719	0.1869144607	0.0603068192	0.0500866992	-0.1915084132	-0.0144136844	-0.0937061512	-0.049954551	-0.0322545711	-0.0769526124	-0.0440812715	-0.049636883	0.0241645096	-0.1480595025	-0.1119753893	-0.1221224589	-0.075632923	0.0397417685	-0.035117442	-0.0268465317	-0.0359211013	0.1086035616	0.0998319463	0.0028259765	-0.1998377596	0.0157725469	-0.0291122323	0.2051494901	-0.0795027935	-0.1504713606	-0.1726004808	-0.0550019501	0.0752315733	0.1732403497	-0.0653364529	0.097124168	-0.2234095597	0.2062154064	-0.0042288827	-0.0569599947	0.0314349018	0.2223271952	-0.1043114504	0.0500887521	-0.1206811645	0.0021152645371813	0.0126279529122967	4.474344062256818e-06	0.0001594651947551	-0.0128264193066911	0.0270384479192955	0.0007310776658844	0.000164517032231	-0.0851387361228646	-0.1663969390766766	0.0276879413340872	0.0072486043885987	-0.0011960045731598	-1.7029787700026736e-08	1.4304269390191555e-06	2.900136691079819e-16	-0.0001649508373642	6.71115782151e-05	2.7208778747150764e-08	4.503963930521485e-09	-8.209851294064814e-05	-0.0001864601357811	3.4767382235524213e-08	6.740165827065771e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1136.6511348779616	-4.360818104031296	19.016734536447103	1291975.802419358	1645.3973724365237	-14.111507083207924	199.13463215942744	2707332.513221016	1091.4701517039332	-6.48060397444101	41.99822787354061	1191307.092060607	1263.3160192382811	1066.586128905751	1.861354	44.736794	0.6759399785592819	0.3857665233445564	-0.2209143487	0.1772224149	-0.0112388601	-0.1523183488	-0.1805766678	-0.0108745808	-0.2091294684	0.0462070018	0.2805894423	-0.0402993596	0.0502142627	0.0403618647	-0.3103107727	0.0676557752	0.0696199893	0.1450437076	-0.0121332093	-0.1293555924	-0.0315374053	-0.2533613403	-0.0344312253	0.0276613433	0.1149825109	0.1954084726	0.0362811539	-0.3856895189	0.0263222724	-0.0856526858	-0.3623268247	-0.0588940012	0.0692226054	-0.0078529176	-0.0454405633	0.0666377085	0.0975479101	0.0052745217	0.0024639481	0.2421357275	0.3301377635	0.1083470832	0.0233088544	-0.1845831281	-0.2549422649	-0.0581479307	0.0767883384	0.084137688	0.1934053012	0.2612791198	-0.2783469826	0.135818742	0.1086994647	0.0589917214	0.2557545261	0.1733190441	-0.042511703	-0.1209526352	0.2569721796	0.1119656252	0.1605724757	0.3236111727	0.0553442686	0.0616118096	-0.1738834728	-0.1746093437	0.0753055363	-0.1622344262	0.0446971468	-0.1273444172	0.0376497894369833	0.035534524899802	0.0014175066446491	0.0012627024598546	0.0790052554114026	0.0918316747180937	0.0084330564815297	0.0062418303826209	-0.4562688483433632	-0.3711301122204986	0.1377375601967998	0.2081812619685789	-0.0029420252488563	-0.0017460206756965	8.655512564907975e-06	3.048588199959663e-06	-0.0011606929624652	-0.000995742125101	1.3472081531162424e-06	9.915023797006555e-07	-0.0008892090465609	-0.0008071105336202	6.514274134807677e-07	7.906927284857447e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134.3009068398767	-2.350228038084879	5.523571831000298	1286638.5472577666	1652.628274301382	7.230901864858197	52.28594177920975	2731180.213020364	1093.289514738938	1.8193630350046988	3.310081853141509	1195281.9630381025	1251.3002431640623	1043.947922891878	1.647817	39.604542	0.6212647280052163	0.366255507680515	-0.0341239707	0.0775127955	0.041352419	-0.0588188077	0.0609386038	0.0218912972	-0.0363171708	0.071254867	-0.0085845573	0.0024683414	-0.0125562043	-0.0150865944	-0.0361174196	0.0063444488	0.1589332754	-0.0330396183	-0.0573326826	-0.0911497946	-0.1049838599	0.077536668	0.0486545092	-0.04602524	0.0039779295	0.0339264075	0.0766090757	-0.0227877847	0.1186946652	-0.0592779885	0.006186349	0.0743577999	0.0264598689	-0.1086993544	0.1384110232	-0.1013660938	0.1857701883	-0.0603402417	-0.1037452847	-0.207408246	-0.0201378885	0.0778618844	0.0754151872	0.0786697137	-0.056099377	0.0516054411	-0.0440815095	0.1183298305	0.1006883721	-0.1125008706	-0.206534098	0.0108775269	-0.0750447851	-0.0137330654	0.0245763859	0.0004343928	-0.0216365881	0.1651688293	-0.0176808815	0.0855904439	0.0593038339	-0.0836468721	0.0378386811	-0.0618117252	-0.0287567658	-0.100145981	-0.0651508387	0.0864235905	0.0392444906	-0.1333121588	0.0197568502866261	-0.0178929391503572	0.0003903331332481	0.0003201572714383	-0.0174513057743297	-0.0964565611857323	0.0093038681957769	0.0003045480732291	-0.1097350284852964	0.3465338198580667	0.120085688305423	0.0120417764766688	-0.000278701503673	0.0026633237451833	7.767452814959124e-08	7.0932933716572e-06	-0.0011629499331462	-2.256970680999948e-06	1.352452547004751e-06	5.093916654893369e-12	-0.000347161606204	0.0005420474403569	2.93815427597467e-07	1.2052118082214118e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
