global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1117.595943525705	-0.37802482380539	0.1429027674130961	1249020.692985111	1641.2231105865642	8.609017928016101	74.11518968490265	2693613.2987234374	1079.8695601029829	1.1855363325637427	1.405496395828689	1166118.2668370097	1241.2579484507323	1029.241768398168	1.168063	25.333408	0.0794172463127222	0.0446199440324904	0.1331384955	0.0799428788	0.089262758	0.1199688817	-0.0975860045	0.1164888719	0.072139127	0.0165883476	-0.1147415951	0.0144576885	0.0040288592	0.1417310509	0.1607772198	-0.1019209705	-0.0973399989	-0.0537468703	-0.0006665511	0.1540973297	0.1461901955	0.0476398331	0.1335612821	0.1371692813	0.0002496195	0.1848365929	0.0993026152	0.005198075	0.07388494	0.1310092539	0.0636952637	-0.1024572949	-0.1048618018	-0.0969756059	0.0298496638	-0.033368947	-0.0476622217	0.0710844189	-0.0376226245	-0.0578941349	-0.0694022388	-0.0934773892	0.1307387827	-0.0727650903	-0.0954149256	0.0553127069	0.0557947507	0.1834620186	-0.0699945358	-0.0480570664	0.1123569786	0.1208179173	-0.0004128857	-0.0868321037	-0.025645829	-0.0790451563	0.0930892179	0.1646209247	0.0530880455	0.2020818878	0.0209999568	-0.1530213486	-0.1665108267	0.1550736568	0.0779428207	0.0557488318	0.059115229	-0.0352455245	0.1022051972	-0.1638141475	-0.0410256156	-0.1672173049	-0.0254987249	-0.0557650048	0.1129432045	-0.0391660907	-0.0568523897	-0.0745697931	0.0920106352	0.0931152182	-0.1272576939	-0.0080011657	0.0077568348	-0.0689063757	0.1033401944	-0.0141533203	-0.0261931381201634	0.0045062515851697	0.0006860804845819	2.0306303348844435e-05	-0.0637433848017821	-0.0134428020590463	0.0001807089271986	0.004063219105988	0.0596036746920987	-0.0086867454713512	7.545954688404221e-05	0.0035525980368015	0.0014919810550287	0.0006110417216861	2.226007468564553e-06	3.733719856411133e-07	-0.0001526528497677	0.0004444371232839	2.3302892542199983e-08	1.9752435655286853e-07	-0.0002048870006386	-1.5009897309998298e-07	2.2529701725669407e-14	4.197868303068168e-08	0.0	0.0
1116.7102273110015	-0.8857162147035069	0.7844932129887088	1247041.7317809886	1636.0670371642086	-5.156073422355576	26.585093136721536	2676715.350095272	1075.8068844881925	-4.062675614790351	16.505333151012152	1157360.4527121913	1237.9243020421918	1025.714430218094	1.146349	24.862457	0.0996071974732957	0.0466663759604942	-0.1640729006	-0.0964823512	-0.0204318087	0.0586792171	-0.0767722477	0.2092831141	0.0528312932	-0.0652582633	0.0650257957	0.1547417494	-0.0712936228	-0.0520033609	-0.039451047	-0.0741780632	0.0528291895	-0.0795611174	0.0653841956	-0.048591922	0.0544053365	-0.0086039799	-0.0910942984	-0.0058831246	0.0243202616	-0.0715748707	0.0299658764	0.1825852199	0.1474417322	0.3352547471	-0.0298526042	0.0250661648	-0.1629215118	-0.141515852	-0.0220921705	0.1388132008	-0.1106927273	0.0261779139	0.035982039	-0.0348446553	0.1835596397	0.0883460006	-0.1214976961	0.0872355078	-0.0016565437	0.0363760013	-0.0112953934	0.2130488688	-0.0070571123	0.0427882823	-0.0299911209	0.0653254724	0.0444110801	-0.0313205581	0.0094765656	0.07949146	0.1009713634	0.1553516665	0.0732759008	0.0355578213	0.0321738183	-0.1428095353	0.0313587529	0.0519427173	-0.1233196119	-0.1526906477	0.0876640603	0.0395343544	0.0948498702	-0.0211217823	-0.0017050212	-0.1671088709	-0.0428214687	-0.0497083415	-0.0169945264	-0.0416511395	0.0981539338	-0.0367106617	0.0534090043	0.1035957805	-0.0382514814	0.0427979573	0.1463961072	-0.0092077526	0.0990808418	-0.0253948054	-0.0113245912702382	0.0148685468499252	0.0001282463674379	0.0002210736854284	-0.0562496786762523	0.0074937061255297	5.6155631495802814e-05	0.0031640263511816	0.019390144235416	-0.0402135304566827	0.0016171280317905	0.0003759776934702	0.0009940045592851	-0.0004979764957436	9.880450638795658e-07	2.479805903130757e-07	3.286971793126092e-05	0.0001855225676989	1.0804183568806556e-09	3.4418623125615536e-08	-0.0002620162180192	-5.712921738059999e-05	3.263747478519847e-09	6.865249850508493e-08	0.0	0.0
1114.5075736522615	-2.2026536587400187	4.851683140360791	1242127.131728251	1634.4446915407232	-1.622345623485444	2.6320053220423736	2671409.4497056496	1076.142435247248	0.3355507590554225	0.1125943119026702	1158082.5409398773	1236.73434559479	1017.6096169251362	1.198374	25.990803	0.1771368291267409	0.0882207500545107	0.140446673	0.0587390411	0.0444900358	0.0912834826	-0.11065291	-0.009176334	0.0781162626	0.1169481295	-0.1255732767	-0.0584671373	-0.0070022331	0.0906255763	-0.0056493846	0.0103556072	0.0479764739	0.0668984006	0.0375817299	0.0172184022	-0.0172896854	0.0836389014	-0.0329077677	0.1879153782	0.0795955209	0.0701919898	-0.0627022347	-0.1142181401	-0.0718858109	0.0770148958	0.0684692355	0.0748581413	0.0581179924	-0.1098911608	0.0415046924	0.0291015044	0.0089178756	-0.0337862825	-0.0751507133	0.0224048034	-0.0947917159	-0.1130447848	0.0646722666	-0.0120854652	-0.1027728932	-0.0401970875	0.1167983274	-0.04137066	0.0383372342	-0.0009061447	0.087198951	0.0866239657	0.1093242308	0.0393555326	-0.0490973526	0.1790435324	-0.0333727445	-0.0456150973	-0.0223579032	-0.0539409419	0.0417568486	-0.1094012271	-0.0544206161	-0.0156777739	0.1327575115	0.0464322311	-0.014479006	-0.1010316272	0.0606578403	-0.0106984267	0.0376167044	-0.1041913163	0.0339286671	-0.0668296172	0.0264693401	-0.1311663309	-0.0693041018	0.1294333099	-0.0885567222	0.0778340804	0.0339319795	0.0522569646	-0.1534984087	0.1412517358	0.0946861568	-0.0364975928	-0.0286393052508344	-0.0173147139805961	0.0008202098052504	0.0002997993202298	-0.0347149638136983	0.021534714862554	0.0004637439442115	0.0012051287125863	-0.0501884308100528	-0.0695785750454688	0.0048411781053579	0.0025188785871754	-0.0002329871003466	-0.0012269916596317	5.428298892791665e-08	1.5055085328057533e-06	0.0001230238520035	9.015413407223907e-05	1.513486816177907e-08	8.127767890315259e-09	-0.0002049855069607	5.703071105849997e-05	3.25250200383811e-09	4.201905806393519e-08	0.0	0.0
1112.7645551944274	-1.7430184578340686	3.038113344350255	1238244.955297052	1633.8174959070543	-0.6271956336688618	0.393374362893285	2669359.609931997	1074.9023676091974	-1.240067638050505	1.5377677469401574	1155415.0998918582	1236.9258122512165	1016.7449059052458	1.162721	25.217545	0.1568450886446475	0.0922518565100897	-0.0438391074	-0.1510512933	0.0475692211	0.0115131134	0.0463454951	0.0960819544	-0.1809610186	-0.0576356468	0.0397841019	0.0888590122	-0.1543049211	-0.0510645934	-0.1810288828	-0.0815192129	0.0319938985	-0.0286565011	-0.0185919883	0.0167039031	-0.0789487862	-0.0080613304	-0.0880169551	0.0081292473	0.0207047025	-0.0641886368	-0.0964406451	0.0762877057	-0.0158236461	0.0937893929	0.0395786972	0.1388092856	-0.1393824793	-0.0896263692	-0.01955298	-0.0179030013	-0.0033411684	-0.1080352137	-0.0361108584	-0.0924005755	-0.0470285733	0.0502648412	-0.1373282423	0.123664275	-0.1309943696	-0.0175055469	0.0073156236	0.0640101386	0.1120319359	-0.0564855232	0.0091883137	0.0807115913	0.0690818966	-0.0538652988	0.0531569569	0.0480324777	-0.0312445875	0.1307614997	0.1181974428	-0.0069976587	0.0186917968	-0.1028446049	0.0322598312	-0.0145993438	-0.0927450623	-0.1191261666	0.0721671659	0.1141977558	0.1711187191	-0.0095577372	-0.0035454854	-0.171353186	0.0245247894	0.1082128977	-0.0561762936	0.0333426634	-0.0627991604	0.0609823624	-0.0591857319	0.1127608509	0.1799352964	0.0084924718	0.0267277679	-0.0897388665	0.0901621419	-0.0474010431	-0.0307544449951535	-0.0021151397443191	0.0009458358869599	4.473816137998274e-06	-0.0395343579266267	-0.0048193941129284	2.3226559615728924e-05	0.0015629654566706	0.0408303338598727	0.0910187646699255	0.0082844155220392	0.0016671161631086	0.0004570232786312	0.0006900103789778	2.088702772108115e-07	4.761143230970872e-07	0.0004999784157311	0.0003769545637276	2.499784161969807e-07	1.420947431150653e-07	-9.411464731660964e-05	0.000110870859644	1.2292347518219586e-08	8.857566839529818e-09	0.0	0.0
1116.3882227877368	3.623667593309392	13.130966826800682	1246322.6639791615	1633.839717436602	0.0222215295477781	0.0004937963754427	2669432.222273316	1080.5700661399148	5.667698530717416	32.12280663509636	1167631.66783762	1238.7325704728744	1013.6558617121848	1.146359	24.86269	0.1245125231062823	0.0758661835304533	0.0626297275	-0.0081440964	-0.0003474715	-0.1384290846	-0.1411601176	0.0954026238	0.1429524407	-0.1120705484	0.0581506784	-0.1201059835	0.0823415884	0.0419369711	0.0495800212	-0.0664194597	0.0466047279	-0.0042662186	0.0507105149	-0.041695378	0.0113371273	0.0909080075	0.0458216185	0.0885812658	0.1225716313	0.0560806173	0.1190633333	-0.1371210961	0.0916858891	0.0957528022	-0.0262335404	-0.0840284974	-0.1899732397	-0.1387201214	0.0175071201	0.0903378423	-0.0382282726	-0.1258952877	-0.0092354614	-0.0357995523	-0.1429172767	-0.0648001753	0.0704799581	-0.085799326	0.169908109	-0.1261458564	0.0375568159	0.1982280862	-0.0934450046	0.0598479791	0.0002139341	-0.011898812	0.0743184748	0.0120998828	0.1718298615	0.0310049149	0.1747584216	0.1206791963	-0.0680497726	-0.0435001683	0.0529473462	-0.0997898995	-0.0874920406	-0.1146230186	0.0761664784	0.003313833	-0.0035808381	0.0372962428	0.070139135	0.0430000932	-0.0483237163	-0.1151567192	-0.0616859213	-0.015771361	-0.107527395	-0.0656764694	0.0195069231	0.1333736976	0.0997472899	0.1565057334	-0.1188016678	0.1569151295	0.1696060195	0.0129688748	0.0855149763	-0.0580456054	-0.0120613297856806	0.0186931152094729	0.0001454756761989	0.0003494325562346	-0.0392614686970631	0.0002728892295635	7.446853161181282e-08	0.0015414629242504	-0.0313192959735886	-0.0721496298334612	0.0052055690851054	0.0009808983002812	0.0002895914916797	-0.0001674317869515	8.386323205327376e-08	2.8033403281772488e-08	0.0008889703324506	0.0003889919167195	7.902682519773303e-07	1.5131471127311046e-07	-0.0002056287203213	-0.0001115140730046	1.2435388478095409e-08	4.2283170620975415e-08	0.0	0.0
1117.2405826508675	0.8523598631306868	0.7265173362761631	1248226.51952205	1628.427111946963	-5.412605489639191	29.296298186472303	2651774.8589239265	1081.0423697731712	0.4723036332563879	0.2230707219871845	1168652.605244794	1239.3289235352336	1023.9087215961854	1.2169	26.39259	0.1461010101980555	0.0819358041654176	-0.0920807264	0.1397905672	0.0977438109	0.0964213651	-0.0815360759	-0.2873628595	0.1069023356	-0.0141195795	0.1490270061	-0.0653291812	-0.0135728132	-0.0431932823	0.2031513144	0.1342452189	-0.1430228692	0.1061169693	0.1343570832	-0.0537110839	-0.0703281019	0.111159335	0.0553061084	0.1086554626	-0.2428702341	-0.1655658883	-0.0488847414	0.1533400649	0.1003672992	-0.2001745686	0.0062778831	-0.1961632161	-0.0507431582	0.2264139304	-0.0584145094	0.0042940155	-0.1554905131	-0.0572455313	-0.0577844614	0.1005718666	-0.0779263905	0.0277302383	-0.0523909214	-0.1503104781	0.1459451929	0.136707303	0.0958463732	0.0792511242	-0.1001962713	0.0301750522	0.0820604898	-0.0686410026	-0.0089561619	0.0213082579	0.0223058712	0.0933861093	-0.4251954533	-0.1091384564	-0.098148568	0.0518289954	0.1261777116	-0.130675723	0.1133851755	0.0203464279	0.0698097867	0.1479359668	0.1349851563	-0.0832745974	-0.0263208484	-0.0717731516	0.1405674732	0.0850162284	-0.1252503211	-0.0399613183	-0.0678721479	0.0593893064	0.1211842834	0.0872423518	-0.027245973	0.1162317014	-0.0536710757	0.2465341247	-0.0818708116	-0.1423700258	0.0807510076	-0.0683731426	-0.0042196338653184	0.0078416959203621	1.78053099573419e-05	6.149219490742515e-05	-0.0099755601420383	0.0292859085550248	0.0008576644398932	9.951180014742318e-05	-0.0964629909599921	-0.0651436949864034	0.0042437009964815	0.0093051086249475	0.0007102936164304	0.0004207021247506	5.045170215417762e-07	1.7699027776975352e-07	0.0008887653563403	-2.0497611030007807e-07	7.899038586307004e-07	4.2015205793749766e-14	-0.0006613158341856	-0.0004556871138643	2.0765074574197554e-07	4.373386325445961e-07	0.0	0.0
1116.5630592691666	-0.6775233817008939	0.4590379327514151	1246713.0653245205	1638.3010678214823	9.873955874519424	97.49500461195666	2684030.388825009	1078.1103102250534	-2.932059548117877	8.596973193709209	1162321.8410135608	1239.4623012391587	1031.889222938834	1.232621	26.733561	0.0842293338710092	0.0492679535882939	0.0805191523	-0.1169402832	0.1009894288	-0.0172572524	0.0092166719	-0.1295021294	0.1022900298	0.0808770949	-0.1782792055	0.0031465661	-0.0130387879	-0.2436665931	0.0649391237	0.1461719855	-0.0233171048	0.0694873451	0.1430089524	-0.0343612311	-0.0611920085	0.1967182779	-0.1032421073	0.0658805461	-0.085233147	-0.1166355832	0.0453206948	-0.0613057416	-0.0827088522	0.0261142346	0.0282227094	0.0513268033	0.0654088122	0.1025688465	0.0167459314	0.1024332414	-0.0660436684	0.0269253716	0.0330501969	-0.3244880684	0.2180756327	-0.1900729976	-0.0314696426	0.1036506376	0.052069388	0.1339666854	0.0901800925	-0.0944729813	-0.0652557894	0.08067502	0.1436005596	-0.0691374642	-1.5552e-06	0.0643750468	-0.0340466205	0.0256930283	-0.0661071158	0.1511794325	-0.0126907119	-0.1071887176	0.1748306047	-0.0967457637	-0.0629446594	-0.2311858568	0.0256084277	0.0776981123	-0.0340694254	-0.0866667972	-0.0538670246	-0.0286184241	0.0387328769	0.0468679082	0.1261076751	0.0411778852	-0.1069931753	0.0707859456	0.0475028451	-0.0620749301	0.0121181675	0.047856522	0.0178035981	0.1088102728	-0.0761385274	-0.0751254378	0.0758767427	-0.0783272495	-0.0034301793023416	0.0007894545629767	1.1766130046212704e-05	6.232385070048902e-07	-0.0047029933090527	0.0052725668329855	2.779996100829979e-05	2.2118146064994464e-05	-0.1375169769548989	-0.0410539859949068	0.00168542976607	0.0189109189508141	0.0007425790324858	3.2285416055400046e-05	5.514236194875468e-07	1.042348089870283e-09	0.0005543938794818	-0.0003343714768584	3.073525736068806e-07	1.1180428453653437e-07	-0.0002857061974967	0.0003756096366889	1.410825991735675e-07	8.162803128802335e-08	0.0	0.0
1113.156793508131	-3.406265761035684	11.602646434804006	1239118.0469333036	1630.3168062424277	-7.984261579054646	63.74843296276819	2657932.8887165096	1074.0265999533913	-4.083710271662085	16.676689582878417	1153533.137407442	1236.473387269324	1030.343883771838	1.167056	25.311554	0.0903872701989161	0.0497413540417908	-0.1530829825	-0.0333989235	0.0316035546	0.2070122159	0.0870121177	0.1285947148	0.1460092728	-0.0941453756	-0.0160252821	0.0599354613	-0.232540822	-0.0185856579	-0.0584678157	-0.0686467922	0.1699326535	-0.0276767001	0.1710413257	-0.0661817381	0.0669728901	0.087926263	-0.1241004941	-0.0081402358	-0.1072178906	-0.0816051884	-0.1231947754	0.0163118332	-0.0837513297	0.2198311533	0.0204544821	0.0858324261	-0.0334796643	0.08929695	-0.0944667721	-0.2935459919	0.0529111526	-0.1099877452	-0.1854066354	0.006339673	0.0029951138	-0.0190711393	-0.1888631547	0.059360117	-0.1116229405	0.1188958332	0.1260586896	0.0443378159	-0.0202352495	0.1300454712	-0.1099582805	0.0774579426	0.0503852753	-0.1951947822	0.0059671519	0.0304613326	0.0760252447	-0.0195162805	-0.0911978179	-0.1430715828	0.1390496107	-0.1335009212	0.1534474657	-0.0657887042	-0.0569501159	0.028836874	0.097262199	0.0860580635	0.0666483877	0.087233117	0.1103899227	-0.0209217593	0.1394589672	-0.0624348863	-0.0910420773	-0.0277963184	-0.0335441577	-0.0901774311	-0.0240919371	0.0003128345	0.1016629076	0.1651714499	-0.0112105832	-0.0175477318	0.0708988393	-0.0878535601	-0.0074128489772817	-0.0039826696749401	5.495032995998634e-05	1.586165773968748e-05	-0.0144330101924481	-0.0097300168833954	9.467322855115952e-05	0.0002083117832153	-0.1012593857978032	0.0362575911570956	0.0013146129165151	0.0102534632121483	0.0004021528752293	-0.0003404261572565	1.6172693505519296e-07	1.1588996854442725e-07	0.0004618667920008	-9.2527087481e-05	2.133209335531103e-07	8.561261917716628e-09	-0.0006610928024289	-0.0003753866049322	1.409151031625236e-07	4.370436934232966e-07	0.0	0.0
1113.4413150406947	0.2845215325637582	0.0809525024924297	1239751.5620395516	1628.270986138818	-2.045820103609685	4.185379896333544	2651266.404301479	1076.2973333185369	2.2707333651455883	5.156230015585408	1158415.9497085935	1239.978130503804	1024.789823130352	1.260779	27.344275	0.2073955935402511	0.138800460050209	0.0778772331	-0.0023353552	0.1939060009	-0.0399748705	-0.0289628925	0.0627702207	0.202419355	-0.1151484333	-0.1012648622	-0.2309362142	-0.2664112587	-0.0735258693	-0.051158193	-0.2014415863	-0.0418865829	-0.1669913964	0.0752286747	0.0400988916	0.1382018065	0.2913003952	-0.0099978246	0.1982805824	0.1218588488	-0.2379526602	-0.1448582666	-0.1209206725	-0.1550625732	-0.0203333542	-0.0707076813	-0.0214448985	-0.1354530761	-0.1782471603	0.0758865857	-0.111972401	-0.0856559067	0.1015637406	0.0845579085	-0.047858505	0.0415114455	-0.2959915082	-0.2537095196	0.0379507201	-0.0109451517	-0.2616240839	0.2026715595	0.0638943186	0.0771173483	-0.0819716086	-0.1426015356	-0.1290249333	-0.05181598	-0.151171109	-0.124407665	0.2732783379	-0.0807658557	-0.0698764288	-0.0348095078	-0.1397913462	0.2476993889	-0.1683653479	-0.0878142679	-0.2172449515	-0.130637444	0.2386566333	-0.0579137618	0.2239721302	-0.021818174	-0.0252814861	-0.0339848449	0.0957359022	-0.1662102745	0.065992611	0.004785864	-0.2033058688	0.1868125857	0.0402628066	0.1781183299	-0.4571414056	0.0041726105	-0.1785875047	-0.0647915711	0.1162645066	0.0658240966	-0.096900045	-0.0140366033001413	-0.0066237543228596	0.0001970262322055	4.387412132960125e-05	-0.0277768815744536	-0.0133438713820054	0.0001780589034595	0.0007715551500012	-0.1451642660555592	-0.043904880257756	0.0019276385104478	0.0210726641394491	0.0026697195527618	0.0022675666775325	7.1274024903986654e-06	5.141858637055781e-06	0.0008878553156084	0.0004259885236075	7.882870614540915e-07	1.8146622224538277e-07	-0.0004841862520164	0.0001769065504124	3.12959275788504e-08	2.344363266416888e-07	0.0	0.0
1114.4493717368705	1.0080566961757995	1.016178302704868	1241997.402164705	1629.0370698816637	0.7660837428456944	0.5868843010524679	2653761.7750486364	1078.489907836914	2.192574518377114	4.807383018636634	1163140.4813060751	1237.2423210083589	1004.662545522054	1.330312	28.85232	0.1626717095377857	0.0946472981238809	-0.1786255331	0.1024195534	-0.0034631674	-0.0208387667	0.1249594227	-0.2143386009	0.1397026339	-0.0389478853	0.1349426557	-0.1468400622	-0.0525092224	-0.0972310694	0.054285482	-0.02032117	-0.0928397956	0.1961412103	-0.1439674324	-0.0274582777	0.3527995047	0.1883529375	-0.0411578959	0.0286189386	-0.0478816735	-0.0944636767	-0.1421465389	0.1087761434	0.2017326485	-0.114746486	0.2165433776	0.0005711774	0.0116076354	0.1615704847	-0.09542051	-0.3221415668	-0.1092002811	-0.1307237906	0.220344392	-0.0206793611	0.1416536321	-0.0179880402	-0.0755279223	-0.1572314084	0.2067157275	0.1134449568	0.1938446473	-0.0011295693	0.1222394931	0.3267885219	0.0563803399	0.0171372424	0.0250204606	-0.2623170109	0.0674008565	0.0389024792	-0.1077810464	-0.110331597	0.2366987888	0.2382540347	0.1891847196	-0.1903726507	0.0721554167	-0.0074051774	-0.1399432459	0.1976913944	0.1931531557	0.032382856	-0.150506904	-0.0156964948	0.0299331632	0.1553046034	-0.0443930873	-0.0452798356	0.0110062415	0.155049864	0.1428116146	-0.1366027355	0.0895496181	-0.0982732398	0.0536569844	0.0255997917	0.0274734274	-0.1126497459	0.0606594461	-0.1054172954	-0.0305857209715725	-0.0165491176714311	0.0009354863273508	0.0002738732957028	-0.0502287896959785	-0.0224519081215249	0.0005040881782973	0.0025229313143228	-0.0955078225757546	0.0496564434798046	0.002465762379063	0.0091217441731618	0.0014182858807438	-0.001251433672018	2.0115348395172165e-06	1.5660862354604552e-06	0.0010761292347285	0.0001882739191201	1.158054129837347e-06	3.544706862084195e-08	-0.0005247634661788	-4.057721416240003e-05	1.6465103091812772e-09	2.753766954359886e-07	0.0	0.0
1115.938884590485	1.489512853614542	2.218648541082936	1245319.5941410558	1638.8048014105325	9.767731528868808	95.40857922005776	2685681.177126215	1076.448828679865	-2.041079157048898	4.166004125339441	1158742.0807662534	1235.8958576039165	1022.2642556562988	1.21361	26.321255	0.0879786677073391	0.0517526535016853	0.0595495058	-0.0909303563	0.0930831356	-0.0694851546	-0.0480734611	-0.1338531272	-0.0523878805	-0.0440761286	-0.0399109709	-0.1050220975	0.0598246241	-0.2343490308	0.0098336431	-0.0430030033	0.0078793402	0.1318294371	-0.1118164846	0.061753628	-0.166823826	0.1175240102	0.0167062945	0.2535325168	0.0164377304	-0.1571109055	0.0049306329	0.111771319	0.0375529499	0.0285980126	0.0199866621	0.0087133771	0.1130324678	0.0129911965	0.1108414834	0.1397994073	0.1877630182	-0.0209379891	0.1259010828	0.0505103398	0.0062146579	-0.09403541	0.0265418081	0.0581819578	0.173431939	0.0636978933	0.1933005777	-0.0882801578	0.1737106659	-0.0436485712	-0.0372228295	0.1175608818	0.0417377562	0.0273472148	-0.1299686194	-0.0526574414	-0.1745869429	-0.1271663586	-0.0109985709	-0.069478089	0.1605085162	-0.1433628065	-0.0770839371	-0.1386613838	-0.0575407773	-0.0159867068	0.0860721559	-0.0321379448	-0.0941884965	-0.0661568859	-0.0234415613	0.0358713468	0.097908927	0.0273097428	-0.0156727572	0.1902275289	-0.0304186974	-0.0439375356	-0.0300331392	0.0845202648	0.109645798	-0.1396579703	-0.1402228086	-0.0359880351	0.0554119421	-0.1133587932	-0.0309516086846457	-0.0003658877130731	0.0009580020801674	1.338738185779363e-07	-0.0404454142623222	0.0097833754336563	9.571443487586963e-05	0.0016358315348508	-0.088000672448345	0.0075071501274096	5.635730303546599e-05	0.0077441183513609	0.0008500937452192	-0.0005681921355245	7.226593756608062e-07	3.228423028720053e-07	0.0003127454818909	-0.0007633837528376	9.780973644317125e-08	5.82754754096418e-07	-0.0005996326664806	-7.486920030179997e-05	5.605397153831045e-09	3.595593347106345e-07	0.0	0.0
1115.5114000820145	-0.4274845084705703	0.182743004982325	1244365.6837129362	1632.9110750412558	-5.893726369276692	34.73601051590742	2666398.5789923896	1077.8083582097834	1.3595295299182908	1.8483205427198488	1161670.8570268687	1237.8101290598536	1023.0699459770218	1.06869	23.178171	0.1862210583325664	0.1204047761620774	0.0892790615	0.1146598745	0.0187892863	0.1119351637	-0.1328916335	0.0307246618	-0.0473135121	0.0915273146	0.0057694734	-0.053877515	-0.018671807	0.1350502271	0.1483068725	-0.1262526378	0.0616834998	0.0673566197	0.0696104941	0.0520508569	-0.0081124428	0.0917999135	-0.0129268434	0.0986705642	-0.1422657641	0.0364778317	0.0508351676	-0.0943557281	0.1571023436	0.0607825685	-0.007464298	0.1784134641	0.0738031039	0.09582468	-0.1431876305	0.1162417724	0.1796929777	0.0482438761	-0.0668515724	-0.0988010323	-0.0104439116	-0.0046199867	0.025430297	-0.1376564857	-0.0625249015	0.0088191379	0.2485098616	0.0413608157	-0.1151258447	-0.0307252155	9.68866e-05	0.077992592	0.0063626269	0.1356412249	0.0171964517	-0.1198326224	0.0605510513	0.0358457512	0.0393289901	0.0325452077	0.067041505	-0.1827755126	-0.0263800892	0.0735122511	0.0845227638	0.0685999921	0.0742676284	0.019908352	-0.068628543	0.1147596128	-0.0354471458	-0.0611871741	0.0901141584	-0.1845769533	0.1248896411	0.0061439158	-0.0562555124	0.0226191794	-0.0628928216	0.2248890968	0.0323237515	-0.096426521	-0.1026773754	-0.1167262354	0.0500887521	-0.1206811645	-0.0308888684176196	6.274026702610125e-05	0.000954122192121	3.936341106506488e-09	-0.0712824590427487	-0.0308370447804265	0.00095092333079	0.0050811889671811	-0.0221656989127012	0.0658349735356438	0.0043342437404389	0.0004913182082885	-0.0007408651662214	-0.0015909589114406	5.488811945202626e-07	2.531150257892259e-06	0.0003592783676664	4.653288577550005e-05	1.290809454730329e-07	2.1653094585957347e-09	-0.0007518668642539	-0.0001522341977733	2.3175250971680226e-08	5.653037815629925e-07	0.0	0.0
