global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1185.319382675361	-1.4793082692397093	1404982.038945899	2.188352955440984	1827.887753408464	-1.1979866653182398	3341173.639060642	1.4351720502803165	1233.6228867865414	2.713208511667517	1521825.4268035598	7.361500427785063	1365.214341383714	1369.5671064623962	1.107668	17.911978	0.043709308591758	0.0220058580036673	-0.1994018747	-0.0174294601	-0.2324630753	-0.0707859574	-0.2083406509	-0.0833240898	-0.0020009366	-0.0956929273	0.1180386646	-0.0032833183	0.0243430751	-0.2224441753	-0.0689712442	0.0721216767	-0.0429017448	-0.2440931039	-0.078448188	0.0704973669	0.0465267773	-0.0184514911	0.0726286051	-0.0519951951	-0.0074814021	0.0157844181	-0.0870831979	0.0007222965	-0.05618039	-0.1276167058	0.0119085557	-0.2798673638	0.110018396	0.1763001272	0.0342341892	0.0926470812	-0.0180240089	0.1271146406	-0.0839461171	-0.0018972263	-0.1890825489	-0.16187335	0.0741084406	-0.2102669077	0.0744874245	0.1442683417	0.0087308856	-0.0708035413	0.1620861239	0.111422813	0.1121735118	0.0010161684	-0.1473685876	-0.0745623512	0.18894833	-0.0139425166	-0.0326315885	0.0816196999	-0.0404447509	-0.0248083017	-0.0917999726	-0.0152162617	0.0870289938	-0.1071936053	0.0135471688	-0.1575945769	0.0619635662	-0.1536649281	-0.0204322397	0.0392842077	0.0527263412	-0.2301306834	0.1325078936	0.0128943577	-0.2399544735	0.1385895218	-0.0643929357	-0.0473449818	0.0191646927	-0.0020554958	-0.2126369369	-0.2517736455	0.1412394009	0.2223534404	0.0596515103	-0.026237958	0.0727983756	0.0051664346	0.1624969036	0.0747591978	-0.1217474408	0.0754211795	-0.2331233866	0.1074583966	-0.0028345346	2.407589698805168e-05	2.1250261085015157e-05	5.796488157792761e-10	4.5157359618130936e-10	0.0084603496592734	0.008308514412164	6.903141173713691e-05	7.157751635716754e-05	0.0295481198612463	0.0182295311152529	0.0003323158046819	0.0008730913873345	-0.0002419998843862	0.0003389997692514	1.149208435525702e-07	5.8563944042934164e-08	3.999984055313988e-06	3.999983420932551e-06	1.5999867367735275e-11	1.5999872442766133e-11	4.791268896659363e-10	5.033926905688694e-10	2.5340420091816564e-19	2.2956257640095433e-19	0.0
1183.9365274882266	-1.3828551871345098	1401705.7011208804	1.9122884685848205	1827.7767915882048	-0.1109618202592628	3340767.999868472	0.0123125255552489	1233.104045359771	-0.5188414267704502	1520545.586682632	0.2691964261331964	1364.374129976545	1365.1272273396337	1.122691	18.154919	0.1661746426667434	0.1047231295639444	-0.1935702021	-0.0941861089	-0.2435106448	0.072961266	-0.2039083632	-0.1324480411	0.1127365563	-0.1133770536	0.1787497462	-0.0089992733	0.0100198864	-0.0637629324	0.0135043158	0.1511628488	-0.0942596038	-0.2212344431	-0.1013946587	0.0098144826	-0.0628848062	-0.068716558	0.082528	-0.2289884481	-0.0688042672	0.0760475935	-0.1101482504	-0.2022756492	-0.0265303728	-0.0340638352	-0.0271525986	0.1104274737	-0.2960797901	-0.2396160927	-0.0774168947	-0.0249596525	0.1821936361	0.0917379444	-0.0896355996	-0.0259160014	0.190816788	-0.0186443479	0.0623816991	-0.1585412294	0.1439425454	0.1237846417	-0.1026396025	-0.0644448973	0.1755612272	0.1241953834	0.1017683108	0.1172419715	0.0281296575	0.0591950087	-0.2640290323	-0.1769540424	0.1417961133	0.0009241202	0.2053654742	-0.1189902381	0.1260456417	0.0824195318	0.0209121874	0.0153728566	0.0533767099	-0.0575998022	-0.1568197814	0.001606115	0.1257383065	0.0976168269	-0.0158109106	-0.247909929	0.1610897298	-0.074993308	-0.2338098373	0.1483187228	0.3234441238	0.013592467	-0.0525967253	-0.0533579484	0.0230002102	0.04775123	0.127561055	0.0124470467	0.2152074894	0.0277627238	-0.0633156233	0.1089595675	0.0484085741	-0.0705860049	0.1013097951	-0.0340668745	0.0045830863	0.1033401944	-0.0141533203	1.7553492853039643e-05	-6.522404135012039e-06	3.0812511134171377e-10	4.254175570042214e-11	0.0380662801446476	0.0296059304853742	0.0008765111199048	0.0014490416840507	-0.0440108125677625	-0.0735589324290088	0.0054109165400954	0.0019369516228747	0.0006794913201935	0.0009214912045797	8.491460401177467e-07	4.617084542183056e-07	-5.959362260310464e-05	-6.359360665841862e-05	4.0441468078256664e-09	3.551399854961264e-09	-0.0002749798565995	-0.0002749803357263	7.5614185036198e-08	7.56139215354816e-08	0.0
1184.4655424325133	0.5290149442867005	1402958.621209948	0.2798568112786608	1828.2514512108976	0.4746596226927977	3342503.368854753	0.225301757414869	1231.3633538509175	-1.740691508853388	1516255.70920698	3.030006928994284	1364.0721684270727	1375.4288101069556	1.093947	17.690104	0.1862125282310223	0.115317631686446	-0.1598384536	-0.1256622639	-0.1538570887	0.153564567	-0.1491485345	-0.0931355791	0.1296989703	0.0646567771	0.186839966	0.1647807213	0.0696017613	0.1216871736	0.1314795268	0.0556035645	-0.1223261371	-0.0417394652	0.0652575419	-0.0691034522	0.2734491072	-0.0535222386	0.1327424552	-0.0890643478	0.1701342883	-0.0032089753	-0.0465104103	0.1791505205	-0.1421079826	-0.1294903022	0.0082475837	-0.0892918222	-0.0189606171	-0.0361375535	0.1700684232	0.024992695	0.1778074744	0.0188269175	-0.0968225361	0.0661991573	0.0702615602	-0.0257100045	-0.1163788183	-0.1249144099	0.1318367694	-0.0226493088	-0.0439854908	0.1457799608	0.257439209	-0.0030731986	-0.1267041905	0.1161524297	0.0548363835	-0.1157544471	-0.0246362078	0.2618325459	0.1208493408	0.059258885	0.0543437693	-0.172541593	-0.1259925017	-0.2035646362	-0.0206702265	0.0319523136	0.0283339936	-0.0439044158	-0.0539129845	0.005025377	0.1968824376	0.1243320997	-0.0610256942	-0.1508868791	-0.1239604466	-0.0938808619	-0.1151664642	0.1538187088	-0.0158820238	-0.0787331982	0.0538739183	-0.1477824564	0.1115356864	0.1139187658	0.0574961515	0.1822123911	-0.1499654353	-0.024554646	-0.0154413936	-0.0090289532	0.1477188901	0.19014235	-0.0293592709	-0.0217940505	0.239677572	0.0990808418	-0.0253948054	-1.2935112607692645e-05	-3.0488605460732288e-05	1.6731713817368923e-10	9.295550629401945e-10	-0.0013666160765239	-0.0394328962211715	0.0015549533043896	1.8676395006135784e-06	0.0089973769831885	0.053008189550951	0.0028098681594695	8.095279257761021e-05	-0.000840999985007	-0.0015204913052005	2.31189380919032e-06	7.072809747817744e-07	-0.0001389999874683	-7.940636486519537e-05	6.305370781104533e-09	1.932099651618756e-08	-5.8449596413204775e-08	0.000274921407003	7.55817800285569e-08	3.4163553208665205e-15	0.0
1185.6094330256915	1.1438905931781846	1405669.7276795015	1.308485689161539	1829.22133111172	0.969879900822434	3346050.6781941326	0.9406670220193348	1232.5168078567476	1.153454005830099	1519097.6816493869	1.3304561435655022	1364.8956853705886	1376.2929141782845	1.177447	19.040373	0.129321514231763	0.1051046213751029	-0.0666967432	-0.1860902419	0.0744027049	0.2097870631	-0.069636985	-0.1423116919	0.0400396728	0.1084955126	0.035607658	0.1655992066	0.1576891137	0.0781254734	-0.0010754742	-0.2183028893	-0.0879768327	-0.0996072401	-0.1571531905	-0.1489211901	0.0254918477	0.2355631521	-0.0482274822	0.063360756	-0.1944108649	-0.0547020066	0.1931603855	0.2013421238	-0.1178337683	0.1981343129	0.0111190082	-0.1330441238	-0.1910439267	0.0466208028	-0.2558183001	-0.0439723823	-0.025722343	-0.0355703862	0.1703297976	-0.1349514521	-0.0820611996	0.0489442253	-0.0852584769	-0.0948408554	0.2188850826	-0.1456966452	0.1090916201	-0.1391473308	0.0148451243	0.0106162647	-0.1034576994	0.0969438255	0.2901403594	-0.0670926621	0.0697906051	-0.2080551521	-0.1403406516	0.0954386754	0.013051975	0.0654336032	0.1914980846	-0.1115175521	0.0771055769	-0.1650255836	0.0758513302	-0.0268666595	0.0928717078	0.1037453455	-0.0267276891	0.1658723977	-0.1416697188	-0.1214173534	-0.0917212762	0.1192107077	-0.163163506	-0.0569218763	0.1416234302	0.006864734	-0.14894132	-0.1181584966	-0.0106287897	0.0859154363	0.0220781399	-0.2747591717	-0.3428836868	-0.0456955595	0.3080113282	-0.2132436036	-0.0081258903	0.1517692883	-0.0611234283	-0.1065306668	0.1023637154	0.0946861568	-0.0364975928	-3.441076830767997e-05	-2.1475655699987328e-05	1.1841009755248322e-09	4.6120378774439815e-10	-0.0037537251711654	-0.0023871090946414	5.69828982972016e-06	1.409045266064071e-05	-0.0463118948976699	-0.0553092718808584	0.0030591155559907	0.0021447916090128	0.0005109995981181	0.0013519995831251	1.8279028727704444e-06	2.611205892768597e-07	-5.899996035929611e-05	8.000002710900389e-05	6.4000043374413584e-09	3.480995322398512e-09	1.5092180746562222e-08	7.354177715976699e-08	5.408392987816826e-15	2.277739196869034e-16	0.0
1185.0853648041943	-0.5240682214971457	1404427.3218730905	0.2746475007831814	1835.9641029482984	6.742771836578413	3370764.18731475	45.46497204015503	1232.6739980615323	0.1571902047846833	1519485.1854970024	0.0247087604802506	1366.05908035446	1376.5068767585628	1.116643	18.057121	0.0800882765141916	0.0365159704560485	0.0412184893	-0.2143529904	0.2240361539	0.0819247541	0.0420045609	-0.2330749998	0.0669595789	0.1720876159	-0.0832071784	0.0519224613	0.0580083406	-0.0329076286	-0.2606731833	-0.1179483441	0.0867803901	-0.0759556207	-0.1519549644	-0.0996205982	-0.061839353	0.0633549922	-0.1077334461	-0.1628634106	0.0806529169	-0.0078690262	0.1489860472	-0.0113896598	-0.11692291	-0.1539375055	-0.0611208613	0.0499029614	-0.0760862786	-0.0525654297	0.0586689217	-0.05381274	-0.2578990266	0.0831353051	0.1029667757	-0.094828496	0.0315199987	0.1028992447	0.0530712229	0.0706269408	0.2079606909	-0.0003458347	-0.220827658	-0.1833750451	-0.0385749532	-0.1440030767	0.0223317596	-0.0886310383	-0.0316109889	-0.0912631287	0.1107389322	-0.145843069	0.056533236	0.0370489101	-0.0704941336	-0.042670679	0.0001021005	-0.0103024521	0.0229999638	0.0782910566	-0.1315413248	0.062141464	-0.020526703	-0.0239124491	0.0668962204	0.1139098952	-0.2182754691	-0.0299722852	0.107317451	0.051958959	-0.1277355306	0.0027160928	0.2149093115	0.1451382646	-0.2500107013	0.0942396829	-0.1438271437	0.1931568685	0.069716545	0.0282051888	0.068818922	-0.1866394716	-0.1504054672	-0.0286323364	-0.0104667047	0.0383915322	0.1627395638	0.001372116	0.0621401657	0.0901621419	-0.0474010431	7.840527133851083e-05	0.0001128160396461	6.147386573665508e-09	1.2727458801450894e-08	0.00532620772411	0.0090799328952754	8.24451813827043e-05	2.8368488720369024e-05	-0.0202404509507374	0.0260714439469325	0.000679720189478	0.0004096758546892	0.0011249859950421	0.0006139863969239	3.769792956077156e-07	1.2655934890408636e-06	-0.0001885860187615	-0.0001295860584022	1.67925465322194e-08	3.556468647231283e-08	-0.0001528941251398	-0.0001529092173205	2.338122874158213e-08	2.3376613502264823e-08	0.0
1183.301443594215	-1.7839212099793258	1400202.3064121532	3.1823748834141017	1837.6024556394484	1.6383526911499755	3376782.784972131	2.684199540598368	1233.340421866297	0.6664238047646904	1521128.5962093354	0.4441206875570462	1367.211402697441	1380.76980225826	1.083495	17.521086	0.1688537607223493	0.1217837446106568	0.0923705636	-0.16075784	0.2087881024	0.0408104742	0.1324199734	-0.1532221402	0.1462532764	0.1124255559	-0.1623275105	-0.0918313925	0.0414009039	-0.0514057553	-0.2725546704	0.0153669937	0.0523239863	0.0542386575	-0.0629603609	-0.076396273	-0.1937477834	-0.0619419693	-0.0747927471	-0.0953824195	0.0376347269	-0.0132986433	0.0613699593	-0.0531548798	-0.2437711905	0.0917632399	-0.0884703381	-0.0069827314	0.0358929988	0.0917608563	-0.1065022137	0.0094077787	-0.0189186177	0.0603848705	-0.2137805168	-0.1965530021	0.0430134507	-0.2851790037	0.0449804172	0.1705532093	0.1286025851	-0.0590056879	-0.2554920036	0.0168675532	0.0390779865	-0.0990017765	0.0725333138	-0.110701361	0.0415614232	0.0454072981	0.0993719291	-0.112299691	0.1179882889	-0.0982018227	-0.1009169668	-0.0819442151	0.0888765189	-0.012061142	0.1040332882	-0.1344044533	0.0668490858	0.1284498512	0.2725613987	-0.0142518618	-0.096297571	0.0471407947	-0.2269694873	0.020663306	0.0617061524	-0.1576445926	0.0412016571	0.0830813958	-0.0060361277	0.1184933273	-0.1736961312	0.1114832828	-0.0974761968	0.0050256342	-0.1369389871	0.1177328466	-0.0564628824	-0.1161914627	-0.0114659543	-0.102312005	-0.0972830246	0.0958605387	-0.1906332957	0.1208673722	0.0171185602	0.0855149763	-0.0580456054	0.0001131157343934	3.4710463054889176e-05	1.2795169367358216e-08	1.2048162454848264e-09	-0.0016938376441828	-0.0070200453682928	4.928103697288919e-05	2.869085964850738e-06	0.0580301955723143	0.0782706465230517	0.0061262941071365	0.003367503598161	-0.0001840617069696	-0.0013090477020116	1.7136058861421122e-06	3.38787119725629e-08	-0.0003489675980945	-0.0001603815793329	2.5722250989347364e-08	1.2177838451984446e-07	-0.0003540320111541	-0.0002011378860143	4.0456449190301545e-08	1.2533866492181678e-07	0.0
1182.5851317107524	-0.7163118834625948	1398507.5937433376	0.51310271438973	1829.062566100574	-8.539889538874377	3345469.8707104167	72.92971333617602	1230.9625347201863	-2.377887146110652	1515268.761884746	5.654347279638261	1364.3354832016942	1370.7225500087802	1.035259	16.741058	0.0593421003210585	0.0286576710672425	0.1061765907	-0.1671195769	0.1565128605	-0.0225162498	0.1487001323	-0.0487720301	0.1761477097	-0.0144334977	-0.2047856976	-0.0648286121	-0.1092026062	0.0161399151	0.1111663295	-0.0260415588	0.0185478499	0.0914216938	-0.0327232249	-0.2356452064	-0.1084068541	0.0017149074	-0.0277512352	0.005570286	0.0495937863	0.2091462018	-0.0270101139	-0.0207828419	-0.0724035543	-0.0452493394	0.0464646522	0.0927994664	0.0872814037	-0.2078384268	0.0303242238	-0.12977921	-0.0843136213	-0.0507273619	-0.1471329782	-0.1060357317	-0.1090240485	0.0082180777	0.1258987427	0.1621836885	0.15935769	-0.0932058347	-0.1053876466	0.1629226404	0.0041382337	-0.1219820177	0.122640737	-0.040614151	0.0421501594	-0.0115781989	-0.0693323742	-0.0688498877	0.2185452372	0.081318009	-0.140569286	-0.0630480448	-0.1280809335	-0.0626004009	-0.0145979919	-0.0264711592	-0.066664379	-0.0129791892	-0.044998509	-0.203169918	-0.0646767942	0.0248297754	-0.2421345061	0.0219716931	-0.0549820162	-0.3029194044	0.036249297	0.0051853695	0.0207386229	0.1230533471	0.0026705851	0.0726825212	-0.0555456815	0.0103756917	-0.129594092	0.06224768	-0.048408464	-0.1377480888	0.0488631839	-0.2231468505	0.0844497314	-0.0355487659	-0.0541768346	0.0632474602	-0.1028137122	0.0807510076	-0.0683731426	0.0001843952149158	7.127948052240001e-05	3.4001595283844085e-08	5.080764343543202e-09	-0.0220932583522994	-0.0203994207081165	0.0004161363652267	0.0004881120646214	0.0698542896454625	0.0118240940731482	0.0001398092006506	0.0048796217818721	5.4965744014526176e-05	0.0002390274509841	5.7134122323968854e-08	3.02123301507042e-09	-0.0001500124769062	0.0001989551211882	3.958314024705113e-08	2.250374322753319e-08	-0.0004569955601671	-0.000102963549013	1.0601492425352455e-08	2.0884494201244158e-07	0.0
1183.759417786775	1.174286076022554	1401286.3591988846	1.3789477883404475	1832.5466665049069	3.484100404332821	3358227.2849182463	12.138955627472129	1229.819992151314	-1.1425425688723865	1512457.213095058	1.3054035216855115	1362.0800407325828	1372.1063050447508	1.110066	17.950756	0.0364047185300869	0.0221990252921407	0.1282584344	-0.1558113082	0.0695025822	-0.1183155958	0.1606202176	-0.084344236	0.1548343101	-0.0678011482	-0.0948516678	-0.0022580166	-0.1223713443	-0.1324266519	0.410793582	-0.0188177605	0.038459755	0.1674281088	0.1734827636	-0.1245720661	-0.0042069399	0.0354939047	0.0598810154	-0.0488697517	-0.158265932	0.0304547007	-0.0691155519	0.0707012449	0.1149955914	-0.0185411463	-0.0878882114	-0.0858643365	0.0014826311	0.0763213425	0.0014522002	-0.0846951575	-0.1648580428	-0.295342478	0.0431787286	-0.2690619888	-0.0403300995	0.0561845544	0.0820665726	0.1603937365	0.0847197106	-0.0975332639	0.152362916	0.2068252573	-0.01811794	-0.0237711536	0.038892694	0.0716336544	0.0299869997	0.2075710589	-0.0486840869	0.0110895556	0.0723925079	0.0379659803	-0.1443461926	0.2766788668	0.024418812	0.0088432368	0.0454586791	-0.036977182	-0.0496102637	-0.0589546503	-0.1496082304	-0.0202479128	-0.1710894053	0.0128611582	-0.2212483245	0.0754094101	-0.0859101016	-0.1542809975	-0.0729685507	-0.1408682548	-0.0090827804	0.0145772901	0.154872095	0.0585522673	0.1963391918	0.0151706844	-0.0717743093	0.0743763555	-0.1438094813	-0.0081361178	-0.0046848731	0.0553957182	0.198332181	0.0986676906	-0.0146669639	-0.0754702652	-0.0079898653	0.0758767427	-0.0783272495	-0.0100519747580705	-0.0102363699729863	0.0001010421965368	0.0001047832702238	-0.0220174827922221	7.577556007730066e-05	5.741935505028601e-09	0.0004847695485057	0.0699504433711695	9.61537257069961e-05	9.245538967336242e-09	0.0048930645278231	-0.0002450759629526	-0.0003000417069671	9.002502591974683e-08	6.006222761714417e-08	-0.0003489465886681	-0.0001989341117618	3.9574780822496115e-08	1.2176372174310417e-07	-0.0004360429934698	2.095256669730001e-05	4.3901005120480524e-10	1.9013349215410405e-07	0.0
1184.5304560315926	0.771038244817646	1403112.4012664128	0.5944999749714763	1832.7366711350733	0.1900046301664133	3358923.70572327	0.0361017594846755	1231.8281190453506	2.00812689403665	1517400.5148708064	4.032573622553283	1363.4649880936731	1365.0998359978	1.047457	16.938318	0.1593459027150322	0.0989345742315992	0.1722029662	-0.1440850034	-0.0171649705	-0.12084136	0.2100735354	-0.0898463657	-0.0031882311	-0.1097847052	0.0061270116	-0.08706375	-0.0630114565	-0.0217056681	0.1580954847	-0.1238203341	0.0569126501	0.171820246	-0.0958695341	-0.1114733612	0.0775427122	0.0352849987	0.2326296924	0.0724769008	0.0872209078	0.0585282665	0.0383625105	-0.009543446	0.0299520689	0.0092721702	-0.0293795331	0.2190141174	-0.0930591221	-0.0214620535	0.007023377	0.2941764567	0.0885971301	-0.020906313	-0.2266178328	0.009388753	-0.1558721701	0.1550221668	0.1755796654	0.1783432256	0.1123601232	-0.1236258748	0.1771376986	-0.0389401554	-0.0493334194	0.0105112222	0.0405696002	0.059535664	0.0277221651	0.1503341062	-0.067274571	-0.062758413	0.2023674969	-0.0405153761	0.0750682948	-0.2256108273	-0.1563920141	-0.2204540481	-0.1042861317	0.2580026241	0.0339768609	-0.1448115221	-0.1621939527	-0.1847163574	-0.1334181925	-0.0013786966	-0.244954685	0.0734762264	0.0655973026	-0.0383802081	-0.1920910581	-0.2873437161	0.1647747908	0.0052287346	0.055178115	0.1330479387	0.1879480949	0.1082955986	-0.0016286656	0.0001028765	0.1218291368	0.1300394212	0.0481644812	0.2500139748	0.0455963477	-0.0197686894	0.2094460263	-0.0636846837	-0.1565449126	0.0708988393	-0.0878535601	-0.0060290118536414	0.0040229629044291	3.6348983931348505e-05	1.6184230530412627e-05	0.0186838222844727	0.0407013050766947	0.0016565962349461	0.0003490852151577	0.0387728576563262	-0.0311775857148432	0.0009720418510064	0.0015033344908377	0.0012239696358395	0.0014690455987921	2.15809497133044e-06	1.4981016694570784e-06	-0.0001662559469979	0.0001826906416702	3.3375870553869423e-08	2.764103991216853e-08	-0.0004188982535508	1.714473991900001e-05	2.9394210689015246e-10	1.754757468279103e-07	0.0
1185.084807118874	0.554351087281475	1404426.000063979	0.3073051279701534	1833.5752387750344	0.8385676399611839	3361998.156248925	0.7031956867900697	1233.0006650885318	1.172546043181228	1520290.6401087618	1.3748642233799542	1365.9842139163734	1373.9611095954413	1.031976	16.687981	0.1018419699621972	0.0669844035994733	0.1733736446	-0.0925049266	-0.0614598518	-0.0814705769	0.2066645354	-0.1218333613	0.0669985815	-0.0782533796	0.0859656614	-0.1131849683	-0.0564186639	-0.1645029419	0.0120606317	-0.1287764617	0.0318900434	0.1665620887	-0.1363064385	-0.1330727179	0.0944844311	0.1428476058	0.110236034	0.0209045225	-0.1082467645	-0.024151497	-0.0976351345	0.0289574244	0.0968527194	0.1440608619	0.0363648247	0.066023434	-0.2219984414	0.1306395167	-0.0468405939	-0.0980801541	0.188516812	-0.0278804927	-0.12000032	0.2085671149	0.0965926387	-0.0938199888	0.0618778453	0.1898264168	0.1277939653	-0.0979236725	0.0114589514	-0.0424910056	0.0486101124	0.0989321887	0.1127972207	-0.1848089855	0.10668007	0.1124873389	-0.1645545993	0.1491543124	-0.0707003386	0.0105537485	0.1863899263	-0.0954830542	-0.1416588436	-0.0567634904	0.1357680622	-0.0898001514	-0.1650791749	-0.0811720017	-0.0316289441	0.0659542037	0.0584961857	0.036114638	-0.2022249722	0.1264501847	0.164416824	-0.0106231514	-0.0758552577	-0.1127042457	-0.0206498375	-0.0910159431	0.1688279926	0.0798975367	0.1569080319	-0.1061814415	-0.0655260323	-0.0230642479	-0.0256191231	0.0957801343	0.0011059601	-0.0386769686	-0.0089372402	-0.1040802012	-0.1555583114	-0.1497375721	-0.034313246	0.0658240966	-0.096900045	0.0001253908515366	0.006154402705178	1.5722865649073666e-08	3.787667265750229e-05	-0.0141423244048866	-0.0328261466893593	0.0010775559064713	0.000200005339573	0.0422908149689362	0.0035179573126099	1.2376023653346142e-05	0.0017885130307367	8.995865101110153e-05	-0.0011340109848283	1.2859809137114742e-06	8.092558891737159e-09	-0.0001810207293955	-1.4764782397600003e-05	2.1799879924847894e-10	3.2768504470878845e-08	-0.0004569917514258	-3.809349787500002e-05	1.4511145803526311e-09	2.088414608712202e-07	0.0
1184.6400464104129	-0.4447607084612173	1403372.0395592651	0.1978120877909239	1836.3011440839923	2.725905308957863	3372001.891764179	7.430559753404662	1232.2436316169897	-0.7570334715421723	1518424.3676606272	0.5730996770351929	1365.400818108639	1374.3229196174595	1.042281	16.854614	0.0374227572236296	0.0210735486961471	0.1460328164	0.0034681292	-0.1612255717	0.1120471742	0.188319592	-0.0532564022	-0.0804615087	0.0511251024	0.1825892078	-0.0798039573	-0.0634518937	-0.1077559264	0.0287780752	-0.1847646373	0.077038508	0.1659433378	-0.0090666401	0.0492051648	-0.0181599331	0.225136181	0.0075610177	-0.0209362209	0.1217645587	-0.1641451574	0.0191626641	-0.0323296455	0.049610718	0.0021127629	0.1991113745	-0.1614907803	-0.140136756	0.1369306592	0.1458233933	0.0433960501	0.0261820186	0.0032647435	0.1191304537	-0.0768892116	0.0105690208	-0.1211545739	-0.0755071579	0.1495153222	-0.0227555086	0.0005329513	-0.0406218011	-0.1922736807	0.0392881757	0.2259988488	-0.0405181621	0.020592926	0.1083702741	0.182783687	-0.0769689607	0.1654945031	-0.0620216824	0.0408395634	-0.0861151513	-0.0195367781	-0.0954419395	0.0661843195	-0.0656930079	-0.1241712339	0.114068983	0.1270765723	0.1221298183	0.122880858	-0.0543805055	0.0302517791	-0.1315662425	0.1174531856	0.2121588939	-0.0564609502	-0.0245935874	-0.0732741384	-0.0879333134	-0.20679892	0.0717212029	-0.1062495587	0.0009774999	-0.1703607108	-0.1303310312	-0.079233957	-0.0521813044	0.178401679	-0.1175045276	-0.1818204894	-0.1213140161	-0.0286851004	0.0505940648	0.1068923861	-0.0637428852	0.0606594461	-0.1054172954	0.0001626655339777	3.727468244109998e-05	2.646007594425027e-08	1.389401951084847e-09	-0.0248710239051064	-0.0107286995002198	0.000115104992966	0.0006185678300883	0.0555965420284962	0.0133057270595599	0.0001770423725835	0.0030909754855263	-6.701623386463592e-05	-0.0001569748848757	2.4641114481751023e-08	4.491175601399574e-09	-7.098464073296284e-05	0.0001100360886625	1.2107940808149737e-08	5.038819219987808e-09	-0.0004570018975157	-1.0146089899991904e-08	1.0294314025871774e-16	2.0885073433295042e-07	0.0
