global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1379.2332772746156	0.7681121812040601	1902284.4331416767	0.5899963229140589	2046.79440201306	1.8463080984652152	4189367.324112	3.4088535944582388	1393.2468044757843	0.1742328405377975	1941136.6581819844	0.0303570827218695	1549.3935687330084	1509.6963625456158	1.026988	16.871271	0.0707434542292567	0.0370337115004637	0.1690858259	0.0084749614	0.0747295849	0.1689183463	0.0423002193	-0.0416511979	-0.1526547471	-0.1136908908	0.0227007244	0.0992796483	0.0921620515	-0.0166144784	0.0588266796	-0.0664476486	-0.1896201062	-0.0712938703	0.0171223829	-0.1445018988	-0.0765422889	0.0745793165	0.1312507308	0.0900048489	0.0280254365	0.0968841931	-0.0904052968	0.0638849187	0.0808737975	0.0259624528	-0.0438840157	0.0834109031	-0.0534052065	-0.0156404695	-0.1036372377	0.049407928	-0.0722566118	-0.1039549298	-0.1092596229	0.0566051857	-0.0622684835	-0.051025015	0.1408500768	-0.02599357	0.1157904756	-0.0285902171	-0.055258479	0.1383289197	-0.0557764832	-0.127926163	-0.0145745884	-0.1366789867	-0.0419867243	0.1774744233	-0.0022298224	0.0607230069	-0.145030653	-0.0052600105	0.0346625998	0.0044415525	-0.0155623185	0.0017728339	-0.1115169306	-0.0235934315	0.2011579283	-0.0531747859	-0.0847268249	0.033536797	0.115269347	-0.1911189238	-0.0284752495	0.1425669298	0.2057881565	0.0421253586	0.0142945213	0.1033753856	0.0198076013	-0.1681687173	-0.0145837637	0.0291140002	0.0132558671	-0.0918687026	-0.0329848503	0.0297831873	0.1610187848	0.1755108863	-0.0824279282	-0.0375198794	0.0170992786	0.0929669229	0.0388744912	0.1064374511	0.1074583966	-0.0028345346	-2.3375142689019413e-05	-9.528777013656509e-06	5.463972957320177e-10	9.079759137598864e-11	-0.0011496699446951	0.0128132896689122	0.0001641803921394	1.3217409817352342e-06	0.0396819534708612	0.0364186773892073	0.0013263200627791	0.0015746574312635	-0.0003339999301007	0.0003289995844846	1.0824072659110525e-07	1.1155595330727249e-07	-3.69999597797932e-05	0.0001010000015619	1.0201000315505173e-08	1.3689970237063146e-09	-6.1735186083762385e-09	3.95818358624395e-08	1.5667217302411016e-15	3.811233200796769e-17
1380.4380178763895	1.2047406017738922	1905609.1211984952	1.4513999175625198	2050.7710569412984	3.976654928238304	4205661.927988131	15.81378441828199	1392.2066661715508	-1.040138304233551	1938239.401332504	1.0818876919338472	1549.2780255566588	1506.8154160867118	0.99414	16.331661	0.1160968233555101	0.0826600631277895	0.1659451006	-0.004389555	0.1142124259	0.1530106121	0.0889550883	0.0255476794	-0.0605736863	-0.0627053937	-0.090405888	0.1112530316	0.112734479	-0.0889513324	0.070097821	-0.1234847784	0.0416388197	0.0019075273	-0.0588000924	-0.0200330166	-0.111383162	0.1427764927	-0.0821268017	0.1100360916	-0.1957435688	-0.176615767	-0.0155829059	0.0911755693	0.1752031999	-0.0034432383	0.1732154522	-0.2006629569	-0.1772518906	-0.0256767682	0.0172932302	-0.0496364323	0.0321717885	-0.031087472	-0.1895964474	-0.1194954952	-0.2068844392	-0.0399629659	0.1487548498	0.0487431675	0.0416874804	0.0591862503	0.1382964383	0.0818900484	-0.0472330117	-0.0739098241	0.0504253302	-0.0708270491	-0.0478084778	-0.0050053963	-0.1483322296	-0.2706135501	0.0003004494	-0.1058217727	0.0725188345	0.130012924	-0.0895257169	-0.1237977651	-0.1283799425	-0.0754233521	-0.0674132278	-0.1022848592	0.17083921	0.0752562192	0.1105864303	-0.193387306	-0.0947584984	0.0745956831	0.0036558078	-0.1071115117	-0.0456964155	0.0492589696	-0.0015029028	-0.1388146886	0.1040275348	-0.0421201136	-0.0334246093	-0.1290652125	-0.1996458301	0.1197998923	0.0970449551	0.0904009482	-0.0212387371	-0.0261301273	-0.039883143	-0.0030176161	-0.1637868332	-0.0674379827	0.1033401944	-0.0141533203	-1.268691406153266e-05	1.0688228627486753e-05	1.6095778840471512e-10	1.1423823119342735e-10	0.0184846492904284	0.0196343192351234	0.0003855064918267	0.0003416822593901	0.0032817801154152	-0.036400173355446	0.0013249726203065	1.0770080725934604e-05	0.0008410002949982	0.0011750002250988	1.3806255289824653e-06	7.072814961870594e-07	-6.299992149072509e-05	-2.5999961710931885e-05	6.75998008969924e-10	3.968990107837525e-09	2.6490397822748812e-08	3.2663916431125047e-08	1.0669314366195209e-15	7.017411768074948e-16
1381.9900256536291	1.5520077772396237	1909896.4310061184	2.408728140612277	2055.28559975546	4.514542814161814	4224198.896562162	20.381096820900076	1394.305805504322	2.0991393327713013	1944088.6792630565	4.406385938387544	1549.751495361328	1535.3197548029175	1.072435	17.617876	0.1452834714134798	0.0852371383480903	0.1578784968	0.0005400207	-0.0281241572	0.1076658168	0.0579518519	0.1680148573	-0.0895632884	0.0375710489	-0.1542173137	0.0625193257	0.0179394866	0.0494973241	0.1064070195	-0.1693931215	0.0583197724	0.2185181733	-0.0530905818	-0.1175655793	-0.2453627299	0.0369295182	-0.0901248727	-0.0760193625	0.0325824165	-0.133141351	0.0765498507	0.0831665367	0.0465842987	0.0446158482	-0.0120568191	-0.018913024	0.0226893863	-0.1647318174	0.0555380854	0.1494085388	-0.0657978187	0.0123196216	0.1133146684	0.0830637737	0.2424089113	-0.0138126555	0.1362270324	0.00112014	-0.0582636094	0.2215893204	0.1933652631	-0.0094376346	-0.0383258928	-0.0511914499	-0.2085537699	0.0014850468	-0.0977810877	-0.001223075	0.0268037306	-0.0533472901	0.0356322315	-0.1301266493	0.0358282505	0.2166417753	-0.1444902671	-0.0720836292	-0.0239317351	0.1146575666	-0.1714822847	-0.0702898019	0.0680627499	-0.0288867084	0.0664613836	-0.2285041633	-0.1330844955	-0.0397585492	-0.2022963616	-0.1589755889	-0.0161571043	-0.1197290952	-0.2088379171	-0.1437031538	0.0481186762	-0.0443838617	-0.1165101472	-0.0090953967	-0.109329515	0.0239178222	0.0665267549	-0.0906959713	0.0062459441	-0.122832762	0.1029552271	0.0866590081	-0.0007160621	0.0129944873	0.0990808418	-0.0253948054	5.382710740775565e-05	6.651402146928831e-05	2.897357491886063e-09	4.424115052016946e-09	0.0470398726121601	0.0285552233217316	0.0008154007789539	0.0022127496153682	-0.0568030903105238	-0.060084870425939	0.0036101916541018	0.0032265910688255	0.0015309715610311	0.0006899712660329	4.760603479510428e-07	2.343873920686003e-06	-0.0002267126002233	-0.0001637126787325	2.680184117779529e-08	5.1398603100009853e-08	-0.0002778268377235	-0.0002778533281213	7.720247194809546e-08	7.718775175944e-08
1381.361708186367	-0.6283174672621499	1908160.1688435576	0.3947828396667228	2053.193922449331	-2.0916773061294407	4215605.283182869	4.375113952976914	1396.2235176563263	1.917712152004242	1949440.1112566057	3.6776198979447408	1551.7088471315417	1534.6456781202746	1.082455	17.782484	0.1371030353787666	0.0861204853172274	0.1122954796	0.0492211648	-0.0882897728	0.0971157622	-0.0147404479	0.1040227946	-0.0884886441	-0.0769173668	-0.1067311971	-0.0593736776	-0.1448856076	0.2041312491	0.2074367059	0.0186466762	-0.0245168017	0.0700351751	0.0187043227	0.0069423506	0.1181193513	0.0690452811	0.0507809777	-0.0570560666	-0.1081818324	-0.0275142661	0.1236196519	0.2362098507	-0.1872329511	0.0526146695	0.1515721526	0.0837007892	0.0749085346	-0.2094895582	-0.0558539376	-0.1480158504	0.0244029385	-0.0684592937	-0.0742389973	-0.1280655298	-0.0306704613	0.1565821246	0.0715071176	-0.0953062065	-0.0127192837	0.1945005606	-0.0425703198	0.0305162948	0.0426928781	-0.0541060382	0.0582876509	0.0692175716	-0.1239323609	-0.0468305732	-0.1158299701	0.0839879869	0.1123522873	-0.1269159486	-0.0273685395	0.2177350828	0.115311716	0.1184101711	0.0968442168	-0.1486255049	-0.082994699	-0.0351066139	0.2470585871	0.0399755448	-0.0108214456	-0.2003440033	-0.0160657472	0.0562259449	-0.1670061998	0.0542507149	0.1077870687	0.0484684299	-0.0918314289	-0.0265711908	0.0504246898	-0.2667985212	0.0502420458	-0.0050632563	0.3228508999	0.0808277221	0.1630604451	-0.0194571884	0.208763107	0.159673964	-0.0676634428	0.0266431558	0.033664596	0.0009327323	0.0946861568	-0.0364975928	6.013182172637244e-06	-4.78139252351184e-05	3.615835984132236e-11	2.286171446389492e-09	0.0076082378054991	-0.0394316348066609	0.0015548538235258	5.788528250502576e-05	-0.0527276415454736	0.0040754487650501	1.6609282636549195e-05	0.0027802041829479	9.752583061489446e-05	-0.0014334457304162	2.054766662048449e-06	9.511287637125086e-09	0.0001969871220115	0.0004236997222348	1.7952145462184669e-07	3.880392623837359e-08	-0.0002640095327381	1.3817304985400006e-05	1.9091791705955983e-10	6.970103337658989e-08
1381.0585622139274	-0.3031459724395517	1907322.7522644005	0.0918974806063214	2048.8657303481805	-4.328192101150307	4197850.780995183	18.73324686445991	1395.1638524532318	-1.0596652030944824	1946482.175192143	1.122890342649271	1551.8993785062385	1524.4317834462297	1.068307	17.550068	0.1342539878824522	0.0913381901541933	0.0452478135	0.072799938	-0.0953595828	0.1026291523	-0.0899143933	0.0386134698	-0.0766976455	-0.2443731403	-0.036524534	-0.0403289523	-0.105629841	0.0019911841	0.1477066108	0.0734735534	-0.1058084644	-0.0487073234	-0.0935238658	-0.10778156	0.1229282448	0.0756327507	-0.021044146	0.1888688895	-0.024279535	0.0244151172	0.1048382209	0.0335944563	0.0176713868	0.0959187328	-0.0811036694	-0.0433130157	0.1236456094	-0.266540772	0.0163552225	0.0749164495	0.1964470895	-0.2713306539	0.0794387655	0.0518892233	-0.0664810939	0.0487672699	0.0368643601	-0.1308412427	0.1683848249	0.0620504783	-0.1276795568	0.0882035617	0.1223894432	-0.0733997534	0.1541065844	0.0267093071	0.017962316	-0.0572283244	-0.0203556259	0.046009037	-0.3102830052	-0.0142290782	0.0930211053	0.0560664233	0.1233971103	-0.0116766243	-0.0584027103	0.0381100626	-0.2216929377	-0.0262819261	0.0412987847	-0.1205012826	-0.0648476205	-0.1594518266	0.0121967666	0.1352119585	0.1194251268	-0.0382998369	0.1323458133	0.0851073373	4.68319e-05	-0.0076205208	-0.1727424145	-0.1439311375	0.2305404117	-0.0281108288	0.1271940923	0.1172419843	0.1798385119	0.0634672142	-0.0050247379	0.0723892123	0.021704045	-0.1352435963	-0.0988627028	-0.0059007592	0.0901621419	-0.0474010431	-3.247804974648716e-05	-3.84912319191244e-05	1.0548237153352943e-09	1.4815749346518211e-09	-0.0195599026920518	-0.0271681404975508	0.0007381078580946	0.0003825897933225	0.028591544636896	0.0813191861823696	0.0066128100413628	0.0008174764247236	-0.0001529999516521	-0.0002505257822669	6.276316758048953e-08	2.3408985205544936e-08	0.0001970001509734	1.302896190000474e-08	1.6975384819177515e-16	3.880905948354239e-08	1.505544525750831e-08	0.0002640245881833	6.970898316539153e-08	2.266664319018295e-16
1380.6721076405506	-0.3864545733767954	1906255.4688166005	0.1493471372838409	2054.6663654515	5.800635103319564	4221653.8733176775	33.64736760186317	1394.8782566785812	-0.2855957746505737	1945685.350954678	0.0815649464982612	1550.1210372824887	1523.854681361511	1.017863	16.721375	0.1144351335031821	0.0603816688041012	-0.0194745224	0.0958642934	-0.0895354868	0.0387802261	-0.0612453707	0.1482552972	0.0509642294	-0.1163794608	-0.1369971563	0.0587420906	-0.0349447969	-0.0705444693	0.2051435534	0.0439339767	-0.0362311487	0.0090461009	-0.0837869171	-0.0474221601	0.1116451544	0.0710255332	0.004124256	-0.0680461016	0.0564933651	-0.0275949421	-0.0304591581	-0.2618953859	-0.1490906135	0.2354529023	0.0118646276	-0.0075182289	-0.0915328236	-0.0130137628	-0.0805713984	0.0396382304	-0.0992013972	-0.0699344431	0.1189926269	-0.0026133102	-0.0568636492	0.218971659	-0.0217294965	-0.0944079298	0.0818008757	0.0356552358	0.203588751	0.0944464697	0.1273640273	-0.0061975083	0.1002266027	0.0375054715	0.0660734869	-0.0136636677	-0.1782330752	0.0849549685	0.0124216747	0.0139656114	-0.0499356947	-0.1320291229	-0.0942746846	-0.0642429794	-0.0141225433	0.1148841142	0.0931032788	-0.0531784202	-0.0979805706	-0.2914580739	-0.0975783069	-0.1299093443	-0.0382895938	0.0805075622	-0.0009155864	-0.1236815984	-0.0237373376	-0.0186193136	0.1510205482	0.008300308	-0.0324055679	-0.1055262634	0.2673242279	-0.0984820244	-0.0418495777	0.0188249189	0.0477544987	-0.2017249171	0.0714847529	0.128625192	-0.1224163788	-0.0234507099	0.0330508485	-0.0140172794	0.0855149763	-0.0580456054	0.0062602311231785	0.0062927091729249	3.919049371561275e-05	3.959818873501428e-05	0.0075756767578951	0.0271355794499469	0.0007363396720843	5.739087834011201e-05	0.0184397083993985	-0.0101518362374975	0.0001030597789929	0.0003400228458548	0.0007829963095445	0.0009359962611966	8.76089000974014e-07	6.130832207603065e-07	-2.9100079489197128e-05	-0.0002261002304625	5.1121314215239535e-08	8.468146262775913e-10	-0.0002549886257518	-0.000255003681197	6.502687742405055e-08	6.501919926279151e-08
1380.8979851918243	0.2258775512736974	1906879.24550684	0.0510206681694018	2054.9678134605533	0.3014480090532743	4222892.714358848	0.0908709021621829	1392.8721292614937	-2.006127417087555	1940092.768473447	4.024547213590385	1549.7152851272454	1517.6010793773346	0.992137	16.298744	0.0542448084013742	0.0279219416290466	-0.0670762298	0.0859357681	-0.0517027452	-0.008816247	-0.0588209785	0.1192999969	0.1084979962	0.0175966787	-0.0907368519	0.09049419	0.1576916752	-0.0203383321	0.085390954	0.1541116424	0.1443470558	0.223571951	0.0011525998	0.1766698577	-0.0071123552	-0.121894977	-0.0976972458	0.1959637758	-0.0220728092	-0.0577121726	0.0457654817	-0.0466112015	0.1836716495	0.1456022671	0.0696747003	0.0245970426	-0.0393431858	-0.02018444	-0.1291232082	0.0240613501	-0.0605669169	0.1357743096	0.1106544601	0.1292422193	0.0631699809	0.034138519	-0.0630363333	-0.0768857415	-0.1361957929	0.1197219674	0.1729444037	-0.0468201817	-0.1065819754	-0.1133225137	0.0843915779	-0.0028143345	0.2269832347	-0.0576635196	0.0791643534	-0.0843022526	0.0366244864	0.197667632	0.035144747	0.0025451057	-0.0498240042	-0.1380132989	0.1065926497	-0.1315944802	-0.0350134754	-0.1756433195	-0.0820842059	-0.009024661	-0.1196292747	-0.1445049968	-0.0629269439	0.0127892454	-0.1341943691	-0.0768468082	-0.1013351304	-0.1442088811	0.0350185225	0.01426746	-0.0621034947	-0.0743562045	0.1905346937	-0.0647452155	-0.0946898258	0.0904586997	0.0348807193	-0.1268552468	-0.1144967471	-0.0769048741	0.0039206061	-0.0614503447	-0.0033588236	0.107320244	0.0807510076	-0.0683731426	0.0200099501518309	0.0137497190286524	0.0004003981050787	0.0001890547733668	0.0075428297476918	-3.284701020329992e-05	1.078926079295689e-09	5.689428060266434e-05	-0.0030747833283299	-0.0215144917277284	0.0004628733543024	9.454292516175497e-06	0.0007499505068407	-3.3045802703800015e-05	1.0920250763384763e-09	5.624257627106229e-07	-0.00031811707568	-0.0002890169961908	8.353082408715456e-08	1.0119847383919485e-07	-0.000311880839553	-5.689221380120001e-05	3.2367239912014527e-09	9.726965808028413e-08
1380.6138930098357	-0.2840921819886262	1906094.721571774	0.0807083678670586	2055.129418169866	0.1616047093125416	4223556.925427211	0.026116082071991	1393.8271569013596	0.9550276398658752	1942754.1433157271	0.912077792907784	1550.0142161241752	1515.4891082167828	1.021769	16.785547	0.1525988458411398	0.0930461170549749	-0.0966525631	0.0770156714	0.0604910906	-0.0654226444	-0.0883545891	0.1063378544	0.0868674518	0.0368651567	-0.0021203109	0.1357201415	-0.0575673647	0.0248178291	0.0998684302	0.0716467537	0.0248281883	0.0620486441	-0.0123196288	0.0603779912	-0.0136616984	-0.0081500216	0.100906727	0.0123040144	-0.2048119016	0.0217042988	-0.0579274436	-0.0841615102	-0.1362456901	-0.006652468	0.0399384519	0.1243403281	-0.0388593083	-0.00056929	0.0910967776	-0.0041533835	0.0597278479	0.0574084616	-0.0850253222	-0.1223841567	-0.0752846694	-0.0234052994	-0.0797464505	-0.0679902464	-0.073803934	0.0534958948	0.0463936682	-0.0549647986	-0.1669615982	0.0623433511	0.0994339736	-0.0020156243	-0.004422087	0.1106170812	-0.0998407472	-0.0690831541	0.0550666462	-0.015573228	0.0290182782	0.0444178739	0.1670538857	-0.0778156379	-0.1067435914	-0.0859329276	-0.0267635068	0.0415957221	0.1288059307	-0.0633964974	-0.1499211885	-0.0873268382	-0.0603942517	0.1289385842	-0.0151299818	0.139799714	-0.1490848485	-0.1146907304	0.0148693797	0.0156026599	-0.0683090985	-0.0680070333	0.056841834	-0.0349234557	0.1635807193	-0.0123556084	-0.032934191	-0.0221598208	-0.1413409618	-0.0376044312	-0.2124271071	-0.0570675251	0.1239527869	0.0356157092	0.0758767427	-0.0783272495	0.0113609858288157	-0.0086489643230152	0.0001290719990025	7.480458386078978e-05	-0.0119387062026845	-0.0194815359503763	0.0003795302429858	0.000142532705794	0.0399919835271447	0.0430667668554746	0.0018547464073838	0.0015993587464354	-0.0005049920945001	-0.0012549426013408	1.5748809326600142e-06	2.55017015507598e-07	5.107772095347407e-05	0.0003691947966334	1.363047978612323e-07	2.608933577800964e-09	-0.0003079866632818	3.894176271200002e-06	1.5164608831177152e-11	9.485578475945684e-08
1380.3045282156024	-0.3093647942332609	1905240.5906124967	0.0957065759109878	2058.4399254595646	3.310507289698762	4237174.926725978	10.959458515148643	1392.4793955087662	-1.3477613925933838	1938998.8669164588	1.8164607713652567	1549.3861742438949	1511.8440858164142	1.071209	17.597738	0.0659715266993591	0.0297418475716835	-0.172798043	-0.0189289969	0.1779565855	-0.1228859103	-0.033518301	0.0229851621	-0.0627563535	-0.0297779101	0.0217089759	0.3318048652	-0.0514166297	0.0789292636	-0.0332185351	0.1134740884	-0.0844403593	-0.0313843135	0.0484193077	-0.0384795084	-0.2039303916	0.0321720868	0.0560431348	0.1936556331	-0.1253349097	-0.1238880073	0.1113332407	-0.0067271186	-0.3600632154	-0.1371007943	-0.0149609694	0.0674470962	-0.1085052967	0.0450981387	-0.0551023432	-0.030786677	-0.1464077403	0.0592902401	0.0517329078	-0.0673678603	0.2258806977	-0.0664779951	-0.1012115292	-0.0409677207	0.0639312828	-0.0066416392	-0.0851850499	0.1129907706	-0.2936309969	-0.0301351165	0.0835453472	-0.1149482842	0.0507422567	0.157457061	-0.1382518171	0.0360984409	0.0658734933	-0.0370907974	-0.2487852684	0.0513757559	0.1724832118	0.1631063387	-0.0265733536	0.1519157643	-0.176953981	0.0802921162	-0.061786357	0.0088004301	-0.1659532347	-0.0380269101	-0.1106499943	0.1266402269	0.1196064244	0.211563909	-0.1218744993	-0.0647703079	-0.0882841774	-0.0853580581	0.0893846803	-0.1581977026	-0.021259138	0.0545910927	0.1573405771	-0.1490837832	-0.0769406624	-0.0352933326	-0.0673944356	-0.0792729635	-0.0978229603	-0.2284993684	-0.0190074397	-0.1214049156	0.0708988393	-0.0878535601	0.0187904216653294	0.0074294358365137	0.0003530799463608	5.519651684887403e-05	-0.0123622580510982	-0.0004235518484136	1.7939616829466177e-07	0.0001528254241219	0.0546592278410145	0.0146672443138698	0.0002151280557627	0.0029876311881759	-6.301859508523554e-05	0.0004419734994148	1.9534057418502126e-07	3.9713433265168725e-09	-0.0002299949824797	-0.0002810727034331	7.900186461523303e-08	5.2897691965837516e-08	-0.0001620069721186	0.0001459796911632	2.1310070232103253e-08	2.6246259015036835e-08
1382.2794753502244	1.9749471346219707	1910696.547974492	3.9004161845515326	2063.336295174771	4.89636971520622	4257356.666985549	23.97443638798864	1393.2617373466492	0.7823418378829956	1941178.268754203	0.6120587513021434	1550.2285124205116	1516.7406179366574	1.05342	17.305504	0.0389848480119675	0.0203436500003039	-0.1816966949	-0.0701059487	0.1891932208	-0.1794006385	0.0153377634	0.1139837508	-0.1340802441	-0.2212268832	0.0617532084	0.1829120253	0.1393011117	0.0998116925	-0.1411602256	0.19778453	0.1730321033	-0.0817436169	-0.1112188386	-0.1065227733	-0.0767363095	-0.0828720815	-0.0048217526	-0.001358349	-0.0802759541	-0.1207911025	-0.1365447049	-0.0243252089	-0.1047739592	0.1551896008	-0.0039210701	0.0928481615	0.112213677	-0.0025818131	0.0921749015	-0.0511658614	0.039761379	-0.1061262744	0.040584459	0.0239658339	0.0013045085	-0.1274195378	-0.1429992545	-0.0157307842	0.1708611124	0.0728413371	-0.0765689468	0.0043983354	-0.2010156611	0.0291074565	0.0715178112	-0.0758344039	0.0166879065	-0.0966322254	0.0715238416	-0.0742482307	0.1637140538	0.0396232208	-0.0678341965	-0.0514296633	-0.0753448977	-0.1922674329	0.0576977015	-0.0313391149	-0.1737937373	0.1894594285	-0.0578111888	-0.044044501	-0.1570088047	-0.0301750038	-0.1229912197	0.1439674917	0.23680691	0.0758570726	-0.1429901025	-0.1155011621	-0.1532928774	0.0116262207	0.0685731525	-0.0954802225	-0.0975606985	0.3133693495	0.0667968529	0.0206153321	-0.0868785444	0.1346586423	-0.0749119615	-0.113107537	-0.0443294076	0.1298291923	-0.0872389409	0.0414220454	0.0658240966	-0.096900045	0.0174905507977456	-0.0012998708675838	0.0003059193672085	1.6896642723930649e-06	-0.0133134564796506	-0.0009511984285524	9.047784504805562e-07	0.0001772481234355	0.0625920408582061	0.0079328130171916	6.292952236572459e-05	0.0039177635787953	-0.0002440040247745	-0.0001809854296892	3.275572575980769e-08	5.9537964106154816e-08	-2.3957126492168968e-05	0.0002060378559875	4.245159809993857e-08	5.739439097617841e-10	-0.0003510030004146	-0.000188996028296	3.571949871166244e-08	1.232031063000517e-07
1383.8857826629649	1.606307312740455	1915139.8594566868	2.580223182963462	2058.3632680548994	-4.973027119871404	4236859.343277646	24.730998734976467	1395.1711328029633	1.909395456314087	1946502.489806704	3.64579100859288	1551.636913574333	1519.382552129101	1.187626	19.510221	0.1133748346317084	0.076592917027079	-0.1376546749	0.0175268901	0.0782291177	-0.1223374746	-0.0321662666	0.2215699018	-0.0409905186	-0.0609080503	-0.0879659844	-0.0354724806	0.1636025949	-0.0383969692	-0.3219055525	0.1468956759	0.07029238	-0.0096445676	-0.0999742361	-0.0686205928	-0.0295886731	0.0295856992	-0.1296879902	0.0857465708	0.2606649233	-0.1449074178	-0.0199013891	0.0749069698	0.0792419788	-0.0832823328	0.1943816803	0.0481060344	0.1466342534	-0.0776719106	-0.1511460528	0.0592403324	-0.1053418458	0.0964327372	0.0331888022	-0.066243149	-0.0153288764	0.0571546883	-0.1474514078	-0.0654791086	0.1763371258	0.07414391	0.1852064455	0.0312176987	-0.0558027605	0.0381751375	-0.0856265362	-0.1257198917	0.1533246205	-0.164053929	-0.0004776703	0.0227703187	-0.1915708919	0.0403151347	0.0486613485	-0.0394786474	0.2201914177	0.0320249583	0.0166918284	-0.0543896924	0.0494371977	-0.0179842459	0.0510357341	0.1039284788	-0.165053035	-0.0245664431	-0.0950778567	0.0843558523	0.1570795635	-0.1847789163	-0.173591888	-0.1551110504	-0.0682823483	0.1177260411	-0.0211732938	-0.0507588281	-0.0880246858	0.2296662249	-0.1525835316	0.0332589224	-0.0225294432	-0.0880454141	0.1446829745	-0.0273385087	0.0165239301	0.3086353851	0.008054868	-0.0167961756	0.0606594461	-0.1054172954	0.0228411247984894	0.0053505740007438	0.0005217169820601	2.8628642137435528e-05	-0.0034680060804817	0.0098454503991689	9.693289356249505e-05	1.2027066174258044e-05	0.0252723923575786	-0.0373196485006275	0.0013927561642103	0.0006386938154753	0.0007999818117227	0.0010439858364972	1.0899064268067584e-06	6.399708990871333e-07	-7.718814550883302e-05	-5.323101901666405e-05	2.833541385552449e-09	5.958009807092778e-09	-0.0004709693795241	-0.0001199663791094	1.4391932116644272e-08	2.2181215644931573e-07
