global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1269.13517799459	-0.504470826336501	0.2544908146246321	1610704.10002336	1763.4398564810704	7.856033941711985	61.717269293330745	3109720.127425978	1235.2831109995498	-1.6461611995746352	1525924.364320726	2.709846694985002	1368.850107527457	1292.6926976671407	1.045614	21.050421	0.1126054273206846	0.0608289360605517	-0.0844536581	-0.1472508972	-0.0358080313	-0.0198472189	0.0123318364	0.072945332	-0.1169766078	-0.0020289069	0.0259176642	0.1546667353	0.1050213453	0.1639651184	-0.0885285729	0.0535150631	-0.0632776545	-0.012818398	0.0076472128	0.1770170557	0.0735607934	0.0995108335	-0.2868959905	-0.1566882952	0.0640526613	0.0118794106	0.1071082017	0.0101487648	-0.1731908445	0.0647382046	0.032768439	0.1027671939	0.271437331	-0.1003691207	0.2226925045	0.0292421923	-0.0493861807	0.0122689961	-0.0649981571	0.0142455123	0.0030947278	0.1444922791	0.131427093	0.1295501429	-0.0641189423	0.0700212293	0.1365544999	0.0427095269	0.1245234153	0.0553354064	0.0895048855	-0.1147511004	-0.2838584552	0.1203614058	-0.0242448959	0.1138067816	-0.0263787569	-0.2654417952	0.0149453869	0.0703628569	-0.1957091983	-0.1126995338	0.0877257125	-0.0911202493	0.1686582008	0.1849596607	0.1482459682	-0.0967223278	-0.1473447522	0.0752287475	-0.0996019484	-0.0724246209	-0.0078870218	-0.0679587327	0.0757879485	-0.0443424092	0.0421279638	-0.1884157181	-0.0343822555	-0.015140321	0.127424077	-0.3453410003	0.2806515714	0.0196285611	0.0445278407	0.3214796067	0.3232847852	0.1033401944	-0.0141533203	0.0060239810175914	0.0001366856248807	1.86829600490275e-08	3.628834730030152e-05	-0.0253545599829436	2.803660457580126e-05	7.8605119613984e-10	0.0006428537119286	0.0419032032306248	0.0407749411415281	0.001662595825095	0.001755878440987	-0.0005839637665845	-0.0004129076017335	1.704926875693107e-07	3.4101368068355645e-07	-0.0002595804636464	0.0006174083139588	6.738201710687999e-08	3.811930261454482e-07	0.0002749243157561	0.0004029993633017	1.6240848682157558e-07	7.558337939395978e-08	0.0
1269.0784806910544	-0.0566973035356568	0.0032145842282144	1610560.190153115	1750.8510045523594	-12.588851928710938	158.4791928830091	3065479.240142006	1236.2614301011645	0.9783191016147156	1528342.3235557764	0.9571082645842244	1365.8391789802442	1283.874656647327	1.014807	20.430208	0.1188234737296541	0.0626450384119546	-0.0122940007	-0.1195036921	-0.0552263477	-0.0482762665	0.1424142933	0.0970871572	-0.0116617521	0.0565805196	0.0754085949	0.0098146419	-0.02796082	0.1411219295	0.0076932267	0.1979287767	-0.0672827443	-0.0527021188	0.1614498188	0.0551390349	0.1193028944	0.0250024868	-0.0343127511	-0.1119155207	0.1065989509	0.0876589267	-0.1623282118	0.0192229995	-0.1632548258	0.0002203896	-0.0540937313	0.1192298554	0.1077415425	0.209137875	0.2824391807	-0.1711316632	-0.0253948873	-0.0604590044	0.0330156921	0.0038732382	0.0831015905	0.1300256245	-0.0442788145	0.0184411888	-0.0177399475	0.2161973774	-0.0604233725	-0.0162058777	0.0120891646	0.0896859052	0.2130782952	-0.0554010967	-0.1890377095	-0.0096265626	-0.0177325537	0.0695035558	-0.0988804823	0.0065753833	-0.2614850685	-0.0255725749	-0.0497900987	-0.1173808839	-0.0294792771	-0.1627545723	0.0404839374	0.1552918025	0.1350028073	-0.1163499276	-0.1104137475	0.1392072568	-0.0563945514	0.0472235647	-0.0572252717	0.0351625824	-0.0445680593	0.0924925496	0.0944585103	-0.0722111855	-0.1273676585	0.1240189882	-0.0331151731	0.065814078	0.1201444674	-0.0245576071	-0.0242644129	0.0483784411	-0.1343355042	0.0990808418	-0.0253948054	-0.0072435001599728	-0.0132674811775642	0.000176026056797	5.246829456752598e-05	-0.0604546104861327	-0.0351000505031891	0.0012320135453264	0.00365475992903	-0.002696706750271	-0.0445999099808957	0.001989151970304	7.272227296957177e-06	-0.0010709709864211	-0.0004870072198366	2.3717603217297447e-07	1.146978853755784e-06	-0.0002596309401761	-5.0476529700005466e-08	6.740822509672563e-08	2.547880050555534e-15	0.0002448613707623	-3.006294499379998e-05	9.037806617002431e-10	5.995709089159255e-08	0.0
1269.9234707682149	0.8449900771604462	0.7140082304996168	1612705.621607989	1761.306881374783	10.455876822423534	109.32536012569363	3102201.930378164	1235.5837408889074	-0.6776892122570644	1526667.1807490266	0.4592626684096004	1366.4890351860445	1288.5689604516124	1.026186	20.659307	0.1242392751125529	0.0637531158326171	0.0761349239	-0.1528446023	-0.0532612906	-0.0531005384	0.1807995861	0.13875254	0.0660362125	-0.051464225	0.1092801553	0.1207326206	0.0568605724	0.0372497057	-0.0355420561	0.217503062	-0.1607259286	0.0326375136	0.1064110132	0.0865597399	0.0931288253	-0.1286844746	-0.0450427594	-0.072325648	0.0242269283	0.0991237517	0.0503699252	-0.022862006	0.0257219496	0.1388807984	-0.0860098755	0.1963053873	-0.0071748329	0.107405532	-0.1020191311	-0.0593950253	0.0677429789	-0.1786945248	-0.0104893805	0.0664638307	0.1395703412	0.0884009513	0.1090737037	0.1026659554	-0.1035563703	0.1436717287	0.0776733332	-0.1831057094	0.0389267931	0.1921296555	0.0562980193	0.0375716738	-0.0303971603	0.0687531246	0.0979451433	-0.0352916394	-0.0739977752	0.1480636782	-0.1281927813	-0.09648769	-0.0540709799	0.1133244866	0.0163498601	-0.0862359588	0.1889807522	0.1159642101	0.1662294447	-0.0893595009	-0.1272164457	0.1094856114	-0.1634660784	0.1309704722	0.0135516315	-0.0150034363	0.0863669824	-0.1615831494	0.025070417	-0.03640752	0.1411545925	-0.2093612784	0.0008475866	0.0406997418	-0.0087266318	0.0976200494	0.0634020236	0.0846972732	-0.0019531937	0.0946861568	-0.0364975928	0.0058191390554469	0.0130626392154197	0.0001706325432722	3.386237934662744e-05	-0.0510267399237562	0.0094278705623765	8.888474334092546e-05	0.0026037281872466	0.0518033982181265	0.0545001049683974	0.0029702614415663	0.0026835920669457	-0.0009380329267918	0.0001329380596293	1.767252769800334e-08	8.799057717455904e-07	-0.0007379586283009	-0.0004783276881247	5.445829370837458e-07	2.287973772268159e-07	-8.88460888107841e-05	-0.000333707459573	1.1136066857472157e-07	7.893627496973735e-09	0.0
1271.856878207752	1.9334074395371768	3.738064327257704	1617619.9186443686	1760.3262447781033	-0.9806365966796876	0.96164813474752	3098748.4880545787	1235.4811692634153	-0.1025716254921462	1526413.7196044957	0.0105209383561011	1367.327028428209	1294.9613400365793	1.025784	20.651197	0.0864620393823626	0.0444045925966481	0.1766091822	-0.0794469659	-0.0281583217	-0.0180684198	0.1400276355	0.1217781434	0.0913185426	-0.0496630466	0.0122810415	0.0741768828	-0.2046799455	-0.0481285634	0.0654226618	0.3103644836	-0.0789287893	0.041284345	0.1048974903	0.0974163279	0.2058541636	-0.0422765621	0.0136795516	0.0879434684	0.1539177623	0.0804504356	-0.081100014	-0.1642771256	-0.0629555056	0.091678798	0.0139030816	-0.0732329677	0.011835411	0.2272191704	0.0469568705	-0.1241162241	0.0283932267	-0.0087450899	0.1070713022	-0.1967947524	0.1666154323	0.0322596677	0.0093940989	0.0030626379	-0.0213753886	0.1510934059	-0.1344337562	-0.0664374973	-0.022197729	0.1862527938	0.1761081589	-0.0434729967	0.0316511834	0.2171568145	-0.1310742757	0.056666829	0.0074456915	0.0977907899	-0.0942932819	0.0058564133	0.1185888464	-0.0261018914	-0.0416070256	-0.1163521003	0.0325121687	-0.0025801611	0.1254002491	-0.1378717246	-0.0392026341	0.1624804604	-0.1510058717	0.1922088354	-0.0849576392	0.0111985451	0.0420104573	-0.0049754849	-0.0748811457	0.0078315819	0.1675744073	-0.0503467715	-0.0683297768	0.0129978429	-0.0307948816	-0.103022532	0.0111013834	-0.1189542415	0.0479542097	0.0901621419	-0.0474010431	0.0059726952946306	0.0001535562391837	2.3579518592241875e-08	3.567308908250251e-05	-0.0234807498174802	0.0275459901062759	0.000758781570935	0.000551345611991	0.0454284637415227	-0.0063749344766037	4.063978958099172e-05	0.0020637453179148	-0.0004389796947982	0.0004990532319936	2.490541283632579e-07	1.9270317244512086e-07	-0.0003820229335729	0.0003559356947279	1.4594152177564438e-07	1.2669021878150397e-07	0.0001039161556736	0.0001927622444843	3.7157282898657465e-08	1.079856740997987e-08	0.0
1271.58811920219	-0.2687590055620603	0.0722314030707075	1616936.3448961629	1764.8777142149029	4.551469436799607	20.715874034120933	3114793.3461324205	1236.8957645528758	1.4145952894605216	1529911.132368843	2.001079832963897	1368.9456738476504	1307.1165335561716	1.135842	22.866903	0.1252977418493097	0.0715969498634135	0.0862749428	0.0689710334	-0.020086378	-0.1315028264	-0.1763165277	-0.0041802059	-0.0003132521	-0.1669627289	-0.0096647646	-0.2685294667	-0.0476072154	0.1601383975	-0.0125169308	0.1419193764	-0.1233306697	-0.1303459321	0.0830974172	-0.1731026793	0.1412435939	0.1522064047	-0.0660412151	0.0979870986	0.0413357514	-0.0541696948	0.0980969343	-0.0387363156	-0.0464121238	-0.0004446339	-0.1881918858	-0.0296824073	0.0153009216	-0.0228617412	0.229057419	0.0375732458	-0.0233859539	-0.148648544	-0.0250014719	0.0364463942	0.1279306813	-0.0818994802	-0.2100803637	0.081644909	0.107796454	0.1293087954	-0.0271350014	-0.0968717767	0.0638872407	-0.0206054684	0.0467736286	-0.0912464585	0.0399687696	0.0955932549	-0.0729652734	0.0592441747	-0.0695320302	-0.2472082519	-0.0856475322	0.14936472	-0.0239954935	0.1844594389	-0.081596577	-0.1582948496	-0.0850807463	0.0448281049	0.0196035771	-0.081890582	0.0937705257	0.1310837557	-0.2081883284	0.2350739101	-0.086748386	0.0419485292	-0.0079610488	0.1194392283	0.0548014344	-0.0823838858	0.1113932884	0.1529393087	0.1174225971	0.0165159754	0.0980266932	0.0185327447	-0.0827773229	-0.0101921162	-0.2485908254	0.0855149763	-0.0580456054	0.005926219794162	-4.64755004686004e-05	2.159972143806876e-09	3.51200810487175e-05	-0.0841121245607041	-0.0606313747432239	0.0036761636032532	0.0070748494981154	0.0188237384820055	-0.0266047252595172	0.0007078114061343	0.0003543331304389	-0.0008609502472544	-0.0004219705524561	1.780591471401906e-07	7.412353282474124e-07	-0.0006770634211006	-0.0002950404875277	4.584148761924484e-07	8.70488892805829e-08	0.0001472084426117	4.32922869381e-05	1.8742221083307833e-09	2.1670325576162173e-08	0.0
1270.5027391658366	-1.0853800363533992	1.1780498233145065	1614177.210227894	1758.978192878492	-5.899521336410771	34.80435199876593	3094004.2830220857	1233.0129284897057	-3.882836063170089	1520320.8818227602	15.076415893454197	1365.287346898662	1293.1871644263174	1.091603	21.976274	0.0613933900982182	0.0350990941166196	-0.0184586572	0.1411216799	-0.0466452141	0.0016347245	0.0239101145	-0.1058994018	0.0726936703	-0.0298702686	0.0200161145	-0.0546973669	0.2332384942	0.0019131821	-0.1063200951	0.2752700459	0.0145297966	-0.1801122474	-0.1645223129	-0.0126656422	0.1233401889	0.1273921491	-0.07641628	0.0765017067	-0.045541465	0.0872166158	0.0922814593	0.088394724	-0.0690299525	0.0620074675	-0.0534633662	0.0366928371	0.0638604618	-0.0757480438	0.1568185736	0.2255609724	0.0112147677	0.065885607	0.1136691795	-0.1211567723	-0.0458673888	-0.1414386111	-0.0117266791	0.0922681661	-0.012017295	0.1333052532	0.1646135828	-0.0720211743	-0.0057654555	-0.0122847843	0.0521701645	-0.1559125532	-0.0143771621	-0.0258676476	0.0126449763	0.1694705462	0.0819214873	-0.0471516862	0.0507031482	0.0888283094	-0.2370622469	0.1471384246	0.0625075483	-0.1405011018	0.0120663349	0.1958464292	0.0062431572	0.0675418739	-0.0028259722	0.0405176897	-0.1828733775	-0.0067638693	-0.0967256302	-0.0503292523	-0.0581642288	0.0681391415	0.1253520481	-0.0214644794	0.1204271552	0.0765819023	0.0405905236	0.2024045395	0.0027925829	0.1583191327	0.04661766	0.0093358937	0.0863283973	0.0807510076	-0.0683731426	0.0058081053435046	-0.0001181144506574	1.395102345409942e-08	3.373408768124668e-05	-0.0789046636437262	0.0052074609169779	2.7117649201852383e-05	0.0062259459447295	-0.0049479559610574	-0.0237716944430629	0.0005650934566943	2.4482268192563457e-05	-0.0006170865119843	0.0002438637352701	5.9469521379885415e-08	3.807957632729496e-07	-0.0006769218132862	1.416078143999912e-07	4.5822314130267705e-07	2.0052773099142363e-14	-0.0002547086200542	-0.0004019170626659	1.6153732526198505e-07	6.487648112991482e-08	0.0
1271.4484364503558	0.9456972845191558	0.8943433539469051	1616581.1265520544	1753.5079505997476	-5.470242278744536	29.92355058816421	3074790.1328165266	1236.357290150333	3.344361660627328	1528579.348907875	11.18475491707398	1365.4284892511594	1283.343119909249	1.042206	20.981823	0.0947063825795829	0.0510108333810819	-0.118246427	0.0350038933	-0.0504233759	0.1712361666	-0.0956576882	-0.1161222087	-0.0163503906	0.1243115526	-0.0678628415	0.0408120041	-0.0534313399	0.1169009799	-0.0986654762	0.1632616383	-0.1282996359	-0.1133873861	0.027831033	0.1153791647	0.0009898656	-0.0083133055	0.192958439	-0.1376008661	-0.030211826	0.0045589713	0.1862707877	0.0235812286	-0.073890232	-0.0802127707	0.1430380702	0.012917382	-0.0959025509	0.1747387031	-0.1074649931	-0.0274121656	-0.0831167725	-0.0995796278	-0.1914981697	0.1886897032	-0.1308062692	0.0037921671	-0.0385407069	0.1092310172	-0.1088178847	0.1434796195	0.0048038328	0.009645926	-0.0786527184	-0.0158280438	0.0494905638	0.2067576049	0.1204571581	0.0168111278	-0.0142735541	0.1445730799	-0.0504047094	-0.1340109384	-0.0420511827	-0.2535401032	0.0849146621	-0.0884985601	-0.0077978477	-0.1461989123	-0.0631283751	0.1199285111	0.0468523182	-0.023836975	0.0074380098	-0.1034806054	-0.1302544237	0.0376947857	-0.1334673018	-0.0151698703	-0.1026806889	0.0714356246	0.0393746731	0.024753539	0.1573193734	-0.026895847	-0.1323344262	0.2175977396	-0.1275795312	-0.1971966831	-0.0057062459	-0.1110169424	0.1464095975	0.0758767427	-0.0783272495	-0.0046079945661858	-0.0104160999096904	0.0001084951373286	2.1233613921997865e-05	-0.0465851720032475	0.0323194916404787	0.0010445495398989	0.0021701782505721	-0.0361640725366712	-0.0312161165756138	0.0009744459340623	0.0013078401424376	-0.0002885749005054	0.0003285116114789	1.0791987887646373e-07	8.327547320170151e-08	-0.0005909634376255	8.595837566070005e-05	3.492377846101482e-07	7.388842346226031e-09	-0.0002540851181178	6.23501936399993e-07	3.887546646945409e-13	6.455924724893639e-08	0.0
1274.347589629724	2.8991531793683407	8.405089157441559	1623961.7791950875	1762.4483896891277	8.940439089380106	79.93145111091579	3106224.3263177997	1237.3999452156293	1.0426550652962303	1531158.6244196424	1.0871295851878868	1369.2006866672027	1304.536182717716	1.021153	20.55797	0.0455504076823067	0.0292568736290435	-0.0985709575	0.0270239542	0.1666548452	0.0998989208	-0.144416435	-0.0203701278	0.0259654427	0.0160881158	-0.2352956929	-0.0346036	0.1768500049	0.182994746	-0.0552966437	0.0379704592	-0.1141449621	-0.16410847	0.0908053099	-0.1156821297	-0.048209143	0.0204664545	0.0741869201	-0.1109929864	0.0569065252	0.0275898316	0.0907037572	-0.1013718776	0.0683372651	0.0304941957	0.1313194261	-0.0290958501	0.069344699	-0.1984782681	-0.1158533341	-0.0046697367	-0.253895491	0.1466427738	-0.1409408263	-0.0602419759	-0.0421532124	0.0516127493	-0.2983962302	0.1447150511	-0.0590265805	-0.0599931146	0.1462364698	-0.0062504291	-0.0155065475	0.0324073584	0.0286501994	0.0444013717	0.0959901075	0.0838136048	0.0631845658	-0.0346463106	0.0133050329	0.0726943687	0.0848805306	-0.1402878485	-0.2078936003	-0.0340471043	-0.0328789965	-0.1994983452	-0.150930837	0.1027033636	-0.082447792	-0.040825982	-0.050316739	-0.0444265004	-0.0885818739	0.0538624656	-0.1695218642	0.0027594552	-0.223956837	0.0871490131	0.2270251462	0.101709138	0.0528154221	-0.0658706716	-0.0105746077	0.0201759006	-0.0840755455	-0.0894282645	-0.2037027987	-0.001393437	-0.0808556024	0.0708988393	-0.0878535601	-0.0071439984938592	-0.0025360039276734	6.431315921174912e-06	5.103671448026252e-05	-0.0721254733663698	-0.0255403013631223	0.0006523069937191	0.0052020839083229	-0.0323936819457202	0.003770390590951	1.4215845208331845e-05	0.0010493506300004	-0.0002901098481299	-1.5349476245000038e-06	2.356064209958205e-12	8.416372398195366e-08	-0.0008629628441416	-0.0002719994065161	7.447048703689595e-07	7.398367714511067e-08	-0.0002546249999884	-5.398818705999579e-07	2.9147243420250973e-13	6.48338906190927e-08	0.0
1271.561068511971	-2.786521117753182	7.764699939684442	1616867.550955305	1762.5873123323074	0.1389226431797396	0.0192995007880452	3106714.033594827	1240.670160942998	3.27021572736885	1539262.4482543247	10.694310903530576	1373.7630038871584	1301.0539678386613	1.178615	23.72801	0.0865170909385149	0.0450728874568233	-0.0380836805	-0.1269274943	0.1858770517	-0.1883631188	-0.1842294675	0.1681567563	-0.1892095641	-0.0984733379	-0.224977673	0.0120617495	0.3481662314	0.1113375861	0.3440306435	0.0705776892	-0.2492807616	-0.0083710763	0.1410231329	-0.1289534241	-0.1291224823	-0.0438155744	0.0560618804	-0.1515716306	0.0006045075	0.0580191971	-0.0889205039	-0.1701412389	-0.0455946622	-0.1735728065	0.0169026125	0.0819120012	-0.0070644981	-0.0708696528	0.0003144619	0.0368426273	-0.1942169196	0.0614744317	0.055292612	0.0032509952	0.1287128949	0.2025213045	-0.2500680408	0.2078995566	0.0203513004	-0.0445429724	0.0409156895	0.0854283997	-0.1870617883	-0.0842712087	0.1682691032	-0.1198721626	-0.0516202874	-0.1730734707	0.1956200125	-0.0234819061	-0.1006084748	0.0316064168	0.1770796296	-0.2127298629	-0.0598197792	0.2104358926	0.0029436777	-0.2618894406	-0.1652567228	-0.0884175743	-0.1732326395	-0.0011483792	-0.3434668791	-0.0587551496	-0.0653116211	-0.1255000038	0.0358195247	0.2204574877	-0.1659560009	0.0310792224	-0.1716776333	-0.0347645196	-0.1848209132	-0.1129328912	0.0776360559	-0.116702661	-0.188096026	0.0231910384	0.1122546375	0.0719171095	0.0799770912	0.0658240966	-0.096900045	-0.0433075232363791	-0.0361635247425198	0.0013078005218028	0.0018755415688695	-0.0780125396182143	-0.0058870662518445	3.465754905360645e-05	0.0060859563376834	-0.0471662265978736	-0.0147725446521534	0.0002182280754998	0.0022246529314819	-9.261437079915808e-05	0.0001974954773307	3.90044635660976e-08	8.577421678523945e-09	-0.000595981947761	0.0002669808963806	3.551944820569953e-07	7.12787990321887e-08	-0.000384027732117	-0.0001294027321286	1.674506708234621e-08	1.474772990349263e-07	0.0
1269.197684042235	-2.36338446973582	5.585586151788463	1610862.7611781731	1759.9646000717626	-2.6227122605448585	6.878619601612322	3097475.393505759	1235.3178650393245	-5.352295903673621	1526010.2276853146	28.647071440481422	1365.7709832394858	1304.8368912491144	1.308771	26.348337	0.1066457509072782	0.0550088122803934	0.088014131	0.096483015	-0.0637001095	-0.0007357115	-0.1165931737	0.0485725915	0.1092268356	-0.0353546963	0.0289698062	-0.1786960923	0.1125664384	0.1769760474	0.2652683317	0.0161025974	-0.2517188383	-0.2483820315	-0.0701189908	0.0164198703	0.0397890914	0.1033323765	0.2661270767	-0.0248080543	-0.1393164114	-0.0872056548	-0.039313292	0.1660104649	0.23412387	0.0356483458	-0.1054314249	0.1795773663	-0.0920084324	-0.1178329491	-0.0351080688	-0.0827183254	0.1877856923	-0.1795995882	-0.060982102	-0.0864739473	0.0720786493	-0.1608543709	-0.1920330169	0.1257188051	-0.1006181319	0.1791767477	0.0993958142	-0.0809107156	-0.0937780382	-0.2040176148	-0.0346517712	0.0432356314	0.0912441233	-0.1333832794	-0.231464543	-0.203504258	-0.1073064965	0.2885628985	0.0182818978	-0.0358407721	-0.0330297151	-0.0628566517	-0.1407172352	-0.2600401633	-0.1539813951	-0.0049612524	-0.2400206563	0.2307244009	-0.2376299457	0.0110481305	-0.0950998529	-0.1808497811	0.0449950023	0.2205377582	0.098627098	0.0762313641	-0.2185312843	0.0046887978	-0.0101762708	-0.1098837326	0.0854187461	0.0650274666	0.1152751729	-0.0539788022	0.1417135199	-0.0587711278	-0.1227124704	0.0606594461	-0.1054172954	-0.0478001931146963	-0.0044926698783172	2.0184082635538696e-05	0.0022848584618022	-0.083258523982522	-0.0052459843643076	2.752035195056076e-05	0.0069319818157481	-0.0011637781038231	0.0460024484940505	0.0021162252674477	1.35437947493809e-06	0.0004684652912589	0.000561079662058	3.148103871751848e-07	2.1945972911428606e-07	-0.0002690593869285	0.0003269225608324	7.239295369434028e-08	1.0687836078127965e-07	-0.0002539369915955	0.0001300907405215	1.692360076943224e-08	6.448399570057304e-08	0.0
1272.715779645912	3.5180956036770112	12.376996676611514	1619805.455759702	1748.1053853661124	-11.859214705650174	140.64097343470937	3055872.438346004	1236.6330415863774	1.3151765470529426	1529261.2795431751	1.729689349918101	1364.5484739186074	1283.2688663407869	1.348953	27.15728	0.2094258441479256	0.0969597951000339	-0.090715805	0.0889111957	0.0751508535	0.2716950377	-0.0667923637	-0.0811908967	0.0721996089	0.2098587374	-0.2509357439	-0.0341949489	-0.1268796109	0.0673559443	0.0951332484	-0.0768415775	0.0256641239	-0.1108133867	0.0976171213	0.0505988113	-0.3221663439	-0.0054518134	-0.3566185545	0.1423084985	-0.139025357	-0.2437202401	0.1117209431	-0.0802026709	0.023687914	0.2428720147	0.1462429471	0.0837693578	-0.0410057028	0.1245831708	0.0911895056	-0.0798155966	0.0213414475	0.0802632715	0.0372644863	-0.1947142799	-0.1782289683	-0.0470140784	-0.152691991	-0.1085371171	-0.257522165	-0.1193129801	-0.2036085809	-0.0551580829	-0.4093329127	-0.003637133	-0.0386504159	-0.046783087	-0.1714478737	0.1009327981	0.0852469795	0.0195328174	-0.0375701784	0.0003093143	-0.0602636132	0.3824993964	-0.1152651967	0.0410557131	-0.0232706354	-0.1147194819	-0.0903160722	0.1490716487	-0.2402980145	0.0340729663	-0.1621202431	-0.0759045759	0.528769646	0.1294501775	-0.3560561645	-0.3186578627	0.3738973052	-0.0648446054	-0.0431908207	-0.2004749697	0.1003716527	0.077840389	-0.0194168658	-0.1111059904	0.0286501655	-0.1280897006	-0.0330726738	0.0114368168	0.05814112	0.0554119421	-0.1133587932	-0.0219940461113878	0.0258061470033084	0.0006659572231563	0.0004837380643498	-0.059969434751224	0.0232890892312979	0.0005423816772233	0.0035963331043813	-0.032378262598506	-0.0312144844946829	0.0009743440422687	0.0010483518888978	-0.0010659633241965	-0.0015344286154554	2.354471175928376e-06	1.1362778085320523e-06	-0.0009850414271708	-0.0007159820402422	9.703066132426864e-07	5.126302819495264e-07	7.797482107952465e-05	0.000331911812675	1.1016545139322067e-07	6.080072722383882e-09	0.0
1277.6276532529623	4.911873607050211	24.12650233163645	1632332.4203566718	1760.0933139685428	11.98792860243043	143.7104321769696	3097928.473876768	1237.262754711325	0.6297131249475569	1530819.1241958565	0.3965386197312174	1367.6628175346773	1322.451837831385	1.329279	26.761209	0.1212437933119755	0.0613852341986917	0.0969265127	0.0463596495	0.2681357777	0.2743554738	-0.1311992164	0.043502226	0.1484442266	0.0539790597	-0.2322380426	0.2283649743	-0.0141894183	0.0694227923	0.0030227623	-0.1762929344	-0.0705384831	-0.0642371977	-0.0021202997	0.1155817728	-0.2347198246	-0.0277994748	-0.1284277706	-0.1042036083	0.1663093496	-0.1405877826	-0.058179014	-0.0230145286	0.0100354912	-0.0804166518	0.0331444289	-0.1544547274	0.0991252712	0.1803342385	-0.2254197457	0.0697975299	-0.0647157804	-0.2194014535	-0.0484612418	0.0489969489	-0.0257089061	-0.0482033933	-0.004257828	0.017647194	-0.3348127179	-0.2661786441	0.0296681725	0.1563221192	-0.0118169518	-0.0364623246	-0.0355790404	-0.1403592367	-0.0682701578	0.0206075479	-0.0505971071	-0.1125973003	-0.0125174289	-0.0245718037	0.0292865872	-0.1569749639	0.2748614986	-0.0456779243	-0.1244915343	-0.0405323583	0.2436930014	0.0252539007	-0.2298474082	-0.0530438029	0.0706866568	-0.0614841615	0.2129671534	0.2945171363	0.0351703373	-0.004392748	-0.082639016	-0.1484440927	-0.0398277381	0.0476192705	-0.1158287172	-0.1309693475	0.2291039574	0.3695218825	-0.002773897	0.2923687345	0.2061384111	-0.0483899688	-0.1372055827	0.0500887521	-0.1206811645	-0.0293690608165775	-0.0073750147051896	5.439084190176428e-05	0.0008625417332478	-0.0987114649108633	-0.0387420301596393	0.0015009449008904	0.0097439533048485	-0.0006313494719307	0.0317469131265753	0.0010078664930663	3.986021557071738e-07	-0.0015481238703842	-0.0004821605461877	2.324787923000212e-07	2.396687518053356e-06	-0.0009333027391336	5.173868803719987e-05	8.710540028742806e-07	2.676891839810689e-09	-0.000255722651107	-0.0003336974721865	1.1135400294367643e-07	6.539407428919248e-08	0.0
