global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5936.72864133693	-29.208660013016924	853.1458197560138	35244746.96087024	8297.794494183394	-3.9141409101284808	68853393.46770024	15.320499064341412	6142.183867081352	-17.221117102581047	37726422.657034434	296.56687426080947	6336.29949852001	5453.130413074028	1.285797	23.655031	0.0673740453437052	0.0368132212861565	0.2386803177	0.1857019659	-0.1054672487	0.0588599746	0.2603405654	-0.0035392273	0.0262675586	0.4307618104	-0.1405890115	0.0397643529	0.0198609856	0.2536675762	-0.0805845437	-0.1267575427	-0.0875307567	-0.0979633201	-0.1617188048	0.0592313521	0.0340563282	0.0455178849	-0.0402044247	-0.0523394476	0.1223564969	0.0336551561	-0.2314039995	0.1518265691	0.0995494811	0.0481633504	0.0224873629	-0.082190187	-0.011999846	0.0683647606	-0.0230543406	0.0454261766	0.0993122693	0.23569452	0.1363682318	0.0232860856	-0.149143964	-0.0205911946	-0.0417789377	-0.1780831371	-0.0396194781	0.1069111705	-0.0655839993	0.1965267891	-0.1410930529	0.0239316238	-0.2310406124	0.151087581	0.1961249228	0.0528655614	-0.0541685866	-0.2078007248	0.0395939686	0.0992705466	-0.0309147814	-0.0427967904	0.208754055	0.0749725125	-0.2192052001	-0.2220047227	-0.0453554996	-0.0581640524	0.0085405477	0.1004038107	-0.1312594416	0.0181700683	-0.0224680418	-0.2331096185	0.0732540329	-0.0457555741	0.1160958647	-0.2393307207	-0.068198271	-0.0371026362	0.036246132	-0.009281291	0.0852483326	0.0016284866	0.1033401944	-0.0141533203	-0.0097366647385683	0.011556185471008	0.0001335454226403	9.480264023127928e-05	0.0419497969564162	0.0136203407654847	0.0017597854646845	0.0001855136825679	-0.0379248161157903	0.0301465750663538	0.0014382916774165	0.0009088159882313	-0.0002650119579112	-1.8011130999996943e-08	7.023133783592765e-08	3.244008398990509e-16	-0.0002599876576991	0.0001150160855759	1.3228699941202752e-08	6.759358215586438e-08	-9.403444127679028e-05	-0.0001259847841102	8.842476146238121e-09	1.5872165827311963e-08	0.0
5921.537157513303	-15.191483823627095	230.7811807635237	35064602.30781073	8286.002819200501	-11.7916749828928	68657842.71979865	139.04359890217992	6133.065005758534	-9.118861322817793	37614486.36485993	83.15363182478227	6320.651991783604	5381.124423962105	1.096818	20.178343	0.1614285982888252	0.0912911347544875	0.2593042274	0.0500964467	-0.1637320668	0.0238385131	0.1785738625	0.1581911323	0.115201122	0.2776994627	0.1110819464	0.011376753	0.010564512	0.0032308777	-0.0177767082	-0.1694976204	-0.0392263883	-0.1162121521	-0.1045338021	0.0402494916	0.0169746718	0.128493897	0.1684570383	-0.0558714179	-0.0791664461	0.0945011717	0.0127438362	0.0572413074	0.1063004757	0.0907823589	0.053533641	0.0371059429	-0.0300217926	-0.086368723	0.0198109938	-0.0966153627	-0.2502346831	0.2434052711	-0.0371693742	-0.1491963647	-0.0807862517	-0.1101502103	-0.0025508804	-0.1499138035	-0.0846097296	0.0972364072	0.1358766703	-0.0643620394	-0.1501344772	0.1366677359	0.0073501889	-0.0355245437	0.1136045505	0.1095069902	0.1176763424	-0.0094365582	0.0992130146	-0.1362120638	-0.0364033896	0.1619587863	0.2536268508	-0.0679995213	-0.1315429626	-0.1155254681	-0.0616409534	-0.0099143109	0.1968666854	0.0664317794	-0.0350647625	-0.0790787658	0.0664728322	-0.2832972223	0.0200953921	-0.0507768289	0.0865862307	-0.0439337108	0.0252284237	0.1483173244	0.0624004257	-0.0832242982	-0.0939210917	-0.0481031695	0.0990808418	-0.0253948054	-0.0112719705328316	-0.0015353057942633	2.357163881898462e-06	0.000127057319693	0.0842724659196108	0.0423226689631945	0.0071018485121719	0.0017912083081681	0.0434193019986963	0.0813441181144866	0.0018852357860539	0.0066168655518235	0.0003014951044237	0.0005665070623349	9.089929799145777e-08	3.2093025167531826e-07	-0.0001020144031271	0.0001579732545719	2.4955549160069918e-08	1.0406938445378469e-08	-9.398464984607536e-05	4.979143071492161e-08	8.833114406689394e-09	2.4791865726388397e-15	0.0
5912.504517656116	-9.03263985718695	81.58858278964229	34957709.67130398	8253.563177178376	-32.439642022125554	68121305.1196748	1052.3303745236542	6131.738787443742	-1.3262183147926407	37598220.55744205	1.758855018491432	6309.844434459241	5314.491235612079	1.020734	18.778618	0.0644268711970568	0.0313178969414811	0.2467811281	-0.070761934	-0.2938883797	0.1011072654	-0.0069106474	0.1297605916	0.2664915021	0.2084257542	0.1202871785	-0.1088508602	0.0934706838	0.0267189197	-0.0404651166	-0.0859790321	-0.1103360333	-0.0100818846	0.0566974288	-0.0327270426	-0.0525444543	0.1334191964	-0.1862931951	-0.0082708006	-0.1238140567	-0.2176309073	-0.0076862866	-0.0445842295	0.1302413251	0.034709672	0.0266701498	-0.0316412522	0.0746696852	-0.1775769599	0.0127331685	0.293711089	0.1162769925	0.1347781454	-0.1539363072	-0.1597075827	0.043539104	-0.1481471945	0.0257759432	-0.0723951547	0.2048012772	-0.0913610366	0.0291311755	0.0979725077	0.0275228257	0.0809938117	-0.2422138373	-0.0043109187	-0.0165774205	-0.0504240225	0.2569209051	0.0240323301	-0.230820738	0.0634077746	-0.028691717	0.2230244961	0.2423180205	-0.097233412	-0.0843453932	-0.1785438082	0.0654448581	0.0546845966	0.1482617271	-0.0302971215	0.0035602548	0.0282924087	-0.1129858104	-0.1368269573	-0.0732423429	-0.2132634473	0.0073743534	0.0732674697	-0.0298744492	-0.0095817032	0.050280211	-0.105572806	0.0480182862	-0.0224131144	0.0946861568	-0.0364975928	-0.0131547513407213	-0.0018827808078897	3.544863570557792e-06	0.0001730474828362	0.0637541998276987	-0.020518266091912	0.0040645979956701	0.0004209992434185	0.0581698944054807	0.0147505924067843	0.0033837366151447	0.000217579976351	6.698058242286264e-05	-0.0002345145220008	4.486398421705895e-09	5.499706102928122e-08	-0.0004130030219631	-0.000310988618836	9.67139210455229e-08	1.7057149615065288e-07	-9.398614681865094e-05	-1.4969725755753331e-09	8.833395793817011e-09	2.2409268920246467e-18	0.0
5923.324620623986	10.820102967870298	117.07462823531564	35085774.561290294	8275.380980554288	21.817803375912263	68481930.37331964	476.0165441499685	6138.942639558211	7.203852114469555	37686616.73178594	51.89548528714748	6309.908309688596	5354.454975705031	1.003878	18.46851	0.0804624722631596	0.0447082395313579	0.2111982477	-0.1357206336	-0.2410417577	0.0656081426	-0.0741371785	0.0926101779	0.3159625704	0.1451579593	-0.0402107455	-0.1260471618	-0.0126369316	-0.1392931127	0.028730073	-0.0707814239	-0.1089183991	-0.1038190673	0.0122359984	-0.0649321598	-0.261101122	0.0898855911	0.0227753736	-0.1089433027	0.069818552	-0.0776490978	0.1122664306	0.064839908	-0.0426481316	-0.0737327518	0.0173365616	0.0407050661	-0.1863870566	0.0494255125	-0.0140638449	0.0510470325	0.0533675087	0.0691737807	-0.1517823337	-0.1799281422	0.0868957654	-0.1023465308	0.0291600318	-0.1511671909	0.1333059072	-0.0748208394	-0.1770981515	0.1038989648	-0.0250773368	0.0911244055	0.0015798034	-0.0374639717	0.0510886499	0.0037287518	0.0419618779	0.1207653916	-0.025041556	-0.1948313728	-0.0363502307	0.2337997101	0.1169606428	-0.1968892376	-0.1603746879	-0.1891706815	0.1833824144	0.0277742899	-0.0298369923	-0.0244872419	0.0979395433	0.0080412039	0.0940349507	0.018609844	-0.0612438701	-0.1752359926	0.0749357597	0.0038994576	-0.0756074301	-0.0515223197	0.0597550145	-0.0192483032	0.1219823594	0.0054151292	0.0901621419	-0.0474010431	-0.0059863192111606	0.0071684321295607	5.138641919611815e-05	3.5836017697910466e-05	0.0294424980578895	-0.0343117017698092	0.0008668606918888	0.0011772928783403	0.082001655662367	0.0238317612568863	0.0067242715313694	0.0005679528446052	-3.0009716350697927e-05	-9.699029877356056e-05	9.005830754493464e-10	9.407118056184545e-09	-0.0002069987252673	0.0002060042966958	4.24377702571312e-08	4.2848472262287146e-08	-9.40030934873584e-05	-1.6946668707462342e-08	8.836581585193042e-09	2.8718958028048326e-16	0.0
5935.283455196587	11.958834572600608	143.01372433482757	35227589.693530336	8268.607024478217	-6.773956076071045	68369862.1252505	45.88648092053983	6150.7469741157865	11.804334557575205	37831688.339594506	139.34231434716415	6308.9658073301325	5341.6944108172165	1.096852	20.178976	0.2363912083842167	0.1275971431303477	0.1253238841	-0.1771647389	-0.1614046554	-0.1059100076	-0.1097925993	0.1023216912	0.0202619148	0.2190646364	0.0735320262	-0.0336864929	-0.0576230409	-0.2009056978	0.1037266834	-0.0476071229	0.0312801143	0.0121434296	0.1088156838	-0.0448297563	-0.2666226104	0.0562052645	0.1957367209	-0.0539626063	-0.0763887623	-0.0698144597	-0.0461640194	0.1473595646	0.0988955751	0.1042427212	-0.0997790828	0.1850246465	-0.1887288981	-0.01523453	0.0478220069	-0.1749105599	0.0857095218	-0.0354173868	-0.2159308767	-0.0566767947	-0.0124381789	-0.1560150934	0.1292649535	-0.1088349477	-0.0057650062	-0.0295479149	-0.1892776919	-0.1066962077	-0.1013385844	0.1156087456	-0.0230147239	0.0409697674	0.235347865	-0.1260669517	-0.1169525678	0.0884273201	0.2574787245	-0.0186961851	0.0528441251	0.1244664803	0.1834503686	-0.1300871566	0.021696131	-0.0417284417	0.1563461589	0.0542297212	-0.2119613406	0.0683137431	0.0169253068	-0.0549429408	0.1459009292	-0.0051316013	0.0038173008	-0.0758449569	-0.0212073375	0.2522913663	0.1023165473	-0.0935498273	0.0678592394	0.2224230501	-0.00620709	-0.1436379638	0.0855149763	-0.0580456054	-0.0150586616306895	-0.0090723424195289	8.23073969771835e-05	0.0002267632901076	0.1107034135422964	0.0812609154844069	0.0122552457699166	0.0066033363853639	0.0023087056176507	-0.0796929500447163	5.3301216289719e-06	0.0063509662868296	0.0008939716732626	0.0009239813896132	7.991853525959328e-07	8.53741608351721e-07	-0.0006095420038312	-0.0004025432785639	1.620410911169736e-07	3.7154145443455467e-07	-9.32277529532638e-05	7.75340534094594e-07	8.691413920714787e-09	6.011529438100902e-13	0.0
5955.775103011781	20.491647815193573	419.9076301819276	35471257.07765499	8304.348593607436	35.74156912921899	68962205.5641498	1277.4597638187397	6157.219899053159	6.472924937372227	37911356.88529619	41.89875724485525	6324.902273428845	5436.665229760147	0.99312	18.270601	0.1751405462276715	0.0820069604218815	0.0522762056	-0.1477523789	-0.0565600915	-0.0788650879	-0.0844130097	0.0426023498	0.0442112789	0.1041491892	0.0130359832	0.0335768018	-0.0088843042	-0.0422577127	0.1512720892	-0.1194604172	-0.0090312603	-0.0777849706	-0.0171417208	-0.0988353569	-0.1067652027	-0.1299698297	0.0699527587	0.1103360043	-0.1415058441	-0.1307986918	0.1667406173	0.033371166	-0.0649989664	-0.0406126353	-0.0127974487	-0.1112367122	0.0022368352	-0.0112556999	-0.0385384556	0.1309913333	-0.0807646638	-0.0758415196	-0.1406799638	-0.0494308791	-0.0832240307	0.0032313177	-0.0137013319	-0.2229785265	-0.0563130696	-0.0806241467	-0.1575352731	-0.1525954777	-0.0351129317	0.1066672052	0.0800208715	0.0382279778	-0.0889483477	0.1249883061	0.0376390708	-0.0202556467	0.1067238889	0.0665868841	0.0960543977	0.0361571728	0.0411788404	-0.1224097059	-0.1223812674	0.0046080006	0.2272630796	0.0711453044	-0.2260685728	-0.0198672444	0.0553379236	-0.0423449439	0.1546476194	0.0056486996	-0.0028766236	0.0959125241	-0.0336643461	0.134199229	0.098366077	-0.0784818632	-0.1093889665	-0.074256859	0.0191915262	-0.0179557063	0.0807510076	-0.0683731426	-0.0152396040769957	-0.0001809424463062	3.2740168875272154e-08	0.0002322455324235	0.0629821336186324	-0.047721279923664	0.0039667491551552	0.0022773205575526	-0.055644175010201	-0.0579528806278517	0.0030962742125658	0.003358536373066	-0.0001049896206695	-0.0009989612939321	1.1022820448325502e-08	9.979236667744957e-07	-0.0003710027208001	0.0002385392830311	5.690098954899126e-08	1.3764301884107698e-07	5.498053468052808e-05	0.0001482082876337	3.022859193756751e-09	2.1965696523340787e-08	0.0
5963.748064654029	7.972961642248265	63.56811734876215	35566290.978664674	8273.582350236657	-30.766243370779197	68452164.90614752	946.5617311500148	6150.4736911939535	-6.746207859205242	37828326.62606897	45.511320479602574	6321.039876782912	5431.687389615687	0.975442	17.945374	0.0605796247491909	0.030047828810281	0.0330645737	-0.1098807379	0.0095197858	-0.186847173	-0.0136719012	0.1208894399	-0.0679903971	0.1833722097	0.0082574927	0.0746742053	0.1703411212	-0.0852053167	0.0986185613	-0.2654436201	0.056867238	-0.0648392946	0.0340379971	-0.0722704454	0.0564632145	-0.0396809456	0.0509671466	0.1669176014	-0.0405087912	-0.0267984994	-0.0620538843	-0.0462780784	-0.0520623964	0.1139889959	0.0823987209	0.1709263716	-0.0979507159	-0.1272819787	-0.0416609274	0.0038411283	-0.13303641	0.030599868	-0.1354367795	0.0846575247	-0.1878008335	-0.0339806956	-0.0303534974	-0.15836016	-0.0629249149	0.003244008	-0.0458776856	-0.0838180366	-0.0435264828	-0.023589983	0.0509134835	0.107084743	-0.0938627248	0.0717980219	0.1267475848	0.2003072405	0.0418789743	0.1394238213	0.1100365133	-0.1504215866	0.1388524798	0.0208830088	-0.1189379141	-0.0025966248	0.2106047467	0.1650358058	-0.1507984702	-0.0799442098	0.0211771491	0.0605609621	0.1420229714	-0.0028552845	-0.0992035194	0.1963731465	-0.0157622389	0.0715859027	0.0954310211	0.0045956367	0.0499551256	0.0498288916	-0.0243772272	0.1571481522	0.0758767427	-0.0783272495	-0.0050983929176879	0.0101412111593078	0.0001028441637776	2.5993610343130132e-05	0.0503862813857409	-0.0125958522328915	0.002538777351883	0.0001586554934728	-0.080086311691744	-0.024442136681543	0.0064138173203871	0.0005974180455592	-0.0001240019201922	-1.901229952269999e-05	1.5376476211352737e-08	3.6146753314085824e-10	-0.000195999219716	0.000175003501084	3.0626225391692593e-08	3.841569412928085e-08	-1.901215822164397e-05	-7.399269290217205e-05	3.6146216024482444e-10	5.474918602915141e-09	0.0
5962.502565897862	-1.2454987561668531	1.5512671516131782	35551436.84833859	8348.11549455406	74.53314431740364	69691032.31041358	5555.189601838919	6143.602871438731	-6.870819755222328	37743856.24195022	47.208164108753415	6316.92777873142	5501.847231088033	0.984049	18.10371	0.0654010735129086	0.0444667530838994	0.023323343	-0.1163421774	-0.0231919892	-0.1091986912	-0.0376922399	0.0796212212	-0.0850593775	0.0770005745	0.034731258	0.2108857448	0.0544501779	0.0490370557	0.1521098616	-0.1257571869	0.0511656316	0.0248511502	0.1453921637	-0.02858917	0.0399055166	0.1030641398	0.0265520501	-0.0593509942	0.1102605663	0.0093461019	0.1896580233	-0.1082704108	0.0732100477	0.0058333325	0.0443816347	0.0495742412	-0.0053748818	0.0538074163	0.0587820707	-0.1743986492	0.1710986686	-0.0078965425	-0.1626237554	-0.0213633178	-0.1443482032	-0.0555178592	0.0609324899	0.0228708153	-0.0256923726	0.1358729156	-0.0657764198	0.0489266418	0.0014490317	-0.0277628829	-0.020387325	-0.134053231	-0.1009118452	0.0557944509	-0.1151213525	0.1255337428	-0.0987202248	0.0722630991	0.1570679367	0.0384886036	0.1889404674	0.0454744004	0.0753994996	0.0671784891	0.0765651649	0.1420424905	0.0156517019	-0.0752589015	-0.0662374248	0.0458740828	-0.0017604788	-0.0639752989	-0.0658859802	0.1147459171	0.0437267076	0.0483422451	0.0832549516	0.0564387871	0.0170682473	0.0559239019	-0.1392729573	0.1485584675	0.0708988393	-0.0878535601	0.0073715896049719	0.0124699825226598	0.0001555004641154	5.434033330412978e-05	0.091623622936126	0.041237341550385	0.0083948882799413	0.0017005183381431	-0.0801796101926299	-9.329850088589386e-05	0.006428769890642	8.704610267555138e-09	-0.000124007883097	-5.962904800000312e-09	1.5377955070199218e-08	3.5556233653866765e-17	-0.0001019899935623	9.400922615370002e-05	8.837734602017514e-09	1.0401958786837994e-08	-0.0001570059879427	-0.000137993829721	2.4650880249863256e-08	1.9042297041083806e-08	0.0
5960.761237128138	-1.7413287697236228	3.0322258842671856	35530674.526049376	8321.397560732208	-26.717933821852057	69245657.36375995	713.8479877088661	6149.63799451745	6.0351230787191525	37818047.46361261	36.42271057528854	6327.278776859075	5468.700561151272	0.965338	17.759478	0.0691506225919821	0.0432661841660224	-0.0070347389	-0.1276890552	-0.0674214432	0.0732311503	-0.1047254453	-0.0001115238	0.0379347855	0.0810252885	0.1041741174	0.1516805288	-0.0567016156	0.138081455	0.2090126672	-0.1489661463	-0.0359488227	0.0429794072	0.0916241088	0.0459881651	-0.0405164163	0.0872932591	0.089707005	0.1133513975	-0.0566337896	-0.1535544079	-0.0980130011	-0.0973710305	-0.0171844688	-0.0831066349	0.1055374027	0.0241961134	0.0894619327	0.0124557289	-0.1349815838	0.1045372561	-0.0702890905	-0.0622148201	-0.1166663163	-0.1730134677	-0.1663784083	-0.0787601853	-0.0510015979	-0.0471594653	-0.0404789899	0.0564196298	0.0324419987	-0.1428441947	0.0418648374	-0.1135935541	-0.0524732151	0.1388137507	-0.064633394	-0.0189163921	0.0721724319	-0.0506891362	-0.0675965749	-0.0166592844	0.2041886497	0.1212145368	0.0671809854	0.0766714716	-0.01451818	0.0973781526	0.0477096444	0.1474605377	-0.0219751142	-0.0169608433	0.0364858811	-0.0373794122	-0.0298972094	-0.0039244822	-0.1154623646	0.22201527	0.0362837486	-0.0208303963	-0.0936719438	-0.0027702978	-0.0023652831	0.0500299688	-0.1227478973	0.0714959347	0.0658240966	-0.096900045	-0.0152506795731852	-0.0226222691781571	0.0005117670627689	0.0002325832274439	0.0917358902230915	0.0001122672869655	0.008415473555023	1.2603943722595304e-08	-0.1127691227537894	-0.0325895125611595	0.0127168750466592	0.0010620763289739	-0.0001240222358847	-1.4352787700017005e-08	1.538151499384017e-08	2.0600251476175936e-16	-0.0001014733708029	5.166227593999905e-07	2.668990755300605e-13	1.029684498210284e-08	-0.0004330064837096	-0.0002760004957668	1.874946149345521e-07	7.617627366357456e-08	0.0
5958.2617113084325	-2.499525819705923	6.247629323376566	35500882.62044409	8353.868819856296	32.47125912408774	69787124.25936723	1054.382669103651	6144.078986126444	-5.5590083910065005	37749706.58776055	30.902574291280683	6325.099378577364	5508.44286785591	1.170857	21.540462	0.0804766323808019	0.0431205574819911	-0.0911058624	0.1134584891	-0.1712395348	-0.1213396703	-0.0021313811	-0.1187713056	-0.0971913396	0.0612997667	0.0785533414	0.1108059847	0.1300396798	-0.1429055911	0.1521499472	-0.0222471093	-0.0087230124	0.0223188465	0.0237580305	0.0162592003	0.1041671792	0.1131883188	0.0320826679	0.081061297	-0.0469019795	-0.1022954264	-0.0060566985	0.0061005236	-0.0869675302	0.0803462287	-0.1060654363	-0.000854125	-0.090282481	-0.0301180742	-0.0732923981	-0.0873799526	0.1395864475	-0.0312958412	0.0386505072	0.04539906	-0.2203242728	-0.122674222	0.0877415893	0.034844267	0.1361690885	-0.0637635282	-0.0087585996	-0.0794580814	0.0651622299	-0.0064481593	0.098900827	0.1143935447	-0.0891114057	-0.1095319188	-0.0463800243	0.1473714501	-0.0093275435	-0.2158780772	0.1583035939	-0.0233114564	0.1297309294	0.1321719884	-0.0062576042	0.007008961	-0.1826741203	0.0911255551	0.0338838862	-0.1537695107	-0.0149749461	0.0270296673	-0.0182320049	-0.0203727714	-0.0473130739	0.0466069966	-0.1612848056	0.0519082969	-0.1544884825	0.060375697	0.0375665557	0.0155036576	-0.0016560039	0.0070040621	0.0606594461	-0.1054172954	-0.0189862502200099	-0.0037355706468246	1.3954488057418296e-05	0.0003604776974168	0.058285018141035	-0.0334508720820565	0.0033971433397007	0.0011189608430501	-0.0923280155288637	0.0204411072249257	0.008524462451498	0.0004178388645809	-0.000335009668673	-0.0002109874327882	1.1223147810439325e-07	4.45156967945974e-08	-0.0001014685593527	4.811450200010916e-09	2.3150053027185082e-17	1.02958685371124e-08	-0.0001870170794082	0.0002459894043014	3.4975387990372986e-08	6.051078702855762e-08	0.0
5964.541124610097	6.279413301664135	39.43103141311648	35575750.827165075	8256.948358020643	-96.92046183565252	68177196.1870198	9393.57592243618	6154.6703623896055	10.591376263161692	37879967.269677	112.17725114786492	6331.832370955272	5422.56256457073	1.094766	20.140593	0.0545242109706356	0.0333996053826084	-0.10509503	0.1011722449	-0.1324263989	0.1532137518	-0.0498105847	-0.132389281	0.1069501427	0.1088509106	-0.09513461	0.1322360229	-0.0047400426	-0.1744480596	0.2160358497	0.0515238488	-0.0435519604	0.0507587183	-0.0479454603	0.0361261334	-0.0023673889	0.1107366852	-0.0436229853	0.0373435945	-0.0133408716	0.1012569205	-0.0510843348	-0.0151835173	0.0589656859	-0.0073829068	-0.1229341254	-0.130611946	0.0432427658	0.0214304843	0.0050664681	0.2287933548	0.0768365057	-0.097450199	0.0875233638	-0.2196563435	-0.1368338341	0.0093999247	0.0885916366	0.0409711608	0.040681025	0.0444567085	0.0284179671	-0.0223642407	0.1473868464	-0.0501063655	-0.0349839451	-0.001546891	-0.0652984051	-0.1052353384	0.0164785896	-0.0864740844	-0.161538041	-0.0020446756	0.2176857313	0.1343447481	-0.0488811919	0.038563611	-0.0780815903	0.0832483899	-0.1713244173	0.0977291089	0.0473235342	-0.1466891772	-0.0955727628	0.0895885905	-0.0846304229	-0.0037356122	-0.0063136006	0.0624399874	0.0345369845	0.0041355297	-0.1016180824	0.0687651823	0.0132290091	-0.0873984703	0.0066464326	0.0798756099	0.0554119421	-0.1133587932	-0.017434776574646	0.0015514736453638	2.407070472258745e-06	0.0003039714342078	0.0622213392408212	0.0039363210997862	0.0038714950569213	1.5494623800622035e-05	-0.1203153626637743	-0.0279873471349105	0.0144757864929155	0.0007832915996499	-0.0001600222465609	0.000174987422112	2.560711939439748e-08	3.0620597897438264e-08	-0.0001014653136983	3.245654399999494e-09	1.0534272484236077e-17	1.0295209883894424e-08	-0.0004330077934532	-0.000245990714045	1.8749574919120918e-07	6.051143139636897e-08	0.0
5971.344966431231	6.803841821134483	46.292263527018605	35656960.7081236	8377.470024164575	120.52166614393172	70182004.005776	14525.47201010934	6159.711525958517	5.041163568911543	37942046.0830262	25.413330128520965	6345.77701810896	5566.805555315716	1.117335	20.555801	0.0274276256119852	0.0179719142103995	-0.0150792812	0.1475167002	0.1824642882	0.1064778485	0.1444543312	-0.1372107918	-0.0667979018	-0.0741183562	-0.1037683898	0.1336647633	-0.2743390817	-0.1568934683	0.2582499392	0.0409940677	-0.0492920344	0.0430973589	-0.0910905954	-0.0441340237	0.0374375809	0.0777096717	0.0781818715	-0.0202416265	0.01118459	0.1708732389	-0.0892755609	0.1983596157	0.0112864107	-0.3302114692	-0.0930468844	-0.0143104308	-0.0330005429	0.0451278771	0.0486505	-0.0312123975	0.1581537752	0.0011723762	0.1024575544	-0.1722744295	-0.1749287839	0.1665178127	0.157020164	-0.05720019	-0.0221220298	0.0162153582	-0.1522431169	-0.2442270771	0.1351400862	-0.0891146101	-0.1129192507	-0.0462082755	0.0670953687	0.0216979253	-0.2105661658	-0.1053089899	0.0078141454	0.1091840952	0.2116918913	0.032812049	-0.0463517919	-0.044695333	-0.1446550211	0.169746692	-0.0971284334	0.0523857154	-0.0110168786	-0.0652393366	-0.075780519	-0.0561139197	-0.121964857	0.0742830459	0.0425998805	0.0148587161	0.0374759172	-0.0442580371	-0.0201647209	-0.1183545125	-0.1612278981	-0.0729672274	-0.0718067536	0.0268198738	0.0500887521	-0.1206811645	-0.0152118972272461	0.0022228793473998	4.941192593097002e-06	0.0002314018172522	0.0451175163917838	-0.0171038228490373	0.0020355902853628	0.0002925407560512	-0.1245416568328039	-0.0042262941690296	0.0155106242866598	1.786156240317361e-05	-0.0001720077968237	-1.198555026279998e-05	2.9586682168143256e-08	1.4365341510210467e-10	-3.5962764830532734e-05	6.550254886776726e-05	4.2905839081742376e-09	1.293320454256202e-09	-0.0004330033076534	4.485799800027241e-09	1.87491864438785e-07	2.012239984592444e-17	0.0
