global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
801.6716732596831	0.8125141823265949	0.6601792964818551	642677.47170698	1057.499688241996	6.313080432368452	1118305.5906319187	39.85498454555344	749.0232878950305	-1.053790099638718	561035.8858090818	1.1104735740965792	846.6018144902907	850.0201430339293	1.352804	27.67943	0.1036861578444691	0.053369592784259	0.1022066435	0.1263044739	-0.0929828097	-0.1079550859	-0.1356262252	-0.0236051114	-0.0641325672	0.1272489773	-0.0806662452	-0.0631817937	0.013019764	-0.1003617515	0.0042884128	0.0803075292	-0.116888666	0.1544290186	0.2228150874	0.1191414192	-0.0069230557	0.0722131176	0.0422720468	0.2488836718	0.0196281491	-0.089763292	-0.0654728313	0.0012461698	0.038936983	0.0527187574	0.1054155024	0.1163576361	0.0806923796	-0.1557910289	-0.1377322141	-0.0824165491	0.1079729911	0.0699009243	-0.0209550765	-0.0483644654	0.090784949	0.1918823488	0.1117400202	0.037312843	0.1169601024	-0.079198786	0.0208276917	-0.1348543697	-0.0786987802	-0.270522334	0.2366804828	0.1557310773	-0.0881784814	-0.0367115083	0.0926447969	0.088195994	-0.0756946778	0.1106979003	0.0430197892	-0.0250670267	0.1700689484	-0.1232895331	-0.0212898114	0.1269890318	0.0383995266	0.1881462788	-0.0282330171	-0.1928171176	0.1886326179	-0.0735770196	0.0386543769	0.1744119328	0.1371471368	0.0900570375	-0.0561856985	-0.2717126716	0.1333605643	0.0388231906	-0.0857997938	0.0126819659	0.1074583966	-0.0028345346	-0.0294736340994035	-0.0347864931784869	0.0012101001076569	0.0008686951070255	0.0033925749010279	0.0167767107235476	0.0002814580227015	1.1509564459084463e-05	0.0444726337351966	-0.0056019186000354	3.1381492001423675e-05	0.0019778151513449	-0.0003770734879949	0.0001679241335226	2.819851461931599e-08	1.4218441534863997e-07	-0.0002929049417699	-0.0003419280630081	1.1691480027248697e-07	8.57933049132285e-08	-0.0005055550039575	-0.0004205685103172	1.7687787187047878e-07	2.555858620264678e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.1470686133136	0.4753953536305744	0.2260007422535389	643439.9196849321	1053.6241921817557	-3.875496060240266	1110123.9383506572	15.019469712937823	747.848750293703	-1.174537601327529	559277.7533158533	1.3795385769322257	844.554847497014	865.6509495597869	1.227669	25.11907	0.1195683101152499	0.0719641877363946	0.1889912553	-0.025707714	0.0501261977	-0.0937272008	-0.0190451287	-0.0468503212	-0.1040851838	0.1583985766	0.0117207904	-0.0517244631	-0.0132952016	0.0391111565	0.1615261083	0.0199546596	-0.1628078482	0.0389369099	0.1166863152	-0.0585101718	-0.0138395412	-0.1510548913	-0.0052817909	0.0746306042	-0.0274621989	-0.1252650278	-0.05292387	-0.0822262998	-0.033324412	-0.0807508893	0.0086907291	0.0461851626	0.2322271978	-0.2132826117	0.188567272	0.1129245921	-0.0412743616	0.0740241731	-0.0893090475	-0.1521544286	0.1401637462	0.0896800824	0.1487618269	-0.0066740683	-0.0421982434	-0.1042547508	-0.0637145692	-0.0080480962	-0.0595856754	-0.14382151	-0.0386667888	0.0572738177	0.1098658297	0.0399947989	-0.0790301246	0.1482578687	-0.1367356384	0.1332975334	0.0183585807	-0.046164425	0.0899938753	-0.2328463163	0.035295127	0.1115593699	-0.0192613971	0.0309602645	0.0814835831	-0.1328247775	0.1417510293	-0.0322276829	0.1318015832	0.0327037453	-0.0702920495	0.1108742437	-0.0390998491	0.0422173609	0.0795769226	-0.0743053695	0.0914029562	-0.0421165429	0.1033401944	-0.0141533203	-0.0389057266573331	-0.0094320925579295	8.89643700213509e-05	0.0015136555667351	-0.0299701812235042	-0.0333627561245321	0.001113073496225	0.0008982117625696	0.0600276233171399	0.0155549895819432	0.0002419577008943	0.0036033155611044	0.0007184583694252	0.0010955318574201	1.2001900506223345e-06	5.161824285971172e-07	-0.0001646812469311	0.0001282236948388	1.6441315918113708e-08	2.7119913090781933e-08	-0.0005049411191995	6.138847580000476e-07	3.76854496104777e-13	2.549655338584436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.2331296594617	0.0860610461480746	0.007406503664101	643577.9943232147	1050.3671834609088	-3.2570087208468976	1103271.2200916023	10.608105807672745	747.4008151176281	-0.4479351760749068	558607.9784384948	0.2006459219652578	844.4150660957877	867.661976706657	1.174976	24.040916	0.1887890128933795	0.1361960599265725	0.0963006125	-0.1873412536	0.0793477762	0.0692013254	-0.04038897	-0.1013411153	-0.134014127	0.0773657133	0.1108699662	0.1421515196	-0.0301948315	0.1843791815	0.1350758093	-0.0592753761	-0.243703376	0.1654175706	-0.0735413124	-0.0444418265	-0.0028402725	-0.1000463095	0.0972450109	-0.0476653359	0.062268731	-0.0136120326	0.0585453441	0.1436977897	-0.1852274245	-0.094084948	-0.0094644183	-0.1790291338	-0.153362083	0.0530685904	0.118536097	-0.0636699315	-0.0006224418	0.0865578674	-0.0504384537	-0.2505708398	-0.1217746613	0.0087660019	0.1874686672	0.0680201671	-0.0271988859	-0.0955045141	-0.1144346968	-0.0130175804	0.0783848596	0.0765477336	0.0148287501	-0.1944974757	0.100533496	0.0577474104	0.121353172	-0.041451375	-0.2122741167	0.1566914625	0.1098516211	-0.0676705359	0.0067228853	-0.1246487055	0.1537795035	0.1896696772	-0.0796092895	-0.0446060889	0.0736954078	-0.0469731039	-0.0649408619	0.0039298079	0.0827957683	-0.0549937531	0.0989675486	0.0121626946	0.051289577	-0.0577170646	0.025919096	-0.1506599341	-0.0233933932	-0.0536549288	0.0990808418	-0.0253948054	-0.067419618075931	-0.0285138914185979	0.0008130420038315	0.0045454049015044	-0.0216920642269116	0.0082781169965925	6.852722100927527e-05	0.0004705456504244	-0.0676238904605242	-0.1276515137776641	0.0162949089697291	0.0045729905610169	0.0011479740586293	0.000429515689204	1.8448372727247296e-07	1.317844439285827e-06	-0.0001072898335936	5.739141333749999e-05	3.2937743248757716e-09	1.151110839254238e-08	-0.0005049384077306	2.711468899993345e-09	7.352063595631122e-18	2.549627956015136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.5294998485025	-0.703629810959228	0.495094910870519	642449.5391273906	1055.5826745126762	5.215491051767458	1114254.782731335	27.201346911066427	749.6100551060268	2.2092399883987355	561915.2347160606	4.880741326340045	844.1379829466812	867.1120752416232	1.407796	28.804598	0.1238369735893908	0.0602446079788443	-0.1486861575	-0.1075188264	-0.1007869334	-0.0263135674	0.0171120888	-0.0607647983	0.1011216408	0.011595464	0.0174368318	0.2393077903	-0.0341714894	0.0878751182	0.1130516075	0.1272319723	-0.2349978626	0.2868861652	-0.1361984037	-0.0139678642	0.1114010028	-0.0863479203	-0.0112231556	-0.1520564162	-0.0394337607	-0.053456248	0.0114127626	0.0614050577	0.1246849944	0.0773527074	-0.1051524896	-0.0373318501	0.0106385218	0.0123061541	0.0342759734	-0.1060973458	-0.1203373101	-0.0807518884	0.2170709786	-0.2181050983	-0.0540325059	0.0435379132	0.1456318509	0.0396717727	-0.1459631228	-0.0342169515	-0.0689743171	-0.1038358649	-0.0868870741	0.1477057608	-0.0258925434	-0.0513887464	0.0648939991	0.0604876452	-0.2085434339	0.1006371212	-0.2104761398	0.1219450735	0.1135581106	0.0307484573	0.0197155443	-0.0073123609	0.1427004732	0.241007941	0.0830662013	-0.0720347224	-0.0105278851	0.0076095896	-0.0892386484	-0.0758038318	0.2467275629	-0.0109819089	-0.0596520199	0.0340122595	0.0214177901	0.0368011067	-0.1058157864	-0.0074512437	0.1117629494	-0.0010385117	0.0946861568	-0.0364975928	-0.0672775683018898	0.0001420497740411	2.017813830515525e-08	0.0045262711966154	-0.0012428985096306	0.020449165717281	0.0004181683785328	1.5447967052419666e-06	-0.0457737106977305	0.0218501797627936	0.0004774303556663	0.0020952325910395	0.0005977205718034	-0.0005502534868258	3.027788997640608e-07	3.572698819569835e-07	0.000415183022643	0.0005224728562366	2.7297788550403093e-07	1.7237694229097785e-07	-0.0010601236313736	-0.000555185223643	3.082306325515279e-07	1.1238621137967485e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800.3514751991867	-1.1780246493158302	1.3877420743956848	640562.4838535143	1055.3128027822456	-0.2698717304306228	1113685.1117161189	0.0728307508856187	748.6277357976239	-0.9823193084029072	560443.4868054771	0.9649512236611658	843.3129719010801	864.2732346827881	1.188866	24.325123	0.0970698707891033	0.0548487109708733	-0.0968001035	0.1069648939	0.1066630305	0.1140683644	-0.0714232606	-0.0176173934	0.0476856794	0.0578298533	-0.1117690165	0.1918480104	0.0602795968	0.0379623465	0.0364921495	0.1600684668	-0.2507224908	0.2169468911	-0.0622724152	0.0888647288	0.0961118592	0.0668496093	-0.1588135292	0.1083321649	-0.0264492645	0.0926009402	0.144726598	0.0968450326	-0.1361731707	-0.1178989404	-0.1246376125	-0.0018854952	-0.0358025428	-0.0247963081	-0.0748958266	-0.0925910852	-0.0768284454	-0.0611045164	0.1830009007	-0.1795854724	-0.0634070139	0.1516606622	0.1177058335	-0.119668638	0.044536645	-0.0386348928	0.0096431727	0.0492477444	0.1721827128	0.046717166	-0.0713293257	0.0586698596	0.1266415883	0.0920220828	-0.151524714	0.0649919754	-0.1789513677	0.1232499293	0.1387253474	0.0439969376	0.0840896645	-0.0266832085	0.1036989643	0.1498166173	0.1580710702	-0.0982834876	0.0843319586	0.0261777359	-0.0597890861	0.0201233396	0.0626239929	0.0726839421	-0.0618343358	0.0898782342	0.1823313992	0.0010431632	-0.0916168582	-0.0053787287	-0.0812863859	-0.0275733763	0.0901621419	-0.0474010431	-0.0456479170395454	0.0216296512623444	0.0004678418137306	0.0020837323300492	0.0040875053860816	0.0053304038957122	2.84132056914238e-05	1.6707700281246088e-05	-0.0946714038213514	-0.0488976931236209	0.0023909843928118	0.0089626747015053	0.0005170380341759	-8.068253762750003e-05	6.509671878012957e-09	2.673283287844792e-07	7.172614793238274e-05	-0.0003434568747106	1.1796262478598464e-07	5.144640297218054e-09	-0.0010600205935632	1.030378103999887e-07	1.0616790372024022e-14	1.1236436587780786e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800.6104531315505	0.2589779323637913	0.0670695694514244	640977.0976635065	1057.3462638107	2.03346102845444	1117981.1215944465	4.134963754242987	748.143938107598	-0.4837976900258809	559719.3521271455	0.2340602048743783	845.7271662834748	856.5698583135345	1.170391	23.947123	0.2708784281004832	0.2026232419031219	0.0166687443	0.1398984717	-0.0729906415	0.0691734816	-0.1612068972	-0.0160017055	0.0544223217	-0.0060591809	-0.0673344789	-0.0716518695	-0.0625777538	0.0253377894	0.0672025167	0.0670563435	-0.1350212315	0.1868101272	0.1333848272	0.110885146	0.0142735837	-0.0699761482	0.0354181063	-0.1177224143	0.0951504475	-0.075944522	-0.0996774557	-0.1022403568	0.0988383029	0.0989245965	-0.078005915	-0.0111967962	-0.0219080083	0.1511535701	0.0631907012	-0.2996510761	0.023609897	0.0227788314	0.1400529196	-0.0241092878	0.1324916215	0.0437965978	0.1534830165	-0.104324347	0.1141705581	-0.0268272278	-0.0230492678	-0.1810897066	-0.0087717477	0.0015325424	0.1155489541	-0.0984586258	0.0485033219	0.0289253536	-0.0146196097	-0.1587710878	-0.0948643663	0.0463292387	-0.0952833929	0.0690654616	0.1809781539	-0.0656044691	0.0708778143	0.0911468787	0.1077097451	-0.0784323273	-0.0366608426	0.0424587346	-0.1080095744	0.0624620003	0.0405421445	0.229894741	-0.0482687042	0.0267854863	-0.0782641169	0.1220070694	-0.0110564528	0.0011926503	-0.1481767064	-0.1463057955	0.0855149763	-0.0580456054	-0.0597065728421171	-0.0140586558025717	0.0001976458029751	0.003564874840551	-0.0162607008820572	-0.0203482062681388	0.0004140494983307	0.0002644103931757	0.1020686409497955	0.1967400447711469	0.0387066452165528	0.0104180074653382	0.0001091361488498	-0.0004079018853261	1.663839480525868e-07	1.1910698985765704e-08	0.0003014505745484	0.000229724426616	5.2773312184057896e-08	9.087244889556046e-08	-0.0009030164803328	0.0001570041132303	2.465029157126425e-08	8.154387637526382e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.8567827597432	-1.7536703718072886	3.0753597729547137	638172.1593612474	1055.2281814276002	-2.118082383099818	1113506.5148790004	4.486272981597804	747.6256191855982	-0.5183189219998212	558944.0664626491	0.2686545049030567	845.4177142766517	842.967989539358	1.200496	24.563078	0.2012031065349205	0.1012313790383573	0.0777871096	0.1595953266	-0.2167278921	0.0767098716	-0.0512089455	-0.0578832204	0.0446534403	-0.0169931548	-0.1019756773	-0.1576946107	-0.1670055792	0.0313247269	0.053081987	0.0247376995	0.0072068751	-0.1143690021	0.2178423133	0.0263561424	0.0582471917	0.1874910638	0.0410985013	-0.0703523833	0.3550421671	-0.1941832667	0.0026284486	0.1009538119	-0.0011607288	0.0845415803	-0.0027097071	-0.0704719517	0.1600019806	-0.1340400703	-0.2295696268	-0.042145139	-0.0605189423	0.0434355502	0.0817125958	0.1133927892	0.1735355693	0.0105923562	0.1532681388	0.0205025885	0.1433318952	0.2342304518	0.0298076846	-0.1172835456	-0.0732899184	-0.1920195913	0.0824632371	-0.1183226124	0.0170937432	0.3212758202	-0.0145721982	-0.0976233216	0.080140969	0.008504766	-0.137042773	-0.0451380284	0.3144446769	-0.010232878	-0.0474143752	0.0830834528	0.1893342656	0.0556584421	-0.2551520377	0.198354255	-0.1067222684	0.0526701394	-0.0655762979	-0.0416670998	0.257555982	0.0535863284	-0.0512102932	0.0646415447	-0.2711138382	0.3351310852	-0.1319585992	-0.1558446982	0.0807510076	-0.0683731426	-0.007410972246248	0.052295600595869	0.0027348298416826	5.492250963465813e-05	-0.0139416128183569	0.0023190880637003	5.37816944719721e-06	0.0001943685679769	0.1260327100100937	0.0239640690602982	0.0005742766059267	0.0158842439924883	-0.0010900059615783	-0.0011991421104281	1.437941801001958e-06	1.1881129962762346e-06	-0.0001369523423853	-0.0004384029169337	1.9219711757597664e-07	1.8755944084820435e-08	-8.807453139354077e-05	0.0008149419489392	6.641303801409182e-07	7.757123080191798e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.9403998308611	1.083617071117942	1.174225956818227	639904.643281558	1058.3063531015434	3.0781716739431886	1120012.3370150886	9.475140854266211	748.7247656341782	1.0991464485799725	560588.774673955	1.208122915425966	847.0966096412478	867.1530331118098	1.384653	28.331072	0.1990280243144389	0.0899667325264703	0.0379705935	0.1428622336	-0.2227846848	0.1914472842	0.0905912032	-0.0623044251	0.0846396412	-0.0566329479	-0.0975399902	-0.1755476517	-0.2894770955	0.0011202451	0.0005653295	-0.0568197676	0.2167257979	0.0533483634	0.2692740447	-0.0079806653	0.0428055621	0.2625184538	-0.053272098	-0.1207365059	0.0155593837	-0.1846483935	0.2190583125	0.152061373	-0.1030952989	-0.0021094193	-0.1487002542	-0.0657974842	-0.1013828888	0.0467511038	0.1144297399	0.0825480183	0.101748086	0.0667595718	0.0671687911	0.2850554869	0.1038110939	-0.0337802916	0.146504879	0.0966402768	0.0571411834	0.359512303	0.0646747813	-0.1066701105	0.2637959381	0.0259014715	0.0653937976	-0.1174478477	-0.0617904202	0.1591776468	-0.0065224377	0.0307209794	0.2366311467	-0.0071953347	-0.1463484977	-0.0824346973	0.1819841031	-0.0186662311	-0.0316438435	0.1378154286	0.1056185113	-0.0032877893	-0.1624439495	0.0871388123	-0.0117168001	-0.0094859695	-0.0266015652	-0.2577439166	-0.0193013379	-0.1101702919	0.0831420737	-0.1641362729	0.0322424831	-0.0794547237	0.1441276788	-0.2823381212	0.0758767427	-0.0783272495	0.0288969187358247	0.0363078909820727	0.001318262947566	0.0008350319124248	-0.0574345020341127	-0.0434928892157557	0.001891631412334	0.0032987220239064	0.1765549459797171	0.0505222359696234	0.0025524963273703	0.0311716489499008	-0.0015780563369077	-0.0004880503753294	2.3819316885916825e-07	2.4902618024545486e-06	0.0003447507139957	0.000481703056381	2.320378345267969e-07	1.1885305480054497e-07	0.0003162721998358	0.0004043467312293	1.6349627905585277e-07	1.0002810438897622e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.8470189680348	-0.0933808628262795	0.0087199855421804	639755.2537520519	1053.6226546343637	-4.683698467179738	1110120.6983587637	21.937031331461828	749.8101244474713	1.0853588132930554	562215.2227239324	1.1780037535929095	846.405095258097	863.404557632565	1.512037	30.937454	0.2343192678447326	0.1614629476891067	-0.0791160584	-0.0409921067	-0.1430072602	-0.1221750712	0.0487271869	0.0080089157	0.0402785951	-0.0947077173	0.018341825	-0.0091215568	-0.1504892163	-0.0178417329	0.0745059112	0.0488318964	0.1779964452	0.074634211	-0.0552026787	0.127425382	-0.0754316219	-0.0038484354	0.1664243272	0.029384023	-0.0141238362	-0.1022552524	0.0290716232	-0.0418296397	0.1687986016	-0.0405890962	-0.023371878	0.1044912635	0.1251610406	-0.0151882903	-0.0672435674	-0.1170538537	-0.0041153925	0.0076070332	-0.0062273624	0.186364491	-0.0231975226	0.0063962789	0.0523428171	0.1260098416	-0.1528036429	-0.0432475206	-0.1404221368	-0.1056576257	-0.1038292128	0.0115016864	0.163743037	0.0491307876	-0.0274213448	0.0184022059	-0.0603657637	0.0263511344	0.1787385045	0.0880302389	-0.0160978002	-0.0450137134	0.0447969551	0.0390056487	0.0708310142	0.1317491497	-0.0737462787	-0.0717870853	-0.122640473	0.0194819881	-0.0331012677	-0.0639998232	0.1546921166	-0.0506198937	-0.0837499484	-0.0990048683	0.0455542319	0.0130204555	0.0104010828	-0.0039398961	-0.0175859113	0.0342863781	0.0708988393	-0.0878535601	0.0288400345617105	-5.688417411419885e-05	3.235809264654491e-09	0.0008317475935206	-0.0323152661943737	0.0251192358397389	0.0006309760091724	0.0010442764292132	0.0519383986828643	-0.1246165472968528	0.0155292838601887	0.0026975972577401	5.093585849713159e-05	0.0016289921954048	2.6536155726898537e-06	2.5944616808398127e-09	0.0004060080745595	6.125736056379995e-05	3.752464223243394e-09	1.6484255660751248e-07	0.0003159897451239	-2.824547119000183e-07	7.97806642745223e-14	9.984951902346729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.8450979566472	-1.0019210113875945	1.00384571305994	638153.4905293654	1058.5212237788182	4.898569144454541	1120467.181190207	23.995979663002093	748.8534722579153	-0.956652189555939	560781.5229127363	0.9151834117821722	845.7155555464777	862.1783703607344	1.241456	25.401159	0.1673177845641768	0.0921406414153054	-0.0690080089	0.1089544132	0.0039514799	0.1268993045	-0.0890138775	0.0074544733	0.1721563757	-0.064729645	-0.0956203925	-0.2216946237	-0.0858711774	-0.0983025795	0.0649985474	0.1924725664	0.2207460179	-0.0303174708	0.0314129362	0.1394799755	-0.0141544449	-0.1698174109	-0.1506489118	-0.1804988664	0.0643851267	-0.1291700812	0.0345188347	-0.0554066585	0.2032025678	-0.0639840983	-0.0848452925	-0.1169332552	-0.0555103597	0.1683103108	0.0746104145	-0.0036733382	0.0877003422	-0.0151775472	0.0595698755	0.2331053433	0.1585053947	-0.0299404951	-0.0246107533	-0.0998772253	-0.111374213	-0.0006998284	-0.2197319321	-0.1279325764	-0.0057022556	0.0867415877	-0.0889131894	0.1321870651	0.0605854109	0.0160465642	-0.0345435505	-0.0300865793	0.188923852	0.0071908717	-0.1103028741	0.0050231183	0.119384349	0.0738290488	0.0148362342	0.088735251	-0.004192787	-0.1224424548	-0.1577822635	0.0448068301	-0.1161656391	0.1753733291	0.1028205823	-0.0022488139	-0.083322568	0.0761140346	0.1495672246	-0.0178439448	-0.0303675439	-0.1006571796	-0.0712122452	0.1258622017	0.0658240966	-0.096900045	0.0126694679706105	-0.0161705665911	0.0002614872238771	0.0001605154186583	-0.0481691841732896	-0.0158539179789159	0.0002513467152821	0.0023202703039202	0.1147515743673608	0.0628131756844965	0.0039454950395714	0.0131679238197879	-0.0009069864368331	-0.0009579222953302	9.176151238907392e-07	8.226243965992029e-07	-8.564336851035748e-05	-0.0004916514430698	2.417211414726733e-07	7.334786569800889e-09	0.0003159609973307	-2.8747793199982236e-08	8.264356138689447e-16	9.983135183421063e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.7089276269098	-1.1361703297374106	1.2908830181756163	636339.5332156745	1051.6731859094955	-6.848037869322752	1106016.4899610283	46.8956226596785	749.3943442437882	0.5408719858728546	561591.8831845773	0.2925425051020454	846.8344956846062	845.6439165345425	1.526689	31.237247	0.3257219664681639	0.1954942374351844	0.1170268543	0.1071341063	-0.211304944	-0.083884297	-0.0357889461	-0.0727395888	-0.1117200845	-0.1346727531	-0.0340427964	-0.2236195032	-0.2033470941	-0.0772265605	-0.1711381375	0.054589462	0.2028083814	-0.0845330044	0.0486444299	0.1010153085	0.1268178621	-0.088913621	0.022182758	0.1317419674	-0.2240735408	-0.0256480821	-0.2928515082	-0.1323451315	-0.0720241047	-0.0796055353	-0.1900164624	0.1233690369	0.052732669	0.147864117	-0.0555822008	-0.1361643413	0.1443476919	0.1674791828	-0.0625026675	0.3167940889	0.0536726384	0.0042339404	-0.0399270602	-0.0238134065	0.1682531011	0.0465092685	0.010527019	-0.0842154041	0.0948035893	0.2254662848	-0.1241917671	-0.0418952511	0.2560789799	-0.2147910695	-0.1376856966	-0.0505545243	0.2591844585	-0.2520913378	-0.0749622989	-0.1732599168	0.0804382308	-0.0566678073	0.0553989424	-0.0391782619	0.0660480507	-0.0326164629	-0.1386435909	-0.0353134083	-0.0340189394	0.1050711395	0.0060554677	0.2311028332	-0.05010622	-0.0219340862	-0.0445671177	0.0478013845	0.2752021146	-0.1701514444	-0.113961835	0.2420537841	0.0606594461	-0.1054172954	0.0210770313334762	0.0084075633628657	7.068712170060162e-05	0.0004442412498323	-0.0711483745075867	-0.022979190334297	0.0005280431884198	0.0050620911950718	0.2071845803252898	0.092433005957929	0.0085438605904185	0.0429254503245664	-0.0038965953699607	-0.0029896089331276	8.937761573036348e-06	1.5183455477199169e-05	-0.0004387619299892	-0.0003531185614788	1.2469271846088706e-07	1.9251203120784762e-07	-0.0003793556443243	-0.000695316641655	4.834652321623877e-07	1.4391070488070485e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
