global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
1003.8811916718598	-1.0314316523154048	1.0638512533980862	1007777.4469925134	1323.4137174357538	1.4480075006899824	1751423.8674971212	2.0967257220544493	941.3772296697445	-0.0692542613635396	886191.0885406828	0.0047961527170094	1063.0929280414482	1061.9554208800023	1.072213	22.065327	0.0664567861662161	0.034213673202903	0.0570961327	-0.0542048199	-0.2322304519	0.2201928159	-0.270151858	-0.0186692585	0.1232249894	-0.0486330259	-0.4095087976	-0.0818643731	0.1009918186	0.0690603948	0.0104645907	-0.0029010233	0.1476477058	0.0523990451	0.2510794938	0.053185018	0.0378160842	-0.0680379091	0.3400135391	0.0075237727	-0.0037335186	-0.1134692253	-0.1123657943	0.0754051938	-0.0666178105	-0.0413046428	-0.0821126818	0.1556836148	0.0909095716	-0.1355804881	0.0240649468	-0.0841228005	-0.013707684	0.1326784779	-0.2646689178	0.2599449149	-0.0641303326	0.0192136925	-0.0035507812	0.0392327961	0.1060890896	-0.0345570508	0.0514788583	0.0200845753	-0.3408576544	-0.0656754251	0.0076825026	0.1013612054	-0.0842062322	-0.0440012229	-0.0237803841	0.3016020665	-0.0894326727	0.0131353581	-0.1640424305	-0.1495739261	-0.0076640634	0.0570230586	-0.0630551695	-0.0039777855	-0.1331519587	0.066424814	-0.0454860532	-0.0439106556	-0.0153515393	-0.0780007669	0.07914643	-0.0122324684	0.1739943233	0.1088404136	0.0454524692	0.0377512881	0.09946228	-0.0346033617	-0.0442484348	0.1033401944	-0.0141533203	0.0033311174095729	0.0028660537440431	8.214264063743471e-06	1.1096343196359668e-05	-0.0556222962053567	0.0112863746547446	0.0001273822528472	0.0030938398351564	0.160057565780832	0.0122377250381333	0.0001497619141089	0.0256184243636853	-0.0052751875611836	-8.793429941220034e-05	7.732441013114498e-09	2.7827603805666175e-05	-0.0008810460981101	-0.0005339713686001	2.851254224846639e-07	7.76242226995032e-07	-0.0015008339606455	-0.0001794269865736	3.2194043510882854e-08	2.2525025774268584e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.1282038171984	0.2470121453385445	0.0610149999447502	1008273.4497011532	1327.040625779525	3.62690834377122	1761036.8224693134	13.154464134117292	944.2201109730114	2.842881303266949	891551.617965886	8.08197410446479	1056.4740214965504	1079.20868004528	1.775744	36.543457	0.8689976298314317	0.6063388837541891	0.0943359505	0.2109668322	-0.0546619774	-0.0106563067	-0.1144581866	-0.0451200125	0.1768970817	-0.0933250267	-0.0255985087	-0.0670599014	0.0096437479	-0.0004542341	0.1309514063	-0.2370687061	-0.0892562402	-0.2627123546	0.2289278025	0.0687020587	-0.0164920995	-0.1116363712	0.0591154327	-0.0913413706	0.3156913351	-0.1307696509	-0.2015414402	0.0175380294	-0.0097328472	-0.0187635759	0.1666913858	-0.2419181804	0.1065876031	0.138107853	-0.0916390612	-0.177990185	0.1071800023	0.2531880202	-0.0445055207	-0.0570438829	0.0772536829	-0.1593798893	-0.0477251936	0.3028448526	-0.0385440166	0.0969005191	0.1559457465	0.0303993567	-0.1988906954	-0.1019110806	0.0815901248	-0.2212662093	-0.1028269205	0.0979661877	-0.0632819235	0.2096880955	-0.0774181425	0.0796056096	0.2371086473	0.298143968	0.2112688184	0.1794300978	0.2057187412	0.1711898381	0.2054426198	-0.1247730448	-0.0537332175	-0.1608127215	0.1636028614	-0.0286818919	-0.0760632267	0.186293329	0.055286606	0.1141653384	0.3087383779	0.1905642497	0.0114060259	0.2565562017	-0.0267945523	0.0990808418	-0.0253948054	0.0078080320098194	0.0044769146002465	2.0042764337900283e-05	6.0965363866364377e-05	0.0102063789942548	0.0658286751996115	0.0043334144785359	0.0001041701721743	-0.0190291789889016	-0.1790867447697336	0.0320720621522197	0.0003621096529916	0.0053719736215194	0.010647161182703	0.0001133620412504	2.8858100590300253e-05	-0.0002380724013384	0.0006429736967717	4.134151747402661e-07	5.66784682790322e-08	-0.0003988629348834	0.0011019710257621	1.2143401416191751e-06	1.590916408237994e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1005.337686717176	1.2094828999776157	1.4628488853382626	1010703.8643338426	1318.3860729880955	-8.654552791429523	1738141.837448972	74.90128401964056	940.4552996271308	-3.764811345880617	884456.1705967564	14.17380447007142	1058.916545630737	1064.048933912344	1.681461	34.603184	0.6202005922328752	0.4217961533801992	-0.0751491536	0.2040161467	-0.206732469	0.0168378426	-0.1619982254	0.0611733254	0.2240957148	-0.2184919162	-0.0462015398	0.036349569	-0.0321751179	0.1740272777	-0.1154619326	-0.014370988	-0.0268611756	-0.0594170201	0.1505211208	0.053195761	0.1397076713	-0.1646142844	-0.1080133917	-0.0727945839	-0.2959346147	-0.1306113931	0.0310266207	-0.2286595482	0.1873150378	-0.0996861417	0.0540843963	-0.1160417392	-0.0425546456	-0.2461610271	-0.1039502409	0.0652210037	0.2509748713	0.1740318826	-0.1754508605	0.014262156	0.1738504431	0.0886083374	0.1665957395	-0.1325435254	0.0332711289	0.1849649018	-0.0022147521	-0.0324637836	0.1534270374	0.0565076742	-0.0700647462	0.106812086	0.2463071666	0.1963001215	0.3278957499	0.2376236475	0.0036777498	-0.2213931159	0.0748345758	0.17306812	0.0961271938	-0.1675047147	-0.0849355132	-0.341938014	0.0489678029	-0.2099717453	0.3208917857	0.0797866551	-0.010567495	-0.2370355537	0.1205800299	0.1197875677	-0.1271710043	-0.3404954109	-0.1657000574	0.1513766277	0.1330084457	-0.0429413091	0.0875227328	0.0946861568	-0.0364975928	-0.0514366762476043	-0.0592447082574237	0.0035099354565072	0.0026457316634008	-0.0201620000227222	-0.0303683790169769	0.0009222384441187	0.0004065062449162	0.1357455296479344	0.154774708636836	0.0239552104336174	0.0184268488193982	-0.0016570070230179	-0.0070289806445372	4.940656890127999e-05	2.745672274330643e-06	-1.6948970443131373e-05	0.0002211234308952	4.889557169089464e-08	2.872675990821409e-10	-0.0006650147858836	-0.0002661518510001	7.083680779083263e-08	4.422446654438104e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1008.2268105403484	2.88912382317244	8.347036465622537	1016521.3014923636	1324.1066304911735	5.720557503077998	1753258.3689106891	32.72477814602198	945.3248024680398	4.869502840909036	893638.9821612386	23.712057917621166	1061.4044534752406	1075.0673702477482	1.378823	28.375124	0.1185858803721104	0.0668182521683309	-0.0460407865	0.1681398838	-0.1717388534	0.0993019389	0.0328977235	0.1104568055	0.2879678307	-0.0340511498	0.040927264	0.0001235837	0.1393441696	0.1227931374	0.0276191206	-0.008018634	-0.1559536142	0.0149251231	0.2484198122	0.1202840696	-0.0426886684	0.2139673069	-0.1823112088	0.0872191659	0.1919349618	0.256234932	0.1242450913	-0.0179388521	-0.0828139283	0.1068648578	0.141992022	-0.0769087189	0.0276542806	-0.1090147021	-0.1121029892	0.1069339671	-0.0202268015	0.339717634	-0.0618050444	-0.0958329442	0.0158963652	-0.1024585252	-0.1984913436	-0.0257432901	0.0015876172	-0.0719382983	-0.0031976104	-0.0465564262	0.277453223	0.0414372622	-0.0408556763	0.1045482036	-0.0328747287	-0.1472909245	-0.091736629	0.238794601	0.0656771682	-0.2473689294	0.0168937777	0.146549072	-0.1614189073	-0.0236930772	-0.0947550886	-0.0421165881	-0.0764058334	-0.0222921417	0.0108219041	-0.1339341023	0.1554587106	-0.0255625204	-0.2499359935	-0.3841206944	-0.2885739033	-0.1738496995	0.1378872436	-0.0871337027	-0.134766793	0.2306741885	0.039667349	0.0901621419	-0.0474010431	-0.0557103901393958	-0.0042737138917915	1.826463042889165e-05	0.0031036475694836	-0.0061757912727244	0.0139862087499977	0.0001956140351985	3.814039784425887e-05	0.156764503386654	0.0210189737387196	0.0004417972570289	0.0245751095220642	-0.0026703679540865	-0.0010133609310685	1.0269003766162196e-06	7.130865010212119e-06	0.0002957362365763	0.0003126852070194	9.777203868878467e-08	8.745992162431329e-08	-0.0009251083276276	-0.000260093541744	6.764865045693788e-08	8.558254178459349e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.3872839808464	-0.8395265595020192	0.7048048441092973	1014829.1399263064	1321.3096301037333	-2.797000387440221	1745859.1386048645	7.823211167340746	942.094609596946	-3.2301928710937773	887542.2534316222	10.43414598446506	1058.9303956303572	1080.623971649645	1.357922	27.945009	0.2949133912991541	0.1846643542858048	0.0278008673	0.1650170883	-0.1712908105	0.0583749525	0.1204635106	-0.0295588684	0.2015798846	-0.1438118065	-0.0416791847	0.0659885513	0.0370276306	0.0318739853	-0.0938289761	0.0337870776	-0.1285947179	-0.0939011953	0.1697025613	0.1043696662	0.2523477734	-0.0167242874	0.0353106525	0.0602946923	0.1209717596	0.0451053974	-0.0405838057	0.1283682332	-0.0315557877	-0.0798205438	0.1630526682	-0.0317475097	-0.1486483058	-0.1088789871	0.1744871621	0.1858812237	-0.1775711016	0.1878550244	-0.1091293828	0.0029601878	0.1693216771	0.0101081562	-0.0482368032	-0.0467092785	-0.0794705032	0.2459980913	0.0343160819	-0.0608258925	0.0397463908	0.138966252	-0.1370499245	-0.0392189447	-0.0731767565	-0.2743945283	-0.0120943734	0.141957798	0.1301898677	-0.2303590137	0.0277283698	0.198954705	-0.0153707895	-0.0027268816	0.0159269089	-0.0777243301	-0.0002977898	-0.0073246416	-0.1429521365	0.0138706304	0.0495607361	-0.0466614127	-0.1200977296	-0.1445965101	0.1227752119	0.0188958948	-0.0870190807	-0.025576304	-0.0522415604	-0.2720884233	-0.0139854739	0.0855149763	-0.0580456054	-0.0737857487216473	-0.0180753585822514	0.0003267185878769	0.005444336714414	-0.0168719832632291	-0.0106961919905046	0.0001144085230977	0.0002846638192346	0.047447343902661	-0.109317159483993	0.0119502413576487	0.0022512504434173	-0.0002350397229337	0.0024353282311527	5.930823593449824e-06	5.5243671356750464e-08	0.0009091190697099	0.0006133828331336	3.762384999830018e-07	8.26497482910194e-07	-0.0010128908881893	-8.778256056169993e-05	7.705777938768516e-09	1.0259479513769089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.1948528980512	-0.192431082795224	0.0370297216257423	1014441.4717043268	1322.6597212086554	1.3500911049220576	1749428.738107758	1.8227459915896624	941.2601728959517	-0.834436700994388	885970.7130801168	0.6962846079663978	1058.4959077588016	1078.2015118728816	1.095855	22.551868	0.3288240134521397	0.1923731464684595	-0.0433046591	0.2107504615	-0.0027960695	0.0093295625	0.0987143931	-0.0211702255	0.0980037052	-0.124908891	0.0524516563	0.0309167462	0.0296238999	-0.0052416493	-0.0373845918	0.1297995908	-0.0590666687	0.0283077135	0.0270384984	0.1165069309	0.2163174783	0.0476320684	-0.0088324877	-0.08086269	0.1267686631	-0.0392131223	-0.0054284685	0.0669504636	0.1263261617	-0.0177863789	0.0734627657	0.0906049771	-0.2521591491	-0.1484690671	0.0422695289	0.0559879952	-0.2564428641	0.0859528872	-0.0432071615	-0.0273660955	0.2159378969	0.0640722816	-0.0360260508	-0.0802848977	-0.0333096862	0.1997869523	-0.0524055553	0.0813929857	-0.0034167848	0.0580925191	-0.1079759325	0.0102567155	-0.0511580972	-0.0557948822	-0.0190431669	0.0523027164	0.1274172508	-0.1803849547	0.0635944436	0.1606868017	-0.0889731935	-0.0386105279	0.0620391728	-0.103087795	0.0364423082	0.048937618	-0.2184793898	-0.0131721076	-0.0913399166	0.0280743322	-0.0527100384	0.0242572969	0.1325319242	0.096204181	-0.0631099249	-0.0773845593	0.1138896713	-0.1376986689	0.0506353767	0.0807510076	-0.0683731426	-0.0715168192680408	0.0022689294536065	5.1480408654431016e-06	0.0051146554382176	0.0312493970657641	0.0481213803289932	0.0023156672447676	0.0009765248169737	-0.1199216845076875	-0.1673690284103485	0.028012391671024	0.0143812104151613	0.0007330018652232	0.0009680415881569	9.371045164013332e-07	5.372917344206902e-07	3.756296747869925e-06	-0.000905362772962	8.196817506654964e-07	1.4109765258058174e-11	-0.0006650017441244	0.0003478891440648	1.2102685655820866e-07	4.4222731968849403e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.3670074257388	0.1721545276876668	0.0296371814033636	1014788.2876498884	1321.7952515146007	-0.8644696940546055	1747142.6869265467	0.7473078519388632	945.105508478338	3.845335582386383	893224.422156098	14.786605741166824	1061.2327966838302	1089.0218782684683	1.350703	27.796438	0.288592203030312	0.1543379503721654	-0.145563301	0.0650931178	0.0638948235	0.0857789986	0.1682272793	0.2107883715	0.0327811584	-0.1513924297	0.0634026909	0.0982790597	-0.0654044997	-0.021858421	-0.0651945273	-0.0474540581	-0.2277947177	0.07627952	0.0121043631	0.0248296773	-0.0869013122	0.2603759267	0.0414113782	-0.2018995175	0.0129547638	0.1081230517	-0.2024224785	0.1447678365	-0.0519629784	-0.0691938594	0.1570341166	0.0343762162	0.0334777892	-0.2024617765	-0.0277448022	-0.1710085218	0.0689525846	0.0746081585	0.0508816212	-0.223062477	0.1384715852	0.1109349603	-0.2902308873	0.0753322259	0.0882690721	0.0572559182	-0.2492201544	-0.1756115161	-0.0423348158	-0.1892970377	-0.0531095491	0.0781384755	-0.1934621058	0.1031930296	0.2206562635	-0.0027934632	0.0561843525	-0.0780919497	0.1633918085	0.1550856086	-0.305674382	-0.0264736622	-0.0431007507	-0.0834442413	-0.0315131367	0.1526997222	-0.056573136	0.1435953548	0.0647752623	0.2311348675	-0.0996068873	0.1023655844	-0.0188923867	-0.0075680485	0.1629410398	-0.134159973	0.0152103349	-0.0672008874	-0.1426812398	0.0758767427	-0.0783272495	-0.0737305656515587	-0.0022137463835179	4.900673050538584e-06	0.0054361963112988	0.0870316513432811	0.055782254277517	0.0031116598922815	0.0075745083355384	-0.2253330963660431	-0.1054114118583555	0.0111115657499718	0.0507750043179084	0.0023957371244721	0.0016627352592489	2.7646885423495067e-06	5.739556369573846e-06	0.0004277044472025	0.0004239481504546	1.7973203427390168e-07	1.8293109415679613e-07	-0.0010820141446393	-0.0004170124005148	1.738993421831993e-07	1.170754609199516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.7868912134704	0.4198837877315782	0.176302395199817	1015634.4181017112	1322.1115268209703	0.3162753063695618	1747978.8893528774	0.1000300694191601	941.8744799804688	-3.2310284978692607	887127.5360384785	10.43954515404329	1060.2858847583514	1095.2008227337196	1.404344	28.90033	0.1487799300511469	0.0626870697875092	0.0019228394	0.1154010064	0.0024857821	0.0284107576	0.2326086783	-0.0446893921	0.0301700173	-0.1012524002	0.0365366873	-0.1328558245	0.0494068799	-0.1005509907	-0.2061549604	0.2037124595	-0.1185861548	-0.0007780083	-0.0351588849	0.0778995276	0.1804171448	0.0759536636	-0.0663891261	-0.0442913517	-0.0245680941	-0.1134436673	0.0047892226	-0.0648680114	-0.181194136	-0.0719641994	0.0502708362	-0.0393086521	0.1251973665	-0.0348770842	0.1566313317	0.1007645103	-0.0194558724	-0.0090463992	0.0046960166	0.0027366934	0.1753818603	-0.0262073903	-0.010109923	-0.1498668391	-0.098836368	0.0823968645	-0.0615657808	-0.003838969	-0.0365580616	0.0863973836	-0.2294874435	-0.0609137074	-0.120762824	-0.123195431	0.1031558345	-0.0619113059	0.0737492822	-0.1210218218	-0.0551781456	0.1233993726	-0.0638335288	-0.0202398946	0.0914351735	-0.1824398536	0.0259148432	0.0651020186	-0.1547530193	-0.0640056333	-0.0629806006	0.0389820535	-0.0308362192	0.0938576049	0.141649568	0.0793803068	-0.1530673031	0.1258202226	0.0172696816	-0.0053646943	-0.0380395871	0.0708988393	-0.0878535601	-0.0775339745004686	-0.0038034088489099	1.4465918871966198e-05	0.0060115172018393	0.0531022154504796	-0.0339294358928015	0.0011512066200037	0.0028198452857491	-0.2645657632056526	-0.0392326668396095	0.0015392021473477	0.0699950430605894	0.0016979648800219	-0.0006977722444502	4.868861051250698e-07	2.883084733787785e-06	-8.472665430891979e-05	-0.0005124311015114	2.6258563379620696e-07	7.1786059503831975e-09	-0.0008559291212044	0.0002260850234348	5.111443782155927e-08	7.326146605257364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.2457961624136	-0.5410950510568	0.292783854278161	1014544.0938868544	1324.8865076977274	2.7749808767571267	1755324.2582794805	7.700518866367751	944.378202237216	2.50372225674721	891850.188860796	6.268625138931342	1061.4304655203548	1091.711176445512	1.422482	29.273602	0.1500694011726219	0.0835429703982653	-0.1880261733	-0.0093762242	0.1599781555	-0.0411611448	0.0891258021	0.2921371031	-0.0297490372	-0.0741552886	0.1146184942	0.2066154917	0.0257664624	-0.2946227327	0.038512852	-0.0094176324	-0.0195335887	-0.0111963306	-0.0677965756	-0.0190948936	-0.0482676723	0.392502483	0.0989391844	-0.1514310803	0.0080292288	-0.0463110834	-0.0638669618	-0.2325659522	-0.1721192357	-0.0796696224	-0.1227484882	0.0215436518	0.0785430752	-0.0021952092	0.0307862284	-0.0020391008	0.0500908793	-0.0606364354	0.0634897096	-0.192053505	0.0136936306	0.1930578204	-0.2389659933	-0.2139204012	0.0336922294	-0.0663529806	-0.2078253857	0.0523984667	-0.1607901322	-0.0046888711	-0.0726461698	-0.0879829604	-0.1042510719	0.1297080446	0.0556434956	-0.0980458689	0.0420175845	-0.0721286686	-0.0565058216	0.0661673929	-0.2947746809	-0.0432971276	-0.0473123137	-0.0654405556	0.0337604043	0.1757264478	0.0149301816	-0.0208447943	0.014727274	0.2178143255	0.031046246	0.0853386369	0.0123204124	0.0716156102	0.0723388146	0.0781800448	-0.1824736996	0.2161259119	-0.0379508069	0.0658240966	-0.096900045	-0.0905951675134275	-0.0130611930129588	0.0001705947629217	0.0082074843767859	0.1184563380042362	0.0653541225537566	0.0042711613347714	0.0140319040133738	-0.3128244719954267	-0.048258708789774	0.0023289029740562	0.0978591502792174	0.0021029970022329	0.000405032122211	1.6405102002274668e-07	4.422596391400564e-06	-2.1900353359471936e-05	6.282630094944786e-05	3.947144090990592e-09	4.796254772697337e-10	-0.0008559782343666	-4.911316220000076e-08	2.4121027012835838e-15	7.32698737709362e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.0999265962644	-1.1458695661492584	1.3130170626270896	1012237.0622970086	1324.854743708735	-0.0317639889924521	1755240.091927538	0.0010089509967126	942.0853082830256	-2.29289395419039	887524.7280827233	5.2573626851628426	1060.4866333600771	1094.0290437097217	1.366443	28.120358	0.1295873689635968	0.0698610233228788	-0.1081071927	-0.1053190829	0.0443772074	-0.1794203338	0.069434368	-0.081360072	-0.1170460474	0.1456572287	-0.042970171	0.1451922666	0.0503521919	-0.0719070112	-0.2398566998	-0.0352965402	-0.0724124527	-0.0829686112	-0.144685754	-0.0100857691	0.165246994	0.0811588359	-0.0324209016	0.0266818023	-0.1347815896	-0.092427599	-0.0360444264	-0.154796931	-0.1132065846	0.0756124046	0.0716181099	-0.1572855222	0.1285131221	-0.0615930082	0.0788977322	0.0826383134	-0.0954470792	-0.117435343	0.0570980553	0.0219668338	-0.0796862645	0.1159281031	-0.0016303967	-0.1085917502	-0.2576971481	0.0307759465	-0.0093184094	0.1008186979	-0.0320242721	0.0298112731	-0.1666119282	-0.1934351119	-0.0982843231	-0.0054992894	-0.1030661298	-0.1114744378	0.004770901	-0.059969892	-0.0704816638	0.0077723415	-0.0793011641	0.0566536702	-0.0403822409	-0.1484072835	0.1393031984	-0.0115167737	-0.0928047656	-0.0744618483	0.0020771318	0.1022186795	0.1064228345	0.0676399944	-0.0392273069	0.0110538736	-0.0945915784	0.2239761074	-0.0391012923	0.0565415959	0.0252631474	0.0606594461	-0.1054172954	-0.073844270070964	0.0167508974424634	0.0002805925651279	0.0054529762223134	0.0875244411027296	-0.0309318969015066	0.0009567822459254	0.0076605277903451	-0.319531742929982	-0.0067072709345553	4.498748338953045e-05	0.1021005347398721	0.003067903461276	0.000964906459043	9.310444747030932e-07	9.41203164770926e-06	-0.0003289583317565	-0.000307057978397	9.428460209726977e-08	1.0821358403201953e-07	-0.0006239965981053	0.0002319816362612	5.3815479562470084e-08	3.893717544469873e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.8101981944084	-1.2897284018559958	1.663399350554021	1009643.5343954862	1320.925110174262	-3.929633534472941	1744843.1466888862	15.442019715254302	939.9725119850852	-2.112796297940349	883548.3232875512	4.463908196590444	1057.4009211594578	1072.7302531453886	1.261033	25.951105	0.0636907754810478	0.0281750624133593	0.0103204601	-0.1784606512	-0.0014412203	0.1078068876	0.1461149585	-0.0939789094	-0.0951193604	0.1187139831	-0.0414453848	-0.0789968254	-0.0094566579	0.0404323598	-0.1475139331	0.0402387323	-0.081478737	-0.1083039714	-0.1012726714	-0.06935963	0.0928721107	-0.1182815056	0.0487435038	0.0647357404	-0.0311029531	-0.0367650067	-0.055496025	-0.0277502665	-0.1254939705	-0.0554976895	0.1252432794	0.0281696894	0.0004013079	0.0189954421	-0.1466555506	0.1557249592	0.0210797807	-0.133118678	0.036861975	0.1152830784	-0.0539118261	-0.0690489752	0.0066802384	0.0201209647	-0.1473152847	0.1522222132	0.0592390632	-0.0604348362	-0.006197293	0.0491607042	0.0310019582	-0.0635243555	0.0283649125	0.1358886732	0.0662437202	-0.0985104301	0.0204290963	-0.0614467637	-0.0714321952	0.0060411732	-0.0344350934	0.1064924312	-0.0102373301	-0.1048153074	-0.0826479417	-0.0987975106	-0.0570971136	-0.0813811784	0.0290860403	0.0951674939	0.2754475786	0.0407950264	0.0082155203	0.0141146866	-0.067270594	0.2400143113	0.0293152499	0.0417367684	-0.1917807234	0.0554119421	-0.1133587932	-0.0896253869839682	-0.0157811169130041	0.0002490436510219	0.008032709992026	0.0769116189373448	-0.0106128221653847	0.000112631994314	0.0059153971275633	-0.3216941146080359	-0.0021623716780538	4.675851274049583e-06	0.1034871033734481	0.0026919109868339	-0.0003759924744421	1.413703408370933e-07	7.24638476103706e-06	-0.0004460589408812	-0.0001171006091246	1.3712552657375768e-08	1.989685787400579e-07	-0.00041440038718	0.0002095962109253	4.3930571634242856e-08	1.7172768089493392e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.1757778652832	1.3655796708748085	1.8648078375065504	1012389.6959628076	1322.358423896458	1.4333137221958625	1748631.8012499243	2.0543882262349573	942.0611698774858	2.088657892400533	887479.2477909371	4.362491791487038	1061.144646283876	1062.2866585505149	1.328465	27.338793	0.0897164079168503	0.0379474373795968	0.1780033552	-0.0216366684	0.0427872493	0.1268902805	-0.0654194895	-0.0116916533	-0.0286374433	-0.0300732642	-0.0198047818	-0.2296434827	-0.0406187836	-0.0340798513	0.0001162794	0.16802219	-0.0413704554	-0.1099165617	-0.0513125319	0.0295667676	0.0961369531	0.1041067679	0.089827662	0.1106539585	0.003887038	0.0567401863	0.0813898004	-0.1092796679	-0.1316796063	-0.1695219202	-0.0495169153	0.164373024	-0.0557025833	0.1048304178	-0.0855399241	0.0336499621	0.0053699695	-0.0658226841	-0.006259221	0.1211178529	0.010492781	-0.1667203326	-0.038283428	-0.2139515721	0.0629857589	-0.1021175541	0.1292588045	0.1242203002	-0.0688997243	-0.0670593241	-0.0298685263	0.1651092506	-0.054376377	-0.0294001562	0.1746094626	-0.0689529284	0.0428326834	-0.0349277591	-0.1044904226	-0.0203988755	-0.0334447562	0.1719131345	0.0762990615	0.0262573075	-0.1192906048	-0.0041239089	-0.0783812261	-0.1037488344	-0.1409537817	-0.0997732118	0.0746950838	-0.0531055247	0.0926486623	-0.0337655524	-0.1132220866	0.0171616451	-0.0467170675	0.130585222	-0.0529107622	0.0500887521	-0.1206811645	-0.0738595284655048	0.0157658585184634	0.0002485622948242	0.0054552299451467	0.0630203642132301	-0.0138912547241147	0.0001929669578102	0.0039715663055681	-0.3019301299752186	0.0197639846328172	0.0003906150885662	0.0911618033868524	0.0023264224160741	-0.0003654885707597	1.3358189535604122e-07	5.412241258012052e-06	-0.000698764022547	-0.0002527050816658	6.385985829971867e-08	4.882711592060643e-07	-0.0002266878387765	0.0001877125484035	3.523600082813634e-08	5.1387376249160455e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
