global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
1051.5570436822743	0.670143731940243	0.4490926214587963	1105772.2161178046	1539.0262625358964	-9.737584710665487	94.82055599738626	2368601.8367752098	1024.9106179391697	-3.296887789524135	1050441.7747644507	10.869469096713336	1144.9770108395749	1023.872828214426	1.179401	28.761093	0.1427134507359789	0.070535393209714	0.1418004142	0.0137388034	0.0805086637	-0.0904390923	0.194209911	-0.0887969241	-0.1450617323	0.0902751719	0.1948421299	0.0796084851	0.1453991022	0.2250309004	0.204036445	0.0563853496	-0.0189439434	0.1677853855	0.0161018291	0.0887462053	-0.0407004695	0.0796809305	-0.2427852689	-0.1303874772	0.0375088237	0.002836859	-0.1001831771	-0.014851916	-0.0026402436	-0.1808532213	-0.1628412301	0.0257455828	-0.0764114288	-0.0262114983	0.1682155689	-0.2689948842	-0.128769428	-0.0161944699	0.0177106799	-0.0796394758	0.119149977	0.0434986193	-0.1608011619	-0.1276576403	-0.147581832	-0.0131652477	0.0144385752	-0.0791982989	0.0915263856	-0.1234866815	0.0792496748	0.0649256828	0.121760665	-0.0634114477	-0.175818544	-0.1794408632	-0.0221997382	0.0488977128	-0.1216429151	-0.1068288132	0.1080954423	-0.1274940813	-0.055768376	-0.0775465966	-0.1275427255	0.1089156498	0.0257471189	0.0641548816	-0.0014072072	0.1023264694	0.0360403547	0.0316840635	0.1997887886	0.0097731587	0.0986804515	0.0862370681	0.0990808418	-0.0253948054	-0.0201417943040667	-0.029879268410383	0.0004056918777873	0.0008927706807397	-0.0073393030771882	-0.0046656074545979	2.1767892920399502e-05	5.386536965882419e-05	-0.0494386719753379	-0.0625761331015865	0.0039157724339474	0.002444182286685	-1.2951982346293372e-05	-0.0004749714775703	2.255979045054027e-07	1.6775384669869516e-10	-0.0002560022648459	0.0001579751467841	2.4956147001457938e-08	6.553715960623034e-08	0.0003749978288325	0.0002789022110337	1.4062337162908898e-07	7.778644331950776e-08	0.0	0.0	0.0
1051.9669276248278	0.4098839425535061	0.1680048463632059	1106634.4168164197	1554.7012294264146	15.674966890518135	245.7045870188398	2417095.912780005	1026.8471750599715	1.936557120801808	1054415.1209286435	3.750253482128189	1149.1617978452084	1028.447193890083	1.189374	29.004292	0.1416504797435032	0.1190748773396323	0.1291069848	-0.0735610033	-0.0894257575	-0.1572576581	0.1084079736	0.0042244735	0.1701959045	-0.2020223525	-0.0002475212	-0.1384694475	0.1661113626	0.0515910853	0.0154566209	-0.1532766493	-0.0550612929	0.1015903266	-0.0467909129	0.118601063	-0.2059150426	-0.0487026744	0.1078130396	0.0621828928	0.1419573303	-0.0314913742	-0.2714990106	-0.0855225672	-0.0538890502	-0.1796772837	0.0713082745	-0.116103801	-0.1795961128	0.0367915264	0.1466091029	-0.009183692	0.0950822929	0.1638860657	-0.0967691279	0.0103652599	0.1030776872	-0.2807123884	0.0997111267	0.0008540073	-0.140039665	0.0366470942	0.1793629977	0.0693041413	0.1689166402	-0.0040401474	0.0345750467	0.0400150586	0.1663709031	-0.1094128134	-0.0360551075	0.0859416014	-0.1285964821	0.1394147012	0.0014888316	-0.0844955213	0.0050792558	-0.0147088842	-0.0626775148	-0.0591928148	0.0816511147	-0.0776180372	-0.1429705016	0.1213432089	0.0729866947	0.0396520415	-0.1010253521	-0.0429714345	-0.1317191619	-0.0646931169	-0.0741005068	0.0961878747	0.0946861568	-0.0364975928	-0.0084972779109051	0.0116445163931616	7.220373189515575e-05	0.0001355947620306	-0.0117646022864761	-0.0044252992092879	1.9583273091724112e-05	0.0001384058669589	0.0688412698930704	0.1182799418684083	0.013990144648394	0.0047391204404905	-4.397032522760166e-05	-3.101834288130829e-05	9.621375951024086e-10	1.933389500621063e-09	-0.0001730078549415	8.29944099044e-05	6.888072075379569e-09	2.9931717871459106e-08	0.0003429961361653	-3.20016926672e-05	1.1764634942432501e-07	1.0241083335659222e-09	0.0	0.0	0.0
1052.673571474807	0.706643849979173	0.4993455307133879	1108121.6480815257	1557.3833256551663	2.6820962287517887	7.193640180284567	2425442.823028746	1029.4521982026793	2.6050231427077506	1059771.8283843284	6.7861455740429655	1151.257856290739	1029.1886590432623	1.042513	25.422924	0.0796833370512899	0.0462698034496941	-0.0469976374	-0.1670043244	-0.0311018127	-0.1179643158	0.0719308197	0.2270785056	0.1576541241	-0.0625442359	0.016132191	-0.0066727298	0.1650682622	-0.0723998358	-0.0621558652	-0.0895924073	0.0879753908	-0.0198993356	-0.0777496283	0.0583541746	0.01400679	-0.088478143	0.1055996944	0.034674693	0.0157773068	-0.2571273201	-0.0658472246	0.0640397265	-0.1719603489	-0.1209523966	-0.0513821241	-0.0027551447	-0.1557220619	-0.1170420777	0.1489870711	0.0720094354	0.1656789997	-0.0891443078	-0.1093784508	0.0454662661	-0.0204014352	-0.105374857	-0.0151900685	-0.0090716439	-0.0678703682	-0.0226346102	-0.1288053618	-0.0406722117	0.0267688585	0.0583023461	0.0374697252	0.1691507576	0.1502944143	-0.0965539141	0.0566136365	0.1016982234	-0.0961648453	-0.0235292755	0.1086032598	0.036798661	-0.0465923275	-0.0706663961	0.0642666991	-0.0388969788	0.0251697983	-0.0447444105	-0.0457724764	-0.0787826747	-0.1445184165	-0.0171172693	0.0311699729	0.1465520857	-0.0700348883	-0.0899137116	-0.0583891372	0.0266284865	0.0901621419	-0.0474010431	-0.0153679513598206	-0.0068706734489154	0.0002361739289978	4.72061536416324e-05	0.0176191532354579	0.029383755521934	0.0008634050885727	0.0003104345607345	0.0396157348581951	-0.0292255350348753	0.0008541318980747	0.0015694064483548	0.0002110299934907	0.0002550003187183	6.502516254643544e-08	4.4533658152684886e-08	-0.0001649616464107	8.046208530799993e-06	6.474147172111856e-11	2.7212344786528818e-08	0.0003640170698275	2.102093366220003e-05	1.3250842712579906e-07	4.4187965203061427e-10	0.0	0.0	0.0
1051.3538081370823	-1.3197633377246802	1.7417752676021885	1105344.829884345	1548.8547768092046	-8.528548845961723	72.73614541795503	2398951.1196446912	1027.677813581411	-1.7743846212681549	1056121.6885274695	3.1484407841929327	1145.9319658556262	1044.3196931500054	1.013238	24.709019	0.0525516812994257	0.0286630621924216	-0.0478305409	-0.1227087346	0.1433255095	-0.0345779095	0.0280477393	0.1407407966	-0.1015368842	-0.0944170892	-0.1088327544	-0.0033891252	0.1372839514	-0.1600097069	-0.0953259945	0.0200774052	0.0911036135	0.0685550917	0.1153047297	-0.0785298068	0.0344540122	-0.0165277106	-0.0721056114	0.0005301518	0.0096295426	0.0094642757	-0.0246882276	0.2628099081	-0.0280022966	0.0380348445	0.0192772091	0.1906763731	0.0105233543	0.0090300472	0.1305487803	0.1775022374	0.0319442909	-0.0072280167	0.1281201243	0.0168983303	0.0700291644	0.0515918005	-0.0785392024	0.066839684	0.0880607016	0.0117784469	0.017904447	-0.1051977807	-0.1677480248	0.0367694445	0.0226570079	0.0151617773	0.1526345285	-0.0346565234	0.0148016501	0.0593502704	-0.036926746	-0.1684520613	0.0574279849	0.0944144824	0.0354926988	-0.0243492386	0.0985002641	-0.0330072252	0.0449038148	-0.1139863961	0.0063635996	0.159438652	-0.1565660111	-0.0696746451	-0.0506028958	0.0139767279	-0.0905736682	-0.0495791088	0.0208676685	-0.0893452803	0.0855149763	-0.0580456054	-0.0259441294602993	-0.0105761781004786	0.0006730978534527	0.000111855543213	-0.003935820062594	-0.0215549732980519	0.0004646168738797	1.5490679565117438e-05	0.0451336656984722	0.0055179308402771	3.044756075808117e-05	0.0020370477793814	-2.5958861457560828e-05	-0.0002369888549482	5.616371736968781e-08	6.73862488172837e-10	-0.0002260047270696	-6.104308065889999e-05	3.72625769632897e-09	5.10781366578044e-08	0.0003639970242223	-2.004560519999884e-08	1.3249383364268966e-07	4.0182628783422064e-16	0.0	0.0	0.0
1051.210229297181	-0.1435788399012381	0.0206148832673853	1105042.946179032	1544.7761838033318	-4.07859300587279	16.63492090755444	2386333.458045985	1027.8792259247966	0.2014123433855275	1056535.7030877592	0.0405669320680496	1150.9494776759182	1020.012351351748	1.137089	27.72928	0.0748063872936709	0.0364806787717702	0.1171639941	-0.0209739821	0.1370002486	-0.0664645926	0.1019286233	-0.0319885002	-0.1600147481	0.047424608	0.1248299646	-0.1254629693	0.1535690626	0.0934170547	0.1115095632	0.0715664309	0.1136490488	-0.007890753	0.0599987124	0.0149984158	0.1305165093	0.0751766441	-0.038140823	0.1091312253	0.0121703604	0.0582942214	0.0179893695	0.1411239747	0.1193174976	-0.0034733544	0.1069574681	-0.2341928286	-0.0902102866	0.1356955696	0.1123705843	-0.1509961198	-0.0559321577	-0.0320071928	0.1263516589	0.1546400575	-0.0734720081	0.0395845241	-0.102144459	-0.0412993551	-0.0324300441	-0.0616189723	0.0246734164	-0.2746444878	0.0584581074	0.0841475377	0.0637361642	-0.0793685399	0.1423307767	-0.0005655862	-0.1748085683	-0.1489393599	0.0387999036	-0.0712709001	-0.0748697487	-0.0282706273	0.0494062037	-0.1001965918	0.0946807145	-0.0951128118	-0.06132049	0.0158207417	0.0137628413	0.091023935	-0.1193708224	0.1227275662	0.0598614321	0.2491935611	0.0869045043	-0.0453805273	0.044635853	0.0769054418	0.0807510076	-0.0683731426	-0.0420148200377212	-0.0160706905774219	0.001765245102802	0.0002582670956352	-0.0313451894064371	-0.0274093693438431	0.0007512735278272	0.0009825208989254	0.0356095466208543	-0.0095241190776179	9.070884420464528e-05	0.0012680398105427	0.0001960799981349	0.0002220388595924	4.9301255169120535e-08	3.8447365668582396e-08	-0.0004399639270009	-0.0002139591999313	4.577853923524201e-08	1.935682570620533e-07	0.0003640431305943	4.610637199998656e-08	1.3252740093289858e-07	2.1257975390011443e-15	0.0	0.0	0.0
1049.710905519666	-1.4993237775149737	2.2479717898217704	1101892.985166917	1547.283404415601	2.507220612269066	6.2861551985868696	2394085.933579932	1028.160042347255	0.2808164224584288	1057113.0726795094	0.0788578631223507	1149.3869766220078	1018.469276375056	1.134918	27.676331	0.2019921403056206	0.1211785305040119	0.1629781579	-0.0257031954	-0.0286252872	-0.0372013113	0.0674171929	-0.0965831769	0.0389408434	-0.0947175243	-0.0117530026	-0.0384060001	0.114502998	0.1095388806	0.0089214055	-0.1001159098	0.0143835652	-0.0236154935	-0.0736102342	-0.10319603	-0.1667803907	0.0693222046	0.1483635257	-0.0708013061	-0.109500082	0.0018707022	-0.143449717	0.0413376847	0.1605293003	0.1025559615	-0.0180465827	0.0672364566	0.1024483009	-0.1850966886	0.0793821089	-0.0292400706	0.0382976639	0.1629091355	0.010541468	-0.0401093255	-0.0397940415	-0.18928865	0.0389164872	-0.0926967014	0.080023165	0.0883923728	0.2422246012	0.0771101097	-0.049109872	-0.0957565123	0.0679319274	-0.013334852	0.0869279924	-0.0950536001	0.0140874253	-0.0265970594	-0.0431215732	0.0947681821	-0.0950818867	-0.1040652656	-0.0558336817	-0.0075745748	0.0225222541	-0.0224711015	0.0520623144	-0.1102943215	-0.112431661	0.2627916347	0.0365371528	0.0631805441	-0.0250999283	0.0736161767	-0.042809889	-0.140188112	-0.1836387126	-0.251984177	0.0758767427	-0.0783272495	-0.0492078034769605	-0.0071929834392392	0.0024214079230271	5.17390107571708e-05	0.0392672448536615	0.0706124342600986	0.0049861158721367	0.0015419165183974	-0.0525206816283585	-0.0881302282492128	0.0077669371312583	0.0027584219987073	0.0007136171746283	0.0005175371764934	2.678447290527607e-07	5.092494719244777e-07	-0.0006428700410401	-0.0002029061140391	4.117089111448881e-08	4.1328188966689977e-07	0.0003647297272031	6.865966087999742e-07	1.3302777390564772e-07	4.71414903215625e-13	0.0	0.0	0.0
1048.6934098016352	-1.0174957180308866	1.0352975362111894	1099757.8677613805	1548.8119219775613	1.5285175619603706	2.3363659372212755	2398818.369659828	1028.3403526717696	0.1803103245144939	1057483.8809330994	0.0325118131265221	1148.2516837210746	997.8196096586432	1.187923	28.968918	0.2851588022701429	0.1819022779983281	0.030958179	-0.2178667235	-0.1040608799	-0.1023286197	0.1219950541	0.174248432	0.1206501048	-0.159074188	0.0455828789	0.0787465519	0.1481823814	-0.1276038178	-0.0316190913	-0.070572578	0.092522038	0.037132852	-0.2194473369	-0.0031575563	0.0432768014	-0.194771672	-0.0344903086	0.0731519208	0.1039231845	-0.1348043302	-0.0026542946	-0.097004767	0.1259194025	-0.0799726172	-0.0384267699	-0.009175084	0.1406977547	-0.1321211646	0.1595607826	0.1266226339	0.1429762706	-0.0347025241	-0.1615117738	0.0452403435	-0.0320934871	0.0493720606	-0.0973749084	0.1685040107	0.1044755472	0.1212382352	0.0681412749	-0.0602648339	0.1382668183	0.0216691731	0.1090162625	-0.132708291	0.193655969	-0.0312562789	-0.0045211265	0.1417879325	-0.1129467192	-0.0169924886	0.1420095592	-0.0331816334	-0.0322027431	0.0785378054	0.0191385581	-0.0003195235	0.15198924	-0.0036130215	-0.1131927875	0.1475392201	-0.0635964635	-0.0919972282	-0.0877561614	0.014509716	0.0228559152	0.1285574262	0.1375082429	-0.0326974452	0.0708988393	-0.0878535601	-0.0160947091864471	0.0331130942905134	0.0002590396637963	0.0010964770134924	-0.0316132991766835	-0.070880544030345	0.0050240515220376	0.0009994006848344	0.108725106281696	0.1612457879100545	0.0260002041187342	0.011821148735966	0.0005111528467114	-0.0002024643279169	4.0991804078842056e-08	2.61277232701168e-07	-0.0005948692795225	4.800076151759993e-05	2.304073106269502e-09	3.5386945971961826e-07	0.0005126521585532	0.0001479224313501	2.6281223566925536e-07	2.1881045696525063e-08	0.0	0.0	0.0
1050.034116780274	1.3407069786387638	1.7974952025706823	1102571.64640253	1550.4687596151273	1.6568376375660137	2.745110957255329	2403953.3745424715	1026.1953315576577	-2.1450211141118416	1053076.858510731	4.601115579985606	1148.2013089902646	1017.4024736092066	1.156687	28.207188	0.123450146840515	0.0553371732062921	-0.0945610432	-0.2261421573	0.0855471922	-0.024963995	0.0777617368	0.2140199781	-0.1531513201	0.1278437918	0.0826246373	-0.0955646187	0.1846296714	0.0855317863	0.0361619885	0.0348779318	0.2039587791	0.094089413	-0.0121636649	0.0267779013	-0.0266325881	0.0274168733	-0.0586353476	-0.0273347675	-0.0896056817	0.0174558233	0.0240702423	-0.2433928909	-0.004829329	-0.0089222018	0.1614088825	0.1393212108	-0.0408630367	-0.0229101416	0.160881119	-0.0846242909	0.0448149636	-0.1875489121	0.1229586528	0.0464074724	0.0007238576	-0.0153506227	-0.0925754383	-0.1039939548	0.0200241268	-0.0104694757	0.0595986858	0.106694661	-0.1024211555	-0.1808620123	-0.0353125294	-0.2211204253	0.1571590131	-0.0849824647	-0.0078683564	-0.139673927	-0.165600985	-0.0423199847	0.067201457	-0.0155848433	0.0744763466	-0.1693678006	0.0869767244	0.0383851372	0.0363686611	0.1663262612	0.0463080825	0.0965629238	0.0697289693	-0.0102253828	0.0082389208	0.0611065661	0.0687999552	-0.0855635168	0.1352249375	-0.0155047235	0.0658240966	-0.096900045	-0.0282395279428442	-0.0121448187563971	0.0007974709384346	0.0001474966226257	-0.0033631905363051	0.0282501086403784	0.0007980686381931	1.1311050583492184e-05	0.0692245023522915	-0.0395006039294045	0.0015602977107876	0.0047920317259224	-0.000109410240623	-0.0006205630873344	3.850985453620022e-07	1.197060075318276e-08	-0.0004930194941585	0.000101849785364	1.0373378778692881e-08	2.430682216203032e-07	0.0003639727209649	-0.0001486794375883	1.3247614160659294e-07	2.2105575161573212e-08	0.0	0.0	0.0
1049.2254154022555	-0.8087013780184407	0.6539979188089249	1100873.9723260356	1541.8242621574227	-8.644497457704574	74.72733629626084	2377222.055377281	1027.6691364589074	1.4738049012496504	1056103.8540301963	2.172100886947492	1148.21019464594	1028.2906237612203	1.187064	28.947971	0.1072831328055156	0.0541315168127511	0.093290875	-0.0147775961	0.1921792405	0.0108885703	0.0803755499	0.0167466355	-0.0623687103	-0.0600259998	0.0373830277	0.0001325354	0.1632698484	-0.0045038125	0.1187457013	-0.0290485641	0.023826689	0.0332891091	-0.0940413759	-0.1598831964	0.0580686659	-0.0015348508	0.017273617	0.0025355046	-0.1075272934	0.0170762951	0.0377212663	-0.0084892048	0.2364760724	-0.0975095919	-0.1829691175	0.0968141601	0.0729300399	0.1437393542	0.1311349805	-0.0210563288	-0.0239527064	0.042077959	0.0264246701	0.0269694435	-0.0046375117	-0.0529721797	-0.1519668345	-0.1517333015	0.0256804075	0.1491539084	0.0259887762	0.0797537869	0.2141338966	-0.1548342448	0.1836824083	-0.0407911038	0.1300452299	-0.0896163102	-0.0174982187	-0.026175879	-0.1342475306	-0.0277639114	-0.1571565483	-0.100764502	0.2428076632	-0.046732606	-0.0793217239	0.0433254758	0.2414145335	0.0121728785	-0.0233904856	0.1454072376	0.1494523024	-0.0076644071	0.0317084955	-0.0422185801	0.0129999437	0.1220249243	0.0868311189	0.155933475	0.0606594461	-0.1054172954	-0.031529231159979	-0.0032897032171348	0.0009940924175393	1.082214725682706e-05	0.0086371011808807	0.0120002917171858	0.0001440070012975	7.45995168087708e-05	0.0278141405952965	-0.0414103617569949	0.0017148180608451	0.0007736264170549	-0.0004252837330653	-0.0003158734924423	9.97760632276958e-08	1.8086625360995736e-07	-0.0011885765476915	-0.000695557053533	4.837996147195087e-07	1.412714209722245e-06	0.0003637477446562	-2.2497630869995798e-07	1.323124217424721e-07	5.061433947625877e-14	0.0	0.0	0.0
1051.8700677379472	2.644652335691717	6.9941859766796535	1106430.6394030338	1543.950594061586	2.1263319041631803	4.521287366662216	2383783.436903124	1027.9527659435985	0.2836294846911187	1056686.8890110946	0.0804456845861495	1146.1625576534786	1032.769032322156	1.433663	34.961571	0.2432277343868774	0.1530561627399333	0.1440241824	0.0927966245	0.0357888404	-0.0328792819	0.0701656038	-0.0564858864	0.0115071627	-0.2062068327	-0.0077074745	0.0232381912	0.1557397207	-0.023121609	-0.0129463684	-0.1252160531	0.07047978	0.0283783502	0.0393688077	-0.1474199223	0.0924297698	0.1862636463	0.0125001832	0.10228433	0.0954772741	0.1077803244	0.2710258502	0.1969454137	0.1981155812	-0.0796802043	-0.1130593948	0.3043217557	-0.2478171125	-0.0869760265	0.1337342972	0.1095096508	-0.0399151478	0.2041308439	0.0420774842	-0.0399069447	-0.0415265177	-0.1805322211	-0.0669669843	-0.0254064592	0.1958929375	0.0433990146	-0.2016427917	-0.2884297931	-0.134558647	-0.1019645081	0.2349497069	0.033004945	0.0973523392	-0.0598007934	0.005564424	0.1422295114	0.0011175485	-0.223752572	-0.2025759078	-0.4156924929	-0.2279671217	-0.2680003521	0.1434857861	0.3880274589	0.2447615911	-0.0896709953	-0.0307925238	-0.3134076028	0.0282857803	-0.1560877441	0.2374378279	-0.0971696298	0.1060542573	0.1536105764	0.0337814267	-0.1194419712	0.0554119421	-0.1133587932	-0.0233888862348123	0.0081403449251667	0.0005470399993049	6.626521550068726e-05	0.0240175750200677	0.015380473839187	0.0002365589755179	0.0005768439098445	-0.0659022176740222	-0.0937163582693187	0.0087827558072633	0.0043431022943542	0.0014050910172712	0.0018303747503365	3.3502717266694047e-06	1.974280766816216e-06	-0.0005002439886572	0.0006883325590343	4.738017118267081e-07	2.502440481876648e-07	0.0003648515823495	1.1038376933000002e-06	1.3311667714293398e-07	1.2184576531498653e-12	0.0	0.0	0.0
1049.7485339589457	-2.1215337790015383	4.500905575444548	1101971.9845489557	1547.0658278095125	3.1152337479265952	9.70468130422078	2393412.675575932	1032.3333409099655	4.380574966367021	1065712.126754331	19.18943703596143	1154.926595388113	1023.79687880369	1.932179	47.118488	0.5977465056281198	0.3536856741105447	-0.0657662111	0.0794187346	-0.1683678486	0.1291455272	-0.1293992881	-0.0653152925	0.0868496483	0.2139132257	-0.0395993977	-0.2662071055	-0.233879395	-0.1269753163	0.2590486913	0.106283443	0.37764132	0.2177209142	-0.0955008193	-0.1403859027	-0.2966123831	-0.1368720955	-0.1932995068	0.177188169	-0.112257025	-0.1209974174	0.1079663633	-0.1037515531	-0.1964235811	0.0863624365	-0.0158047192	0.0302533893	0.0569139487	0.0721352713	-0.2519906989	-0.1031580732	-0.0123957327	-0.0985783812	-0.0869760414	0.3155742216	0.2889519076	-0.1470018893	-0.3527729647	0.1867838813	0.2845680019	-0.3107617674	-0.1047973538	0.1521287959	0.073064599	-0.1182637887	-0.1338047527	0.0669215181	-0.2661505959	-0.0762778897	-0.2917643391	0.0021574989	-0.3825127332	-0.2002704485	0.0277356242	-0.210369871	0.1076209514	0.4133762658	0.359202176	0.0276722897	-0.3220630239	0.0015070691	0.0670543099	-0.0231398764	0.1993427668	-0.1083106723	0.022466814	0.0611138976	-0.1916406448	0.1034837948	-0.0089277523	0.0759378696	0.0500887521	-0.1206811645	-0.0479894711315154	-0.0246005848967031	0.0023029893394825	0.0006051887772598	0.1509577395499093	0.1269401645298415	0.0161138053708632	0.0227882391300182	-0.3309214265183016	-0.2650192088442794	0.0702351810564477	0.1095089905289076	0.0040750102490118	0.0026699192317406	7.128468704018318e-06	1.6605708529551213e-05	-2.5232203938685416e-05	0.0004750117847185	2.2563619562146846e-07	6.366641156034117e-10	-0.0001139483483373	-0.0004787999306868	1.2984226088798661e-08	2.292493736256845e-07	1.0	0.0	0.0
1055.035688997745	5.287155038799256	27.95400840430036	1113100.3050589464	1555.9607599685182	8.894932159005748	79.11981811331465	2421013.8865618086	1032.1965372552515	-0.1368036547139581	1065429.691521732	0.0187152399430958	1152.9125215150452	1073.9067524900004	1.517852	37.014626	0.2722022037459413	0.1563503366427767	-0.1330222058	0.168575257	0.0155451102	0.1372428131	-0.2005183478	0.0160259654	0.0411557096	0.026709953	-0.1680635566	-0.0826843323	-0.2575101704	-0.0948202402	0.0460450506	-0.0360666847	0.0840159694	0.0427138448	0.1251265696	0.0790210643	-0.2287479429	0.1087805002	0.1746825554	-0.0538771895	0.0049376157	0.0401199127	0.0541901497	-0.0931309971	0.0077948389	-0.2186999645	-0.0018668025	-0.0658321702	0.1780769842	-0.0763988837	-0.2516027507	0.1199152198	-0.0024642173	0.0559720947	0.0595546489	0.1175326643	0.131046887	-0.1544984185	0.0662721847	0.0013018573	-0.1120219697	0.0288883682	0.0661336827	0.2423308521	0.0487805148	-0.0371539913	-0.0664257798	-0.1986514122	-0.2193229427	-0.089807053	-0.039733526	0.105060953	-0.1309340754	-0.1062490138	-0.0412859943	0.1072370674	0.0128508396	0.006539509	-0.1248968832	-0.0790465353	0.0566210333	-0.2036732575	0.1594747953	0.025506651	-0.0657166927	0.2658452792	0.1143806308	-0.0503390475	0.0201710464	0.1492766588	-0.014138136	-0.0610551838	0.0446971468	-0.1273444172	-0.0309417734210626	0.0170476977104528	0.0009573933424403	0.0002906239972269	0.1348440663315528	-0.0161136732183564	0.0002596504645879	0.0181829222248282	-0.2188658667772003	0.1120555597411012	0.0125564484688915	0.0479022676401351	0.002743087369506	-0.0013319228795058	1.7740185569510228e-06	7.524528316743346e-06	-0.0009477664552175	-0.0009225342512788	8.51069444782563e-07	8.982612536355455e-07	0.0001712999823987	0.000285248330736	2.9343683969794924e-08	8.136661018767443e-08	0.0	1.0	0.0
1050.8403448495658	-4.195344148179174	17.60091252166124	1104265.4303635545	1552.1794775000446	-3.781282468473592	14.298097106385738	2409261.1303723115	1029.8759321157368	-2.3206051395147824	1060644.4355512576	5.385208213542422	1151.6663477595027	1055.1173158306694	1.106192	26.975807	0.1403502711812499	0.0818072992386289	0.0011449556	0.1937698805	-0.0052879565	0.0423368403	-0.0945366274	-0.1038814209	-0.0375865366	-0.1127998803	-0.0875002672	0.0337996752	-0.1366017455	-0.2028421026	0.0367862777	-0.0546467041	-0.1437155877	0.172599732	0.1321835997	0.2192508095	0.0521267246	0.0203573652	-0.0457269743	0.0689394471	-0.0645495373	0.1749285737	0.1348457213	-0.0625590727	0.0268402255	-0.0066728475	-0.1139605795	-0.221156537	-0.2184253343	-0.0025301525	-0.1246957149	0.0681654438	-0.0519849471	0.1406285798	-0.0765353026	0.067709315	0.0045687133	0.1794134135	-0.1222459658	0.1028605237	-0.3042662675	0.046662079	-0.0906867692	-0.1045233364	0.0797185768	-0.1655488688	-0.0964643071	-0.1207011499	-0.1469115216	0.0017389081	-0.0236972274	0.188961745	-0.0001158051	-0.1100460752	-0.1435424493	0.0366782867	-0.0461416874	0.0073384459	-0.1734592365	-0.1917299149	0.0220689877	0.0829866733	0.0970198564	-0.1202537499	0.0119258384	0.1024251739	-0.0133260736	0.0005864825	-0.007782167	0.0419013817	0.0145989901	-0.0325533991	0.0392444906	-0.1333121588	-0.0309102528152322	3.1520605830399895e-05	0.0009554437291015	9.935485919154398e-10	0.0819020946244393	-0.0529419717071135	0.0028028523682368	0.0067079531038706	-0.1549435660364793	0.063922300740721	0.0040860605319871	0.0240075086561008	0.0031151277543982	0.0003720403848921	1.384140479907362e-07	9.704020926221971e-06	-0.0009651115196289	-1.7345064411399924e-05	3.0085125943561216e-10	9.314402453204046e-07	0.0002510040956468	7.970411324809999e-05	6.300305603146791e-08	6.352745668665949e-09	0.0	0.0	0.0
