global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
864.6167862431437	2.1726642285573234	4.72046985005259	747562.187053422	1276.204308943315	3.119937805467771	9.73401190998705	1628697.4381654842	844.3330398493515	-0.6140534372040065	712898.2821812466	0.3770616237420547	937.2627942381788	823.684757058967	1.122304	27.399754	0.1334819500760812	0.0758519800704052	0.0188442917	-0.1136860533	0.0034082663	-0.072957448	-0.0343245837	-0.0808301377	-0.0720465174	-0.0221450686	0.1301842867	-0.137807586	-0.1772522984	-0.0140594123	-0.1173824691	0.197084815	-0.2150487694	0.2306032674	-0.0074720518	-0.0807094563	-0.0498763713	0.1076565823	-0.1406878144	-0.0337201511	-0.2091706109	0.1122398954	0.0046186368	-0.1115037645	0.0347611329	0.1651863166	-0.0583897034	0.05258056	0.0807871995	0.0133567656	0.1057741779	-0.0414736207	0.048261479	0.088103602	-0.2610523214	0.0936490919	0.0161385758	0.126628549	-0.1750685702	0.1197878938	-0.2025107554	-0.0592063425	-0.0207836472	-0.1147753076	0.001643124	0.0103219821	-0.008999075	-0.0010997015	-0.1409619903	-0.0349534535	-0.237109086	0.0106970525	0.0307185826	-0.1086677225	-0.0981762651	-0.0016186637	-0.0918103831	0.0473180677	-0.0971951234	-0.0841294375	-0.0588148445	-0.0015205447	0.1705136884	-0.0615800442	-0.0001820105	-0.0665312774	0.0577247056	0.0687596295	-0.2069280897	-0.0784427774	-0.0728177507	0.032544686	-0.0029123379	0.0990808418	-0.0253948054	0.0001030896044937	-3.160777451690001e-05	1.0627466554667493e-08	9.990514099111935e-10	0.0536020081824375	-0.0619892453829464	0.0038426665431471	0.00287317528119	-0.123412156224397	0.0377887793382215	0.0014279918438727	0.0152305603039549	0.0002549977739897	3.6943546680700005e-05	1.3648256413490602e-09	6.502386473970213e-08	0.0001020062799472	-0.0003444673705084	1.1865776934497133e-07	1.0405281148666536e-08	4.898699715832718e-05	0.0002920354344188	2.3997258905899548e-09	8.52846949561931e-08	0.0	0.0	0.0
866.3759334545798	1.7591472114361295	3.0945989115035104	750607.2580692945	1272.5006188205557	-3.703690122759326	13.717320525424991	1619257.8248986972	845.9554422221659	1.6224023728143493	715640.6102253002	2.632189459313631	936.7501046316964	845.6932796939242	1.31291	32.053169	0.2527407459284311	0.1493067860879741	0.1058231556	0.042147174	-0.1225784663	0.041666613	-0.0433947857	-0.1258224071	-0.0589433608	0.2242516934	0.1186930817	0.1615754296	0.108625823	0.0392948137	0.1433214009	-0.0678226281	-0.0701326436	0.020234678	0.2076303348	0.0589041451	-0.3558185386	0.0024226746	0.1897813498	-0.1197808595	-0.1340019972	-0.0770538301	-0.0139982533	-0.1738498173	0.1443928999	0.0296291626	0.0084519046	-0.0136880109	0.1669057601	0.1114511178	0.0851602405	0.020167511	-0.2042933546	0.2021845437	0.065126006	-0.0701559439	-0.168464407	0.0059931012	-0.2084295258	0.1330110706	-0.1794641776	0.1371991186	-0.0665013733	0.0828710565	0.1519025296	-0.0815136822	-0.0721170362	-0.0638686607	-0.1294973152	0.0468837826	-0.0261675065	0.2412257791	0.0721978748	0.1703044837	0.0535900102	0.0458832677	0.1690043213	0.0703844411	-0.1248373763	-0.1207436494	0.0359063512	0.0081852923	0.0971976409	-0.1355978626	-0.0830725525	-0.1987184973	0.1503212578	0.0994632714	-0.0203611027	-0.1414836695	-0.0461631033	-0.0676090967	0.3315330574	0.0946861568	-0.0364975928	-0.0069509454702654	-0.007054035074759	4.831564293060308e-05	4.975941083593161e-05	-0.0453457342179604	-0.0989477424003979	0.0097906557261355	0.0020562356117659	-0.0537903824570733	0.0696217737673237	0.0048471913825084	0.0028934052448782	-0.0010579929095926	-0.0013129906835823	1.7239445351739158e-06	1.1193489967482156e-06	9.309099543641786e-05	-8.91528451078214e-06	7.948229790819194e-11	8.66593343134317e-09	-0.0001714509284676	-0.0002204379256259	2.939542087240209e-08	4.85928790542618e-08	0.0	0.0	0.0
867.9731335535035	1.5972000989237358	2.5510481560019915	753377.3605706881	1262.6955084549754	-9.805110365580276	96.1401892812098	1594399.9470723688	849.7470466646797	3.791604442513858	722070.0433153454	14.376264248490823	938.5142026308204	846.8575856865183	1.279159	31.229176	0.2760427695152984	0.1639791658041612	0.1450216696	0.2126278445	0.0039991575	-0.0653138577	-0.0097600067	0.2345547422	-0.073364847	-0.0256491495	0.1899996176	0.0735047768	0.0615617581	0.013554378	-0.0520028299	0.1391014292	0.179559059	0.115752924	0.0090278429	0.0242446001	-0.1231712794	0.0994295595	0.0579492216	0.0580881007	0.0967922396	0.0102906196	0.0684110556	0.0459231786	-0.057968505	0.1409161674	-0.1761838988	-0.1089710253	-0.1139565011	0.1301741545	-0.0679913717	0.0672489335	0.1718008168	0.0602638422	0.0190622455	-0.0575704886	-0.1890416004	0.0063653409	-0.0656523867	-0.0431891782	0.0298180228	-0.1265440473	0.1231560942	0.1366193428	-0.1145742968	-0.0871881216	0.0438570842	-0.1179090157	-0.1472416273	-0.0055111325	-0.2246032852	-0.0476771757	0.0615919635	0.0918066686	0.033446808	0.1074961724	0.0041478698	0.0679394531	0.1455246407	-0.0972119337	-0.0698904182	0.0027161545	0.001980373	0.0725872389	0.2348802363	0.0432436535	0.0572439458	0.0327866271	-0.0001187186	-0.0307021563	-0.207682236	-0.0199405418	0.0652931492	0.0901621419	-0.0474010431	-0.0166086206041597	-0.0096576751338943	0.0002758462783729	9.327068899184029e-05	0.0521531440910507	0.0974988783090111	0.0095060312715153	0.0027199504385818	-0.141998586235907	-0.0882082037788337	0.0077806872138882	0.0201635984929963	0.0004290005823933	0.0014869934919859	2.211149645208421e-06	1.840414996937906e-07	1.1972964025330768e-05	-8.111803141108709e-05	6.580135020010111e-09	1.4335186755186474e-10	-0.0001260022059934	4.54487224742e-05	1.5876555915203205e-08	2.065586374536852e-09	0.0	0.0	0.0
867.9794892418221	0.0063556883185356	4.039477400237004e-05	753388.3937444943	1284.248741113398	21.55323265842253	464.5418380280916	1649294.8290513474	848.0546213785807	-1.6924252860990237	719196.6408415679	2.864303349027362	941.2325710328688	851.5813692029428	1.277847	31.197149	0.0786461763419917	0.0374494612925648	0.1510589665	-0.0913385706	0.0869467228	-0.1023157809	0.0776521149	-0.1318780384	-0.0412925442	-0.1820851356	0.1683538936	0.1478102654	0.1814955681	0.0181526169	0.1258259721	0.0801471551	0.051978177	0.1534151412	0.0384934041	0.1152699998	0.0366265109	-0.1004925337	0.0244516349	-0.0925499795	0.0129598111	0.0220902093	0.1252140183	-0.0811006113	0.1612621622	-0.0621252096	-0.2226247823	0.0238831652	-0.1139422586	0.0601479746	-0.0968125846	-0.0156187004	-0.1667850861	0.0181933434	-0.0393873432	0.0952232929	-0.2826853416	0.0734328915	0.0798707457	-0.0289915758	-0.1270646954	0.0387400815	-0.0028413555	0.0782503842	-0.1089927231	0.0309673571	-0.1282348102	-0.2844240983	0.0665324159	-0.0259510306	-0.143743592	0.2108358626	0.0748851755	-0.0661559726	-0.122034221	0.0190155635	0.2062181537	-0.035506021	-0.0003398074	-0.0194385494	0.0277833283	-0.052834171	0.0196687367	-0.0750786898	0.1880642559	-0.1170913048	0.0778869394	0.1098325057	0.0963922186	0.0926441242	-0.126432823	-0.0020687254	0.0980719858	0.0855149763	-0.0580456054	0.0041483698983171	0.0207569905024768	1.720897281326343e-05	0.0004308526547199	0.0563618601969437	0.0042087161058929	1.7713291260003113e-05	0.0031766592848598	-0.1339199276043459	0.008078658631561	6.526472528529663e-05	0.0179345470095532	6.992408992295296e-06	-0.000422008173401	1.7809089841725246e-07	4.8893783515532114e-11	0.0003299999739088	0.0003180270098834	1.0114117901542025e-07	1.0889998277980868e-07	4.599883276334316e-05	0.0001720010387567	2.1158926155900126e-09	2.9584357333398663e-08	0.0	0.0	0.0
868.3262655556449	0.3467763138228292	0.1202538118285493	753990.5034538123	1279.124487990968	-5.124253122429991	26.257970062733516	1636159.455778156	848.0223115863222	-0.032309792258502	719141.8409482093	0.0010439226757875	939.9219862673464	858.8666876377032	1.232757	30.096319	0.2161722787720142	0.0983100098666128	0.1197616991	-0.0616740249	-0.0452891943	0.0773691094	0.0471358805	0.0372283319	-0.0940145068	-0.0150932042	0.120004281	-0.1355929009	0.1515233877	0.0370765686	0.0758463247	0.1948950409	-0.0338020565	0.105584355	-0.1408712948	-0.088428647	0.1371249491	-0.2239968056	-0.1692990368	-0.0966930847	-0.0553862481	0.003719686	0.0941790026	-0.042196031	-0.0212841037	-0.1520292625	-0.1287497884	-0.2691917095	-0.0469834896	0.0343672912	-0.1404602525	0.0494636932	0.0607463855	0.0152664839	-0.2308424436	-0.037400873	-0.1323966361	0.0976394258	0.2081468172	-0.0365891675	-0.0234639318	-0.0297272953	-0.1649124795	-0.1821603313	-0.121340706	-0.0137966401	-0.1230900035	-0.0490214023	0.1275533167	0.0503495486	-0.1731484079	0.0163957601	0.0662433712	0.0540563582	-0.1153708799	-0.1880697699	-0.1039278312	0.0505957789	0.063460657	-0.1173443907	-0.0730758962	0.0283259106	-0.0108070109	0.010226951	0.2118941369	-0.0156131818	-0.0085751711	0.0372399121	0.1247742926	0.0169596067	-0.0361578227	0.0280341947	0.2702654117	0.0807510076	-0.0683731426	-0.0057751653953914	-0.0099235352937085	3.3352535344126304e-05	9.847655272547824e-05	0.0057576725534715	-0.0506041876434722	0.0025607838070557	3.315079323299902e-05	-0.0669701499059414	0.0669497776984045	0.0044822727338657	0.0044850009784242	0.0012640065156056	0.0012570141066133	1.5800844642248444e-06	1.5977124714934096e-06	-2.186663260062005e-05	-0.0003518666065094	1.2381010877645505e-07	4.781496212904996e-10	0.0002110136823692	0.0001650148496058	4.4526774147009635e-08	2.722990059044356e-08	0.0	0.0	0.0
870.8124724141945	2.4862068585496218	6.181224543499179	758314.3621121224	1281.6737151807574	2.5492271897894625	6.49855926516188	1642687.5121852453	849.3080581731094	1.2857465867872406	721324.1776777778	1.653144285435039	940.605478366884	868.5100467568312	1.095493	26.745197	0.2193153893626528	0.106270021104486	0.200492728	-0.1286319377	-0.0465595189	0.0183880339	0.116977064	-0.0389437105	-0.1632208537	0.0046604105	0.0215067073	-0.1830023868	0.0092425706	0.057399124	-0.0518472376	-0.0028816047	0.0047838023	0.3029059114	-0.0722248809	0.200247331	0.0335593364	0.0419709113	0.1141900231	0.0991155713	-0.0580696512	-0.014658705	0.0734867045	0.0439794223	-0.3238441618	0.0751293955	0.1429793331	0.0563122459	0.1788927042	-0.0239923583	-0.2160936254	0.0879225422	0.0480399523	0.0725942055	-0.1614305675	0.067448134	-0.0583666473	-0.1673886278	0.0207042153	-0.0786202782	0.1609588132	-0.2946977373	-0.0923985232	0.0202921449	0.1183030031	0.1831987604	-0.0876264143	-0.1019747089	0.0288447066	0.0264937725	-0.0671742951	0.0833053857	0.2201780642	0.0220352824	-0.2166216935	-0.0632889557	-0.2226443535	0.1042074576	-0.0531420844	0.0721288935	0.1979990487	-0.0751267277	-0.1829267917	0.0596377049	-0.2770943005	0.2228129041	-0.0158591362	0.1951433304	0.1513819476	-0.0831834347	0.0188787541	-0.2868522734	-0.0511379154	0.0758767427	-0.0783272495	-0.0049626840608993	0.0008124813344921	2.4628233088303963e-05	6.601259188980639e-07	-0.0385903315463451	-0.0443480040998165	0.0019667454676373	0.0014892136888568	-0.1347158658537566	-0.0677457159478152	0.004589482029282	0.0181483645127273	-0.0002040277747915	-0.001468034290397	2.1551246777817165e-06	4.162733288637104e-08	-0.0002449771608104	-0.0002231105282097	4.977830779804701e-08	6.001380931872458e-08	-0.0002260252586345	-0.0004370389410037	5.1087417540792616e-08	1.910030359536356e-07	0.0	0.0	0.0
869.7781734800297	-1.0342989341647808	1.0697742852144017	756514.0710622567	1285.1505397084798	3.4768245277223286	12.088308796571594	1651611.9097129968	849.6508188619242	0.342760688814792	721906.5139927383	0.1174848897967907	944.1814849917628	869.0016375406402	1.091308	26.643011	0.1542958600220184	0.0759262021732928	0.1413801065	-0.0339015532	-0.1371162912	0.1090451535	0.0917610504	-0.0335028417	-0.1732989931	0.0193979272	-0.1101323934	-0.0550474884	0.0133578644	-0.0023511076	-0.0163846825	0.0944692875	0.0710458489	0.1462170863	-0.0156345545	0.1191189432	0.027324824	0.0629484434	-0.1037675726	0.1931540833	-0.1408423378	0.154201782	-0.1665410675	0.0279686215	0.069382799	-0.2589002628	0.0390536359	-0.0566647334	-0.0258957858	-0.2050078899	-0.1838507156	-0.003903328	0.0324009769	-0.0952254188	-0.1219603362	-0.0997806203	-0.0603590273	-0.1549275897	-0.1522866921	0.0565762646	0.1318993363	-0.1677422484	-0.0888530389	0.0327427361	-0.0318334475	0.090397698	-0.1738634688	0.0207113777	0.0362348598	-0.0260555359	-0.1528437052	0.0354753217	0.070088872	0.1505668626	-0.0706904102	-0.0328665858	-0.167786063	0.0662961839	0.0643759108	0.0785165191	0.0837246423	0.1677877785	-0.1894998998	0.1331403273	-0.0451023257	-0.0457145571	-0.0096098466	-0.1101366889	0.0803376626	0.1645089007	0.0779972464	-0.1050161245	0.159573187	0.0708988393	-0.0878535601	-0.0175642386489869	-0.0126015545880875	0.0003085024793185	0.0001587991780365	0.0200538181271667	0.0586441496735117	0.0034391362909292	0.0004021556214774	-0.1544490613024507	-0.019733195448694	0.0003893990026163	0.0238545125372081	0.0003443237512639	0.0005483515260554	3.00689396127286e-07	1.1855884568444409e-07	-0.0006230973677288	-0.0003781202069183	1.429748908800136e-07	3.882503296705594e-07	-0.0005658927318952	-0.0003398674732606	3.202345840118127e-07	1.1550989938061258e-07	0.0	0.0	0.0
865.0596733474601	-4.718500132569602	22.26424350105935	748328.2384520144	1282.5611305054294	-2.589409203050309	6.705040020841635	1644963.053483365	848.5624829577162	-1.0883359042080656	720058.2874833643	1.1844750403883877	943.4998152917173	836.8953275129381	1.259461	30.748272	0.3264457334634246	0.2191345028469363	0.0688539332	0.0750838792	0.1510996665	0.079267471	0.188872931	0.0027904023	0.0326424392	0.0279448485	-0.2118463408	0.1440185887	-0.1201157343	0.1396935055	-0.0259232985	-0.1138880082	0.1088473653	0.0604323535	0.2273650634	-0.00016401	-0.1012305969	-0.0047149004	-0.0660080043	0.0339423786	-0.0928987633	-0.1601485211	-0.1867910252	-0.12054324	-0.0146215743	0.0861290039	-0.0261110291	-0.0779759207	-0.1176734275	0.2363975799	-0.056330844	0.1371473157	-0.0717013422	-0.1455386183	0.1843163088	0.0959472635	0.0039156824	-0.1475321966	-0.1405185823	0.043969634	-0.0844832594	-0.0580534408	-0.1790594072	0.0152032772	-0.0515803104	0.0296474758	0.0459937021	-0.0114479474	-0.0344741194	0.1354229882	0.0698062629	-0.0233651586	0.1644422713	-0.1123643195	0.1006622039	0.0405722052	0.0983564057	0.1544674299	0.046614143	0.1628120663	0.0045505067	0.1689887761	-0.152567875	0.0225751569	0.0212683298	-0.0911993409	-0.2458835433	0.0377150154	0.1076178245	0.0758860091	0.0534607383	-0.0387522683	0.0761324401	0.0658240966	-0.096900045	0.0044023486405535	0.0219665872895403	1.938067355298325e-05	0.0004825309571489	-0.0600990970491892	-0.0801529151763559	0.0064244898112681	0.0036119014661278	0.0471990418660226	0.2016481031684733	0.0406619575114432	0.0022277495530705	0.0003509426111864	6.618859922500025e-06	4.380930667367704e-11	1.2316071634632877e-07	-0.0006750297166677	-5.19323489389e-05	2.6969688663116676e-09	4.556651183844753e-07	-0.0001708813841755	0.0003950113477196	2.9200447457734825e-08	1.560339648273337e-07	0.0	0.0	0.0
863.8078276712898	-1.2518456761703192	1.5671175969463236	746163.9631461927	1271.941323202763	-10.61980730266646	112.78030714576784	1617834.7296707956	847.7460761792732	-0.8164067784429108	718673.4096773542	0.666520027887532	942.2441544733128	829.8133097713758	1.169134	28.543037	0.2601206041738527	0.1724059814330302	-0.0347349702	-0.0778869354	0.1107309283	0.0257529832	0.0065823974	-0.0117737137	0.0904676654	-0.1425757227	-0.0090353537	-0.0391891038	0.0250633343	0.0172029573	-0.0496071916	0.1264653557	0.0599213561	0.0938742879	0.0364763149	0.0881105225	0.1789031943	-0.0200397853	-0.0688687063	-0.0779995748	0.0664914668	-0.0024280259	0.0711069667	0.0736207796	-0.2014875509	-0.0643226187	0.3009816707	-0.078259105	-0.1697660207	-0.1116222994	0.0792986919	-0.0234722628	-0.0170418198	-0.1459638519	-0.0320450667	0.0687833407	-0.0801191419	0.123996327	-0.027318513	-0.0544697442	0.076127614	-0.1738959732	0.101521239	-0.1318160255	-0.0730555179	-0.1392966334	0.0344272171	0.0155448119	-0.0562578902	0.0049352668	-0.1214292986	-0.009006466	-0.0035792848	-0.0947316732	-0.0803709536	-0.0019650975	0.0971702558	-0.0072907882	0.0247826372	0.1249152368	-0.1224841707	0.3093791089	-0.070063902	0.0409148909	0.0160902153	-0.0911258332	0.0217711902	-0.0761128169	0.0770970527	0.090951812	-0.1289318038	0.1080367103	0.0408310509	0.0606594461	-0.1054172954	0.0001051546167474	-0.0042971940238061	1.1057493423292577e-08	1.8465876478234863e-05	0.0262668325499788	0.086365929599168	0.0074590737955284	0.0006899464922086	-0.1027043410893711	-0.1499033829553936	0.0224710242214714	0.0105481816786018	0.0002368996153463	-0.0001140429958401	1.3005804900185072e-08	5.61214277512249e-08	-0.000576040958031	9.898875863669996e-05	9.79877433643484e-09	3.318231853292724e-07	-0.0003489315816084	-0.0001780501974328	1.217532486437395e-07	3.1701872805894655e-08	0.0	0.0	0.0
862.8318496760891	-0.9759779952007648	0.952533047116104	744478.8008154612	1268.6982898620895	-3.243033340673492	10.517265248719868	1609595.3506989905	846.5670796183797	-1.1789965608935518	716675.820293592	1.3900328905988224	938.6397507932006	828.7551403145865	1.012512	24.719311	0.3017283882385162	0.143767438847871	-0.011633669	-0.1257466034	0.1124947983	0.0640429267	0.0981641613	-0.0486875286	0.1785445633	-0.1015278551	0.0838245056	-0.1654425682	-0.1149071385	0.1195993087	-0.214615982	-0.1012722661	-0.0636326253	0.037779823	-0.0730913048	-0.0120928665	0.1411809104	-0.0593529106	-0.0152201827	0.0167095341	-0.0386066997	0.0012599984	0.0069258531	-0.1142342919	-0.1203295987	0.0328917825	-0.0033832066	-0.1215663951	-0.0418325252	-0.0036989692	0.1754473286	0.1269554152	-0.0109236674	0.0413748034	-0.0829780796	0.1613482744	0.140311298	0.0268951083	-0.0087383006	0.0334718484	-0.0097380908	-0.037548637	-0.0010642228	-0.1231026072	-0.0066051297	0.1370981659	-0.1270050122	-0.0836936249	-0.1194617882	0.1263518809	0.0138019852	-0.0582734721	0.0791607261	-0.1508167833	0.0070731339	-0.1280632972	-0.1377605421	0.0943718083	-0.1445002558	0.0793051441	0.0308251197	0.0653490715	0.1508019785	-0.0171423045	0.0288800517	0.034097327	-0.0452197492	-0.0144923978	0.1896984728	-0.0539090415	-0.1353038355	0.0989630289	-0.0341018371	0.0554119421	-0.1133587932	0.0125792774071555	0.0124741227904081	0.0001582382200861	0.0001556037393901	-0.062344396522235	-0.0886112290722138	0.0078519499176883	0.0038868237777216	-0.0050972606944768	0.0976070803948943	0.0095271421432153	2.5982066587458108e-05	0.0018097601661065	0.0015728605507602	2.4738903121376794e-06	3.2752318588258264e-06	-0.000800054923129	-0.000224013965098	5.0182256558927966e-08	6.400878800229501e-07	-0.0006127761853702	-0.0002638446037618	3.754946533568537e-07	6.961397493422124e-08	0.0	0.0	0.0
863.6764287889503	0.8445791128611972	0.713313877881407	745936.9736456347	1273.4286112808154	4.730321418725907	22.37594072445708	1621620.428028586	848.3587137197519	1.7916341013722104	719712.5071442319	3.209952753199808	942.1042211516564	841.7920889244814	1.113217	27.177887	0.1595243949363423	0.074488184599388	-0.0683216211	-0.1846948852	-0.0290847311	0.1440573777	-0.0475835903	-0.2176658576	0.0564748146	0.1207800747	-0.0992546968	-0.0247933921	0.0474667263	0.0112534066	0.2509363557	-0.0190571466	0.0017723002	0.0734381459	0.0242151829	-0.0980174997	0.0063615879	-0.0177352238	-0.1449185742	0.1374478641	0.0996426289	-0.1998435968	-0.0105488694	-0.0319565198	-0.0331308707	0.0892420556	0.1266874183	0.0579780663	0.0845372102	0.1361509978	-0.0966702393	-0.0646815756	-0.2200239704	-0.0439992701	-0.0689270233	-0.1023047125	0.0997391883	-0.0399057745	-0.0906167505	0.0924745601	0.0432686751	0.027234134	0.0280856544	-0.1032186989	-0.0659760471	0.0937053915	0.1874411397	0.034254276	0.0023049833	0.0622435871	0.0673327236	0.1717215731	-0.033619735	-0.0631930543	-0.030128875	-0.030869311	-0.0967996586	0.0501924754	0.0282608193	0.008852086	-0.0481017539	0.1653623311	-0.0414698031	0.0068415818	0.0822020767	0.2288988215	-0.0501016918	0.1192847604	0.0645901216	-0.0355572147	-0.1207669249	-0.0325030049	-0.0168919878	0.0500887521	-0.1206811645	-5.957545681667398e-06	-0.0125852349528371	3.549235054915386e-11	0.0001583881388181	-0.0125536711218074	0.0497907254004276	0.0024791163359007	0.0001575946586345	-0.0562789674926094	-0.0511817067981325	0.00261956711077	0.0031673221820341	0.0012748721362173	-0.0005348880298891	2.861052045187497e-07	1.625298963703262e-06	-0.0006052704833308	0.0001947844397982	3.794097798749862e-08	3.663523579915002e-07	-0.0004231140993587	0.0001896620860114	1.7902554107612386e-07	3.5971706870233615e-08	0.0	0.0	0.0
861.8336070460676	-1.84282174288262	3.395991976040938	742757.1662340357	1267.2736132316045	-6.154998049210917	37.8840009857902	1605982.4107930865	847.9494583328049	-0.4092553869470521	719018.2838868971	0.1674899717451813	940.7309647568134	826.9924704623514	1.125503	27.477846	0.1238505309982736	0.0641067386318891	-0.0906973792	0.0977674607	-0.071022876	0.1602605787	-0.0490193735	0.0540693247	0.0364266759	0.1496599178	-0.1436651699	0.0385592531	0.1510486905	0.0574566756	0.216607245	0.0055868509	0.0518407186	-0.1224387898	0.0972533135	0.0287320443	-0.0939112955	0.0103610548	-0.0561411563	0.0002969423	0.0711936124	0.0111997469	0.047820688	0.0400089163	0.0283158517	0.083209366	0.0154237548	-0.015592105	-0.0523264427	-0.1237068941	-0.0611425392	0.0309634121	-0.0665115616	-0.0447909706	0.1244650156	-0.2482345856	-0.059630709	-0.0001169275	0.0514331205	0.0423943487	-0.0406872621	0.0275246065	-0.0527340125	0.087114101	-0.0071680673	-0.0236225659	0.0572544138	-0.1226839364	-0.0038500605	0.0345013639	0.0091566257	0.1482988362	-0.1389034775	0.1083135286	0.1145943474	0.0641164249	0.0576489751	0.1311181209	-0.0857653551	0.0686652974	-0.0240198541	0.1143953515	-0.0304745631	-0.0045073138	0.099750144	0.2931256301	0.1275762783	0.0442219896	0.1850560748	0.1121042769	-0.0281480835	0.0029261979	-0.162147447	0.0446971468	-0.1273444172	0.0003666616600099	0.0003726192056915	1.3444077292121548e-07	1.388450724502146e-07	0.019436715560289	0.0319903866820964	0.00102338484007	0.0003777859117715	-0.0837199839577351	-0.0274410164651257	0.0007530093846392	0.0070090357138834	0.0020126948512017	0.0007378227149844	5.443823587469511e-07	4.050940564053834e-06	-0.0007902871904685	-0.0001850167071377	3.4231181920077474e-08	6.245538434185952e-07	-0.0007812048501438	-0.0003580907507851	6.102810178881971e-07	1.2822898579783661e-07	0.0	0.0	0.0
861.2311368306634	-0.6024702154041961	0.3629703604491784	741719.0710466369	1268.3866348996687	1.1130216680642206	1.23881723358046	1608804.6555921056	848.1897167519573	0.2402584191524965	719425.7956037656	0.0577241079736567	941.5243477060012	821.9003712107964	1.071855	26.1681	0.0932480908149302	0.0478149704095214	-0.1303533315	0.0778570924	0.1257572512	-0.0026500282	-0.0733595305	0.1583791247	0.0186058685	-0.0605570362	-0.017331484	-0.0341785474	0.0968746647	0.0049737632	-0.011441563	0.1953630358	-0.0370420885	-0.1364803842	0.0571322605	0.0390197677	0.0258843155	0.0184590676	0.3250864294	0.0191810815	-0.2067543958	-0.1741315593	-0.2253094522	0.1335759596	0.1646691391	0.0521767141	-0.0212032599	0.0773695574	-0.3295609812	-0.080630859	-0.0938387759	0.002091112	0.0751511236	-0.1070884636	0.0782791627	-0.0494285306	-0.0651054445	0.193664034	0.1105685715	-0.0453005637	-0.1116226716	-0.045141492	-0.1658779422	0.2096446352	0.26721726	0.0430588924	0.3202789057	0.1007822155	0.0023104904	-0.0035202563	-0.059352558	-0.0113886824	-0.166410042	-0.0553533645	-0.065423823	0.0418585783	0.1946202826	0.1036452893	-0.0585922807	0.0271863457	-0.0534517022	0.0804092122	-0.0598354352	0.1479220956	0.0084865409	0.19938738	0.1498397237	0.0240057059	-0.0037983818	0.0371699626	0.2068712485	0.1045971399	-0.1086502725	0.0392444906	-0.1333121588	0.0001612245075932	-0.0002054371524167	2.59933418486698e-08	4.220442359308242e-08	0.0265885533032701	0.0071518377429811	5.114878310192901e-05	0.0007069511667608	-0.0983519205111775	-0.0146319365534424	0.0002140935673039	0.0096731002682369	0.0023829713602008	0.000370276508999	1.3710469311656053e-07	5.6785525035372505e-06	-0.0002203535568938	0.0005699336335747	3.248243466796604e-07	4.8555690035749147e-08	-0.0002962374053958	0.000484967444748	8.775660035563557e-08	2.3519342246540445e-07	0.0	0.0	0.0
