global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
13407.835900675043	37.268757984371405	1388.9603216976473	179770063.53943056	21094.374791071965	11.012907761796669	121.2841373698413	444972647.8262124	13605.12994591346	10.660159254806786	113.63899533784276	185099560.8451912	15704.570581401658	13563.126484122711	1.0126	25.038389	0.074654525754483	0.0425911017209118	0.0394316834	-0.1340047925	-0.1387239595	0.0854117741	0.0875347073	-0.0170767827	0.0032116996	-0.122912377	0.1048385733	0.0479199434	0.010057519	-0.1078808323	-0.1352836394	0.0506705687	-0.0145558036	0.2081303513	-0.0491028711	-0.042503186	0.0056570468	-0.099341346	-0.165866355	0.1032308694	-0.1105753852	-0.0452291076	-0.1311568088	-0.0762333323	-0.1032105817	0.0487885062	-0.1560681243	-0.0188400737	0.1303163871	0.0710424737	-0.1407551189	0.1448679389	-0.0149162239	-0.017828782	0.0833593083	-0.0331532973	0.0841770506	0.0306592068	-0.1147666268	0.0545576826	0.1962368611	0.1485992532	-0.0068017964	0.1262017576	-0.1223579733	0.0734002187	0.0137896401	-0.1174722009	-0.1694375695	0.0141431979	0.0454592794	0.0117129444	0.057219936	0.0885505513	0.0497809597	0.0466168891	-0.1519215473	0.0655835507	-0.003872244	-0.010612833	0.032217614	-0.1368827384	0.0653144781	-0.093068257	-0.0697256064	-0.1682695583	0.072215245	0.0946861568	-0.0364975928	0.0251801789226817	-0.0041478037783236	0.0006340414105782	1.7204276183475547e-05	-0.0189218668636783	0.0257354071483178	0.0003580370456067	0.0006623111810896	-0.1535470153115881	0.0043169062200121	1.8635679312379165e-05	0.023576685911097	-9.597230665808164e-05	6.471555869066081e-08	9.21068364527286e-09	4.188103536644365e-15	0.0003150081545864	0.0001600308401475	2.5609869798314706e-08	9.923013745592929e-08	-0.0001759849459894	-0.0006489926164504	3.0970701214892034e-08	4.21191416207136e-07	0.0	0.0	0.0	0.0
13388.281669998503	-19.5542306765401	382.36793735134194	179246086.0752179	21212.421447753903	118.04665668193776	13935.01315378328	449966823.67712975	13609.177013221151	4.047067307690668	16.37875379297859	185209698.97718695	15693.142626700785	13552.798901238542	0.86004	21.26606	0.0563394225572468	0.0251308228617792	0.0514765758	-0.0944331808	-0.128410033	0.0479607779	0.0950509735	-0.0527225954	0.0045287017	-0.0554158714	0.2533508245	-0.0269169044	0.0148223668	0.0052291282	0.0312654534	-0.1207916206	-0.0425163811	0.1754951963	-0.0704568838	-0.1355884941	-0.1196636505	-0.036316329	0.0012365073	-0.000109536	-0.032677542	0.0583116892	-0.0562294049	0.0713626404	-0.0405536001	-0.0524536518	-0.1814545106	0.0317006761	-0.0926911815	0.0814995736	-0.0737159169	0.1487240231	0.0108864671	-0.0478206683	0.1350905907	0.0982635211	0.0036146547	-0.0165644901	-0.0053556854	-0.1161537296	0.0434130731	-0.0261903257	0.0719958848	0.1278519634	-0.1054374631	0.0582230419	0.0073412104	-0.0876487234	-0.0998620192	0.0096897734	0.0486825057	0.0134003538	0.1176549134	0.0448115974	-0.0425955811	0.0552439372	-0.1707379167	0.1577564857	-0.1026512958	-0.0529160582	-0.0716388914	-0.1008218253	0.0182318036	-0.1621618927	-0.0004905718	-0.1176060055	0.0544064876	0.0901621419	-0.0474010431	0.0194304817728152	-0.0057496971498664	0.0003775436219237	3.305901731518294e-05	-0.0254717450289945	-0.0065498781653161	0.0006488097948221	4.290090398048587e-05	-0.1463110080700858	0.0072360072415023	5.235980079907383e-05	0.0214069110824847	-0.0004100066484783	-0.0003140343418202	1.681054517964083e-07	9.861756784245777e-08	0.0001549824074544	-0.000160025747132	2.5608239745154822e-08	2.4019546620361657e-08	8.603176506961877e-05	0.000262016711059	7.401464600994077e-09	6.865275687418533e-08	0.0	0.0	0.0	0.0
13357.31411711439	-30.967552884112592	958.9893316303102	178417840.4232634	21143.720165546125	-68.7012822077777	4719.866176992712	447056902.43892187	13591.878106971151	-17.298906250000073	299.2521574462916	184739150.4747617	15690.324361638506	13465.41302796661	0.8400849999999999	20.772654	0.0897594013427124	0.0517040369782001	0.0324727599	-0.0425394633	-0.1445408441	-0.1017176543	0.0348894884	-0.018366483	-0.0060444443	-0.0313703957	0.1638030801	0.0693174469	0.077109628	-0.054849593	-0.0557473281	-0.1521462429	-0.0043143198	0.1772860127	-0.0206513776	-0.0041492042	-0.0519973456	0.047642945	-0.0069668457	0.1326863516	0.056002787	0.2003448981	-0.0028099124	0.1162281635	-0.0812034788	-0.1081252532	0.0795494786	0.1191045598	-0.0155299897	0.0466682239	-0.0442577711	0.1660625209	0.0041917734	0.0022014938	0.121962103	0.111179619	0.01008085	-0.0744327459	-0.0770751487	-0.0881140181	0.0408773232	-0.0692543278	0.1462275943	0.1221337688	-0.1107301172	0.0682323955	-0.0231048915	-0.0288239227	-0.0450817354	-0.0499479948	0.031250543	-0.037365566	0.0625989244	0.0279582359	-0.1110043232	0.0165257559	-0.1331909505	0.1727966548	-0.1506033437	-0.0504043258	-0.0249012015	-0.0025218804	-0.0258175545	-0.0188436614	0.0579803223	-0.0144149207	0.1343792579	0.0855149763	-0.0580456054	0.017666079308455	-0.0017644024643602	0.0003120903581326	3.113116056240352e-06	-0.0574093585591271	-0.0319376135301326	0.0032958344501704	0.0010200111580001	-0.1076047657882384	0.0387062422818473	0.001498173191581	0.0115787856203416	-0.0002300019573716	0.0001800046911067	5.2900900394767295e-08	3.240168882041849e-08	0.0002519978469763	9.70154395219e-05	9.411995505627434e-09	6.35029148806907e-08	1.6029034370773458e-05	-7.000273069884531e-05	2.5692994285943687e-10	4.9003823052950605e-09	0.0	0.0	0.0	0.0
13388.894720952638	31.580603838247043	997.334538788304	179262501.84875342	21001.6220127986	-142.09815274752327	20191.885014258456	441068127.1684668	13591.975594951922	0.097487980770893	0.009503906394786	184741800.57376865	15634.148468411862	13305.47006518612	1.036141	25.620485	0.0241737389262295	0.0119532615321616	0.0789155747	0.1661958566	-0.0098665665	-0.1265728387	-0.0841428688	-0.1626031988	0.1356220158	0.1380223493	-0.0272209494	0.0345734514	0.0250001496	0.0191137965	-0.2559970545	0.0359833575	-0.0012129137	0.1089311858	0.0248805367	-0.0972660967	0.1096035911	-0.0172519562	0.1302099099	-0.040260366	0.061132992	-0.00937596	0.0244750582	-0.1299789558	0.0368825699	-0.0600764198	0.0016006348	0.0774798909	-0.224357163	0.0592505982	0.0994253846	0.1000502183	0.0085994835	-0.0526045498	0.0004607398	-0.1309494312	-0.1305597106	0.0043614475	0.0449047152	-0.0150121276	-0.0110889773	0.0636789601	-0.0165519636	0.1021482018	-0.0825642494	0.0210483636	0.0560833382	-0.0329913828	0.1863923433	-0.1141752535	-0.0746351885	-0.1200989497	0.0107617276	-0.1949608385	-0.0256321987	0.0563174117	-0.0270958914	0.1614627422	-0.0961220436	-0.0259226182	0.0401707814	-0.08077088	-0.0305452539	0.0619121194	0.0844565499	-0.0751724736	0.1619602685	0.0807510076	-0.0683731426	0.0179273466752505	0.0002612673667955	0.0003213897588146	6.826063695225578e-08	-0.0553993050910435	0.0020100534680835	0.0030690830045705	4.040314944554897e-06	-0.1144583977720117	-0.0068536319837732	4.697227136900031e-05	0.013100724820536	-9.600639200342526e-05	0.0001339955653681	9.217227305515358e-09	1.7954811538336786e-08	0.0001549960356623	-9.700181131399997e-05	9.409351398196852e-09	2.4023771071028977e-08	8.600737984014223e-05	6.997834546936877e-05	7.3972693869665045e-09	4.896968834630325e-09	0.0	0.0	0.0	0.0
13397.793375519635	8.89865456699772	79.18605310274938	179500867.3331178	21181.024026724008	179.4020139254062	32185.08260049164	448635778.8206597	13582.078966346156	-9.896628605765727	97.94325776046048	184472869.04806268	15656.886959420926	13607.695483312677	0.902265	22.310154	0.0844497543169185	0.0368808868881784	0.1012336792	0.0623712007	0.0615130375	-0.0373879039	0.0664159013	-0.0910329582	0.1343372375	-0.0767161689	-0.0601841879	0.1047926137	-0.049571682	0.0665934864	-0.0553547725	-0.1151366767	-0.0371410287	0.0995224193	-0.0061463124	-0.0436860339	0.0813195498	-0.1756262999	0.0130522863	-0.071898842	0.0063184262	-0.0736023521	0.0464139541	-0.0348992171	-0.0501130895	0.0096078736	-0.0296581436	-0.0521694456	-0.1338145091	0.0804995016	0.0399355498	0.0970606633	0.0549894306	-0.1309207388	-0.075031555	-0.1185237469	-0.0110047538	0.0015958748	0.0158883297	0.0756907597	0.0417576598	-0.0841817262	-0.0661454237	0.1284682184	-0.1020119853	0.0231234569	0.054915999	-0.083542312	0.0247797004	-0.0593014017	-0.0390360132	-0.0699855444	-0.0764719761	-0.1405541592	0.1152056675	-0.0365992271	0.0664068896	0.0592526808	-0.0414191911	0.0086074141	0.0739023602	0.1094195303	-0.0877593609	-0.0931709267	0.0722707278	0.0390230705	0.0865504774	0.0758767427	-0.0783272495	0.0288109697864342	0.0108836231111837	0.0008300719800348	0.0001184532520262	-0.0649084543853319	-0.0095091492942883	0.0042131074506927	9.042392030106546e-05	-0.1456185877667764	-0.0311601899947646	0.0009709574405098	0.0212047731031903	-0.0004189925555671	-0.0003229861635636	1.7555476162064938e-07	1.0432006185358085e-07	8.20367930873811e-05	-7.295924257491891e-05	5.3230510771058605e-09	6.7300354200617796e-09	-0.0001759830523549	-0.000261990432195	3.097003471614748e-08	6.863898656174505e-08	0.0	0.0	0.0	0.0
13384.020738652329	-13.772636867306574	189.68552627869224	179132011.13267562	21018.30293039175	-162.72109633225773	26478.1551915719	441769058.0737144	13600.502285907452	18.42331956129601	339.41870365763225	184973662.42897385	15694.635190820818	13497.433937251428	0.942027	23.293354	0.094093724138153	0.0531325090424042	0.0846439783	-0.1387547541	0.0640762599	0.0061732666	0.1031877849	-0.1043754799	0.1171676153	-0.2352148539	0.0042341518	0.1323709064	-0.0366557933	-0.0047481964	-0.0925667045	0.0741135776	-0.0387592484	0.1852396831	-0.0270636037	-0.0249640684	0.1464525467	-0.1521447317	-0.2084921211	-0.1117212961	0.0586313789	0.0967664594	-0.0440691401	-0.1058841509	-0.0713018092	0.1832468729	-0.0767006435	-0.0963971099	-0.1220986513	0.1474511802	-0.1026744119	0.1331060824	-0.0692667107	-0.0453878861	-0.163115802	-0.1332706895	0.0692968242	0.1083250708	-0.049059148	0.0305692675	0.1930197368	0.0412464814	-0.0905549581	0.1560173408	-0.1075504734	0.0086364551	0.0418174694	-0.1198012181	-0.1361963657	-0.0344596212	0.0159756724	0.0348497569	-0.0404666533	0.0013490912	0.3148797691	0.0276463648	-0.0413283134	-0.2191519499	-0.058016481	0.0635228612	-0.0276915439	0.0852297611	0.0387196932	-0.0471716931	-0.0031912151	0.1065076768	0.1028866537	0.0708988393	-0.0878535601	0.0287613453390633	-4.9624447370902325e-05	0.0008272149857128	2.4625857768674547e-09	-0.0469072678193214	0.0180011865660104	0.0022002917742735	0.0003240427177843	-0.1894146630521049	-0.0437960752853285	0.0019180962103981	0.0358779145791424	-9.600567974522716e-05	0.0003229868758218	9.21709054334312e-09	1.0432052195317393e-07	0.0001549961029407	7.295930985331891e-05	5.3230608942725984e-09	2.4023791926804075e-08	7.30075187587712e-05	0.0002489905711136	5.330097795312328e-09	6.199630450351217e-08	0.0	0.0	0.0	0.0
13438.075732751326	54.05499409899676	2921.9423870425744	180581879.3991601	21176.664905254656	158.3619748629062	25078.51508247974	448451136.5094442	13599.807354266826	-0.6949316406262369	0.4829299851434733	184954760.07317007	15710.252701475947	13625.286664511616	1.042337	25.773695	0.1240197394819246	0.0702785363489651	0.1062734307	-0.1092369661	-0.1344146305	0.0374265237	0.1005745863	-0.0806364686	0.0101079301	-0.1467502494	0.235792602	-0.0119024123	0.0413942568	-0.0772100816	-0.0546131063	-0.0272109497	-0.0451187778	0.1965728224	-0.066640033	-0.0726911243	-0.1621553925	0.038781379	-0.0344704206	0.0360931668	-0.087828908	0.0782155395	-0.0710385262	-0.0544530658	0.0957604687	-0.1899339189	-0.0889462071	-0.1428867181	-0.0252507249	0.0998350737	-0.1745654763	0.1545041837	-0.0136526015	-0.0264838834	0.1415283122	0.0999031133	0.0158970952	-0.010744348	-0.08308616	-0.019861316	0.0080467248	-0.0070352945	0.0440109986	0.1548472773	-0.1199547023	0.0673536101	-0.0733206264	-0.0232717771	-0.1666034796	-0.0382393302	0.0623562885	0.0077986896	0.0169083352	-0.001127404	0.0014973818	0.0446201853	-0.0830979021	0.0814898734	0.0319390998	0.1575171153	0.0112732084	0.0060983703	0.0625438271	-0.275492345	-0.0122884925	-0.2121493338	0.0475591593	0.0658240966	-0.096900045	0.0287420903062809	-1.92550327823976e-05	0.0008261077551744	3.7075628745120604e-10	-0.0776044775107323	-0.0306972096914108	0.0060224549297137	0.0009423186828384	-0.1446091046166486	0.0448055584354562	0.002007538066713	0.0209117931380288	-0.0009379957419073	-0.000841990062162	8.798360118362261e-07	7.089472647796913e-07	0.0001550255733038	2.9470363100000344e-08	8.685023012458619e-16	2.4032928378171873e-08	-5.4927275161556434e-05	-0.0001279347939203	3.017005556673334e-09	1.63673114954367e-08	0.0	0.0	0.0	0.0
13400.203606225215	-37.87212652611015	1434.297967609696	179565456.68829128	21195.24072500376	18.575819749104998	345.0610793512392	449238229.390858	13606.460162259616	6.652807992790258	44.25985418893394	185135758.147158	15692.588471957264	13569.83374966838	0.868425	21.473415	0.0798264063895155	0.047627224105112	0.119060431	-0.0028705939	-0.0642767033	-0.0618768463	0.1143101523	-0.0319775798	0.0440462204	-0.0749813026	0.1328672223	-0.0442267179	0.037534045	0.0194540036	-0.067983661	-0.0490026672	-0.0553273775	0.1700839725	-0.0475176144	-0.0594191637	-0.125428723	0.053790902	0.036989984	0.0211160942	-0.0916440476	0.1319698826	0.0303810884	0.1167739434	0.0815742458	-0.0061452353	0.1718135481	0.1361830082	0.2048839988	0.0996817149	-0.0770524157	0.1280008569	0.0093578848	-0.0340763313	0.1805116311	0.0908856199	-0.0371773628	-0.1016673454	0.0061948424	-0.0187144633	-0.0423673055	-0.1049521491	0.0251860404	0.1513323678	-0.0961192925	0.0378831069	-0.1043834802	-0.0155168759	-0.052737673	-0.0495082379	-0.0235245271	0.0050044558	-0.0030786871	-0.0544630285	-0.084324797	0.0078235421	-0.1208610001	0.132921702	-0.0409332368	0.0502037781	0.0073306871	0.0525771996	-0.0289747657	-0.216824325	0.1087789033	-0.0324469008	-0.0160999889	0.0606594461	-0.1054172954	0.0219408473983975	-0.0068012429078834	0.0004814007845597	4.6256905092034285e-05	-0.0668592283700206	0.0107452491407116	0.0044701564182345	0.0001154603790959	-0.1100818821275453	0.0345272224891033	0.001192129092812	0.0121180207727427	-0.0013719885209695	-0.0004339927790621	1.882352501672076e-06	1.8834973227813152e-07	0.0001551206232612	9.5049957399984e-08	9.034494401738772e-15	2.4062407760943144e-08	-0.0001758932831783	-0.0001209660080167	3.0938447067241633e-08	1.4632775095506871e-08	0.0	0.0	0.0	0.0
13376.230878535174	-23.97272769004121	574.6916729008686	178923552.51587787	21099.51319063627	-95.7275343674919	9163.760836079342	445189456.8818339	13537.596998948316	-68.86316331130001	4742.135261238776	183266532.50593448	15626.60868421451	13226.34905005283	1.037047	25.642889	0.2227299089560143	0.1690290846456426	0.0997572868	0.1116964821	-0.0238255312	-0.2013409715	-0.0115477357	-0.1234894628	0.1086824826	0.10308332	0.0491650475	0.026940487	0.053063601	0.0502626122	-0.0488181462	-0.0369500509	-0.0360710225	0.0972175634	0.0592666764	-0.1131123993	0.137421599	0.0916497895	0.1733551084	0.1433214683	-0.0454066627	0.0220464218	0.0640572964	0.2188255482	0.0269000195	0.008017936	-0.0479465503	0.083683467	-0.145484328	0.0705083424	0.116019513	0.1107710872	-0.014304239	-0.0152653213	0.0007251015	-0.0545830161	-0.1223003295	-0.0353556348	0.0101130432	-0.1011517211	-0.0369443815	-0.1950771115	0.1941247354	0.1196780734	-0.1039487139	0.0020347245	-0.0471748914	0.0267217091	0.2392280642	-0.0249614032	-0.0630222038	-0.1245244887	-0.0771259302	-0.1808932542	-0.0494487981	-0.0052276329	0.042200708	-0.0963750147	-0.0542007224	-0.1433464482	0.0175553043	-0.0426494004	-0.0644620513	0.0648188405	0.0763764032	-0.039126609	0.1166847264	0.0554119421	-0.1133587932	0.0112723999659039	-0.0106684474324936	0.0001270670009913	0.0001138157706198	-0.1024365604117747	-0.035577332041754	0.0104932489089951	0.0012657465552092	0.0527002794458013	0.1627821615733466	0.0264980321264911	0.0027773194536655	-0.0016459827556668	-0.0002739942346973	2.7092592319524725e-06	7.507284064735916e-08	0.0001551444449277	2.382166650001299e-08	5.674717948378413e-16	2.406979879192414e-08	-0.0001758719813737	2.1301804600007112e-08	3.093095383231108e-08	4.53766879216884e-16	0.0	0.0	0.0	0.0
13405.868412781496	29.637534246321596	878.3834362018853	179717307.90081266	21241.20703829252	141.69384765625	20077.146463632584	451188876.4436077	13556.20545372596	18.60845477764269	346.2745892115732	183770706.30362943	15672.043747855096	13510.63746117764	1.037532	25.654886	0.1187238675618109	0.0734873808267544	0.066421745	-0.048305363	0.1448616065	-0.1501645712	0.0188723247	-0.1583976127	0.0585989666	-0.0725459797	-0.099196364	0.0468948973	0.1023982447	0.093340677	0.007326215	-0.1342382187	-0.0105202802	0.0841422465	-0.0969065717	-0.0085437439	0.0407039831	-0.2195032202	0.1504167512	-0.0299677234	0.0397981033	-0.0831709964	0.2356565483	0.0421636727	-0.0679872133	0.0693089068	0.0280306624	-0.2473843309	0.0948241969	0.0558179014	-0.0171984377	0.0204042271	0.1221615009	-0.0883981769	-0.0961974509	-0.1528810102	-0.0174396977	-0.0210491825	0.1126909522	-0.0714161529	0.1871467151	-0.0700659074	-0.0552279573	0.107473105	-0.0684329148	-0.0558204206	-0.125255323	-0.0174994154	0.0686419302	0.1173632945	-0.0376356374	0.0068870373	-0.0211756007	-0.0154937424	0.1602923038	-0.0509340342	0.1549202759	-0.0103280329	0.0049037422	-0.0534091544	0.0484177643	-0.0545217082	0.0725153066	-0.0514006731	-0.0582503793	-0.065801167	-0.1079790101	0.0500887521	-0.1206811645	0.0235164730102468	0.0122440730443429	0.0005530245028416	0.0001499173247152	-0.0369484157178874	0.0654881446938872	0.0013651854240618	0.0042886970954475	0.0250545891682065	-0.0276456902775948	0.0007642841909246	0.0006277324383876	-0.0016339981215427	1.1984634124100058e-05	2.669949861205072e-06	1.4363145508854355e-10	0.000244007650433	8.886320550529999e-05	7.896669292677177e-09	5.953973346983312e-08	-9.800630083380566e-06	0.0001660713512903	9.605235003126415e-11	2.7579693719392683e-08	0.0	0.0	0.0	0.0
13391.347002798822	-14.521409982673504	210.87134788488967	179328174.549369	21111.37973022461	-129.82730806791005	16855.129920160023	445690354.1137385	13598.15988656851	41.95443284255089	1760.1744351401126	184909952.3006809	15707.991201474684	13371.764821680144	0.9663	23.893547	0.1182139518474547	0.0768883916765766	0.0508100981	-0.2016524321	-0.0449865627	-0.1242411696	0.0113595535	-0.0492333875	0.0148975043	-0.1326832389	0.0856688894	-0.0303312786	0.0141244238	-0.0022815942	-0.0028680213	0.0251971677	-0.0442337113	0.1235429415	-0.0775969245	0.0994246705	0.0027776616	-0.0364095204	-0.0761174542	-0.0380424558	-0.051052661	0.1124374668	-0.0073201551	0.1058389399	0.0832467905	0.2453078622	0.025714733	0.1501656177	0.1275179668	0.0707255681	-0.1290250211	0.0607398512	-0.0094895083	0.0652368054	-0.0447545254	0.0707114747	0.0937698809	-0.0272409419	0.0544203441	-0.0775151017	0.1050831757	-0.0310230671	-0.1652454344	0.1258950462	-0.0735725292	-0.0439548327	-0.1400957468	0.0022215209	0.0398099136	0.0434567454	-0.0127081712	0.0337482522	0.0952122936	0.1067773474	0.049987129	-0.0504402961	0.0590130181	0.0702087228	-0.0652512935	0.1145697901	0.0998930964	-0.0057803433	0.0973843563	-0.1362246929	-0.0642849513	0.0173736924	-0.0309867683	0.0446971468	-0.1273444172	0.0317019191219429	0.0081854461116961	0.0010050116760142	6.700152804748085e-05	-0.0611204597228862	-0.0241720440049987	0.0037357105967369	0.0005842877113795	-0.042998144831472	-0.0680527339996785	0.0046311746048309	0.0018488404589482	-0.0013719963810148	0.0002620017405279	1.882374069517708e-06	6.864491203964907e-08	0.0001680190066708	-7.598864376219999e-05	5.774273980818536e-09	2.8230386602642332e-08	-2.788480041490801e-05	-1.8084170331527445e-05	7.77562094179254e-10	3.270372165796974e-10	0.0	0.0	0.0	0.0
13346.898894834523	-44.4481079642992	1975.6343016059975	178139710.10893503	21199.853536752555	88.47380652794527	7827.614441544291	449433789.9797598	13562.681159855769	-35.47872671274126	1258.7400491573806	183946320.24390665	15696.87787638031	13379.87126870792	0.826736	20.44256	0.2174228717801795	0.1339275513522877	0.0466769139	-0.186498564	-0.1381736619	-0.1840740046	-0.0146023224	0.0333051513	-0.0110219309	-0.0550778623	0.1494775532	-0.0770942219	0.0965770675	-0.1074466397	0.1509800619	-0.1236569758	-0.0078538248	0.0837295233	-0.1123894988	0.1240494657	-0.0421689074	0.0514385082	0.02422142	0.0529555543	-0.1596103359	0.095435124	0.121411451	-0.0070544697	0.2158286379	0.0313321626	-0.0580993757	-0.0159450022	0.0374210218	0.0607517107	-0.1145723758	0.046563806	-0.0049309409	0.149253071	0.002931894	0.0548632726	0.0602305716	-0.1319352782	-0.0147245028	-0.1391013917	0.0511981086	-0.1852659943	-0.0668391419	0.095637751	-0.0673944953	-0.0624357222	-0.182688885	0.0495194575	0.1084877205	0.1045625854	-0.0382873532	0.0020297646	0.1555329026	0.1264692744	-0.0667333252	-0.0842216075	-0.0026882655	0.0676078624	-0.143785371	0.0148170581	0.0637564212	0.010462468	0.0485290071	0.0402152361	-0.0213029726	0.0733775174	-0.1487033122	0.0392444906	-0.1333121588	0.0224054109785498	-0.0092965081433931	0.0005020024411177	8.642506366017425e-05	-0.0397925999489672	0.0213278597739189	0.0015834510106985	0.0004548776025359	0.0894475670711187	0.1324457119025907	0.017541866601384	0.0080008672549422	-0.0006529991453937	0.000718997235621	4.264078838849026e-07	5.169570248307834e-07	2.075029392756278e-06	-0.000165943977278	2.7537403594855893e-08	4.305746980802488e-12	-0.0002299994267213	-0.0002021146263063	5.2899736292126654e-08	4.0850322166972483e-08	0.0	0.0	0.0	0.0
13323.466685559672	-23.43220927485163	549.0684315004428	177514764.52121842	21103.54925184984	-96.30428490271515	9274.51529062333	445359791.0252519	13533.944896334137	-28.73626352163228	825.7728411846941	183167664.4570088	15647.953455567667	13255.184175871016	1.032389	25.527704	0.104943149000047	0.077202014594085	0.0624525876	0.0475470897	-0.1902595632	-0.228451726	0.0536121124	0.0556765933	0.0851834452	0.0702478836	0.0379960625	0.0202261286	0.0871331579	-0.0350618168	0.0311987694	-0.0002984652	0.0016449553	0.0505083682	-0.0553844249	-0.0535606945	0.1746425812	0.1726330983	0.1618039776	0.045921381	-0.1251590847	0.0791980629	0.1919090932	0.2449059855	0.0812471572	0.0120029381	-0.1829610646	-0.0141715996	0.0072178427	0.0730170984	0.071780892	0.0371842252	0.0513380693	0.1370118103	0.0656033636	-0.0393899631	-0.0616541836	-0.1029817384	-0.0368324905	-0.2783724189	-0.0550266421	-0.2643841886	0.063750913	0.0805936376	-0.0492140411	-0.0872449138	-0.1308092698	0.0561436629	0.3465062296	0.0970164819	-0.0356620478	-0.1034067458	0.0899024008	-0.0095107739	-0.1172147376	-0.0468833369	-0.0627410916	-0.0835978332	-0.0517623282	-0.1255648254	-0.037528842	-0.011883437	0.0027159288	0.1608786387	0.0495162804	0.0048774339	-0.023284296	0.0337382312	-0.1385517956	0.0197500881278784	-0.0026553228506713	0.0003900659810589	7.050739441297688e-06	-0.0396796992121437	0.0001129007368235	0.0015744785295661	1.2746576375290137e-08	0.1530975384984287	0.0636499714273099	0.0040513188626973	0.0234388562942778	-0.0013159911611733	-0.0006629920157796	1.7318327362862506e-06	4.395584129874974e-07	0.0001081528099344	0.0001060777805416	1.1252495524641128e-08	1.1697030296706452e-08	-0.0002314287101049	-1.429283383600009e-06	5.355924786081785e-08	2.0428509906350897e-12	0.0	0.0	0.0	0.0
