global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
13543.156956396091	29.103828280432936	847.032820576928	183417100.34557983	21480.752807617188	151.04536228553843	22814.70146796956	461422741.18195367	13755.006510416666	-7.103428216629254	50.45869242880467	189200204.10160488	15835.330530064706	14888.512288460364	1.17489	23.535818	0.0413544453428052	0.0198806052933486	0.1684950731	0.0309081796	-0.1274626547	-0.0666577085	-0.2038078488	-0.022287484	-0.0464765397	0.1237166974	0.1532992109	0.046802329	0.2624542648	-0.0398012337	-0.0139280666	-0.1051287122	-0.0511419537	0.1875491866	-0.1891841698	-0.0490029897	0.2110365889	0.0282918284	0.0199142045	-0.2070205943	-0.082264006	0.0661135238	-0.0195106797	-0.0138935585	-0.05852935	-0.049815401	0.0074932552	0.0527739094	-0.0279902929	0.0626789812	0.1450065232	-0.0855345279	0.1731007941	-0.0250933057	-0.1024643999	-0.1178676386	-0.3297754738	0.0648448641	-0.0875353872	-0.0209377234	0.0560877188	-0.081423226	-0.038991863	-0.1059668075	-0.0865652312	0.0190728387	0.1438612944	0.0898363905	-0.01353254	0.0798609721	-0.1984542192	0.0394821094	0.0843662607	0.1712430633	-0.0835213573	-0.0540999549	0.0796999329	-0.014934379	0.1413111741	0.0837306661	0.0224164508	-0.1677276207	-0.1200396035	0.0467788984	0.1726604942	-0.0230168731	0.1416635206	-0.0560995576	0.1867551543	-0.3319091881	-0.024821808	0.2373991386	0.05147129	0.0990808418	-0.0253948054	0.0064446201267003	0.0177200976578006	4.1533128577470594e-05	0.0003140018610019	0.0035341072625953	0.0023262937767469	1.2489914143528844e-05	5.411642735731356e-06	-0.062911364179655	0.0096592834801754	9.330175735038948e-05	0.0039578397429451	3.695697332783718e-05	2.7975096522446274e-05	1.3658178775544687e-09	7.826060254401855e-10	-0.0002830056581366	-7.900499884969998e-05	6.2417898432410946e-09	8.00922025373301e-08	-0.0003039946062455	-0.0001259953131895	9.24127206263566e-08	1.58748189457202e-08
13570.611833020335	27.454876624244207	753.770250452471	184161505.52251157	21323.987104827283	-156.76570278990403	24575.485571212525	454712426.04684025	13803.979835792825	48.97332537615876	2398.386598399115	190549859.3069749	15899.298282846545	14628.356010290292	1.414937	28.34453	0.0589360848075837	0.0356563547548989	-0.1760737935	-0.1082298545	-0.0634562211	-0.092494568	0.049175652	0.2336347235	0.0587455213	0.1929547365	-0.0833090394	-0.0981650658	-0.1189149314	-0.0958215615	0.0656864458	-0.0525872896	-0.2323277146	-0.0639085631	0.0612543956	-0.0853508247	0.3309478669	0.0381827085	0.0954822111	-0.2439933282	-0.1108155023	-0.1403821984	-0.1050237289	-0.0716971322	-0.0212104214	0.1586311275	-0.0687106604	0.0083037932	0.0006081034	0.1176645616	-0.1282417263	0.1838211857	0.094037871	0.1986919864	-0.0024955339	0.0959772703	-0.1913886261	0.0088598712	-0.1971348546	-0.1319922303	-0.0620264074	-0.0746041002	-0.2053730159	-0.2137958445	-0.3656806308	-0.059824223	-0.3418412499	0.0922373923	0.0930902022	0.1262271824	0.0136111293	0.0472149873	0.2502254394	-0.1116163817	0.0823637606	-0.0470115513	-0.0612913961	0.3438400388	0.1965213128	0.128676435	-0.0226451786	-0.2869505354	0.3387780293	0.1984990475	0.0308947236	0.1372840032	-0.1004386595	0.0232661179	-0.1721040137	-0.0373773537	0.0300340218	-0.1418124752	-0.0673126386	0.0946861568	-0.0364975928	0.0085532108646049	0.0021085907379046	7.31574160943953e-05	4.446154899977065e-06	-0.0224562572086028	-0.0259903644711981	0.0005042834878189	0.0006754990453457	-0.0669446685626269	-0.0040333043829719	1.6267544245700385e-05	0.0044815886489599	0.0003089943277868	0.0002720373544589	9.547749460441643e-08	7.40043222210314e-08	-0.0002830064284211	-7.70284500030069e-10	5.933382109865733e-19	8.00926385276672e-08	-3.9956226678779976e-05	0.0002640383795667	1.5965000504060487e-09	6.971626588421933e-08
13557.97577285124	-12.6360601690958	159.67001659700935	183818707.0572212	21530.181116440715	206.19401161343197	42515.970425240106	463548698.9067404	13801.334551022375	-2.645284770449507	6.997531516772101	190476835.389244	15871.243881575025	14944.177295978252	1.256988	25.180447	0.161726689314369	0.118597440987483	-0.0832449582	0.103294787	0.212689709	-0.0160638898	-0.0638341126	0.0342892753	-0.1406547672	-0.0532045429	0.0106583543	-0.208574655	0.1059662872	-0.2163397717	-0.1664425415	-0.0452987892	-0.0416791852	-0.0746510513	0.0554611725	0.182554332	-0.0317963399	-0.0328430097	-0.1284070829	-0.1331102835	0.0433843348	0.0061772626	-0.0561713437	0.0161058484	-0.1567467523	0.0630312929	-0.0945396067	-0.0954097024	-0.1972111061	0.1087533982	0.007709665	0.0004197265	-0.0840758189	0.1229202864	0.1342214581	-0.0871209611	-0.0970942115	-0.0659797348	-0.1330600901	0.1097376357	0.111637074	0.0442231236	0.1147581451	-0.0420750298	-0.2089071596	-0.0994836155	0.0235510268	0.0950806255	-0.1076397335	0.0602777543	0.0510413313	-0.0721189515	-0.0026742762	-0.1487721293	-0.1628162659	-0.0774297034	0.1647343222	0.1606431574	-0.0136889725	0.0235837695	0.0102207883	0.2133598464	-0.0012742575	0.1915938575	0.0098004322	0.1496870724	-0.1853661722	0.2877502182	0.0891917947	-0.0304491203	-0.1185281436	0.2576801595	0.0465154078	0.0901621419	-0.0474010431	0.0045855278362694	-0.0039676830283355	2.1027065537201524e-05	1.5742508613341567e-05	-0.0048964963755224	0.0175597608330803	2.3975676755504e-05	0.0003083452005149	0.0439070250130413	0.1108516935756682	0.0122880979685938	0.0019278268454958	-9.900037152422536e-05	-0.000407994699311	9.801073561934652e-09	1.6645967466589406e-07	-0.000137999408297	0.0001450070201241	2.1027035885271143e-08	1.9043836690322117e-08	-6.006908568207069e-06	3.394931811057291e-05	3.6082950546799495e-11	1.1525562001728735e-09
13543.252147199444	-14.723625651795372	216.78515233420677	183419678.7226224	21404.69975490196	-125.48136153875384	15745.572093619452	458161171.5975001	13757.253074363423	-44.08147665895194	1943.1765844337249	189262012.15208188	15840.281641215162	14826.829660122212	1.214097	24.321234	0.0587166902380396	0.0338476489127774	0.1836702049	-0.0115496288	-0.0144638013	-0.0612993762	0.0090252703	-0.0116988312	0.0462813048	-0.0454849672	0.0305727327	0.0991985024	0.047726791	0.0401799088	-0.0620894477	0.1366602435	0.1373848414	0.0851486289	-0.1141085837	-0.0411054864	0.009528434	0.0248895866	-0.0891146558	-0.0800144706	0.0183347274	0.0073840574	0.0118872962	-0.1036473116	0.0175674616	-0.0243830211	-0.165178451	-0.0081479587	0.1786454814	-0.0189644887	0.0398953107	0.0105468525	-0.0442121443	-0.1579636191	-0.0691514928	-0.0296971302	-0.0621738914	0.0814641458	-0.0854169214	-0.1106313051	0.1700476387	0.0591407797	0.0502404929	-0.034864442	0.0082674645	0.0406999442	0.0102287975	0.1385687796	-0.0287984563	0.0489085279	0.066413384	0.0322479858	-0.0924766378	0.1340163282	0.029289391	-0.0094105334	0.1255814926	0.0969979232	0.0038266043	0.0533198994	-0.1670841849	0.1041647255	0.0001559329	0.1162446613	0.1995865975	0.0822493077	-0.1243455015	-0.0959200705	-0.1350235724	0.0252687342	0.0131923546	-0.0303573434	0.0943687983	0.0855149763	-0.0580456054	0.0208548951574556	0.0162693673211862	0.0004349266520284	0.0002646923130316	0.0230127851521189	0.0279092815276413	0.0005295882804575	0.0007789279953891	0.0429178991496712	-0.00098912586337	9.78369973587642e-07	0.0018419460674213	-0.000193996163812	-9.499579228777463e-05	3.763451157377234e-08	9.024200552382026e-09	-0.0002830024798652	-0.0001450030715682	2.102589076421253e-08	8.009040360985295e-08	2.4972538092659315e-05	3.0979446660866384e-05	6.236276587893204e-10	9.597261154134651e-10
13535.683855883875	-7.568291315568786	57.2790334373139	183214737.44643536	21423.534411860448	18.83465695848645	354.744302743862	458967826.6961688	13794.206842869888	36.95376850646426	1365.5810068293497	190280142.42387843	15870.050505582309	14768.734439556416	1.161922	23.276039	0.0310645805217037	0.0171385035130814	-0.1047042106	-0.1298188818	0.09150576	-2.75693e-05	0.0263140178	0.0586052865	0.0117762938	-0.0394227734	-0.1656893981	-0.0160272028	-0.0226083162	-0.1254521071	0.0492373955	0.0464220922	0.0417448038	-0.0607671233	0.1318910858	-0.0531440984	-0.033412551	0.0154583444	0.0472357392	-0.0203276622	0.1108011686	0.0091561238	-0.0137784437	-0.1264502898	-0.0624801591	-0.2198059989	-0.1155641984	0.1410683609	0.0939108933	0.042801983	0.0694590241	0.0609347035	-0.027477454	0.0318923535	0.0547311616	0.1475445197	0.0002553715	-0.0555370066	-0.1448197514	-0.055157479	-0.0082184402	-0.1417697039	0.0354573579	0.0141614591	-0.0455492686	-0.0466055383	0.1457983324	-0.0643054414	-0.0501048679	0.0338787213	0.078518337	-0.0843767983	-0.0085866463	-0.1056672437	0.1310793592	-0.1299847474	0.0876678523	0.0350252587	-0.1329178553	0.1102856713	-0.0005185414	-0.010241964	0.2027264686	0.0434382733	0.203415907	-0.0169687585	0.0095348338	-0.0689383957	-0.0830263189	0.2386982749	-0.0280229572	-0.0121411505	0.2186463051	0.0807510076	-0.0683731426	0.0161379917016262	-0.0047169034558294	0.0002604347761617	2.2249178211615336e-05	0.0128056809696914	-0.0102071041824275	0.0001639854650975	0.0001041849757909	0.0449099385844959	0.0019920394348246	3.968221109896703e-06	0.0020169025836631	-9.902307437301594e-05	9.497308943898406e-05	9.805569258283846e-09	9.019887717585269e-09	-0.000282991652003	1.0827862200011184e-08	1.1724259982243107e-16	8.008427510338705e-08	-0.0001630142135786	-0.0001879867516712	2.6573633828649413e-08	3.5339018803911726e-08
13507.775207448654	-27.90864843522104	778.8926574807657	182459991.0549645	21414.418909409465	-9.115502450982603	83.09238493386985	458577337.2276737	13801.008341471354	6.801498601465937	46.2603832257431	190467831.2413619	15870.104084354623	14788.803023558396	1.056604	21.166269	0.0458430383740743	0.0323130936419711	-0.0577299091	0.0910718455	0.1819704256	0.1017948445	0.0625640722	-0.0813024056	-0.0443819357	-0.1146188641	-0.0251896059	-0.145832629	-0.1600548405	-0.0829175418	-0.0071918168	0.0298585229	0.0620572575	-0.0789319761	0.1126754123	0.1174639599	-0.1604610483	0.1537933842	-0.0082299725	0.0151592701	0.0778899529	-0.1306050913	0.0448256472	-0.0813284695	-0.1241393141	-0.0393036328	0.069984991	-0.025289864	0.0174099547	0.1232103526	-0.1233071493	-0.000855475	-0.1140680257	0.0274742815	0.1982133088	-0.0462045217	0.0677366244	-0.0530363174	-0.1515536625	0.0083729862	0.1613902723	0.0147348	-0.0110839607	0.0288758421	0.1009207963	-0.1907856593	-0.0306099339	-0.0622924676	-0.0283704118	0.0055180526	0.0509339963	-0.105633515	-0.1732274982	-0.1571214337	-0.0928956513	-0.1422009999	0.1582137892	-0.0159035841	-0.0100494993	0.0255157981	-0.0909674629	0.1426009972	0.0461827135	0.0685374881	0.0353100349	0.050019672	-0.0321681466	0.0370051322	-0.1436212762	-0.0014340521	-0.0808700084	0.0328549262	-0.0207453101	0.0758767427	-0.0783272495	0.0155403970589844	-0.0005975946426417	0.0002415039407508	3.571193569141796e-07	0.0222922299555108	0.0094865489858194	0.0004969435163893	8.999461166035108e-05	0.0733194206182048	0.0284094820337089	0.0008070986694236	0.0053757374397892	-0.0002300206383578	-0.0001309975639847	5.290949407052981e-08	1.716036176994759e-08	-0.0002829827418111	8.91019190000326e-09	7.939151969488372e-17	8.007923216292768e-08	-0.0001470324335172	1.5981780061400004e-05	2.1618536505989836e-08	2.5541729393096266e-10
13504.298075686753	-3.4771317619015463	12.090445289624553	182366066.5169969	21387.65833476945	-26.76057464001497	716.1283550638121	457431929.0448331	13740.331362123845	-60.67697934750868	3681.6958227379946	188796705.9409641	15843.399562224176	14701.92091171558	1.124416	22.5247	0.0527741105323251	0.0273416436200145	0.1300979299	0.0746241501	-0.0489063061	0.0486154946	0.1367783974	-0.0371886135	0.0719399124	-0.1104342306	0.1227710584	0.0797880922	-0.0968473545	0.0547252284	-0.0331522276	0.1444267872	0.1321779531	-0.0121682381	-0.0093101235	0.0209803362	-0.1307482915	0.2561867177	0.077806338	-0.0609714545	0.0801449868	0.0688466634	-0.2181760392	-0.0195406203	0.0045406186	0.0039348583	-0.0085772362	-0.0641400774	0.0538827296	-0.009633505	-0.0237758443	0.0411724905	-0.075985627	-0.1580336482	0.0234688848	-0.0606804093	0.0964486694	0.0845535286	-0.1093832581	-0.2278701715	0.107199903	-0.1859055083	0.0962385439	0.1813723652	0.0662237733	-0.171851237	-0.0269993738	0.1273617653	-0.0509781975	0.0324671894	0.088951464	-0.0080571208	-0.1648392101	0.035467795	-0.0629918785	-0.12013446	0.0949562644	-0.1091057194	-0.0216957938	-0.090050829	-0.1530147366	0.1418050188	-0.0344474344	0.0866080318	0.1879913521	-0.0877907984	-0.1624442345	-0.1113692436	0.121089366	-0.0587281625	0.0119104136	-0.2070233811	-0.140069107	0.0708988393	-0.0878535601	0.016232756660699	0.0006923596017146	0.0002635023888054	4.793618180863996e-07	0.0084834374831359	-0.0138087924723749	7.196871153027516e-05	0.0001906827495451	0.0709701603725392	-0.0023492602456656	5.519023701864818e-06	0.0050367636633039	-0.0006099725127004	-0.0003799518743426	3.720664662500397e-07	1.4436342681645494e-07	-0.0002830584736992	-7.573188810002658e-08	5.7353188751949446e-15	8.012209953292071e-08	0.0001914139245035	0.0003384463580206	3.663929049383159e-08	1.1454593725747583e-07
13548.424353645409	44.12627795865592	1947.1284064845631	183559802.466452	21483.70424038756	96.04590561810984	9224.81598600286	461549547.88844645	13805.2020489728	64.8706868489553	4208.206012255222	190583603.6129628	15856.45075037522	14836.555956767155	1.110667	22.249287	0.2014382962777229	0.1269110887749815	0.1044339256	-0.074070242	-0.039264514	-0.0464550213	0.1104841964	0.0442192966	0.1238791409	-0.0670594297	0.0302714509	0.2990221123	0.1278149462	0.142546199	0.0299350216	0.1449388207	-0.0096783569	-0.0481504113	-0.0157550535	-0.1204194783	-0.0591424213	0.1816522996	-0.0857500632	0.0830473439	-0.0210228921	0.2397652402	0.0241572578	0.2414955011	-0.2585149081	0.0285246192	0.0476378744	-0.1232431679	0.0246015241	0.0675149325	0.0291951428	0.0356568198	0.0067605857	-0.1639644914	-0.1540066647	0.0617483523	0.0147602298	-0.3037131879	0.1014191505	-0.0831688905	0.2179225759	-0.0508311067	0.0017888293	0.1173222196	-0.0840383607	0.1062218807	0.1037898698	0.065760314	-0.0557432885	0.0801715299	0.087544111	0.0793881011	0.0904622701	0.1491969708	0.0524164209	-0.0002100708	0.113338281	-0.0949767427	-0.0626312657	-0.0717556403	-0.0707688721	0.0951285754	-0.0010938709	-0.061795095	-0.0625232624	0.2712656523	0.0965649194	-0.0779934957	0.0595052404	-0.0705933973	-0.0886759583	-0.1906505616	-0.2594362371	0.0658240966	-0.096900045	0.0069902023221004	-0.0092425543385986	4.886292850389783e-05	8.542481070194782e-05	-0.0221400718713056	-0.0306235093544415	0.0004901827824665	0.0009377993251815	-0.0546933802552587	-0.1256635406277979	0.0157913254431142	0.0029913658437463	-0.0013279756970848	-0.0007180031843843	1.7635194520478603e-06	5.155285727861387e-07	-0.0002831272888454	-6.881514619998339e-08	4.7355243465250875e-15	8.016106168894656e-08	0.0001913120848964	-1.0183960709998188e-07	3.6600313827407367e-08	1.0371305574278681e-14
13571.40466065665	22.98030701124117	528.0945103308999	184183024.46329305	21415.70514155369	-67.99909883386863	4623.877442218234	458632426.7099692	13854.521472318673	49.319423345872565	2432.4055191694	191947765.2269392	15896.851223312262	14855.53400872304	1.163848	23.314627	0.0861653037331285	0.0510501876160667	-0.1680699422	-0.0992574694	0.0231925953	-0.0217176688	-0.0158774265	0.0611550105	0.0628616683	0.0952083043	-0.079856816	-0.0224318358	0.0849319082	0.0192699471	0.1264657383	-0.0446223603	-0.1584125402	-0.0592984216	0.1072198966	-0.051845311	0.2439802253	0.2071876289	-0.0749430317	0.1986835556	0.1654526733	-0.1090909964	0.0746265017	-0.0979009217	0.1042443257	-0.0244627487	-0.2794813832	0.1378724369	0.0438303381	-0.0575677146	0.2535654975	0.0142541188	0.0906598861	0.0709248743	-0.0450808618	0.0912633702	-0.0898440912	-0.3024458097	0.0228193886	-0.2658069561	-0.0231042938	-0.129008822	-0.130884446	0.0221418741	0.2130404872	0.0056405511	-0.1084404875	-0.0566577061	-0.0773274178	0.0795158281	0.005862074	0.1374417954	0.2009419109	-0.0639035574	0.0714321974	0.0438775374	0.1512800478	0.0408756556	-0.1791519325	-0.048068482	0.0125744278	-0.0760533771	0.0558467784	-0.0101569339	0.1027094872	0.1015416384	0.102267031	-0.0486895264	0.1601061892	0.0654770035	0.0934236996	0.1824465174	-0.155567399	0.0606594461	-0.1054172954	0.0137055361336422	0.0067153338115418	0.0001878417207105	4.509570820043652e-05	-0.023689954741755	-0.0015498828704493	0.0005612139556664	2.4021369121124685e-06	-0.081004553572356	-0.0263111733170973	0.0006922778413223	0.0065617376994566	-0.0007910200756765	0.0005369556214082	6.257127601232558e-07	2.883213393619735e-07	0.0002109240236127	0.0004940513124581	2.440866993415712e-07	4.4488943736970837e-08	0.0001920834257108	7.713408144e-07	3.6896042432796436e-08	5.949666519592555e-13
13560.79240895401	-10.612251702639696	112.61988620017914	183895090.75874472	21473.63981239469	57.93467084099757	3356.4260854547338	461117206.7924622	13869.544065875773	15.022593557099754	225.67831718181503	192364252.59526983	15910.155519907712	14797.013023963342	1.138275	22.802328	0.0423083604677397	0.0298050524418313	-0.104609078	0.1929530292	0.1492549564	-0.0439612673	0.0918796055	0.0622826789	-0.0706466896	-0.0147958987	0.2138582034	-0.0979640355	0.0379486614	-0.0475388128	0.1887723221	-0.1210615632	-0.1213368215	-0.164666702	-0.0844493821	0.0527450433	0.0460186044	0.1182989205	-0.0947993263	0.0372387589	-0.215128954	0.1042300193	-0.0606964689	-0.0854810257	-0.0668373398	-0.0707312544	0.0694234987	-0.148144601	0.0049264908	0.0280672322	-0.0154461762	0.0208586606	0.0037408737	0.1705785181	-0.0464363686	-0.1802742892	0.0202352142	-0.1775645374	0.0863532481	-0.0225755596	0.0813365221	-0.0653555735	-0.2001506721	0.0427452	0.011500858	-0.0903859638	-0.0194214722	0.0301604335	-0.1037664555	0.0698795016	0.0276980995	0.2024817331	0.0308275002	-0.06301988	-0.1073485138	0.0390481758	0.2204397868	0.1865533581	-0.175331113	0.0166380173	-0.0196485983	-0.0669720004	0.0526851889	-0.0070562734	-0.202972961	-0.0419612355	0.0762226824	0.0263540153	-0.0634328266	0.0825040707	-0.169082288	-0.0672947698	0.0084943938	0.0554119421	-0.1133587932	0.0174640930563612	0.003758556922719	0.0003049945462812	1.4126750141318918e-05	0.0063892837378318	0.0300792384795868	4.082294668252189e-05	0.0009047605875118	-0.0810231444608149	-1.8590888458902555e-05	3.4562113369135615e-10	0.006564749938318	-0.0007080121646578	8.30079110187e-05	5.012812253034238e-07	6.890313291688417e-09	0.0001249319560581	-8.59920675546e-05	7.394635682314891e-09	1.5607993644503033e-08	0.0001920439207446	-3.9504966200002926e-08	3.6880867494958215e-08	1.560642354463373e-15
13534.261171592683	-26.53123736132693	703.90655592307	183176225.46088132	21486.6523772595	13.012564864809974	169.326844360887	461676230.3811913	13800.351594147858	-69.19247172791438	4787.598143818231	190449704.1220993	15907.154230714754	14923.089206988994	1.117685	22.389864	0.0078122693772082	0.0057243890259674	0.0939597117	0.1153251038	0.0505933727	-0.1952548418	0.0940074303	0.0918435923	-0.0681732187	-0.0154164971	0.1460248606	0.1783663969	-0.050649325	-0.0957422125	0.1666461106	0.1003722647	-0.0245209095	-0.0428121273	-0.1806742182	-0.1393773455	0.1224026878	0.262611519	-0.0695556572	0.0692778651	-0.0223736573	0.0648279957	-0.1725046129	-0.0329683833	0.083093728	0.0535083236	-0.0768178801	-0.0279781962	0.0383301147	-0.0623417082	-0.1132769369	0.0900845942	-0.0342392138	-0.010777966	-0.1770780692	-0.0868133302	-0.0229297713	0.0583102067	-0.0795642422	-0.144147632	0.1056280133	-0.0365194345	-0.2833068095	0.2209295046	0.1663179361	-0.1184288142	-0.0094645403	-0.0321918157	-0.1173494248	0.0738413558	0.0682176431	0.159678758	0.021812577	0.1856778294	-0.040354967	-0.0504870271	0.1676229938	0.090969192	-0.0750039093	-0.0117261768	-0.0116703089	-0.0258899799	0.0497482182	-0.1604226107	0.1339889986	-0.1297064783	0.0356947466	0.0329027223	0.0071694896	-0.0049274592	-0.1202582396	-0.0589189675	-0.1217709401	0.0500887521	-0.1206811645	0.0171275037873641	-0.0003365892689971	0.0002933513859861	1.1329233600400257e-07	0.0063950839676323	5.800229800500059e-06	4.089709895306768e-05	3.364266573860896e-11	-0.0809546549311051	6.84895297098087e-05	4.6908156798707695e-09	0.0065536561550142	-0.0007650036906409	-5.699152598310001e-05	5.852306466941979e-07	3.2480340338823635e-09	3.3926603120182364e-05	-9.100535293791763e-05	8.281974263354957e-09	1.1510143992743675e-09	0.0001920129926916	-3.092805300002033e-08	3.6868989362384436e-08	9.565444623720668e-16
13512.053010645015	-22.208160947668148	493.2024126775326	182575576.56248105	21390.21526261872	-96.43711464077931	9300.117080238815	457541308.9811669	13784.953857421877	-15.397736725981304	237.09029628263343	190024952.8512503	15901.256487431418	14721.506808060863	1.160624	23.250048	0.1551268413802498	0.1311721416593826	-0.0958337059	-0.1611304007	-0.0533920645	-0.0983735672	0.1032328578	0.0790609284	0.0777843259	0.0928245953	-0.1357620974	0.0494258821	0.023247313	0.0137576566	0.0426128266	-0.0656641145	0.0025580289	-0.0953648686	0.1455652994	-0.1404150529	-0.0426966698	0.087169282	-0.0960451303	-0.1284684038	-0.0404174603	-0.026756666	0.1143503543	-0.0145867244	0.0858116338	0.084544917	0.1098172751	0.1104400067	-0.0624238704	0.0700177493	0.0064694438	0.0858725011	0.0433883079	0.0619021602	-0.0648481079	0.195729741	0.1379596425	0.0415821993	0.0594584388	0.1043586448	0.1806303704	-0.0401531568	-0.0509265216	-0.0199325036	-0.0053671893	-0.0542982061	-0.0345456748	0.0285965162	-0.0586083247	0.0147448717	0.0194038054	0.0690263779	-0.0275797218	0.0415259708	0.2580484778	-0.0929678988	0.071133754	-0.0402423568	-0.0524395756	-0.0382822971	-0.1234645033	-0.0353402004	0.0777533257	-0.0251625746	-0.0974645812	-0.0396003628	-0.143911417	0.1155534077	0.0679955493	-0.006155703	-0.0757215565	0.1090356764	-0.0697901396	0.0446971468	-0.1273444172	0.0248392007155331	0.007711696928169	0.0006169858921865	5.94702695119312e-05	0.0066579071040422	0.0002628231364098	4.432772700605559e-05	6.907600103233668e-08	0.0511999357659505	0.1321545906970556	0.0174648358423062	0.0026214334224374	-0.0005970006506334	0.0001680030400075	3.564097768567029e-07	2.8225021451761657e-08	2.697994825662242e-05	-6.946654863559942e-06	4.8256013793421e-11	7.279176079300231e-10	6.700807519035326e-05	-0.0001250049175012	4.4900821407160355e-09	1.56262293994935e-08
13526.400782113196	14.347771468181236	205.85854610315556	182963518.1183525	21319.54380648744	-70.67145613128014	4994.454711715453	454522948.11673695	13806.558027102625	21.604169680747876	466.7401475945457	190621044.55575192	15876.77759907264	14635.767069303072	1.046231	20.958477	0.0537220902515072	0.030499127930239	-0.1528341527	0.0936905142	-0.0129914093	0.0251910447	0.1242223903	-0.0019943954	-0.0538157215	0.1110044961	-0.026153084	-0.0794283141	-0.1010655796	0.0715625784	0.0940014407	-0.0560750579	0.0140532369	-0.1466804876	-0.0610208857	-0.0341671761	-0.2155362196	-0.014829133	-0.1164933252	-0.0778653736	-0.0305183799	0.1483090165	0.115945417	0.019078856	0.0153282852	0.0833471614	0.0849922479	0.1958236714	-0.0814823769	-0.0904455304	0.0055889512	-0.0336463498	-0.0157846436	0.1422073372	-0.0307724795	-0.0123930396	0.1530771504	0.0013651535	-0.0099982611	0.023193793	0.2596799773	0.0792900013	0.069060091	-0.0678150715	0.0724209537	0.0299802781	0.0753046409	0.1168821811	0.0741802965	-0.0132100149	-0.00110461	0.1467922158	-0.1611960467	-0.1096617621	0.017847329	-0.1641590309	0.0204743356	-0.0499458438	-0.1155932474	0.044108985	-0.1449520454	0.0206193821	-0.004781386	-0.0897508714	-0.0586337499	0.1015991717	0.094339997	-0.0330961076	-0.0963634175	-0.0512314514	0.0005443438	0.1054384412	-0.0498285053	0.0392444906	-0.1333121588	0.0162238437387856	-0.0086153569767475	0.0002632131056605	7.422437583679182e-05	0.0004568655048728	-0.0062010415991694	2.087260895426785e-07	3.845291691462939e-05	0.0766544574062919	0.0254545216403414	0.0006479326719386	0.005875905840253	-0.0006110016017561	-1.4000951122700035e-05	3.7332295734851995e-07	1.9602663234023543e-10	-0.0001369925598171	-0.0001639725080737	2.6886983403986963e-08	1.876696144524172e-08	-2.404186631820368e-05	-9.104994150855694e-05	5.780113360623764e-10	8.29009184871164e-09
