global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
10163.617230161784	-5.03502278598171	25.351454455355015	103299115.20124152	12265.577055373997	2.2785058352055785	5.191588841065871	150444380.50131705	11087.230227423675	-12.51998083460785	156.74992009894788	122926674.11589724	11290.1036866443	10423.230948269513	0.974369	22.671843	0.0439072758686568	0.0245105809642292	-0.1517390926	0.0877392953	-0.0663500502	-0.0842436837	-0.1671845402	0.0225171543	-0.0814384006	0.0284719932	0.0007604873	0.0941956205	-0.0469435188	-0.1388145139	-0.0281530963	-0.0653553529	0.1326205123	0.1036723768	-0.0188465458	-0.0261232792	0.1561674914	-0.0424978087	-0.1222025486	0.0074883614	0.0096955978	0.0556052813	0.066631901	0.0059871392	-0.1455182487	0.1096493667	-0.1128613349	-0.0338970521	0.2258903125	0.0403670046	-0.1381233047	0.2488364659	0.3011113525	0.023776636	-0.0289892374	-0.0542430939	0.1345717868	0.0287307845	0.0722850989	-0.0222004711	-0.0434044002	0.1517307583	0.0671066598	0.1520178214	-0.1782364064	-0.0624143569	0.1500868163	0.1024948611	-0.0216315058	-0.0416296503	-0.0070773733	-0.1221142667	-0.2247013206	0.1281760835	-0.0667717175	0.0955465896	-0.0895275726	-0.0576702899	-0.0190062196	-0.0818473886	0.0842717883	0.1895478169	-0.0187315266	0.0673416872	-0.1886684545	0.0272391609	-0.0594248002	-0.0603919757	-0.0339271744	0.0457906909	0.0758490855	0.2012549484	-0.0271033389	0.0428178399	-0.0395378662	-0.1095394085	-0.0211225569	0.0990808418	-0.0253948054	0.0204761925610768	0.0007257298397434	0.0004192744617982	5.266838002939828e-07	0.0383513129518178	0.0142735378692435	0.0014708232051282	0.0002037338833047	-0.0835415009277369	-0.0135092760394429	0.0001825005391098	0.006979182377259	-7.998929796179433e-05	-0.0002509939991521	6.398287788420714e-09	6.299798761041172e-08	-0.0002160040288852	-7.712549500009944e-09	5.948341979010363e-17	4.6657740494638326e-08	9.8991372499185e-05	5.697293070284397e-05	9.7992918292724e-09	3.245914832871061e-09
10162.484327145325	-1.1329030164597498	1.2834692447036	103276087.69947436	12239.453846544322	-26.12320882967469	682.4220395587939	149804230.4616886	11078.572334575378	-8.657892848297706	74.95910857260456	122734764.97241892	11295.94557476988	10595.69440484337	0.957881	22.288197	0.0501444112490346	0.0323547628290974	-0.0820778223	-0.0886983189	-0.1765742881	-0.0884330236	-0.1336904384	0.0489235005	-0.1003339002	0.0035740781	0.0825890426	0.1590603365	-0.0288900978	0.1360149062	-0.0298996819	0.0462556267	-0.0530315737	-0.0200830259	-0.0633647514	0.0084656313	0.1160459315	0.0576320533	-0.1877347719	-0.1471653047	0.0558137083	0.0089300913	-0.0366371831	0.1925758316	0.0464981221	0.204246313	0.0250897106	-0.0298952367	0.0196510675	-0.077789542	-0.0536822915	-0.156749402	0.0770575488	0.1533576722	-0.0016463795	-0.0041241135	0.0397052352	0.2153025704	0.0236234794	0.0407174764	0.013424511	0.1014210562	-0.1292676572	0.0558194083	-0.1259042589	-0.0549029319	-0.0666718563	0.1046775977	-0.035511655	0.1325558454	-0.1058620385	-0.0879481535	0.0534611552	0.1416574589	-0.1171764909	0.0857020025	-0.0179692133	-0.0594712337	0.0260256229	-0.1586202629	0.0792323179	0.0286817511	0.0561412792	0.0895130445	-0.0070915315	-0.1147455805	0.10495331	-0.0759188225	-0.0458582405	0.020823833	0.0193569302	-0.0532512605	-0.0337898948	-0.092450837	0.0915117444	0.1187952447	-0.1334487817	0.0946861568	-0.0364975928	0.0164436450973823	-0.0040325474636945	0.0002703934640886	1.626143904694895e-05	0.0089390752860651	-0.0294122376657526	7.990706696993985e-05	0.0008650797245067	-0.0699916774374855	0.0135498234902514	0.0001835977166169	0.004898834910513	-0.000125987135455	-4.5997837493205686e-05	1.5872758300156522e-08	2.115801054051358e-09	-0.0002160072439387	-3.215053499984596e-09	1.0336569007763201e-17	4.6659129433993046e-08	0.0001159863725392	1.699500004001501e-05	1.3452838614802089e-08	2.8883002636011016e-10
10154.288516214974	-8.19581093035049	67.17131680605256	103109575.2705353	12283.165256613553	43.711410069230624	1910.6873702404364	150876148.72127828	11033.748323380089	-44.82401119528913	2009.1919796354052	121743602.06369293	11262.740806655129	10376.506893557063	1.088123	25.318705	0.161395759716035	0.1386386105032942	0.2250737844	0.0525881416	-0.0594804358	-0.0723640656	-0.1050390158	-0.0360742408	-0.0879301423	-0.0034914531	-0.1053289017	-0.0131860748	0.0642362223	-0.0568429973	0.0307204594	0.2287321549	-0.1156310405	-0.1066928822	-0.021075214	0.0600742265	-0.1831137468	0.0944637603	-0.0750204464	0.0214515878	0.2090788527	0.1294284203	0.0262490168	0.0717181803	-0.0936295564	-0.0269137434	0.0716065494	-0.1140000541	-0.1504810547	0.0748096615	-0.0757403342	-0.2601592578	-0.0884287337	0.0575291313	0.0499313764	-0.0392176385	-0.1560458961	-0.0511940864	-0.1072888059	-0.0528816754	-0.1832709876	0.1165081708	-0.1512553604	0.0176021558	0.06193323	0.0261128667	-0.0426546845	-0.0515955296	0.0700839129	0.2044327992	0.060424216	-0.1601490269	0.0634451495	0.1666007271	-0.0748133211	0.1789194423	0.0727581471	0.0662628126	-0.1116400331	0.0032173079	0.0633969659	-0.1119548786	-0.1379819912	0.0310369376	0.0982695764	-0.1104663223	0.030731392	0.0372632147	-0.0993840452	0.1730352942	-0.1068509856	0.1276184748	0.0861674135	-0.1419107892	-0.0591483509	0.1727042617	-0.0624495314	0.0901621419	-0.0474010431	0.0168997053414159	0.0004560602440336	0.0002856000406266	2.0799094618798685e-07	0.0005669601004001	-0.008372115185665	3.214437554456916e-07	7.00923126820425e-05	0.0653738619656962	0.1353655394031817	0.0183238292579143	0.0042737418283098	-0.0003769978873213	-0.0002510107518663	1.421274070447236e-07	6.300639755248522e-08	-0.0002160041932679	3.050670799987056e-09	9.306592329893665e-18	4.6657811509316295e-08	2.295927741320579e-05	-9.302709512599422e-05	5.271284193365416e-10	8.654040427580776e-09
10148.94163166092	-5.346884554053759	28.589174434378663	103001016.24286024	12263.805729327816	-19.35952728573648	374.7912967271751	150400930.96669376	11026.284941659536	-7.463381720552206	55.70206670667281	121578959.61466783	11281.700966107965	10611.127411111427	1.180596	27.470381	0.0936968520970283	0.0643800360364122	0.0367759062	-0.0631401759	-0.1456783043	-0.2321523873	-0.1462478548	0.2210487365	0.2631859462	-0.233596266	-0.0007775569	-0.0566237254	-0.0483993631	-0.2107125514	0.2126885156	0.227726163	-0.0696865053	-0.0505567839	-0.1318764034	0.0605394037	-0.0875377196	-0.2422996394	-0.2302644159	0.072197077	0.1392501536	0.1001898191	0.1044296822	0.1075037952	0.0907065035	-0.2525829744	0.1600119305	-0.2624384954	-0.0416835345	0.0088950747	-0.0090758992	0.1219539706	0.0959169191	-0.0930299417	0.223446858	0.0198859777	0.1335858099	-0.0577190547	-0.0711147438	-0.1734086174	-0.3282309743	0.1044698724	-0.0497661877	0.0148622633	0.1365006282	-0.1546275289	0.0454847764	-0.1621633034	-0.0167056285	-0.0189361729	0.0855916336	0.0792966137	-0.1218383515	0.1173653316	0.072530622	0.4147958663	-0.1125579257	0.2059935365	0.0736176729	-0.0532177911	-0.0001164693	-0.0784546932	0.0600885293	-0.2299825424	-0.0777512356	-0.0437406806	-0.0786941584	0.063093926	-0.3064718661	-0.1373055828	0.013742975	0.1519013	-0.1676125056	0.1000818722	-0.0499920644	0.2463239342	0.0774571715	0.0855149763	-0.0580456054	0.0078996688264396	-0.0090000365149763	6.24047675674216e-05	8.100065727090676e-05	0.0077583605527138	0.0071914004523137	6.0192158465905575e-05	5.171624046553769e-05	0.0786860632608892	0.013312201295193	0.0001772147033237	0.0061914965514966	0.0008689984220159	0.0012459963093372	7.551582574661243e-07	1.5525068028819236e-06	-0.0002160067958139	-2.602545999996937e-09	6.7732456821000586e-18	4.665893583778789e-08	-1.490608739450046e-05	-3.786536480770625e-05	2.2219144141248546e-10	1.433785852020679e-09
10159.304521393611	10.362889732690746	107.38948361190728	103211468.35840867	12279.334246040573	15.528516712756756	241.13483129836584	150782049.5259848	11087.379326988024	61.09438532848799	3732.523918665768	122929980.3405214	11301.54342394536	10446.681302926836	1.380016	32.110538	0.2867814997641806	0.2105671607818649	0.1907904576	-0.0087521932	-0.1694755926	0.0276290181	-0.3279409625	0.397212422	0.0651989665	0.0836379081	0.0003898955	-0.0436178997	0.0833616194	0.1235398758	-0.0903163905	-0.0603632491	-0.0612055174	-0.2816072596	-0.2807209119	0.029158324	-0.1469829797	0.1113153392	-0.0153235617	-0.0510168391	-0.1942943199	-0.0060674307	0.0014155348	0.1051142709	-0.2062614981	-0.1689107739	0.210872795	-0.0108346258	0.1327608043	0.0092140569	-0.0270810571	-0.0584449245	0.0899878226	0.0012026471	-0.0835289301	0.0948752182	-0.1583637113	0.0172474016	-0.0351520724	0.099219283	-0.02820729	0.1862041975	0.0335473788	0.0528375006	-0.1720974468	-0.1279793787	0.0769849787	-0.3411648422	0.0910549858	-0.065215188	-0.0943260185	0.0644738952	0.0230858728	0.2001887182	-0.1184473483	0.1838378064	-0.1515207486	-0.2907456807	-0.1569576117	0.1171047361	-0.0583970267	-0.0774355467	0.3481491734	0.1363119179	-0.1565831478	-0.067429712	-0.1355384928	0.4588213424	0.2947315957	-0.1315744314	0.0264654547	-0.2303338627	-0.1934801321	-0.1783570462	-0.1362049386	-0.0623551427	0.0762793734	0.0807510076	-0.0683731426	0.0029948684663025	-0.0049048003601371	8.96923713045309e-06	2.4057066572801024e-05	0.0710404933151522	0.0632821327624384	0.0050467516904601	0.0040046283269628	-0.119254259874296	-0.1979403231351852	0.0391803715228615	0.0142215784981661	0.0012090045101139	0.0003400060880979	1.4616919054757512e-06	1.1560413994370489e-07	-0.0002159647182602	4.207755369999076e-08	1.7705205253756062e-15	4.664075953320757e-08	5.813061708219815e-05	7.303670447669861e-05	3.3791686423571477e-09	5.3343602008166074e-09
10168.138068412278	8.83354701866665	78.03155293099445	103391031.77829497	12268.373254757116	-10.96099128345668	120.14332991601329	150512982.31803972	11099.499976782015	12.120649793991106	146.91015142857665	123198899.73458396	11313.245041951095	10685.141448009334	1.438922	33.481182	0.0717779303474306	0.0416888286215708	0.0202381569	-0.0511466326	-0.1332846062	-0.1470418918	-0.2517763772	-0.1281761489	0.0802782995	-0.1153808978	-0.004802808	0.0852163047	0.1091329171	-0.0751923052	-0.0404307741	-0.1047268296	-0.2292463784	-0.0488773714	-0.339002849	0.1015263627	0.0818284652	-0.0182413825	-0.2405356384	0.069728105	-0.1028863381	0.0332886165	0.0406320903	-0.0101299896	-0.3478805554	-0.2753733617	0.1021539348	0.2700309946	-0.308781227	0.0578280325	-0.0020875395	0.0380281368	0.1896811383	-0.0278868823	0.0916527478	0.0044960854	0.0501998812	0.0904578965	-0.0249154215	0.17331522	-0.162517013	0.4002763778	-0.0317174587	-0.0296915615	-0.1493225517	0.2063525052	0.1015020874	-0.2022646624	-0.0232384482	0.0654744823	0.0535148018	0.364143996	0.1559021576	0.2325150439	-0.0282031705	0.363514053	0.0815107906	-0.1178577309	0.144015379	0.2172460771	-0.2348841545	-0.0856831714	-0.0213372539	-0.2294481796	0.0226639154	0.1747908777	-0.2295153451	-0.353165713	0.2654562804	-0.1184328723	-0.2753282613	0.0153565202	0.1858929429	0.2279300338	-0.0142272108	-0.1259135681	-0.0520382017	0.0758767427	-0.0783272495	0.0075406350767934	0.0045457666104909	5.686117736136701e-05	2.066399407705393e-05	0.0500269693627046	-0.0210135239524476	0.0025026976636169	0.0004415681889	-0.117122246713464	0.002132013160832	4.545480117960866e-06	0.0137176206752095	0.001095959821588	-0.0001130446885259	1.2011279305352006e-06	1.2779101603917748e-08	0.0004390942289276	0.0006550589471878	4.2910222429078897e-07	1.9280374187752362e-07	0.0001717595138417	0.0001136288967595	2.950133059513713e-08	1.2911526178781526e-08
10202.290785283718	34.152716871440134	1166.4080697007516	104086737.26748508	12312.75752605778	44.384271300663386	1969.9635388908916	151603997.8954925	11099.243096519273	-0.2568802627429249	0.0659874693868741	123193197.31563072	11318.4927434638	10501.08367994174	1.385647	32.241562	0.3730166561487152	0.2110948009103432	0.1778892931	0.0275026717	0.1108859169	-0.0696284176	-0.0204503608	-0.1494574481	-0.0998606353	0.0286682099	-0.3015026303	0.0069039638	0.0374416053	0.1176290303	-0.2078591982	-0.0232573409	-0.0683035559	-0.0025698616	0.1517903494	0.0788778736	0.0452926109	0.2158348187	0.0998545928	0.1655815218	0.0075199261	-0.0593309849	0.033277785	-0.0479883769	-0.0113787696	-0.0519986276	0.0600040423	-0.0999215455	0.0411673719	-0.0758363042	0.0107138974	-0.0706550903	0.0831363584	0.1806921779	0.0437125681	-0.1874140733	-0.1833741542	-0.0311185583	0.0127062317	0.119787987	0.1422582215	0.1138134029	0.0248730703	0.011795001	0.0931493596	-0.0254353315	-0.0468669742	-0.076274479	0.0592343888	0.1656678306	-0.0850633105	-0.1728319431	0.0230043586	0.2179866011	0.0304491304	-0.0563159102	0.221520889	0.0207829082	-0.0214513695	0.1600490867	-0.0263774523	-0.0846032054	-0.1982268913	0.0643945656	0.0261995874	-0.0157629949	0.0535212579	0.2748077398	-0.0577716797	0.0284983979	-0.0997606178	0.230285231	0.1528496505	-0.2468770014	-0.1391425624	0.0305905867	-0.0513949574	0.0708988393	-0.0878535601	0.0007627647873533	-0.0067778702894401	5.818101208261251e-07	4.593952566047483e-05	-0.0598231373552948	-0.1098501067179994	0.0035788077630304	0.0120670459459558	-0.1092150111219183	0.0079072355915457	6.252437470020707e-05	0.0119279186543607	-0.0026550508408489	-0.0037510106624369	7.049294967492451e-06	1.4070080989715311e-05	-0.000214978658138	-0.0006540728870655	4.27811341594329e-07	4.621582345481508e-08	-0.0003927858076504	-0.000564545321492	1.5428069069157706e-07	3.187114200186185e-07
10184.751394651425	-17.53939063229336	307.63022375218014	103729160.97085412	12330.259117806312	17.50159174853252	306.3057137323016	152035289.9122457	11082.655445813443	-16.58765070582922	275.1501559385966	122825251.73061836	11305.388407490042	10639.910469519253	1.132852	26.359468	0.1204091356747068	0.0567437895584265	-0.0261045015	0.0691847091	0.0028579238	-0.2083145094	-0.0437425651	-0.0342190891	0.0310521394	0.0111491538	-0.0946211177	-0.0635398811	-0.0091870179	-0.0297286474	0.0710227457	-0.1566812911	-0.1969878206	0.0740059737	0.0052113299	0.0289622526	0.1434701794	0.1775540554	-0.047752422	0.0027600783	0.0098226934	0.0486246029	-0.020939423	-0.1094053794	-0.0069833687	-0.1463272673	-0.1182279042	0.1252954771	-0.1849738761	0.0253291686	-0.0420723947	0.2224967797	-0.2046233311	0.2075196366	-0.01755777	-0.1629931934	0.0315664101	0.0893544843	0.0788526857	0.10542541	-0.0846625747	0.0159861708	0.0591953417	-0.1620382487	0.0501690163	0.1936008815	0.1993214134	-0.0501323312	-0.1796038775	0.0377313682	0.0007646637	0.1689594991	-0.0884190537	0.1881557808	-0.0367842194	-0.0861541407	0.1276177341	0.0236915913	0.1990547467	0.0454146206	-0.0475250935	0.0593710507	0.0869412369	-0.0626416905	-0.008884694	0.1917924464	0.0602632509	0.0962947159	-0.0938364836	0.2164308428	0.0729317177	-0.0646353336	-0.1189823429	0.1620087536	0.0639493035	-0.0657656637	-0.0416749376	0.0658240966	-0.096900045	-0.0149935737703401	-0.0157563385576934	0.0002248072544066	0.0002482622047446	-0.0898785049866006	-0.0300553676313058	0.0080781456586263	0.0009033251234529	-0.1042035270664456	0.0050114840554726	2.5114972438257025e-05	0.0108583750530874	-0.0021808662028857	0.0004741846379631	4.756177394889092e-06	2.24851070880291e-07	0.0003917673703712	0.0006067460285092	3.6814074311168697e-07	1.53481672487565e-07	-0.0007035740497827	-0.0003107882421323	4.950164435276292e-07	9.658933144768513e-08
10200.129282413416	15.377887761991587	236.47943202041063	104042637.37794764	12252.007625164371	-78.25149264194079	6123.296100691713	150111690.8470859	11101.954917006258	19.299471192814963	372.4695883222946	123253402.97923943	11316.147680301478	10681.356994925914	1.016905	23.661575	0.1433665478861771	0.0945006808868895	0.0547803938	-0.1384150976	-0.0730174643	-0.0390558236	-0.0720972197	-0.1231457215	-0.0359621338	0.0194132682	0.1332226119	-0.0334597284	-0.1679747908	0.2200608243	0.0177045904	-0.1064849157	-0.0414556287	0.0298689864	-0.0763475412	0.0648329387	0.0631596993	0.1802670136	0.0222978156	-0.0077430664	-0.1280271102	-0.084886683	0.0004705019	-0.0834722822	0.2371769593	-0.0573539002	0.0432076183	-0.1283147337	0.1249373783	-0.0383606829	0.0240039546	0.078099016	-0.018935681	-0.2276707028	-0.0020912774	-0.0126059158	-0.1141679438	0.1933725214	0.1166479623	0.115862803	0.0433564553	-0.1462097154	0.0212122177	0.0502559905	0.0711033364	-0.0376572441	0.0259529034	-0.0072757577	0.1310067962	-0.1976665438	-0.0710457616	0.0531275802	0.0463632862	0.1372943107	-0.0143396429	-0.1687568828	0.0204421281	-0.0406380271	0.0911875656	-0.0956256616	0.0265988773	-0.0262237545	0.0675548542	0.028028168	0.080290892	0.0454585919	0.0880233331	0.0730341241	-0.1110204613	-0.1079074133	0.008656343	-0.0780646694	-0.2212604027	0.1511015908	0.1797336427	-0.0223729999	-0.2038246745	0.0606594461	-0.1054172954	-0.0100219540957624	0.0049716196745777	0.0001004395638975	2.4717002188648088e-05	-0.0682041938771789	0.0216743111094217	0.0046518120624358	0.000469775762068	-0.1040850181037029	0.0001185089627427	1.4044374250352621e-08	0.0108336909936481	-0.0036968150392208	-0.0015159488363351	1.3666441434209086e-05	2.2981008743857444e-06	0.0002760954429135	-0.0001156719274577	1.3379994801779416e-08	7.622869359760174e-08	-0.0014039954487786	-0.0007004213989958	1.971203220191022e-06	4.905901361713736e-07
10193.746816635785	-6.382465777631296	40.73586940263466	103912474.1616722	12209.407593982054	-42.60003118231725	1814.7626567344023	149069633.79598665	11093.653112054217	-8.301804952041493	68.91996546174066	123069139.3705902	11275.544984118773	10530.234979262896	1.070844	24.916656	0.1306974459050169	0.0891499093674524	0.1204352548	0.0374713831	0.0813560191	-0.0757181326	-0.1052572733	-0.1684384037	-0.030245038	-0.072809745	-0.1161178595	-0.0659491904	0.1328790555	0.1678438912	0.005396026	-0.1679053683	-0.1496558735	0.1428653016	0.0022336339	-0.0385250913	0.1053565837	0.1997013286	0.0331149608	0.3544043428	-0.0560979677	0.1388952599	-0.0993570941	0.1815335505	0.1485756401	-0.0971319797	0.010561659	0.0634542407	-0.0131103495	-0.1139394874	-0.0316681929	-0.0247440861	-0.1063760275	0.0110121662	-0.0031727514	-0.1972794696	-0.0959393787	-0.0227349643	-0.0711124176	0.3217243928	-0.0954490434	-0.0897920566	0.0476120698	0.0080487316	0.0493011748	0.1280196113	-0.1236616973	-0.075079178	-0.1375498631	0.1227558568	-0.0324483957	-0.0071376974	-0.1119970868	0.2015555811	-0.0485253853	-0.0476457727	0.2473213569	0.0813779114	0.1355332418	0.2715918729	-0.0236296378	-0.0029814762	0.0311063062	-0.0818553834	0.0590138877	0.1768631495	0.2794655219	0.1263629909	-0.0532623414	0.2067040621	0.1185490324	-0.1652970707	0.0850008613	0.1545151187	0.0597630321	0.1023113616	-0.0395492838	0.0554119421	-0.1133587932	-0.0278091460625802	-0.0177871919668178	0.0007733486047299	0.0003163841980644	-0.089783672177603	-0.0215794783004241	0.0080611077896952	0.0004656738837184	-0.1109779543160129	-0.00689293621231	4.75125696269746e-05	0.012316106344167	-0.002225705677038	0.0014711093621828	4.953765760799182e-06	2.1641627555018853e-06	0.000393673974649	0.0001175785317355	1.382471112507598e-08	1.549791983159415e-07	-0.0015040643433696	-0.000100068894591	2.2622095489958258e-06	1.001378366466468e-08
10214.0548737716	20.308057135815037	412.4171846315279	104326916.96441735	12249.281763662206	39.87416968015168	1589.9494076815276	150044903.7255875	11119.713491478296	26.060379424079656	679.1433757269943	123648028.13256444	11335.64370364954	10763.614670059687	1.110451	25.838238	0.1648027885097513	0.1221593692198447	-0.0371742494	-0.1179083335	0.0404630621	-0.2259317127	0.0211975156	-0.1611415173	-0.1515821615	-0.1132032318	-0.0620699943	0.0124817516	-0.2022392753	0.1158006728	0.0849277466	-0.2338030202	-0.0010408124	0.0039177573	0.0102682606	0.0861926659	0.2354955513	0.208472859	-0.0077676667	-0.0408385949	0.0415523416	0.0666843657	-0.1602165306	0.0126647305	0.2413280035	0.1178456016	0.1272185594	0.0817628882	-0.0039647757	-0.1845972723	0.00150536	0.026423146	-0.1456082192	0.004035298	0.0857512627	-0.1841887428	-0.0247480208	0.2068150432	0.1622245837	0.0305506799	0.0461268455	-0.1872200067	0.1152566511	-0.0660997919	-0.0346683758	0.0501778711	-0.177399782	-0.1144335333	-0.1394268846	-0.0451604891	-0.25149988	-0.1505013772	-0.0568587349	0.1613952147	0.0602426749	-0.2173893099	0.1445869629	-0.0786599127	0.1500379878	-0.0604223718	-0.0347399688	-0.0374370906	-0.0795523176	0.0131896556	-0.0824388675	0.0656929725	0.0373798185	0.1500977609	-0.0775098288	-0.134322316	0.0471882301	-0.0931525104	-0.0727159341	0.1402036014	0.042289161	-0.0600009526	-0.0493225704	0.0500887521	-0.1206811645	-0.0330302161320048	-0.0052210700694245	0.0010909951777269	2.7259572669841355e-05	-0.087849550201227	0.0019341219763759	0.0077175434705579	3.740827819500569e-06	-0.1470995353829636	-0.0361215810669507	0.0013047686187762	0.0216382733098837	-0.0045492033356883	-0.0023234976586503	2.0695250989437558e-05	5.3986413697534255e-06	0.0003976586594025	3.984684753500004e-06	1.5877712584775384e-11	1.5813240939779354e-07	-0.0016071023079058	-0.0001030379645362	2.582777828076149e-06	1.0616822135763228e-08
10208.991455282274	-5.063418489326068	25.638206798049083	104223506.53402647	12303.77912646001	54.49736279780336	2969.962551915402	151382980.79271302	11098.91853934956	-20.79495212873553	432.4300340364024	123185992.7431174	11317.94144039343	10569.02867330658	1.146563	26.678505	0.200124874026208	0.1101816821083651	0.2279070888	-0.0511991164	0.0483207514	0.0151177104	0.1154101532	-0.2992637943	-0.2343853158	0.059228938	-0.1972264567	-0.1509006779	-0.2505453819	0.0719675434	0.0982328496	-0.0603062514	0.0553020382	-0.1986846194	0.0053345216	0.3086481036	-0.1370152681	0.1807427507	0.1737040122	0.0172047561	0.0314072557	-0.038159445	-0.1411795648	-0.1427369796	0.1091763879	-0.0125408172	0.092729255	0.0103686433	-0.1957079239	-0.0014807712	-0.0492736144	0.1613049913	0.2140358693	0.0292506979	0.0676417895	-0.0540918142	-0.3828543676	-0.0178645959	0.094553112	-0.1058843823	0.0375862365	-0.1675865133	0.0706132684	0.047738992	0.0541090065	0.1688878256	-0.0761150668	0.0023443327	0.1137006183	0.0063323873	-0.1715345179	0.2198722354	-0.1060928062	0.0771344064	0.1868449685	-0.2546073686	0.0427615304	-0.0530046659	-0.1045603518	-0.059159809	-0.091424346	-0.2401893231	-0.1822027669	-0.0682283832	0.0859853727	-0.0504301569	0.0694300259	0.0858463596	0.0336410338	-0.3042388723	0.0350981605	0.0200000657	0.0193415677	0.1140271575	-0.1072539146	-0.2057340931	0.2677172083	0.0446971468	-0.1273444172	-0.0121668562346854	0.0208633598973193	0.0001480323906355	0.000435279786205	-0.1433984502857725	-0.0555489000845454	0.0205631155443611	0.0030856803006028	-0.1232575444337555	0.0238419909492081	0.0005684405324221	0.0151924222598392	-0.0063932534271108	-0.0018440500914224	4.087368938326398e-05	3.400520739675329e-06	0.0003996566771329	1.9980177304000104e-06	3.992074850992809e-12	1.597254595769111e-07	-0.001455737955156	0.0001513643527498	2.119172994081772e-06	2.29111672833659e-08
10187.649558469995	-21.34189681227872	455.47655954595257	103788203.52619389	12315.71102089457	11.9318944345614	142.3701047975173	151676737.950184	11076.397630499145	-22.520908850416163	507.191335448753	122686584.46892709	11307.24069123221	10685.021798980788	1.174181	27.32111	0.0997694579512296	0.0547081562264626	0.1190038464	0.0094994905	0.080127261	-0.1361389915	0.0040159987	0.0196742331	-0.0872631554	0.0205661032	-0.1221442743	-0.1733850076	-0.1176491588	-0.1597067111	0.2304365396	-0.188229728	0.0408007396	0.1333253952	-0.0982271266	0.2437691392	0.0799928741	0.0437973324	0.1774305436	0.0153965551	0.1879761108	0.1439162165	0.0054589463	-0.1039222589	0.1474875858	-0.0045544019	-0.0830520338	0.0187953901	0.1499332955	0.0126925132	0.0108898602	-0.0065991169	-0.0007385984	-0.1286830237	0.0518369704	-0.1178513846	-0.1257794702	-0.1400601958	0.2509336211	-0.0613319455	-0.1884393376	-0.136644855	0.1779724368	-0.0193145797	0.0138535331	0.158783359	-0.1026801021	0.0952682752	-0.0504037045	-0.1066069761	0.0522013311	0.0250998777	0.078052503	0.0944502426	0.2985776318	-0.1670855063	-0.0762452462	0.0863659932	-0.2076681981	-0.0094448931	0.1163321441	-0.0632458648	0.0701828161	-0.2320379306	-0.222855476	0.0073672254	0.0179524658	-0.1060438506	0.1477510475	0.2208506469	-0.0439544991	0.039002332	-0.0663830888	-0.0694227333	0.1107340965	-0.007692896	0.1026407214	0.0392444906	-0.1333121588	-0.0045755896735215	0.0075912665611638	2.0936020860436592e-05	5.7627328002645175e-05	-0.1057909273288544	0.0376075229569181	0.0111917203050989	0.0014143257829551	-0.1226001094324829	0.0006574350012726	4.3222078089831e-07	0.0150307868328567	-0.006430107805077	-3.685437796620023e-05	4.134628638491215e-05	1.358245175275545e-09	-0.0001339532945054	-0.0005336099716383	2.847396018318273e-07	1.7943485108850424e-08	-0.000947937636123	0.000507800319033	8.985857619784612e-07	2.578611640100166e-07
