global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1941.22472763685	1.1707887915699755	3768353.4431887623	1.370746394465884	2866.870761232678	-0.5385813993566444	8218947.961610834	0.2900699237329612	1862.5721570466687	-0.3230121813328424	3469175.0402054805	0.104336869289401	2261.4004884543992	1642.17703103924	1.092899	25.013597	0.0457237679248834	0.0226408579216045	-0.1286405329	-0.0544070869	-0.1882188844	-0.0538739418	0.0084560541	0.0066098657	-0.035992793	-0.073568079	-0.1042773566	-0.0531232941	0.0440642053	-0.0408932958	-0.0969115497	0.0345211884	0.1548077285	0.1826123454	0.01109263	0.1929542505	0.1546387881	0.0695545778	-0.1727237117	-0.0416169251	-0.2192665726	0.0359751042	-0.0451688149	-0.0267597367	-0.0915283386	0.1639066973	-0.062146752	-0.1113501388	0.1241989858	-0.0433095597	-0.0286448179	-0.1900626769	-0.1040084937	0.0626681198	-0.0247487851	0.1363336069	-0.0202442356	-0.0445392551	-0.0175873182	0.2307060096	0.0602048871	-0.1097842259	0.0412307072	-0.1542792577	0.0353393756	-0.0010146146	-0.1668316386	0.1468684686	-0.0904651601	-0.0288900714	-0.0779102362	0.1514389779	0.1975176345	0.0526418288	-0.1507555633	0.1507807101	-0.0129441391	-0.002586553605866	6.728437332980015e-05	6.690259556018406e-06	4.527186894383922e-09	-0.0222990294394804	-0.0123628300614342	0.0004972467139428	0.0001528395671279	-0.0466595690136273	-0.0031429330328194	9.878028048787355e-06	0.0021771153805374	-0.0002929901618368	-0.0001919750030976	8.584323493315428e-08	3.6854401814323545e-08	-0.0001740166497699	-0.0003230061013663	1.043329415198565e-07	3.028179439714004e-08	0.0001159744912628	-8.80333046821e-05	1.3450082623665273e-08	7.74986273325145e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1939.7136908676323	-1.511036769217753	3762489.2025393327	2.283232117928026	2851.871155613688	-14.99960561898979	8133169.0882213535	224.98816872523008	1861.781265419408	-0.7908916272606348	3466229.4802666926	0.6255095660709749	2259.41034260202	1642.6772944132488	1.097497	25.118822	0.0944013403168877	0.0511163057592742	-0.1448076891	0.1468251166	0.0276543598	-0.1151601853	0.0380892805	-0.1125135909	-0.031368622	-0.0818476589	-0.0477831626	-0.0251731777	-0.1249062435	-0.1185889706	-0.1567136767	0.1182728424	0.0432010337	-0.0570761836	0.0412569146	0.0592792466	0.0825015941	0.057485011	-0.0657464776	0.1941360649	-0.1204390316	0.09929318	-0.142523299	0.0186450094	-0.1791267821	0.0895546193	-0.0691565016	0.0104141105	0.0863039537	-0.0540522974	-0.0244546061	0.1218348294	-0.1145235513	0.082410868	0.0362928451	0.1611254216	-0.0374473756	-0.0417145276	-0.0654426892	-0.0869727684	-0.0001460421	-0.1195789891	0.1201000428	-0.2067145989	0.1070507912	0.0530120749	-0.2290221686	0.2091094322	-0.0682010433	-0.1081270031	-0.0894856351	0.0280239471	-0.0557693309	-0.0595622061	0.2251703505	-0.0623167577	-0.0258350881	-0.0115159935938891	-0.0089294399880231	0.0001326181084544	7.973489849970599e-05	-0.027977853212505	-0.0056788237730245	0.0007827602703804	3.224903944506934e-05	-0.0780023433782162	-0.0313427743645889	0.0009823695048695	0.0060843655724931	0.0003099965037868	0.0006029866656236	9.609783236003948e-08	3.635929189198672e-07	0.0001300080664157	0.0003040247161856	9.243102805173465e-08	1.6902097333149066e-08	5.397982924697689e-05	-6.19946620158231e-05	2.9138219655327822e-09	3.84333811845614e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1940.4717902035973	0.758099335964971	3765430.768575954	0.57471460319053	2861.942297197575	10.071141583886856	8190713.712488533	101.42789280269506	1862.2586316560444	0.4773662366362714	3468007.2111774427	0.2278785238802766	2263.71574564183	1615.7651707959508	1.195931	27.371723	0.0611783117819462	0.0279670355417911	-0.125987318	-0.2160965867	-0.0524396514	0.0025641969	-0.0307971388	-0.0572537895	-0.1408505129	0.016412146	0.1956018059	-0.1619346776	-0.1188549094	-0.2002278011	-0.1573240905	-0.0091531593	0.0674053947	-0.0760652016	0.0416518452	0.2528510331	-0.0835575033	-0.0766310603	-0.0316056289	0.0710193979	-0.0241167078	0.0700671779	-0.1253064918	-0.0111280198	-0.0869465928	0.0725888966	-0.0753692249	-0.2123908025	0.1628839869	-0.2652590275	0.0927506956	-0.0538418819	-0.1168001498	0.1392273442	-0.024119032	0.0916648016	-0.0084985584	-0.1317868011	0.0660886129	0.1107662009	0.0472276758	-0.0544286724	0.2281941716	-0.087529023	0.1236757767	0.1320022324	0.0195214603	0.2336773344	-0.1054006378	-0.0234868008	0.0632773209	0.0448549227	0.0688122615	-0.1002755082	0.0148682039	-0.0082314854	-0.038619875	-0.0026092239652371	0.008906769628652	6.808049700767615e-06	7.93305452178777e-05	-0.0188486778230156	0.0091291753894893	0.0003552726556758	8.334184329205892e-05	-0.0827914664528322	-0.004789123074616	2.293569982381941e-05	0.0068544269174104	3.094358616364596e-05	-0.0002790529176231	9.575055246669818e-10	7.787053083399479e-08	0.0003430050092274	0.0002129969428116	4.53676976471306e-08	1.1765243635508877e-07	0.0003289948425959	0.0002750150133489	1.0823760645470103e-07	7.563325756730834e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1944.9100849374768	4.438294733879502	3782675.238491503	19.69846014478252	2855.8659386268027	-6.0763585707723	8155970.259408749	36.92213348059799	1861.0351042094985	-1.2235274465458588	3463451.659100059	1.4970194124510292	2259.673182927125	1633.9831062248368	1.149033	26.298342	0.1237954250859458	0.0683370171281736	-0.1191847451	-0.0619289824	0.23635852	-0.0453221379	0.0048639648	-0.093326402	0.0264547708	-0.2113966915	0.0656952984	-0.0550322981	0.1814484702	-0.186272027	-0.234789819	0.1349632097	-0.136588159	-0.0292635381	0.0209658246	0.1965201251	-0.1136196703	-0.0368653496	0.0221747275	-0.0958737341	-0.0418594866	-0.127782285	-0.1816295052	0.045104564	-0.1708891081	0.002156543	-0.0703058029	-0.1227988582	-0.1005169728	0.2118225658	0.1035461332	0.2114422185	-0.1300671318	0.1540116339	0.0324625707	0.0879783526	-0.010869349	-0.1376987275	0.1427787756	-0.1716871549	0.0554660479	0.0427408237	0.1385456269	-0.153142363	-0.0168683749	0.1631185256	0.1339896152	0.1086145204	0.079997204	-0.0081896678	0.1277927349	0.1570461439	0.0287613349	-0.0605589371	-0.121978912	0.0040009385	-0.0512459647	-0.0026304135212598	-2.118955602270012e-05	6.91907529282638e-06	4.48997284439147e-10	-0.0134026740111181	0.0054460038118975	0.0001796316706483	2.965895751920212e-05	-0.1128170737148366	-0.0300256072620044	0.0009015370914521	0.0127276921215788	0.000960996543871	0.0009300529577073	9.235143573320068e-07	8.649985041401971e-07	-8.203908263459958e-05	-0.0004250440918619	1.8066248002679197e-07	6.7304110795266595e-09	-8.196059695517085e-05	-0.000410955439551	6.717539453247961e-09	1.6888437329661386e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1941.4507520638308	-3.4593328736459625	3769231.0226892144	11.966983930687633	2861.1620337024533	5.296095075650555	8186248.183100359	28.04862305033006	1860.7065995065789	-0.3285047029196448	3462229.049447336	0.1079153398403241	2262.423646751025	1654.1638716128534	1.319101	30.190773	0.1134434930924664	0.0650669222326077	-0.114536454	-0.0716604912	-0.1764465136	0.0953972492	0.0555590203	-0.144137024	0.0394683587	-0.1104475853	0.1542817465	0.2107343898	0.0887924632	0.005232706	-0.0894458407	0.063311488	0.0761095318	0.0359993845	-0.0866603783	-0.0399033465	0.0796254802	0.0134286834	0.0226402368	-0.0624524109	0.0857144818	-0.1452846458	-0.0886293347	-0.1491648152	-0.0544989958	-0.142025621	-0.1311075799	0.0471957367	0.0500349283	0.016957396	0.0267702	-0.28417378	-0.1044122074	0.0701955794	0.0111766681	0.135473481	-0.0888228256	-0.0171590709	-0.0386688746	0.2540803566	0.0050567267	0.0375507837	0.0987258682	-0.0771562804	-0.0329502291	-0.0706808839	0.0848234766	0.1070339781	0.0032666876	0.0800880626	0.0432606581	0.0518988539	0.2259600308	-0.1864400025	-0.1627357084	0.0351780026	-0.0636614736	-0.0026783953863969	-4.798186513709987e-05	7.173801845872198e-06	2.3022593820348403e-09	-0.031940889443959	-0.0185382154328409	0.0010202204184712	0.0003436654314344	-0.0644591694582601	0.0483579042565765	0.0023384869040882	0.0041549845272486	0.0003499973218862	-0.0006109992219848	1.224981253275123e-07	3.733200492660309e-07	0.0001090080279742	0.0001910471106087	3.64989984719709e-08	1.1882750162823968e-08	4.598090120946761e-05	0.0001279414981646	2.11424327603482e-09	1.6369026952612187e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1941.449466421935	-0.0012856418957198	3769226.030670017	1.6528750840302356e-06	2887.3885232916787	26.22648958922537	8337012.484436501	687.8287561737466	1868.7308317485608	8.024232241981963	3492154.921527668	64.38830307326288	2269.9737211186834	1647.2188447202277	1.423251	32.574478	0.2890342035677347	0.244600702327674	0.0516560718	0.1605833817	0.1454650694	-0.0368495369	0.1920509996	-0.0404355189	-0.0430071134	0.1485925864	-0.1044868744	0.1283205174	-0.0129727307	0.2176565427	-0.0634967828	-0.1161752835	-0.0757304504	-0.0956577914	-0.0939247855	0.0035071923	0.0036164532	0.1777313959	0.0649792794	0.0382148982	0.0585662475	-0.1586618695	0.0089872363	0.0592781494	0.0792145254	0.0640728328	0.0209104223	0.1492139075	0.3427745705	0.1837004026	0.172877024	0.2021687479	0.0203432276	-0.0673885753	-0.1274388045	0.077304017	0.0160486088	0.0013742695	-0.1322495215	-0.2185282323	-0.067600091	-0.1266544772	-0.0219791886	0.0158831412	-0.0922461888	0.0275006825	-0.162317484	-0.046025394	0.0908789024	-0.1138595415	-0.1433548987	-0.1598540896	-0.0374921581	-0.2425754389	0.104028666	0.0341879267	-0.075815384	-0.0108953155388604	-0.0082169201524635	0.0001187079006913	6.751777679196078e-05	-0.0464285527043841	-0.014487663260425	0.0021556105062237	0.0002098923867474	0.1765691415524628	0.2410283110107229	0.0580946467086817	0.0311766617485736	7.498143787906855e-05	-0.0002750158840071	5.6222160264126165e-09	7.563373645622397e-08	0.0002050069588739	9.59989308997e-05	9.215794733885376e-09	4.2027853186724926e-08	0.0001809922691851	0.0001350113679756	3.2758201504771705e-08	1.8228069482651617e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1939.3321178477768	-2.1173485741583136	3761009.0633159433	4.483164984490244	2864.693625057445	-22.694898234233733	8206469.565444765	515.0584058622254	1864.0871408562912	-4.64369089226966	3474820.868705782	21.563865102948192	2276.2344330050423	1641.6680338358926	1.239605	28.371302	0.212753556601992	0.1340950514204009	-0.0178342013	-0.1420895958	0.0756013418	0.1286376883	-0.189357438	-0.0557647022	-0.0272919929	0.0646926365	0.2770338976	-0.0374956353	-0.0455994911	0.0622594652	-0.1145013274	-0.1165366273	-0.0473812569	0.1513583736	0.0780912612	0.1404577201	-0.0350198595	-0.2901563115	-0.0614200936	0.0986768929	0.0123647745	0.0575412408	-0.1168529849	0.0327544617	0.1109711563	-0.2155647384	0.0966771011	-0.2340671605	0.032509363	-0.1126712683	0.0780555116	-0.0138732384	-0.0465731802	0.0792152838	-0.0952087618	0.0135530549	0.040718719	-0.1681106871	0.026968182	-0.0261148088	-0.0333359171	0.0834092458	-0.0276246858	0.1777063198	-0.0118321035	-0.1000576823	0.0687295414	0.0401023218	0.0847651992	-0.1047582392	-0.0048829064	-0.0151640346	-0.0800580304	-0.2271333786	0.1715170983	0.0431357273	-0.0876577526	-0.0026254900889171	0.0082698254499433	6.893198207001922e-06	6.83900129725299e-05	-0.0198909045021906	0.0265376482021935	0.0003956480819152	0.0007042467721033	0.061128344453067	-0.1154407970993958	0.0133265776349438	0.0037366744955728	0.0009820131808271	0.000907031742948	9.643498873181583e-07	8.227065827153437e-07	0.0002739541791156	6.894722024169999e-05	4.753719179057485e-09	7.505089225490225e-08	-9.313448463435666e-05	-0.0002741267538194	8.674032228107216e-09	7.514547715959301e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1938.219741830632	-1.1123760171446977	3756695.767622002	1.2373804035187004	2861.163845977093	-3.529779080352	8186258.55352643	12.459340356090612	1862.041831568668	-2.0453092876232404	3467199.7825116	4.183290082037887	2273.473436504391	1622.7933643363906	1.156432	26.467691	0.1056394253766106	0.0493987672928086	-0.055337743	0.1905017932	-0.1734605404	-0.0668817893	-0.1577837578	-0.1099202774	0.0674010997	-0.0354790175	-0.0036970586	0.0475863391	-0.0745476157	0.0877237097	-0.0764351448	0.0687392896	0.2201864133	-0.0059834389	-0.0624082554	0.0868845094	-0.0860028035	-0.197718429	0.1264294899	-0.0917960708	0.2497191208	0.0449206278	-0.1014609667	0.0464268664	0.0216274468	-0.1308300551	-0.0327718608	0.0543154115	0.1006790235	0.0276547373	-0.202421489	0.0203483641	-0.0595433097	0.0698542117	-0.0171661457	0.1420989693	-0.0639792456	0.050076556	-0.1150119206	-0.033846832	-0.1068355035	-0.173439662	-0.024334472	0.1221440786	-0.0222922369	-0.0561346038	-0.0100139594	0.0312313579	0.1301007931	-0.0834466204	-0.0089677711	0.0395499315	0.0087734431	-0.0781563497	0.1422967564	-0.093960385	-0.0991399168	-0.0105965221695498	-0.0079710320806327	0.0001122862820897	6.353735243047567e-05	-0.0288437996097599	-0.0089528951075693	0.0008319647759279	8.01543308071383e-05	0.0372490819843562	-0.0238792624687108	0.0005702191760495	0.0013874941086772	0.0001284560769702	-0.0008535571038568	1.6500963710573952e-08	7.285597295445786e-07	0.0004110136146762	0.0001370594355606	1.8785288876190275e-08	1.6893219144919586e-07	0.0002129736903421	0.0003061081749764	4.53577927779327e-08	9.3702214787417e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1941.051652908411	2.831911077778841	3767681.519258474	8.019720352446516	2865.40496522377	4.241119246677044	8210545.614729035	17.98709246453446	1867.719489489104	5.677657920436104	3488376.0914174397	32.23579946149083	2270.9903190017594	1622.880176749772	1.225777	28.054819	0.0999467656189805	0.049401245393013	-0.0282271772	-0.1103977244	0.1193140519	-0.0144519589	-0.2495840269	-0.0249335738	-0.0064792521	0.0634541188	0.1018716567	-0.1696200072	0.0300525658	-0.118570514	-0.1119446809	0.0550317875	-0.0120565121	0.2433830785	-0.0823173113	-0.0885433603	-0.328590675	-0.077600084	0.0820089014	-0.0220514029	-0.186766426	-0.1395361234	-0.0742554859	-0.052257686	0.0745114144	-0.0741429997	0.1060873888	-0.1980606287	-0.114912393	0.0907488218	-0.0959008023	-0.021352386	-0.0350948825	0.0754387282	-0.0534583348	0.087750022	0.0281354139	-0.1590522428	0.053885834	0.0374786219	-0.0150322224	0.0225502059	-0.0554206826	0.1204225134	-0.1288093145	-0.0510985599	0.2009214329	0.2250385887	0.3938534653	-0.1946009098	0.236819036	-0.289203868	-0.0775795898	0.1105460906	-0.065270423	-0.1301244241	-0.1102146937	-0.0025568098739654	0.0080397122955844	6.537276731606966e-06	6.463697379577099e-05	-0.0287606868815402	8.311272821969959e-05	0.0008271771098979	6.907725592121648e-09	0.0815923664662676	0.0443432844819113	0.0019663268786437	0.0066573142655657	0.0005180088104113	0.000389552733441	2.683331276637301e-07	1.5175133213143265e-07	0.0001719716819574	-0.0002390419327188	5.714104559793932e-08	2.9574259395257146e-08	-0.0001080447657633	-0.0003210184561054	1.1673671408846364e-08	1.0305284916029467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1943.834557669457	2.782904761045984	3778492.787590013	7.744558909052404	2867.977662237521	2.572697013751167	8225295.871093397	6.618769924564173	1862.702654065584	-5.016835423519979	3469661.177462971	25.168637666684884	2259.5192531288094	1632.8679047544558	1.282039	29.342501	0.2093774111951054	0.1166907402212248	0.0692157275	-0.0525061606	0.1853290296	-0.0219384161	-0.0562936423	0.0881605352	0.0195437649	-0.0534237869	-0.0369246348	-0.1424924992	0.1094264359	0.0787059213	0.1983973334	0.0933543055	0.0146083013	0.2199087253	0.3276674402	-0.1868776367	-0.0084290764	0.1654072344	0.0233544928	0.130877314	-0.0392776312	-0.1425015399	0.1253628437	-0.1579558927	-0.0369343425	0.0639248232	0.0337718565	-0.0888437871	-0.3929102297	0.1777388122	-0.1129963887	-0.112758408	0.0414368945	-0.091523007	0.0238420689	-0.1078974665	-0.039375884	-0.0765428763	0.1201812329	0.057328828	0.0618762783	0.2783092249	-0.0912011848	-0.0776308916	-0.3183149048	-0.0918325712	0.0547990258	-0.1817943255	0.1080295597	-0.4275975113	-0.0408622203	0.09685252	0.3060401786	-0.1763058625	0.0384542562	-0.060880261	-0.1208365749	-0.0087694632785968	-0.0062126534046314	7.690348619465774e-05	3.8597062326078126e-05	-0.0744849533278255	-0.0457242664462853	0.0055480082722483	0.0020907085420508	0.1800225273743763	0.0984301609081087	0.0096884965763961	0.032408110362258	0.0005458609208206	2.785211040930006e-05	2.9796414487911337e-07	7.757400542518408e-10	-0.000677612456974	-0.0008495841389314	7.217932091238084e-07	4.5915864184634106e-07	-0.0004108151251442	-0.0003027703593809	1.687690670472447e-07	9.166989051963933e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1941.4880301273115	-2.3465275421453957	3769375.7711276286	5.5061915060469095	2861.459322415865	-6.518339821656355	8187949.45384066	42.488754030591	1865.48038073088	2.7777266652958588	3480017.0508918287	7.7157654270956515	2270.9092255720857	1634.0482643264495	1.371971	31.400808	0.2747784017209639	0.1361582020123832	0.1365925342	-0.1393587222	-0.1868691344	0.1203899549	0.0556517925	0.0415082879	-0.003063755	-0.0534460403	-0.0109324775	0.0484963106	0.0529653793	0.1938729396	0.1572888906	-0.1147871316	-0.0165119912	0.0242693375	-0.393902927	0.0770930778	0.2085937214	-0.1500234262	-0.1717549977	-0.3383201314	-0.027282797	-0.1368933967	0.0917447283	0.0913669012	0.1056189638	-0.1477554106	0.2122767853	0.0815801475	-0.1032079884	0.0861921836	-0.0440818375	0.0482726672	0.132679225	-0.0868578736	0.0744412324	-0.2038308051	0.1535532031	0.2362349639	0.1366387253	0.3438651778	-0.0139273985	0.0179522735	-0.1702947525	0.0378016101	-0.032093154	0.2851725647	0.1269859782	0.1640585325	0.0617978698	0.0027904901	-0.4889478472	0.0372788994	-0.0516928811	-0.1325540798	0.2057648343	0.0436666481	-0.1309619126	-0.0200701102212548	-0.011300646942658	0.0004028093242933	0.0001277046213226	-0.1122771958019228	-0.0377922424740973	0.0126061686971433	0.0014282535912209	0.2773597241142198	0.0973371967398434	0.0094745298691709	0.0769284165607161	4.114196538949707e-05	-0.0005047189554311	1.6926613161105743e-09	2.547412239714637e-07	-0.002199999331657	-0.0015223868746829	2.317661796207072e-06	4.839997059291246e-06	0.000129045356029	0.0005398604811732	1.6652703912651367e-08	2.914493391325591e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1940.663223006228	-0.8248071210834951	3766173.745128921	0.6803067869900433	2868.682699488299	7.223377072434232	8229340.430343474	52.177176330568535	1862.8676571494648	-2.612723581415139	3470275.908053536	6.826324512882751	2264.624783563276	1635.455487203693	1.33582	30.573421	0.2045281363077778	0.1065070425132461	0.0865957492	0.0932616112	0.1552552206	-0.0393310273	0.225507894	0.0787999044	0.1013332017	0.0271653077	-0.2143118847	-0.04351621	-0.0438949687	0.0268753538	0.1699955451	-0.1673822849	0.0474724721	-0.1206978329	0.0889805149	-0.1734395001	-0.2580054146	-0.2174841237	0.0122076956	0.132088662	0.1247228189	-0.0039836661	0.0986109452	-0.0193269327	0.111083217	0.0728157967	0.0100247253	0.0662645109	-0.1107974178	0.1198035054	-0.0071433072	0.1766492678	0.073833981	-0.0961605481	-0.0652741162	-0.0282681888	0.0086005426	-0.0321115219	-0.0897118491	-0.1677712352	-0.0890159215	0.0809566486	-0.2053759366	-0.1791209099	-0.0253675878	0.0929684805	0.0671484504	-0.1285127927	-0.1624653922	0.0319795718	-0.2697119122	0.0389287421	0.0270722353	0.021064301	-0.2467355243	-0.2766066627	-0.1405490997	-0.0090238035410266	0.0110463066802282	8.142903034704422e-05	0.0001220208912736	-0.0756064550676143	0.0366707407343084	0.0057163360478911	0.0013447432260028	0.2238190419995334	-0.0535406821146863	0.0028666046413058	0.0500949635615888	-0.0003894556012435	-0.0004305975666329	1.516756653399361e-07	1.8541426439025839e-07	-0.000588029169251	0.0016119701624059	2.5984478044872254e-06	3.4577830389002125e-07	0.0001518857625611	2.2840406532099998e-05	2.3069284868766847e-08	5.216841705515961e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1940.589919787356	-0.0733032188720699	3765889.236780297	0.0053733618970065	2860.218773751237	-8.4639257370618	8180851.433719031	71.63803888249713	1865.1613795230264	2.29372237356165	3478826.971664239	5.2611623269772885	2269.597130741633	1621.0919807875705	1.135842	25.996447	0.0699195542673634	0.0490668207489799	0.0379500068	-0.1202933066	-0.1554415611	0.0058295762	0.0005307319	0.0762454435	0.0155220958	-0.0461062284	0.0846526554	-0.0505661015	0.1839098041	0.2456826599	0.0404172573	-0.2208657441	0.0007704296	0.0533472748	-0.0972278198	0.1682057191	-0.0897844516	0.0959129349	-0.0342260859	-0.0465991868	-0.0215973779	0.0290565489	0.0320494507	0.0475787281	0.1046021643	-0.0501560992	0.1064448243	-0.0101599174	-0.0050827757	0.0895374124	0.0048846605	-0.1377938829	0.0416452192	-0.0305398287	-0.1057831944	0.00267284	-0.0360354498	-0.0730281517	-0.0836570977	0.2323321599	-0.105404333	-0.0255326309	-0.0384806561	-0.0750193968	-0.0501085518	0.0558557553	0.1030816314	-0.0468443205	-0.0990891154	0.2894431968	-0.1000021637	-0.0588319562	-0.0966623616	0.0409878311	-0.140346649	-0.1024411175	-0.1495587405	0.0019869676635835	0.0110107712046101	3.948040496126472e-06	0.0001212370825202	-0.0678985966257244	0.0077078584418899	0.0046102194237428	5.941108176021357e-05	0.1776949588034	-0.0461240831961334	0.0021274310506838	0.031575498384142	-0.0002879553253849	0.0001015002758585	8.291826941752366e-08	1.0302305999371895e-08	-0.0005880218057199	7.363531100081262e-09	5.422159026186397e-17	3.457696440020918e-07	0.000151914951666	2.9189104900002094e-08	2.307815253968312e-08	8.520038448633259e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1940.9859009441664	0.3959811568104214	3767426.267664037	0.1568010765489196	2883.986678317661	23.767904566423567	8317379.160713735	564.9132874786183	1866.5918784693667	1.4304989463403217	3484165.2407678	2.0463272354807707	2265.2156536562225	1608.0691972340414	1.104537	25.279951	0.0384483868623708	0.0212838674712389	0.0554524163	-0.0216745544	0.156389036	-0.1217994056	0.1331322132	0.1042631455	-0.0206163328	0.0530860076	-0.2437192978	-0.1168599787	-0.1102006138	-0.1566049542	0.0520363793	-0.0454502351	-0.0663503394	-0.0838560249	0.0982646471	-0.0643675371	-0.2310791684	-0.078395314	0.0637456354	0.1198541671	-0.1278452602	0.0056286391	0.1073948744	-0.0519172627	0.0390488786	0.2232328778	0.025971948	-0.0447909358	-0.0534396644	0.1526700057	-0.0584861519	0.0401668036	0.0514382664	-0.0628405262	-0.1246851363	0.024534024	-0.0188108875	-0.1552529389	0.0297957671	-0.0398710693	-0.0549665858	0.0785205602	0.0249105555	-0.1803114197	-0.0797631484	0.0176293475	0.1398340015	-0.1217295728	-0.1072283175	0.1426473701	0.0238649927	-0.0712957358	-0.110957293	0.1737199725	0.0400478683	0.2065557776	-0.1579538123	-0.0013079293932776	-0.0032948970568611	1.7106792977995108e-06	1.0856346615311937e-05	-0.0593200573852499	0.0085785392404744	0.0035188692081893	7.359133550036076e-05	0.1971672364392702	0.0194722776358702	0.0003791695963284	0.038874919125099	-0.0001459554354806	0.0001419998899043	2.130298914633159e-08	2.016396873283332e-08	-0.0005880106227671	1.1182952800001428e-08	1.250584333270598e-16	3.457564924869528e-07	0.0001519573373922	4.2385726199987766e-08	2.30910323873269e-08	1.7965497855003295e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1945.1428328770007	4.156931932834368	3783580.640292764	17.280083094218075	2875.773813653316	-8.212864664344579	8270075.027294138	67.45114599483979	1870.607517603824	4.01563913445716	3499172.484915941	16.12535765818385	2274.2480219847766	1650.336972569753	1.120001	25.633888	0.0627770210624224	0.0428172433750834	0.0200762997	-0.028047057	-0.1597607736	-0.1389146997	0.1799831886	0.1324775528	0.0135171716	-0.0289189817	-0.1263451647	-0.0470991977	0.0618013107	0.0684370698	0.0542240998	-0.1281818435	-0.0809851064	0.0433951751	-0.1167576157	0.0276262556	-0.0260202563	0.1099153596	-0.1381936201	0.0720321682	-0.233203799	0.0991065095	0.0857885501	0.1868965464	0.040658902	0.1289097083	0.0963286078	0.0598145103	0.2127385004	-0.0437685807	0.0212217608	-0.1736986978	0.0694242695	0.0244691233	-0.150459712	0.0227009455	0.001430868	-0.0259637235	-0.15340169	0.0631502743	-0.1274920325	-0.1865772964	0.1125752481	-0.0898029533	-0.1184829389	0.1106359012	0.100108535	-0.10509743	0.0741684111	0.2900339785	0.0391716603	0.1385022676	-0.1487798462	-0.0978816215	0.1930916547	-0.0410163676	-0.165699818	0.005674543149766	0.0069824725430436	3.220043995855623e-05	4.875492281435775e-05	-0.0625773610919964	-0.0032573037067464	0.0039159261212381	1.0610027437984476e-05	0.2092145287486175	0.0120472923093473	0.0001451372519868	0.0437707190395061	0.0006630445964159	0.0008090000318965	4.3962813683632363e-07	6.54481051608538e-07	-0.0005879492402198	6.138254729992024e-08	3.7678171130269456e-15	3.4568430907504015e-07	0.0001526949730141	7.376356219000063e-07	2.3315754783776725e-08	5.44106310695809e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
