global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1279.222184511187	3.8558613681261695	1636409.3973455732	14.867666890207822	2031.2689707619804	0.6931648254394531	4126053.631580435	0.4804774752265075	1255.4410907033423	3.681988984429154	1576132.3322263977	13.557042881457631	1465.9100193751292	1293.089937574723	1.09796	21.066841	0.0560605039178615	0.026696861782015	0.208795641	-0.1706293876	-0.0247879777	0.0788793663	0.1054122881	0.0547512437	-0.0775477227	-0.0792219202	-0.168245796	-0.0564715003	0.0209967707	0.1068941548	-0.0828335558	-0.0823684057	0.0058413029	0.1782250467	-0.0658614959	0.0184478462	-0.0315978677	0.1490741765	0.1658327493	-0.0721683128	-0.2541247503	-0.0974281435	-0.0442264896	-0.2697071757	0.1203836193	-0.0835520804	-0.0895646923	0.0554539219	-0.1023173587	-0.0660860892	-0.0613006851	-0.0533805761	-0.248681374	-0.1352808766	-0.036718543	-0.0007322529	-0.1822995038	0.0693960221	-0.232614508	0.0358759456	0.0876109445	-0.069802448	0.0539317452	-0.0185458492	-0.101501789	0.0891066514	-0.1725785826	-0.0983357848	0.0470084267	-0.0657783108	0.1039222024	0.1180727693	-0.1144030997	0.0484640575	0.0048773181	0.0431028103	0.0035196788	-0.0168233136	0.1691386036	-0.1717438484	0.1233657076	-0.036209165	0.143067292	-0.080383763	-0.0610520404	0.0086555168	0.0099510501	-0.2456283471	-0.0541270362	-0.0931445938	-0.1114528589	-0.0406640664	-0.0719442952	0.0070411655	-0.1580966291	-0.0649391388	-0.0417021328	0.0943195667	-0.1084917253	-0.0524192842	0.0027731839	0.2799426678	0.1033401944	-0.0141533203	-0.0042394868239341	-3.1080880546600215e-05	1.7973248530310846e-05	9.660211355520315e-10	0.0143736512528107	0.0147537261379823	0.0002176724349545	0.0002066018503374	0.0150259813557198	-0.0079900018196781	6.384012907845937e-05	0.0002257801157024	0.0012150456978151	0.0001670598564767	1.4763360477789835e-06	2.790899564601564e-08	0.0003018221584647	-0.000149206772623	9.109661534029049e-08	2.2262660996571624e-08	-0.0002936835359067	-0.0003494472724933	1.2211339625306966e-07	8.625001926266196e-08	0.0
1277.1831037378972	-2.0390807732896974	1631196.6804735684	4.157850399999711	2045.501583644322	14.232612882341527	4184076.728691429	202.567269458594	1257.5471796657382	2.106088962395916	1581424.9090852526	4.435610717525904	1470.8740547289528	1317.800973485498	1.25982	24.172474	0.0321630403736963	0.0173986145320147	0.1035651402	0.1113335395	0.1952782613	0.0285937362	-0.12172733	-0.0962132541	0.0969484196	-0.1080004462	0.0737719776	-0.0393704116	0.2202537903	-0.037401503	0.0145126336	-0.05704547	-0.0858723369	0.2672906361	0.1131183234	-0.0272698974	0.1089361005	0.0920973331	0.1838440473	0.0134585024	-0.1483095219	0.1431104434	-0.0230368032	0.0420735173	-0.1004353955	0.0897888788	0.0779060864	-0.0687327262	-0.0467146066	0.0162083909	-0.0869649926	0.0598433436	-0.1801425894	-0.0113346406	0.1552264523	0.0651607482	0.111920745	-0.1276003213	-0.2280655153	0.1752385425	0.0996696734	-0.1219997467	0.0893862339	-0.0590871616	-0.0694386955	0.0696383629	-0.0068817474	-0.1512082283	-0.0040270872	-0.1090070672	-0.0958293877	-0.0371634033	-0.1305729296	-0.1729981814	-0.1701003564	-0.0040040474	0.1658578794	0.1538352665	0.1312602951	-0.1489944737	-0.0002006517	0.0357063229	0.0028199073	0.2505298006	-0.0797999123	0.0360923272	0.0301958521	-0.2105934652	0.0678120381	-0.1973969119	-0.110332347	0.0314389974	0.0240393488	0.0866552701	-0.0975965802	-0.0017383626	0.034050132	-0.0165340244	-0.0706303631	0.0499024058	0.2334515299	-0.0121834888	0.0990808418	-0.0253948054	-0.0041236414177774	0.0001158454061567	1.7004418542409208e-05	1.3420158127610817e-08	0.0102913584845936	-0.0040822927682171	1.6665114245437638e-05	0.0001059120594584	0.0110655222583773	-0.0039604590973425	1.5685236261722968e-05	0.0001224457828506	0.0014640863658827	0.0002490406680676	2.143548886763612e-06	6.202125435155653e-08	0.0004502239982595	0.0001484018397948	2.0270164860877026e-07	2.202310605448148e-08	-0.0003763298900839	-8.264635417719996e-05	6.830419858783177e-09	1.4162418617056026e-07	0.0
1272.0788144759686	-5.10428926192867	1618184.5102385855	26.05376886944033	2040.264575958252	-5.237007686070001	4162679.5399101055	27.426249503956267	1256.250205717379	-1.296973948359209	1578164.579364957	1.682141422722477	1469.9393731803852	1286.6312015898088	1.126179	21.608282	0.0694360908574075	0.0375665394511786	-0.0367430717	0.1841132096	0.1194723016	0.0523925654	-0.0114502398	-0.1153320033	0.0789993815	-0.0276446032	0.1522941892	-0.1974466037	0.0805271803	0.2289777436	-0.0526850501	0.1540057722	-0.0065147536	0.1946871387	0.1194584013	-0.0645122517	0.0466709995	-0.0040721523	0.2774969708	0.0344721404	-0.0127309621	0.1330732994	-0.0466449684	-0.1094950883	0.0596024571	-0.26837116	0.0456336204	0.0360284428	0.2479072229	-0.1535162518	-0.1088455122	-0.1163789587	0.051196794	0.0565448613	-0.0797668359	0.0561278841	0.1887342871	-0.027869901	-0.0880618635	0.2228849864	0.0662721669	0.0251157466	0.088429876	-0.12091285	0.0850032266	-0.0085107327	-0.2932556023	-0.2683673525	0.0071651878	0.0485848976	0.1316257404	-0.2114143641	0.0474664026	-0.0071601309	0.2058821683	0.1095809407	0.0067765013	-0.1527568131	0.1291706946	-0.1101359673	-0.0476612187	-0.0091315203	-0.1623413041	0.2340825201	-0.030180546	-0.0305656821	0.0022124464	-0.0355277413	0.123523293	-0.2480476204	0.0458964166	-0.0003875973	0.0670853435	0.0721665399	-0.0744498546	-0.151413087	-0.022126988	0.1862451588	-0.1341334266	-0.0045220062	0.0410195202	0.2449151638	0.0946861568	-0.0364975928	0.0031707130368658	0.0072943544546432	1.0053421162150744e-05	5.32076069099731e-05	0.0081734523878935	-0.0021179060967001	4.485526234439455e-06	6.680532393716195e-05	0.0129285210955742	0.0018629988371968	3.4707646673970007e-06	0.0001671466577187	0.0009649826623078	-0.0004991037035749	9.311915385546497e-07	2.491045069221817e-07	-6.825187080594652e-05	-0.0005184758690654	4.658317868511615e-09	2.688172268031701e-07	-0.0005219669468209	-0.000145637056737	2.1210152295016164e-08	2.7244949357353225e-07	0.0
1269.179101844849	-2.8997126311196557	1610815.592559697	8.408333343074874	2033.684020451137	-6.580555507114923	4135870.695038301	43.30371078222054	1250.4235651127808	-5.826640604598197	1563559.0921893567	33.94974073515244	1465.238786489199	1265.9311493074192	1.172102	22.489408	0.1448663380610821	0.089704342570937	-0.1730510219	-0.0293301712	-0.0728358618	0.0663491405	0.0826830329	0.0003565165	0.0097257273	0.1896624222	0.0609771492	-0.0069658649	-0.0833270054	0.2619223978	0.1113826316	0.09860064	0.112853054	0.1651990507	-0.0996508967	-0.1584633745	-0.0549349034	0.0514552343	-0.0685375902	0.0502247758	0.0851418491	-0.0659093141	-0.0894613928	0.0545155442	-0.128559744	0.0292012585	-0.0282804648	-0.1733006145	0.0316186616	-0.0471942003	0.0752208826	-0.1334384978	0.0821363097	-0.129463436	0.0626730071	0.0993706509	0.0123657935	0.1930704794	0.0627439079	0.1093833424	-0.121912708	0.1229127316	0.0907464914	0.009144554	0.2069572807	-0.0500439078	-0.1703637587	-0.1364496406	-0.0730558246	0.0364397387	0.0639972585	-0.1327355682	-0.0463494923	-0.0225521043	-0.1693646231	0.0891677406	0.1365130123	-0.0290426544	0.1462914202	-0.1401797246	-0.0211194719	-0.0524432452	-0.130559229	-0.1028944676	0.005389177	-0.0036852588	0.0002496842	0.1714857765	0.1354837251	-0.1357644979	0.0991190187	-0.0286511967	0.1511225145	0.1807131377	-0.089537894	-0.0742729942	0.1431840737	0.0388930932	0.0152383725	0.1574706959	0.1295511877	-0.0003707483	0.0901621419	-0.0474010431	-0.00636529654669	-0.0095360095835557	4.051700012730364e-05	9.093547877766803e-05	0.0100157038595796	0.001842251471686	3.3938904849296e-06	0.0001003143238027	0.0776804273684348	0.0647519062728606	0.0041928093659693	0.0060342487961426	-7.204889307304007e-05	-0.0010370315553808	5.1910429930503615e-09	1.0754344468556046e-06	-0.0002599864080541	-0.0001917345372481	6.759293237287299e-08	3.676213277376354e-08	-0.0003760096247903	0.0001459573220306	2.1303539854344273e-08	1.413832379349422e-07	0.0
1272.326076220394	3.146974375545142	1618813.644230384	9.903447720337736	2022.1626374380928	-11.521383013044217	4089141.732250584	132.7422665332638	1251.7589631572075	1.3353980444267108	1566900.5018444073	1.7832879370586836	1461.744819885052	1282.740561471266	1.090223	20.918386	0.0753744459086946	0.0463829625013857	-0.0639998349	-0.2258754995	-0.1047173921	0.0620708738	0.0831752576	0.1512604224	-0.058718169	0.1588580959	-0.1709529786	-0.0165426723	-0.1035449865	0.070863849	-0.0600023808	-0.0749121126	0.0206370841	0.1184587862	-0.0923474173	-0.1671958442	-0.0283574676	6.46663e-05	-0.1077248595	0.0055019974	0.1163385178	-0.0303763682	0.122441947	0.0428716911	0.0216856903	-0.0725370636	-0.200946122	-0.0085264467	0.0870930608	0.0642870192	0.0618140428	0.0886057973	-0.0190418533	-0.0035788435	0.2367285684	0.0607178233	-0.2055566913	0.1895755291	0.1004262306	0.1122613661	-0.067059637	0.0357810709	0.0429084822	0.0129945695	0.002674507	-0.0080962015	0.0011062111	-0.0065625789	-0.0636716914	-0.213895445	-0.0138254444	-0.0255899727	-0.1736230339	0.056361942	0.0875589829	-0.0361030233	0.1242925194	-0.1365743696	0.1411574853	-0.1291967307	-0.0087682859	-0.0909557339	-0.0764017439	-0.1181539639	0.0857294039	0.0268622439	0.0152587141	-0.0001392183	0.0827291479	0.0341953666	0.0849167032	-0.0474016406	0.0230995583	0.1164212991	-0.3524512812	-0.0419882728	-0.0534902091	0.1535331238	-0.0137127905	0.0962452685	-0.066397752	-0.1101531243	0.0855149763	-0.0580456054	-0.003087733230302	0.003277563316388	9.534096501511223e-06	1.0742421292932304e-05	-0.0242620919887173	-0.0342777958482969	0.0011749672882175	0.0005886491076689	0.0744437032416271	-0.0032367241268077	1.0476383073059155e-05	0.0055418649523274	0.0003859071343761	0.0004579560274491	1.489243163623733e-07	2.0972372307699758e-07	-0.0004935724625112	-0.0002335860544571	2.436137757493699e-07	5.456244483683528e-08	-0.0003759044543525	1.0517043780002229e-07	1.1060820987048355e-14	1.4130415880205078e-07	0.0
1274.984611589294	2.658535368899948	1625585.759789503	7.06781030769198	2033.888890675136	11.726253237043238	4136704.019611736	137.50501497926703	1254.4270097737856	2.668046616578067	1573587.122850001	7.118472748233672	1466.525272861468	1297.9783377437032	1.086229	20.841753	0.0582613120337902	0.0449561125375833	0.0306162975	-0.1350345847	0.0222679508	0.0929071437	-0.136858917	0.1149652612	0.0221511994	0.0392543021	-0.1027531826	-0.0866680596	0.0518839275	-0.1386092414	-0.0778438182	-0.0297620217	-0.1908645859	0.2323330602	-0.0430670988	-0.0540472785	-0.0141446263	0.0317890955	-0.0714104834	0.1102389901	0.0102060001	0.033259627	-0.3280246041	-0.0329655053	-0.2005265774	-0.084331293	0.0196554843	0.1318271218	0.1288014754	0.0704650355	-0.0941100159	-0.0343567025	0.0774863165	-0.0010115413	-0.0535697388	0.1337896886	-0.1396693033	0.0236258616	-0.1010739497	0.124280086	0.0525253828	-0.0297468029	0.0613621701	0.1956696047	-0.0686602372	0.1681722692	0.0747152687	-0.1186164334	-0.1342264482	-0.1244081053	-0.1283083699	-0.0658219547	0.2573041427	-0.1598308803	0.1055338222	-0.2724212056	-0.1206729257	-0.0349759383	0.1403470652	-0.1076538415	0.0041567027	0.0186265952	-0.0246665761	0.0350058188	0.1187854109	0.0117985733	-0.0369188466	-0.0367334046	0.1739346107	0.1766045359	-0.0575302896	-0.1120677698	0.0241950031	0.1057371569	-0.1305862033	0.0149895043	-0.2153952544	0.1191363663	0.0269104123	-0.0249590161	0.0357442254	-0.0945861433	0.0807510076	-0.0683731426	-0.0066337452872744	-0.0035460120569724	4.400657653643532e-05	1.2574201508193632e-05	0.0192764822359805	0.0435385742246978	0.0018956074455195	0.000371582767394	0.065217846358152	-0.009225856883475	8.511643523436469e-05	0.0042533674835955	0.0003469071836114	-3.89999507647e-05	1.203445940411936e-07	1.520996159649024e-09	-0.0004935648285151	7.633996099978488e-09	2.436062399471401e-07	5.827789645448677e-17	-0.0003759142469646	-9.79261210001022e-09	9.58952517412666e-17	1.413115210709623e-07	0.0
1273.410791674931	-1.5738199143629572	1621575.0443541743	2.476909122845426	2040.5813664027623	6.692475727626288	4163972.3129101647	44.78923136486701	1254.0193452542871	-0.4076645194984394	1572564.518271991	0.1661903604578934	1466.8454891991323	1292.3203981483684	1.073994	20.606987	0.0187398402471431	0.0114906978024514	-0.0165767139	0.0683343943	-0.129267445	-0.0080163064	-0.1580184978	-0.0752607347	0.0837957329	-0.0081575733	0.1322348069	0.0871757983	-0.0152981003	-0.1163902577	-0.0794376418	0.0184965154	-0.2667715069	0.159824557	0.051144175	-0.1434614951	0.0529067636	-0.0211307379	-0.0392587188	0.0159257778	0.0652979381	-0.0941160891	-0.0772931877	0.0307627036	0.0971493236	0.0234736391	0.1292769695	0.0882680715	0.0099687329	0.0671616071	0.1789831701	-0.1216633187	0.0533744204	0.0652467003	-0.1527396527	0.011213739	0.0817050398	-0.0114984869	-0.0234028425	0.1154892696	-0.1663894396	0.0051348405	0.1651407845	-0.0376642873	-0.0206943474	0.1555172633	0.1302890371	-0.028748677	-0.0180913257	0.1134798939	0.1301900194	-0.1137603629	0.0006893196	0.151246771	0.0306708529	0.0497013568	0.0408576517	-0.1488051305	0.0961119781	-0.0538888497	-0.0726956703	-0.0859875003	-0.1681212694	0.0359780739	-0.0136506383	-0.0345772248	-0.0788163881	0.0989289132	0.0197188829	0.1318451002	0.1063213299	-0.0659680692	0.040617606	-0.0458954318	-0.0270341005	-0.0098618718	-0.0979242652	0.0449678871	-0.1887374785	-0.2027338699	0.0409160061	-0.0402089168	0.0758767427	-0.0783272495	-0.0067404165599072	-0.0001066712726328	4.543321540107122e-05	1.1378760405101157e-08	0.0240588523410565	0.004782370105076	2.287106382192464e-05	0.0005788283759687	0.0600458121750477	-0.0051720341831043	2.674993759119938e-05	0.0036054995597611	0.000173907249327	-0.0001729999342844	3.024373136848334e-08	2.992897726240672e-08	-0.0004930322708167	5.325576983999675e-07	2.4308082006667186e-07	2.836177021250708e-13	-0.0003759570487084	-4.2801743799995423e-08	1.831989272320446e-15	1.4134370247353025e-07	0.0
1274.409604969121	0.9988132941898584	1624119.8412375508	0.9976279966503968	2034.8706090109688	-5.71075739179355	4140698.395416671	32.612749987924666	1254.7352436033796	0.7158983490924129	1574360.5315404322	0.5125104462332423	1466.6320950845636	1295.133108321358	0.942638	18.086634	0.0713258340770331	0.0399812602313159	0.0179237566	0.0003106452	-0.1541353143	0.0237501533	-0.0906535384	-0.01128345	-0.0650742578	0.1748906364	0.0728816346	0.0187059477	-0.2097039519	0.0133099218	-0.1277341121	-0.021757921	-0.0497194944	0.0766163104	-0.0250679115	-0.0971667513	0.0972081849	0.0365944359	-0.1003118011	0.030316738	0.0553604646	0.0657477279	0.0773271666	-0.0341380549	0.1741872188	0.009540285	-0.1052188633	-0.0012144958	-0.1225361668	0.2379894008	-0.0601907791	0.0738379469	-0.0304450119	0.2417204684	-0.167073249	-0.0280336911	0.0162846371	0.1255930707	0.0459609806	0.1016679884	-0.1292871921	0.0609716494	0.0548908828	-0.0159480279	0.0757765629	0.1462803981	0.1245049116	-0.0049808662	0.0356490525	0.005276658	0.0183845427	0.1895230701	-0.0082596411	-0.0427166742	0.0526556246	-0.0141981935	-0.1102655948	0.0949779597	0.1007071267	-0.0460085678	-0.0509089762	-0.1170166307	-0.1493427548	-0.0887122177	0.0298474845	0.0707394749	-0.1137688014	0.0567277527	-0.0201482596	0.1454745844	0.1223027966	-0.0690133188	-0.0170925378	0.0372748618	0.0736882851	0.0058181353	0.0330492208	0.066345706	-0.0258038501	-0.0730077587	-0.0353147053	-0.3084096941	0.0708988393	-0.0878535601	-0.0031565455948481	0.0035838709650591	9.963780092354946e-06	1.2844131094193646e-05	-0.006433869335126	-0.0304927216761825	0.0009298060752211	4.1394674621474674e-05	0.0822385309920292	0.0221927188169814	0.0004925167684896	0.0067631759797269	-0.0001270926522782	-0.0003009999016052	1.6152542263107454e-08	9.060094076634009e-08	-0.0004929760538803	5.621693640006469e-08	2.430253896993925e-07	3.160343938208918e-15	-0.000376031382543	-7.433383460001866e-08	5.5255189663429285e-15	1.413996006572e-07	0.0
1276.009541817377	1.5999368482562204	1628200.3508089927	2.559797918408048	2040.865281786237	5.9946727752681	4165131.098400416	35.936101682540546	1253.9731758138928	-0.762067789486764	1572448.72566078	0.5807473157732429	1467.583840838078	1307.4000420920988	0.972853	18.666368	0.0501829435772284	0.0341917782393665	0.046093996	-0.0365856069	-0.123334255	0.1508394921	-0.0925083057	0.0249514153	-0.0631449395	0.1844243477	-0.1089670256	-0.0707444038	-0.088876265	-0.1819762183	-0.0667373499	-0.0035062767	0.0717225458	0.1202035557	-0.0792168774	-0.0147742043	0.1005107409	0.0748048173	-0.0036412088	0.0513702877	0.0694391211	-0.0697870697	-0.111322213	-0.1656782687	-0.0056604338	-0.0935909395	-0.0485351075	-0.1375063047	-0.1671382929	0.0928143695	0.0891032666	0.0219615773	-0.0453171398	0.0589958329	-0.1431804689	0.0210746779	-0.0378081434	0.1861872625	0.0051577154	0.0984953059	-0.0001119398	0.0972242015	-0.093420862	0.1040505505	-0.165156807	0.1018615687	-0.0695685889	0.0736836297	0.029289008	-0.1907936664	0.0542713246	0.1143224009	-0.0996500192	0.0587945006	-0.1474765834	-0.0289269048	-0.1856969509	-0.1135539417	0.1236538639	-0.0236179344	-0.0099311521	-0.1154900242	-0.0830988064	-0.1539815736	0.1413090624	0.1088231442	-0.0742543103	0.0214498056	-0.1125810049	0.0581415392	0.0046558082	-0.0672391511	-0.1063214734	0.0883680743	0.006307661	0.0177875826	0.0568228017	-0.1404799761	-0.0601343353	-0.091494632	-0.2608605789	0.0911213153	0.0658240966	-0.096900045	-0.0031634029910208	-6.8573961726999845e-06	1.0007118483599343e-05	4.70238822693604e-11	0.0148937472284131	0.021327616563539	0.0004548672282813	0.0002218237065038	0.0760248777400676	-0.0062136532519616	3.860948673561301e-05	0.0057797820353922	-0.0005795924853916	-0.0004524998331134	3.359274491224121e-07	2.0475609896765493e-07	-0.0004928909584089	8.509547139992029e-08	2.429414968812441e-07	7.241239252774651e-15	-0.0003761427812693	-1.113987262999828e-07	1.2409676221258478e-14	1.414833919010045e-07	0.0
1273.438754201964	-2.57078761541311	1621646.26070345	6.608948963561424	2032.6794321877617	-8.185849598475215	4131785.674039161	67.00813364885684	1253.2508216794154	-0.7223541344774276	1570637.6220401295	0.5217954955966335	1466.0994107920385	1293.8817901471082	1.211646	23.248152	0.0959739463887012	0.0651388837555627	0.025991799	-0.0694897725	0.1796156343	0.0430052063	-0.0743712005	0.0928030235	0.1645643828	-0.0575607893	-0.1183385034	-0.0153972478	-0.0657913573	0.0469726766	-0.0223059117	0.0554671371	-0.1354007837	0.1320562592	-0.1407385697	0.1535837115	-0.1476452051	-0.0313129338	0.0422965414	-0.0678457542	0.0987683695	0.1192434307	-0.0655712898	0.0454587505	-0.0372544007	0.0035994775	0.1011053052	-0.0588345909	0.181666918	-0.2660319947	0.1734599903	0.0627361533	0.016483733	0.2120315211	-0.1312972541	0.2182495228	-0.113126143	-0.1225086753	-0.0792815569	-0.0520765492	-0.0128442925	0.1061235521	-0.0804463945	-0.0648529587	0.0404474894	0.0838455518	0.0497587471	0.0341016049	0.0699068054	0.1641382041	-0.1133034906	-0.1876823779	0.1026043528	-0.0555463311	0.0974919508	0.0281992385	0.0484649003	-0.0341374082	0.1432888212	0.0189340451	0.0135022401	0.2825549743	-0.0500074686	-0.0152055748	0.0274790791	0.020820697	-0.1220125879	0.0624088596	-0.0221731182	0.084187515	-0.0373471441	0.0123518253	0.2024703468	0.153520377	0.1287495247	-0.130292493	0.0452809469	-0.115056755	0.1382616914	-0.2750143867	-0.0515993442	0.0287391903	0.0606594461	-0.1054172954	-0.0032518915199943	-8.848852897349983e-05	1.057479845781084e-05	7.83021975989392e-09	0.0230018838478116	0.0081081366193985	6.574187943883093e-05	0.0005290866605482	0.0452725971345984	-0.0307522806054691	0.0009457027624375	0.0020496080513116	-0.0017190978329372	-0.0011395053475456	2.9552973592093774e-06	1.2984724370850186e-06	-0.0004926761628225	2.147955864000451e-07	2.4272980141350256e-07	4.6137143936939244e-14	-0.0003769234508345	-7.806695651999722e-07	6.094449700295137e-13	1.4207128778898772e-07	0.0
1274.759735186003	1.320980984038897	1625012.3824514882	1.7449907601923729	2035.6150962284632	2.9356640407015675	4143728.819993216	8.618123359868255	1251.9527842912169	-1.2980373881985088	1567385.77409453	1.684901061161206	1464.8927868019784	1288.5316066180958	0.96172	18.452755	0.0162712837117504	0.011704840575806	0.0556247893	-0.1886113096	0.1468926486	-0.1166395338	0.0335380676	0.1973275802	0.0504804524	-0.1169622857	-0.0517447293	0.0398720176	-0.105175418	0.0222242785	-0.0015529657	0.0204398083	0.1071026096	0.1254804281	-0.2624894062	0.0998879713	-0.1612968424	-0.1400389504	0.0095535017	-0.1833243772	0.0413472306	-0.0247745959	-0.0478897343	0.1064201623	0.0829989936	-0.0530090139	0.0682580877	-0.054494803	0.009559753	0.1311047287	0.0126740209	0.1198123109	0.0720297648	-0.0228485374	-0.0064556744	0.0995546391	-0.1988892284	-0.0940494312	-0.0572907753	0.0512696423	-0.0324077528	0.1389577946	-0.1342027643	-0.0734816903	0.1201443425	0.0832112129	-0.041379809	0.0638409766	0.0783959178	0.060383688	-0.192354336	-0.0385226465	0.0351479132	0.1119868041	-0.2085323312	0.1462790763	0.0983290166	-0.0316293471	0.1416413241	0.0457116115	0.0623952212	0.2024500385	-0.0143818016	-0.1443391608	-0.0607497695	0.0559326614	-0.0466791301	-0.0230083033	-0.010211649	0.1184174434	-0.05326939	-0.0423581797	0.1597874552	0.104158469	0.0297701937	-0.2061192347	0.0408942701	-0.159871391	0.0223676557	-0.1801179948	-0.1215517421	0.0264986891	0.0554119421	-0.1133587932	-0.0032623362928205	-1.0444772826199817e-05	1.0642838087453802e-05	1.0909327939092208e-10	0.028809541701591	0.0058076578537794	3.3728889746565575e-05	0.0008299896930557	0.0554754264054082	0.0102028292708098	0.0001040977251292	0.0030775229348618	-0.0017140928812685	5.004951668700084e-06	2.938114405615348e-06	2.5049541206023752e-11	-0.0004926772854947	-1.1226721999962883e-09	2.427309076424261e-07	1.2603928686445065e-18	-0.0003769224888887	9.619457999794111e-10	9.253397220980297e-19	1.4207056263005217e-07	0.0
1278.448065770857	3.6883305848541568	1634429.4568732455	13.603782503170606	2033.117975779942	-2.497120448521173	4133568.703439529	6.235610534422584	1255.1849968785364	3.232212587319509	1575489.3763889717	10.447198209626675	1465.8561233806504	1303.3286812866436	1.027066	19.706568	0.0583300797026878	0.0297789078808118	0.1611373319	-0.0273583771	0.1138373631	-0.1215275061	-0.136495301	0.113567558	-0.1116474541	-0.0777909338	-0.0366316992	-0.0516329878	0.0726733266	0.1714717003	-0.2093296218	-0.0345849888	-0.0448333242	0.0501270726	0.0089386746	-0.0079847052	0.0461769281	-0.0607357537	0.1065647023	0.015338522	-0.003853529	0.1299745299	0.0163591284	0.0859975223	-0.0402488652	0.0119636564	-0.0272357489	-0.074659638	-0.0844506718	0.0245798205	-0.0103739499	-0.0941114543	0.0028277968	0.0985909547	-0.0433379421	-0.0485698334	-0.083215763	-0.117666524	-0.0892619336	0.149825869	0.0371442094	-0.0781842893	-0.0120979705	-0.086821086	0.0509753806	-0.0161532313	-0.0474957161	0.045642057	0.1825883548	0.0288471607	-0.0464026002	0.0199190145	-0.0295353167	-0.0651833019	0.0763390292	0.0011831651	-0.0464161483	0.0130547578	0.119418694	0.0661747887	0.0492507867	0.1221479373	-0.0313804829	-0.0022683119	-0.1200686522	0.0361522131	0.0076428481	-0.1776049345	-0.0496659071	0.089693007	-0.117433152	-0.0352223526	0.0750318065	0.0025301079	0.013138345	-0.1105855886	0.1633459131	-0.0147591174	0.1499839517	-0.1603383823	-0.0122056511	-0.0675668967	0.0500887521	-0.1206811645	-0.003257113833996	5.2224588244997e-06	1.0608790527608124e-05	2.7274076173594796e-11	0.0136105044669108	-0.0151990372346802	0.0002310107328611	0.0001852458318437	0.0420575781655401	-0.0134178482398681	0.0001800386513881	0.0017688398811505	-0.0016612460752533	5.284680601519995e-05	2.759738522544493e-06	2.7927849060081733e-09	-0.0006518700475179	-0.0001591927620232	4.249345588509892e-07	2.5342335480575198e-08	-0.0007590423562366	-0.0003821198673479	1.4601559302197673e-07	5.761452985612096e-07	0.0
