global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1632.9719420857623	-1.968374042127607	2666597.3636393463	3.874496369721775	2553.765538385795	-10.61738959981176	6521718.425046889	112.72896191419088	1592.3698023394809	-1.7633937147800225	2535641.5874026776	3.1095573933256877	1866.3331714595129	1614.110731139059	1.176916	21.373363	0.0880275232440909	0.0691931624264433	0.0683025297	-0.0865501538	0.0195300384	0.0239421745	-0.2214029845	-0.0090834141	-0.0557361281	-0.0629254019	0.0193884729	0.1597557251	-0.0578789112	-0.0831689464	-0.1070993156	0.0339779994	-0.0827670257	-0.0778708818	0.0893196488	-0.1355317117	-0.0056978716	0.1369142457	-0.0449318874	-0.0241567653	0.0491333458	-0.01774793	-0.0645377348	0.1491764266	-0.0154142278	0.0731636384	0.091145837	0.0230566585	0.1120279032	-0.0922038454	0.0043150419	0.1420799301	-0.0751132709	0.1077772823	0.2713246664	0.1530349769	0.003077482	0.0169578606	0.0743048042	-0.1176279935	-0.0034326627	-0.094578189	-0.0801691616	-0.0807711313	-0.0335046788	-0.1295849437	0.0631647315	0.1517461692	-0.1323114178	-0.1076370914	-0.0321793703	0.0399462069	-0.0314366191	-0.0359249325	-0.0368147621	-0.0978696723	0.2069949642	0.1257239548	0.0843082658	0.2235069562	0.0013227769	-0.1678298962	0.0923128225	-0.0071368092	-0.2134109522	0.0469581688	0.1198076719	-0.1173326186	0.0235213526	-0.0648696717	-0.0534345077	0.0080024692	0.1756831409	-0.1981750502	0.0514234928	0.0687290456	-0.0332889784	0.0909833846	-0.0139970074	-0.1886164742	0.1149730716	0.1264267828	-0.043604805	0.0975091304	-0.0384198586	0.0289783352	0.0436038194	-0.0369993087	0.1074583966	-0.0028345346	0.0038167031389235	7.904715469920012e-05	1.45672228506685e-05	6.248452666039276e-09	-0.006219548824589	-2.5442609285099456e-05	6.47326367234229e-10	3.868278758144641e-05	0.0458995161917386	0.0670719213640892	0.0044986426354705	0.0021067655866356	0.000122008851029	8.063649199996055e-09	1.4886159729416714e-08	6.502243842059703e-17	-0.0002669965194468	-0.0003219946053416	7.128714139670546e-08	1.0368052586910537e-07	6.401620804275874e-05	9.501957332952816e-05	9.028719315725576e-09	4.098074892173768e-09	0.0	0.0	0.0
1634.022371019836	1.0504289340738069	2670029.1089932867	1.1034009455394342	2554.519895688132	0.7543573023367571	6525571.897466504	0.5690549395887896	1592.6763172253884	0.3065148859075179	2536617.851450626	0.0939513752828987	1865.1341863509715	1616.882105504713	1.006198	18.273033	0.0083035563584049	0.0059961452073749	-0.0059389071	-0.1764719807	-0.0379842245	0.0406051664	-0.0903044817	0.0207841223	-0.1285902375	-0.0222558388	0.0028106183	0.0426065705	-0.1581679011	0.1666844308	-0.1830704639	-0.076496934	0.0450560922	-0.0393960308	0.1804237694	0.0501597009	0.0050265733	0.1361063695	0.0621429735	0.0728855048	0.051752106	-0.0264676126	-0.0933499649	0.0601194029	0.0104491481	-0.0374018947	0.0605811927	0.0897860801	0.1910377263	-0.0013449087	0.1263651905	0.1846152381	0.0083371772	-0.0774252866	0.0681649031	0.066978409	-0.1112436779	-0.2091319446	-0.0462333248	0.0785022067	0.0300619082	-0.0653645091	-0.130229057	-0.1066400401	-0.133347211	-0.0756185813	-0.0627737613	0.1361340082	-0.1260821374	0.0642602641	-0.0004975662	-0.0239223121	0.0284086567	0.0750604111	-0.0974018661	-0.0445649122	0.1449465627	0.0244856377	-0.1790231798	0.0111917752	0.0747095014	-0.0103874741	0.1470028538	-0.1052492094	-0.2075981954	0.0100191681	0.0719156865	-0.1719082571	0.0842273084	-0.0102493337	-0.074187842	0.0533575283	0.1743183078	-0.1760083493	0.0453195707	0.0999075298	0.0094736754	0.0180137757	-0.0441020785	-0.1541980374	0.0330887761	0.0095760153	0.0243459944	-0.0091748203	-0.0192996283	-0.0552849481	-0.0104935832	0.1273806223	0.1033401944	-0.0141533203	0.0037678545022856	-4.884863663790016e-05	1.4196727550393869e-05	2.386189301381601e-09	-0.0062445787133498	-2.5029888760800395e-05	6.264953313780419e-10	3.8994763307221445e-05	0.0459778684373048	7.835224556620307e-05	6.139074385266589e-09	0.0021139643860381	5.59956112572254e-05	-6.60132397717746e-05	3.1355084800703078e-09	4.357747825165804e-09	-0.0002670010432592	-4.523812399985158e-09	7.128955710150118e-08	2.0464878630259478e-17	-3.2992540121868494e-05	-9.700874816462725e-05	9.410697220468068e-09	1.0885077036931022e-09	0.0	0.0	0.0
1633.177801321043	-0.844569698793066	2667269.7307278365	0.7132979761194101	2558.570638696188	4.050743008056088	6546283.7131982185	16.408518917315284	1593.0951498062884	0.4188325809000162	2537952.156336321	0.1754207308233686	1866.6464313192105	1614.8514651330431	0.950199	17.256069	0.0503176413993438	0.0350168769599479	0.0138564582	-0.1277273822	-0.0127378384	0.0238173474	-0.0568832633	0.0024574479	-0.0916932297	-0.0292317491	0.0360673398	0.0667303227	-0.0875822338	0.0483070479	-0.2382537038	-0.0629986374	-0.0101551674	-0.0040764144	-0.0858451107	-0.0010916116	0.0149510559	0.0160944195	-0.0674643976	0.0097906847	0.0157373371	-0.0702443159	-0.1050880406	0.0424214282	-0.0313101713	-0.0238544033	0.1468937911	0.1164553124	-0.1115315021	0.0274915571	0.0182650318	0.0141191399	-0.003459818	-0.0878449005	0.2641203943	0.1293952311	-0.132440076	0.0229386724	0.0081414514	0.1146653382	0.0453296681	-0.0363117446	-0.0486632394	-0.0383014217	-0.0899231523	-0.096563172	-0.0035258158	0.1099806531	-0.1699187537	0.051143402	-0.1795557669	0.0048760415	-0.0189104471	-0.1403544703	-0.0104979405	-0.1459923684	-0.0189944021	0.2348571482	0.1264208044	0.010710359	0.1388143225	-0.0568471098	0.0132031554	0.0664366412	-0.1067819724	0.0108487795	0.009588148	-0.1314005304	0.1464013169	0.0347142696	-0.0380753044	0.1242451607	0.2277725248	-0.1049345912	0.0002102461	0.0515153893	0.0292741589	-0.1022095107	-0.1503452488	-0.1604089684	0.0173205878	0.0219390939	-0.0611479021	0.1157412374	-0.0098155894	-0.0991174547	-0.0298897234	-0.038937696	0.0990808418	-0.0253948054	0.0037300668503661	-3.778765191949978e-05	1.391339870820008e-05	1.4279066375892756e-09	-0.0061729325678072	7.16461455426004e-05	5.133170171111481e-09	3.810509648669479e-05	0.0649895541384211	0.0190116857011162	0.000361444193198	0.0042236421471107	-0.0004739920337161	-0.0005299876449733	2.246684480263245e-07	2.808869038243716e-07	-0.0002670146139656	-1.3570706399986324e-08	7.129680407119837e-08	1.8416407219462975e-16	6.093668221371614e-05	9.392922233558464e-05	8.822698808567693e-09	3.7132792392154284e-09	0.0	0.0	0.0
1635.2086208004855	2.0308194794424708	2673907.233540226	4.124227758082988	2559.5280275463565	0.957388850168627	6551183.723795342	0.9165934104272055	1591.7539042488474	-1.3412455574409703	2533680.491691449	1.7989396453551398	1865.7592359070384	1616.7047658728843	1.009768	18.337877	0.0154057081300262	0.0114898800720767	-0.0466689442	-0.0804144829	-0.0405936422	0.0994578242	-0.1409179553	0.0120856518	-0.1066652402	0.1323696686	-0.0201007138	0.012829029	-0.1847469879	-0.0440994158	-0.1165608587	-0.163611356	-0.0833954004	-0.0461237879	-0.1369245705	0.0412182238	0.1775678648	0.0746524832	0.0325634304	0.0524535505	-0.0986856572	-0.009417464	-0.2362877852	-0.0682399096	-0.0299716454	-0.0180667785	0.1957228602	0.0146911185	-0.0229062708	-0.1244616899	0.0234804058	0.0049404861	-0.1423331824	-0.0889105817	-0.119438333	0.0424712199	0.0470797255	-0.0093465924	-0.1390926781	0.0701583256	0.1224856967	0.0156998891	-0.1357333933	-0.0570896828	-0.1421989308	-0.0743129979	-0.1265795385	0.0261390614	-0.0559428022	0.0751213019	-0.1080269843	-0.1631703782	0.0901271004	0.0248048309	-0.1269249025	0.017635652	-0.1967602728	0.1208795858	-0.0821975937	-0.004866558	0.04364634	-0.0346179903	-0.0928351412	-0.057490946	-0.0929329819	-0.0314150602	-0.0833616234	-0.0502742586	0.1850937999	0.0484349865	-0.0127355755	0.188777925	0.1453017462	-0.0933729621	-0.0555431387	-0.0253412436	0.084400184	-0.0999859542	-0.1783700586	0.0363129136	0.0961824225	0.0120161862	-0.1957597042	-0.0355820636	-0.0618949442	-0.0439726019	-0.1343764883	0.0191492111	0.0946861568	-0.0364975928	0.0037644854186567	3.4418568290599943e-05	1.4171350467278911e-05	1.184637843174692e-09	-0.0061083674516311	6.456511617609993e-05	4.1686542268332806e-09	3.731215292414622e-05	0.0648829303772657	-0.0001066237611554	1.1368626442924368e-08	0.0042097946543411	-0.0006699777239085	-0.0001959856901923	4.488701505336142e-07	3.8410390760191374e-08	-0.0002670568896847	-4.227571910001438e-08	7.131938232806601e-08	1.787236425423321e-15	0.0001689107299903	0.0001079740477765	1.1658394993260016e-08	2.853083470585604e-08	0.0	0.0	0.0
1637.667718771701	2.459097971215442	2681955.557106907	6.047162832035903	2573.416075140609	13.888047594252384	6622470.295792096	192.87786598021944	1593.8556051619066	2.101700913059176	2540375.690106028	4.4171467279537735	1870.2789089657845	1620.640253882426	0.961678	17.464529	0.068119387801969	0.0371792292242249	-0.1175942747	-0.1115901929	-0.0873447547	-0.001799233	-0.0979151227	-0.0028695197	-0.1800809063	0.1495402064	-0.0893337911	-0.1107441024	-0.133973768	-0.1022805095	-0.0741548793	0.0112268616	0.0422715555	0.0679075936	-0.1432642257	0.0148971857	0.0623808249	0.0845398233	-0.0136485519	0.1288286799	0.0221235008	-0.0380289244	-0.0802897245	-0.0620864585	-0.0896471665	0.0988833726	0.1086687842	-0.1558930009	-0.150884827	0.0804189238	0.1353340903	-0.1118228367	0.0865131841	0.0922268031	-0.0133534334	0.1665014289	-0.0430325675	-0.1904131388	-0.0062839996	0.0459777718	0.1784653886	0.0517222206	-0.1583863849	-0.0051539908	0.0524958173	0.0517352692	0.0520055095	0.0067299612	-0.0583192214	0.103004978	-0.0312592417	-0.1236613425	0.085998528	-0.0713594387	0.0674067307	0.0923138964	-0.1545180242	-0.0533473258	0.0705578211	-0.1139088079	-0.169443544	0.0295447773	0.0217341686	0.046579445	-0.0644124518	-0.0245122235	-0.0789296061	0.0612477648	0.20220656	0.1278732022	-0.0407892275	0.1101747669	0.0830403755	-0.0502024995	-0.1367650348	-0.0163431157	0.1595838713	-0.163830755	-0.1616315537	0.093004249	0.0377610161	-0.0815080784	-0.0758266163	-0.0295238248	-0.0567811645	0.0823439611	-0.0574863453	-0.1292218956	0.0901621419	-0.0474010431	0.003769628434	5.143015343299969e-06	1.4210098530421294e-05	2.6450606821418896e-11	0.0039612089953919	0.0100695764470229	0.0001013963698224	1.5691176705173706e-05	0.0446422636923529	-0.0202406666849127	0.0004096845878497	0.0019929317075775	-0.001203951318018	-0.0005339735941095	1.4494987761572793e-06	2.85127799206217e-07	-0.0002672348172474	-1.7792756270001034e-07	7.141444754925129e-08	3.1658217568366103e-14	0.0003908392414119	0.0002219285114215	4.925226418180723e-08	1.5275531262742945e-07	0.0	0.0	0.0
1634.8592047440527	-2.8085140276482434	2672764.6193363564	7.887751043496959	2571.138003274118	-2.278071866490791	6610750.631880419	5.189611428896836	1590.604994810344	-3.250610351562728	2530024.249515614	10.566467657686758	1867.4679870605469	1626.4674853782228	0.973986	17.688044	0.0339303220081996	0.0183626212952439	-0.0748280967	-0.1512347718	-0.0961287313	-0.0165388636	0.0004969255	0.0151235647	-0.1433761118	0.0633249522	-0.156471056	0.0010675538	-0.0247803024	-0.0175279069	-0.0127547891	0.0333615955	0.1560618699	-0.0962687087	0.0034070552	-0.0232239618	0.0888629426	0.1493885337	0.0217154331	0.1212049723	-0.0055925476	-0.0152519225	-0.0261998575	0.1212260279	-0.0181802829	0.1276435961	0.0175705664	0.0530970764	-0.1429048741	-0.1440586041	-0.0377614006	-0.2553566127	0.1056387195	-0.0086740608	-0.1681659021	0.1276442971	0.0054779755	-0.1108792419	0.2550501773	0.132426995	0.1497319517	-0.0392485505	-0.1642875186	0.0284370099	0.0397033581	-0.0599161508	0.0998932019	-0.1296668535	0.0705316171	0.0699270173	-0.0200104435	-0.0867991559	0.0768731315	-0.0823097899	0.0445218912	-0.0374870025	-0.0494456288	-0.2554904257	-0.1241615139	0.019581387	-0.1448994382	0.0095544058	-0.1289901407	-0.054116937	-0.0527154094	0.0178858641	0.0267725333	0.1371156144	0.1745381065	0.1202683724	-0.1006168353	0.0857241789	-0.0190188818	-0.0381140891	-0.1737644935	-0.081520844	0.0445243956	-0.0813585758	-0.0436580197	0.1925816073	0.0026298424	-0.054113979	-0.1699278079	-0.0686391841	-0.1451809664	0.0654569042	-0.0804016419	0.0600726235	0.0855149763	-0.0580456054	0.0066386448419422	0.0028690164079422	4.407160533744578e-05	8.231255149041563e-06	0.0066222893332934	0.0026610803379015	7.081348564765961e-06	4.385471601385154e-05	0.0391708482985819	-0.0054714153937709	2.9936386411194216e-05	0.0015343553564305	-0.0009169704331224	0.0002869808848956	8.408347752206817e-07	8.235802829546162e-08	-0.0002671008937638	1.3392348360000876e-07	7.134288744942077e-08	1.7935499459561816e-14	0.0002193778524194	-0.0001714613889925	2.93990079152374e-08	4.812664213214804e-08	0.0	0.0	0.0
1636.2586895671775	1.3994848231247945	2677342.499184097	1.9585577701566368	2561.3382586087428	-9.799744665375329	6560453.675012867	96.0349955065522	1593.0714381483735	2.4664433380296487	2537876.607044128	6.083342739710836	1868.3506114154784	1622.0830741868144	1.111307	20.181862	0.0632994808869611	0.0275778966261088	-0.1268007037	0.1003203044	-0.116148925	0.0558558389	-0.0595400654	-0.023945545	-0.00397588	0.1816971652	-0.047138509	-0.0530303595	0.0227661323	-0.1668207172	0.2521553993	-0.1976362614	-0.0873448758	-0.0591283053	0.0531823094	0.0636089014	-0.0441870903	-0.0872739088	-0.1987684609	0.0249791908	-0.0502342746	-0.1579023968	0.0790153844	0.1447849847	0.0414230258	0.147372634	-0.0806412876	0.1534632839	0.0398509364	-0.16867923	0.1580613727	0.0389957846	0.2375435604	-0.0413728225	0.0563864949	0.1625738777	-0.044964113	-0.0895648682	-0.0833083378	-0.1151469566	0.0790258506	0.1786924233	0.018934333	-0.0589174128	0.1536075219	-0.1401057136	-0.0298044137	-0.0901128794	0.2126092141	-0.1128445692	-0.0210646998	0.0121807281	0.0422877695	-0.1151479845	-0.1366801684	-0.1169295008	0.1553415469	-0.0660012839	0.0187593285	0.1422749202	-0.1142261609	0.0314879714	0.0182807779	0.1058769548	-0.0512162025	-0.0067898348	-0.0320410505	0.2106190841	0.0428672764	0.0827732469	-0.0038413806	0.0660713949	-0.0128897915	-0.0672062001	-0.1484059621	-0.1238846286	-0.003141147	0.1203078226	-0.1069981162	0.1535046772	0.0877943721	-0.1423057417	0.0364960728	0.11399932	-0.0717449484	-0.0153166184	0.3835223445	-0.0409186707	0.0807510076	-0.0683731426	-0.0010400570890141	-0.0076787019309562	1.0817187484084835e-06	5.8962463344472005e-05	-0.006095317735685	-0.0127176070689784	0.0001617375295609	3.715289829895612e-05	0.0460165563963528	0.0068457080977708	4.6863719359886e-05	0.0021175234625787	-0.0012039883236797	-0.0002870178905573	1.4495878835570542e-06	8.237926949996229e-08	-0.000535032362869	-0.0002679314691052	2.862596293171853e-07	7.178727213687074e-08	5.317793629678919e-05	-0.0001661999161226	2.7622412119162868e-08	2.827892908785369e-09	0.0	0.0	0.0
1638.143803076401	1.8851135092234017	2683515.119557614	3.5536529426565684	2563.764872317492	2.4266137087493007	6572890.320529127	5.888454091490036	1593.210982525935	0.1395443775613785	2538321.234841255	0.0194726333089925	1869.529170325043	1629.9431129725006	1.091681	19.825449	0.0224126067124711	0.0128992881334429	-0.1172367729	0.0835924816	0.0384043666	-0.1288372457	-0.019195505	-0.0032778331	0.0409468534	0.014630658	-0.0078204666	-0.1497237944	-0.0363362959	-0.0578683796	0.0321203966	0.1388718119	-0.0479610635	0.0186046786	0.0833364772	0.0039914406	-0.1798242533	-0.0443949356	-0.1027964502	-0.1597835931	-0.0523187968	-0.1178615959	-0.1460515612	-0.1824687127	0.0969032414	0.0221924152	0.0246009679	-0.1737821553	-0.0059044302	-0.069529766	0.0497459881	0.0724952284	0.1068320449	0.1459013034	0.0569429706	0.0370300397	0.0695013243	0.1854017477	0.0869615104	0.0940485557	-0.0723722227	0.0955698826	0.0465109582	-0.0623353091	0.2270934412	0.0938043278	-0.140921717	0.082657548	0.1714126925	-0.0083455248	-0.0247861095	0.0456071753	0.0944125953	0.0307083515	-0.1243873556	0.1192149132	-0.021236554	-0.0225044829	0.0516814299	-0.0328404419	-0.04720612	-0.2149216316	0.0757972617	0.1530089453	-0.0706475078	-0.0230662297	-0.019796892	0.1838147317	-0.0791496323	0.1019703629	-0.0027823009	-0.1266913509	0.044627675	-0.1873489928	-0.0909003106	-0.1688152422	-0.0035789556	0.2033519535	-0.0866903167	0.037148428	-0.0331115666	-0.1311257411	-0.1529875578	-0.1027825893	0.178334196	-0.0686739194	0.0468240151	-0.0928446696	0.0758767427	-0.0783272495	0.0037322434332907	0.0047723005223048	1.392964104534155e-05	2.277485227519067e-05	-0.0146989861992778	-0.0086036684635928	7.402311103142129e-05	0.0002160601952865	0.0460248634594364	8.307063083599908e-06	6.900729707490842e-11	0.0021182880564597	-0.0012039805916064	7.73207329998575e-09	1.4495692649648971e-06	5.978495751635252e-17	-0.0003960570501171	0.0001389753127519	1.5686118694745908e-07	1.931413755448842e-08	9.476150474138828e-05	4.158356844459909e-05	1.729193164586657e-09	8.979742780852153e-09	0.0	0.0	0.0
1635.3311814136978	-2.812621662703122	2674308.0729039204	7.910840617506878	2564.325343721635	0.5604714041428451	6575764.468453081	0.3141281948618524	1595.3981886900187	2.1872061640838183	2545295.380475393	4.78387080420625	1869.750273538292	1625.8384476913395	1.088886	19.774689	0.0460918072122882	0.0261635886884974	0.0227379447	0.0179008306	0.0615846974	-0.1272449123	0.0013551343	-0.0475202266	-0.0265575861	-0.1353670538	0.017363985	-0.0001024124	0.0923609539	-0.013095702	0.046975704	0.1996420594	0.0015338808	-0.0917746661	-0.0029721724	0.0331621212	0.0116875796	0.038614622	-0.0971246679	-0.1090555021	0.0443186287	-0.0311716263	0.0376896789	-0.2126634114	-0.0852410113	-0.1139901527	-0.0986263498	0.1539449493	0.1647719344	0.0789868149	0.0745603456	0.035773921	-0.1207680951	0.0114684633	0.0894556477	0.0026995011	0.0119948707	0.1368634163	0.1232649636	0.0385588783	-0.0360381648	-0.1286717439	0.050021117	0.0090747527	0.0889664421	0.1352859872	-0.0712591655	0.1215043746	0.0148826424	-0.2446380717	-0.0248701428	-0.000749104	-0.0189628553	0.1180669048	-0.0575778997	-0.1792277614	0.0197136185	0.0345323453	-0.1110968321	0.0146846682	0.1317621785	0.0471527575	0.0589509763	-0.0990220876	-0.0271269143	-0.0331197803	0.0545454307	-0.007419226	-0.0350869478	0.0331675284	-0.0471777038	-0.2183660989	0.086835995	-0.0957681353	-0.1530033361	-0.1100321346	0.1224600424	0.1282264751	-0.0165290051	0.0364886823	-0.059396731	0.0142167809	0.0526188799	-0.0433000192	-0.0708074963	-0.2125038519	-0.051251819	-0.1704458766	0.0708988393	-0.0878535601	0.0036243854163728	-0.0001078580169178	1.3136169646415836e-05	1.1633351813461998e-08	-0.00612037231258	0.0085786138866978	7.359261621704435e-05	3.745895724459586e-05	0.0636966440385009	0.0176717805790644	0.0003122918288346	0.0040572624617674	-0.001203990598695	-1.0007088600046817e-08	1.4495933617459449e-06	1.0014182224918692e-16	-0.0007270190249657	-0.0003309619748486	5.285566626620772e-07	1.095358287956854e-07	3.106239208642723e-05	-6.369911265496104e-05	4.057576953029418e-09	9.64872202130937e-10	0.0	0.0	0.0
1634.8943195493543	-0.4368618643434274	2672879.4360947465	0.1908482885176152	2560.0983061097963	-4.227037611838568	6554103.336946248	17.867846971897908	1595.3574392183232	-0.0407494716955625	2545165.3588692457	0.0016605194434674	1869.1453242870648	1624.033844961996	1.082493	19.658598	0.0674163162566032	0.0356528811137102	0.0168938544	-0.130827209	-0.0123844086	-0.0110970541	-0.1011765247	-0.0263129084	-0.0968896278	-0.0164422271	-0.0401993389	0.0548228662	-0.0164240583	0.087271353	-0.1856003049	0.0272022934	-0.0416849633	-0.094796302	-0.0263859533	-0.0225626034	0.0138347191	0.079071114	-0.0034359515	0.1137014689	-0.0865544132	-0.1006778071	-0.061677961	0.0296052775	-0.1255463709	0.0542372037	-0.1132694341	-0.1164464675	0.2093123098	0.0480633486	-0.1085745135	-0.0489700246	-0.087156681	-0.1655289117	0.1394671041	0.0203672536	-0.0953802038	0.010234856	-0.0703021739	0.0564858192	0.0399512096	-0.0710936896	-0.1008746273	0.016267906	-0.0509582747	0.1349377259	-0.0480556582	0.0792952803	-0.0841898806	-0.0587144244	-0.0089947976	-0.0204510247	0.0570827637	-0.0627342396	-0.0424497422	-0.0570818845	0.1716035912	0.0273487145	-0.1417874137	0.099409341	0.0347940221	0.0780339901	-0.0605571194	-0.0409828837	-0.0524822088	-0.0496183839	0.0197491562	-0.1264400078	0.1309301692	0.078931982	-0.0917087429	-0.1334280393	0.0115937234	-0.0564468959	0.0138129769	-0.0644993278	0.1205673849	0.2459328641	-0.046441278	0.1246937337	0.0198209552	0.0809862068	0.0448038874	0.0542530713	0.0611219326	0.008906853	-0.1053345862	-0.0467446374	0.0658240966	-0.096900045	0.0038188972832386	0.0001945118668658	1.458397645992716e-05	3.783486635161876e-08	0.0055722211391042	0.0116925934516842	0.0001367167416263	3.104964842307971e-05	0.0635819954294163	-0.0001146486090845	1.314430356503278e-08	0.0040426701427863	-0.0006584563893562	0.0005455342093388	4.335648166840037e-07	2.9760757355890973e-07	-0.0003690779073968	0.0003579411175689	1.362185017284009e-07	1.2812184364647312e-07	0.0002358783117581	0.0002048159196716	4.194956095095311e-08	5.563857795785141e-08	0.0	0.0	0.0
1633.9190832960612	-0.9752362532931328	2669691.570759041	0.9510857497372276	2562.217543732576	2.119237622779565	6564958.741410995	4.491168101804381	1595.027418126174	-0.3300210921490816	2544112.464574249	0.1089139212632726	1870.0842884308704	1615.015841627653	1.026961	18.650103	0.0336499545467457	0.0165439347227324	-0.0357406559	-0.1747613035	-0.1356755014	-0.0196146194	0.0195814045	-0.0451662031	-0.082327795	0.0285325889	-0.090363391	-0.0322165794	0.0139742406	0.1376761864	-0.099953597	-0.1287530398	0.0724525758	-0.0021284779	0.1174872389	0.0410543011	0.030027318	0.1388837128	-0.0148377836	0.1786977005	0.0842512858	0.067343379	0.0586352676	-0.0890837686	-0.167388133	0.0204307338	-0.0454720703	-0.0767892281	0.0562248306	0.001848025	-0.144507178	-0.0332653105	0.0525481039	-0.0146571136	-0.0987485501	0.1407066097	0.0752848864	0.0869392919	0.0762215301	-0.1291570815	0.0412595249	-0.0621374965	-0.1786104033	0.0551604223	-0.0145120736	0.0581502158	0.0557231437	0.0555761569	-0.0613175635	0.0649592628	-0.0974755497	0.0224746241	0.0575464121	0.1283496774	-0.10908208	0.0774370153	0.072528925	-0.1763728948	-0.0577602811	-0.0465263871	-0.0678211565	0.0256974715	-0.0333867591	-0.0270768225	-0.0394850508	-0.0682094712	-0.0110573086	-0.127371891	0.1876268137	0.1528573081	0.0375142656	-0.0937268026	0.0392682138	-0.0005004418	0.0315148292	-0.0061059848	0.128918102	0.1026918304	-0.0133256682	0.1678430037	-0.0217373355	-0.0457208439	0.1552895047	-0.0209273025	0.1799191203	0.0355388117	0.1046900224	0.1349145522	0.0606594461	-0.1054172954	0.0037525828700353	-6.631441320330018e-05	1.4081878196482368e-05	4.397601398498033e-09	-0.0062448513281481	-0.0118170724672523	0.0001396432016962	3.899816811067309e-05	0.0555944410097311	-0.0079875544196851	6.380102560743252e-05	0.0030907418711844	-0.0008799522985414	-0.0002214959091851	7.743160477082931e-07	4.9060437785778344e-08	-0.0004161007789791	-4.702287158230001e-05	1.7313985826701386e-07	2.211150451845478e-09	0.0002288168275935	-7.061484164599979e-06	4.986455860689626e-11	5.235714058995351e-08	0.0	0.0	0.0
