global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1166.2068351687642	-0.432978527571322	0.18747040533783	1360038.3823943452	1994.9190373420715	7.4690477848050705	55.78667481170153	3979701.965549817	1115.3614116881538	-2.3021136762758942	5.299727378496513	1244031.0786829912	1361.5636683981218	1249.2815269050247	1.355819	24.262659	0.0966867751772307	0.0555263924390642	-0.090294527	0.1203636661	-0.1431817832	-0.0806039651	0.0077850716	0.1532964157	0.001346131	0.1628199486	-0.0782492314	-0.0168050311	0.0335644596	0.1673566585	-0.078167899	0.0194105501	0.0529784271	0.1132186378	0.1738427997	-0.0353102829	0.0947425577	-0.0011393319	0.0727282435	0.0520975564	-0.0797505661	0.0643606922	-0.2009303818	0.1311056155	0.015792849	0.0024722658	0.0860055664	0.0045651595	0.0518570654	0.0559720848	-0.0962584027	0.1061625175	-0.1371960411	0.0783312813	0.0783855412	-0.1926549274	-0.2013025095	0.1031366583	-0.2721794988	0.0769925043	-0.0682809053	-0.1416886593	0.0437979733	0.1731537022	-0.1020994269	-0.1907715359	-0.1162322163	0.1215358397	0.190588543	0.0501335891	0.1177999361	-0.0057043274	-0.0876623402	0.0166343586	-0.0594434028	-0.1356724277	-0.0366663373	0.0258523012	0.0192753591	-0.0089844972	-0.2096138582	-0.2284979219	-0.0550374363	0.1659475814	0.0818191159	0.1518807601	0.1547121237	0.0313909783	-0.0972498335	0.083133122	-0.0372661215	0.1865676099	0.0852231656	-0.1793768422	0.0117410972	0.1101200173	-0.1853431472	0.049055697	-0.0611109717	0.0069917563	0.0491178723	-0.0115755117	0.07159472	0.1581330224	-0.1719823238	-0.1215419623	0.1530556283	0.016468249	0.1550410953	0.1074583966	-0.0028345346	0.0066783484780756	5.236287860549936e-05	4.460033839461468e-05	2.741871055854262e-09	0.0239525890823557	0.0222375205809867	0.0004945073215898	0.0005737265237481	-0.0349257228327246	-0.0511958461618888	0.0012198061153883	0.0026210146642317	-0.0002230016684651	-0.0002860000402309	8.179602301208674e-08	4.972974413821837e-08	-7.899551794299242e-05	0.000152004761919	2.3105447646054182e-08	6.240291855081637e-09	-4.000882090383893e-05	-2.601610896506748e-05	6.768379256822643e-10	1.600705750115459e-09
1168.2456651102652	2.038829941501035	4.156827530361114	1364797.934048926	1991.1020617485049	-3.816975593566667	14.569302681883611	3964487.420299147	1116.965330590506	1.603918902352234	2.5725558453227952	1247611.5497411585	1362.185028430439	1266.4247165294962	1.178579	21.0909	0.0674912606533423	0.0347574079373982	-0.1063531755	-0.0474992547	0.1397220278	0.0658664925	-0.1041443828	-0.0252346554	0.1211527488	0.1208253245	-0.0458179841	-0.1150371372	-0.081420851	-0.1101775966	-0.0215681246	-0.1571531771	-0.0854592217	0.0207134195	0.1435692608	0.1699892473	-0.1230326233	0.0719806951	-0.0297299221	-0.1062338455	0.0595280473	0.0189480659	0.1507638071	0.0710978988	0.1160033118	-0.1846960412	-0.1277872264	0.013949557	-0.0751466366	-0.1505255403	-0.0400572714	0.0470514576	-0.132216374	0.2198454843	-0.022908137	0.1363440874	-0.0721225829	0.0552644932	0.0876315943	-0.1941884936	-0.0903899426	0.1417747801	0.1206076878	-0.0504011719	-0.0454997947	0.0590666765	0.1416117909	0.2273253417	0.1274123774	-0.0622017128	0.0544912302	-0.1108769823	0.0368537428	0.0580363983	-0.0396351793	0.0421160756	0.0259404957	0.0661227639	0.0735991122	0.0928798647	0.0020461975	0.0798942046	0.3282634834	0.0385077355	-0.0127458656	0.1552007127	0.025133792	-0.1318369167	0.046510946	0.0014412802	0.1587339269	0.0258132531	0.0714600975	0.0887690665	0.0438922414	0.0415816372	-0.1934150656	0.058809321	-0.1967338909	0.0407848935	0.0150768481	-0.0418317868	-0.0541358967	0.2049100461	0.0539437816	-0.3469073287	-0.1235385477	0.0255248809	0.0314046197	0.1033401944	-0.0141533203	-0.0029100873185541	-0.0095884357966296	8.468608201609394e-06	9.19381010260898e-05	-0.0013018444565062	-0.0252544335388619	0.0006377864133687	1.6947989889359231e-06	-0.0357256193974819	-0.0007998965647573	0.0012763198813337	6.39834514310537e-07	6.297235124570066e-05	0.0002859740197108	8.178113994955339e-08	3.965517021411898e-09	-0.0002310076356648	-0.0001520121177218	2.3107683934268684e-08	5.3364527735440975e-08	-0.0002389925785331	-0.0001989837576292	3.959453580026052e-08	5.7117452593899976e-08
1169.8908718523803	1.645206742115079	2.706705224300911	1368644.6520435226	1991.9286034107208	0.8265416622159591	0.6831711193787207	3967779.561085785	1116.8351722029656	-0.1301583875404048	0.0169412058471182	1247320.8018696278	1362.647905719814	1246.9259663643093	1.242929	22.242456	0.0188196500271348	0.0114982650144319	0.0601978385	-0.1525109682	-0.1578277795	-0.0655263923	-0.0228025451	-0.1458923603	-0.1548433998	-0.0680286012	0.1246347835	0.0005436602	-0.0024111352	0.0344468092	-0.089991838	-0.1621237234	0.0516282238	-0.0208787921	0.1662996548	-0.124092396	-0.1053576265	0.1359548594	-0.1272346211	-0.0393897068	-0.0673118438	-0.1451824061	-0.0872381553	-0.068121385	0.0742524483	-0.0329425195	0.1139716694	0.0771338319	0.1026943114	-0.0681271812	0.1142359904	0.0847080408	-0.0265812429	-0.0101405433	-0.1151426938	0.1458733052	0.1417976269	0.0378578559	-0.0271014313	0.0222687178	0.064133389	0.1223253626	-0.2046664587	0.1243082778	-0.1340635709	0.0500419285	-0.0365670594	0.0303297847	-0.0479969464	-0.2371780117	0.0160980951	0.1140564439	0.0121228448	-0.0656148191	-0.1098355982	0.1252653863	-0.0117000615	0.007182002	0.0353685459	-0.1923476352	-0.048222094	0.1879926694	0.1163651268	0.0591842803	-0.0835778674	0.1826903573	-0.0786582244	-0.0624272919	0.0325221954	0.2000935369	0.07474696	-0.1016225905	-0.0322461815	-0.0342392997	-0.0112892218	-0.0039337964	-0.1850869528	0.1998457834	0.1517513129	-0.0605590745	-0.0337650479	0.0947073268	-0.0805763662	-0.0153476485	0.0244046988	-0.0508562969	-0.0957841093	0.1752150906	0.0142392431	0.0990808418	-0.0253948054	0.006645504894081	0.0095555922126351	4.416273529725452e-05	9.130934253417258e-05	-0.0031422316665441	-0.0018403872100379	3.3870250828710854e-06	9.873619846232511e-06	-0.0334027285794462	0.0023228908180357	0.0011157422765521	5.395821752514576e-06	6.29845921395234e-05	1.2240893822737997e-08	1.4983948157954524e-16	3.967058846982113e-09	-0.0001290075445214	0.0001020000911434	1.0404018593261909e-08	1.6642946543441e-08	-0.0002389958422244	-3.2636912999895684e-09	1.0651680901627603e-17	5.71190126005503e-08
1169.009027566408	-0.88184428597242	0.7776493447022074	1366582.1065317586	1988.9918689727783	-2.936734437942505	8.62440915899748	3956088.654839826	1116.920190770227	0.0850185672613861	0.0072281567791788	1247510.7125502003	1362.4142383682986	1264.265041820281	1.360743	24.350761	0.0284338702500124	0.0171172700088229	0.1677471773	0.0645327132	0.0732198964	0.1466502503	0.1922345762	0.0089552207	0.0608687835	-0.0631110188	0.1706617444	-0.0543113167	-0.0014663679	-0.0423111325	0.0413840368	-0.1239727133	-0.0150586629	0.1061001196	0.1453902869	-0.1788431866	-0.0340924631	-0.0434483664	0.0922708649	0.0919218705	-0.0224749031	-0.0881833	0.1989045657	0.1282174249	0.0497099105	0.1223605107	-0.060919378	0.1452671238	0.0987592952	-0.113268985	0.2252145206	-0.0749620163	0.0742983901	0.0853069144	-0.0048097962	-0.0997175215	0.0185270197	-0.031099929	0.0565643064	-0.0013229146	0.1790565325	-0.0706221023	0.006601359	-0.0905164796	-0.0785695112	-0.1021408265	0.106267623	0.1244957936	-0.0563020535	-0.1443397533	-0.0716732781	0.021041143	0.0122695882	-0.0548938359	0.0058788602	0.1046609513	-0.0662916474	0.1748990939	-0.1214989069	-0.1072053801	-0.1285423836	0.0983030406	0.0929293687	-0.10593071	-0.0669695562	0.1846046671	-0.0778994422	0.1466968113	-0.024485012	-0.0290343709	0.0962991361	-0.0960570163	0.1503226755	-0.0125918745	0.1415148103	0.0653979884	-0.085776944	0.0254380362	0.0875364081	0.0572067385	-0.0038232984	-0.1072322961	0.0160808008	0.1931819242	0.1310400274	0.0247132905	0.0348591583	0.0721098665	-0.0341476779	0.0946861568	-0.0364975928	0.0066813223041322	3.581741005120008e-05	4.464006773169441e-05	1.2828868627758082e-09	0.0092312210565665	0.0123734527231106	0.000153102332291	8.521544219519671e-05	-0.0344768970933557	-0.0010741685139094	0.0011886564331858	1.1538379962745408e-06	-0.000134027835867	-0.0001970124280065	3.881389678902556e-08	1.7963460787191487e-08	-0.0002309840404113	-0.0001019764958899	1.0399205713982794e-08	5.3353626924729085e-08	-0.0002390155503868	-1.9708162400005128e-08	3.8841166518497593e-16	5.712843332670493e-08
1167.847613335759	-1.1614142306489157	1.3488830151538127	1363868.0479740284	1992.04584145546	3.053972482681729	9.326747924977203	3968246.634459992	1117.7344258189712	0.8142350487441945	0.6629787146034608	1249330.2466608651	1364.7869994256826	1273.885592917346	1.275276	22.821312	0.0860076717508512	0.0378675606391753	-0.0073381309	0.1573675459	0.0865576406	-0.1523397407	0.0318031935	0.144735198	0.116590205	-0.003360125	-0.0329180418	0.1062400346	0.1180813219	0.0522958914	-0.1674907643	-0.1126067695	-0.0886194264	0.027744132	0.1547945082	-0.0151059545	0.1904361399	0.1222644612	-0.1044393873	-0.0830275869	-0.0171374062	0.0145238581	0.1568054546	0.0656734642	0.0377443356	0.0536896781	0.144512703	-0.2318381541	-0.1838156675	0.0918332168	0.0253583369	0.1696335567	0.0336242832	-0.0128714167	-0.0928363504	0.0682176122	-0.0367477297	-0.0130757118	0.1665828992	0.110188515	-0.0683158921	-0.175109915	0.1019768092	-0.0452905144	-0.1896480472	0.1279264044	-0.0232129691	-0.0112842152	0.0191239569	-0.198717796	0.0291343505	-0.0907554279	-0.1558254412	-0.0073903049	0.0649463973	-0.0454174138	0.1884931476	-0.1031431254	-0.1414540264	-0.0403571454	0.0636429144	-0.0884820241	0.1307916352	0.0877427618	-0.0577038103	0.1576643692	0.1303356939	0.120847378	0.0659556106	0.0002129391	0.0322722186	-0.1460717324	0.0324689787	0.0716510252	-0.1888982422	0.1312135033	-0.0233281978	0.0176207696	0.0096456454	0.0226146318	0.2449725345	0.1334531898	0.0950313372	-0.0228773273	-0.0544738708	-0.0759544168	0.1673193951	0.0229628508	0.1329223156	0.0901621419	-0.0474010431	-0.0095745670428613	-0.0162558893469935	9.16723340582458e-05	0.0002642539384616	-0.008504226747604	-0.0177354478041705	0.0003145461088144	7.232187257466331e-05	-0.0208100634589385	0.0136668336344171	0.000433058741165	0.0001867823415908	0.0002940130532173	0.0004280408890842	1.83219002728078e-07	8.64436754621589e-08	0.0001079648642587	0.00033894890467	1.1488635997699275e-07	1.1656411914399518e-08	-0.0002390157759379	-2.2555110001389563e-10	5.0873298717478363e-20	5.7128541147196424e-08
1167.445828651515	-0.4017846842439212	0.1614309324929874	1362929.7628358228	1992.2452175617216	0.1993761062615249	0.0397508317480068	3969041.006897552	1118.7493202307703	1.014894411799105	1.0300106671010514	1251600.041516811	1362.561349821328	1246.6243605552463	1.446595	25.887112	0.0394607828030464	0.02425571608126	-0.1239957668	0.0308941604	-0.1253056016	0.1303944209	-0.0935843105	0.0784275649	-0.0831829894	0.1249719683	0.124271579	0.0970579733	-0.0937290112	0.1156039904	-0.0929233138	0.0676912394	-0.1466681	-0.0439004588	0.1629056208	0.1050815224	0.0515638806	-0.082010446	0.0250231502	-0.0645774152	0.0491281719	-0.1287897228	0.1381444984	-0.122921241	0.1081369747	0.0298278421	-0.1854663675	0.0822441886	-0.0545201403	0.1361646391	-0.1095579694	-0.1332328717	0.0424924738	-0.0785400762	-0.1550010794	0.0720889304	0.1385184492	-0.0523182706	-0.1619038177	0.1232509868	-0.1437245398	-0.0233312698	-0.0711383407	0.0915045824	-0.0689175869	-0.2066730144	0.1922107235	0.0518804392	0.0006790559	-0.0599147999	0.0352399936	-0.096862794	-0.0029365519	-0.1387440963	0.2837337794	0.0915439854	0.0725508446	-0.0022583804	0.0365407567	-0.0574808317	0.0882652984	0.0379156308	0.0174050883	-0.1055719038	0.0044353078	0.1043438291	0.164899917	-0.0816222091	0.0425553766	0.1077221209	-0.0472486915	-0.1227631806	0.1185266091	0.133011841	0.1559085117	0.0478487554	0.1099374621	0.0299526833	0.1867165053	-0.1028755253	0.0294070809	-0.0359805991	0.0608386173	-0.0479515154	-0.0540361718	-0.0450763609	-0.0687940535	-0.0485951112	0.2185904111	0.0855149763	-0.0580456054	-0.0095176952089417	5.6871833919600046e-05	9.05865220903118e-05	3.23440549337857e-09	-0.0085238186785261	-1.959193092210092e-05	3.838437572563741e-10	7.265548486439043e-05	-0.0264438117969092	-0.0056337483379707	0.0006992751823503	3.1739120335587634e-05	-4.2027573841380415e-05	-0.0003360406270586	1.1292330303399117e-07	1.766316962992683e-09	-0.0002309950636931	-0.0003389599279518	1.1489383275708949e-07	5.3358719450579336e-08	-0.0002390049169437	1.0858994200011038e-08	1.1791775503587336e-16	5.7123350323264937e-08
1167.5148996109258	0.0690709594107374	0.0047707974339197	1363091.04081351	1993.0543591976168	0.8091416358952301	0.6547101869392091	3972265.678716623	1116.4899903653518	-2.259329865418522	5.104571440772077	1246549.8985860234	1363.894213320604	1251.5207705576486	1.275024	22.816811	0.054759298289743	0.0368339729766933	0.0172836359	-0.1537622171	0.0305470137	-0.1675613128	-0.0023873305	-0.0996813012	0.0701051152	0.1388259304	0.0788408285	-0.0113986191	0.2083422177	0.0256744221	-0.0592860443	-0.0128272578	0.0141480928	0.1581768406	0.0874111774	-0.0138275131	-0.1351810708	-0.0403000008	0.0014553542	0.1762847462	0.1771646732	0.0455293034	0.0052655702	-0.1151399846	0.1276132951	0.0414466307	0.0981989893	-0.173968894	0.0499173933	0.2522741545	0.016436541	-0.1816160829	0.1905944221	-0.1099453685	-0.0049230065	0.1573148746	-0.0843070046	-0.052954833	-0.1341285646	0.1018551909	0.0579496645	0.1181704544	0.148196956	0.1303617101	-0.215421913	0.028268625	-0.1105768116	0.0512301626	-0.0695262938	0.023059596	-0.0564046552	-0.0339079524	0.0789057916	-0.0078696041	0.0738609273	0.1341418644	0.0849380427	-0.0912890248	-0.0587658093	-0.0165530693	0.0262326425	0.1087585608	-0.3152323965	0.1521574609	0.038780163	0.1529879406	-0.0776743375	-0.1340821331	-0.0344784676	0.0011606269	-0.1099014643	-0.0866762839	0.1725781305	0.0570111035	-0.1945279752	0.0595736542	0.0256398832	0.116269091	0.0710000288	-0.0227942496	-0.0753726123	0.0645690953	0.0379732537	-0.095554919	-0.0630727507	0.1558690845	0.1049813539	-0.0506131868	0.0126746333	0.0807510076	-0.0683731426	-0.0095165458506443	1.1493582974010652e-06	9.056464492741525e-05	1.3210244958046754e-12	0.0245159738863378	0.0330397925648639	0.0010916278927292	0.0006010329755955	-0.0355592125659569	-0.0091154007690477	0.0012644575983109	8.309053118035539e-05	0.0002099723786699	0.0002519999525112	6.350397606568758e-08	4.4088399804295876e-08	-0.0002310249903403	-2.9926647199994766e-08	8.956042126329546e-16	5.337254616173571e-08	-0.0002389756841515	2.9232792200009064e-08	8.545561398089107e-16	5.710937761567749e-08
1167.7794521035537	0.2645524926278995	0.0699880213556348	1363708.848755276	1993.3443207740784	0.2899615764615646	0.0840777158240757	3973421.581162272	1117.331178984417	0.8411886190651785	0.707598292844782	1248428.9635307072	1363.0164677001549	1260.5299140160237	1.178984	21.098148	0.0676082680241545	0.0409000332771925	0.1481190157	-0.0296203616	-0.0911836447	0.1092916915	0.0516612153	-0.018723753	-0.0646958137	-0.1931402925	0.0632464084	-0.0667195878	-0.1024240779	0.0860691622	-0.0937641049	-0.0904339409	0.0133261739	0.0884149264	0.048860931	-0.1436363331	-0.0552517311	-0.0630370246	0.0578089442	-0.0775139567	-0.1477611847	-0.0766848588	-0.0380933919	0.0516464181	0.0822845435	0.0123195874	-0.0013339106	-0.0790433693	-0.0267634502	-0.1097477856	0.0808761956	-0.1555996051	-0.1549061558	-0.0472493192	0.0380816882	0.0637431192	-0.1409716239	-0.0431017764	0.0365024472	-0.1100880603	0.1090214796	0.0186443471	-0.153823996	-0.1444475693	-0.0775230606	-0.0089706714	-0.0286241779	0.0866968188	0.1518154443	-0.0898191036	-0.0173396505	-0.1173914753	0.1534229243	-0.0271705029	0.0596008311	0.0060594771	0.0223859291	-0.089362683	-0.0017133956	0.0347192575	-0.0664918947	-0.0941733524	-0.017392936	-0.1649602304	-0.118024377	0.1421534495	-0.0996332801	0.0581884339	0.1177190071	-0.0523907794	-0.1672705363	-0.0350064639	-0.0177503768	0.1109136098	-0.0019951568	0.1646518617	0.1250415038	0.1034672807	0.0732554061	0.1847485504	0.0905753238	-0.0972078562	-0.0218061957	0.0069571177	0.102152699	0.0807321807	-0.0685325617	-0.0456495946	-0.0977495164	0.0758767427	-0.0783272495	-0.0095411218591152	-2.4576008470901176e-05	9.10330063304859e-05	6.039801923618062e-10	-0.0085027775135415	-0.0330187513998793	0.001090237944007	7.229722544478699e-05	-0.0145447023217997	0.0210145102441572	0.0002115483656297	0.0004416096408017	0.0001279949825119	-8.197739615799999e-05	6.720293480845672e-09	1.6382715548221588e-08	-4.201528092395712e-05	0.0001890097094163	3.5724670253650373e-08	1.765283831119035e-09	-0.0002389971860101	-2.1501858600011343e-08	4.623299232548818e-16	5.711965492074635e-08
1167.7947362453235	0.0152841417698255	0.0002336049896401	1363744.5460022846	1987.4159145355225	-5.928406238555908	35.14600052934861	3949822.017349067	1116.462795928824	-0.868383055592858	0.7540891312407887	1246489.1746932073	1361.646763790504	1257.0631204797587	1.204909	21.562088	0.0179331941969073	0.0129750468173499	0.0958873537	0.1490712004	0.1011689283	-0.0941450519	0.0717640586	0.0765808976	-0.0843047594	0.0990359966	-0.0613306556	0.2357864079	-0.0253826475	-0.0625749989	0.0692606331	-0.0743549465	-0.1915895006	-0.0213661793	0.1259965008	-0.1336609666	0.0922271367	-0.0694800008	-0.0904790911	0.0341896827	0.0948426005	-0.0489366239	0.1654853076	0.0106916081	-0.0334042208	0.0132799032	0.1010473794	-0.0632072598	-0.0428860888	-0.0374236995	0.1000444358	0.0085718133	0.035951322	-0.0474852971	0.0822036037	-0.0181157392	0.0042140691	0.0187976132	0.0146398891	-0.0853883564	0.0482748962	-0.1125981492	-0.0037833906	0.1142918608	-0.1588440799	0.0225379345	0.2788688174	-0.0952789103	-0.0922976328	-0.0029164512	-0.0895566899	-0.0324950538	-0.127043424	0.1288759353	-0.0254510301	0.1149174099	-0.0606781473	0.0765642459	0.0459867904	0.0017525765	0.099228638	-0.1620069752	-0.2802699433	0.0003589857	-0.0186191013	0.0860679813	0.0489379277	0.1402788734	0.1578180051	0.0027687169	-0.0975494178	0.0500266393	0.1922889999	0.0357896075	-0.0509951173	-0.1614325029	0.1342713012	0.1732375214	0.0824931959	-0.0857099985	-0.0159186498	0.0025690778	-0.0541128472	-0.0980003022	-2.0809e-05	0.1110817314	-0.0776798076	-0.0053357883	-0.105413314	0.0708988393	-0.0878535601	-0.0095177120824416	2.340977667360071e-05	9.058684328425482e-05	5.480176439078599e-10	-0.0085051985251283	-2.4210115867999427e-06	5.8612971034195756e-12	7.233840195184462e-05	-0.0145515703131593	-6.867991359600992e-06	0.0002117481985788	4.716930531555388e-11	-4.1027630902104457e-05	-0.000169022613414	2.8568643845299995e-08	1.6832664974393163e-09	-0.0002309949893706	-0.0001889797084466	3.5713330204578147e-08	5.335868511432362e-08	-0.0002390047724952	-7.586485099988572e-09	5.755475617234861e-17	5.7123281275482314e-08
1167.2740132793976	-0.5207229659258701	0.2711524072426348	1362528.6220773917	1994.2035360336304	6.78762149810791	46.07180560157667	3976847.743129035	1116.588725339701	0.1259294108770063	0.0158582165238298	1246770.3815557384	1363.79066244603	1253.81430960139	1.313943	23.513264	0.0373351149997621	0.0197818371234167	-0.0912103097	0.1251305555	-0.0730437107	-0.0852705656	-0.0308360949	0.1204739801	0.1078590036	0.1675918738	0.0739459773	0.0080100962	0.0887026824	0.1706768122	-0.1929569522	-0.0206937792	0.0946402951	0.1806189191	0.1397123837	-0.0574375908	0.0576759345	0.0153507423	0.1743249599	0.0099208798	-0.2534438255	0.0253164177	0.0748373133	0.0594868435	0.1947741411	-0.1662229925	0.1675796423	-0.034781048	0.0609676872	0.1124276649	0.0579674316	-0.0801256517	-0.0749970707	-0.1098951399	0.1099123265	0.0308323441	0.0731329668	0.0414011484	-0.0446530045	-0.0327140054	-0.0801071023	-0.1135138287	0.1042142418	0.0857062231	-0.1406220891	-0.1659156448	-0.0629230224	0.0737003364	0.1295729097	-0.0881724475	0.1264733485	-0.1202696083	0.0983482374	-0.1170172045	0.0156825213	0.0517204902	-0.1360353347	0.0442790973	0.0819946565	-0.0507754719	-0.1687933218	-0.0790842727	-0.0344383823	0.1198519413	0.0502783114	0.0284916227	0.1644825388	0.0246348658	0.1235487766	0.1309705323	-0.1731312542	0.0683181052	0.1223955215	-0.0507622507	-0.0631297514	0.2268996465	0.0422143423	0.008193246	-0.1878858146	-0.0355630165	-0.0346090094	-0.0104772611	0.0063326216	0.1000829865	0.1568827029	0.0154101483	0.1055110107	-0.12910092	0.0293538874	0.0658240966	-0.096900045	-0.0094840204157549	3.3691666686699526e-05	8.994664324645576e-05	1.1351284041276587e-09	-0.0084550252145305	5.01733105977998e-05	2.517361096343289e-09	7.148745137834654e-05	-0.0234038307768145	-0.0088522604636551	0.0005477392950297	7.836251531639294e-05	-0.0001169919436861	-7.596431278399554e-05	5.770576816744709e-09	1.3687114887451593e-08	3.302732600385383e-05	0.0002640223153744	6.970778301568755e-08	1.0908042629648392e-09	-0.0004669979355132	-0.000227993163018	5.1980882382952327e-08	2.180870717735909e-07
1167.8690528486302	0.5950395692325401	0.3540720889524468	1363918.1246015567	1993.1027278900144	-1.10080814361595	1.211778569051194	3972458.483922617	1117.6830272756422	1.0943019359410755	1.1974967270043857	1249215.349460044	1363.2948613459396	1263.3774372415803	1.157604	20.715561	0.0629925924169713	0.0324099493033108	-0.1229090813	-0.0117490102	0.1190158051	0.1051294851	-0.1771181335	-0.0363046898	0.0899467643	0.088491909	-0.0698412108	-0.1392467064	-0.1396640161	0.0047896915	0.0190001009	-0.2164662544	-0.1192177382	0.1473099054	0.0666940668	0.1082011882	-0.0019321941	-0.044556201	0.1857040337	0.0479919669	0.0505278326	0.014695873	0.1385934567	0.0385680347	-0.0520633074	0.0721569387	0.0251238683	0.0743335599	-0.1400969294	0.1208928086	0.0089391972	0.0042152889	0.0281065871	0.1035139816	-0.0490877024	-0.054374269	-0.1669921726	0.0233240777	0.1438908952	-0.0220095294	-0.1300870984	0.0784255369	0.0261593577	-0.1426055247	0.0473213359	0.0199190971	0.1172148039	0.1975454804	0.1985678734	-0.0831415648	0.0194578227	-0.0884544406	-0.0222569609	0.0792526589	0.1285379804	0.0187676085	0.0201280837	-0.0237078608	-0.1278025462	-0.0039811087	-0.0369485582	0.0803568978	-0.0744425297	-0.0458722856	0.016107614	0.0420769455	0.092352473	-0.1371781052	0.2947366649	-0.1312675549	0.0501226354	-0.0103901807	0.0235204217	0.1194295902	0.0836248116	0.1885975179	0.078305138	0.0591930163	0.0237843426	-0.1015517308	0.0403497589	0.0063465683	0.0509071426	-0.1038943433	-0.101044259	0.0899252424	0.0735978248	0.0197710438	-0.021095031	0.0606594461	-0.1054172954	-0.0240024545795165	-0.0145184341637616	0.0005761178258417	0.0002107849305674	-0.0335654749831206	-0.02511044976859	0.0006305346875808	0.0011266411108424	-0.0212907915730511	0.0021130392037633	0.0004532978058071	4.464934676641059e-06	6.305730244377943e-05	0.0001800492461298	3.241773103193791e-08	3.976223391486271e-09	0.0002169830513523	0.0001839557253484	3.3839708888472966e-08	4.708164457415486e-08	-0.000528006349652	-6.10084141388e-05	3.7220265957313324e-09	2.7879070527283004e-07
