global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1170.2467108003527	0.6054966639326267	0.3666262100335403	1369477.3641390444	1967.446997457476	2.9237754024679816	8.548462604076807	3870847.6878044377	1113.6589822327064	-0.3633942256699356	0.1320553632502521	1240236.3287075874	1375.7792194112571	1255.3104105099765	1.120607	19.472479	0.0979698814431013	0.0581669979831299	0.1188584781	-0.0323871379	-0.0948032656	-0.0279977038	-0.1119296619	-0.1170546542	0.056264981	0.0803547827	0.1105565161	-0.0839244581	-0.0429853877	0.0325565949	0.0198746704	0.0206206691	-0.0183169928	-0.2366585935	-0.0054831555	-0.0081580472	0.1680057239	-0.0143391322	-0.06623092	-0.0472860806	-0.0221833499	0.0299036908	-0.1584439366	-0.1033696618	0.0677906019	0.1001052826	-0.136974538	-0.133477806	-0.0979099907	-0.115759097	-0.0793307877	0.0836404501	-0.130635715	-0.0461317389	0.0403283449	0.0726136626	0.0090060845	-0.0923765184	-0.1379206359	-0.0282209306	0.0755300513	-0.1463045329	0.0326850259	-0.0336176741	0.113648254	0.0400701156	0.0713287897	-0.0086553464	0.1173227641	0.0822549894	0.1552754184	-0.0265835865	0.0662331665	0.0347910051	0.1967130852	-0.0094325981	0.0945872532	0.047206154	0.0827575818	-0.1956635171	-0.1232922864	-0.1617175182	0.0599193198	-0.0204983439	0.0912546993	-0.057995701	-0.0942376347	-0.0035084798	0.2062743202	0.0096728094	-0.0222345863	-0.0179674479	0.0531548563	0.0739154279	0.0194643062	0.0528033317	0.0115921543	0.1341537151	-0.0140399837	0.1291324668	-0.0164131945	0.0428717518	-0.0033790647	0.203453408	0.1033401944	-0.0141533203	0.0056823369224758	0.0074764604758853	3.228895290053175e-05	5.589746124747506e-05	0.0132987754961391	0.0247312678505124	0.0006116356094937	0.0001768574296967	0.018680702517912	-0.0055064151897853	0.0003489686465627	3.0320608242298312e-05	0.0002559901192898	0.0009749942167309	9.506137226587012e-07	6.553094117400602e-08	0.0003620066331171	0.0002300267814225	5.2912320171640586e-08	1.3104880242077862e-07	5.4953634733833975e-05	-9.37603848672543e-08	8.79100977045565e-15	3.0199019704596438e-09
1171.7781310967443	1.531420296391616	2.3452481242001846	1373063.988516579	1965.764771988143	-1.6822254693331615	2.829882529673176	3864231.138789596	1113.5884275457454	-0.0705546869610316	0.0049779638521691	1240079.1859638058	1375.3563789811171	1260.5067771634187	1.114968	19.374475	0.0584537965873207	0.0257177133849302	0.1286959223	-0.044377148	-0.052257448	0.0763863633	-0.0503215375	-0.1535540962	-0.0932608148	-0.1581975901	0.0949252172	-0.0356434426	-0.0152786792	-0.0826452919	-0.1467665112	0.0244298859	-0.0368204838	-0.2207448536	-0.0252627058	-0.1483388406	0.0783197971	0.0125635808	0.0794228522	-0.1706790506	0.1973451546	0.102112004	0.0186915487	-0.0898124476	0.0579913812	0.1792299382	0.2840248741	0.0103735782	-0.0993998861	-0.0398372463	0.1427462151	0.1583309531	0.0007705028	0.175120794	0.0042564877	0.0763855382	-0.0781438428	-0.0723853056	-0.1299339791	0.1444390335	0.1680126639	-0.0160904578	0.0761731948	-0.1290095187	-0.0552742791	-0.0148812611	0.0535492584	-0.0325463127	-0.0436709751	-0.1255358305	0.1013559112	0.0180381499	0.0565809268	-0.0413383551	0.175916003	-0.030724285	0.2150285525	0.0233934548	0.0274436238	0.0259120729	-0.1427643282	-0.1554731641	0.056935363	0.0087113642	0.1284835661	0.0082171618	0.0682884155	0.0927780008	0.046340127	-0.041950005	-0.0087179574	-0.0013771991	0.171224118	-0.0792528529	-0.0737335411	-0.1289026359	0.012536204	0.0447122692	-0.0533227004	-0.0553816471	-0.016724176	0.0250894699	-0.0039378751	-0.005939554	0.0990808418	-0.0253948054	0.0172583314292751	0.0115759945067993	0.0002978500037227	0.0001340036488214	0.003358083217833	-0.0099406922783061	9.881736297197457e-05	1.1276722897891636e-05	0.0281157404233312	0.0094350379054192	0.0007904948595521	8.901994027669716e-05	6.999349136742767e-05	-0.0001859966279223	3.459474559849341e-08	4.8990888338021715e-09	8.900511603071593e-05	-0.0002730015170863	7.452982833146725e-08	7.921910679641205e-09	0.000145996927661	9.104329292716605e-05	8.28888118702176e-09	2.1315102886451272e-08
1171.5750689668107	-0.2030621299336417	0.0412342286131871	1372588.1422245873	1968.2456825597965	2.480910571653567	6.154917264542428	3873991.0669152793	1114.6306762695312	1.0422487237858604	1.086282402233255	1242401.5444810726	1377.3491164916888	1250.7507665391402	1.045566	18.168499	0.0749180884246238	0.0372596851511879	0.1386226203	-0.0679734532	-0.0976301578	-0.0022336285	-0.0824579162	-0.1450697909	0.0888318166	-0.0973229113	0.0755899946	0.0969312935	0.0681323858	-0.094226779	0.0173648689	-0.0541479775	-0.0932340379	-0.1822206935	0.0179797028	-0.101888224	0.0395238789	-0.0198567138	0.0579024059	0.0777696548	-0.0154377108	0.0147086796	0.0367629099	-0.0138862285	-0.0848549226	-0.0076673157	-0.0448720372	-0.0893578777	-0.0882789034	0.0794323606	-0.0501008462	0.1281817893	-0.1590734269	0.1719022979	0.178701901	-0.0495332	-0.2113686911	-0.110329651	-0.1657030784	-0.0023739955	0.0352423485	-0.0679206723	0.0253854707	-0.074157184	-0.0538754881	0.0925535514	-0.0572328108	-0.0875298127	-0.1263384936	0.0501113715	0.0927748995	-0.0926209144	0.1678381132	0.0213528769	0.0349932136	-0.1039126688	-0.3110898113	0.0509802405	0.067325488	0.0881732868	-0.1373272192	-0.1291063327	0.0833530787	0.0085010103	0.1390731524	-0.1760730346	0.1440958733	0.0492104312	0.0339816119	0.0098689327	-0.0179772909	-0.011553619	0.1988083267	-0.0757361351	-0.065393354	0.0888644746	-0.0218560131	-0.0759381291	0.2267257912	0.0179907932	-0.0391042274	0.1352829288	-0.0449074995	-0.1635615502	0.0946861568	-0.0364975928	0.0331999609877584	0.0159416295584833	0.0011022374095886	0.0002541355529799	0.0316854938353117	0.0283274106174786	0.0008024421922912	0.0010039705195875	0.0252176252602538	-0.0028981151630773	0.0006359286237665	8.399071498459136e-06	0.0001890245414233	0.0001190310500558	1.4168390877403585e-08	3.5730277260288866e-08	-0.0001359663153193	-0.00022497143135	5.0612144923674927e-08	1.8486838901507317e-08	0.0003570131079668	0.0002110161803057	4.4527828350849886e-08	1.2745835926011398e-07
1170.7237586483516	-0.8513103184591273	0.7247292583149807	1370594.1190637238	1968.0836858037687	-0.1619967560277473	0.0262429489635134	3873353.394326948	1114.8458045807895	0.2151283112582405	0.0462801903048224	1242881.167991388	1377.8814873120918	1256.7067870608244	1.066165	18.526447	0.0764018765676046	0.041324508544963	0.1308365304	-0.0006685318	-0.1251336063	-0.0779283614	-0.1399265558	-0.0498806537	0.1577408368	0.0600439599	0.0793524773	-0.0307577691	-0.1912635885	-0.039216061	0.0029431631	0.0303171422	-0.0881691394	-0.0991953946	-0.0077115088	-0.1301339387	0.0637328283	-0.0616536086	0.0342588629	0.0310766615	0.0174479966	-0.2091051422	0.0556136177	0.0534975213	-0.136842468	-0.1215811319	0.0255172521	-0.0344472427	-0.0299116018	-0.0396248938	-0.0187335474	0.0795487467	0.0115699099	0.0518467542	-0.0532860171	0.0907873141	-0.1004592369	-0.115420532	-0.1146594378	-0.0717217134	-0.0489133639	-0.1516200738	0.1306135644	-0.0905736415	0.0073010467	0.016832612	-0.0433795962	-0.1124674821	-0.0069945242	0.1206120015	-0.0454012522	-0.1166696497	0.1487475965	0.1318732613	0.0290654536	-0.0880263545	0.2024701765	0.0603233223	0.084061199	0.108375778	-0.160631891	-0.1063426835	0.0713797106	-0.0065981805	0.1604785449	-0.1419961625	0.0040515329	-0.0603124311	0.0909925231	0.1199514125	-0.1689871026	-0.088754972	0.1058801994	-0.0286678752	-0.0346621781	-0.0131675498	0.0092170353	0.057458582	0.0197764213	-0.1216480775	-0.0709117844	0.1658617589	-0.0201175602	-0.1504445075	0.0901621419	-0.0474010431	0.0202041589926125	-0.0129958019951459	0.0004082080405987	0.000168890869497	4.668905243931931e-05	-0.0316388047828723	0.0010010139680887	2.1798676176815087e-09	0.0252330110896537	1.538582939989916e-05	0.0006367048486505	2.367237463228013e-10	0.0005529923340505	0.0003639677926272	1.324725540699165e-07	3.058005215186199e-07	5.307601161153031e-05	0.0001890423269308	3.5737001371422936e-08	2.8170630085873006e-09	0.0002749855483211	-8.202755964569999e-05	6.728520541428869e-09	7.561705178545604e-08
1172.4951987106613	1.7714400623096935	3.137999894355771	1374744.9909995531	1968.103276153109	0.0195903493402056	0.0003837817872712	3873430.505604601	1114.8605645118696	0.0147599310801069	0.0002178555654895	1242914.0783037243	1376.45753541993	1254.0825277848678	1.154116	20.054752	0.1237000847256354	0.0677909036695872	0.140852123	-0.0140051113	-0.0923476625	0.1241773929	-0.0937586066	-0.1779711648	-0.1142930662	-0.0710649794	0.0853483743	0.0305163352	0.0361087908	-0.0130970502	-0.141072231	0.0631959794	-0.1179321478	-0.1405056343	-0.0624031982	0.0598629724	0.1825283714	-0.0792353391	0.2092448273	-0.0210571825	0.0733376709	0.0946783408	0.1427895795	-0.1073236261	-0.0586843851	0.0744403076	-0.0270032368	0.0081893928	-0.0885269512	0.1646860749	0.1379141147	0.1354150505	0.1984765581	-0.0918481337	0.0012244683	0.0874047893	-0.1120871923	-0.0993525518	-0.0893038219	0.1841405536	0.0962410495	-0.072991715	-0.006172468	-0.1164041329	-0.0243184381	0.174579047	0.0148158677	0.0768007289	0.0072637153	-0.0382997415	0.0671524576	-0.12609711	-0.0259827874	-0.0447102767	0.2540398684	-0.0326237294	-0.0374896676	-0.0692814524	-0.0532716529	-0.0564712438	-0.1699525419	-0.1192469927	0.0523196152	-0.0297124502	0.1467888581	-0.0457362343	0.2664719961	-0.031786519	-0.0974643971	0.0398699806	-0.0502415969	-0.0463085005	0.1534428366	-0.1147719642	-0.142506718	-0.1641232227	0.1431270104	-0.0029082978	-0.1782810532	-0.0088851681	0.0273228997	-0.0249529101	-0.0603755811	-0.1655681576	0.0855149763	-0.0580456054	0.0331731947654532	0.0129690357728406	0.0011004608509466	0.0001681958888772	-0.0232373546561319	-0.0232840437085712	0.0005421466914226	0.0005399746514148	0.0456579808395787	0.0204249697499249	0.0020846512143473	0.0004171793892853	-0.0004945451192595	-0.00104753745331	1.0973347160872006e-06	2.445748749833932e-07	0.0002399053780786	0.000186829366467	3.4905212174486625e-08	5.755459043103601e-08	0.00038105943843	0.0001060738901088	1.1251670162834991e-08	1.4520629561658696e-07
1173.961973632982	1.4667749223208375	2.151428672749299	1378186.7155362463	1969.0412819705791	0.9380058174701844	0.8798549136079089	3877123.5701043415	1115.6787285204755	0.8181640086058906	0.6693923449780598	1244739.0252730648	1376.368397070765	1252.7627523907747	1.402249	24.36648	0.2587955068151996	0.1523326831932113	0.0205800779	-0.1136194664	0.1853863775	0.0777007898	-0.0781969358	-0.0785137243	0.0338574549	-0.0025679661	0.2353810455	-0.0773552399	0.0621073647	0.1645663475	-0.0355734157	-0.0383736703	0.0780610523	-0.1147647218	-0.135686502	0.151949408	-0.1231158589	-0.1838370808	-0.1821244763	-0.1764358334	-0.0912261875	0.0484277442	-0.0356269752	-0.0460936524	0.1868037846	-0.0436852163	0.0243573951	0.2419175737	-0.0318201912	-0.2076529123	0.0539506747	0.1742201425	0.2679851697	0.1328775104	-0.0944881017	0.0069286094	-0.0185445103	-0.0613233191	-0.1043740329	-0.0040281627	0.2310690737	0.0516905059	0.1623000256	0.3299523998	0.2243423095	0.052630318	-0.1066025086	0.1438029524	-0.337914297	-0.3514298054	0.1271208151	-0.0889661091	-0.2368793442	-0.0063999101	0.031214556	-0.2280588459	0.1222805996	-0.1091915629	0.1782921675	0.1152988199	0.0616581449	-0.1785312026	0.0164504853	-0.1992301655	-0.248537636	0.1134700054	0.2372386797	-0.6074637151	0.1445882689	-0.1004580874	0.0257304831	-0.3201220556	-0.0987017782	-0.0726638145	0.2777158075	-0.1999889425	-0.1058028991	-0.123635625	-0.0277824728	-0.0669739371	0.0004910322	-0.0451586876	-0.0614670949	0.0710429784	0.0807510076	-0.0683731426	0.0192702645669413	-0.0139029301985118	0.0003713430964799	0.0001932914681046	-1.044507293102015e-05	0.0232269095832008	0.0005394893287861	1.0909954853432983e-10	-0.0850907101834081	-0.1307486910229868	0.0072404289595167	0.0170952202042244	0.000371202131409	0.0008657472506685	7.495183020400668e-07	1.3779102236258454e-07	0.0006346745552727	0.0003947691771941	1.5584270326250674e-07	4.028117911105995e-07	0.0009388825307774	0.0005578230923474	3.11166602356016e-07	8.815004065989756e-07
1174.8658981384592	0.9039245054771072	0.8170795116020328	1380309.8786086885	1971.087686339421	2.046404368841877	4.187770840815121	3885186.667238892	1116.9106301145575	1.2319015940820464	1.5175815375018868	1247489.355662898	1377.2113521739827	1275.8308455449885	1.482874	25.767477	0.2005489669365082	0.0932834888625481	-0.0370725103	-0.0390477168	-0.0347914617	-0.1292144186	0.0203820005	0.0295687391	0.049880411	-0.076941835	0.2076003447	-0.2794471083	-0.0686651078	0.0226456761	0.0858658557	-0.0908911942	0.1279758722	0.0418395289	0.1488291143	0.2976246354	-0.0336950764	0.0979945943	-0.0546517097	0.0227362383	-0.0516611158	-0.2899354489	0.0121603936	-0.0286545385	-0.0463872683	-0.1737319241	0.2188429185	-0.144078585	-0.0762279853	0.0395738855	0.2214266659	-0.0848994982	-0.0806336142	0.0709259379	0.1140567622	0.1156598077	-0.0253130596	0.0632785657	0.0396330613	-0.0736817375	0.1699585084	0.0476854706	-0.0814433207	-0.0163842791	-0.0063671565	0.1410417406	-0.2789937295	-0.4227147989	0.2850071893	-0.0880781493	-0.103238561	0.0109868578	-0.2189643489	-0.0365089497	-0.0675048259	-0.0232005403	0.0466622491	0.1813852616	-0.1582566148	-0.0046521701	0.1763861678	-0.0780204133	0.1508181203	-0.3493245402	-0.2247785326	0.1785150085	0.1803441147	0.2327430241	0.0617014565	-0.1238048215	-0.1431295826	-0.1588897923	0.0056660352	-0.001682214	-0.0560500131	0.3710554502	0.1130015954	0.2124479017	-0.0024960186	0.0278241618	-0.1130567852	0.0836854597	0.042757808	-0.1286324437	0.0758767427	-0.0783272495	0.0336029846212397	0.0143327200542984	0.0011291605754552	0.0002054268641548	-0.0402093600607855	-0.0401989149878544	0.0016159527662007	0.0016167926364978	-0.1065748525153935	-0.0214841423319854	0.0113581991886778	0.000461568371741	0.0011721884152892	0.0008009862838802	6.415790269642123e-07	1.374025680938206e-06	0.0014370752876242	0.0008024007323515	6.438469352782235e-07	2.065185382300177e-06	0.0018261593057931	0.0008872767750156	7.87260075482261e-07	3.3348578101347368e-06
1173.3038326760093	-1.5620654624499366	2.440048508978934	1376641.8837722128	1973.6400424330984	2.552356093677417	6.514521628932246	3895255.0170953223	1116.228064395997	-0.6825657185604541	0.4658959601539491	1245965.091745234	1378.7623067082932	1260.402306130149	1.321977	22.971621	0.1183451064279206	0.0535814561205638	0.0260488739	0.1343553081	0.1880594364	-0.1985927811	0.012759456	0.1079678806	0.0832984477	0.0050004244	-0.2036002031	-0.1225910554	0.0497541243	0.1859961021	0.0726552002	-0.0039552878	0.004997327	-0.0357141477	0.152195367	0.2298309881	-0.1281368495	0.0030624561	0.0258455612	0.0856794487	-0.0420894377	-0.0177449125	0.2278113405	0.0735171834	0.2822851151	0.0258568495	-0.0500055281	-0.1519767218	0.035148645	-0.1301751868	0.2809375499	0.0429007949	-0.0596798466	0.0775632233	-0.0253432932	-0.0199166796	-0.1692979084	-0.0121405187	0.0794524271	-0.2305090513	0.0191415375	0.1861420603	-0.2030732672	0.0507097963	0.0751704067	0.0667708187	-0.347959762	0.0276654452	0.1281524725	0.0849567346	-0.0565306189	-0.1752776199	0.0415011359	0.1185632445	0.1281763742	-0.1308323888	0.0267834816	-0.1810305908	-0.0182073271	-0.0130908324	0.1075553756	0.0204499087	0.2966211926	-0.2806387829	-0.1713262301	0.0060746861	-0.0869550025	0.1037298554	0.020376396	0.0413548075	-0.0139566309	0.0092327255	0.1385585738	0.2026058544	-0.0582933689	0.0127454479	0.1280737945	-0.0463737815	0.0724365424	0.1471210066	0.0347555018	-0.16960412	0.0096219344	0.0478032717	0.0708988393	-0.0878535601	0.0405247978737435	0.0069218132525038	0.0016422592427077	4.7911498702537256e-05	-0.0218581786195812	0.0183511814412043	0.000336765860288	0.0004777799725655	-0.059437279770691	0.0471375727447025	0.0035327902265393	0.0022219507642621	0.0016650218034483	0.000492833388159	2.4288474848437805e-07	2.772297605958229e-06	0.0011953690897579	-0.0002417061978662	5.842188608698293e-08	1.4289072607486304e-06	0.0016420081120283	-0.0001841511937648	3.3911662165000924e-08	2.696190639966742e-06
1170.6820875078038	-2.621745168205507	6.873547727008923	1370496.5500116292	1972.66862123404	-0.9714211990583408	0.9436591459799446	3891421.489201409	1115.8275956244397	-0.4004687715573709	0.1603752369926697	1245071.2231570182	1378.0729549057662	1249.195901697332	1.097723	19.074827	0.0332301674341857	0.018329507181688	0.0208813032	0.1883566958	0.1645891562	-0.1656938943	-0.0637379178	0.104080721	-0.0735356845	0.0717896382	-0.1337967534	-0.138434487	0.1285469641	0.0863252075	-0.0439321158	0.0260319263	-0.0515028288	0.0902329834	0.1590584516	0.3777694459	-0.0242627208	0.0565911128	-0.0136809994	0.0362808224	0.1892730014	0.0021641557	0.0497046823	-0.1284211526	0.0230063792	0.0872688745	0.0101376683	-0.1613183227	-0.0201166886	-0.1087871205	-0.2050159233	-0.0066107422	-0.0272762599	-0.002300232	-0.1827502667	-0.0371249467	-0.0356252223	-0.0645453514	0.1201812063	-0.0784915074	0.0666018452	0.0842119353	-0.2788223351	0.0787679636	0.0691719446	0.1462120305	-0.0878841142	0.0165084825	0.1180766259	0.0654614057	-0.0069225976	0.0921581312	0.0216258686	0.0022396819	0.0772954648	0.1834085897	-0.0841555265	-0.1983310196	0.184436205	0.0191954425	0.0730820718	0.032483028	0.273097546	-0.2015825977	-0.1264489932	-0.025411682	0.0702174569	0.0980888427	0.0172767097	0.1703599693	0.1316706771	-0.0079257997	0.0289688286	0.1982785061	-0.1190116538	-0.2143173642	-0.0174576212	0.1267544175	-0.1219114811	-0.0010611981	-0.0570416765	-0.1001037167	0.0239735403	0.1926274849	0.0658240966	-0.096900045	0.0482575357563348	0.0077327378825912	0.0023287897572739	5.979523516086251e-05	-0.0183913053148785	0.0034668733047027	1.201921051086024e-05	0.000338240111185	-0.0464968702105892	0.0129404095601017	0.0021619589393803	0.0001674541995831	0.0016648737217022	-1.480817460998516e-07	2.1928203527980915e-14	2.771804509214535e-06	0.0013768687548778	0.0001814996651199	3.294212843863585e-08	1.8957675681587435e-06	0.0016418529251585	-1.5518686979996282e-07	2.4082964558310613e-14	2.695681027851523e-06
1173.5044511112055	2.8223636034017545	7.965736309806936	1377112.6967778115	1975.678913628877	3.0102923948368243	9.061860302412423	3903307.169757779	1116.3521633527137	0.5245677282739507	0.2751713015464934	1246242.152622284	1377.325815742319	1246.6777762308989	1.198568	20.827173	0.0984835800833797	0.0499900758697177	0.0458668442	0.1700905387	0.1415269185	-0.003546925	-0.1402380564	0.1114985715	-0.221222444	0.0443912123	-0.0171822816	-0.126650768	0.0287699397	0.2179320261	0.022089788	0.1176284266	0.0073102695	-0.0008909565	0.3106064529	0.0980589866	0.0069275274	-0.2359444639	-0.065327604	0.0391862039	-0.0329895792	-0.0054282799	0.1273811313	-0.1349969015	-0.1343293756	0.0434966023	-0.1137071997	0.1588597606	0.0525621354	0.0472003114	0.0370418007	-0.1059172389	0.0340546013	0.0229847278	0.0192480198	-0.080521247	-0.0552232934	-0.1219485082	0.1628655736	0.0877873015	0.2112533637	0.0115482332	-0.1784147718	0.1279891252	0.0618775748	0.0432884975	-0.1013742195	0.1144064342	0.0034879868	0.0531325684	0.2353392139	0.0836838313	0.0728077159	-0.1554176873	-0.2615065426	0.080756158	0.0173128932	-0.1700408451	-0.2248996646	-0.0368719648	0.1486035327	0.0175088555	0.2572350321	0.0213336284	-0.1690926097	-0.0413698615	-0.0425413773	-0.0944591639	0.0683681155	0.1271310791	0.0013265031	0.3141489585	-0.0573956452	-0.1530203934	-0.112667437	-0.094262038	-0.1500263351	-0.1154819858	0.0434590708	0.0837986087	0.1308351895	0.2244988184	0.2958054958	-0.0050038489	0.0606594461	-0.1054172954	0.0472833920068893	-0.0009741437494454	0.0022357191596771	9.489560445837282e-07	0.0059230063927913	0.0243143117076698	0.0005911857538177	3.508200472904661e-05	-0.0743138626376236	-0.0278169924270344	0.0055225501801235	0.0007737850676856	0.001665953875399	1.0801536967999532e-06	1.1667320087106052e-12	2.7754023149569468e-06	0.0009139993686537	-0.0004628693862241	2.1424806870347517e-07	8.353948458993621e-07	0.0011982398210948	-0.0004436131040636	1.967925860970311e-07	1.4357786688572983e-06
1176.9501914634277	3.445740352222174	11.873126574932192	1385211.753185799	1972.8373333375848	-2.841580291292076	8.074578551859556	3892087.143810553	1117.4471067045436	1.0949433518298974	1.1989009437164906	1248688.0362823557	1378.6456248179743	1258.5448967881637	1.161903	20.190058	0.0679917313792046	0.0307225112982327	-0.0054628675	0.1945241568	0.1648177779	0.0727274297	-0.0241015886	0.148709105	-0.1344346711	-0.2103518612	0.0603168895	-0.1283006288	-0.0084619013	0.1782667849	0.027153948	0.0216935529	0.038752465	0.039463023	0.3063112793	0.1202023845	0.0213632519	-0.0558582906	0.1943068119	-0.0987763218	-0.1460053771	-0.0307082347	0.0204668345	0.0609777296	0.0824002249	-0.0262833257	-0.2849610247	0.0097254449	-0.0127439149	0.0391134548	-0.0961144028	0.1095497068	0.0577574767	-0.1484570632	0.0414564382	-0.0278481	0.2236340042	-0.0225417914	0.1553227606	0.0471164574	0.2154148203	0.1414059521	-0.0271448871	-0.0170961658	0.1006914229	0.0194876486	0.1086892988	-0.0910743695	0.0547821168	0.2284728286	-0.1247442945	-0.2134978874	0.0607095919	0.0513782847	-0.0914014328	-0.0375483241	0.0643382384	-0.00988883	0.0075633666	-0.1318772836	0.1886622925	0.0103675163	0.225553413	0.0886291751	-0.0537459368	-0.1072581123	-0.1929580857	-0.0505521246	-0.0223708462	-0.0867641958	-0.056567927	0.1404010156	0.118394835	-0.1441074902	-0.1292952692	-0.1200873174	-0.0659455223	-0.1625498731	0.0070415539	-0.0179621393	0.0343152387	0.1600513788	0.0375745479	0.1225411023	0.0554119421	-0.1133587932	0.0559695847450285	0.0086861927381391	0.0031325944165309	7.544994428410214e-05	-0.0058065307217702	-0.0117295371145615	0.0001375820409218	3.371579902286116e-05	-0.0901791526079875	-0.0158652899703639	0.0081322795650947	0.0002517074258437	0.001666747504481	7.936290820000514e-07	6.298471197962444e-13	2.778047243693641e-06	0.0005497750606076	-0.0003642243080461	1.3265934657166037e-07	3.022526172660902e-07	0.0009290435271001	-0.0002691962939947	7.2466644700481e-08	8.631218752465941e-07
1177.4139667831298	0.4637753197021084	0.2150875471647928	1386303.649175985	1979.322926080049	6.485592742464178	42.06291322110401	3917719.245706087	1117.4993736822871	0.0522669777435567	0.0027318369624454	1248804.850180304	1378.4872932723315	1263.9189984269576	1.24001	21.547295	0.0780322347742531	0.0452510946286725	-0.1194553759	0.1352890829	-0.0435206162	0.1899234961	0.0132897249	0.1666245045	0.0273131991	-0.2976719285	-0.0742730314	0.0123029573	0.2434974467	0.069538604	0.090257806	0.0434459468	0.187885318	0.0819519049	0.1076303655	-0.0798667762	0.016956269	0.0305718741	0.0149171128	-0.158229166	-0.0028153194	0.0414909589	-0.253057969	-0.0218242504	0.0174114896	-0.0491318385	0.0618984428	-0.0714685569	-0.024724337	-0.1388483165	0.0376615677	-0.0313131562	0.0522644229	-0.1245648651	-0.0798344209	-0.0323619598	0.0087059164	0.0456510902	0.162761191	-0.0705450601	0.2121390806	0.1252050892	0.059061543	-0.1205868333	-0.1685410762	0.0068729115	0.0449793286	0.1300774518	0.0086351047	-0.003351842	-0.0759532571	-0.0761467386	-0.0775699429	-0.0053488928	0.083704915	0.137085833	0.0998756519	0.0672863948	0.0730010833	0.2455140917	0.2244663744	0.0349808043	0.10731412	0.0032725549	0.0662904951	-0.1599311644	0.0920314564	0.0261841912	-0.0513057509	-0.1754553085	0.111234649	0.0459879306	-0.0124420019	-0.2018437173	0.0642712122	0.008077652	0.0055070205	0.098198003	-0.0893603721	-0.2304378403	-0.0401444516	0.0044681787	-0.1522386013	0.0123647463	0.0500887521	-0.1206811645	0.0559075002572768	-6.208448775169711e-05	0.0031256485850174	3.854483619390629e-09	0.0326755951816721	0.0384821259034423	0.0014808740140483	0.0010676945204765	-0.1001844115159116	-0.0100052589079241	0.0100369163107895	0.0001001052058145	0.0016659748413606	-7.726631203999659e-07	5.970082976262121e-13	2.7754721720464765e-06	0.0009139620325295	0.0003641869719219	1.3263215051764278e-07	8.353265969054548e-07	0.0011537392015605	0.0002246956744604	5.0488146121214096e-08	1.33111414521746e-06
