global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1126.288496997836	-0.0554351862811017	1268525.7784696447	0.0030730598780204	1290.2381669558013	-2.333999340350829	5.447552920758104	1664714.527469466	1252.7700960779764	0.9121990893258952	0.8321071785669928	1569432.9136272222	1275.7898762073924	997.063635418924	1.344411	23.553408	0.1242416918784832	0.0702538315103333	0.1173486978	0.189655677	0.0912219097	-0.1691904035	0.0660014484	0.0567664045	0.1626563423	0.1262554077	0.1762899401	0.0775556449	-0.0255975661	-0.1290310688	0.1219926047	0.0307575033	-0.0227405076	-0.1840203436	-0.040877366	-0.0086338192	0.0332733488	-0.0637230683	-0.004932007	0.1234643021	-0.2223612391	0.027844581	0.0469510818	0.0322777985	0.058228637	0.1254050663	-0.0453695096	-0.0301859666	-0.2435344787	0.075737086	-0.0978793481	-0.1432634896	0.0481044679	0.0388985744	-0.0130949206	0.1352321992	0.1738336958	-0.0151252885	-0.1020875665	0.1435586005	0.0065088888	-0.0570850661	-0.1347234402	-0.037507766	0.2249949511	0.0495208392	-0.0223014922	-0.0568216226	0.0893550341	-0.0706327276	-0.1273068551	-0.1740376678	-0.0439150281	-0.0176782547	-0.0055583704	0.0248970287	-0.0442097455	0.1775524567	0.2405265989	-0.0910909982	0.1919529053	-0.026159351	0.2066199523	-0.0350085844	0.1921977401	-0.074678671	0.0133936434	0.0665957204	-0.0846212345	-0.0343417885	-0.1376187291	0.0591873856	0.0700952728	0.0440431098	0.0228578684	-0.0403286851	-0.1723872288	0.0944456173	-0.0393385748	0.1107979887	0.0029375943	0.0	0.0	-0.0182754184098286	6.575458719729893e-05	0.0003339909180543	4.323665737487188e-09	-0.0660418008205852	-0.0275189603361241	0.0043615194556258	0.0007572931779811	0.0321428467931284	0.0570898794173118	0.0010331625999665	0.0032592543318832	-0.0012576272614953	-0.0002385897610075	1.5816263288561674e-06	5.692507405766359e-08	-0.0010958542792378	-0.0004229060084611	1.2008966013237983e-06	1.788494919925e-07	-0.0002326893171475	-0.0001298461812883	5.4144318314569846e-08	1.6860030795154068e-08	0.0	0.0	0.0	0.0	0.0
1125.8969622303773	-0.3915347674587792	1267643.9695595915	0.1532994741290003	1290.4086432823767	0.1704763265754536	0.0290621779226607	1665154.4666578642	1253.4787344875106	0.70863840953416	0.5021683954671039	1571208.937812411	1275.868692349373	969.6577986385046	1.371903	24.035051	0.0685192975883816	0.0409452953828639	-0.1120764761	-0.0324141066	0.1055172064	0.0306806321	0.1471208761	-0.1172716168	0.0396565806	-0.1016313563	0.0954123567	-0.0178847661	0.2009664781	0.0697809501	0.1225557248	-0.0133561948	0.0777013964	0.2264771465	-0.086948804	-0.0125913987	0.0315835385	0.2544866775	0.1359843747	-0.0626753189	0.0066987227	0.0092596985	0.2243254467	0.0409778056	-0.1499635121	0.1365364132	0.0054117871	-0.0995389119	0.0705092077	0.1786635454	-0.030679783	-0.0673975677	-0.0657116563	-0.0766175143	0.1630149314	0.0226008208	-0.1527332347	-0.0773907718	0.0290473029	0.1887016901	-0.0262137923	0.0851591119	-0.0821891204	0.0300341805	0.0301374574	0.0771446807	-0.1867186377	-0.1154220743	-0.1942010795	0.0056660213	-0.141614414	-0.0619582803	-0.0260587516	-0.0839271843	0.1515367678	0.0111652655	0.1023998765	0.0421218021	-0.101772932	-0.0323723691	0.0704417001	0.2509266657	0.0144783261	-0.0859234541	0.0783676508	-0.0535642206	0.0782518415	-0.0248920406	0.0184178214	-0.0461582471	0.0665499032	0.039478934	0.0065369549	-0.1037353443	-0.0506854401	-0.1133523575	-0.2729737403	0.0042978918	-0.1793258032	0.1066044782	-0.0088085747	0.0	0.0	-0.0182005129310312	7.490547879740114e-05	0.0003312586709526	5.610830753867912e-09	-0.0326451254689175	0.0333966753516676	0.0010657042168813	0.0011153379245446	0.0115575984503593	-0.020585248342769	0.0001335780819397	0.0004237524493334	-0.0012479988813304	9.6283801648998e-06	1.55750120780193e-06	9.270570459983591e-11	-0.0011439996408391	-4.814536160129999e-05	1.3087351782399898e-06	2.3179758437199317e-09	-1.2136906107512203e-06	0.0002314756265367	1.4730448986256705e-12	5.35809656805804e-08	0.0	0.0	0.0	0.0	0.0
1124.9620503693538	-0.9349118610234656	1265539.6147712206	0.8740601878823596	1289.8012734926665	-0.6073697897102193	0.368898061452636	1663587.3251033043	1248.5870256538851	-4.891708833625444	23.9288153129692	1558969.5606312156	1274.7125171904868	977.2695841842824	1.269264	22.23687	0.0833172902275518	0.0531650067440672	-0.1188602213	0.2046908233	-0.0978910642	0.0583780428	0.2195255102	0.0015463136	-0.1972777664	-0.1141268511	0.0608205323	0.171953689	-0.0273129111	-0.0429226054	-0.236878294	0.290108823	0.0194543019	-0.0771269187	0.1556640516	-0.0888052911	-0.0380859421	-0.0032781463	-0.2024398081	0.0036057353	-0.2148829228	0.057945048	0.0897008863	-0.0205064725	0.1352023978	-0.0621943265	-0.0400336732	0.0470680802	-0.0072185243	-0.0185369078	-0.039874816	-0.0865218916	0.0577581431	-0.0228575287	0.075261333	0.2067570526	0.1425227047	-0.2100648457	-0.1397819632	-0.0331563407	0.0501372919	0.0065754897	0.1002525646	-0.094377247	-0.0289443595	0.2062060925	0.0151692493	-0.1039169504	0.172537715	-0.2171729578	-0.1579513067	0.0932248531	0.1835543612	0.0188949015	0.0907067669	-0.0484441496	0.1316781689	0.2275767131	0.1709467264	-0.2163306664	-0.0886013829	0.0018644161	0.0166882583	0.0392811195	-0.0423692878	-0.0847037359	0.1663932286	-0.1866772559	-0.0137740571	-0.1252624061	-0.1211068517	-0.0903732834	-9.68193e-05	0.0826484899	0.0248837821	-0.0870380473	0.1004075264	0.2313668559	-0.0067799413	0.1022582579	-0.020504289	0.0	0.0	-0.0202981008750668	-0.0020975879440356	0.0004120128991343	4.3998751829635e-06	-0.0769815516308654	-0.0443364261619479	0.0059261592914955	0.0019657186848138	0.0316058839543273	0.020048285503968	0.0009989319005344	0.0004019337516486	-0.0015790035077379	-0.0003310046264074	2.493252077448592e-06	1.0956406270316854e-07	-0.0011490011213994	-5.001480560300024e-06	1.320203576977079e-06	2.501480779505905e-11	-1.907395994957413e-06	-6.937053842061927e-07	3.638159481579579e-12	4.812271600766613e-13	0.0	0.0	0.0	0.0	0.0
1126.659129339942	1.6970789705881089	1269360.793725036	2.8800770324123954	1291.6538171034592	1.852543610792736	3.431917829888989	1668369.5832379365	1253.8002079653452	5.213182311460059	27.177269812520045	1572014.961493943	1277.4819314591427	961.7506426907656	1.553827	27.222273	0.0755671025315327	0.0498831093737764	0.1067370175	-0.1199580442	-0.0428947035	0.0097355959	0.0016062552	0.1084133879	-0.1360132719	-0.1108461053	0.0359070982	-0.0790730243	-0.0135124254	0.0053432324	0.1747572799	-0.0092904064	-0.0094589205	0.0576785359	0.041011767	0.0527396619	0.1833301328	-0.0828558731	0.0996725216	-0.1341886565	-0.0839812101	-0.029387874	0.0823509707	-0.0106340166	0.0110801471	-0.0895428403	0.0429185005	-0.114353524	0.0871547705	-0.09979881	-0.0354789926	-0.0059943613	-0.0020568482	0.1943698569	-0.0210728685	-0.0299449435	-0.1770416784	-0.1340376564	-0.0091765692	-0.0406677206	0.0950028256	0.0627024404	0.0603114158	-0.1411381799	-0.0466981772	0.1491490363	0.0420183899	-0.1410131364	-0.04430568	0.0060214552	-0.1617242524	0.0502177672	-0.1250409738	0.0453285958	0.126469302	0.0874489663	-0.052954086	-0.1067242985	-0.0408254928	-0.1774648705	-0.2258867633	0.1613462611	0.0239851254	0.0176889716	0.0067519028	-0.1002552807	0.0005907165	0.0851043529	0.0647813228	-0.2255474262	0.0524099775	0.1402647936	-0.1789927769	0.1788332664	-0.1263472977	0.0211292552	-0.1242602533	-0.062276276	0.1528936918	0.0977655536	-0.0320825565	0.0	0.0	-0.0182845222193748	0.0020135786556919	0.0003343237527908	4.054499002658399e-06	-0.0615262937569696	0.0154552578738957	0.0037854848234689	0.0002388649959486	-0.0141088182099267	-0.0457147021642539	0.0001990587512807	0.0020898339939664	-0.0014970038983324	8.199960940549994e-05	2.2410206716224027e-06	6.723935942654554e-09	-0.0009840001169392	0.0001650010044602	9.682562301363591e-07	2.7225331472874983e-08	-1.236733106839286e-06	6.70662888118127e-07	1.529508777552353e-12	4.497887094989474e-13	1.0	0.0	0.0	0.0	0.0
1128.3754082033884	1.716278863446405	1273231.0618381633	2.9456131371128835	1296.09366108821	4.439843984750723	19.71221460892718	1679858.7783130396	1254.9487146354584	1.1485066701131927	1.319067571294494	1574896.276365189	1278.4803934624854	970.7486901872612	1.335708	23.400944	0.0673167092093156	0.0336634990010575	-0.1473887422	-0.0276337715	0.0964839372	0.1609653992	-0.0643583357	-0.0164825462	-0.1264211398	-0.0610971188	-0.1536958214	0.1015039323	0.0494612788	0.0976167332	-0.0845658062	0.1691801342	0.0137381097	-0.0248777925	0.1628295138	0.0582201401	0.0841920182	0.0267355198	0.2004094235	0.0723350454	-0.2211231678	-0.186422953	0.0442024587	0.0855434463	0.2100539539	0.028877257	0.0034645497	-0.0645377767	-0.1073069254	0.1645916759	0.0005998026	0.2089413826	-0.1272383275	0.0436960518	0.1723660796	-0.122418832	0.1304729856	-0.1754793762	0.0539673156	0.123825559	0.2357760041	0.1260397255	-0.2231194016	-0.0554211444	0.0156574156	0.1354391527	-0.0643441758	0.0845187653	0.0969552388	0.0228681825	-0.0372508652	0.0559764567	0.01773453	0.157224296	0.1639836619	0.0115849318	0.2010584047	0.0597410441	0.1728026854	0.1218112764	-0.086436034	0.0237801564	-0.0614584411	-0.1087475574	0.0487689038	-0.1320831397	0.2555880733	-0.0294899717	-0.0511021869	-0.1459082414	-0.0685336717	0.1549794531	0.1312942327	-0.0249840325	-0.1952841491	-0.0685476483	-0.0500737443	-0.1203807509	0.2894559931	0.093132801	-0.0434770581	0.0	0.0	-0.0181482384515447	0.00013628376783	0.0003293585588941	1.857326537396834e-08	-0.0748487528728247	-0.0133224591158551	0.0056023358066171	0.0001774879168936	-0.0249079394139641	-0.0107991212040374	0.0006204054458497	0.0001166210187794	-0.0010526187208001	0.0004443851775323	1.1080061713788387e-06	1.974781860104139e-07	-0.0012008962091445	-0.0002168960922053	1.4421517051376308e-06	4.7043914813930046e-08	-0.0002011323658011	-0.0001998956326942	4.04542285727475e-08	3.99582639702388e-08	0.0	0.0	0.0	0.0	0.0
1126.3299810416624	-2.045427161725911	1268619.2261933116	4.183772273926116	1290.8363604178796	-5.257300670330324	27.63921033825567	1666258.5093768782	1251.4931056700557	-3.455608965402689	11.941233321771444	1566234.9935396812	1275.5703381802173	997.0813363428866	1.595308	27.948994	0.095835651695136	0.0583348163893683	0.1440359704	0.1867976546	0.1068830217	-0.1059345774	-0.0714215384	0.1427738311	0.0558208091	0.1192846786	0.0861958764	0.1393310244	0.0601748226	0.0066754715	-0.0623746456	-0.0912927717	0.0339960717	0.1468701262	0.0761377112	-0.0005093593	0.0437472066	-0.055367457	0.0158832986	-0.0655091403	0.0558923066	0.0985965148	0.0873526666	-0.3023565478	0.0509590331	-0.068687458	0.0846054657	0.0541608797	0.0022060556	0.001488008	-0.1286508688	-0.0163644703	0.2784777715	0.0719384226	-0.0931451149	0.0353284603	0.0806212324	-0.0101301317	0.0979377612	0.0570166874	-0.1946787654	0.0320275751	0.0231632646	-0.0610812235	0.0285616452	-0.1958693033	-0.116235934	-0.0641486557	-0.2539375391	-0.2269352247	-0.0418810317	-0.0539950136	0.0279746824	-0.0662280479	0.0585466017	0.0570385651	-0.1583291608	0.0727137882	0.0426671016	0.1874543526	0.0215240166	0.0863827368	0.0748339626	0.0313024612	-0.0556911206	0.071181394	0.1984152725	0.1211577254	0.0367031187	-0.0226198563	-0.0544767257	0.1107682946	-0.1614149212	0.0967203414	0.0788178095	-0.0559523772	0.033989624	-0.0514407525	-0.1341717073	0.0883666366	-0.054622527	0.0	0.0	-0.0181698131296741	-2.1574678129399755e-05	0.0003301421091672	4.6546673638720006e-10	-0.028645790764088	0.0462029621087367	0.0008205813284999	0.0021347137076213	-0.037834899698204	-0.0129269602842399	0.0014314796351731	0.0001671063021903	-0.0004921692726459	0.0005604494481541	2.4223059293679424e-07	3.141035839363473e-07	-0.0013189375783979	-0.0001180413692533	1.7395963357101164e-06	1.3933764855217507e-08	-0.0002563246408741	-5.519227507299999e-05	6.570232151923633e-08	3.046187227733696e-09	0.0	1.0	0.0	0.0	0.0
1124.7934715539766	-1.536509487685862	1265160.3536504465	2.36086140574867	1292.526343859159	1.6899834412793098	2.856044031798258	1670624.3495699249	1252.5601176985774	1.0670120285217308	1.138514669010059	1568906.8484490742	1274.929850639181	956.8945565813044	1.444893	25.313799	0.1384619821744606	0.0846957579381408	-0.0759090497	-0.0829223535	-0.0386614162	-0.1600332755	0.0242270293	-0.1021017174	-0.0460168357	0.1032083268	0.0248740719	-0.0130931428	0.0352496769	-0.1402631713	0.115146909	-0.0224086192	-0.1058701066	0.3391480489	-0.200168671	-0.1101170786	-0.0233196432	0.1157231876	0.1629612582	-0.1814752599	-0.1224994218	-0.0007663005	-0.0668882793	-0.1734417126	0.1279783118	-0.0226477096	-0.2161342435	-0.0346707241	0.0345865508	-0.1663438863	0.0715079036	-0.2429717506	0.0585013038	-0.0681805865	0.0281531708	-0.1379590329	-0.0021836927	-0.1256230928	-0.0801131315	-0.1291073656	0.0130345957	-0.2644431267	-0.136444421	-0.0109643033	-0.0737742564	-0.0109611903	-0.0907819771	0.1249618873	-0.1738662126	-0.1278831919	-0.0237020413	0.1209484571	-0.3051085643	0.0690254433	0.0243656639	-0.1225142646	0.0924394988	-0.1407358264	0.126060106	0.010034282	-0.066710628	0.0437619215	0.1360978698	0.1705579234	-0.2849884344	-0.0036460242	-0.0046998947	0.0876765954	0.1997907521	-0.0729517133	0.1061165286	-0.061439035	0.0406587386	-0.1595608837	-0.2891732521	0.1059271851	-0.0156261436	0.0438275454	-0.0830064823	0.0834738879	-0.065455123	0.0	0.0	-0.0181849963489639	-1.518321928980007e-05	0.0003306940922118	2.3053014800215694e-10	-0.0876715180505129	-0.0590257272864249	0.0076862950772814	0.0034840364816914	-0.0149946351282181	0.0228402645699858	0.0002248390826283	0.0005216776856269	-0.0014501482899353	-0.0009579790172894	2.102930062802275e-06	9.177237975667646e-07	-0.001148308051095	0.0001706295273028	1.3186113802095972e-06	2.9114435587611086e-08	-0.000259332238257	-3.007597382900004e-06	6.72532097993854e-08	9.045642017626952e-12	0.0	0.0	0.0	0.0	0.0
1126.3466299037327	1.5531583497561314	1268656.7306954963	2.412300859417189	1291.5005406599778	-1.025803199181155	1.0522722034502925	1667973.646525015	1253.065967881536	0.5058501829585111	0.2558844075991592	1570174.3198628903	1276.6462889935108	974.4592725560906	1.379271	24.164137	0.1411392461814306	0.0876125642113672	0.180639342	0.0885484698	0.0834772327	-0.0198036547	-0.036349862	0.1267961527	0.0598063702	0.114327074	-0.0917746214	0.1436685679	-0.0305179931	-0.0487411241	-0.0686300737	-0.0595569128	0.1255214947	0.1036475247	0.0743938604	-0.06677981	0.0514433174	-0.1536118602	0.0877267253	-0.0067705129	-0.0445900325	-0.0246433245	-0.0919906732	-0.0627054397	-0.0114489408	0.2097380616	0.0594864899	-0.0523938276	0.0859032841	0.0912093241	-0.086380606	0.037261783	0.1198227633	0.1101575008	-0.0475137356	0.0245496896	0.0435848579	0.0451083285	0.1514174783	0.1426915336	-0.1144124553	0.0214293199	-0.1591527588	-0.0687325906	-0.018564502	-0.091558667	0.0493548957	-0.0757848245	-0.1559139245	0.0309223258	0.2183225986	-0.1253484468	0.0674456523	-0.0050908387	0.1814567639	0.1050128369	-0.1507031121	0.0067895757	0.0840475885	0.1987803062	0.0095559821	0.0138156655	0.0239854755	0.0377665619	-0.0153051647	-0.0109504439	0.1066765904	0.0944148249	-0.0377994425	-0.0533933777	-0.1470497348	-0.0916829891	-0.0728262741	0.0380733014	-0.1618081488	-0.0542736486	-0.0738003429	0.0527395818	-0.117673033	0.0784615636	-0.075912798	0.0	0.0	-0.0181422712743994	4.272507456450081e-05	0.0003291420069938	1.825431996542154e-09	-0.0316743634149503	0.0559971546355626	0.0010032652977423	0.0031356813272791	-0.0592375059830416	-0.0442428708548235	0.0035090821150908	0.0019574316214765	-0.0006576636328276	0.0007924846571077	4.325214539439962e-07	6.28031931751109e-07	-0.0011484074388106	-9.93877156000092e-08	1.318839645515522e-06	9.877918012188312e-15	-0.0002838781057633	-2.4545867506300037e-05	8.058677893175937e-08	6.024996116368357e-10	0.0	0.0	0.0	0.0	0.0
1127.361465125378	1.0148352216451713	1270943.8730496387	1.029890527091604	1295.222501241244	3.721960581266103	13.852990568498708	1677601.327721624	1252.1008945602969	-0.9650733212390604	0.9313665153673908	1567756.6501586956	1277.284919576442	982.9192583748464	1.342367	23.517605	0.1431803009004261	0.0665341918119428	-0.092705797	-0.0060648384	0.0842762088	-0.1186640611	0.0571655395	-0.1395675744	0.1806456409	0.0734339082	-0.1013263907	0.0289966255	0.0869930962	0.0639635695	0.0277368741	-0.1188043041	0.0958625956	0.0192763433	-0.0278023448	0.103160615	-0.1968364192	0.0915608858	0.0883506723	0.0117461286	0.0379423871	0.1431108839	-0.1971896185	0.1575378077	0.0067791311	-0.1481905241	0.1206385487	0.0326833346	0.0307287311	0.0302762168	0.0072794953	0.1185491305	0.0433890572	-0.2034463829	-0.0569952865	-0.1424600428	0.0942574811	0.0362275886	0.0823513765	0.0723473274	-0.1674906313	0.0731134563	0.1443496244	-0.0678593319	0.1206622933	0.0482045313	-0.0279429424	0.0057966177	-0.110153721	0.0807044079	0.0815530493	0.2119683519	-0.05663528	0.1202150597	-0.0585361135	-0.2159433529	0.0276923592	-0.1290991852	0.0141622879	0.204319195	0.006590621	0.0863501712	0.0583549212	0.0821270958	0.0270350857	0.031762298	0.0078876117	-0.0409474967	-0.069366358	0.0745351127	-0.0085058455	-0.1343395126	0.0079582834	0.1533745938	0.0542382624	-0.0871485773	0.0875300238	0.1234887776	0.0281807174	0.0733368439	-0.0859356514	0.0	0.0	-0.0181337985199405	8.472754458900555e-06	0.0003288346487617	7.178756812081924e-11	-0.0766507433874323	-0.044976379972482	0.0058753364618459	0.002022874755429	-0.0225398302398645	0.0366976757431771	0.0005080439472419	0.0013467194049513	-8.310387848003845e-05	0.0005745597543475	6.906254618424997e-09	3.301189113159303e-07	-0.0016459931454224	-0.0004975857066117	2.7092934347775256e-06	2.475915354243642e-07	-0.0001260681181165	0.0001578099876468	1.5893170405435794e-08	2.4903992201083176e-08	0.0	0.0	0.0	0.0	0.0
1126.7018496446442	-0.6596154807336916	1269457.0579926623	0.435092582423539	1294.7022195229165	-0.5202817183273964	0.2706930664257083	1676253.8372375662	1253.8225804064648	1.7216858461679294	2.964202152894979	1572071.063137126	1277.6304032751857	967.4405457571652	1.342625	23.522118	0.1249750845393348	0.06474244848934	0.1862573924	0.0047355281	0.0791771643	0.1073171378	-0.1340730594	0.0509017596	0.0480736859	0.0212626457	0.0543650802	0.0562884938	0.0937226111	0.1039625851	0.1730207983	-0.0599684093	-0.075237176	-0.1317768806	0.0946631312	-0.0939373161	0.0720757665	-0.1061576231	0.1039431775	0.0819838911	-0.098649094	0.2521561997	0.0333301333	-0.0267340232	0.0007311948	-0.0448995407	-0.1096424407	-0.1746038031	0.063756099	-0.0729577143	0.0390785894	-0.1626689756	-0.0210652451	0.1446415573	-0.1014176476	-0.0754504389	0.0964869123	0.1780416425	-0.0503246325	0.0827401829	-0.0856280898	-0.0574711842	0.0764953266	-0.0542376721	-0.1315040013	0.1304816074	-0.0355624721	-0.0392883025	-0.0627457171	-0.0699212592	0.1528012677	0.0728627329	-0.1083080467	-0.0416306097	0.0356628621	0.0893363582	-0.1423645481	-0.0062947373	0.0833926567	0.1912557492	0.1257812192	0.1097387725	-0.052584445	0.1947538117	-0.0542663502	-0.0030901975	0.1310347457	0.0375532948	0.1312736744	0.02238333	0.0877642072	-0.0345031348	0.0079346056	-0.0051448409	0.0590440487	0.0353230212	0.0443605382	0.1259449291	0.0889512304	0.0681070699	-0.0954662731	0.0	0.0	-0.0182959413177172	-0.0001621427977766	0.0003347414687013	2.629028687085564e-08	-0.0249993117029845	0.0516514316844478	0.0006249655856229	0.0026678703950531	-0.0546888955916458	-0.0321490653517813	0.0029908753010339	0.0010335624029931	-0.0004720618058416	-0.0003889579273615	2.228423485344325e-07	1.512882692574018e-07	-0.0012409774108315	0.0004050157345908	1.5400249341940534e-06	1.6403774526620629e-07	-9.979288596237976e-05	2.627523215412023e-05	9.958620088700532e-09	6.903878247529136e-10	0.0	0.0	0.0	0.0	0.0
1125.3083708204774	-1.3934788241667777	1266318.929438637	1.9417832334012248	1291.0465243412898	-3.655695181626698	13.364107260968652	1666801.1280137247	1250.4346477554504	-3.387932651014353	11.47808764780914	1563586.8083072975	1275.6134487476754	972.2712635511764	1.381764	24.207819	0.0984042945227629	0.0567319706725838	-0.1038397811	0.0060231028	0.0752137365	-0.1377127585	-0.0256349632	-0.1613140606	0.0806351545	-0.0280066758	0.0271838235	-0.0021069831	-0.0852590128	0.0458317838	0.0747322129	-0.179797976	-0.0520580775	0.014674613	-0.0642813602	0.0516798535	-0.1931764504	0.0916388272	0.0139840404	0.0472852844	0.0710304428	0.0615395189	-0.1866035332	-0.1408897565	0.0858861387	0.0597301445	-0.2160935041	0.2815286447	0.0229664942	-0.0828339629	0.0757538893	0.0720711247	-0.1021385982	-0.2042291789	0.0134202205	-0.1148545061	0.0070710022	0.0876512886	-0.0376805195	-0.1202238601	-0.0605304424	-0.3289862161	-0.0784792784	0.0513058932	0.1193952705	0.012920039	0.0433591526	0.1171099437	0.1135601416	0.0337823732	0.0652114756	-0.1458963867	-0.0905983888	0.0143070543	-0.0603731012	-0.1860091604	0.0722434707	-0.1052089261	0.014158007	0.090216829	0.1680417572	0.063312202	0.0879402261	0.0914054086	-0.0326329479	0.1178609469	-0.0083623766	0.0008800265	-0.0273654894	0.080228326	-0.1430426682	-0.0100211543	0.0914432755	0.006545918	-0.0949211967	0.0030516121	0.0956982413	-0.0011386042	0.0869501871	0.0627797331	-0.1044500727	0.0	0.0	-0.0182028988279938	9.304248972339876e-05	0.0003313455257421	8.656904893928764e-09	-0.07584053567696	-0.0508412239739755	0.0057517868517682	0.0025848300551719	-0.0307559852697778	0.023932910321868	0.0009459306299147	0.0005727841964745	-0.0002451781256682	0.0002268836801734	6.011231330617168e-08	5.1476204329025676e-08	-0.0013139678087517	-7.299039792020004e-05	1.7265114024357442e-06	5.327598188549142e-09	-0.0002706611626127	-0.0001708682766503	7.325746494685843e-08	2.919596796545037e-08	0.0	0.0	0.0	0.0	0.0
1125.2441709600707	-0.0641998604066884	1266174.444279617	0.0041216220762382	1293.438205572275	2.391681230985114	5.720139110646469	1672982.3916340263	1251.5569792827928	1.1223315273423395	1.2596280572665886	1566394.872391469	1275.5889045268932	984.1720588984116	1.349968	23.650764	0.0932823063484688	0.0520397231579874	0.1696325835	0.1183543594	0.1396558203	-0.0774736043	0.0004348346	0.0989726692	0.0461012414	0.0014068018	0.0332021421	0.008188938	-0.0224659016	-0.0428407104	0.0081678579	-0.0910498692	0.0487494089	0.0488989374	-0.0672793663	0.0836336402	0.0312801754	-0.1351846765	0.001158574	0.0291046991	-0.0632897867	0.0874142931	-0.0852965645	-0.0362869931	-0.1343095767	0.1888356785	0.0657385951	-0.169192599	0.1579632023	-0.0664323227	0.1456578682	0.0549683663	0.1770010163	0.1158207468	-0.0998109153	0.0948914611	-0.0457437605	0.0882089515	0.0082009808	0.0992742879	-0.0397042628	-0.0641188534	-0.0990276459	0.056116713	0.1478489361	0.0452810637	0.1721674571	0.0226513721	-0.1366955226	0.0732936782	0.0482583833	-0.1468261188	-0.1611825652	0.2144003078	-0.1369529289	0.0602876829	-0.1277622334	0.0922056793	0.0740063329	0.1281001614	0.1753914119	0.1358388104	0.0465617598	0.121863318	0.0298245697	0.1438884486	0.0599048689	0.0561495889	0.1270235055	0.0429234789	-0.039005711	0.099596119	-0.0642063926	-0.0187525153	-0.044405128	0.0792771591	-0.1317165762	-0.1271456543	-0.0708260752	0.057362465	-0.1128355917	0.0	0.0	-0.0182788040269485	-7.590519895470105e-05	0.0003341146766555	5.761599228352749e-09	-0.0294861672296207	0.0463543684473393	0.0008694340578931	0.0021487274741516	-0.0483406883961876	-0.0175847031264098	0.0023368221546173	0.0003092217840439	-0.0006222254606477	-0.0003770473349795	3.871645238782425e-07	1.421646928151433e-07	-0.0012078832933579	0.0001060845153938	1.4589820503731263e-06	1.1253924406337416e-08	-0.0003728759037547	-0.0001022147411419	1.3903643960088428e-07	1.0447853306726064e-08	0.0	0.0	0.0	0.0	0.0
