global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1221.4125313126851	2.775230385134364	1491848.571647661	7.7019036905730305	1760.2411690159847	5.227853473864116	3098448.9730987605	27.3304519441931	1187.1180352236977	3.110354412390734	1409249.2295533724	9.674304570678508	1297.902636513781	1218.0962822815109	1.168672	19.85224	0.0641534246420536	0.0515165579290504	0.0456764873	-0.099105834	0.0866719404	-0.0452528639	-0.0466492142	-0.1433045126	-0.1658199677	-0.0181434042	-0.1345384803	-0.0032519614	0.0717631766	0.038182526	-0.0553471956	-0.0868198055	-0.0751289905	0.0028943719	-0.0590807619	0.1575209082	0.0303756192	0.0066984069	-0.1492488499	0.0190550169	-0.0966915838	-0.1375509975	-0.0881523394	0.0733442347	-0.1970399042	-0.0737494845	0.112869187	0.0617896933	-0.1355961302	0.067644833	-0.2108535498	-0.2237150153	-0.1047215904	0.0577154521	0.0704240238	-0.0676683666	0.1040851031	-0.0145046817	-0.2269462635	0.0243097166	0.0804369554	-0.0676314375	0.0239065857	0.1971713385	-0.0212804756	0.0960422216	-0.1087416444	0.0185831393	0.0114174496	0.0141861745	-0.1211317072	-0.0273419798	-0.0928311144	0.0378815827	-0.2249899995	-0.0860118725	0.1868593639	-0.0048181547	-0.0586707727	-0.1435746027	0.0060181093	0.0684925945	-0.1473082001	0.0681740102	-0.0015142605	0.0637996292	-0.0645310278	-0.0321442671	0.0441716539	-0.0153864454	-0.2013181508	-0.0199556859	0.1286282619	0.0055663949	0.1497291753	0.0415162559	-0.10092977	-0.1313046054	0.1184297222	0.169015677	0.0370341939	0.4058765294	0.032085467	-0.1029333009	0.0325219614	-0.0330119824	-0.0842693938	0.1014546466	0.0340995455	0.1074583966	-0.0028345346	0.0026576589443578	0.0026312953768296	7.063151064525016e-06	6.923715360125012e-06	0.0058335533444591	0.0068005410968225	4.624735920957177e-05	3.4030344622649954e-05	0.0204402829132135	0.0509710695309308	0.0025980499291269	0.0004178051655722	0.0003429980391405	3.7272982999743764e-09	1.3892752616991872e-17	1.1764765485422797e-07	8.700739683553671e-05	-1.8009768702363288e-05	7.570287104096564e-09	3.2435176871262417e-10	4.398506257924842e-05	-5.699687674875158e-05	3.248643959112379e-09	1.9346857301003993e-09	0.0	0.0
1220.175169425932	-1.237361886753206	1488827.4440836017	1.5310644387894536	1760.01697845459	-0.2241905613948347	3097659.7644484243	0.0502614078185311	1186.0426952792511	-1.0753399444465686	1406697.2750252704	1.156355996122349	1297.8423557850851	1209.8355885976434	1.350534	22.941526	0.0563013311012287	0.0356620143148482	-0.133178574	0.1149611556	-0.0402198134	-0.0558120983	0.0395277547	-0.0457346009	0.0658907308	0.0905749625	0.0295964242	-0.0492843042	-0.0452014791	0.1803322396	-0.020657596	-0.0417486489	-0.1179325454	0.1535603158	0.1388359901	-0.0601734121	0.0269068082	-0.1499155967	0.0366474403	0.2740397098	-0.0702538469	0.0274631043	-0.08804098	-0.0305138497	-0.0388607934	0.1691338433	-0.0235167083	-0.034482013	-0.0732393713	0.1491684333	0.0230167056	-0.0514496974	-0.0347299183	0.1098633804	0.0612531775	0.0544372835	0.027503465	-0.2200035779	0.0114243372	0.1235376499	-0.1109434919	-0.0863738703	0.0704317988	-0.091844235	-0.0737983545	-0.0056159522	-0.1098851044	0.0319342803	0.0019039008	-0.2437821676	0.0389487198	0.2049362569	-0.0202691358	-0.1685260731	0.0263942083	-0.177536226	-0.0468118205	0.0537397806	-0.0201054246	0.1131693889	-0.0932088773	0.0480579316	-0.2341603694	0.1974685609	-0.0015631378	-0.0792623374	0.0980173362	-0.0078332394	-0.0428764685	0.0280129601	-0.1832082044	0.1333381076	-0.0457100148	0.1362786316	-0.1188230063	0.1707144419	-0.1719303578	-0.009763039	0.1285313084	-0.085460999	0.1630117838	0.0706887234	-0.1116218999	-0.070900442	0.0537428385	-0.1677723673	0.0279035198	0.0133559885	0.2223656936	0.1033401944	-0.0141533203	-6.700141550197714e-05	-0.0027246603598597	4.489189679268582e-09	7.423774076591211e-06	0.0058411149673389	7.561622879799501e-06	5.7178140576307294e-11	3.411862406167051e-05	0.0255597829284539	0.0051195000152404	2.6209280406046475e-05	0.0006533025033496	-0.0002890052395271	-0.0006320032786676	3.9942814424659603e-07	8.352402847411643e-08	-8.998335188659112e-05	-0.0001769907487221	8.097003616746082e-09	3.13257251332194e-08	-0.000116013092096	-0.0001599981546752	2.5599409499484722e-08	1.345903753767498e-08	0.0	0.0
1219.2638397836397	-0.9113296422922303	1486604.311003945	0.8305217169204845	1761.4607869198448	1.4438084652549603	3102744.103856279	2.0845828843418848	1183.1524531145503	-2.890242164700794	1399849.727310978	8.353499770614333	1294.7849942961736	1202.826444636277	1.203853	20.449848	0.0748457417672472	0.0410227769397737	0.0625314118	0.1094714596	0.1090871839	0.0264447331	0.0313070849	0.1229804646	0.1103444639	-0.0337069864	-0.0542013647	-0.0908824644	0.173783008	0.0169366377	0.1329148614	0.0015302185	0.030908752	0.1584767272	0.1424787226	-0.0160105444	0.0114831412	0.0593717323	0.2347698519	0.0423459124	-0.070492909	-0.1273952176	-0.1430549007	0.0373448514	0.0405549523	-0.153003729	0.1003542211	0.0789391323	0.1383630453	-0.1180434268	0.0470910456	0.0523186392	0.0372065477	0.0708085367	0.0664760845	-0.136601912	-0.098717682	0.0867652416	0.0267532433	0.1395692714	-0.0950464111	0.154121656	-0.0896095684	0.0603763491	-0.0508356736	-0.0437408247	-0.0055799632	0.0475728468	0.1462651111	-0.0778835598	0.0914543584	0.2546275871	0.0834597425	0.0339275397	0.0324265516	0.0860897126	0.1559637677	-0.1099122283	-0.0874512578	-0.1823392454	-0.1794281679	-0.1255623736	0.1798104543	-0.0664189426	-0.0924923471	-0.0152941487	0.0018685936	0.1658332428	0.0360412558	0.0359514063	-0.2109230335	-0.0394926096	0.0075484987	-0.050074547	-0.1647471622	-0.0165264907	-0.249619644	0.0091245903	0.1232829728	0.0335990466	0.1444657462	-0.0031253215	0.144519094	-0.0769677791	0.0385775431	0.1118728405	0.0143894245	-0.1300429369	0.1583868147	0.0990808418	-0.0253948054	8.321337654138006e-05	0.0001502147920433	6.924466035417501e-09	2.2564483748629048e-08	-0.0115537588472705	-0.0173948738146094	0.0003025816350261	0.0001334893435008	0.0568623657852072	0.0313025828567533	0.0009798516935039	0.0032333286426907	-0.0005709987920329	-0.0002819935525058	7.952036365484136e-08	3.260396205030309e-07	-3.4018851670758465e-05	5.596450021583266e-05	1.157282268997066e-09	3.132025284407933e-09	6.599026125919135e-05	0.0001820033533551	3.312522063253464e-08	4.3547145810563314e-09	0.0	0.0
1220.5095231773776	1.2456833937378633	1489643.4961666695	1.5517271174342806	1756.5532262701738	-4.907560649671041	3085479.2367201564	24.084151530199648	1184.5612357172984	1.4087826027480332	1403185.321164093	1.9846684218055228	1295.9299081119138	1214.7680190178432	1.145257	19.454477	0.0765174904745506	0.0397181016374817	0.1000707208	-0.058368977	0.1943044974	-0.0076579059	-0.1006652889	-0.0758737301	-0.1875961967	-0.1789249661	-0.0851900565	-0.1231677612	0.217296472	0.067365827	0.0442532095	-0.1620343997	0.0513417504	0.0431044388	0.0693764083	0.1175550029	0.1121831707	0.0253558972	0.2075105548	0.0435731844	-0.0576089153	-0.1236820745	-0.0865918447	0.0410840712	-0.1767386532	0.0834672841	-0.003792597	-0.0048349303	0.1407646516	-0.0542581053	-0.098445746	0.0731904836	0.1610859467	0.1246979508	-0.1002584948	0.1574815329	0.1125985853	-0.0806964888	0.0128157579	-0.1299148349	0.0604266386	0.0532644892	-0.0827411161	0.2482806506	-0.0508218171	-0.1066924275	-0.0516068686	-0.0278832389	-0.0159510233	-0.0201799518	-0.0552707576	0.1597499943	0.2560939833	-0.013490996	-0.1555564579	-0.0975311008	-0.0648607068	0.1085381904	0.0123992445	-0.2443563247	0.0513356153	-0.0624370354	-0.122698457	0.2583419471	-0.1050860247	0.0265436484	-0.071019867	0.110027623	0.1458307845	0.0812327225	-0.2960945706	-0.0535956755	-0.1179232886	-0.0532735786	0.093942786	-0.0118704971	-0.1620043946	0.0398807139	0.0789951742	-0.064928217	0.0316614161	0.0552216942	0.2181896961	0.128224998	-0.1729718645	0.0633416514	-0.0988619275	0.1740746453	-0.042694246	0.0946861568	-0.0364975928	-0.0052579855983765	-0.0053411989749178	2.764641255273468e-05	2.8528406489663813e-05	-0.027511039080494	-0.0159572802332235	0.0002546347924416	0.0007568572712884	0.0734285050298382	0.016566139244631	0.0002744369694725	0.0053917453509169	-0.0011720025216924	-0.0006010037296594	3.612054830646293e-07	1.3735899108533445e-06	-1.9565353313044653e-06	3.2062316339454e-05	3.828030502642674e-12	1.027992129051219e-09	-7.400113317741948e-05	-0.0001399913944366	1.9597590516306752e-08	5.476167711542173e-09	0.0	0.0
1223.3383916731582	2.8288684957806254	1496556.8205414694	8.002496966420138	1752.6444303813737	-3.908795888800114	3071762.49934685	15.278685300300673	1187.5143649921342	2.9531292748358737	1410190.3670626718	8.720972513892653	1298.248326956336	1220.424497322958	1.14585	19.46456	0.0321167728327175	0.022021616003792	-0.0333697452	-0.150355165	0.2380304873	0.0904165219	-0.037176424	-0.229374507	-0.1008305387	-0.0416743932	-0.0982408438	-0.1797335548	0.036315917	0.1160758127	-0.0873143263	-0.081742294	0.2603221451	0.1245016802	-0.0661769953	0.204497049	0.1113257322	0.0482940536	-0.0212808486	0.0922362786	-0.1069096677	0.0233377508	0.1087113872	-0.1453333258	-0.1229688597	0.0074124609	-0.0532818231	0.2179127774	0.1147613306	0.0015684303	0.0491490777	0.1851611824	0.1390107624	-0.1000963657	0.1122210838	0.0282950967	-0.0904454313	-0.2114530841	-0.0635282659	-0.014680875	0.0372704919	-0.1419756135	-0.0630125306	0.2973903613	-0.1364420278	0.1128088715	-0.1534095789	0.1008439884	-0.0890126163	-0.062313676	-0.0007116597	0.0077742741	0.2495543333	-0.0714976783	-0.0022604548	-0.0681366834	-0.0417229775	-0.1720143133	0.0752875231	0.1922028105	-0.0927635606	0.0426693547	0.0633621566	0.0409377698	-0.0827951867	-0.0679276576	-0.1199658703	-0.0174287296	0.1954894962	0.0701816625	-0.2566678885	-0.1144682373	-0.1347844562	-0.0782271496	0.0444493716	-0.0280018252	-0.0669406333	0.1030827938	0.1115708848	0.1635248373	-0.0598076981	-0.0167921162	-0.040218812	-0.0728159524	0.1629153093	0.1145461797	0.0131258328	-0.013951681	0.0942746769	0.0901621419	-0.0474010431	-4.776521312521709e-05	0.0052102203852512	2.281515584897411e-09	2.7146396462888022e-05	-0.0336753995794936	-0.0061643604989995	3.799934036162659e-05	0.0011340325368385	0.0732874956982101	-0.0001410093316281	1.988363160620669e-08	0.0053710570257151	-0.0007810012274433	0.000391001294249	1.528820121044712e-07	6.099629172679412e-07	-2.2971053013742804e-05	-2.101451768243834e-05	5.276692765601822e-10	4.4160995342551355e-10	-7.400897358265213e-05	-7.840405232657171e-09	6.147195421227791e-17	5.4773281707577025e-09	0.0	0.0
1224.7858821864372	1.4474905132790354	1500100.4572032092	2.0952287860328056	1766.9016196803043	14.257189298930598	3121941.3336288827	203.26744670554115	1186.6859522719328	-0.8284127202014133	1408223.549319544	0.6862676349915051	1297.7534876866127	1207.1928709130905	1.382756	23.488888	0.0280921361045682	0.0194573119534136	-0.1172254752	0.1083976651	-0.111451384	0.1060860599	-0.1631103829	-0.0007177657	0.1104117321	0.2287751228	-0.0812454095	0.1709500545	-0.05823716	0.2275822993	-0.0409031978	0.0021768613	0.2087214732	0.163716792	0.1486583679	0.0756733403	-0.0553205317	-0.1645585817	-0.0768895329	0.1376967679	0.2522395283	-0.0992646554	-0.0366648543	0.086870028	-0.0245064192	0.0623826736	-0.090298586	-0.0802892337	0.0543585252	-0.2295115558	0.0591024767	0.179201082	0.1753288018	-0.0166897867	-0.0841044192	0.0443712936	0.0453604347	-0.0229139063	0.012628161	-0.0348578618	-0.1902349127	-0.0843560548	0.1269143575	0.0011443543	0.0321520418	0.1896210418	0.1823293044	-0.0098450504	-0.1963559987	-0.0595179218	0.1039868797	0.2261449882	0.0918896933	-0.0365631344	0.0986173296	-0.106651972	-0.0393923774	-0.1439275677	0.114021196	-0.0103297814	0.0150593843	-0.209135788	-0.1870549661	-0.1362844978	-0.1043128657	-0.1897495055	0.0023020366	0.068603306	0.0800550562	0.0594517313	-0.0645974414	0.0530801336	-0.3235505945	0.0635352204	-0.1603826895	0.0294993076	-0.085717461	0.0152188239	0.0414080692	-0.1704024373	0.2354668083	-0.0294466717	-0.0012686102	-0.0557898168	0.1301308747	-0.069445495	0.0382355482	0.1600124781	-0.0691190049	0.0855149763	-0.0580456054	-3.913501190311308e-05	8.630201222104006e-06	1.5315491566568027e-09	7.448037313400548e-11	-0.0156742656644723	0.0180011339150213	0.0003240408222265	0.0002456826041204	0.0733193846971147	3.1888998904605614e-05	1.016908251137938e-09	0.0053757321723634	-0.0007620101523572	1.8991075086099984e-05	3.6066093292588747e-10	5.806594722954431e-07	-0.0001379460965562	-0.0001149750435424	1.9029125555092452e-08	1.3219260637589929e-08	-0.0001410525147425	-6.704354115984786e-05	4.4948364112522155e-09	1.989581191518318e-08	0.0	0.0
1223.2481642586322	-1.5377179278050337	1496336.0713621136	2.364576425493006	1768.650848549291	1.74922886898662	3128125.824074127	3.0598016360962097	1186.0855786512798	-0.6003736206530448	1406798.9998845411	0.3604484843760461	1299.1928953626264	1224.4331507205095	1.321605	22.450108	0.0387939753259886	0.0184362001865767	0.0917055851	-0.0321362087	0.0873924621	0.1364600294	-0.0984099637	0.0998000479	-0.0839660626	0.0630138199	-0.1465293443	-0.1002550431	0.0775325057	-0.1003128438	-0.0792028512	0.0215209277	-0.1194894618	0.0753346585	-0.0246028911	0.2249326454	-0.0473305884	0.0899192301	-0.0296596267	-0.0777593488	-0.0346715708	-0.092603098	0.1561259846	-0.0136120098	0.1122001188	0.0204648953	0.1618218648	-0.0061783814	0.1058436382	-0.1509354716	0.0630326526	0.0676020978	-0.1271227984	0.0850083382	-0.0365566897	-0.0285078632	0.1576605383	0.0016549347	-0.0040321215	-0.1067481278	0.0594379797	0.0795254449	0.1400547086	0.1586084712	-0.0408566094	-0.1303546129	0.11733186	-0.049634468	-0.0100675724	0.0732382163	0.0309024301	-0.0944960637	0.1848032921	0.1608301519	0.0515598473	0.2601557865	-0.0336211848	0.0732221837	0.0054691763	-0.1058977781	0.1423803507	0.0842899173	-0.1854937158	0.0721183983	0.0002071936	-0.1015092037	-0.1322860685	0.1175663052	0.1321954355	0.1028393165	-0.0888229438	-0.0603099029	-0.0715830974	0.053859823	-0.032070549	0.0225162451	-0.0161433377	-0.0232943136	0.0299446073	-0.1366175262	-0.1552057415	0.0838906373	0.1838349131	0.1396032479	-0.1609737856	-0.2040819805	-0.1490846875	0.0516638235	-0.1609711096	0.0807510076	-0.0683731426	0.0067685081591406	0.0068076431710437	4.581270270035288e-05	4.634400554425811e-05	-0.0041665237734491	0.0115077418910232	0.0001324281234304	1.735992035471653e-05	0.0712386322531415	-0.0020807524439731	4.329530733100431e-06	0.0050749427252983	-0.0009690085561228	-0.0002069984037655	4.2848339161506346e-08	9.389775818391936e-07	-0.0002319643468038	-9.40182502476e-05	5.3807458188113604e-08	8.839431379620338e-09	-7.411241235672942e-05	6.694010238577058e-05	4.4809773074174484e-09	5.4926496653339e-09	0.0	0.0
1223.544931611578	0.2967673529458352	1497062.1996723812	0.0880708617744779	1759.4676897550885	-9.183158794202429	3095726.5512921084	84.33040543953737	1185.7089450702592	-0.3766335810205419	1405905.702419627	0.1418528543523571	1298.8970782294202	1238.138263326308	1.253843	21.299044	0.0345675119526487	0.0195684002600446	-0.072640993	-0.1567396303	0.2056396759	0.171595571	0.0417379239	-0.1667644927	-0.0536253421	0.067548701	-0.0675792157	-0.0757994347	-0.0131461846	0.0050351877	-0.1086161877	-0.0812829994	0.0732330311	0.0471572085	0.048413828	0.2922098295	0.1198722439	0.0261308568	-0.0051219692	0.0811631715	-0.0674871387	0.0607960829	-0.0873541499	-0.0416457564	-0.2023748011	-0.0474281892	0.053571667	0.0535863044	-0.0122361158	0.2313314127	-0.1256820921	0.1008954118	-0.1253889846	0.141506655	0.0289828461	0.3024170861	-0.0060587403	0.196173269	-0.034409655	-0.0589610452	0.0037372974	-0.1603579133	0.0346853607	0.2122130993	-0.1656187945	0.0997782367	-0.0537217776	0.0569100639	0.0320657289	-0.0063427905	0.0557012674	-0.1847706689	0.2146356373	-0.1173539571	-0.0842376544	-0.075442124	0.1171120205	0.0937024887	0.0618146422	0.1261985796	-0.0845976884	-0.0381799391	0.0127298806	0.0241832951	-0.0307316623	-0.1422561847	-0.1206030819	-0.0628569488	0.18541838	0.0886672662	-0.0838380699	-0.1562841818	-0.0180308813	-0.0410042188	-0.0336471369	0.0058041965	0.0819357211	0.1768668594	-0.0378413673	0.1584603167	-0.2472734762	0.0229703145	-0.1361115754	-0.1258233663	0.2296801866	-0.1479143534	0.0171122228	-0.0392023681	-0.0593685151	0.0758767427	-0.0783272495	6.580853053606006e-05	-0.0067026996286045	4.3307626913155495e-09	4.492618231129544e-05	9.381890812676374e-05	0.0042603426815758	1.815051976445702e-05	8.801987522098136e-09	0.0733371586177185	0.0020985263645769	4.403812902824747e-06	0.0053783388341204	-0.000863020986391	0.0001059875697318	1.1233364937653171e-08	7.448052229512945e-07	-0.0005559681562217	-0.0003240038094178	3.0910059073255655e-07	1.0497846851731085e-07	-7.423989876485711e-05	-1.2748640812769096e-07	1.625278425730018e-14	5.511562568616233e-09	0.0	0.0
1224.9130364179252	1.368104806347219	1500411.9467865815	1.8717107611503616	1760.7014152928402	1.2337255377517522	3100069.473814211	1.5220787025008502	1187.3589236485818	1.6499785783225889	1409821.2135679189	2.722429308923432	1299.4450280203748	1224.011050670742	1.256304	21.340839	0.0396418441991787	0.0241814223630071	-0.1552009305	-0.0150614398	-0.0901169557	0.1311438475	-0.0715642377	-0.1198091997	0.035697934	0.1708361606	-0.0608350286	0.0334639134	-0.0590750514	0.1126038598	0.029157657	-0.1545128412	0.02717688	0.0880026255	0.1012826998	0.0459985695	0.0820790506	-0.1674105589	0.0009739026	-0.044008213	-0.027228569	0.1730640082	0.0295074091	-0.1241488394	0.182172045	0.1209835515	-0.0756340971	-0.2473847062	0.1635071443	-0.0437278335	-0.0443220917	0.2281456724	0.1014265732	0.0212026174	0.1970521891	0.0048608146	0.0666223688	0.0776913563	-0.0912382302	0.0552553415	-0.1079238331	-0.1779841987	0.0585133397	0.0411873739	-0.0277585851	-0.009664331	0.0126301542	-0.0026632275	-0.0661784082	-0.1869409644	0.0365442571	0.0225360211	0.1040336636	0.079618527	0.272613099	0.0670333934	-0.3729178043	-0.0542692463	-0.033927603	0.0001050974	-0.0316703706	-0.1201204631	0.2080940782	0.1172076721	-0.1556299877	-0.2491085825	-0.0123488777	-0.0634694948	0.0902349978	0.0475423676	0.0495145725	-0.0274168047	-0.0709710134	0.158441253	-0.2129879724	-0.0141305931	-0.0057673998	-0.0755698602	-0.1102399596	-0.221377572	-0.1555392193	-0.0341898733	-0.2192492144	0.1433222307	0.0947441566	-0.1688995409	0.1929809808	0.2387947423	0.116981625	0.0708988393	-0.0878535601	-3.093419702793199e-05	-9.674272756399203e-05	9.56924545762916e-10	9.359155336520786e-09	8.791190232670942e-05	-5.907005800054321e-06	3.489271752187539e-11	7.728502570700898e-09	0.0516939647025509	-0.0216431939151676	0.0004684278428495	0.0026722659866685	-0.0007990258500241	6.399513636689994e-05	4.095377478618119e-09	6.384423090067356e-07	-0.0003399391810912	0.0002160289751304	1.1555864684095569e-07	4.666851809593416e-08	-0.0001521357982804	-7.789589951554289e-05	6.067771161335555e-09	2.314530111841456e-08	0.0	0.0
1223.0128443192575	-1.9001920986677303	1495760.4173698805	3.610730011839274	1764.4316337986995	3.730218505859284	3113218.990349548	13.91453010145507	1186.4510343677805	-0.907889280801328	1407666.0569523762	0.8242629461939525	1297.298603442178	1221.7042863564411	1.209011	20.537476	0.0349318203283252	0.0183924869949507	0.0120763831	0.1274153324	0.0145738644	0.1627413189	0.0634115289	0.1289962564	0.119939627	0.0352800333	-0.1106910144	-0.1241254329	-0.006635369	0.0746600251	0.0764471752	0.0263323983	-0.0674282361	-0.1738855798	0.0989017367	0.1947401171	0.0352409343	-0.0922319019	0.078590808	0.0408896662	-0.0773776172	0.1257228724	0.1747830333	0.1001998818	0.0126620181	-0.161852827	0.0045097935	-0.0817914781	-0.1258884233	0.0014903674	0.0028456629	0.0301228812	-0.025259527	-0.0713908648	-0.2186477954	-0.1522223079	-0.0266679703	-0.0692764676	-0.1517972435	0.1606335059	-0.1393831546	0.0796793355	0.0981957673	0.0915997855	-0.1544104387	-0.0481256615	0.0829502768	0.0388053032	0.1441681586	0.0073091198	-0.0013894385	-0.0547721126	-0.0271996938	0.1191956033	0.1393329559	-0.1605141269	-0.067153289	0.0014545901	-0.0053399627	-0.1045202885	-0.062037999	-0.0354252197	-0.0599179944	-0.1269478331	0.0095309098	-0.2288799487	-0.027898403	0.1309578102	-0.0048952025	0.0305502333	0.01908504	-0.0485299279	0.1764058332	0.137483674	-0.2662574612	-0.064707654	0.1637185681	0.0692861347	0.0108163458	0.0362058744	-0.0426144598	-0.0809755621	-0.0069470394	0.0579125497	0.0060541107	0.0874736291	-0.1938794039	-0.0046864451	-0.0467721833	0.0658240966	-0.096900045	6.17640187527968e-05	9.26982157807288e-05	3.814794012495835e-09	8.592959208930556e-09	0.0001219720579257	3.406015559899057e-05	1.1600941994274487e-09	1.4877182914630314e-08	0.0418326650698617	-0.0098612996326892	9.724523044567622e-05	0.0017499718668472	-0.0010040208528261	-0.000204995002802	4.202295117379202e-08	1.0080578729096494e-06	-0.0005559626871458	-0.0002160235060546	3.090945094983787e-07	4.66661551681218e-08	-7.427906065187416e-05	7.785673762852584e-05	6.0616715941571125e-09	5.5173788513248e-09	0.0	0.0
1222.6101650213025	-0.4026792979550464	1494775.6156134163	0.162150617001569	1763.3251432719985	-1.106490526701009	3109315.560895214	1.2243212856790764	1186.5598390334312	0.1088046656507231	1407924.2516070425	0.0118384552673656	1297.1498115454149	1212.2268479005018	1.08059	18.355986	0.0446130473375914	0.0276486160996557	0.103683245	0.0388737915	0.0997196002	0.1203315802	-0.1601271895	0.0809966247	-0.0627124422	-0.0913718048	-0.1848556189	-0.065792597	0.0231914187	0.0415352488	0.0593388411	0.1355435706	-0.1132700472	0.02575182	0.0956699362	0.2052139779	-0.1297060117	-0.0293435982	0.0916808354	0.0735472332	0.1578749262	-0.0290565231	-0.0053461259	-0.0083525952	0.0064835188	-0.1513187946	-0.1280364397	-0.1428908572	-0.0173169102	0.0119354383	-0.0030430676	-0.024189563	-0.0585356988	-0.0833618003	0.0810458652	-0.0534778883	0.0595588866	0.0183852984	-0.1920285266	0.0972888413	-0.0578968874	0.1602355596	0.1137823087	0.1814442595	-0.0674480245	-0.0150526044	0.0303473365	0.0952519075	0.0554523949	-0.0232486293	0.0091042988	-0.0483315751	-0.1671760894	-0.117066083	-0.0563270638	-0.1438092982	-0.1492470969	0.0519021455	-0.022214879	-0.1074740372	0.0871706364	-0.1226456192	0.2194941787	-0.0560445583	0.0087860066	-0.1978877822	-0.1177891132	0.152677807	-0.0033626986	0.0086446111	0.0275375819	-0.0836705985	0.1498856244	0.0396456378	-0.0675842954	-0.2443234525	-0.0296358378	-0.0440057202	0.0377228394	-0.0481244022	-0.0505631193	0.0513890266	-0.1461971327	0.0471272477	-0.1176521701	0.1083844111	0.0931577724	-0.0605062155	-0.1279846749	0.0606594461	-0.1054172954	6.754956179122473e-05	5.785543038427932e-06	4.5629432981864886e-09	3.3472508249501896e-11	-0.0219327835978901	-0.0220547556558158	0.0004864122470377	0.0004810469963518	0.0558324947495663	0.0139998296797046	0.0001959952310607	0.0031172674699603	-0.0011750204915209	-0.0001709996386947	2.9240876433752133e-08	1.3806731554940177e-06	-0.0005559563914832	6.295662599966126e-09	3.090875092310212e-07	3.963536757261224e-17	-7.432665547512686e-05	-4.7594823252700154e-08	2.2652672004557667e-15	5.524451714118206e-09	0.0	0.0
