global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1202.7692084607036	-2.15084679990332	1446653.768821187	4.626141956654353	1751.8106493975663	4.752329398489792	3068840.551342723	22.584634711750347	1171.471620267641	-1.7559678306649855	1372345.757092492	3.083423022330296	1275.979524315728	1142.9986938337847	1.186164	21.296333	0.0325886167479155	0.0222058886268069	0.0856709224	-0.1125476884	-0.1018172044	-0.1639922108	0.0837769421	0.1676507209	0.1432775761	-0.0011172056	0.0343457299	0.0581521485	-0.1883854336	-0.0186973304	0.0902850049	-0.1130857041	0.0528377866	0.0018274032	0.1694855093	-0.0553144375	-0.0362080087	-0.0753232446	0.1326296302	-0.0180088439	-0.0756635491	-0.0455369267	0.1416352629	-0.0886044504	0.1207798904	0.0776022424	-0.0902631736	-0.072572344	-0.0451862053	0.0710487621	-0.0162820693	0.0414076517	-0.1055437195	0.1782745445	0.0467170554	0.0708607779	0.12781538	-0.0228473538	-0.0732797791	-0.117290641	-0.1883601014	0.1712495441	-0.0792805157	0.0865672882	0.2358673932	-0.0194655854	0.0205024628	-0.0922391132	0.1131805296	-0.0862640731	-0.0517906603	-0.0680375506	0.0624195372	0.1077393733	-0.0944882894	0.007955852	0.017058535	-0.0436283174	-0.1418262782	-0.0100582281	-0.0325769568	0.0208341106	-0.027460634	0.1009497513	0.0323510029	-0.0796481698	-0.0786226078	-0.2446549783	-0.0606738817	0.1378632574	0.004636694	0.1260129242	0.0110574133	-0.1562529486	0.1307940509	-0.0486590706	0.0375230465	0.0360027043	-0.027086279	0.1975532881	-0.0706376713	0.0447689291	0.0990215466	0.0485012992	0.1071925109	0.0137508688	-0.0580514839	0.2779231447	0.0102117374	-0.0169769634	-0.1207922292	0.1074583966	-0.0028345346	-0.0025908982756561	-0.0090500027620377	6.712753874797751e-06	8.19025499928918e-05	0.0071390284612107	6.50302207673998e-05	4.228929613056756e-09	5.096572736997642e-05	-0.0223229194797482	0.0037233335357313	1.3863212618302082e-05	0.0004983127340993	-0.0004149996638992	-0.0003809996399129	1.4516072561381494e-07	1.7222472103644898e-07	2.70000113447022e-05	1.399998099205213e-05	7.290006126140476e-10	1.9599946777782091e-10	5.607604740661331e-09	5.38368255320471e-09	2.898403783368079e-17	3.144523092748744e-17	0.0
1201.9544133594904	-0.8147951012131216	1444694.4117943568	0.6638910569609011	1738.5492651037268	-13.261384293839455	3022553.5471927086	175.8643133888918	1171.185882164535	-0.2857381031058139	1371676.3705815205	0.0816462635665087	1273.3048310315166	1135.7135593899814	1.214019	21.79645	0.0505993198769893	0.0286410436027206	-0.0117036934	0.1861595808	-0.0568769523	-0.0254680011	0.0289492562	-0.0316410262	-0.086548317	0.1018000652	-0.0746735738	0.1257473681	-0.1910305089	0.1540264883	0.035832111	-0.1090701222	-0.0512656186	-0.2319735886	0.025361363	0.0331517696	0.1593872363	0.0864900736	-0.0585675541	-0.1193251663	-0.0460944739	-0.0042944315	0.0392201686	0.016180668	0.1585403096	-0.1441434302	0.0096501019	0.1452698426	-0.0821081657	-0.1231614274	0.0648382251	0.139577465	0.1482556017	0.026478423	-0.1045228834	-0.0742603728	-0.1377610754	0.2754653763	-0.0114791593	0.1793134519	0.1054479879	-0.0561757905	0.1311784387	0.0082787036	0.1734598482	-0.1183104442	-0.0378952991	0.0374349155	0.106210573	-0.020995745	0.1173940074	0.0674835746	0.2439803932	0.1329144487	0.1541455278	-0.0372162071	-0.0893862809	-0.0441253162	0.1139422367	0.0097406067	0.218787945	0.1113900029	0.0390853003	-0.0686661855	0.1368516202	-0.0209012241	0.090580999	-0.2085151651	-0.1430094923	-0.0515808886	0.2276593122	0.1001001265	-0.022686688	-0.2141471114	0.0295939993	-0.0177909191	0.0503893366	0.0874673343	-0.0643287085	0.079149356	0.0992364802	0.091204924	0.0665935147	-0.1179196946	-0.020736956	0.1921805673	-0.1401596137	0.0143174069	-0.0003964993	-0.034002293	0.1494022726	0.1033401944	-0.0141533203	-0.0021876710040942	0.0004032272715618	4.785904422154526e-06	1.6259223253125398e-07	-0.0162658011750664	-0.0234048296362771	0.0005477860503031	0.0002645762878667	-0.0202358826105921	0.002087036869156	4.355722893216888e-06	0.0004094909450296	-0.0006319993466065	-0.0002169996827072	4.708886229506887e-08	3.994231741110429e-07	-0.0002500001472671	-0.0002770001586118	6.250007363357168e-08	7.672908787096357e-08	-7.907307604201366e-08	-8.468068078267499e-08	7.170817697817301e-15	6.252551354746075e-15	0.0
1202.179314216354	0.2249008568635417	1445235.103529703	0.0505803954179553	1744.663652409734	6.114387306007075	3043851.2600396727	37.38573212786045	1171.2602233309826	0.0743411664475388	1371850.5107573434	0.0055266090287806	1272.8802543004354	1124.863769260753	1.19104	21.383877	0.036396029717821	0.0171441221519698	-0.0089556763	-0.1057843549	-0.0254553788	-0.0871335851	-0.0382187451	0.0567020215	-0.0693215703	-0.1976962506	0.0667393586	-0.0291380437	-0.167583673	-0.0436453269	0.10093737	-0.0124375923	-0.0887475284	-0.145059068	0.0914280544	0.0696239834	0.0143387012	0.0218895438	-0.0240928201	-0.0339131455	-0.0470496032	0.0069049892	0.0982444931	-0.0228000722	0.1065443285	-0.0808406294	-0.2302439693	-0.0693239264	0.0339741012	0.1346613078	-0.0774602728	0.0313550781	0.0159455097	0.0655328398	-0.068882434	-0.0063381535	0.0271422933	0.0081644177	0.1080333522	-0.0090839001	-0.2403217605	0.0331179949	-0.0891055722	-0.0820385124	0.1175811797	0.0775264945	-0.0183670276	-0.0393542893	0.030415017	-0.1127643981	0.0591038305	0.0858291983	0.2393412347	0.2060572335	-0.1108052213	0.0044570489	-0.0918154073	0.0252430945	0.0575279577	-0.010849851	-0.0818063901	0.0992266334	-0.0097589308	0.0776734628	0.0164344848	-0.1081689025	-0.0774921301	-0.2009575992	-0.1442171478	0.0952876073	-0.0135632361	0.1073887142	0.0474070189	-0.03503586	0.0996658199	-0.0168846835	-0.0098951597	0.1022471564	0.0983489365	0.0466669695	0.2255834339	0.1556956309	-0.1526523944	-0.0503823638	0.0473237176	0.1371904039	-0.0280829337	-0.0205369176	0.0374183938	-0.0846602333	-0.0582417172	0.0990808418	-0.0253948054	0.0016156507934397	0.0038033217975339	2.610327486342332e-06	1.4465256695596495e-05	-0.0141098998309416	0.0021559013441247	4.647910605599111e-06	0.0001990892732392	-0.0075484863787806	0.0126873962318115	0.0001609700231429	5.6979646610636255e-05	-0.0005934777674969	3.852157910959992e-05	1.4839120570971651e-09	3.5221586051310453e-07	-0.0004725278638575	-0.0002225277165904	2.2328258212173205e-07	4.951858465093738e-08	9.385983811097424e-05	9.393891118701624e-05	8.824519035002128e-09	8.809669210218292e-09	0.0
1204.5708572348838	2.3915430185297737	1450990.9500995828	5.719478009478501	1741.0610917374895	-3.602560672244408	3031293.7251621387	12.97844339720208	1173.330258461388	2.0700351304053584	1376703.8954210675	4.285045441112329	1275.5850791789867	1134.4114514160156	1.160974	20.844084	0.0775610594211417	0.0389543264665201	0.0977879715	-0.0252340841	0.0611735804	0.1732823023	-0.0827710988	0.1228551326	-0.202624168	0.0537898137	0.1548064603	0.0843196064	-0.1066168857	-0.0482818861	-0.0480773766	0.0911332023	0.2626402072	0.0699022048	0.1165802414	-0.2046632101	0.1637376799	-0.0766220799	0.091460341	0.0893046109	0.0114847368	0.1665819633	0.0270735715	0.0215483741	0.1342142485	-0.0725156635	0.1868341289	-0.0599749894	-0.0166206877	0.0537241115	-0.0305429859	-0.0032671543	-0.0442441635	-0.0489094418	0.0292340828	0.2586219522	-0.1678247498	0.0123160792	0.076809282	-0.0435240818	-0.2858411169	0.1308920559	0.1341500707	-0.096849275	0.2766054314	0.033749837	0.0065141413	-0.020231989	-0.1234944578	0.0294002068	0.0571161894	0.1060043536	0.0236286899	0.0502551594	-0.0124474368	-0.061433923	0.1594278798	-0.0247569836	-0.0065373102	-0.0588750175	0.024554137	-0.1337972929	-0.0225468967	0.0512032977	-0.3175203194	-0.2546458134	-0.1052291503	-0.245930065	0.0154207979	0.059754105	0.0813500525	0.0476173719	0.0125515413	0.1059164342	-0.1646192445	-0.0216664314	0.1389730207	-0.1452480003	0.004861403	0.1320482954	0.0486140421	-0.0765253448	-0.1080607932	-0.1244498373	0.1222863858	0.2080884869	-0.0086113241	0.0873146337	-0.085008285	0.0035835191	-0.1086594042	0.0946861568	-0.0364975928	0.0009986729062632	-0.0006169778871764	9.973475737041864e-07	3.806617132647778e-07	-0.0277162005219935	-0.0136063006910519	0.0001851314184953	0.0007681877713753	0.0142898926303445	0.0218383790091251	0.0004769147977461	0.0002042010313867	-0.001014998188031	-0.0004215204205341	1.7767946492724459e-07	1.0302213217062131e-06	-0.0001580002545749	0.0003145276092826	2.4964080445733208e-08	9.892761700102789e-08	-8.016874809011269e-08	-9.394000685906435e-05	8.824724888681059e-09	6.427028170335948e-15	0.0
1205.0312911974177	0.460433962533898	1452100.4127649155	0.211999433854667	1745.3742573506124	4.313165613122919	3046331.298222202	18.603397606226007	1173.841358206448	0.511099745059937	1377903.5342359585	0.2612229494003326	1275.3999173058403	1130.2792496247723	1.275851	22.906574	0.0402094879997271	0.0241548278973164	-0.1228757948	0.0878409546	-0.0949540868	0.0050329421	0.0846344916	-0.0894341485	0.0537962807	0.0476292718	0.1351438491	0.0199050983	-0.147366953	0.0609062895	-0.1678710208	0.0302691427	0.0473609499	-0.1264061478	0.1615096359	0.1572589319	0.1702930854	0.0674971799	0.1316135824	0.0571894601	0.0242020007	0.1734777796	-0.1895342049	0.0165141727	-0.0505444628	0.1121568919	-0.104144635	0.0694490719	-0.0099745028	-0.0584657698	-0.0127380127	0.0314767527	-0.0513242992	-0.1002648606	0.0017774597	-0.0662088966	0.0814002662	-0.0923604198	0.0214418388	-0.191146802	0.1549924985	-0.1193404213	0.0018939859	0.0663268771	0.2517025592	-0.1107450233	0.1589586091	-0.0405523438	-0.0456383058	-0.0424651793	0.0462299809	0.0013684776	-0.0232176838	-0.193290702	-0.1286028883	-0.1062202397	-0.0746353617	-0.0017139693	0.0247720735	0.0890734389	-0.0102563264	0.0603265597	-0.1334441553	-0.0285690993	0.0605715682	0.0932942666	-0.0373429091	-0.1434429465	-0.2058747433	-0.0056773381	0.0850479234	-0.1030633089	-0.0283961678	0.0213093038	-0.0944098027	-0.0508839278	-0.1123510721	-0.143178255	-0.1668018504	-0.0365733974	-0.017512319	0.0147215708	-0.1003008895	0.0874218449	0.0705272046	0.0918320227	0.1074795845	0.0346166438	-0.1090748538	0.1626809433	0.0203631577	0.0901621419	-0.0474010431	0.0008227736149848	-0.0001758992912784	6.769564215151559e-07	3.0940560672243415e-08	-0.0379310383053734	-0.0102148377833799	0.0001043429109407	0.0014387636669237	0.0344579597904868	0.0201680671601422	0.000406750932976	0.0011873509929228	-0.0008219999557475	0.0001929982322835	3.724831766455584e-08	6.75683927248892e-07	-0.000158000030785	2.2378989999560607e-10	2.496400972806095e-08	5.008191934004338e-20	-6.494952295898939e-08	1.5219225131123302e-08	2.3162481359181507e-16	4.2184405326002905e-15	0.0
1203.7937283749914	-1.2375628224262982	1449119.3404749625	1.5315617394517451	1753.2415770659577	7.867319715345275	3073856.0275527267	61.89471950346046	1171.010438973151	-2.830919233296981	1371265.4481840916	8.01410370545077	1274.6628259376243	1125.3794361808084	1.205564	21.644646	0.075264579776433	0.0406492709543895	0.0569718478	-0.1077451242	-0.1159496822	-0.0735009192	-0.0085069213	0.1793655443	0.1165222469	-0.131906437	0.1316774962	0.0483409654	-0.1471250066	-0.0114388042	-0.122990795	0.1400510654	-0.0320571006	0.1121750535	0.2732659074	0.0283980508	0.1566001384	0.0577434716	-0.0278783831	0.1124075979	-0.0477834851	0.1672481552	-0.0454263706	-0.0845293334	-0.0333998731	0.0645571319	0.0754654628	0.0691895806	0.3506366555	-0.0971609685	0.0321729341	0.0272603999	0.0018002085	0.0428120156	0.1427046627	0.0968945175	0.0101932591	-0.0756610544	0.1197779614	-0.0895975343	-0.1199152901	0.1691272826	-0.1178573492	-0.0426530852	0.1969334209	-0.1383435587	0.2381619789	-0.0836384746	-0.0268317917	0.0078541392	0.0043303035	0.0221867069	-0.0503447794	-0.0719385744	0.1706097847	0.0895030121	0.0842730533	-0.1312431208	0.0342561396	-0.1154889634	-0.1505328316	0.1209620993	-0.09803584	-0.2657189158	-0.0759379934	0.2775837568	0.00216765	-0.2374300375	-0.0124402227	0.1541585949	-0.0161992972	-0.1845158682	0.0977596666	0.046633025	-0.0686889544	0.0247333787	-0.0873385244	-0.0557802028	-0.1849135041	-0.1148856421	0.2887353567	-0.0724079251	0.0566784933	0.1944286548	0.0757795532	-0.0135368777	0.0249297054	-0.0396628173	0.0889733766	-0.0299821885	-0.1009941561	0.0855149763	-0.0580456054	-0.0017244152939923	-0.0025471889089771	2.9736081061545507e-06	6.488171338015949e-06	-0.0358678722182475	0.0020631660871259	4.256654303066405e-06	0.0012865042574645	0.0476734347483898	0.013215474957903	0.0001746487783629	0.0022727563807089	-0.0014070430149202	-0.0005850430591727	3.4227538108615134e-07	1.979770045835726e-06	-0.0005718946282864	-0.0004138945975013	3.270634658628397e-07	1.713087378408459e-07	-0.0001499022892974	-0.0001498373397744	2.245122839068128e-08	2.24706963366014e-08	0.0
1202.8206683861358	-0.9730599888555388	1446777.5602968703	0.9468457419115416	1740.8965549778293	-12.345022088128417	3030720.815133674	152.3995703563785	1171.0345698971378	0.0241309239868314	1371321.9638941744	0.0005823014924582	1273.6764582951864	1136.3623344525424	1.221635	21.933195	0.0997780767226544	0.0628297288025993	0.0384062895	0.16074705	0.1027901306	-0.0250668966	0.0823680866	-0.0209979621	-0.0708294591	-0.01103437	-0.0118901887	0.0309037713	-0.0436720069	0.2008612785	-0.0879897524	-0.0949733819	-0.0648720405	0.1248270155	0.0433384422	-0.0714831076	0.1504382567	0.1595002934	0.1217485646	0.097163515	-0.0431944016	-0.1278684359	-0.0166898456	0.1576059364	-0.0351636438	-0.1961739204	-0.0108481877	0.01768556	-0.084164989	0.0769617817	-0.1748550787	-0.1090036175	0.0784160563	-0.0897826021	0.2216140039	0.1037310531	0.0345150694	-0.0628449848	-0.1600542919	0.0896288978	0.1499981071	0.0057693989	0.1621434343	-0.0415263172	0.0509444966	-0.1716795297	0.0092610126	-0.0194455451	0.1375854527	-0.0604846527	-0.1285989433	0.1570689343	-0.0711086557	0.0346153637	-0.0809488043	0.0670011528	-0.1121237213	-0.0052651873	-0.044436593	-0.0522456647	-0.0384621812	-0.1848186614	-0.0014702708	-0.1466242621	-0.0479428957	-0.081609696	0.0354374431	-0.0471898526	0.0199832135	-0.06093954	0.1066575856	-0.2992427496	0.1100578084	-0.0673912057	-0.0082432	0.0479176519	0.0477939719	0.0101086555	-0.053942181	-0.1471066646	0.0899463848	0.0388183784	-0.0144256139	0.320404128	-0.0012975272	0.0534794459	0.0123131077	-0.0481622372	0.1767374333	-0.0576314941	0.0338449754	0.0807510076	-0.0683731426	-0.0026149050989658	-0.0008904898049734	6.83772867659734e-06	7.929720927617416e-07	-0.0441031679494443	-0.0082352957311968	6.782009578026825e-05	0.0019450894231768	0.0632223646280039	0.0155489298796141	0.0002417692204011	0.0039970673891562	-0.0002500298121381	0.0011570132027821	1.338679551412093e-06	6.251490695781358e-08	-0.0002839742033382	0.0002879204249482	8.064134816156537e-08	8.289817110235206e-08	-0.0002070358877045	-5.7133598407100005e-05	3.2642480669437803e-09	4.286385879759033e-08	0.0
1203.900506667234	1.079838281098091	1449376.4299536226	1.16605071332488	1744.7344806568042	3.837925678974898	3044098.407992768	14.72967351733493	1171.7416016086513	0.7070317115135367	1372978.3809404073	0.499893841085761	1273.967272822062	1120.3645044222744	1.186645	21.304979	0.0345479761042948	0.0181353284191344	-0.1681935737	-0.043812498	-0.0830454113	0.0332929744	-0.0087515312	-0.0892595242	0.0553505829	-0.0042543137	-0.0524896416	0.0504753523	-0.1360521364	0.0407298703	-0.0408160664	0.030076962	-0.0132003305	0.0078442383	0.0365490409	0.0501949252	0.1041037179	0.0438233907	0.1742985214	0.1482259531	0.206172541	0.0150984791	-0.0438407162	-0.1175542607	-0.1250115031	-0.0322442659	0.1253407199	0.1986893129	0.0702291219	0.1816778416	0.0030471834	0.1277824447	-0.1311253716	0.0422105197	0.0756321252	-0.2501741684	0.0231018109	-0.068505891	-0.0720769057	0.1604742457	0.0482956046	-0.10865432	-0.0008811937	0.0029464602	0.1040887829	-0.1004270864	0.0545178853	-0.1359455792	0.0297774305	0.1421729728	-0.1470956254	0.1699048626	-0.1256991456	-0.0275389512	0.0626847966	-0.16207468	0.0270017009	0.2582392304	-0.0097688486	0.1881780371	-0.1550304545	0.1194935106	-0.0597123442	0.0674859218	-0.0925372373	-0.0122902939	-0.091476751	-0.0102070798	-0.1440854512	-0.0862604587	-0.0915420981	-0.2201689188	0.1164568725	0.0770308359	-0.1295938348	-0.1580645339	-0.0203221376	-0.1231372254	-0.0083053173	-0.1367114496	0.0481554854	0.0523659801	-0.154116204	0.131567516	0.0760988734	-0.0534869351	0.0513987113	0.0791622975	-0.0329512569	-0.2113887932	-0.0029637035	0.0758767427	-0.0783272495	-0.0026485903111677	-3.368521220190003e-05	7.015030636411413e-06	1.1346935210870343e-09	-0.038096800169967	0.0060063677794773	3.607645390234308e-05	0.0014513661831903	0.0482410361316283	-0.0149813284963756	0.0002244402035163	0.002327197567053	-0.000369549669818	-0.0001195198576798	1.4284996379823549e-08	1.3656695846259284e-07	-0.0003799517716669	-9.597756832869998e-05	1.4436334879281614e-07	9.211693622290274e-09	-0.0002620703540207	-5.503446631620001e-05	3.0287924827089534e-09	6.868087045653503e-08	0.0
1202.393681494564	-1.5068251726700057	1445750.5652980509	2.270522100991992	1744.339990151895	-0.3944905049090721	3042722.001243113	0.1556227584634146	1170.3546559094032	-1.3869456992481446	1369730.0206088177	1.9236183726629248	1273.7062020478425	1154.187232655612	1.493354	26.811625	0.0327541284358949	0.0176481216399669	0.1498775721	0.1354350643	0.038760617	-0.0815166242	-0.204875198	0.0352789284	0.0537269728	-0.0386420053	-0.1357541523	0.0054762511	0.0387982896	0.16881586	0.0368884004	0.1671181222	-0.1906227287	0.0929214456	0.0224264987	-0.071195743	-0.0415489294	0.195882984	0.0985072448	0.1845023437	-0.1196150628	0.0248666086	0.0304605383	-0.0942608424	-0.0413871836	0.0733248297	-0.0852945394	0.0263923227	-0.1139513768	-0.05804333	0.0498979299	0.0678595225	0.1717073712	0.0008874871	-0.0267808058	0.0998370998	-0.0778070855	-0.0879396025	0.0126436372	0.1516338797	-0.0304323734	0.0645071781	0.0694012314	0.0664374239	-0.129186814	-0.1893811582	-0.0640965468	-0.051859621	-0.0348101999	-0.0055712898	-0.0421923198	0.0657943304	-0.080591465	-0.1134186052	-0.1932165883	0.0173633548	0.0412307816	0.0454764953	0.0285865138	0.1774061177	0.0064699368	-0.039397358	0.045796482	-0.2325480383	0.0339837038	-0.0750349132	0.0367080487	-0.1109543169	0.1392994467	-0.1125602103	0.0597018396	-0.2741909157	-0.020630325	-0.0442931648	-0.0319174113	-0.0462405356	-0.0190885887	0.1608051444	0.0531021694	-0.0151701551	0.0270240551	0.0265632059	-0.1614105352	-0.0330167349	0.1607711354	-0.1365011238	-0.075562759	-0.1272736753	-0.2525726201	-0.0999469405	-0.0245162124	0.0708988393	-0.0878535601	-0.000275474880155	0.0023731154310126	7.58864095964116e-08	5.631676848910592e-06	-0.0394091390234763	-0.0013123388535093	1.722233266430107e-06	0.0015530802385716	0.054932921126408	0.0066918849947796	4.478132478335768e-05	0.0030176258234801	-0.0001970001283591	0.0001725495414589	2.977334425767665e-08	3.8809050573501884e-08	-0.0003669997642001	1.295200746679996e-05	1.3468882692292906e-07	1.677544974200419e-10	-3.611981453444438e-08	0.0002620342342061	6.866193989601162e-08	1.3046410020026597e-15	0.0
1202.2191724230202	-0.1745090715437527	1445330.9385414915	0.0304534160510626	1742.6625394254118	-1.6774507264833574	3036872.726316625	2.8138409397795434	1170.5387167110334	0.1840608016302667	1370160.887319513	0.0338783786967763	1271.342863761054	1114.9724638852206	1.525037	27.380455	0.057703270444143	0.0302474540840461	-0.1776797008	-0.0427194067	-0.0532151783	0.0169282699	-0.1731671838	-0.1879373375	0.0078034999	-0.1219539342	0.0004013156	-0.0228838349	-0.0219565953	0.1431439645	0.0734586746	0.183538722	0.1109295991	0.0042124929	0.1773629928	0.1205515356	-0.0312265191	0.1958019749	0.0263053633	-0.1362608774	0.0664410787	-0.014912492	-0.1633552627	0.0768794185	0.0439119398	0.0448696731	-0.0338714802	-0.1430914716	-0.0497023376	-0.0935555138	0.0027915183	-0.0735164617	0.0151729204	-0.1808418812	0.0234399703	0.1352450173	0.1861765	-0.032714367	-0.0879721305	-0.0452734264	0.0317330839	-0.1510370462	-0.092523365	-0.0924232959	0.0457709477	-0.1244721011	0.0334087611	0.1427156777	0.0417667052	0.1747120759	0.0083949272	-0.0149374876	-0.0050831687	-0.0577683173	-0.1292390177	0.0185645584	0.0105062565	-0.1311157779	-0.0989635323	-0.0857427403	0.1712897216	0.0669285241	0.0965267216	-0.1347072021	0.0419732335	0.0405761131	-0.1632598315	-0.0383548196	-0.1106501966	-0.0849027208	-0.1223305266	-0.1360999368	-0.1770120376	-0.0562383778	-0.0248008142	-0.1657920374	-0.0038142021	-0.0367267986	0.1704954699	0.1231212828	0.0646479068	0.0941656772	0.0056717474	0.0221542366	-0.0104632866	-0.1122833288	-0.1809032347	-0.1299180824	0.0205877144	0.0517750157	-0.0069268678	0.0658240966	-0.096900045	-0.0046039633463266	-0.0043284884661716	2.1196478494318825e-05	1.8735812401780572e-05	-0.0275832938884548	0.0118258451350214	0.0001398506131575	0.0007608381017368	0.0502272504122913	-0.0047056707141166	2.214333686969556e-05	0.002522776683979	0.0003089740277639	0.000505974156123	2.56009846664382e-07	9.546494983264727e-08	-0.0003040255954618	6.297416873830001e-05	9.243156269590209e-08	3.965745928279882e-09	-0.0001679531175299	-0.0001679169977153	2.8196118121742084e-08	2.82082496880124e-08	1.0
1202.642208465358	0.4230360423377988	1446348.2815824335	0.1789594931168278	1742.2450527706662	-0.4174866547455167	3035417.823903861	0.1742951068906022	1172.080592135626	1.5418754245924902	1373772.9144609994	2.377379824962272	1274.2171770166467	1118.2381132160533	1.282507	23.026085	0.0287729834199778	0.0155697552942807	0.1086299394	-0.0346419233	-0.0321487004	0.143582669	-0.1872782161	0.0986088833	-0.011418808	-0.0197459901	0.0185140928	0.1073843897	0.004676994	0.1493907631	0.0173042928	0.2035190157	0.0514052095	-0.1563193991	0.02967465	-0.1046633736	0.0808910669	0.1270347233	-0.1734599983	-0.1061899915	-0.0643462187	0.0196082149	-0.1139584907	0.3355925655	0.0471061805	-0.1019251181	0.1908155084	-0.0071691134	0.1587104684	-0.0096987376	0.1616701559	0.0729493026	-0.2120230028	-0.0182349563	-0.0230315313	0.0974378157	0.0783024689	0.0895827745	-0.0703499224	-0.1716024302	0.070686227	0.1124732704	0.0750906123	0.0239076785	-0.0177178007	-0.1205078054	0.0643531534	0.2257974914	-0.0627301129	0.1722443664	0.1716425515	0.1458139211	-0.0384399586	-0.0332502665	0.2669292143	0.1726910261	-0.1539813002	-0.0964636132	0.1849681105	-0.028221986	-0.0041015399	-0.2086854795	0.1018239402	0.1280392569	0.0097627045	0.0456053573	-0.2107813461	-0.1065606434	0.183685975	-0.0810960049	-0.084062469	-0.0811461457	-0.1562952469	-0.0802999784	-0.1268725389	-0.1661705699	-0.0344699311	-0.0009359312	0.1078644957	0.0120786843	-0.1605459194	0.2662725439	0.0343937915	0.0971875211	0.0101094156	-0.0564458873	0.0017830887	-0.1967022128	0.0817770105	-0.0230039568	0.0989319863	0.0606594461	-0.1054172954	-0.0057123653367625	-0.0011084019904359	3.263111774064575e-05	1.2285549724022652e-06	-0.0403369191821667	-0.0127536252937118	0.0001626549581324	0.0016270670491086	0.0501146023508312	-0.0001126480614601	1.268958575071865e-08	0.0025114733687819	0.0002039901520795	-0.0001049838756844	1.1021614153717553e-08	4.161198214541754e-08	-0.0001580124919942	0.0001460131034676	2.496794762621712e-08	2.1319826384240065e-08	-0.0001229839351945	4.496918233539999e-05	2.0222273599144503e-09	1.5125048315924976e-08	0.0
