global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1128.3303898594727	-1.8116560163014128	1273129.4686804295	3.282097521401105	1656.6814023833913	-13.422363831824896	2744593.269003	180.1598508338811	1097.793439576336	-1.2949154862737942	1205150.4359768422	1.6768061165916968	1192.6886791268137	1111.223729532859	1.320836	23.044386	0.029776959040112	0.0230854005485084	0.0857767169	0.191362638	-0.0389281002	0.0623118012	0.1063577629	0.1280750668	0.0330600396	0.0192549464	-0.0279638608	0.1977277227	0.0138928583	0.0585987257	-0.1601237304	-0.0484592379	0.0443910296	-0.0285236358	-0.017331026	0.0199113423	-0.0752386084	0.1502466872	0.0518595041	0.1667698117	-0.1413179345	-0.0156808251	0.0506771821	-0.1061633202	0.1113083051	0.0515604706	0.0416599136	0.006564436	-0.0193139472	0.0341434924	0.1005438105	-0.1619977679	0.0889244951	-0.0260492213	0.0547861422	-0.0866934973	0.1890126985	0.0139882511	-0.0321062366	0.0533234428	-0.0516699416	0.0577765568	0.131885331	-0.0712379243	-0.0596566228	0.1310310872	-0.0376512746	-0.1239229665	0.1190301447	-0.1434079147	0.056602256	0.0330348719	-0.0009112197	0.0912388081	0.0593964536	-0.0284809216	-0.1189362235	0.0271342655	-0.0225862022	0.0011612643	0.0032336927	0.0372411164	-0.1369318964	0.0212484759	0.1275752327	0.0938998358	0.2508392288	-0.0150206555	0.1266616814	0.0714470353	-0.1540159104	0.0720428976	0.1258431277	-0.0366740211	0.0541431246	-0.007148595	-0.1138193832	0.0670415373	-0.0568099404	-0.0987782433	-0.115762314	-0.0494186829	-0.0668203572	0.0977463328	0.085328596	0.1833702796	0.0486166674	-0.0994944047	-0.0115900473	0.0797638793	0.0636359664	-0.0333272226	-0.0056681013	-0.1529741081	0.0156684589802296	-0.0034740307470144	0.0002455006068151	1.2068889631201438e-05	-0.0588366740647217	0.0012344249026057	1.5238048401731002e-06	0.0034617542149982	0.0632137243769364	0.0222180255331068	0.0004936406585897	0.0039959749496032	-0.0001790113645229	-5.700010181340001e-05	3.2490116067379674e-09	3.204506862835058e-08	0.0002109902050295	-3.48590199999825e-09	4.4516866618390456e-08	1.2151512753591802e-17	0.0001080188900778	5.969432300003503e-09	3.563412198432511e-17	1.1668080613639841e-08	0.0
1128.0763824221715	-0.2540074373011975	1272556.3245786934	0.0645197782043218	1663.0017910593565	6.320388675965205	2765574.957066628	39.9473130152692	1098.3423957040377	0.5489561277017856	1206356.018200885	0.3013528301413391	1193.7200081005926	1126.3912829969222	1.237008	21.581844	0.0369031889753484	0.0277523620383014	0.0491130785	-0.1574757122	-0.0743319196	0.0108146548	0.1917738064	0.1231690277	-0.2224337094	-0.0737873781	-0.1130232449	0.1167657563	-0.0440893891	-0.0572568397	-0.0486487483	-0.0953504317	-0.0942558078	-0.0610299923	0.1437423754	0.0767581505	0.1124535162	-0.044100008	0.3141342986	0.0026051603	-0.1947422609	-0.0708718145	0.0231308124	0.1789849482	-0.0894555402	0.0504660068	0.1143724748	0.1572292006	-0.2258069829	-0.1208337269	-0.1743646209	-0.0545379416	0.2206062795	0.2181010881	-0.2023729269	-0.1365270988	-0.0473011913	-0.1384841366	-0.0031045669	0.0639088991	-0.159902608	0.097681481	0.1042857493	0.1647927318	0.0438887127	-0.031356736	-0.1584416237	-0.2009189127	0.1464151967	-0.2560271468	-0.156676606	-0.087461109	-0.1310937259	0.1094922164	0.1402645236	0.030250322	-0.1098825683	-0.071520064	-0.0791400851	0.0352877316	0.0426302463	0.1595820282	-0.1220441162	-0.160098499	-0.1762495197	-0.0451832948	-0.116471859	0.0469519629	0.0596979806	0.0790747104	0.026022894	-0.0873301446	0.2128682367	0.1550227833	0.0780155179	-0.0795025142	0.0424396671	0.0926456793	-0.0031906412	-0.1134104448	0.1226434678	-0.151000057	0.1133434365	0.1096093518	-0.0921053183	0.0483906414	-0.0101909887	-0.1221374736	0.1539548939	-0.0616242729	0.1688658691	0.0149119774	-0.0113284606	-0.1517197269	0.0156689825762299	5.235960002999973e-07	0.0002455170149741	2.7415277153015483e-13	-0.0361027676379848	0.0227339064267369	0.0005168305014196	0.0013034098311223	0.0641803862705927	0.0009666618936562	9.344352166471748e-07	0.0041191219818424	-0.0004430114650479	-0.0002640001005249	6.969605307721008e-08	1.962591581638867e-07	0.0002109762125706	-1.3992458900016292e-08	4.4510962270635e-08	1.9578890606864514e-16	0.000108046738273	2.784819519999421e-08	7.755219758969808e-16	1.1674097651434164e-08	0.0
1127.499660031346	-0.5767223908255801	1271255.4833708005	0.3326087160795731	1655.8018341850989	-7.199956874257623	2741679.714090737	51.8393789911696	1098.908371627665	0.5659759236273203	1207599.6092333663	0.3203287461257983	1193.2039485786445	1106.0467525600734	1.389432	24.241158	0.0147642210321635	0.0094536674545124	-0.0720107041	0.1524712444	0.2240737169	-0.0077685519	0.0442750937	-0.0122678035	0.1358337675	0.21791995	-0.1717107221	0.1467075909	-0.0584959682	0.135012306	-0.0164102736	-0.1445568032	-0.2109124969	-0.1390455955	0.0980913515	-0.0556531395	-0.0156388585	0.1246515679	0.1531448204	0.1893863821	0.0118647197	0.0390307966	-0.0074526175	-0.1415409129	-0.2187883711	0.0347291242	0.0052256094	0.0188440521	0.0155290432	-0.1274564589	-0.139951869	-0.1222757749	-0.0274498373	-0.119393204	0.1531769959	0.2322531392	-0.1322630242	0.0112695509	-0.1016497032	0.0908102208	0.0114637086	-0.077854107	-0.0093741071	-0.1709481181	-0.0070125042	0.1582513808	-0.1818916566	0.1748412515	0.1303130049	-0.0177088795	-0.2230660482	-0.0209393965	0.0373177156	0.0605563398	-0.0429479811	0.0154940362	-0.2184246831	-0.061374695	0.016793977	0.0107101615	0.1087094604	0.0620995312	0.0782254136	-0.0521964155	-0.0559396681	-0.0254663572	0.1493420446	0.0224746334	0.0429650993	0.0019896532	-0.0342078471	0.0450430789	0.2120462231	-0.1692357328	0.0935655171	0.0737891212	-0.0910276636	0.0448591301	0.271674973	-0.1287172823	0.040127215	-0.088226773	-0.1140418028	-0.019008321	0.0158188507	0.029308935	0.0439962571	-0.1876655724	-0.0768411233	-0.131345388	-0.0383197746	0.1146385062	-0.0169733466	-0.1496367051	0.015730326556536	6.134398030610208e-05	0.0002474431735752	3.76308391979544e-09	-0.0361763428900019	-7.357525201710097e-05	5.41331770937992e-09	0.0013087277848949	0.0611001600157123	-0.0030802262548803	9.487793781254491e-06	0.0037332295539456	-0.0003020211094819	0.000140990355566	1.9878280362627108e-08	9.12167505726778e-08	0.0002109701798147	-6.032755900002096e-09	4.4508416771046857e-08	3.63941437490101e-17	0.0001980318608503	8.99851225773e-05	8.097322285251705e-09	3.921661791183258e-08	0.0
1127.3437413313443	-0.1559187000016209	1270903.9111189528	0.0243106410101954	1660.7363648562086	4.934530671109769	2758045.2735558143	24.349592944123028	1099.1606585636316	0.2522869359665947	1208154.1533340365	0.0636486980594126	1193.7168882014687	1113.7773543781511	1.300117	22.682899	0.0185479308510002	0.0119646288049563	0.15601662	-0.0615657505	0.0040608408	-0.0139994578	-0.1276752983	0.12710157	-0.0342127125	0.08037295	-0.173046253	-0.0223305212	0.0326463386	-0.0477367602	-0.0275430247	-0.1596611152	0.0420270906	-0.0595527051	0.0640340306	0.017436751	0.0666065848	0.0395852908	0.0978398295	-0.0921772198	-0.1427281197	0.2260574255	-0.0399994632	0.0873520365	0.0587575073	0.0307287013	0.0155885706	-0.0128706547	0.070096144	0.1108737196	-0.0338962216	-0.0235475037	-0.0881559833	0.0335320679	-0.0635094158	0.0501973503	-0.031623677	0.1024577476	0.1872311346	-0.1086490993	-0.1354326471	0.0119083609	0.1096689842	0.0494495419	0.1158617145	0.1451439758	-0.0531988239	0.0258854105	0.0286091761	-0.0844359778	0.0723390583	0.0828830619	0.1300069239	-0.1342284947	0.0187948004	-0.0223627766	-0.0723818159	0.0725894944	0.0236735555	0.0405568667	-0.0662813822	-0.0704485153	-0.0716329863	0.0239407388	-0.0931275265	-0.1229260206	-0.2562926521	-0.0706376017	0.0009925482	0.1094556745	0.1501193771	0.1452669049	0.0868478307	-0.0135792144	0.0675490399	-0.0945307982	-0.048938447	-0.0018064993	0.1587860995	0.1323482736	0.0536400585	-0.1638773499	-0.1212481233	0.0622725766	-0.0058705486	-0.1922987521	-0.1343515066	0.0522256827	-0.0392057793	-0.0413604733	-0.0779054107	-0.0229820599	-0.022595049	-0.1467364196	0.0156674924868696	-6.283406966640231e-05	0.0002454703208261	3.948120310842299e-09	-0.0361132312732763	6.311161672559878e-05	3.98307616571888e-09	0.0013041654729971	0.0611230645152005	2.2904499488198005e-05	5.246160968048627e-10	0.0037360290157293	-0.0005020070695702	-0.0001999859600883	3.9994384232439146e-08	2.5201109789845965e-07	0.0001329729897077	-7.7997190107e-05	1.7681815991804086e-08	6.083561664587498e-09	0.0001080333977432	-8.999846310709999e-05	8.099723361640038e-09	1.1671215027940452e-08	0.0
1128.6970362023003	1.353294870956006	1273956.9995318567	1.8314070077558329	1662.1842416193067	1.4478767630980656	2762856.4530875497	2.096347121119332	1096.8872621340172	-2.2733964296144222	1203161.6658318602	5.168331326183603	1192.2436894937398	1115.6053336246357	1.316136	22.962374	0.0218183072324633	0.0160616863639415	-0.107685135	-0.0932775896	0.0540883818	-0.1349204307	-0.0201727948	-0.0630229632	0.1127786978	-0.1213561262	-0.0775364439	-0.0495817311	0.0326838774	0.1112400065	-0.0526515454	0.0433206976	-0.0460228838	-0.0115549447	-0.0055291565	-0.130921007	-0.0503088286	0.0453441957	0.1870529769	-0.0144005359	0.1349157955	-0.1872931836	-0.0490526512	0.0003108763	-0.0200961919	0.0152250888	0.2674976345	-0.1787312783	0.0350583799	-0.0091410574	0.0470105611	-0.1133970612	-0.0268518661	-0.0238921374	0.1783783347	-0.107205004	-0.0259172092	0.1534649083	0.1352634702	0.0061471417	0.0160916247	0.0935295285	-0.1297038773	-0.0158437874	0.0645905432	-0.0998421775	0.1161620182	0.1139197956	0.150537283	-0.1487146183	0.0033539597	-0.0977077517	-0.022289443	-0.1278259333	-0.020552103	-0.2130412487	0.0136893663	-0.0299769899	-0.0256813182	-0.0904138997	-0.0273098268	0.0600873513	-0.0851201506	0.0818615974	-0.0453666069	-0.0615478394	0.0652580076	-0.0199241828	-0.0662002224	-0.1398469748	0.0632462918	0.0795066641	0.0011970956	0.0342743505	0.1553788285	0.1843859943	0.0797525288	0.0293003315	0.0364705751	0.0898002868	-0.0729461014	-0.0134113184	-0.0664621835	-0.0073638066	-0.153107218	-0.2310687224	-0.04666345	0.0178944924	0.0457771442	-0.1114612926	0.0149315659	-0.0135810312	-0.0281858894	-0.1430347106	0.0156689871114394	1.4946245698033156e-06	0.0002455171570984	2.2339026046597458e-12	-0.0510687600256858	-0.0149555287524094	0.0002236678402641	0.002608018250561	0.0611123890554665	-1.0675459733995585e-05	1.1396544053216108e-10	0.0037347240960667	-0.0004430114650479	5.899560452230006e-05	3.480481352951631e-09	1.962591581638867e-07	0.0002109762125706	7.80032228629e-05	4.4510962270635e-08	6.084502776999245e-09	0.000108046738273	1.3340529799997524e-08	1.7796973534462198e-16	1.1674097651434164e-08	0.0
1128.9765866960845	0.2795504937841997	1274588.1333079415	0.0781484785749898	1658.8518373155102	-3.3324043037964657	2751789.418165044	11.104918443961209	1098.6066742798992	1.719412145881961	1206936.6247723403	2.9563781274064094	1192.225389892465	1105.4111902421746	1.288358	22.477743	0.018262887790622	0.0112986740533293	0.0751737778	0.2071758597	-0.0210018019	0.0170864828	0.0631774288	0.1158463021	0.0248943567	-0.0105532742	0.1094285515	0.008104456	0.096261851	0.1775767187	-0.0252001219	0.0467000196	-0.0116771469	-0.0128480175	-0.1797082996	-0.0252904337	-0.1241089506	0.1389850733	-0.0795037589	0.0572008939	-0.0746379304	-0.1236626511	-0.1413872913	0.0634098616	0.1038908586	-0.039167774	-0.0823542428	0.1284044642	-0.251469545	-0.1440136731	0.0280564591	0.0631716969	0.0011105724	-0.0185640717	-0.1780470184	0.0939455118	0.1940938603	-0.0637202468	0.0275107647	0.1319737638	-0.0750696483	0.0559992901	0.0781098657	-0.098501252	-0.0931830665	0.0811784243	0.2007859272	-0.107409867	0.0240460469	-0.0995722073	0.0819014389	-0.0515226358	-0.0086362437	-0.0031462188	0.1886063428	0.015994322	0.1109033509	-0.0522790596	-0.1270016002	-0.0737249507	-0.1124895271	-0.2206715585	0.1607764695	-0.1556044954	0.1541604088	-0.0633358637	0.0340648713	0.005359569	0.0483188886	-0.0009072275	-0.1787832152	0.1754187993	-0.0446091244	0.0049771064	0.0435635035	0.045282334	-0.0708661936	0.1468224277	-0.1259395633	-0.0444932205	0.0699772217	-0.0780827914	-0.1715673538	-0.0297377342	0.0637154993	-0.0887463204	0.1398881584	-0.0231183936	0.065938197	-0.0788094251	-0.0070393702	0.0464970347	-0.0337382312	-0.1385517956	0.0212652369204988	0.0055962498090593	0.0004522103012849	3.1318011925397336e-05	-0.0607188078983114	-0.0096500478726255	9.312342394396584e-05	0.003686773632592	0.0611284919814636	1.6102925997095452e-05	2.593042256679325e-10	0.0037366925319278	-0.000503011259562	-5.99997945141e-05	3.599975341734224e-09	2.5302032724614973e-07	0.0002109725072476	-3.705323000003811e-09	4.450939881433863e-08	1.3729418534357245e-17	0.0001080529820947	6.2438216999986945e-09	3.898530942137458e-17	1.167544693955756e-08	0.0
1128.36652319647	-0.6100634996143981	1273211.01067049	0.3721774735617667	1661.3516583786798	2.49982106316952	2760089.332797589	6.24910534786599	1097.7921336521613	-0.8145406277378697	1205147.5687085649	0.6634764342356029	1193.168040787323	1117.3282473632144	1.229904	21.457916	0.0417660243642709	0.0222022788458348	0.1541193572	-0.0535417641	-0.0859410977	0.0804254285	-0.0907547765	0.07095445	-0.0521959217	0.0079732509	0.0660374406	0.1057419087	-0.0073973613	-0.100426638	0.1541374783	0.0846836012	0.0911423615	0.0009697133	0.1415098665	0.0349003588	-0.0514161368	0.2232775825	-0.0631416427	-0.1820607643	0.0450340586	0.0173816745	0.0426890629	0.1013616468	0.0066658574	0.065788855	-0.2168823387	0.074938608	0.1051272584	-0.0022055196	0.0751777409	-0.102265203	0.1173207699	-0.163367277	-0.0586016171	0.0925411271	-0.0933662969	-0.2474547787	0.1218692911	-0.0046081666	0.1573712531	0.1504483347	0.1328136609	0.0500314706	-0.0820925621	0.04090512	0.0779906052	-0.130011591	0.129345707	0.1698080442	-0.0172544095	-0.0156898296	0.1205318105	-0.0720559303	-0.0884570885	-0.0042894495	0.0765419279	0.0019723995	0.2966264283	0.0930970055	0.0690926709	0.010490607	0.1519382552	-0.0144205322	0.0098663027	0.1900079537	0.0843452074	-0.0397173	0.0547348046	0.1405511422	-0.0395992946	0.0440003275	-0.0494287201	0.2194668346	0.0354259141	-0.050492017	-0.0332229481	0.0895130099	0.0097747553	0.1666219717	0.1657599518	0.0259049659	-0.1201031898	0.0156836264	0.019574752	-0.1459631354	-0.0679290275	-0.1398299429	-0.1270431122	0.0914273269	0.0287741921	-0.1318660908	-0.0392444906	-0.1333121588	0.0291729077815716	0.0079076708610728	0.000851058548432	6.253125844705987e-05	-0.0488794266031931	0.0118393812951182	0.0001401709494511	0.0023891983450569	0.0448603999289787	-0.0162680920524848	0.0002646508190281	0.0020124554817879	-0.0006180109677288	-0.0001149997081668	1.3224932878449168e-08	3.81937556233088e-07	0.0002109667775089	-5.729738699992992e-09	4.450698121248972e-08	3.2829905570197383e-17	0.0001080651473011	1.216520640000523e-08	1.479922467547282e-16	1.1678076061208442e-08	0.0
1129.1795604508854	0.8130372544153488	1275046.4797400548	0.6610295770672486	1663.565039880497	2.213381501817139	2767448.641912599	4.899057672586293	1097.5152045989705	-0.27692905319077	1204539.62432592	0.0766897005011363	1191.1926422684803	1115.581433639666	1.396599	24.366209	0.0318921292774823	0.0217041711785844	-0.1239350096	-0.0922997665	-0.0268947911	-0.061271366	-0.0838498576	-0.0973329492	0.1540640816	-0.271226593	-0.0016763824	0.0131687358	-0.0200791391	-0.0048604511	0.0798523925	-0.0342309474	0.0362804733	-0.0202800271	0.0319469769	-0.0898558827	0.0227578443	0.0731537617	-0.0268582889	-0.1887784339	0.0477371845	0.0519026079	-0.0384053173	-0.0906262305	0.0516777501	0.0205004267	0.1905139964	0.1533210938	-0.044880125	-0.2232939927	0.0356568155	-0.004134576	-0.0212127457	-0.0557022873	0.115331651	0.063908301	-0.0750853935	0.003796566	0.1082937286	-0.1896434926	0.017743954	0.1535917493	-0.1433859665	-0.0615170133	0.0325948935	-0.1962488243	0.0385485425	-0.0894170385	0.1468188868	0.150679185	-0.0258130171	-0.0683757045	0.1967685012	-0.0243557169	0.0446983466	0.0304906341	-0.1971990157	0.0032317992	-0.1824860893	0.0957491639	0.1003730109	0.0930500339	0.1505664782	-0.0496347557	0.0128257424	0.0037486291	-0.0644476565	0.0374324414	0.0112008521	-0.0374033014	-0.0723797166	-0.1628058947	0.0942359444	0.1728091777	0.1340675755	0.1835290335	-0.0648691841	-0.1564656203	0.0108295305	0.1248559866	-0.0678197887	-0.0167985821	-0.1279921702	-0.0621715679	-0.1857783314	-0.1360864974	0.1088424533	0.0351682469	0.1231675608	-0.0210408623	0.0724416475	-0.09931267	-0.0446971468	-0.1273444172	0.0295420547589202	0.0003691469773485	0.000872732999379	1.362694908856068e-07	-0.02842777489397	0.0204516517092231	0.0004182700576353	0.0008081383854222	0.0425404366766031	-0.0023199632523756	5.382229492373176e-06	0.001809688752636	-0.0004430114650479	0.0001749995026809	3.0624825938562333e-08	1.962591581638867e-07	0.0002109762125706	9.435061699996803e-09	4.4510962270635e-08	8.902038928274657e-17	0.000108046738273	-1.8409028100003924e-08	3.3889231558673413e-16	1.1674097651434164e-08	0.0
1130.6260003085142	1.446439857628775	1278315.1525736284	2.092188261737151	1667.9015005052704	4.336460624773508	2781895.4153877324	18.804890750211044	1100.3610471351124	2.845842536141845	1210794.4340522808	8.098819740514248	1194.0953360372832	1115.7931277259397	1.205023	21.023809	0.0640868042275139	0.0365133259620335	-0.1006682362	0.1044419663	0.0414628435	-0.0602603329	0.118045336	-0.0429117218	0.0138012411	0.0718090562	0.2279527695	-0.0846138039	-0.1529459062	-0.2070053406	0.0234618257	-0.0831054997	-0.0169619052	0.0553497503	0.1247360225	-0.0660533482	-0.0712962163	0.0085408964	-0.022586423	0.1193936372	-0.0638827029	-0.1952887345	0.1226278325	-0.0404271098	-0.0164118284	-0.1185979095	-0.0144622464	-0.0011155813	0.0349907859	-0.1417027899	-0.0590726788	0.0575773991	-0.0373813854	-0.1017448355	-0.0511318718	0.0103598212	-0.1416084437	0.1153854036	-0.1154014939	-0.1057836665	0.1795432933	0.0890238701	-0.0550225976	-0.1030391897	-0.0750456832	-0.0284806735	-0.0694279075	-0.066153924	-0.057269888	-0.02756141	-0.1345796556	-0.0676133976	0.0572002036	0.099701651	-0.1006163692	-0.0209885752	-0.0639559053	-0.1749767989	-0.0103138519	-0.1185768745	-0.1758393438	-0.0212842308	0.1331994238	-0.0094511004	0.0173050125	0.1574687921	0.1671658244	0.0199948741	-0.0053091226	-0.002446463	-0.1322697638	-0.0556161187	0.1561016799	-0.0198146494	-0.0638870748	0.1400522485	0.0123694106	0.1610008506	0.1779828642	0.1031539203	0.1283333912	0.0636730392	0.02867641	0.0548606205	0.0891898945	0.0553014636	-0.0798309829	-0.146791618	0.1867896064	-0.032105121	0.0616421346	-0.1186119009	-0.0500887521	-0.1206811645	0.0358966548186003	0.0063546000596801	0.0012885698271657	4.0380941918486326e-05	-0.0604258700173971	-0.031998095123427	0.0010238780915278	0.0036512857673593	0.0558714300001099	0.0133309933235067	0.0001777153829913	0.0031216166902571	-0.0005940208809302	-0.0001510094158823	2.2803843685113447e-08	3.5286080698109085e-07	0.0002109391679332	-3.7044637399990834e-08	4.449533256835075e-08	1.372305160096799e-15	0.0002050625921713	9.70158538983e-05	9.412075907616292e-09	4.2050666708012914e-08	0.0
1128.0528808501003	-2.573119458413885	1272503.3019942106	6.620943747268163	1665.7240665868385	-2.177433918431916	2774636.6660065944	4.741218469137768	1097.4233368775556	-2.9377102575567733	1204337.9803234688	8.630141557354284	1191.2406299439042	1115.5702916900243	1.125201	19.631168	0.0536300500492595	0.0311019576979298	-0.0909140423	0.0159930708	-0.0484174761	0.1313547914	-0.0619216204	-0.1226717577	-0.0997443046	0.1898259494	-0.0428588986	0.1616959971	-0.0706030808	-0.1801558828	-0.1826636919	-0.0508343026	0.0589528853	0.0031647378	0.120743517	-0.1286691319	-0.0166256682	0.0354363636	0.1038696979	-0.084094513	-0.0385312576	0.0234778692	0.2641631978	-0.1502491031	0.0893595479	0.0849541107	-0.1523634623	-0.036417003	0.0204647057	-0.0320545094	0.132269006	-0.0891750609	0.1253639756	0.2168043801	0.0253551927	0.0584382171	-0.0002321135	0.0181585271	0.0993064264	0.0255291817	-0.203651642	-0.0953802857	-0.1131318814	0.0515320566	-0.0544796499	0.1343828969	-0.1245578654	-0.1692031905	0.122265187	0.0930779814	0.0071600739	-0.0230616204	0.1201052055	0.1568943692	-0.0858240232	-0.149827484	0.0220557019	0.4226497989	0.0134152577	0.0786440455	-0.1333026759	-0.1361263715	-0.22942407	-0.0391310018	0.0304522941	-0.0500461506	0.0727970708	-0.0249678026	-0.0939782719	-0.0201884728	-0.0681577626	0.0369323921	0.080937278	0.0761864297	0.0958451604	0.0404513648	-0.0711409237	0.1719321273	-0.1411397608	0.1238462044	0.2130877528	-0.0159244221	-0.0598869735	-0.0075709535	0.2605708416	0.0620033185	-0.0179287615	-0.0368267941	0.1462077149	0.1880061886	-0.0317956157	0.2676799066	-0.0554119421	-0.1133587932	0.015733113837058	-0.0201635409815423	0.0002475308710098	0.0004065683849143	-0.0442269828037495	0.0161988872136475	0.0002624039469604	0.0019560260079231	0.0549528378744952	-0.0009185921256146	8.438114932413237e-07	0.0030198143904605	-0.0008870180003527	-0.0002929971194225	8.584731198988274e-08	7.868009329497026e-07	0.0002109244474515	-1.4720481699993229e-08	4.4489122532720595e-08	2.1669258147983554e-16	0.0001710938375064	-3.396875466490001e-05	1.1538762934841664e-09	2.9273101232666404e-08	0.0
1126.7460299778097	-1.3068508722906245	1269556.6160707553	1.707859202406766	1659.1548048982916	-6.569261688546931	2752794.666617088	43.15519913261047	1097.6093120254088	0.1859751478532416	1204746.2018448913	0.034586755619035	1189.7734168956852	1097.752906770549	1.202433	20.978619	0.0211965568964457	0.0114687554095973	-0.1174539178	-0.0143265246	-0.0727556659	-0.0110576683	-0.3383070171	-0.1666483884	0.1714152205	-0.0474403718	-0.2666230053	0.0340889382	0.0872522422	-0.1015579921	0.1246939256	0.0633010962	0.1253485509	0.1932702503	-0.2075860325	-0.2044105698	0.0986995517	0.0914408674	-0.0208020213	-0.0858871269	-0.050029392	-0.0334905524	0.2134136494	0.0151429809	0.0456420365	0.0084254343	0.015609742	0.0116793064	-0.1285733916	0.1227161978	-0.0529881646	0.1065495117	0.0048192567	-0.0582654979	0.0323143383	0.0341015657	0.2456654998	0.09660646	-0.1578095316	-0.0288932833	-0.1895441444	0.0711345597	-0.1968727836	-0.0359446499	0.1656386091	0.0673644325	-0.0042697013	-0.1358531914	0.1734787212	0.1904157815	-0.0009381087	0.0516987859	-0.0445241469	0.1680870367	0.2158649782	-0.0960610022	0.0161904757	-0.083651249	0.0468988623	-0.0238655801	-0.0500840486	0.0217838616	0.0932257034	-0.0026714345	0.082245457	-0.0581432888	-0.0068453497	0.0460302335	-0.1267731632	-0.0484226437	0.0220296011	0.0561599565	0.0429591603	0.1341443992	0.1183458104	0.1837224439	-0.0987010309	-0.0974651294	-0.0699617698	0.1133641416	0.0564537577	-0.1141926898	-0.0149893102	-0.2662058178	0.1533762877	0.0728186709	0.0876574664	0.227545724	-0.0736875487	0.0549612406	-0.0245445599	0.0288541079	-0.0606594461	-0.1054172954	0.0156511629854065	-8.19508516515001e-05	0.0002449589027957	6.715942086406176e-09	-0.044111263325206	0.0001157194785435	1.3390997714380407e-08	0.0019458035521456	0.0627519437831409	0.0077991059086457	6.082605297427229e-05	0.0039378064485624	-0.0010020032726455	-0.0001149852722927	1.3221612844249342e-08	1.004010558392292e-06	0.0001249456681937	-8.597877925780001e-05	1.5611420000370175e-08	7.3923504826615004e-09	0.0001080622759049	-6.303156160149999e-05	3.972977757923688e-09	1.167745547374673e-08	0.0
