global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
2807.7527498199456	6.352776921554778	7883475.504121467	40.357774615039	4380.282342940414	15.588726933137876	19186873.403875567	243.00840739593824	2759.716630275894	21.967368839671508	7616035.879421337	482.56529373817074	3494.846400069461	2140.05878687788	0.7802789999999998	33.15266	0.21032408769379	0.136821257606885	0.1114466178	0.0158606748	-0.0640011127	0.0314731526	-0.0289027887	-0.0508049875	0.0326460598	-0.0150957424	0.0365847562	-0.1299288678	0.12450706	-0.1683898909	0.0189238784	-0.0498288606	0.1103247892	-0.0655133597	0.0908505733	-0.1200545263	-0.134680921	0.1542478349	-0.0167764767	0.0105169633	0.034884447	-0.163028375	0.0049419974	-0.0312695415	0.1166548517	-0.0063553618	0.0970467749	0.0631172904	0.0990644672	0.0673346514	0.124055482	0.0915197432	0.107090286	-0.011079221	0.0178200259	-0.0234934851	0.0834248018	0.0411512733	-0.0910770176	-0.0993890054	0.0636950726	0.0820376878	-0.0706521548	-0.0335490334	0.0285613323	0.0129547405	-0.0242270062	-0.01697572	0.0182800659	-0.0249961295	-0.0070048572	0.0304303191	0.028323453	0.0425412467	0.0990808418	-0.0253948054	0.0160366915635705	0.0134688510928242	0.000257175476305	0.0001814099497606	-0.0860910951851536	0.1326522664959242	0.0074116766701791	0.0175966238065056	-0.1129675909235956	0.0220136588283565	0.0004846011750112	0.0127616765990808	0.0001580459991062	-0.0004970328348661	2.497853783347697e-08	2.470416389351312e-07	-0.0003419785620748	0.0003179426217785	1.0108751074338632e-07	1.1694933691874785e-07	0.0002680268283202	2.881076888900001e-05	8.30060403975371e-10	7.183838069938597e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2793.481076524009	-14.27167329593658	7803536.524897736	203.6806586659493	4383.788470174364	3.506127233949883	19217601.35123369	12.292928180645056	2745.8833199746955	-13.833310301198708	7539875.206915256	191.36047388925027	3486.357373093556	2131.275142757981	0.8428179999999998	35.809856	0.3776705507312037	0.250675206182081	0.0978075118	0.0046089073	-0.0730863132	-0.0818814253	-0.0350432029	-0.0591262808	0.0215169192	-0.0967166239	-0.0092011593	0.0376263016	0.0625187066	-0.0639943645	0.0738555041	-0.1569745111	-0.1039265789	0.163726383	0.0820920471	-0.0302969592	-0.1173708446	0.0229748	0.1257004025	0.002476979	0.0603797683	-0.0605949163	-0.0750813517	0.0084299176	0.0862346423	-0.1156841588	0.0390117687	-0.0769688026	0.0471141314	0.0586327555	0.0807522535	0.0848772089	0.1277217794	-0.0369939063	0.0695857885	-0.0815187792	-0.0039411261	-0.0368978521	-0.1600180344	-0.1016177233	0.0550795091	0.1329494411	-0.0889558183	-0.1028907443	0.0778683846	-0.0431354402	-0.08568871	0.011910582	-0.059386058	-0.0259794837	-0.0682539496	-0.0327197952	-0.1388388465	-0.0574632307	0.0946861568	-0.0364975928	0.0299227712092999	0.0138860796457294	0.0008953722368441	0.0001928232079275	-0.0135855705049579	0.0725055246801957	0.0001845677259451	0.0052570511091504	-0.0840601150612769	0.0289074758623186	0.0008356421607305	0.0070661029441151	-0.0045153455151527	-0.0046733915142589	2.03883451212096e-05	2.1840588245547092e-05	-0.000473107748858	-0.0001311291867831	1.7194863626423347e-08	2.238309420294844e-07	0.0007109355381373	0.0004429087098171	1.961681252318481e-07	5.054293393865724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2784.8957306684824	-8.585345855526612	7755644.230695541	73.70816345900796	4356.39254159878	-27.39592857558455	18978155.976497475	750.53690251853	2737.905469210643	-7.977850764052619	7496126.35833355	63.64610281349495	3479.391148758664	2110.2558927359405	0.724959	30.802219	0.1735224390674726	0.0856324422332543	0.0957712739	0.0132945482	-0.0848684023	-0.0509849343	-0.0552229203	-0.1043372977	-0.0072742436	-0.0659996554	0.0699793555	0.0570239828	0.030551789	-0.0942506041	0.0820412861	-0.2521139977	-0.0528414119	-0.0306445368	0.066514921	0.0733965001	0.1388163486	-0.1088504125	-0.076555689	0.2253240943	0.0022115913	-0.1112594066	-0.0213038952	0.0186979901	0.0025027803	-0.2576703042	0.0578176962	-0.0522815778	0.0186470552	0.0418486275	0.0783700609	0.0912892951	0.092981226	-0.0431966442	0.0780592573	-0.039197769	-0.039308443	-0.0634064041	-0.0790300915	-0.0520880643	0.1788686255	0.1377351802	-0.1118363023	-0.1182717632	0.1618285047	-0.0105443784	-0.1223422982	-0.0055602136	-0.1649291368	0.0283751125	-0.0612650981	-0.0603137613	-0.1499743645	-0.0793267095	0.0901621419	-0.0474010431	0.0353170805583999	0.0053943093491	0.0012472961791685	2.909857335378769e-05	-0.0549691717834832	-0.0413836012785253	0.003021609846562	0.0017126024547799	-0.0138869495991045	0.0701731654621724	0.0049242731509814	0.000192847369168	-0.0042139730694426	0.00030137244571	1.775756902998749e-05	9.082535103328676e-08	-0.0007052407239327	-0.0002321329750747	5.388571811703131e-08	4.973644786931188e-07	0.0001130136993686	-0.0005979218387687	3.5751052527654337e-07	1.27720962449763e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2825.836747218578	40.94101655009536	7985353.321930872	1676.1668361551815	4286.979462618655	-69.41307898012474	18378192.91291413	4818.175533501035	2773.5377611844046	35.63229197376177	7692511.7127158	1269.6602313034073	3493.825687328215	2351.0484343987923	1.508108	64.07682	1.5629869975546855	1.0227909741198873	0.0732378303	-0.2021884105	0.043798813	0.2471613254	0.1630112919	-0.1075566055	0.0378136763	-0.0346262556	0.009194044	-0.0268001492	0.1601610256	0.169660456	0.009365833	0.3091206356	0.0115210782	0.1279152432	-0.034143393	0.0930149118	0.0130446295	-0.1293549175	0.0440670661	0.0819531833	0.1533687384	-0.0536235691	0.0512233859	-0.0633090248	-0.1302736657	0.0029739437	-0.1100679089	0.1695896333	-0.1972597029	-0.2787349737	0.0963043723	0.0295481758	-0.3439282126	0.1974951202	-0.1720634427	-0.1146025571	0.0950808775	-0.0572641878	0.1555599184	0.1284033351	-0.1032712653	0.1147052237	-0.1861250831	-0.0863962549	-0.1505364044	-0.0226824681	0.1308200967	-0.3026425676	0.1364680439	0.2991057355	-0.092868014	0.1504485885	-0.3353880914	-0.1451508842	0.0855149763	-0.0580456054	-0.018261249646855	-0.0535783302052549	0.0003334732386647	0.0028706374675833	-0.9860846946121312	-0.931115522828648	0.9723630249483	0.8669761168524667	0.0085615657718634	0.0224485153709678	0.0005039358423605	7.330040846594293e-05	0.0054983276609106	0.0097123007303532	3.0231607066734625e-05	9.43287854768193e-05	-0.0017626611651611	-0.0010574204412284	1.1181379895276642e-06	3.106974383167087e-06	-0.0002341577120461	-0.0003471714114147	1.205279889036749e-07	5.4829834110664294e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2824.7827253405817	-1.0540218779960924	7979397.445382564	1.1109621192944097	4368.025137945778	81.04567532712281	19079643.60572623	6568.401489229403	2782.309487396816	8.771726212411522	7741246.083658334	76.94318074550739	3514.734244060334	2313.211322784424	1.362461	57.88855	1.1098793228902353	0.7038830685671039	0.1540941168	-0.1350795737	0.0551746426	-0.0965888317	0.0241959541	-0.0724436902	-0.0310934578	-0.0810500221	-0.0811284742	-0.0532949959	0.2099288907	-0.0422397256	-0.0943411877	-0.0887657843	0.1343222876	-0.0115635437	-0.1147628506	-0.108044504	0.0546853776	-0.1478111138	-0.0270579314	-0.036228177	0.1341785563	-0.120773191	-0.0346626219	-0.0662942617	-0.1372501328	-0.1283088725	0.1308153895	-0.1408671379	0.1362194684	-0.065853239	0.1479646701	0.0320239196	-0.0918629011	0.0798102069	0.0295076426	0.0793520159	-0.0628681449	-0.1291900801	-0.0927268585	0.1636443708	0.1384913405	-0.1370705223	0.0911306983	-0.0374639079	0.0746684196	-0.0361506716	0.1337731987	-0.0911584565	0.1294456476	0.2124207294	-0.2697781278	0.1278717752	0.1672156005	0.1395417826	0.0807510076	-0.0683731426	0.0348284802110185	0.0530897298578735	0.0012130230338093	0.0028185194163819	-0.3080186441392527	0.6780660504728786	0.0948754851373835	0.4597735688038883	-0.1522933037999649	-0.1608548695718283	0.0258742890649698	0.0231932503823084	0.0037619836763349	-0.0017363439845756	1.415252118101025e-05	3.014890432772217e-06	0.0005221934209724	0.0022848545861335	5.220560479775288e-06	2.726859689068581e-07	0.0001020171769978	0.0003361748890439	1.1301355602367847e-07	1.0407504402600453e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2795.04113825622	-29.741587084361527	7812254.964544627	884.5620022966604	4327.323684297077	-40.70145364870041	18725730.26867843	1656.6083291173077	2756.02481098295	-26.28467641386624	7595672.758753605	690.884214181656	3495.76856682451	2168.6747554253648	0.862221	36.63422	0.3687731938197515	0.2044032267649084	0.1641409274	-0.016084171	-0.0291994394	-0.0474620875	0.0023662149	-0.1162244407	-0.0128976539	-0.0325043678	0.0660271726	-0.0560514338	0.1408379961	-0.109168533	0.0162469661	-0.1043384425	0.1049911771	-0.0990315951	-0.2282701451	-0.0189558152	0.0764563591	0.0813253818	-0.0043991981	0.0420107274	0.0709526492	-0.153816936	-0.0234619849	-0.0616373024	-0.0234935347	-0.0413552145	0.0849777122	-0.0365739987	0.0746299758	0.0174225382	0.1396213682	0.0553296016	0.0277688551	0.0312829655	0.0766331795	0.0888372916	-0.0120841269	-0.0021563669	-0.132922557	-0.0183045795	0.0757072146	-0.0689250169	0.0623565121	0.0017842103	0.0994443302	-0.0350637664	0.0622871066	0.1114666897	0.037022133	0.1536881892	-0.1944328062	0.0778026192	0.1544953254	0.1529762481	0.0758767427	-0.0783272495	0.0353934773837636	0.000564997172745	0.0012526982413149	3.192218052099492e-07	-0.1573370550195818	0.1506815891196708	0.0247549488822349	0.0227049412996293	-0.1823038761058555	-0.0300105723058906	0.000900634450127	0.0332347032432191	0.0008467607102126	-0.0029152229661223	7.170037003597467e-07	8.498524942206901e-06	0.0009592143632166	0.0004370209422442	1.9098730396000848e-07	9.200921946010276e-07	0.0005000939730602	0.0003980767960623	1.5846513556330557e-07	2.50093981891136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2786.793346878189	-8.247791378031252	7766217.158204538	68.02606261552666	4325.210534288475	-2.1131500086021333	18707446.16592	4.465402958855196	2757.0414033325965	1.016592349646544	7601277.299690173	1.033460005359881	3485.786589700907	2213.1560403064445	0.839283	35.659649	0.2577305285862688	0.1812439859449679	0.139589618	-0.0556956628	-0.0209642201	0.082211763	0.0098186098	-0.1852526895	-0.0026832977	-0.0683780364	0.0599654858	-0.0458808286	0.1616424321	-0.091404464	0.0619392094	-0.0971946678	-0.050385844	-0.0512584683	-0.115204593	0.2087973973	0.0093661432	-0.0018146496	-0.0240909523	0.0244694863	0.0852096618	-0.1672721416	-0.0210747255	-0.0233198939	-0.0168124458	-0.0466810222	-0.0378247443	-0.0046906613	0.0333866059	0.0643007541	0.1476321909	0.0388938928	-0.050074497	0.0683453468	0.0246065287	0.2031868044	0.0205241329	0.1317502036	0.1153744996	-0.0658587506	-0.008199013	-0.0974123725	0.0679955299	-0.0546714453	-0.0869798957	-0.1488459238	-0.1409375735	0.4439826597	0.0961418956	0.2591592822	-0.0193210558	-0.1516750053	-0.0440268977	0.1662828343	0.0708988393	-0.0878535601	0.0596598700271187	0.0242663926433551	0.0035593000916526	0.0005888578119214	-0.1873863167004543	-0.0300492616808724	0.0351136316865629	0.0009029581275655	-0.1975035504781317	-0.0151996743722762	0.0002310301010232	0.0390076524514679	0.0042601083805963	0.0034133476703837	1.8148523414426835e-05	1.1650942318913836e-05	0.000962310849933	3.0964867163999973e-06	9.588229984841638e-12	9.260421718987728e-07	0.0008479538137554	0.0003478598406952	1.2100646876848996e-07	7.190256702623277e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2786.186897814169	-0.6064490640201257	7762837.429551342	0.3677804672508865	4274.119896132711	-51.09063815576428	18268100.88651749	2610.253307163237	2747.0044375245675	-10.03696580802898	7546033.379779666	100.74068263154284	3475.5224420317727	2224.2371611970443	0.863942	36.707355	0.112926967365881	0.0600410769172982	0.1283341442	-0.0622332769	-0.0359865819	0.1511896206	0.0499448374	-0.2678207758	-0.0389663924	-0.0571112298	0.2469753676	-0.0632934282	0.1086163122	-0.0323713787	0.1117197899	0.070218412	-0.0987512355	-0.1354968361	0.0568714742	0.1930287346	0.0432144232	-0.0378569672	-0.16372853	-0.1632805476	0.1134805296	-0.1305867622	0.0604244591	0.0127504105	0.0862025138	0.0625377408	-0.0741463065	0.0850598866	-0.155858409	0.064021215	0.1568560927	0.0416198469	-0.0828366561	0.04882821	0.0274767004	0.2073021628	0.0444812291	0.1717466425	0.2475515019	0.0391878308	0.0024417875	-0.0702500954	-0.0633470054	0.0194867273	-0.1035989453	-0.0108711659	-0.1964688198	0.1545283447	0.0239613087	-0.0947137015	0.1986654019	-0.190433866	-0.0926872663	-0.1411135625	0.0658240966	-0.096900045	0.0584879326594602	-0.0011719373676584	0.0034208382667775	1.3734371937143312e-06	-0.2142538597414756	-0.0268675430410212	0.0459047164141198	0.0007218648690611	-0.1963647869950904	0.0011387634830412	1.2967822703083268e-06	0.0385591295716272	0.0050269457736401	0.0007668373930437	2.527018381111806e-05	5.880395873702101e-07	0.0002271983949737	-0.0007351124549593	5.40390321436289e-07	5.1619110678625396e-08	0.0006749291922753	-0.0001730246214801	2.99375196383319e-08	4.555294145853888e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2809.206788266398	23.019890452228992	7891642.77924201	529.9153564326235	4294.562000254893	20.44210412218217	18443262.774033308	417.87962094213736	2765.621855345912	18.61741782134459	7648664.246766965	346.6082463345191	3476.500639760472	2286.9519489429617	0.903722	38.397545	0.288075114129055	0.1519194946517643	0.1277067938	-0.1123907242	0.0011482564	0.1300396222	0.0555497321	-0.2239961203	-0.0342186587	-0.0415795872	0.0628691906	-0.1227319828	0.1480406641	-0.0795549925	0.0331122195	0.0234729886	0.102405327	0.0021327065	-0.0622200031	0.1179633669	0.022984818	0.0769680677	-0.1964050326	-0.0903332941	0.0829951639	-0.1622819516	0.0588121656	0.0066711978	-0.0194271942	0.0092620614	-0.0726755081	0.09601551	-0.1235543497	0.1004533214	0.1532975276	0.0379620888	-0.1388684194	0.1017043031	0.0010974384	0.1703882321	0.0328606157	0.0570726951	0.1158743171	0.1381309245	0.0811025587	-0.0945999925	-0.0061194791	0.0967601825	4.41071e-05	0.0867038446	-0.0566098451	-0.1099021205	-0.2090383893	-0.1974123055	0.267728834	0.2339065899	-0.1237505694	-0.0191051225	0.0606594461	-0.1054172954	0.0562458929043998	-0.0022420397550604	0.0031636004686132	5.0267422632713175e-06	-0.3478637603633245	-0.1336099006218489	0.1210091957741124	0.0178516055441803	-0.1651772213212297	0.0311875656738607	0.0009726642526613	0.0272835144434024	0.0055042911098177	0.0004773453361776	3.0297220621618164e-05	2.2785856997050613e-07	0.0009520118655883	0.0007248134706146	5.253545671843817e-07	9.063265922209154e-07	-0.0005436241624982	-0.0012185533547735	1.484872278429751e-06	2.955272300518694e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2816.214870751567	7.008082485169325	7931066.198242266	49.113220118937065	4355.841734574867	61.27973431997361	18973357.216664184	3755.205838326552	2766.4983839119004	0.8765285659883375	7653513.308187157	0.7683023269935714	3495.0022063683823	2240.637320858461	0.8790329999999998	37.34856	0.50579539166783	0.2348920696249683	0.1614295898	-0.0441995193	0.0170583519	0.0602550055	0.0143970407	-0.1123793241	0.0249366446	-0.1201779473	-0.0487708864	-0.0866327046	0.1491959493	-0.0725079299	0.0316079633	0.0073045214	0.0596094365	0.0301920313	-0.1759903323	0.0436956108	0.1806351563	0.0794427083	-0.0959672748	0.0916204755	0.1511117203	-0.1046895264	-0.0153714658	0.0108736472	-0.0066594799	0.004705077	-0.0180168366	0.0288466928	0.011123978	0.041572693	0.1726866435	0.0377494505	-0.0448401978	0.045468424	0.0803828368	0.1757290626	0.0086054127	0.0606376924	-0.0116719938	0.0403610098	0.0544709169	-0.0815621497	0.1021843279	0.0685783303	-0.0106093588	0.0793434761	0.0631655222	0.1535945585	-0.0837567291	0.0075947291	0.0032350203	-0.0257915765	0.1465444446	-0.0579280683	0.0554119421	-0.1133587932	0.0842035706808133	0.0279576777764135	0.0070902413153987	0.0007816317466497	-0.1596685820433379	0.1881951783199866	0.0254940560917301	0.0354174251428915	-0.255283428350701	-0.0901062070294713	0.0081191285452379	0.0651696287904874	0.0032649895636303	-0.0022393015461874	1.0660156850614776e-05	5.01447141475728e-06	9.006494209162774e-05	-0.0008619469234966	7.429524989253783e-07	8.111693793968259e-09	0.0003458539386569	0.0008894781011551	7.911712924344825e-07	1.1961494688449077e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2817.7073052132696	1.4924344617024872	7939474.457852226	2.2273606224771925	4345.976158497865	-9.865576077001606	18887508.77023186	97.3295913311064	2761.5769902835104	-4.921393628389978	7626307.473263332	24.22011524555748	3479.5721995716567	2284.2545679432374	0.673766	28.627106	0.3417867163172091	0.1983440850179052	0.1391181219	-0.0925430705	-0.0072371561	0.0652393246	0.0038098336	-0.1606777726	0.0012523139	-0.0870722603	-0.0358973785	-0.088389378	0.1414757858	-0.0018201088	0.0876320689	0.0482763787	0.0969485696	-0.0141758699	-0.0961993398	0.024632426	0.1327661459	6.80095e-05	-0.0533269278	-0.0275259889	0.1152425919	-0.1477345847	0.0059201942	0.0071885697	-0.0775455718	-0.1320993886	-0.118723155	-0.0601437639	-0.0984895767	0.1332232747	0.1621622534	0.0541318249	-0.0935770879	0.1021161692	0.0721055087	0.1640125221	-0.0022663872	-0.0122317829	0.0094845931	0.0765087879	0.1105344995	-0.0182304933	0.0886385022	-0.0078494964	-0.0175064498	0.1027666099	0.068226616	0.0564939105	-0.113567569	-0.0486535939	-0.0525614996	-0.019960271	0.0301659349	-0.0544983859	0.0500887521	-0.1206811645	0.0695823889878539	-0.0146211816929593	0.004841708857257	0.0002137789540985	-0.3163564794068918	-0.1566878973635539	0.1000814220627231	0.0245510971802116	-0.1704497298518816	0.0848336984988194	0.0071967564009885	0.0290531104065794	0.0020305582940559	-0.0012344312695744	4.123166985559207e-06	1.5238205593030649e-06	-0.0002369951281899	-0.0003270600702815	1.0696828957255789e-07	5.6166690785747145e-08	0.0004972413740385	0.0001513874353815	2.2918155591418107e-08	2.4724898405569545e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2820.600193428799	2.892888215529183	7955785.451170577	8.36880222754762	4332.767299988109	-13.208858509756285	18772872.47584625	174.47394313076097	2770.687964481377	9.110974197866652	7676711.796521957	83.00985083419191	3490.7103812981745	2303.016310440169	0.880204	37.398312	0.2137395079856124	0.1361751402957103	0.1231662164	-0.1376280516	-0.0010990186	-0.0369399162	0.0335985598	-0.1074031069	0.0400690983	-0.1097869456	-0.1071112491	0.0552563603	0.1227720171	-0.0032171695	-0.0601896658	-0.0798614941	0.08851934	-0.0293753335	-0.1066643067	0.0740354355	0.2895975368	-0.1027451627	0.2044783251	-0.1218308061	0.1738103572	-0.0686784861	-0.072710367	0.041451399	-0.1072045952	-0.2074673898	-0.0682574021	-0.015025242	-0.0033287788	-0.0287382166	0.1480037267	0.0243996581	-0.0841635664	0.1199621473	0.0926429663	0.1788640483	-0.0422976324	-0.0847777265	-0.0389052941	0.0754825939	0.1142834823	-0.0300031247	0.0233584266	-0.0338560039	0.0366874396	0.0927990139	0.0065161296	-0.166973645	-0.0898043968	-0.1060306697	-0.0537752705	0.1308217659	0.0287168555	0.0345444584	0.0446971468	-0.1273444172	0.0696811693814112	9.878039355729062e-05	0.0048554653663609	9.757566151333224e-09	-0.3105624916811678	0.005793987725724	0.0964490612392154	3.3570293765840794e-05	-0.3026649956139877	-0.1322152657621061	0.0174808765005443	0.0916060995700151	0.0013102259401087	-0.0007203323539471	1.7166920141337269e-06	5.18878700143114e-07	-0.0004102679101805	-0.0001732727819906	3.002345697876199e-08	1.6831975812387485e-07	0.0011162657201852	0.0006190243461467	3.831911411223496e-07	1.2460491580605834e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2793.917063498339	-26.683129930459927	7805972.557707181	711.9894228858063	4319.511485361682	-13.2558146264264	18658179.47217149	175.71662141018007	2758.0821448751967	-12.605819606180376	7607017.117879366	158.90668794356156	3493.780595068266	2240.537088093934	1.27929	54.354755	0.7597744873849919	0.3307025822975344	0.1008525833	-0.0504870597	0.0047422487	-0.0872014787	0.0426498914	-0.0982464365	-0.0271176222	-0.0145512153	-0.0170939283	0.03832736	0.0046173933	-0.1269900707	0.1158690585	0.1519168756	0.0346113007	0.0426385367	-0.1131392485	-0.1349248307	-0.1194896771	0.100070146	0.1489464305	-0.1074121704	0.0716612631	-0.0492688587	-0.0881206302	0.0630464839	-0.0331912799	0.0125338845	0.1660237974	0.0882059724	-0.1387463612	0.1030451499	0.0664541425	-0.0010959588	0.0252560957	0.0386051965	0.0331437984	0.0258084708	-0.2392440492	-0.0336316458	-0.1953747457	-0.1752997255	-0.1568604393	-0.0566832231	0.1000572198	0.1959672325	0.0419796404	-0.3262471547	0.009910103	-0.0126509548	0.029840934	-0.2513137545	-0.1373283583	0.0465536185	-0.0538131243	-0.0064921218	0.0392444906	-0.1333121588	0.1032296891978177	0.0335485198164065	0.010656368731878	0.0011255031818718	-0.1270259454783797	0.1835365462027881	0.0161355908246762	0.0336856637920481	-0.4418821448042749	-0.1392171491902872	0.0193814146286706	0.1952598298968261	-0.0034462070676428	-0.0047564330077515	1.1876343153071186e-05	2.2623654957227986e-05	0.0013362805662886	0.0017465484764691	3.0504315806565342e-06	1.7856457518405817e-06	-0.0004501982391044	-0.0015664639592896	2.45380933575325e-06	2.0267845449270248e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
