global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
3873.407261872206	4.3555987787799495	15003283.816324342	18.97124072170939	5351.324299473917	36.7615336756553	28636671.758140005	1351.4103581863387	4005.794728440505	7.135436072715947	50.91444794781598	16046391.40640174	4372.056031614869	3074.429219810524	1.064058	22.30551	0.1574650442137779	0.1028071619349904	0.1974390965	-0.1141755811	-0.0030747324	-0.1818253952	0.1364151102	0.1251563571	0.075606912	0.0086482249	-0.1892193013	-0.157742817	0.0520234465	-0.0799697067	-0.0998886069	0.1364972257	0.1080542825	0.3178264046	0.0332347806	0.1128791291	0.0350162453	0.1848057899	-0.1735482698	-0.129225981	-0.0540363696	0.1195714607	-0.1281682256	0.1373746491	0.0295791618	-0.208902815	-0.2213358171	0.079440307	0.1594284488	0.0065811498	-0.0389863361	-0.1967987402	0.1813530841	0.2332312997	0.0610190442	0.1743732136	-0.1819067038	0.0954944634	0.2005914793	0.0729989552	-0.0853982311	0.0243700064	0.1285845852	0.0593328977	-0.1020354048	-0.0707654018	-0.0386745218	-0.1343368912	0.3341734219	0.0285964013	0.092586261	-0.0837007147	-0.042537503	0.3029360556	-0.006312463	0.0179389317	0.0966565252	-0.0593604943	-0.1565408665	0.0946861568	-0.0364975928	0.0307724015678161	0.0081099420966098	6.57711608103638e-05	0.0009469406982509	-0.0618777603423836	-0.0372369765003526	0.0013865924188878	0.0038288572249894	-0.003398042474437	0.0275959451886792	1.154669265807793e-05	0.0007615361908565	-0.0037160067387097	-0.0015330367234397	1.3808706082135902e-05	2.350201595414732e-06	-0.0003380581503762	1.4789718140001106e-07	1.1428331303577747e-07	2.1873576266067772e-14	3.0871829154974304e-05	-0.0001572589879416	2.473038928842437e-08	9.530698353739215e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3872.229781290695	-1.1774805815111904	14994163.479114585	1.386460519835931	5311.5767103625885	-39.747589111328125	28212847.150066257	1579.87084016297	3998.72883582482	-7.065892615684788	49.92683845638882	15989832.30245692	4384.468242938702	3072.7279277820494	1.021272	21.408598	0.124040988165856	0.0800672409292551	0.1557576131	-0.0607165443	-0.1079800032	-0.1527397657	0.0965980073	-0.0070320017	0.006769466	0.3098918804	-0.1988926072	-0.151083098	0.0101893037	-0.0205802992	0.0804174079	0.0923554461	0.0500933625	0.0892615585	0.0585011516	0.1240375757	0.0232256356	-0.1360840459	-0.0097520366	0.0249882758	-0.0406365029	0.1805094968	-0.0961890412	0.139695398	0.1189028877	0.1013425495	0.1179798008	0.1251501116	0.1757131591	0.0027795659	-0.0229875987	-0.0696297063	0.0252264589	-0.003827191	-0.063711331	0.1368770288	-0.1752237797	0.2196392836	0.0911840984	0.0431717181	-0.0759401294	-0.0485273503	0.0409804775	0.00804816	-0.2345133788	0.0854533628	-0.1684254808	0.0357539545	0.3389806554	-0.1596656787	0.0476358661	0.1329452994	-0.0064731655	0.0765413713	-0.0144997536	-0.2335092552	-0.0837870794	0.015674386	-0.1587380648	0.0901621419	-0.0474010431	0.0405053441031668	0.0097329425353507	9.47301703964389e-05	0.0016406829009159	-0.0694042502775005	-0.0075264899351168	5.664805074341596e-05	0.0048169499565819	-0.0230396736838827	-0.0196416312094457	0.0005308265634597	0.0003857936765678	-0.0052430212501421	-0.0015270145114324	2.748927182944163e-05	2.331773318125132e-06	-0.0001225827678625	0.0002154753825137	1.502653497683156e-08	4.6429640469425346e-08	3.11804249277293e-05	3.085957727549937e-07	9.523135096225172e-14	9.722188986737623e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3865.808914324828	-6.420866965866935	14944478.562073303	41.22753259336126	5333.035753803869	21.4590434412803	28441270.3513504	460.4905454147551	3993.172830904447	-5.556004920373198	30.869190675211183	15945429.257473435	4375.40870258485	3071.410867605636	1.115222	23.378042	0.145517186933322	0.0986173413741059	0.0898494774	-0.0778423182	-0.0318077268	-0.2320839742	-0.0391683536	-0.0354226594	-0.0306920469	0.0854752764	-0.1193115153	0.1147411241	0.0538076671	0.2139398329	0.2602917693	0.0871366248	0.0660707019	0.066910363	0.0085420256	0.1521686804	0.0933880841	0.129632026	0.0624182192	-0.259288678	-0.0839108933	0.1387454437	-0.1244434158	-0.1255261062	-0.034977237	0.1733068754	0.0643889699	0.1626519099	0.0479392309	0.0612184484	-0.127448274	-0.0415155979	0.0626295556	0.2021750544	0.0936697311	0.0872050014	-0.1321808287	0.2712911974	-0.0760281883	0.0221535713	-0.1386824023	-0.057862388	-0.0217036858	0.0197577503	-0.0297391644	0.1611357727	0.089434466	0.05013092	0.1240576809	0.049814567	0.058359069	0.1721064123	0.1048968369	0.1911408875	-0.1182920841	0.0577386468	0.114338701	-0.0079059631	0.139132924	0.0855149763	-0.0580456054	0.0405515002717606	4.615616859379723e-05	2.130391899259034e-09	0.0016444241742905	-0.0852846343448874	-0.0158803840673869	0.0002521865981277	0.0072734688553411	0.0462873818419851	0.0693270555258678	0.0021425217177857	0.0048062406278867	-0.0061930137614256	-0.0009499925112835	3.8353419449206864e-05	9.024857714947312e-07	-0.0001981543892632	-7.557162140069999e-05	3.9265161984271796e-08	5.711069961130737e-09	0.000210888115673	0.0001797076907452	3.2294854112997853e-08	4.447379733210863e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3866.26225880614	0.4533444813118876	14947983.853868756	0.2055212187359444	5334.239623039	1.2038692351316058	28454112.355999257	1.4493011352963576	3987.4072979266825	-5.765532977764451	33.24137051768942	15899416.959558968	4363.683240953383	3073.099836207148	0.9742940000000002	20.423811	0.0499612389364125	0.0239478801225947	0.0650827364	-0.0462675528	-0.0346127393	-0.1254707593	0.0345192034	0.0546334302	0.1989543018	-0.016119641	-0.1045322562	0.0568302175	-0.0360964864	0.1510004139	0.1636998911	-0.0500699594	0.123121786	-0.1222205436	0.0225911135	-0.1305713058	0.1623567534	0.1068828554	0.0284960776	-0.0765819554	0.0720090425	0.1375244231	-0.1053059493	0.009496083	-0.1083973242	0.1712707024	0.0463269805	-0.0178468535	0.0894716605	0.0249821973	-0.0474310041	0.0851053315	-0.071259793	0.0842685191	0.0468648159	0.0560652097	-0.1122862106	0.2852125035	-0.1028499661	-0.0666195014	-0.075123929	0.0099973858	0.0689361497	0.1896750652	0.0298261695	0.0216613872	0.0917084888	0.0059626692	0.0183730616	-0.036733225	-0.000454976	0.0696941322	0.0893100963	-0.0427595477	0.1344173081	-0.0663317097	-0.0637043845	0.1667269025	0.0244036154	0.0807510076	-0.0683731426	0.032003771466023	-0.0085477288057376	7.306366773643632e-05	0.0010242413880494	-0.0895518359214833	-0.0042672015765959	1.8209009295302603e-05	0.0080195313169082	0.0467598355236091	0.0004724536816239	0.0021864822181949	2.2321248128007007e-07	-0.0064904584486554	-0.0002974446872298	4.212605087372226e-05	8.847334196123355e-08	-0.0003356578895561	-0.0001375035002929	1.1266621882125506e-07	1.8907212592799555e-08	0.0005094170255994	0.0002985289099263	8.911951006184463e-08	2.5950570597053973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3869.603162402886	3.3409035967461023	14973828.634478416	11.161636842751042	5324.604237218057	-9.635385820943156	28351410.283000488	92.84065991843242	3989.534120530349	2.126822603666369	4.523374387466193	15916382.498875864	4371.823661608573	3065.4434645164074	0.93599	19.620853	0.0791357443126688	0.0329652097113269	0.0657418554	-0.0374975967	-0.0503390204	0.0056787751	0.1140454393	-0.0155081442	-0.0931364712	0.0281807783	-0.1043881851	-0.1049209557	-0.2099137045	-0.0339776107	0.3208985666	0.0009956436	0.1010086554	-0.2157565287	-0.0536037505	0.0317356639	0.0724057351	-0.0291239979	-0.019845869	-0.1411560321	0.0251751012	0.0940981297	-0.0526400296	0.1688505627	-0.0376453054	0.1328243283	0.1619712229	0.0683250825	-0.0027073634	-0.1644023015	-0.0523529285	0.2675265341	-0.0156473212	0.2170791774	0.1482397471	0.0538745825	-0.1039767714	0.27135779	-0.0884875167	-0.070236169	0.0820309981	0.1628270838	-0.0276836804	0.0474959672	-0.0934250547	0.0027255642	0.0852046979	-0.0341874491	-0.1531072453	0.0794294436	0.0208693306	0.2821991926	0.0266880329	-0.0008878704	-0.0920331599	0.1932510789	0.0991945387	-0.0728501092	0.0455673986	0.0758767427	-0.0783272495	0.0270882249538999	-0.004915546512123	2.4162597512845547e-05	0.000733771931153	-0.1082607518667799	-0.0187089159452965	0.0003500235358481	0.0117203903947604	0.0703709863981032	0.0236111508744941	0.004952075726642	0.0005574864456181	-0.0062398533153879	0.0002506051332675	3.893576939755736e-05	6.280293282002165e-08	-0.0006224092611761	-0.00028675137162	3.8739328839777873e-07	8.222634912595137e-08	0.000610063140327	0.0001006461147276	1.0129640409761234e-08	3.721770351856409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3865.3388147644905	-4.26434763839552	14940844.152924957	18.18466078108945	5314.60578967679	-9.998447541267524	28245034.699666053	99.9689532354786	3997.088948880709	7.554828350359912	57.07543140340187	15976720.06526429	4371.069527315133	3092.835290785453	0.927129	19.43511	0.054551946221868	0.0295186497549055	0.0562901315	-0.0244957869	-0.0457794001	-0.0296389097	0.1279510806	-0.0086494947	0.0129372576	0.1610599969	-0.0624979935	-0.0398429091	-0.0149172216	0.1017135121	0.1464504299	-0.1315804889	0.1841751457	0.113475975	0.0502147088	-0.0725527326	0.0480769011	-0.0664734572	-0.0341527081	0.120232707	-0.0306592302	0.076049129	-0.0807508016	0.1139274024	0.012713793	0.2150898884	0.078517375	-0.040080482	-0.0030303908	0.0442675018	-0.0485876945	-0.2531447403	0.0590347864	-0.0026035156	0.0237027339	0.0443457812	-0.0930169916	0.2509235291	-0.0969115115	-0.0212411608	0.0543163617	0.0660852192	-0.2115422233	-0.0615610301	-0.1212951797	0.0372490229	0.0585865571	-0.1315362293	-0.1256388937	-0.0731937624	0.0218067258	0.0337760751	0.1209412434	-0.2288588882	0.1869892289	-0.0795056164	0.0097083644	-0.028115923	-0.0035555484	0.0708988393	-0.0878535601	0.0263583451268942	-0.0007298798270057	5.327245618698746e-07	0.0006947623578284	-0.1157036769676409	-0.007442925100861	5.5397134057026776e-05	0.0133873408638321	0.0664320028876019	-0.0039389835105013	0.0044132110076583	1.5515591096001152e-05	-0.0066942258404975	-0.0004543725251096	4.4812659603584463e-05	2.0645439157447457e-07	-0.0007569213751128	-0.0001345121139366	5.729299681026521e-07	1.8093508795719756e-08	0.0008699816569507	0.0002599185166237	6.755763528386463e-08	7.568680834306855e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3862.843649575557	-2.495165188933697	14921561.061066208	6.225849320066533	5303.355740454889	-11.250049221900554	28125582.109815825	126.56360749518524	3998.593564077524	1.5046151968153936	2.2638668904878254	15988750.490682198	4364.074496873569	3059.2216035833408	0.918804	19.26059	0.1097963215102046	0.0667945081616897	0.0269872322	-0.0287132983	-0.0056392134	-0.0762780535	-0.0520202335	-0.089329019	0.0122702151	0.0424386031	-0.0021447765	0.0123001963	0.0292655249	0.0294394707	0.2261714792	-0.0294183394	0.0876673807	-0.0050054841	0.04768802	0.1155351476	-0.1876395913	0.1005028907	-0.016040381	-0.0945547403	-0.1261613311	0.0251091293	-0.0743623135	-0.0369613752	0.0260772736	0.1509360493	-0.1454488248	0.0480296805	-0.0496381005	-0.1624247505	-0.0084238851	-0.0942717837	0.1137355766	0.1451728413	0.2670777001	0.0321283494	-0.0730895254	0.2243420893	-0.1194365638	0.0925108259	-0.019104834	0.0115582326	-0.211251763	-0.0529013683	0.0081415161	-0.0532043611	0.1704912987	-0.2476821712	-0.0996173541	0.0526829738	-0.0957196396	-0.0954177108	0.0191508347	-0.1727788588	-0.0758744977	-0.0335326739	-0.0190086371	-0.1796471261	0.0760484272	0.0658240966	-0.096900045	0.0130964568425895	-0.0132618882843046	0.0001758776808653	0.0001715171818298	-0.1362601465758643	-0.0205564696082233	0.0004225684427538	0.018566827544876	0.1245510328621435	0.0581190299745416	0.0155129597870267	0.0033778216451816	-0.0067283600521147	-3.413421161719936e-05	4.5270828990892925e-05	1.1651444027277475e-09	-0.0004359390630168	0.000320982312096	1.900428666639655e-07	1.0302964467849397e-07	0.0008720438061002	2.062149149499983e-06	4.252459114783502e-12	7.604603997577233e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3860.868879480861	-1.9747700946959408	14906308.504543798	3.8997169269054166	5313.498879709551	10.143139254661946	28233270.34467465	102.8832739394641	3989.29211331881	-9.301450758714054	86.51698621678226	15914451.56538766	4350.328753237322	3057.028788704184	0.933338	19.565271	0.1124440058187333	0.0527498660432217	0.0312186944	-0.012171163	-0.0177491176	-0.0207525147	0.0806051146	-0.010296794	0.2620460036	-0.012109193	-0.0444579238	0.0411402989	-0.1705170014	0.0904257868	0.0256064878	0.0408720896	0.1397182502	0.0711217151	0.1883004165	0.0911932502	-0.1510379946	0.1267408629	-0.1507522119	0.0992603185	-0.0748121497	0.0264022934	0.000640505	0.0643406291	-0.202385934	0.0219967342	0.0072954074	-0.0254305899	0.1633365979	-0.08530299	0.0579454121	-0.1753963589	0.1044870419	-0.0451044059	0.1465618297	0.0273942329	-0.0724520705	0.2311049766	-0.0965537438	-0.0064068582	0.0113009766	0.0417942642	0.091237217	0.1090017838	0.0556801078	-0.0458193967	0.0373582829	-0.1153754876	-0.1528424531	-0.0794118371	-0.0226842221	-0.1954299721	0.0556589377	-0.0935418588	0.0489756947	-0.0842028845	0.086054114	-0.1238367566	0.0209193138	0.0606594461	-0.1054172954	0.0071474472593706	-0.0059490095832188	3.53907150212303e-05	5.10860023254843e-05	-0.1075364710910378	0.0287236754848265	0.0008250495333576	0.0115640926147136	0.0784286868511756	-0.0461223460109679	0.0061510589211997	0.0021272708015554	-0.007091876075294	-0.0003635160231793	5.029470626732743e-05	1.3214389910809337e-07	-0.000344226048891	9.171301412579996e-05	1.1849157273510913e-07	8.411276960039185e-09	0.0010497942635895	0.0001777504574892	3.159522513765544e-08	1.1020679958654206e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3865.595932870385	4.727053389523917	14942831.91622406	22.345033747409552	5315.654534124559	2.15565441500803	28256183.126158983	4.646845956943611	3985.5017493614782	-3.79036395733192	14.366858929040893	15884224.194163404	4358.51743503892	3068.534263117396	1.057022	22.158016	0.2044517969443868	0.1167835504757176	-0.0281905292	0.0168292955	0.0361753753	0.0501164677	0.1456595988	-0.1513501776	-0.0250105417	0.0090230008	0.0439772125	0.0086288733	-0.1435721522	0.0958425364	0.0578132911	0.0320585707	-0.1026761784	-0.1648441702	0.0867613202	0.1190804551	0.0441413528	-0.0200558774	-0.0518092971	0.0069387582	0.003035639	-0.0085249254	0.0177868621	0.0711974968	-0.1347286191	0.1293740589	0.1565044602	0.0437013158	-0.0681195045	-0.106335468	-0.0112509967	0.1098752459	0.0468100644	-0.2703454679	0.0835376556	-0.0196091483	-0.0133898635	0.1247454841	-0.0906347744	-0.0599511304	0.147961798	0.1113715635	0.0132112029	-0.074689329	0.0573681165	-0.000179159	-0.0975338039	0.1181902708	-0.2454200423	-0.16267287	0.1468175538	-0.1607095602	-0.0761614518	0.1611073592	-0.259313088	0.105561315	-0.0076585308	0.0372647752	-0.0564250208	0.0554119421	-0.1133587932	-0.0135461404100141	-0.0206935876693847	0.0004282245706305	0.0001834979200078	-0.1339084131804782	-0.0263719420894403	0.0006954793295687	0.0179314631205136	0.0998434281549123	0.0214147413037367	0.0099687101457251	0.0004585911451059	-0.0088582157219154	-0.0017663396466214	7.846798577598916e-05	3.1199557472266125e-06	0.0002783188029564	0.0006225448518474	7.74613560790834e-08	3.8756209256170114e-07	0.0007192482444218	-0.0003305460191677	1.092606707876135e-07	5.173180371038414e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3864.99247515748	-0.6034577129048557	14938166.833023945	0.3641612112643593	5314.280130693989	-1.3744034305700552	28241573.30748892	1.8889847899627368	3984.0655865009016	-1.4361628605765873	2.062563762099526	15872778.597540772	4354.891030112466	3097.862031509628	1.007983	21.130016	0.0676555452222732	0.0325156246363998	-0.0383480172	0.00395831	0.0022746231	-0.0119886552	-0.0086644904	-0.0711079281	-0.025168693	-0.018631823	0.030241567	0.1535223519	0.0895516278	0.0429267232	0.1230917188	0.1428276551	-0.1903440586	0.0053218163	-0.0910694603	0.0998702011	-0.0541458118	-0.1140069128	0.0143128932	0.0380931151	0.1114253567	-0.019948184	0.0077930777	-0.1062919107	-0.0133926776	-0.009863252	0.1290059577	0.1429963673	-0.1604970557	0.005664279	-0.0674839203	0.0576956782	-0.1266864141	-0.0547539449	0.0687548628	-0.0265794435	-0.0005309389	0.0779358874	-0.0998858559	0.0133855552	0.0245535953	0.0210197327	-0.0924468198	-0.215014483	0.1534192249	0.028860181	-0.0594114702	0.0958979349	-0.0681060256	0.0739553683	0.1442445933	-0.2747709308	-0.0197596738	0.0152356349	0.0900199701	-0.0206521442	-0.0028936891	0.0806003683	-0.0568826204	0.0500887521	-0.1206811645	-0.0253494649551697	-0.0118033245451555	0.0001393184703182	0.0006425953735133	-0.1494248166239629	-0.0155164034434847	0.0002407587758209	0.0223277758231049	0.0972566780192494	-0.0025867501356628	0.0094588614193399	6.6912762643520126e-06	-0.0091532797246492	-0.0002950640027338	8.378252971767414e-05	8.706276570929219e-08	0.0005570485785582	0.0002787297756018	3.103031188737112e-07	7.76902878070298e-08	0.000538060680798	-0.0001811875636237	3.2828933211928554e-08	2.895092962208073e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3868.0072679031214	3.014792745641444	14961480.224551369	9.088975299172274	5331.476489651588	17.19635895759893	28424641.55970762	295.714761398593	3995.2408146784855	11.175228177583904	124.88572482106524	15961949.167272808	4365.236940265138	3097.4787624226283	0.954582	20.010603	0.0418138647346864	0.0297876883931793	-0.0297986615	-0.0349675323	0.0456863732	-0.0760091723	-0.1378319959	-0.1714140984	-0.1343578264	-0.1021474327	0.0960174596	0.0735338755	0.2410371305	0.2316051373	0.1344703192	0.0521113403	0.0906804069	-0.1707179808	-0.1705574757	0.0330957409	0.0134946966	-0.0140092291	-0.2136351224	0.0521728321	0.045003175	-0.0348557218	-0.0471090939	-0.1916810828	0.020267172	0.0560896455	-0.0767311372	0.1322589958	-0.024633868	0.0656502263	-0.0604000716	0.2054110043	0.0185783803	-0.0011556629	0.0504150985	-0.028807129	0.005574019	0.073021765	-0.112403959	0.0924851941	-0.1086340086	-0.0921795674	-0.0025558118	-0.0968587264	0.1312351419	-0.0174105013	0.0663798429	0.0153748924	-0.033764035	0.0912854576	-0.038021706	-0.1571354035	-0.1181533155	0.0242977822	-0.2211187432	0.0487973242	-0.0938890764	0.0763940841	0.0983479805	0.0446971468	-0.1273444172	-0.0245911257722326	0.000758339182937	5.75078316377708e-07	0.0006047234667457	-0.1516622004299535	-0.0022373838059905	5.005886295308935e-06	0.0230014230392553	0.1000082739945824	0.0027515959753329	0.0100016548673754	7.571280411468712e-06	-0.0090691222188552	8.415750579400007e-05	8.224897782053307e-05	7.082485781467155e-09	-1.4238672440214373e-05	-0.0005712872509984	2.0273979285972032e-10	3.263691231533253e-07	0.0006039468394141	6.588615861609999e-05	4.340985897185887e-09	3.647517848382807e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3872.6267114995057	4.619443596384372	14997237.646619476	21.339259140176576	5335.72557609312	4.249086441532199	28469967.42337426	18.054735587612768	3989.330692232572	-5.910122445913657	34.92954732569243	15914759.37198881	4352.754090473329	3086.1378478244765	0.926576	19.423515	0.0533403638577524	0.0282689348773294	-0.0383179036	0.0089462191	0.0567337126	0.000547204	-0.0305122988	0.0073020116	0.1312306589	-0.1217267462	-0.0022038028	0.0963342373	0.0010381423	0.0485783947	0.0178200129	-0.0227961391	0.0466539239	-0.2454039556	0.0590916071	-0.0289110924	-0.1258648751	0.0359179824	0.1961854364	0.0782278821	0.0773522167	-0.0274282211	0.027395751	-0.0687585071	-0.1213114721	0.0244438495	-0.0639186094	-0.0473236776	0.084466718	-0.0495131382	0.0443615113	0.1256877729	-0.188851152	-0.0507231788	0.1961411922	-0.0386900159	0.0022809407	0.0696828478	-0.0928432391	0.0202126947	-0.0435504274	-0.0495795741	0.1758285657	0.0574251533	0.1690488907	-0.0570009663	0.0025131868	0.0841970037	-0.0241098827	-0.1470031597	-0.0670788422	-0.1966157386	-0.0937850766	0.0462698749	0.0302275266	-0.1856605026	-0.047443952	0.1076874179	0.0729650414	0.0392444906	-0.1333121588	-0.0145846276633534	0.0100064981088792	0.000100130004403	0.0002127113640786	-0.151953019205095	-0.0002908187751415	8.457555997480513e-08	0.0230897200455439	0.0908743957258906	-0.0091338782686918	0.0082581557985457	8.342773222728037e-05	-0.0095771497407931	-0.0005080275219379	9.172179715757336e-05	2.580919630463638e-07	-1.3082793864915844e-05	1.1558785752985284e-06	1.7115949531187967e-10	1.336055280834156e-12	0.0004349468658265	-0.0001689999735876	2.8560991072609518e-08	1.8917877609229537e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3877.849390706868	5.2226792073620345	15037715.897005623	27.27637810301173	5312.199772004158	-23.525804088962104	28219466.41768103	553.4634580322261	4007.14994929387	17.81925706129823	317.52592221662684	16057250.716125866	4364.943462218121	3106.7848242384875	0.972975	20.39616	0.0692232904904022	0.0348303068088375	-0.030450132	0.0031731528	0.0344400437	0.1035689599	0.0355328714	-0.1073690279	-0.0212552827	-0.0036546678	0.0167475304	-0.0137457635	-0.1264654952	0.0128394052	-0.0379164988	-0.0778868699	-0.0854811249	-0.0327382659	-0.1947929079	0.0933859816	-0.1537259907	0.0003375455	0.0968171981	0.1169658566	-0.0245190599	-0.0360322403	0.0216596242	0.0858954411	-0.0849895943	0.0179642103	-0.0010438164	-0.0326433106	-0.021640831	-0.0571083361	-0.0548710276	0.1372168017	0.0475869237	0.0209756079	0.0836256464	-0.0329081843	0.0133218149	0.0476408387	-0.0436929598	-0.05220146	0.1003291153	0.1140556343	0.1545205966	-0.0092497788	0.109389001	-0.0797978884	-0.0680491283	0.1339518592	-0.0215270097	0.1028400183	0.0634285158	0.0634098462	-0.1764773623	0.0700463993	-0.0988294863	0.0142048078	-0.1164036851	0.053090645	0.0518366159	0.0337382312	-0.1385517956	-0.0196762143908131	-0.0050915867274597	2.59242554032438e-05	0.0003871534127532	-0.1413131535774141	0.0106398656276808	0.0001132067405751	0.0199694073739938	0.0795706637453648	-0.0113037319805257	0.0063314905288779	0.0001277743566875	-0.0092792082527521	0.000297941488041	8.610370579794267e-05	8.876913029608607e-08	0.0004488802611526	0.0004619630550175	2.014934888524264e-07	2.1340986420111642e-07	0.0003510892857903	-8.385758003619996e-05	7.0320937295276825e-09	1.2326368659674298e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3881.0069651579615	3.157574451093751	15062215.06360461	9.970276414200004	5334.826382544733	22.6266105405748	28460372.53189532	511.9635045548507	3990.861848332332	-16.28810096153802	265.3022329332558	15926978.29247456	4365.337816399096	3134.075889511488	0.906795	19.008856	0.0440824517229088	0.0325090662172362	-0.0317275524	0.023990258	0.027484203	0.0824991318	0.1206613203	-0.0396170202	-0.0578265296	0.0401013157	0.0335975911	-0.0960816466	-0.0821366266	-0.1292821765	0.1178553896	-0.0936350695	-0.0466795287	0.0401626912	0.1413528576	0.0969248908	-0.0920372822	-0.0543934877	0.0234652569	0.0187799096	-0.0222565526	-0.0358801614	0.0497419586	0.1234865125	0.0789170112	0.016229187	0.0997159781	-0.0977723183	-0.0445959687	-0.1051840946	-0.0205609909	-0.1366126539	-0.012844762	-0.020998741	0.1397453804	-0.0404337712	0.0214133668	0.022208113	-0.0323577127	-0.0142802283	0.1410127055	0.083646092	-0.0777429997	-0.1657391899	0.0055941426	-0.0907617198	-0.129408399	0.0593778018	0.0674154936	-0.0373812019	-0.0496627156	0.0803395669	-0.0328053316	0.020409263	0.0450609171	-0.082089922	-0.3019727217	0.2870917736	-0.0229279128	0.0281858894	-0.1430347106	-0.0214357672991951	-0.0017595529083819	3.096026437395552e-06	0.0004594921197052	-0.1698060532356606	-0.0284928996582464	0.0008118453309349	0.0288340957154719	0.0796545540290551	8.389028369029661e-05	0.0063448479775676	7.037579697638445e-09	-0.0095252151098977	-0.0002460068571456	9.072972288982346e-05	6.051937376265616e-08	0.0004419422590464	-6.938002106199987e-06	1.9531296033103534e-07	4.8135873225635455e-11	0.0003291119675903	-2.19773182e-05	4.830025152640511e-10	1.083146872111587e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
