global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1205.6865442727467	1.2581681499520982	1453680.043040358	1.5829870935538857	1550.13403406683	5.577857251437308	31.11249151741176	2402915.5235723043	1147.6897430419922	-0.094843146506264	1317191.746283794	0.0089952224392086	1249.0777091217042	1106.5483061363584	1.178439	22.028509	0.0533049691289159	0.0227520879224016	-0.199782984	-0.0543404362	0.0285119623	-0.1527687247	-0.1411746187	0.064353498	0.2690297483	-0.1978758365	0.0202742486	-0.0895043973	-0.0316500144	0.0329467744	-0.0610064225	-0.0428736992	-0.1856661324	-0.0780242601	0.1382280209	-0.0254738142	0.19448535	-0.0780000563	-0.0393391778	0.1951483759	-0.1211484146	0.0190961792	-0.0552234287	-0.1980543894	0.133489178	0.0609397647	0.0511868004	0.0162402082	0.0172876327	-0.197848534	0.2095952345	-0.0847483498	0.1683942891	0.0197480754	0.0231517628	0.0953590398	-0.0491528872	-0.2298308371	-0.2251214039	-0.0101236522	0.0220089852	0.1505772918	-0.0733033999	-0.0644169703	-0.0496205843	-0.065544885	0.1958491944	0.2107673395	0.0339534715	0.1924784915	0.0241665591	0.0691956998	0.1757474038	-0.0037847352	0.025165083	0.1236564208	-0.0020325013	-0.0570454695	-0.0169701387	0.1685182446	0.1192731504	-0.0935505145	-0.0419315874	-0.122289458	0.1152205051	0.0717538258	0.0463598954	0.0547964619	-0.0405746621	-0.1444457925	0.0406178638	0.0622335702	-0.0771773362	-0.0763212084	-0.2093855172	-0.1021264462	-0.0243254267	0.0776331734	-0.0693496229	-0.096531799	-0.0813607496	0.0054804101	-0.090635511	0.1107979887	0.0029375943	0.0	0.0	-0.0269085876512633	-0.0015959245084787	0.0007240720893857	2.546975036762987e-06	-0.0481014378284783	0.0078252612025551	0.0023137483211669	6.123471288821416e-05	0.1696359320514702	0.0117864007557671	0.028776349442971	0.0001389192427755	-0.0006480887447497	0.0002569374509989	4.200190210712418e-07	6.601685372581218e-08	-0.0003898531130748	-0.0001939725393661	1.5198544977411284e-07	3.7625346028133225e-08	-0.0004541263341003	-0.0001910376628773	2.062307273233773e-07	3.6495388637620934e-08
1204.753133742	-0.9334105307466416	1451430.1132611695	0.8712552189087271	1550.8506961078765	0.7166620410464475	0.51360448107686	2405137.881618285	1146.6586166553284	-1.0311263866638	1314825.9831499113	1.0632216252743445	1247.7809648513794	1094.5571936979748	1.264883	23.644411	0.0231783648212514	0.011723009987779	0.121585503	-0.0341484459	0.1011339067	-0.0422525406	0.116579966	0.0761063694	0.0496273377	-0.0845090997	-0.0563197859	-0.0569093291	0.1143318071	-0.015900137	-0.1562052119	0.0581801864	-0.2057924311	0.0906740742	0.013983393	-0.0685919887	0.1015986279	-0.1302750111	0.1249651115	0.1042110738	0.0601672619	-0.0743742233	0.0084156184	0.0112843793	-0.1210232162	0.1715975104	0.1586951625	-0.0078996593	-0.0589014086	0.052659968	-0.3418190075	0.0671519181	-0.0157086485	0.0215272747	-0.0260069775	-0.116697796	0.0546709859	0.063737797	-0.1802367132	0.096864885	0.0932034692	0.0407747607	0.0180156618	-0.0351075759	0.0748563735	0.1171940441	0.1888628139	0.3042426054	-0.0116301613	0.0240925837	0.128873387	-0.1962950531	0.1793646476	-0.0311835453	-0.0208262613	-0.210646303	0.0513396099	0.1362581875	-0.0671549966	0.169589854	-0.1606807458	-0.041428479	0.0007022701	0.0032693979	0.0449511261	0.1887226596	0.1655753778	-0.0467141482	-0.1266641894	-0.0155391572	-0.0120866485	-0.0570684637	-0.0542202056	-0.1110245335	-0.199043831	-0.1471825331	0.1556799079	0.1079505682	-9.0197e-05	-0.1505585953	-0.0099322997	-0.0208294549	0.0096496892	0.1066044782	-0.0088085747	0.0	0.0	-0.032410361407571	-0.0055017737563077	0.0010504315265693	3.026951446559616e-05	-0.0453087372564624	0.0027927005720158	0.0020528816717751	7.799176484937908e-06	0.1762197963214831	0.0065838642700128	0.0310534166155849	4.334726872595245e-05	-0.0006480705284545	1.8216295199916316e-08	4.199954098512949e-07	3.318334108104941e-16	-0.0002788350698639	0.0001110180432109	7.7748996186006e-08	1.2325005918377266e-08	-0.0005090905990525	-5.49642649522e-05	2.591732380436333e-07	3.0210704217356412e-09
1203.8217318270008	-0.931401914999242	1449186.7620189595	0.8675095272642549	1553.000033012726	2.149336904849406	4.619649130547624	2411809.102537528	1148.0500520856192	1.3914354302908123	1318018.922093793	1.936092556668578	1250.2826689720157	1104.0012083871025	1.156887	21.625647	0.0383730613167459	0.0164415900923387	-0.0433940462	0.1347244164	-0.0142328634	0.1447559598	-0.0577747639	-0.1775836573	-0.1575104258	-0.061843272	0.0110301494	-0.0248239128	0.0227677861	0.0266164946	0.1034172697	-0.003982766	-0.2420076769	-0.0620548596	-0.014909963	0.082939813	-0.0025033966	0.0187695877	0.2178503285	0.0465921504	-0.0638458323	0.18570275	0.0968246223	0.0202074988	0.0175476918	-0.0198321411	0.0342145035	0.1049991811	-0.139690535	-0.0389750135	-0.0465024241	0.039188473	0.0858901529	-0.134519484	0.0208258228	-0.0506468372	-0.1846824731	0.0407209346	-0.1535493219	0.0849890382	0.0587361377	0.0020003456	0.0684735677	0.0756427979	0.0596002222	0.2123039639	0.0542022945	0.0905404358	0.044526031	0.1151481441	-0.0624321391	0.0605414012	-0.1042803489	0.0442713131	-0.0887847393	-0.1030741386	0.0693247214	-0.0263946287	0.068562109	0.1795803091	0.0591737765	0.0325929711	-0.1561630548	0.0357464929	-0.040298257	0.1434560758	0.167283212	-0.0593900369	-0.0501297223	0.0654551196	0.0221549575	-0.0429693243	-0.0202908722	-0.0904646167	-0.0875405544	-0.0206722299	-0.1653308223	0.0902816358	0.0631077476	-0.0460066462	-0.0667042544	0.0285133904	-0.0424130681	0.1022582579	-0.020504289	0.0	0.0	-0.039013554802068	-0.0066031933944969	0.0015220574582939	4.3602163005128784e-05	-0.0501141613395219	-0.0048054240830594	0.0025114291667636	2.309210061804823e-05	0.1771304979506425	0.0009107016291594	0.0313752133042425	8.293774573535945e-07	-0.0004800697257041	0.0001680008027504	2.3046694153760987e-07	2.8224269724778817e-08	-0.0004394239685174	-0.0001605888986535	1.9309342410758094e-07	2.578879437074409e-08	-0.0003166054562558	0.0001924851427967	1.0023901493094329e-07	3.7050530197466e-08
1205.4470176029354	1.6252857759345716	1453102.5122478115	2.6415538534552425	1544.3504704889262	-8.64956252379966	74.81493185311953	2385018.375699368	1147.5685738552822	-0.4814782303369611	1316913.6317002464	0.2318212862884118	1247.871138191223	1096.9255001540412	1.161774	21.716997	0.0492472112027148	0.0262998430743803	0.1217988648	-0.093637586	0.0890042669	-0.0067088099	0.0001337227	0.1703267346	-0.0275846667	0.0863100325	0.0949477838	-0.1082324376	0.2670142911	0.0092236246	0.1228791507	0.0892274364	-0.139726083	0.1784779893	0.0091266268	-0.0073512233	-0.052026595	-0.0381907658	0.0812803756	-0.000153292	-0.053329405	0.0121392745	-0.0200232438	0.0092411165	0.19615804	-0.0303557645	0.0208334499	-0.1765591919	-0.1196552768	-0.0028963241	-0.0152068834	0.0169694397	-0.1904776332	0.1547608989	0.0805162542	-0.0801180523	0.1476640283	0.034906897	-0.1954886975	0.0754601937	0.0351280797	-0.1150743539	0.0004563662	0.0161543309	0.0562203994	0.1075523146	-0.0853325831	0.0797461338	0.0083590913	0.0382629064	0.0024099928	0.0373849845	0.1594266062	0.0952238799	-0.0640260576	-0.2344954446	-0.1563607436	-0.0609259537	-0.0633934414	0.1742767085	-0.1531230775	-0.0966027836	0.0243846063	0.0619219364	-0.0051353141	0.1812241421	0.0811327193	0.0047675334	-0.1073673511	0.1019303728	0.0524496534	0.0020654249	-0.0925285381	-0.1169263895	0.0316675893	0.0918003274	0.0348637159	0.1061725641	-0.113289388	-0.0136510632	0.00484474	0.0688016649	0.101595045	0.0977655536	-0.0320825565	0.0	0.0	-0.0251656438566669	0.0138479109454011	0.0006333096307205	0.0001917646375517	-0.0481008019668394	0.0020133593726825	0.0023136871498531	4.053615963568479e-06	0.1895076070080037	0.0123771090573611	0.0359131331138999	0.0001531928286178	-0.0007755927896085	-0.0002955230639043	6.015441752926949e-07	8.733388129944408e-08	-0.0004303323578855	9.091610631899996e-06	1.851859382432941e-07	8.265738388207705e-11	-0.0004321674182649	-0.0001155619620091	1.8676867740974905e-07	1.3354567063392674e-08
1205.227251401861	-0.2197662010744352	1452572.7275216845	0.048297183134689	1561.7413855978527	17.390915108926492	302.4439283258877	2439036.155489101	1149.0692483280482	1.5006744727659225	1320360.1374531856	2.252023873211279	1252.432690963745	1113.0305380394343	1.174725	21.959091	0.0801016908704014	0.0436770670947993	-0.0072174756	0.1440726554	-0.1023855427	0.1223822122	0.0438360374	-0.2387037131	0.043813521	-0.0979822604	0.0661208335	-0.1405861924	0.1427097118	0.0565324949	0.172928173	0.1255983718	-0.175926655	0.1047913969	0.0474821655	0.0616384606	0.0124232091	0.0376233588	-0.0442799554	-0.1832035759	0.1350427666	0.0412653168	0.0608293936	0.0452121107	-0.1181935079	0.2019373171	-0.1176632141	0.112825016	-0.056140615	0.1042851125	0.0009444384	0.0440793544	-0.0390981944	0.0629420582	0.0896150274	0.1071763089	-0.1427670065	0.0942516351	-0.1307972562	0.1489664671	0.0384014305	-0.1409956743	0.1404892199	0.024765767	-0.1403003495	0.0287870647	-0.0819611119	-0.1958668626	0.054744117	-0.0947767309	0.0806749572	0.1196569243	-0.0191919767	-0.0234178747	-0.2543200036	-0.0413593593	0.0043273306	0.0455227393	0.0330717162	0.208299001	0.066408037	0.0772414303	-0.0596453715	0.14698173	-0.135292577	-0.0457057168	0.0075590269	-0.0037781519	0.0211560777	0.1312939779	0.1467430229	0.0597560328	-0.1142713959	-0.0490512902	0.1713146779	0.1137811306	0.0072877019	0.0466034574	0.0337289358	-0.0241837105	0.0609820182	0.1650762046	-0.0602958119	0.093132801	-0.0434770581	0.0	0.0	-0.0394067989564064	-0.0142411550997395	0.0015528958039906	0.0002028104985748	-0.0479740687088536	0.0001267332579857	0.0023015112684818	1.6061318679694408e-08	0.2082236716920746	0.0187160646840708	0.0433570974529288	0.0003502910772583	-0.001187992570085	-0.0004123997804765	1.4113263465771636e-06	1.7007357893706537e-07	2.0802227570504428e-05	0.000451134585456	4.327326718950545e-10	2.03522414194561e-07	-0.0005089878089045	-7.682039063960005e-05	2.5906858961340386e-07	5.9013724180207515e-09
1203.1484407634396	-2.0788106384213734	1447566.1705114958	4.321453670413878	1546.4083811442058	-15.333004453646936	235.1010255755568	2391378.881273044	1148.2084213428284	-0.8608269852197736	1318382.57884259	0.7410230984825644	1249.7685551071168	1118.3867162940617	1.232603	23.040998	0.0490153002618125	0.0312902543899126	-0.0875574481	-0.1970709342	-0.0772080313	0.0355485442	-0.083468321	0.0199449351	-0.0436249758	-0.1725971489	0.1432583034	-0.1111042205	0.0364863007	-0.2301213308	0.021767362	-0.0484855773	-0.1636994278	0.2237888977	0.1184075229	-0.0426083373	-0.1187324421	0.0441983074	0.0629529692	-0.0178313356	0.1459080374	-0.0885009142	0.1001506311	-0.0132259766	0.0292928976	-0.0728319922	-0.090916621	0.0794027852	0.0479294403	-0.1127209788	0.0599026028	-0.0721955262	0.0959496555	0.1020086807	-0.0670938128	-0.0260088658	0.0837855645	-0.1268525549	-0.1921182439	0.2103635871	0.0777820665	-0.1114586517	0.0916265019	0.0796577264	-0.0816904171	-0.0323507295	-0.0545989087	-0.0237716938	0.0952179342	-0.0510223231	-0.0797250229	0.0683244887	0.0617950762	0.0006434189	0.0971180292	0.008607571	0.0853588271	0.0189969674	0.22270794	0.190761258	0.0123406661	-0.2214830614	0.0285158681	0.0021925626	-0.063117926	-0.1062391445	-0.0806021334	-0.0821130888	0.1170890961	0.1061586261	0.1959522048	0.1140860747	-0.0049566636	-0.1140956864	0.0656278955	0.1210504222	0.029623903	0.0269998749	-0.0156356064	-0.0657825968	-0.1311892191	0.028416451	-0.1965013788	0.0883666366	-0.054622527	0.0	0.0	-0.0386833743714447	0.0007234245849616	0.0014964034527613	5.233431301270042e-07	-0.0369868593390805	0.0109872093697731	0.0013680277637689	0.0001207187697352	0.2112441322161871	0.0030204605241125	0.0446240833957699	9.123181777721994e-06	-0.0010651398341588	0.0001228527359261	1.134522866311836e-06	1.50927947245526e-08	-0.0005417285700013	-0.0005625307975718	2.9346984355565335e-07	3.164408982167704e-07	-0.0005092883910658	-3.005821612999142e-07	2.593746652743912e-07	9.034963569172761e-14
1202.546354855399	-0.6020859080406353	1446117.735576007	0.3625074406611164	1561.1321312286568	14.723750084451012	216.7888165493712	2437133.5311545283	1146.7695291926352	-1.438892150193169	1315080.3530846983	2.0704106198875216	1249.533378124237	1103.347170243036	1.15988	21.681595	0.0272769164188079	0.0136834085116657	0.0329438051	0.0969171316	-0.0740394601	-0.0002569795	0.0743050525	-0.1103141205	0.0103163011	-0.2341338819	-0.0874931837	-0.1078322089	0.0397021205	-0.0606490383	0.1197712759	-0.0701186191	-0.1978814676	0.1025362123	0.088253557	0.0822192486	-0.1911487897	0.0881758773	0.0530136131	0.0057350338	-0.0634414029	-0.183256355	0.0448148586	0.0363887376	0.0067382259	-0.0886214473	-0.0551524766	0.1158348553	0.0791532342	-0.0739302377	0.0189556393	0.1399467215	-0.0631857887	-0.0508541782	0.1218140116	-0.1841660118	-0.0962645539	0.101273108	-0.2112767588	0.093568236	-0.1114668606	-0.1470226726	0.061724838	0.0850910622	-0.0861486662	-0.0574607953	-0.1403631519	0.0328756844	-0.1764188776	-0.0155331119	-0.0424363702	-0.0043375379	-0.0072236964	0.0577187911	0.011231958	-0.141736062	0.1403562257	-0.0440326608	0.1982994967	0.2105128648	-0.0015848063	0.0537240157	-0.0562287164	0.1698140253	-0.0245968526	-0.1540113121	-0.1370407962	-0.0501147927	0.0759223427	0.0986472823	0.0280555041	0.0021492678	-0.1530301818	-0.0027587157	0.0883798072	-0.0762680876	-0.0354268318	-0.0530976271	-0.0557344165	0.0175641648	-0.0385683633	-0.0637867519	-0.1014540184	0.0834738879	-0.065455123	0.0	0.0	-0.0401610391627116	-0.0014776647912668	0.0016129090666288	2.1834932353498382e-06	-0.0480126301844592	-0.0110257708453787	0.0023052126572296	0.0001215676227348	0.2082729073566298	-0.0029712248595573	0.0433776039387832	8.82817716605135e-06	-0.0010156282989934	4.951153516539997e-05	1.031500841716227e-06	2.451392114434638e-09	-0.0006272928487096	-8.556427870830003e-05	3.934963180422051e-07	7.321245790871646e-09	-0.0004083190864874	0.0001009693045783	1.6672447638990487e-07	1.0194800467045696e-08
1203.5602708638685	1.0139160084695504	1448557.3256019084	1.0280256722308254	1546.7346676040745	-14.397463624582317	207.2869588211709	2392388.131968287	1148.1415004087298	1.3719712160946074	1318228.9049608093	1.882305017792116	1249.1197512054443	1094.7199271356492	1.140564	21.32052	0.0404185355877164	0.0237361865076462	0.0498448178	-0.1643082737	0.0075956748	0.106820082	-0.0708361686	0.1509798584	-0.0450081535	-0.0902447776	0.0799214097	-0.0051011234	0.2617588648	0.065106122	0.0862165321	-0.0366363653	-0.1405955521	0.0838811845	-0.0230476243	-0.0445708525	-0.1907498179	-0.0666514012	-0.1736353854	0.0122213119	0.1229523571	0.1546502911	0.0397514529	-0.1479351005	-0.0681043793	-0.0371982477	0.0540753232	-0.0670263796	-0.1808920296	0.0367067372	-0.0932980852	-0.0031927738	0.1377221813	0.0882361534	-0.0583528496	0.0809362449	0.1425050932	-0.061336698	-0.1993604432	0.0420865925	-0.0730909578	-0.0133491024	0.0395572005	0.080535061	0.1322219881	0.0221295444	-0.1474183023	0.0192574515	0.220544929	0.1077822045	0.0395341964	-0.0017233357	-0.1502918681	0.0436677949	-0.0707127333	-0.051149502	0.0893605886	0.0175294433	-0.1394616898	0.180575193	-0.1282762929	-0.15638189	0.0750459196	0.0889886826	0.0108013365	0.0113298317	0.0492561123	0.0382662256	0.0918710902	0.1343285769	-0.1923174177	-0.1190206662	-0.1446212132	0.0610060005	-0.0931260009	-0.0282640143	-0.028859633	-0.1223034511	-0.0002944372	-0.0158554338	0.0183364287	0.0023418941	-0.0098925433	0.0784615636	-0.075912798	0.0	0.0	-0.039234138474427	0.0009269006882845	0.0015393176218305	8.591448859424602e-07	-0.0479913273549357	2.1302829523499323e-05	0.0023031675012885	4.538105457072744e-10	0.2168134309722731	0.0085405236156433	0.0470080638499686	7.294054362936105e-05	-0.0005660890413902	0.0004495392576032	3.204568027820755e-07	2.020855441264364e-07	-0.0005309047668864	9.63880818232e-05	2.818598715027027e-07	9.2906623175559e-09	-0.0003356502568285	7.266882965890003e-05	1.12661094909038e-07	5.280758803994229e-09
1204.906066514568	1.3457956506995288	1451798.6291236086	1.811165933441768	1551.5962684679332	4.861600863858712	23.63516295947177	2407450.9803236146	1146.972522864181	-1.1689775445488522	1315545.9682054245	1.3665084996594636	1248.4662623596191	1094.807687741234	1.171606	21.900785	0.0519256390083473	0.0247819337743164	-0.1262653296	0.0722389901	0.0866277162	-0.0034085495	-0.0982941938	-0.0199800795	0.0686911409	-0.140577539	0.0236510862	-0.110969745	0.0736653366	0.074572823	-0.174269341	-0.0801377821	-0.2137182754	-0.119835579	0.1098779257	-0.2605498287	0.1181728049	0.0655217248	0.1408188603	-0.020814406	-0.054234579	0.0164035082	0.1672218532	-0.0697441168	-0.0405152072	0.0552346483	-0.1013399119	-0.0629916458	0.100655823	0.0626376931	0.1810842575	-0.0807344035	-0.1009444732	-0.0372591899	0.0099813907	0.1032816275	-0.1327736539	-0.1605742376	-0.1609139717	0.0765912008	0.0785120773	0.2072704545	0.0137215934	-0.0841912597	-0.0290510613	-0.177033872	0.0253163025	0.0372154039	-0.0553349626	-0.063574558	-0.0349355632	0.0374184447	-0.1755898057	-0.1621985741	0.1197944294	0.067631627	-0.2135474774	-0.1062289605	0.084811664	0.1721632734	0.1471356605	-0.0727920268	0.0394255216	0.0216473382	0.1506375888	0.1358132303	0.0313691235	0.0484984753	0.1521606386	-0.0258069745	-0.1328589135	-0.1184323079	-0.0672457121	-0.0778420905	0.1463624415	0.0114177993	-0.1946733758	-0.0444805176	0.1077243239	0.1302368502	0.0543433196	-0.0825834698	-0.1006110233	0.0733368439	-0.0859356514	0.0	0.0	-0.0370678589449653	0.0021662795294616	0.0013740261667638	4.692766999764791e-06	-0.0562738892717078	-0.0082825619167721	0.0031667506137644	6.860083190516359e-05	0.2083048205291646	-0.0085086104431084	0.0433908982556874	7.239645167257493e-05	-0.0009170302749697	-0.0003509412335795	8.409445252110035e-07	1.2315974942630124e-07	-0.0006039538531534	-7.3049086267e-05	3.647602567388386e-07	5.3361690044436075e-09	-0.0001002768342949	0.0002353734225336	1.0055443496206831e-08	5.54006480351806e-08
1205.168508751362	0.2624422367939587	1452431.1344859817	0.0688759276534163	1559.7520011086135	8.155732640680299	66.51597490625804	2432826.3049623244	1147.5507841646	0.5782613004189443	1316872.8022367882	0.3343861315622085	1249.0248658370972	1102.588077080136	1.096907	20.504435	0.0907642793705529	0.0539533913560281	0.0876260886	0.077871497	0.0577523939	-0.192510277	0.1505257402	0.0114863469	0.1581657197	-0.1374274893	0.0416117101	-0.1301702295	-0.0258201918	0.1566613002	-0.1404772009	0.0055048399	-0.1714578897	0.0075433104	-0.0697110417	-0.0646460396	-0.1098596637	-0.0152876879	0.0361879338	-0.0412109587	-0.2172969498	-0.0516771583	0.187426159	0.0322494883	-0.0395746361	-0.0205969333	0.0137702981	-0.0353838609	-0.0206449023	0.1261443488	-0.0912739764	-0.189230545	-0.0464536051	-0.0426771145	-0.0442014473	0.030710234	0.0146629822	0.1260776083	-0.1863033108	0.118370181	0.0856629566	0.107243779	-0.191442412	-0.0438608785	0.014290108	-0.0845568652	-0.0646545966	0.0494202003	-0.0876617904	-0.0300802281	-0.0662823463	0.0753964512	-0.0323573404	0.0261390195	0.1813883141	0.0471729154	0.0398904561	0.0337640177	-0.0367651104	0.1837056785	-0.0375288785	0.123506757	0.1335962533	0.0413297698	0.2430400192	-0.0357033033	-0.0868345806	0.0997389591	0.056425854	0.0226211024	0.0478730534	0.0184523002	0.0658132273	-0.0702167912	0.1433941265	-0.0295403297	-0.0175246212	0.030386064	0.0174835659	0.0641835616	0.086745196	-0.0896766978	-0.0925354088	0.0681070699	-0.0954662731	0.0	0.0	-0.0404780295426974	-0.003410170597732	0.0016384708756594	1.1629263505636488e-05	-0.0652752098198874	-0.0090013205481795	0.0042608530170303	8.102377161108015e-05	0.2309014488977609	0.0225966283685963	0.0533154791030852	0.0005106076136284	-0.0016470333111039	-0.0007300030361342	2.7127187278858763e-06	5.329044327651502e-07	-0.0003283276572529	0.0002756261959005	1.0779905051717778e-07	7.59697998665808e-08	-0.0002097707993811	-0.0001094939650861	4.40037882729857e-08	1.1988928390297985e-08
1204.449146461665	-0.7193622896970737	1450697.746412233	0.5174821038382166	1551.6439991117277	-8.108001996885832	65.73969638150464	2407599.099979435	1145.963489318162	-1.5872948464379988	1313232.318850257	2.51950492952863	1248.1827294540406	1108.8053617495582	1.164812	21.773777	0.0496182861461749	0.0347375151341522	-0.1632477758	-0.1006832727	0.0201228415	-0.0865550153	-0.1390305228	0.0520804376	0.0148447098	-0.1422699285	0.0629193241	-0.1937300646	-0.1891474971	0.0220744273	-0.0334083464	-0.1257062736	-0.0508232095	-0.0586999404	-0.0598762041	-0.0185992216	-0.2295739	-0.0217683331	-0.1158773727	0.1746413075	0.0066356925	0.1139388915	0.1594241594	0.2720586763	-0.0463433346	0.0974622807	-0.0246218111	-0.0286123161	-0.0905841561	-0.0086319711	-0.0038770867	-0.0461837265	0.1419812625	0.1384245901	0.0877223178	0.2061777139	0.0017492688	-0.1369002279	-0.1184937879	0.07478861	0.024053538	0.0897901499	-0.1424476671	0.1489357087	0.0015823437	0.0923581123	0.0704514741	-0.2197114154	0.0293693343	-0.0796757502	-0.2918945447	-0.0621652358	-0.1927308115	-0.0044636309	-0.0739729989	0.1420739054	-0.0765250514	0.0852050598	-0.0132732134	0.1597503463	0.095345958	-0.1633400725	0.0782022691	-0.0789957735	0.2058045143	-0.058019129	-0.0044033689	0.0387310995	0.0226468056	0.0950926725	0.024673355	-0.0555289649	0.0124484749	-0.0834886093	0.0554211941	0.0479736841	0.2050260619	-0.2441898388	-0.0537690021	0.0519593394	-0.0828855328	-0.1571442181	0.0379239779	0.0627797331	-0.1044500727	0.0	0.0	-0.039008377278904	0.0014696522637933	0.0015216534979333	2.1598777764730617e-06	-0.0624139416992335	0.0028612681206538	0.0038955001184353	8.186855258270283e-06	0.2285898390816783	-0.0023116098160826	0.0522533145313875	5.34353994180948e-06	-0.0010470719129444	0.0005999613981594	1.0963595908770454e-06	3.59953679281502e-07	-0.0005443672001497	-0.0002160395428968	2.963356485988236e-07	4.6673084095058296e-08	-0.0002532849772377	-4.35141778566e-05	6.41532796943022e-08	1.893483674535818e-09
1204.0529153815485	-0.3962310801164221	1449743.4230388063	0.1569990688502265	1551.7628727559024	0.1188736441747551	0.0141309432793862	2407968.013263651	1145.8484985694456	-0.1149907487163091	1312968.7816738528	0.0132228722903373	1248.5429934883118	1094.232251739502	1.115068	20.843931	0.1150255113915742	0.0661718943292396	-0.0116906048	0.1229569004	-0.0628940528	-0.0102842689	0.0154774181	-0.1002197703	-0.0100344227	-0.0391763433	-0.1395927722	-0.0975394737	-0.0578996498	0.0455295266	-0.0068611101	-0.1639277371	-0.1438762495	-0.1848014951	0.0434370881	0.0196411357	-0.0131809175	0.0616203515	-0.2651632014	0.0576750345	0.1344943821	0.0259123905	-0.1277269849	0.0184905675	-0.0191787723	0.0522290629	0.0683283444	-0.0428055432	-0.03422593	0.1522355367	-0.013074789	-0.0188584655	-0.0957518728	-0.1607197805	0.1835021079	0.037491142	-0.1150184417	0.0648959405	-0.1166849053	-0.0742987567	-0.0476159691	0.1323412617	-0.0149059029	0.1809206099	0.0047849236	0.0782124374	0.1188755338	-0.096435019	-0.003103912	0.0699684972	0.1452695118	0.0173697467	0.0618382568	0.1267371063	0.0960254425	-0.0496560484	-0.1806332288	-0.0275797375	-0.0612543173	0.1539502081	0.1017662706	0.1471694615	0.0770014446	-0.0683623508	0.1406994705	-0.0228400107	0.1202963788	0.062058208	-0.0449886728	0.1899069755	-0.0669787887	0.0179725507	0.2040697379	0.1406166145	0.0040506531	0.0187390304	0.0705250298	-0.2497458703	0.0317977446	0.1270675367	-0.0358694795	-0.0322182754	0.0290803405	0.057362465	-0.1128355917	0.0	0.0	-0.0415436289808326	-0.0025352517019286	0.001725873108897	6.427501192131867e-06	-0.0948125078451198	-0.0323985661458863	0.0089894116438809	0.0010496670883093	0.2447425501609856	0.0161527110793072	0.0598989158593025	0.0002609100752115	-0.0019430098471206	-0.0008959379341761	3.775287266007617e-06	8.027047818959165e-07	-0.0003669539303192	0.0001774132698305	1.3465518697670826e-07	3.147546831194981e-08	-4.7856531955358544e-05	0.0002054284452823	2.2902476507942536e-09	4.220084613111995e-08
