global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1359.4676350814168	-1.527116732956756	2.3320855160765164	1848152.25083386	2240.709310116976	4.079368742088263	16.64124933392678	5020778.212444896	1345.4505791367892	1.5368904312531413	1810237.2608995212	2.3620321976774665	1577.0439056897203	1329.786369238007	1.245021	24.092131	0.0562533523658771	0.0300366948100554	0.0585062449	0.1319441256	0.1025487613	-0.0622960299	-0.0694922954	-0.0186880176	0.1298340678	0.0755937568	0.1213092709	0.1481035865	0.1507960126	-0.1129560537	-0.0548174916	0.0906093412	-0.1190322749	-0.0458946676	-0.0288803631	-0.1484127951	-0.0463793793	-0.027937621	-0.0991672803	-0.1613924253	-0.029041737	-0.0417916522	0.1192748862	0.0250243876	0.2111020957	-0.1487526705	-0.0135199212	-0.1254404038	0.0102641062	-0.1133191801	-0.1970438711	0.0055283745	0.200246628	0.0920501482	0.1727514767	0.0405902019	0.0629297706	0.1133624443	-0.0142013276	0.0737829863	0.0366960933	-0.0250839133	0.2422425488	-0.0604152205	0.05922995	0.0044765204	0.2329516748	0.1233683065	0.1116756447	-0.003659627	-0.0949321281	-0.0521639009	-0.0805755332	-0.1062174915	0.0644984568	-0.0299000527	-0.04738975	-0.0049528636	0.1164991862	-0.1549483902	-0.1848659012	0.1017163506	-0.0743451343	-0.0540980805	0.1824005652	0.0276909969	-0.0528263767	-0.0948506327	-0.1850186608	0.1625650771	-0.0525405187	-0.025167789	-0.1825734919	-0.1180207796	0.1052122102	-0.0915288223	-0.0244463669	-0.1612881957	0.3102728191	-0.046755193	-0.3015543156	0.0854848629	0.1566815591	-0.0595581176	0.1512590769	0.1033401944	-0.0141533203	-0.0020160520622738	-0.0083002554160315	4.064465917798443e-06	6.889423997136026e-05	0.0396531067326293	0.0182807915196718	0.0003341873385857	0.0015723688735492	-0.0347841868381095	-0.0062222228721467	0.0012099396539885	3.871605747066555e-05	0.0001989969475659	0.0003890043579012	3.9599785140545555e-08	1.513243904661249e-07	-5.6010846189558094e-05	7.99788003810419e-05	3.137214890870334e-09	6.3966085103905484e-09	-0.0001089944282579	1.84928782999942e-08	1.187978539126651e-08	3.4198654781839643e-16
1356.373192966268	-3.094442115148695	9.57557200400593	1839748.2385975088	2239.005465782678	-1.703844334298083	2.9030855155196766	5013145.475804707	1342.00530241391	-3.445276722879271	1800978.2317070498	11.869931697213728	1573.6696838879627	1328.5827341401175	1.254096	24.267723	0.0900490216205527	0.0545519098823402	0.1620555831	-0.0743217935	0.0753421259	0.1140661056	0.0339241357	-0.2577626601	-0.1922279615	-0.0436726328	0.0039085829	-0.1156630441	0.0228106746	-0.2677251293	0.1584306576	0.0705644891	0.091653667	0.0056792756	-0.1350407146	0.0879781961	0.1357827814	0.158908028	0.1455453438	-0.0696918412	-0.2746691033	0.0085967223	0.0685509129	-0.0538715041	-0.0805790261	-0.0892333907	-0.1158879398	-0.0872281783	0.02573189	-0.0170175671	0.1992190816	0.1400805894	0.1154847537	-0.1545425483	-0.1467457236	-0.1482721324	0.3061627631	0.0262050906	0.112283683	-0.0587117081	0.1716490176	-0.275392047	-0.1598965529	-0.1941578207	0.0014123603	0.076480938	-0.0399648681	-0.0363378692	-0.0767540592	-0.0899151337	-0.1319179122	0.1550011645	-0.1711192205	-0.0341993416	-0.0883650816	-0.2222343295	0.0672573156	-0.0140953455	0.1272384542	0.1013692783	-0.0820514284	0.1241421924	0.1013287471	0.2293303698	-0.0189623974	-0.2731842153	0.0157323784	-0.1902963856	-0.0546988891	0.0210032195	-0.1437838769	-0.1151163061	-0.0043278303	-0.0748311269	-0.1102738212	0.0749430232	-0.0606233276	0.082550883	-0.1008464194	-0.0559410739	0.0806604397	0.1421719639	0.1932795205	-0.1420416895	-0.1465550345	0.0990808418	-0.0253948054	-0.0039761357890881	-0.0019600837268142	1.580965581326725e-05	3.841928216122235e-06	0.0182663567671426	-0.0213867499654866	0.0004573930740862	0.0003336597895445	0.0156180554602869	0.0504022422983964	0.0002439236563605	0.0025403860287062	0.000454000779985	0.0002550038324191	2.061167082269884e-07	6.502695454842844e-08	1.4975257139449027e-05	7.098610332900712e-05	2.2425832639261907e-10	5.039026865836476e-09	-0.0001090034051069	-8.976848999995364e-09	1.1881742324898953e-08	8.058381796871777e-17
1355.127772546216	-1.2454204200521417	1.5510720226828532	1836371.2799260688	2230.944269896496	-8.061195886182304	64.9828791154025	4977112.3353840085	1342.202734998806	0.1974325848959779	1801508.1818382747	0.0389796255787075	1572.3573314818282	1317.4009200642618	1.318562	25.515196	0.048341351791307	0.0325322526251357	-0.0876787248	-0.1083298871	-0.108751401	0.0707537599	-0.0812571614	-0.2278990732	0.1860323346	0.0592429634	-0.1776077941	-0.0967040198	-0.0691407854	-0.0042010457	0.0896323227	-0.0919902216	0.1702364536	-0.0697006533	-0.1224646362	-0.0746170806	0.0140563319	-0.0534264415	-0.0457359162	0.1401992335	-0.0597956944	-0.0200115291	-0.1077457681	0.2690040312	-0.0544821201	0.0708440478	0.0820807439	0.1128190084	0.0302649957	0.0458728759	0.2000721297	0.1374391283	0.0516963532	0.0090464166	0.0975276044	0.0558443554	0.0843764717	-0.1542031835	-0.0161190317	-0.0365230033	0.1539460332	0.022773469	0.1075174809	0.1672758702	-0.0874156337	0.0771646499	-0.2711425266	0.0628655703	-0.0124522694	-0.0182966092	-0.1944730549	0.0279667629	-0.2085353128	0.0448228113	0.2252726174	-0.1455372493	0.023617	0.0979078747	-0.0160735654	0.1099382546	0.076244714	-0.1296413151	0.0882836774	0.1045462895	0.2030482777	-0.0067819342	-0.0847523666	-0.1353332687	-0.1337528809	-0.000754423	0.0390255462	0.0238255641	0.018826557	0.1634474113	-0.0706473538	-0.0657715544	0.0652186355	-0.0580818587	-0.2383387015	0.1410989599	-0.1873941202	0.0541369028	-0.0563498577	-0.0336066134	-0.0754110703	0.0946861568	-0.0364975928	0.0062954042241898	0.0102715400132778	3.9632114345946776e-05	0.0001055045342443	0.048530681614693	0.0302643248475503	0.000915929358478	0.0023552270579867	0.0148118121324927	-0.0008062433277941	0.0002193897786482	6.500283036126653e-07	0.0004269999028189	-2.700087716610001e-05	1.8232891700735006e-07	7.290473677388211e-10	-7.003837867447516e-06	-2.1979095006896543e-05	4.905374487349177e-11	4.830806173221846e-10	-1.799850522620465e-05	9.100489988069536e-05	3.2394619037771604e-10	8.281891802295384e-09
1357.6883449171066	2.560572370890668	6.556530866568656	1843317.6419237524	2232.92947417851	1.9852042820143647	3.941036041328171	4985974.036655118	1343.9657919354331	1.7630569366272084	1806244.049892636	3.108369761789316	1571.9468976088344	1306.2504818019795	1.233133	23.862083	0.1229323907396141	0.0623832668522311	-0.0378452452	0.1396264881	0.0195410586	-0.1304782471	0.0908865935	-0.0703246862	0.0503326619	0.1114443632	-0.1523222364	-0.1426352619	0.1478919005	-0.1164260349	-0.1400533341	0.1365782199	0.0072685216	-0.0779995839	-0.1991998627	0.0926072723	0.0581043704	0.0738112709	-0.0742959296	-0.031856646	0.095544223	0.135284379	0.0062247007	0.1293098197	-0.2106003132	-0.0640344669	-0.0625820928	-0.0136324767	-0.061831982	0.125039006	-0.2484195668	0.0798450926	0.1720311016	0.1806186646	0.0930247256	0.1422154933	0.0744430737	0.0849271595	-0.08388104	0.0144179798	-0.1318647879	-0.1279129606	0.0072068114	-0.0405212079	-0.26806157	0.1134486203	-0.0725605718	-0.0007056051	-0.0209670937	0.058853828	0.1732110957	0.0318028228	0.0262652138	-0.0599113331	0.2100994419	-0.0910577172	-0.1053573716	-0.0886590313	0.1055620003	-0.0885652104	-0.0220822911	0.0181221729	-0.1577595123	0.0507290156	0.1458655436	-0.1885095833	0.0853746091	0.1161168906	-0.2159326963	-0.0078230712	0.1709802269	-0.0598761291	0.0453422279	0.1281340203	0.0858258649	0.006426818	-0.0860252097	0.0727147212	-0.0396297419	0.09020793	-0.00894003	-0.1207522158	-0.0261743841	0.23484912	0.1638644121	0.0901621419	-0.0474010431	-0.0054414716320962	-0.011736875856286	2.960961352290768e-05	0.0001377542548658	0.0070840801774636	-0.0414466014372294	0.0017178207706965	5.018419196073271e-05	-0.0286869432409417	-0.0434987553734344	0.000822940712509	0.0018921417190378	7.499514959651758e-05	-0.0003520047532223	5.624272463004051e-09	1.2390734629115038e-07	-8.900408830325723e-05	-8.200025043580972e-05	7.921727734694012e-09	6.724041071535512e-09	-0.0001089966630213	-9.099815779509536e-05	1.1880272549778826e-08	8.280664722101072e-09
1358.296684741411	0.6083398243042666	0.3700773418345459	1844969.883779508	2240.1259137783127	7.196439599802488	51.7887429136054	5018164.10958112	1345.366643565451	1.4008516300179965	1810011.4056185675	1.9623852893240767	1574.6826215490364	1323.4617774227586	1.206535	23.347393	0.0773892735690397	0.0425541730878612	0.1451206327	0.0034501174	0.1495721692	0.1025769899	-0.0476294028	-0.0336443155	-0.1021662676	-0.1554411862	-0.190416392	-0.0296009641	-0.0600071435	-0.0380357459	0.0143935316	0.1355497679	-0.0238237701	0.1068143738	-0.0937063548	-0.1308594731	0.1121274061	-0.02607992	0.043512799	0.2069289248	0.0415342122	0.1113098864	0.0824058733	-0.0892934693	-0.1115923178	-0.0346768014	-0.2276777414	-0.0538874786	0.0725981387	0.1460294604	0.0345704577	-0.099013875	-0.0883564427	-0.2090166996	0.2600105684	-0.0670383311	-0.0055717972	0.1220205885	0.1146727424	-0.0789979858	0.1441335028	-0.0052984559	-0.207021011	-0.0118015951	-0.0696033195	0.034276656	0.0432944881	0.1266780491	-0.1730915493	0.0397174981	0.0556859066	0.1489733341	-0.058511343	-0.0984210481	0.211178703	0.0284165589	0.0111048917	0.1069173797	-0.1835345498	-0.0148971808	0.0103933498	0.1556039496	0.0684945618	0.1761350699	0.1575258302	-0.163597919	-0.0461928114	-0.0142292313	0.1406343941	0.0651151997	-0.2334658795	-0.2203275798	0.0536565927	-0.0145505699	0.069379248	-0.0045011071	-0.0705962021	-0.1058013529	0.0005910899	0.0144436432	-0.1191952781	0.0059242586	-0.0043576797	-0.0264953657	-0.0111855438	0.0855149763	-0.0580456054	0.0003886163135575	0.0058300879456537	1.5102263916302118e-07	3.398992545405658e-05	0.0256524409709584	0.0185683607934948	0.0003447840225573	0.0006580477277685	-0.038601488523831	-0.0099145452828893	0.0014900749162554	9.829820816646252e-05	0.0007220069266279	0.0006470117770313	5.212940020986658e-07	4.186242396173074e-07	0.0001254607089267	0.0002144647972299	1.5740389484390143e-08	4.5995149250886686e-08	-0.0001090456797	-4.9016678700005416e-08	1.1890960261234992e-08	2.402634790779564e-15
1357.5520713333874	-0.744613408023497	0.5544491274083667	1842947.6263815705	2233.832958779316	-6.29295499899672	39.60128261939781	4990009.687728753	1344.8438437544037	-0.5227998110474346	1808604.9640841188	0.2733196424312333	1571.8948877232474	1318.8374514204731	1.177192	22.779575	0.0462058995541099	0.0240953279895265	0.0032949108	-0.1613268742	-0.1044789089	0.0839379647	0.0706829041	-0.0948452238	0.269162073	0.0523989463	-0.1088025186	-0.0919937179	-0.1906048816	-0.0473598684	-0.064584923	-0.0455745994	0.2468941339	0.0792029729	-0.0781288141	-0.0206168059	-0.1530927957	-0.1888026275	0.1057778587	-0.098400893	0.0938630086	0.0871773517	0.0646556088	0.0775220995	-0.0830450238	0.0647877084	-0.0267460573	-0.0288650774	-0.0787990239	0.1271665253	0.0512356279	-0.2224793409	0.0582295092	-0.1868404491	-0.1259249954	0.1163573086	-0.0178201143	-0.1361495633	0.0674324239	-0.1332755949	0.0225896046	0.0015453675	0.1492072532	0.0646187013	-0.2042639684	0.1524963721	0.0018538758	-0.1184000729	-0.2463819537	-0.0402377894	0.0736213998	-0.0609360709	-0.0098582183	0.0543939063	0.1071085853	0.0937002264	0.1024418019	-0.1055379245	-0.0539235597	-0.0505411934	-0.0427231943	-0.0683824893	0.1587877711	0.1680080473	0.1805740374	0.0066587032	0.0521049292	0.0980189983	-0.0631315455	0.223190242	-0.079372424	-0.0947744329	0.0656405609	0.0143132739	-0.0104946446	0.071727852	0.0611407492	0.0078236227	-0.0727067623	-0.1223264421	-0.0584573034	0.0126123098	0.0330912348	0.2241771417	0.008100466	0.0807510076	-0.0683731426	0.0062622417408846	0.0058736254273271	3.921567162127739e-05	3.449947566054346e-05	0.0447416841671639	0.0190892431962055	0.0003643992058038	0.0020018183021142	-0.0286350624515847	0.0099664260722463	0.0008199668016061	9.932964865355089e-05	0.0005840019990007	-0.0001380049276272	3.410583348368136e-07	1.9045360049388723e-08	3.796812293987984e-05	-8.749258598682018e-05	1.4415783595778296e-09	7.654952602661122e-09	-0.0001090110961474	3.4583552600006915e-08	1.1883419083257688e-08	1.1960221104374443e-15
1359.6259742673838	2.073902933996351	4.301073379638672	1848582.7899025325	2236.8999411239924	3.066982344676489	9.406380702557296	5003721.34660052	1344.418094917863	-0.4257488365406061	1807460.013942576	0.1812620718156797	1575.0723332617567	1308.7223236284003	1.190261	23.032478	0.0702811077959744	0.0469277161614666	-0.1468484705	-0.0022122049	-0.0739234449	-0.1276996808	-0.0213145289	0.1112330145	-0.0891292434	0.0215378454	-0.1803852465	-0.0086249693	-0.17080139	-0.1606725075	-0.0847965107	0.0344764308	0.060237726	-0.0240812958	-0.1992153371	0.1169427246	-0.1060000762	0.1114051074	0.1293224487	0.0579089858	0.14712047	0.1083149334	0.010698029	-0.0862963316	-0.0521833908	0.032279886	0.1574506132	0.0813519691	-0.253160331	-0.1686211654	-0.0432886403	-0.0863359741	0.0706530765	-0.0068172267	0.0870660753	0.0261732831	0.0562388566	-0.0193180529	-0.1459094519	0.106344931	-0.0234229936	-0.0102738016	-0.1419398936	0.0050712488	-0.2730826163	0.1385537459	0.0964556311	-0.1337944539	-0.0792434075	0.0109759805	0.1274083072	-0.1472122206	0.1111771338	0.1317369788	-0.0653933826	0.141069424	-0.068973669	-0.0218089164	0.0173621098	0.013708389	-0.1245875453	-0.1381277294	-0.0607013096	0.0223208123	0.1378467257	-0.182301947	-0.0435920054	0.116655088	0.0157273867	-0.183277658	0.0582723017	-0.0725252568	0.0460519552	0.0574769261	0.0162358481	0.0276110694	0.0875508306	-0.2203260103	-0.0734433164	-0.1297729943	-0.0158308732	-0.2031799872	0.1644220308	0.0156905309	0.0393896122	0.0758767427	-0.0783272495	-0.0019276610195362	-0.0081899027604208	3.7158770062393415e-06	6.707450722514824e-05	0.021416283904756	-0.0233254002624078	0.0005440742974015	0.0004586572162891	-0.028572100728148	6.29617234366997e-05	0.0008163649400194	3.9641786181194614e-09	-0.0001899979256843	-0.000773999924685	3.609921176433679e-08	5.990758834123857e-07	3.801035326556068e-05	4.2230325680840844e-08	1.4447869553727194e-09	1.783400407109885e-15	-0.0001089963901639	1.4705983499989405e-08	1.1880213068761118e-08	2.1626595070196063e-16
1359.260273864394	-0.3657004029896598	0.1337367847467995	1847588.4921059075	2243.039619415645	6.139678291652672	37.69564952499107	5031226.734268283	1343.9158243855877	-0.5022705322753609	1806109.7430339935	0.2522756875921743	1573.0938502494537	1311.065909732147	1.124068	21.751591	0.0380252674182238	0.0288800570034903	-0.0283250254	0.1595190433	0.0959307896	-0.1047460599	0.1629068361	0.0049654952	0.1076599265	-0.0713635461	-0.0261831119	0.0354526962	0.0201960547	-0.1181783445	0.0471771348	0.1463418177	-0.0658170382	0.0079356428	-0.1708545311	-0.1163598921	0.0489233521	-0.142995178	-0.0158711697	-0.0622912788	0.0782935017	-0.0794465134	0.1029444622	0.0079562941	0.0813606551	0.1295801296	0.039172877	0.0442204384	0.1306732775	0.0093081039	-0.050669182	-0.0830377175	0.2735033312	0.2579549908	-0.0017872641	-0.1314669257	-0.0511639343	0.1583882256	-0.0784642548	-0.192287928	0.0023348835	-0.0335406009	0.0444524829	0.0660279282	-0.1606895481	-0.0662880521	0.0772999345	0.0517016584	-0.0542040412	-0.0047739926	-0.0572907523	-0.0247853234	-0.0780525255	-0.0582908065	-0.190539941	-0.0475662469	0.0671044899	0.0679048973	0.1760328626	-0.1855858896	-0.0507344619	0.0525262435	-0.1390664326	0.212719336	0.0628447608	0.0133442276	0.1024140334	0.0490546794	-0.0712744179	0.0630927915	-0.0975526095	-0.1401617609	-0.0481122654	0.0456661944	0.0139154858	0.0323224227	-0.0237218833	-0.1002534775	-0.0764774045	-0.0948266328	0.0422244023	-0.1166284664	-0.1248632344	0.051179226	0.0387594602	0.0708988393	-0.0878535601	-0.0090267978546592	-0.007099136835123	8.148307950887994e-05	5.039774380380022e-05	0.0176018871460286	-0.0038143967587274	1.4549622632990106e-05	0.0003098264311015	-0.0285623571949429	9.743533205101155e-06	0.0008158082485315	9.493643931890884e-11	0.000352002044908	0.0005419999705922	1.2390543961941362e-07	2.93763968122054e-07	3.798081604089454e-05	-2.9537224666142947e-08	1.4425423871322719e-09	8.724476409782033e-16	-0.0001090066881703	-1.0298006399987911e-08	1.188245806585702e-08	1.0604893581419193e-16
1360.1462716003955	0.8859977360014	0.7849919881996065	1849997.880148457	2242.2745328156843	-0.7650865999607959	0.5853575054395709	5027795.080513796	1344.1531767759152	0.2373523903274872	1806747.7626367847	0.0563361571941718	1575.6446130386903	1322.7659614220097	1.196585	23.154854	0.0166011212073935	0.0153299394881905	0.1444951082	0.0386132207	0.1115220858	0.0208242795	-0.1336132737	0.1049226117	0.0137832178	0.0208568394	-0.1545461473	-0.0585618713	-0.145389493	-0.0268629443	-0.096502572	0.0582380895	-0.1629644411	0.1940502415	-0.012752393	0.0397699059	-0.1338214286	-0.0420724461	0.0475883221	0.289540155	-0.0071175743	-0.1266295335	-0.0502052672	0.0072251758	0.2005135381	-0.134967195	-0.0616559708	0.0600816818	-0.0454892596	0.0441697975	-0.0464964868	0.039991536	0.0563530211	0.0202004695	0.1034519754	-0.0074888505	0.0250291483	0.0865453661	0.1216305027	0.1662726731	0.0285903331	0.1622625409	-0.0804738904	0.190798785	-0.05157844	0.0418938698	0.0595131944	0.0497203479	-0.0360921145	-0.0144731356	-0.0645629873	-0.1427096553	0.0676447469	-0.0591219797	0.0810319834	-0.1029814815	0.072051918	0.0937207536	-0.013886352	-0.1121485282	0.0411043451	0.1511872758	0.0360833938	-0.1053723662	0.1900646224	0.0238231766	-0.1523367774	0.081184716	0.0176830139	-0.0659139548	-0.0345968485	-0.1400099258	0.0803168078	0.0317184517	0.016944046	-0.0866522725	0.0296585044	-0.1715251112	0.0482167372	0.0031578328	-0.0592028414	0.0113009625	-0.2411129071	0.0606653163	-0.0696293244	0.0658240966	-0.096900045	0.006262395277389	0.0152891931320482	3.9217594610264056e-05	0.000233759426629	0.0187006028591696	0.001098715713141	1.207176218302939e-06	0.0003497125472963	-0.0285755548214581	-1.3197626515200345e-05	0.0008165623333541	1.7417734563471918e-10	0.0003560020457778	4.000000869800043e-06	1.267374565979788e-07	1.6000006958401104e-11	3.79805981907122e-05	-2.1785018233799747e-10	1.4425258389243307e-09	4.745870194469873e-20	-0.0001090067641641	-7.599380001145628e-11	1.1882474633527716e-08	5.775057640181213e-21
1360.983813287114	0.8375416867183958	0.7014760769910955	1852276.9400295336	2247.792806331348	5.518273515663623	30.45134259367456	5052572.500194957	1345.0466967259715	0.8935199500563158	1809150.616373448	0.798377901148641	1575.3717750061774	1329.0475925988471	1.146118	22.178282	0.0380356727726931	0.020461892177833	0.0935515786	-0.1326317567	-0.0412622799	0.1696236278	0.1234393337	0.1042193539	-0.026068612	0.1140685266	0.0556725446	0.0094208908	0.0226190638	0.069582228	-0.100628766	0.326099861	0.1546665532	0.1594989877	-0.0849772747	0.0182198693	0.0302868239	0.0767956605	-0.0181264807	-0.0187287868	-0.1220884355	0.0604578624	-0.0228104333	-0.0473243812	0.0357333702	0.1616039464	0.0208071833	-0.0953559534	0.1253765726	0.0112535183	0.0465561953	0.0335095868	-0.0625453782	0.1421969967	0.0880194181	-0.0941887589	-0.0184468366	-0.0955729646	0.1580650862	-0.0197107345	-0.12207725	-0.1028567338	-0.0300762789	-0.0231448411	-0.1779149617	-0.0713348372	0.1029293437	0.0039955982	0.0826221916	-0.13128655	-0.0854973898	0.2094145023	-0.1391481516	0.047444567	-0.143676255	0.0282900976	-0.0190153949	0.1600040546	0.1012206653	-0.037545844	0.022337947	0.0283146647	0.1431578551	-0.06741641	0.0361554243	-0.1238916645	0.1747744486	0.1785479322	0.0294750358	0.0389774571	-0.0451809611	-0.0571816583	-0.1240885135	0.1053552419	0.0979372243	-0.0822757955	-0.080383669	-0.0986296648	0.0283787467	0.0762102814	0.163130429	-0.0101005496	0.0207909614	-0.1138025724	-0.0541217412	0.0606594461	-0.1054172954	-0.0076537954251989	-0.0139161907025879	5.858058441079561e-05	0.0001936603636707	0.0086440730463266	-0.010056529812843	0.0001011337918766	7.471999883023e-05	-0.028638057642091	-6.250282063290091e-05	0.0008201383455117	3.906602587068584e-09	0.0001570064802767	-0.0001989955655011	2.4651034848877793e-08	3.9599235089102593e-08	0.0001189914432329	8.10108450421878e-05	1.4158963562648462e-08	6.562757014449363e-09	-0.0001090093423534	-2.578189299990438e-09	1.1883036720320768e-08	6.6470600665851884e-18
1360.0579377680592	-0.9258755190546708	0.857245476784756	1849757.594085906	2240.840096997649	-6.952709333698749	48.3401670789017	5021364.340312433	1344.1458187370836	-0.9008779888879416	1806727.9820283847	0.8115811508627824	1572.7163457261054	1319.1104027608808	1.11928	21.658937	0.0215187540914556	0.0118710339390782	-0.0509998792	-0.148656679	-0.10485138	0.061451425	0.0793116139	0.0391793303	0.1384376283	-0.1113322807	0.0977255248	-0.1224542237	-0.0649291093	-0.1309783472	0.2138142339	-0.0517791094	0.0937153098	-0.0861235188	0.2474624271	-0.0346514864	0.1152478703	-0.1093870012	0.2095815429	-0.0406147562	-0.12608713	-0.0924934584	0.0425946426	-0.1205606648	-0.0798391831	0.164595712	0.0889752843	0.0071939465	0.0203923395	0.0287484783	-0.0883840697	0.1551566632	0.0771194473	-0.176237571	-0.0033524939	0.0431426417	-0.1641056755	-0.090492034	-0.0048172271	-0.2174360651	-0.0840794169	0.0968665769	0.0288639173	-0.1542045552	0.0655427859	0.1471689325	-0.1249985664	-0.0746697182	-0.0233552276	-0.0883533609	-0.0411762132	-0.0469545957	-0.1850501344	-0.0872483972	-0.2201214427	-0.0960710881	0.0318402302	-0.0926511009	-0.1501300348	-0.0856139418	0.0906521595	-0.0665117163	0.1204017024	0.1078029319	-0.155875843	-0.0076631393	-0.0263137118	0.1634887672	-0.0077652854	0.186296617	-0.073846864	-0.1072088296	0.0996992504	0.0167473656	-0.0423553713	-0.112882626	0.1005370877	-0.0965658305	-0.0681383409	0.030944652	0.0582388076	0.1732220293	-0.0742027735	0.0011607404	0.1025070756	0.0554119421	-0.1133587932	-0.0029427193645403	0.0047110760606585	8.659597258440468e-06	2.2194237649310547e-05	0.0050405184569939	-0.0036035545893326	1.2985605678300755e-05	2.540682631529617e-05	-0.0286419673364548	-3.9096943637989545e-06	0.0008203622929025	1.5285710018321312e-11	-2.5997928718388125e-05	-0.000183004408995	6.758922976463901e-10	3.34906137116415e-08	3.800141711107763e-05	-8.099002612182237e-05	1.4441077024501034e-09	6.559384331213469e-09	-0.0001089995025283	9.839825099999268e-09	1.1880891551416878e-08	9.682215799857562e-17
1359.5159336778945	-0.5420040901647099	0.2937684337552749	1848283.5739240767	2239.13227874394	-1.7078182537093198	2.9166431877027508	5013713.3617130285	1343.3525662775746	-0.793252459508949	1804596.1173245453	0.6292494645169967	1573.693151457528	1315.2537303810263	1.006474	19.476049	0.0139620886422768	0.0089860581607059	-0.1338223207	-0.0817410189	-0.1678172606	0.0241363878	-0.0409222776	0.1344098894	0.0638443715	0.0280876618	-0.141043334	-0.0388622908	0.0208712649	0.1302283514	0.3096330841	-0.117631806	0.0946461938	0.0173370912	0.1898973493	-0.1224385775	0.1440320979	0.1016043384	-0.0310831701	0.1957002551	0.1459395731	-0.0610036962	-0.063979547	0.0723875637	0.0075051291	0.0393841281	0.1020243907	0.1242632494	-0.004014797	0.090815699	0.136075797	-0.0656938173	0.1080200029	0.0974016291	-0.1392011434	-0.1348133925	0.1037309135	-0.1088936578	-0.0532979382	-0.0457245098	0.0314989132	0.2242380893	-0.0288606177	0.0358398534	0.0939380142	0.0855963011	-0.0575902462	0.0108451499	0.1311467687	0.3460895381	0.0847542236	0.0384156817	-0.0658437813	0.065851094	-0.0130298787	-0.0774325551	0.0591911145	0.0743195688	0.038462317	-0.0961610055	-0.0432451424	-0.1287237338	0.0662977552	0.0541389701	-0.0403935345	0.1228719619	-0.1569922243	0.0889845771	-0.0116750664	0.0036482301	0.1019430824	0.0143164472	0.0109925169	-0.1376869042	-0.1024869904	-0.0404591799	-0.0794580175	-0.0878559839	-0.1999238856	0.252287939	0.1050861744	0.0377948311	0.1118902656	0.1273912642	-0.0963353018	0.0500887521	-0.1206811645	-0.0027506665391285	0.0001920528254118	7.566166409481159e-06	3.688428774865548e-08	0.0018682635462425	-0.0031722549107514	1.0063201218786372e-05	3.490408678218602e-06	-0.0310391459683287	-0.0023971786318739	0.0009634285824432	5.746465393112824e-06	-0.0001899979256843	-0.0001639999969659	3.609921176433679e-08	2.6895999004819106e-08	3.801035326556068e-05	8.936154483052405e-09	1.4447869553727194e-09	7.98548569449776e-17	-0.0001089963901639	3.1123643999905358e-09	1.1880213068761118e-08	9.686812158328448e-18
