global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1617.9749788667802	5.400256333857897	29.16276847137233	2617843.032238958	2158.4372663641693	12.045835485410407	145.1021525415726	4658851.432829628	1554.1043489526323	1.5092884604857773	2.277951656955528	2415240.327433485	1680.2651284349963	1296.2097598548949	1.138827	20.41387	0.0821143142160809	0.043605536860564	-0.1711917998	-0.0386292173	-0.1080745168	-0.1915603319	-0.0381606676	0.0241654599	-0.2423094387	-0.0721654413	0.0445522633	-0.1247299067	0.0463272326	0.0091926519	0.0242587123	-0.1332280807	-0.1544506547	0.1131695712	0.0426822443	-0.0589235658	-0.0286923835	-0.0758611922	0.0402531929	-0.1071236676	-0.072840876	-0.3499977954	-0.0105639878	-0.0783279071	-0.0578563293	0.1516169741	0.0968773143	-0.0911817705	-0.1071839271	0.092444122	-0.0567227496	0.1251401297	-0.0472790304	0.1282540917	-0.1359090807	-0.159051785	0.0466548025	0.0748159781	0.0094576502	-0.0608326492	0.1258470387	-0.0458735016	-0.0739464491	-0.2448508613	0.0353778742	0.0473411323	-0.0053347617	0.0883317767	0.0727984468	-0.0622706158	-0.1051759976	0.1116201295	0.050645146	-0.0868881895	0.2300712805	-0.0936375927	-0.1218613461	0.0567501069	-0.0439827832	0.2005509607	-0.0926162168	0.1580214316	0.1086975352	-0.0153693543	-0.0343069268	0.0840143156	0.0119922478	-0.1381381387	-0.0664192832	0.0156800187	0.0289655931	-0.0136632608	-0.1549842465	0.1808259841	0.2057369648	-0.0979638151	-0.0989652446	-0.1916469769	0.1301804397	0.1033401944	-0.0141533203	-0.015891351329202	-0.0034338962815355	1.1791643672343335e-05	0.0002525350470681	-0.0248137399881329	-0.0261755607049138	0.0006851599782166	0.0006157216921986	-0.0305591313738347	0.0171052653037833	0.0002925901011128	0.0009338605103232	-0.0009109880221467	-0.000493983169932	8.298991764947564e-07	2.440193721760672e-07	0.0002020542133358	3.70663912201e-05	4.0825905126748975e-08	1.3739173580815067e-09	-0.0001189079255887	-0.0001769422773648	1.4139094767807817e-08	3.1308569519065275e-08	0.0	0.0	0.0	0.0
1622.0842183464922	4.10923947971196	16.885849101623418	2631157.2114087506	2152.9319139796885	-5.50535238448083	30.308904877308755	4635115.826232245	1556.491101266624	2.3867523139915647	5.696586608344089	2422664.548322188	1680.6687066656143	1290.5028774832178	1.338995	24.001944	0.062196882273719	0.0278424590075971	0.1000879028	-0.0557286442	-0.0382679984	-0.3700351695	-0.2447437817	0.0853775936	-0.1462315469	0.0189227328	0.1501919213	-0.01875054	0.0115224533	-0.1792999179	0.1677925059	-0.1694873298	0.0092756339	0.0495467033	0.1180415982	0.0164492436	0.0596688687	-0.3280320449	-0.0784002892	0.0044340483	-0.1402740586	0.0880994926	0.1358286861	-0.107510935	0.0566125038	0.0470662848	-0.0621316844	-0.1064222525	0.0415960577	-0.1469942171	-0.0914696896	0.0228241036	-0.1104723693	0.0703491993	-0.2408200691	0.0299097997	0.0812291958	-0.1099560056	0.0673186061	-0.0123387317	0.2755507025	0.0429070508	0.0304886939	-0.038025908	0.114578944	0.0738834298	-0.041312963	-0.0180543065	-0.0379927812	-0.0139092833	0.2543038005	-0.0431564766	0.0967501048	-0.0290165909	0.1675725094	-0.095758666	0.026093727	0.0851900954	0.133650375	0.0349555331	-0.2069283018	0.2721747536	0.0552063351	-0.0265308027	0.0663584833	-0.104595811	-0.0213146545	-0.2752655278	-0.0298551875	0.1748911422	0.0623207283	0.1170009478	0.0778758605	0.0335761921	-0.0105555896	0.0812216559	-0.2333182975	-0.0178812432	0.0475522525	0.0990808418	-0.0253948054	-0.0217747971675663	-0.0058834458383642	3.4614934932966194e-05	0.0004741417916886	-0.0370237678068434	-0.0122100278187104	0.0001490847793336	0.001370759382615	-0.0357668293092814	-0.0052076979354467	2.712011778685582e-05	0.0012792660788392	-0.00050101083226	0.0004099771898866	2.510118540418579e-07	1.6808129622739526e-07	0.0003929849014874	0.0001909306881516	1.544371327970615e-07	3.645452767804353e-08	5.809840999695083e-05	0.0001770063355856	3.3754252441737963e-09	3.133124283746004e-08	0.0	0.0	0.0	0.0
1628.5134137213736	6.429195374881374	41.33455316839605	2652055.938670441	2182.863687026441	29.93177304675237	895.9110377222916	4764893.876138668	1560.3929721277775	3.9018708611536113	15.224596217119624	2434826.227465759	1683.7642007696527	1342.505172721983	1.348497	24.172268	0.0670675609008956	0.0332303758991569	0.0395980105	-0.209269311	-0.1641006466	-0.1268574127	-0.3669975662	-0.028361863	-0.025885934	-0.1877219215	-0.0894697227	0.0045840001	-0.005886041	-0.1542488543	0.0791239136	-0.0661480022	-0.0140330906	0.1940636643	0.0656848513	0.1137662447	0.0479726772	-0.1662684088	-0.0506827877	0.1702404053	-0.0539954279	-0.0052129936	0.1674392228	-0.1331099176	0.2378867258	-0.1410180971	0.0168378441	-0.0270256383	-0.0349158134	-0.1101543296	-0.1786998026	0.0483716576	-0.1133184228	0.187620079	-0.1956723271	-0.1004838368	0.1883992936	-0.0701773869	-0.0340174922	-0.1036665014	0.1670051808	-0.1802817344	-0.1050321474	0.0329583071	0.0641389845	-0.0731397871	-0.0525923148	-0.0280650185	-0.1020922176	0.0732481264	0.1123306566	-0.1654514711	0.2005616618	0.0352306773	-0.0678634837	-0.067928272	-0.0392601499	0.1786541151	0.0984229364	0.1189566764	-0.1511511192	0.2952090411	0.0695473668	0.0627449647	0.0277018612	-0.046125759	0.0688443465	0.1604036961	-0.0501123081	0.0817252685	0.0359777843	0.0566280933	-0.1919047903	-0.0699445876	0.0221817502	-0.1412547676	0.110390827	-0.1018031446	-0.1391940985	0.0946861568	-0.0364975928	-0.0227678292686874	-0.000993032101121	9.861127538569845e-07	0.000518374049608	-0.0214579858547665	0.0155657819520768	0.0002422935677796	0.0004604451569433	-0.061779445049801	-0.0260126157405196	0.0006766561776639	0.0038166998306613	-0.0007589824816315	-0.0002579716493715	5.760544074235103e-07	6.654937187945213e-08	0.0004970260015719	0.0001040411000844	2.470348462385503e-07	1.0824550506792938e-08	-6.981146269061084e-05	-0.0001279098726875	4.873640323002549e-09	1.6360935530948236e-08	0.0	0.0	0.0	0.0
1624.7228102488136	-3.790603472559951	14.36867468618356	2639724.2101428024	2166.567404742217	-16.296282284223707	265.56881628710346	4694014.319291426	1555.875162261589	-4.5178098661886	20.41060598703105	2420747.5205425257	1682.2870230283745	1337.8336092430775	1.332639	23.888004	0.0213646973062911	0.0120049465089012	0.1240299528	-0.158464504	0.1394126574	-0.1067784281	-0.2640300112	-0.0895833668	0.1064699704	0.1053258054	-0.0205813747	0.1438408099	-0.1397915608	0.001634144	0.0193046041	-0.1135677068	0.0289590079	-0.057519951	-0.0450334838	0.0396634506	-0.0663047948	-0.2401334307	-0.1288914263	0.0726588587	0.0484203367	-0.0400531355	0.182286327	-0.0299359308	-0.0181756247	0.0900396259	-0.1045976031	-0.2032977435	-0.1220427914	0.0936306631	0.0051056995	-0.0903908836	0.0780529771	0.0165467432	-0.1564530987	0.0430222361	-0.0355909029	-0.1464506301	0.0911158466	-0.0115250563	0.1835526273	-0.2740688869	0.0185558296	-0.0702397621	-0.1223128157	-0.0071603567	-0.0397082185	-0.0998995601	-0.025846772	0.0443277937	0.1470198636	-0.0861810937	-0.0059974812	-0.1085391654	0.0495133053	-0.0464317696	-0.0354911547	0.0919111193	0.065878313	-0.1407627797	-0.2837856523	0.2063804071	-0.046818552	0.0953833855	0.1124426892	-0.0850814178	0.1109659499	0.0967074763	-0.0139781402	-0.0343949956	-0.0112128089	0.1181582309	-0.1292247655	0.0229705123	-0.0427945671	0.0908671921	0.0175581633	0.0226650338	0.1243862696	0.0901621419	-0.0474010431	-0.0237912509691824	-0.001023421700495	1.0473919770440825e-06	0.0005660236226786	-0.0214925236006564	-3.453774588989961e-05	1.192855891155277e-09	0.0004619285707247	-0.0660298379658428	-0.0042503929160418	1.8065839940738348e-05	0.0043599395017954	-0.0006659299396329	9.305254199860002e-05	4.434626844994779e-07	8.658775572401221e-09	0.0005290882220456	3.206222047370008e-05	2.799343467073742e-07	1.0279859817041523e-09	-0.0002658235990956	-0.0001960121364049	7.066218583613827e-08	3.842075761804808e-08	0.0	0.0	0.0	0.0
1620.614653721322	-4.108156527491701	16.87695005437267	2626391.8558562803	2175.917679829813	9.350275087595946	87.42764421371739	4734617.749395957	1556.232430212552	0.3572679509629779	0.1276403887852848	2421859.3768452653	1684.4961490900755	1330.4878336688664	1.271912	22.799458	0.0683429678878273	0.0415364455125666	-0.0929256119	-0.1371601125	0.0637374361	0.0985389604	-0.0220867721	-0.2139169138	0.0083027576	-0.0279840019	-0.0556881811	0.0714812219	-0.2596737149	-0.0623335251	0.186198815	-0.1418720928	-0.1554006478	-0.0460487317	-0.1208019983	-0.1180673343	-0.1599472573	-0.0961451108	-0.1402516342	0.2772152698	-0.058233186	0.0130043694	0.0652182524	-0.0242657781	-0.1837702516	-0.0512446308	0.0287684643	-0.054138029	-0.0519657129	0.1540130352	0.1627433963	0.0381286281	-0.0453634398	0.0277129254	-0.0832532936	-0.118631135	-0.1790537254	0.090656051	0.0948970482	-0.0286035594	0.1671736078	-0.1150187854	0.0282031443	0.1806734221	-0.0268425839	-0.1023124398	0.0389013638	-0.0994303121	-0.2878838289	-0.0417419866	0.1168644615	-0.1169484432	-0.0752057592	-0.0210228994	0.1117805861	-0.0754451319	-0.1099258707	0.0743290268	-0.0926471035	-0.0294472547	-0.2199630521	0.0479202663	-0.0371203071	0.0502064154	0.1637749649	-0.1691952763	0.1407069621	0.1218300407	0.133528758	0.1002785341	0.0082134385	-0.015838214	0.0056382755	-0.000800882	0.0151465997	0.0154788684	0.0739294632	-0.0181652806	0.0892418327	0.0855149763	-0.0580456054	-0.0239205477605253	-0.0001292967913428	1.6717660251569012e-08	0.0005721926051635	-0.0213743255633147	0.0001181980373416	1.3970776031429691e-08	0.0004568617932865	-0.0297139052853481	0.0363159326804947	0.0013188469664542	0.0008829161673066	-0.0007420230994682	-7.60931598353e-05	5.505982801443943e-07	5.7901689737205135e-09	0.0007639788164557	0.0002348905944101	5.836636319930522e-07	5.51735913423301e-08	5.878345423196082e-05	0.0003246070533275	3.455494491441032e-09	1.0536973907000193e-07	0.0	0.0	0.0	0.0
1618.7368659627994	-1.8777877585225724	3.5260868660572267	2620309.041227066	2167.163086627596	-8.754593202217166	76.642902136307	4696595.844041249	1552.8786830601466	-3.353747152405276	11.2476199622665	2411432.2043026155	1680.8250825038842	1304.6114331493227	1.28341	23.005564	0.1249573876836477	0.0942847844416504	-0.0519540018	0.0356273402	-0.1703000927	-0.0238868713	-0.0101023048	0.1330924972	-0.0819415439	-0.0880698962	0.053585072	-0.0627000284	-0.0950501178	-0.0222104091	0.0275475755	-0.1480002118	0.027087417	0.1293090313	0.0195762077	-0.1181816722	0.0299795962	0.0025253619	-0.0313719245	0.023667966	-0.2200203565	0.06276706	0.0161376646	-0.1196915487	-0.0240836467	-0.1539376411	0.1809633429	-0.101465874	-0.2092614102	-0.0708805634	0.1054627274	-0.115883462	0.1631813133	0.01126444	-0.1519134513	0.0271486039	0.0717337597	0.1226961477	0.0256825227	-0.0533613552	0.0104859541	0.1637918153	0.0448609364	0.0781098892	0.0638856543	-0.0730874047	-0.0997724537	0.0859254701	-0.1937977268	-0.0180238892	0.0305412149	-0.1842739853	0.1544593589	0.01170351	0.0942691773	-0.1118998427	0.0753460411	0.0548839871	0.0416857894	0.1106119663	-0.0710391291	-0.0623458371	0.1091496617	0.0496271642	-0.0047067136	-0.116887334	0.1152026725	0.0610350746	-0.0277845461	0.0997555266	-0.0594113122	0.0114261447	-0.0393160767	-0.1879664061	-0.0770852223	-0.0525191469	0.1377999045	-0.0259792804	0.0537909769	0.0807510076	-0.0683731426	-0.0238757976803469	4.475008017839829e-05	2.0025696759730758e-09	0.0005700537148728	-0.0202761798294659	0.0010981457338487	1.2059240527703182e-06	0.0004111234684768	0.0603650960048796	0.0900790012902277	0.0081142264734448	0.0036439448156783	-0.0002020181713588	0.0005400049281094	4.081134155915348e-08	2.916053223824383e-07	0.0006299938082301	-0.0001339850082256	3.9689219840826393e-07	1.7951982429214125e-08	5.8063578979104815e-05	-7.198752528560023e-07	3.371379203862742e-09	5.182203796744934e-13	0.0	0.0	0.0	0.0
1621.7347526448775	2.9978866820781604	8.987324558581602	2630023.607936142	2172.3455274572325	5.182440829636562	26.857692952684094	4719085.090663441	1553.971140953371	1.0924578932244913	1.193464248468494	2414826.306915922	1683.9850714105576	1317.1953262269028	1.19793	21.473305	0.0841573325231074	0.0412184058261463	-0.0743295499	-0.0935519839	0.0018768481	-0.0702193599	-0.0376675723	-0.0898033111	-0.0728831382	0.0544102847	-0.1181439458	-0.1404670285	-0.0496489788	0.0421758774	-0.0979866064	-0.0631884525	-0.1201770252	0.0620645175	-0.1047131772	-0.1142805538	0.0516548908	-0.0034450724	-0.0239962633	-0.1818821158	0.1459344971	0.0122269978	-0.0769064996	0.1416303004	-0.0787807142	0.1034911717	0.1410426184	-0.0033748433	0.0467094393	-0.1538102125	0.1313833283	-0.106512873	0.0346379564	0.0205758868	-0.0542558366	-0.1030290522	-0.0621378997	0.0519365091	0.1182121289	-0.0227480859	-0.1645675144	-0.018055328	0.1068887401	-0.0975439816	0.0252057484	-0.0842722032	0.1169248801	0.0609305444	0.0841951259	0.0584627669	-0.0942771671	-0.0248551841	-0.0327455801	0.1849667578	0.063645807	-0.103502848	-0.0436463758	0.1260973361	-0.0542437273	0.0204685178	-0.1496318329	-0.1742229562	0.019600252	0.0147524118	0.0273548148	0.054358243	0.081371764	0.1047599386	-0.0773656799	-0.1254787531	-0.0623098773	0.0238789335	-0.0393878363	-0.0187698726	0.1007041624	0.1331844717	0.0814410882	0.0683353325	-0.0756640768	0.0758767427	-0.0783272495	-0.0239714260298455	-9.562834949860058e-05	9.1447812278265e-09	0.0005746292659043	-0.0384496292714402	-0.0181734494419743	0.0003302742646199	0.0014783739911111	0.0518939820174253	-0.0084711139874542	7.175977218844379e-05	0.0026929853696248	-0.0006859704516342	-0.0004839522802754	4.705554605152284e-07	2.3420980958375938e-07	0.0002555794609475	-0.0003744143472825	6.532086085821467e-08	1.4018610345105538e-07	-0.0002319126083465	-0.0002899761873256	5.3783457910077096e-08	8.408618921589426e-08	0.0	0.0	0.0	0.0
1620.2825056314798	-1.4522470133977097	2.1090213879225668	2625315.3980554263	2168.69907793208	-3.646449525152548	13.29659413948524	4703255.690623454	1554.7673585694642	0.7962176160931449	0.6339624921770507	2417301.539273069	1682.4061715919718	1307.4245626044085	1.232656	22.095787	0.0687440263584386	0.0340520242254824	0.0934617891	0.0956428	-0.0794483373	0.0379848174	-0.0578228038	0.1192589634	0.0591296617	0.0288408829	0.0854852227	0.065614111	-0.0795723435	-0.0203518246	0.0076070998	-0.0780215041	0.0841864314	-0.0644090052	-0.1163042543	0.02698677	0.0407123565	-0.057645326	0.1249113435	-0.1001248703	0.0212591845	0.1161319424	0.0665410999	0.0283236083	0.0275252354	-0.0101682008	0.0836442405	0.0498694791	-0.1749249802	-0.0018689964	0.0210581834	-0.1677797801	-0.0694156857	-0.1227183663	-0.0829190435	0.1107276168	0.0110006385	-0.0334374908	0.0180976833	-0.0999889441	0.0425484694	0.1249636124	0.0632175731	0.0831163402	-0.1659194482	-0.0035447089	0.03720618	0.1168666365	0.1021190689	0.073744202	-0.0930392808	-0.2209141075	-0.0493810378	-0.0248816977	-0.031772058	-0.0804624282	0.130106062	0.0011377109	0.1020493624	0.0267265358	-0.0795036523	-0.1457156303	-0.0286593998	0.0408529049	0.0433405607	-0.2100843647	0.1510063002	-0.0187425408	0.0563857817	0.0090290803	-0.0436342685	-0.0553645426	-0.0480208838	0.0327096744	0.0976466873	0.0791756758	-0.0411906965	0.1440737016	-0.0670131458	0.0708988393	-0.0878535601	-0.0338496745207095	-0.0098782484908639	9.757979324725686e-05	0.0011458004651579	-0.0308224128765886	0.0076272163948516	5.817442993389307e-05	0.0009500211355348	0.0358790499677823	-0.016014932049643	0.0002564780485546	0.0012873062265906	-0.0004179163796087	0.0002680540720255	1.7465410034524305e-07	7.185298552945196e-08	0.0006770519600647	0.0004214724991172	4.583993566274521e-07	1.7763906751209817e-07	-0.0002468586256654	-1.4946017318900006e-05	6.093918106541009e-08	2.2338343369685887e-10	0.0	0.0	0.0	0.0
1618.6273788355052	-1.6551267959746383	2.739444710753272	2619954.591515898	2174.980442372998	6.281364440917969	39.45553923962871	4730539.924705042	1554.9327108246223	0.1653522551580408	0.0273413682858498	2417815.7351924083	1685.3474733746357	1311.8490893296369	1.220358	21.87534	0.0511067577805883	0.0252556706875766	-0.1204316084	-0.0449662583	-0.023957837	0.0096892079	0.0396041759	-0.1236555011	-0.0111243826	-0.0001640119	-0.075117695	-0.0648142953	-0.0938028849	-0.0108642262	-0.1055579591	-0.0669845559	-0.101737412	0.0394775489	-0.1726273849	-0.0393627249	0.062017651	0.1441246929	-0.0294747585	-0.0457684545	0.045276582	-0.0683758641	-0.0034408292	0.1023400836	0.0158128434	0.0179111981	0.2053562747	-0.0556736699	0.000104181	0.0717033909	0.0794237697	-0.0929595091	0.0436369272	0.0721980762	-0.0422327744	-0.1007036308	-0.0677098669	0.1105156717	0.0567262377	-0.0461042215	-0.19436032	-0.0297336468	0.0541042428	0.0121497872	-0.1148724599	-0.1450512805	0.0597887062	-0.0779292521	0.0304162461	0.0428087231	-0.1953323446	-0.1089562535	0.0570301842	0.0396329565	0.0955373806	-0.0793081633	-0.064112789	0.0801643599	-0.0599175249	0.0549241826	-0.0767720072	-0.2294316446	-0.0367975319	0.0459431111	0.0230079966	0.0056122316	0.1159646897	0.1368508714	-0.0917390862	-0.0748835912	-0.1091282573	0.0124023971	-0.0204673588	-0.0271461532	0.1127483975	0.1516044849	0.0834504602	0.0677948088	-0.0544540144	0.0658240966	-0.096900045	-0.0238367793302103	0.0100128951904992	0.0001002580700959	0.0005681920488371	-0.039440586600989	-0.0086181737244004	7.427291834394547e-05	0.0015555598714301	0.041377991602971	0.0054989416351887	3.023835910721178e-05	0.0017121381890955	-0.0007419458451874	-0.0003240294655787	5.504836371908454e-07	1.0499509456321797e-07	0.0004820840479085	-0.0001949679121561	2.3240502924784493e-07	3.80124867705477e-08	-0.0002263210587903	2.05375668751e-05	5.122122165196244e-08	4.2179165314920466e-10	0.0	0.0	0.0	0.0
1618.1820500069484	-0.4453288285567396	0.1983177655437179	2618513.14696469	2169.388960565155	-5.591481807843138	31.264668807440767	4706248.462221962	1555.884420792401	0.9517099677786972	0.9057518627693292	2420776.330864505	1683.751502063115	1300.3037229222575	1.228012	22.012543	0.0298113929870709	0.0148226886676147	0.0731100203	0.1488087059	-0.0945671621	0.0295664761	0.0039384943	0.1515410374	0.0566329522	-0.0165697294	0.1273903318	0.1164689639	-0.1234378168	-0.0226345031	-0.0279405942	-0.1106831206	0.1672861402	-0.0295781966	-0.0989449663	-0.0175046864	0.039232534	0.1186473007	0.04810479	0.0370717326	-0.1440145509	0.1085604453	-0.0401655803	-0.0336577211	-0.0637573647	-0.1413688259	0.093675479	0.1587061415	-0.0202167139	0.0884384414	-0.0779918407	-0.1134223679	-0.1216593408	-0.0296793094	-0.0905413547	0.1495016003	-0.0093678331	0.0517580543	0.0108839771	-0.0831248929	-0.0286952692	0.1645185438	0.0330485725	0.1412837734	-0.1358586014	-0.0594284943	-0.0380073675	0.0315889845	-0.043514657	0.0135084097	-0.0852689606	-0.0648301027	-0.0144473887	-0.0357127608	-0.0817894302	-0.0727904173	0.1373209222	-0.0356234547	0.107784722	0.0405491544	-0.0439474441	-0.1924657302	-0.0200436578	0.1002317462	0.0298428545	-0.1836755754	0.1248731744	-0.0059302908	0.0202060905	0.0411562825	-0.0943638878	0.0010061431	0.02028757	-0.0513897459	0.0484667248	0.0178966352	-0.0303048452	0.0438327664	-0.0525356894	0.0606594461	-0.1054172954	-0.0238503255648225	-1.3546234612200891e-05	1.8350047216878944e-10	0.000568838029548	-0.0372359926887071	0.0022045939122819	4.860234318070416e-06	0.0013865191515134	0.0459761039110873	0.0045981123081162	2.114263679805059e-05	0.002113802130843	-0.0006359912461619	0.0001059545990255	4.044848651945666e-07	1.1226377054654488e-08	0.000637008600469	0.0001549245525605	4.057799570714741e-07	2.4001616986071138e-08	-2.729739973508837e-05	0.0001990236590552	7.451480322972024e-10	3.9610416863725123e-08	0.0	0.0	0.0	0.0
1615.7476149036795	-2.4344351032689246	5.92647427202798	2610640.355066929	2166.231518922739	-3.157441642415961	9.9694377252624	4692558.993574316	1552.7549687534206	-3.1294520389803893	9.793470064278516	2411047.992988436	1682.613572274369	1292.6871575333005	1.180955	21.169018	0.0621870666530132	0.0286222165635175	-0.0401859086	0.063953491	0.1610293178	0.0012168551	0.1225108358	-0.0223840939	-0.0112812077	0.1277683932	-0.0545697818	-0.0242454747	-0.1225612673	-0.0371574694	-0.1167560616	-0.0095002709	0.0563154478	-0.1325946665	-0.1418637106	-0.1445542795	0.0978654117	0.1079187849	-0.0825267061	-0.0492910502	0.1245981095	0.1538907777	-0.1306489308	-0.1838788209	-0.0630729362	0.1444961847	0.0714545843	-0.1111535478	-0.119576641	-0.0110427161	0.099734363	-0.054810694	0.0501649393	0.0822896699	0.0270199438	0.0775128811	-0.1707502549	-0.0268880382	0.103712145	0.0104123408	-0.1995837251	0.070837782	0.1788786477	0.0692527286	-0.013960169	0.0504690158	-0.039438014	-0.1384161323	0.0470608581	-0.196870755	0.0975697174	-0.1355183479	-0.0106501155	-0.037605749	0.1241312218	-0.0606750965	0.0011991801	-0.0636379407	0.0329692233	-0.0829550595	-0.0839687777	-0.226099345	-0.1049181334	0.0026905061	0.142915314	-0.0108048333	-0.0198543941	0.0379682427	-0.1486348282	0.198178781	-0.0124950029	-0.1280411795	-0.0107094571	-0.1125163488	-0.1131893112	0.1024879713	-0.0909492002	-0.1024395745	0.1719091375	0.0554119421	-0.1133587932	-0.0355577148183385	-0.0117073892535159	0.0001370629631333	0.0012643510831022	-0.0417269530940842	-0.0044909604053771	2.0168725362664865e-05	0.0017411386145159	0.0657088055686969	0.0197327016576096	0.0003893795147082	0.0043176471292648	-0.0003664314078862	0.0002695598382757	1.342719766854627e-07	7.266250641122158e-08	0.0005880432302605	-4.896537020850002e-05	3.4579484065520345e-07	2.397607479655461e-09	-0.0002338924979811	-0.000206595098246	5.470570061183887e-08	4.26815346192792e-08	0.0	0.0	0.0	0.0
1617.6556001285724	1.9079852248928544	3.640407618409437	2616809.640627332	2166.544207395621	0.3126884728822006	0.0977740810734026	4693913.80259952	1555.9068618480462	3.1518930946256205	9.93443007994867	2420846.1627458357	1683.460788104806	1287.9512563089686	1.221419	21.894356	0.0524690073999191	0.0244162772385468	-0.1291236095	0.0346279038	-0.1434954926	-0.0162019078	-0.0085703184	0.0480547305	-0.1143639333	-0.0820506067	-0.072993654	-0.1635492817	-0.0110676888	0.0555858337	-0.0394073153	-0.0978291438	-0.054681553	0.1449437334	0.0431398713	0.0492001016	0.0380332508	0.0970709424	0.0218806587	-0.0249059621	0.0509909571	0.1910003295	-0.0145804942	-0.094525031	0.0149730341	0.0702783687	-0.0208485803	-0.0076145919	0.0837912054	-0.1768463027	-0.0218171614	-0.0081443118	-0.013110178	-0.15102245	-0.0792659709	-0.0815336022	0.0921120789	0.1237859924	-0.011959795	-0.0422087266	-0.179503423	0.0397498951	0.0507596518	0.0016356587	-0.011211659	0.0249705002	-0.0353625419	0.0485215361	-0.0141645373	0.0466158897	0.143522369	-0.1097102083	-0.035990466	0.0125328839	-0.0536983604	-0.0617232154	0.0093780947	0.0616402726	0.034121562	0.1748551393	0.0255887437	-0.1874067241	-0.0340991773	0.0290709336	0.0051984734	-0.0072166858	-0.0568941623	0.1169771681	-0.1866638837	0.1120596119	-0.0180707277	-0.0449485945	-0.0330982489	-0.0296898752	-0.100004401	-0.1037324146	0.0350905985	-0.0198490639	0.0382852375	0.0500887521	-0.1206811645	-0.0237903558664385	0.0117673589518999	0.0001384707367028	0.0005659810322517	-0.051138195039627	-0.0094112419455427	8.857147495754418e-05	0.0026151149919109	0.0626237681119761	-0.0030850374567207	9.517456109370335e-06	0.0039217363325425	-0.0005780192567788	-0.0002115878488926	3.341062612071163e-07	4.4769417798997735e-08	0.0006479830214316	5.993979117109994e-05	4.198819960636253e-07	3.592778565635071e-09	5.868724287031189e-05	0.0002925797408514	3.4441924757189732e-09	8.560290475667933e-08	0.0	0.0	0.0	0.0
