global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
960.2471089259262	3.524317476540432	922074.5102005996	12.420813675448318	1391.7392284529549	5.9104880605423205	34.93386911381332	1936938.080014826	942.3399134563156	1.0781611247235787	1.1624314108652123	888004.5124928564	1046.793821676232	924.2305445374742	1.248296	28.514818	0.1374581766826345	0.0638799895360267	0.0978920895	0.0245541559	-0.1011748186	0.0666683062	-0.0645082332	0.0623048624	0.0071372391	-0.1147359204	0.0214608817	-0.0053104298	0.0629017521	-0.0552990998	0.0478582534	0.0439287867	-0.1538014079	0.07575796	-0.1023151976	0.1419133141	0.0365814442	-0.028600455	-0.0821651604	-0.0280333265	0.1257562377	0.1539867365	0.1113934609	-0.1393869169	-0.1131557673	-0.0205215694	0.1335461656	0.0967130945	-0.0416284231	-0.0195143993	-0.0795364973	0.0318467077	-0.1144028742	-0.0389225648	-0.1548138646	0.061380747	-0.0670736922	0.0749332231	0.0282274471	-0.0413933077	0.2152015368	-0.0600672703	0.1354486943	-0.1183701251	-0.0580110082	0.0448167795	-0.1033159676	0.0033513807	-0.0111019242	-0.1602025847	0.0443793465	-0.0452668765	0.0351392815	-0.2776163837	-0.0035256474	0.0991173166	0.0527452694	0.0103335371	-0.1088855323	0.0294894786	-0.2677086857	-0.0443833714	0.0009629117	-0.0894569384	0.0709656546	-0.0010294066	-0.0460132519	0.0142046704	0.0342988385	-0.0686981046	-0.0107128123	-0.044818919	0.1033401944	-0.0141533203	0.0199558185547203	-0.0208355594222383	0.0003982346941889	0.0004341205364376	-0.037134663798426	-0.0476712552283088	0.0022725485750425	0.0013789832554221	0.0919322198473366	0.0150403052638523	0.0002262107824298	0.008451533046059	-0.0031338169209143	-0.0003675943393575	9.820808493808785e-06	1.3512559832775033e-07	0.0005201346394199	-0.0005369795488174	2.7054004312446936e-07	2.883470358481385e-07	0.001191320503186	-0.0001736472471897	3.0153366456560774e-08	1.4192445413113443e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.7382718152852	-3.508837110641025	915348.1207560984	12.311937869011656	1394.083135809217	2.343907356262207	5.493901694740089	1943467.78954766	940.2977209129486	-2.042192543366923	4.1705503841834615	884159.8039540855	1049.114506495138	921.7415324209323	1.114098	25.449339	0.0597994128772903	0.0332112205445113	0.0344054474	0.0264577999	-0.1084986216	-0.1375842524	-0.0679647883	0.1916961088	-0.0139585799	-0.1383876164	0.0953896907	0.0937166704	-0.1771341079	0.0135926762	0.0264261088	0.0605453378	-0.1226043007	0.1709465264	-0.0507336563	0.159692777	0.0803628879	0.1018784848	-0.0199666773	-0.1069217671	0.1148260274	0.1648763133	0.0789737197	-0.0090815211	-0.0431954147	0.0262462575	-0.0426209049	-0.0391475965	0.161810273	-0.2331876664	-0.0280792006	0.0125558149	-0.1484959631	0.1276577179	-0.1075167545	0.0670503393	-0.1947907594	0.0508200918	-0.0006675136	-0.0632883976	0.1384932918	0.0015477827	0.0516517798	-0.1332834117	-0.1293675794	0.0389426418	-0.0862130884	0.009987034	0.0202676318	-0.1379944427	0.0508388187	-0.0695782751	0.0646462863	-0.2471851653	-0.0841130911	0.089965379	-0.0287504295	-0.0261578412	-0.0469348732	0.0193824573	-0.2952666614	-0.0569140715	0.0884022653	-0.028995025	0.0193562984	-0.0241714876	0.0180173204	0.0551654489	0.0362130059	2.56058e-05	-0.1400937996	-0.0417940223	0.0990808418	-0.0253948054	0.0380159268763833	0.0180601083216629	0.0014452106962705	0.0003261675125902	-0.0375669008853805	-0.0004322370869545	1.8682889933891299e-07	0.001411272042132	0.1096686590877595	0.0177364392404228	0.0003145812769292	0.0120272147861072	-0.0026728118947638	0.0004610050261504	7.143923424790856e-06	2.1252563413602299e-07	0.000520922492613	7.878531931000774e-07	2.7136024331014106e-07	6.207126538779879e-13	0.0011817008179646	-9.61968522140001e-06	9.253834375882175e-11	1.396416823178205e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.8579670673882	-2.880304747896957	909845.0213379308	8.296155440757756	1385.3421711240496	-8.740964685167455	76.40446362734458	1919172.931094696	937.893937137711	-2.4037837752376845	5.778176438095935	879645.0373196765	1045.0527763440914	931.7189270637356	1.365441	31.190758	0.1523194719451658	0.0704754188633504	0.0918220355	-0.1908249942	-0.0108270275	-0.1387810453	0.0438797067	0.016633637	0.0051729789	-0.0747702036	0.0113713113	-0.1319519937	-0.0798045282	0.0769346454	0.1061867604	0.0959958505	-0.1379667513	0.1475973322	0.0629003767	0.1721545145	0.0097785075	-0.0271117253	-0.0331400463	-0.2537512737	0.1451353002	0.0210419324	-0.1401858838	0.0687088746	0.0766746182	-0.0730752143	-0.0544368682	-0.0762158772	-0.2017346082	0.0816658173	-0.1014706112	0.0653109019	-0.1086901948	0.0439154127	-0.021110615	0.0542798302	-0.0760987924	0.1864014473	0.0132662661	0.0895946462	0.0579413767	0.0106277082	-0.0107846063	0.001855802	-0.142603488	-0.0617938289	0.1499203072	-0.177866558	0.0579129439	-0.1182387503	0.0529044645	-0.0684264479	0.0988634244	-0.1757456094	-0.0660708397	-0.0583188328	-0.028446718	0.0054069703	0.0202746235	0.1701814124	-0.0919120807	-0.0617526196	0.0804966615	-0.1415120323	0.0817726654	-0.013006929	-0.0721599725	0.0527286231	-0.0330191485	-0.0738203379	-0.0875312374	-0.0363925081	0.0946861568	-0.0364975928	0.0200580470466888	-0.0179578798296944	0.0004023252513271	0.0003224854479777	-0.0490017898654002	-0.0114348889800197	0.0001307566859853	0.0024011754100128	0.1652038255269161	0.0555351664391566	0.0030841547114248	0.0272923039687277	-0.0019701169602021	0.0007026949345617	3.881360836875964e-06	4.937801710586718e-07	0.0007949719599837	0.0002740494673706	6.319804171603255e-07	7.510311056616432e-08	0.0015527871499581	0.0003710863319935	1.3770506579239016e-07	2.4111479330749995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.5377617236678	1.6797946562795687	913052.414079877	2.8217100872653944	1383.0220467022486	-2.3201244218009838	5.382977332637347	1912749.981664477	940.3218436796502	2.427906541939251	5.894730176391412	884205.1697010965	1044.0045220935392	888.2610337568093	1.436184	32.806747	0.0851012092877562	0.0403765252756003	-0.0288586132	-0.1498957922	0.105192456	0.1585076948	-0.0271285141	-0.0376446089	0.1052332215	-0.0233483319	-0.1002973453	-0.1650141588	0.0436169717	-0.0569906325	0.0628861458	0.0988530236	-0.0614090746	0.0823940742	0.0791684706	0.065169492	0.0181020339	0.0182755749	-0.1239793489	-0.076454218	0.1508179313	0.1261502148	-0.0138823055	-0.0292791719	-0.1295700207	0.0488970472	0.0817666079	-0.1010931561	0.085107949	0.1163822942	0.0646235046	0.1050402307	-0.0373466534	-0.0282735145	-0.0256114462	0.0153801339	0.0733272862	0.2240223759	0.0458470097	0.1651627792	0.0519114074	0.0115988511	-0.0001969793	-0.0972130533	-0.0749914592	0.1003947976	-0.0022440327	0.1126457859	0.0851265998	-0.1065483353	0.0733109066	-0.0802092721	0.0667086254	-0.1246707545	-0.0496534526	-0.0294354554	0.0087560249	0.0870085682	-0.0087591635	0.1973965636	-0.0093214672	0.0420154936	-0.1146180649	-0.0382838984	0.1272770814	0.0841554058	0.0382628877	-0.0518413713	0.0166636264	0.1051646052	0.0379797736	0.0184208569	0.0901621419	-0.0474010431	0.0339820741142489	0.0139240270675601	0.0011547813611063	0.0001938785297781	-0.0712035023036605	-0.0222017124382603	0.0004929160351912	0.0050699387403073	0.1654737359682769	0.0002699104413608	7.285164635559324e-08	0.027381557295299	-0.0023510559071894	-0.0003809389469872	5.527463878730172e-06	1.4511448133179274e-07	0.0012269879174906	0.0004320159575068	1.5054993496679192e-06	1.866377875406036e-07	0.0017139434322754	0.0001611562823172	2.5971347330333283e-08	2.937602089039979e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.1065892217188	0.5688274980509505	914139.8099531884	0.323564722538904	1386.1165759222847	3.094529220036065	9.57611109365702	1921319.1620465189	941.822006685188	1.500163005537729	2.2504890431839923	887028.6922765143	1043.8806698572776	892.267711854026	1.103668	25.211084	0.0991331009543382	0.0429094026414696	-0.0673525439	-0.0230251645	-0.1909967262	-0.0058932589	-0.1196563253	-0.0131061355	0.114162698	-0.0114249384	0.0007846037	0.0134488583	-0.1452529253	-0.0471431617	-0.0025386499	0.1132859118	-0.0134222099	0.0203444328	0.086368553	0.0562214338	-0.0842317164	0.0076566588	-0.1042157751	-0.1381658314	0.1316187491	0.0264269402	-0.0418475983	0.0629967554	0.0375203794	0.0643060368	0.0135074759	-0.1027432473	-0.0449248049	0.1547525218	0.0951824489	0.1320554996	-0.0139376906	0.0283676329	-0.0677343397	-0.0589145335	0.0459720509	0.173615544	-0.0567146883	0.0094067445	-0.0641729094	0.1884186251	0.0783117871	-0.0598179106	0.0403133007	0.1055109012	0.1491133545	-0.0167125398	0.0933804518	-0.0909669381	0.0895093459	-0.1015152326	0.0059073959	-0.1202601605	-0.0821893161	0.0355851055	-0.0379306804	0.0038530568	0.0758822716	-0.0678387278	-0.0658798524	0.0657964087	-0.1093365664	-0.1067444456	0.0839054405	0.0638130559	0.0351904303	-0.055875649	0.0713558767	0.2118345346	-0.0424494078	0.0675723745	0.0855149763	-0.0580456054	0.0409997722699841	0.0070176981557351	0.0016809813261905	4.92480874050092e-05	-0.041925821592315	0.0292776807113455	0.0008571825878354	0.0017577745161906	0.1823531354303895	0.0168793994621125	0.0002849141262015	0.0332526660012939	-0.0020987174978315	0.0002523384093578	4.404615135704112e-06	6.36746728372751e-08	0.0007480062722455	-0.000478981645245	5.595133833186091e-07	2.2942341648170282e-07	0.0019017898301753	0.0001878463978998	3.52862692039675e-08	3.616804558158196e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.2525060898402	0.1459168681213896	914418.8554030998	0.021291732402355	1378.8333124433243	-7.283263478960407	53.04592690395845	1901181.30350343	941.3122772155516	-0.5097294696363406	0.2598241322157451	886068.8032367275	1044.4187373892344	892.7446619992876	1.135377	25.935423	0.0842343806135979	0.0376978510455921	0.0052147911	-0.1242998603	0.0286918363	0.1504295629	-0.059860739	-0.0226725194	0.0648550448	0.0038728458	-0.0782296224	-0.1168699697	-0.0534855435	-0.0222274441	0.1394846994	0.1015269505	-0.0302090741	0.0630061718	0.0490225365	0.1619147084	-0.0200392488	-0.0885383011	0.066087322	-0.0133418199	0.158082406	-0.0321391335	0.0755141581	0.0724189017	0.3561448179	-0.0151348326	0.0899528668	-0.0371086671	0.0859368599	0.1164322126	0.0193266123	0.0954767746	-0.0440266313	-0.0174304348	-0.0194560708	0.0486257085	-0.0555019185	0.1794795209	0.1656385961	0.0489014719	-0.0664051764	0.1246869517	-0.0796461482	0.0664982859	0.0433273935	0.0297796704	0.0528950633	-0.126512813	0.0734861242	-0.0989281854	0.1030674857	-0.0857628093	0.0408008764	-0.0645093084	0.0720981249	-0.0569941532	-0.0975712643	0.0720597827	0.0729847481	0.01100943	-0.0284661866	-0.0193926456	-0.0437471229	-0.2041281181	0.1092661149	0.0497829211	-0.0450174761	0.0877054821	-0.0483612363	0.1160205506	0.0818709285	0.1095537286	0.0807510076	-0.0683731426	0.0506591700529668	0.0096593977829827	0.0025663515104554	9.330396552989108e-05	-0.0373424822068102	0.0045833393855048	2.1006999922719523e-05	0.0013944609773659	0.156988705689244	-0.0253644297411455	0.0006433542960935	0.024645453713984	-0.0024729316937235	-0.000374214195892	6.115391161822178e-06	1.4003626440709613e-07	0.0010778847272767	0.0003298784550312	1.161835485296366e-06	1.0881979509377155e-07	0.0017133382070192	-0.000188451623156	3.5514014270168697e-08	2.935527811631767e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.0645435420236	2.812037452183404	919804.79867947	7.907554632482128	1382.19484097617	3.361528532845796	11.299874077136408	1910462.57842114	943.488626380522	2.176349164970361	4.736495687867188	890170.7881094042	1046.333465576172	892.3338596802871	1.168626	26.694918	0.173497671700772	0.0998061014099154	-0.0278672019	-0.0210827945	0.0415705664	0.2167618175	-0.0237163043	0.0428957311	0.0678669847	-0.0205806673	-0.106526507	-0.0251079268	-0.023491284	-0.1368713795	0.0526033724	0.039575926	-0.1422460861	-0.0232452247	-0.1335108924	-0.0466049321	0.2823754635	-0.0299315762	-0.0460689883	0.1336104984	0.0873274607	0.1901276953	0.0444893394	-0.027585919	0.1725875337	-0.076553724	-0.0973301874	0.1894657444	-0.0917808439	-0.0548268567	-0.024130124	0.0587915764	-0.043598696	-0.1492998957	-0.0850539729	0.0525573979	-0.1758540681	-0.0564815442	0.0947854114	0.0823918614	0.2004202171	0.0129916586	0.0339215327	-0.0146960237	0.0338353922	-0.1792783851	-0.0224973401	0.0435981118	0.006825119	-0.0727243987	0.0714083977	-0.018047526	-0.0992616136	-0.1028696719	0.3066015577	-0.5120241893	0.1424804438	0.0241569657	0.0239440155	-0.1026763302	-0.023365493	0.4788935503	0.2662225775	-0.0971247698	-0.1001453732	-0.1598451633	0.3527030907	0.0456391774	0.0037324182	-0.0460690349	0.1388784358	-0.0266858565	0.0758767427	-0.0783272495	0.0203216800891112	-0.0303374899638556	0.0004129706816441	0.000920363297307	-0.0378826751433791	-0.0005401929365689	2.918084087189324e-07	0.0014350970760187	0.0807225507135314	-0.0762661549757126	0.0058165263947794	0.0065161301936986	-0.0015360625196791	0.0009368691740443	2.3594880643629057e-06	8.77723849274636e-07	0.0013377855220426	0.0002599007947659	1.789670102986792e-06	6.754842311994646e-08	0.0015830314993368	-0.0001303067076824	1.6979838067026457e-08	2.5059887278925166e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.7205310986184	2.655987556594823	924906.3799366086	7.054269900786539	1384.0560640607562	1.861223084586072	3.464151370596093	1915611.188463352	944.9474275274928	1.4588011469708135	2.128100786403361	892925.6407908262	1047.7646942955046	931.27274531923	1.323129	30.224222	0.1286982496297858	0.0648005409057408	-0.0360999893	0.0159180044	0.0131573606	0.1426437737	0.1203209494	0.1948007025	0.0954553305	-0.0812321337	-0.1236320721	0.1066569834	0.0162559946	-0.1351095455	0.0053076266	0.0715385982	-0.0552502867	-0.08084569	-0.1782970118	-0.0680275677	0.0146028376	-0.101780392	-0.111740991	0.173453251	-0.1090238325	-0.0109646736	0.0418134121	-0.0302662128	-0.0720527047	0.1072076192	0.0284720091	0.0448824481	-0.0143119677	0.0770162074	0.1389885621	0.1053550721	-0.0183976283	-0.1298719349	-0.0793600875	-0.005254554	0.055003627	-0.0698668551	0.0189635433	-0.0420567591	0.1143521169	-0.1597136676	-0.0627062539	-0.0633129857	0.0300713292	0.1102735119	-0.0265167005	0.1228112297	0.0648576765	-0.0604251878	0.0350594514	-0.0588218298	-0.0503274333	0.0240506741	0.1039868677	-0.012040724	0.0123902346	-0.122617505	0.0069384588	0.1543839553	0.1423289226	0.1345686829	-0.123205653	0.2259492126	0.0470967955	-0.0668594918	0.0984794449	-0.0628007959	-0.2688175747	0.181821442	-0.0646689556	-0.1035213937	0.0708988393	-0.0878535601	0.0291906195318034	0.0088689394426922	0.0008520922686505	7.865808683814146e-05	-0.0420496403645529	-0.0041669652211738	1.736359915447204e-05	0.0017681722547882	0.1265002054744712	0.0457776547609397	0.0020955936754117	0.0160023019850834	-0.0008451416704027	0.0006909208492764	7.142644430510661e-07	4.773716199648218e-07	0.0019152797719093	0.0005774942498666	3.66829660468494e-06	3.334996086291024e-07	0.0017123102042933	0.0001292787049565	1.6712983555229806e-08	2.932006235726963e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.6659449550492	-5.054586143569168	915209.7302367372	25.54884108276143	1396.0897823742455	12.033718313489317	144.81037644840816	1949066.680449768	941.168468521302	-3.778959006190803	14.280531170470582	885798.086138733	1047.3638422183026	933.105052358911	1.338931	30.585192	0.1482723266676595	0.0683888200476213	0.0119059606	-0.0598900641	-0.1359419008	-0.1348181688	0.0982107116	0.1063746475	0.049462002	-0.1365286497	0.0997923967	0.0435419438	-0.2062309701	0.2311070001	-0.0773997176	0.0956439751	-0.0166336057	0.0094259066	-0.0577274566	0.1389183962	-0.1036886971	0.2216361932	0.100319002	0.1330851055	-0.3590096028	-0.0960500534	0.090370951	0.0762074416	0.0409261841	-0.027878783	-0.1035143833	0.0856064366	-0.0180370514	0.0993074556	0.0336008897	0.0684058009	-0.072733972	0.112816657	-0.0187540038	-0.0528660209	-0.10008578	0.0656604372	-0.160765331	-0.2653861921	-0.0818466185	0.0599230461	0.0776533505	0.1269270979	0.1754602306	-0.2104721257	-0.1428523824	0.0890409228	0.1002785036	-0.0592678639	0.0714035334	-0.0759701032	0.0029791608	0.0525368575	-0.0313600107	0.0099137802	-0.1097032221	-0.0581191502	0.1404849077	-0.1184717478	-0.0532704165	0.0641254992	-0.0276180225	0.141854868	0.0239498141	-0.0620469759	0.0217003233	0.0660899069	-0.0634632723	0.1488776211	-0.1053163681	-0.0289415893	0.0658240966	-0.096900045	0.0382681816267478	0.0090775620949443	0.0014644537250177	8.24021335875713e-05	-0.058844082164299	-0.016794441799746	0.000282053275365	0.0034626260057587	0.1689015115230603	0.0424013060485891	0.0017978707546261	0.0285277205947744	-0.0015659406358706	-0.0007207989654678	2.4521700750708187e-06	5.195511486195948e-07	0.0013928826929401	-0.0005223970789691	1.940122196292065e-06	2.728987081155525e-07	0.0020690944943438	0.0003567842900504	1.2729502962683924e-07	4.281152026523825e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.3604735037025	-0.3054714513467615	914625.355280226	0.0933128075878969	1380.661972114018	-15.427810260227488	238.01732942558056	1906227.4812417692	942.4473138525784	1.2788453312764432	1.6354453813275558	888206.9393879405	1046.4455508220983	910.7322526849148	1.096402	25.045105	0.1633228557397345	0.0747854416270526	-0.0104140804	-0.1210560784	0.035613072	0.0159441644	-0.0152167753	0.0929523706	0.0380759727	0.0009639871	-0.0318256333	-0.034228424	-0.1421338331	-0.0137365776	-0.0542221075	0.1177644384	-0.0109700175	-0.010775042	-0.0638320745	0.1052863436	0.0286586447	-0.0292252746	0.1097549317	0.1429124383	-0.0114701398	-0.1231342994	0.0680720112	0.03923297	0.1402861786	-0.050254642	-0.0256270088	0.0412842915	0.0979877363	0.1334811025	0.0102364237	0.1035142416	-0.005590616	-0.0261200872	-0.0382160308	0.0195148222	-0.0735490565	0.0474606074	0.1524440024	-0.0976303684	-0.0801924703	0.0061477047	-0.0217638181	0.1125986867	-0.0665006584	-0.0213856175	-0.0129645123	0.0258480784	0.0947090241	-0.0632877392	0.0960268944	-0.1141109908	0.0549801608	0.1354367052	0.0667109589	-0.0770593884	-0.1011061566	-0.0222720439	-0.0142172994	-0.0585362877	-0.004410458	-0.1277535237	-0.0110567794	0.0649606989	0.0313252716	-0.047875905	-0.1742060412	0.043621181	-0.0041740938	-0.057204619	0.0038959586	-0.0838913042	0.0606594461	-0.1054172954	0.045380577121989	0.0071123954952412	0.0020593967799247	5.058616968072736e-05	-0.0978077315662915	-0.0389636494019925	0.0015181659747213	0.0095663523541437	0.1203874959031594	-0.0485140156199008	0.0023536097115679	0.0144931491698332	-0.0025186431878897	-0.0009527025520191	6.343563507903191e-06	9.07642152623706e-07	0.0013258470083929	-6.703568454719997e-05	1.757870289664403e-06	4.493783002711705e-09	0.0017141768264581	-0.0003549176678856	1.2596655097742394e-07	2.938402192365963e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.7688156122944	3.40834210859191	921156.1794218264	11.616795929200746	1382.092671394348	1.430699280329918	2.046900430736545	1910180.152321965	943.3686193749608	0.9213055223823404	0.848803865572197	889944.3520214196	1047.8765872554557	895.7942549459453	1.433108	32.736485	0.0895108056279218	0.045391871841685	-0.0291039466	0.0161210931	-0.190574096	0.1682548215	0.0682423661	-0.0291598911	0.0220336078	-0.090482099	-0.0925768477	-0.0473657589	-0.0397373835	0.0152340623	0.2479632423	0.1220348576	-0.1170238269	-0.0182428283	-0.0785955705	0.1605489312	0.11040493	0.0209387035	0.0687571872	0.147649154	0.0325536151	-0.0508103892	-0.1999253777	0.1534951757	-0.0609916948	-0.0227517471	-0.1109324117	-0.185446812	-0.0473416138	0.0286267771	-0.0054453303	0.0816590917	-0.0738149486	-0.0598290909	0.0045836862	0.0340391809	-0.2248447539	0.0334742695	0.0904899597	-0.0026797676	-0.0457148957	0.0199503269	-0.1450178804	0.0480408837	-0.1295829076	0.0332668143	-0.0243374068	0.1276553897	0.1100955017	-0.0636195676	0.1325740442	-0.100344316	0.022093393	0.1020374731	-0.0592123409	0.0559078028	-0.0240470703	-0.1158043012	0.0796817501	-0.0017648613	-0.0088327724	0.0651088458	0.0245633493	0.0712114221	-0.0013156247	0.015027079	-0.1433248879	-0.068331055	0.0544373383	-0.2557122194	0.1227820305	0.0683926998	0.0554119421	-0.1133587932	0.0700491063035286	0.0246685291815396	0.004906877293923	0.0006085363319804	-0.0819896448694805	0.0158180866968109	0.0002502118667478	0.0067223018658235	0.1210483961367856	0.0006609002336261	4.367891188071575e-07	0.0146527142072881	-0.0030682502492662	-0.0005496070613764	9.414159592122098e-06	3.0206792191491177e-07	0.0012228927671129	-0.00010295424128	1.4954667198570455e-06	1.0599575797540464e-08	0.0020288813141205	0.0003147044876624	9.903891455485377e-08	4.116359386787328e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.1830678373911	-2.5857477749032114	916199.4253545996	6.686091555416909	1391.8935089792524	9.800837584904455	96.05641736567584	1937367.540338576	941.0384062188696	-2.3302131560911903	5.429893352820466	885553.2819789501	1048.6596222369124	934.735313652599	1.515868	34.626961	0.1057214077174121	0.0558760700579862	-0.0069689748	-0.1222767973	0.0549743345	0.0018750698	0.1588501453	0.187094897	0.1233368734	-0.0279527899	-0.0304780514	-0.0437498115	0.0100972884	0.0913840322	-0.2339178241	0.1445464852	0.0034971969	-0.0670112753	0.070269309	0.0435182585	-0.0326596611	-0.0136119033	-0.1687041675	0.0816174244	0.1400495898	-0.0882780645	0.1347819955	0.0910474257	-0.0971578555	-0.0826991886	-0.0903541287	-0.0316318038	-0.0413012903	-0.0267103884	0.122039926	0.1204214675	-0.04476232	-0.0244567095	0.11271542	0.0094775902	0.0757611425	-0.0021763763	0.0320261939	-0.1546065278	0.1188173672	-0.0904490004	-0.0986300805	0.1321752453	-0.0685201412	0.0221595523	-0.0603499027	0.0465464621	0.136327044	-0.0462136067	0.1329818415	-0.1142614386	0.0410367079	0.1995519621	-0.0222823487	0.0317233034	-0.0344492654	0.0051985256	0.05647963	0.1010662559	0.0641724511	0.0639668461	-0.0988218823	0.2060523209	0.0412667121	0.0059408478	0.0414158016	-0.1310645344	-0.0295416762	0.0114106745	-0.0638353642	0.0453247386	0.0500887521	-0.1206811645	0.0698536252982506	-0.000195481005278	0.0048795289673083	3.821282342450196e-08	-0.0698259619091032	0.0121636829603773	0.0001479551831605	0.0048756649565315	0.1677033969701824	0.0466550008333968	0.0021766891027642	0.0281244293553385	-0.0024120044052269	0.0006562458440393	5.817765250833971e-06	4.306586078188533e-07	0.0010181416619119	-0.000204751105201	1.0366124437207258e-06	4.1923015081030976e-08	0.0019557334049936	-7.314790912690003e-05	5.350616609637225e-09	3.824893151407861e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
