global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1174.6467994838083	-1.6240404792883965	1379795.1035375542	2.6375074783672843	1693.6720116232984	2.489132616488405	6.195781182466413	2868524.8829561104	1166.599670535485	-0.0600302694269885	0.0036036332474768	1360954.7912935023	1306.922161154551	1137.9269475004726	1.182744	21.770967	0.0719764575766331	0.0374961600984805	0.1006133279	0.0761082806	0.1516786496	-0.1068740876	-0.0275213811	-0.051829416	0.0874369268	-0.0348236036	-0.0427667216	-0.1783453941	0.1749581911	0.0401808297	-0.0089781619	-0.0915502169	-0.1487989231	0.1019240622	-0.0285732318	0.0464054976	0.0299234669	0.0974622528	-0.0344204342	0.110475543	0.0056208442	0.0551843951	0.1009630383	-0.1790338775	-0.0646511875	-0.0656695938	-0.1124447574	0.1870356442	-0.072936944	0.0561448951	0.1564153866	-0.0606680813	0.1447931778	-0.0018943281	-0.0373616858	0.1346031038	-0.0707889902	0.0808487015	-0.0784568802	-0.067513378	0.1457647113	0.0264594475	-0.0503287887	-0.0850209182	-0.1538617774	0.0618703712	0.1201220943	0.1248028171	0.0309731729	-0.0343979464	0.0163817082	0.2181190273	0.0240205712	-0.0230643191	0.0011288527	0.0534830913	-0.0274223586	0.1165907966	0.1172929675	0.1524316576	-0.0933332939	0.0553064584	0.2052520066	-0.074180387	-0.0445495625	0.0881231073	-0.0514279471	-0.0785927817	-0.1009224006	0.0937787179	-0.240094522	0.1094010839	-0.0105778411	-0.0223468805	0.0223019886	0.1388297838	-0.1007377487	-0.1666326596	-0.0310685992	-0.1037670847	-0.0096861754	-0.2309008721	-0.0361824264	0.0653559327	0.0864486085	0.0348834378	0.0012533049	0.0025603653	0.2332827709	0.0227593716	0.1074583966	-0.0028345346	0.0046493719849252	0.0202317898314703	2.1616659854207293e-05	0.0004093253197847	-0.0065713487799001	1.0196990643900755e-05	1.0397861819179951e-10	4.3182624787094525e-05	0.0396704627385702	0.0122373632390876	0.0001497530590453	0.0015737456138922	-0.0003740176339879	-0.0003680231213656	1.3988919053390672e-07	1.3544101785971598e-07	-0.0003219792164161	-0.0004209795531796	1.0367061580392577e-07	1.772237841953607e-07	-0.0001100603555243	9.394757632999982e-07	8.826147098281143e-13	1.2113281858135312e-08
1174.7174536258797	0.070654142071362	1379961.0958532707	0.0049920077918402	1690.4656559612258	-3.2063556620726104	10.280716631705088	2857674.1339844177	1165.8235456086773	-0.7761249268078245	0.602369902012451	1359144.5394955876	1305.6851564769408	1123.9283432135906	1.272516	23.423418	0.1701337690095365	0.0911326938099039	-0.1707915215	0.0368084106	0.0160672878	-0.046530965	0.0810260917	0.0956719283	0.1303224083	0.0563050051	-0.095753857	-0.0201948051	0.0635650389	-0.1866682076	-0.0162271848	0.0078164587	0.0101251125	-0.0036489731	-0.0396551358	0.0848816776	0.0551519273	-0.1308667375	-0.0004593117	-0.0467578413	0.0570825718	-0.2052354581	0.0421628644	0.1243770181	-0.0696790235	0.1001351515	-0.125203369	-0.0304636788	-0.1695416411	0.2181241435	0.1562145013	-0.1664509762	-0.0112565626	-0.0918453643	0.1251249062	0.0072696903	0.2862276397	-0.0109007432	-0.0852789308	-0.1508163264	-0.1152248643	-0.0516355476	-0.0043760492	0.0450729639	-0.0835214715	-0.1688053666	0.1142502842	0.0298718779	0.0482961727	0.2351298947	0.0087394725	0.0661050455	0.0239198183	0.0166288481	-0.1752834889	0.0325486171	-0.2113247305	0.0963265544	0.0667330844	0.0815175833	0.2611913749	-0.0802009132	0.2136891014	-0.0667885901	-0.1172867576	-0.0987696084	0.0721245194	0.0782331448	0.1075830535	0.1347756453	0.0163283826	0.1275662707	0.0679172919	-0.0709017365	0.1231457975	0.0690225175	0.0536929324	-0.1503135224	0.2117986297	0.0731121883	0.2847636025	0.0400874532	-0.1656836313	-0.0282255847	-0.0353355418	-0.2692583386	0.0377325114	0.0778588932	0.011862361	-0.1573997353	0.1033401944	-0.0141533203	0.0192086008965901	0.0145592289116649	0.0003689703484044	0.0002119711465022	0.0261971302859791	0.0327684790658792	0.0010737732202909	0.0006862896352205	0.0042188073575033	-0.0354516553810669	0.0012568198692579	1.7798335519723978e-05	0.0009760001276653	0.0013500177616532	9.52576249202682e-07	1.822547956779116e-06	-4.8993155367993424e-05	0.0002729860610481	2.400329272912343e-09	7.452138952656059e-08	1.402393479290416e-05	0.0001240842903172	1.53969111035242e-08	1.9667074707562783e-10
1175.301519672679	0.5840660467993075	1381333.662144909	0.3411331470237709	1690.2939537485263	-0.1717022126995289	0.0294816498459142	2857093.650078825	1165.8255304418794	0.0019848332021865	3.939562840502171e-06	1359149.1674300896	1304.5024468408872	1121.0106892047968	1.142662	21.033171	0.1328056952737431	0.0690323087401867	0.0058746173	-0.1647258733	-0.0157490122	0.008692021	-0.0398052993	0.0017420276	0.196723435	-0.031597119	0.0963205856	0.077946384	0.1482833259	-0.1637127918	0.0154246386	0.1598377941	0.1433115288	-0.0521207354	-0.0004941264	0.1681193337	-0.0302456423	0.0752975715	0.0276970594	-0.1030964066	-0.1108189415	0.0281769049	-0.2029169708	0.219754081	0.0733636311	0.0860308385	-0.0998103404	0.0031045564	-0.0827063398	0.1187261447	0.1115023762	-0.0920438428	0.0554412417	0.2495782719	-0.0684155788	-0.0393595748	0.0267606946	-0.1804309021	-0.1282711657	-0.0527528079	-0.0116184762	0.0083634043	-0.0892572948	-0.0177732813	0.1025762729	-0.13193594	-0.1102802681	-0.1107700117	0.0524496319	-0.194128741	-0.1332093376	-0.0070718429	0.1145046856	-0.0107038756	-0.2317548425	0.1468249034	-0.0312600485	-0.1980285193	-0.0692206678	0.2188892202	0.0409914297	-0.0500770781	-0.0746155678	-0.1908231361	-0.1225666403	0.1621330445	0.0244558416	0.0180562466	0.1540704215	-0.0457344959	0.1161071292	0.0768977603	-0.1188378499	-0.026115648	0.1825438313	0.0009455871	-0.0466346476	-0.0164955023	0.1101854055	-0.1426664301	-0.0072706824	-0.1033362328	-0.0607816806	0.0693010179	0.1256497824	0.0214726807	0.2503820649	-0.0645727764	0.0088612267	0.1134573782	0.0990808418	-0.0253948054	0.0316361263865303	0.0124275254899402	0.0010008444927445	0.0001544433898031	0.0083374604352997	-0.0178596698506794	0.0003189678071752	6.951324651018787e-05	0.0418409418121186	0.0376221344546153	0.0014154250009211	0.001750664411725	0.0001780193254607	-0.0007979808022046	3.169088023748263e-08	6.367733606870968e-07	-7.9956989208263e-05	-3.096383384026957e-05	6.393120123250285e-09	9.58759006087823e-10	0.0004830066083182	0.0004689826735252	2.199447480669342e-07	2.3329538367905105e-07
1176.8988984292923	1.5973787566133524	1385091.0171240815	2.5516188920796194	1689.9343937609165	-0.3595599876098276	0.1292833846899794	2855878.255216076	1167.5365126842837	1.7109822424042704	2.9274602338227456	1363141.508450979	1306.482709612165	1132.1617119366065	1.189649	21.898062	0.0698092377168208	0.0363806430218798	0.110534144	-0.0824579224	-0.0560239771	0.1031987016	0.0118313068	0.0219984782	-0.0537052016	-0.1493765543	0.0439477202	-0.0066649099	0.0294045536	0.0005618008	-0.0049091123	0.0215891007	-0.0649794338	0.0477565387	0.1463884928	0.1312364594	0.0535039688	0.0814878563	0.2127019212	-0.038187432	-0.2845837252	0.0251909958	-0.0140633378	0.017422448	-0.2559649005	-0.1630519928	0.0331807532	-0.1709769514	-0.012928631	-0.0311023564	0.1129433481	-0.115693316	0.0685702166	-0.0388288192	-0.0358977734	0.1512574773	-0.1549432157	0.0795503533	0.1236257095	0.0418143469	-0.0923521166	-0.0362537141	-0.049395036	-0.1913170756	0.079167428	0.037646455	0.0123516869	-0.1364780617	-0.0187547018	0.0523197751	-0.2284670665	0.089351143	-0.0851695402	0.1222450768	-0.0823121065	0.0327734689	0.163316175	0.0219412133	0.2257269265	-0.0623493524	0.1468815439	0.1623437984	-0.0158882301	-0.0883100164	0.0331852167	-0.1273828576	0.0223703196	-0.0826377712	-0.0329076985	-0.0540245621	0.1089817584	0.1493392246	-0.1086103505	-0.0199964909	0.1444736645	0.0596039076	0.085902014	0.0567389342	0.0657519326	-0.1381401117	0.143163992	0.0946997378	-0.1045113213	0.0442844446	-0.0897580694	0.0039461958	0.031138125	-0.1472126344	0.0827616599	0.1167648814	0.0946861568	-0.0364975928	0.0315551150358288	-8.101135070150145e-05	0.0009957252849243	6.562838942481659e-09	0.0305427195972498	0.0222052591619501	0.0004930735344493	0.0009328577203962	0.0219686218518262	-0.0198723199602924	0.0003949091006042	0.0004826203460685	0.0001840284589488	6.009133488100012e-06	3.386647370307017e-08	3.610968527780501e-11	-0.000321983560453	-0.0002420265712447	1.0367341320199072e-07	5.8576861188483764e-08	0.0001780293681735	-0.0003049772401447	9.3011117006278e-08	3.1694455932255614e-08
1176.614226031712	-0.2846723975803797	1384421.0369002046	0.0810383739441618	1684.2288593174603	-5.705534443456145	32.55312328546442	2836626.8505577934	1167.3532501784682	-0.1832625058154917	0.0335851460377731	1362713.6107022334	1302.8803712131926	1117.1235241782397	1.162849	21.404757	0.1167267776600443	0.0782210656935113	0.0554755422	0.1591482822	-0.0670497767	0.1701186166	-0.2307853997	0.0561032647	-0.0816954689	-0.0042442369	-0.1617115381	-0.0290254773	-0.0879942932	0.0928975827	-0.0266760073	0.1194802905	0.1852039571	0.062172975	0.0292002269	0.1531733992	0.0525892365	-0.1909347471	0.1105308365	0.0283286418	-0.0948347525	0.0091306161	-0.1762142555	0.1359596529	0.0534096389	0.1454491363	-0.0407936515	-0.1866196835	-0.045782902	0.0946307027	0.0844385014	0.0187445772	0.0002748397	-0.1195502547	-0.0761813875	-0.0884414812	-0.0255607678	-0.0180809631	0.2299815479	0.1754285493	0.1866666283	-0.2709785473	0.1426890136	0.071207273	-0.0332980793	0.1439035022	-0.0362144414	-0.1903456266	-0.0792000616	0.0075407499	-0.1112970957	-0.226227181	-0.0390183058	0.0296750395	-0.1181651394	-0.0100040967	-0.0632909548	-0.2573656195	0.0127679499	0.205290157	0.0959036636	-0.0705460506	0.2210684311	0.0010763531	0.1619716108	-0.1303249722	0.0535839466	0.0553921287	-0.2253133731	0.0642106991	0.0478280975	0.1681447093	-0.0188702484	-0.0682646448	0.1534524097	-0.0630663336	-0.014171941	0.0385165635	-0.0352574697	-0.1286410685	-0.0723344706	0.0133784959	0.0555632196	-0.1861449775	-0.0805754009	0.0658972078	0.1525649162	-0.032529619	0.0916795873	0.0064091656	0.0901621419	-0.0474010431	0.0192953602820011	-0.0122597547538277	0.0003723109284122	0.000150301586624	0.0307469198142911	0.0002042002170412	4.1697728639713924e-08	0.0009453730780664	-0.0468138298846341	-0.0687824517364603	0.0047310256668784	0.0021915346684674	0.0006410620024665	0.0004570335435176	4.109604910063588e-07	2.0887965990034534e-07	-0.0005119227525272	-0.0001899391920742	2.620649045550249e-07	3.607689668579984e-08	0.0002406640516359	6.263468346240001e-05	3.923103572435045e-09	5.791918574980714e-08
1176.3492859360504	-0.2649400956615864	1383797.6425222557	0.0701932542891705	1687.322511782205	3.093652464744764	9.570685572621354	2847057.2587670097	1166.5692475806516	-0.7840025978166523	0.6146600733832595	1360883.8094008877	1306.6215877644936	1137.6029207975344	1.212016	22.309774	0.0892237318906901	0.0435075350077689	-0.1623266084	0.0530023774	-0.0269199927	0.1809999431	0.139745093	0.0642449105	-0.1782752773	0.0954732639	-0.0254344971	0.1707940974	-0.0668968701	-0.0178131677	0.0288350729	-0.0153219099	-0.1396765497	0.131031981	0.2587500808	0.1178343418	-0.2047704381	-0.0020009156	-0.0806824762	-0.1189620409	-0.0761976998	0.1230444182	0.0256695326	0.0398064806	-0.0012974831	0.0435436241	0.1631190917	0.0860957941	-0.0476770532	0.2768186872	-0.1985227143	0.0999931399	0.0887982583	0.0519713986	0.0906057823	-0.0798072016	-0.2043349567	0.2991188229	0.1910928149	-0.1445915802	-0.2236263671	0.1069196231	-0.0591071249	0.194949295	0.0810536224	0.0041383464	-0.0837853012	0.0688077778	0.0192022423	0.0391592642	-0.0992078772	-0.030531661	-0.1435413518	0.0556791569	0.0312955635	-0.0601826164	0.0285014245	0.1920525558	-0.1530432349	0.1019559012	0.172125436	-0.0111426272	-0.2072314975	-0.0619043965	0.0295065325	-0.0097855879	0.0802836024	0.1461026595	-0.0151281618	-0.1397576336	-0.0397119954	0.1016406774	0.1131064007	-0.0293675809	0.2500766043	0.0700446816	-0.0112258755	0.024813775	0.1676055774	-0.0456773747	-0.1232587577	0.0871948064	0.1935160421	-0.0268465074	0.064757144	-0.0045041047	0.1842051437	0.0746745252	-0.0476702867	0.1470014277	0.0855149763	-0.0580456054	0.0356860436808688	0.0163906833988677	0.0012734937135928	0.0002686545022819	0.0164722879970327	-0.0142746318172584	0.0002037651135182	0.0002713362718571	-0.0240205814662601	0.022793248418374	0.0005195321734617	0.0005769883339772	0.0003021582856105	-0.0003389037168559	9.129962956307649e-08	1.1485572929881181e-07	-0.000522907896383	-1.0985143855800025e-05	2.734326680996943e-07	1.2067338553262104e-10	0.0006060785560479	0.000365414504412	1.3352776003466758e-07	3.673312161011075e-07
1176.61439371619	0.265107780139715	1384421.4315001175	0.0702821350906074	1692.989077160537	5.666565378331825	32.1099631869089	2866212.0153848864	1165.7958333918202	-0.7734141888313388	0.5981695074856378	1359079.9251537286	1305.2209113432702	1141.8006342837684	1.215481	22.373554	0.0777533546212063	0.0362647338391275	0.1340563685	-0.0653096583	-0.0281252046	0.0664971071	0.1325699216	0.1206330883	-0.2036459556	-0.1499054813	0.0806852323	0.0218775456	-0.0263264346	0.0362425037	0.1226324001	-0.0459004318	-0.0521080479	-0.0430664462	-0.0890426031	0.1139820268	-0.0220662398	-0.0553583673	0.2716403613	-0.1766907754	0.0574188639	0.0964957642	-0.0306512392	-0.1531629293	0.3159788112	0.0648125854	0.0278841757	-0.0248204462	0.0953876704	0.0952025064	0.003528023	-0.0899661213	-0.0115156528	0.0998348812	-0.1588365291	0.0269102686	-0.2251429416	0.0552959792	-0.0322326194	-0.0737611637	-0.1658467341	-0.012791077	0.0260367465	-0.1066304073	0.1208887709	0.0615869794	0.1620744481	0.1257108685	0.0186018907	0.0119084501	-0.0770382255	-0.1713141322	-0.0454789983	0.1396529319	-0.0586242724	-0.0554466978	0.0368219388	-0.0188441982	-0.19189915	0.1405838975	0.0101804544	0.1553179196	-0.0383457934	-0.086227851	0.1937389939	0.0021298364	0.0614039212	-0.1318918634	-0.0891322643	-0.1497653396	-0.0382394508	0.134524034	0.1591090057	-0.030694026	0.2657229973	0.0103231176	0.0360705383	0.1535535322	0.1154361889	-0.0181509	-0.0114739026	-0.0979887227	0.0943982657	-0.0128392306	0.0578108346	0.0669973499	0.0573936353	0.0381868873	0.1468203778	-0.017896984	0.0807510076	-0.0683731426	0.0296111595294519	-0.0060748841514168	0.0008768207686786	3.690421745313622e-05	0.0347019681251339	0.0182296801281012	0.0003323212375728	0.0012042265917578	0.0005536475414231	0.0245742290076832	0.000603892731322	3.065256001238433e-07	0.0005320567451542	0.0002298984595437	2.8308438006408135e-07	5.285330170056626e-08	-0.0001913426270521	0.0003315652693309	3.6612000927199034e-08	1.099355278264723e-07	0.0005900510582424	-1.60274978055e-05	2.568806859053073e-10	3.4816025133297614e-07
1176.0359910553664	-0.5784026608237127	1383060.6522575775	0.3345496380479508	1692.023031831313	-0.9660453292240164	0.933243578115538	2862941.940247628	1164.2999515729273	-1.49588181889294	2.2376624160944503	1355594.3772327208	1303.639069857663	1135.8745814445324	1.266981	23.321527	0.1005545304958511	0.057938521353226	-0.1297546709	0.0633650218	-0.0977424717	-0.0624231653	0.0694792957	0.0624326964	0.0117698034	0.0311843115	-0.0772367725	-0.0333240773	-0.0176797785	-0.0754577808	0.0200244721	-0.1656561535	-0.0457937575	-0.2048419283	-0.0046150505	0.0177270884	0.0143792624	0.101582634	-0.1453430434	-0.1197044193	-0.1592595464	-0.0366952483	0.1312402038	-0.0338049207	0.2578880115	-0.0379834722	-0.2976353893	0.0061908602	0.1532940056	0.0500350335	-0.0997105123	-0.022968811	-0.0310616198	-0.0328778963	0.0262380273	0.003104409	-0.0917835253	0.1286090155	-0.0714131102	0.1003698835	0.1359690744	-0.0026795677	0.0603937164	0.0269648158	-0.0767249433	-0.1421738434	0.1124163184	0.1716128923	-0.0206450873	0.0664965715	0.1532479823	0.0758149639	-0.1731383991	-0.0264062264	0.0167717073	0.1335353272	-0.0174784243	-0.1080741884	0.013390984	0.0389102634	0.1923999109	0.2015304895	-0.2599765803	0.0680495776	0.0317322047	0.0615505403	0.0831348071	0.0305095896	0.0678323308	0.0738485687	-0.032490178	0.1553271512	0.2309487203	0.0333552295	0.1410460716	-0.0061596687	0.1349192466	0.0734193439	0.096020353	-0.0905636062	0.0916045747	0.0343847988	-0.0306976861	-0.2158043133	0.0702206972	-0.1370967032	-0.0197874309	0.0182027673	-0.0289374955	0.0512929778	0.0758767427	-0.0783272495	0.0117893816756833	-0.0178217778537686	0.0001389895202949	0.000317615765869	0.0316412670955656	-0.0030607010295683	9.367890792400482e-06	0.0010011697834129	-0.0535461711790361	-0.0540998187204592	0.0029267903855865	0.0028671924479346	0.0002300333557231	-0.0003020233894311	5.2915344745230266e-08	9.12181277634499e-08	-0.0001669535824504	2.4389044601700005e-05	2.7873498693022506e-08	5.94825496583712e-10	0.0004050188344341	-0.0001850322238083	3.423692384744483e-08	1.640402562463569e-07
1177.7949931822775	1.7590021269111276	1387201.045965241	3.0940884824778707	1687.9589095262704	-4.064122305042474	16.517090110343755	2849205.280249116	1168.3833920206623	4.083440447735029	16.674485890198454	1365119.7507497086	1306.1319663389322	1120.8042412521247	1.161793	21.385323	0.0634439110715627	0.041085834244969	0.0819912068	-0.1624034243	-0.0898700025	0.0123192641	-0.0226245629	0.0132153086	0.2041235162	-0.1131925755	0.101163741	0.081874965	0.1130644777	-0.1137082733	-0.1601364409	0.099986077	0.0339557934	0.0279219281	0.015731603	0.0230997975	0.0905810881	0.2763860394	0.0325199496	0.0402368473	0.1217736885	0.0162405883	-0.0795285032	0.0087841278	-0.0252210794	-0.1185400027	-0.0271951523	0.2563032117	-0.1459142919	-0.0134491886	-0.1216505241	0.0045444299	-0.0688107587	-0.0635612772	-0.0185322093	-0.0922118865	0.1786257053	-0.022867866	0.065326636	-0.0416981057	0.0096040581	0.1507363463	-0.0275500799	-0.1604627195	0.0687107808	-0.0609751136	-0.1283864387	0.0007408431	-0.0486759404	-0.003012051	0.0321557547	0.0944955532	-0.0111960577	-0.2880846866	0.1487749272	-0.0302172441	-0.1749417916	-0.0539640747	0.0841749087	0.1092888173	0.0505435025	-0.1143668407	0.0851561188	-0.121396989	0.1417051841	0.0756401923	-0.008959387	-0.0735171578	0.1143804976	-0.0760243517	0.038280866	0.2030461247	0.0206613752	0.0250422331	-0.0165033047	-0.1731496404	0.107695991	-0.0293274752	0.004603229	-0.0935660524	0.0432177464	0.1389211263	-0.1667782305	-0.2135333385	0.2125652201	-0.0102960339	-0.0169576107	-0.1111824155	-0.1429621849	0.03452766	0.0708988393	-0.0878535601	0.0139857454588394	0.002196363783156	0.0001956010760394	4.824013867959771e-06	-0.007798311471646	-0.0394395785672116	0.0015554803575592	6.08136618088056e-05	-0.0499406447416461	0.00360552643739	1.2999820890718252e-05	0.0024940679972113	0.0001410205229014	-8.90128328217e-05	1.9886787879384282e-08	7.923284406943912e-09	-0.0002229867421714	-5.6033159721e-05	4.972308718421441e-08	3.1397149883190972e-09	0.0001860159813007	-0.0002190028531333	4.796224968056957e-08	3.460194529926237e-08
1180.247901647855	2.452908465577593	1392985.109344165	6.016759940502223	1694.6310965920336	6.672187065763183	44.51808024053751	2871774.5535367182	1168.799256123067	0.4158641024046119	0.1729429516687935	1366091.7011138345	1303.9121126298105	1138.2480983348717	1.266413	23.311081	0.0581195901110134	0.0306966199525068	0.1406566609	0.0471748174	-0.106740611	-0.1452504261	-0.015453601	0.0800599726	0.0618953342	-0.1477745802	-0.0899577966	-0.0205942741	-0.2737909641	-0.1743159906	-0.0857206065	0.2323509651	0.0024866547	0.0940448667	0.0388313747	-0.0399512637	0.1789454333	0.0223911087	-0.0860162094	0.040560901	0.001556419	0.0392882883	-0.1071248985	-0.1415135192	-0.0215475656	-0.1279338146	0.1417438449	-0.1105805878	-0.0785341974	-0.0729815306	-0.112297635	0.1081966423	0.0041386049	0.0981759011	0.0143807937	0.0693489897	-0.123499644	-0.0177417764	-0.1280399447	-0.0866548894	0.0689081055	-0.0996131554	0.1601720748	-0.0459694655	-0.024324918	-0.0374020118	-0.1331070898	0.0374612046	-0.0833110209	-0.0521971202	-0.1622202109	0.1498938309	0.0408526976	-0.0358024421	-0.0096212002	-0.1174127394	0.1714392866	-0.0195755414	-0.0607475199	-0.008174809	-0.0523940193	-0.0072166959	-0.000863626	-0.0033447329	0.002407846	-0.0483266722	-0.0705114375	-0.089838556	-0.0317516042	0.1235588852	0.0362976047	0.1687267295	0.1012739157	0.1786769589	-0.1101049912	-0.1344525853	0.0085264061	0.0333527891	-0.1380824824	0.0504470371	0.0507525355	0.2354846165	-0.0448348426	0.0433809553	0.2428562728	0.1228675017	0.0037420732	-0.2011699531	-0.0143359225	0.0250955348	0.0658240966	-0.096900045	0.017193642266406	0.0032078968075666	0.0002956213343851	1.0290601927995987e-05	-0.011279099486515	-0.0034807880148689	1.211588520445567e-05	0.0001272180852267	-0.0732165950472989	-0.0232759503056528	0.0005417698626312	0.0053606697903201	-0.0003099715228142	-0.0004509920457156	9.608234495575413e-08	2.033938252987419e-07	-0.0003250271897077	-0.0001020404475363	1.056426740492852e-07	1.0412252933408393e-08	0.0001759493748941	-1.0066606406599992e-05	1.013365645454e-10	3.095818252562455e-08
1178.5018855373237	-1.7460161105314	1388866.6942150271	3.048572258235198	1711.0209442004234	16.3898476083898	268.62710462624085	2927592.6714925086	1167.800901691037	-0.998354432029828	0.9967115719536002	1363758.9459903992	1307.9035127344896	1152.0720597030524	1.320341	24.303745	0.0774573115925082	0.0341515305861769	-0.1192008103	-0.1260223636	0.1004118822	-0.1896146606	-0.1349086316	-0.033672095	-0.1651199268	0.2129692045	0.2304827158	-0.1032955078	-0.1654086822	-0.09859194	0.0371461072	0.1233408631	0.2208781419	0.0591558357	0.0401098379	-0.0072144496	0.0002488404	0.0563043881	-0.0899528037	-0.1056391491	-0.0510225311	-0.0357590303	0.1191023761	0.1181335146	-0.1356763805	0.0393500193	-0.0211955586	0.1014888758	-0.1341161785	-0.0537565411	0.1939047048	0.0429782027	0.0156882501	-0.0333622559	-0.2077523345	-0.0851859049	0.0310925413	0.1290353142	-0.1862303215	-0.0302112712	-0.074888317	0.0137816038	-0.1067298093	0.0783982775	-0.0276914698	-0.1638261511	0.0413170502	-0.0175935866	-0.2090731908	-0.2795749409	0.0995751663	0.0516560865	0.2131958063	0.046450888	-0.0719899326	-0.0549835246	0.0978749975	0.0675774559	0.1291476342	4.35678e-05	0.0830724954	-0.0790841225	-0.0784214965	-0.0137728953	-0.0115909606	0.0074616147	-0.0438687377	0.1045770432	0.1213959189	-0.0087019048	0.1573887611	0.0715811123	-0.0067425798	0.1509206927	0.0303102027	0.0155741974	-0.1182836836	0.0229542825	-0.1046006534	-0.0299536164	0.1079582441	-0.0118452848	0.0105031112	0.1440224035	-0.0523286223	0.0380269222	-0.125459331	-0.1164035424	0.0360911587	-0.0457295442	0.0606594461	-0.1054172954	0.0321841667755222	0.0149905245091162	0.0010358205910346	0.0002247158250584	0.0067559512283708	0.0180350507148858	0.0003252630542885	4.564287700012493e-05	-0.0566796777313527	0.0165369173159461	0.0002734696343144	0.0032125858677299	0.0001080349731899	0.0004180064960041	1.1671555432142411e-08	1.747294307016257e-07	-0.0004449914056627	-0.000119964215955	1.9801735111366562e-07	1.4391413109697876e-08	0.000156023705802	-1.9925669092100013e-05	3.9703228876786975e-10	2.4343396772189045e-08
