global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1131.453024690338	-0.1632233756254208	0.0266418703505572	1280185.9470809146	1508.5111961758014	12.641511976104312	2275606.028987747	159.80782504198874	1098.192834069421	-3.056672333955021	1206027.5008014268	9.343245757166034	1198.4176244325402	1131.6745949065942	1.325206	27.288517	0.1214924487533089	0.0710013616586504	-0.0959188842	-0.0948069982	-0.0180129165	-0.13744907	0.0753959882	0.1446340268	-0.0505984544	-0.0379801448	0.0945921509	-0.1109410473	-0.0969114207	-0.1188818721	-0.2150653331	-0.044255636	0.0536925549	-0.2138444609	0.1085072478	0.0818301899	0.0394517938	-0.0341673399	0.0892772107	0.0018326677	-0.1258392604	0.014867109	-0.0635949353	0.1322523591	-0.0347294366	-0.1400406829	0.0686628466	-0.1338153481	-0.1108352204	-0.0884376076	0.0497373944	0.1663707349	-0.0112916297	-0.1429060823	0.0210179874	0.0176378407	0.0586315317	0.0712338528	0.032398818	-0.0963295827	0.2260698157	0.1028108264	-0.0337439586	0.0617560882	0.0904497512	-0.2009869151	0.1287781495	0.054495769	-0.008601839	0.0101134918	-0.0295970536	0.0021355858	-0.1038194714	-0.0417224549	0.0159641727	0.0934374504	-0.0206306771	-0.0805567611	-0.1440587919	-0.1059017252	0.0426611603	0.2490742377	0.01741028	-0.0859133427	-0.1636547522	0.0094160541	-0.1056462707	0.0990808418	-0.0253948054	-0.0114131986948251	-0.0001280448482105	0.0001302611044475	1.6395483153275533e-08	-0.0120560857733806	-0.0088741864514077	0.0001453492041751	7.875118517434799e-05	-0.0007272516623686	0.0613007658325557	5.288949804178922e-07	0.0037577838916578	0.0005679637098919	0.000183963868701	3.225827757541704e-07	3.3842704987438775e-08	-0.0007110288838885	-0.0007300306039488	5.05562073723726e-07	5.329446827018608e-07	-0.0001007982093187	-0.0001097945597728	1.2054845355722817e-08	1.016027900185646e-08	0.0	0.0	0.0	0.0	0.0
1128.953031583549	-2.4999931067889065	6.249965533992049	1274534.947521686	1491.8633133406493	-16.64788283515213	2225656.1456917403	277.15200289295296	1100.780990829697	2.5881567602759787	1211718.7897720097	6.69855541576225	1193.425503567891	1099.2293359289924	1.348061	27.759151	0.0657022234379468	0.0444261595449946	0.1682394856	-0.0204778915	0.1280118922	0.1704167066	0.0232285748	0.11808514	-0.0998511521	-0.1300769453	0.0741212517	0.1218740738	-0.0123242871	0.0829561673	-0.1529214143	0.0629401672	0.0482417107	-0.2023728191	-0.1024581243	-0.0429150595	0.0267899811	0.0220534499	-0.0218740553	0.07226116	-0.039321876	-0.019574315	0.0015534745	0.0216619775	-0.1888891334	-0.1216659787	0.1547986948	0.1506327376	0.0417584582	-0.0387623747	-0.0192796156	0.1938529104	-0.054151965	-0.1383220616	-0.011191585	-0.12316825	-0.0703227022	-0.016891697	0.1302578688	0.0568360121	-0.0106161956	0.026321503	-0.053895494	0.0575888024	-0.176810382	-0.1377012758	0.0582158791	0.0204975343	0.0289102166	0.0445656329	0.0107370804	0.1078572382	-0.1041868876	-0.1641513656	0.0508200203	0.1268699696	0.0003444104	-0.0572670433	0.0189885845	0.0729634219	0.0922230842	0.1292165703	-0.0974554815	-0.1424499664	-0.1068603965	-0.1948468085	-0.0182362454	0.0946861568	-0.0364975928	-0.0076864047457263	0.0037267939490987	5.908081791512379e-05	1.3888993139039426e-05	-0.0101703426253436	0.0018857431480369	0.0001034358691168	3.556027220368494e-06	0.0300526154226474	0.030779867085016	0.0009031596937415	0.0009474002177712	0.0005679935551447	2.9845252799958616e-08	3.2261667868591535e-07	8.907391146934375e-16	-0.0001250286102665	0.000586000273622	1.5632153385172347e-08	3.433963206850589e-07	-0.0001009644755598	-1.662662410999925e-07	2.7644462929520832e-14	1.0193825325065453e-08	0.0	0.0	0.0	0.0	0.0
1131.5586689178947	2.6056373343456016	6.789345918135653	1280425.0212032376	1497.3807262931905	5.517412952541235	2242149.0394743225	30.441845688869797	1100.353243624484	-0.4277472052128814	1210777.260754923	0.1829676715674309	1195.2785450961476	1126.7409735617878	1.42224	29.286636	0.1009373809049517	0.0706581554876557	-0.1489503105	-0.0230289057	0.1065482363	-0.1226915646	-0.0070257867	0.1413676545	-0.0351547907	-0.1554635806	-0.0074487438	-0.103506509	-0.0791331671	0.0095170314	-0.1357447936	-0.1445202793	0.1459295396	-0.1079606179	0.0789316118	-0.0343929342	-0.0053293259	0.0766712109	0.0198800237	-0.023823161	0.0709060171	-0.0980513387	-0.1391075492	0.0624567358	-0.0221263782	-0.0547206164	-0.1275003441	-0.1380491677	-0.0016555462	-0.1008872525	-0.0261834393	0.1542495733	-0.025453023	-0.0748921497	0.0564452812	-0.0022213457	-0.017983032	0.0684228462	0.1982021767	0.0469770225	0.0571099754	-0.0982201472	0.1280760791	0.0490351846	0.0921815162	-0.2342836012	0.0257652223	0.0357144152	0.0223044735	-0.0450081403	0.1126195244	0.0554915197	0.0090873737	-0.0124607874	0.023409527	0.0785763515	-0.0324866018	0.086649482	-0.1804012244	0.0683027945	0.1332830951	0.0410637661	-0.0016301608	-0.0957826914	-0.0462988275	-0.1272386941	-0.0175031973	0.0901621419	-0.0474010431	-0.0113361500469153	-0.0036497453011889	0.0001285082978861	1.332064076355118e-05	0.0077826441347781	0.0179529867601217	6.0569549728595966e-05	0.0003223097336091	-0.0378821258962887	-0.067934741318936	0.0014350554624222	0.0046151290780707	0.0004059904662715	-0.0001620030888732	1.6482825870334996e-07	2.6245000804457942e-08	-0.0001910204357364	-6.599182546990001e-05	3.648880686892413e-08	4.354921028849743e-09	-0.0001009612394088	3.236150999992994e-09	1.0472673294755656e-17	1.0193171862961032e-08	0.0	0.0	0.0	0.0	0.0
1128.6159111834718	-2.942757734422912	8.65982308350587	1273773.8749764983	1488.5569700260753	-8.823756267115186	2215801.85301321	77.85867466145453	1099.825785868877	-0.5274577556072018	1209616.7592620926	0.2782116839501866	1191.8501630283242	1109.3401877451286	1.371889	28.249802	0.0599587939020121	0.0299228721556347	0.1487031793	-0.0634750209	0.0760262448	0.1572343132	0.0425108672	0.136513996	-0.1554786367	-0.044377458	0.0712499341	0.1066124651	-0.0305149972	0.0689713884	-0.0328846461	-0.0545949193	-0.0091102725	-0.0963134913	-0.0310790727	0.0485462164	0.0987097207	0.2269747465	0.0248923921	0.0556305369	0.0883976952	0.0782121538	0.0169203922	0.0107875797	-0.0351555465	0.0197710273	0.1860902467	0.1342249678	0.0062368721	-0.0726852859	-0.0383020259	0.184967663	-0.0385207257	-0.016360472	-0.0615081158	-0.0064655289	-0.0592711448	-0.0501589725	-0.0512213847	0.1964912612	0.0767268814	0.0553265009	-0.0291527777	0.0356787972	-0.1689724274	-0.1825992644	0.0752804547	0.0145844217	-0.0119750447	-0.033538073	-0.0065631208	0.0807504639	0.0946877482	-0.0280642999	0.011750522	-0.0108902339	0.1330312707	0.0325383103	-0.0865708109	0.0340866012	0.0546931969	0.0947477591	-0.1417098665	0.0088983496	0.0026552186	-0.0307122495	0.1252241983	0.0855149763	-0.0580456054	0.0040165484931122	0.0153526985400275	1.6132661797521888e-05	0.0002357053524609	-0.0138322816675326	-0.0216149258023107	0.0001913320161299	0.0004672050174393	-0.0333929644210257	0.004489161475263	0.0011150900728238	2.0152570750985485e-05	0.0001479962517763	-0.0002579942144952	2.1902890539833982e-08	6.656101471299528e-08	-7.900733891608169e-05	0.0001120130968203	6.2421596026005965e-09	1.2546933859278005e-08	-0.0001009940897815	-3.285037269999322e-08	1.0791469865284602e-15	1.0199806170793683e-08	0.0	0.0	0.0	0.0	0.0
1129.9541025733206	1.3381913898488165	1.7907561958655072	1276796.2739222783	1500.152468337226	11.595498311150775	2250457.428258272	134.45558108390054	1099.1785465274843	-0.6472393413926056	1208193.477146273	0.4189187650463339	1196.2459993921948	1132.2324190688648	1.358247	27.968895	0.1117797035301323	0.0571431561448838	-0.144232711	-0.0009949304	0.1599393266	-0.1191555306	-0.0353701783	0.0989797539	-0.1242802867	-0.1972699163	0.0464175152	-0.1592323415	-0.1038146899	0.0050487834	-0.1787221668	-0.1077720349	0.0323553535	-0.1049905465	-0.0441046044	0.008621148	-0.0678536486	0.0463192433	0.0926589809	0.0036727352	0.077077176	-0.15027073	-0.2163455764	0.0011353451	0.1683615791	-0.0241761349	0.1216231976	-0.1325581129	-0.0243097958	-0.0777370568	-0.0618571762	0.2058539823	-0.0112368492	-0.0551612873	0.0346021449	0.0606822615	0.0465260316	0.1207372665	0.1900079442	0.0749469046	-0.1046539466	-0.0052628635	0.1661131002	0.0262820127	0.1120008953	-0.2212066765	0.0493147009	0.0697327934	-0.1205649529	-0.0297877688	-0.0708314752	0.0789909122	0.1076488479	-0.0378542698	-0.0434816319	-0.0209223422	0.0509721305	-0.0427507059	-0.0554584415	0.1647906633	0.231831935	-0.1227866487	-0.0256820717	0.0133513424	-0.0249318765	-0.0244731273	-0.0383320947	0.0807510076	-0.0683731426	7.793873452044409e-05	-0.0039386097585917	6.0744463386482625e-09	1.5512646830474212e-05	0.0139263924122445	0.0277586740797771	0.0001939444056198	0.0007705439866672	0.0108348563209119	0.0442278207419375	0.0001173941114948	0.0019561001275809	0.0007459900904866	0.0005979938387103	5.565012151042056e-07	3.575966311354803e-07	-0.0001980374711527	-0.0001190301322366	3.921883998055648e-08	1.416817238026684e-08	-0.0001009260817319	6.800804959999485e-08	4.625094810395358e-15	1.0186073973754161e-08	0.0	0.0	0.0	0.0	0.0
1129.4151107102605	-0.5389918630601187	0.2905122284450177	1275578.49230067	1491.5505312890125	-8.601937048213586	2224722.9873885354	73.99332098142945	1100.1005364495354	0.9219899220511252	1210221.1902965556	0.8500654163638399	1192.456846751943	1101.6731959898696	1.348971	27.77788	0.0595810079949067	0.0330932663888687	0.134257588	-0.014716166	0.1322741785	0.1290462743	0.0171679468	0.086562777	-0.1301509194	-0.1257097972	0.0793745043	0.1125557595	0.0311309696	0.0233028387	-0.0958904582	-0.1044488589	-0.0576250096	-0.006439511	-0.0331066694	0.0162391741	-0.1124094893	0.1354885629	0.0185809962	-0.1312569716	-0.0143159717	0.1602526112	-0.0595645196	-0.1279582322	-0.0198663618	0.0488998156	0.1758476098	0.1405195437	0.0257891867	0.0295499279	-0.0021435182	0.2109087663	-0.0610631682	-0.0718200552	-0.0050884839	0.00404035	-0.1884776664	0.0047605119	-0.1248996769	0.0644278187	-0.15802669	0.0738580726	0.1804234275	0.0076658115	-0.172797747	-0.1939142773	0.0928503385	0.0678195156	-0.1066603512	-0.0256520136	-0.10659423	0.0283918207	0.0033640496	-0.1293150355	-0.1184650614	-0.1825045097	-0.0603032031	-0.0325494604	0.0141126234	-0.0501408736	0.0569415413	-0.0241216313	-0.2330670218	0.0064474854	-0.0028226908	-0.0144506311	-0.0124710666	0.0758767427	-0.0783272495	0.0019158271024792	0.0018378883679587	3.670393486593847e-06	3.3778336530780995e-06	0.0115095537272225	-0.002416838685022	0.0001324698269998	5.841109229418872e-06	0.0164643170948579	0.0056294607739459	0.0002710737374	3.169082860539668e-05	0.001312934721186	0.0005669446306994	1.7237975820957596e-06	3.214262142788791e-07	-0.0003972160869798	-0.000199178615827	1.5778061975554401e-07	3.9672121002799485e-08	-0.000328739238565	-0.0002278131568331	5.189883442626261e-08	1.08069486972296e-07	0.0	0.0	0.0	0.0	0.0
1131.6569958869989	2.2418851767383785	5.026049145679271	1280647.5563399869	1496.848534652867	5.298003363854605	2240555.535692436	28.068839643414705	1099.560716050523	-0.539820399012342	1209033.768281539	0.2914060631898441	1195.2678255382075	1128.1844690823727	1.346593	27.728922	0.0783890301068668	0.0424568070133512	-0.1557442495	-0.022898374	0.1546477378	-0.1149984037	-0.0235434767	0.0799746198	-0.0774051175	-0.1682518445	0.0705658747	-0.1558991102	-0.0159143569	-0.073388224	-0.0108867919	0.0125432466	0.0437819614	-0.0480782082	0.140840031	-0.0272242387	-0.0303251774	-0.0122353338	0.082901372	0.0729527699	0.063225095	-0.0090407234	-0.0303436272	-0.0711284335	-0.1046720436	0.1774811962	0.0649162281	-0.1454650285	-0.0234835116	-0.029733404	-0.0318011749	0.1231589571	0.0128260382	-0.0804893872	0.0555950443	0.0363071663	-0.0208386508	-0.0238651607	0.0668402539	0.050654746	-0.0684333655	0.0863250782	0.0855093629	0.0159588832	0.1367132581	-0.1830144872	0.0790198611	0.0570390975	-0.101510619	0.0018179873	-0.1032322205	0.0934201673	-0.0402811251	-0.0856473861	-0.1034095962	-0.0204762889	-0.0193427533	-0.0326426571	-0.0420678531	-0.0157506941	0.0796100229	-0.1473295884	-0.0285927742	0.1365499459	0.0389738732	0.1085818284	-0.0452063683	0.0708988393	-0.0878535601	-0.0113393109293014	-0.0132551380317806	0.0001285799723513	0.0001756986842415	0.0273007125103816	0.0157911587831591	0.0007453289035745	0.0002493606957149	0.0133689202822608	-0.003095396812597	0.0001787280295134	9.581481427436282e-06	0.0006299720549291	-0.0006829626662569	3.96864789991593e-07	4.664380035007338e-07	-0.0002880616671647	0.000109154419815	8.29795240897064e-08	1.1914687365171093e-08	-0.0001959095950504	0.0001328296435145	1.7643714196215712e-08	3.8380569432811723e-08	0.0	0.0	0.0	0.0	0.0
1130.1349590884545	-1.5220367985443772	2.316596016123217	1277205.0257538627	1492.1048777472113	-4.7436569056558255	2226376.9661970204	22.5022808385762	1100.5842736046593	1.0235575541362325	1211285.7433058957	1.047670066629346	1196.286120915817	1114.1954272496614	1.338016	27.552288	0.1518754054574785	0.074420245501415	0.0854509593	-0.1130709934	-0.0849102871	0.0739448455	0.1596067671	0.0527635501	-0.154092159	0.0198529293	0.0448503953	0.0712178872	0.0651489001	-0.0586170056	0.0073139833	0.0473134019	-0.075061174	-0.0075367846	0.0339928215	-0.1928249266	0.1444437658	0.1123311639	0.015550517	0.1408815082	0.0405367715	0.1621593167	0.0063306087	0.2028495536	0.0023948568	0.269298577	0.0917933281	0.1122360616	-0.1061152461	-0.0036600537	0.0130589587	0.0267739569	-0.0511411631	-0.0040096499	0.0380101265	-0.187827287	-0.1257968843	-0.001051731	-0.0764146341	0.0862252378	0.0154778199	0.3811983706	-0.1327916157	0.0031186293	-0.1132726104	-0.0168380028	0.131276064	0.0324096291	0.004405006	0.0055075133	-0.0736261791	0.1905456613	0.016222204	-0.1800741917	0.0419612494	-0.0258963174	0.0986471275	-0.1472875291	-0.0791750435	-0.1304782102	-0.1035856471	-0.1102429144	-0.0535557068	0.0116578656	0.004133031	0.027862118	0.1457834683	0.0658240966	-0.096900045	-0.0114494855825881	-0.0001101746532867	0.0001310907201058	1.2138454226844582e-08	-0.0180895771510591	-0.0453902896614406	0.0003272328015041	0.0020602783955494	0.0492465536422201	0.0358776333599593	0.002425223045636	0.0012872045755116	-0.000210000969931	-0.0008399730248601	4.4100407371960766e-08	7.055546824926262e-07	5.199639033226511e-05	0.0003400580574969	2.7036246075852723e-09	1.1563948246860923e-07	3.4005478248372135e-05	0.0002299150732987	5.286094092997977e-08	1.1563725509005104e-09	0.0	0.0	0.0	0.0	0.0
1128.982085080347	-1.152874008107574	1.3291184785700223	1274600.5484323676	1488.183897903285	-3.920979843926261	2214691.313978615	15.37408293647601	1100.761173832524	0.1769002278647349	1211675.1618171562	0.0312936906185951	1193.8505761098054	1096.4345532046805	1.361166	28.028994	0.0341747958598406	0.0222602013126341	0.0423624944	0.2117232538	-0.0839642767	0.068541989	-0.1472712931	-0.0227851351	-0.0905833824	-0.0924605788	-0.0340190484	0.0397177436	0.0203426013	0.1555621049	-0.0404944291	0.0588669903	-0.0306797125	0.1533662129	0.0504459094	-0.0759488334	0.085840403	-0.0238793249	0.2053323292	0.2185570291	0.0213383671	0.0537659578	-0.0711672491	0.1584311154	0.2406807714	-0.150587403	0.0790597245	0.0285593906	0.1488409189	0.0300939732	0.004873247	0.0191639174	0.0053365165	0.1081551817	0.1570023383	-0.1267630594	0.2478692222	0.0340550163	0.1441152276	-0.1640302647	-0.2167230786	0.1983911527	-0.02120758	-0.0007604361	-0.0551157302	-0.0256664856	-0.141270079	-0.0023107239	-0.0836622375	0.0388068008	0.0036827072	0.2404216886	0.1737337921	-0.3206160806	-0.0863760949	0.0447590975	0.0182753255	-0.1329991439	-0.0094221737	0.0750107024	0.0075914818	0.033635994	0.0787030933	0.1038580677	0.070534097	0.040229982	-0.1435636565	0.0606594461	-0.1054172954	-0.0114871253945096	-3.763981192149955e-05	0.0001319540498291	1.4167554414858601e-09	-0.0332471048322702	-0.015157527681211	0.0011053699797279	0.0002297506454066	0.0652259098255854	0.0159793561833653	0.0042544193125753	0.0002553398240348	-0.0002120024688545	-2.0014989234999907e-06	4.4945046800403245e-08	4.005997940771622e-12	9.799537415444703e-05	4.599898382218193e-05	9.603093355670066e-09	2.1159065126733542e-09	4.601043916954452e-05	1.2004960921172388e-05	1.441190867188762e-10	2.116960512574357e-09	0.0	0.0	0.0	0.0	0.0
1132.719134449195	3.737049368848147	13.965537985208336	1283052.6375473335	1503.9504106659251	15.766512762640104	2261866.837742205	248.5829246944933	1099.165543106583	-1.595630725940964	1208164.8911527898	2.546037413566888	1196.6136623815266	1119.9336474610748	1.408873	29.011368	0.0496367692674829	0.024631860471953	-0.0757321157	-0.1124672363	-0.1659466503	-0.1198756801	0.1098941799	-0.017423095	-0.0757557865	0.1059512728	-0.0040437864	-0.030190706	-0.0019095134	-0.1128266461	-0.0680306961	0.0225082685	0.1711186464	0.172158196	-0.1976399922	-0.0482408798	-0.1133770967	0.0579616164	0.0081711115	-0.0722053914	-0.0566200383	0.1795843139	-0.0796620015	-0.1772547244	0.171713779	0.1084093454	-0.1593844343	-0.0612444124	-0.1169587571	-0.0255206117	0.200105583	-0.0654132174	-0.0579425479	-0.0140739346	0.012560043	-0.1163163828	-0.054665733	0.0429272741	-0.0343626122	-0.0316211269	-0.255688042	-0.0568560173	0.1025468117	0.0182650599	0.0474291068	0.0405198318	0.121568993	0.1205661976	0.0065177398	-0.0310671105	0.1566861235	0.0880967077	0.2086367517	-0.1528491559	-0.098647051	0.0160701383	-0.0262922984	-0.0587895835	0.0382823283	-0.0893124938	0.037005925	-0.1759068017	-0.0452783987	0.0073468425	0.0289341021	0.0073503222	0.0905903671	0.0554119421	-0.1133587932	-0.0245019769274961	-0.0130148515329865	0.0006003468733555	0.0001693863604256	-0.0265332607211803	0.0067138441110898	0.0007040139244981	4.50757027480165e-05	0.0484181065930755	-0.0168078032325099	0.0023443130460584	0.0002825022495027	-7.49973962337921e-05	0.0001370050726207	5.624609441848414e-09	1.8770389923805443e-08	8.200239069422466e-05	-1.5992983460222376e-05	6.724392079568263e-09	2.557755199589465e-10	-6.299691256745807e-05	-0.000109007351737	1.1882602732714605e-08	3.968610993031957e-09	0.0	0.0	0.0	0.0	0.0
1132.2901431241182	-0.4289913250768222	0.1840335569911677	1282080.9682160362	1491.9546931945172	-11.995717471407945	2225928.806545146	143.89723765384178	1101.9887601835233	2.823217076940182	1214379.2275708187	7.970554663526665	1195.044081368378	1108.4910290395612	1.366557	28.140003	0.1789900336125293	0.0964775830313839	0.0802252616	0.1735142806	0.0064220254	0.0868516481	-0.2019113458	-0.0298069726	-0.012640172	0.1574853672	0.0565068125	0.0837237902	0.00493374	0.1528954291	0.1142776387	0.0616806054	0.0491022667	0.0866180229	-0.0796972502	0.148973139	-0.041380067	-0.0147195227	0.1593707258	-0.1827466404	0.1637650489	0.0060390528	0.0452346226	0.1062472681	-0.1016627933	0.2580888448	-0.0251031294	0.0350188647	0.1822163957	-0.0049900911	0.1573682084	-0.0882527677	-0.0891243203	0.0559268702	-0.0460916881	0.1041540025	0.008705912	-0.0486610224	-0.1431922404	-0.1767434097	-0.1012542757	0.0243936348	0.1234942848	-0.0055828005	-0.0968204144	0.0138239101	-0.145167157	-0.0417651803	0.0382704843	0.0538131012	0.0503330068	0.0969318413	0.1564865175	0.0812740273	-0.2839578919	0.016575663	-0.0332929513	0.1006610937	-0.1196919791	0.0288321717	-0.0366039026	-0.1491844201	0.0131797408	0.033943312	0.1380357639	0.1541971148	-0.0413924409	0.0500887521	-0.1206811645	-0.0114163514099203	0.0130856255175757	0.0001303330795147	0.0001712335951862	-0.0503263476026063	-0.023793086881426	0.0025327412630183	0.000566110983347	-0.0108942895772941	-0.0593123961703696	0.0001186855453939	0.0035179603394708	-0.0016240013683046	-0.0015490039720708	2.6373804442552133e-06	2.3994133054911403e-06	-2.4948809556724072e-05	-0.0001069512002509	6.224430982976863e-10	1.1438559235118536e-08	-6.302024110886031e-05	-2.332854140223682e-08	5.442208439558777e-16	3.9715507894188874e-09	0.0	0.0	0.0	0.0	0.0
1133.6044807141486	1.3143375900303909	1.7274833005668957	1285059.1186951946	1505.27116881695	13.31647562243279	2265841.291671546	177.32852300284677	1099.5470401431703	-2.441720040352948	1209003.6934876065	5.961996755461201	1197.2923840419564	1124.90705367301	1.345289	27.702055	0.0470663211631533	0.0234385054583758	-0.1033754677	-0.072426102	-0.0554052714	-0.1605660635	0.0207380569	0.1142349773	0.116264587	0.1054660547	0.0481666988	-0.1509881147	-0.003046404	-0.0562293171	-0.0120024428	-0.0762527941	0.0616222538	0.0654465299	0.1587233245	-0.0624304683	0.0274855004	-0.0101397971	0.1619494295	-0.0458856784	-0.0148944249	-0.0152469564	0.3285681298	-0.0814915453	0.0080583192	-0.0174407158	-0.0240219587	-0.1399299468	-0.0600102397	-0.0039564481	0.0025382643	0.0189073986	-0.0791544766	-0.0931273099	0.0230605216	0.076236933	0.0902036987	0.0121921522	-0.2422051044	-0.1623240672	-0.0722308212	0.0086612522	-0.0611477478	-0.0231704898	0.1358555029	-0.0094320776	0.0603528075	0.0474508524	0.0581054457	0.0611067237	-0.0473806396	0.0825828249	0.0518745711	0.125985847	-0.1621017158	0.000964254	0.0236350819	0.0599700777	0.0583265925	-0.148339747	-0.1122599196	-0.026381734	-0.0149489009	0.0812659092	0.0260625664	0.2014826512	0.07521808	0.0446971468	-0.1273444172	-0.0114058653832245	1.0486026695800609e-05	0.0001300937651402	1.09956755865043e-10	-0.0323892657960556	0.0179370818065507	0.0010490645388075	0.0003217389037348	0.0026741744163558	0.0135684639936499	7.151208809091885e-06	0.0001841032151469	-0.0014329961800984	0.0001910051882062	2.053478052176606e-06	3.6482981921685945e-08	3.800429506184422e-05	6.295310461856829e-05	1.4443264431477167e-09	3.963093381116404e-09	-5.972747208488906e-06	5.704749390037141e-05	3.254416560312912e-09	3.5673709216512025e-11	0.0	0.0	0.0	0.0	0.0
1130.8907283399444	-2.713752374204205	7.364451948498959	1278913.83944525	1484.0800971591595	-21.191071657790417	2202493.7347839405	449.06151800560826	1099.1783619557057	-0.3686781874646385	1208193.0713916284	0.1359236059122111	1194.166723716368	1110.2501021392054	1.272083	26.19462	0.0556374343047097	0.0354026442342047	0.1376255816	-0.1066148878	0.0138589761	0.1394822805	0.1066343987	-0.045783893	0.1869196714	-0.0230286868	-0.0716139616	0.1030099763	0.0040676492	-0.0125526483	0.0306899111	-0.0056319029	-0.1436351979	0.0057151879	-0.0256972859	-0.024533761	-0.0928307669	-0.1122685997	0.1672100782	0.0346989752	-0.0877967722	0.1241199793	-0.130091568	0.0374407292	-0.0212146971	-0.1148734771	0.0035141172	0.1448652767	-0.0965107242	0.0021522085	-0.1557435809	-0.0588534531	0.1022435927	0.0188677427	0.0495756658	0.1032647743	0.1245532397	0.0308930917	0.0709077249	-0.1947225898	-0.0333895538	-0.0077205846	0.0024936286	-0.035815935	-0.1033376253	0.0794352448	0.09867428	-0.0063593619	0.0581112907	0.1015227006	-0.1000721485	0.1509220753	0.0454746837	0.1389032909	-0.0691463749	-0.1641084517	-0.0343884277	0.0407116084	-0.0006161266	-0.027078312	0.0638529214	0.0944553616	0.2274753142	-0.0433083086	-0.036886797	0.064699862	0.1328831911	0.0392444906	-0.1333121588	-0.0113727463039765	3.311907924800038e-05	0.0001293393584946	1.0968734102353292e-09	-0.0280297254197705	0.004359540376285	0.0007856655071077	1.900559229245999e-05	0.02682006672444	0.0241458923080842	0.0007193159791034	0.0005830241153535	-0.0018810025235292	-0.0004480063434308	3.5381704935232185e-06	2.0070968375423598e-07	1.059231860445209e-06	-3.694506320139901e-05	1.1219721341822185e-12	1.364937694955367e-09	-6.299899139813815e-05	-5.702624418964925e-05	3.251992526377504e-09	3.968872917182685e-09	0.0	0.0	0.0	0.0	0.0
