global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1066.6878536145016	-0.6766562460702517	0.4578636753458849	1137822.9770487123	1457.097294841321	-4.119762440018349	2123132.5266338955	16.972442562185936	1081.3581267153904	3.651852087793941	1169335.3982134184	13.336023671124964	1169.6989015308834	1031.8154629889536	1.259297	25.878096	0.1629404959960224	0.089876854922264	-0.1246797842	0.0418390003	-0.068677066	0.0211352669	-0.1920957253	-0.0161344694	-0.1614014693	0.0174315779	0.1491271559	0.0992498787	-0.0572173292	-0.1622061689	0.0863542121	-0.055812995	-0.1994850578	0.164755701	0.1716490027	0.0324137319	-0.1630819855	-0.0485103138	0.0795813578	0.0341896962	0.0816604195	0.0450396669	-0.19692784	0.0019632332	-0.1155508987	-0.0073027328	-0.0158963827	0.1797209673	-0.0367008638	0.0927014565	-0.1198850994	0.1829023081	0.080706551	0.0956568445	-0.0594351639	0.0060242039	0.0234806478	0.0059999715	0.0210346499	0.1444312451	0.1127832704	0.1732496984	0.155177252	0.0394992228	-0.1659877433	0.0440684297	-0.0079239428	7.07148e-05	0.0749837224	0.0185431927	-0.0964642043	0.2167332521	-0.0943342897	-0.0020394381	-0.0941903668	0.1587386025	0.0724370969	-0.0492100005	0.1800579153	-0.0710013818	0.1003064716	0.0281833902	0.0609472479	0.0119562665	-0.026729452	-0.0988104189	0.0352525375	0.0990808418	-0.0253948054	0.0126096719709636	-0.0001224517588837	0.0001590038272153	1.4994433253735966e-08	-0.0213433542757286	0.0289280832139411	0.0004555387717392	0.0008368339984327	-0.0556499803294485	-0.0553973948732674	0.003096920310668	0.0030688713587447	-0.0002556320983748	0.0012155010714415	6.534776971950342e-08	1.4774428546754345e-06	0.0004499251394143	-0.0001912643513915	2.024326310769773e-07	3.65820521132112e-08	0.0005860579078865	0.0001630859001655	2.659701083282404e-08	3.434638713963013e-07	0.0	0.0	0.0	0.0	0.0	0.0
1065.1012069096498	-1.5866467048517734	2.5174477660169905	1134440.5809603927	1463.0164690356569	5.9191741943359375	2140417.188669561	35.036623142892495	1078.60091602559	-2.7572106898003312	1163379.936051242	7.602210787949218	1171.2398444281685	1041.540686083743	1.334185	27.417004	0.0399098916274692	0.0180736652546874	0.1125543656	0.0956530563	0.0978206691	0.0303048252	0.0540234459	0.0897857721	-0.1034652756	0.0018817254	-0.0835835944	-0.1139208561	0.0308323009	-0.1339015362	0.0008504275	-0.1629758208	-0.0199091516	0.1175825066	0.0190411262	0.0745892403	0.0628572776	0.004634959	-0.005600978	0.0047641704	-0.1377712453	-0.1727577832	-0.192608001	-0.004542291	0.0133386745	0.0086921161	0.0496624519	-0.0777603263	0.0958503682	0.152246456	-0.0905996934	0.0364831157	0.022127895	0.0074583529	-0.0451383563	0.2050055882	0.1714749327	-0.0559730532	0.0499815209	0.1048587602	0.0062723804	-0.0584623848	0.0623219276	-7.62119e-05	0.056474193	0.2045568209	-0.0177746206	0.0302498445	0.1049303051	0.036249581	-0.2505290053	0.1134522314	-0.0502329874	-0.1041777892	-0.1350239909	0.2071076528	-0.0743336921	-0.0008668712	-0.0169450392	-0.0002274559	0.1283840132	-0.0963886325	0.1831274613	-0.0358192145	-0.061113272	-0.0228335208	-0.0711358258	0.0946861568	-0.0364975928	0.0125532951728501	-5.637679811350098e-05	0.0001575852196967	3.1783433655304474e-09	-0.0327013048416375	-0.0113579505659089	0.0010693753383457	0.0001290030410576	-0.0595491866398703	-0.0038992063104218	0.0035461056294701	1.52038098512332e-05	-0.0003916351402885	-0.0001360030419137	1.533780831087931e-07	1.8496827409779635e-08	0.000641916917881	0.0001919917784667	4.120573294618426e-07	3.6860842998806426e-08	0.0004221255692064	-0.0001639323386801	2.6873811665127016e-08	1.781899961778272e-07	0.0	0.0	0.0	0.0	0.0	0.0
1063.6208674858697	-1.4803394237801513	2.19140480959775	1131289.349751394	1466.0631141468955	3.046645111238604	2149341.054662093	9.282046433834084	1078.3731870957088	-0.2277289298813229	1162888.7306469565	0.0518604655048925	1173.9268484688048	1046.8755213463369	1.234558	25.369717	0.0883912980508207	0.076362579983426	0.0007261693	-0.1355866668	0.1303523285	-0.1516080861	0.0586029117	0.1155030631	-0.0324627919	-0.0891106711	-0.0893342456	0.2336534486	0.1368101411	-0.0774109663	0.0058211432	0.0566390312	-0.1838031307	0.0166964957	0.0472337566	0.0818082011	-0.1667646366	0.0246311225	0.1163494248	0.033247516	-0.0999555516	-0.0543162875	0.0379995568	-0.063205365	-0.1189782976	0.0260662277	-0.1793659399	-0.1162311689	0.0569339864	0.0647731295	0.0299005102	0.14276961	-0.0166645777	0.0832379849	-0.0202468194	-0.1006095504	0.1019984413	-0.1241268868	-0.0830087265	0.1295977865	0.2661832819	0.0565001411	0.1509474094	-0.075527541	0.0371235687	-0.0592389521	-0.0365551334	0.177982023	0.1663283901	0.0283906148	-0.1583306443	0.0689329858	-0.0437128497	-0.1102538235	-0.1429079804	-0.0365401096	0.0246981158	-0.0141748796	0.0383019219	-0.0565643377	0.1799189307	0.0602905187	0.076215161	-0.0061786944	0.0394807065	-0.11732473	-0.0233147319	0.0901621419	-0.0474010431	0.0127341850777469	0.0001808899048967	0.0001621594695943	3.2721157693573314e-08	-0.0347188400067466	-0.002017535165109	0.001205397851414	4.070448142451779e-06	0.0166688296805546	0.0762180163204249	0.0002778498829193	0.0058091860118205	-0.0004160983395082	-2.4463199219699994e-05	1.7313782814148125e-07	5.984481160627303e-10	0.0004669118331177	-0.0001750050847633	2.1800665990533095e-07	3.0626779693009825e-08	0.0004220967199816	-2.8849224799972105e-08	8.322777715593255e-16	1.7816564101922524e-07	0.0	0.0	0.0	0.0	0.0	0.0
1061.5427322380667	-2.078135247802948	4.318646108161018	1126872.97236746	1451.6488590918216	-14.414255055073909	2107284.410102587	207.7707487927237	1080.0611937053002	1.6880066095914117	1166532.182148118	2.8493663140242926	1169.962153370201	1016.5289646811822	1.183384	24.318102	0.2075511198017278	0.0985352112603684	-0.1648072767	-0.0031581555	0.1142265568	-0.0594396235	-0.1850844891	0.1026181263	0.0419740536	0.0603849302	0.1293205644	0.1051931658	-0.0587771094	-0.0580495845	-0.1090432011	-0.0123431949	-0.0282589937	-0.0015499332	0.0399429339	0.0970803573	-0.0072352972	-0.1472502473	0.1218515266	-0.0265965022	-0.1465401828	-0.1178127932	0.2084632542	0.040998879	0.1576265589	0.0832530636	-0.1026488364	0.176318423	0.0928967416	0.0548577596	-0.166098284	-0.0130012362	0.0021136502	0.070618361	-0.0273270893	0.0538215575	-0.0543410866	-0.0680151073	-0.0872709202	-0.0121090023	0.0975911361	0.0304698706	-0.0983177562	-0.049583232	-0.1798094713	0.0724982506	-0.048848926	0.0554965208	0.1246645558	-0.0977017564	-0.0243652083	0.0930604339	0.1923105979	-0.0097087285	-0.0784702218	0.0390162651	0.1399760857	-0.0590008894	-0.0715727065	0.0093539872	-0.0726140771	-0.0024342568	0.0012592715	-0.0486486589	0.2010624607	-0.0606664882	-0.0382367472	0.0855149763	-0.0580456054	-0.018674598084857	-0.0314087831626039	0.0003487406136309	0.0009865116597554	-0.0086353550531725	0.0260834849535741	7.456935689435184e-05	0.0006803481873233	-0.0545342030901423	-0.0712030327706969	0.0029739793066768	0.0050698718757449	0.0003010006132749	0.0007170989527831	9.06013691918659e-08	5.142309080826187e-07	4.39977521426993e-05	-0.000422914080975	1.9358021936104e-09	1.7885631988692949e-07	-1.500662455735898e-05	-0.0004371033445389	1.910593338071439e-07	2.2519878060552963e-10	0.0	0.0	0.0	0.0	0.0	0.0
1062.4717309013083	0.9289986632416004	0.8630385163046803	1128846.178964422	1455.2402840241564	3.591424932334803	2117724.284246708	12.898333044596043	1077.6122196297604	-2.448974075539809	1161248.0958953789	5.997474022666061	1167.6723508481623	1006.9397648205652	1.36811	28.114157	0.0861380878002374	0.0454395520771137	0.061503579	0.1556787783	0.153557706	0.0940479629	0.0488361933	0.1728209724	0.1111137928	-0.0475779005	-0.11704112	-0.0393466037	0.0121131276	-0.1298744596	-0.1058942278	-0.0822481265	0.0871133037	-0.006129716	-0.1463572174	0.1285868052	-0.0423425424	0.1232620197	-0.1032485643	-0.1766032944	-0.0876475639	-0.0431200095	-0.1412803205	-0.0786879513	0.0494808945	0.1125114948	0.104306792	-0.055018485	0.1716776275	0.0541358085	-0.0086578282	0.0471722454	-0.1013069203	-0.0273703288	-0.0019813743	0.1275217799	0.1123362086	-0.042334962	0.1091284983	0.0282804608	0.0970339064	-0.2367538754	0.0940675867	-0.057589929	0.031380173	0.2065408652	-0.000895856	0.0160115814	0.0309500687	0.0420245048	-0.1084592177	0.010156457	0.081877134	-0.1678469099	-0.0264355814	0.0449018302	-0.108070172	0.0623444639	-0.0787424792	-0.0589520267	-0.0343261201	-0.0311286329	0.0295165111	0.0587555057	0.0741663735	0.1857719779	0.0916757537	0.0807510076	-0.0683731426	0.00152085815985	0.020195456244707	2.313009542382328e-06	0.0004078564529318	-0.0262337806486385	-0.0175984255954659	0.0006882112471208	0.0003097045834391	-0.0472899129622703	0.0072442901278719	0.0022363358679791	5.247973945678369e-05	-0.0004350006840415	-0.0007360012973164	1.892255951165729e-07	5.416979096514239e-07	-4.199675088312205e-05	-8.599450302582134e-05	1.7637270847390123e-09	7.395054550657997e-09	-1.5009140858987063e-05	-2.516301628082687e-09	6.3317738834915814e-18	2.252743093249149e-10	0.0	0.0	0.0	0.0	0.0	0.0
1064.833897201065	2.362166299756609	5.579829627705831	1133871.2286284082	1458.9358666124683	3.695582588311936	2128493.862888274	13.657330667034348	1077.908010944333	0.2957913145726252	1161885.6800579682	0.0874925017766017	1170.2531938224004	1037.2777428159204	1.330339	27.337976	0.1045306018339215	0.0599478066172578	0.041289025	-0.1239818499	0.1118169021	-0.0596412941	0.1039323653	0.0536891168	0.0405727331	0.0902187487	-0.1331740378	0.1447606078	0.1159639115	-0.0552234247	0.0583869503	0.0270440641	-0.2189157713	-0.0434922477	-0.1333928869	0.0946036208	-0.0266056231	0.1224134904	0.1390181294	0.0580488731	0.1110775016	0.033193156	-0.188099616	-0.1130294735	-0.1915490608	-0.0221960284	-0.0689610537	-0.1447973958	0.0301756809	-0.0213664805	-0.0248725681	0.1416165696	-0.0523229821	0.1618327194	-0.0461352946	-0.1331280846	-0.001329576	-0.0762556069	0.0077941203	0.0254031082	0.0686944485	-0.0613140536	0.2813153469	-0.0852460054	0.0639539599	-0.0416588622	-0.0512265822	0.1637660811	0.1264098102	0.1192049494	-0.1617280577	0.0107499541	-0.0616303518	-0.1377684846	-0.0336200571	-0.0366272269	0.1504771473	-0.0158199112	0.1039362582	0.0101037784	0.0406381613	0.2314233871	-0.0565055615	0.0018374395	-0.0426883066	0.0773990019	0.0770277661	0.0758767427	-0.0783272495	0.004788258962094	0.003267400802244	2.292742388807351e-05	1.0675908002504737e-05	-0.027565939460473	-0.0013321588118345	0.0007598810183384	1.774647099948313e-06	-0.0101265689386877	0.0371633440235826	0.0001025473984699	0.0013811141390151	-0.0004191738881211	1.582679592039999e-05	1.7570674848256045e-07	2.504874691059897e-10	0.0006418865876536	0.0006838833385367	4.1201839140958267e-07	4.676964207281328e-07	0.0005406346886091	0.000555643829468	3.087400652259606e-07	2.922858665274585e-07	0.0	0.0	0.0	0.0	0.0	0.0
1063.087030098111	-1.7468671029539564	3.0515446753827487	1130154.0335628218	1459.7901898689076	0.8543232564393293	2130987.3984375014	0.7298682264931	1080.899517804471	2.991506860138088	1168343.767589938	8.949113294253243	1173.037808706934	1023.9646093923336	1.257129	25.833544	0.0940532861835443	0.0471927062940571	-0.1630447669	-0.0477929892	0.1157329382	-0.1020154182	-0.1769276293	0.0068732352	0.0623607512	-0.0131169176	0.069784593	0.1357122615	-0.0687540866	-0.0906738402	-0.0549943476	0.0022731648	-0.2150123338	0.1257670916	-0.0044312154	-0.0169603323	0.2254497148	0.1221825388	-0.0305663629	0.0277076959	-0.0399973438	0.0220219157	-0.0495919347	0.0388052421	-0.1246638119	0.1005985058	-0.1505969886	0.1279363808	0.0670344061	0.0425643975	-0.139451461	0.0628763333	-0.0361543963	0.0360883263	-0.2121687801	0.1276796593	-0.069901469	-0.0266283055	-0.1013817432	0.0127315955	0.0738355452	-0.0796746501	0.0762822759	-0.0697005703	-0.1652603079	0.0205224353	0.0265757195	0.0997639237	0.1727298784	0.0965301203	-0.0698765751	0.0859304119	0.0129077947	-0.0209119976	-0.0279638806	0.046141925	0.1436369272	-0.1133365352	0.0056748028	0.2372789215	-0.1484429687	0.0306912774	-0.0414927882	-0.0567464223	0.0732438758	0.2084270487	0.0499206577	0.0708988393	-0.0878535601	-0.0186660030700096	-0.0234542620321036	0.0003484196706096	0.0005501024074705	-0.0194204534868163	0.0081454859736567	0.0003771540136335	6.634894174703805e-05	-0.0410338247924642	-0.0309072558537765	0.0016837747770986	0.0009552584644108	4.027145592864969e-05	0.0004594453440497	1.621790162613174e-09	2.110900241689929e-07	0.0006420142650802	1.2767742659999806e-07	4.121823165664693e-07	1.6301525263197885e-14	0.0007119873136129	0.0001713526250038	2.9361722095692928e-08	5.069259347457141e-07	0.0	0.0	0.0	0.0	0.0	0.0
1061.9939166862782	-1.0931134118327464	1.1948969311286273	1127831.0790786615	1453.6464667150815	-6.143723153826159	2113088.0501932404	37.74533419085964	1080.427275810575	-0.4722419938959774	1167323.0983154606	0.2230125007988483	1169.6833903384545	1009.8623292827772	1.345557	27.650707	0.1537830710879917	0.0846595382187682	-0.0255075931	0.1781106661	0.1651118251	0.0972055668	-0.0016134032	0.1677718347	0.0754887426	-0.1421415867	-0.010509705	-0.0761467793	-0.0322643002	-0.0879385035	-0.1533813519	0.0119922154	-0.136165153	-0.0716826812	-0.0192914374	0.0728228552	0.0352210483	0.0699478895	0.1225034701	-0.1287032578	-0.0141377385	0.0017150437	-0.1308100265	-0.0498878857	0.2352887947	-0.0454124366	0.0474651844	0.0163707177	0.202856894	0.1067410489	0.1046182903	-0.0149595859	-0.0992305511	0.0130194998	-0.0175769529	0.0537865051	-0.1103523443	-0.0760198383	0.023909495	-0.0322789889	0.1623243636	0.003768453	0.0541997758	-0.0665842766	-0.0447274237	0.1974231019	0.0752589887	0.0490079984	0.0805222139	0.1312248584	0.0710815406	0.0081236234	-0.0382489148	-0.1593470442	-0.0375136982	-0.1164507068	-0.0982926489	0.0990889206	0.0053126178	-0.0167161254	-0.1627138284	0.0931235943	0.133113835	-0.1837883394	0.1280725715	0.1815567105	-0.0039402828	0.0658240966	-0.096900045	-0.018650174535395	1.58285346145981e-05	0.0003478290102006	2.5054250804553016e-10	-0.0283681019772359	-0.0089476484904196	0.0008047492097908	8.006041350810814e-05	0.0306198548330343	0.0716536796254985	0.000937575509996	0.0051342498038735	-0.000302991000656	-0.0003432624565846	9.18035464785242e-08	1.1782911410052854e-07	-6.20448825874309e-05	-0.0007040591476676	3.849567455288087e-09	4.956992834144708e-07	0.000295990629116	-0.0004159966844969	1.730532415124134e-07	8.761045252448547e-08	0.0	0.0	0.0	0.0	0.0	0.0
1064.161244591833	2.1673279055548846	4.697310250196923	1132439.1544912392	1461.276659970356	7.630193255274435	2135329.4769741194	58.21984911283548	1078.379724797285	-2.047551013290104	1162902.830853868	4.1924651520253295	1169.8667279434692	1029.6611894321934	1.359336	27.933847	0.1723332320249014	0.0815261266072788	0.0829305414	-0.0861112572	0.1537188053	-0.022191424	0.1118591987	0.1140366386	0.0571320913	0.0948993592	-0.157605156	0.0352655619	0.1148081802	-0.0999952171	-0.065055087	-0.1010033872	0.0106716572	-0.0064188156	-0.0530488955	-0.1223681332	0.0148176448	-0.0430017833	0.1576090298	0.042323017	-0.0148816439	-0.139506909	-0.0199746533	0.1449304501	0.0383065124	-0.1209770984	-0.025339441	-0.1456306607	0.0686440705	-0.0237566404	-0.068787647	0.046465461	-0.0020932429	0.1230958415	0.0695961035	-0.0605178237	-0.0990048952	-0.0819309339	0.1058694378	0.1042034357	-0.0534301145	-0.0128936946	-0.0480519395	-0.0909063089	0.0936478665	0.0366176667	-0.0985294802	0.1067296815	0.1228738364	0.0187490107	0.2265895106	-0.0081338966	-0.025753544	-0.0427459286	-0.1395923936	-0.0477338039	0.0230641195	-0.1110243712	0.1808302908	-0.0662304252	-0.052168718	0.0815783889	-0.1114776898	-0.0633669095	0.0143809069	0.0201383789	-0.0994757725	0.0606594461	-0.1054172954	0.0082791411437881	0.0269293156791831	6.854417807876492e-05	0.000725188042949	-0.019221052341237	0.0091470496359989	0.0003694488531045	8.366851704342762e-05	-0.0307449064721083	-0.0613647613051425	0.0009452492739786	0.0037656339300371	4.091339297006676e-05	0.000343904393626	1.673905724323108e-09	1.1827023195531269e-07	-0.0006560053902522	-0.0005939605076647	4.303430720399412e-07	3.527890846653902e-07	-0.0002639865776847	-0.0005599772068007	3.135744721363139e-07	6.968891319768015e-08	0.0	0.0	0.0	0.0	0.0	0.0
1064.6135822575473	0.4523376657141398	0.2046093638237169	1133402.0795272472	1465.488687118298	4.212027147942081	2147657.092071713	17.7411726950011	1079.262209700426	0.8824849031409485	1164806.9172874463	0.7787796042716892	1172.8100414836392	1026.7214559006811	1.187198	24.396482	0.0421023704624905	0.028496532503943	-0.1007206331	-0.1171909727	0.0645746737	-0.1602648178	-0.0287100691	-0.0352894829	0.1624244529	-0.0873552389	0.0444367533	0.1292288358	-0.0826548939	0.0880752964	-0.0766454853	-0.060239658	-0.043554917	0.0049527081	0.1121855883	-0.1949792865	0.0689455506	-0.0612675843	-0.075978004	0.1073252502	-0.015427094	-0.030133727	-0.1744680263	-0.203046689	0.314927923	0.0895476391	-0.1385563529	0.0523476813	-0.0262036408	-0.0997176433	-0.0271674618	-0.0240341038	0.0015640975	-0.0173193493	-0.0581488229	0.2370112856	-0.1687627631	-0.0291922723	-0.003537064	0.0011312753	0.0036164509	0.0045927727	0.1077954704	-0.0991894005	-0.1279490066	-0.069907547	-0.1050580695	0.0396239118	0.0685673659	-0.0464552511	0.2065156541	0.0357163256	0.0938734049	-0.0939164146	-0.0815103931	0.0880213039	-0.1285804473	-0.0909262647	0.085980826	0.1421707892	-0.0946175952	-0.0056795171	-0.0786684463	-0.0893625021	0.0045415323	0.0719933043	-0.1422973972	0.0554119421	-0.1133587932	-0.0072097290619126	-0.0154888702057007	5.1980193146187134e-05	0.000239905100249	-0.0168049061052073	0.0024161462360297	0.0002824048692048	5.837762633880488e-06	-0.0302833396956998	0.0004615667764085	0.0009170806631251	2.130438890841343e-07	0.0005089153384628	0.0004680019454927	2.589948217227063e-07	2.1902582098498322e-07	-0.0006565656556218	-5.602653696000276e-07	4.310784601420841e-07	3.138972843730555e-13	-0.00025783304366	6.15353402470001e-06	3.786598099314071e-11	6.647787840297946e-08	0.0	0.0	0.0	0.0	0.0	0.0
1064.4273988649547	-0.1861833925925111	0.0346642556772571	1133005.6874544134	1451.9824187767688	-13.50626834152922	2108252.944436836	182.4192845133945	1079.676536270898	0.4143265704719852	1165701.4229739236	0.1716665069990769	1166.4901302332776	1002.1357124643768	1.297318	26.659407	0.0957231309885753	0.0425797920958452	-0.0726524062	0.1732863286	-0.0044469408	0.1887649761	-0.0319214124	0.0185303873	0.1741804948	-0.2106480166	0.0090476348	-0.0856467854	-0.2067599424	-0.0092807036	-0.0536548695	-0.0137817638	-0.0768831182	-0.2743306513	0.0067065292	-0.0117545495	-0.0783373436	-0.0329027425	-0.084560623	0.1410971332	-0.0304364961	0.0264381067	-0.153321231	-0.1762160024	0.0511971595	-0.087966242	0.1559218088	0.083380149	0.0785414004	-0.0901996716	0.2359359517	0.0761885018	-0.0380334689	0.0519724068	0.1092665715	0.104045103	-0.2204246505	-0.0652762932	-0.0873093949	0.0586413846	0.0768538781	0.0001090436	-0.0352536604	-0.0512740459	-0.1372334284	0.1696743083	-0.0530997784	-0.0675579543	-0.0403052355	-0.0046148634	0.0756669746	0.0145406161	0.040788616	-0.0623552987	-0.1054286324	-0.1675066531	-0.0328940499	0.1075113492	-0.0094775772	0.0419343873	-0.1070319323	0.0960522785	-0.1480603578	-0.0694707228	-0.1031552756	-0.0408958626	-0.1169933512	0.0500887521	-0.1206811645	-0.0186239272256898	-0.0114141981637771	0.0003468506653077	0.0001302839197219	-0.0191632598754694	-0.0023583537702621	0.0003672305290547	5.561832505709468e-06	-0.0621166494493508	-0.031833309753651	0.0038584781388135	0.0010133596098718	0.000231017468188	-0.0002778978702747	5.33690706079936e-08	7.722722630326955e-08	-0.0003059867533377	0.0003505789022841	9.362789321814649e-08	1.2290556672672456e-07	0.0001160355697988	0.0003738686134588	1.397777401296056e-07	1.3464253458532189e-08	0.0	0.0	0.0	0.0	0.0	0.0
1066.960784368114	2.533385503159252	6.418042107617457	1138405.315379421	1461.7789825594364	9.79656378266759	2136797.793852501	95.97266194787431	1078.379285272982	-1.297250997915853	1162901.8829058676	1.6828601515936767	1169.263618868734	1019.2951722169702	1.448883	29.77401	0.14126777970331	0.0700340816016324	0.1680668627	-0.0272191696	0.0211973362	0.095147748	0.1490679283	-0.0510375548	0.0575583976	0.0943796304	-0.0485195794	-0.0964037432	0.0136675409	-0.0733285925	0.0838992863	-0.1512981073	-0.0924050327	-0.0251533698	0.0738856872	-0.0962078469	-0.0054635358	0.0790877011	0.0238344345	-0.0476281169	0.1693008896	-0.0205249965	0.1115463234	-0.1028572956	0.1152683603	-0.1512263958	0.1197199438	-0.0942116518	-0.0379584505	-0.0191208186	-0.0528676346	0.1020426206	0.0563119797	0.0927455882	0.0257697975	0.0679218278	-0.1296023099	0.0787384439	-0.1494064957	-0.0237255154	0.0037201759	-0.0022052393	-0.0680803139	0.0025331976	0.1245220135	0.0722025162	-0.1587857236	-0.0153533285	-0.019085482	-0.0378961333	0.1650244447	0.0106268218	0.0433383386	0.0340655866	-0.1296118254	-0.0024153135	0.1330284666	-0.0902206683	-0.0965142074	0.1385300417	-0.1048334283	0.0330540891	-0.1656988877	-0.0280499602	-0.1222276374	-0.0036156641	-0.0462403653	0.0446971468	-0.1273444172	0.0003242186142529	0.0189481458399427	1.0511770982807077e-07	0.0003590322307717	-0.0036374646172987	0.0155257952581707	1.3231148842099975e-05	0.0002410503183986	-0.1134519663297624	-0.0513353168804116	0.0128713486640895	0.0026353147592122	-0.0005760169808083	-0.0008070344489963	3.317955621795094e-07	6.513046018667615e-07	-0.0002569602206066	4.902653273109999e-05	6.602855497419255e-08	2.403600911633618e-09	-0.0001370738829695	-0.0002531094527683	6.40643950806683e-08	1.8789249392336185e-08	0.0	0.0	0.0	0.0	0.0	0.0
1067.9114369735053	0.9506526053912694	0.9037403761372086	1140434.8372188169	1464.0263908889692	2.247408329532845	2143373.273219381	5.050844199653615	1079.4246142862837	1.0453290133016253	1165157.4979270925	1.0927127460501496	1170.56926122205	1027.9049798830856	1.307211	26.862711	0.1123217453297691	0.0554754711099856	-0.0273499338	-0.1442247608	-0.0654981799	-0.1163443299	0.0739202729	-0.1732712609	0.1969306282	-0.0716295889	0.0239366769	0.0697400466	-0.0086712957	0.0828880871	0.2516351404	0.0232402005	0.0945191893	-0.032333414	0.076896843	-0.2253818383	-0.0317410409	0.1477696307	-0.0056618988	-0.0495123182	-0.2126739567	0.0157035828	-0.0038172055	0.0162079197	0.096579065	0.0521089131	-0.0507562537	-0.0167224985	-0.1623206738	-0.1801799249	0.0142541685	0.047256028	-0.0951785414	-0.0629540608	0.090755953	0.1291967918	-0.0408641433	0.0668705755	0.0500408279	0.0614747884	0.2170173066	0.0130995996	-0.2028929981	-0.0247376686	-0.0361573127	-0.1162611271	-0.1687206505	0.0256305159	-0.0485442131	0.0228331505	0.1290755562	0.0842068336	0.1357572517	0.0076724449	-0.0403235951	0.0225533106	-0.0498611365	0.1359973822	-0.2091550984	0.0958423363	-0.200994679	0.0122756792	0.0136571911	-0.0368259234	-0.039170872	-0.0785587062	-0.121561461	0.0392444906	-0.1333121588	-0.0186758250905967	-0.0190000437048496	0.0003487864428145	0.0003610016607861	-0.0234240602183177	-0.019786595601019	0.0005486865971113	0.0003915093654782	-0.0691191791283927	0.0443327872013697	0.0047774609233828	0.0019653960210419	-0.0002430189229052	0.0003329980579031	5.9058196890003546e-08	1.1088770656723635e-07	-0.0004539897524971	-0.0001970295318905	2.0610669537237814e-07	3.882063643698956e-08	-8.305509631248283e-05	5.401878665701718e-05	2.918029311896337e-09	6.8981490234758e-09	0.0	0.0	0.0	0.0	0.0	0.0
