global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1051.014387663593	0.9964179886997044	1104631.2430758772	0.9928488082043644	1522.1887668553245	-4.498576497796648	20.23719050652836	2317058.6419405336	1009.1210707367444	-1.1788630251023733	1.3897180319535187	1018325.3354048736	1146.1879512050696	995.8203120109364	1.073835	20.98645	0.0436195564592344	0.0184735517330369	-0.1170780837	-0.0621013861	-0.0809657928	-0.0320660751	-0.0620945947	0.1610240988	0.0038590387	-0.025222104	-0.0269297903	0.0004221547	0.0750696593	0.0823859626	0.0265975522	-0.0247689613	0.11535605	0.0603725726	-0.1273338349	0.1490488824	0.012878533	-0.0804616979	0.0946258694	-0.0156909048	-0.0906823435	-0.0035125714	-0.133940951	-0.1760717017	-0.1050431403	0.2695979518	0.0862257559	0.0386316695	0.1030025904	-0.0357023281	-0.1105761123	-0.150704194	0.1273954138	0.057516205	-0.0367572661	0.1105621364	0.0568760376	0.0108509978	0.144282339	0.094068054	0.0304929451	0.1104720012	-0.0927691765	-0.0024513694	-0.1173836332	-0.0151097615	-0.0539497344	-0.0073889169	0.2670820339	0.1221581404	0.0678625183	-0.0350019512	-0.0097599708	0.0139838931	0.0298577187	-0.092066782	-0.0060599845	0.0743735703	-0.1155647534	-0.1119250951	0.0283320143	-0.17546946	0.0475892862	-0.0408538043	-0.1468336897	-0.0068957022	-0.0755162568	0.040800162	-0.0951557898	0.0070052118	-0.025156966	-0.039348126	-0.1472782824	0.0366971841	0.0277044153	-0.0935840008	0.0936013361	0.1107979887	0.0029375943	0.0	0.0	-0.0075758166367876	0.0092760193896026	8.604453571628339e-05	5.7392997714227786e-05	-0.0526881706028632	-0.007891116700435	6.226972277988424e-05	0.0027760433214764	-0.0452353539477599	0.0025514592817614	0.0020462372467791	6.509944466486424e-06	-0.0005470151100096	-0.0001210164099366	2.992255305788149e-07	1.4644971473943236e-08	-0.0002239617616235	-0.0001729524147157	2.9912537756020706e-08	5.0158870669501443e-08	-0.0001400612748298	-0.0001840503970963	3.387454867131428e-08	1.961716070694877e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.9192943978817	-0.0950932657112844	1104431.3633377417	0.0090427291836369	1517.8080902851275	-4.380676570197011	19.190327212673047	2303741.398934985	1010.3531421241491	1.2320713874047442	1.517999903661451	1020813.4718001412	1148.6008050148948	1004.0071798809888	1.03313	20.190952	0.0285643124093476	0.0147045785168278	-0.1196291832	-0.0965619463	0.0801945735	0.0232876211	-0.0365186754	0.0614142673	-0.1249815517	-0.0394166962	-0.0373182539	-0.012577485	0.0205248415	-0.099008743	0.0132967359	0.0221897745	0.0637106565	0.1169648401	0.0492136548	-0.088004951	-0.0150872733	0.0590160318	0.1775277346	-0.083990497	-0.0047188262	0.0207168415	-0.1847781756	-0.0476788357	-0.0239228813	-0.0884669451	0.0573010841	0.0924022747	-0.0963759918	0.0964997319	0.1713058941	0.0510868588	-0.2074780018	-0.066797024	0.1468671284	0.0764116106	-0.0172808919	-0.027404796	0.0166350306	-0.0304726032	-0.1127350383	-0.11828916	0.0818675245	0.069724373	0.1233706251	-0.0302476236	-0.093961842	0.0209132698	0.0177981436	-0.0519603915	0.1287812182	0.2935165578	0.1146317993	0.0113384716	0.0154236317	-0.1168132521	0.0408262855	0.1025691407	-0.0562085985	0.0676021464	-0.0341249487	-0.0116756501	-0.0585121777	-0.0382412508	0.0682335732	-0.1157945627	-0.0775459663	0.0792581005	0.0648280862	0.0102328659	0.1085195408	0.1083522874	-0.0525206659	-0.0438477889	-0.1348913641	-0.0710234382	0.1169236539	0.1066044782	-0.0088085747	0.0	0.0	-0.0092348413904801	-0.0016590247536925	2.752363133364461e-06	8.528229550732444e-05	-0.0448453973138498	0.0078427732890134	6.150909286286208e-05	0.002011109660237	-0.0426739575940331	0.0025613963537267	0.0018210666567373	6.560751280884938e-06	-0.0004200296992947	0.0001269854107149	1.764249482895961e-07	1.6125294534431853e-08	-0.0004269706670962	-0.0002030089054726	4.121261570122364e-08	1.8230395056057405e-07	-0.0001400893189005	-2.804407070000452e-08	7.864699014268518e-16	1.962501727000599e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.2716118271155	1.3523174292338354	1107275.5450572358	1.8287624294096088	1528.4690150368976	10.660924751770152	113.65531656290553	2336217.529927864	1010.084290694297	-0.268851429852134	0.0722810913335369	1020270.2743074012	1150.8180026338812	1007.5968602949816	1.085275	21.210041	0.0901664571704616	0.0448150601756281	-0.0298596439	0.0268022856	0.143815784	0.0567132889	0.0663082029	-0.0532166824	-0.1209359486	0.1038419185	-0.0271057004	0.051225138	0.0186588153	-0.1884659275	-0.0491417966	-0.0022634465	0.0458061938	-0.0252203571	0.005171729	-0.0300555859	0.0024520731	-0.0701064111	0.1001068165	-0.1552250841	-0.0363730997	-0.0677698048	-0.0140899647	0.14056718	-0.0074403411	0.0167058691	-0.042763638	-0.059285432	-0.0332585155	-0.0012512684	0.1180925929	-0.0373615405	-0.0454611905	-0.0489405216	0.1371514721	-0.0433678296	-0.0812910265	-0.0074905266	-0.0344110269	0.0956143247	-0.0736745225	0.0747024784	0.169465456	-0.1248247926	0.0233612617	0.0549824284	-0.0126046507	-0.1557013129	-0.0140385268	0.0018698949	0.1574204839	0.0418908963	-0.0067849325	-0.0002638622	-0.0268880533	-0.0453207155	0.0173256429	-0.0435873481	0.0367594565	0.0952166992	-0.1083644251	-0.1116761597	-0.0774487277	-0.1104468817	0.2338181517	0.0534565732	-0.0788215496	-0.1065190309	-0.0808862839	0.1886265488	-0.1223203387	-0.0628240407	0.069596894	-0.0427933697	0.0356775851	-0.102364876	0.1290276631	0.1022582579	-0.020504289	0.0	0.0	-0.007474787313896	0.0017600540765841	3.0977903525003114e-06	5.5872445387980575e-05	-0.0699623914871381	-0.0251169941732883	0.0006308633963009	0.0048947362225995	-0.0488210795844423	-0.0061471219904092	0.0023834978117904	3.778710876497242e-05	-0.0009769851060475	-0.0005569554067528	9.54499897438645e-07	3.10199325111177e-07	-0.0001640897700398	0.0002628808970564	6.910636603717756e-08	2.6925452631714452e-08	0.0001829201158939	0.0003230094347944	1.0433509496619778e-07	3.34597687986378e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.654821292412	0.3832094652964315	1108082.1727901597	0.1468494942927769	1534.9931908217557	6.524175784858016	42.56486967172771	2356204.0958691547	1010.0449610404164	-0.0393296538805998	0.0015468216743677	1020190.8233231364	1148.4994285985042	993.51639067821	1.116866	21.827442	0.0485955309441833	0.0241202853642687	0.0311765175	0.086608594	0.0705022714	-0.0138661642	0.0344481242	-0.1159172916	-0.0247947527	0.0080996678	-1.53521e-05	0.1342266403	-0.0066194834	0.0103526333	0.0242117175	0.041921373	-0.0932201558	-0.118688612	0.0817192182	-0.1839944954	-0.054478389	0.0973617158	-0.031186262	0.0634180648	0.0432546359	0.0047429338	0.047729462	-0.1439808181	0.1181566504	0.1211932177	-0.0070156241	-0.0347318022	-0.1532933173	0.0631349898	0.0880454846	-0.0692104404	0.0153321497	-0.0310832261	-0.0011233623	-0.1066484988	-0.0230200769	0.1200326509	-0.0485914961	-0.0258977607	0.0732968954	0.0678422687	-0.0287620297	0.0716217888	-0.0918714556	0.0156874488	0.2716528231	-0.0307397188	-0.0592585855	-0.0934991034	0.0566158921	0.0175538826	0.0830787966	0.0234175706	-0.0131048309	-0.0114589226	0.0365067778	-0.0834061386	0.0600739345	0.0848127752	-0.0460544987	0.058422897	0.0261713999	-0.0925221561	-0.0364384809	0.1619684466	0.1717251809	0.0696401263	-0.0600508247	0.1997330737	-0.0938586046	-0.2440660442	0.2478852361	0.1155122693	-0.0523761865	-0.2366838751	0.0195292391	0.0977655536	-0.0320825565	0.0	0.0	-0.0083608097391163	-0.0008860224252203	7.850357379932623e-07	6.990313949370197e-05	-0.0545010412996305	0.0154613501875076	0.0002390533496207	0.002970363502744	-0.0478030874549944	0.0010179921294479	0.0022851351702298	1.0363079756178823e-06	-0.0012194980677914	-0.0002425129617438	1.4871755373469578e-06	5.8812536613798246e-08	-0.0003950192735702	-0.0002309295035304	5.3328435600797024e-08	1.560402264919285e-07	3.1759257128049015e-05	-0.0001511608587658	2.2849605222829546e-08	1.0086504133255322e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053.6856148638935	1.0307935714815812	1110253.3749711013	1.0625353870077536	1520.870912598859	-14.12227822289674	199.43874220490343	2313048.332789286	1010.5740036260886	0.5290425856721868	0.279886057454713	1021259.8168048618	1146.039483388265	994.8657692151191	1.176811	22.998972	0.1519367230348871	0.0688020358654728	0.097420959	-0.0076763223	-0.0971942411	-0.1323568569	-0.0132742479	-0.0007631932	0.1552952094	-0.1738670852	-0.0597417096	-0.0700361027	-0.0694189135	-0.1949247994	-0.0528591571	0.0700042323	-0.0261923578	0.0394078473	0.0081819418	-0.0270215609	0.0818384565	0.0936312056	-0.0272038693	-0.1024052764	-0.0044239002	0.0218329395	0.0419143403	-0.311521286	-0.0215557534	-0.133729218	-0.0195723899	0.0171657201	0.0928634523	0.0988763386	0.2756004433	0.0461765797	-0.1219206247	0.0062517429	-0.1491068974	0.0591713723	0.126358705	-0.0116040107	-0.0419928455	-0.1283057651	-0.0320290294	-0.1300844923	0.2035016068	0.0486695663	0.065624001	0.0968872188	0.1170976076	-0.001924873	0.0001367415	0.0333906697	0.0278640437	0.0669552682	0.0518936582	0.0457323652	0.0464707479	0.0053830971	0.0369735116	-0.0396830945	-0.0010194095	-0.1192223733	0.0553992364	0.1244555913	0.1057311152	0.0042415655	0.1677329231	-0.1241619309	0.0233480625	0.2307715705	-0.0057776286	0.060924155	-0.0042501553	-0.1831256197	-0.022614009	0.0430917324	-0.1397667708	-0.0188406023	-0.0010713243	0.093132801	-0.0434770581	0.0	0.0	0.0082899440691761	0.0166507538082924	0.0002772476023843	6.872317267006798e-05	-0.0227326093702515	0.031768431929379	0.0010092332672515	0.0005167715287804	-0.0881055715285441	-0.0403024840735497	0.0077625917343714	0.0016242902224987	-0.0005969946868648	0.0006225033809266	3.5640265614480054e-07	3.875104592650477e-07	7.504176814077113e-05	0.0004700610417109	2.2095738293440333e-07	5.631266965693252e-09	-0.0001399773847077	-0.0001717366418357	2.9493474149020343e-08	1.9593668229607444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055.5365771207469	1.850962256853336	1114157.4656397824	3.426061276295594	1532.6154093624923	11.74449676363338	137.9332042309949	2348909.99301536	1012.7145768819984	2.1405732559097714	4.58205386391616	1025590.814229285	1150.7697343658983	1013.317522534252	1.176997	23.002609	0.0840018156734171	0.0456518236434636	0.1003747119	-0.123652989	-0.1019561733	0.1080909571	-0.1282432239	0.0217256777	-0.0553161327	0.1375656759	-0.1553101341	-0.0915195709	-0.1041920144	-0.0293396209	-0.1278691752	0.0688168737	-0.1269913424	0.2171498491	0.0958542528	0.1131514941	0.0329168496	0.0914999923	0.004146391	-0.0969315676	0.0360796133	-0.0295214504	-0.1150517047	0.07698189	0.0076150785	-0.1026540673	-0.2177275467	0.0719903504	-0.1307217469	0.0720706205	-0.0227535896	0.0057871964	0.1116483635	-0.1097916465	0.099928976	0.0725621718	0.030347666	-0.1829150342	-0.1792671472	-0.0545041104	-0.1486086133	0.0174383608	-0.0801993329	-0.015436047	-0.0738352383	-0.2125640963	-0.0410505088	-0.1845437568	-0.0106879564	-0.1878778376	-0.0127171568	0.0419767511	-0.0895284309	0.0512450628	0.0243977152	0.0177971326	-0.0875368307	0.253484019	0.0843252286	-0.0069011026	-0.0783062922	-0.0503556154	-0.0260728299	0.1819596587	0.0710931554	-0.0497376103	-0.0107169898	0.0707447489	-0.0396684674	0.1249350635	-0.0252877555	-0.1483367298	0.2838371463	0.1402309441	-0.0167518424	0.1287317244	-0.2570715061	0.0883666366	-0.054622527	0.0	0.0	-0.0057587235875473	-0.0140486676567233	0.000197365062929	3.3162897357773645e-05	-0.0561979440605853	-0.0334653346903338	0.001119928625936	0.0031582089166366	-0.0861491739368602	0.0019563975916839	0.0074216801700033	3.827491536746599e-06	-0.0010340069859309	-0.0004370122990661	1.0691704469539044e-06	1.9097974953503842e-07	7.444156851454942e-05	-6.001996262217091e-07	3.602395913166793e-13	5.5415471229063555e-09	0.0001130384312935	0.0002530158160012	6.401700314675308e-08	1.277768694929532e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.481900180224	-1.0546769405227678	1111932.077807696	1.112343448870466	1529.2562601625038	-3.359149199988451	11.283883347783052	2338624.7092462075	1012.5197635266484	-0.1948133553499929	0.0379522434227226	1025196.27153206	1151.5004327339038	1004.93830712072	1.266593	24.75362	0.0931676067070583	0.0523835095420141	0.0607001822	0.0147566205	0.1061386101	0.1223671121	0.0863362194	-0.0881422547	-0.0414904255	0.0883975763	0.0467224755	0.1612407815	-0.1019605542	0.0818656698	-0.0573769049	-0.0054271868	-0.0960306212	-0.0791668605	0.1944734923	0.0501274723	0.0892465129	-0.1692391947	0.2952541119	-0.039844958	-0.0863325135	-0.056248617	-0.0534942763	0.2142530399	-0.0146443074	0.0688550643	0.0309787889	0.0237018518	-0.0678914067	-0.0708955367	-0.0853390127	-0.0474444557	-0.0649046196	-0.0576289953	0.0340354319	-0.0557911272	-0.1315143507	0.1149656887	-0.0121227891	0.2297302263	-0.1435062452	-0.1544377489	0.0098321461	-0.2352357433	-0.0665968335	-0.0096719682	0.035718458	-0.054658932	0.1354984591	-0.0611758085	0.0287097834	0.0921177487	0.114207889	0.0150741026	0.0094076056	-0.0512521261	-0.0524997778	-0.1110746666	-0.1131833664	0.1532474445	-0.0121805581	-0.1662928807	0.0138722813	-0.1709233711	0.0892575214	-0.0849777947	-0.0664854891	0.1115465944	0.1676927078	0.1712782481	-0.012983333	-0.0662209509	0.177272166	-0.0850865895	-0.1450167595	0.0669468722	0.0037890617	0.0834738879	-0.065455123	0.0	0.0	-0.0168786218675762	-0.0111198982800288	0.0001236521377581	0.0002848878761486	-0.0451108479792026	0.0110870960813827	0.0001229236995178	0.0020349886054027	-0.0391203407990872	0.0470288331377729	0.0015304010642367	0.0022117111463004	-0.000808994661307	0.0002250123246238	6.544723620232276e-07	5.0630546232651336e-08	7.505662263862511e-05	6.150541240756979e-07	3.78291575542524e-13	5.633496601916972e-09	-0.000139969774116	-0.0002530082054095	6.401315200453574e-08	1.959153766608406e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1051.3738967125307	-3.108003467693379	1105387.0706884912	9.65968555519407	1528.3853305760276	-0.8709295864762225	0.758518344599644	2335961.7187199933	1010.3339757986314	-2.185787728016976	4.777667991949614	1020774.7426530696	1149.644315518831	1026.2963696240909	1.372014	26.813915	0.0900530879510773	0.0513174429616363	-0.0993324102	-0.0949953084	0.1132338576	-0.0789045722	0.0211162985	0.0286569781	-0.0840946013	-0.0956987569	-0.0824943286	0.071056348	0.0686784155	0.1815307791	-0.254585108	0.0246160422	0.0160377118	-0.0766943101	-0.0223680516	0.0692000208	0.086789982	-0.1071401601	0.1017787106	-0.0311569123	-0.039130715	-0.0375961783	-0.0869908313	0.0406426834	-0.0270334823	-0.0775436645	-0.1228904826	0.0142574408	0.1079868161	0.223501578	-0.0486124596	0.1221527095	-0.0215051113	-0.055442075	0.0427817158	-0.0242583103	0.0278618213	-0.0276250227	0.2317982578	0.1687154484	-0.1137236969	-0.0318285121	-0.0102694575	-0.134045198	-0.0412639088	-0.0857238034	-0.1302492721	-0.0020454485	-0.0849454403	0.1094287964	-0.0628687283	0.0876238356	-0.0376376838	0.0277667222	0.0199889005	-0.2326039783	0.0572667773	-0.0727940008	-0.1434973731	0.0211458703	-0.0236231488	-0.0927035923	0.1022893956	-0.1231410102	0.0203013323	-0.0147869226	-0.0637687756	0.110917069	0.1094916656	-0.0228471361	0.1175188314	-0.0454495838	0.1189548938	-0.0310274934	-0.3351430368	0.0098700531	-0.0049370458	0.0784615636	-0.075912798	0.0	0.0	-0.0127367704178453	0.0041418514497308	1.7154933431637945e-05	0.0001622253206768	-0.0429510434244804	0.0021598045547221	4.664755714598731e-06	0.0018447921312516	0.0071270209854858	0.046247361784573	5.079442812755499e-05	0.0021388184720331	-0.0003650162325229	0.0004439784287841	1.332368500052118e-07	1.9711684522559817e-07	-0.0002309741382922	-0.0003060307609308	9.365482663589985e-08	5.3349052559824344e-08	-0.0001400419876421	-7.22135261000084e-08	5.2147933517965935e-15	1.9611758302750092e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.1025827937854	-2.2713139187453635	1100616.2292245913	5.15886691748642	1526.6430161950625	-1.7423143809651265	3.035659402117892	2330638.898897158	1008.2734546527372	-2.0605211458941994	4.245747392677145	1016615.3593573652	1147.1069211792528	994.5509281308928	1.200105	23.454208	0.0736729174575812	0.0347206532182888	-0.1711084539	-0.0709744034	0.0361579246	-0.1124099026	-0.1004229414	0.0562710318	-0.0883859229	-0.0537669513	-0.1133628427	-0.0240057723	0.1623168414	0.059145766	-0.1630449627	0.0084698097	0.1925312938	0.1572840131	0.007899948	0.0572269107	-0.031910074	-0.1521123647	-0.0961038449	0.0114630709	-0.2532849377	0.1463363035	0.0627484323	0.0169028063	0.084407998	-0.1245302906	0.0640549226	0.1510354309	-0.0244954527	-0.3413383838	-0.1858913035	-0.0546408013	-0.0359021836	-0.0227616766	0.0256919592	0.1072235844	0.0368189489	-0.1877102678	0.2061025041	0.0602625849	-0.1016450649	0.108193916	-0.0940014683	-0.123819225	0.0012636381	-0.0618683431	0.090729841	-0.0389953434	-0.018537518	0.0428109866	-0.2430708047	-0.2393123207	-0.0534726255	0.0451586131	0.0274645114	-0.2410423109	0.0589718986	0.0840766551	-0.0575627914	-0.1105965637	-0.0849418542	-0.1420721929	0.0592886197	0.0415309449	-0.0601325797	0.0923752772	0.025893616	0.1266289356	0.0366491589	-0.0856656318	0.0216463525	-0.0910887015	-0.034693697	0.0823820521	-0.1952223063	0.0634519769	-0.0018081902	0.0733368439	-0.0859356514	0.0	0.0	-0.0168629881929121	-0.0041262177750667	1.70256731272772e-05	0.0002843603707942	-0.0490002300791303	-0.0060491866546498	3.659265918279439e-05	0.0024010225478077	-0.0183965745643135	-0.0255235955497993	0.0003384339557003	0.0006514539297897	-0.0004860072792878	-0.0001209910467649	2.3620307552072967e-07	1.4638833397266229e-08	7.445311162590507e-05	0.0003054272499181	9.328580499253663e-08	5.543265830779481e-09	0.0001930180652362	0.0003330600528783	1.1092899882329599e-07	3.725597350752596e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048.6716383845262	-0.4309444092591548	1099712.2051520864	0.1857130838717219	1523.5539223055534	-3.0890938895090585	9.542501058202204	2321216.5541726365	1009.1841392070404	0.9106845543032024	0.8293463574464222	1018452.6268270552	1147.5906666872795	988.5635121023868	0.946945	18.506588	0.0423316670907699	0.0213200337538691	-0.1499652007	-0.0766282791	0.0877774915	-0.0694509179	-0.1076295748	0.0495983705	-0.0885747134	0.0349386788	-0.1360845823	0.0572873267	0.0602094634	-0.1379105073	0.0824937737	0.044613555	0.1014124364	-0.002975077	-0.0473105534	-0.0327709125	-0.0088137168	-0.1517131095	-0.03679769	-0.0202335132	-0.1451153169	0.1625638303	0.0485205401	-0.002277561	0.1360651203	-0.1199548998	-0.1600897515	-0.1978681747	0.0746989607	-0.090770716	-0.1381394441	0.1094729815	0.0975061284	-0.0822944149	0.0890226139	0.0833175687	-0.0311686197	-0.0377789065	0.1058586493	0.0494526612	-0.1092724102	0.1393439495	-0.0788518283	-0.0494566243	0.0791163906	0.0332572278	0.0949058686	-0.0633076615	-0.1466003775	0.035300993	-0.0665683957	-0.1248906983	-0.0479486877	0.0486847805	-0.0334438166	-0.2007809263	0.0118462634	0.1244500959	-0.0120259279	0.0026968896	-0.2176872493	-0.0354105624	0.0128436082	0.1190268309	0.0464044283	0.1135155673	-0.0180957414	-0.0276414919	0.0948876823	-0.1102442068	-0.0076640268	0.0642458516	0.0145753526	-0.0004084212	-0.030095695	0.0285963993	0.0688306718	0.0681070699	-0.0954662731	0.0	0.0	-0.0168199933767994	4.299481611269931e-05	1.8485542125648283e-09	0.0002829121771955	-0.0609472860885631	-0.0119470560094328	0.0001427321472925	0.0037145716815611	-0.0299645120680196	-0.011567937503706	0.0008978719834744	0.0001338171780896	-0.0007239943711092	-0.0002379870918213	5.241678493978059e-07	5.6637855873607445e-08	-5.7072044848061054e-05	-0.0001315251564739	1.7298866785501273e-08	3.257218303139092e-09	0.0001989793921712	5.961326935000007e-06	3.5537418825956576e-11	3.959279850882021e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.99363402396	1.321995639433908	1102486.631490842	1.7476724706822668	1519.9079081718558	-3.6460141336976895	13.29341906312332	2310120.0493233465	1010.147741384752	0.9636021777115502	0.928529156890442	1020398.4594247156	1149.3533016338683	989.7743300037272	0.96867	18.931171	0.0322229830185508	0.0184018806645925	-0.13723473	-0.0546526404	0.1568989033	-0.0169195968	-0.0139134955	0.0377269681	-0.0955076546	0.0638501648	-0.043694271	0.0917412398	0.0769495262	-0.1112007149	0.0844880726	0.0294280103	0.1178567437	-0.1636575114	0.042479768	-0.1463876123	-0.0084549015	-0.048439415	0.2123506167	-0.0873711079	-0.1584710181	0.0388462414	-0.066150024	-0.1064681185	0.0924552952	0.0851894519	-0.1062814872	0.0586488373	-0.0992265631	-0.0267108859	-0.035137941	-0.0705458438	-0.0415605306	-0.0828018755	0.1094926192	0.0226955527	-0.0751139116	0.1748624553	0.0709697915	0.0498763671	-0.0532473913	-0.0279408185	0.0730781597	-0.0440064329	0.0223252355	0.0683898405	0.0919035295	-0.0890756956	-0.0981227304	-0.0004403969	0.0023470036	0.0555013422	-0.0478766593	0.0547230077	-0.0453718063	-0.1699135965	0.0191333044	0.006374854	-0.0540534575	0.0930037551	-0.2048164007	0.0743295486	-0.0101719093	-0.0738212699	-0.0241497297	0.1034844098	-0.0628691664	-0.1085505129	0.0721962845	0.0200981872	0.0037189922	0.0931002557	-0.0358929241	-0.0432575478	0.0532797027	0.1302447779	0.0189446429	0.0627797331	-0.1044500727	0.0	0.0	-0.0168195449625301	4.484142692995352e-07	2.010753569114361e-13	0.0002828970927465	-0.0727793994731058	-0.0118321133845427	0.0001399989071446	0.0052968409876659	-0.028671428896942	0.0012930831710776	0.0008220508349924	1.6720640873241029e-06	-0.0007025160011964	2.147836991279995e-05	4.935287319369803e-07	4.613203741110701e-10	7.434945771156443e-05	0.0001314215025596	1.7271611335029647e-08	5.527841862003707e-09	0.000428026280672	0.0002290468885007	5.24624771318979e-08	1.832064969459057e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.840694821186	-0.1529392027741778	1102165.4845026303	0.023390399745201	1521.9412335175011	2.0333253456453804	4.134411961243906	2316305.118280773	1010.094586624753	-0.0531547599989608	0.0028254285105471	1020291.0739286308	1148.1925067232366	996.2334709017	0.8736739999999998	17.074627	0.0215394136324068	0.0163387347922656	-0.1686828869	-0.089880113	0.1763589315	-0.0655305518	0.0067784423	0.0812133181	-0.1067481948	-0.0126747066	-0.0576057783	0.1508033106	0.0730374517	-0.070195349	0.0181243892	0.0736366569	0.1632171209	-0.0648408717	0.0231181196	0.0022522667	-0.0889017418	0.0515807891	0.2582039002	-0.0101200797	-0.025623166	0.0748036079	-0.0924754435	0.0098390289	0.0202912111	-0.1296774999	-0.0454898791	0.2128354959	-0.030426855	-0.0587917289	0.187108238	0.1291191352	0.0591249386	-0.0903049643	0.1399041809	0.0800095158	-0.0021440107	0.1050271884	0.136177846	-0.0383464054	-0.0161048419	-0.0715262748	0.0990537753	0.0426949436	0.1123189673	0.1473564413	-0.0162359984	0.0449891458	-0.1276785014	-0.0745818177	-0.0408145449	0.2265104685	-0.0484413327	0.0612096131	0.0129708827	-0.1549965519	0.0688820445	0.0793540233	-0.0119608472	0.0731465597	-0.1735530691	0.0836059682	-0.023342602	-0.1229278128	0.0215558917	0.0260683484	-0.107673992	-0.0117094672	-0.0243121313	-0.0397296006	0.0408005038	0.0967021809	-0.0901571301	-0.0570852548	0.1409544219	0.0625560715	-0.0015704735	0.057362465	-0.1128355917	0.0	0.0	-0.0167689095570295	5.063540550059864e-05	2.563944290210055e-09	0.0002811963277318	-0.0726095925710978	0.000169806902008	2.8834383969556053e-08	0.0052721529333408	-0.0328132192907588	-0.0041417903938167	0.0010767073602234	1.7154427666313108e-05	-0.0010190176592702	-0.0003165016580737	1.0383969899045171e-06	1.0017329956346457e-07	7.429546939463627e-05	-5.39883169281552e-08	2.9147383647349293e-15	5.5198167725693354e-09	0.0004010383084411	-2.698797223089997e-05	7.28350645135828e-10	1.608317248372989e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
