global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
838.5261579510978	-1.119113798088847	703126.1175682294	1.2524156930728447	1209.769560414582	-0.4874126265199265	0.2375710684910534	1463542.389305691	802.0921423110603	-1.447695306768992	2.0958217012409657	643351.8047571463	917.246214001384	763.3359108653742	1.675827	37.408649	0.1133603360335388	0.0806760493934266	0.0082098384	0.3953286308	-0.2166360916	-0.2352535947	0.3190753902	-0.0026002204	-0.110467623	0.2720787176	-0.006530807	0.1885174716	-0.1941207333	0.1724216372	0.3518302017	0.1357065299	-0.1624164415	0.2645185577	-0.0925146476	-0.1629434834	-0.0697997473	-0.0656324915	-0.0785358293	0.28479947	0.0406824697	0.1020460493	0.0195175043	-0.238806137	-0.1351679628	0.0684452857	-0.2149856063	0.1687069762	-0.0954291262	-0.3439649052	0.1755992686	0.0305137702	0.3766083232	-0.1978196748	-0.1841996067	0.1576755438	-0.0743053323	0.0338769301	0.4695031999	0.041912121	0.0754225672	0.0059605774	-0.4086541518	0.0058465417	-0.0666323732	-0.0716771276	-0.0308287534	-0.3671871289	0.0227633601	0.0913516991	0.2751679284	0.007643459	0.4248350959	-0.0615567087	-0.1744094434	0.1575650963	0.1086431897	0.0406444442	0.136079016	-0.0576237721	-0.1413956055	0.2304189039	0.2606020789	-0.0933508763	-0.2953779282	-0.0216594693	0.023916107	0.1105195259	0.0612550404	-0.1400522402	0.1110578695	0.0990808418	-0.0253948054	-0.0096995801950043	-0.0016205297830822	2.626116777856444e-06	9.408185595931964e-05	0.0062286156169193	-0.0002247969752175	5.0533680066982087e-08	3.879565250333099e-05	-0.2445027111178177	0.0127546471500749	0.059781575743963	0.0001626810239229	0.0028049853409203	0.00154190693449	7.867942762777771e-06	2.3774769946283497e-06	-0.000563085755505	-6.827771110410003e-05	4.661845833614944e-09	3.170655680526366e-07	-6.021026210108172e-05	-0.0003650225969091	1.3324149625432293e-07	3.6252756622809566e-09	1.0	0.0	0.0
835.0515280286792	-3.4746299224186714	697311.0544630319	12.073053097767184	1214.5382579183345	4.768697503752492	22.740475882295247	1475103.179947303	800.3596040967485	-1.7325382143118304	3.001688664050826	640575.495869904	914.0036848122974	717.3093736925372	1.773331	39.585163	0.3899529632874103	0.2220771631290007	-0.098805434	0.0854775928	-0.0321992585	-0.0943038264	-0.0321298116	-0.2322427034	0.0713242597	-0.1257459487	0.0386496821	-0.0038386891	-0.0946426174	-0.022549646	0.2752300861	-0.0060062992	0.0741453219	0.1035965325	-0.0798931431	0.0685055054	-0.0920575123	-0.0601619977	0.1707821008	0.0847405457	0.1218604712	-0.0542246146	-0.0664712479	-0.0120347809	-0.1079100342	0.010833992	0.2657018996	-0.0424347418	0.0460357178	-0.1221342574	-0.1028069532	0.0663693094	0.1503062054	-0.106322209	0.0810954072	-0.1432422228	-0.0371043294	-0.0232547443	-0.1332392711	-0.3450212448	0.1347291854	-0.0872299263	-0.043554501	0.1381757332	0.1534245098	-0.07646774	0.1732446747	-0.1968082425	-0.1542404798	0.0523470961	0.130901726	-0.0466735732	0.0976094844	0.1546683656	-0.036561973	0.0658075435	-0.1182865776	-0.1454586496	0.0275662134	-0.0692189291	0.2252277335	-0.261111002	-0.0330084116	0.0701201266	0.0541168895	-0.2443798696	-0.022747395	0.0044391912	0.0175535426	-0.0252665014	-0.0638046224	0.0946861568	-0.0364975928	-0.0170821556893372	-0.0073825754943329	5.450242092952466e-05	0.0002918000429947	0.0736213748664909	0.0673927592495716	0.0045417839992707	0.0054201068372323	-0.0458356644166428	0.1986670467011749	0.002100908132515	0.0394685954449668	0.0042909127227354	0.0014859273818151	1.8411931994132525e-05	2.2079801840278784e-06	-0.0003169146295931	0.0002461711259119	6.060022323273252e-08	1.0043488245013177e-07	-0.0006583233912207	-0.0005981131291196	3.577393152252612e-07	4.333896874283228e-07	0.0	1.0	0.0
831.2869903643978	-3.76453766428142	691038.0603490983	14.171743825793408	1197.9911123191196	-16.5471455992149	273.80802748161705	1435182.705195601	799.3564318446486	-1.0031722520999438	1.0063545673832732	638970.7051314083	911.5797617661768	704.0835007123397	1.158867	25.868801	0.1261220543872476	0.0669364494470903	-0.1111184601	0.1106616125	-0.0292598503	-0.161847579	-0.0248229105	0.0047843613	0.0756446838	0.0542143581	-0.1229475725	-0.0329237493	-0.0228111557	-0.0662480193	0.2760648963	-0.0913825071	0.0557591357	0.0268315855	0.0319991343	0.1632384102	0.017851369	0.046641574	-0.0312007973	-0.1823073806	0.0328027136	-0.0541795682	0.0015797527	0.2159024526	-0.0762533795	-0.0914685913	0.0683240279	0.0295776208	0.0432754512	-0.1318640399	-0.1110419808	0.059088989	-0.0236583178	-0.0834814885	-0.0658986766	0.1034570036	-0.1761971911	0.0530231679	-0.1414818147	-0.0893556983	0.1245787031	-0.2034594656	0.099509942	-0.0131165712	0.0886983407	-0.0382321497	-0.0362505793	-0.1465558146	-0.1731360882	0.0527911592	0.0678701226	-0.0906656965	0.0808687161	0.1503081035	0.0847346662	0.121047912	0.0592605877	0.0219567863	-0.0526230608	-0.0789508325	0.0725121888	-0.2392931946	-0.1057171163	-0.2294158148	0.0160612026	-0.0259867833	-0.2080149747	0.1385339406	0.0851917487	-0.0217015534	-0.0721836743	0.0901621419	-0.0474010431	-0.0167401255231851	0.000342030166152	1.1698463455803255e-07	0.0002802318025319	0.0984519341326404	0.0248305592661495	0.0006165566734697	0.0096927833344577	-0.0225231331281818	0.023312531288461	0.0005072915259098	0.0005434741150754	0.0033791065788611	-0.0009118061438743	1.1418361271302368e-05	8.313904440069213e-07	0.0002953396066722	0.0006122542362653	3.748552498248058e-07	8.72254832692898e-08	-0.0006870016844108	-2.867829319009999e-05	8.224445002973354e-10	4.719713143832764e-07	0.0	0.0	0.0
826.1075920085445	-5.179398355853209	682453.7535741559	26.826167328614925	1199.5553922606218	1.5642799415022637	2.4469717353863256	1438933.1391015344	799.2761064269733	-0.0803254176752261	0.0064521727246995	638842.2943050624	911.0926043445174	675.5565890279963	1.29672	28.946024	0.2600106357869131	0.1335876928005585	-0.2498506483	0.0826045998	0.0635699555	-0.2060253227	-0.1632254501	-0.0353047777	0.0034137325	-0.1947363749	0.0336196225	0.1348529464	-0.0418933972	-0.1107311607	0.2956943501	-0.1692369851	-0.0096828111	0.1549787284	0.2041246045	0.0696522546	0.0540252373	0.1712473504	-0.1101360937	0.0103179465	-0.1264951797	-0.2887576294	0.0472288054	0.0213199826	-0.0538640679	0.1979856772	0.0898718429	0.0779635147	-0.122982575	-0.1346418012	-0.2344958815	0.0610018315	0.0352850309	0.0488788193	-0.1487003024	-0.0916531445	-0.0729947503	0.1646019657	-0.0477943245	-0.1694563203	-0.0338227682	-0.0570183044	0.0224174003	-0.092512933	0.1171155168	-0.1336965846	-0.3469563735	-0.1336303038	-0.2587769044	0.0529767917	-0.0354040983	-0.0477719488	0.0836910373	-0.0055687892	0.1269430182	0.0785103785	0.0911378356	-0.0170458017	-0.1021727433	-0.1097203666	0.1963810294	-0.1535564778	-0.0903487961	-0.0953800412	0.1703204163	0.2481072149	0.1625425139	0.1877144006	0.123421609	-0.0669475857	0.0465739695	0.0855149763	-0.0580456054	-0.0160605885786679	0.0006795369445172	4.617704589637749e-07	0.0002579425054932	0.0717003926116603	-0.0267515415209801	0.0007156449737487	0.0051409463006662	0.0958271358261839	0.1183502689543657	0.0091828399606499	0.0140067861615707	0.0041802648062743	0.0008011582274132	1.7474613850575513e-05	6.418545053518614e-07	-0.0003202514479678	-0.00061559105464	3.789523465527874e-07	1.025609899254725e-07	-0.0015548381696986	-0.0008678364852878	7.531401651966819e-07	2.4175217339516924e-06	0.0	0.0	0.0
825.8450126906301	-0.2625793179144011	682019.9849859871	0.0689478981963921	1193.5461821156769	-6.009210144944973	36.11060656610958	1424552.4888429083	799.0492840260966	-0.2268224008766992	0.05144840153947	638479.7583026177	912.121765810396	651.2311450416004	1.081835	24.149252	0.1245561500055781	0.0657064210771839	-0.2813530687	-0.0438927228	-0.0170994166	-0.1706960019	-0.2267341875	-0.1343745027	0.1022621411	0.0668770792	-0.1310546643	-0.0461118946	0.0110049291	-0.0741614385	0.2025778505	-0.1232846528	0.0079251419	0.0126662924	0.0992959975	0.0901565325	0.0156613371	-0.0803521582	-0.1299366328	-0.0594914745	0.019218542	-0.0759167489	-0.0779954759	0.0272312363	-0.0864578438	-0.1066358389	-0.0694777789	0.19830977	0.2455410166	-0.1157759917	-0.2219126077	0.0972188818	0.0145088526	-0.083977517	-0.1653684365	0.0463159721	-0.0964317481	-0.0634718287	-0.1899229088	-0.0949847356	0.0653963739	-0.005349048	0.1098754354	0.1352667424	-0.0572453302	0.0014342248	0.0350641651	-0.0899759889	-0.2751087832	0.0519252053	-0.0705747477	-0.052086519	-0.0201353834	-0.0609838805	0.1580668125	0.0551898983	0.0743812974	-0.0838855203	-0.1443740605	-0.0967396141	-0.0450017285	-0.0845187391	0.0247306292	-0.0418327016	0.1932843077	0.2329696448	-0.1497620713	0.1899182861	-0.0528888974	-0.0316802342	0.1384716019	0.0807510076	-0.0683731426	-0.0351371172430816	-0.0190765286644137	0.0003639139458841	0.001234617008154	0.0856935166894459	0.0139931240777856	0.0001958075214563	0.0073433788026043	0.1492093173459849	0.0533821815198009	0.0222634203828548	0.0028496573038129	0.0039025834667879	-0.0002776813394864	1.5230157715246263e-05	7.71069262989616e-08	8.681550490785561e-05	0.0004070669528756	1.657035041234712e-07	7.536931892405901e-09	-0.0016321761922081	-7.733802250950005e-05	5.9811697256799365e-09	2.6639991224109328e-06	0.0	0.0	0.0
826.8841894577971	1.039176767166964	683737.4627752781	1.079888353419583	1179.784073101476	-13.76210901420086	189.39564451874853	1391890.459143909	795.7032633320266	-3.3460206940700346	11.195854485144917	633143.6832772365	906.3461127881184	637.3514917934865	1.309674	29.235197	0.2915439065955336	0.1500898954274654	-0.2614207333	-0.2336683798	-0.0484398005	-0.0658448529	-0.307851267	0.1247017641	0.0289411386	0.0806407545	0.0152453796	0.0838253934	-0.157226074	-0.2327700958	-0.0308890021	0.1050126116	-0.3491436026	-0.127567153	0.0998243835	-0.2768639908	0.0063901062	0.0355487822	0.0276696207	-0.1924150604	0.1267500186	-0.0290095041	0.0728918783	-0.1873255943	0.0085085693	0.1341155831	-0.0050339263	0.0941241384	0.0132027632	0.0036687237	-0.2534875069	-0.2691474463	0.0418660164	-0.0760374143	-0.1448750697	-0.1768774221	0.1886839421	0.0024532288	0.2512137566	-0.018321168	-0.0358054122	0.0823207617	0.0769546896	0.1746823949	-0.0287594124	0.2859126562	0.0556360522	-0.1750123692	-0.2896846596	-0.1176065595	-0.139896312	0.2435837493	-0.2395793358	-0.2524318378	0.0525792308	-0.1977384325	0.4779330488	-0.0061716187	-0.1241103257	0.0909516841	0.2626468509	0.3499280328	-0.1360399089	-0.007253562	-0.2237761711	-0.1699372019	-0.1241995753	-0.0481928687	-0.0099238891	0.0225975443	-0.0644350305	0.0758767427	-0.0783272495	-0.0533405297963298	-0.0182034125532482	0.0003313642285837	0.0028452121189531	0.145353580651971	0.059660063962525	0.0035593232320125	0.021127663408349	0.0636347955821818	-0.085574521763803	0.004049387208786	0.0073229987751036	0.0057048214815666	0.0018022380147786	3.254498813654373e-05	3.248061861913469e-06	0.0002481407150978	0.0001613252101899	2.6025823442829732e-08	6.157381448924753e-08	-0.0022307311335586	-0.0005985549413505	3.582680178151005e-07	4.9761613902276365e-06	0.0	0.0	0.0
832.0148905927678	5.13070113497065	692248.7781680953	26.324094136389117	1181.9205481618496	2.136475060373641	4.5645256835985535	1396936.1821672071	797.8231281405883	2.119864808561715	4.493826806578397	636521.7437960337	908.338154386474	675.6078929161694	1.444069	32.235229	0.2435078971599315	0.1163959919684873	-0.1394817452	-0.1673209529	-0.2998959951	-0.0704481074	-0.1358714248	0.0462110953	0.2134498461	0.2757432761	-0.0757373479	0.0523766589	-0.1727133806	-0.0839514536	0.1238908827	0.1686822636	-0.1933097185	-0.1048710355	0.0913285782	0.3299089564	0.20625947	-0.0097591718	0.1564893989	-0.0485757458	-0.0631255334	0.1608773286	0.0560797877	0.0807055289	0.2683668021	0.0139815926	-0.0313439234	0.1492925248	0.0783778674	-0.0208071008	-0.0634974651	-0.2436029925	0.0900017521	-0.2662685884	-0.1357011589	-0.0879211939	-0.1490539645	-0.1232293938	-0.1300349732	0.0971213608	-0.3301345982	0.0627873541	0.0467870593	-0.2046691021	-0.04896734	-0.0599741643	0.2288456282	-0.1740462217	-0.2014965757	-0.0472716359	0.0724508118	0.2226967609	-0.1398398891	-0.0938992033	-0.0240911077	-0.0696610307	-0.3781086269	-0.062400103	0.0976563038	0.0269237355	-0.0009881836	0.0319252189	0.0668730338	-0.1887169783	-0.0252149858	0.2743468352	-0.0108692665	-0.2363706036	-0.1205575118	0.3069756543	0.2684209268	0.0708988393	-0.0878535601	-0.0177205771254165	0.0356199526709132	0.0012687810282781	0.0003140188536578	0.0988724664347699	-0.046481114217201	0.0021604939788724	0.0097757646188947	-0.0272018999218204	-0.0908366955040022	0.0007399433593567	0.0082513052500868	0.0051248715630143	-0.0005799499185522	2.626430853739263e-05	3.3634190802881934e-07	-0.0001706597593482	-0.0004188004744459	1.7539383739619466e-07	2.912475346078553e-08	-0.0018180788312006	0.000412652302358	1.702819226413583e-07	3.30541063645974e-06	0.0	0.0	0.0
839.4350363178892	7.420145725121415	704651.1801980159	55.05856258203761	1204.1362691794711	22.21572101762149	493.5382603327892	1449944.1547534557	801.801288873377	3.9781607327886377	15.825762815901433	642885.3068390085	912.7961656852536	717.9934360132539	1.329005	29.666706	0.112139847148429	0.061328863221812	-0.0146899067	-0.1147540319	-0.0893156006	0.0692635834	-0.0990598104	-0.0491370991	-0.0761114982	0.21877611	-0.0530372734	0.0300654924	0.0673152158	-0.011979866	0.1596548421	0.108636732	-0.1118017962	0.1832741875	-0.0532136883	-0.1031885952	0.0307204977	-0.1699413713	0.1413449525	-0.0949378868	-0.0303396676	-0.016628119	-0.0948149512	0.2466065693	0.0314081487	-0.1385762523	-0.0586171897	-0.1512986346	-0.1070174539	0.1086228069	0.0001548463	-0.0066326527	0.2631930557	-0.190984007	0.0012236493	-0.0112874491	0.0718750506	-0.0735081399	0.0123552532	-0.165722153	-0.0250300901	-0.2036869383	0.1062051958	-0.0686016424	-0.1983984264	0.0002239342	-0.0843274292	-0.059771529	-0.1781378173	-0.0015652906	0.0964380356	0.2026339852	0.0358262575	0.0629869729	-0.02753609	-0.1080223042	-0.1546875369	-0.0575881663	0.0374152762	0.104379907	-0.0611745183	-0.0360230824	-0.0273503984	0.0531686357	0.1901519165	-0.0643635934	-0.0308513165	-0.0015924926	-0.1799582793	0.0053417429	-0.0102584752	0.0658240966	-0.096900045	-0.0319353180094594	-0.0142147408840429	0.0002020588584004	0.0010198645363653	0.1049433988820709	0.0060709324473009	3.685622077969197e-05	0.0110131169689214	0.0057717134978148	0.0329736134196352	3.331267670085756e-05	0.0010872591819475	0.0042117816593869	-0.0009130899036274	1.7739104746347867e-05	8.337331721062948e-07	-0.0002840111830886	-0.0001133514237403	1.2848545263975712e-08	8.066235211938625e-08	-0.0016669089506194	0.0001511698805812	2.2852332794934272e-08	2.778585449655069e-06	0.0	0.0	0.0
840.5994053542403	1.164369036351104	706607.3602819024	1.3557552528131989	1215.22648673222	11.090217552748982	122.9929253673016	1476775.4140555346	802.6863550893578	0.885066215980828	0.7833422066706217	644305.3846466385	912.6295016122444	744.0612090548749	1.072067	23.93121	0.0860062504587866	0.0457970841263698	0.0463999749	-0.0126483174	0.086027262	0.0429302526	-0.0006531311	0.0182534609	-0.1503117907	0.0132215863	-0.0736006699	-0.0225916779	0.1014422805	0.0246070117	0.1102821017	0.1081384515	-0.0259698569	0.085068707	-0.1261219898	-0.0099967043	-0.0040975776	0.094392776	0.0180337361	-0.245727667	0.0783684712	-0.0592710592	0.1479482169	-0.0973993564	0.0087991016	0.0487010593	0.0434233965	-0.1468143988	0.0114972626	0.0932776623	-0.0204273292	0.035934957	0.0088519265	-0.0832302886	-0.0721013017	0.1008262092	-0.0667689111	0.0767059737	0.1254329804	-0.1099296109	-0.0386364804	-0.0657337379	0.2231559488	-0.0380292657	-0.0208746483	0.1983098453	0.0118828575	0.007149341	-0.1343007117	0.0393951079	0.0646757444	0.1623237203	0.0381475175	0.1690546016	-0.054609835	-0.0314376519	-0.0973844602	0.2063372174	-0.0136467579	0.034721713	-0.0711978032	0.0624763481	-0.0741423839	-0.02744033	0.0893264413	-0.1072408914	-0.0125228781	-0.0827519182	-0.0119880198	-0.0618954734	-0.0320452329	0.0606594461	-0.1054172954	-0.0140445167218672	0.0178908012875922	0.0003200807707121	0.0001972484499508	0.0989218397074438	-0.0060215591746271	3.625917489353581e-05	0.0097855303711052	0.0168592992482672	0.0110875857504523	0.0002842359711426	0.0001229345577736	0.0035050135330722	-0.0007067681263146	1.2285119867019266e-05	4.995211843743911e-07	-0.0005964220650533	-0.0003124108819647	9.760055916996173e-08	3.557192796824428e-07	-0.0016659618739765	9.470766428999832e-07	8.969541675267022e-13	2.775428965543292e-06	0.0	0.0	0.0
838.60429792175	-1.995107432490272	703257.1684928313	3.980453667177925	1210.4088943556612	-4.817592376558878	23.209196306678216	1465089.6915352943	799.5723894146126	-3.1139656747451454	9.696782223490988	639316.005914193	914.772633297817	750.0670540963205	1.174567	26.219255	0.0830949167733328	0.0573868072693761	0.0317161957	0.1084350371	-0.033282567	-0.0198336483	0.0951309849	-0.0764371357	0.1778737125	-0.0434319593	-0.057339902	0.0451860422	-0.0677080866	0.0584632897	0.0580706001	0.0014024178	-0.1930791467	-0.0958014249	-0.1466390713	0.1065448319	0.0163514778	-0.0809765136	-0.0066330471	0.0843575095	-0.1442064237	-0.0914961492	-0.0679113851	-0.1279400989	-0.14252471	-0.0754882375	0.0375017248	-0.1390473903	-0.1149660151	-0.0711550801	0.0572399395	0.0649713064	-0.0905493374	-0.0522320383	-0.0966406813	-0.1836300978	-0.1291220078	-0.1769320764	0.0231602281	-0.0934089	-0.1225632253	0.0621703772	-0.1124448204	-0.0457956256	-0.161194728	0.1209553691	-0.133392937	-0.0666826306	-0.0658902244	0.0499622709	0.0933306383	0.1308952987	-0.08129653	0.083854557	-0.0209545495	0.1077164881	-0.1899146399	0.0461479934	-0.1149432228	-0.0155017913	0.0873914695	0.2147580109	0.1698905319	0.2294739185	0.0046443799	-0.0792402712	0.0204489539	-0.1568883253	0.1026387402	-0.1664542087	-0.0197184084	0.0554119421	-0.1133587932	-0.0114556025166905	0.0025889142051766	6.702476761765703e-06	0.0001312308290204	0.0759345315815664	-0.0229873081258773	0.000528416334874	0.0057660530865119	-0.0347630082844716	-0.0516223075327388	0.0012084667449862	0.0026648626350046	0.0036085224308671	0.0001035088977949	1.3021434134071006e-05	1.0714091922715065e-08	-0.0005820077423883	1.4414322665e-05	2.0777269789073264e-10	3.3873301219992575e-07	-0.0016659573562456	4.517730899881306e-09	2.0409892483742362e-17	2.775413912828829e-06	0.0	0.0	0.0
838.3059505996231	-0.298347322126915	702756.8668107378	0.0890111246203012	1200.2370053747018	-10.171888980959466	103.4673254409646	1440568.869070832	801.2803473674076	1.7079579527949136	2.917120368515392	642050.1950772334	911.3977742310916	718.2530735235802	1.285853	28.703444	0.0976451052516122	0.0596520155414119	-0.0370700332	-0.0335930451	0.1172953957	-0.0239932743	-0.0884817032	0.1191518466	-0.1848783157	-0.1559504778	0.1695626697	-0.0761957511	0.0361329531	-0.0574918989	0.1468170874	-0.0087986491	0.0541386982	0.0437691895	-0.0661687185	-0.0371729938	0.0306885385	0.0748856802	0.177407027	-0.1617245772	0.157846958	0.1576482242	0.0290828323	-0.0673334325	0.0697520989	-0.0746761883	0.0943241182	-0.074814638	-0.2015898014	0.0279751531	-0.0626299654	0.0338633502	0.112244559	-0.050492391	0.0506695266	0.1221317062	0.0947452317	0.2399959803	-0.0033936113	-0.203570383	-0.1582109552	0.1645078358	0.0657471101	-0.0654428824	0.1387336641	-0.0367317214	-0.0385078485	-0.022680083	-0.12323812	0.0261572387	0.0181638899	0.1600108399	0.1517112108	0.1070385395	-0.0532821144	-0.1030352134	-0.0404127537	0.1451757522	0.0891028951	-0.0554626239	-0.0644016176	0.0787922243	-0.1202474394	0.1521626786	0.1442835204	-0.0023322001	0.1692485434	-0.0690338445	-0.0679167815	-0.1217290028	-0.0469095975	0.0500887521	-0.1206811645	-0.0378434784323644	-0.0263878759156739	0.000696319995341	0.0014321288598608	0.0889869772963578	0.0130524457147913	0.0001703663391375	0.0079186821283424	0.0170859292963854	0.051848937580857	0.000291928979921	0.0026883123282636	0.0036085884016313	6.597076419997613e-08	1.302191025238794e-05	4.352141729128853e-15	-0.0005318688756315	5.013886675679993e-05	2.5139059596561376e-09	2.828845008655161e-07	-0.0015890452729608	7.691208328480001e-05	5.9154685552080135e-09	2.525064879519064e-06	0.0	0.0	0.0
840.0621826977654	1.7562320981422772	705704.4707989338	3.084351182545225	1214.317821934893	14.080816560191124	198.2693950017526	1474567.7726687023	800.6946593092081	-0.5856880581994801	0.3430305015174776	641111.9374462888	911.646526547194	733.7563247453147	1.065715	23.789417	0.1192615347088288	0.0590887197790147	0.0216258917	-0.0667733357	0.0991774449	0.0595547951	-0.0522635849	-0.046242309	0.0209946779	-0.0417674181	0.0324150682	-0.1441340635	0.0834845654	-0.0346242114	0.0205328633	0.0245671827	-0.1221774622	0.1394075185	-0.2485494907	0.1099714323	-0.0669954763	-0.0056745248	-0.0276950544	-0.0277945024	0.0152649305	0.0550979381	0.0631053184	-0.0142505421	0.0371763718	-0.0911841744	-0.0124241849	-0.0449938258	0.1035245767	0.1004913077	-0.025648943	0.0274203429	-0.014666917	-0.0541029881	-0.1036993103	0.173679304	0.0626800076	-0.0873080818	0.0124465932	-0.1596487551	0.086044823	-0.0291022526	0.0677001829	-0.1120270026	-0.0092540033	-0.0586617522	0.0789014518	0.0712588622	-0.1032201939	0.0580109879	-0.0039283929	0.1448071456	0.0341498212	0.1216901661	0.0115856707	-0.0532069523	-0.0334326452	0.1155726639	-0.0567336031	0.0061419163	-0.1965881976	0.0457298136	0.0283321183	-0.0243296513	0.0470859797	-0.0818566676	0.0433629803	-0.0504018645	-0.033885103	-0.0116957982	-0.0712058485	0.0446971468	-0.1273444172	-0.0176087326869236	0.0202347457454408	0.0004094449353826	0.0003100674668395	0.0982709182756025	0.0092839409792447	8.61915601060991e-05	0.0096571733787301	0.0575170941889737	0.0404311648925883	0.0033082161239432	0.0016346790945716	0.0030778787160632	-0.0005307096855681	9.473337390794851e-06	2.816527703557916e-07	-0.0001550665789227	0.0003768022967088	1.419799708050266e-07	2.4045643898789944e-08	-0.001667766952515	-7.872167955419993e-05	6.197102831834141e-09	2.7814466079011706e-06	0.0	0.0	0.0
838.3359669412173	-1.726215756548072	702807.1934672658	2.979820838154833	1213.8840644723675	-0.4337574625253637	0.1881455362964423	1473514.521979955	799.238383763273	-1.4562755459351138	2.1207384656886137	638781.9940805287	912.968265626078	734.5187708208149	0.92055	20.548969	0.1367970563472216	0.081496960320392	0.0078525262	0.0289611594	0.2042406071	0.0444766606	-0.0474301337	-0.1162232255	0.0147352334	-0.0107204707	0.0982910901	-0.0200193426	0.1044910613	-0.0394644871	-0.0522478674	-0.1313687798	-0.1297142934	0.2156610407	-0.0591966868	0.1396928546	-0.0912643786	-0.0316013078	0.0841688135	0.0677569983	-0.0591579168	-0.0973480084	-0.1201547991	0.0167022552	0.2874063498	0.0984434893	0.0064816176	0.0143055319	0.0825918496	0.0313414264	-0.0697197424	0.1185103866	0.010759679	0.1157569467	-0.08901704	0.0658193608	0.0420839942	-0.1262674206	-0.0190751165	-0.1594893244	0.0259385086	0.0765842447	-0.0802915511	-0.1954664144	-0.2347987165	0.0232070363	-0.0821943398	0.1233088529	-0.0733409033	0.1045856117	-0.1030748846	0.0680908677	0.041406876	0.0827955641	-0.0286159127	-0.0154944794	0.0361530616	0.0209041035	-0.1680911752	-0.0209659827	-0.1085300484	-0.0286654282	0.1735886602	0.1081879771	0.0147369216	-0.0530365329	-0.0308409234	-0.0366412628	0.0955936784	0.0513554139	0.0986926802	0.0392444906	-0.1333121588	-0.021278562226513	-0.0036698295395894	1.346764884964295e-05	0.0004527772104275	0.0726985517659528	-0.0255723665096496	0.0006539459289038	0.0052850794288669	0.1155549704359373	0.0580378762469635	0.0133529511924503	0.0033683950792578	0.0021899597816827	-0.0008879189343805	4.795923845387739e-06	7.88400034031403e-07	-5.282627255032146e-05	0.0001022403063723	1.0453080247117826e-08	2.790615071560847e-09	-0.0016679473927825	-1.8044026749998966e-07	3.255869013546781e-14	2.7820485050899395e-06	0.0	0.0	0.0
