global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
990.3008250452316	-1.067021615515614	980695.7240852664	1.1385351279775509	1433.1131229211787	5.122727951200886	26.24234166201483	2053813.2230888936	955.641102885968	-0.4817833076715487	0.2321151555509382	913249.9175251094	1085.9480731955691	934.5302084446894	1.2589	24.775196	0.0837150308830151	0.0583112543661586	0.0492117737	0.0762162236	0.1877986042	-0.1180618981	0.0970036149	-0.001686586	-0.1271479346	-0.2056873367	-0.1448319543	0.0153206766	-0.1801621925	-0.1084881101	-0.0333701139	-0.1049193051	-0.1759432427	0.024614901	-0.0328336731	0.0074044949	-0.1630703625	-0.2775507678	-0.0216018452	-0.0169651068	-0.0211934191	-0.0382374066	0.0116372335	-0.0435744136	0.0145113004	0.1823271019	-0.0821723222	-0.0566637122	-0.0416015348	-0.103010319	0.2473307235	-0.0882430988	0.0623923285	0.0723250938	-0.1814279126	0.0243767812	0.0714552723	-0.1303197216	-0.0246919619	-0.056135263	-0.1032184883	-0.1542284699	0.0606223397	-0.1452845663	0.0834652059	0.1058639957	0.1817898115	0.0659379883	0.0616690597	-0.1758659619	-0.1760156114	0.0510140134	0.1104843029	0.0049969272	0.1031763796	0.0673668534	0.1523957907	0.0396167041	0.0652138188	-0.0075373621	0.0616546489	-0.0124329881	-0.1199959319	-0.0238069636	0.2263271305	-0.0514496718	-0.045395429	-0.0932792148	0.0557931053	0.1634957014	-0.077363803	-0.171072693	-0.0308817796	-0.0161749442	0.0071681422	-0.0362935759	-0.0031194666	0.0311179077	0.0290195693	-0.0365268455	-0.0181994957	0.1355152222	-0.0625038371	0.1033401944	-0.0141533203	0.0087168536194894	0.0052225009873723	2.7274516563104656e-05	7.598353702360547e-05	-0.0125640360812866	-0.0067610901715368	4.571234030765286e-05	0.0001578550026518	-0.0488149116424025	-0.0533299585223757	0.0023828955986555	0.0028440844759983	0.0001440027926673	3.15950639999743e-09	2.0736804295981392e-08	9.982480691624725e-18	-0.0003679988531708	-0.0003679999994041	1.3542399956144002e-07	1.3542315593502401e-07	1.6026467415382548e-05	2.646512407445821e-08	7.004027922764676e-16	2.568476578163186e-10	0.0	0.0	0.0	0.0
989.8710515375165	-0.4297735077151401	979844.6986719886	0.1847052679337756	1437.2564896687422	4.143366747563505	17.167488004814977	2065706.2170949157	955.6921312466736	0.0510283607055725	0.002603893596298	913347.4497268092	1085.8937850851096	914.0836610436676	1.115346	21.950045	0.0468138648535949	0.0271808330175501	-0.0605644933	-0.0290042474	-0.0215628032	0.1051945661	0.1089880562	0.0871635663	0.0210759817	-0.0338813401	0.0563351755	0.1053122554	0.0322048447	-0.1268800326	-0.1222751852	0.0755685415	0.0628652884	-0.1120339405	-0.1420054279	0.0702110526	-0.1217362574	0.0173637647	0.1497734587	0.1155011783	0.1886461101	0.1558920397	-0.0668925615	-0.0658089436	0.2119946124	0.0245545352	-0.1291723177	0.0118877354	-0.0883448758	-0.0502504251	0.0912747988	0.0996057819	-0.1165277318	-0.0107154867	-0.1236573671	0.0532243679	-0.1086453879	0.0838897827	0.035151509	0.0400292073	0.0426957336	-0.2417005836	0.0413742211	0.0455194915	0.0606112649	-0.0758238924	-0.1291938274	0.1373768334	0.0624339358	-0.1507167959	-0.0756649734	0.0504663887	0.1373171835	-0.0411562304	-0.014708895	-0.1542725827	0.1789617343	0.0539234971	0.0771905357	-0.0055330187	0.0653108912	-0.079762145	-0.1464962823	-0.1258382364	0.1195806343	-0.2441027397	-0.0759985303	-0.019567923	-0.0870208996	-0.0100785269	-0.0275489771	0.0357480104	0.0897202106	0.0718489878	-0.0696510054	0.0644746258	0.0730779334	-0.0438695017	0.0158225187	0.0482856694	0.0594767433	0.0546087583	-0.0002687927	0.0990808418	-0.0253948054	0.0034832381934251	-0.0052336154260643	2.739073042793821e-05	1.2132948312135356e-05	-0.0184706356493222	-0.0059065995680356	3.4887918457118336e-05	0.00034116438129	-0.0487425797205673	7.233192183520032e-05	0.0023758390778158	5.231906916373528e-09	-0.0001999998416157	-0.000344002634283	3.999993664630509e-08	1.1833781239364345e-07	-1.5975207823260007e-09	0.00036799725565	1.3542198016594446e-07	2.5520726499634773e-18	1.599999859520351e-05	-2.646882017903784e-08	7.005984416702407e-16	2.559999550465143e-10	0.0	0.0	0.0	0.0
990.2317534601348	0.3607019226183183	980558.9255607332	0.1301058769805513	1432.0332186859432	-5.223270982799022	27.28255975975026	2050719.1394200225	957.088778085082	1.396646838408401	1.9506223912361824	916018.9291363952	1085.9005228004708	915.4168893637273	1.058331	20.827991	0.1051409401038258	0.0519754921422025	0.0375175616	0.1298186645	-0.0887783966	0.0754776731	0.0850668459	-0.0524388581	-0.1451866194	-0.018095279	0.0734340079	-0.0771359861	0.1526264864	0.1060820468	-0.0913138832	0.1077928791	-0.0549142577	-0.0349220203	-0.2129917419	0.0593864712	-0.1023624421	0.1031964955	-0.0546372375	0.077877979	0.1103392215	-0.1960496843	0.0575434277	0.1041799341	0.0771236785	-0.1180621693	0.0240850959	-0.0092239583	0.0580344423	-0.2053727161	0.0914524326	-0.2755562755	0.1606999324	0.0551565049	-0.1649161602	-0.0224347284	0.0809234396	-0.1049509357	-0.0297875449	0.0453493737	0.1121717845	-0.1096547868	0.1435300389	-0.0002510943	0.0601635229	0.090025439	-0.0260556886	0.1026670754	-0.2356108997	-0.0263347912	0.1591289017	0.0414738888	0.0055665265	0.096411718	-0.1753211682	0.0119198588	0.0905431613	-0.0578779112	-0.0676109337	0.013587334	0.1430830655	0.089679806	-0.1291662114	-0.0331183474	0.2167412946	-0.0776856472	-0.0038634922	-0.1506821688	-0.1098813271	0.1334501764	-0.1457038067	-0.0107562507	0.0197142011	0.1137080957	0.1121191533	0.0253923456	0.1096464762	-0.0857372077	0.1310167376	-0.0269601961	-0.005829796	-0.0224715344	-0.060459311	0.0946861568	-0.0364975928	-0.0163305124368235	-0.0198137506302486	0.0003925847140376	0.0002666856364492	-0.0486676380941162	-0.030197002444794	0.0009118589566508	0.0023685389976598	-0.048616093552809	0.0001264861677583	0.0023635245523354	1.5998750634181406e-08	0.0004790157425742	0.0006790155841899	2.2945608163391225e-07	4.610621635727513e-07	-0.000343977734154	-0.0003439761366332	1.1831958257311406e-07	1.183206815937199e-07	9.308229499258526e-05	7.708229639738175e-05	5.941680417893812e-09	8.664313641086665e-09	0.0	0.0	0.0	0.0
991.8015682729548	1.569814812820027	983670.3508286928	2.464318546549177	1438.882284636545	6.849065950601698	46.90970439569154	2070382.229040883	955.5277941627224	-1.5609839223595827	2.436670805865108	913033.365417478	1086.6408265305408	928.0575047103612	1.101279	21.673212	0.0893546487174567	0.0466906322638838	0.0123958902	-0.066668998	-0.1770111447	0.1296207111	0.199475684	0.0275818656	0.0766430722	-0.0236667038	0.1699434469	0.127459386	0.0301972421	-0.0013670547	0.0776331836	0.0515675112	0.0094167512	-0.0537818491	-0.1921197347	0.1149098484	-0.0326962761	-1.90778e-05	-0.0637403822	0.0161798769	-0.0573137808	0.0795526684	-0.1650769822	0.0299722069	-0.0129941579	-0.0314394045	-0.1178606288	0.2166252926	-0.0574844452	-0.0573512692	-0.0232865974	0.1247269831	0.0964134979	0.1364203223	0.0045906418	0.0096641131	-0.0178397936	0.0986585318	0.0945208662	0.1662711097	0.0994143842	-0.1272307073	0.0359640066	-0.0478582447	0.0891399085	-0.0072134498	-0.0546881396	0.0893438776	0.0227845694	0.049911609	-0.1030112302	-0.2159179111	-0.0233731934	0.0459277366	0.1209301361	0.0576094034	0.0220029863	-0.1590871173	0.0089385877	0.0057616196	0.1459032903	-0.017886292	-0.0371116245	-0.1791443533	0.0840457459	-0.2977949143	0.0117312631	-0.0673256796	-0.0116448997	-0.0405438045	-0.1018696111	0.0900919458	0.0736846292	0.0173238844	-0.1102017723	-0.0309148556	0.0331547657	-0.0579831013	-0.0633851163	0.1379049214	0.0108271475	-0.0634926307	-0.0246098228	0.0901621419	-0.0474010431	0.0009010441063281	0.0172315565431516	0.0002969265408998	8.118804815486044e-07	-0.0352618475309043	0.0134057905632119	0.0001797152206247	0.0012433978912927	-0.0487797316812148	-0.0001636381284058	0.0023794622228913	2.6777437068153273e-08	-0.0002709996912755	-0.0007500154338497	7.344083267141632e-08	5.625231510127537e-07	-2.1588837384456383e-09	0.0003439755752702	1.1831919638250737e-07	4.660778996125015e-18	1.6000034458797072e-05	-7.708226053378819e-05	5.941674888998801e-09	2.560011026826937e-10	0.0	0.0	0.0	0.0
991.8703185730974	0.0687503001425966	983806.7288662978	0.0047266037696971	1446.8459592007175	7.9636745641726066	63.42011256404975	2093363.2296554444	956.6626444350194	1.1348502722969442	1.2878851405324483	915203.4152574044	1088.300914840193	952.1397642327483	1.192871	23.475754	0.0342804098376719	0.0222844095721105	0.0331849921	0.0076377278	-0.1862393246	-0.1553823605	0.042907734	0.0779918203	-0.0633560986	0.1747654216	0.1948157888	0.0239429833	-0.0148246908	0.1380099412	-0.0547376106	0.0159873945	-0.0524894283	0.031146359	-0.1040049778	-0.0955325836	0.0100004758	0.0759620787	-0.0089280096	0.0089910189	-0.0600267815	-0.1632559894	0.028581419	-0.0331043009	0.0804772995	0.1700995679	-0.0864771031	0.0946649659	0.140241145	0.202270142	0.1153162083	0.01160942	0.2723211515	0.0225280555	-0.1382214428	-0.0416440925	-0.0737352723	-0.0096681129	-0.1025424899	0.1247619804	0.1589006499	0.1158135891	0.0148987321	-0.0791044701	0.0042832332	0.0486103174	-0.0227018643	0.1318677052	0.1162476772	-0.1337002226	-0.1454904389	0.1324457879	-0.0598135534	0.0001645306	-0.0859774026	0.1678177848	-0.0869261911	-0.094912341	0.0604558679	0.0085406193	0.0751994883	0.0423700329	-0.0349397157	0.0225884178	0.1181006437	-0.1612539141	0.2601674869	0.0193325246	0.0514093703	0.0925545024	-0.0019426711	0.0415750673	0.0160766101	-0.1178449778	-0.0699323984	0.0471304673	0.1457533203	0.1028285059	-0.0756562587	0.0742373772	0.0393747763	-0.0533658154	0.1706927334	0.0855149763	-0.0580456054	0.0063154000133209	0.0054143559069927	2.9315249887587825e-05	3.9884277328253616e-05	-0.0353457882748102	-8.394074390589978e-05	7.0460484874758515e-09	0.0012493247487677	-0.0280476518002856	0.0207320798809291	0.00078667077151	0.0004298191361892	-0.0001100003144759	0.0001609993767996	1.2100069184796897e-08	2.5920799329859594e-08	-8.878726642791435e-10	1.2710110741664946e-09	1.615469150653867e-18	7.883178679741446e-19	1.600001615259026e-05	-1.830620681084194e-11	3.3511720780131586e-22	2.5600051688314926e-10	0.0	0.0	0.0	0.0
989.2394478376124	-2.6308707354850185	978594.6851580642	6.921480826831482	1432.0340536891824	-14.811905511535087	219.3925448826435	2050721.5309254725	955.5894920924576	-1.073152342561798	1.1516559503458743	913151.2773975212	1086.102738134119	929.348811388486	1.180133	23.225071	0.0665381725111892	0.0335044762835169	0.0060825973	0.0420112203	0.1548926267	-0.1362494442	0.0803653355	0.0388849386	-0.0305692612	-0.0845122817	-0.0193267931	-0.0526377305	-0.1942782191	-0.0054220261	-0.1309249514	0.0983910867	-0.2220703668	-0.0500237805	0.0026588059	0.0616828954	-0.2189707793	-0.2762073425	-0.0444813389	0.0283304908	0.0780719834	-0.0342946085	0.2460551015	0.0166481037	0.1422055256	0.3554257706	-0.0352721982	-0.0726489418	-0.0383612575	0.1096626459	0.0796879311	0.0541806675	0.0166781858	-0.0667354494	0.1860965307	-0.0345079045	-0.009124731	-0.0636223163	0.0290674468	0.0126206766	-0.1305760123	-0.0733469689	0.0644949356	-0.1802913369	0.1373940704	0.2594994192	0.2274473155	0.1721748311	0.0476311881	-0.1717798726	-0.1121044627	0.1666986724	0.077785689	-0.027413699	-0.0594076634	0.0896597765	-0.0458407692	-0.0152323486	-0.0234761489	-0.032907394	0.0638616686	0.0268773173	-0.136003785	0.0046600994	0.1383633226	-0.0664413097	-0.0121522315	-0.1444879903	0.1606980096	0.2189763519	-0.0960175086	-0.0673371257	-0.0553895571	-0.1644300277	0.0286495029	-0.0733305529	0.0867927482	-0.028813298	-0.0784517436	-0.0201427916	-0.1118650338	0.080340586	0.0328108609	0.0807510076	-0.0683731426	0.0058373064121752	-0.0004780936011456	2.285734914564635e-07	3.40741461496217e-05	-0.0131781986142271	0.022167589660583	0.0004914020313599	0.000173664918716	-0.045389183564616	-0.0173415317643303	0.0020601779846624	0.0003007287239332	6.501502914915476e-05	0.000175015343625	4.2269540152654435e-09	3.0630370504195994e-08	-0.0002529961882586	-0.0002529953003859	6.400662201736987e-08	6.4007071273381e-08	0.0001190085218442	0.0001030085056916	1.0610752244818396e-08	1.4163028271541428e-08	0.0	0.0	0.0	0.0
988.513477876087	-0.7259699615253794	977158.8959426772	0.5270323850371609	1431.632277384843	-0.4017763043393643	0.1614241987285974	2049570.977650112	954.4297333877452	-1.1597587047124307	1.345040253156255	910936.1159746024	1086.1911328380995	919.1368970983832	1.245512	24.511732	0.113297138625258	0.0621697139707507	-0.0921778551	-0.1198242261	0.0062904505	0.0091459863	-0.0004510271	-0.1048519841	0.0908774177	0.0834765179	0.0010032913	0.1374039836	-0.0352907634	0.0038197781	-0.1552031254	0.1024771962	0.0129776902	-0.3126289166	0.0098816781	0.088365486	0.0411128169	-0.0382796078	-0.080894402	0.1240103046	-0.0622725993	-0.2960588619	0.0409914346	0.1607218106	0.0763009927	-0.0537729551	-0.0909388286	0.1920403361	-0.0823898353	0.193225483	0.1188368278	-0.0463545504	-0.2025323096	-0.1700831555	0.0655634643	-0.0179425014	-0.1228037484	0.200123716	-0.0289679663	0.0452372743	0.0509267047	-0.0400104894	0.1616346205	-0.1709564354	0.0150395931	0.0562405815	0.0027383175	-0.2106740576	-0.2730387199	-0.1958952937	-0.0107142939	0.1297372843	0.1353873575	0.1215478159	-0.112985812	0.2510901349	-0.0419266475	-0.0293503961	-0.1062103022	-0.1607833672	0.1543916426	-0.0089370791	-0.2270717383	0.0894181604	-0.3537500202	-0.0882245746	-0.0420455257	0.208163438	-0.132157997	0.1024120899	-0.3155439222	-0.2449336006	0.1873920432	-0.2915226437	-0.2391976587	0.2938120432	-0.1765797175	-0.0068576339	0.2521823716	-0.1319174655	-0.1533450818	-0.1145672607	0.0072236499	0.0758767427	-0.0783272495	0.0076490400921329	0.0018117336799576	3.282378927093069e-06	5.850781433105648e-05	0.0189354159854389	0.032113614599666	0.0010312842426558	0.0003585499785416	-0.0616611292462039	-0.0162719456815879	0.003802094859917	0.0002647762162645	0.0009709994601339	0.0009059844309847	9.428399515803252e-07	8.208077891867527e-07	7.763568676821821e-09	0.0002530039518272	6.401099964021904e-08	6.027299859972892e-17	1.6000011375292482e-05	-0.0001030085104689	1.0610753229023029e-08	2.5600036400948877e-10	0.0	0.0	0.0	0.0
991.0696843530897	2.556206477002661	982219.1192437328	6.534191553070356	1438.7184266949644	7.0861493101213	50.21351204533258	2069910.7113116332	957.4916806557462	3.061947268001063	9.375521072019174	916790.3185249656	1087.289754433874	921.1155376208604	1.437678	28.293549	0.1546162998929819	0.0783095120849457	0.0464289398	0.0190947738	0.0546333342	0.2053474927	-0.0468812203	-0.2362406882	-0.0022412274	-0.0379571428	0.0469620647	0.0458498111	-0.0521650506	0.083111808	0.2201608156	0.069966252	0.2003555359	-0.1706550587	-0.0382736272	-0.1163610302	0.0989772491	0.0756520631	0.0617023226	-0.1442072487	0.1668998582	0.0747184808	-0.0038372205	-0.1940567232	-0.0233828289	-0.0435169387	0.094496996	0.0853797655	-0.0996801984	-0.1565525804	0.0745326935	-0.0140214631	-0.0038943181	0.0493087541	0.2092621443	0.0348066511	0.1228937873	0.041217864	0.0588833052	0.0369179104	-0.0956599658	-0.0912258553	0.2113512866	0.2741090821	-0.1657415343	-0.130324352	0.0414652745	0.0031067244	0.0919013746	0.1048533252	0.0951314003	0.2082375672	0.0636365632	0.0926685733	0.2006625266	-0.0596274229	0.021746324	-0.0951947927	-0.023825109	-0.1510986535	0.1134367508	0.0124332403	0.0435161733	-0.1659103834	-0.059809995	0.1173784167	-0.1104075937	0.0910338116	-0.1593764062	-0.0513129438	-0.0286757647	0.0992122336	-0.1101018386	0.0135780262	0.140644409	0.182760866	-0.0833228383	0.1215040977	-0.150803566	0.1971846393	0.0608591425	-0.1538482694	0.1037419726	0.0708988393	-0.0878535601	0.0044199416307009	-0.003229098461432	1.0427076873622507e-05	1.953588401880293e-05	-0.0426797523339814	-0.0616151683194203	0.0037964289670304	0.0018215612592899	-0.0210963888720385	0.0405647403741653	0.0004450576234402	0.0016454981616234	0.0012630592099958	0.0002920597498619	1.5953185679552144e-06	8.52988974893956e-08	-0.0004158154550437	-0.0004158232186123	1.729089491371565e-07	1.7290249265319928e-07	0.0002922628976603	0.000276262886285	7.6321182338523e-08	8.5417601348795e-08	0.0	0.0	0.0	0.0
991.3094027061952	0.2397183531055589	982694.3318937136	0.0574648888156414	1440.2298014423634	1.5113747473990315	2.2842536270754863	2074261.8809627092	957.3351838420488	-0.1564968136974585	0.024491252697457	916490.6542218892	1087.278346956434	933.668912327031	1.237898	24.361885	0.0639792893640592	0.0290255676600384	0.1051693111	0.1572638643	-0.117517833	0.0123180487	0.1241146388	-0.1332199772	-0.2069491053	-0.0410528655	0.1619720699	-0.1057561528	0.1230121504	0.1169170278	-0.1132212496	0.1555722978	0.0564146807	0.0017329412	0.0048087363	-0.0858651125	0.2000880863	0.1966532631	-0.1679209875	0.1197198832	0.3890261235	-0.1231144181	0.1984815746	-0.0040857747	-0.0801538475	-0.0195610049	0.0360286915	0.0164089325	-0.115634735	-0.0453758212	0.102379173	0.0987395228	0.0431088166	0.1229545871	0.0540064021	-0.0331582851	-0.0325768834	-0.0695732151	-0.0551692124	0.1744016936	0.0702150852	0.0636165702	0.0945426645	0.2693523329	0.0451164385	0.0663976052	0.0024146967	-0.1486538976	-0.070127803	-0.0284764605	0.2561816657	0.0902789527	-0.069011124	-0.0662382463	-0.1633723506	-0.0253471776	0.142732738	-0.0478995564	0.1612940953	-0.0659302244	0.1034255963	0.1547047926	0.0823195513	-0.0936401321	0.0393859374	0.2127880123	0.1074218451	-0.0809832303	0.0072839162	-0.1642976024	-0.1718941479	0.1114742216	0.0430734299	-0.0994715156	0.2713317707	0.0705306848	-0.0867551489	-0.1449276984	-0.0352458613	0.0852355597	-0.0019232315	0.1519984954	0.0273265384	0.0658240966	-0.096900045	0.0105846575088293	0.0061647158781284	3.800372185804842e-05	0.0001120349745792	-0.0539797302144933	-0.0112999778805119	0.0001276895001	0.0029138112740294	-0.0356223919915024	-0.0145260031194638	0.0012689548111962	0.0002110047666266	0.0011809668318547	-8.20923781411e-05	1.3946826579409272e-06	6.739158548861354e-09	-0.0005680674821262	-0.0001522520270825	2.3180679750730312e-08	3.227006642492005e-07	-0.0001131645468352	-0.0004054274444954	1.643714127501517e-07	1.2806214660416173e-08	0.0	0.0	0.0	0.0
989.6965347894215	-1.6128679167736664	979499.2309741888	2.6013429169578264	1432.4923728716255	-7.737428570737848	59.867800887270334	2052034.39833538	955.9732213078336	-1.3619625342151949	1.854941944605876	913884.799857676	1087.5974086399374	930.4949667966342	1.376658	27.09268	0.1941227891687542	0.0864173149772666	-0.1033330073	-0.1033285469	0.1484333631	-0.0078503093	0.0803215582	0.0777052661	0.1610047008	-0.0220503627	-0.0349354748	-0.0354779911	-0.0470976936	0.0866606697	-0.2138488919	0.0684595491	-0.0419835367	-0.1593007373	0.0678746249	0.0047755484	0.073266921	-0.0040019457	-0.0828176651	0.143282215	0.036507603	0.1736565985	0.1485511763	-0.1113998103	-0.0743017699	0.1084575149	0.1870186146	-0.0656476904	-0.0719981007	-0.0458544306	-0.1265600921	-0.0108885056	0.0791742397	-0.0629241566	-0.1418786527	-0.0150980346	0.1679736	0.076992062	0.0361709439	0.0160448807	-0.1900361582	0.0907849687	0.027864	-0.0250690582	-0.0017683008	0.1187688271	-0.2119366079	-0.0107052754	0.0745539588	-0.0773430363	0.0173461075	0.1093595577	-0.0216245811	-0.1825328919	-0.112139957	-0.0471819356	-0.080973513	0.0280981598	0.0831223775	-0.0520883911	-0.035326862	-0.063774935	0.0105996652	-0.1537028753	-0.0432193615	0.0485710579	-0.0227895884	0.1355004814	0.1008472832	-0.0538885117	0.0022900879	0.1089507937	-0.0331290902	-0.1556585722	0.1682548019	0.0958952633	0.0995322897	-0.0587937459	-0.0675068578	0.0539872416	-0.1902846941	0.2082764988	-0.0005333402	0.0606594461	-0.1054172954	-0.0159498032311518	-0.0265344607399811	0.0007040776067615	0.0002543962231124	-0.0348435688988502	0.0191361613156431	0.0003661926698983	0.0012140742936089	0.0298036124842226	0.065426004475725	0.0008882553171097	0.0042805620616575	0.000712782529198	-0.0004681843026567	5.080589339298977e-07	2.1919654125414049e-07	-0.0011613275424109	-0.0005932600602847	3.51957499129006e-07	1.3486816607621408e-06	0.0004859143429715	0.0005990788898067	3.5889551621202813e-07	2.3611274870542453e-07	0.0	0.0	0.0	0.0
988.5334661260237	-1.163068663397894	977198.4136511304	1.3527287157781636	1423.704741827332	-8.787631044293448	77.22245937062996	2026935.1919016305	954.1888926707916	-1.7843286370419946	3.1838286849681423	910476.4428963114	1086.182506872855	919.2279621101696	1.082542	21.304459	0.0918256494578287	0.0434023551279924	-0.116869673	-0.1304835759	-0.0061317772	-0.0159722566	-0.1022486325	-0.0733105813	0.093392341	0.091500484	-0.1521254958	0.0051271829	0.0245949058	0.0088752058	-0.1187971933	-0.0121961415	0.0848054079	-0.1026842105	0.2876557908	0.0385620362	0.010046842	0.09144355	0.1800524352	-0.0525091998	0.0253539119	0.1596463677	0.0420896622	0.0446638489	-0.1607802513	0.1396296929	0.0320602907	0.1051138895	0.0385106304	-0.1774699112	0.072127759	-0.0666493766	0.1186758681	0.0684583455	0.0798003438	0.1055806913	0.0903314893	0.1749967536	-0.0374175262	-0.1706303334	-0.0656582006	0.008983152	-0.0719905377	0.1444437146	0.0030742864	0.0727087778	0.0139363261	-0.0965047087	-0.0752205348	0.0119244122	-0.0038054556	-0.0197586664	-0.1358786871	-0.0983387402	0.0845693859	0.0316532257	-0.0928202888	0.0428547219	-0.1914275111	-0.0258828201	-0.0886684064	-0.1409945793	-0.050136469	-0.0779049034	-0.1144279826	0.0732767245	0.0528670671	-0.0916631062	-0.0543167177	0.0103808407	-0.0604638283	-0.0057396678	-0.1359837497	-0.1042454999	0.0912012493	0.0602372002	0.0244155683	-0.040495826	-0.1285135305	0.0304178674	-0.0283463954	-0.0195203768	0.0046172117	0.0554119421	-0.1133587932	-0.0028049457761056	0.0131448574550462	0.0001727872775134	7.867720806892646e-06	-0.0348646508114995	-2.10819126492956e-05	4.4444704095252975e-10	0.0012155438762077	0.0461935499132408	0.0163899374290182	0.002133844053587	0.0002686300489271	0.000353543525761	-0.000359239003437	1.2499302460751886e-07	1.290526615904089e-07	-0.0006209754935462	0.0005403520488647	2.919803367122792e-07	3.856105635849466e-07	0.0001401099420509	-0.0003458044009206	1.195806836960551e-07	1.9630795861506563e-08	0.0	0.0	0.0	0.0
989.1691452457708	0.6356791197471239	978455.5979062488	0.4040879432824782	1436.6241104579208	12.91936863058868	166.9100858130388	2063888.8347490125	954.6980295297292	0.5091368589376088	0.2592203411288546	911448.3275879476	1086.08131213325	931.772331629044	1.195241	23.522385	0.0909829910211064	0.0473498854852513	-0.0028674431	0.162865697	-0.0593707218	-0.0671993806	-0.0187300065	-0.0356921414	-0.1633321809	0.1487131348	0.0267953692	0.0251612857	0.0113300547	-0.0808370482	0.0042384101	-0.0522634728	0.1441630906	0.0278369629	0.1694194734	-0.1360896893	0.0017771502	0.1977521784	-0.0296981666	0.0402373441	-0.0056344586	-0.025746868	-0.0569045078	-0.0473339911	-0.0924294519	0.1082007622	0.2271807992	0.1521104622	0.1653374716	-0.0158521809	0.0591823253	-0.0826397705	-0.015121375	-0.2102945244	-0.2327904105	-0.0014237582	-0.0906344203	-0.0755596646	-0.1551772234	-0.0308514436	0.03619446	0.0291901634	-0.0328807811	0.1240346377	-0.1039833141	0.0107075111	-0.1823295141	-0.1107529117	-0.1085122554	0.0740401927	-0.1783340383	0.091521748	0.0137851286	-0.0176988789	0.0008548183	0.0024351606	-0.3074576449	0.1213979069	0.0871012624	0.0705110541	-0.0551752983	0.0598676026	-0.0444274295	-0.0337515276	0.05792002	0.1633587181	0.1163177544	0.0822789844	-0.0536513925	-0.0360341817	-0.0631990782	0.1129721479	0.0619947245	0.0021881611	0.0441009184	0.202567115	0.0835531086	0.0474330476	-0.1560740105	-0.1165203849	-0.065299339	-0.046947134	-0.2017987384	0.0500887521	-0.1206811645	0.0005397708903842	0.0033447166664898	1.118712957909464e-05	2.913526141061521e-07	-0.0597405654520173	-0.0248759146405178	0.0006188111292023	0.0035689351605267	0.029791515623522	-0.0164020342897188	0.0008875344031465	0.0002690267288411	-0.0003549343914393	-0.0007084779172003	1.2597842222638622e-07	5.019409591604751e-07	-0.0005160451161609	0.0001049303773852	1.1010384098221461e-08	2.663025619135168e-07	0.0002539081559529	0.000113798213902	1.2950033487285348e-08	6.44693516594022e-08	0.0	0.0	0.0	0.0
