global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
995.1649364331354	1.6793194782582077	2.820113910057419	990353.2507059664	1371.5790175940158	0.9923272668961544	0.9847134046255918	1881229.0015041656	990.7723695321936	1.1386459276872074	1.2965145486386611	981629.8882284376	1116.784050463826	973.2651856740316	1.081365	24.179962	0.0948292889016763	0.0468278497502821	0.0126798475	0.030216794	0.0052068533	-0.0746070098	-0.0032157324	-0.0100475941	0.0005406999	0.057992148	-0.0861042187	0.0963719439	-0.1427225952	0.0435563472	0.1037992306	0.0240620971	-0.0989691911	0.057129713	-0.1042312734	-0.0524154683	-0.0062435628	0.0383660568	-0.1528787965	-0.0777921119	-0.1371865854	-0.0254114694	0.057343784	-0.0774137459	-0.0839191123	0.0294234427	-0.0238362753	0.0104804782	-0.0181134562	0.0056462199	-0.0037072167	0.0900210755	-0.114908584	-0.0726665379	-0.128155098	0.0857218528	0.073601889	-0.0870260584	-0.0117992337	0.1739654645	0.1460558667	-0.0067069033	-0.0345810919	-0.0367410347	-0.1538155474	0.0579552243	0.0264502267	-0.0845562003	0.0784342316	-0.0514771332	-0.0621023844	0.0133365484	0.0088986215	-0.0264995342	-0.0230536723	-0.0427060254	-0.1865704919	0.1182736708	-0.1591721169	-0.0931991181	0.0466551753	-0.0422676885	0.1168348881	-0.0215252474	-0.0635973103	0.0990808418	-0.0253948054	-0.0037294551939197	0.0026041034209499	6.781354627002971e-06	1.3908836043454628e-05	0.0140185755036412	0.0097080827417386	0.0001965204591512	9.424687052044289e-05	-0.0328969677229338	0.0407141445344052	0.0010822104853637	0.0016576415651684	0.0002309975385994	0.0002160048959044	5.3359862838981295e-08	4.665811505468757e-08	-0.0004840005380544	-0.0004149989204899	1.7222410400786415e-07	2.342565208369488e-07	-8.94401880988395e-06	0.0002050553476972	4.204769561922616e-08	7.999547247155789e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.4783361397128	-1.6866002934225437	2.8446205497730097	986999.2043789322	1374.8834584253077	3.304440831291913	10.91932920750919	1890304.5242515348	989.8504650466108	-0.921904485582786	0.8499078805376613	979803.9431529916	1115.5294414861207	962.952050106092	1.054551	23.580383	0.1224878267864719	0.0924311913272335	0.0004267852	-0.007091277	0.0254349009	0.0002828711	0.0983747798	0.0319811766	0.0154548207	0.0210280757	0.0428099908	0.0723422477	-0.1462036882	0.1094562582	0.1378000019	0.0307920868	-0.0027341771	0.1247275385	-0.0901182223	-0.1362640048	-0.0508550598	0.0117623113	-0.1537654434	0.0021133144	-0.03700109	0.0962774773	0.0369219961	-0.0717355049	0.1620564845	0.1446861803	-0.0499289691	0.0288757511	-0.0186809316	-0.0680271327	-0.0369625703	0.0613253022	-0.143798932	-0.0960869804	-0.0671942443	0.1262689436	0.0795543967	0.030382781	-0.082106253	-0.1116729847	-0.1080432588	-0.0108987817	-0.0222561162	-0.0355537221	-0.1714922221	0.0484526419	0.0793654291	-0.1281359636	-0.0384674163	-0.003599782	-0.08007633	0.049918646	-0.0259868473	-0.0173922612	-0.1260486821	0.1064142947	-0.0707497109	-0.0827191159	-0.0659814015	0.0449253142	-0.094715963	0.0323905476	0.0090728697	0.0115580032	0.0234166748	0.0946861568	-0.0364975928	-0.0045671859098206	-0.0008377307159008	7.017927523638334e-07	2.0859187134863816e-05	0.0197836126504711	0.0057650371468299	0.0003913913295038	3.323565330432863e-05	0.0571361360177604	0.0900331037406942	0.00326453803904	0.0081059597691826	0.0002839981644114	5.3000625812e-05	8.06549573890446e-08	2.8090663364636407e-09	-6.90082388108415e-05	0.0004149922992435	1.7221860843145526e-07	4.762137023774132e-09	-5.79901974152634e-05	-4.904617860537945e-05	2.405527635790781e-09	3.362862996261222e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994.562399936387	1.0840637966741724	1.1751943152596214	989154.3673672258	1379.6754645172662	4.792006091958456	22.96332238536695	1903504.3873909344	989.9445797832692	0.0941147366584118	0.0088575836562822	979990.2710422736	1114.756039598539	958.8757958701162	1.05622	23.617701	0.1944154361588167	0.1329377249268777	-0.0034460665	-0.0228950983	-0.012343365	0.1620513437	-0.1271529255	0.0579031756	0.0180195187	-0.091325767	-0.0366751561	-0.1964146835	0.0378174105	0.1804670207	0.0462445892	0.0946825952	-0.0810318343	0.0775851332	-0.0043095371	0.0100292167	0.0185072714	-0.1204043172	-0.0298051977	0.0285212357	-0.0312067984	0.0394294983	0.0254857696	-0.1091930332	-0.1116048933	0.0791821249	-0.0267372731	0.0236048515	-0.0087457838	-0.110424685	0.0381080087	-0.0306220756	-0.1853812807	0.0406039194	0.0840781509	-0.0393874398	0.1071986409	-0.1212368015	-0.123698343	0.0559387526	-0.0562059977	-0.0057925255	-0.0374545282	-0.0381691625	-0.1202963422	0.0082536699	-0.056456151	-0.0410609443	0.0184108452	-0.1020935731	0.0687485817	0.0660801268	-0.1584082899	0.142287336	-0.001213512	-0.0951332311	-0.0157334003	0.0412451729	0.1050692327	0.0818884954	0.0319811491	0.0139317038	-0.1285662156	0.0099962632	0.0294425624	0.0901621419	-0.0474010431	-0.0175545436416655	-0.0129873577318449	0.0001686714608549	0.0003081620024671	-0.0048379266523426	-0.0246215393028137	2.340553429344688e-05	0.0006062201976399	-0.0638909807889263	-0.1210271168066867	0.0040820574261709	0.0146475630025393	0.0008020047540562	0.0005180065896448	6.432116255287459e-07	2.683308269154362e-07	-6.844425028007528e-05	5.63988530766224e-07	3.18083062835844e-13	4.684615396401585e-09	0.0001390276707586	0.0001970178681738	3.881604037977382e-08	1.932869323656169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.1932234608956	2.630823524508628	6.921232417108	994394.3249163318	1381.639751547187	1.964287029920797	3.858423535915066	1908928.4030553724	991.99816629161	2.0535865083408	4.217217547239358	984060.3619259167	1117.9205000107042	982.3391551899188	1.067089	23.860737	0.0638766644574045	0.0277884423935297	-0.0031251719	0.0265645469	-0.0759736478	-0.0515235	0.1601670228	0.0038633816	0.0200638412	-0.1111187367	-0.0863540853	0.0311208326	-0.124813697	-0.0373294853	0.0460583041	0.0192198234	-0.022789132	0.0788099673	-0.1175067548	-0.0566678692	-0.1968769944	0.1171879251	0.0947094483	0.0166183802	0.0706297894	-0.0678945235	0.1827966544	0.0120996405	-0.1077509033	0.0942354129	-0.2072022658	0.0510313873	-0.0177768744	0.0569430495	0.0294166488	0.0252493684	-0.0695651223	-0.0075778305	-0.1733665847	-0.0260184352	-0.0357754839	0.0900315415	-0.115383579	-0.1485274066	-0.0081392701	-0.0053447212	-0.0431430457	-0.0426499134	-0.1174000873	0.0265250585	-0.0903955805	-0.1236872887	0.0809234165	-0.0831766407	-0.1052563374	-0.1032835009	0.0250003883	0.0369272297	-0.0915337679	-0.0252490726	0.058267739	-0.0817545123	0.0237300119	0.0460058486	-0.0542783821	-0.040633912	-0.0543828958	0.0132859453	0.0954850495	0.0855149763	-0.0580456054	-0.0046042221963489	0.0129503214453166	0.000167710825537	2.119886203335189e-05	-0.0095709758423367	-0.004733049189994	9.160357857459268e-05	2.24017546349038e-05	-0.0746511138870289	-0.0107601330981026	0.0055727888045741	0.0001157804642888	0.0006169777453955	-0.0001850270086607	3.806615383133144e-07	3.4234993933926765e-08	-0.0001410961999772	-7.265194969712473e-05	5.2783057947935425e-09	1.9908137648006012e-08	-0.0003119565853634	-0.000450984256122	2.033867992699137e-07	9.731691115159229e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.436722937842	-0.7565005230536599	0.572293041380461	992886.1428191056	1382.0720926318647	0.4323410846777733	0.1869188135003535	1910123.2692318216	991.8930882255812	-0.1050780660287955	0.0110413999603519	983851.8984696806	1117.3733529256529	974.7442206324952	0.952969	21.308941	0.0544242786806169	0.0315347118154436	-0.0135045693	0.0087235033	-0.0848139156	0.1092625659	-0.0151317165	0.0318296322	0.0139721495	-0.1351144606	-0.0062357551	-0.0238496237	0.0073733461	0.091726982	0.0435726884	-0.0145158506	-0.0357273494	0.1090350743	0.0526075775	0.0444326348	-0.0417759331	-0.0472582347	0.0404834838	0.0549628408	-0.0052873206	0.105832192	0.0068250072	-0.0836023294	0.1493147234	-0.0428146775	-0.0252230451	0.0340690117	-0.0268427803	-0.0316686485	0.0090002909	-0.0313575633	-0.1367930731	-0.0495098423	-0.0275947837	-0.0472623612	0.0547909869	-0.0891836332	-0.0350603082	0.057997455	-0.058170471	-0.0051323497	-0.0496300248	-0.0360147349	-0.1192027228	0.0267875953	-0.0918155685	-0.0527452372	0.0785793599	-0.1207105018	0.0348135951	-0.023169664	-0.0491507525	0.0479408789	0.1152616028	-0.1438334304	-0.0425272999	-0.0223050801	0.0588772205	0.0171857905	0.0175346091	-0.1496950646	-0.0568297318	0.134237207	0.0524527592	0.0807510076	-0.0683731426	-0.004475325616994	0.0001288965793548	1.6614328169393998e-08	2.0028539378122724e-05	0.0178103346948859	0.0273813105372226	0.0003172080219438	0.0007497361667358	-0.0884643616356726	-0.0138132477486437	0.007825943279607	0.0001908058133654	0.000500986440855	-0.0001159913045404	2.509874139205604e-07	1.3453982729007014e-08	-6.909680898048443e-05	7.199939099671558e-05	5.1839123038979295e-09	4.774369011285553e-09	-0.0003859823661341	-7.402578077070002e-05	5.4798162187117406e-09	1.4898238696647846e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.9974369522944	-0.439285985547599	0.1929721770985253	992010.8944155396	1381.4263161202157	-0.6457765116490464	0.4170273029976109	1908338.6668694704	989.9102983705088	-1.982789855072383	3.9314556093779616	979922.3988199898	1115.7804818113177	971.240924914678	0.8894609999999998	19.888872	0.0428486538491596	0.0307714282069499	-0.003929012	-0.0034672259	-0.0761152373	0.0223342206	0.1449171997	0.0327754932	0.0187080267	-0.0711130049	-0.0204558152	-0.0347781056	-0.1039813896	0.039155506	0.0845293901	0.0347249555	-0.0384676139	0.0740156783	-0.0893490471	0.0150953577	-0.0991625592	0.1222842329	0.0038189304	0.0230336477	-0.1281932086	-0.0429069452	-0.0199093513	-0.0506550275	-0.0102391786	0.0242627429	-0.0061517601	0.0501068297	-0.0096295956	0.002840916	0.0534671543	0.0479959018	-0.114843	-0.0613118449	-0.1631821091	-0.0015244053	0.0098482495	0.1087627	-0.0520118145	-0.1225168595	-0.0546453681	-0.0026234323	-0.0468293824	-0.0382640625	-0.129694534	0.0237075304	-0.061771383	-0.1278176207	0.0509926386	-0.0882168572	-0.0219322235	-0.1049550481	-0.0069038478	-0.0168334631	0.0183135815	0.0233432591	0.0204113415	-0.1257721398	0.0467253201	-0.0139598067	0.0241066997	-0.0992921131	-0.0864272019	0.0432190501	0.0338694758	0.0758767427	-0.0783272495	-0.0044764268710366	-1.101254042600204e-06	1.212760466343292e-12	2.0038397531738525e-05	-0.0111242945041141	-0.028934629199	0.0001237499282142	0.0008372127668836	-0.0795025248245338	0.0089618368111388	0.0063206514534756	8.031451902948263e-05	0.00059998620235	9.899976149499998e-05	3.599834430103751e-07	9.800952776066882e-09	-6.911559458044891e-05	-1.8785599964488145e-08	3.528987660257769e-16	4.776965414208979e-09	-0.0003859791815295	3.1846046000456353e-09	1.0141706458631821e-17	1.489799285741827e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.7523296737592	-0.2451072785352153	0.0600775779909396	991522.7020507188	1377.5737041044515	-3.85261201576418	14.842619344010538	1897709.310240059	990.9703077233356	1.0600093528267962	1.1236198280802834	982022.1507892824	1116.9317956831162	971.5346620588592	0.874191	19.547428	0.0566424681486459	0.0306125556382454	0.0109150265	-0.0125525171	-0.0271916863	0.0267354798	0.0715024986	0.0185392017	0.0100518883	-0.0630887431	-0.0803205813	0.0344241529	-0.135862059	0.0587347783	0.0713002874	0.0395209745	-0.0799541455	0.0775206406	-0.1003110235	-0.078555128	-0.1864901775	0.0756283764	0.1027922428	0.0260787783	-0.0267573797	-0.2276237742	0.0931968745	-0.0941556471	-0.1477903416	0.0707171263	0.0062243263	0.039315293	-0.0415642435	-0.0119851814	-0.0921689231	0.0442437647	-0.1229670608	0.0589344875	-0.1413292045	0.0512745865	-0.003776044	-0.1026474528	0.0468905628	0.02537329	0.0468200914	-0.0017080313	-0.0537773633	-0.0436660259	-0.1279478307	0.0166242607	-0.057404443	-0.0997579415	0.0257888565	-0.0771576316	0.0208109688	-0.0971127119	0.003063638	-0.0252748587	0.0582128319	-0.015101094	-0.0406463793	0.0741011673	-7.04087e-05	-0.0012306766	0.0295670307	-0.2217737682	-0.0070582419	0.1659855672	0.0182139493	0.0708988393	-0.0878535601	-0.016488261707849	-0.0120118348368124	0.0001442841761468	0.0002718627741465	-0.02660058485516	-0.0154762903510458	0.0007075911146365	0.0002395155630298	-0.0817490847893793	-0.0022465599648455	0.0066829128639011	5.047031675646633e-06	0.0007899743838509	0.0001899881815009	6.240595271406091e-07	3.6095509110018926e-08	-6.928981365739162e-05	-1.7421907694270544e-07	3.035228677076832e-14	4.801078276676054e-09	-0.0007339724408705	-0.000347993259341	1.210993085467725e-07	5.387155439573996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.1735332391536	0.4212035653944213	0.1774124435009725	992361.7083261792	1382.1994860045304	4.625781900078891	21.39785818709748	1910475.419111188	992.2429788930403	1.2726711697047222	1.6196919061975856	984546.1291625344	1117.5603158059853	973.1619022037044	0.936427	20.939054	0.07152405422427	0.0376262454477169	-0.0134994314	-0.0265620551	-0.056429098	0.1365762458	-0.011267582	0.0374861664	-0.0099268415	-0.1168313638	0.0048996697	-0.0956262124	-0.0105105001	0.0449831757	0.0944815115	0.0409718631	-0.0846915121	0.1948026057	-0.062500942	0.1405784622	0.0799540403	0.0838915503	0.0363221838	0.0683480848	0.0386065959	-0.1279421841	0.1686053427	0.0638851833	0.0848384375	-0.1448539591	-0.0585291731	0.0379001208	-0.0292906528	-0.0411750507	0.0155052298	-0.0353201415	-0.2894426247	-0.0578474261	-0.0320197479	-0.0318411935	0.0460691591	0.1147772153	0.046150566	-0.1452057163	-0.0472529061	-0.0011643176	-0.0580665795	-0.0507401682	-0.1345123171	0.0168305518	-0.0638545834	-0.1231477523	-0.0695743163	-0.045060886	0.103355452	-0.1382293827	-0.1066524661	-0.0033832903	0.0274357039	0.0441604696	-0.0293955364	-0.0600741496	0.0503156552	-0.0659849036	0.0736562452	-0.1636241331	-0.0791671105	0.0626771044	-0.0378174588	0.0658240966	-0.096900045	-0.0082649807488905	0.0082232809589584	6.762234972996941e-05	6.830990677953057e-05	0.0017543648864375	0.0283549497415975	3.0777961547648625e-06	0.0008040031748485	-0.0664011681909357	0.0153479165984436	0.0044091151371209	0.0002355585439127	0.000557938714425	-0.0002320356694259	3.1129560905422164e-07	5.384055188592556e-08	-0.0001502268685644	-8.093705490700838e-05	6.550806857020091e-09	2.2568112038665515e-08	-0.000812957855043	-7.898541417249996e-05	6.238695652001357e-09	6.609004740761154e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.4313016357344	0.2577683965807864	0.0664445462758295	992875.338879484	1383.1872293144993	0.9877433099688916	0.9756368463883016	1913206.9113387207	993.7258775499132	1.4828986568728624	2.1989884265553394	987491.1197123452	1120.4942791634828	954.1805912382677	1.297403	29.010687	0.2890600610307272	0.155711960310121	0.029148833	-0.0485266303	-0.142628996	0.1430979931	0.251686844	0.0870143389	0.0268044381	-0.2231877439	0.0296349251	0.1702572581	-0.026878671	0.089673383	0.0509412707	-0.0802304979	0.0284533936	-0.0257355546	0.1466411002	0.203956748	-0.1657402588	0.0316634569	0.1313762637	-0.2215783159	0.1369292373	0.0552533351	0.0840733315	0.1353787425	-0.1813266716	0.0408535044	0.0299812594	0.0605817963	-0.1344564263	0.0966390634	-0.1570668379	-0.265259504	-0.0134388668	0.0684387194	0.0487521409	0.0700539365	-0.2671699721	0.1806872747	-0.2566057318	0.005208453	0.0525706509	-0.0243495905	-0.1117968454	-0.0670948761	0.0902317085	-0.0350649481	-0.3533700316	-0.0250125762	-0.2180264127	0.0348021934	-0.0274952433	0.029814878	-0.0229344283	-0.0232410512	-0.1296713555	0.1915801576	0.0149247708	-0.0641686774	0.1228941325	-0.0625786393	0.3187700425	0.0152263515	-0.0306807607	0.0999867117	0.1356460512	0.0606594461	-0.1054172954	-0.0293667298320059	-0.0211017490831154	0.0004452838143667	0.000862404821026	0.0470573508331284	0.0453029859466908	0.0022143942674321	0.002052360535686	-0.1757445098439944	-0.1093433416530587	0.0308861327403058	0.0119559663638575	0.0020009953784456	0.0014430566640206	4.00398250456065e-06	2.082412535574263e-06	-6.907106986964173e-05	8.115579869475827e-05	6.586263661784128e-09	4.770812692936931e-09	-7.09306308011139e-05	0.0007420272242418	5.506044015161183e-07	5.031154385843928e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998.6014502023642	2.1701485666297917	4.709544801245338	997204.8563462648	1386.150356857029	2.963127542529719	8.780124833298212	1921412.8118148688	991.7621973010076	-1.9636802489055756	3.8560401199418624	983592.2559953228	1118.3807337537382	995.6136343226289	1.282424	28.675756	0.2165535053670971	0.1307374638133918	-0.0075480571	-0.006435752	-0.0239892004	-0.060220831	0.1536708003	0.043881207	0.0099227981	-0.162678539	-0.0288500538	0.0999551536	-0.0322247506	0.0699916551	0.0513349366	0.0353709806	0.0342666939	0.0517974688	0.1154864834	0.1358520545	0.0753691023	0.0294898048	0.2303332624	0.0717579728	0.0455837983	0.0184840094	0.0942754023	0.0243414765	-0.0310235155	-0.0904035034	0.0643342628	0.0531504964	-0.0557908472	0.0470791901	-0.0441262927	-0.1056341259	-0.1330164121	0.0854345837	-0.1218599199	-0.0699411991	-0.073568808	0.0479336333	0.0383294307	-0.0644869228	-0.0284701939	-0.0050918977	-0.070312049	-0.0437559815	-0.0615015725	-0.0353872259	-0.1846516984	-0.0805130345	-0.0545889588	-0.0961864362	0.0628346441	0.0842412732	0.0997826293	-0.0968910533	-0.0467731077	0.1307317291	0.1456130767	0.027210032	0.0656843067	0.1240425177	0.0155935278	-0.0416945912	-0.0062853848	-0.0830581671	0.0252463809	0.0554119421	-0.1133587932	-0.0260605475970265	0.0033061822349793	1.0930840970893369e-05	0.0006791521410568	0.0096923214669857	-0.0373650293661426	9.394109541939184e-05	0.0013961454195327	-0.0904676168308071	0.0852768930131872	0.0081843896950457	0.0072721484819825	0.0005489847286214	-0.0014520106498242	3.0138423225951217e-07	2.108334927202896e-06	-6.911843036561116e-05	-4.736049596942848e-08	2.243016578470252e-15	4.777357416205839e-09	-0.0004309806355367	-0.0003600500047355	1.2963600591009558e-07	1.8574430820761786e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.727963165984	-0.8734870363801974	0.7629796027242604	995461.088483343	1382.088837753386	-4.061519103642922	16.495937429256408	1910169.5554425053	993.6620212131076	1.8998239120999187	3.60933089698664	987364.2124013182	1119.5288202243953	978.596740361416	0.984066	22.004297	0.1073351584048903	0.0631031067035682	0.0131503461	-0.0158438909	-0.0625881027	-0.024876715	0.1148783778	0.0275140831	0.0054245337	-0.1408991231	0.0212886871	0.1474734582	0.017204834	-0.0520756432	0.0787712511	0.0185468149	0.0084759418	0.008472312	0.1731740028	0.0922721731	-0.0960208405	0.0497468475	0.0556543255	0.1585381373	0.0116737502	-0.0736298969	-0.140352461	0.1194051348	-0.025834537	0.0417281928	-0.0368927385	0.0698254614	-0.0592874938	0.0771727347	-0.1325506257	-0.1524678731	-0.0373738198	0.0811793886	-0.1300052514	-0.0776499744	-0.0052565808	-0.0245828977	0.0935458329	0.0181871592	0.0059515058	-0.008372848	-0.0943411679	-0.0447408744	0.0077531508	-0.0431170811	-0.2064518589	-0.0249817807	-0.0004443232	-0.1085886505	0.0927542666	0.0494144921	0.1976211811	-0.1521958999	0.0127967911	0.0091766338	0.0469208065	0.0903482521	0.067160222	0.1581896	-0.0275359824	-0.0150080954	-0.0550985421	-0.1294926988	-0.0405736503	0.0500887521	-0.1206811645	-0.0293035964820091	-0.0032430488849825	1.0517366070386882e-05	0.0008587007667804	0.036336285126211	0.0266439636592253	0.0013203256167733	0.0007099007994741	-0.1410139736708231	-0.050546356840016	0.0198849407704355	0.0025549341897982	0.0008849923850137	0.0003360076563923	7.83211521532237e-07	1.1290114515424597e-07	-6.91015503477832e-05	1.6880017827958227e-08	2.8493500187218763e-16	4.775024260467217e-09	-0.0002289693915335	0.0002020112440032	4.0808542703720417e-08	5.2426982259221216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.7534001942915	-0.9745629716924212	0.9497729857939632	993517.3407988816	1383.6248474121094	1.5360096587232874	2.35932567169123	1914417.718376183	992.5876765596694	-1.0743446534381746	1.1542164343711916	985230.2956581227	1118.3280854249283	972.3584430651232	0.958485	21.432301	0.1066255657559983	0.0503312917953491	0.0113901482	-0.0149499677	-0.0713737532	0.0850680633	-0.0180562405	0.0260995437	0.0235507195	-0.1484387507	-0.0118317743	-0.0615327039	0.1240078381	-0.053781394	0.0805698042	-0.0064526932	0.0378901186	-0.0223876532	0.054260981	0.1065184341	-0.1322777981	-0.0752939351	-0.0529396799	0.1364499279	0.0412590936	0.1375203957	0.1762533018	0.0210634298	0.0787995438	-0.274527183	-0.0328380996	0.048387457	-0.0290129642	0.0493382806	0.0198693423	-0.081981418	-0.0535208349	-0.1129682119	-0.0314364986	-0.1684420304	0.0787797513	-0.1504826096	-0.0497285034	0.0576038174	-0.0123521926	-0.0075514363	-0.0820898848	-0.027394992	0.0193855934	-0.026941643	-0.1111497756	-0.054632765	0.0340870677	-0.1712450285	0.1301418994	0.0536428142	0.0159430049	-0.041928833	0.1297104915	-0.1007495708	0.0404519004	-0.0275069179	0.1495658488	0.0641409228	0.0184307524	-0.0163269744	-0.0441183301	-0.0795544518	-0.0028459883	0.0446971468	-0.1273444172	-0.0345918385104511	-0.0052882420284419	2.796550375138033e-05	0.0011965952915331	0.0160074549541064	-0.0203288301721046	0.0002562386141077	0.0004132613361662	-0.1130483535893063	0.0279656200815168	0.0127799302492528	0.0007820759065437	0.0015269796209746	0.0006419872359609	2.331666762871733e-06	4.121476111367163e-07	-6.999409581798233e-05	-8.925454701991242e-07	7.966374163729758e-13	4.899173449376891e-09	-0.0006469470795811	-0.0004179776880476	1.7470534770561684e-07	4.185405237785142e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.3010494294138	-1.4523507648777922	2.109322744241108	990624.1789952924	1374.461052708372	-9.163794703737269	83.97513337224318	1889143.1854122065	991.9739356294348	-0.6137409302345986	0.3766779294452305	984012.28896815	1119.1240837007108	981.6955522840672	1.079674	24.142159	0.0827537958513717	0.0431422672017679	0.0243116302	-0.0298414476	0.0492898112	-0.1772990001	0.0559602967	0.0256861836	-0.0094667091	-0.0561402335	-0.0457761173	0.1817389451	0.0165564947	-0.1249620656	0.0630791297	-0.0023467788	0.0120396243	-0.0459731974	-0.0879570173	-0.0052356624	-0.1016810631	0.0339039984	-0.0257109772	0.0523783752	-0.1289954111	-0.0342389445	0.0586691683	0.1205424992	-0.0090938225	0.0833990409	-0.0426587906	0.0541462067	-0.0502721387	0.0658658024	-0.0435910761	0.0040484399	0.0785844708	-0.0148546206	-0.1690760457	-0.0221093585	0.0138314577	0.0103160433	-0.0139154063	0.1088621729	0.0853393208	-0.010300104	-0.0829286617	-0.0264965917	0.0016975701	-0.0090297475	-0.0397182196	-0.0492240741	0.0939544604	-0.1243028991	0.0112205902	-0.0156418719	0.1842015794	-0.1395042676	0.1280600381	-0.0723482925	0.0029313406	0.0830236441	-0.0508836441	-0.0183862038	-0.0043189935	-0.0657161734	0.0381800719	-0.0188050343	-0.1460387643	0.0392444906	-0.1333121588	-0.0127830149281891	0.0218088235822619	0.0004756247860422	0.0001634054706543	0.0368072585405343	0.0207998035864279	0.0013547742812697	0.0004326318292339	-0.0854157834615136	0.0276325701277927	0.0072958560643441	0.0007635589318673	0.0015270591893163	7.956834169992566e-08	2.331909767675355e-06	6.3311210008761255e-15	0.0001679968666707	0.0002379909624886	5.66396982262894e-08	2.8222947211172957e-08	-0.0006591285198485	-1.2181440267400008e-05	1.4838748698823438e-10	4.3445040567767444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
