global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1134.3765277984453	-0.0157593781373179	0.0002483579992749	1286810.106820057	1536.6357445610895	9.088041008843447	82.59248937842023	2361249.411462814	1094.369564864436	-2.8882533482139934	8.342007403469344	1197644.744501575	1241.6974138459825	1095.163466293988	1.128145	22.995979	0.2647329476897984	0.1752649379164063	0.0788104495	0.0760242348	0.0623234025	0.1510797322	-0.143110194	-0.1566186127	0.0156010732	-0.0347000921	0.0056618462	0.1271841843	0.1277574914	0.1269859549	-0.0105269605	-0.0926657562	-0.0275476701	-0.1566737384	0.0013462189	0.0268264639	-0.1039948937	-0.0573822012	-0.1663146216	-0.010850119	-0.0392447404	0.2826046852	-0.1667567985	0.0762140094	0.1745214724	-0.0109831665	-0.3194175448	0.1171958137	0.0484158986	0.0734761134	0.034582176	0.1067651965	0.0261096527	-0.1402045462	0.1099461727	-0.2939183562	0.08571738	0.107899621	0.0886998844	0.0501264369	0.1301352479	-0.050859314	-0.0654028915	-0.2738636872	-0.1485497303	-0.0820768961	0.1126232183	-0.0601759063	-0.0164891218	-0.0901561195	-0.1787014323	0.0386018509	-0.1450278398	-0.1187209831	-0.0245436697	-0.149585619	-0.1813672991	-0.0957219582	0.2144890986	-0.0320146987	0.0485462335	0.1501494982	0.1481998082	0.0861077658	0.0142279014	-0.2466796394	0.0082663299	0.036913334	-0.093060603	-0.0090243548	-0.0102814614	0.0160872727	0.0662475546	0.1160997056	-0.028562398	0.030206046	0.0251714532	-0.0183745155	0.0134225298	-0.1539551586	-0.0602634836	0.1033401944	-0.0141533203	-0.0029464591968064	-0.0058636747771173	3.438268189180162e-05	8.681621798445016e-06	-0.0555841570512711	-0.0571179063171313	0.0030895985151003	0.0032624552220525	0.0298270503252382	0.0282530271041424	0.0008896529311042	0.0007982335405474	-0.0030942478291142	-0.0030791412793559	9.57436962797794e-06	9.481111018233783e-06	-0.0008070787979748	-9.208091929879998e-05	8.478895698912114e-09	6.51376186140448e-07	-0.0005967500146768	-0.0002987445911734	8.924833075536189e-08	3.56110580016761e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134.4982633049192	0.1217355064738967	0.0148195335364561	1287086.3094418778	1537.9495008680556	1.31375630696607	1.7259556340931268	2365288.667220301	1094.2216748768474	-0.1478899875885417	0.021871448428939	1197321.073770293	1240.5274595238404	1092.2722716869548	1.082206	22.059572	0.0392624158132893	0.0188183223978948	0.2323953128	0.0362651544	-0.0946082533	-0.0810988508	-0.1711882174	-0.0278482641	-0.0645397394	-0.1621798905	0.0643819234	0.0284636357	-0.106267312	-0.0737516926	0.0608054141	-0.1340578545	-0.139548792	0.0004848992	-0.0951838208	-0.0068091383	-0.2004226404	-0.1666608751	0.0658567334	0.0059597881	-0.0049956918	0.1268588737	-0.055934164	-0.0074253602	-0.1739813449	0.0967772276	-0.0248358327	-0.094818267	-0.0565162371	0.2171880122	-0.0126625579	0.1479825399	-0.1521570978	-0.1132932006	0.0084460488	0.0116854186	-0.0045913335	0.1839305697	-0.1122437103	-0.1557852883	-0.1218558868	-0.0377770866	-0.2094985589	-0.1549502155	0.0526835415	-0.1037548353	0.0308857062	-0.0993604129	-0.0037649294	-0.0451084779	-0.0436173855	0.1206911431	-0.1539196748	0.1399247436	-0.1061391964	-0.055252771	-0.0261525328	-0.078789587	0.2329028895	0.0619640313	-0.007068581	0.0024159827	0.0348145268	0.122571037	0.1931002794	-0.1037489374	-0.0195807497	0.05703935	-0.1758929031	0.1042298445	-0.0312747613	0.1107743633	-0.056126742	0.0686346539	0.0607682484	0.0397195566	-0.2228826349	-0.043492955	0.0727905956	-0.0705809294	-0.0009725764	0.0990808418	-0.0253948054	-0.0030066669663142	-6.0207769507799984e-05	3.6249755091043695e-09	9.040046246325034e-06	-0.0594489328966432	-0.003864775845372	0.0035341756225495	1.4936492334971629e-05	0.0146194540135837	-0.0152075963116544	0.0002137284356552	0.0002312709855782	-0.0033557407666663	-0.0002614929375521	1.1260996093066127e-05	6.837855638962651e-08	-0.0007124231344501	9.465566352469994e-05	8.959694637301211e-09	5.075467224997053e-07	-0.0006431981313351	-4.644811665830003e-05	2.157427541103049e-09	4.137038361529646e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134.916264820842	0.4180015159226968	0.1747252673136725	1288034.9281548914	1533.9245232476128	-4.024977620442769	16.200444845065135	2352924.4430204164	1095.5837291097407	1.3620542328933425	1.855191733342672	1200303.7074900058	1242.047803983514	1107.3105162683628	1.113738	22.702316	0.076975856551691	0.0456583083830612	0.0431738525	0.2379895519	-0.1560630966	0.1456870217	-0.1417883204	-0.0690074415	0.1133034303	-0.0281343286	-0.0366943382	0.182793365	-0.0446794785	-0.0072991375	-0.0861657361	-0.1133216088	0.0945792733	-0.135079113	-0.0265269612	0.0281530724	-0.1349293563	-0.126519226	-0.0574355337	-0.132429854	0.0471063584	0.0131273157	-0.0313527646	0.0218785944	-0.0066736759	-0.0111053433	-0.1078684989	-0.0790133672	0.1769863426	0.1014094859	-0.0503114151	0.0374519134	0.0468982905	-0.0485885236	-0.0338681287	0.1310459913	0.0819250003	0.0975765164	0.039038181	-0.1253106313	0.0516078722	0.2177073873	-0.010412061	-0.0569302919	-0.0707013988	-0.1854915368	-0.1051721266	0.020008242	-0.0188087694	0.0495345537	0.0198604324	-0.0896530167	-0.0464474579	0.1772907416	-0.2405730034	-0.0219876742	-0.0180101232	-0.0483457302	0.2462947364	0.0757902982	-0.0930688099	0.1095455986	0.0024445429	0.1375324153	-0.0790607944	-0.0945621695	-0.0803179948	-0.1027611969	-0.0639873764	-0.0139726	-0.0052015441	0.0995942266	-0.075548982	-0.108506527	-0.1264099481	0.0177906991	-0.2186229708	-0.0228313761	0.162165029	-0.0762018234	0.1064534806	0.0946861568	-0.0364975928	-0.0028985764805611	0.000108090485753	1.1683553110341113e-08	8.401745613661973e-06	-0.0528192884118254	0.0066296444848178	0.0027898772283315	4.395218599507509e-05	-0.0169764299512564	-0.0315958839648401	0.0002881991738899	0.0009982998835196	-0.0030519036291481	0.0003038371375182	9.314115761607342e-06	9.231700613525378e-08	-0.0007113066786488	1.1164558013000312e-06	1.246473556256495e-12	5.059571910903872e-07	-0.0011110892903412	-0.0004678911590061	2.1892213667607165e-07	1.2345194111109116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133.7693926346649	-1.1468721861770064	1.315315811426426	1285433.035675177	1533.02263285319	-0.9018903944227076	0.8134062835519472	2350158.392840127	1094.081015300281	-1.502713809459692	2.25814879314086	1197013.2680404938	1238.8446309475255	1082.366801963242	1.110408	22.634447	0.1485250990759092	0.0709454316808991	0.1618053306	0.1688285225	0.0514705011	-0.0204279127	-0.0299907323	0.1160121957	0.1069650642	-0.0746992458	-0.1551987005	0.0141663103	-0.060310412	0.0559856732	0.0091806064	-0.043438167	0.0316783864	-0.1412138151	-0.13908835	0.0181549869	-0.1192360603	-0.0543755661	0.0469896046	-0.033239028	-0.2196679944	0.0611731683	-0.0557005618	-0.0741876535	-0.0738416578	0.1184757536	0.0719659963	0.0817538721	-0.0532416618	0.0809775458	0.0889847241	0.0176123871	0.0527795999	-0.0831142569	-0.0212760088	-0.2301240257	-0.0538345496	0.1131885397	0.0396905895	0.0510319369	-0.0906922512	0.1026024967	-0.0496328129	-0.1395807974	-0.07610358	0.0664641503	-0.0343380999	0.1440118784	0.0758839831	-0.0736346611	0.1093327779	0.1337826941	-0.0829194013	0.0066964504	-0.1725280814	0.0028176286	0.0662469829	-0.0449719512	0.2089972853	0.0052821237	-0.1569691574	-0.0147913134	-0.0026550721	-0.1180958122	0.081841012	-0.0430191523	0.0155541026	-0.057637118	-0.0327708638	0.0411297623	-0.0667254588	0.0298905921	0.0589109553	-0.0036541025	-0.1142290151	-0.0914733647	-0.0513791886	0.0252956837	0.0416289401	-0.037997429	0.0419261092	0.0901621419	-0.0474010431	-0.0028126816594635	8.589482109760006e-05	7.377920291388721e-09	7.911178117482348e-06	-0.0248030356529369	0.0280162527588885	0.0006151905776008	0.0007849104186499	-0.0492757596453401	-0.0322993296940837	0.0024281004886253	0.0010432466986871	-0.0023500294253892	0.0007018742037588	5.522638300195094e-06	4.926273979021896e-07	-8.170081983061017e-05	0.0006296058588181	3.964035374581904e-07	6.6750239609938255e-09	-0.0006800969168815	0.0004309923734597	1.8575442598042562e-07	4.62531816351722e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1136.1914372936274	2.422044658962477	5.866300330008662	1290930.9821793588	1538.069655693902	5.047022840711861	25.472439554667226	2365658.265766358	1096.5453043218904	2.4642890216093747	6.072720382024489	1202411.6044303873	1240.5718045099802	1094.8549917198804	1.028115	20.956984	0.0681033912297706	0.0413907788939129	0.1319808833	0.2028593434	-0.2030916216	-0.0006002736	0.0024137679	0.118212149	-0.113257025	-0.0925581107	-0.1641754062	0.1378237914	-0.178368201	-0.1508015918	-0.1557005166	-0.0419019826	0.0039788768	0.054615745	0.1808935018	-0.0798754645	-0.0118159478	0.1033426028	-0.0899377925	-0.0168170328	-0.2467843335	-0.070944235	0.1081312251	-0.1303491621	-0.0222646464	0.0433163428	-0.0617936891	0.0904258966	0.0477305183	0.0016830282	-0.0891074999	-0.1287649106	-0.0982668919	0.0630579056	0.1035937151	-0.0633471881	0.0877927225	0.0535788329	-0.0024342626	-0.0990355969	-0.3027172325	0.0506467912	0.2032440171	0.0132927982	-0.0570318912	0.0465492589	0.021948356	0.0706338721	0.0477046642	-0.0754505764	0.0456513829	0.0854629484	0.0618964228	-0.047765233	0.0933545547	0.0974414009	0.0145187621	-0.0216667569	0.1610874649	0.0802367162	-0.166673184	0.0088617733	-0.0665533317	0.0568007057	-0.0563434052	0.0701171619	-0.0861311915	0.0356032694	-0.0718729492	0.0181894083	-0.1004622097	0.1164309839	0.1521958827	-0.0132397332	-0.1551411194	-0.0254244127	0.0018162348	0.1412050079	-0.0212813962	0.066437452	-0.0461318122	0.0855149763	-0.0580456054	-0.0029100538234416	-9.737216397810028e-05	9.481338317778051e-09	8.468413255327076e-06	-0.020879714284419	0.0039233213685179	0.0004359624685989	1.5392450560669172e-05	-0.0463184149530349	0.0029573446923052	0.0021453955637615	8.745887629105737e-06	-0.0018442107066621	0.0005058187187271	3.401113130567122e-06	2.558525762147252e-07	-0.0007134511962969	-0.0006317503764662	3.991085381652989e-07	5.090126094974777e-07	-0.0005951589519755	8.493796490600003e-05	7.214457882372893e-09	3.542141781165755e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1136.8749093972976	0.6834721036702831	0.4671341164954822	1292484.5596171138	1539.7714057074652	1.7017500135632415	2.895953108662493	2370895.981834343	1095.766033003483	-0.7792713184073818	0.6072637876923791	1200703.1990841902	1242.2516809041408	1097.9508352762066	1.119703	22.823904	0.2997231006144982	0.1871315660296206	0.1721906392	0.2555147204	-0.0154789021	0.049176327	-0.0281551149	-0.1294179634	0.0676008812	-0.1293956867	-0.1449280462	-0.045666186	-0.0965139629	0.0443489761	-0.1216415376	-0.1039156928	0.0668129645	-0.1046661056	-0.1076760017	-0.0227092821	-0.0616827765	-0.1462272286	-0.147348676	-0.1106283045	-0.0969875413	-0.005574065	-0.0129130728	-0.1478680284	0.2213797725	0.0006081437	-0.0083402637	0.143040807	-0.1355064779	-0.0409464605	-0.0235229656	0.0512526862	-0.0336342083	-0.0406962212	-0.1229374377	0.0602185159	-0.0726808663	0.0606012194	0.0147912205	-0.0193606342	0.0663076272	0.1416839844	0.1010953517	-0.0429586905	-0.1759507633	-0.0019554303	-0.1884247207	-0.1451802555	-0.0496399347	-0.0179607725	-0.1387790604	0.101346206	-0.0150290558	0.0534419244	-0.0344991258	-0.1853093778	-0.0217754189	0.0305078187	0.1959347651	0.1659500306	-0.097319609	-0.0015622151	0.1051087764	-0.0270587735	-0.0323334504	-0.1772755647	-0.1973538392	-0.1175983152	-0.0813208106	0.0394940108	-0.0204509993	0.0007862019	0.1011926789	0.0488499621	-0.0904870183	0.2217640556	0.1295223364	0.0374042665	0.0224200012	-0.0655581535	0.0120300924	0.0807510076	-0.0683731426	0.0032546390198433	0.0061646928432849	3.800343785204806e-05	1.0592675149486556e-05	-0.0795419870125471	-0.0586622727281281	0.0063269276979042	0.0034412622416292	0.0143737893349253	0.0606922042879602	0.0002066058198448	0.0036835436613314	-0.004836056083274	-0.0029918453766118	2.3387438440571455e-05	8.951138757554e-06	-0.0007142538058748	-8.026095779000353e-07	6.441821345368729e-13	5.101584992066366e-07	-0.0001037283230628	0.0004914306289127	2.415040630335318e-07	1.0759565005420608e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135.6348368960623	-1.2400725012353178	1.5377798083200171	1289666.482771946	1542.1857082790798	2.4143025716145985	5.828856907304863	2378336.758820247	1094.0374701739531	-1.728562829529892	2.9879294556323868	1196917.9861446235	1241.4337230307883	1092.752811699062	1.08544	22.125488	0.2679257495702992	0.1767764246622502	0.1643384537	0.0780315374	-0.0721936319	-0.1335802513	-0.0822598983	-0.0674956812	-0.0949744091	-0.1440251573	-0.058028589	-0.0081442483	-0.1757969507	0.000900633	0.0050602187	-0.0936052793	-0.157934439	0.1065018507	-0.048295865	0.0081625469	0.006520854	0.0681637945	-0.005013055	-0.0968730747	0.0023836799	-0.0686110085	-0.1656702039	0.0063279748	-0.1683133945	0.0037181002	-0.119657192	0.114646715	-0.0513458347	-0.1107781171	-0.0234003731	-0.0875465891	-0.1440192943	0.0834538451	-0.0929170138	0.09762319	-0.0241069016	0.0415471101	-0.1423817734	-0.018207082	-0.0613164128	-0.0096998242	-0.0951298051	0.0112970906	-0.0070019055	-0.0494312275	-0.2376204716	0.0370711506	-0.0684466207	-0.0204723695	0.0454020019	-0.1547375056	-0.0982874807	-0.202907922	0.0439558949	-0.0028019329	0.0111638324	-0.0097554423	0.1062627498	0.1172466535	-0.0868982606	-0.0773423664	-0.0395629215	-0.0871787039	0.0634827395	0.1175292136	-0.0669878142	0.0070904396	-0.0241742159	0.1604248323	-0.0940565682	0.0270216374	0.0329333369	-0.1408196389	0.000125584	0.1001542548	-0.0623572373	0.081107799	0.018402651	-0.0778594796	-0.1179396609	0.0758767427	-0.0783272495	-0.0020139768434574	-0.0052686158633007	2.775831311502378e-05	4.056102725982633e-06	-0.0368446063889962	0.0426973806235509	0.00135752501996	0.0018230663121123	-0.0341025395571392	-0.0484763288920645	0.0011629832042462	0.0023499544628516	-0.0018309962721519	0.003005059811122	3.352547348634155e-06	9.030384468421189e-06	-0.000400507029018	0.0003137467768568	9.843703998803069e-08	1.604058802928251e-07	7.133572785963721e-06	0.0001108618958487	1.2290359951182136e-08	5.08878606926422e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135.2918993634353	-0.3429375326270474	0.1176061512843272	1288887.6967602363	1535.7189158121744	-6.466792466905417	41.81940481002465	2358432.5883833203	1096.200894360472	2.163424186518796	4.6804042108145145	1201656.4007966984	1241.679630831752	1088.9548116008596	1.025884	20.911518	0.0661024605703961	0.0329350513866215	0.0634361488	0.1527495701	0.0189330688	0.070862611	0.0025771292	-0.0965126844	0.0057978726	-0.07527667	-0.0976007326	0.0482759463	0.051167598	0.1017766356	0.0020892409	-0.0035791752	0.0530931636	0.0556439824	-0.0305192114	0.1907496776	0.0240405165	0.0653009449	0.0385723495	-0.0334745828	0.0269941227	0.1081882876	0.129074754	0.1449747289	0.2349279551	0.1348372537	0.0275906657	0.0644731481	-0.1643541807	0.0010969093	-0.0517875162	0.0383490156	0.1100430207	0.2213359651	0.1265254402	-0.0528228408	-0.0478949999	0.0138370272	0.0554905642	0.1566256214	0.0426205625	-0.0404350212	0.1024526942	-0.0075212356	-0.0954730662	-0.0850144435	-0.2044028124	-0.1006133351	-0.0445506401	0.0446610834	0.1091323663	0.0619242301	-0.0278844738	-0.217137054	0.0595798324	-0.1704833313	-0.0344839893	-0.0055069594	0.0608028131	0.0763381888	-0.0613531855	0.0377823767	0.0778066025	-0.1532335967	-0.1280425232	0.0270923766	-0.0562001644	-0.0146658826	0.1051971568	0.092140147	-0.0367379636	-0.0032799369	0.1153394032	-0.0623388208	-0.058837882	0.0956743066	0.1092611212	0.0946187878	-0.0793835561	-0.0688617832	-0.0566536266	0.0708988393	-0.0878535601	0.010666076565073	0.0126800534085304	0.0001607837544431	0.0001137651892919	-0.0359108963713765	0.0009337100176197	0.0012895924781957	8.718143970033836e-07	-0.0081482274932085	0.0259543120639306	6.639361128107887e-05	0.0006736263147118	-0.0014579992618435	0.0003729970103084	2.1257618475361907e-06	1.3912676969900476e-07	-0.0002430056031266	0.0001575014258914	2.4806699157824163e-08	5.9051723150922636e-08	7.322838192471196e-06	1.8926540650747534e-07	3.582139410043989e-14	5.3623959193114816e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134.146185742889	-1.145713620546303	1.312659700305318	1286287.5706351437	1536.2306393093534	0.5117234971789912	0.261860937565097	2360004.5771528245	1095.6638499292835	-0.5370444311884057	0.2884167210704783	1200479.2720418596	1241.2833703877327	1089.1029294232917	1.048552	21.373573	0.0548913612417156	0.0333525653551399	0.0390623282	0.0112176759	-0.1240401313	0.008480002	-0.0374487792	0.1552919903	-0.1471850488	-0.0644410025	-0.0970678205	0.1632048805	-0.0407255108	-0.0849648169	0.0476475895	0.0369932752	0.0889308001	0.2155767977	-0.0037610428	0.0493347034	-0.021444539	0.1240084553	-0.0632453814	-0.0325081024	-0.1762688446	-0.1354958472	-0.0679550729	-0.0883171357	-0.0247095913	0.000427831	-0.1372013173	-0.1410149025	-0.0059574425	0.1942471177	-0.0672562215	-0.1890607952	0.1205873501	0.1249069117	0.0984263901	0.0210145111	0.1058740856	0.0061263087	0.0101043571	-0.0287217314	-0.1877191413	-0.0444595156	0.1703283243	-0.0716849339	-0.0481205978	-0.0024101402	-0.0763050457	0.0499604408	-0.0097970068	0.0245377619	0.0967161431	-0.0962147206	0.0253493802	-0.182906155	0.0781062299	-0.0588867433	-0.2034295513	-0.0275609398	0.0754561661	0.0489609048	-0.1094507265	0.0214787746	0.0183493455	-0.0180678952	-0.0782635638	0.1797609964	0.0060158216	0.1097532777	0.0784077699	0.046585024	0.0150734646	-0.0045780877	0.0545085707	-0.015266659	0.1279063783	0.0363711081	0.0978667794	0.1907811686	-0.1231169968	-0.0054001735	-0.0640900538	0.0658240966	-0.096900045	0.0106976126503042	3.1536085231199246e-05	9.945246717094632e-10	0.0001144389164159	-0.0308781686356667	0.0050327277357097	0.0009534612982926	2.5328348461782648e-05	-0.0304382303111196	-0.0222900028179111	0.0009264858644727	0.0004968442256224	-0.0014130408636978	4.495839814569989e-05	1.996684482479825e-06	2.0212575638272716e-09	-0.0001941825268565	4.882307627010002e-05	2.383692776476004e-09	3.7706853736375336e-08	-0.000449637579449	-0.0004569604176414	2.0881282329106778e-07	2.0217395285275577e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135.949741406387	1.8035556634979455	3.2528130313355152	1290381.8150012372	1540.156827799479	3.926188490125696	15.414956059995497	2372083.0542173544	1094.6518040548992	-1.0120458743842846	1.0242368518582512	1198262.5721206455	1242.2981328218432	1084.1383128333184	1.029211	20.979336	0.0702869592722204	0.0345086984536826	0.1340171086	-0.0366098085	0.0903892808	0.0862371098	0.0856982085	0.1609054143	0.0637372355	-0.1578826294	-0.020328752	0.015241103	0.1258936631	0.1222294126	0.0384087739	0.0008904661	0.0754447113	0.0558138224	0.019300895	-0.0951424321	-0.0620652364	0.046583381	0.1157737169	0.0888711617	-0.0240930763	-0.0562457347	0.1969643464	0.2029091595	-0.0580705835	0.0952238771	0.0890161251	0.1558154805	0.148918707	0.0265620765	0.1101943128	-0.1080568691	0.1568688853	0.0113402068	-0.0292996418	-0.1064410622	-0.0972401157	0.1430078842	-0.0343787095	0.1521729402	-0.0305551623	-0.0211073904	0.0903805457	-0.0772027396	-0.0723912933	0.0157517241	0.0667984037	0.0647571354	0.0648804741	0.1059414391	0.0885887376	0.0897384943	-0.0611476223	-0.1262118678	0.0821060146	0.0806060542	-0.1269974449	-0.0313141636	0.0843608724	-0.0086339537	-0.1348545235	-0.0554791615	0.0826603786	-0.1611075652	-0.0081643555	0.0542035255	0.1366768801	0.0949368484	0.0901788246	-0.0212764443	0.0352647344	-0.0180932924	-0.0227670334	-0.0081679754	0.2064309315	0.0225795887	0.1260043378	-0.0089854161	-0.0287923019	-0.0241926644	-0.0182974119	0.0606594461	-0.1054172954	-0.0038325743386167	-0.0145301869889209	0.000211126333933	1.4688626061023236e-05	-0.0529334425317244	-0.0220552738960576	0.0028019493382593	0.0004864351066301	-0.0126941605753927	0.0177440697357268	0.0001611417127138	0.0003148520107863	-0.0015675800397662	-0.0001545391760683	2.457307181073401e-06	2.388235693989989e-08	-0.0003586479285471	-0.0001644654016906	2.7048868353250426e-08	1.2862833665112577e-07	-0.0004497815747203	-1.439952713000285e-07	2.073463815676881e-14	2.0230346495787282e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135.6736605630847	-0.2760808433022248	0.0762206320384676	1289754.6632967566	1534.7255694919163	-5.431258307562757	29.498566803469465	2355382.573652287	1097.7374168358413	3.0856127809420286	9.5210062339128	1205027.4363214255	1243.807145510656	1103.4482812844362	1.114604	22.719978	0.0425240080009338	0.0187347080029985	-0.0376497448	-0.0136208594	-0.174957598	0.1106716421	0.0582008632	0.1817087432	0.1362598042	0.0344551073	0.0253719657	0.2066961829	0.0054575743	0.0768439805	-0.0194212012	0.0061336787	0.1710796164	0.1628683821	-0.0576885581	-0.0271809993	-0.0241065472	0.1975419248	-0.1006105446	-0.0733805742	-0.1627675539	-0.003783171	0.1778744651	-0.1383259027	0.0631576253	-0.0226663695	0.1661458456	-0.059549302	0.0899897107	0.02947002	0.0512502552	-0.1734030736	-0.0087494496	0.0100431794	0.1866969996	-0.0353832543	0.1770917258	0.0156120158	-0.0443382928	0.0865647758	-0.0459161729	0.0901925208	0.1763753057	0.0093495326	-0.0990179803	-0.0427491119	0.0612155666	0.0204229746	0.121852279	-0.0122406682	0.1092735224	0.0633553641	-0.0936984165	0.0939053585	0.3353841701	-0.1639469779	0.0164844255	-0.0157464923	0.0663887027	-0.0454112682	-0.1147391714	0.0164117956	0.0131605411	0.1142674972	-0.1107046847	0.1123131131	0.1351270672	0.1178327291	0.153435173	-0.0849508894	0.100622344	0.0536076427	-0.0030107554	-0.0020120515	0.1332547771	0.1040706514	0.041514623	-0.0974279264	-0.0159713253	-0.0042972751	-0.0195176349	0.0554119421	-0.1133587932	0.003278798349811	0.0071113726884277	5.057162151371541e-05	1.0750518618723337e-05	-0.0402120975554964	0.0127213449762279	0.0016170127898127	0.0001618326180042	-0.0063305282480996	0.0063636323272931	4.007558789998699e-05	4.0495816396969793e-05	-0.0013431042232452	0.0002244758165209	1.803928954499092e-06	5.038939220276962e-08	-0.0004606976903773	-0.0001020497618302	1.0414153889600544e-08	2.122423619189786e-07	-0.0004498091565488	-2.7581828499975706e-08	7.60757263402072e-16	2.0232827731514285e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134.6951469394023	-0.9785136236823746	0.9574889117320118	1287533.0764878318	1537.2618353949654	2.5362659030490704	6.432644730969317	2363173.950561898	1095.7576170672337	-1.9797997686075632	3.919607123778561	1200684.7553608625	1241.8270792270855	1084.260491619778	1.067547	21.760773	0.0258299401899783	0.0117556883694714	0.0570695907	-0.10798247	0.0790790819	0.0578559684	0.0857703215	0.1814834661	0.1495170317	-0.0847314804	0.0166906999	-0.0213718239	0.1387102033	0.1111010379	0.0015498946	-0.0186035234	0.0300553801	-0.0112134551	-0.092003178	-0.0222614996	0.0016111106	0.0298824223	0.16279624	-0.0579265265	0.0411837186	0.0469291025	0.0988386922	0.0798744528	0.0630603905	-0.0325354586	0.1090655928	0.2770104884	0.0094623829	0.0760036133	-0.0219871004	-0.1053236833	-0.0656326408	-0.0818683847	0.0241901723	-0.0691722131	-0.0523142691	0.055690433	-0.0856642218	0.1203135598	-0.002730845	0.0772751327	-0.0258881395	-0.0228799907	-0.0451947649	-0.0013906374	0.1662904303	-0.0776884943	0.1217213521	-0.0898513585	0.149221271	0.0873031455	-0.1865973634	-0.0624592868	0.0567331163	0.1591289146	0.1054032257	-0.0214153772	0.059633195	-0.0674035066	-0.0985708296	-0.1061553706	0.0164595346	-0.0624464747	0.0333248284	-0.0166941398	0.2359112064	0.0429754743	0.15600561	-0.0598662776	0.0888917635	-0.0599940134	0.0300737807	0.0550022536	0.185124743	0.0076687987	0.0488744191	-0.1330404709	-0.0546596381	-0.0438842956	0.0270259182	0.0500887521	-0.1206811645	0.0107276812585013	0.0074488829086903	5.5485856587378456e-05	0.000115083145184	-0.0460156352349088	-0.0058035376794123	0.0021174386860721	3.3681049596359454e-05	-0.0126818253223603	-0.0063512970742607	0.0001608286935068	4.033897452551253e-05	-0.0014411083868349	-9.80041635897e-05	2.076793382605888e-06	9.60481608091668e-09	-0.0004871758852356	-2.6478194858299987e-05	7.010948029541038e-10	2.373403431550905e-07	-0.0004498512486531	-4.2092104300000585e-08	1.7717452444021272e-15	2.0236614591475323e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
