global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
955.9345559016674	0.3391654630305538	913810.875166918	0.1150332113127299	1303.2428251863255	17.68028081414127	1698441.8613996354	312.5923296668919	942.9786965888844	-8.634541294030782	889208.8222204713	74.55530335832277	1063.8186999742584	815.8096041365816	3.366064	110.428085	0.8228717721175222	0.484543838076729	0.1452110471	0.4369511933	0.3147592542	-0.3536600935	0.390802786	0.42900198	0.0282749025	-0.6040444978	0.1650116029	-0.2175388711	-0.1879964047	0.678611961	0.0023645996	-0.0090524838	-0.4741380045	-0.0806520405	0.0970698772	0.0804936102	-0.0627522399	0.2065459814	0.1352444339	0.0891958294	0.73859044	0.2826938218	0.26012149	-0.0564138078	0.2681396821	-0.0965664378	-0.1435412557	0.1432474675	-0.0835243833	0.208786633	0.0682864649	-0.2270189877	-0.1359784231	0.0273677429	-0.6044399858	-0.3536437117	-0.121627999	-0.0880081306	0.3683290661	0.1360319063	-0.0235021318	-0.1495993474	0.100826392	-0.0742469395	-0.1426183461	0.2226694758	-0.0313891257	-0.0524719134	-0.0527802708	0.0737028611	0.0207928321	-0.0149361452	-0.0897238327	0.0990808418	-0.0253948054	-0.0827259579578481	-0.004351480534126	0.0068435841200436	1.893538283887833e-05	-0.296036143527786	-0.3310955494022209	0.1096242628339585	0.0876373982748039	0.1241631307129651	0.3176055352022401	0.0154164830284448	0.1008732759911013	-0.0193997134603135	-0.0016825518585617	0.0003763488823422	2.830980756749437e-06	0.0069161673928888	0.0015019278198492	4.7833371406458256e-05	2.2557871760369706e-06	-0.0003569584440812	-0.0002119044611677	1.274193308008712e-07	4.490350066281565e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.3007814221696	17.366225520502212	947314.411117006	301.5857888289423	1311.9708657293963	8.728040543070847	1721267.5525227415	76.17869172148845	970.1819688228138	27.2032722339294	941253.0526289112	740.0180202332741	1079.4640449541962	797.0697595916367	2.437351	79.96044899999998	1.5315448290468952	1.0331082624415524	0.0782023402	-0.0395843704	0.070110514	0.117189335	-0.0080936616	0.0474879254	0.0346443942	0.0103169566	0.2752164244	-0.035942687	-0.08863777	0.0266517158	-0.2121521807	0.0470092788	0.1074599345	0.0449444357	-0.0767946475	-0.0714299353	0.1640788274	0.028297739	-0.0739704431	0.0288853902	0.1277403299	0.0241008049	-0.202273093	-0.1275610835	-0.0979695253	0.0162387014	-0.0202688645	-0.1536748215	0.0792136853	0.1048367834	0.0821384742	-0.1557390887	0.1046378515	0.0150176977	-0.1142502702	0.0918292764	-0.0649976493	0.1624324051	0.0077351726	-0.2663463594	0.0555605553	0.0630195245	-0.1551297878	0.0889478846	-0.0332348523	-0.02052703	0.1236458361	0.0234358764	-0.0096593388	-0.0342598509	0.0637604504	-0.0100342143	-0.076671926	0.0946861568	-0.0364975928	-0.0627180256071113	0.0200079323507367	0.0039335507360542	0.0004003173569516	-0.094543070075133	0.201493073452653	0.0405994586493962	0.0089383920992315	0.3800878055823702	0.2559246748694051	0.1444667399524216	0.0654974392070107	-0.0017398581007387	0.0176598553595748	3.027106210706077e-06	0.0003118704913211	0.0039677347203936	-0.0029484326724951	1.5742918811416883e-05	8.693255224237182e-06	-0.0008310533794932	-0.000474094935412	6.906497195670687e-07	2.247660077833085e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.86796195666	-1.432819465509624	944527.335477792	2.0529716207432847	1310.2780214087363	-1.692844320660015	1716828.493386793	2.865721893990868	967.6674976014256	-2.5144712213882485	936380.385914205	6.32256552318971	1080.1533206010822	787.957827591842	0.7664379999999998	25.143976	0.1547526505730633	0.0812413792402417	0.0797297974	-0.0509263657	0.0377123034	0.1281746131	0.0558437462	-0.0042140662	0.0176985214	-0.0319740785	0.1001888412	0.0049109213	0.0399119043	0.0501675159	-0.189744902	0.0646222114	0.0456944867	0.0607977069	-0.097954098	0.1654612642	0.1983603109	-0.009804056	0.0474489219	0.0336308243	0.0644468994	0.0468448803	-0.1214185117	-0.0537264242	-0.1473330353	0.0850318999	0.0186470713	-0.0038543315	-0.0052735045	0.0941698294	0.0669257293	-0.130483903	0.0978895552	0.030922349	-0.1303763979	0.0918281417	-0.1132775531	0.1427424729	0.0285037362	-0.260463229	0.0085307821	0.0619782869	-0.1777324959	0.0478373793	0.0568716239	-0.1329813616	0.057506709	-0.0282515651	0.0600528387	-0.0117949095	-0.047389384	0.036307237	0.029777338	0.0901621419	-0.0474010431	-0.0628644010750889	-0.0001463754679775	0.0039519329225296	2.1425777625658883e-08	-0.0764418306406753	0.0181012394344576	0.0003276548690635	0.0058433534716976	0.3156843045664672	-0.064403501015903	0.099656580149614	0.0041478109431054	-0.0022702045736106	-0.0005303464728719	5.153828806042487e-06	2.8126738128766494e-07	0.0035299964792514	-0.0004377382411422	1.246087514352728e-05	1.916147677582672e-07	-0.0013049993585736	-0.0004739459790803	1.7030233258775071e-06	2.246247910864789e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.426644264576	-2.4413176920839987	939788.0186100767	5.960032073682342	1313.26392940217	2.985907993433784	1724662.148268828	8.915646545251768	968.3217157731976	0.6542181717720723	937646.9452379494	0.4280014162767927	1085.875795332816	774.7604082371372	0.802459	26.325716	0.1298098421924585	0.0596556593264497	0.0427320837	-0.0070195422	0.0312881366	0.1288528506	0.0564219332	-0.0740408885	0.0014772246	-0.0332263575	0.0706219548	0.0115861562	-0.0056144067	0.0312084353	-0.1533467273	-0.0760359309	0.0718475899	-0.0614045497	-0.1542012762	-0.0162684855	-0.0020254011	0.1313992653	-0.1532568232	-0.0151764197	0.0595101861	0.0010888422	-0.0707152703	-0.0066208408	-0.0300607594	0.1859848677	0.076076915	0.0140056671	0.0326156547	0.0769309805	0.0416010601	-0.1108433453	0.0510251498	-0.0071583058	-0.116583607	0.1193201621	-0.0671847496	0.0948316541	0.0394466045	-0.292562498	-0.031449938	-0.0262486708	-0.1283807978	0.0070201448	-0.003479626	-0.0302394107	-0.1057080278	-0.027330203	0.0992469909	-0.054320307	-0.0759803809	-0.0354641817	0.1064549014	0.0855149763	-0.0580456054	-0.0564316279777159	0.0064327730973729	0.0031845286362153	4.138056972228575e-05	-0.0994740814658996	-0.0230322508252242	0.000530484578076	0.0098950928834844	0.2848172310307859	-0.0308670735356813	0.081120855092044	0.0009527762286571	-0.0027606976736216	-0.0004904931000109	7.6214516451397135e-06	2.405834811584006e-07	0.0030831882465722	-0.0004468082326792	9.506049763800956e-06	1.9963759678991018e-07	-0.0008527457965802	0.0004522535619933	7.271753935851999e-07	2.04533284335718e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.832730011194	0.4060857466180323	940575.5242009657	0.1649056336063247	1315.6448177033408	2.380888301170671	1730921.2863496568	5.668629102651365	969.8142994663172	1.4925836931195136	940539.7754493436	2.2278060809662863	1086.895480974346	764.6395478810853	0.923015	30.280689	0.1162482652280635	0.0697254742779239	0.0093625898	-0.1060138342	0.0665599127	0.1757396317	0.0221693433	-0.026335178	0.0010020931	-0.0073881073	0.0998565153	0.0161614213	-0.0179232401	0.0307964601	-0.2139947131	0.0151778988	0.095759446	-0.0238614082	-0.0686342147	-0.0322673739	0.0566027835	0.0543036865	-0.0881592865	-0.0335074029	0.0349083001	0.0076509736	-0.0908484399	-0.0337395328	-0.125313527	0.0905350317	0.0709355497	-0.1058712834	0.0025958806	0.0761092994	0.0342039092	-0.1283643798	0.0849173133	-0.0131610266	-0.0205880727	0.1410490663	-0.019402376	0.119033877	-0.0590916758	-0.2336809071	-0.0253417679	-0.1141460727	0.0210092077	0.0018242186	-0.0779660297	0.1033029501	0.0943751787	0.041413642	-0.0896278745	-0.0748408643	0.0352242261	-0.0632006646	0.0362813779	0.0807510076	-0.0683731426	-0.0368279476393098	0.0196036803384061	0.0013562977273237	0.0003843042828104	-0.1228557614886511	-0.0233816800227514	0.0005467029606863	0.0150935381309563	0.2907029344821268	0.0058857034513409	0.0845081961165197	3.464150511712652e-05	-0.0014946880229976	0.0012660096506239	2.234092286092474e-06	1.602780435473102e-06	0.0030186558245666	-6.45324220055997e-05	9.11228298718986e-06	4.164433489908808e-09	-0.0008697477522619	-1.7001955681700005e-05	7.564611525646275e-07	2.89066497002491e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.0543871430854	2.221657131891334	944889.7315641192	4.935760411683628	1305.9469743974369	-9.697843305903916	1705497.4999378195	94.0481647858654	967.5723175584224	-2.2419819078947967	936196.1897053764	5.026482875327592	1081.1595418582854	768.8058589407647	1.007014	33.036407	0.2810832759895253	0.1574647279465389	0.065163569	-0.0199774222	0.1068600296	0.0651111431	-0.0397520879	0.1466092841	-0.0114355785	0.0121803599	0.1103731292	-0.1243587805	-0.0669689785	0.0881397486	-0.1860077692	0.1481807495	0.0329781896	-0.0305003428	0.0869573491	0.0963248816	-0.05596948	-0.0028968582	0.022927965	-0.0292181444	0.1193621198	-0.0131224305	0.0194581375	-0.2066656741	-0.0836142995	0.0321087946	-0.1010512494	-0.1485596234	-0.0629530013	0.1072349362	0.0841822706	-0.1194430824	0.0905182976	-0.0116144381	0.0020662219	-0.0303628977	-0.0600808969	-0.0291719031	-0.0522140921	0.0098097128	0.0784516014	0.1264055792	-0.1102374308	0.0976110198	-0.0524126785	0.0905490402	0.145576792	0.0731656291	-0.1278749457	-0.0590219706	0.0313568338	0.0471036609	0.0161537891	0.0758767427	-0.0783272495	-0.0371703193857229	-0.000342371746413	0.0013816326432366	1.1721841274195538e-07	-0.1212112353346697	0.0016445261539814	2.704466271128869e-06	0.0146921635713566	0.3890091779697826	0.0983062434876558	0.151328140544726	0.0096641175086542	-0.0038819596037127	-0.0023872715807151	1.5069610364857265e-05	5.699065600089972e-06	0.0021380216697142	-0.0008806341548524	4.571136660167495e-06	7.755165146926015e-07	-0.0005218507957999	0.000347896956462	2.723282530769889e-07	1.210322923155228e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.182490386779	6.128103243693658	956840.984499281	37.55364936536874	1327.5087647701334	21.561790372696574	1762279.5205415254	464.9108040761108	972.330760755037	4.758443196614621	945427.108310469	22.642781655407976	1087.269546689153	803.2151965835468	0.988983	32.444874	0.2550268978122822	0.1568661976011602	0.1058054038	-0.0712632145	0.0198954872	0.0806453344	-0.1275909218	0.0691912054	-0.0367228292	0.0597134596	0.2044096858	-0.0731223553	-0.0478010179	-0.0326114002	-0.1649794557	0.1424077262	0.1037571316	0.0258008736	0.0192629293	0.0866504111	0.1496667037	0.0273476835	-0.0653081102	-0.0400894426	0.0109494006	-0.0362793996	-0.120546707	-0.1183845786	-0.1302488241	-0.0009540352	-0.036281846	-0.1856979345	-0.0725648759	0.1012074048	0.08050926	-0.0341305834	0.0398855822	-0.0096555259	-0.024682917	0.0448910134	-0.0761169591	0.0546556257	-0.0138897067	-0.1042919705	0.0463120182	0.0726720829	-0.0445636428	0.1097872104	0.0335171395	-0.095906489	0.1920188625	0.0855477231	0.0461325776	0.0468723969	0.0216297078	0.1027692383	0.0087005554	0.0708988393	-0.0878535601	-0.0311091674903565	0.0060611518953664	0.000967780301943	3.67375622987037e-05	-0.0749229369387762	0.0462882983958934	0.0021426065683872	0.0056134464795318	0.2514200930440253	-0.1375890849257573	0.0632120631862663	0.0189307562907072	-0.0049491718688091	-0.0010672122650963	2.449430218701136e-05	1.1389420187721882e-06	0.002179832960526	4.181129081180009e-05	4.7516717357955454e-06	1.748184039348919e-09	-0.0003291070998028	0.000192743695997	1.0831148314061017e-07	3.7150132346622486e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.379577952464	-3.802912434314976	949415.561930822	14.462142983067457	1314.9969563864493	-12.511808383684183	1729216.995305625	156.54534903002985	969.146872537178	-3.183888217859021	939245.660548593	10.137144183821494	1088.4093394178026	811.2825741508381	1.072885	35.197384	0.2803535061954857	0.155514521816723	0.0533470775	-0.0813177685	0.1020615756	-0.0849517212	0.0522875858	-0.1360885322	-0.0181210687	-0.0555209268	-0.1073112106	-0.1752748773	0.0399940742	-0.0066619312	0.0962900194	0.0093642745	0.0393181912	-0.036529484	-0.0571400662	0.0460292525	-0.1413795773	0.0687914826	0.1852841262	-0.0348997452	0.01301847	-0.0830339341	-0.0124675247	0.072651534	-0.0992957505	0.009019641	0.0011516722	0.1121489866	0.046258842	0.097824938	0.0528088405	0.0293014408	0.0012105357	-0.0565254843	-0.0159690811	0.0529538013	0.0049686837	-0.0786045251	-0.1711836726	-0.0483051494	-0.1076580604	-0.0640944585	-0.0316145174	0.0481422801	-0.0206053723	-0.0789169365	-0.0540258567	-0.0525230072	-0.0120378283	-0.1974164062	0.0566705473	0.0570945377	-0.0556048114	0.0658240966	-0.096900045	-0.0149517551697044	0.016157412320652	0.0002235549826547	0.0002610619728995	-0.09045339935399	-0.0155304624152137	0.0002411952628303	0.0081818174546923	0.1330843663123104	-0.1183357267317148	0.0177114485567492	0.0140033442211231	-0.006450882316967	-0.0015017104481579	4.1613882667357536e-05	2.255134270106602e-06	0.0015867281770216	-0.0005931047835043	2.5177063077542898e-06	3.517732842158011e-07	-0.0008408899626986	-0.0005117828628958	7.07095929367253e-07	2.619216987538213e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.4677714577608	-7.911806494703228	934059.9532665306	62.59668200962818	1312.736921158305	-2.260035228144261	1723278.224172186	5.107759232453082	964.5112572385552	-4.635615298622724	930281.9653398984	21.48892919682505	1083.5888934484892	787.3210798250575	1.029324	33.768322	0.2121959713113924	0.1201618458132673	-0.0322100725	-0.0284864695	0.2046624422	-0.0038894163	0.1154866445	-0.100686228	0.0124845478	-0.0327127992	-0.0647427455	0.0231557614	0.0017898217	0.0590922469	-0.0537931154	0.1004868985	-0.050384196	0.0424731853	-0.1277107178	-0.0041271619	0.0618841097	-0.0979342088	0.1213480776	-0.0128011772	0.0401535227	-0.0057539755	0.0100912275	0.0376352863	-0.1402103974	0.1508086669	0.0818900262	0.2649178064	0.0455526829	0.1086737408	0.0725927502	0.006386301	0.0156048374	-0.0658989466	-0.0096063724	0.0136878036	0.0239293725	-0.080883834	-0.1785272961	-0.0054532539	-0.0424009347	-0.1265561863	-0.0284834413	-0.0117563698	0.0003790569	-0.0498617198	-0.02922738	-0.0226403729	-0.007572993	-0.0958493827	0.0784972287	-0.1758183563	-0.0149805171	0.0606594461	-0.1054172954	-0.0158815786534631	-0.0009298234837586	0.0002522245405261	8.645717109491646e-07	-0.1396329949883465	-0.0491795956343565	0.0024186326267588	0.0194973732894155	0.2325673764386877	0.0994830101263772	0.0540875845835742	0.0098968693038048	-0.0072921872787668	-0.0008413049617997	5.317599530860834e-05	7.077940387489624e-07	0.0015128587708126	-7.386940620900009e-05	2.2887416604246106e-06	5.456689173670261e-09	-0.0005039934893694	0.0003368964733292	2.540094373267436e-07	1.1349923374165237e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.9756192329628	3.5078477752019808	940852.7019063696	12.304996013989486	1310.8808342869297	-1.8560868713752825	1718408.561700797	3.4450584740916845	967.0796310692502	2.568373830695009	935243.0128290372	6.596544134198955	1081.2288626452146	773.0435682743315	0.932898	30.604925	0.1721968497398518	0.0893960396548284	0.0118508587	-0.0861420348	0.1706497303	0.006687252	-0.0113362303	-0.0662888203	0.0111976973	0.0062402083	0.0714741224	0.0470852493	-0.0204956068	0.0305257455	0.0061325221	0.1590598719	0.0780657995	0.1007088181	0.030194027	-0.0737884067	0.0889552466	-0.046309233	-0.0216837891	0.0002946637	0.0044562488	-0.0437630951	0.0007153279	0.0938109458	-0.0695848934	0.1529272531	-0.0119695033	-0.0868644842	-0.0510062657	0.1085566828	0.0648264022	0.0250946471	-0.0096266774	-0.0132325167	0.0035969185	0.0334564373	0.0888875603	0.0206452011	-0.0645707447	-0.0753008179	0.0908342263	-0.1189579385	0.125481913	-0.0033943863	0.0122909448	-0.010833142	0.0878872285	0.0498896094	0.1100837968	0.0401357401	0.0499433658	-0.2096863572	-0.1382938554	0.0554119421	-0.1133587932	-0.0244174096036857	-0.0085358309502226	0.0005962098917541	7.286041001077805e-05	-0.1443508368879804	-0.0047178418996338	2.2258032189941165e-05	0.0208371641102603	0.1663923061823524	-0.0661750702563352	0.0276863995566817	0.0043791399234309	-0.0078513549503187	-0.0005591676715519	6.164377455589396e-05	3.126684849087737e-07	0.0020470197291231	0.0005341609583105	4.190289771419211e-06	2.85327929383192e-07	0.0002580400134414	0.0007620335028108	6.658464853683789e-08	5.806950594060975e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.7584065070714	-6.217212725891386	928830.2661130496	38.6537340789858	1292.2669803174726	-18.613853969457068	1669953.9484188391	346.47555959627266	965.996697141413	-1.082933927837189	933149.6188881188	1.172745892060882	1082.098843333287	791.780356331477	1.307563	42.896313	0.3369619237025615	0.2223791600797545	0.0576055751	0.0103648544	0.1624324611	-0.0530500463	0.085065915	0.1222684875	0.083458467	0.1167957008	-0.2411422762	-0.0744566971	-0.0422219082	0.0324423118	-0.1059003112	0.1340045693	-0.0187561051	0.0667521873	0.1033991707	0.1945528573	-0.1099244825	0.1093513305	-0.1569269891	-0.0244192737	-0.0025912868	-0.025505655	0.3191001072	-0.1798596745	-0.3124793059	-0.0369557322	-0.1865864898	-0.0594883798	-0.0341979777	0.1508995108	0.05663214	0.0443103061	-0.0646174061	0.0053250724	-0.0707689821	-0.2741188013	0.0228628967	0.027665753	-0.0801261374	0.1562051802	0.1116173595	0.1124308177	-0.0543566394	-0.0270774793	0.2236022477	-0.1213992079	-0.172420641	0.1476626903	-0.3047786861	-0.1150417506	-0.2631661527	-0.107627177	0.0716584433	0.0500887521	-0.1206811645	-0.0231554825045634	0.0012619270991223	0.0005361763700191	1.5924600034992235e-06	-0.1751895136141144	-0.0308386767261339	0.0009510239822189	0.0306913656803499	0.1620932312274021	-0.0042990749549502	0.02627421560974	1.848204546828092e-05	-0.0117184940642049	-0.0038671391138861	0.0001373231031328	1.495476492614854e-05	0.0029925792869436	0.0009455595578204	8.955530788643866e-06	8.94082877385699e-07	0.0014565862401818	0.0011985462267403	2.121643475086952e-06	1.43651305763365e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.1073117132684	10.348905206196946	948885.0547332504	107.09983896685026	1327.2593941249731	34.9924138075005	1761617.499292991	1224.4690240753514	968.9967892295437	3.0000920881306	938954.7775371646	9.000552537263825	1083.9958102178912	781.4528919942254	1.304401	42.792561	0.382228967700868	0.2341010689188746	0.0413735444	-0.0687883454	0.1224488611	0.0364494063	-0.0807326786	0.0008697593	-0.050164134	0.1540355413	0.1331078158	-0.0318697711	-0.0484537552	-0.0588473417	0.1197776134	0.0706316278	0.0899849008	0.0564601562	0.0091417273	0.0622307816	-0.061471677	0.0241827362	0.119539446	-0.0230759737	-0.0306700295	-0.1118846775	-0.1292260586	0.0638498119	0.0282743588	0.0644099907	-0.0658411544	-0.0248780901	-0.0744255645	0.1053949298	0.0559747578	0.0376315515	-0.0192699676	-0.0606837714	0.0270346218	0.0048759449	0.0325652216	-0.067011177	-0.1208409276	-0.0125927605	-0.038863578	-0.0389624583	0.0204488062	0.0446746833	-0.0473672549	0.0447101212	0.0039547466	-0.0263873345	0.0102772045	-0.076844944	0.1007185007	0.0063289335	-0.1320733661	0.0446971468	-0.1273444172	-0.024248695597123	-0.0010932130925596	0.0005879992381619	1.1951148657437278e-06	-0.1300780386601729	0.0451114749539414	0.00203504517252	0.0169202961416774	0.1817861553784041	0.0196929241510019	0.0330462062872612	0.0003878112616171	-0.0078389611703597	0.0038795328938451	6.144931223040712e-05	1.5050775474426904e-05	0.0015161202289217	-0.0014764590580218	2.298620548545588e-06	2.179931350014916e-06	0.0004859510819816	-0.0009706351582002	2.361484540790877e-07	9.421326103343272e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.4235840926392	1.3162723793708435	951451.16840413	1.7325729766945823	1324.0040649226837	-3.255329202289431	1752986.76393179	10.597168215278344	969.4840585809004	0.4872693513567583	939899.3398424948	0.2374314207716359	1084.5517367459922	796.5364780080021	0.803632	26.364185	0.111696360330057	0.0539210834852681	0.0317274291	-0.0676396627	0.109064846	-0.0768682829	-0.0738638405	-0.05109889	-0.0423134402	-0.0027133269	0.0387340309	-0.0131695353	-0.0248471308	-0.0663983864	0.1116364409	0.1122159421	0.030615895	-0.049318634	0.0761626379	-0.0081026698	0.019501672	-0.1571062929	0.1053647101	-0.0149261543	0.0002081236	-0.0683441023	-0.0653265368	0.1050856197	-0.0068334565	-0.009020305	-0.0150418848	-0.0440190406	-0.1128929494	0.1038192443	0.0459834044	0.0657073495	-0.0328102525	-0.0284366141	0.0122696853	0.0263072648	0.048520675	0.0017897966	-0.028952783	0.0056773708	0.0713593227	-0.0704141736	0.1456079968	0.062453558	0.1138671749	-0.0068800532	0.0926238824	-0.0151980585	0.1665729576	0.0483758238	-0.0584412452	-0.0913406073	-0.1001029537	0.0392444906	-0.1333121588	-0.0192764388553712	0.0049722567417518	0.0003715810949448	2.4723337105896227e-05	-0.1572166189793478	-0.0271385803191749	0.0007365025417403	0.0247170652832974	0.1405727924432369	-0.0412133629351672	0.0197607099752893	0.0016985412844258	-0.0077011204536545	0.0001378407167052	5.930725624169569e-05	1.900006318180336e-08	0.0017068440987819	0.0001907238698602	2.9133167775465966e-06	3.63755945344505e-08	4.70724618677372e-05	-0.0004388786201138	2.2158166662895723e-09	1.9261444319304828e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
