global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
28422.44612103347	-31.62243529269836	807835443.5030506	999.9784138408944	33948.58245756663	64.60480944638402	1152506250.8782003	4173.781403603591	25881.45739581134	16.049710660368874	257.59321228155824	669849836.9311975	29603.61449690194	30446.908858071907	0.971919	19.440945	0.2075968358319567	0.0985389225263103	0.0438747626	0.044329273	0.0015664736	0.0339001463	-0.1409396996	0.0684401516	-0.04772993	-0.1657659796	-0.0021704694	0.0904111217	-0.1782916813	0.1051171281	0.0489688823	0.057681472	-0.0084157079	0.1530765055	0.0451275802	0.0406295583	-0.0281794195	0.0382646133	-0.1044203457	0.0430892091	0.0364221034	0.1913249011	-0.051663055	0.0921873126	-0.1875896955	-0.0737143915	0.2570152331	0.0553269115	-0.0411985744	0.1377179517	-0.1981771111	0.126236648	0.0632560616	-0.1120646503	0.035672462	-0.0371671594	0.0849185035	-0.0116410849	-0.0705261896	0.0812546326	0.0072579323	-0.191589815	-0.0295141275	0.0796132799	0.1497670829	0.127703753	-0.1224890552	-0.1042720582	-0.1286572414	-0.2342364472	0.1278687596	0.0942853341	-0.021630562	-0.0530786096	0.069700255	-0.0070939258	-0.03824959	0.0810208676	0.0161194504	0.210195427	0.0512486731	-0.0515638379	0.0715286566	-0.0084858342	-0.0122781188	-0.016159616	-0.109666137	-0.010029815	-0.0169933819	-0.0497020304	-0.1715230485	0.0284455625	0.0425814521	-0.0141541015	-0.0330003239	0.0394836098	0.1346392428	-0.0409788161	0.0298924017	-0.04680882	-0.120804416	-0.0586900831	-0.1821639864	0.0152330921	0.0045810841	-0.1596184152	0.1033401944	-0.0141533203	0.0104731200979557	-0.0010936949429237	1.1961686281768755e-06	0.0001096862445862	-0.0221149194793781	-0.0005639559901026	0.0004890696635793	3.180463587727157e-07	0.0553189247722656	0.0889983455755752	0.0079207055151895	0.0030601834379595	0.0005229850398988	0.0017110820746446	2.735133519579494e-07	2.9278018661700685e-06	-0.0001490518517821	0.000546782329917	2.98970916309463e-07	2.2216454519673104e-08	-0.0001979608179558	8.095238190550003e-05	6.553288136173928e-09	3.9188485445729396e-08
28488.05901880328	65.61289776980993	811569506.658819	4305.052353751529	33855.09060715419	-93.49185041243618	1146167160.0186198	8740.726093541343	25908.36646002692	26.90906421557884	724.0977369581456	671243452.6270478	29611.8280313847	30785.833583016883	0.977858	19.559748	0.0695882416532415	0.037850959933812	0.0861948714	-0.111383721	0.1979409089	0.1170374634	-0.088367897	0.0839320963	0.1238332949	0.0233414786	0.0835268845	0.0754487548	-0.0422360569	-0.1349483192	0.1106861235	0.1418262242	0.0372886139	0.0202423559	0.0378936928	0.1156152672	-0.0569537121	0.0755729881	0.0995065235	0.0606832864	0.0170347597	0.0138695737	0.2107108449	-0.0251056814	-0.1407396304	0.0178574297	-0.0124500846	-0.0828622781	-0.0221975528	-0.0270006979	-0.199264487	0.0020308362	0.0952488047	0.1219906884	0.2112284823	-0.2374545714	-0.064273072	-0.1492657687	0.0591638435	0.1062362971	-0.1393445436	0.0648218629	0.0196021894	-0.0686440036	-0.0943569227	-0.0508791844	-0.1756800883	0.0285357458	-0.055822106	-0.0094733372	0.155507827	0.0890917728	0.0552793644	0.0293989363	0.1822912312	0.0336022973	0.0670198282	0.2284652774	-0.0222864133	0.0591821901	-0.0138538692	0.1681641008	0.0823772601	-0.0654197799	-0.0490657162	-0.0399068388	-0.0021179935	-0.2057537944	0.0575550814	0.0818761768	-0.0515944572	-0.1501070927	0.059843797	-0.0509916408	0.1668512508	0.0775141652	-0.0738435003	-0.0191307469	-0.153051621	-0.1308716117	-0.1274672986	0.1021500361	-0.147012134	-0.008206036	0.1103508882	0.0613779062	0.0990808418	-0.0253948054	0.0027758952375052	-0.0076972248604505	5.924727055233722e-05	7.705594369604051e-06	-0.0330384108220727	-0.0109234913426945	0.001091536589648	0.0001193226631139	0.061931910429422	0.0066129856571564	4.373157930175627e-05	0.0038355615294379	0.0005500861475535	2.710110765470001e-05	3.02594769730251e-07	7.344700361116394e-10	0.0002693242335487	0.0004183760853307	1.7503854877672486e-07	7.253554277659472e-08	-0.0006395744208291	-0.0004416136028733	1.9502257424273677e-07	4.090554397788788e-07
28490.929816897675	2.8707980943945586	811733081.831389	8.24148169877943	34030.40690434645	175.31629719225748	1158068594.0753903	30735.804061203948	25884.94840714738	-23.418052879536845	548.4052006687839	670030554.0406817	29633.45020070043	30916.70539104828	0.961671	19.23597	0.0825116989322991	0.0461466500973687	0.1252031659	-0.0335249041	0.1383294824	0.1063712539	-0.0509510207	0.0111464473	0.1066088147	-0.0398890241	-0.0972158208	0.1094582153	-0.070315856	-0.021243126	-0.2571684175	-0.1158550812	-0.0128162456	-0.0336536793	-0.0516359001	-0.1246922278	0.0448194608	0.1083258463	0.0313891885	0.0910977818	-0.040814169	0.0073387438	-0.1027907269	-0.0934129423	0.0036527378	0.0626582164	-0.0560626035	0.0091033621	0.1006006652	-0.0509772096	-0.1715389778	-0.15786901	-0.0097932041	-0.0353619213	0.1270471192	0.0569145255	0.0792028312	-0.1595812976	0.1756318643	0.1249891194	-0.0284393254	-0.0272439282	-0.1019827122	0.0446229319	0.0290226863	0.1184781897	0.0708535269	0.1100334229	0.1215100711	0.051404524	0.0163749236	-0.063641274	0.0717462969	-0.0970829854	-0.0206540124	0.1319671551	-0.0260309278	-0.0181430254	0.140925679	0.1135228574	0.1038637065	-0.0632097223	0.1184651354	-0.0654352061	0.0204474074	-0.0100239982	-0.0802522613	-0.0007816632	0.0197429263	0.0564602771	-0.1931427155	0.0570665757	0.1464597016	-0.0312449041	0.013022547	0.0711204395	-0.0679069951	0.0217915923	0.1020346446	-0.1347652997	-0.0460834789	0.0197731549	-0.1331154377	0.1428081975	0.1924868315	-0.0752365518	0.0946861568	-0.0364975928	0.0262868859075098	0.0235109906700046	0.000552766682285	0.0006910003707144	-0.0327435354281675	0.0002948753939052	0.0010721391123356	8.695149793074693e-08	0.0551343301164877	-0.0067975803129343	4.620709811079199e-05	0.0030397943573938	0.0009583980117481	0.0004083118641945	9.185267489227112e-07	1.6671857844206946e-07	-0.0003347942711848	-0.0006041185047335	3.6495916776144e-07	1.1208720401816141e-07	-0.0006138397386481	2.573468218100008e-05	6.622738669570828e-10	3.767992247435677e-07
28457.82317284882	-33.10664404885392	809847699.7371314	1096.049880177515	33926.336408431154	-104.07049591529358	1150996302.0980413	10830.668120055136	25893.616055875213	8.667648727830965	75.12813446906975	670479352.4490786	29608.825973868534	30727.37955703972	0.95825	19.16753	0.0721602432577729	0.0447624157981291	0.0725033251	-0.0433051483	0.0618435549	-0.0738844372	-0.1879528929	0.0828790769	0.1001012745	0.0454287735	-0.0232822408	0.0229832524	0.0450226577	-0.1071528727	-0.0048856025	0.193883213	0.0275991182	0.116525417	0.1254900358	-0.0239047791	0.0595712232	0.0551276325	0.0620431327	0.0349643637	-0.1081189936	-0.0651372848	0.2422179419	0.1307372854	-0.1814955909	0.1095774986	0.0474517544	-0.0517239529	0.171606536	0.003259238	-0.0411302667	-0.0972936748	0.0286616193	-0.0961947014	-0.1217092542	0.1015602443	-0.2064790876	0.1231049666	-0.1061354116	0.0819882338	-0.0716958137	0.0904682748	-0.0741665765	-0.0748893004	-0.1694427686	0.0145818829	-0.1840752257	-0.0896287997	0.0333804282	-0.0171393529	0.2168678346	0.0699263469	-0.0726752293	-0.1088413167	0.1397090584	0.0528235522	0.0484235467	-0.0298555461	0.0967040364	-0.0863016108	0.1123688338	-0.011342912	0.0892919709	-0.0462278362	-0.0230325084	-0.0093964716	-0.1102245229	-0.1924391421	0.0281843422	0.0739492365	-0.1268471442	0.029010889	-0.0451021559	-0.0727748123	0.1379248392	0.0204434582	-0.0336288709	0.033874961	0.0336991255	-0.0453536136	-0.1220425677	0.0589824355	-0.1557908067	0.0699974448	0.0534516378	-0.0059981805	0.0901621419	-0.0474010431	0.0118137413799672	-0.0144731445275426	0.0002094719125151	0.0001395644853927	-0.0280787394558501	0.0046647959723173	0.0007884156094295	2.1760321463348635e-05	0.071346123647956	0.0162117935314683	0.0002628222495069	0.0050902693595894	0.0004799760938397	-0.0004784219179083	2.303770506576165e-07	2.288875315351518e-07	-7.714774323330786e-05	0.0002576465279514	6.638173336545902e-08	5.9517742859923996e-09	-0.0006139814773171	-1.4173866900004178e-07	2.0089850289903402e-14	3.769732544884886e-07
28507.87662272147	50.05344987264834	812699029.5363092	2505.3478441537204	33975.87324020463	49.53683177347557	1154359962.434453	2453.897702153619	25884.35591084248	-9.260145032731089	85.75028602721426	669999880.9191661	29651.62525457974	30924.763916015625	0.967748	19.357512	0.0502387486615498	0.0316179521591276	0.1359362075	-0.0445449743	-0.0024468858	0.0043739545	-0.0555019863	0.0700974457	0.0306152071	-0.1742531616	0.0060414688	0.0223901364	-0.007227308	0.0025671289	-0.0076152986	0.0583592998	-0.0997355796	-0.1275804988	0.0309084841	0.0714940204	-0.0934517726	0.0409356446	0.1061328254	0.1341363861	0.0257303899	0.0479899219	-0.0612779931	0.0249492897	-0.0384785822	0.0362557868	0.0870295937	0.0403277211	0.0935786889	-0.0619915585	0.0318880209	-0.1294884028	0.0436590953	0.0950225957	0.0797176598	0.0728014017	-0.0223954449	0.0435611274	-0.0977419724	0.0616040289	-0.0606287905	-0.1156164715	0.0444904172	-0.021280769	-0.1237812737	0.0775244844	0.0128938746	-0.0071617331	-0.04467657	-0.0691674071	0.0542078837	0.0140220999	0.0120625337	0.0811009169	-0.1206255725	-0.0743876244	0.0833087408	-0.0472538914	-0.0710207071	-0.148303764	0.0455010242	-0.138672295	0.1319715705	-0.0608698034	0.0876411883	0.0321745234	-0.0479529978	-0.0143489414	0.0710699479	-0.0354422365	-0.1644643168	0.0336305905	0.0684312455	-0.1067796437	-7.9529e-06	0.0276907517	0.0273150864	-0.1066130705	0.0719895065	-0.0645465776	-0.0062034308	-0.0968003059	-0.001162159	0.0074578492	0.0649867632	-0.1186421344	0.0855149763	-0.0580456054	0.0103289778329127	-0.0014847635470544	2.2045227906618573e-06	0.0001066877830728	-0.0329441569356845	-0.0048654174798343	0.001085317476203	2.3672287253078108e-05	0.0550088534011479	-0.0163372702468081	0.0002669063991172	0.0030259739525089	0.0007179967677784	0.0002380206739387	5.155193585402297e-07	5.6653841222232955e-08	-1.6129966047051525e-05	6.101777718625634e-05	3.7231691327516243e-09	2.60175804679035e-10	-0.000361993980685	0.0002519874966321	6.34976984589126e-08	1.3103964205217216e-07
28500.81281133478	-7.06381138668803	812296330.9067448	49.897431306703474	33960.40602197018	-15.467218234451138	1153309177.1770685	239.2348399121378	25883.138274321685	-1.217636520796077	1.4826386967763754	669936846.9276562	29605.41376414332	30937.75542324763	0.939891	18.800308	0.0712592183564545	0.046710190375965	0.1723562239	-0.0281377802	-0.1609069963	-0.0195269431	-0.0490268774	0.0449408842	0.0747101015	-0.0175721495	-0.0428207748	0.0423124285	0.0597342725	-0.230712527	0.176926486	-0.0092746926	-0.0271681598	0.0344862239	-0.0207664576	0.0653552246	-0.0300659772	0.1050631584	0.0033202324	-0.0766760006	-0.0476119952	-0.0509191965	0.0904503227	0.0101524667	-0.0043699473	-0.0683051433	-0.0518786348	0.0601498864	-0.0857026219	-0.0159049591	0.113181969	-0.0200061466	-0.0490333609	-0.0322568627	0.2017012536	-0.1034380082	-0.0996222939	-0.1150618059	0.0695049253	0.0788450449	-0.0381817689	0.1191617224	0.097017507	0.1051272663	-0.0306569171	-0.1187341386	-0.0374315425	0.0880195119	0.0223490379	-0.1162307419	-0.0587861379	0.0743100184	-0.0245200204	-0.1599567102	-0.0162174886	-0.0308253894	0.0553099614	-0.1020848252	-0.1685322788	-0.1022584909	0.1043097832	0.1894776588	0.1119616814	-0.0710986239	0.0886942094	0.079568475	0.0017486288	-0.0093497913	0.0096558446	0.0798980892	-0.0824308619	0.0255053236	0.0197782338	0.057275885	0.1289534363	0.0625956047	-0.1494347289	-0.0208048287	-0.0027781205	0.1631521806	-0.0589848521	-0.1260885751	-0.0764094747	0.0770912107	-0.1519080146	-0.0742149029	0.0807510076	-0.0683731426	0.0175768629370196	0.0072478851041068	5.253183848233468e-05	0.0003089461107067	-0.0062940132017104	0.026650143733974	3.9614602183304805e-05	0.0007102301610414	0.0550042264983119	-4.6269028360010345e-06	2.140822985379441e-11	0.0030254649326775	0.0006739866797268	-4.401008805160001e-05	4.542580444491561e-07	1.9368878503095852e-09	0.0001670535211069	0.0001831834871539	3.3556189965881924e-08	2.7906878914213483e-08	0.0001579436964202	0.0005199376771052	2.703351880735513e-07	2.49462112388763e-08
28528.25810461596	27.445293281180057	813861510.4835863	753.2441232899871	33966.282638007615	5.876616037436179	1153708356.2450175	34.5346160514521	25890.4387553447	7.300481023015891	53.29702316741515	670314818.9442549	29570.528416621768	30837.40259393745	0.936165	18.725769	0.0721852459451487	0.0497250867454114	0.1817674266	0.0077906078	-0.0830352412	0.0069139438	-0.0589892825	-0.184075159	0.1675479772	0.0360648085	-0.1318230856	-0.1343566585	0.1063615503	0.0377789876	-0.1160579612	0.042163388	0.1121600875	0.0737283784	-0.0712909277	0.0985752442	0.0307951358	0.0863333816	-0.1036006597	0.023196355	0.0266065609	-0.120833327	-0.0837037659	-0.326696653	-0.0325709652	0.1031747583	0.0274676454	-0.0349817485	0.0575833191	-0.13237343	-0.1238814342	0.0629860717	0.0608490021	-0.0688744062	-0.1540411878	-0.1591860789	0.1704577695	-0.0299076618	-0.0356232764	0.1066905996	0.2218766399	0.0981897317	-0.0580564426	-0.0951585522	-0.0120423634	-0.021211352	-0.0272170783	0.1728959687	0.0379299632	0.2047766128	0.0783236014	0.0086677327	0.0152842941	0.1774067836	0.077615294	-0.00618431	0.0751153953	-0.1165344852	0.0756292826	0.0303395799	0.1062379391	-0.0294708909	0.1149175714	-0.1318390273	0.0761107144	0.1536182882	0.051791943	-0.0841508393	-0.0563727449	-0.0518592525	-0.0411604803	-0.0916630631	0.0807109788	0.1451266886	-0.0317044991	0.0286353614	-0.0051094994	0.1150085081	0.0639807664	-0.0673587803	-0.0178015012	0.0279280811	0.115682927	0.0937320925	-0.1032711544	-0.0777080838	0.0758767427	-0.0783272495	0.0052879486750612	-0.0122889142619584	0.0001510174137377	2.7962401190081503e-05	-0.0064152273325106	-0.0001212141308001	4.1155141727791065e-05	1.4692865505647842e-08	0.0231983790652918	-0.0318058474330201	0.0010116119309325	0.0005381647912569	0.0010379713973172	0.0003639847175903	1.0773846216486204e-06	1.3248487463936318e-07	0.0003590842416327	0.0001920307205257	3.68757976256579e-08	1.2894149258893126e-07	0.0001613136606914	3.3699642711999985e-06	1.1356659189164536e-11	2.602209712566013e-08
28530.207839264232	1.94973464827126	813972759.3516142	3.801465198669454	33923.47916997145	-42.80346803616703	1150802438.9954867	1832.1368759231727	25952.956425847235	62.51767050253329	3908.459125063321	673555947.2419252	29625.98851495151	30927.33354257873	0.955745	19.117435	0.0920261615656928	0.0559621765259603	0.2071290409	0.0900086139	-0.018435288	-0.1627173661	0.1877962625	-0.1856064693	0.1289788635	0.0042985796	0.0948355022	-0.127080808	0.0809587743	0.2469120301	0.1644969775	0.1656135194	-0.0624246801	-0.0398821954	0.0446486653	0.0807897627	-0.0440919873	0.0721933141	-0.0675590092	-0.0130271391	0.035993456	-0.0111583487	0.0939277911	0.0346439348	-0.020273857	0.0367893382	-0.1090809654	-0.2567916029	-0.0414345165	0.0482722283	0.111233869	0.0346240533	0.2347234717	0.2203189554	0.129310179	0.2033475224	0.1162367875	-0.215515136	-0.0155880118	0.0892799746	0.0157645037	0.0377303293	0.068263708	-0.1401305072	0.0209470705	-0.0927426434	0.0609896906	-0.1122155446	-0.2930284025	-0.0169285097	-0.0661010781	-0.0927710141	-0.0138211444	0.0996826715	-0.1489596922	0.0990655837	-0.0304807962	0.1669146617	-0.103376792	-0.0460967741	-0.0541632418	0.1789289864	0.1340027766	-0.0889110443	0.0503803442	0.1652980899	0.0477816897	-0.0268866572	-0.0128188042	-0.1090718925	-0.0159481678	-0.0812769267	0.0269467129	0.0337116469	0.0748105999	0.0440759319	0.1589405274	0.1403419027	0.0720025097	-0.0560843461	0.1420620242	-0.012409939	0.0053674245	-0.1480443867	0.1186958114	-0.045570946	0.0708988393	-0.0878535601	0.0332806005528567	0.0279926518777954	0.0007835885591514	0.0011075983731588	0.0159041217008848	0.0223193490333954	0.0002529410870765	0.0004981533412745	0.0231273911427649	-7.098792252690014e-05	5.039285144685177e-09	0.0005348762210704	0.0011378092713807	9.983787406350017e-05	1.2946099380398797e-06	9.967601097519316e-09	0.0006943181748033	0.0003352339331706	1.123817899490303e-07	4.820777278621858e-07	0.0005591053080968	0.0003977916474054	1.582381947455021e-07	3.125987455420177e-07
28460.692385862647	-69.51545340158555	810011011.0827	4832.398261628012	33969.19510925603	45.71593928457878	1153906216.3707037	2089.9471046712933	25893.95419394004	-59.00223190719407	3481.2633700303104	670496863.797865	29596.04303205819	30408.14711437875	1.018982	20.382324	0.0683097814617253	0.0368970100156974	0.1215258734	0.2323592262	-0.0039651788	0.1405150955	0.2079280415	-0.1932362049	-0.0543853014	-0.2122037533	0.0501266976	-0.0036643897	0.0160120102	0.0216859886	0.0484940788	-0.1265093993	0.0792249213	-0.0486060161	-0.1197022238	-0.0742786563	0.0737753638	0.0509269438	-0.023290828	-0.065831893	-0.0646279136	0.2234765254	0.048002032	0.1137896579	0.1464129635	-0.1256657284	0.0003789081	0.0168587168	0.1290481075	-0.0438654278	-0.0472514294	-0.0578703462	0.0128681506	-0.0247433942	-0.0795758072	-0.1090922435	-0.2531091257	0.0978959189	0.0001894681	0.0559117297	-0.0142226569	-0.2275096225	0.0597019056	0.1546142187	0.1106319887	-0.0923732305	-0.080876002	0.0744731592	0.0099573687	0.0005920795	-0.1123889111	-0.0036727395	0.0081213975	0.0063176415	-0.1182385436	0.0561694621	0.0574518221	0.0747470782	0.1622933757	-0.0435502508	0.0482676327	-0.0659857526	0.0766903087	-0.0435381718	0.0640630275	-0.0481029812	0.1283452801	0.0655493246	0.0887304616	0.0223984627	-0.1763034827	0.0258360352	0.0725780778	0.166259821	-0.0881015532	0.1115163027	-0.1252439073	0.1731125481	0.0789611679	-0.0293276936	0.2193538301	-0.0079267149	0.0246786016	0.0682952318	-0.0446819033	-0.1515985076	0.0658240966	-0.096900045	0.0170592368703665	-0.0162213636824902	0.0002631326397196	0.0002910175625992	-0.0017102550886392	-0.017614376789524	2.924972468216278e-06	0.0003102662696833	0.0481483637931461	0.0250209726503811	0.0006260490723711	0.0023182649359571	0.001122854154561	-1.4955116819700054e-05	1.2608014524148982e-06	2.2365551909087542e-10	0.0005203142495293	-0.0001740039252739	3.027736601075975e-08	2.707269182632387e-07	0.0005592076327897	1.0232469290004204e-07	1.047034277708791e-14	3.1271317657026e-07
28469.28812422271	8.59573836006166	810500366.3000082	73.8867179546355	34038.261446105644	69.06633684961707	1158603242.2734418	4770.158885824773	25925.96113380226	32.00693986221813	1024.444199343648	672155460.7114253	29680.29562028556	30808.8906178194	0.9608040000000002	19.218626	0.0630130659530879	0.028406401580002	0.1552804109	0.1738476864	0.0836802866	-0.1036060356	0.2591902907	-0.1018867562	0.062093233	-0.1196244249	0.0299023234	-0.0579622284	0.2994933545	-0.0284271117	0.1425692171	-0.0797447316	0.0764755426	0.1820303252	0.2358593736	-0.0394289287	-0.1096416231	0.0545221912	0.1233476092	0.0418738953	-0.068580922	0.0607026853	0.1255981799	0.0756962435	0.031688311	0.0592563113	0.1031677439	-0.1278668097	-0.1269596454	-0.2382078352	0.0592741688	-0.1693544571	-0.0884651197	-0.1291877891	-0.0441852232	0.0662294101	0.2713413368	-0.008132297	0.0184280431	0.0905949262	-0.0927842895	-0.0473734988	0.0515098843	-0.0936609572	-0.1506084548	-0.1572029853	0.0793787249	-0.039315158	-0.0208688229	-0.0073665234	0.0117831304	0.0870313441	-0.1070782762	-0.0071481155	-0.1330762384	0.2280012988	0.1612670434	-0.055945356	0.0425335816	0.0819502164	-0.1547318674	-0.0716791574	0.0898356566	0.0097321229	0.1154349699	0.097617129	0.0623799557	-0.0984293306	0.0902091636	0.0120268289	-0.0534861984	-0.0043562336	-0.0754834474	-0.010038248	0.0757170619	0.0951227775	-0.0190310984	0.071315327	-0.0322924382	-0.1532818201	0.0781377145	-0.0970426607	0.2711122445	0.0895629818	0.033327224	0.0503285982	0.0606594461	-0.1054172954	0.0291730504804803	0.0121138136101138	0.0001467444801805	0.0008510668743366	0.0108771492301258	0.012587404318765	0.0001183123753744	0.000158442747484	0.036089329176562	-0.0120590346165841	0.0001454203158839	0.0013024396804142	0.0008697793145754	-0.0002530748399856	7.565160560632527e-07	6.404687463373705e-08	0.0007922436120271	0.0002719293624977	7.39455781884599e-08	6.276499407977461e-07	0.0005591555671206	-5.2065669099992e-08	2.710833898829862e-15	3.126549482419598e-07
28498.87989778488	29.59177356216969	812186155.428367	875.6730625547251	34050.151852990166	11.890406884522235	1159412841.2116897	141.38177587949377	25952.334505648225	26.373371845966176	695.5547425256013	673523666.2930595	29637.178698814656	30643.63206344936	0.995803	19.918684	0.0410212164663802	0.0295753516732704	0.1517731931	0.072068772	0.0184182955	0.0831093383	0.039000248	-0.042648907	0.1569882963	0.0001898556	-0.0083968451	0.0253854708	-0.0630354563	-0.0440972078	-0.0008430011	-0.0625050042	0.0807603501	-0.0345746815	0.0216066116	0.0865646735	0.0352953504	0.1670359682	0.0053209569	-0.0774772434	-0.1840291161	-0.1291914958	-0.0829019222	-0.0813185115	0.1121720358	0.1401738358	0.0597580624	0.0981776911	-0.0738279779	0.0240137416	0.1787508681	-0.0197214568	0.0774775174	-0.1674659043	-0.1666315445	-0.0732450679	0.0104417959	-0.0877792121	-0.0394448117	0.1527682427	-0.0294141492	0.0858775372	0.0014915601	-0.0101599665	0.100351654	0.0214585403	0.0915577875	0.0447377702	0.1093060961	0.1040940803	-0.1154170102	-0.0847325096	-0.1706531835	-0.033556409	0.1088423115	0.0066475424	0.1942753141	-0.0523892621	-0.073491594	-0.1072777391	-0.0248486211	-0.1081132549	0.1316803251	-0.0467366594	0.0691492277	0.0248751868	0.0559263851	0.094794571	0.1137773074	0.0185776066	-0.0806954242	-0.0026768628	0.0785194928	0.0615239257	0.0660866722	0.0656196296	0.130670546	0.2501962427	0.1753199806	0.0862093808	0.0933707929	-0.0317670946	0.0435158896	0.0993699702	0.0579121147	-0.012127448	0.0554119421	-0.1133587932	0.0454609896270454	0.0162879391465651	0.0002652969616422	0.0020667015778703	0.0098820746609362	-0.0009950745691896	9.76553996043173e-05	9.901733982478689e-07	0.0328498504319014	-0.0032394787446605	1.0494222537107778e-05	0.0010791126733982	0.0012152555652849	0.0003454762507095	1.476846088955922e-06	1.193538398042933e-07	0.0007928787959887	6.351839615999916e-07	4.0345866507385963e-13	6.286567851284905e-07	0.0006230186125688	6.386304544819994e-05	4.078488573918851e-09	3.881521916071525e-07
28465.94349742368	-32.93640036119905	810309939.1985174	1084.8064687531928	33991.190746946384	-58.96110604378191	1155401048.3952937	3476.412025906096	25922.03663429054	-30.29787135768493	917.9610088068246	671951983.2695009	29647.950212823274	30480.04584930704	1.010936	20.221395	0.2279665652223366	0.1102258085214962	0.0932365368	0.1424511153	-0.0843531462	-0.084047193	0.0300284458	-0.1357748674	0.0575789937	-0.0357199811	-0.01867851	-0.1293401819	0.0065606937	0.1026097392	0.01206687	0.008686242	0.140355721	-0.1061043423	-0.0991186238	-0.0078635173	-0.0959097351	0.0406515816	-0.138228947	0.0641572887	0.1383296908	-0.075745449	-0.1355135049	0.0629218298	0.0475593788	0.0130079028	-0.0234953394	0.0125466206	0.0815766678	-0.0368325915	-0.03026768	-0.2451315036	-0.2881411589	0.135435782	0.0534851519	0.0108903917	0.0820348468	0.1286936283	-0.1867344942	0.0474765157	0.1138352275	-0.0197811697	-0.0036328192	-0.1021356678	0.0631129081	0.0366535321	-0.0139739847	-0.0913857196	0.0807006586	-0.0834885612	-0.0207534804	0.0010755819	0.2156941527	-0.179545269	-0.1962159119	0.0996586559	-0.004611219	-0.2271955795	0.0013974364	-0.1213789565	-0.0437274939	0.053653887	0.0906322295	0.0015899581	0.0268261967	0.0848187963	-0.0383184494	-0.0488519184	-0.1186750636	-0.087110789	-0.0829121534	-0.0048103316	-0.1420337473	0.1020104261	0.0045765798	0.0141867815	0.0365957669	-0.037765012	-0.0250807323	-0.0007000261	0.1060398349	0.0288958693	0.0327363456	-0.1978043831	-0.0078385844	0.1213449696	0.0500887521	-0.1206811645	0.0373821621110579	-0.0080788275159875	6.526745403307676e-05	0.0013974260440974	0.0047781732755964	-0.0051039013853397	2.283093985162363e-05	2.604980935127352e-05	-0.0475782333278829	-0.0804280837597843	0.0064686766572708	0.0022636882866024	-0.0008867949645652	-0.0021020505298501	7.864053091781942e-07	4.418616430043085e-06	0.0005870561793346	-0.0002058226166541	4.23629495263406e-08	3.446349576949381e-07	0.0010022605172891	0.0003792419047203	1.4382442229588118e-07	1.0045261445166143e-06
