global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
26877.73776184273	-11.166413346039915	722412787.1943867	124.68878701461836	28828.86620248241	-183.5639542748941	831103526.5206326	33695.7253090354	27918.61686399477	-74.3211651025631	5523.635582202443	779449167.598533	28563.474283854168	33075.630126139324	0.712285	23.369862	0.0687124433401719	0.03276431172155	0.0782317746	0.0813968227	-0.0066241511	0.0851907261	0.0232164856	0.0823192443	0.0148605026	0.0739441948	-0.0251316687	0.0012487456	-0.0137346632	0.0083264776	0.0159639986	0.0197122388	0.0152678628	-0.0309647745	0.074474792	-0.0656671141	-0.2260456858	0.0757198766	0.1070638371	0.0688704806	0.0686802736	0.0012846425	0.0805913205	0.1211663031	-0.1946267155	0.0888397626	0.1162580851	-0.2050104719	-0.1496009078	0.0758767427	-0.0783272495	-0.0093354419836657	-0.015246705424019	0.0002324620262868	8.715047703038819e-05	-0.0466369003791982	-0.0117323888081132	0.0021750004769792	0.0001376489471447	-0.0684888355858674	0.0153398599934747	0.0002353113046194	0.0046907205999079	-0.0006400958546203	-4.537571402999773e-07	4.0972270310209225e-07	2.0589554237321332e-13	-0.0003823408869976	0.0003945424424114	1.556637388639529e-07	1.4618455387011153e-07	-0.0004976222539876	-0.0001328735827396	1.7655388990057325e-08	2.476279076636996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26885.530546063845	7.792784221113834	722831752.743332	60.72748591684075	28915.051297010283	86.18509452787112	836080191.508736	7427.87051877808	27948.844998669698	30.228134674929606	913.7401259256816	781137936.7596642	28632.52068292025	32988.78793294271	0.842917	27.655853	0.0726743568726132	0.0353022688267078	0.0855176501	0.0765375681	-0.0264518893	0.0888512992	0.0299995862	0.0848121363	0.0066502484	0.0830825836	-0.0252895765	0.0004634648	-0.0175392316	-0.0043038274	0.0058760558	0.0011430344	0.0026425772	-0.0368272253	0.1080265684	-0.1666845139	0.1575175038	0.1756720456	0.0464408813	0.1401985068	0.0038050461	0.0051207077	0.0438707965	0.0686380584	-0.0874840908	0.0189028329	0.0164951635	-0.0841595579	-0.2067614347	0.0708988393	-0.0878535601	-0.0335483085020342	-0.0242128665183684	0.0005862629050363	0.0011254890033476	-0.0589376940345118	-0.0123007936553136	0.0034736517781057	0.0001513095245506	-0.0783519177605285	-0.0098630821746611	9.728038998411754e-05	0.0061390230167526	-0.0006606508408914	-2.055498627109994e-05	4.364595335705138e-07	4.22507460605107e-10	-0.0007768727124704	-0.0003945318254728	1.5565536131089996e-07	6.035312113811168e-07	-0.0003867567752461	0.0001108654787415	1.2291154376581996e-08	1.495808031987623e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26924.239022330425	38.70847626657997	724914646.9315804	1498.3461348803844	28956.500317065747	41.44902005546464	838478910.6122288	1718.0212635583102	27948.322489357583	-0.5225093121152895	0.273015981247193	781108729.9691309	28687.87574925916	32938.18958577474	0.746824	24.503065	0.0592597960137091	0.0347756824035176	0.0925858776	0.0884178677	-0.0253834448	0.0914132916	0.0229612769	0.0884177794	0.0061289006	0.0908715841	-0.0341755474	0.0061360351	-0.0207215564	0.0015712987	0.0037196091	0.0089109783	0.0037287887	-0.0306941337	0.0441276964	-0.0983872656	0.1863894439	0.078358293	0.1979762126	-0.0529351233	0.1728593047	-0.0194516067	-0.0262178217	-0.0526467845	0.0907604418	0.0382167341	-0.0470833437	-0.0334016911	0.1017528171	0.0658240966	-0.096900045	-0.0092931749892386	0.0242551335127955	0.0005883115017235	8.636310138060985e-05	-0.0773647763970615	-0.0184270823625497	0.0059853086269673	0.0003395573643961	-0.0763208978203096	0.0020310199402188	4.125041997566775e-06	0.0058248794440981	-0.000400162074129	0.0002604887667623	1.6012968557122328e-07	6.7854397609396e-08	-0.0007769165014408	-4.378897039999767e-08	1.9174739286918726e-15	6.035992502110126e-07	-0.0004171554234762	-3.0398648230100022e-05	9.240778142173633e-10	1.740186473356078e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26856.065153953845	-68.17386837657978	721248235.553414	4647.676329427224	28873.22923430736	-83.27108275838691	833663366.4168612	6934.0732237541215	27938.51953427341	-9.802955084171115	96.09792838227636	780560873.766977	28628.362210398707	32680.74122395833	0.974643	31.977753	0.3163112137455761	0.1578312876965604	0.0899826723	0.1032765466	-0.0262638092	0.0869298947	0.0014756478	0.0958292345	0.0165284338	0.0899487255	-0.0352203558	0.0033890501	-0.0145384353	0.0060158333	0.01667812	0.0098603445	0.0139021099	-0.0275069263	0.1296140191	-0.0071544381	-0.1649637618	-0.0200175583	0.0204183866	0.110420035	0.0520939558	-0.1066735392	0.0070722637	0.1999188285	0.1339958541	-0.4615691717	0.0844319802	0.187905081	-0.188610171	0.0606594461	-0.1054172954	0.0322677205803074	0.041560895569546	0.0017273080405427	0.0010412057914487	-0.05843151710107	0.0189332592959915	0.0034142421907326	0.0003584683075692	0.099588621950474	0.1759095197707836	0.0309441591459877	0.0099178936219944	0.0007319342534766	0.0011320963276056	5.357277514123478e-07	1.2816420949780858e-06	-0.0003406421929328	0.000436274308508	1.903352722641336e-07	1.1603710360606695e-07	-0.0003873752774047	2.9780146071500032e-05	8.868571000398787e-10	1.5005960554436825e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26731.67499704775	-124.39015690609448	714582448.1477878	15472.911135122806	28538.40183644481	-334.82739786255115	814440379.3783965	112109.38635940712	27916.04301712461	-22.47651714879976	505.1938231402896	779305457.7339518	28492.790542497307	32546.150032145182	1.004922	32.971207	0.151433718601735	0.0826165318010268	0.0926091357	0.1105653762	0.0480176394	0.0986241949	0.0173626953	0.1051636897	0.0209976046	0.1020391678	-0.042049049	-0.0002909654	-0.0198880799	0.0057531021	-0.0147905242	0.0354263065	-0.0153273259	-0.0367129016	0.0038063245	-0.0277778153	0.0584482488	-0.0662028194	0.0155902267	-0.1399919402	-0.0319515739	0.1334427771	-0.2319805164	0.142630046	0.0472951555	-0.163547085	-0.0139463794	-0.1362146978	0.0359343465	0.0554119421	-0.1133587932	0.0149753506243115	-0.0172923699559959	0.000299026058695	0.000224261126321	-0.0979832051997959	-0.0395516880987259	0.0096007085012253	0.0015643360314588	0.0744724262463307	-0.0251161957041432	0.0006308232866488	0.0055461422710151	0.0010612609749596	0.000329326721483	1.1262748569722009e-06	1.0845608948274153e-07	-0.0013646857781426	-0.0010240435852098	1.048665264409341e-06	1.8623672730646736e-06	-0.0003512762872401	3.6098990164599976e-05	1.3031370909038859e-09	1.2339502997718925e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26809.288826406435	77.6138293586846	718737967.3776809	6023.906507719011	28580.629586884468	42.22775043965885	816852387.5826958	1783.182907194108	27881.9808315596	-34.06218556501335	1160.232485465404	777404855.0914569	28476.70339832525	32910.132768554686	0.7881019999999999	25.857395	0.1161987583939289	0.0620772257913522	0.1061786754	0.1232046934	0.0368413944	0.1075876062	0.0380709702	0.1161406295	0.0421263515	0.1076496985	-0.0454780985	-0.0112615053	-0.0081664539	-0.0074804097	-0.0067136308	-0.0033437644	0.0072793299	-0.0305481304	0.0433783371	-0.0636319067	-0.1896466779	-0.0315852565	-0.0098302142	-0.0513984769	-0.0747170413	0.1081370789	-0.0721723385	0.0348098423	0.0207867526	0.0002502701	-0.1850346677	-0.1869075949	-0.2514765944	0.0500887521	-0.1206811645	0.0279297277789396	0.0129543771546281	0.0001678158874643	0.0007800696938056	-0.0871893990853891	0.0107938061144068	0.0076019913128712	0.0001165062504354	0.0295688538882217	-0.044903572358109	0.0020163308105199	0.000874317120263	0.0009154056373883	-0.0001458553375713	8.379674809622798e-07	2.1273779498037904e-08	-0.0005901470838682	0.0007745386942744	5.999101889282926e-07	3.4827358059814025e-07	-0.0003207302637501	3.0546023489999986e-05	9.330595510516306e-10	1.0286790208520873e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26875.093049879302	65.8042234728673	722270626.4396708	4330.1958268670605	28797.21856821564	216.58898133117327	829279797.2655838	46910.78683407533	27972.44933061629	90.46849905669296	8184.549321570856	782457921.5538958	28600.57464978448	32947.40828816732	0.819034	26.872253	0.1154478207482624	0.0630083282315089	0.1106463828	0.1065994568	-0.0085528385	0.1007736252	0.0122023277	0.1033362856	0.0089896497	0.1109264763	-0.0383317612	-0.0073100808	-0.0212937544	0.0005742289	0.0015807583	-0.0002412113	-0.0113696306	-0.0207703816	0.0203504618	-0.1112664116	0.1734238532	0.0969377134	-0.0003761444	0.1367869235	-0.0521294363	-0.0167629184	-0.0141969746	-0.0556166796	0.1079498726	0.0293988754	0.0031522432	0.0173833438	0.0043247515	0.0446971468	-0.1273444172	-0.0244511672350142	-0.0523808950139538	0.0027437581624628	0.0005978595791546	-0.0977584545545084	-0.0105690554691193	0.0095567154368858	0.0001117049335093	0.051311011381756	0.0217421574935343	0.0004727214124736	0.0026328198890186	0.0008629025780746	-5.250305931369997e-05	7.446008592477912e-07	2.756571237297897e-09	-0.0010230870185898	-0.0004329399347216	1.874369870767433e-07	1.046707047606966e-06	-0.0001910590023523	0.0001296712613978	1.6814636032496583e-08	3.650354237985618e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26822.220603748538	-52.87244613076473	719431518.1161525	2795.495559850618	28779.26311806683	-17.955450148812815	828245985.6189216	322.3981900465022	27944.16037695917	-28.288953657120143	800.2648990146913	780876099.1732149	28624.37177734375	32680.1041805013	0.901637	29.582451	0.4301441685674739	0.1838477588530489	0.1042546548	0.1001675988	0.0034571998	0.0977877631	-0.0017121911	0.1022177403	-0.0004788603	0.0978425715	-0.0436916512	-0.0233662071	-0.030697229	0.0211523275	-0.0060674846	0.110058558	-0.0693098894	0.0472918977	-0.0385041126	0.0391612586	-0.0673124436	-0.005902361	0.0655161322	-0.0565880921	0.0835312545	0.0568820736	0.1721769519	-0.1968453609	0.0650047233	0.092430886	0.1555652291	-0.0496125946	-0.1077990942	0.0392444906	-0.1333121588	0.0489077156468624	0.0733588828818766	0.0053815256976768	0.0023919646497943	-0.0493428007869454	0.048415653767563	0.0024347119895001	0.0023440755297405	-0.1315166900839983	-0.1828277014657543	0.0334259684232509	0.0172966397706504	-0.0008340781174141	-0.0016969806954887	6.956863059490491e-07	2.879743480861312e-06	-0.0004043389783958	0.000618748040194	3.828491372439159e-07	1.634900094501592e-07	-0.0003861688757152	-0.0001951098733629	3.8067862683686875e-08	1.491264005711416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26775.44260838252	-46.77799536601742	716924326.8747861	2188.180850463147	28590.967261904763	-188.2958561620653	817443408.9713099	35455.32944780519	27891.81412961977	-52.34624733940291	2740.129610517946	777953295.441257	28495.083551095548	32712.86975585937	0.828168	27.171936	0.3044955912778812	0.1474646975337817	0.1118881271	0.1223510406	0.020035711	0.1123198617	0.0375436094	0.1176286815	0.0289667439	0.1151692098	-0.0491327909	-0.0213455807	-0.0197534366	-0.0009562686	-0.0102900106	0.0146273822	-0.0091702641	0.0024313069	-0.0032016363	-0.0436457538	-0.0699143779	0.0502265779	-0.0830818675	0.0696581401	-0.1943895606	0.0912988763	-0.0904100585	0.0613123701	-0.0201871628	-0.2587307547	0.0449740115	0.048469903	0.0745970622	0.0337382312	-0.1385517956	0.0174456582785325	-0.0314620573683299	0.000989861053848	0.0003043509927713	-0.0496606596400681	-0.0003178588531227	0.0024661811158866	1.0103425050847925e-07	0.0333561329613303	0.1648728230453286	0.0271830477789362	0.0011126316061339	0.0013099231492658	0.0021440012666799	1.7158986569824311e-06	4.596741431525015e-06	-0.0004167527048171	-1.241372642130003e-05	1.5410060366288244e-10	1.7368281697236894e-07	-0.0003857268285944	4.420471208000125e-07	1.954056570075808e-13	1.4878518629749362e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26734.40884230784	-41.0337660746809	714728616.1476675	1683.769958271633	28490.28479690882	-100.6824649959417	811696327.8089739	10136.958757659026	27858.65658862229	-33.15754099747937	1099.4225249995254	776104746.922788	28428.717041576867	32696.495260009764	0.738515	24.230463	0.1351650808761702	0.0734576605391489	0.1196291957	0.1334223185	0.0706994077	0.1228194537	0.0487456261	0.124518933	0.0425922511	0.1247631818	-0.0534191379	-0.0186622335	-0.0283012915	-0.016650167	-0.0021234752	-0.0355687322	-0.0028785117	-0.0044686888	-0.0243953562	-0.0663757156	0.1106041778	0.0042102788	-0.0873473365	-0.0002285544	-0.1800120025	0.1246900895	-0.163924193	0.1382889414	0.0912193989	-0.0299784433	-0.06219268	-0.2184295431	-0.0012337975	0.0281858894	-0.1430347106	0.0214003631608079	0.0039547048822754	1.56396907058929e-05	0.0004579755434144	-0.1104294089292636	-0.0607687492891955	0.0121946543564665	0.003692840890173	0.0510870152146196	0.0177308822532893	0.00031438418548	0.0026098831235387	0.0011601386779976	-0.0001497844712682	1.3459217521860188e-06	2.2435387833094252e-08	-0.0009329502426471	-0.00051619753783	2.664598980617542e-07	8.703961552552828e-07	-0.0007739597085244	-0.00038823287993	1.5072476905874184e-07	5.990136304191743e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26832.2386142354	97.82977192756152	719969029.0512652	9570.664275398703	28573.53387107684	83.24907416801943	816446837.8815755	6930.408349832401	27876.0947265625	17.438137940211163	304.08865482183205	777076657.2042856	28494.24293114673	32899.00462972005	0.709845	23.289816	0.1183293646292684	0.0548579350794113	0.1273692817	0.132419579	0.0681263971	0.1217070578	0.0256892224	0.1248595385	0.0252654742	0.1301760673	-0.0548388779	-0.0233136252	-0.0317661811	-0.0252958162	-0.0093396571	-0.0480606797	0.0138939044	-0.0249055658	-0.0277456562	-0.0210104603	0.2002583727	-0.0190411282	-0.0140541853	0.0119495721	-0.0357424453	0.0023600755	-0.0253317301	0.0100369866	0.1683142717	0.0507083113	-0.0415941661	0.0565439195	0.1141832998	0.022595049	-0.1467364196	0.0017991970574939	-0.019601166103314	0.0003842057126097	3.237110051694708e-06	-0.1320818262917242	-0.0216524173624606	0.0174456088365572	0.0004688271776381	0.0224999720314258	-0.0285870431831938	0.0008172190379577	0.0005062487414149	0.0012560883882908	9.594971029320004e-05	1.5777580391989794e-06	9.206346905349016e-09	-0.0015623343038748	-0.0006293840612277	3.961242965274732e-07	2.440888477063956e-06	-0.0005295187204393	0.0002444409880851	5.975139665602001e-08	2.803900752956735e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27044.891235977044	212.6526217416431	731426141.965828	45221.13753359434	29063.501479640152	489.9676085633109	844687118.2570453	240068.25744124988	28031.91364224555	155.81891568304854	24279.53448464099	785788182.4463121	28733.18761056484	33395.010192871094	0.879909	28.869562	0.2286546084690333	0.1024371562442734	0.1356047571	0.106921702	-0.0169898378	0.1236008976	0.0015975766	0.1195078698	0.004292006	0.1324741235	-0.056982531	-0.027851011	-0.0523051281	-0.0275380424	-0.0239968207	-0.0325221857	-0.0048174447	0.0225322641	-0.0099727636	-0.0220934074	-0.0287598833	0.0216044112	0.1433684221	-0.1066139259	0.1544083223	-0.0067448892	0.1685156718	-0.0457810238	0.0225950541	-0.0540681871	-0.1525912917	0.2247001793	0.1847156327	0.0169733466	-0.1496367051	0.0179540558584392	0.0161548588009453	0.0002609794628784	0.0003223481217679	-0.1044394508195409	0.0276423754721833	0.0109075988874873	0.0007641009217451	-0.0643786234332139	-0.0868785954646397	0.0075478903499085	0.0041446071551555	-0.0003943045262238	-0.0016503929145146	1.5547605940057536e-07	2.723796772279996e-06	-0.0013229096545881	0.0002394246492866	5.7324162686059275e-08	1.750089954202406e-06	-0.0004597607096153	6.975801082400001e-05	4.866180074121303e-09	2.113799101059642e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27007.279745094424	-37.611490882620274	729393159.2297875	1414.624246413428	28965.143744926947	-98.357734713205	838979552.1642807	9674.24397791321	28017.025402718653	-14.888239526895632	221.65967621021747	784953712.4165823	28687.33774750808	33206.71434977213	0.792131	25.989599	0.2616392568639843	0.1173437702563794	0.1306723147	0.1188876303	-0.0227456435	0.1265396436	0.0134725201	0.1258719436	0.0038354906	0.1389385734	-0.0582131004	-0.0357435113	-0.0365579858	-0.0562924736	-0.0238764851	-0.1111204691	0.0470496599	-0.000628432	-0.0002838001	-0.0981558439	-0.057059407	0.091675349	0.0032670176	0.0659553478	-0.0657254139	0.0157771699	0.0891324767	0.1060004142	0.0155283556	0.1093448462	0.0963143641	-0.0048444491	0.05072458	0.0113284606	-0.1517197269	-0.0236082669825066	-0.0415623228409458	0.001727426679935	0.0005573502699173	-0.1099783967656833	-0.0055389459461424	0.01209524775515	3.0679922194287374e-05	0.0334615545650223	0.0978401779982362	0.0095727004307265	0.0011196756339079	0.0014779697703713	0.0018722742965951	2.184394642131393e-06	3.505411041690676e-06	-0.0015630070509116	-0.0002400973963234	5.76467597213238e-08	2.442991041199377e-06	-0.0006813452182699	-0.0002215845086545	4.90996944757005e-08	4.642313064592576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26977.128060535862	-30.1516845585611	727765438.3945514	909.124081718972	28952.87643736472	-12.267307562226051	838269053.9973092	150.48683482624847	28011.597934404024	-5.427468314628641	29.457412306297854	784649618.8387078	28660.024020070043	33105.844073893226	0.734014	24.082769	0.257123465352687	0.1086306748294622	0.1327365484	0.1199262721	-0.0212042028	0.1155909016	0.004211739	0.124829985	0.00633121	0.1351183193	-0.0633361574	-0.0369757693	-0.0572622131	-0.0476974044	-0.0330276033	-0.0799543051	0.0442988796	0.0518786206	-0.0709252702	0.0343567795	-0.0730858182	-0.023517955	0.0498038481	-0.1086354832	0.0833310198	0.0101228771	0.1051174543	-0.0344422779	-0.1077657979	-0.0031661073	-0.1779063239	0.0805013107	0.0920624113	0.0056681013	-0.1529741081	0.0105341706546369	0.0341424376371435	0.0011657060478062	0.000110968751381	-0.1238795904469896	-0.0139011936813062	0.0153461529293138	0.0001932431857651	-0.0823832340425951	-0.1158447886076173	0.0134200150475435	0.0067869972513169	3.3627199529403465e-05	-0.0014443425708418	1.1307885481903126e-09	2.0861254619461787e-06	-0.0012050137385071	0.0003579933124044	1.2815921172634584e-07	1.452058109990858e-06	-0.0006189801929839	6.236502528599995e-05	3.889396378923414e-09	3.831364793063861e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26884.36309163688	-92.76496889898408	722768978.8429673	8605.339454829484	28804.46246364313	-148.4139737215919	829697057.819426	22026.70759583337	27919.60439543828	-91.99353896574394	8462.811211441847	779504309.5977765	28569.965410605244	32919.87364583334	0.819123	26.875168	0.2861134647499119	0.1479087114115122	0.1313091633	0.1312844461	-0.0194035532	0.1246501063	0.0128289258	0.127429799	0.0061432428	0.1388991433	-0.0636817649	-0.0332998754	-0.0401401186	-0.064390787	-0.0271021497	-0.1278340647	0.0629182983	0.0143558059	-0.0232813428	0.0417803549	-0.0572324815	0.005321735	-0.1909385221	0.1978096717	-0.0956546225	-0.1319762139	-0.0010998366	-0.0250618518	0.1748485476	-0.0367558041	0.0033751851	0.05727341	-0.0690323218	0.0	-0.1533929978	0.0079087611959209	-0.0026254094587159	6.892774825915438e-06	6.254850365410418e-05	-0.141289040172623	-0.0174094497256334	0.019962592872901	0.0003030889397493	0.0895618268846476	0.1719450609272427	0.0295651039772732	0.0080213208349155	0.0018451309891216	0.0018115037895921	3.4045083670168536e-06	3.2815459797068887e-06	-0.0012480509632146	-4.3037224707499896e-05	1.8522027105238398e-09	1.5576312067808907e-06	-0.0005908503145172	2.812987846669999e-05	7.912900625513119e-10	3.4910409416507417e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26871.160730734453	-13.202360902425426	722059279.0169654	174.3023333978915	28708.826903239988	-95.63556040314144	824196742.1601961	9146.160413622913	27909.710538409443	-9.893857028837374	97.88840690707472	778951942.3378031	28571.13984599497	32862.476953125	0.8057609999999998	26.436796	0.0800642939081198	0.0356541488000417	0.1348911779	0.1473903503	0.0140798415	0.1222352492	0.0192004056	0.1339887114	0.0222464557	0.145274242	-0.0706840942	-0.0352724079	-0.0526779232	-0.0811604453	-0.0420415364	-0.1465679271	0.0508225732	0.0228708989	-0.1108358919	0.0330963761	0.1988732592	-0.0538300233	-0.0563707029	-0.1080007883	-0.0457932185	0.0156440255	-0.0895938853	0.1197380827	0.070237979	0.1416404972	0.0729293511	0.048991146	0.1054105556	-0.0056681013	-0.1529741081	-0.003175099111246	-0.0110838603071669	0.0001228519593087	1.008125436623514e-05	-0.1531863191017919	-0.0118972789291688	0.023466048359956	0.0001415452459184	0.0566274338007986	-0.032934393083849	0.0010846742478014	0.0032066662588638	0.0016500322320785	-0.000195098757043	2.722606366897957e-06	3.806352499976255e-08	-0.0015000144429104	-0.0002519634796958	6.348559510041584e-08	2.2500433289397976e-06	-0.000626763309537	-3.5912995019799984e-05	1.2897432112921783e-09	3.928322461817733e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26842.44911626317	-28.71161447128179	720517074.5591775	824.356805547518	28629.86392806412	-78.96297517586936	819669108.539467	6235.151448624961	27850.62135678696	-59.08918162248301	3491.531384814784	775657109.9591179	28540.221810457075	32808.10220214844	1.008999	33.104973	0.2124829123208929	0.1293060902583558	0.1338205526	0.1579579214	0.0210675124	0.1262862741	0.0274354682	0.1429829256	0.0314879136	0.1415950915	-0.0757459654	-0.0326638912	-0.0326733405	-0.0819742068	-0.0225940594	-0.1578568921	0.0589013887	0.0281679672	-0.0913070107	0.2226377907	-0.3736854525	-0.1583208303	-0.0973292173	-0.0729591705	-0.018081338	-0.0299815927	-0.0240430536	0.0034729552	0.2110768055	0.323942412	-0.0390372572	0.1606050599	-0.1105261577	-0.0113284606	-0.1517197269	0.0881832588414823	0.0913583579527283	0.0083463495678188	0.0077762871399038	-0.1669144175308048	-0.0137280984290129	0.0278604227796478	0.0001884606864766	0.0935062443174103	0.0368788105166116	0.0013600466651201	0.0087434177263472	0.0010858675017747	-0.0005641647303037	1.1791082314104283e-06	3.1828184291875925e-07	-0.0010196428428266	0.0004803716000838	2.3075687416707026e-07	1.0396715269275106e-06	-0.0002609467314738	0.0003658165780632	1.338217687858693e-07	6.809319666685949e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26891.72621404418	49.277097781010525	723164938.771111	2428.2323657192724	28777.280176204004	147.41624813988528	828131854.339744	21731.550215640236	27981.10282326335	130.48146647639078	17025.41309382949	782942115.2060362	28630.712541531968	32579.85288248698	1.177738	38.641224	0.4109081389684494	0.2363270278441545	0.127725979	0.1292461908	0.0022576199	0.1225252698	0.0042310225	0.1243060403	0.0013897787	0.1382956267	-0.0716137005	-0.0497405044	-0.0257697093	-0.0723257948	-0.0483498586	-0.1541815093	0.0328141285	0.0695467264	-0.1609256134	0.362540844	0.2231447262	-0.2301686716	-0.1517695844	0.0639948998	0.0957580075	-0.2462071712	-0.111753912	-0.2054330517	-0.517305568	-0.1143255805	0.1679415559	-0.1276715671	-0.0030706774	-0.0169733466	-0.1496367051	-0.0441766602419733	-0.1323599190834556	0.0175191481797789	0.0019515773101347	-0.1338450711296701	0.0330693464011347	0.0179145030657064	0.0010935816713982	0.0320696043835511	-0.0614366399338591	0.0037744607263626	0.0010284595253174	0.0028430374178392	0.0017571699160645	8.082861759233786e-06	3.0876461139221218e-06	-0.0023921625767502	-0.0013725197339235	1.8838104200097093e-06	5.722441793604156e-06	-0.0008121017524857	-0.0005511550210119	3.03771857186628e-07	6.595092563903452e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
