global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
1073.095750068856	-0.5116714830369347	0.2618077065532161	1151534.4888158406	1590.9281123046876	5.734016479492311	2531052.2585213566	32.8789449870894	1025.6304835944968	0.6921183657234451	1051917.8888782817	0.4790278321716925	1144.1562173833292	1139.3420772121103	0.934467	18.838905	0.1680487727765262	0.0869182006292395	-0.0486508527	0.1591614353	-0.0641038005	0.0849239518	-0.0947060567	0.006792169	-0.1898248485	0.0497862771	-0.0586194356	0.16616469	0.0278499319	0.1213125504	-0.0792747218	-0.0082211133	0.1252318419	0.0801706637	0.0111397622	0.1251827787	-0.0531739067	0.0076759939	0.0299711441	0.2078586047	0.1483239871	-0.1337987994	-0.1853669014	0.0201521004	0.0390307561	0.0548418075	0.0061063867	-0.1635965945	-0.0303721351	0.0789479446	0.0258180193	-0.0364246294	0.1689942181	-0.0520033468	-0.1417331285	-0.1663505041	-0.0831192978	-0.0274203709	0.07454145	0.0376883675	0.1068062813	0.0617836918	0.1265889201	-0.1665795262	-0.0060236195	0.0453047089	0.0144871984	-0.0022602726	0.166002902	0.1500484558	0.107993318	0.0688320804	0.0143822282	-0.0492889315	-0.1475232503	0.1092558741	-0.0523239885	-0.0277639238	0.1203893821	-0.0289773978	-0.0198012505	0.0309140846	-0.0078867889	0.1371361532	-0.0690607527	0.0912292276	-0.1698382634	-0.1072280056	-0.0505599417	0.1060329844	-0.0524719183	-0.0303995123	-0.1339821326	-0.1712036536	-0.0373543786	-0.0034726181	0.0791012944	0.0196554725	0.0770628562	0.1924834732	0.0650903943	-0.0585592726	-0.0779834124	-0.076275276	-0.0216673261	0.1033401944	-0.0141533203	0.0066818165165898	-0.0083374060882306	4.4646671961372246e-05	6.951234028006471e-05	0.0178417547021467	0.0226981590492554	0.0003183282108515	0.0005152064242252	-0.0823754020466793	-0.0697699275696237	0.0048678427930705	0.006785706862352	0.0001659529027892	0.00023595286626	2.7540365944161667e-08	5.567375509631097e-08	-0.0002570305983027	0.0007419690436001	5.50518061660847e-07	6.606472846384396e-08	-0.000366978649537	-0.0003669436915282	1.3467332921600026e-07	1.3464767275236085e-07	0.0	0.0
1072.7545831618893	-0.3411669069666914	0.116394858409219	1150802.3956948388	1580.877922607422	-10.050189697265523	2499175.006187558	101.00631295102208	1025.756217533498	0.125733939001293	1052175.817808629	0.0158090234167808	1141.3349234498578	1129.4847320408735	0.982195	19.801105	0.1000225289011542	0.0456998362080553	-0.1089223852	0.0883154406	-0.0483608591	0.0249874917	-0.1381470973	0.0218168999	-0.1821712023	-0.0879635442	-0.0125875888	-0.11224975	-0.1021032071	0.0194805077	0.0400108292	-0.1114914006	0.0591701871	0.1291881401	-0.1207630703	0.005549113	-0.1714946161	0.0583875566	0.1397847377	0.0803128078	-0.0447823888	0.037560013	0.154238634	0.0865547028	0.0470862367	-0.0088361156	0.1155301981	-0.1343855685	0.1907553066	0.1607306488	0.0655750599	-0.2018366313	0.2279263463	-0.1214797254	-0.0823011224	0.164464878	0.0016720681	-0.0958485278	-0.0057826766	0.146551081	-0.0594702383	-0.0046441525	0.0720785464	-0.1626352988	-0.0661825308	0.1127649017	0.0014213602	-0.013002064	0.0026847274	0.1493303436	0.102278657	-0.0474236449	0.0050132656	-0.2297180959	0.0454173413	-0.1064004195	-0.2405522995	0.0746294317	0.3196606313	0.0870885052	-0.0492175865	-0.0106836113	0.0193588266	0.134792364	-0.1066687536	0.0587551426	-0.0834873943	-0.2337317362	-0.0256813918	0.0797150404	-0.0424001397	-0.0852751097	-0.068487239	-0.1447236145	-0.1721246048	-0.1244607934	0.0637359052	0.0325432899	0.2028223445	0.1082704614	0.0690833847	-0.0178807476	-0.0860990721	-0.143477336	0.0138907919	0.0990808418	-0.0253948054	-0.0021243615961168	-0.0088061781127065	4.512912191055918e-06	7.754877295271275e-05	-0.0037811788535293	-0.021622933555676	1.429731352237715e-05	0.0004675512555531	-0.0572964343808877	0.0250789676657916	0.0006289546191818	0.0032828813927633	0.000502843354427	0.0003368904516378	2.528514390913975e-07	1.1349517640472089e-07	-0.0007711019206164	-0.0005140713223137	2.64269324425356e-07	5.945981719783008e-07	-0.0004063058669251	-3.9327217388100005e-05	1.650844574977571e-07	1.5466300274908752e-09	0.0	0.0
1076.9035378853282	4.148954723438919	17.21382529714612	1159721.2299099364	1588.9221881103515	8.04426550292942	2524673.719869388	64.71020748162032	1026.028188439218	0.2719709057198543	1052733.8434718633	0.0739681735580778	1137.9649287094303	1117.8906695530757	1.517112	30.585073	0.0866985254485085	0.0421748888179383	0.0887886047	-0.1159733216	-0.0667410976	-0.1234210833	-0.2753722926	-0.1930085927	0.0782117067	-0.2099744074	-0.020228488	-0.0441626561	0.0201687493	0.0677665992	0.0112580972	-0.0172167259	0.2146628832	0.0520696642	-0.0891180826	-0.062933819	0.1285507477	0.0892061893	0.2260017454	-0.0319896396	-0.2128780454	-0.0238509066	-0.0668872786	0.0675158975	-0.1363890149	-0.0110143928	-0.0666634668	-0.0553512973	0.2054456106	0.112953676	0.0618511575	-0.0178861319	0.0745007941	-0.22758252	0.0614710343	-0.0615505317	-0.042943266	0.0173079714	-0.2382001297	-0.0160960115	-0.1348399611	-0.0705129206	0.0013083999	0.1361339733	-0.0655809305	0.0515969455	0.1188342799	-0.0403715006	-0.1249473166	0.112638009	-0.0072911476	0.0866703027	-0.021215097	0.0262313926	-0.2355760635	-0.1601918747	-0.2553442292	0.0316874168	0.1510660008	0.031615273	0.108974475	0.0072886194	-0.090781084	-0.1345379368	-0.0387162914	0.1044052365	-0.0252216581	-0.2629743517	0.1020873817	0.0690483683	-0.0625673567	-0.2283985273	-0.0619994062	-0.0998233973	-0.0369731711	0.0016543921	0.1489922253	0.0569382364	0.1086728364	0.0220995412	-0.1770666691	-0.1787066311	-0.0778767693	0.0390821448	0.0349882968	0.0946861568	-0.0364975928	0.0043080657369642	0.006432427333081	1.85594303940049e-05	4.137612139536755e-05	-0.0147773976716507	-0.0109962188181213	0.0002183714819461	0.000120916828296	-0.0716806974199926	-0.0143842630391049	0.0002069070231781	0.0051381223826165	-7.005022443352555e-05	-0.0005728935788605	4.9070339431873005e-09	3.282070526996213e-07	-0.0002469856611884	0.000524116259428	2.7469785339679855e-07	6.100191683267114e-08	-0.0004070083538006	-7.024868755000344e-07	1.656558000634744e-07	4.934878102498008e-13	1.0	0.0
1077.0009518419674	0.0974139566392295	0.0094894789481097	1159931.0502685038	1588.4984486083983	-0.4237395019531504	2523327.3212312884	0.179555165515504	1027.9035190560394	1.8753306168214292	1056585.6444877896	3.516864922387843	1143.9427197168743	1135.7722639074618	1.526704	30.77845	0.2484795568306941	0.1294296061859733	0.1020789694	0.0678655748	0.0775930645	-0.1373632612	0.1596407718	-0.1246264658	0.0483147159	0.2006517027	0.1831951288	-0.0854374485	-0.1160016911	0.0988590015	-0.175948746	0.0564255297	-0.0446313367	-0.2406341241	-0.0078668127	0.1519926606	0.0973823522	0.1280701455	0.2805455729	-0.0233442908	-0.0734058997	0.1352689912	0.2058459463	-0.1551709825	-0.3258895265	0.0461407605	-0.1102733284	0.2240489802	-0.0110862175	-0.0372503498	0.1203221122	0.1376483639	0.1477617802	-0.1488433138	-0.1815507037	0.0010822585	0.0586897169	-0.1412969003	-0.0056299811	-0.0487323327	0.2356722253	-0.1354619571	-0.1925223661	0.2673709663	0.1970566149	0.1231114101	0.1765625719	-0.1880321368	-0.163508507	-0.1868154864	0.1016927074	0.1456319516	-0.0546054283	-0.0556612125	-0.0168309043	-0.0611973608	-0.23432861	-0.115070846	-0.118609061	-0.0232620796	0.1033471163	0.127853014	0.2528296299	-0.2178895672	0.2741931502	0.2963895275	-0.044992811	-0.051866686	0.1195267941	-0.3000216219	-0.3000516772	0.1416900312	-0.1640576092	-0.2942146466	-0.1781471155	-0.1452167342	-0.1440299912	0.006787106	-0.2881727782	0.1343611498	0.0017815255	0.189412272	0.2316287463	0.0649893247	0.1307420384	0.0901621419	-0.0474010431	-0.0130672619138465	-0.0173753276508107	0.000170753333925	0.000301902010973	0.0158942071379613	0.030671604809612	0.0002526258205444	0.000940747341597	-0.1541197251903128	-0.0824390277703202	0.0067961932997156	0.0237528896927375	0.0014370494346986	0.0015070996591321	2.0651110777675658e-06	2.271349382556169e-06	-0.0005198760034978	-0.0002728903423094	7.44691389257415e-08	2.7027105901284454e-07	0.0001728735767569	0.0005798819305575	2.98852735407238e-08	3.3626305338709335e-07	0.0	1.0
1077.0578221633853	0.0568703214178185	0.0032342334581659	1160053.5522833343	1586.718864501953	-1.779584106445327	2517676.754966367	3.166919591912813	1026.1576597603969	-1.7458592956425036	1052999.5426849343	3.048024680181339	1141.9990732774954	1136.5066982663698	1.495133	30.141975	0.1270353002593532	0.0603987297741907	-0.0709097352	-0.1383807706	-0.0294440773	0.0011219921	0.086891392	0.0994485367	0.0502635641	0.002094252	-0.0015563578	-0.0268263422	0.1771805849	0.0409226495	-0.1848446958	0.1824001721	0.0727534242	-0.1714468908	0.0713661574	-0.1180202361	0.0156607577	0.0418521646	0.1103628481	0.1225119143	-0.2575908678	0.0264061545	0.0356445084	-0.0684607122	0.0684706662	-0.0682276828	0.0008833877	0.0900328443	-0.0740045725	-0.102765978	-0.0785804759	-0.0096395371	-0.0017864401	-0.0746387479	-0.044625008	-0.0182362819	0.095391462	-0.0462594819	0.1363666286	0.0127794357	-0.1015748956	-0.1008296579	-0.10826018	0.1365285163	0.1966282946	0.0519245751	0.2020611521	0.0532609445	-0.0963036219	0.0545826735	0.1025571142	-0.0178596256	0.1750421372	0.1662529599	-0.1036026072	-0.0096597405	0.0434912477	0.0754848864	0.0528663541	-0.0531517075	0.0659387641	0.1281443822	0.1528394893	-0.1609160249	0.04273941	0.146010126	0.1942901344	-0.1419238222	-0.0202701685	0.0685250309	0.1680731091	0.0349674169	0.1052135136	-0.0792006059	-0.0234711485	0.1750064973	0.0510232019	0.1450325819	-0.0891142249	0.0879074186	0.1783980258	-0.1866018356	-0.082143253	0.0286253075	-0.012365911	0.0855149763	-0.0580456054	-0.0250848485336092	-0.0120175866197626	0.0006292496259541	0.0001444223881634	-0.0041204109150214	-0.0200146180529827	1.6977786108627493e-05	0.0004005849358067	-0.1261564414044187	0.0279632837858941	0.0007819452400904	0.0159154477078265	0.0006940010711865	-0.000743048363512	4.816374868080095e-07	5.521208705180098e-07	-4.998437351710905e-05	0.0004698916299806	2.2079814392591057e-07	2.4984375958978723e-09	4.50173342354155e-05	-0.0001278562425214	2.026560381663112e-09	1.6347218751712664e-08	0.0	0.0
1075.2379203587004	-1.8199018046848323	3.312042578695109	1156136.585377303	1591.4617398681642	4.742875366211138	2532750.4694642043	22.494866739412437	1027.582453711311	1.424793950914136	1055925.6991753587	2.030037802561514	1143.3998139934774	1140.0394314040277	1.375733	27.734863	0.181942113410175	0.0883899431852364	0.1062493014	0.0331011721	0.0815794884	-0.040373987	0.2425957534	-0.0113870277	0.0100247471	0.1919478598	-0.1043280657	0.0020483648	0.1042784661	0.1250910625	0.0676607309	0.1462419537	-0.1277244423	-0.0062092503	-0.097171467	0.0619853446	0.0622033829	0.179234273	-0.0334332606	0.0624388218	-0.1024054815	-0.1068615401	-0.0923255236	0.0195587647	0.1773969988	-0.0398236368	-0.1281194494	0.1647797096	0.1825881509	0.0634345983	-0.2418179755	0.1522356595	0.125932412	0.0705474227	0.0760238459	0.026809005	-0.0749607607	0.0175265805	-0.0412502994	-0.1239392705	0.0278577412	-0.0463186774	-0.0936273069	-0.0803573543	0.1768390393	0.1227632661	0.0835340589	0.2462708847	0.2116910766	0.0593558304	0.0504286678	-0.0588527921	0.0211875568	0.2328157967	0.0959052483	-0.1698458758	0.0819017483	-0.0905852225	-0.1510255694	0.1161379476	0.147517772	0.1582844691	0.0337951856	-0.2087127578	0.2035095691	-0.1108882334	-0.0719301901	-0.0952995591	-0.0046173479	0.0786651141	0.1989983098	0.197631983	0.2051268747	0.0978357937	-0.1027551203	-0.0951806638	-0.1219047881	0.0429226822	0.027063002	-0.0203831959	-0.1351897863	0.049248412	-0.2459259964	0.1031529727	-0.0940884293	0.0807510076	-0.0683731426	-0.0161366176066053	0.0089482309270038	0.0002603904277818	8.007083672298906e-05	-0.0461343323840708	-0.0420139214690494	0.0021283766245239	0.0017651695972074	-0.0757817705538173	0.0503746708506014	0.0025376074633064	0.0057428767482714	0.0011600113244846	0.0004660102532981	1.345626272932516e-06	2.1716555617895933e-07	0.0010349937323588	0.0010849781058759	1.1771774902300751e-06	1.0712120260219994e-06	-1.6100109860982086e-05	-6.111744409639759e-05	2.5921353753569255e-10	3.735341972876284e-09	0.0	0.0
1076.045702969233	0.807782610532513	0.6525127458787215	1157874.3548785506	1581.63298046875	-9.82875939941414	2501562.884906461	96.6045113315718	1026.343183761801	-1.239269949510117	1053380.3308543095	1.5357900077588078	1141.1332107355563	1135.6163914392375	1.389386	28.010109	0.1540256393982901	0.086428895741239	-0.1486038928	0.0478992487	-0.01558953	-0.19070064	0.0345891035	0.0540098448	-0.1061403477	-0.0758862575	-0.007410851	0.047667418	-0.0327202984	-0.1060208329	0.0444191877	0.1800284007	-0.0328304596	-0.2015832153	0.0361023774	0.0600856133	-0.1454964595	0.0881389785	-0.0412762864	0.1169067193	-0.1040058558	-0.1524812744	-0.2521995482	-0.0569866179	-0.1582228125	-0.0605378697	-0.0625079247	0.0786039857	0.1126635812	-0.1759312357	0.0358383539	0.0508883698	-0.0842703768	0.0800070966	-0.0784967241	0.1745687291	0.2083145907	0.1795582537	0.1121067313	0.1589357771	0.022356661	-0.1736701486	-0.0315001094	0.0385215843	-0.0107057871	0.1089613153	0.0373338957	0.0974034085	0.1396538591	0.1388233431	-0.0284203403	-0.1516761834	-0.0592724875	-0.0246234996	-0.0908178549	-0.1342067488	0.1944257222	0.1153100105	-0.1987994304	-0.2773208065	-0.0505906452	0.2239988884	0.1261660382	0.0256978072	0.0389112185	-0.0215110919	0.0871181174	-0.1192786376	-0.0654523852	-0.130603757	0.16168724	-0.038953744	-0.0287286418	0.1213608675	0.1908383363	-0.0183573256	-0.0771394306	0.0396352337	0.1087900973	0.0858172683	0.2007922531	-0.0653571808	-0.051568753	0.2512280808	-0.0910694557	0.0758767427	-0.0783272495	-0.0247674854167883	-0.008630867810183	0.0006134283338708	7.449187915685311e-05	-0.0272307232127388	0.018903609171332	0.0007415122866887	0.0003573464397024	-0.1390647741195891	-0.0632830035657718	0.0040047385403054	0.0193390114009323	-0.0001029925401521	-0.0012630038646367	1.0607463326981933e-08	1.5951787620872398e-06	0.0010349997447849	6.012426099957085e-09	3.614926760744517e-17	1.071224471704808e-06	-1.49468099037142e-05	1.1532999572678854e-06	2.2340712629776888e-10	1.3301007914341065e-12	0.0	0.0
1074.9360570520262	-1.1096459172067623	1.231314061573637	1155487.526750557	1587.082884033203	5.449903564453052	2518832.0807911493	29.701448861838085	1026.1547062656848	-0.1884774961160928	1052993.481191214	0.0355237665421918	1141.6106200310708	1132.9412568358882	1.457366	29.380585	0.0188661194745099	0.0102521729231289	0.0710661901	-0.1620213035	-0.1834214993	0.0709961334	-0.0340348638	0.0919334768	0.1442438543	-0.0777215499	-0.0724617091	0.0754760789	0.0021974083	-0.1016851304	0.0127654686	0.202186786	0.0670462662	-0.1330256275	0.1517622997	-0.0197175736	0.0049213245	0.1520106793	-0.0137460606	0.0263525518	-0.1059029501	0.0566638507	0.0809591449	-0.0063444627	0.2054251412	0.0519073085	-0.0245153498	-0.0977518649	0.0571453845	-0.0602789018	-0.0915343675	-0.0690935852	0.0433848004	0.0742808355	0.2106494922	0.0128066832	-0.1194441672	0.0785370721	0.0394246435	-0.1072348807	-0.0942047624	-0.1426274103	0.0057849319	0.0477998032	0.0067187312	0.0415078941	-0.0115678	0.0857737937	-0.0406181305	0.1910842785	0.0353612463	-0.1743176498	0.0258050875	-0.0122379218	0.1451782617	-0.0085361036	0.0365003786	0.1272150578	0.0132119095	-0.0664401771	0.0285438028	0.184421816	-0.0089327852	-0.1244221915	0.0758412796	0.0385978983	0.179309838	-0.1485083654	-0.0930182648	0.1086333165	0.124128439	-0.1446044917	-0.0128427233	-0.0678137557	0.1160211029	0.0213762315	-0.0087266376	0.0080953758	0.0215209896	-0.2410411645	0.0928649776	0.0675703264	0.034054286	0.071826959	-0.2155323089	0.0708988393	-0.0878535601	-0.0247676535364149	-1.681196265986007e-07	0.0006134366616998	2.8264208847652926e-14	-0.0220560602650721	0.0051746629476667	0.0004864697944164	2.6777136621954643e-05	-0.1313767008806792	0.0076880732389098	5.9106470126842274e-05	0.0172598375342914	1.7007767963647934e-05	0.0001200003081157	2.8926417110528903e-10	1.440007394787444e-08	0.0010350017908142	2.046029299977714e-09	4.186235896367295e-18	1.071228706988601e-06	-1.5008759124801972e-05	-6.194922108777203e-08	2.2526285046632647e-10	3.837705993381657e-15	0.0	0.0
1073.9116405959903	-1.0244164560358513	1.0494290753970532	1153286.2118075716	1586.8049185791017	-0.2779654541013769	2517949.8496268294	0.0772647936737847	1028.135950967413	1.981244701728201	1057063.5336716666	3.9253305681260686	1143.6066478480318	1135.5051841489333	1.346198	27.139437	0.0391462219669331	0.0253504151161613	0.1014444507	0.0688027353	0.1469541495	0.1339155086	0.1013408234	-0.0651098091	0.052546013	0.1449039875	-0.119002922	-0.0312762069	-0.1352534734	-0.0319594005	-0.0507272691	-0.0374722746	-0.1243106591	0.0387468095	0.0992818165	0.1258952316	0.0016255415	0.2010726492	-0.0735123388	0.1120916502	0.0137572347	0.0517252821	0.0278258302	0.0460655628	0.1136723014	-0.0710474259	-0.1556003198	0.1844213798	-0.0878275002	-0.1152569625	-0.0648269596	-9.34805e-05	-0.0479305685	-0.0469519807	0.0608067463	0.0937865745	-0.046622119	-0.2850535426	0.0269471573	-0.1080691306	0.1394593126	-0.1207080898	0.0686790103	-0.0341578013	0.189786497	-0.0742108332	-0.006274085	0.0650098839	0.0090116767	-0.0067325575	0.0708770703	0.0456711152	-0.1118595705	0.0558065195	0.153681166	-0.0562788318	0.0477291862	0.0897580493	0.029448237	-0.0557709412	0.1462435133	0.2080518256	-0.070021766	-0.0281835223	0.1997027242	-0.026301276	0.0322457598	-0.0481068057	-0.1269318291	0.022247718	0.0414867222	0.1878759453	0.0504500554	0.0801097571	0.072873897	-0.0392556526	0.0518452869	0.0098986325	0.0063857567	-0.1348081073	0.0822696139	-0.0145974941	-0.0237264808	-0.0303757565	0.0061948774	0.0658240966	-0.096900045	-0.0247716753258089	-4.02178939400144e-06	0.0006136358984472	1.6174789929702472e-11	0.0016913639712043	0.0237474242362763	2.86071208308798e-06	0.0005639401578576	-0.1338778185997142	-0.0025011177190349	6.255589844470818e-06	0.0179232703130179	0.0001359362437588	0.0001189284757951	1.847866236725189e-08	1.4143982354958072e-08	0.0010350080940384	6.303224199966789e-09	3.973063531504697e-17	1.0712417547250012e-06	0.0001239296263004	0.0001389383854252	1.5358552274956796e-08	1.9303874944561977e-08	0.0	0.0
1073.015292883906	-0.8963477120842072	0.8034392209585928	1151361.8187627348	1587.7928276367188	0.9879090576171166	2521086.063494607	0.9759643061219392	1026.9445315300848	-1.1914194373282498	1054615.0708395452	1.4194802756435634	1143.341875510241	1140.9256167250037	1.295439	26.116121	0.0958952024924487	0.0549360962890059	-0.08304717	0.1642418808	-0.1608510682	-0.0184511389	0.0835182112	0.1138818896	-0.0163237757	0.0397723291	0.0567553553	0.1764387341	-0.2072313268	-0.0491523092	0.0044872034	0.033331676	0.0730797661	-0.1651006678	0.1831614962	0.049548186	-0.05759027	0.0127026395	0.0593699867	0.0449358227	-0.0481260358	-0.1034136997	0.2137296922	-0.0061182188	-0.0677492172	0.1401120504	-0.009733569	-0.0148458923	-0.0045571494	0.0312228065	-0.0937235552	-0.0129731121	-0.0340894881	-0.0537010911	-0.0134847384	0.135472028	-0.1408882668	0.0273465021	0.2031374541	-0.0028746311	0.1451221245	-0.0432173496	0.0457160755	0.1879045982	-0.0096927048	0.0801788151	0.0283925732	0.0750702063	-0.0144727531	0.1252655406	0.1025634344	-0.0264578342	0.0442252785	-0.0138421389	0.1304655441	-0.0780363209	-0.0239244485	-0.1585083741	-0.0047217587	0.1320034658	-0.0456745575	0.2188415034	0.1743427764	0.0993082775	0.1718825904	-0.1001134092	-0.0133855589	-0.0536762943	-0.0065845325	0.0602879108	0.0630789646	-0.1175325431	0.120800753	0.0312442879	-0.0693138854	-0.0270281119	-0.1039685701	0.0136739463	0.0538193272	0.1322147657	0.014268331	-0.0589715139	0.0611258036	-0.0627089977	0.0179233886	0.0606594461	-0.1054172954	-0.0246664697876468	0.0001052055381621	0.0006084347317848	1.1068205259977555e-08	-0.0449267301231941	-0.0466180940943984	0.0020184110795623	0.0021732466969941	-0.1223404444453706	0.0115373741543436	0.0001331110023773	0.0149671843470908	0.0002540121733786	0.0001180759296198	6.452218422451996e-08	1.3941925155579964e-08	0.0015299988877344	0.000494990793696	2.450158858437961e-07	2.340896596468501e-06	-1.5694224494693088e-05	-0.000139623850795	2.4630868248982446e-10	1.9494819710850417e-08	0.0	0.0
1073.1686295239278	0.1533366400217346	0.023512125173155	1151690.9073942655	1586.8208924560547	-0.9719351806641044	2518000.54473503	0.9446579954125652	1026.5873090988364	-0.357222431248374	1053881.50320279	0.1276078653869993	1142.4192764847369	1126.2278862369271	1.423942	28.706747	0.1184788473452553	0.0532636502905235	-0.0177063389	-0.1441394307	-0.0783888309	0.1190070389	-0.1201065883	0.1510322508	-0.0027429121	-0.0214636894	-0.1577119511	-0.0082540563	-0.0589862786	0.0496875427	-0.0411611033	0.0798492683	0.074077335	-0.1693353957	0.1505751775	-0.1737470141	0.1574735264	-0.0153609437	-0.016575906	-0.1314543719	-0.0928526485	0.0176269859	0.0704065314	0.214218927	-0.0380656723	0.1283248298	-0.067874882	-0.1352923008	-0.008937083	0.155580926	0.0881559339	-0.0493120166	-0.210358781	0.0171247256	-0.3096621781	0.0477749719	-0.084324011	0.0155726817	0.1346849642	-0.1384115576	-0.1348025571	-0.1322085807	-0.0068299277	0.0784992877	-0.1654185045	0.0102713887	0.0621278286	0.0683732966	-0.0841036658	0.0248658569	0.0399291034	0.0757875121	-0.0830891035	0.1714792133	-0.053946252	-0.0646134903	-0.2307335663	-0.1108098431	-0.0377519201	0.116971252	-0.1878113289	0.1270839988	0.0268103983	-0.0685446149	0.0385283143	-0.0716772672	0.2315127597	0.0086488458	0.1721446758	0.0983149391	-0.0436956965	-0.0927957907	0.0918972629	0.0503115484	-0.0487496727	0.0458425972	-0.0005374312	-0.2128460464	-0.1409815542	-0.0729720969	-0.024211158	-0.1196971217	0.0752730835	-0.1676511675	-0.0925307839	0.0554119421	-0.1133587932	-0.0076121850734978	0.017054284714149	5.794536159318271e-05	0.0002908486271112	-0.0550527822072837	-0.0101260520840896	0.0030308088287626	0.0001025369308096	-0.1314012093575627	-0.009060764912192	8.209746079401149e-05	0.01726627782063	-0.0004272337295462	-0.0006812459029248	1.8252865966195557e-07	4.640959802518261e-07	0.0010344056455469	-0.0004955932421875	2.45612661701918e-07	1.069995039539299e-06	0.0004522215430895	0.0004679157675841	2.045043240342485e-07	2.1894516555390467e-07	0.0	0.0
1073.6419800642077	0.4733505402798528	0.2240607339832285	1152707.1013561925	1588.5717889404298	1.7508964843750618	2523560.328617397	3.065638498996951	1026.5982076670423	0.0108985682059028	1053903.8799851837	0.0001187787889387	1142.8457360915197	1131.5280704621543	1.276357	25.73143	0.0777024340175237	0.0393794570775438	0.1441462182	-0.0405337759	-0.0764798917	-0.0076881443	0.1198179753	-0.0229093253	0.0477789938	0.1272338719	-0.0598874437	-0.0699669537	-0.1146144726	-0.0969330986	0.0241931241	0.1168743233	0.0277574802	-0.107580632	0.1091265004	0.0505507709	0.1476681137	-0.0034954603	-0.0369070731	-0.0571010971	-0.0148671511	0.1344145819	-0.109930704	0.1772284145	0.0358470577	-0.1851048364	0.0141693129	0.0182827533	-0.1442821284	-0.0339516194	-0.0608262931	-0.1069307017	-0.0595136392	-0.0613403897	-0.1551731592	-0.1537152723	-0.0219852318	0.0239205997	0.04848313	-0.1821045142	0.0507202869	-0.1207971119	-0.0367967491	0.0087807421	-0.023377709	-0.0120417906	-0.0654550928	-0.001920326	-0.0173316026	0.0141581188	-0.0539560879	-0.0818358628	0.0733746333	-0.0641579541	0.0689256595	0.1131089511	-0.1686616828	-0.0559665743	-0.0355655938	-0.0979146385	0.0453447674	0.1071409451	-0.0742103024	-0.0648558779	0.1145438841	-0.0759259373	0.0469025494	0.1389527656	0.0944845881	0.1108137773	-0.0349824764	-0.043074854	0.0310616385	0.0786589514	0.1520292256	-0.1359446242	0.1298827668	0.0008092529	0.0679589801	0.0867908585	0.0973003524	0.1378442438	0.0866407172	-0.1615280454	0.1575302353	0.0500887521	-0.1206811645	-0.0071454373556747	0.0004667477178231	5.105727500387145e-05	2.1785343209307258e-07	-0.0458230761794453	0.0092297060278383	0.0020997543105472	8.518747336031641e-05	-0.151523607631475	-0.0201223982739122	0.0004049109122939	0.0229594036696571	-0.0010663373980561	-0.0006391036685098	1.1370754464930532e-06	4.0845349910281203e-07	0.0009606283817571	-7.377726378979992e-05	5.443084652309722e-09	9.228068878372648e-07	0.0006970122507488	0.0002447907076592	4.85826077693908e-07	5.992249055634086e-08	0.0	0.0
