global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
1142.3119272434285	-0.1596993230969019	0.0255038737976086	1304876.539122596	1662.1404076388562	-2.664328272562898	2762710.734705863	7.098645143977995	1084.1120546440552	-1.1376295550880968	1175298.947024555	1.294201004609941	1204.214276010116	1182.145423944714	1.291419	26.558424	0.0583041356266082	0.0265273374963013	-0.0688879082	0.1271809719	-0.071507804	-0.0025037296	0.176184707	-0.2362456686	-0.0267937071	-0.1061424683	0.1857296801	0.1316199096	0.0257995227	0.0868018483	-0.1138718214	-0.0946700934	0.0220572676	0.1010011253	0.1005743118	-0.0332571784	-0.0975084527	0.0992685345	-0.0699239479	0.1957003513	-0.1083859624	0.0290864145	0.0476150085	-0.0030118926	-0.187523577	0.0187869374	-0.0846878732	0.0844570405	0.0411777156	0.0405155168	0.1293818321	0.1320278044	-0.0745285	0.1509308091	-0.0251839019	0.0477603423	0.0933484304	-0.1101860817	0.0335612995	0.0268852816	-0.0335078518	0.0349061571	-0.2643594475	-0.0056762189	0.0231377936	-0.1821665041	0.0859793784	0.1050980875	0.0132677668	0.0387060014	-0.080356885	-0.0689914989	-0.217446014	0.0397992999	0.0536491567	0.0772559858	0.039962643	-0.036432781	-0.0279047153	-0.1179392221	-0.0930308366	-0.0627084437	-0.0362728833	0.0620833891	0.0597186902	-0.0051506864	0.0416022311	0.2023221221	0.0485918095	0.0290840402	0.0283868129	0.0530848986	-0.1304253625	0.0861019975	0.1105492126	-0.0044627104	-0.1643908023	-0.1916269569	0.0150746579	0.1417368585	0.1049548549	-0.0878252175	0.0980944405	0.1067239178	-0.0027645041	-0.1601252035	0.0913774751	-0.0056681013	-0.1529741081	-0.0074688135428715	-0.0137989198013883	5.5783175738180726e-05	0.0001904101876851	-0.0404800030548813	0.0175869741429152	0.0016386306473231	0.0003093016595035	-0.078921918297496	-0.0041420450830002	1.7156537469606947e-05	0.0062286691877566	-0.0013959596756361	1.4079098449299884e-05	1.9487034160020458e-06	1.9822101314507843e-10	0.0001095332157279	0.0001858145129544	3.45270332245136e-08	1.1997525347694682e-08	-0.000763424458587	0.0002556303205822	5.828169039688541e-07	6.534686080100943e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1141.0414255831536	-1.270501660274931	1.6141744687613564	1301975.5348968357	1661.0335362445878	-1.10687139426841	2759032.4085292006	1.2251642834496936	1084.5808106649315	0.4687560208762988	1176315.5348626	0.2197322071077811	1204.2988684124052	1184.591858002746	1.283135	26.388058	0.0931561032405582	0.0526285153836525	-0.0947593594	-0.0543934902	-0.0643039309	0.0229405272	0.0317371742	-0.1380259525	-0.0917809345	-0.0170477417	0.0413483491	0.0123560837	-0.03397995	0.1280475221	-0.0770449783	-0.0224040241	0.0264862743	-0.024296545	-0.1050371086	-0.0880435285	-0.0478583466	0.0873253515	-0.1566770641	0.0577460658	0.1823150977	0.1624577343	0.0849010268	-0.1209723952	0.0172866988	0.0585369162	0.1026599612	0.0184808765	-0.0327472094	0.0336453041	-0.0211195413	-0.0218482367	-0.1030122771	0.1221209616	0.1285202144	0.2881384349	-0.0023089523	0.1050411228	-0.0457450012	0.1925535659	-0.1247410659	0.00123207	-0.026556208	-0.0049248065	0.0113130977	-0.1368130565	0.0518648486	-0.0890844031	0.0589681857	0.0028005967	-0.1485427111	0.0134764454	-0.0918030896	-0.0004106641	0.2295577381	-0.0616974835	0.0145362625	0.0672732375	0.2691571453	-0.0621632277	-0.0140123807	0.0555232268	0.1095402844	0.0625208334	0.082761501	-0.1256260203	0.0416281176	0.0743364596	0.0641070984	0.0993108898	0.1288858713	0.0392650378	-0.1005499995	0.097268489	-0.0099531716	-0.0204301385	-0.0734293487	0.0986617954	0.1245958294	0.0744050677	0.2927618451	0.0448126649	-0.0295762017	0.0977789768	-0.1442137806	0.0900345039	-0.0769041949	-0.0113284606	-0.1517197269	-0.0186853649088618	-0.0112165513659903	0.0003491428617773	0.0001258110245458	-0.0245046269450313	0.01597537610985	0.0006004767417151	0.0002552126418511	-0.034394148856208	0.0445277694412879	0.0019827222514165	0.0011829574755429	-0.001569949195011	-0.0001739895193748	2.464740474915686e-06	3.0272352852308667e-08	0.0001002919472798	-9.2412684481e-06	8.54010425298486e-11	1.0058474689174185e-08	-0.0010089217972326	-0.0002454973386455	1.0179231929310591e-06	6.026894328207233e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140.8843981319492	-0.1570274512043852	0.0246576204317455	1301617.2099009	1657.9272737924357	-3.106262452152123	2748722.845184818	9.64886642165012	1085.6953431946629	1.1145325297313775	1178734.378234577	1.242182759829424	1203.1128157124872	1172.5226404875227	1.261705	25.947342	0.037119007025628	0.0208673598883702	0.0079065806	-0.077684629	0.0891369443	0.0389310522	-0.1859015118	-0.0688872398	-0.0175888955	0.0894677479	-0.0086797644	-0.0773138023	-0.1189053035	0.0462776914	0.0019681249	-0.0822263223	-0.0373040276	-0.0943791067	-0.0988355497	-0.1055310331	-0.2133638904	-0.1346555385	0.2163861766	-0.0238332325	0.1134277588	0.116956759	-0.1168299348	-0.133770294	-0.1597612091	0.0586241332	0.2041374256	-0.0305815354	0.1965681882	0.0057673984	0.052828827	0.057393225	0.0374202667	0.1153580305	-0.0519441824	0.0067406234	-0.0458993776	0.0014578507	0.1016060214	0.0077952629	-0.0902363003	0.0081096259	0.0695548612	-0.178937398	0.139751858	-0.0567838598	-0.0172887722	-0.1465219475	0.0169808373	0.1495507626	0.0560500486	-0.0403620565	-0.0147184784	-0.0248463915	0.0238714453	-0.1894854543	-0.2149542332	-0.1041472341	-0.0653879716	-0.1700888994	-0.0351157458	0.0414957493	0.0410124324	0.0407718903	-0.0020002125	-0.0939314773	0.1826724588	0.0517440343	0.1816397454	0.0442065188	0.0147594494	-0.0688340426	0.0019368313	0.1845585942	0.1112042439	0.0826971029	0.1382740035	0.0834342047	0.0089723771	-0.0087934624	-0.0469461047	-0.0303747706	0.188991653	0.0706820893	-0.033125716	0.1306903558	0.0194708561	-0.0169733466	-0.1496367051	-0.0161088406312899	0.0025765242775718	0.0002594947464842	6.638477352917399e-06	-0.0396684048758118	-0.0151637779307805	0.0015735823453913	0.000229940161134	-0.0344693596181286	-7.521076192060216e-05	5.6566587086775e-09	0.0011881367524838	-0.0015700470848192	-9.788980820011305e-08	2.4650478485492683e-06	9.58241454945492e-15	-0.0001108455182712	-0.000211137465551	4.4579029359299714e-08	1.2286728920810934e-08	-0.0008340872714847	0.0001748345257478	6.957015764527917e-07	3.0567111393493064e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140.7025538334865	-0.1818442984626926	0.0330673488833888	1301202.3163222382	1655.6493971491434	-2.277876643292302	2741174.926280322	5.188722002056606	1085.3414868589066	-0.3538563357562907	1177966.1430971022	0.1252143063548687	1204.1968126937156	1158.882937218379	1.00695	20.708225	0.0399651828197354	0.0187800490369041	0.0612386874	-0.0183892819	0.1558520752	-0.008921206	-0.1308600795	0.0547972785	0.0056081051	0.0541592053	0.1046889202	-0.054279001	-0.1972555342	0.1431166914	0.0001740659	0.0774038652	-0.1269698779	0.090808602	-0.0058518092	-0.149363061	-0.1662388481	-0.1016929335	0.2261856587	0.0799372125	0.0467408178	0.0651290017	-0.0486434626	-0.0050254203	0.1054769304	0.1282262619	-0.0577429157	0.0867863047	0.0693154981	0.0236741786	0.1102558331	0.0221728836	-0.1042358462	-0.083000015	0.1139565024	0.0225313341	0.0021643736	0.0357150972	-0.0577643501	-0.1076586892	-0.0678736745	0.0803444469	-0.0633956733	-0.2062937007	0.1954450407	-0.0660121739	-0.0176545704	-0.0464113608	0.0275845324	0.15794047	0.0433709364	-0.133106202	0.0672885259	0.0235639426	0.0518690998	0.0074455501	-0.0978486688	0.1067143501	-0.1639364273	-0.0068558645	0.064913021	0.0169801304	-0.0126324393	0.0368418024	0.0308837881	-0.0438525674	0.1761523523	0.0968382278	0.2172211757	0.0588661366	-0.0918288419	-0.0556068797	0.0351103763	0.1584409308	0.1072322815	0.0326384374	0.0710167536	0.0493762716	0.0746712521	-0.1169456782	-0.0906774685	-0.0809694588	-0.0149493525	-0.0061924092	0.0802375562	0.0394937895	0.0984611922	-0.022595049	-0.1467364196	-0.0185367102679521	-0.0024278696366621	0.000343609627558	5.8945509726262325e-06	-0.0507529012199654	-0.0110844963441536	0.0025758569822435	0.0001228660592035	-0.0441767287825882	-0.0097073691644595	9.423301609510106e-05	0.0019515833659303	-0.0015556061495365	1.444093528270014e-05	2.4199104924757757e-06	2.0854061183913382e-10	-0.0002959571114367	-0.0001851115931655	3.4266301924269584e-08	8.759061180995527e-08	-0.0006987308464437	0.000135356425041	4.882247957719295e-07	1.832136179987985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1141.5833849836458	0.880831150159338	0.7758635150910222	1303212.624870719	1654.9446134145958	-0.7047837345476182	2738841.673469986	0.4967201124828876	1086.199676808813	0.8581899499063184	1179829.7378995696	0.7364899901202092	1202.94750645649	1152.6079312852285	1.084453	22.302103	0.0617880333019085	0.0278746122532435	0.068256087	0.0637403676	-0.0213976925	-0.0593058865	-0.097808155	-0.0025521371	0.1279297094	0.006540639	0.0636861578	-0.0187040473	-0.1354764616	-0.0337217954	0.0876917744	0.2696545866	-0.0955889704	0.1090547062	0.172656449	-0.0470628985	0.1004572389	-0.0621111328	0.1056452277	0.1180414418	0.0509163895	0.1732652431	0.1333944968	0.0821600098	0.0619908712	0.0947492858	0.0338566427	-0.010111093	0.0145946145	0.0999975342	-0.2344660255	-0.0539622309	-0.0566127201	-0.198979882	0.0430047641	-0.0554294881	0.090509588	-0.1594812531	-0.0734217085	0.1412629394	0.0878400362	0.092024615	-0.078583676	-0.0649799328	0.0282456837	0.1396638288	0.0339672082	-0.110338574	0.2037636409	0.081693139	-0.0265515077	-0.118602005	-0.0763468057	0.0408389403	0.1101042062	-0.0169847471	-0.0749780454	-0.0643505761	-0.0337804144	0.1464235145	0.1479620667	0.0700893997	-0.1418061905	0.0110178356	0.0519087746	0.0058309311	0.0529988489	0.0833860347	0.2089582373	0.1420122788	-0.1941682324	-0.1314596857	0.0602368411	0.0465910996	0.0341000046	-0.0042229387	0.0558761455	0.1137484357	-0.041593885	0.1035019486	0.0899607126	0.0270181138	-0.0839256988	-0.1140873636	0.0392050355	0.0363409254	-0.276430937	-0.0281858894	-0.1430347106	-0.0023692200292089	0.0161674902387432	5.613203546804621e-06	0.0002613877406198	-0.0441034564327225	0.0066494447872429	0.001945114869313	4.421511597859178e-05	-0.0370264409863807	0.0071502877962075	5.112661556859392e-05	0.0013709573321179	-0.0012805430776464	0.00027506307189	1.6397905737081142e-06	7.565969351761826e-08	-0.0001872147081605	0.0001087424032762	1.1824910270283711e-08	3.5049346951621184e-08	-0.0004461201120157	0.000252610734428	1.990231543449007e-07	6.381218314825356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140.5156204818938	-1.0677645017519808	1.140121031201656	1300775.8805631993	1647.5740253494446	-7.370588065151196	2714500.169006172	54.32556842614925	1084.572549786743	-1.627127022069999	1176297.615750917	2.647542345950382	1203.8502963356634	1170.9661984706	1.502879	30.90716	0.1467591904210468	0.0721183143078851	-0.1892787452	0.0720559067	0.1409203435	-0.005132113	0.143021049	-0.1739030484	-0.093382735	-0.0476080958	0.1139241024	0.0648387193	0.067189761	0.1387830679	-0.01284827	0.1089089242	0.0469753396	0.0608111544	-0.0050056679	0.0230978554	0.0132809697	-0.150318072	-0.0874224915	0.109812262	0.0825352954	0.0569518646	0.1605119493	-0.0707197659	-0.1408215437	0.0210965283	0.0606221344	0.0541024222	-0.0382260301	-0.0171797681	-0.0168117846	0.0078178217	-0.0616245743	-0.1765661092	-0.2144575968	0.0894923333	-0.0871088083	0.0558757151	-0.1520238543	0.0808916453	-0.1819708065	0.0302982374	-0.0968847611	0.0794915785	0.0330723139	-0.0110425284	-0.0576995168	0.0554937829	0.2377697046	-0.0517185986	-0.1159958901	0.0253616897	-0.0040846633	0.0648360341	0.0740847474	-0.0669539304	0.0339320437	-0.008952066	0.0011304566	-0.1265648409	0.0504867361	0.1357981568	-0.0427727348	-0.0615150128	0.0952969099	-0.1743320165	-0.0004826446	0.1923084639	0.0493626553	0.176359602	-0.0960506223	0.0761684352	0.0564485504	-0.1231209996	0.0844833729	0.028081574	-0.0226885286	0.1507027258	-0.0610588743	0.0605244191	-0.0031203757	0.3905457379	-0.0399745503	-0.0745198556	0.0567651339	-0.0102783823	-0.0550866657	-0.0337382312	-0.1385517956	-0.0080385399722473	-0.0056693199430384	6.461812488541764e-05	3.214118861653294e-05	-0.0227906879224235	0.021312768510299	0.0005194154559773	0.0004542341015735	-0.0522857502958373	-0.0152593093094565	0.0002328465206016	0.0027337996839986	-0.0002120076484724	0.001068535429174	4.494724301079673e-08	1.1417679634000642e-06	-0.0007829980349915	-0.000595783326831	3.5495777252981415e-07	6.130859228005502e-07	-2.008301485564336e-05	0.00042603709716	4.0332748569199196e-10	1.8150760815656752e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1142.8779352128652	2.3623147309713204	5.580530888164102	1306169.974796422	1658.299222279744	10.72519693029949	2749956.3106136043	115.0298491937056	1086.9169283189904	2.344378532247447	1181388.4090663893	5.496110702462693	1203.0754795829523	1144.8797151756903	1.652157	33.977119	0.1215487946145423	0.0716761723845379	0.1419137094	-0.0030332726	0.0772737736	-0.0873914741	-0.0302940906	0.1130864243	0.1362270957	0.1706068643	-0.1014611311	0.1161373053	-0.0315785266	0.0419789433	0.1955910905	-0.0111963568	-0.199925685	0.1908889707	-0.0665229081	0.1522587727	0.1232676495	-0.0539616952	0.0849399286	-0.0656058191	-0.1829703828	0.0263624198	-0.0050088292	-0.0725626897	-0.1502471255	-0.0880653369	-0.160958536	-0.0999578962	-0.0771848231	0.0609800051	-0.2669898907	-0.020310759	-0.1600458408	-0.1897699878	0.1552357299	-0.0872703121	-0.0640793806	0.0398641875	-0.059936989	0.0584556825	0.1085533032	0.0331004948	-0.01108984	0.1332235044	0.1620123341	0.0912569133	0.0594918673	-0.0563588439	0.0108397913	-0.0762326571	-0.1190742202	0.0222041116	-0.0286688108	0.0307829016	-0.3260971949	-0.2452357804	0.0275291896	-0.0646783633	-0.1891924053	0.2666870898	0.1252319908	0.0709365286	0.0574869775	-0.1345463877	0.0126832106	0.073444481	-0.1051180413	-0.0553758382	0.0917954427	0.1457605586	-0.1730848671	0.1093818155	0.1032983474	-0.0375025528	-0.0014634574	0.0839461744	0.087571221	0.0729836155	0.0377203843	0.0665786559	-0.0181090943	0.0662642951	-0.1694080001	-0.1451118821	0.0682029896	-0.0057696886	0.0020711943	-0.0392444906	-0.1333121588	-0.0023380334529292	0.0057005065193181	5.4664004270160376e-06	3.2495774576788167e-05	0.0131381019190683	0.0359287898414917	0.0001726097220358	0.001290877939474	-0.0733564694640449	-0.0210707191682075	0.0004439752062654	0.0053811716122293	0.0009009925310945	0.0011130001795669	8.117875410880734e-07	1.2387693997159518e-06	-0.0008460092767383	-6.301124174680007e-05	3.970416586473679e-09	7.157316963272615e-07	-1.9118854458847632e-05	9.64160396795729e-07	3.65530595818598e-10	9.296052707492974e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1143.9327553723103	1.0548201594451712	1.1126455687719363	1308582.148813686	1652.6309052126476	-5.668317067096496	2731188.9088639747	32.12981837313742	1086.8428334101486	-0.0740949088417437	1181227.3445350002	0.0054900555162663	1200.441509095814	1171.8145924108314	1.384461	28.471861	0.0732642597976947	0.0359834178991744	-0.1385264208	-0.0746259664	0.025484381	-0.1376310199	0.0313217678	0.1294635233	0.0514151163	0.0921496563	0.0612369243	-0.0991336836	0.1911230328	0.0843251094	-0.037324924	-0.1287690458	0.1862403538	0.0766615506	-0.0472051586	0.1703047182	0.0272829392	-0.0952516247	0.0229998314	0.0077104154	-0.0821218394	-0.0683154798	0.0649550701	-0.160254071	0.0145819602	-0.134311437	0.0094359588	-0.0377499402	0.0019469756	-0.2012689643	-0.1296379263	0.1224295662	0.064939389	-0.072687806	-0.1657240206	-0.204023155	-0.0066037807	-0.0078290868	-0.0945417381	-0.0994965765	-0.009415767	-0.1074800802	0.0430661494	0.0998487375	0.1525340109	0.0917533474	-0.097023291	0.2053943422	0.1013937737	-0.1160216908	0.0331271199	0.0152806859	0.0393934222	-0.1440849402	-0.0278832543	-0.1491136839	0.0784035795	0.0129518829	0.0524577817	-0.0386814828	0.0915220907	0.0639601817	-0.1666823765	-0.1403862383	0.0416374437	-0.1653699832	-0.0874992253	-0.0355312091	-0.0075701073	0.0558029606	-0.1334468813	0.1971323199	0.1416776735	-0.0359593234	-0.0628332061	0.070192252	0.0199124067	0.0342010217	-0.0100775142	-0.0586646167	0.1478973173	-0.0583647014	0.0127818828	-0.1192981391	0.0574951394	-0.0282921092	-0.0309355103	-0.0446971468	-0.1273444172	0.0077116031911117	0.0100496366440409	5.946882377716416e-05	0.0001009951966772	0.0253413433597842	0.0122032414407159	0.0006421836832784	0.0001489191016604	-0.0733293995196646	2.706994438028687e-05	7.327818887518245e-10	0.0053772008339145	0.0009911668975593	9.017436646480008e-05	9.82411818817328e-07	8.131416367328059e-09	-0.0012672673442462	-0.0004212580675078	1.774583594404904e-07	1.6059665217928169e-06	-0.0005273726558573	-0.0005082538013984	2.781219181459822e-07	2.583219266359775e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1142.538836229215	-1.3939191430954452	1.9430105774879405	1305394.9922920088	1650.3953596367894	-2.2355455758581684	2723804.8431106475	4.99766402173903	1086.1423195814948	-0.7005138286538113	1179705.13838587	0.4907196241352213	1202.5200983989669	1160.4178285135806	1.412392	29.046274	0.0808175678048074	0.0445930891368353	0.0438391408	0.1617232894	-0.1725421756	0.0211108421	0.0074630188	0.0152273795	0.0524596406	-0.1135962295	0.0452367615	0.0383963089	0.0117897769	-0.054622718	-0.0317615005	-0.0302056981	0.0804596323	0.1189251479	0.1294969473	0.1724481855	0.1208587247	0.0151203501	0.0030587267	0.0602952849	-0.2255946915	-0.082134481	0.1089129264	-0.2428254035	0.0473666535	0.0762790704	0.0397714168	-0.1462287769	0.0180146501	-0.0340178585	0.042590009	-0.0617857733	0.0359548478	-0.2031393782	0.0659931106	-0.110689861	-0.1265206838	-0.0974996733	0.28299641	0.137921062	0.1236967914	0.0431669727	-0.1591889918	0.1325818353	-0.0052074807	0.1484174668	0.1286831835	0.2166341007	0.0492162913	-0.0387719994	0.1309239562	-0.1383524277	-0.0935079806	-0.0463179751	-0.0301439372	-0.2061003973	-0.0899763871	0.029651848	0.1995295235	-0.0556438867	0.219410783	-0.0504940392	0.0705209649	-0.1364089056	0.0348860498	0.0312350516	-0.2712365264	-0.0296420318	-0.0004139372	0.0247804947	-0.1572819506	0.1312951064	-0.0256195684	-0.0519058253	0.086603452	0.0441278804	0.0538741713	0.0638472155	-0.303253114	-0.0934031858	0.1301947842	0.0360276125	0.0826126195	0.1953859347	0.1442445892	-0.0714660257	0.1213171401	-0.0500887521	-0.1206811645	0.0074991467109839	-0.0002124564801278	5.623720139286065e-05	4.5137755948294335e-08	0.0105220953108613	-0.0148192480489229	0.0001107144897308	0.0002196101127355	-0.0846139738219164	-0.0112845743022517	0.000127341617183	0.0071595245659359	0.0015447965613984	0.000553629663839	2.3863964161083205e-06	3.065058046825948e-07	-0.0007484206114616	0.0005188467327846	2.6920193212125416e-07	5.601334116605552e-07	-0.0005449220387037	-1.754938284639993e-05	2.9694002826499665e-07	3.079808382895161e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1144.6045675233718	2.065731294156876	4.267245779659042	1310119.615995365	1645.9679987037996	-4.427360932989814	2709210.652756992	19.601524830964436	1086.3207118847845	0.1783923032896837	1180092.689069865	0.0318238138729984	1200.563624212951	1156.8001297700753	1.512023	31.095213	0.1371360157071818	0.0702725484990706	-0.0669610889	-0.1275082736	-0.0899007702	-0.2079584476	-0.0795907666	0.189794684	0.0373489031	0.2598361252	-0.0956283616	-0.1415245345	0.1196592326	0.032845334	-0.0479831581	-0.2489638529	-0.0135426007	0.1183523638	0.0063039073	0.1347688738	-0.0122784565	-0.0577258462	-0.017012925	0.0391529057	0.0150265296	-0.1669034042	-0.1367432714	-0.0253947721	-0.0666165981	-0.1105172755	0.0967162312	0.0831240868	-0.0791007057	-0.0142518471	0.0620225207	-0.0654320367	-0.1743958686	-0.0615629566	0.0989777262	0.0866713376	0.2461116576	0.1614031201	0.1500233868	0.0609007851	-0.0294184034	-0.1770913768	0.1575130598	0.1577831145	0.1213167094	0.019003497	-0.0224872232	0.1245585509	0.0299905246	-0.040619745	-0.0347911162	0.0228003423	-0.0712409032	-0.2219799064	-0.0574755548	-0.0579541422	-0.0268081071	-0.0612589406	-0.0591384169	0.0253088686	-0.1869365077	-0.0464859419	0.0467897536	-0.1299687408	0.0466107549	-0.0920198541	-0.0426337059	-0.0279707801	0.0154422104	0.0726371112	-0.0196743027	0.1922961522	0.081413153	-0.0160461858	-0.283301046	0.0165039722	0.0372446558	-0.2777416537	0.0353322454	-0.0754173817	0.101810517	-0.1121170181	-0.0116648313	0.1351498843	-0.0601963154	-0.2515915358	-0.0876836518	-0.0554119421	-0.1133587932	0.020235087236557	0.012735940525573	0.000409458755471	0.0001622041810709	-0.0169489635730712	-0.0274710588839325	0.0002872673662012	0.0007546590762044	-0.0984346154466777	-0.0138206416247612	0.00019101013492	0.0096893735181353	0.0003406719122014	-0.001204124649197	1.1605735176295838e-07	1.449916170803798e-06	-0.0012060912137217	-0.00045767060226	2.094623801731226e-07	1.4546560158166831e-06	-0.0005452942807049	-3.722420012000063e-07	2.973458525694742e-07	1.3856410745738548e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1143.18982264048	-1.4147448828916822	2.0015030836681995	1306882.9705887723	1648.9131083660816	2.945109662281993	2718914.438941493	8.673670922866757	1087.4716907848012	1.150978900016753	1182594.6782583543	1.3247524282837746	1201.4363730294365	1152.5197526613872	1.459081	30.006456	0.0592229791422475	0.0302348714996596	-0.0783816241	0.1271060744	0.0300532806	0.1648706922	-0.1098215022	-0.0314638469	-0.0492801212	-0.1184720935	0.0554925855	-0.0377693577	0.1199444687	-0.1128808554	-0.005316844	-0.2536118356	-0.1415311436	0.0115911356	0.1257519869	0.1372583334	-0.2030557778	0.08313757	-0.0846366555	0.070156141	-0.1045195374	0.0626089926	-0.217984938	0.0196349219	0.0045698133	-0.0093802848	0.1735309385	-0.1379565002	0.0913459584	0.1589789606	-0.1148026358	-0.0601984429	0.1270262172	-0.1535107094	0.1995604943	-0.1414805893	-0.0384057605	0.1236335616	-0.0398565704	-0.1186348841	0.0185708105	-0.1087578796	-0.0367921698	0.1577362766	-0.1328839126	0.0337837308	-0.1843746602	-0.0470093051	-0.2285594074	0.0656470853	0.2264508045	-0.1956403217	-0.0764920883	-0.0880266885	-0.1451742333	-0.0950780658	-0.1350574949	-0.1367430962	0.005129321	-0.1516602081	0.033046309	-0.0896216482	0.06350974	-0.1218865153	0.0522406018	-0.0833944516	-0.1120271213	0.1314126838	0.0213907291	-0.0781889809	0.110072991	0.0694947556	0.1427026515	0.0062463063	-0.0359171075	-0.0862191538	0.1245649327	-0.1373603035	-0.1524054312	0.1119452708	-0.0208594762	-0.0076480565	0.0636338797	-0.030357126	0.0182332743	-0.1485109985	-0.1349936721	-0.0606594461	-0.1054172954	0.0075425074791866	-0.0126925797573703	5.6889419073585794e-05	0.0001611015808972	-0.0023257458617109	0.0146232177113603	5.409093813265376e-06	0.0002138384962338	-0.0823323486460196	0.0161022668006581	0.0002592829961195	0.0067786156335697	8.715384953002429e-05	-0.0002535180626713	7.595793487902114e-09	6.427140810064757e-08	-0.0012680211392839	-6.192992556220008e-05	3.835315680139643e-09	1.6078776096708396e-06	-0.0005459445899285	-6.503092236000022e-07	2.98055495272198e-07	4.229020862992376e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
