global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
1334.3084853540354	-5.478950288937085	30.01889626864377	1780379.13408778	1631.2125964917634	-8.555769468608787	2660854.5349534005	73.20119119997828	1289.7628528311784	-2.5336652864014013	1663488.21654322	6.419459783515495	1348.8653698954638	1199.0354355113243	1.10323	20.914062	0.0595970243563264	0.0297581868951286	0.0761711206	0.121272069	0.1802980053	0.0757246817	-0.0391771853	-0.1868319784	0.0807449358	0.0628832176	-0.1611330356	-0.0743728663	0.3304367043	0.1931410851	0.0344170734	0.0212711632	-0.00306314	-0.2098629181	-0.0225975836	-0.0451515784	0.1617445072	-0.2102661643	0.0420913295	-0.126444433	-0.0526226019	0.0348147315	0.0616713259	0.0020017771	0.0004217043	0.1297000263	0.1560386763	-0.0909699522	0.1522613682	-0.1630001199	0.0686018574	-0.0704759416	-0.0067573335	0.26349486	-0.0052337651	0.0449408969	0.0300860866	0.0724128015	-0.2550397952	0.2880912655	-0.1279034787	0.0003995012	-0.1024237899	-0.06526038	0.1144203519	-0.0474157977	-0.0868482388	-0.1031101319	-0.0451908992	-0.0610510603	-0.0942396547	0.078806153	0.2104964829	-0.1610139611	-0.042031405	0.0197318122	-0.0511249617	0.255622167	0.0214237649	0.0609322143	0.2117977715	-0.0512170818	0.0498760552	-0.0424831702	0.0358537297	-0.1063559396	-0.0755038221	0.1036234922	0.1259248187	0.1049098142	0.0722911448	0.1058304682	0.0990808418	-0.0253948054	0.0019741441077343	-0.0070271274602618	3.897244958102055e-06	4.9380520342765456e-05	-0.0187349940020169	-0.0039383835055132	0.0003510000002556	1.5510864636499214e-05	0.000162838781236	0.0275036978569715	2.6516468674425865e-08	0.0007564533958075	0.0010500038399996	0.0002900051762119	1.1025080640139054e-06	8.410300222975315e-08	-8.296006533448086e-05	-0.0001319889559883	1.7421084502885576e-08	6.8823724403013334e-09	7.654357111012923e-05	5.621784712805185e-07	5.85891827829141e-09	3.160446335713008e-13	0.0	0.0
1331.0509840578284	-3.2575012962070105	10.611314694790352	1771696.7221613133	1625.2030426828485	-6.009553808914916	2641284.9299455886	36.11473698224377	1287.9895395337237	-1.773313297454706	1658917.0539482937	3.144640050929683	1344.9697285494542	1163.2956874624424	1.045004	19.81027	0.0808014037950878	0.0406794042547359	0.1833784008	0.0469045889	0.2705629224	-0.0320956958	-0.1925945088	-0.1251155281	0.1371424108	0.1794919063	0.0071734765	-0.1413746345	0.1179025993	0.1537810904	-0.0310399919	0.0395669927	0.0993070473	-0.0226447741	0.0116142792	0.1065525497	0.0649959803	-0.0775807637	-0.1322991959	-0.0704591953	-0.0540193767	-0.0404702871	-0.0338965544	-0.0636693221	0.0705861859	0.0108795038	-0.145227964	0.0033159824	-0.1691592631	-0.1100759867	0.1697884463	-0.0995640576	0.0301555357	0.1118246094	-0.0043628368	0.1554228904	-0.034706477	0.0366409452	-0.0278580098	0.0780847622	-0.2007388614	-0.000461232	-0.010860099	-0.0614004621	0.115310765	-0.2228209767	-0.0827437318	0.071442158	0.0989044416	-0.0337934609	-0.0917209466	0.15677432	0.1615138363	-0.0882896815	-0.1504090338	-0.0327343011	-0.0387482904	0.1981566511	-0.1118939734	0.1169533075	0.1165567942	-0.0131375299	0.1006619677	0.0533784478	0.02590734	0.000766503	0.0520663205	0.0396349105	-0.1069411054	0.0957104029	0.010421882	0.0083785343	0.0946861568	-0.0364975928	0.0092196782229194	0.0072455341151851	8.500246653417423e-05	5.249776461431114e-05	-0.0001913922951501	0.0185436017068667	3.6631010642822994e-08	0.0003438651642629	0.0201673834148721	0.020004544633636	0.0004067233538024	0.0004001818059991	0.0007870198331739	-0.0002629840068256	6.194002178090734e-07	6.916058784609977e-08	-0.0005199697760975	-0.000437009710763	1.9097748730117762e-07	2.7036856805488424e-07	7.670432030940772e-05	1.6074919927848777e-07	5.883552754128217e-09	2.5840305068674973e-14	0.0	0.0
1332.1216993121832	1.070715254354809	1.1464311559080835	1774548.2217783786	1630.053486472682	4.8504437898334345	2657074.3687617457	23.52680495833373	1288.6574845626365	0.6679450289127544	1660638.1125193017	0.4461505616492603	1344.428020853033	1159.5609255075954	1.009762	19.142176	0.0740445438965465	0.0362147005900202	0.2087521747	-0.0158827414	0.1559548641	-0.0383261153	-0.2364866298	-0.0243000125	0.1036607319	0.0675071302	0.0284395868	-0.0692555186	-0.0261204906	0.188974197	-0.0868883662	0.0231691897	-0.0135200224	0.0786313044	-0.0661733776	0.0918564855	0.0296504581	0.1070122062	0.0230232023	-0.0027362245	0.0760887087	-0.2058850658	0.0009354503	-0.1777254034	0.1142680597	-0.2670234235	-0.0459609569	-0.0833957813	-0.2348839555	-0.0523151332	0.2237091427	-0.0081108266	0.0300022698	-0.0232506764	0.0362764456	0.0076479225	-0.170543157	-0.0282150568	0.1134838555	0.0207563891	-0.0975375055	0.1044052439	-0.0538893068	0.2224193424	0.0988381326	-0.186302708	0.1863181572	0.0787407865	0.0902807077	0.0054068784	-0.0610581146	0.1771482974	0.0300579219	0.0047004042	-0.1871626882	-0.0654749515	0.0064885892	0.0869142155	-0.1369721449	-0.2181022787	0.0792500019	-0.0180710567	-0.040311243	-0.0262109814	0.0604190317	0.0432983896	-0.0771532188	0.0546663405	-0.2355765993	0.1379845611	-0.0564754454	-0.0241322679	0.0901621419	-0.0474010431	-0.0058627113798337	-0.015082389602753	3.4371384723231564e-05	0.0002274784761292	-0.0173384690791778	-0.0171470767840276	0.0003006225100096	0.0002940222422373	0.0089862908496201	-0.011181092565252	8.075342323396592e-05	0.0001250168309527	0.0009000006608239	0.00011298082765	8.100011894834567e-07	1.2764667416479008e-08	-2.0965789330196216e-05	0.0004990039867673	2.490049788096635e-07	4.3956432223816947e-10	7.600943583643631e-05	-6.948844729714023e-07	5.777434336173329e-09	4.828644307767435e-13	0.0	0.0
1333.5517821604542	1.430082848271013	2.0451369529189334	1778360.3557033234	1627.046700728567	-3.00678574411495	2647280.966351715	9.040760511012891	1289.6264477858897	0.9689632232532404	1663136.374828852	0.938889728017309	1346.3746867235595	1171.3315100301531	1.03191	19.562056	0.0104466090764944	0.0059049933736825	0.1978982447	-0.1159581037	0.0058180809	0.036052432	-0.129115208	0.1171902155	0.1386448096	-0.0919974424	-0.0604314454	0.0299771181	-0.0565331956	0.0203804342	-0.1115503391	-0.02502672	-0.1560555593	0.0259563889	-0.1703842541	0.0489658627	-0.1037040793	-0.167481048	0.1265204911	-0.0410546239	0.1605546972	-0.0166940027	0.0280531719	-0.0408845483	0.1606423693	0.2011063119	-0.0516799361	-0.0454871002	0.0137770701	0.039353695	0.1449264504	0.1438439643	-0.0518409285	-0.0311692987	0.0327766134	0.0027346795	-0.1073392019	0.2347696029	-0.0034882768	0.1197754237	-0.0584846875	0.0072791246	-0.2182580386	0.0173979047	0.0245363853	0.1394581738	0.0589928404	0.1377221335	0.0376167446	0.0872502659	-0.0603829272	0.121398872	-0.1061727961	-0.0510004973	-0.2147824546	-0.061368569	-0.0943793331	0.1016112109	0.0555718889	-0.1273762174	0.0961404624	0.03376152	0.0886016723	-0.1297971421	-0.0188399885	-0.0126701631	-0.031373246	-0.0317945693	-0.0384145424	-0.0282223621	-0.1655212127	-0.2309345828	0.0855149763	-0.0580456054	-0.0047552580386849	0.0011074533411487	2.261247901447736e-05	1.2264529028216398e-06	-0.0160121909297572	0.0013262781494205	0.0002563902583709	1.759013729630525e-06	0.0135725107979709	0.0045862199483508	0.000184213049361	2.1033413414650827e-05	0.0009000031951272	2.5343032999860372e-09	8.100057512391688e-07	6.4226932163201194e-18	-8.896578202755023e-05	-6.799999269735402e-05	4.6239990068402e-09	7.914910371773581e-09	7.654006158726707e-05	5.306257508307598e-07	5.858381027782637e-09	2.815636874447076e-13	0.0	0.0
1332.7191056448607	-0.8326765155934481	0.6933501796208459	1776140.2145508374	1629.777553759123	2.7308530305560907	2656174.874737072	7.457558274497385	1291.2127003232465	1.5862525373568133	1667230.23747605	2.516197112270928	1347.6834809521404	1158.2220051632046	1.039434	19.704687	0.0412353444678028	0.0235248896384189	0.1214730055	-0.2274211322	0.1060697155	-0.0417958236	-0.0690044926	0.1590190325	0.0391947837	0.082776645	-0.2328011892	0.0426675911	-0.1076952726	-0.0587329599	-0.0817886603	-0.0484414026	-0.0985825053	0.002746569	0.2591258791	0.0105856466	-0.0251292632	-0.0041535293	0.0559659275	0.1119534734	0.0916903826	0.0125456138	0.049558474	0.2047258978	-0.0579167241	0.0371808542	0.1434936261	-0.1246489711	0.0074379816	0.1012943639	0.0462536247	0.0923738604	-0.1870664526	0.0113302092	-0.0571367904	0.1477088001	0.1401421688	0.0840781127	-0.1302427879	-0.148817638	-0.0020717072	0.0809078092	-0.1845180926	-0.0035007499	0.1459965546	0.0763159329	0.2257911653	0.0041282497	-0.0467005262	0.123319255	-0.0322855903	0.0124235606	-0.0928432758	-0.179279549	-0.1711986135	-0.0590998567	-0.207281969	0.1501600106	-0.152644095	-0.0747212374	0.0091105523	-0.0777540997	0.1256659251	0.0007803976	-0.1110605305	-0.030309881	-0.0170169367	0.0103869548	-0.0037108979	-0.006554167	-0.1183831648	0.0052900574	0.0807510076	-0.0683731426	-0.0079473747689888	-0.0031921167303039	6.316076571875977e-05	1.018960921988606e-05	-0.0082585738656746	0.0077536170640826	6.82040422948035e-05	6.01185775764329e-05	-0.0051864805386117	-0.0187589913365826	2.6899580377397902e-05	0.0003518997559659	0.0008999944458499	-8.749277300053315e-09	8.099900025606685e-07	7.654985327322823e-17	0.0001410343218597	0.0002300001038872	5.29000477881459e-08	1.9890679942425453e-08	7.593652801514184e-05	-6.035335721252385e-07	5.766356286994421e-09	3.642527726822505e-13	0.0	0.0
1332.3189457111027	-0.4001599337580046	0.1601279725852106	1775073.7731007442	1637.1676296434905	7.390075884367434	2680317.8475524853	54.61322157670911	1289.723985963513	-1.4887143597334216	1663387.959969612	2.2162704448764914	1345.9961113778495	1167.091946691461	1.020134	19.338806	0.1294775306987509	0.0780636043984655	0.0306878699	-0.1875349973	0.2212904873	-0.1380718555	-0.060188108	0.0686790881	0.0128236179	0.1474549743	-0.2687546898	0.0668742617	-0.1096259465	-0.0217374609	-0.0672761888	-0.0144762776	0.0722388979	-0.0800737859	0.1467417455	0.0397508808	-0.1378993839	0.2565479725	-0.0622179566	0.0996636386	0.0648987944	-0.002375585	0.0961891157	-0.0767850549	-0.1324220845	0.1315076037	0.1115608804	-0.1065769134	0.0581742011	0.0323217451	0.0351113154	-0.0103827648	-0.1411748352	0.0123451942	-0.1445432781	0.1945373376	-0.0767184509	0.0408343061	-0.0160271725	-0.0517428727	0.1413191872	-0.0211574126	0.100424329	0.0710395828	0.0803616308	0.1211736896	0.211648355	-0.1672193332	-0.0601319236	0.0466135736	0.047680899	-0.0586765879	0.0699067089	-0.2558919735	-0.1377222713	-0.1136537868	-0.0526304901	0.025733569	-0.1021101199	-0.1472547815	0.0789769905	0.0873312498	0.1454751331	-0.0617579894	0.0583202205	0.0134178827	0.0966336761	0.0454198754	0.1121618374	-0.1116611621	0.0820400035	0.0388250467	0.0758767427	-0.0783272495	-0.0142255822096046	-0.0062782074406158	0.0002023671892022	3.94158886674036e-05	-0.0467529646321196	-0.038494390766445	0.0021858397018922	0.0014818181204797	0.0410142633344037	0.0462007438730154	0.0016821697968638	0.0021345087344199	0.0001299944312659	-0.000770000014584	1.68985521601448e-08	5.929000224593602e-07	0.00014100488596	-2.9435899700011722e-08	8.664721911491502e-16	1.98823778645926e-08	7.59908499049374e-05	5.432188979556272e-08	5.774609269274724e-09	2.950867710961261e-15	0.0	0.0
1333.1447063974665	0.8257606863637648	0.6818807111439559	1777274.8081955872	1628.8429623654015	-8.32466727808901	2653129.396047297	69.30008529088587	1290.5240219982431	0.8000360347300557	1665452.2513545218	0.6400576568665909	1345.9265516787418	1156.2980763031196	1.136925	21.552826	0.0858737355684167	0.0594996774304426	0.1332407055	0.0466262701	0.2104538852	-0.1797948308	-0.1272391124	-0.0739134916	0.0457437591	0.1138071586	0.0202595804	0.016039057	-0.1612410164	0.1320997947	0.0373985099	0.058585258	0.1239945082	0.0016491019	0.0742996078	0.0256425658	-0.0720208365	-0.0241896104	-0.0719067794	-0.0620678616	0.1849740949	-0.0603089906	0.176203259	0.2171215452	-0.0831277682	-0.0808888896	-0.0114390241	-0.0341719546	-0.1017173484	-0.0824844158	0.095209948	-0.1070994519	0.0446014664	-0.03400681	0.0805068881	0.2052144598	0.043319941	0.1373760286	0.0226249754	-0.1485674396	-0.0616990505	-0.0048525997	0.0248399652	0.0451235284	-0.0519372338	0.1364058806	0.0359501578	-0.0567430844	0.0794840252	-0.100011831	0.041808256	0.1348581328	0.128118806	-0.0991214631	-0.110000218	-0.055063122	-0.1808105343	7.2476e-05	-0.1129213018	0.0425300271	-0.0650269453	0.0970848198	0.1826250952	0.0265358468	0.0018714418	0.1099417751	0.0815590722	-0.0465433352	-0.1485620011	-0.0318708506	0.0940475073	0.076591243	0.0708988393	-0.0878535601	-0.0079493973075557	0.0062761849020489	6.319291755337382e-05	3.939049692470656e-05	-0.0392233538372153	0.0075296107949043	0.0015384714862393	5.669503872273938e-05	0.0168025010869143	-0.0242117622474894	0.0002823240427757	0.0005862094311289	0.0010359934151297	0.0009059989838638	1.073282356192099e-06	8.208341587622381e-07	0.0001920391375052	5.103425154520002e-05	2.60449483077875e-09	3.6879030333741124e-08	7.590053283445424e-05	-9.031707048315785e-08	5.760890884554066e-09	8.157173220659703e-15	0.0	0.0
1336.4166145135755	3.271908116108989	10.705382720259871	1786009.3675479267	1630.9328619304456	2.0898995650441066	2659942.000124634	4.367680191971546	1291.6418878147176	1.1178658164744777	1668338.7663575676	1.24962398364215	1348.6972349036316	1156.5396900774292	1.117022	21.175522	0.0962732632778159	0.049774167408044	0.1507372748	-0.0868717796	-0.0462894083	-0.2054759335	0.0050830856	0.116955385	0.1820736002	0.0064010441	0.1617977679	0.0322424046	-0.1908317234	-0.0260900405	-0.1043865317	0.1120854562	-0.1168662899	0.0134310062	-0.1279432994	0.1283472981	-0.1316272816	-0.0833171352	-0.172036904	0.0040659655	0.1945127375	-0.0730397691	0.025100425	-0.0985931864	0.0475976194	0.0224699749	-0.0393105958	0.0352872595	0.1913504587	0.1224945795	0.1147105842	0.0805917238	0.170347058	-0.0226622687	0.0922024798	0.044982517	-0.1039110647	0.1605071379	0.0333281243	-0.134503834	-0.1397223299	0.011291694	0.1193607817	-0.1274429577	0.0867419502	-0.0355733582	-0.0347263083	0.0990122394	0.109659413	-0.0797020588	0.0243176561	0.052547413	-0.157506318	-0.0445702486	-0.102262726	0.0009277316	-0.1648178233	0.0428460691	0.0862494492	-0.03319089	-0.0450653287	0.1572518701	0.0738118238	-0.0150287058	0.0513437579	0.1390830608	0.1108635339	-0.0368855913	-0.096330943	-0.1304532783	0.0789238249	0.1314899279	0.0658240966	-0.096900045	-0.0078996166883058	4.978061924990063e-05	6.240394382215948e-05	2.4781100529035767e-09	-0.0546176729818768	-0.0153943191446615	0.0029830902019552	0.0002369850619276	-0.0164744121042019	-0.0332769131911162	0.000271406254179	0.001107352951529	0.0001859889581574	-0.0008500044569723	3.4591892556475085e-08	7.225075768727745e-07	0.0002930074599476	0.0001009683224423	1.0194602136832452e-08	8.585337158494441e-08	7.59727598755215e-05	7.222704106725704e-08	5.771860243103649e-09	5.216745461331233e-15	0.0	0.0
1338.601450150636	2.184835637060587	4.7735067609699415	1791853.8423453858	1637.7080128318385	6.775150901392863	2682087.5352936094	45.90266973664452	1293.3926772738128	1.750789459095131	1672864.617625521	3.0652637300786214	1347.3240200545831	1176.0001542443772	1.140862	21.62747	0.0709768378847813	0.039837008686208	-0.1158106198	-0.0932516491	0.0845992969	-0.1677229696	0.0328665671	-0.0014679628	-0.0259855113	0.2024229335	0.0300756466	-0.1669153599	-0.0458588327	-0.1379360629	-0.0131891635	-0.0118514644	0.1476407768	-0.0227076906	-0.0731778618	0.0952247565	-0.0704226702	-0.1005561725	0.0635734287	0.1151596988	-0.0694204565	0.0036610495	0.1863019202	-0.0114916795	0.0095227349	0.1458373637	0.0522617258	0.1160200089	0.0212138109	0.0973656465	-0.0629002417	-0.1139666756	0.0078672656	-0.1583035978	-0.0625347878	0.0581916004	-0.1455919502	0.0911475367	-0.0954317129	0.0802609397	-0.0809886036	0.0520842902	-0.0282332393	0.0486916251	0.0199496263	0.0515795164	0.0165383167	0.101702346	0.0844705616	0.0152668633	0.0743400498	-0.1504478522	0.0153946306	0.0406038221	-0.0801840689	-0.1089786407	-0.1071379525	-0.0362965199	0.0261198017	-0.1478015981	0.0442198747	0.1787512974	0.0132242673	-0.0066836284	-0.053552627	-0.0458164669	-0.0333836912	-0.0529756454	-0.057796519	-0.1435465954	0.0411771329	0.0444058988	0.0606594461	-0.1054172954	-0.0069539578084629	0.0009456588798428	4.835752920188214e-05	8.942707170257271e-07	-0.0349655841713172	0.0196520888105596	0.0012225920764414	0.0003862045946181	-0.0449999031583985	-0.0285254910541966	0.0020249912842652	0.000813703639883	0.0003789794641408	0.0001929905059834	1.436254342404479e-07	3.724533539972876e-08	0.0005370144169143	0.0002440069569667	5.9539395048149e-08	2.883844839738056e-07	7.589824002197609e-05	-7.451985354541025e-08	5.760542838433493e-09	5.553208572429391e-15	0.0	0.0
1339.7454607329666	1.1440105823305655	1.30876021248432	1794917.899554589	1634.7164463243987	-2.9915665074397566	2672297.859883471	8.949470168435303	1290.9130163734137	-2.47966090039904	1666456.4158423054	6.148718180967776	1349.8931453239938	1181.0303642117651	1.16107	22.010557	0.0624816932575653	0.0367810069744891	0.0723003462	0.1083475409	-0.0415788076	-0.1833615344	-0.0754019077	-0.1116022658	0.0708179293	-0.1128348388	0.0117274538	-0.1204631057	-0.1226518926	0.0502144589	0.0183273729	-0.1141006475	-0.1172259971	0.1712518507	-0.1582993653	-0.0066017738	0.054397502	0.0379193337	0.0475612044	-0.0085435592	0.0635748237	-0.2165777601	-0.0225374013	0.128255625	0.1387994284	0.0806037789	0.1443252267	-0.0763624439	0.0449699266	-0.1198711303	0.0041133477	0.1379379096	0.0163219527	-0.1320355125	0.0284193523	-0.0661215154	-0.0424926876	0.0255129867	0.0019918324	-0.1167863833	-0.1563102606	0.0262556408	-0.077739665	0.0868637383	0.1248096971	0.1777521153	-0.1635797231	0.0517300258	-0.040719469	0.0040423516	0.1289224716	0.1120788426	-0.0608491565	0.1440528929	-0.0170191826	-0.0599325097	-0.1600651207	-0.1525953198	-0.0457815679	-0.2429204472	-0.0247053641	-0.0482847173	0.0504783277	0.1130145925	0.0327282642	-0.0539472993	0.1900804952	-0.0650972353	0.1002356392	-0.0637181505	0.1577785649	-0.119544268	0.0554119421	-0.1133587932	-0.0074999574288199	-0.000545999620357	5.624936143411081e-05	2.981155854299885e-07	-0.0633858958752711	-0.0284203117039539	0.0040177717959107	0.0008077141173498	-0.0449897943160806	1.0108842317904654e-05	0.0020240815926032	1.0218869300825992e-10	-3.0094677659397835e-06	-0.0003819889319067	9.056896234230592e-12	1.4591554409925194e-07	0.0002490000282309	-0.0002880143886834	8.29522880886726e-08	6.2001014058989e-08	7.60003812505665e-05	1.0214122859040685e-07	5.776057950231459e-09	1.0432830577957744e-14	0.0	0.0
1340.9271368968448	1.1816761638781372	1.3963585562777503	1798085.5864663697	1641.34032239412	6.623876069721291	2693998.053916834	43.87573418702637	1293.815430220558	2.9024138471443166	1673958.3674768077	8.424006140095072	1349.145312021093	1169.8548917352282	1.141583	21.641127	0.0458756573219301	0.0287985702189324	-0.0318559156	-0.0946466505	-0.0979885402	-0.1306363673	0.0953598826	0.1235126381	-0.0188337235	-0.0022780116	-0.1342838998	-0.184180008	-0.1017543065	-0.0976567987	0.073058803	-0.0422173098	-0.2110507914	-0.0015439509	0.1959831303	0.0809876781	-0.0588922051	-0.0667243222	0.0026354492	0.0164958071	-0.14803779	-0.0381865984	0.1735805818	0.0400344418	-0.1315742593	-0.015608322	-0.1327518315	0.1844787361	-0.079421079	0.0755312604	-0.1452818103	0.1490539008	-0.0883833191	0.0145309949	0.066473643	0.0783626589	0.0734468745	-0.0481677096	-0.0378810403	0.0505473003	0.0367026044	-0.0252875442	0.1516200049	-0.0341499515	-0.0919680314	0.0636652945	0.0108246632	0.2641844981	-0.1239993451	0.020941143	0.1037774791	-0.0909217089	-0.1552553378	-0.0216069974	0.044431215	-0.0241694279	-0.117588403	-0.0370265797	-0.1510232065	-0.0348463247	-0.0728747278	0.005644816	-0.0015787284	-0.0049141315	0.0601250399	-0.0844890335	-0.0713733049	0.0638344356	0.0085217098	0.0463507058	0.0396140804	-0.2401678274	0.0500887521	-0.1206811645	-0.0247588205640596	-0.0172588631352396	0.0006129991957233	0.0002978683567209	-0.0652861669995417	-0.0019002711242706	0.004262283601492	3.611030345736661e-06	-0.0450055624219913	-1.5768105910703156e-05	0.0020255006489197	2.4863316401115183e-10	0.0004089947769288	0.0004120042446947	1.6727672755503886e-07	1.6974749764648304e-07	0.0001270155637236	-0.0001219844645073	1.4880209581132742e-08	1.6132953428023888e-08	7.597399132242442e-05	-2.6389928142078094e-08	5.7720473574598205e-09	6.964283073440453e-16	0.0	0.0
1342.3272483904234	1.4001114935786063	1.960312194450916	1801842.4417714053	1642.91196080258	1.5716384084601032	2699159.7109481785	2.4700472869470063	1295.7473523002525	1.9319220796944592	1678961.2009931146	3.732322922010965	1350.374288059037	1193.834063505081	1.140935	21.628855	0.0672259167906255	0.0360816891138727	-0.0248964074	0.115738585	-0.0389514414	-0.1664380078	0.0504649056	-0.1207657609	-0.0761642055	-0.0985669	0.0223943696	-0.1618205699	-0.0807689181	-0.033676106	0.2798239696	-0.0148533691	-0.0133443746	0.0643889968	0.0361944998	-0.058979369	-0.0429224225	-0.082837288	-0.114648172	-0.0334916823	0.2322390644	-0.048065898	-0.0614349934	-0.0205831186	-0.1386187035	-0.011963174	0.0202478253	0.0090060087	-0.0062900658	-0.1215833901	-0.171888698	0.0506212743	0.0721106645	-0.0616940272	0.1164744174	0.0449894984	0.0305806428	-0.0168439897	0.0899714942	-0.1414955295	-0.050875528	-0.017711822	-0.1256588205	0.0307423832	-0.2318744599	0.0323487815	-0.0458765699	0.02686993	-0.136060985	-0.1037404978	0.1520253628	0.0427848198	0.0213960849	0.0505737457	0.1146413083	0.0274871764	-0.1474410276	-0.1535001142	-0.0780567709	-0.1296962168	-0.0693273586	-0.0056811354	0.0395046387	0.0173106063	-0.1939956466	-0.0840475025	-0.0321008649	-0.043573764	-0.02477294	0.2333244587	-0.1370599212	-0.0675896144	0.0446971468	-0.1273444172	-0.019707968457439	0.0050508521066205	0.0003884040207194	2.5511107002953742e-05	-0.0980365155666902	-0.0327503485671484	0.0096111583844578	0.0010725853312697	-0.0576803645082435	-0.0126748020862521	0.0033270244498038	0.0001606506079256	0.0001919909871721	-0.0002170037897567	3.686053915531746e-08	4.7090644768770055e-08	0.000245007578618	0.0001179920148944	1.392211557884032e-08	6.002871358025548e-08	7.597646728340945e-05	2.4759609850387703e-09	5.772423580866987e-09	6.1303827994341586e-18	0.0	0.0
1343.577981494299	1.2507331038755185	1.564333297130088	1805201.7923562943	1649.3606824372944	6.448721634714275	2720390.660770017	41.58601072203195	1295.4857428271698	-0.2616094730826717	1678283.309868464	0.0684395164065931	1350.5434305894753	1181.7888619058565	1.150055	21.801731	0.0345549110466885	0.0198294428103469	-0.0464397602	-0.0316798245	-0.2039653969	-0.1396666664	0.2389534255	0.1100800052	0.0739556624	-0.0209443377	0.075920043	-0.0318775339	-0.0729619042	-0.135047298	0.1285157554	0.1042303677	-0.0634568412	-0.0433394436	0.2103263245	0.2389368911	-0.2158703086	-0.0017232656	0.0492810378	-0.151423219	-0.0393556603	0.0031073303	-0.0128792874	0.0061339544	-0.0633518887	-0.0753428255	-0.1804855157	-0.0255656727	-0.0905557036	0.0994727191	-0.1515739597	0.0858512756	0.1102987349	0.0788462394	0.1495135838	0.1751340881	-0.0369695018	-0.1145513484	0.0956123176	0.0420999242	0.0827129871	0.136647114	0.2348027302	-0.1288029853	-0.0156782294	0.0762374368	0.1535468284	0.1233371579	-0.0454506139	-0.157087042	0.087404358	-0.0802843088	-0.1531263603	-0.0670229243	0.1369789865	0.1036009028	-0.1102877146	-0.0287803539	-0.0532791472	0.0244200287	-0.0185636881	0.0713387543	0.0265963513	-0.0715810866	0.1050469529	0.0312451966	-0.1510928117	0.1744073928	0.0170139864	0.1525474983	0.1691472194	-0.1029486628	0.0392444906	-0.1333121588	-0.018492444140449	0.0012155243169899	0.0003419704902876	1.4774993651940044e-06	-0.0933335829610513	0.0047029326056388	0.0087111577083474	2.211757509318143e-05	-0.0380703206813848	0.0196100438268587	0.0014493493167834	0.0003845538188913	0.0003629903411038	0.0001709993539317	1.3176198773465305e-07	2.9240779045058804e-08	0.0002545138799923	9.506301374299972e-06	9.036976581901756e-11	6.477731510873488e-08	7.59539166453911e-05	-2.25506380183572e-08	5.768997453775018e-09	5.085312750349772e-16	0.0	0.0
