global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1054.4061960225224	-0.2654895564483013	1111772.426210686	0.0704847045831157	1698.5117756078453	4.520642530782197	2884942.251878516	20.43620889111687	981.0082014216932	-1.130258443239768	1.277484148514784	962377.0912566256	1189.2817974326051	1095.7268715803873	1.090974	22.045412	0.0532921803536776	0.0317351596551319	0.017344709	-0.1198636484	-0.0619697469	-0.1109616742	0.2291721518	0.0419848523	0.1323527006	0.0071853614	-0.0444050545	0.1953402033	-0.0354092517	-0.0144816365	-0.1505845918	0.2311193668	0.0750078841	-0.1875217031	0.0932072941	-0.1035704006	-0.158362254	0.0685647188	-0.003030027	0.0645531981	-0.0214080782	0.0110433586	-0.009127443	0.0144392309	0.0578301979	-0.2779039553	0.1909891167	0.1836864366	0.1245430059	-0.1204166003	0.0503076688	-0.030574907	-0.0175932724	0.0052073335	-0.1606474127	-0.1907375542	-0.0766157657	0.2383620061	0.0512762694	0.1061218793	-0.0605833097	0.0611672838	0.0083909555	0.0528912221	0.0065493502	0.112184695	-0.0544100645	0.0362054078	-0.1099737345	-0.2604377903	-0.2230244521	-0.2217731433	0.1118426332	0.1280163235	-0.2005279304	-0.0973229788	0.0961149722	0.0806459949	0.0290812387	-0.1028471842	-0.1394912422	-0.1646320914	0.0846653177	0.021068859	0.0487537691	-0.1282999614	-0.0623482911	0.1504890843	-0.0142127985	0.0726897548	-0.0207648545	-0.1197226372	0.1335025389	0.0030050814	-0.0062336663	0.0058289621	0.0227679701	0.0081854396	-0.0830177919	-0.143383265	-0.2137270345	-0.1145956985	0.0462829492	-0.0386680642	0.0009455718	-0.1025119795	0.1074583966	-0.0028345346	-0.0037508792078142	-0.0011760563352964	1.406909483161288e-05	1.383108503791033e-06	-0.0275937531948642	-0.0297477906876082	0.000761415215379	0.0008849310507937	-0.0162042218328437	0.0071151779339544	5.062575703183299e-05	0.000262576805208	0.0006060126138567	0.0002060091930361	3.672512881534298e-07	4.243978761538512e-08	-0.0001929593415959	3.4049932399977734e-08	1.159397896443053e-15	3.723330750912323e-08	0.0001330584491828	9.901986496786888e-05	9.804933658254988e-09	1.7704550898931772e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.960774941662	0.554578919139658	1112942.2366655122	0.3075577775541113	1686.8269188014274	-11.684856806417883	2845385.053993117	136.53587858649033	981.07683835826	0.0686369365668042	0.0047110290612755	962511.7627630394	1187.5763748949378	1085.411696848243	1.156025	23.359903	0.0311964495122933	0.0158747775146525	0.1036656976	-0.0961292906	0.1644799077	0.0106784848	0.0451103709	0.1090293341	-0.1613565152	-0.0786380603	-0.0011508168	-0.0308502943	-0.0250545875	0.074493933	-0.0285780778	0.036401604	-0.0034090844	-0.0405468209	0.1107622346	-0.0890767305	0.0119011217	-0.0199343879	0.172828688	0.0519236567	0.0043726054	-0.0105678535	-0.0761701254	0.0428963832	-0.0080421164	0.0725380603	0.1398204157	-0.031507303	0.0723369834	0.1488611785	0.2452226084	0.2661605528	0.1233777938	-0.1509968603	0.0532308716	-0.1335791212	-0.0553483298	-0.0529669695	0.1225009934	0.1146052643	0.1262267851	0.0550931779	0.1009424825	-0.0479919145	-0.066864753	-0.0924669703	-0.0190612464	0.0998286332	0.0036963643	-0.1205588765	-0.1468366014	-0.1197568872	-0.0810820954	-0.0696262057	-0.0351264045	-0.0155971654	0.0790475414	0.1366094061	-0.1790967639	-0.1562732805	-0.0050667635	-0.024350687	0.164636284	-0.0072593322	0.0521392391	-0.1351184418	-0.112966085	-0.0292640116	-0.0053738092	-0.0620708214	-0.0346027722	-0.0926315127	0.0361678024	-0.0099454538	-0.1239916218	0.02448783	-0.0279459158	-0.0926252062	-0.1633311512	-0.0948532831	-0.1786114181	-0.0735012915	0.0353461574	-0.1807791114	-0.0587631392	-0.033716289	0.1033401944	-0.0141533203	-0.0030556005862507	0.0006952786215635	9.33669494269562e-06	4.834123616032407e-07	-0.0310534220850371	-0.0034596688901728	0.0009643150231914	1.1969308829630184e-05	-0.0194938034551483	-0.0032895816223046	1.0821347249804164e-05	0.0003800083731479	0.0007299993386266	0.0001239867247699	5.328990343952734e-07	1.5372707919166932e-08	5.9012386500523206e-05	0.0002519717280964	6.348975175989785e-08	3.4824617604871332e-09	3.397849448407553e-05	-9.907995469872449e-05	9.816837423101294e-09	1.154538087404351e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.759061699546	1.7982867578839432	1116739.714484105	3.233835263580744	1685.6191818179286	-1.207736983498762	2841312.026112543	1.4586286213106892	980.3879828100224	-0.6888555482375978	0.4745219663377213	961160.5968383048	1186.8633477212682	1081.848423363785	1.134012	22.915087	0.049706765687992	0.0282526370704296	0.1937003828	0.012928507	0.0303394088	-0.0952806829	0.0204114993	0.1003942426	-0.1061428035	0.0951532673	-0.0251022607	0.0139443807	0.0314884333	0.0801023854	-0.1348283397	-0.1929523697	-0.0544827229	0.0796147742	0.1546876775	-0.0357743633	-0.0399845197	-0.07273646	0.4035225421	-0.0577285352	-0.0860049565	-0.0169421417	0.0174353575	0.0379371933	0.0204433198	0.0645547858	0.02190382	-0.1628947933	0.0182098162	-0.0739028057	0.0455536903	0.1081090489	0.0494862933	0.1932856891	-0.0729667605	-0.0382172805	0.1460973995	0.0407427272	0.146490056	0.1272093558	0.0719715928	0.0874916288	-0.0064234956	-0.1842139535	-0.0986748193	0.0265617264	0.0732904391	0.103809428	0.0084232991	-0.0214538088	0.010449321	-0.0346501922	0.0777466804	-0.2570760008	0.1589029587	-0.2055494906	0.0341029609	0.1057264072	-0.1114133749	-0.0670187553	0.0818868926	-0.042289693	0.1798789272	0.0255060027	0.0759843308	-0.1303536931	0.0806709192	-0.0071390005	0.0252771394	-0.0049130391	-0.0181241663	0.0914195445	-0.0090304664	-0.0537778871	-0.1887200771	0.0524335971	0.0867939569	-0.0757332506	0.0003313451	-0.0832550596	-0.0662968985	-0.1085117763	0.0737199437	-0.0701974946	0.0346293586	0.1029479718	0.0990808418	-0.0253948054	4.700313689909308e-05	0.0031026037231497	2.209294878354885e-09	9.626149862902956e-06	-0.0255866807927702	0.0054667412922668	0.0006546782339911	2.988526035657596e-05	-0.0326312328397477	-0.0131374293845993	0.0001725920508353	0.0010647973566418	0.0002339981001349	-0.0004960012384917	5.475511086674269e-08	2.460172285853002e-07	0.0001230038295172	6.399144301667679e-05	4.0949047793565935e-09	1.51299420758964e-08	3.398563873521859e-05	7.144251143055406e-09	5.104032439504848e-17	1.15502364024079e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.3986236554508	-0.36043804409519	1115978.0520611308	0.1299155836311661	1699.6354059139585	14.016224096029871	2888760.5130363065	196.45453791012844	981.0947430794132	0.7067602693907702	0.499510078389314	962546.8948980598	1190.863128392995	1075.6090408928867	1.096497	22.157009	0.0347355695820049	0.0181998542090862	0.1200388059	-0.078373549	-0.1000689057	-0.1820823084	0.0514123276	0.1234165065	0.1230886441	0.1156532069	-0.028389197	0.1773086631	0.119560566	-0.0377845574	0.0941307158	0.0349856459	-0.0475826406	0.0716051516	0.1409432311	-0.102641005	0.0161040758	-0.0331617781	-0.0875555099	-0.0598522276	-0.0647593084	-0.0871018108	0.0050368519	-0.0615494622	0.1013191047	-0.189066508	0.1657873891	-0.0436214309	-0.1938442968	0.041119777	-0.05339789	-0.0818164293	0.0747854541	0.2060920054	0.0698531281	0.0580411155	0.044926515	0.071706871	-0.0879305237	0.1645038108	-0.0300247425	0.0703235957	-0.0218670684	0.0093853496	0.0824267841	0.1916217573	-0.0076695049	0.0541461462	0.0315739635	-0.007819695	-0.0596668649	0.054959542	-0.0193342649	0.1718480426	0.0354391314	-0.0718715862	0.0180265937	0.0073003409	0.0198962979	-0.0596546138	-0.1262627999	0.0069737625	0.1429809169	0.0448698456	0.0875201757	-0.1172312334	0.0546049214	0.1302048618	-0.0147517779	0.0922130366	-0.0069588989	0.1319358219	-0.0187202312	-0.0202395143	-0.0323997712	-0.0424105506	0.0782543263	-0.0789927399	0.0038992788	-0.0098161941	0.0351720012	0.0230395309	-0.0179511932	0.0096140103	-0.0679753792	-0.0353694376	0.0946861568	-0.0364975928	-0.0045117656155611	-0.0045587687524601	2.0356028969759435e-05	2.078237253840747e-05	-0.0276071422733679	-0.0020204614805976	0.0007621543045019	4.082264594579043e-06	-0.0311742939631187	0.0014569388766289	2.122670890232962e-06	0.0009718366040989	0.0002920089148019	5.801081466699998e-05	8.526920632378328e-08	3.3652546183290203e-09	-5.295121571458061e-05	-0.0001759550452317	3.096017794251796e-08	2.803831245652049e-09	0.0003340077882828	0.0003000221495475	9.001329021915133e-08	1.1156120263356777e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.04697774096	-0.3516459144907458	1115235.2191958155	0.1236548491780328	1701.87732281703	2.2419169030715693	2896386.4219188616	5.026191400278016	984.8688679668918	3.774124887478592	14.244018666285298	969966.687090387	1192.676478794643	1096.2450741019716	1.053152	21.281145	0.0481239198107725	0.024033162404987	0.0689087524	-0.1326766696	0.0213826929	-0.039707048	0.1919535427	0.1671851487	0.1208695715	-0.0725488444	-0.0163043667	0.1678053264	0.0626169295	-0.1521290731	0.0938413398	0.115995846	0.1558815014	-0.0312408324	0.1110089263	-0.2350176948	0.0982042914	0.0690358731	-0.0493281513	0.0657520612	-0.1091770672	-0.0822672938	-0.0301022064	-0.1389983979	-0.0683142477	0.06314765	-0.0272303399	0.1202764634	0.0215338389	-0.0330876042	-0.0188168032	-0.0421102969	0.0554329214	0.0550626933	0.0843620145	-0.0933828676	0.1086937464	-0.0752759963	-0.0344491512	0.1583116238	0.0130516857	0.0601773655	0.1177714491	0.0878556345	0.1231742791	0.0504740191	-0.0057235384	0.2061769725	-0.0266008118	0.0459279801	-0.0478089874	-0.0024322875	-0.1528386349	0.1855416037	-0.1179176441	0.1290064135	-0.0955748671	0.0573301691	-0.0064264608	0.1229880719	0.0962299382	-0.0856651237	0.1390254291	0.0420096226	0.0591763038	-0.0810657783	-0.1365910991	0.0360142109	-0.0500658662	0.0802487528	-0.0587598015	0.042758017	0.017077216	0.0583001015	0.019160557	-0.1523917298	-0.0199326819	-0.033101609	0.0415892743	-0.1266989867	0.0251713522	-0.0340009203	0.0752889202	0.0971253756	-0.1372454668	-0.0733480859	0.0901621419	-0.0474010431	-0.007238923096267	-0.0027271574807058	5.240200759366781e-05	7.437387924570149e-06	-0.0309841176190985	-0.0033769753457306	0.0009600155446341	1.1403962485672314e-05	-0.0291061641923917	0.002068129770727	4.27716074856732e-06	0.0008471687939944	0.000582988464968	0.0002909795501661	3.398755502857449e-07	8.46690986148659e-08	0.0002230295790954	0.0002759807948099	7.616539910394865e-08	4.9742193151471284e-08	0.0001019349889867	-0.0002320727992961	5.3857784173127925e-08	1.0390741979718652e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.1531246269114	0.1061468859513752	1115459.4226591885	0.0112671613971742	1697.142916487197	-4.734406329833064	2880294.078982669	22.41460329596338	982.280559386562	-2.5883085803297945	6.699341307008837	964875.0973487772	1191.7035847551188	1100.7802746962216	1.013638	20.48267	0.0462840743986349	0.0253222720612386	0.144937786	-0.005819137	0.1343670002	0.060158831	0.1543944658	0.2298368153	-0.002890166	-0.054796369	-0.024081928	-0.0102320871	-0.1219888268	-0.0563886289	-0.0712598009	-0.0783682243	-0.0165625494	0.0151962354	0.0854433791	-0.0702389632	-0.0323796312	0.2456584412	0.1113168664	0.1242653264	0.0241102044	-0.0461500315	0.2293209901	0.0088866757	-0.0057273711	0.0457306543	-0.0234422312	-0.0478070139	-0.0690321249	0.0898072429	0.1810496093	-0.1042491619	-0.065129766	-0.0681281547	-0.2730058662	0.0757156851	-0.1537774758	0.1042069666	-0.2101760805	0.1532399313	-0.0052363892	-0.0014286236	0.101307304	-0.0274813603	0.002480179	-0.1595031183	0.053777326	0.0711238374	0.1601103938	-0.0612965978	0.0381126804	-0.1069728101	0.0356879025	-0.1184752571	-0.1409684992	-0.0512764358	0.0357749403	-0.1025813153	0.0502388452	-0.2042261314	0.0902074316	-0.101694995	0.1710758947	0.0444448397	0.0272410948	-0.0410719069	-0.0354636	-0.1053748398	-0.0871650928	-0.0242159883	-0.1490030848	-0.0397209081	0.106737277	-0.00732804	-0.0268777026	-0.0932155348	0.022506666	-0.0061945743	0.0184503089	0.010508198	-0.0681268529	0.0255704117	-0.0335221406	0.0638621211	-0.0488189572	-0.0279837247	0.0855149763	-0.0580456054	-0.0054503869308888	0.0017885361653782	2.970671769640343e-05	3.1988616148657565e-06	-0.0506147300089452	-0.0196306123898467	0.0025618508938784	0.0003853609428004	-0.0291243555718523	-1.819137946059909e-05	3.309262866795066e-10	0.0008482280874756	0.00039701355608	-0.0001859749088879	1.576197637112873e-07	3.4586666735899885e-08	0.0003539840876598	0.0001309545085644	1.7149083313343514e-08	1.2530473431634098e-07	-7.807028283988797e-05	-0.0001800052718265	3.240189788536383e-08	6.094969062700107e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055.4901549252163	-0.6629697016951468	1114059.4671440572	0.4395288253657519	1693.6838432283002	-3.459073258896751	2868564.9608125854	11.96518781041459	982.3187392640064	0.0381798774443495	0.0014577030416655	964950.1055092268	1189.2492555756207	1079.49084932475	1.087151	21.968151	0.0275283900920682	0.0131941842494972	0.1365033541	0.0218644904	0.0050926161	-0.1413674657	-0.0527313961	0.1316947347	-0.018454859	0.1277749176	-0.0676431044	-6.40419e-05	0.0736288088	0.2754636106	-0.0110742976	0.1207284018	-0.0579597278	0.0518381134	0.1041452988	-0.1187880992	-0.0018676682	0.0112039435	0.0843742761	0.1357333675	-0.0968649385	0.0138503883	0.039986607	-0.1401896592	0.0371154011	-0.1039510241	-0.2190488323	-0.080109946	-0.097748811	0.0630642156	-0.0500091531	0.0146682905	0.0966132984	0.0976711714	0.0824425469	-0.0403369056	-0.0399287145	0.0849303197	-0.1016502557	0.1761599616	0.0034976079	-0.0434118981	-0.0185631028	-0.0756367053	-0.0802016746	0.1147454399	0.0014692418	0.0757722898	0.1359332839	0.1329237558	0.0216546803	-0.2568229429	-0.0267781708	-0.0155425552	-0.0352261257	0.0090116503	-0.020983628	0.0790698125	0.0756226351	0.0281799146	0.1028800688	0.2140586774	0.1983357346	0.014865154	0.03344436	-0.0200055158	0.0875277452	0.106013939	0.0590011152	0.0023550651	-0.1445518155	0.0064452257	0.0569360408	0.0190215878	-0.1094679689	0.0269916256	-0.1152400623	-0.0632131488	0.042697229	0.0312101444	-0.0263159667	-0.0217416981	-0.0065194644	-0.0246921302	-0.0306942838	0.0900689908	0.0807510076	-0.0683731426	-0.0082121968782047	-0.0027618099473159	6.744017756639501e-05	7.627594185093053e-06	-0.0430589854137224	0.0075557445952228	0.0018540762248591	5.708927638823863e-05	-0.0375841244126746	-0.0084597688408223	7.156768884014789e-05	0.0014125664078674	0.0003970020658307	-1.1490249299988056e-08	1.576106402738435e-07	1.32025828975876e-16	0.0002399969077842	-0.0001139871798756	1.299307717599239e-08	5.7598515745977793e-08	-1.7047618790643523e-05	6.102266404924445e-05	3.723765527666951e-09	2.9062130643110207e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1057.9868680229408	2.4967130977245238	1119336.2129089916	6.233576292349185	1697.924258155968	4.240414927667644	2882946.786434494	17.981118758786586	984.5624763859756	2.243737121969275	5.034356272502965	969363.2699072848	1192.4966028068852	1085.230194374367	1.106325	22.355604	0.1101780074581999	0.0605933372494156	0.1233807346	-0.1607941393	0.0015592001	-0.0426869519	0.0012339906	0.1930107596	-0.0050512455	-0.0586138714	0.0375489852	0.1773355529	0.0680642245	-0.0739723036	0.1693345316	0.1149360039	-0.0922251426	0.0664464692	0.1206063106	-0.2006212288	-0.0395119409	0.0634621663	-0.0840315985	-0.0388251892	0.1526891322	0.0048052494	-0.1018002346	-0.1864221536	-0.1557037834	0.014798786	-0.0026603238	0.1815071116	0.0668844501	0.0969378381	0.012001685	0.0730360598	-0.0676985461	0.1255635343	0.0628326099	-0.0998098339	0.0351924987	0.1795134299	-0.0724068003	0.2020391803	0.0510074688	-0.0400859637	0.1106978178	0.0795350869	0.0385595554	0.1164615007	-0.1133088048	0.0209042536	-0.0603225004	-0.1266986738	0.1496447585	0.0904329916	-0.0895071231	0.162177749	-0.0400459014	0.1986311969	0.0023252714	0.186556968	-0.1306946498	0.0486426406	0.0844054543	0.0456383928	0.1731010538	-0.0593793156	0.0427963677	-0.0360347761	-0.0919162013	0.1119597163	0.1043194915	0.0406526652	-0.1521527007	-0.0660555182	-0.0836117372	0.0632394971	-0.0551297545	0.0173734505	0.0375429149	-0.1237594955	0.0283236109	-0.0506199787	0.0068576082	-0.0536442088	0.0248304592	0.0969277003	0.0763969979	0.0685288411	0.0758767427	-0.0783272495	-0.0080828765069753	0.0001293203712294	6.533289262701322e-05	1.672375841490986e-08	-0.0859704687818805	-0.0429114833681581	0.0073909215025762	0.0018413954048557	-0.071324776738372	-0.0337406523256973	0.0011384316193635	0.0050872237767786	-6.598244417137392e-05	-0.000462984510002	4.353682938828476e-09	2.143546565018605e-07	0.0003660031715959	0.0001260062638116	1.5877578519783733e-08	1.339583216182578e-07	-9.598787283917123e-05	-7.894025404852771e-05	6.231563709246096e-09	9.213671732188908e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1057.6701623659917	-0.3167056569491251	1118666.172359303	0.1003024731435769	1697.829856727513	-0.0944014284548302	2882626.2223953675	0.0089116296943124	982.8489765707584	-1.713499815217233	2.936081616749491	965992.1107461872	1192.093598004161	1107.8563820553147	1.129886	22.831697	0.0881643748646458	0.057010017406338	0.1332439056	-0.0425025647	0.0927854588	0.157039699	0.1600906677	0.2358725062	0.002365916	-0.1203482462	-0.0380593323	-0.0090830651	-0.1235291845	-0.1240525379	-0.0603546797	-0.0156987528	-0.0033792919	0.0701996937	0.0918173765	-0.1972126399	0.0225712327	-0.0175459555	-0.0445890852	0.0581587351	-0.0294488895	-0.0735193205	-0.0641887738	-0.0024997476	0.0827889676	0.0456579026	-0.1494553459	-0.0058292026	-0.0514507711	-0.1162986934	0.0620756326	0.2049936333	0.0950400205	-0.0490828482	0.1232558517	0.1197606504	0.1343084165	-0.052086917	0.0608338218	0.1828020229	-0.0179499658	-0.0393997749	0.1240590481	0.0448633317	0.0695371297	-0.1666152416	-0.1118142591	0.0132797475	-0.0622397094	-0.0602482736	0.0299718651	0.0363249117	0.0654695391	0.0062084174	-0.0464416119	-0.1767841974	-0.0721045571	-0.0024828786	-0.0257235835	0.0153500833	0.0183103944	0.1520694912	0.1620043819	0.0041947763	0.0307286532	-0.124026149	-0.1099028612	-0.1140354432	0.0108608949	-0.0447350725	-0.1471452108	-0.0584869038	-0.0397384581	0.0045400457	-0.0814891978	0.0448816025	0.2408256225	-0.106927485	0.0039600695	0.1065834254	0.04268535	0.0272038839	-0.1051642395	-0.0683044433	-0.023697405	0.0280281499	0.0708988393	-0.0878535601	-0.0040675023609111	0.0040153741460641	1.6544575456017374e-05	1.6123229532880798e-05	-0.0823046331550756	0.0036658356268049	0.0067740526387915	1.3438350842752115e-05	-0.0482569602107503	0.0230678165276216	0.000532124159352	0.0023287342087819	-0.0010559771324748	-0.0009899946883034	1.1150877043097015e-06	9.800894828689977e-07	0.0005240509286961	0.0001580477571002	2.497909352440384e-08	2.7462937586724493e-07	-9.57233469596964e-05	2.6452587947483665e-07	6.99739409119358e-14	9.162959153166418e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.4453954544747	-3.2247669115170083	1111855.0919951436	10.399121633614945	1694.5589176076446	-3.2709391198684443	2871529.925243592	10.699042725885754	981.0543745819156	-1.7946019888428282	3.2205962983586343	962467.6858863136	1190.2683666841483	1093.9192506937868	1.106903	22.367277	0.0823468016655757	0.0508797300198822	0.1372138918	0.1823302016	0.0139442994	0.0291761907	0.098744756	0.1229302662	0.0790936132	0.1390050148	-0.1024979869	-0.0564427098	-0.0406619729	-0.0917354287	-0.0581068617	-0.0874487502	0.1055154545	0.1680586082	0.0514455306	-0.0385705332	-0.0195810047	-0.0226007214	0.1946654864	-0.0207869678	-0.192310063	-0.0104244401	-0.0044796423	0.1389932051	0.0244065297	-0.0391910576	-0.0599603746	0.1168894944	-0.0038282551	-0.0278890217	0.0840103705	0.0379939141	0.0817759299	-0.0214892865	-0.0431197517	-0.0129207422	-0.0018387054	0.0249962459	-0.1695844115	0.0937547958	-0.0943893706	-0.0052477631	-0.0153022782	-0.2048154268	0.0404081671	-0.0778334798	-0.0030467152	0.1041178865	-0.0168271956	0.0370999117	-0.0520775177	-0.0197102772	0.0700706567	0.0233572744	0.0733390007	-0.1512423154	-0.0676839992	0.1050967642	0.0284733178	-0.0491878618	-0.0297129194	-0.0364767612	0.1742993221	0.0090753325	0.0187065651	-0.0625084638	0.0703257471	-0.071737713	-0.0097401651	-0.034925611	-0.0682422108	0.0893015093	0.018442362	-0.0061586133	-0.1274378011	-0.0813826811	0.1766354212	-0.0493476916	0.1318354196	0.1620697233	0.0488917312	-0.105525766	-0.0582117099	0.0848522361	0.0557952707	0.0646389148	0.0658240966	-0.096900045	-0.0038813325427469	0.0001861698181642	1.5064742307386117e-05	3.4659201195291434e-08	-0.0793348407045471	0.0029697924505284	0.0062940169496158	8.819667199216004e-06	-0.0653326409543382	-0.0170756807435879	0.0002915788728569	0.0042683539740684	-0.0001709439465829	0.0008850331858919	2.9221832873337365e-08	7.832837401299666e-07	0.0003710256936995	-0.0001530252349966	2.341672254576466e-08	1.376600653851952e-07	-0.0002999680991371	-0.0002042447521774	4.171591879200901e-08	8.998086049992506e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.970568569768	-1.474826884706772	1108747.0182741403	2.175114339853882	1695.5282928118688	0.9693752042242068	2874816.19172553	0.9396882865647226	980.7006767547156	-0.3536978271999942	0.1251021529659969	961773.8173871572	1190.2443476278315	1077.9502411241886	1.161884	23.478298	0.0691369504146512	0.0330380823158522	0.0427962783	0.0434504834	-0.0512222814	-0.1676588568	0.0215978477	0.0778349386	0.0633750229	0.0329805679	-0.1767504485	-1.85736e-05	0.1333350435	-0.0170387435	0.0110919201	0.2144771191	-0.0360650007	0.0380992438	0.0834558704	0.0111488804	-0.1314765314	0.0037707209	0.0477325057	0.0887250052	-0.0489300984	0.2027616304	-0.1674404608	-0.0010309036	-0.0162018188	0.0945323241	-0.0277200967	-0.140975059	0.0604467367	0.0702572347	0.0754939825	-0.1822217171	-0.0151893106	0.0897293332	-0.0086213209	0.1199640152	0.1037862936	-0.0309073994	-0.1489664615	0.1108841263	-0.1000979436	-0.0245737594	0.0441209449	-0.035442607	-0.0944118674	0.1113666578	-0.0751804504	0.0585549099	0.0863101957	0.1052273015	-0.0375985257	0.0651525072	-0.1419997431	-0.1888350374	-0.0356860088	0.0808538049	0.0229814775	-0.2970858742	0.1551640771	0.0732258836	-0.0098266851	0.1447299971	0.094852947	0.0972209824	0.0195059809	-0.0653935926	0.0561311524	0.1048525473	-0.0468107245	0.0390524875	-0.0756723147	0.0887587159	0.0735856312	-0.0910436521	0.0754476181	0.0230080846	0.0803247468	-0.0592438898	0.089571178	0.1859744568	0.204987098	0.0663056855	-0.1247240841	0.0306736925	-0.0335444179	-0.201972569	0.0606594461	-0.1054172954	0.0025068274223798	0.0063881599651267	6.284183725595352e-06	4.080858774004756e-05	-0.0675191192371755	0.0118157214673716	0.0045588314625639	0.0001396112737945	-0.0481547839190596	0.0171778570352786	0.0002950787723244	0.0023188832142913	-0.0006019837849869	-0.000431039838404	3.623844773871543e-07	1.8579534229134646e-07	0.0003310290731672	-3.999662053230001e-05	1.5997296540048031e-09	1.0958024728193545e-07	-9.590031913591248e-05	0.0002040677800011	4.164365883461309e-08	9.196871210369862e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
