global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1349.984058163037	1.0430635591758346	1822456.9572943416	1.0879815884805597	2192.20834886855	-2.6365023626794937	4805777.444848973	6.951144708414552	1260.7828389830509	2.9655303955078125	8.794370526680723	1589573.3670741615	1536.5096058393167	1313.6691153572633	1.03297	20.609543	0.0518294212620399	0.03012823640146	-0.1608444322	0.0153210129	-0.0368812543	-0.0135803708	0.1372568833	-0.0044933892	-0.0221558642	0.0252508434	0.0447232531	-0.0742488465	0.1654776535	0.0285561401	0.1414196085	-0.1512856885	0.021217237	0.1795615778	-0.1158779765	-0.1291527188	-0.0737255949	0.0476502364	0.2723824885	0.0613526964	-0.1705590181	0.0887327858	-0.2539011743	-0.1940973742	0.0412522851	-0.1042590058	-0.062584072	0.09665495	-0.0060422973	-0.1375073597	-0.0125113054	0.0906254454	-0.0383632011	-0.0274668186	-0.0090445773	0.05180156	0.0943274688	0.0087163177	0.0879104873	-0.0494384642	0.0033725547	0.0461645345	0.1315439745	-0.064230703	0.0767589387	0.0923633425	0.0763759949	0.1395393121	-0.1570688932	0.0397650348	0.0660682323	-0.2365402974	0.0613854158	0.1579571895	-0.1132620529	-0.0235642038	-0.0584157077	0.0165909377	-0.1287004895	-0.2012474996	0.0380432531	0.0614250681	0.0233995465	-0.0052602104	0.1251686515	-0.0445558225	0.0333845695	-0.033628439	-0.1634755002	-0.0601444456	0.0817906477	0.0672362253	-0.0412672056	-0.0067450085	0.067121627	0.1705277144	-0.0407881234	-0.0469682481	0.0499805538	-0.0373771836	-0.0652701153	-0.1530011996	0.0234126148	-0.2475177906	0.0559981066	0.0395398825	0.0666150482	-0.0039050554	0.1074583966	-0.0028345346	9.33791648094484e-06	-8.65101635412202e-05	8.719668420510126e-11	7.484008395928664e-09	-0.0045972557148701	0.0012088233323907	2.11347601079058e-05	1.461253848932397e-06	-0.0531439134848952	-0.0249865862627346	0.000624329493065	0.00282427554049	0.0004339985362165	0.0001319768141103	1.883547294380647e-07	1.741787946270469e-08	-7.100668445580993e-05	0.0001239591493381	1.536587070464771e-08	5.0419492374069595e-09	-3.09845662401774e-05	-0.0002550140666189	6.503217417354824e-08	9.600433450919412e-10	0.0	0.0	0.0	0.0
1348.9865612878618	-0.997496875175102	1819764.7425352505	0.9950000159840932	2192.158995531607	-0.0493533369426586	4805561.061690145	0.0024357518673755	1258.5172923459843	-2.265546637066564	5.132701564723615	1583865.7751338675	1538.6931246897775	1337.4768140431825	1.023521	20.421034	0.2193281378140939	0.1268687015064561	-0.1237579328	-0.1317979007	-0.0667149644	-0.087179142	0.1202143799	-0.020288366	0.0256608902	0.1099548286	0.0070577567	-0.0708772045	0.1153554071	0.0763372065	0.1165967521	-0.0706796111	-0.0498737761	0.0964477152	-0.0442496003	-0.0912333637	-0.064065353	-0.1730797962	0.023560696	0.0140095284	0.008852884	0.0374923308	-0.1341476853	-0.0981030505	-0.0233982214	-0.0274178028	0.1541146481	0.0960929999	-0.1214517023	-0.1095604988	-0.0057641586	-0.1017720559	-0.0514632134	0.0782559671	0.079254972	-0.0687628204	0.0133337556	0.1520399253	-0.1693143328	-0.0570493341	-0.0468127441	0.1742590723	-0.0336350215	-0.1002815848	-0.0175220253	0.0300875128	0.0971305703	0.0703601622	0.0002663337	0.0465782791	-0.0058970968	-0.0594561526	0.2304753912	-0.0526551455	-0.0731002725	-0.0281541559	0.0029443583	-0.2655649611	-0.0223508066	-0.1441248298	-0.0985327132	-0.0420939044	-0.1916864871	-0.1489452785	0.1371170963	-0.0026829664	0.0547458368	-0.096825494	-0.1087634943	0.0718095083	0.0833185286	-0.0155350021	-0.1627778403	0.1027806003	-0.0659816807	0.0139182274	-0.0511006767	0.040099435	0.0836694943	0.0103977325	0.0781013425	-0.2553634907	0.1955086455	-0.1620960096	0.0319824555	-0.2073217846	0.0755845686	-0.1597161918	0.1033401944	-0.0141533203	-2.3293392246159783e-06	-1.1667255705560818e-05	5.425821223334567e-12	1.3612485569894147e-10	-0.0482639255777002	-0.0436666698628301	0.0023294065121697	0.0019067780569093	0.005848753040837	0.0589926665257322	0.0034801347038162	3.420791213270006e-05	-0.0014259932413143	-0.0018599917775308	2.033456724274064e-06	3.4595694124821857e-06	-0.0004860195777691	-0.0004150128933132	1.722357016162683e-07	2.3621502997485427e-07	2.7153446312254545e-05	5.8138012552431945e-05	3.380028503546734e-09	7.373096466324898e-10	0.0	0.0	0.0	0.0
1347.368718965221	-1.617842322640854	1815402.4648459803	2.6174137809279534	2187.480970852617	-4.678024678990369	4785072.997842307	21.883914897242946	1258.6941309783415	0.1768386323572031	0.031271901893966	1584310.9153593222	1536.0057189250842	1322.5036696045845	0.9968	19.887903	0.1914326398141222	0.111097255989806	-0.0753331642	-0.1628358303	0.0397085405	0.0159198985	0.07712257	-0.0431759904	0.0489167461	0.0181580409	-0.025449778	-0.160766706	0.0398071734	0.0225979279	0.0563298043	0.0316897752	-0.0304484314	0.1470391063	-0.0609597785	-0.0614196436	-0.0111134583	-0.1484792742	0.0587331609	-0.1248792827	-0.0573841713	-0.0066643092	0.0682517673	0.0217290924	0.1350249042	-0.0540164688	-0.0686782839	0.0909394447	0.0965590227	0.0079325325	-0.0586056729	0.0410102475	0.0338891172	-0.047471863	-0.0443788165	0.1773443048	0.1400009209	0.0364388091	0.1309014753	0.049290585	-0.0880048113	0.0642414448	-0.0458664438	-0.1021841882	0.004416255	0.0198833553	0.1364198264	0.0349756212	-0.1257413404	0.1021155292	-0.2403145653	-0.083144561	-0.0838672423	0.0731809767	0.0165870822	-0.1615589796	0.0135493981	-0.0076167509	0.0181394903	0.0463257365	-0.0270580586	0.1909340904	0.0435360471	0.200206442	0.1545556853	0.0288475361	0.0485041595	-0.0935735683	-0.0474191145	0.0635706205	0.1406893815	0.0819188328	-0.0367040992	0.0328332614	-0.0345026547	-0.0241502925	-0.1027549345	-0.1029067169	-0.0629431579	-0.0850392757	0.0848549129	-0.0370621346	0.11737791	0.0613976413	0.1513656449	0.0951268679	0.1557803193	0.0143915546	0.0990808418	-0.0253948054	-0.0100004350754403	-0.0099981057362156	0.000100008701698	9.996211831254896e-05	-0.0202844674235649	0.0279794581541353	0.0004114596186576	0.000782850078599	-0.0232721749495041	-0.0291209279903411	0.0008480284470186	0.0005415941268803	0.000434000791352	0.0018599940326663	1.8835668689416225e-07	3.459577801554245e-06	9.299568788367908e-05	0.0005790152656527	3.352586778589584e-07	8.648197964958657e-09	-2.052021403727005e-05	-4.76736603495246e-05	2.272777891121833e-09	4.210791841353749e-10	0.0	0.0	0.0	0.0
1350.399025709417	3.0303067441959683	1823577.5286369424	9.18275896391957	2194.481600056524	7.00062920390701	4815749.492986641	49.0088092505957	1258.3716430664062	-0.3224879119352408	0.1039984533443516	1583499.192073647	1535.6992511002263	1339.1947778700985	1.066575	21.280018	0.0275659090458303	0.0150887455515992	0.06941998	-0.0184167192	0.0914861362	0.0387801579	0.0676238041	-0.0334294323	0.0857460627	-0.0303893877	0.0624791114	-0.1318425371	0.0592986126	0.0464029968	0.0344043263	-0.0691332123	-0.0649227905	-0.0325723513	-0.024725455	-0.0525133217	0.0922644928	-0.2551151203	-0.0015962608	-0.0028570375	0.0810939895	-0.0673044071	0.1251979663	-0.073617917	-0.1331465105	0.1256880667	0.1051669892	0.0122193126	0.1600023064	0.1077703887	0.0324966987	0.1656492993	-0.0501569413	-0.008034339	0.0175820219	0.0516965788	-0.112762578	0.017423301	0.1794412179	-0.0006933682	-0.1033868854	-0.0207763522	-0.050488019	-0.0891508834	-0.1200736762	-0.1152573408	0.1024995349	0.0356207923	-0.0332751082	0.1720768111	0.0293015544	0.0764565965	-0.075577768	-0.1668645882	-0.0718681768	-0.0933598052	-0.1630262021	0.0679677995	0.094196715	0.0409411938	-0.0338715834	0.0041431271	-0.0960383031	-0.0344540635	0.1459251378	0.0389426428	0.0516739639	-0.0785941943	0.0956659292	-0.0245377893	0.0655594306	0.1675129426	-0.0145880675	0.0929804507	-0.0618996571	-0.1106918313	-0.1291377191	-0.0456860872	-0.0487211004	-0.0552715082	0.0286884918	-0.0768533911	-0.0218630228	0.0914436751	0.0962087373	-0.0700203374	-0.0624409604	-0.049267366	0.0946861568	-0.0364975928	5.029950155233109e-05	0.0100507345769926	2.530039856412957e-09	0.0001010172655371	-0.02007625351618	0.0002082139073848	0.0004030559552459	4.335303122848714e-08	-0.0232661682712773	6.006678226800483e-06	3.6080183320318986e-11	0.0005413145860273	0.0002940011868539	-0.0001399996044981	8.64366978715018e-08	1.9599889259624437e-08	-5.7995035949387486e-05	-0.000150990723833	2.2798198683633374e-08	3.363424194770746e-09	3.450853529608368e-05	5.502874933335373e-05	3.0281632531930787e-09	1.190839008281053e-09	0.0	0.0	0.0	0.0
1351.4176337073911	1.0186079979741862	1826329.6206952843	1.0375622535369795	2195.8491602911467	1.3675602346229423	4821753.534751334	1.8702209953219573	1260.7054959313343	2.333852864928076	5.446869195132988	1589378.3474714716	1538.0485814346034	1343.1165652251125	1.027878	20.507957	0.0440638173227519	0.0195051545745891	0.1155237464	0.0707840213	-0.0608678636	0.0062570841	0.0177776777	-0.1606196545	-0.0106072186	-0.0539040917	0.1006718379	-0.0509519067	0.0211447873	-0.0407966165	-0.0035934241	0.1717013081	-0.0032204501	-0.1386700597	0.0574356773	-0.0848361859	0.066090278	-0.0646716147	-0.1199205976	-0.0096794534	0.0248378902	-0.2183315614	0.1328858011	0.0973592723	-0.0848340599	-0.1522457576	0.0110509062	0.1935698672	0.1297611182	-0.1828147834	0.0003416462	-0.1019361693	0.0246974411	-0.0175559948	0.1033938016	0.2017250584	0.0908372891	-0.0172872476	-0.02103238	-0.0761916587	-0.1451805497	0.0136669341	0.0684906361	-0.0520407329	-0.1620947853	-0.0415026208	0.0470359496	-0.1767740811	-0.0099599174	0.0230824388	-0.0851876428	0.1096884745	-0.1231978328	-0.1313638895	0.12542976	-0.1707399579	0.0270589412	-0.0056409831	0.0266169215	-0.1190957862	0.0892118466	-0.0081982608	-0.1496549554	-0.1210291034	0.1771993396	0.084384967	0.0851993631	-0.0024959947	0.0829772652	-0.1679407511	0.0375516089	0.0723003024	0.016347807	0.0811869504	-0.1167850969	-0.1477059075	-0.0399101274	-0.0517005344	-0.0925256031	-0.0618936282	0.0520292796	-0.0341775267	-0.1359974558	0.1753810406	-0.024380142	0.0512475885	-0.0130049125	-0.0720712932	0.0901621419	-0.0474010431	-0.0067273799404716	-0.0067776794420239	4.525764086345967e-05	4.593693861883383e-05	-0.0103916200827001	0.0096846334334799	0.0001079857679431	9.37921247408767e-05	-0.0318916312117139	-0.0086254629404366	7.439861093684521e-05	0.0010170761413439	0.0004170025468871	0.0001230013600332	1.73891124110328e-07	1.512933457001689e-08	0.000119990843022	0.0001779858789713	3.167897311321739e-08	1.4397802409130245e-08	-4.4025055835559645e-05	-7.853359113164332e-05	6.167524936032127e-09	1.9382055413241446e-09	0.0	0.0	0.0	0.0
1351.4535943386122	0.0359606312210871	1826426.8176507545	0.001293166997819	2196.7770868937173	0.927926602570551	4825829.569501246	0.8610477797581254	1261.6374877671064	0.9319918357721236	0.8686087819458929	1591729.1505392955	1539.079871752866	1322.1075627184794	1.026197	20.474422	0.1163647857245103	0.0635794177000207	-0.0564983683	0.1231142509	-0.0693818633	-0.0408645634	-0.125220444	-0.1729717471	-0.0518180477	-0.0906777116	0.0799346568	-0.0437399685	0.1486238945	-0.0355105799	-0.1248119816	0.1404885889	0.0723985175	-0.1482961795	0.044610678	-0.1302877518	-0.0040981942	-0.0878482829	-0.1627718902	-0.0869171928	-0.0404984969	0.2716109025	0.1208490288	0.1417770772	-0.0117986732	0.2075312588	-0.0276031922	0.0684559246	-0.0515292148	-0.0900770341	0.2354719968	0.1650185309	0.1022002754	-0.0871129372	0.0097677868	0.0336910954	0.0125098611	0.0723581857	0.1973747694	-0.0678822593	-0.1197975902	-0.0044915313	0.1107804137	-0.1102984201	-0.1562722143	0.0543177852	0.0262094208	-0.0956169579	0.0649501939	0.200305634	-0.0384000807	0.0974524659	-0.1812356731	0.0566348293	-0.1150468426	-0.2313980323	0.1170348588	0.0389245644	0.0296602121	0.0833071702	0.0720143668	-0.2166764481	-0.0092909816	-0.0249338155	0.1792515518	0.0823983224	0.0898388747	-0.0202532416	0.0161338381	-0.1564897851	0.0280922275	-0.0578482083	-0.1135086106	0.0277156062	-0.1542968984	-0.1950888351	0.0190664335	0.122933714	-0.127603401	0.0060736842	0.0687565876	-0.0085270982	0.070448586	0.1869206957	-0.0082272541	-0.0992059024	-0.1086418226	-0.094223088	0.0855149763	-0.0580456054	0.0001269935904701	0.0068543735309417	1.6127372020487473e-08	4.698243650167419e-05	-0.0306874044784279	-0.0202957843957278	0.0009417167936226	0.0004119188642378	-0.0050093312532695	0.0268822999584444	0.0007226580510557	2.5093399604982576e-05	-0.0005479939225459	-0.0009649964694329	3.0029733914724185e-07	9.312181860181548e-07	0.0003900089976833	0.0002700181546613	7.290980384669377e-08	1.5210701827393232e-07	-3.239312314193103e-05	1.1631932693628611e-05	1.353018581891062e-10	1.0493144268883079e-09	0.0	0.0	0.0	0.0
1352.4253918082147	0.9717974696025068	1829054.440407603	0.9443903219258348	2196.113143976184	-0.6639429175334044	4822912.941144959	0.440820197742769	1261.2522615335756	-0.3852262335308296	0.1483992510003492	1590757.267223559	1537.3385944681856	1321.344894370841	1.010794	20.167103	0.0893819286270962	0.0517550858116136	-0.1293127236	0.0114908073	-0.0453637144	-0.1608227931	-0.0564803712	-0.0692853647	-0.0160964218	-0.0386972755	0.0292052862	0.0645031698	0.2111945325	0.0905421923	-0.0502015482	0.0831890398	0.2525870324	-0.1921353963	0.0204083616	-0.1471080828	-0.067895639	-0.1627840301	-0.0687146501	-0.1019655976	-0.1055745351	0.1052764482	0.0189896879	0.1971250619	-0.0209224913	0.0871422206	0.0813164695	0.0529609522	0.0803080472	0.1551179476	0.1303259448	-0.0482405571	0.1150089098	0.0664918925	-0.2374648629	-0.0771848147	-0.2109607023	0.1053383432	-0.0125964279	0.009334473	-0.0680464478	-0.0221938107	0.1069011473	-0.1444419529	-0.0187763203	0.136850183	0.0568918274	0.034629433	0.1204535381	0.2624388528	0.1546589269	0.1600926475	-0.1799184572	0.0193046185	0.0946414844	-0.1108889479	0.060208423	-0.0083053787	-0.0006242508	0.1053176661	-0.030412848	0.0344880366	0.0959706913	0.0310631547	0.1894091177	0.0616508256	0.037908092	-0.0455990468	-0.0412705486	-0.1207686753	0.1452013178	-0.0370542562	-0.1134707628	-0.1137851441	-0.106767309	-0.0908132409	0.0086613502	0.0955447222	-0.111691169	0.0198149744	0.1343085078	0.0055733644	-0.2848934985	0.1021687316	-0.0272625123	-0.1252968752	-0.1671729672	-0.0121923935	0.0807510076	-0.0683731426	1.816128087739344e-05	-0.0001088323095927	3.298321231075766e-10	1.1844471611282728e-08	-0.0148902329059978	0.0157971715724301	0.0002217190359948	0.0002495506296887	-0.0325674878411561	-0.0275581565878866	0.0007594519945224	0.0010606412642838	0.0001929924045223	0.0007409863270682	3.724606820329908e-08	5.490607369020215e-07	0.0002940047089083	-9.600428877500002e-05	9.216823463193594e-09	8.643876886025422e-08	4.897162415860519e-05	8.136474730053622e-05	6.6202221032801164e-09	2.3982199727316834e-09	0.0	0.0	0.0	0.0
1351.556603417869	-0.8687883903457987	1826705.2522424464	0.7547932671996439	2199.652287801107	3.5391438249230305	4838470.187228643	12.525539013490818	1261.2271562996557	-0.0251052339199304	0.0006302727701744	1590693.939787716	1539.9107792973	1325.6932362887128	1.016899	20.288914	0.0443391330768017	0.026118510886359	-0.0799546207	-0.098919574	0.0647579276	-0.1649294479	-0.0324160327	0.0478331145	-0.018970471	0.0881646314	-0.0637543242	0.1940111736	0.1184214118	-0.0376964892	-0.0290903176	0.1396874386	0.143368761	-0.2093753028	-0.111859843	-0.1446918115	-0.10072277	0.0041630196	-0.1512894287	-0.0716837632	-0.0041129882	0.1525462438	-0.0656528328	0.0407662552	-0.0491698661	-0.0642383446	-0.0753498948	-0.1524190391	-0.0872537195	8.29074e-05	0.0612024296	0.1119367387	0.0541940413	0.0337437363	-0.1500470198	-0.1099785179	0.0962053497	0.1791062383	0.1479263196	-0.0202457707	0.0002864051	0.0284487528	-0.0007276941	-0.1433072614	0.0936637019	0.1321775201	-0.1443981095	-0.0149135298	0.2203238869	0.054520641	-0.011765061	0.0231329991	-0.0284322592	0.2212928926	-0.0325552259	-0.0952229175	0.2138957186	-0.0069170188	0.0255578577	0.0747348529	-0.1789344717	0.107013045	-0.0134040016	-0.1240735298	0.1410853948	0.0189797971	0.0003553342	-0.0777079916	0.0205016234	-0.0536984555	0.1544306504	-0.0519267342	0.0547425329	-0.2859391773	-0.0135895051	-0.0050019921	-0.091109611	0.0264500148	-0.1366327243	-0.0336539723	0.1499929103	0.145036697	-0.2382826631	-0.0425279975	-0.0265855288	-0.1636166001	0.0875083792	-0.0175904818	0.0758767427	-0.0783272495	-2.064136327817323e-05	-3.880264415556667e-05	4.2606587798151827e-10	1.505645193463532e-09	-0.006354984150505	0.0085352487554928	4.038582355316976e-05	7.28504713181414e-05	-0.051930758267197	-0.0193632704260409	0.0003749362415919	0.002696803654206	0.000193000126709	7.72218670001064e-09	3.7249048909690066e-08	5.963216742982122e-17	-1.7993705725860565e-05	-0.0003119984146341	9.734301073422958e-08	3.237734457488673e-10	6.50017123599942e-05	1.6030088201389017e-05	2.569637277443114e-10	4.225222609731423e-09	0.0	0.0	0.0	0.0
1352.9294123947102	1.37280897684127	1830417.994922696	1.884604486895975	2189.540544288746	-10.111743512361045	4794087.795084258	102.24735685977568	1262.3104491153006	1.0832928156448816	1.1735233244278154	1593427.669945672	1538.3803463928382	1335.988643051991	1.282476	25.587637	0.1773815451852265	0.0869779284300504	0.1407560767	-0.0771431612	0.1218209876	-0.1554506078	-0.163975372	-0.1401977795	0.2516365349	0.1787468515	0.0136624617	-0.0360627016	0.0721172775	-0.2295872534	-0.1357013119	0.0646345424	-0.0221173333	-0.0911070146	0.2638323972	-0.2628983887	0.1214049439	-0.0570435711	-0.036365341	0.0810108955	0.0468417618	-0.0112654753	-0.0449570757	-0.123169514	0.1773016357	-0.1541495568	-0.1595356352	-0.0978661485	-0.0115046412	0.1311445247	-0.2108128191	0.0654227407	-0.0443966034	-0.0754186117	0.2013480323	-0.0569105865	-0.112549058	-0.1180306339	0.2228650421	0.076937191	-0.2283202018	-0.0222649035	-0.0646226019	-0.2742627501	0.0441821025	-0.0108433634	-0.1207545321	-0.050414457	0.1177608336	-0.1335133338	-0.0274794896	-0.0669608157	0.0234552198	0.1224008178	-0.0740876941	-0.0211793763	-0.3464376877	0.1078991769	-0.0496421167	0.1224016728	-0.2660319242	-0.0188207078	-0.0081294562	0.0771583958	0.2861235387	0.2069938661	-0.0843595565	0.131012721	0.0878138129	0.0640807875	-0.0119220104	0.0629804741	-0.0494340552	-0.0811654285	0.0597580299	0.0274431722	-0.1134781241	-0.0804174348	0.1276447708	-0.069318666	0.1193644059	-0.0149854413	0.166626473	0.0269486788	-0.161321545	-0.0860212001	0.2149151867	0.2555203838	0.0708988393	-0.0878535601	0.000199792564743	0.0002204339280211	3.9917068926585846e-08	4.8591116622843786e-08	-0.0550820878485467	-0.0487271036980417	0.003034036401755	0.0023743306347997	-0.0071746044759066	0.0447561537912904	0.0020031133021896	5.147494938569902e-05	-0.0006675914217252	-0.0008605915484342	4.456783063610739e-07	7.40617813236374e-07	0.000389843437613	0.0004078371433388	1.663311354868023e-07	1.5197790584992102e-07	0.0004701300959444	0.0004051283835844	1.6412900718571348e-07	2.210223071126908e-07	0.0	0.0	0.0	0.0
1353.0292464941615	0.0998340994513	1830688.1418685585	0.009966847413252	2201.7487084209056	12.208164132159707	4847697.375033126	149.03927147775082	1260.365283125538	-1.945165989762472	3.783670727728618	1588520.646908118	1539.9794487882637	1356.6520445678302	1.382357	27.580427	0.1561705974410094	0.0774267667535812	0.1357953849	0.0386342668	-0.0855904414	-0.0810684944	0.1046617863	-0.1647395377	-0.0099918947	-0.045432031	0.1364920294	0.009500832	0.1192173619	0.0164554063	-0.0669049024	0.0627225599	-0.081099518	-0.1904972953	-0.0902481672	-0.1749150429	0.1441085936	0.0448776005	-0.0585827112	0.0286757908	-0.1572512754	0.1119874461	0.0218020478	-0.0421084462	0.0327824467	-0.0259246892	-0.106744233	0.001261576	-0.1315615555	0.0815756071	0.1388666596	-0.0703163823	-0.191649135	-0.171077471	0.0384423315	0.1091519122	-0.1095131355	-0.0167430864	-0.1499953086	-0.0520684834	-0.1698821223	-0.00407341	0.1426908417	-0.0806093426	-0.0574733914	-0.0544839808	-0.0947879912	-0.055964131	0.1522918355	0.0269048127	-0.0657792969	0.0491405705	0.1203212147	-0.0354394457	0.0139446618	0.0200346883	-0.0561719441	0.0879656795	-0.0259193378	0.1164609843	0.2241663725	0.1255892551	-0.0511318054	-0.3617598325	0.1388732685	0.091531145	0.0691606415	0.0025873529	0.0298632393	-0.1277299753	-0.059539016	0.0740053178	0.1384438438	0.0317558423	0.0724670327	-0.0111557729	-0.1124832161	0.0109512134	-0.0002143119	-0.074955693	0.0249287316	-0.0417125762	-0.0228943139	-0.0414049524	0.0420305025	0.052282552	0.0704232457	-0.130949843	0.0658240966	-0.096900045	-0.0107653421682272	-0.0109651347329702	0.000115892591999	0.0001202341797121	-0.0101696358134404	0.0449124520351063	0.000103421492578	0.0020171283478057	-0.0366899157853595	-0.0295153113094529	0.0008711536016939	0.0013461499203367	0.0001680441783525	0.0008356356000777	2.8238845878166837e-08	6.982868561172178e-07	-0.0001899606165216	-0.0005798040541346	3.361727411909181e-07	3.6085035829266375e-08	0.0004700157628871	-1.143330573000071e-07	1.30720479915667e-14	2.2091481736234266e-07	0.0	0.0	0.0	0.0
1349.5762651228038	-3.452981371357737	1821356.0953828164	11.923080350943556	2199.561227909033	-2.187480511872764	4838069.595320692	4.785070989823128	1262.0479675551592	1.6826844296210766	2.831426889689208	1592765.072410108	1539.0466983752003	1345.0374592664452	1.069198	21.332363	0.0544576087228595	0.0363600887767329	0.0695469898	0.0433280025	-0.1831372256	-0.0293904586	0.0198343676	-0.1440474309	-0.1093564355	-0.0199103648	0.0190224492	0.0195838934	0.0097814804	-0.0610172262	-0.0494589984	-0.0417796222	-0.006729139	-0.0659938996	-0.1840758314	-0.1553642413	0.085011131	0.1253032725	-0.0846390376	-0.080480685	0.0894602279	-0.1133554959	0.0641660642	-0.1936134829	0.0196466697	0.1285198891	-0.0788304192	0.0939977533	-0.115229054	-0.1357399859	0.0164655395	-0.0300630096	0.1098988042	-0.0145202262	-0.1113380109	-0.0444875573	-0.1325033998	0.1182246799	0.0399470519	-0.0233611384	-0.092889263	0.0379430926	0.1580266	0.0392632991	-0.0522133369	0.0109210855	-0.1360554683	-0.0370592182	0.0102396491	-0.0618598412	-0.1301149082	-0.0003017778	0.174843711	-0.0666862695	-0.0995984896	-0.0648329257	0.1661820781	0.1601653388	-0.0754552021	-0.0647866577	-0.1025929037	0.0666740179	0.1175816897	-0.114882211	0.0360873062	0.0645916194	0.0910448342	-0.0130633767	0.0355156987	-0.1851977216	-0.0570786599	-0.0461369803	0.1500804481	-0.1180693953	0.0806376027	-0.0448661493	0.0308030714	-0.0350770991	0.1218114299	-0.071502215	-0.0414350983	0.2374212061	-0.0263991885	-0.0284690854	0.0586909696	-0.0079163075	0.0803475364	0.030167527	0.0606594461	-0.1054172954	-0.0066135148250197	0.0041518273432075	4.373857834075535e-05	1.723767028780545e-05	0.02062492269647	0.0307945585099104	0.0004253874362353	0.0009483048338202	-0.0383976964979311	-0.0017077807125715	2.916514962231555e-06	0.0014743830963472	0.0001810773011311	1.30331227786e-05	3.2788988984923075e-08	1.6986228936206214e-10	-0.000189926500246	3.4116275600008584e-08	1.1639202608157409e-15	3.607207549569383e-08	0.0008130173669763	0.0003430016040892	1.176501004077643e-07	6.609972390050757e-07	0.0	0.0	0.0	0.0
