global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
839.1001326801141	1.865743458626412	3.480998653407245	704089.0326637852	1256.042478288923	-2.746494697535809	7.543233123592314	1577642.7072661794	805.3762300302133	-0.3445338026767786	0.1187035411869213	648630.8718976789	919.9452180061631	868.4288352153023	1.238134	25.18091	0.1319706910268192	0.0755161644799551	-0.171819183	0.0291691184	0.1606770638	0.0015070468	-0.2754389695	-0.0683713213	0.0947609519	-0.093158992	0.080179122	-0.0352947241	-0.0970382277	0.0960833878	0.1565652021	0.0164683958	0.1525582495	0.0472827222	-0.0675508083	0.0181961819	-0.0730740572	0.039293093	0.2680258081	0.1149992704	0.1987281717	0.0997438754	0.0605563344	0.0953180651	0.1289505503	-0.0429944324	-0.0658710173	0.0476421124	0.117586546	-0.0437709613	-0.114853839	-0.0345665987	0.0611751756	-0.0809554202	0.0970866657	-0.2100848612	0.043180168	-0.1239220626	0.0970889128	0.0683092245	-0.1904875431	-0.1515119897	-0.0226795313	-0.0154498726	-0.0852687312	-0.0380191802	-0.0468912224	0.0956220947	-0.0084429524	-0.2532664082	-0.0150438388	0.0298848956	0.1568622284	0.1227532427	-0.0389617925	-0.218911654	0.1953532569	-0.027273663	-0.0065232643	0.0940911902	-0.1415186812	-0.0656519519	-0.0897603532	-0.0175724222	-0.0763962632	-0.1561705324	0.0748488846	-0.0779725923	-0.1674968991	-0.130266942	7.86668e-05	-0.0722607902	-0.0638607257	0.051907097	-0.0064492481	0.0435660151	0.0159796645	0.1489095402	0.0703918186	0.1460004684	0.1033401944	-0.0141533203	0.0001838307680799	-2.98900436206e-05	3.3793751292845986e-08	8.934147076413705e-10	-0.0124354065103631	-0.017169442197172	0.000294789745362	0.0001546393350779	-0.0282059917040271	-0.0677735511704752	0.0007955779680076	0.004593254238257	-0.0003949997991308	-0.0006899997952433	1.5602484131337233e-07	4.760997174359338e-07	2.665530196566124e-08	-0.0001149733712552	7.105051228805839e-16	1.3218876097793948e-08	-0.0001349999050904	-0.0001349829858123	1.822497437441701e-08	1.8220406458828183e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.3383617131504	1.2382290330363048	1.5332111382540226	706168.5621667417	1251.710040606661	-4.332437682261798	18.770016270681975	1566778.025755529	807.0718002523878	1.695570222174524	2.874958378324965	651364.8907626302	920.9673787182523	876.7973320665699	1.174763	23.892084	0.0548500868362067	0.0332535717391325	-0.0856800311	-0.1267348463	0.046199097	-0.150795517	-0.1513690649	-0.2376036064	-0.0152942917	-0.1504036167	-0.0442925259	0.0938117474	0.0414473675	0.0825575931	0.0300269863	-0.1700549093	0.1784522539	0.1265683128	-0.0789295304	0.0644033046	0.0792910316	0.26635134	-0.1067497656	0.0053576363	0.0674645502	-0.0056500009	-0.0910530513	0.0533911259	-0.1057435775	-0.0914820176	-0.103804471	0.1870844008	0.1556616348	0.0229095109	-0.228980243	0.0459747041	0.0737459421	0.0419759453	0.111565887	-0.1134786037	-0.065922005	0.0029885458	0.1646151719	0.2578122975	-0.0436641155	-0.0959411884	0.0207910493	0.1154641522	-0.1065394001	0.011524729	-0.1713164167	0.3477694286	0.0307314287	0.1060992266	0.169276703	0.0051806194	0.1990553264	0.1839014538	0.1206514461	0.0258565361	0.1334004574	0.1358273871	-0.037473054	-0.0760161255	-0.0046816682	-0.1296076188	-0.0910488098	0.0019868774	0.1394510215	-0.1297824938	-0.1173502773	0.0435203229	-0.2492911768	0.0455673812	0.0206310337	0.1009525216	-0.1475914614	0.0617081948	0.116259058	-0.0439390649	0.0374617208	0.070954511	-0.1309207217	0.1338416084	0.0990808418	-0.0253948054	0.0002247687904315	4.09380223516e-05	5.0521009152039574e-08	1.6759216740601012e-09	0.0176831108367707	0.0301185173471338	0.0009071250871895	0.0003126924088655	-0.0412971342381638	-0.0130911425341367	0.0017054532962849	0.000171378012849	-0.0004129998759404	-1.8000076809600025e-05	1.705688975267858e-07	3.2400276515150064e-10	7.900011246286809e-05	7.897345716090243e-05	6.241017769145806e-09	6.2368069359448915e-09	1.6339590791232105e-08	0.0001350162446811	2.66982227224917e-16	1.8229386327811298e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.3733540907184	0.0349923775679599	0.0012244664878586	706227.3742656839	1258.604680496427	6.894639889765813	47.53605920954994	1584085.7417675129	805.2350542411089	-1.836746011278933	3.3736359099490705	648403.4925786816	922.580763562035	881.1933733896556	1.057215	21.501404	0.1075148802970918	0.0685464383662355	0.00417101	-0.1609688263	-0.0470252625	-0.0983602624	0.1018648417	-0.1587594489	0.0073051588	0.0127250601	-0.0955480984	0.1402975056	-0.038362882	-0.1069116595	-0.1655146524	-0.0737641901	0.0589833379	-0.0655074297	0.1075822672	0.023518522	-0.0193628716	0.001916331	-0.077659893	0.0547521524	0.0586610467	0.0846273201	0.1046138153	-0.0297086958	-0.1036297472	0.205742654	0.0513441507	-0.2314390761	-0.0389663441	-0.0086875418	-0.0739511425	0.0914397096	-0.0407837072	-0.0278955151	0.1078965126	0.0043810446	-0.1322954336	0.0326309007	0.0512777304	0.1055374676	0.0586641226	0.0247842056	0.1423282391	0.1095798987	-0.0964428781	-0.0633216473	0.0038639029	0.0113692132	0.0826471515	0.0075468786	-0.0886272111	0.0903432041	0.1232709427	0.0604546559	0.163442063	0.0722308525	0.0363589066	0.1858394193	-0.0242033297	-0.1024269563	-0.0241642401	-0.1211275147	-0.0472365992	-0.0736402337	0.082038623	0.0999927233	-0.1175766259	-0.0019560242	-0.1050511327	0.0764067219	-0.0008765197	-0.0487580301	-0.2513746685	-0.0614512959	-0.0804985244	0.0297170388	-0.0901215287	0.1099565538	-0.0128481463	-0.0892446494	0.0946861568	-0.0364975928	0.0002030654471809	-2.170334325060001e-05	4.1235575838778895e-08	4.710351082533651e-10	0.0111710801714366	-0.0065120306653341	4.240654338625169e-05	0.0001247930321966	-0.0017668093307747	0.0395303249073891	3.1216152113125434e-06	0.0015626465872837	0.0007370001235814	0.0011499999995218	5.431691821589989e-07	1.32249999890014e-06	-1.3510970120478303e-11	-7.900012597383821e-05	1.825463135964575e-22	6.241019903882306e-09	3.7464069119110676e-11	-1.6302126722112998e-08	1.403556474961503e-21	2.6575933566383057e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.5056748799846	0.1323207892661457	0.0175087912720157	706449.7895054583	1260.5773553804318	1.9726748840048456	3.891446197983532	1589055.2688979234	807.7099017023081	2.4748474611992606	6.124869956204425	652395.2853079522	922.5589968557576	872.0308380385139	1.328353	27.015753	0.1191710094808023	0.0607539889110329	0.1495926897	-0.0266665542	0.1335342915	0.1646589168	0.1824261222	0.0258248833	-0.0825860679	-0.1056966984	-0.0450149083	0.0777429409	-0.0010834984	-0.1761287397	0.1323597934	-0.0521625556	-0.1065992066	-0.0346173895	-0.1896550036	-0.0907158529	0.036471323	-0.0863240555	-0.2437389808	0.0029983518	0.0175965159	0.0705049194	0.0455167147	-0.050380075	0.0117160674	-0.0075680068	-0.0153246675	0.0534250425	-0.020888647	0.0178279808	0.1350431817	0.2207254358	-0.066769425	0.0496161365	0.1637585287	0.17947888	-0.0353191348	0.0368972416	-0.1198256696	0.0729916035	0.0134941315	-0.2399616746	0.1313860426	0.0408635744	0.085170359	-0.0992182731	-0.0566579874	0.0082783617	0.0549833305	0.0024946509	-0.0569883426	0.0786263972	0.0190238975	-0.0652834079	0.1297575699	0.0201392775	-0.1587405435	0.0313383185	-0.0277643304	-0.0861376653	0.0613109287	-0.1396645598	-0.1641050188	-0.0488468984	-0.1973374805	-0.0864124232	0.0521189918	-0.0896116085	-0.0456274113	-0.0273999791	-0.1582559288	-0.0506195555	-0.1860910886	0.0023240732	-0.2394342662	-0.0958856838	-0.1191521666	0.0882794184	-0.1169859614	-0.0438505983	0.0901621419	-0.0474010431	0.0030839404681586	0.0028808750209777	9.510688811146285e-06	8.299440886493263e-06	-0.0117151023589059	-0.0228861825303424	0.0005237773508121	0.0001372436232796	-0.0380197242312476	-0.0362529149004729	0.0014454994306201	0.0013142738387809	-0.0002039997165456	-0.000940999840127	4.161588435068514e-08	8.854806991190395e-07	0.0002020002693539	0.0002020002828648	4.080410881904815e-08	4.0804114277487546e-08	2.0655052384842298e-08	2.0617588315723187e-08	4.266311890205795e-16	4.250849479566453e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.2234000125194	0.7177251325348379	0.5151293658721506	707656.8087286232	1261.5963457520656	1.0189903716338904	1.038341377482574	1591625.3396149655	806.9901541947679	-0.7197475075402053	0.518036474610338	651233.1089672953	924.1482832522792	863.2569639880444	1.35089	27.474108	0.0935610563302195	0.0530625034112382	0.090846126	0.1297177729	-0.0544970638	-0.1452916366	0.0924501652	0.1446821475	0.0888525367	-0.0185133458	-0.0832823673	-0.096733764	0.0110528225	0.0511445908	-0.1243241929	0.0732812217	-0.1182343161	-0.0097794379	-0.0101229452	-0.013155429	0.1841759768	0.0933975852	0.0881944969	-0.1158296985	0.093373513	-0.0961696928	-0.0586375614	-0.0173603803	0.0811536872	-0.0272413432	-0.0389545175	0.0193767329	-0.3361214847	0.0184013961	-0.1801027479	-0.0636866013	-0.0459641369	0.2162279284	0.0310100787	0.1071409825	0.1381932028	-0.0341593086	-0.0646128516	0.017716246	0.0686051457	0.1850073618	-0.0341316673	0.0954553912	-0.1090610819	-0.2002440912	0.0018236714	0.0830654096	-0.2047423453	0.0275843533	0.10537955	0.0893344494	-0.0003287395	-0.125262684	0.1032166699	0.0163134569	-0.0850975616	-0.1718768659	0.1220292124	0.0989292921	0.0257273994	-0.1301356265	-0.040223555	-0.1108756862	0.1263491875	0.0076893868	-0.0890215515	-0.169781497	-0.1163064049	0.0089130527	-0.0395490465	-0.045310746	-0.0864449408	0.0005753119	-0.0372338856	-0.0016685819	-0.1373446176	0.0081203343	-0.0758539962	-0.1515462651	0.0855149763	-0.0580456054	0.0001550859231969	-0.0029288545449616	2.4051643573834773e-08	8.578188945542805e-06	-0.0162202965821904	-0.0045051942232844	2.0296774989516023e-05	0.0002630980212142	0.0007088564863266	0.0387285807175742	5.024775182072932e-07	0.0014999029643976	-0.0008220000350702	-0.0006180003185246	6.756840576554101e-07	3.8192439369650717e-07	5.25572994014567e-08	-0.0002019477120544	2.762269720374361e-15	4.0782878404046656e-08	-0.0001279998512565	-0.0001280205063088	1.6383961921686124e-08	1.6389250035583228e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.1035994176453	0.8801994051259499	0.774750992784076	709138.4721521541	1265.5018812610258	3.905535508960156	15.253207611748666	1601495.0114751954	808.0873885985674	1.0972344037994617	1.2039233368811602	653005.227612052	923.5672258711952	875.3556162839009	1.37454	27.955097	0.0836971581777493	0.0523972404146872	-0.1803528327	0.0767768272	0.1419344653	0.0295485089	-0.1829288559	0.1623260377	0.0260496105	-0.0123390101	-0.068266243	0.0763153756	-0.1241361076	0.0194399793	0.0311819106	0.1921878688	0.0840316192	0.1321920064	-0.1446557247	-0.1273761428	0.0322687045	-0.0652921024	0.0227238316	-0.0140362427	0.1132056458	-0.0212358681	0.1366469733	-0.0015931476	0.1971671538	-0.01104552	-0.0408369882	-0.1225151028	-0.0249846111	-0.0441751643	0.0521789335	0.0312168814	-0.0493599342	-0.0266373068	0.2037054703	-0.1634868465	0.1291348592	-0.0673005452	-0.0231158332	-0.0515881802	0.0816053741	-0.1486322102	-0.047505201	0.0704915963	0.071507499	-0.0958740014	0.0439142887	-0.0962694237	-0.0688563013	-0.1135060994	-0.0338694863	-0.1733786894	-0.0172745884	0.0154142051	0.0778056254	-0.1093806959	0.145542952	-0.0628524832	0.0532061018	0.1575396902	0.1312759002	-0.0534040001	-0.0876114111	-0.0766826079	-0.1345355672	-0.0950076355	-0.0519007749	-0.0489538458	-0.1032368944	-0.1441265455	0.0269454656	-0.0581118851	-0.0500439081	-0.149868899	0.0518975492	0.1372357341	0.0317386881	-0.1100300628	0.0249841224	-0.1243453201	0.0807510076	-0.0683731426	0.0001985318642852	4.344594108829998e-05	3.9414901136557074e-08	1.8875497970480328e-09	-0.0057361998610758	0.0104840967211145	0.0001099162840576	3.290398884620603e-05	-0.0427581351251404	-0.043466991611467	0.0018282581193797	0.0018893793597513	-0.0003559999586689	0.0004660000764013	1.267359705722585e-07	2.171560712060175e-07	5.560885085742484e-12	-5.255173851637097e-08	3.09234429368332e-23	2.761685221093027e-15	-1.3147269731228484e-12	0.0001279998499417	1.7285070138567672e-24	1.6383961585116414e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.8515538505965	-0.2520455670488672	0.063526967868985	708714.0387206638	1257.06835585915	-8.43352540187584	71.12435070408506	1580220.8513024263	807.1093921814783	-0.9779964170891162	0.9564769918391486	651425.5709475552	924.1433862875436	893.5435452404764	1.369135	27.845181	0.0463188666045245	0.0255999067157483	-0.0902625091	-0.16355398	-0.0833109043	-0.1895401155	-0.0347940647	-0.1318349658	0.0318436761	-0.0284277396	-0.1650913135	0.161564972	-0.0011338421	0.1392477136	-0.0126052507	-0.0840152094	0.0887393982	0.1465502256	-0.0145189315	0.0811423659	-0.0380366698	0.1250961771	-0.09531676	0.1681218703	0.1909294386	-0.1019374763	0.2071856674	0.0002062232	-0.1454557909	0.0270918496	0.049263562	0.0214439541	-0.1416898724	0.0357327206	-0.0182242455	-0.0798151581	0.1253827452	0.1420346365	0.1521936395	-0.075332832	-0.1038962074	-0.0585767098	0.1563950071	-0.0081520871	0.1766879894	-0.0172981062	-0.0509314239	0.0548178487	-0.0023799861	-0.0514037637	-0.2224932053	0.0002137027	0.0061299244	-0.0037462974	0.0806118824	0.0306523182	0.0504094867	-0.0422246302	0.044817652	0.2085583693	0.1323719601	0.1336707325	0.0694113485	-0.0095626544	0.0910693745	-0.0018000596	0.0226613168	-0.1120580116	0.1148965466	-0.095815579	-0.1293502474	0.0225964394	-0.1377312958	-0.001123628	-0.1456367272	0.0372468758	0.0061685901	0.1948022882	0.1003960198	0.0469748224	-0.0480380652	-0.0237939185	-0.0539053529	0.0260978862	0.0758767427	-0.0783272495	0.0196442227614568	0.0194456908971716	0.0003858954879017	0.0003781348944683	-0.0082867678649449	-0.0025505680038691	6.505397142360809e-06	6.867052164748347e-05	-0.0304368069164979	0.0123213282086425	0.0009263992152721	0.000151815128825	-0.0004899998891403	-0.0001339999304714	2.4009989135750626e-07	1.7955981366340035e-08	0.0001059997708485	0.0001059997652876	1.1235951419934508e-08	1.1235950241029452e-08	2.5892823084087448e-08	2.5894137811060574e-08	6.704382872638518e-16	6.705063729781967e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.020104928408	-1.8314489221884287	3.354205154585157	705633.7766839337	1262.1083626461468	5.040006786996855	25.401668412974363	1592917.5190613377	805.8601324577434	-1.2492597237348946	1.560649857346185	649410.5530848117	923.9517264620948	879.0591587342586	1.355351	27.564844	0.0370232244679912	0.0226146105591375	0.1146596777	-0.1161143527	0.0260126315	0.131306146	0.1414795693	-0.0708823999	0.01990735	0.0662144415	0.0583280608	0.258748309	-0.0546791748	-0.100444619	-0.048185378	-0.1283065271	0.0337775829	-0.0450189328	-0.0682930364	0.115683285	-0.1406804453	-0.1150832015	0.0152316644	-0.0612625374	0.181672902	0.0465214408	-0.1403470141	0.0085589359	-0.1932811479	0.1384269762	0.1749695124	-0.0235652551	-0.1173028907	-0.0415875514	0.0602398507	-0.0857273929	-0.0137270694	0.0604561625	0.1301937126	0.0439667123	-0.1491131867	-0.1298438354	0.053127983	-0.093879933	0.0099322324	-0.0430295592	0.2221735816	-0.0025859468	-0.0300186749	-0.0599908341	-0.1772519874	-0.1496688754	-0.1283260483	-0.0208005323	-0.0583678923	-0.0050848501	0.2239586328	-0.0415106757	-0.1568279761	0.0641812961	-0.0106642356	0.0992805353	0.0697593135	-0.1921648481	0.0899531559	0.0807982623	-0.0563946963	-0.235185732	-0.1424271537	0.0538226208	-0.0668764851	0.0805354549	-0.0930396796	-0.0462915318	0.1334100364	-0.1197939914	-0.009087756	-0.0758140697	0.0579159185	0.0327905595	0.0535770971	-0.1671542047	-0.1481360763	0.1032993419	0.0708988393	-0.0878535601	0.0025793220928846	-0.0170649006685722	6.652902458842593e-06	0.0002912108348282	-0.0103775827068943	-0.0020908148419493	4.37150670331589e-06	0.0001076942228384	-0.0305030246978645	-6.621778136660025e-05	0.0009304345157185	4.384794569114872e-09	-0.0002399997245695	0.0002500001645707	5.7599867793435866e-08	6.250008228542706e-08	2.0723200933048247e-11	-0.0001059997501252	4.294510569114917e-22	1.123594702662584e-08	-1.600287856059774e-11	-2.5908825962648045e-08	2.560921222252388e-22	6.712672627627854e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.8695019234261	0.8493969950180826	0.7214752551457487	707061.5192649508	1258.892156293315	-3.216206352831705	10.343983303995016	1584809.4611768324	805.5373623518138	-0.3227701059295214	0.1041805412817544	648890.4421447174	923.5451501161998	864.0675938278689	1.385767	28.183432	0.0734582672344888	0.036473774615854	0.0888829774	0.1395697125	-0.1795628668	-0.0314082024	0.0762147368	0.0710147751	0.1472053175	-0.0596646147	0.009353958	-0.0825856073	0.2282548708	-0.1618004534	0.0274315858	0.1211671875	-0.0916458299	0.0307785876	0.1136252991	0.1144319121	-0.3651882445	0.0390779115	0.0491073098	0.1413173362	-0.1366282621	0.1346640302	-0.1152503925	-0.0406623869	0.0290333507	0.1276797078	0.1448907537	0.0332840591	0.0189603371	-0.101007878	-0.087273997	0.0305033712	-0.0401566278	0.0921565884	0.1306125525	0.1037726011	0.1572488433	0.0056974198	0.0368911123	0.1144369868	-0.02492817	0.1851938658	0.1056423643	-0.2801585347	0.100426734	-0.0378347495	-0.1734204181	-0.0066176463	-0.0513334194	-0.0360967756	0.114612479	-0.1082512474	-0.0434520912	0.1768319223	0.0397864179	0.1694701941	-0.0401426102	-0.1575542577	-0.0750924425	-0.1194983755	0.1459589398	0.0703604816	-0.04842132	-0.1068552271	0.1310371974	-0.100491527	-0.0521953433	-0.1919088296	-0.1011755922	-0.0804029057	0.0744800563	-0.0584658404	0.136974751	-0.1282179722	-0.0540927277	0.1326436575	0.0081285423	0.0949407996	-0.154931063	0.0049739356	0.0658240966	-0.096900045	0.0026584198257069	7.90977328223e-05	7.067195969711504e-06	6.256451337627954e-09	0.0039049193835722	0.0142825020904665	0.0002039898659641	1.5248395392197889e-05	-0.0534940696899184	-0.0229910449920539	0.0028616154919898	0.0005285881498266	-0.0005499994505093	-0.0003099997259398	3.02499395560532e-07	9.609983008275113e-08	0.0004119993516289	0.0004119993309056	1.69743465742634e-07	1.6974344866674373e-07	1.133755345443153e-07	1.133915374228759e-07	1.2854011833209232e-14	1.2857640759123464e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.1130733124414	2.243571389015301	5.033612577608047	710839.6543903502	1268.0057356873965	9.113579394081398	83.05732937222507	1607838.5457361357	808.5021321396406	2.9647697878267536	8.789859894810293	653675.6976743449	923.5753525158832	870.7865511511789	1.362451	27.709227	0.0468892437980271	0.0260261611234324	-0.1590336785	0.0843680593	0.0439841906	0.0742221081	-0.1069606105	0.1516896797	-0.0571938095	-0.0075205362	-0.1376369281	-0.0363095031	-0.1634500281	-0.1216225091	-0.0394217757	0.1466178379	0.0946211559	0.0716000559	0.0123156573	0.080812302	-0.0665302114	0.0167342588	-0.0609626943	0.0948319451	-0.0730452043	-0.016882544	-0.1928193362	0.3508631338	-0.1443453962	-0.0657403592	-0.19834749	-0.052549377	-0.2037345951	0.0826691918	0.0517103166	0.1108965818	-0.0755627344	-0.0509163688	-0.0363380135	-0.1026474644	0.1119313053	0.2048878504	-0.016758018	0.0376457297	0.0400747911	-0.1497487109	-0.0587419845	-0.0221854136	0.0380074762	-0.1739318706	-0.1519030421	-0.0245898735	-0.0441093493	0.0914040072	0.0784705056	-0.1596255482	0.090618991	-0.0862745736	-0.090051258	0.0250228643	0.0318799685	-0.0572126227	-0.1635799836	0.1234783837	0.2046266148	0.1388781879	-0.175569929	0.0208248044	-0.0834262215	-0.1179672176	-0.0221996095	-0.0598221372	-0.0791925466	-0.0345852303	0.1268859265	-0.061095021	-0.0374568325	0.1128847188	0.1178171681	0.0145950644	0.0865428609	-0.0657436772	-0.0021148287	-0.0026947958	0.0606594461	-0.1054172954	-0.0028033697043241	-0.005461789530031	7.858881699122192e-06	2.983114487035625e-05	-0.0154388700388352	-0.0193437894224074	0.0003741821892184	0.000238358708076	-0.0553737893335437	-0.0018797196436253	0.0030662565451556	3.533345938630828e-06	-0.0006469995907001	-9.700014019080002e-05	4.18608470366097e-07	9.409027197034856e-09	0.000105000014237	-0.0003069993373919	1.1025002989770202e-08	9.424859315906569e-08	3.3949077975312543e-08	-7.942645656900276e-08	1.1525398953738512e-15	6.30856200310768e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.8390436705363	-0.2740296419051446	0.0750922446426618	710377.6535354642	1260.939162012619	-7.066573674777601	49.936463501059805	1589967.5702970857	807.7451396052384	-0.7569925344022295	0.5730376971407105	652452.210555886	923.5872413402296	883.9183282739217	1.39466	28.36429	0.0388801361115049	0.0239707419926845	0.0067548415	-0.1821899471	-0.112212666	0.004700611	-0.0439621037	-0.1561967727	-0.006306426	-0.0532211302	-0.0807126111	-0.0765003213	-0.0594674432	-0.0642332295	-0.1522234007	-0.1076248708	0.102866175	-0.0021582582	0.0070993759	0.1838089051	-0.0031942232	-0.1187253985	-0.2752091092	-0.1503546635	-0.0386330951	-0.0916354565	0.0831935391	-0.1781695527	0.1161264052	-0.1323332835	0.0858057723	-0.1988544331	0.009131973	-0.0203076915	-0.0941586994	0.097329864	0.0355490581	0.04382334	-0.1605432545	-0.0345920566	-0.1284085293	0.1358540053	0.0093941717	0.0775259287	-0.0190561255	0.0638056562	-0.0108145475	0.142891781	0.1154404492	0.0993789056	-0.1413243807	-0.1261883148	0.0376518795	0.0228196031	-0.0210407642	0.0116861313	-0.2987742971	-0.0056390805	0.0775387116	-0.101060676	-0.0875203573	0.1525641008	-0.0062530099	0.0775662117	-0.0208885446	0.1874417222	-0.1739568407	0.1317193325	0.1197603378	0.0482202677	-0.1780839391	-0.0758494164	0.0545882255	-0.0691189157	-0.0649808094	-0.167264848	0.0499561164	0.0513734572	-0.0503712774	-0.0081401893	-0.0576767792	-0.0541362303	0.0192787483	-0.0493064675	0.0554119421	-0.1133587932	0.002595415586299	0.0053987852906231	6.736182065603782e-06	2.914688261424835e-05	-0.0156742056265102	-0.000235335587675	5.538283882633862e-08	0.0002456807220221	-0.0337294958034704	0.0216442935300733	0.0011376788871563	0.0004684754424159	-0.0007740000627412	-0.000127000472041	5.990760971233815e-07	1.6129119898662213e-08	2.722488900985809e-12	-0.0001050000115145	7.411945815990917e-24	1.1025002418047465e-08	-1.4290848235690157e-12	-3.395050706013611e-08	2.0422834329552847e-24	1.1526369296403519e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.1724528860428	-0.6665907844934509	0.4443432739715943	709254.440400094	1265.23291015625	4.293748143631092	18.436273120935446	1600814.3169424534	807.7361347106443	-0.0090048945941134	8.108812665109393e-05	652437.663317292	924.2937648132556	869.2701812185813	1.423942	28.959829	0.0490394751777526	0.0276759856877791	0.1147995285	0.0675251027	0.1795853614	-0.1308112065	0.11915202	0.0645538466	-0.0401496465	-0.1058056155	0.0029080701	-0.0216433705	-0.1035946466	0.2143467765	0.1329630388	0.0578725081	-0.1565412853	0.1108860492	-0.0286432844	-0.1167974611	-0.1025378358	-0.1528518672	-0.1095227711	-0.0245416248	0.0484821422	0.0461289646	-0.1891771966	0.0226166068	0.115227725	0.0430735554	-0.0445057926	0.0944475539	-0.0503879962	0.0508411728	-0.141469724	0.0376717085	0.0453268166	-0.2173405006	-0.0731582849	0.1470446716	0.0469082466	-0.0754287764	-0.0122760891	0.0578327991	0.0001583552	-0.1396882861	-0.188482261	5.73161e-05	-0.0045433006	0.1987573914	-0.0863103534	0.0554311561	-0.0579129061	0.020626493	-0.0474766352	-0.0578843749	-0.1570542573	0.1834162941	0.0635146979	-0.0691456394	-0.0400911103	-0.1227513259	0.1413350246	0.0080573527	-0.0905758792	0.043922137	-0.2014995469	0.2032292931	0.0499962967	-0.0848957947	0.0522804032	0.0490315729	-0.0263303937	0.0405831074	0.0627820027	-0.0343875133	-0.117442339	-0.0886564638	-0.0224209545	-0.1125709909	-0.0357046375	0.0120879969	-0.0644795732	-0.0647302141	0.0500887521	-0.1206811645	0.0026345283948501	3.911280855109977e-05	6.940739863271443e-06	1.5298117927549832e-09	-0.015619915463688	5.429016282220214e-05	2.9474217792612196e-09	0.0002439817590927	-0.0569500483193934	-0.0232205525159229	0.0032433080035812	0.0005391940591447	-0.0006499808720448	0.0001240191906964	4.224751340241186e-07	1.5380759660990035e-08	0.0002080590782149	0.0002080590754924	4.328858002763387e-08	4.3288578894756824e-08	-0.0001824321290494	-0.0001824321276203	3.3281481709496935e-08	3.328148118807496e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
