global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
863.4284580419437	2.091045793381681	4.372472510019226	745508.7021566886	1282.775528026077	-6.466938018798828	41.82128733898571	1645513.0553025806	826.5176860491434	-0.2648886044820528	0.0701659727844494	683131.4853520305	945.5979306367452	894.8404125364541	1.418906	29.049072	0.0635091409170398	0.0348026272858465	0.1122775804	0.2071642776	0.1204321278	-0.0051768476	0.0992187758	0.1592857633	0.0903190467	-0.1323641782	0.1675133643	-0.0577061285	-0.134527447	0.1063171808	0.1085123769	0.0024339562	-0.2255155711	-0.1183759127	0.1379556812	-0.0530402095	-0.0979886558	0.1951279947	-0.1049971265	-0.1964713485	0.0909174836	-0.0530467422	-0.1178128646	0.1318186104	0.0750997243	0.098562866	-0.0280947695	0.0490600051	0.1027765293	-0.0621561932	-0.1186948703	-0.0735660004	-0.032539013	0.0941429157	-0.057868593	0.1821203496	0.1441144697	-0.0846313797	-0.0396038957	0.170790765	0.0105171821	0.003503311	-0.003154581	0.1762268421	-0.1162901427	-0.0504674668	0.1428782703	0.1894355539	0.0139383335	-0.0440480857	0.0086210464	0.0290702211	0.0055096444	0.2646367536	-0.0901393163	-0.0033170986	-0.0744834161	-0.2247999021	0.1120044112	0.0437586549	0.0197352887	-0.081328783	0.1014650475	0.0595576394	-0.1767922239	-0.1121991467	-0.0626935742	-0.1179230044	-0.0502336873	0.0150046339	-0.0084312992	0.1194843646	-0.1100675519	-0.0904159594	-0.0519673693	0.0218991289	0.1641602905	0.0295089865	0.1033401944	-0.0141533203	0.0181738480606838	0.0145423049906696	0.0003302887533328	0.0002114786344416	-0.0008006112881417	0.0029321143313439	8.597294452072287e-06	6.409784346999121e-07	0.0448309969339817	0.0143342126526847	0.0020098182860946	0.0002054696523723	0.0003809998708607	0.0005789997523968	1.451609015958701e-07	3.352407132755557e-07	-1.0458783394895477e-08	-1.0447888110221017e-08	1.0938615010134135e-16	1.0915836596369766e-16	-5.499998589014331e-05	-5.49999785619224e-05	3.0249984479159632e-09	3.0249976418119243e-09	0.0	0.0	0.0	0.0	0.0	0.0
861.3434783408326	-2.0849797011111377	4.347140354045489	741912.5876802843	1284.175895762893	1.4003677368161789	1.9610297983156668	1649107.731258429	826.6661621729532	0.1484761238098144	0.0220451593415873	683376.9436817594	946.3790565947916	892.5250269250838	1.252822	25.64887	0.0773070570165879	0.0438988619831033	0.0989180812	0.0631142039	0.2293343508	0.0302950045	-0.1849292171	-0.1583811872	-0.0582206169	0.0447219512	0.2511190276	-0.0381636466	0.0170574648	0.2148575516	0.1077195246	0.065721861	-0.0764377384	0.09583549	0.1345943484	-0.1103240581	-0.072186838	-0.1372623123	0.1485461257	-0.0557710283	0.0178417763	-0.0395881629	0.1545240469	-0.0308458985	0.1235676899	0.0989370198	-0.0616491749	0.0480896461	0.1103896674	0.0839212178	0.0075138622	0.1621883175	0.1186559883	0.1164377505	-0.0589974879	0.0241419686	0.0528032755	0.133087078	0.1947248073	0.0968514204	0.1749154461	0.0753077681	0.0035798242	-0.0452852219	-0.0025892447	-0.0580795414	0.0182379809	0.088653206	-0.0167914135	-0.1390115645	0.1979456691	-0.1124280169	-0.0479527006	0.0579801183	-0.0954149064	-0.0877846187	0.0299763236	-0.0678473675	0.0916476552	0.0652806662	0.0503954322	-0.0028660989	0.1801433042	0.1136841969	0.1652992744	-0.0435328296	-0.053319229	0.01520628	-0.1382730622	-0.0882344528	0.1092853423	-0.2083682173	-0.0616293865	0.0026643149	-0.1302555613	-0.0119948259	0.29449701	0.2145067193	0.0990808418	-0.0253948054	0.0142723240675763	-0.0039015239931075	0.0002036992342899	1.52218894687935e-05	0.0233095579190347	0.0241101692071764	0.0005813002591986	0.0005433354903808	0.0107861377013449	-0.0340448592326368	0.0001163407665123	0.00115905244017	0.0006309995131079	0.0002499996422471	3.981603855424068e-07	6.249982112372798e-08	-2.6037616507323943e-11	1.0432745778388153e-08	6.779574733824684e-22	1.0884218447647581e-16	3.079022247668567e-11	5.500001668036578e-05	9.480378001637997e-22	3.025001834840514e-09	0.0	0.0	0.0	0.0	0.0	0.0
860.3324339981767	-1.0110443426558504	1.0222106628164007	740171.8969892272	1290.252854329235	6.076958566342	36.92942541703742	1664752.4281047385	824.3095369338989	-2.356625239054324	5.55368251734785	679486.2126801789	945.7465936467888	909.2176884994764	1.273247	26.067028	0.0872611466553184	0.0570151313934042	0.1239524036	0.0308814566	-0.0606227236	-0.1283907779	-0.1525634499	-0.1110071667	-0.1242154221	0.0046286075	0.1139494584	-0.0135000027	0.1386702611	-0.0768590539	0.1611069411	0.0906735502	-0.119067103	0.0973912525	-0.3520092134	0.0606336361	-0.0653105676	-0.1404465342	-0.1159750646	-0.0021758185	-0.0150513526	-0.0164641212	-0.2668156993	0.0071771865	0.0285394424	0.1855348358	0.2407186141	-0.0577249289	0.0799015623	0.0609431672	-0.1500354807	0.0441640096	-0.0986602843	-0.0268195389	-0.0634937368	0.0401474864	-0.0201696053	0.2221857108	-0.0040632922	-0.1496773786	0.040696538	-0.048248422	0.1299855596	-0.0867523116	-0.1657920237	-0.0495845917	0.0636973721	0.0447547615	0.0788643357	0.0359014163	-0.1152890421	-0.1252502105	0.1063504766	0.1086995912	0.0383856966	-0.1718000741	0.1371127167	-0.0226252186	0.0081789601	-0.0318005123	0.0266447731	0.1404939334	0.1438938533	0.0689470372	0.1078895338	-0.1310230506	-0.1522488812	-0.2108673099	-0.3026478903	0.0135899869	0.0066343529	0.1179499583	-0.0361713256	0.0173784003	-0.2048344923	-0.1194008885	0.005162636	-0.0336690246	0.0946861568	-0.0364975928	0.0196548453050127	0.0053825212374364	0.0003863129439639	2.8971534871453874e-05	-0.0181369166215574	-0.041446474540592	0.0017178102518439	0.0003289477445373	0.0495682980127867	0.0387821603114418	0.0024570161678844	0.0015040559584223	0.0005979997228394	-3.299979026849997e-05	3.576036685159992e-07	1.0889861577649855e-09	-3.690181493709588e-11	-1.0864198429771935e-11	1.3617439456516725e-21	1.1803080752145898e-22	2.0605958562722185e-11	-1.0184263913963484e-11	4.2460552828862375e-22	1.0371923146925882e-22	0.0	0.0	0.0	0.0	0.0	0.0
860.8083226009005	0.4758886027237849	0.2264699622023964	740990.968258976	1289.016812738383	-1.23604159085221	1.527798814316462	1661564.3435222192	826.1496294339498	1.8400925000509003	3.3859404087435734	682523.2102138526	945.6844601577588	882.8578266214441	1.350058	27.639559	0.0365686886349367	0.0276328245284238	0.0517242676	-0.1376762425	0.0664422895	0.1592990241	0.0402642402	-0.0900590445	0.0952239169	-0.0010376374	-0.0053561906	-0.0521093776	0.0604245781	0.0232217406	-0.1807199485	0.069213057	0.1228135838	0.027499582	-0.0421914311	0.0449539962	-0.0193773136	-0.024633691	0.0389812261	-0.1203909018	0.0667886603	-0.0685641571	0.1005845812	0.1173725057	-0.0170286174	-0.04653465	0.0344852749	-0.1866639644	-0.0204825473	-0.0787214798	0.0798370887	0.0513346614	0.0880715054	0.0190624399	-0.0443969001	-0.0373548141	-0.11861891	0.009120358	0.0401954647	-0.0165754049	0.0106654893	0.158487336	-0.1207901993	0.0246271996	-0.0763895233	0.0272118307	-0.1856155189	0.021978201	0.020291434	-0.1310031899	-0.1234214038	-0.0294710108	-0.0407519647	0.0048730751	0.0157074171	-0.1225482854	-0.121049568	-0.0165101611	-0.1757233269	0.0033122919	0.0461127201	-0.1283544162	0.1455574863	-0.045997539	0.1068879136	0.1165976478	-0.183700927	-0.177285895	-0.0215274178	0.1701716796	-0.010693499	-0.126532143	-0.2984848085	-0.0948703062	0.0164649451	0.0715189734	0.0332583685	-0.0861721816	0.0901621419	-0.0474010431	0.0128579145690395	-0.0067969307359732	0.0001653259670647	4.619826742961719e-05	-0.0139157462390642	0.0042211703824931	1.7818279398037774e-05	0.00019364799339	0.0495177001602087	-5.05978525780007e-05	0.0024520026291563	2.5601426855050923e-09	8.799998818441549e-05	-0.0005099997346549	7.743997920457266e-09	2.6009972934815466e-07	1.4628298572461065e-12	3.8364644794341984e-11	2.1398711912506643e-24	1.4718459701960317e-21	3.477414143855488e-13	-2.025821714833664e-11	1.2092409127886198e-25	4.1039536202916056e-22	0.0	0.0	0.0	0.0	0.0	0.0
861.3587634126166	0.5504408117160438	0.3029850872026171	741938.9193077119	1286.941586836329	-2.075225902053944	4.3065625445556055	1656218.6479288084	826.2029987970988	0.0533693631489313	0.0028482889229225	682611.3952213188	945.074276584811	881.6382579032821	1.212431	24.821938	0.0613939403640012	0.0288203326882343	-0.0468148955	-0.1252541072	0.1025711747	-0.15106764	0.0544888187	-0.0562936561	0.1807274191	0.0658710223	-0.0524984224	-0.0312760568	-0.2983452655	-0.0715182988	0.0021194772	0.0175602488	0.0920889694	-0.037814955	0.0902027041	-0.0314745999	0.1083879753	0.2343615852	0.1104266927	-0.0604865028	-0.0270548579	0.0185970211	-0.0001510121	-0.1410899663	0.0175153065	-0.0108869085	0.0407695981	0.1219610992	0.1740460962	0.165996518	0.0209390143	-0.0133200181	-0.1329925284	-0.0069594178	0.0172546654	-0.0059659608	-0.1198666741	-0.1623282614	0.1996937295	0.0699691976	-0.1420280541	-0.0750090538	-0.0058840824	-0.0619146479	0.0552968629	0.0255860079	0.1437775158	-0.083838242	-0.077438834	-0.0255979405	-0.0022449833	0.0691804746	-0.1542567968	0.0370805237	-0.1226448128	-0.017608121	-0.0883541381	0.0584791295	-0.0515425937	0.0352696346	0.1889600526	-0.034346505	0.2085963275	-0.044735114	-0.0133404398	-0.0496175781	0.0740842549	-0.0928040741	0.2398612209	0.0234489189	-0.1318064399	0.3029341702	0.0158257292	-0.0625233888	0.0327537946	-0.0207502382	0.0514709718	0.0962780042	0.0855149763	-0.0580456054	0.0197020298919312	0.0068441153228916	0.0003881699818625	4.684191455304095e-05	-0.0018903485313046	0.0120253977077596	0.0001446101900297	3.573417569805458e-06	0.0345957156387157	-0.014921984521493	0.0011968635405548	0.0002226656220596	0.0003899999425757	0.0003019999543912	1.5209995520904928e-07	9.120397245233793e-08	-0.0002500001796885	-0.0002500001811513	6.250008984428229e-08	6.250009057569774e-08	4.872104226690596e-08	4.8720694525491576e-08	2.373739959573637e-15	2.3737060750462647e-15	0.0	0.0	0.0	0.0	0.0	0.0
860.6470877754621	-0.7116756371544852	0.5064822125192425	740713.4096963839	1286.1823340361973	-0.7592528001316623	0.57646481450777	1654264.9963868002	825.1404414176941	-1.062557379404666	1.1290281845273111	680856.7480629871	943.4111561435884	895.5070590266475	1.309521	26.809647	0.0555236631640969	0.0264069390547162	-0.026173509	-0.1521367615	0.010485576	0.1256476755	0.1433116077	-0.1724837015	0.2468230143	0.0356668392	-0.1296567333	0.0122245493	0.0872418571	-0.0627120233	-0.0404859887	0.0062322566	0.2297005709	0.0104174011	-0.0317158368	0.1652876608	-0.0363057255	-0.0196593597	-0.0682904351	0.0157132203	0.0656617138	0.111590361	0.0423764304	-0.098580493	0.0516236328	0.0401512459	0.1854594498	0.1087918324	-0.0263223945	0.0855847687	0.0204330313	0.2110730758	0.1488604956	0.1310613683	-0.0028843319	-0.0339429463	-0.2587359003	-0.0318320999	-0.0041062447	-0.0726215573	0.080767093	-0.1032117724	-0.223821255	0.0418607495	0.1817700854	-0.1643182648	-0.0437903686	0.0309917799	0.0600418438	0.0638956923	0.3269433935	0.0919711271	0.2454180065	0.0153832932	0.0556863688	-0.1179172056	0.0534722917	0.164683986	-0.0055972805	-0.0044309983	0.1689457674	-0.1634903561	0.1062008345	0.0879281734	-0.0488698774	0.1246073368	-0.2121191128	0.0773418401	0.1876234963	-0.078857631	0.0143030864	-0.0077304945	0.1183977178	0.0151804255	-0.0208776755	-0.0869033506	-0.1073152703	-0.1160611255	0.0807510076	-0.0683731426	0.0152498128690012	-0.0044522170229299	0.0002325567925395	1.982223641926765e-05	-0.0143122541724238	-0.0124219056411192	0.0001543037397568	0.000204840619496	0.046992834348174	0.0123971187094583	0.0022083264800749	0.0001536885522964	0.0001150004532599	-0.0002749994893157	1.3225104249982444e-08	7.562471912395078e-08	3.1808777833930435e-11	0.0002500002114972	1.0117983472883442e-21	6.250010574868364e-08	-1.3956444290183499e-11	-4.873499871119615e-08	1.9478233722499561e-22	2.37510009938029e-15	0.0	0.0	0.0	0.0	0.0	0.0
863.5991018869548	2.9520141114927583	8.71438731445238	745803.408779955	1296.4270510403614	10.244717004164158	104.95422649541024	1680723.098669208	827.9680317242941	2.827590306599973	7.995266941978128	685531.0615574017	947.506302165628	883.732238615402	1.474769	30.19276	0.0186712906675847	0.0127741071216988	-0.1156283466	0.1491873562	0.0976429702	0.0340349889	0.1545523367	0.1659401705	0.1711316277	0.1525793586	0.0645408904	0.0022777052	0.2241945927	-0.0528447355	-0.1375980329	-0.1021666512	-0.017921487	0.0649039302	-0.0678154363	-0.0577763937	-0.2297840976	0.0458806019	-0.1054892873	0.1596560961	-0.1296996123	0.2943597173	0.2037161056	-0.0523521576	-0.0708324134	-0.0166117727	-0.0850183692	-0.0337889962	-0.0325762858	0.0270304142	-0.1226357905	0.0303606783	0.0194638535	-0.0678412034	0.2027645513	0.1460044851	-0.0048154959	0.0455922114	-0.0924333542	0.0114465463	-0.04015005	0.1227493375	-0.0849995896	0.0447944906	0.2486081392	-0.2795792212	-0.0477104403	0.0127107758	-0.0134970865	0.2083463301	-0.0566912355	0.0031653232	-0.0927910744	0.0272286474	0.1944576571	-0.05887054	-0.0042079491	-0.005670509	0.1431490644	-0.1541829675	0.1064082235	-0.1637685975	0.1123787894	-0.0732110053	0.0090621947	0.1366112401	-0.0736718872	-0.0455297651	-0.0235229207	0.0004500355	-0.1038151694	0.0627892196	0.0591580369	0.1834209849	-0.0660712784	-0.0605533532	-0.257483942	0.0154836835	0.0758767427	-0.0783272495	0.0162610860565024	0.0010112731875012	0.0002644229197369	1.022673459758838e-06	-0.0262934698311454	-0.0119812156587216	0.0001435495286607	0.0006913465557613	0.046614359752894	-0.00037847459528	0.0021728985351722	1.4324301927236172e-07	0.0001149999903368	-4.6292309999955244e-10	1.3224997777464091e-08	2.142977965131957e-19	-6.076927405729293e-09	-6.1087361835632245e-09	3.692904669450376e-17	3.731665776037458e-17	-0.0001059999868188	-0.0001059999728623	1.1235997205585772e-08	1.1235994246820148e-08	0.0	0.0	0.0	0.0	0.0	0.0
862.1098179628401	-1.4892839241147158	2.2179666066265264	743233.3382279213	1289.176332005915	-7.250719034446547	52.57292651648547	1661975.615004225	826.965607325236	-1.0024243990581	1.0048546758269927	683872.1156987963	947.4215767392506	893.7662659349667	1.404268	28.749405	0.0416299157170963	0.0240708621055827	-0.0400044935	0.0833269219	-0.0290873368	0.0031280739	0.1258836298	0.1387526015	-0.2127734125	0.0491993926	0.0812000437	-0.2159854661	0.0411287839	-0.0874782665	-0.0880743855	-0.1479281797	-0.0295933709	0.226292326	-0.0016597079	-0.1255644644	-0.0831089789	-0.0676135351	0.0404004664	-0.0302101841	0.0449060577	0.0314867819	-0.1206173815	-0.0088001855	0.1335329623	-0.153334678	0.0910722907	-0.1684140295	0.0811003632	0.019092658	0.0571474214	-0.1462876864	0.2153150386	0.1209096843	0.0942079053	-0.0664446732	0.1166293641	0.1661341356	-0.1541140773	0.2812558437	-0.0329932664	-0.0966283737	-0.0295265673	-0.0152978989	-0.0578989339	-0.0396708098	-0.1643987584	-0.0002391676	-0.2169425727	-0.2421272873	-0.1553055333	-0.1726631221	0.1179284077	-0.0725881622	0.1507208465	0.0086770652	-0.1264066192	-0.0381761374	0.0012896934	-0.1481206536	0.1271526242	0.0442384395	0.0395025693	-0.0682276309	-0.0022711395	-0.3520930507	-0.1149671905	0.1195056926	0.0860589361	0.1445742967	0.2021873139	-0.3202645572	0.2266283092	0.0902847536	-0.0467427473	0.0454029801	-0.0432737308	-0.0102337611	0.0708988393	-0.0878535601	0.0217198491495906	0.0054587630930881	0.0004717518470809	2.979809450646184e-05	-0.0055732357962341	0.0207202340349113	0.0004293280984614	3.106095724042514e-05	0.0364637683898791	-0.0101505913630148	0.0013296064051907	0.0001030345050189	0.0001150004532599	4.6292309999955244e-10	1.3225104249982444e-08	2.142977965131957e-19	3.1808777833930435e-11	6.1087361835632245e-09	1.0117983472883442e-21	3.731665776037458e-17	-1.3956444290183499e-11	0.0001059999728623	1.9478233722499561e-22	1.1235994246820148e-08	0.0	0.0	0.0	0.0	0.0	0.0
859.0188495761078	-3.0909683867323565	9.554085567778827	737913.3839270596	1288.0547987739994	-1.121533231915464	1.257836790290746	1659085.1646447282	826.5083839098612	-0.4572234153747558	0.2090532515669565	683116.1086732905	947.9221477722854	888.3349925652899	1.333655	27.303743	0.053887748247138	0.0328267511966017	-0.1534190155	-0.0389713102	-0.0856480186	-0.0669089473	-0.0619299831	0.0599263385	-0.2161042659	-0.0038942607	-0.1032162184	-0.0554191062	-0.2342528311	0.0057499506	0.1309790244	-0.199945174	0.0104124417	-0.0451478126	0.0799819988	-0.061769088	0.0135886064	-0.1093630794	-0.1937618319	-0.1876550812	-0.1690483271	-0.0055841121	-0.3163246458	-0.1758690162	0.1667735577	-0.0422295034	-0.0430704898	0.0738001951	-0.0764737223	0.1407567879	-0.0742735896	0.0214326095	-0.1578816827	0.0342112714	-0.001595097	-0.2018968105	0.1603066233	-0.1127156325	-0.0117439466	0.1129824479	-0.1101893385	-0.2718502226	0.0603600949	-0.0543837379	-0.2507799477	-0.2373144926	-0.0094244585	-0.032815681	0.1792764861	-0.0809867849	0.0383041911	0.0102293953	0.1360980345	0.0741400408	-0.0079080246	0.1355618689	-0.1955959424	0.0583597273	-0.0258638039	-0.0294092036	0.1278925028	0.1079668404	0.0992708979	0.008526801	-0.1318612486	-0.013400001	-0.1156633069	-0.0244523084	0.0382561619	0.0923617841	0.0282080814	-0.0482448986	0.2420662171	-0.2230039683	-0.1561285435	-0.1154908316	-0.1818151618	-0.078196817	0.0658240966	-0.096900045	0.0196640474345741	-0.0020558017150165	0.0003866747615091	4.226320691464784e-06	-0.0205850373724274	-0.0150118015761933	0.0002253541865629	0.0004237437636242	0.0644339363107633	0.0279701679208842	0.0041517321484995	0.0007823302935224	0.0002919999105878	0.0001769994573279	8.52639477832832e-08	3.13288078943711e-08	-2.762479134332807e-11	-5.943356917725849e-11	7.631290967624136e-22	3.532349145147972e-21	9.982967794433528e-12	2.393941208461703e-11	9.965964598469702e-23	5.730954509571078e-22	0.0	0.0	0.0	0.0	0.0	0.0
861.5992243798445	2.580374803736732	6.658334127759375	742353.2234519497	1277.0663843694722	-10.988414404527248	120.7452511256219	1630898.5500865164	825.9266076087952	-0.5817763010660428	0.3384636644820869	682154.7611561727	944.367620460996	889.4706679642802	1.60583	32.87595	0.0245636812155144	0.01963683005677	0.0775528503	0.1903910545	-6.71129e-05	0.090478447	0.1094634063	0.1851353575	0.0861265215	-0.2312381284	-0.0210131504	0.1382593736	-0.0881682094	0.0856371908	0.1628042019	0.0276635245	-0.1125353817	-0.0361917398	0.2247783545	0.1328644678	-0.0546505243	0.1948814333	-0.1053623996	0.0387858523	0.014853734	-0.0272183696	0.0173113542	-0.0189877553	-0.0630276723	-0.1136515502	0.0239245151	-0.0497098923	-0.1146122278	-0.1419184015	-0.28912237	-0.0063564414	0.0044160683	0.0627516412	-0.0721793796	0.1549800564	0.0913459771	-0.1505533633	-0.1301850283	0.0020271963	0.1028700177	-0.1609746587	0.0135042107	0.2304293864	0.0499126545	-0.0512068871	-0.06747413	-0.0410339162	0.0609560579	0.0942337683	0.0441271805	0.0051142967	-0.142224537	0.1546297364	-0.1378801099	0.0044912541	-0.025484423	-0.079184702	0.089718367	-0.2340523353	0.0935699283	-0.0038392184	0.0467454961	-0.0489889304	-0.1466448747	0.0136469247	-0.1204446231	-0.0486469182	-0.1333698842	-0.0179525086	-0.042251109	-0.0112757434	-0.2431239942	0.0001128426	-0.0638836763	-0.0084275153	0.0387112688	-0.0042758931	0.0606594461	-0.1054172954	0.0196216941703113	-4.235326426280106e-05	0.0003850108821132	1.7937989937146615e-09	-0.0205316854808046	5.335189162279999e-05	2.846424339730996e-09	0.0004215501086826	0.0456667824085599	-0.0187671539022034	0.0020854550155507	0.0003522060655889	0.0002929998037459	9.998931581000053e-07	8.584888499513595e-08	9.997863276152022e-13	-1.6563313831596815e-08	-1.6535689040253487e-08	2.7434336508396643e-16	2.734290120359593e-16	-0.0001130000043184	-0.0001130000143013	1.2769000975958421e-08	1.2769003232109326e-08	1.0	0.0	0.0	0.0	0.0	0.0
862.1568571970895	0.5576328172450076	0.310954358868604	743314.4464119626	1289.5609745529462	12.494590183473974	156.1147838529642	1662967.5070899443	826.4963919321696	0.5697843233743924	0.3246541751632142	683096.2858768945	946.8589581693157	893.9802755073265	1.397903	28.619087	0.0535715109225082	0.0298010657728413	0.0635091447	-0.1152349545	0.0726918347	-0.0011121295	0.0161130535	-0.1074952292	-0.0707503121	-0.0411141719	-0.0063220941	-0.118524549	0.061298344	0.1070111268	0.0520053168	0.0999571252	0.1758874306	-0.0151008288	0.014348913	-0.0511238631	-0.1677461855	-0.1395757128	0.143244158	0.0054060009	-0.0524173275	0.0587469547	-0.0792151166	0.0490579811	-0.1094325017	0.0624037403	0.0316657053	-0.0654523799	-0.01701346	-0.0936154255	0.0962169238	-0.0187021492	0.0724111347	0.1079501552	-0.1092934952	-0.068788319	-0.0563439792	-0.0210434859	-0.069650182	0.0390724436	0.1175074212	0.0953191419	0.0171871233	-0.2362850823	0.0284759063	-0.1512783076	0.0299271245	-0.1050251116	-0.0491993824	0.0012053027	-0.0824150079	0.0467084551	-0.2337335937	0.0219649596	-0.1568211435	-0.0981578958	-0.0250641925	0.1226532581	-0.03479412	-0.1751765734	0.0254505681	-0.0774702003	0.1235510619	-0.0611804432	0.050447856	0.0501479285	0.0474948218	0.040001819	-0.0090099012	0.1183841885	0.0809745452	-0.0137919897	-0.0662369668	0.1798703631	-0.0940696754	-0.0503520432	-0.0034162538	0.001317435	0.0554119421	-0.1133587932	0.0196648997235939	4.320555328260131e-05	0.000386708281139	1.8667198344557012e-09	-0.007817630679014	0.0127140548017905	0.0001616471895029	6.11153494334609e-05	0.0210033493648325	-0.0246634330437274	0.0004411406845412	0.0006082849295024	8.300002614892989e-05	-0.0002099997775969	6.8890043407230464e-09	4.4099906590776934e-08	5.284661597215745e-12	1.656859849319403e-08	2.792764819708687e-23	2.745184560286715e-16	-3.970990745429116e-14	0.0001130000042786	1.5768767500283688e-27	1.2769000966983981e-08	0.0	0.0	0.0	0.0	0.0	0.0
861.6721693970137	-0.4846878000757897	0.2349222635423087	742478.9275133559	1290.629006367809	1.068031814862934	1.1406919575594126	1665723.2320779583	825.6611471176147	-0.8352448145548124	0.6976339002407029	681716.3298595755	946.4219385497132	899.8197956261812	1.186634	24.293798	0.0790567160889992	0.0416396837031809	-0.0351193234	-0.1131841562	0.0330665753	-0.2352633921	-0.0756290016	-0.0709730287	-0.0082886432	0.1722952992	-0.0116012175	-0.009231586	-0.1255560294	-0.0588403264	0.1511176116	-0.0056876299	-0.0014353558	0.0953362186	-0.0425837354	0.0969650186	0.1619388437	-0.0767367047	0.1507687902	0.0962604788	-0.1427362054	0.1695017263	-0.04986655	-0.0575626295	0.0528015001	0.2583236827	-0.1080195257	0.1005917611	0.0314110844	-0.1016616792	0.1419683261	-0.0770555898	0.0438580644	0.0432055716	0.0644256675	-0.0592863593	-0.0747809019	0.0180153687	0.1123583058	-0.0580300048	0.0383028253	-0.1486839011	0.1426978605	-0.1585363997	0.2074025078	-0.0059774681	0.0464460767	-0.1642823951	-0.0115842914	-0.1323465778	-0.0512218884	-0.2718057048	-0.1426158012	0.0561295191	-0.0795378355	-0.1252760502	-0.0577518626	0.2133830939	-0.0019133639	-0.1720480804	-0.0415526333	0.193266805	0.0985443549	-0.0772117131	0.1622126114	-0.2010816606	0.089812886	0.248213087	0.0213127325	0.1625872916	0.0424027051	0.2800635586	-0.1635417521	-0.0453185104	-0.0357702943	-0.1207040749	0.1096054719	-0.0121302051	0.0500887521	-0.1206811645	0.0175412406896384	-0.0021236590339554	0.0003076951249318	4.5099276925008e-06	0.0135134105895673	0.0213310412685812	0.0004550133216019	0.0001826122657622	-0.0023966318000248	-0.0233999811648572	5.743843984890113e-06	0.0005475591185156	0.0005859992320654	0.0005029992059164	3.4339509998123857e-07	2.530082011525996e-07	-4.1253225280257766e-08	-4.125850994185498e-08	1.7018285960236984e-15	1.7022646426221466e-15	-0.0001410002280454	-0.0001410002280056	1.9881064308854813e-08	1.98810642976566e-08	0.0	0.0	0.0	0.0	0.0	0.0
