global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1113.058687685295	-0.168762699688159	1238899.642231711	0.0284808488060357	1811.1091234743385	-12.758920472711909	162.79005162898702	3280116.257131987	1063.915849236721	-0.348444744115568	0.1214137397017636	1131916.9342570931	1254.5655806744037	1212.6159971986613	1.262332	27.193369	0.0795338719974678	0.0473535386406141	0.1098797936	0.1094994435	0.0682306235	0.1330356366	-0.1078011506	0.1363979183	0.0572650848	0.0020191566	-0.0312015007	0.0216224127	-0.1573173791	0.0449495103	0.014612127	0.1060142643	0.1262411761	-0.058650006	-0.004729522	-0.1214470556	-0.0660122387	-0.3090767386	-0.1223257901	-0.0128605415	-0.1457784276	0.0765653968	0.1093916682	-0.1369651402	-0.0644112058	-0.1502677919	0.020590975	0.0528606035	0.0632054382	0.1394275381	0.0231546599	-0.0801657469	-0.1667359572	-0.1294574685	-0.0202192488	-0.1436365956	-0.1519536749	-0.1065059435	-0.1089600179	0.0872359693	0.0411963422	-0.2203780902	0.1381946639	0.0010068986	-0.0488776213	0.0704063487	-0.2634896242	-0.0914867255	0.0302474081	0.1394206073	-0.0977891467	-0.0203107328	0.0865972512	0.0013449149	0.0471576127	-0.0898861955	0.0386725751	0.2839561277	-0.0047855114	0.1697629919	0.0171180652	-0.107331539	0.2968729085	-0.0545661405	-0.2194077188	-0.0539856568	-0.119175797	-0.2019333198	-0.0432580466	0.0724510441	-0.0348570542	0.1113707199	-0.1202282078	-0.1121284885	0.1584803673	-0.0148253003	-0.1787856128	0.0338913444	0.0759138893	-0.0963134407	-0.0051028763	0.1869890996	0.1033401944	-0.0141533203	0.0038585667081036	0.0030617592643692	1.4888537040885451e-05	9.374369792951237e-06	0.0230498590484131	-0.0046251119871812	0.0005312960021517	2.139166089396725e-05	-0.0645620545086345	0.0127381818994151	0.0001622612781025	0.0041682588823758	0.0006150021676434	-0.0007879952337729	6.209364884489647e-07	3.782276662060808e-07	0.0002589952373102	0.0003940067478946	6.707853294936682e-08	1.552413173864789e-07	-1.6079649941888997e-05	-1.743952624421092e-07	3.0413707562252155e-14	2.5855514225369085e-10
1113.1394492888242	0.0807616035292539	1239079.4335630268	0.0065224366046164	1821.3148967702195	10.205773295881045	104.15780856691865	3317187.953197116	1064.0617098515793	0.145860614858293	0.0212753189668392	1132227.3223722666	1256.2618253441055	1198.624240302718	1.266135	27.27528	0.1593740437381487	0.0978014634641965	-0.001692507	-0.1578830479	0.1717734397	0.0572071239	0.1938717632	-0.0816837601	0.0341726155	-0.1622907531	0.117584122	-0.0662317699	0.0379903055	-0.0259952556	0.049058442	0.1677489427	0.0157184887	0.1516900393	-9.01513e-05	-0.0085275125	0.1229179322	-0.0153723869	-0.0172584809	0.1484927191	-0.2179545693	-0.0312965384	-0.0084119335	-0.1195329076	-0.2544162488	0.0021568989	0.1418192975	0.0693458965	0.0794553576	0.0046605621	-0.1042004129	-0.1189562167	0.2665337625	-0.0871319579	-0.1140162639	0.0123071758	-0.04058827	0.2092477243	0.0836425953	0.0403565898	-0.0922396115	-0.0224210554	0.0912125692	0.1039244105	-0.0203045619	0.2044932386	-0.2420879974	0.0448563366	0.0203997776	0.0573072388	-0.056173172	0.1316611408	0.1613489625	0.047271338	0.0587164993	-0.0477071247	0.1844756627	-0.0657253573	0.0384955512	0.1320306645	-0.010765759	0.1512713989	0.1907946416	0.1953930922	0.0479177552	-0.1919885621	-0.1512796754	-0.154004241	-0.0514217834	0.0017208667	-0.183058721	-0.0189049327	-0.020552229	-0.0155408548	0.0185704544	0.0164662433	-0.1029739689	0.0257610498	-0.1164354474	0.1243714392	0.0409091843	0.1053862872	0.0990808418	-0.0253948054	0.003873744547576	1.5177839472399911e-05	1.5005896819874788e-05	2.3036681104994088e-10	0.0074582409525731	-0.0155916180958399	5.56253581066385e-05	0.0002430985548465	-0.0193386780018087	0.0452233765068258	0.0020451537826781	0.0003739844668576	-0.0009629450681476	-0.001577947235791	2.4899174789404583e-06	9.27263204269786e-07	0.0003291633305204	7.016809321019998e-05	1.0834849815928209e-07	4.923561304755313e-09	-0.0003388417468609	-0.000322762096919	1.0417537120755705e-07	1.1481372941574622e-07
1113.4461454389354	0.3066961501112928	1239762.318792823	0.0940625284930886	1822.8727605962245	1.5578638260049047	2.42693970037464	3322865.1013237	1064.5100663602775	0.4483565086982253	0.2010235588920617	1133181.6813823625	1260.025019383801	1209.6458443871638	1.170656	25.218456	0.0876896692310948	0.0571632886680922	-0.1136176642	0.0714815755	-0.0620198528	-0.1163842032	-0.1150062657	-0.0699928685	-0.070903523	-0.1197070195	0.0116081705	-0.0665802803	-0.1759182117	-0.0769788079	0.1679887252	-0.0104194705	-0.1228393893	0.0332174853	-0.032857687	-0.2278781826	0.0253885956	-0.1479524603	0.0714706902	-0.1540696912	-0.1979657804	0.1340720735	0.1048505513	0.0077617515	0.0929997306	0.0081926286	0.0710875584	-0.1031403649	0.0178392281	-0.0809845556	-0.0653351808	0.0042346792	-0.0837502816	0.0880003801	-0.0498850331	-0.033595343	0.1432976103	-0.0615765128	0.0467142163	-0.084491791	-0.0318340119	-0.0910141421	0.1178063479	0.0893731507	-0.1147889536	0.0575987791	-0.0425242114	0.0598234222	0.2113499188	0.1865678659	-0.1806566541	-0.1402451785	0.0036400635	-0.1392786878	-0.0417410325	0.0218129137	0.1666957733	-0.0279822478	0.0639650387	0.1110033509	-0.1722646023	-0.0851000703	0.1176405565	-0.0188176942	0.1300484702	-0.1037759477	-0.1694607562	0.067009351	-0.0962525774	-0.0348341892	-0.2129807769	-0.0009036646	-0.1290667539	0.0461574357	-0.0489662986	0.081208038	-0.1632959257	0.1055894432	0.051915425	-0.1225644436	0.0395171168	0.0692355908	0.0946861568	-0.0364975928	-0.0058048829720434	-0.0096786275196194	3.369666631911941e-05	9.367583066353398e-05	-0.0018706424599059	-0.009328883412479	3.499303212802797e-06	8.702806572362584e-05	0.0347489866212527	0.0540876646230614	0.0029254754643767	0.0012074920712039	-0.0011199319346242	-0.0001569868664766	2.4644876246141875e-08	1.2542475381911036e-06	0.000301249825459	-2.79135050614e-05	9.075145733907796e-08	7.791637648128033e-10	-0.0004458312488416	-0.0001069895019807	1.1446753534078207e-08	1.9876550244366065e-07
1112.6873063471264	-0.7588390918090226	1238073.041706024	0.5758367672575423	1816.5510771944853	-6.321683401739165	39.96368103182446	3299857.816056445	1062.632271106845	-1.877795253432396	3.526115013813236	1129187.3435976915	1255.48574860726	1206.4975873487192	1.290295	27.795736	0.0751394306332342	0.0388823035108903	0.1634128997	-0.0558250182	-0.1958793602	0.0752921673	0.0415721113	0.0956883092	-0.1568676056	-0.0012914237	-0.052259282	0.0597737101	-0.0965858934	0.0657015098	0.1332924772	-0.1500947985	0.1505195978	0.0375009399	0.1352786779	-0.0101609295	-0.1789034333	-0.113965172	0.0763099275	-0.0826532638	-0.0763237238	-0.14964178	-0.0283286723	0.0883697075	-0.1176063405	-0.0287526001	-0.1704522464	0.0576013749	-0.0025165928	-0.1468962429	0.0034407536	-0.1682002773	0.1532923695	0.1727174508	0.0897521663	0.0251589811	-0.0942514627	0.0099202474	-0.0728024446	-0.1985837003	0.0192095497	-0.0961291286	0.0523380472	-0.0352492131	0.0780184047	-0.0455525043	-0.0875837411	0.1371492865	0.2054082325	-0.0345053795	-0.1257613876	-0.0405612485	-0.0394815905	0.1978926427	-0.1155380776	0.0542052493	0.0042744549	-0.1180188931	0.0675941925	0.2385818674	0.1100224722	0.0020518469	0.0604318197	-0.0190199117	-0.0161788084	-0.0741699695	-0.1277078495	0.1801114935	-0.0233292646	-0.0072333105	-0.0306098016	0.1019596273	0.0271994904	0.131859708	-0.150580734	0.0333913446	-0.0108856023	0.1190118657	-0.1277337327	-0.0579906676	0.0597233896	0.0148599439	0.0901621419	-0.0474010431	-0.01289546685949	-0.0070905838874466	0.0001662930655242	5.027637986491734e-05	-0.0065137518536744	-0.0046431093937685	4.2428963211246685e-05	2.155846484250129e-05	0.0145198082939685	-0.0202291783272842	0.000409219655797	0.0002108248328935	-0.0011947419741938	-7.481003956960001e-05	5.596542020405119e-09	1.427408384900499e-06	0.0005166093347437	0.0002153595092847	2.668852047443283e-07	4.637971823934679e-08	-0.001019192880482	-0.0005733616316404	3.2874356063734175e-07	1.0387541276251963e-06
1113.5422901155946	0.8549837684681734	1239976.4318758831	0.7309972443440391	1826.808496767092	10.25741957260675	105.21465628849604	3337229.2838604427	1062.615632017737	-0.0166390891081391	0.0002768592863485	1129151.9814084545	1257.2544358801963	1206.635737723082	1.310558	28.232243	0.0923352619135123	0.0595478572539268	-0.1249763863	-0.0256794697	-0.1119306615	-0.0867006695	0.0473350936	0.0049488158	0.1376201637	0.1798797205	-0.0075677956	0.1189112095	-0.0804480117	0.0271957531	0.0855110167	0.1823768074	-0.0991611327	-0.0141157767	-0.058650052	0.0326595217	-0.2154166709	-0.2519947132	-0.0810993887	-0.0489070744	-0.11994766	-0.0500014215	-0.0819775187	0.3134726685	0.0520657059	0.0036774751	-0.0377397701	-0.0868002255	0.0118093205	-0.0336279424	-0.1322971448	-0.0098399016	-0.0770090736	0.122385006	-0.0485050132	0.1448065684	0.0826858145	0.031283971	-0.0621226868	0.1156118246	0.1119090564	-0.1393795276	-0.0724329597	-0.0065462087	-0.0337669618	-0.0674147869	-0.2022726512	0.0843525135	0.1755381593	-0.0668360937	-0.0784601784	-0.1707068749	0.0702592596	0.1694916232	-0.0293462001	-0.0531305633	0.0438271145	-0.0373832716	0.0863573608	0.0911448131	-0.1654845641	0.1053884294	0.069143841	-0.0284342053	-0.1090245232	-0.1468204759	-0.095047833	0.1171265978	-0.0258137177	0.1694566252	0.0522474057	0.0884464461	-0.0141995152	0.1783468973	-0.0135685825	-0.2125892852	-0.0388473956	0.1229536406	0.0946280079	0.0390314567	-0.0384969535	-0.0413555028	0.0855149763	-0.0580456054	-0.0330350116981748	-0.0201395448386847	0.0010913119978985	0.0004056012663093	-0.0066212165147732	-0.0001074646610987	4.384050813550536e-05	1.1548653385079864e-08	0.0694301572970772	0.0549103490031087	0.0030151464276432	0.0048205467422968	-0.0012093649529432	-1.4622978749399829e-05	2.1383150750539895e-10	1.4625635894073082e-06	0.0003000483925073	-0.0002165609422364	9.002903784621477e-08	4.689864170231737e-08	-0.0009068187332554	0.0001123741472265	1.2627948964905571e-08	8.223202149829283e-07
1116.290137895384	2.747847779789481	1246103.6719624957	7.550667420893981	1815.060101817936	-11.748394949156136	138.02478388135742	3294443.173211336	1062.5198225818583	-0.0958094358786638	0.0091794480033878	1128948.3733793837	1256.0810147418877	1222.574615671502	1.27901	27.552647	0.0427321857446658	0.0250926385037653	0.1163269907	0.148604979	0.1069317152	0.1553511831	-0.0938435519	-0.0527794585	0.0479810355	0.0226269475	-0.0669451718	-0.1331872357	0.0659161802	-0.0405338541	0.0734403791	0.0064693403	0.1863368963	-0.0478834393	-0.0434149757	-0.0273199988	0.0284737379	-0.0659200541	0.116501589	0.0180130686	-0.0803712387	0.0177541626	-0.1459167686	-0.0640720427	0.2472181792	-0.0314165345	0.0673087317	0.1277750155	0.0988913754	0.0227715735	-0.0624903206	0.2196764217	0.0153249094	-0.13335811	-0.0243161939	0.134654826	-0.1186738331	-0.0950232575	0.0802502827	-0.0370701085	-0.0293717784	-0.0766942193	-0.093590164	0.0845149877	0.0151185368	0.0815754687	-0.1807591946	-0.0056378877	0.0486918707	-0.0389624294	0.0372208987	-0.0230881888	-0.0647263552	-0.0818925581	0.1639240393	-0.0646887074	-0.0444558562	-0.0515667591	0.0713026531	0.1285050135	-0.0024817172	-0.1224949502	0.0738731173	0.1986610888	-0.0921962614	-0.2299333913	-0.0696340312	-0.0040449104	-0.1238755941	0.2397390653	0.0004169887	-0.0215745006	-0.0029119033	0.0018626132	0.1156898168	-0.1102212943	0.1737551507	-0.1055706216	0.1243050008	-0.1116429454	0.1219978639	-0.1293224884	0.0807510076	-0.0683731426	-0.036496347761755	-0.0034613360635801	0.0013319833999469	1.1980847345040867e-05	-0.0128562730195653	-0.0062350565047921	0.0001652837559536	3.887592961795029e-05	0.0471433939849887	-0.0222867633120885	0.000496699818929	0.0022224995964238	-0.0011717922601225	3.757269282069994e-05	1.4117072457986767e-09	1.3730971008829966e-06	0.0004585426874332	0.0001584942949258	2.1026139619846134e-07	2.5120441524058164e-08	-0.0009257323427929	-1.891360953750008e-05	3.5772462573701385e-10	8.569803704928314e-07
1115.6037777638178	-0.6863601315662891	1244571.7889609018	0.4710902302036936	1824.007283166634	8.947181348697995	80.05205408648928	3327002.569044925	1062.9806009202814	0.460778338423097	0.2123166771599501	1129927.7579328425	1259.0299454525962	1211.5738875950367	1.250083	26.929499	0.0698958610357279	0.032062318853372	-0.0471613479	-0.1472338087	0.0044420721	-0.0575036548	0.153787229	-0.0410311374	-0.016771248	-0.0455573097	0.0346067012	-0.223939175	-0.1078063996	-0.0528309617	0.2127801427	0.0769613021	-0.0013157185	0.0569392651	0.0274813595	0.119451276	-0.0952836885	0.0583250216	0.1869533612	0.0871890004	-0.060998102	0.0742297476	-0.1040785039	-0.0557426516	0.0791114619	0.1563251529	0.0338808502	0.0959333	0.114787016	0.1152891669	0.0319822258	-0.0597039046	-0.0862071534	0.2073053172	0.0311593014	-0.164039008	0.0641554625	0.1594075844	0.0078439756	-0.0649382737	0.0218794549	-0.0410803313	-0.1078575388	0.0676794151	-0.0101380479	0.1377615948	-0.1972836289	-0.0955574096	0.0977874946	0.0801112618	0.0892258747	0.0994994933	-0.0775420302	-0.056155074	0.1003590244	-0.0140337033	-0.2186411425	-0.0348477521	0.0676222718	0.1655064144	-0.0705357377	0.1185387341	0.0291956296	0.0655199496	0.1780836811	-0.0971232357	0.0141928047	0.007904148	-0.1022486937	0.0754545866	-0.0122133644	-0.1508927693	0.0130186031	0.1446907243	0.1579843603	0.0213266923	0.269024691	-0.0762172902	-0.2070483774	-0.2064471466	0.08231578	0.0376830619	0.0758767427	-0.0783272495	-0.0205256577190482	0.0159706900427068	0.0004213026247995	0.0002550629404402	-0.0211657444676802	-0.0083094714481149	0.0004479887388711	6.904731574703673e-05	0.0543533425231999	0.0072099485382111	5.19833579236538e-05	0.0029542858434442	-0.0015283348543736	-0.0003565425942511	1.2712262151530453e-07	2.335807427093173e-06	0.0005499632095637	9.142052213050008e-05	3.0245953187360624e-07	8.357711866613252e-09	-0.0006055804390406	0.0003201519037523	1.0249724147622201e-07	3.667276681486058e-07
1115.3817954353342	-0.2219823284835911	1244076.5495885496	0.0492761541589969	1825.486242111043	1.4789589444092144	2.1873195592480177	3332400.0201366977	1063.919891749231	0.9392908289496518	0.882267261348924	1131925.5360596955	1258.4674096972217	1225.1327594544796	1.198428	25.816734	0.093868579741853	0.0547830731776821	-0.0021663481	0.1315297455	0.0152828048	-0.0558309159	-0.1285697188	0.0506171611	-0.0723379709	-0.0508804917	-0.0513104898	-0.1139782279	-0.134465645	0.0076843063	0.1971543746	-0.0362323818	0.0462502334	-0.2352540844	-0.0873102177	-0.0827948831	0.0608305958	-0.0407005711	-0.0215625421	0.1051779839	-0.0221410898	-0.147716051	-0.0233203302	0.1037750743	0.0131487197	0.0073008598	0.0836455772	-0.0362777334	0.1872842793	-0.1371563362	-0.0034586471	0.1655218067	-0.04498816	-0.256976462	-0.017644923	-0.1306842068	0.0477670948	-0.1505092676	-0.0560260694	-0.1061727089	-0.0099317106	-0.2018592373	-0.1045750939	0.1189794046	-0.0087173925	0.1805088914	-0.0135495393	0.0222294733	0.0155734914	-0.0287080199	0.04728665	0.0049110952	-0.1072661663	-0.0284350339	-0.0257048578	-0.0317737901	-0.1069969505	-0.1050028967	0.0514880596	0.207799612	-0.1385448078	-0.1450846571	0.0370245756	0.018609352	0.033931784	-0.0184993113	0.0137896359	0.0776474704	0.01783416	-0.1225337851	0.0021931756	-0.2579822306	-0.0103528227	0.1551455666	0.0677248917	-0.0750400877	0.1970622624	-0.0581862307	-0.0671406398	0.1272434066	-0.0639696601	-0.0025788304	0.0708988393	-0.0878535601	-0.0314161660911054	-0.0108905083720572	0.0009869754918639	0.0001186031726018	0.006274065461838	0.0274398099295182	3.936389741942847e-05	0.000752943168968	0.0388132631620123	-0.0155400793611875	0.000241494066552	0.0015064693972836	-0.0007288331437445	0.000799501710629	6.39202985298857e-07	5.311977514204911e-07	0.0005497208474991	-2.423620645999967e-07	3.021930101751288e-07	5.873937035717295e-14	-0.0006058000079287	-2.1956888810001785e-07	4.821049662147817e-14	3.66993649606413e-07
1116.2444046256214	0.8626091902872304	1246001.570858008	0.7440946151679912	1818.711856068241	-6.774386042802007	45.89230625691064	3307712.8154031867	1063.887042297276	-0.0328494519551441	0.0010790864937533	1131855.6387680457	1255.957879110939	1198.5451575724712	1.203469	25.925331	0.0529282165378289	0.02740852944841	0.1269976887	-0.089610364	-0.1564533211	0.076532093	0.0770702203	0.0459234302	0.0508381379	-0.0250419036	-0.0844382703	0.0872553514	-0.1478862583	0.0355514645	0.1391603839	0.0058564243	0.22796963	0.0869142696	0.0907380647	-0.0543230553	0.0555104784	-0.0652469329	-0.0587298196	-0.0276871125	-0.0019887253	-0.0034927703	0.0793170475	0.0437339158	-0.0526328727	0.0761522911	-0.0622861983	-0.1401376378	0.0540145901	-0.2899511753	-0.0422961616	-0.0560213973	0.0972494509	-0.0876218613	-0.0600173852	0.1275595429	-0.1156922871	0.0970910723	-0.0311307151	-0.1015978035	-0.0257463365	-0.1505706952	0.0008566074	0.0397625854	0.0443101461	0.0041744387	0.1127404341	0.075133185	0.139388872	0.1686308176	0.0074019069	-0.0824760471	-0.1364902342	0.0271942576	0.027913462	0.0622758201	-0.0302829936	0.0619429874	0.0476152853	0.2510467877	0.0759510817	-0.0149673141	-0.0115775486	0.0111513052	0.024824205	-0.0512865857	0.0740570038	0.1656276505	-0.022084917	-0.0010755724	0.081147981	-0.1101878132	-0.0538633473	-0.0113258656	-0.0650048869	0.1076654718	0.0645357127	0.0287807493	-0.0990919111	0.0879960077	-0.0569150256	-0.1668602758	0.0658240966	-0.096900045	-0.0363962309467638	-0.0049800648556583	0.0013246856271301	2.4801045966563897e-05	-0.0115945297956159	-0.0178685952574539	0.0001344331211814	0.0003192866964747	0.040768643910809	0.0019553807487966	3.823513872764735e-06	0.0016620823263263	-0.001007745645294	-0.0002789125015495	7.779218352059987e-08	1.0155512856090206e-06	0.0006299083445853	8.01874970861999e-05	3.96784522578193e-07	6.4300346889493185e-09	-0.0008091835228114	-0.0002033835148826	4.136485412604144e-08	6.547779735894675e-07
1117.1034998683715	0.8590952427500724	1247920.2294181646	0.7380446361158058	1828.8053827794845	10.093526711243385	101.8792814705837	3344529.128083217	1065.4557971382958	1.5687548410198815	2.4609917512233137	1135196.0556556012	1259.8874571904	1208.3416845247675	1.257449	27.088169	0.1127202143906401	0.0707221310681377	-0.1383229875	-0.0356758773	-0.1496195514	-0.1245913632	0.0483397727	-0.0265617684	0.1315756063	0.107334183	-0.0654237675	0.1432622068	-0.1194597069	-0.085725117	0.0946520733	0.1619233481	-0.056493756	-0.2183263533	0.0177694508	-0.0067518126	-0.1816512567	0.0322095362	0.0867805661	-0.0612984027	0.105684835	-0.0631201743	-0.0488031967	0.0490594333	-0.1268576783	0.0152731886	0.1645112241	-0.0568359529	0.0501442779	0.0451622635	-0.005697089	-0.1266474745	0.0772467984	-0.0383060383	-0.1119945314	0.054318608	0.1036716012	0.0472042302	-0.0278845919	0.1163202355	0.1744984185	-0.1311304872	-0.0471211253	0.1005459214	-0.007637334	-0.182689667	-0.0222582097	-0.0901510791	0.0833778243	-0.0704208455	0.0678182992	-0.0676393042	-0.0137766222	0.0652695479	0.099849669	0.1070966584	0.0999754236	-0.120123582	0.0971423332	0.0678881685	-0.1707507419	0.1257638092	-0.0136012456	0.0367388649	-0.0807025133	-0.0786356686	0.0934985481	0.0188188642	-0.0343363018	0.0593058484	0.1887349271	-0.031739901	0.1182069786	0.0436065508	0.0525894	0.0627697383	-0.1121835877	0.0249852759	0.1996936437	0.1288664828	-0.0800466255	0.0129457302	0.0606594461	-0.1054172954	-0.0160809324303556	0.0203152985164082	0.0002585963878296	0.0004127113538107	-0.0179632259748814	-0.0063686961792655	0.0003226774874246	4.056029102379098e-05	0.1068699849249554	0.0661013410141464	0.0043693872838684	0.0114211936778601	-0.0007247680136442	0.0002829776316498	8.007634001412995e-08	5.252886736017593e-07	0.0005498060629223	-8.010228166299997e-05	3.022867068261201e-07	6.416375527618581e-09	-0.000844801183115	-3.561766030360004e-05	1.268617725502646e-09	7.136890389925037e-07
1115.596674992829	-1.5068248755424063	1244555.9412550558	2.270521205553389	1822.3877094309528	-6.417673348531707	41.18653120845418	3321096.9634849946	1064.0460873765714	-1.4097097617243437	1.9872816123009047	1132194.0760613903	1258.2998241365265	1229.7222047390865	1.370603	29.525749	0.0461257256124762	0.0222105441427449	0.0557677981	0.1708621739	0.1085046844	0.0552287375	-0.1075590396	-0.1217571295	-0.1159373573	-0.0364035126	-0.0017942892	-0.0832053099	-0.0541701562	-0.1351895877	0.10149817	-0.1661497863	0.1078126649	-0.0427168107	-0.1856319355	-0.077244182	-0.0554887373	0.0795286555	0.1242468908	0.1040490122	-0.0283402308	0.0204683919	-0.0898186146	0.1606137731	-0.0367987167	-0.017794815	-0.1141844336	-0.006336517	-0.0951798416	-0.0606594864	0.0447297117	-0.0509600108	0.0180613678	-0.0386289648	-0.2279203176	-0.0200193477	-0.0440726667	-0.0892109433	0.1804210615	-0.1167423501	-0.0838090683	-0.0149176855	-0.0730416619	0.1455855453	-0.105403324	0.0331103425	-0.0233271348	-0.164352398	0.1529226952	-0.1027026606	-0.0168836336	0.1168759822	-0.0866022841	0.0726750935	0.1443142541	-0.0656379379	-0.0612929391	0.0981659548	0.0944617292	0.0909265959	-0.0613988141	-0.1757025448	-0.060454773	0.1582288564	0.080906521	0.05847335	0.0522565244	-0.0889105761	0.0084970115	0.1144896023	0.1522436308	-0.1103575475	0.0639481933	0.0665472756	-0.1613470017	0.0763594616	0.0790975041	0.0522309204	-0.1071194493	0.0498772303	-0.2216833841	0.0784037851	0.0554119421	-0.1133587932	-0.0228360684446755	-0.0067551360143198	0.0005214860220099	4.563186257196172e-05	-0.024111944907105	-0.0061487189322235	0.0005813858872032	3.78067445074849e-05	0.1199133510603331	0.0130433661353776	0.0001701294001415	0.0143792117625186	-0.0009342147736394	-0.0002094467599951	4.38679452724869e-08	8.727572432861154e-07	0.0005499858262205	1.7976329820003616e-07	3.024844090434461e-07	3.2314843379755124e-14	-0.0010387447504327	-0.0001939435673177	3.761410730391524e-08	1.0789906565514923e-06
1114.4228891710131	-1.1737858218159545	1241938.375908268	1.3777731554961556	1818.5923402182148	-3.795369212738024	14.404827460999645	3307278.099900363	1063.2421299475916	-0.8039574289798566	0.646347547611901	1130483.8268954912	1257.0068759621734	1205.9644703068982	1.244496	26.809134	0.0661818426775357	0.039571097799088	0.1032102109	-0.1303227535	-0.0312130483	0.0102689272	0.1132179853	0.0534163309	-0.1138198026	0.004062871	0.0491228068	-0.0949481754	-0.1012568384	0.0274943709	0.2177473562	0.0533540602	0.0962632314	0.0155528346	0.0903004373	0.1094818436	-0.0677742525	0.0589925183	0.1635903415	0.2409698243	0.0619095185	0.0893393744	-0.1309885034	-0.0497913208	-0.1113919964	-0.071916836	0.0922182051	0.1167950536	-0.1389401471	0.0022778037	0.1250065763	-0.0620516437	-0.0545613968	0.0095141902	0.011171279	-0.1102939185	-0.0537753921	0.1150283329	-0.0635292187	-0.186948915	0.080715537	-0.1056067851	-0.0734997338	0.0381335953	-0.0089815251	0.0258028418	0.079237312	0.008992214	0.062493516	-0.1111891106	-0.0021402809	-0.0173601966	-0.0376498308	-0.0920919682	0.0913864263	0.1679238889	-0.0551999757	-0.0451478756	0.0495792746	0.2179524001	0.0702172773	0.0420812284	-0.0433270531	-0.0078157347	0.0787940383	0.0512503637	0.1077894297	0.0472283198	0.0732379522	-0.0193674016	0.1223333571	-0.129305217	-0.1357229532	-0.1361240009	-0.1641147068	0.069421748	-0.0219021474	0.059482677	0.2078129357	-0.06704974	-0.1117118297	0.0549240585	0.0500887521	-0.1206811645	-0.0199631533518243	0.0028729150928511	0.0003985274917484	8.253641130732214e-06	-0.0242634835837094	-0.0001515386766044	0.0005887166356169	2.2963970507013127e-08	0.089060763967268	-0.030852587093065	0.0009518821303351	0.0079318196784334	-0.0005507871815994	0.00038342759204	1.470167183375927e-07	3.033665194142104e-07	0.0005497136650134	-2.721612071000237e-07	3.0218511350246454e-07	7.4071722650142e-14	-0.0007763484673795	0.0002623962830532	6.885180936013507e-08	6.027169428024985e-07
