global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1154.4307366607068	1.841516949613606	1332710.325746982	3.3911846757142	1692.7940959494952	10.67807306437726	114.02124436817914	2865551.8512814688	1147.2289617241754	-0.1292004394529158	0.0166927535548265	1316134.2906187295	1291.5627610173478	1293.5773047983212	1.25234	26.756777	0.0367670936767903	0.0241105420863917	0.0547550486	0.0674258684	-0.0250893193	0.2111703364	0.0837998282	0.1018345756	-0.1177557545	0.0875826319	-0.0785347971	0.0701044639	-0.0819904016	-0.1193995645	0.0027096722	0.0539736506	0.034667456	0.0264206207	-0.0497787446	0.0572136338	-0.0009340062	0.095927434	-0.0788522342	-0.0848712828	-0.0714241572	0.0449419799	-0.0377722516	0.0484285007	-0.1569789519	-0.0260380866	-0.0157685256	0.1740617171	-0.0598940809	-0.1323550239	0.1438507541	0.0720377967	0.1234661084	-0.045495889	-0.238100642	-0.2371118106	0.2014230387	0.0727329509	0.0033249371	-0.0929588633	-0.0421994786	-0.1254662559	-0.1210447113	0.0454415491	0.0947032441	-0.037903229	0.1729807525	0.061972728	-0.0549498047	-0.0267254337	-0.0494409342	0.0845624097	0.1225132732	-0.0186239084	0.0671309469	-0.0087701155	0.0565520303	-0.0662833207	0.1793665345	0.3112026297	-0.0963015789	0.0840157009	-0.0680356429	0.0050862312	0.1729083318	-0.1029719483	-0.0181218503	0.0642014337	0.0482930562	-0.0130178885	-0.1637981497	0.0648128759	0.0217071835	0.1274700218	0.033790488	-0.1653587905	0.0989401818	0.1117424162	0.0125518913	0.1399882556	0.126213703	-0.0620901449	-0.2292749877	-0.1329105348	0.1148327821	0.014666937	0.0	0.0	-3.658806579664997e-05	-7.350094628577608e-05	1.3386865587399872e-09	5.402389104904541e-09	0.0271506085378518	0.0019679819703952	3.872953035800583e-06	0.0007371555439756	-0.0796531054079707	-0.0179734800351525	0.0063446172011332	0.000323045984574	-0.0001919998136635	0.0001820002941007	3.686392844681872e-08	3.312410705274129e-08	-0.000151000000123	0.0001530000025536	2.2801000037146e-08	2.340900078140161e-08	-1.4488928184048502e-08	4.231784483794379e-08	2.0992903992251502e-16	1.790799991728286e-15	0.0	0.0	0.0	0.0	0.0	0.0
1151.676128721867	-2.754607938839854	1326357.905467786	7.587864896719548	1691.9516616890965	-0.8424342603987043	0.7096954830935119	2862700.425492495	1147.9300541178386	0.7010923936632025	0.4915305444523989	1317743.409146984	1294.046313576986	1317.3964150282588	1.370038	29.271456	0.0883262586733544	0.0623039926597479	-0.0881250547	-0.0032716195	0.1558920195	0.0105246703	-0.0776650643	0.112380377	-0.092474228	-0.0275947776	0.2235187546	-0.0390991117	-0.1812464054	-3.7658e-05	-0.0093526466	0.0395769778	-0.1108310782	-0.1302581425	-0.0015694796	-0.0709851723	0.0155610972	-0.0686691995	-0.1466721656	-0.0979142016	0.0192130297	0.1018085101	-0.0363198621	-0.0749781978	0.0040250926	-0.1388067545	-0.0078161501	0.1718748944	0.0239421481	0.2125147959	-0.0452477399	0.1062517288	-0.0739806362	-0.0700947243	0.1414978271	-0.0806745728	-0.0266192503	0.0084468559	0.1657514514	0.1855380239	-0.1157554145	-0.0209239331	-0.1765143567	-0.0278429224	0.0832691728	0.0109766252	0.047637656	-0.0158310591	-0.0485873153	-0.0290399235	-0.184887919	0.1377735521	0.0201184418	-0.0209599021	0.0410670009	0.069407216	-0.1920210165	0.0029352928	-0.1708522969	-0.043103158	-0.1527721782	-0.0594869534	0.0673115175	-0.0018329619	0.033760103	-0.2498673832	-0.0101356392	0.0972797804	-0.0202406453	-0.0454693949	0.0621124325	0.1257544959	0.0788868254	0.2616259122	0.0313177684	-0.029553265	-0.2292709952	0.0543788148	0.0149767878	-0.1141991636	0.0046558074	0.1940313807	0.050700323	-0.2054564817	0.1107979887	0.0029375943	0.0	0.0	-0.0033898240637597	-0.003353235997963	1.1490907183244326e-05	1.1244191658035252e-05	0.0280889001232509	0.000938291585399	8.803910992307529e-07	0.0007889863101339	-0.0327744022192177	0.046878703188753	0.001074161440827	0.0021976128126592	-0.0006990001859448	-0.0005070003722813	4.88601259950865e-07	2.5704937749337684e-07	-0.0003869994910727	-0.0002359994909496	1.497686060905288e-07	5.5695759728517524e-08	-1.3518372196918158e-07	-1.206947937851331e-07	1.8274638685440987e-14	1.45672332468358e-14	0.0	0.0	0.0	0.0	0.0	0.0
1149.244354100076	-2.4317746217909644	1320762.5854309008	5.913527811186587	1686.4520174488084	-5.499644240288035	30.24608676973336	2844120.407157156	1146.0858352322048	-1.844218885633836	3.4011432981285084	1313512.7417199004	1291.2231953845817	1304.0895791158189	1.45575	31.102724	0.0850169305904379	0.057804668180263	0.2045907593	-0.0337508956	0.1517038966	-0.1874701425	-0.0023046376	0.1552851299	0.1060027944	0.0780142638	0.0750386726	-0.104169663	-0.063323531	0.1815280475	0.0967914866	-0.0598436088	-0.1779839227	-0.128178006	-0.1202978879	-0.0786112865	0.002519426	-0.0918799398	0.1210230843	0.1662412381	-0.0503906482	0.0272814321	-0.1887664882	0.0198406896	-0.1179461305	0.1485975868	0.0739462249	0.0103913407	0.0420144517	-0.0314704797	0.126246964	0.1100839231	-0.1166306374	-0.093362789	0.0672791534	0.2162652383	-0.1568747474	0.02924521	0.2834843153	-0.0204055638	-0.0336186988	0.1210397769	0.1366453062	-0.0642021121	0.1004949412	0.1778882312	0.1489099352	-0.0405496729	0.0976743807	0.0870747162	0.0516561488	0.1978968721	-0.0988539327	0.0393610527	-0.1210313832	0.0770934718	0.0262914641	-0.1408038934	-0.1375231331	-0.1754644508	-0.1118060327	-0.1853212903	-0.1906762954	-0.0179051628	0.0409370498	-0.0946404623	-0.1434505454	0.128281684	-0.079016774	-0.0146812015	0.0918815739	0.0241248978	0.1903336198	-0.0447734025	0.1147081961	0.16820817	-0.1578048914	-0.0808558494	-0.1025491983	0.0821636803	0.094959838	0.0899238656	-0.0783002366	0.1860478873	0.1066044782	-0.0088085747	0.0	0.0	4.343967425768369e-05	0.0034332637380173	1.887005299613667e-09	1.1787299894785098e-05	0.0275758562972043	-0.0005130438260466	2.632139674445344e-07	0.000760427850524	-0.0066144259642584	0.0261599762549593	4.375063083665567e-05	0.00068434435766	0.0003990001746544	0.0010980003605992	1.5920113937424168e-07	1.2056047918759734e-06	-0.0003869996419696	-1.5089690000996692e-10	1.497687228845986e-07	2.2769874432617956e-20	7.724021022325994e-08	2.124239321924415e-07	5.966050075333389e-15	4.5123926968098996e-14	0.0	0.0	0.0	0.0	0.0	0.0
1148.693788536223	-0.5505655638528424	1319497.4198217012	0.3031224401005982	1679.9778598454443	-6.47415760336412	41.91471667319744	2822325.6095708795	1146.13996609158	0.0541308593751637	0.0029301499366937	1313636.821872408	1288.8612848592195	1302.3046388834932	1.435967	30.680052	0.0574524249191881	0.0510277861880342	-0.025711585	0.2102807391	0.1624809119	-0.1022104525	0.054344565	0.0798553816	0.123086963	-0.1467611908	-0.0798635816	0.0721213401	0.1047138604	-0.063132321	-0.041951352	-0.145734448	-0.0477078093	-0.2242208723	-0.062514943	0.1172505631	0.2371526501	-0.1304645188	-0.0812483165	0.1466360666	0.0134708684	0.0590569649	0.0760031964	-0.0530179936	0.1918116859	-0.112106399	0.154067327	0.0645733856	0.0871934035	-0.0325710992	-0.0735777874	-0.1505643966	0.0097427081	-0.0882957189	0.0373449719	-0.1483665915	0.0334828218	0.1789423542	0.0292175778	0.0417116118	0.1313845975	0.0931102084	0.1011795567	0.142514208	0.0657198475	-0.1796987725	-0.0107763697	0.0859629716	0.0689326751	-0.0618248072	-0.141919785	-0.0219452355	0.0054207747	0.0649038437	0.2189436833	0.1708548651	0.1367762243	-0.0027442028	-0.173925738	-0.021302929	-0.0196449868	-0.1635021121	0.0784245806	0.1389279317	0.1280958575	-0.0836400622	-0.1577401021	0.1420547117	-0.1407356763	-0.1683269629	-0.0323556447	0.0168019291	0.0357782471	-0.0083948112	-0.1036934684	0.0357691593	-0.0295614708	-0.127116975	-0.1183262651	-0.0015799458	-0.0321536409	-0.0908107986	-0.0211313233	0.1101039297	0.1022582579	-0.020504289	0.0	0.0	4.364846118676269e-05	2.0878692907899682e-07	1.9051881639723287e-09	4.359198175423802e-14	0.032926848317146	0.0053509920199417	2.8633115597479754e-05	0.0010841773401003	-0.0567652875950273	-0.0501508616307689	0.0032222978757461	0.0025151089223085	0.0004379996197241	3.899944506970002e-05	1.9184366687845627e-07	1.520956715744549e-09	-0.0003869994237717	2.1819790001513168e-10	1.4976855399962785e-07	4.761032357101341e-20	8.482657359325696e-08	7.58636336999702e-09	7.19554758757224e-15	5.755290918163254e-17	0.0	0.0	0.0	0.0	0.0	0.0
1151.1664795921351	2.472691055912037	1325184.2637365498	6.114201057987384	1671.5857194177636	-8.392140427680715	70.42802095791306	2794198.8173614023	1144.709729546441	-1.430236545138996	2.045576575051131	1310360.364918286	1286.3186083415308	1260.0552934242862	1.4749	31.511864	0.0961183096714752	0.0477637156746011	-0.148193041	-0.0590287914	0.0801909302	-0.0767338615	-0.0268311428	-0.1803840419	0.0514274795	0.0998439885	0.0863482456	0.1129979118	0.0747543863	0.0089784116	-0.1773142915	0.1200946538	-0.1184520808	0.0618063197	0.0511357605	0.0244979223	0.1441881132	-0.0288173704	0.1905722167	-0.0056071519	0.269883432	-0.0138682453	0.0993102729	0.1541975594	-0.0353394091	-0.1272867493	0.0091264562	-0.1289837192	-0.0459037438	0.2186275005	-0.0501788293	0.0624746792	-0.1729261961	-0.0247315264	-0.0518016973	-0.0480148319	0.0211990428	-0.1594017653	0.0114477811	0.069595776	0.0873058969	0.1119758286	-0.0142875178	0.1783496766	-0.1447254968	-0.1105696614	0.0062169133	0.1565749148	0.2185381078	0.0926604699	-0.0955382586	-0.0661699246	0.1504380781	0.1755551013	-0.1783632495	-0.2150344508	-0.1760664611	0.092689153	0.0076587526	-0.0688588436	0.1281580649	-0.1658545801	0.1094033993	-0.0623171586	-0.0799690395	-0.0617448612	-0.1851946608	0.1028807059	-0.0189331956	-0.2448060452	-0.0187672856	0.1451246037	-0.0623010912	0.1219776985	-0.0087737769	-0.0658696179	0.0747637145	0.000392664	-0.0386696174	-0.075619979	-0.0670431152	-0.1882833429	-0.0637508497	0.0113340925	0.0977655536	-0.0320825565	0.0	0.0	-0.0107956602934677	-0.0108393087546544	0.0001165462811719	0.0001174906142787	0.0149844859626711	-0.0179423623544748	0.0003219283668592	0.0002245348195654	-0.1022477012439537	-0.0454824136489264	0.0104545924096728	0.002068649951332	1.0000478612268164e-06	-0.0004369995718628	1.0000957247443298e-12	1.9096862580833448e-07	-0.0003869997487073	-3.2493560001966427e-10	1.4976880549951338e-07	1.0558314416013929e-19	2.2510367626731332e-10	-8.460146991698966e-08	5.0671665069059414e-20	7.157408712115304e-15	0.0	0.0	0.0	0.0	0.0	0.0
1155.223452751372	4.056973159236804	1334541.2257868012	16.459031214767858	1687.482748371281	15.89702895351752	252.71552954897436	2847598.0260506924	1148.3950965711806	3.685367024739662	13.58193010703847	1318811.2978287311	1289.1073507417054	1305.189114591501	1.388608	29.668209	0.0422106990355067	0.023661859787682	0.1563919036	-0.0496453153	-0.0605504651	0.0261614792	-0.0774732249	-0.0826163098	-0.1578914067	0.146974299	-0.1005655813	0.2413589785	-0.0063174628	-0.0113588829	0.0032998618	-0.0427283468	0.0897524366	0.1336874857	-0.2071126338	-0.0107175139	0.1238414292	-0.0135955058	0.0082589154	-0.0667590035	-0.0916416483	-0.1294882618	0.0729615909	-0.0022692005	-0.0295758568	0.0739833808	0.0376494584	0.0962053221	0.1980198116	0.0916047365	-0.0462941399	0.0457720698	-0.2241592674	-0.1973576809	0.0691141595	0.0796647308	0.1482637637	-0.0625236637	-0.0497736075	-0.2399331039	-0.0708059176	0.1594004742	-0.1582890404	0.0073818372	-0.0607506018	-0.1303078196	-0.0466610431	-0.1384021653	0.1058429007	0.0853315281	-0.122581185	-0.0403291236	0.0254104722	0.0055461254	-0.0604464975	0.0595112419	-0.1508867574	0.0241216305	0.0446686127	-0.0720487749	0.1844220642	-0.0654748174	-0.1378751658	-0.0283230147	0.0882864931	0.0014045702	-0.0640480574	0.03053714	0.0487166223	-0.2024683322	-0.0206493777	0.2155061804	0.0469222146	-0.0263374491	0.1572695127	-0.0907784852	-0.1218426055	-0.1446785191	-0.0229252254	-0.0871155676	-0.0076657925	-0.0690290723	-0.0874141666	-0.069364393	0.093132801	-0.0434770581	0.0	0.0	4.661043332987447e-05	0.0108422707267975	2.172532495198673e-09	0.0001175548345131	0.0065070038867958	-0.0084774820758753	7.186770234678699e-05	4.2341099582775646e-05	-0.0964100701684458	0.0058376310755079	0.0092949016298846	3.407793657373554e-05	-0.0003400001291641	-0.0003410001770253	1.1560008783160469e-07	1.1628112073130424e-07	-0.0003869998814476	-1.327402999800817e-10	1.4976890824045646e-07	1.7619987238802075e-20	-6.576827721722869e-08	-6.5993380893496e-08	4.3254662881222416e-15	4.3551263217540426e-15	0.0	0.0	0.0	0.0	0.0	0.0
1154.894076839528	-0.3293759118439539	1333780.3287190257	0.108488491303036	1693.400486079525	5.917737708243976	35.01961958357267	2867605.206254372	1147.9598069932729	-0.4352895779077244	0.1894770166350848	1317811.7184720323	1292.0273999871458	1282.616577336388	1.27533	27.247978	0.0860854638276928	0.0410841320107692	-0.0716418923	0.1498646897	-0.1566011573	-0.07016039	-0.0378151824	-0.0082537546	-0.134566888	-0.175848431	0.0157862779	0.0725029401	0.0956759289	0.099300137	-0.004605761	0.0024133775	0.1727743596	-0.0682533967	-0.0166158012	-0.2004597785	-0.0426249962	-0.2609636906	-0.032606509	0.1889014302	-0.1493599507	0.1069552474	0.0745317686	0.0456237094	-0.1078871247	0.0078703289	-0.1910153876	-0.1180202699	0.0425530795	-0.0690973383	0.0361582239	-0.0357004888	0.0128212772	0.0841202227	0.0219404153	-0.0337895149	-0.130449134	0.1534712647	-0.1304423544	0.0762796737	-0.1383804916	0.101801947	0.0689117274	-0.0595001702	-0.1308171455	0.0417886701	-0.1003878304	-0.1666916236	0.0357003911	-0.0349695297	0.0132499898	0.086425318	-0.1425821814	-0.1348328807	0.0091706222	0.1816809234	-0.3832542505	-0.0866225719	0.1131312954	0.0786800867	0.1961109381	-0.0167807499	0.0759653298	0.0577058814	0.0910763057	-0.069465045	0.0460417349	-0.0591609217	-0.1064862193	-0.0365497299	-0.0639096378	0.1353459244	0.1683109191	-0.1818020773	0.1968796265	-0.0185487331	-0.0243237016	-0.2247933725	-0.0402780418	-0.0667126341	0.0069231836	-0.0380401459	-0.0001122166	0.0550233108	0.0883666366	-0.054622527	0.0	0.0	-0.0137272272428958	-0.0137738376762256	0.0001884367677781	0.000189718604331	0.0267970950381766	0.0202900911513808	0.0004116877989313	0.000718084302485	-0.1234284830068332	-0.0270184128383874	0.0152345904173681	0.0007299946323055	-0.0001879996266794	0.0001520005024847	3.534385963159377e-08	2.310415275560129e-08	-3.900002314338735e-05	0.0003479998583042	1.521001805184749e-09	1.2110390137975206e-07	-3.6858321511004308e-09	6.208244506612827e-08	1.3585358646085628e-17	3.854229985388833e-15	0.0	0.0	0.0	0.0	0.0	0.0
1155.116279216258	0.2222023767299106	1334293.6185104118	0.0493738962244211	1687.432989529823	-5.967496549701991	35.61101507070517	2847430.094153556	1147.4387532552084	-0.5210537380644382	0.2714969979509242	1316615.6924718672	1290.6814913845585	1313.473850083177	1.226086	26.195848	0.0402939641344685	0.0211193176066227	-0.1377283171	-0.1568751232	-0.0267688735	0.0656707798	0.0643840252	-0.0814067547	-0.0009017196	0.0266696958	0.0988728627	-0.0716067351	0.1248244897	-0.0213731334	-0.1839695728	0.0767298703	0.0692923382	0.0068404507	0.0265359479	-0.1291533511	0.02387371	-0.0085440397	-0.0123378792	-0.0243784019	-0.0347915306	0.2401047156	-0.006902799	-0.1189566641	0.1358827624	-0.0072855139	-0.0232957006	0.0471410924	0.1945397814	0.0068629385	-0.148454791	-0.0562966175	0.1041116104	-0.0517936461	-0.0653020293	-0.0508847303	-0.2289749449	-0.1255309556	-0.058805058	0.1226952832	-0.0207761227	-0.1672920932	-0.0134302172	-0.008751621	-0.1912573247	0.0223395744	-0.0711385991	-0.0069317648	0.0062437191	0.0788335489	0.0842694658	0.0617909414	0.0237938152	-0.0688743223	0.2013204648	0.0872738397	-0.2174057548	-0.0164861273	-0.0598048861	0.0122332348	0.0589520455	0.0872747845	0.0370543221	-0.1229432544	-0.0442419294	-0.1759690714	0.005711757	-0.1225039589	0.0011614642	-0.2384645334	0.0421213396	-0.0169645561	-0.0103767357	0.0279849886	-0.065083376	-0.0092049828	0.0088598187	-0.1394601096	-0.1071621813	0.0218845414	-0.156436814	-0.1311424355	0.0605449419	0.1586387939	0.0834738879	-0.065455123	0.0	0.0	-0.0141958099960532	-0.0004685827531573	0.000201521021444	2.1956979655656854e-07	0.0190504799468982	-0.0077466150912784	6.001004537242225e-05	0.0003629207862071	-0.1136494179220335	0.0097790650847997	0.012916190194017	9.56301139327488e-05	-0.0001500188999258	3.79807267536e-05	2.2505670334947195e-08	1.442535604731626e-09	-0.0003359917957312	-0.0002969917725878	1.1289048679867645e-07	8.820411298485104e-08	-0.0001110252105954	-0.0001110215247632	1.232659738775292e-08	1.2325778960756689e-08	0.0	0.0	0.0	0.0	0.0	0.0
1156.0042055719885	0.8879263557305421	1336345.723300124	0.7884132132009213	1682.894999604247	-4.537989925576085	20.59335256463004	2832135.5796929784	1145.7037613932291	-1.7349918619793243	3.010196761134482	1312637.1088705934	1287.546149803036	1304.6070073120786	1.460714	31.208778	0.060517380061476	0.0279800920079517	0.1679300585	-0.0539470592	-0.0805936142	0.1242527305	-0.1509526485	-0.0331735757	0.0147207266	0.105674479	-0.0810995075	0.0773056213	0.0096074432	-0.096752801	0.2925186808	0.1505070962	0.1559172451	0.0903535101	-0.0246098041	-0.0391007863	0.0340447659	0.0666385226	0.1584445363	0.1496141502	-0.0013296917	0.2357603081	0.0073917865	0.0692729154	-0.0700545364	0.0176442458	0.0098011808	-0.1852941028	0.0485922171	0.1416549154	-0.0535327616	0.0330071466	0.1102667841	-0.1225210407	-0.020846103	0.1435353481	-0.0483605144	-0.0178158432	-0.0651704247	-0.1896954714	0.0594424484	-0.073679985	-0.0356130205	-0.1787257343	-0.0815148259	0.0456502764	0.0810674402	0.0317890585	0.0094204537	-0.1930258785	-0.0599528811	0.056734287	0.1413317387	0.1389651367	0.0208871656	-0.0547451368	-0.1879526999	0.0163579774	0.0491133675	-0.1555189517	0.0817955405	0.1243373877	-0.1006651761	-0.0659373514	0.0940527007	-0.0108810863	0.0029415991	-0.0305303392	0.2067976391	-0.1830679607	0.1290913198	0.0354149577	0.0862977565	-0.0194825545	-0.022393534	-0.1208536438	0.0364566816	-0.1333354455	-0.126288755	0.1104695181	0.1352722691	-0.0547191868	0.0782085093	0.054806356	0.0784615636	-0.075912798	0.0	0.0	-0.0042346644013662	0.009961145594687	1.7932382592198154e-05	9.922442155855224e-05	0.0067321789925358	-0.0123183009543624	0.0001517405384022	4.532223398754034e-05	-0.1039595925144567	0.0096898254075767	0.0108075968757718	9.389271642932072e-05	-0.0004389999757796	-0.0002889810758538	1.927209787344894e-07	8.351006220161974e-08	-0.0001649997364332	0.000170992059298	2.7224913023025465e-08	2.9238284342970752e-08	-3.6183650203115486e-08	0.0001109890269451	1.3092565420214193e-15	1.231856410224164e-08	0.0	0.0	0.0	0.0	0.0	0.0
1156.5958457952138	0.5916402232253404	1337713.950510746	0.3500381537381306	1682.290230528949	-0.6047690752980088	0.3657456344368087	2830100.4197331443	1149.4704112413194	3.76664984809031	14.187651078118757	1321282.226319288	1290.7061009101938	1280.5781750226542	1.391841	29.737289	0.0503013788730625	0.0288855854387013	-0.0711372042	0.0405106264	-0.227149573	0.0543813343	-0.0706455481	-0.0748749648	-0.1605207746	-0.1527368357	-0.0170628593	-0.2303822749	-0.2117847272	-0.0039268834	0.1111196685	-0.10610277	0.2258303554	0.0599392608	0.0147347522	-0.1119967082	0.0173672584	-0.0289263635	0.0955213546	-0.2392968559	-0.1255389331	-0.0182594281	0.2288109544	0.0079266415	-0.0211825718	-0.021614619	-0.0348552139	-0.0884445527	-0.0162048401	-0.1293081531	-0.0409256579	0.0285619214	0.0255053882	0.0144911103	-0.0451712961	0.1589387888	0.0482047403	0.0411847189	-0.229827761	0.0082404697	-0.1251482604	-0.0050770385	-0.1203303233	-0.2143617933	0.0664103614	0.1800074593	-0.0460963774	-0.0514839217	-0.0508327444	0.1522824288	-0.0540857145	-0.1132342391	0.1498750721	0.0182932195	-0.0082288138	0.018396	0.048083778	-0.1525085421	-0.0667642458	-0.0026869626	0.0323761009	0.1957389643	0.0895537904	-0.014473004	0.1166928074	-0.1240105264	0.0863828621	-0.0504770249	0.0098646504	0.10703515	0.1184593744	0.1516083574	0.1017029992	-0.1766590178	-0.0386174741	-0.1319814347	-0.0521569459	-0.0054153111	0.0708486242	0.1483895496	0.0547743111	-0.1254718397	0.0734151674	0.1022824801	0.0733368439	-0.0859356514	0.0	0.0	3.5021911841681685e-05	0.0042696863132078	1.2265343090465239e-09	1.823022121319471e-05	0.0268607254382118	0.020128546445676	0.0004051583820157	0.0007214985710669	-0.1229625207026714	-0.0190029281882146	0.0151197814975548	0.0003611112797264	-0.0003290001593587	0.0001099998164209	1.0824110485805e-07	1.2099959612631704e-08	-0.0001929998186145	-2.8000082181300017e-05	3.724892998522991e-08	7.840046021595548e-10	-3.1723733123751154e-08	4.459917079364332e-09	1.0063952433069862e-15	1.9890860354805668e-17	0.0	0.0	0.0	0.0	0.0	0.0
1155.9302273825947	-0.6656184126190965	1336174.690576777	0.4430478712175658	1683.1198953428225	0.8296648138734781	0.6883437033797131	2832892.5820988338	1147.9711835394965	-1.4992277018229745	2.247683701913397	1317837.8382370723	1292.1256329747398	1328.3976335038233	1.397132	29.85033	0.0984470105098307	0.0513826445811611	-0.0334163387	-0.138395084	-0.0310962213	0.0604288461	0.1425947747	0.0886030541	0.0303529031	-0.0019872222	-0.0157981618	-0.1983675676	-0.0273070604	-0.1536736452	-0.061958039	-0.1164244872	-0.0019596757	0.190947878	0.0367224516	-0.0521148979	-0.0294068165	-0.0798137253	0.0484840279	0.0226564004	0.0599267557	0.0174509624	0.0953152344	-0.0268007239	-0.0767984092	0.02122922	0.3397163776	0.0412733495	0.1862574726	-0.0221095575	0.0991303913	0.0448030363	-0.0666327235	0.0810549983	0.218016621	-0.1560392053	-0.1466246636	-0.0581906707	-0.0187403479	-0.0261171053	-0.1207543314	-0.1414868533	0.1381895089	-0.0719754614	0.1439371842	-0.019639218	-0.1300680251	0.0116827639	0.0595946934	0.1326389453	-0.1012991041	0.1340331657	0.1218612656	-0.0244560264	0.0995447271	0.0458266409	-0.0325341096	0.0124526691	-0.1473429445	-0.2125077381	-0.0727943212	0.1375891329	-0.0433426673	-0.135785508	-0.0286974884	-0.2284455336	-0.0535210112	0.0326905186	0.0120539146	-0.0098463352	0.0377456769	-0.1202321841	0.1932430794	-0.18950294	-0.0709396691	-0.0303106467	-0.0334750336	0.0036241705	0.3060111682	0.132810437	-0.0372231207	-0.0849521789	0.0752530796	-0.0119961779	0.0681070699	-0.0954662731	0.0	0.0	0.0001147324653345	7.971055349281832e-05	1.3163538601732245e-08	6.353772338131451e-09	0.0109035145673459	-0.0159572108708659	0.0002546325787772	0.0001188866299203	-0.0826071242013881	0.0403553965012832	0.0068239369688235	0.0016285580267757	0.0003200001485762	0.0006490003079349	1.0240009508879007e-07	4.21201399699595e-07	-0.0003850000965535	-0.0001920002779389	1.482250743462043e-07	3.686410672865324e-08	6.154207675114705e-08	9.32658098748982e-08	3.787427210844075e-15	8.698511291620661e-15	0.0	0.0	0.0	0.0	0.0	0.0
