global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1069.822418901403	-0.8811161418582287	1144520.0079840487	0.7763656554431303	1659.885404186714	2.509192192263754	2755219.5550320907	6.296045457717383	1075.6259557550604	-0.3186221036044117	1156971.1966939871	0.1015200449053004	1227.967985140147	979.7580966061498	1.250313	25.81263	0.0980559097001785	0.0698448875017712	0.0238870051	-0.1579204533	0.0426533508	0.1611963119	0.0456184799	-0.0437761645	-0.0432221253	-0.1905881745	-0.0579781176	0.0547307843	-0.1046374589	0.0806835487	0.0384420349	-0.0976169335	0.0319704147	0.0661676992	0.0711869107	-0.1455857523	-0.0471834711	0.1959888219	-0.0329333472	-0.1032085422	0.0608538725	-0.0074130699	-0.099072535	0.080132376	-0.0117601278	0.0758645265	-0.0479775976	0.0364576836	0.0304396243	-0.0475324095	0.1456050203	-0.0110686617	0.0076580182	-0.1337709931	0.1637794388	0.0653913003	0.1040426772	0.0770164836	0.1426489258	0.0228130016	-0.0671224718	-0.0202906872	0.0299554393	0.0849423321	0.0457335181	0.0874130851	-0.0105054963	-0.0162686953	0.0102838296	0.1038427711	-0.1477050958	0.0981986561	-0.0196496121	0.1394960505	0.1182344873	0.1379037399	0.0789260709	-0.0348279578	-0.00357774	0.0163919794	0.0802699288	0.0897945127	0.0677167875	0.0054459684	0.1596843527	0.0294717147	0.0540498674	-0.013590621	-0.0163666179	0.1847025468	-0.0767495232	-0.0750268917	-0.0204368933	-0.0731201628	0.0343050797	0.0971321322	0.1090531733	-0.0354327321	-0.1395904509	0.1033401944	-0.0141533203	0.0014086788803666	-6.70990006597001e-05	1.984376187990898e-06	4.5022758895304335e-09	0.0103782575883286	0.0163699694316363	0.0001077082305697	0.0002679758991927	-0.0316172625922206	-0.0676191272419969	0.0009996512938254	0.0045723463689693	-0.0002340055346461	-9.49915296799e-05	9.023390710927324e-09	5.475859024500712e-08	8.998580379127041e-05	6.947246111721483e-09	4.826422853682927e-17	8.097444883961017e-09	0.0001210104312763	-0.0001849958035917	3.422344734653884e-08	1.4643524477676125e-08	0.0	0.0	0.0	0.0	0.0	0.0
1070.1430396853948	0.3206207839918988	1145206.1253870963	0.1027976871275798	1649.1071676859042	-10.778236500809726	2719554.450513025	116.17038206738708	1076.7089981079102	1.083042352849816	1159302.26660654	1.172980738066465	1226.1264721002512	977.5101924448704	1.235508	25.506975	0.0348569641575261	0.0177874813523813	-0.1564324281	-0.0547404818	-0.1757597762	-0.0550910308	0.1299515671	-0.0078221563	0.0660270823	-0.017591166	0.0859744568	0.1044882381	-0.0079983692	-0.0747065773	0.1938406226	0.1236136817	-0.0648367728	0.0035306546	0.1058843294	-0.1560148453	-0.0039208063	-0.0408582716	-0.047700282	-0.0318884227	-0.0249778787	0.0034666401	-0.1971365165	0.0924275371	-0.0533485268	-0.0256529226	0.0559256233	-0.0143450637	-0.039045894	-0.1534359864	-0.1012081498	0.1118194972	-0.0987307899	-0.1562444671	-0.0765734562	0.1187683205	0.1191863696	0.0804496062	0.0561577523	0.0528509785	0.0791883652	0.0143879926	0.0237254713	-0.0006346522	0.0382770346	-0.117345359	0.011189039	-0.0216735877	-0.2755649858	0.1635457645	-0.0485654198	0.0735059413	-0.0575122067	0.0904967121	-0.1726449412	0.0466439316	-0.0798515957	-0.1395458816	-0.0187653157	-0.0227809942	-0.048614952	0.05750421	0.0854785345	-0.0219207897	0.1180320577	0.1173355164	0.0928810201	0.2010510836	-0.0902324886	-0.0175864223	0.0029479874	-0.0029264919	0.0069509578	-0.053400172	0.0402113772	-0.0515633226	0.0674338984	-0.2127978886	0.0302813768	0.0990808418	-0.0253948054	-0.0045734083798265	-0.0059820872601931	2.091606420866725e-05	3.578536798856459e-05	0.0234058114505728	0.0130275538622442	0.0005478320096597	0.0001697171596336	-0.0257694843094427	0.0058477782827779	0.0006640663215746	3.4196510844528844e-05	-0.0003850030091523	-0.0001509974745061	2.2800237307250516e-08	1.48227317056326e-07	8.99860975267508e-05	2.937354803833614e-10	8.628053243604408e-20	8.097497748093907e-09	7.201730447176175e-05	-4.899312680453825e-05	2.400326474085564e-09	5.1864921433784355e-09	0.0	0.0	0.0	0.0	0.0	0.0
1069.5700849465395	-0.5729547388552874	1143980.1666125478	0.3282771327767305	1646.244119932593	-2.8630477533110934	2710119.702412638	8.1970424377397	1075.8189693104136	-0.8900287974965977	1157386.4547281207	0.7921512603732397	1222.2851433106066	974.5043379217108	1.417363	29.26136	0.2344346892462862	0.1904262069820876	-0.0412545496	0.1999851296	0.212138418	-0.1421180052	-0.0316802112	-0.1674335386	0.1053660936	0.0325032412	-0.0672787561	0.022922205	-0.0217199805	0.0158745715	-0.0074602033	0.1111254079	0.2051512292	-0.2088703836	0.1064963178	-0.1283415353	0.2241676733	0.0398391836	-0.0776126386	-0.027931203	-0.0493499604	-0.0961582366	0.1824132893	0.1457886841	0.0813317367	-0.0456924746	0.0866943783	-0.0002689511	-0.0974422963	0.0124092998	0.0950783468	-0.1082507846	-0.2632592218	0.0118341195	-0.1625293073	-0.0822052603	0.0110957119	-0.1054398826	-0.0057869092	0.0499410523	-0.0096436091	-0.1978245852	0.2362069193	0.2903908797	0.0313696759	-0.0965644148	0.006453339	0.0270188045	0.0045195535	-0.2114452977	0.0392562755	-0.151851177	0.1378045856	0.1325131433	0.0825740653	-0.1148641789	-0.2145537438	0.0923924564	0.3599267355	0.0003125393	0.12971086	0.149522367	0.0370068043	-0.0494577493	-0.0346246986	-0.0825497052	0.1159859952	0.0338118118	-0.0346339705	0.1394817681	-0.0683451168	0.0514262226	-0.1427405802	0.0666206749	-0.1369631467	-0.042785176	0.0949373764	-0.0588245902	0.1894000381	0.0946861568	-0.0364975928	0.0015476211879104	0.0061210295677369	2.395131341269198e-06	3.746700296910938e-05	0.0234250449779835	1.923352741069889e-05	0.0005487327322205	3.6992857665810556e-10	-0.0553498958465326	-0.0295804115370898	0.003063610970222	0.0008750007467036	0.0032100189747889	0.0035950219839412	1.2924183065020522e-05	1.030422181850478e-05	-0.0002703547103088	-0.0003603408078355	1.2984549779157734e-07	7.309166938615518e-08	9.09348049759845e-05	1.8917500504222752e-05	3.57871825327268e-10	8.269138756020336e-09	0.0	0.0	0.0	0.0	0.0	0.0
1070.5550574834847	0.984972536945179	1146088.1311034672	0.9701708985362218	1657.162273425591	10.918153492997815	2746186.800465073	119.20607569666043	1075.8161995627663	-0.0027697476473349	1157380.495241674	7.671502029917505e-06	1224.7029109294813	986.7864971693668	1.357696	28.029533	0.1900181403020565	0.1392396720630053	0.1543090212	0.0741223362	-0.0768778406	0.0350483483	-0.1526179965	-0.0910638085	0.003004812	-0.0012970123	0.1127905603	0.1285637508	-0.0546067887	-0.0653678809	-0.170713643	0.02715243	-0.0297471599	0.0847947295	0.1002618866	-0.0597201307	0.0255245872	-0.0403667566	-0.0291340551	-0.0491623034	-0.1109299326	-0.0572932846	-0.0560619961	-0.0616701402	-0.0443236247	-0.0851767908	-0.0377462879	-0.0600981274	-0.0317050119	0.0530931726	-0.1688099669	0.1125391663	-0.0268053875	0.1611786726	0.0356993172	-0.1760134175	-0.0159094494	-0.1313971073	0.0132936183	0.0981124341	-0.0472266222	0.147554335	0.0075507564	0.0649242912	0.0303303293	-0.0347463203	-0.0147071757	0.0239590352	-0.1186878566	-0.047121475	-0.1018405713	-0.1529894097	0.0373092005	0.1008007212	-0.086522191	-0.0106359914	-0.0360405359	0.1807213589	0.0053644239	0.0342255383	0.0841496295	-0.0340632312	0.0758883299	0.1044013026	0.1273470982	-0.0599673085	0.1276109045	0.107799767	0.1560659569	-0.047836446	-0.1791002163	0.0269942382	-0.1596083378	-0.0460429227	-0.1342441313	0.0103296252	0.064936564	-0.264810656	0.1468249152	0.0901621419	-0.0474010431	0.0014894192114667	-5.8201976443700114e-05	2.218369587486086e-06	3.387470061953023e-09	-0.0141723435664999	-0.0375973885444834	0.0002008553221669	0.0014135636253648	-0.0374003475471269	0.0179495482994056	0.0013987859966458	0.0003221862841526	0.0006610034848529	-0.002549015489936	6.4974799679336665e-06	4.36925606987678e-07	-0.0001789858409262	9.13688693826e-05	8.348270292254618e-09	3.203593125205897e-08	4.305913466011045e-05	-4.787567031587405e-05	2.292079808194264e-09	1.8540890776775246e-09	0.0	0.0	0.0	0.0	0.0	0.0
1070.1068517463418	-0.4482057371428709	1145128.6741544672	0.2008883828077843	1656.1628723144531	-0.9994011111377858	2742875.45963286	0.998802580943441	1074.98654868386	-0.82965087890625	1155596.0798512371	0.6883205808699131	1227.307073030071	971.4156617993972	1.230634	25.406345	0.1077446534109389	0.0856695820055876	0.0610051717	-0.1503511881	0.0423816866	0.1533738203	0.0253994763	-0.0291045693	-0.011767948	-0.0351562902	0.0361739721	0.0845666697	-0.0383906078	0.2200799846	-0.0706479453	-0.0228615208	-0.038194349	0.2439378259	-0.0552354962	0.0283307867	0.0105841031	-0.094043302	0.0741803369	-0.1643940355	-0.1948026587	-0.065885635	0.0837454349	0.182331478	-0.117424445	-0.0994326225	-0.0818751345	0.0941371495	-0.1311851197	0.103959512	-0.0132144214	-0.0166609888	-0.0487068904	-0.0764377105	0.1500326155	0.0211594281	0.0664623166	-0.039484493	0.1223819288	-0.0546777987	-0.0383295834	0.1313107408	0.0633318982	-0.0288925715	-0.0748076955	-0.0973417282	0.0775196442	0.1104009666	-0.0366960917	-0.1576574262	-0.0016718484	-0.0667693375	-0.0309117577	0.0882172884	-0.1474710483	0.1152311669	0.0803327572	0.0157298446	-0.069140224	0.1007264159	0.0586896417	0.0519825462	0.0730941174	0.1732992937	0.1346444556	0.0286244444	0.0053858532	-0.079052752	0.0106299371	0.134165209	-0.0814954322	-0.0133563018	-0.0573865126	-0.059684863	0.0185822452	-0.005203722	0.0345395966	0.046635738	-0.191676455	0.0855149763	-0.0580456054	0.0014366098456548	-5.280936581189989e-05	2.0638478486323084e-06	2.78882911745506e-09	-0.014259852784221	-8.750921772110107e-05	0.0002033434014276	7.657863186159069e-09	-0.0069166237877809	0.030483723759346	4.78396846216966e-05	0.0009292574142361	-0.0008374924587586	-0.0014984959436115	2.24549009302012e-06	7.013936184775253e-07	-0.0001790364369684	-5.0596042199999545e-08	2.559959486304135e-15	3.205404576233987e-08	8.692481636760996e-05	4.386568170749951e-05	1.9241980316636572e-09	7.555923700542712e-09	0.0	0.0	0.0	0.0	0.0	0.0
1069.7191680121584	-0.3876837341833834	1144299.0984126246	0.1502986777503722	1651.795404648199	-4.367467666254015	2728428.058816908	19.074773815774293	1076.0657670454543	1.0792183615942577	1157917.535007122	1.1647122720021938	1226.1878495426122	984.9805931148138	1.33403	27.540951	0.0240040568237743	0.0133533354969473	-0.1639775894	-0.0123877261	-0.166059681	-0.043741853	0.1354973611	-0.0082557865	0.001683564	-0.1076849889	0.1061321546	0.1187364324	0.085486404	0.0673485667	0.025632331	0.1346060102	-0.0495354955	0.0761092421	-0.0200307558	-0.1006778227	-0.0149245997	0.1211782366	0.190853037	-0.2060961124	-0.1125599758	-0.0819205036	0.1202123395	0.0034219546	-0.087121872	-0.2674779956	-0.0921764727	-0.0408803374	0.0124862342	0.0305553412	-0.0599013358	0.096489555	-0.016526258	-0.0095586104	-0.0361391951	0.0530671653	0.1278978395	0.1615728133	0.211942649	0.0269405977	0.0760412499	0.0672814674	-0.0693836942	0.0374924085	-0.1289761304	-0.1278559092	0.1259142578	0.0296236241	-0.0645940917	-0.0881497129	-0.0384167031	-0.1566583627	-0.0623204587	0.0489158196	0.001723325	0.0334653108	-0.0772163824	-0.1157124008	-0.1458071416	0.0572879175	0.0111299	0.1748668231	0.1560871297	0.0274551861	0.0583396923	0.0677072855	-0.1055035848	0.0827740466	0.1171776	0.0193675423	-0.0564271679	-0.0686420499	0.1354852137	-0.0513574688	0.1553488416	-0.058121746	0.0427449572	-0.0073320297	0.08115054	0.0807510076	-0.0683731426	-0.0055892893151394	-0.0070258991607941	3.124015504833146e-05	4.936325901764864e-05	-0.0153410798326518	-0.0010812270484307	0.0002353487304317	1.1690519302583792e-06	-0.0169377101349894	-0.0100210863472085	0.0002868860246169	0.0001004221715782	-0.0007839980596248	5.349439913379997e-05	2.861650738686299e-09	6.146529574954515e-07	-0.0001790089597244	2.747724400000697e-08	7.549989378359193e-16	3.2044207661611865e-08	2.292980739859241e-05	-6.399500896901754e-05	4.095361172944636e-09	5.257760673365432e-10	0.0	0.0	0.0	0.0	0.0	0.0
1068.7489620317926	-0.9702059803657904	1142224.3438440342	0.9412996443375444	1646.05245286895	-5.742951779249097	2709488.677595887	32.98149513878037	1076.253802351518	0.1880353060637389	1158322.2470761004	0.0353572763264839	1222.9972215020412	975.71083713155	1.326734	27.390335	0.0904281810992383	0.0461418306258209	0.0611761601	0.1619538912	-0.0450835228	-0.1424637888	-0.1588040365	-0.0628250671	0.134050466	0.0217301815	-0.1633784504	0.1364697474	-0.0730699664	0.2094562351	-0.1328863853	0.1822777588	-0.0595979059	-0.0798304208	0.036747717	-0.0609117141	-0.0970654795	0.0191595533	0.129327591	-0.1491038113	-0.0529062402	0.0016955565	-0.1615852025	-0.1207520018	-0.232506686	-0.0706994147	0.0924782048	0.0501906536	0.0183528493	-0.307745997	0.0519590776	-0.0768607671	0.0026568173	0.026864511	-0.0978122102	-0.2165611034	0.1012771694	0.0810412428	0.0236468592	-0.0004939789	-0.001088633	0.0539744439	-0.0319324717	0.15147724	-0.0410832603	0.0809685949	0.1203389272	-0.0564066312	0.1392912533	0.0747257112	0.0330086233	0.0265925349	-0.1555257221	0.0733992857	-0.334514007	0.0153708266	-0.1447287213	0.1185319472	-0.0734824585	-0.0997130447	-0.0919927454	0.0486710367	0.0697975178	-0.0187003031	-0.0686513403	-0.1175075383	-0.1619991951	-0.0481410479	-0.1658125628	0.0431345596	-0.1539555974	-0.0792170762	0.1299271753	-0.185027627	0.1279879887	0.0140783935	0.1105527683	-0.0732036046	0.0234282579	0.0758767427	-0.0783272495	0.0015821411154206	0.0071714304305599	2.50317050910434e-06	5.142941442036198e-05	-0.0171779690545292	-0.0018368892218773	0.0002950826208383	3.3741620134493526e-06	-0.042827028824	-0.0258893186890106	0.0018341543978917	0.0006702568221811	-0.0002514275043397	0.0005325705552851	2.836313963566798e-07	6.321578993848989e-08	-0.0004740383887689	-0.0002950294290445	8.704236400232369e-08	2.247123940266148e-07	0.0003059406782248	0.0002830108708262	8.009515300580836e-08	9.35996985926506e-08	0.0	0.0	0.0	0.0	0.0	0.0
1071.5121456378529	2.763183606060238	1148138.2782494354	7.635183640800061	1651.3169829577937	5.264530088843685	2726847.7782048304	27.715277056340497	1077.489387512207	1.23558516068897	1160983.380201431	1.526670689314788	1226.0674067037662	974.803835799574	1.296453	26.76519	0.1034581898126202	0.0519861427688958	0.124407076	0.0301192534	-0.0908512538	0.0855978395	-0.1067935588	0.0499041451	0.2642634869	0.0856152815	0.1225835254	-0.0480576765	-0.0110905917	0.0189051781	-0.0264173465	-0.0083831215	-0.249260813	-0.1803286101	0.2158134952	0.2457812155	0.155417139	0.078823991	0.2346538304	0.1256997332	-0.2120128947	0.1907653636	0.1791745517	0.0727413082	0.1786396915	0.1756185669	0.0588978427	-0.1325255406	-0.0403927682	-0.0087136858	0.0936567523	-0.0370751856	0.0577925274	0.1191216021	0.0414567432	-0.0760727909	0.1284765985	-0.0691180941	-0.262446913	0.2077629908	0.2914194141	0.0539814013	-0.12566011	0.1125346465	-0.0599689336	0.1836831115	0.1204039022	0.4050337645	0.0243771362	-0.0674459683	0.1355379369	-0.0382146713	0.1214158194	-0.201828804	0.0567493868	0.0961865515	-0.1018338477	0.1661989778	0.0287301512	0.0663120517	-0.2155907982	-0.3208444461	0.4036412124	-0.0375597767	0.0644237417	-0.1778116601	-0.1799759343	0.0829263781	0.0608354502	0.3687906242	0.3129000301	0.2507710019	0.1201801275	0.2153248963	0.0827181408	-0.0479506047	0.1002836145	0.1561784468	-0.0033060916	0.0708988393	-0.0878535601	-0.0167300265716789	-0.0183121676870995	0.000279893789089	0.0003353354854004	-0.0201145269149947	-0.0029365578604655	0.000404594193014	8.623372067861716e-06	-0.0728693471815802	-0.0300423183575801	0.0053099417586696	0.0009025408922981	0.0003189945977192	0.0005704221020589	3.253813745172942e-07	1.0175755337403425e-07	-0.0003370045134667	0.0001370338753022	1.8778282980338905e-08	1.1357204209692718e-07	-2.9946262563601247e-05	-0.0003358869407884	1.1282003699219097e-07	8.967786415281454e-10	0.0	0.0	0.0	0.0	0.0	0.0
1074.567935005669	3.0557893678160326	1154696.2469423474	9.337848660457508	1657.516557200362	6.19957424256836	2747361.137393341	38.43472078911706	1077.88076282848	0.39137531627307	1161826.9388757062	0.1531746381878455	1226.629881932472	982.8783050409244	1.239102	25.581177	0.0709920091549317	0.0370471149196908	0.1190661799	0.029463864	-0.195859345	0.1066908696	-0.0591103554	-0.1914445079	0.2472498434	-0.1128507707	0.1845358604	0.0410409123	0.1311135164	-0.0110303099	-0.1292459647	0.1540206316	-0.2022731331	-0.0083235717	-0.1230588481	-0.0410228413	-0.1413090309	0.0808522718	0.0708848436	-0.1412509265	-0.1206017794	-0.07200497	0.048014937	0.0613823631	0.236584523	0.0093971161	0.2552270924	0.1555822141	0.078650431	0.0170050879	0.0453765445	0.0389057045	0.106173736	0.0508214876	0.0429094794	-0.1108783351	0.1973104729	-0.1506409659	0.1725351322	0.052853167	0.0961256746	-0.0932291196	-0.2836127617	-0.170518083	-0.0595479616	0.0407314309	0.1182502571	-0.0397706745	0.0726103356	-0.1040777511	-0.1588144265	-0.1187288817	0.0253740498	0.0624768381	0.0534899776	0.1401769783	-0.085580139	0.1637900652	-0.1170557321	0.0476054182	-0.0796349016	0.0978815311	0.0796026435	-0.1807078209	0.1067453459	-0.0702366437	-0.172339321	0.0316268347	0.098089564	0.0021451601	0.0998346298	-0.1189979307	-0.0569007594	-0.0439906005	-0.1652571641	-0.0648416891	-0.2401907975	0.0064643311	0.049159778	0.0658240966	-0.096900045	-0.016744366817079	-1.4340245400097653e-05	0.0002803738201048	2.0564263813502184e-10	0.0042731375771296	0.0243876644921243	1.825970475307703e-05	0.0005947581793804	-0.0786114284502375	-0.0057420812686573	0.0061797566829868	3.297149729586504e-05	0.000195986517247	-0.0001230080804722	1.5130987861455232e-08	3.841071494260863e-08	0.0001650155830474	0.0005020200965141	2.520241773040263e-07	2.7230142648473368e-08	0.0001619840234251	0.0001919302859887	3.6837234679704655e-08	2.6238823844983343e-08	0.0	0.0	0.0	0.0	0.0	0.0
1070.4180502479774	-4.149884757691552	1145794.802296681	17.221543502120674	1662.4919570550685	4.975399854706438	2763879.507272792	24.75460371421285	1077.027491760254	-0.8532710682261495	1159988.218007384	0.7280715158717943	1228.880337354375	1003.0017860597294	1.20959	24.971897	0.0504314908806141	0.03027459799368	0.1072251184	-0.0675507555	-0.1154499418	0.160096453	-0.1531966628	-0.1487241946	-0.1290133673	-0.1094120183	-0.0859831494	0.0902622799	0.21906779	-0.2376431223	-0.1271208378	-0.1274902311	-0.2043360932	0.0650131591	-0.108329281	-0.1196467944	0.0061567792	-0.0203195704	0.0762717379	-0.0497994125	0.0435940008	-0.1765127432	-0.0257150848	0.1295721022	0.2210068696	0.1177502541	-0.0375392817	-0.025898545	-0.0635622535	-0.0555303456	-0.0721482714	-0.0034064915	-0.0226574552	0.2363412791	0.1980251547	-0.0718489398	0.0883470951	0.0088495514	0.0522542079	0.1604024166	-0.0482672499	0.0521176285	0.0491796199	-0.2077283943	-0.1932755988	0.0083608319	-0.0429859555	-0.0376971327	0.0137814411	-0.004234675	0.1787531001	-0.0044852251	0.2062910449	0.0967486974	6.8114e-05	0.2032981144	-0.0111009416	0.0899592242	-0.029476561	-0.045263612	-0.1512931857	0.0332411961	0.0054815998	-0.1055320544	-0.0884875934	-0.0315967765	-0.0134327608	-0.1551463447	0.1804540394	0.0191562123	-0.0418503344	-0.2166635162	-0.1164158711	-0.1616437737	0.0669432219	-0.0150324329	-0.0522363153	0.0743171449	0.2043036444	0.0606594461	-0.1054172954	-0.0166767962345062	6.757058257279847e-05	0.0002781155326472	4.5657836292273754e-09	0.023154379451924	0.0188812418747944	0.0005361252878036	0.0003565012947344	-0.0558289956469906	0.0227824328032468	0.0031168767549516	0.0005190392444344	0.0002259751276735	2.998861042650001e-05	8.99316755312385e-10	5.1064758327054624e-08	0.0001650346078978	1.902485039997773e-08	3.619449327415328e-16	2.7236421803980587e-08	0.0003059813005482	0.0001439972771231	2.0735215818866867e-08	9.362455628516793e-08	0.0	0.0	0.0	0.0	0.0	0.0
1068.415880102315	-2.002170145662376	1141512.4928548045	4.0086852921817	1656.3239216129955	-6.1680354420730055	2743408.9333074526	38.044661214668736	1074.6446612271395	-2.3828305331144293	1154861.1479039935	5.677881349542395	1224.2193708969817	980.6348958006562	1.124542	23.216087	0.0489789138593753	0.0273219835700011	0.0212926546	-0.0991682682	-0.1166396755	0.0764843214	-0.0295260132	-0.102754781	0.1151777267	0.1327057713	-0.1383090362	-0.0097947037	0.2488724788	-0.0629057766	-0.0137547635	-0.0842581272	-0.1540718013	-0.0786679973	-0.0637422703	0.0712428686	0.1082308118	-0.2268372512	0.0497026346	-0.0808694167	0.0185669402	-0.2148049075	-0.0544167438	0.0379777357	0.016683158	-0.0486677983	-0.0271234984	0.0794873303	-0.3474530615	0.1562873449	-0.1573729409	-0.0507725599	0.0065772061	-0.1542434481	0.0425203507	0.0271916077	0.1926635136	-0.1231215998	-0.2618247234	-0.0366009841	0.0075098832	0.0682858863	0.1038642301	-0.0336147053	-0.2646953155	-0.0678343057	-0.0239124238	-0.1922047569	-0.0590140796	-0.0532895327	0.0851624686	-0.2093413601	-0.0366816517	0.0740540058	0.0908253448	0.1982697189	-0.0226794066	0.0041636934	0.0217119942	0.0270452596	-0.2775999915	-0.0337747578	-0.0844281722	0.0349898109	-0.1259710653	-0.1628534943	-0.0390442709	-0.2437741031	-0.0136287288	-0.0856175685	-0.1179357032	0.0964424624	-0.016959641	-0.0616412671	0.056238649	-0.086959891	-0.0175959444	-0.0913214248	-0.0468518888	0.0554119421	-0.1133587932	-0.0166874906988709	-1.0694464364701534e-05	0.0002784723458249	1.1437156804787096e-10	0.0204721965073844	-0.0026821829445396	0.0004191108298369	7.194105347979125e-06	-0.0365424952874846	0.019286500359506	0.0013353539618358	0.0003719690961172	0.000207999395156	-1.7975732517500016e-05	3.231269595407074e-10	4.326374838526184e-08	-3.000218324888948e-05	-0.0001950367911466	3.8039349900797374e-08	9.001309996999446e-10	-2.099689760691169e-05	-0.0003269781981551	1.0691474206876349e-07	4.408697091151339e-10	0.0	0.0	0.0	0.0	0.0	0.0
1071.0668370670703	2.6509569647553235	1147184.1694648582	7.027572828984757	1659.1963242693646	2.872402656369104	2752932.4424689705	8.250697020316286	1076.110207713734	1.465546486594576	1158013.179145696	2.147826504369706	1225.6375973982078	987.4996173226413	1.110692	22.930166	0.0602461318121298	0.0313348074413488	-0.0201600092	-0.0996091976	0.0777870964	0.1167971168	0.1283367763	-0.1505846178	0.0633905593	0.110429747	0.0208028054	-0.1472232536	0.0509448128	0.1821971304	0.0970170213	-0.0687102213	-0.0095252604	-0.0640624641	0.0132778508	0.1826116382	0.095354782	-0.1445139364	0.1946787685	-0.0319052421	0.1783268404	-0.0522777593	0.200550774	-0.3139931145	0.0907899998	-0.1154513427	0.0267290302	0.0345221616	0.1760633742	-0.0339655439	-0.0118083378	-0.0766217078	0.015803191	0.1849318232	0.0178767694	0.117197343	0.0741903213	-0.2047821573	-0.0792513878	-0.0687168981	0.1528392879	-0.0980062689	0.1082262013	0.0386785723	-0.2317314223	0.0582911676	0.0265888428	-0.0975049302	0.1852234605	-0.0273552137	0.0720482725	0.3069520737	0.0012929291	-0.0794268957	0.0327034982	0.1452408358	-0.0394138795	-0.0248264793	0.1645644713	0.1193637585	-0.2037754241	-0.0394603209	0.0136807163	0.1090700304	0.0788267163	-0.0741311297	-0.1191850005	-0.265817203	-0.1476320594	-0.137683374	-0.0971138671	0.0005385487	-0.0163455072	0.0630039186	-0.0453219864	0.028400362	-0.088807046	-0.0945097814	-0.0957639532	0.0500887521	-0.1206811645	-0.0166521349389512	3.5355759919700885e-05	0.000277293598025	1.2500297594995274e-09	0.0023028313123916	-0.0181693651949928	5.303032053331219e-06	0.000330125831589	-0.055906766799147	-0.0193642715116624	0.0031255665739342	0.0003749750111773	0.0002074703413844	-5.290537716000007e-07	2.798978932441857e-13	4.304394255415947e-08	-0.0001900323141819	-0.000160030130933	2.560964280643649e-08	3.6112280433328354e-08	-0.0003139804998134	-0.0002929836022064	8.583939116188976e-08	9.858375426307247e-08	0.0	0.0	0.0	0.0	0.0	0.0
