global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1239.7243682115304	-1.4128504529385282	1536916.5091374782	1.996146402368604	1935.2524730489	-1.37576701783928	3745202.134441883	1.8927348873743857	1248.3347433743902	0.070242993708689	1558339.631515605	0.0049340781651589	1425.109939696057	1093.4397212182091	1.309743	27.98896	0.1375823698079009	0.066649203768758	-0.1027006451	0.0826752228	-0.1029806654	0.0671462758	-0.0532927739	-0.0992905122	-0.0912223869	-0.042789605	-0.0062537947	0.1194856085	0.0632059636	-0.1564986632	-0.0132878852	-0.0027911276	0.1733189869	0.0476689743	-0.1221683881	0.1753076234	-0.1378071611	0.0488815207	-0.2261190599	-0.0384922384	0.000597594	0.0159035185	-0.1115348549	-0.0959688046	0.0829752196	-0.0045552519	-0.0589168028	-0.0484953352	0.0421637544	-0.0251370893	0.1441851108	0.1168628455	-0.2244898156	0.0448394038	0.0570200426	0.1551093782	-0.1269675246	0.0162194252	-0.041757301	0.0484891598	-0.2156370401	0.0531015667	-0.0217703146	-0.1109716149	0.1750503433	0.0335743031	0.1248370358	0.0079839752	0.1570252981	0.1591066426	-0.2228167456	-0.0255751347	-0.0902811755	0.1423349698	-0.0331565165	0.0338137206	0.1301867541	0.1139428448	-0.2626047048	-0.179825358	0.0109709143	-0.1148323672	0.0126950692	-0.1226347882	-0.0880610371	-0.1432079911	-0.1182503483	-0.1928300522	0.0945324305	-0.029210243	0.107248484	0.0943442938	-0.0432890369	0.044186083	-0.1166818168	-0.0280980488	-0.1160591652	0.1033401944	-0.0141533203	-0.0007432620341347	-0.0067027112721546	5.524384513860519e-07	4.492633839786834e-05	0.0681759519263209	0.017597778997981	0.00464796042106	0.0003096818256617	-0.011579002855143	0.0488802590866299	0.0001340733071194	0.002389279728376	0.0014799495614577	0.0008689556865728	7.550839852273799e-07	2.1902507044588385e-06	0.0002707711048757	0.0001527408097296	2.3329754956884407e-08	7.331699123560731e-08	0.0003662998099722	0.0002663359127201	7.093481840445276e-08	1.341755507856698e-07	0.0
1238.8427729527766	-0.881595258753805	1534731.4160973248	0.7772102002571883	1923.855295067009	-11.39717798189099	3701219.196357368	129.8956659509008	1245.8245234243186	-2.510219950071587	1552078.7431654306	6.3012041977374	1421.7791029826249	1084.0199242709728	1.045469	22.34148	0.2055889528264509	0.1228603586399635	-0.0317399094	0.1577224205	-0.0786256683	0.1401644934	-0.0377850599	-0.04057679	-0.1805492925	-0.1183811209	-0.0191594128	0.1100896741	0.0345189939	0.0579851099	0.0042687286	-0.0974225698	0.2210359696	0.0362953034	-0.0415580597	-0.0472819848	0.1176487131	0.0625314473	-0.1314728126	-0.0079838889	-0.0225068175	0.2093190904	0.0213567669	-0.0408869349	-0.2642053087	0.0535127038	-0.0159855509	0.0136655727	-0.1132564243	-0.1294971299	0.0661881086	-0.009201119	0.0936285159	0.0960173077	0.0353280907	0.1591492459	-0.1197436552	-0.1015446305	-0.0804567838	-0.0208633644	-0.0110692467	0.0333814456	0.039382123	-0.1394005469	0.0497764618	0.0545543709	0.022821644	0.1275625531	-0.0337364802	0.0762390326	0.2394506446	0.1771261818	-0.0679864967	0.0914814958	-0.120914647	0.1233259768	0.1614219413	0.1317925543	-0.1155605227	-0.0869627018	0.09746188	-0.0993697374	0.1010370007	0.0362498224	-0.2010253554	-0.0564088138	-0.0645710727	-0.1746146567	-0.0223904815	0.0454020211	0.1814758953	0.0258098869	-0.0014045568	-0.1484022753	0.0189160596	-0.1066009141	-0.0051464291	0.0990808418	-0.0253948054	-0.0005488668739417	0.000194395160193	3.01254845310534e-07	3.778947830646214e-08	0.0094275695750241	-0.0587483823512967	8.887906809192008e-05	0.0034513724288941	0.0591643604602296	0.0707433633153725	0.0035004215486679	0.0050046234531708	6.696466596322926e-05	-0.0014129848954944	1.99652631489552e-06	4.484266487566874e-09	0.0002700090363576	-7.620685180999569e-07	5.807484262790643e-13	7.290487971475978e-08	0.000261990533993	-0.0001043092759791	1.0880425055304902e-08	6.86390399019373e-08	0.0
1240.4078724125393	1.5650994597626775	1538611.6899430023	2.4495363189494257	1926.4753914406767	2.6200963736678204	3711307.433826509	6.864905007307263	1246.960484679316	1.135961254997483	1554910.4503516748	1.2904079728554558	1423.3584280184	1085.2538511940602	1.126091	24.064352	0.0335294171743353	0.0175275379081051	0.0938806375	0.1070622942	-0.0429241977	0.1421821202	0.0352489682	0.059317844	-0.0031489535	0.0155079909	0.0166876099	-0.0836541454	-0.0382887224	0.1517618805	-0.119036106	0.1190170473	0.0773918164	-0.1098487074	-0.0407794809	-0.0054614394	-0.0654555519	-0.0869068665	-0.1058586078	-0.1052254092	-0.0971143298	0.1669209593	0.0024641462	0.0354955252	0.0909197207	0.1553024788	0.3083724068	0.1122278504	0.0133063949	-0.0631529739	0.0331708215	-0.035696531	-0.2441101017	0.1195104227	-0.0671193722	0.1075389824	0.0646968493	0.0266282249	-0.0396673952	-0.0224500212	0.1288944978	-0.0509213953	0.019706956	0.0890274411	-0.0400711249	0.0270156439	-0.0698603745	0.1477777589	0.1116443465	0.2063661476	0.0367413692	0.139421848	0.1471103678	0.0600651914	-0.1433705941	0.1115635876	0.0160820536	0.0485619424	-0.0351907905	5.37457e-05	0.0049971059	-0.0204236494	0.2841688594	0.0224595243	-0.1665068583	-0.0363259023	-0.1880987122	-0.0117041132	-0.1763191159	0.0537792859	0.0511108444	-0.0662086529	0.1058761083	-0.0152524449	0.1220459846	0.0080976525	0.0179613746	0.0946861568	-0.0364975928	-0.0005930087835537	-4.414190961200002e-05	3.51659417371839e-07	1.9485081841939795e-09	0.0011672696062134	-0.0082602999688107	1.3625183335895862e-06	6.823255557473407e-05	0.0591380965875671	-2.6263872662496413e-05	0.0034973144680004	6.897910072318263e-10	-0.0001110037846915	-0.0001779684506547	3.1672769428444813e-08	1.232184021583689e-08	4.499104192312586e-05	-0.0002250179944344	5.063309781931304e-08	2.024193853328469e-09	0.0001610027506172	-0.0001009877833758	1.0198532391157513e-08	2.592188570630429e-08	0.0
1240.6692778317297	0.261405419190396	1539260.2569555056	0.0683327931821066	1929.1713199879168	2.6959285472401007	3721701.9818639215	7.26803073182412	1249.494431903105	2.5339472237888003	1561236.3353568627	6.420888532946969	1422.8378753813186	1073.8552542715038	1.140032	24.362268	0.2238980357504225	0.1475714925021762	0.1496854265	-0.0468743877	-0.0630645807	0.0540967355	0.1540286282	0.0138397302	-0.009905833	0.173573379	0.14332179	-0.1298470051	-0.0317838969	-0.0717262452	-0.1065185143	-0.043583542	0.0064718487	-0.0025175816	-0.0734965453	0.0105901661	-0.0722406738	0.1341740963	-0.0976070703	-0.0709693286	0.1107426205	-0.0967837261	-0.1683918472	-0.1329793843	0.1076367211	-0.0158712263	0.0272434933	-0.0032601993	-0.2298153227	-0.0940228489	-0.1828963406	-0.0361644972	0.0354771677	0.0383253789	-0.1886913898	0.0095347733	0.0813315854	0.0079130342	0.0092101263	0.0002672428	-0.1450361311	-0.0243713025	0.0764429856	0.2076037057	-0.0777237438	0.0929373659	0.1470267669	0.0130641722	0.0045786407	-0.1564608769	-0.0685599225	0.2507352161	0.04020358	0.0346635774	-0.1167007475	-0.0003019894	-0.123303819	-0.1224477189	-0.1932271157	-0.0822332206	0.0141948533	0.014795728	0.1908832307	-0.2045907483	-0.0528706857	-0.0234939923	-0.1039734427	-0.1175690783	0.0495398865	0.1458525202	0.0356477257	-0.104633987	0.0162883553	-0.0319629388	0.2228416199	0.0953208137	0.0832022472	0.0901621419	-0.0474010431	0.0229553240875901	0.0235483328711438	0.0005269469039662	0.0005545239810101	0.0256461096342377	0.0244788400280243	0.0006577229393713	0.0005992136091176	-0.0810291147131252	-0.1401672113006923	0.0065657174311928	0.0196468471238129	-9.791671847708284e-05	1.308706621441716e-05	1.7127130210053908e-10	9.587683757320296e-09	-0.0004280188968512	-0.0004730099387743	2.237384021792915e-07	1.8320017606171818e-07	0.0003889787766397	0.0002279760260224	5.1973068441011595e-08	1.5130448867611762e-07	0.0
1241.8691600470556	1.1998822153259423	1542239.0106759795	1.4397173306554916	1946.99220507925	17.82088509133314	3790778.64663936	317.5839454384997	1248.3161304455969	-1.1783014575080415	1558293.1615306684	1.388394324765575	1428.877508635568	1091.9716888313435	1.213343	25.928909	0.1723099012563811	0.1101978074317286	-0.031479391	-0.1133151383	-0.1189879194	-0.1477633174	-0.009827388	-0.1182132417	-0.0169576816	0.1712152657	-0.0844196099	-0.0239137563	0.2583067274	0.0084757883	0.0199374251	-0.2005765128	0.0729246276	-0.0572621805	0.1711775717	0.0487773268	-0.1387616677	-0.0660578574	-0.0573103249	-0.0169669781	0.0162620969	-0.1387684657	-0.081987097	-0.196090648	-0.053212121	0.2879310757	0.022142044	-0.0562336869	-0.1673370877	0.0716660339	-0.1766373335	-0.1917888019	-0.0361865554	-0.1826202442	0.0112559349	0.1151699671	0.0608835791	-0.0857579706	0.1041606017	0.0440150695	-0.0268684898	0.1191294182	0.08217681	0.2795900661	-0.0233610436	0.0779679983	-0.1497469322	-0.0111619373	0.0890826265	-0.0757048077	-0.0191582176	0.1589387724	-0.105218875	-0.0927084526	-0.0076572534	-0.030555886	0.074432432	-0.2526545398	-0.2153604435	-0.0169486684	0.0072309985	0.0751004658	0.0593256396	-0.085862686	-0.0502243441	0.1079701744	-0.0102063399	-0.0975543094	0.0110916925	-0.01632104	0.0418415557	-0.1790936247	0.1729235291	-0.142989176	0.065644598	-0.1242408496	0.0283742085	0.0855149763	-0.0580456054	0.0343967084296394	0.0114413843420492	0.0011831335507936	0.0001309052756624	0.0106977261645795	-0.0149483834696582	0.0001144413450923	0.0002234541683559	-0.0700000213437874	0.0110290933693378	0.0049000029881306	0.0001216409005495	-0.0020873287007784	-0.0019894119823013	3.957760035324056e-06	4.356941105093243e-06	-0.0010683344359099	-0.0006403155390587	4.1000398956003363e-07	1.1413384669509245e-06	0.000320885496493	-6.809328014669997e-05	4.6366948011369655e-09	1.0296750185955912e-07	0.0
1240.727839084891	-1.1413209621646274	1539405.5706802632	1.3026135386763908	1925.8980546942505	-21.094150384999462	3709083.3170750975	444.9631804649731	1246.6353792002503	-1.680751245346528	1554099.768673752	2.8249247487339044	1422.3145467625986	1074.3608310285133	1.252441	26.764427	0.1845533514559883	0.1173708297033152	-0.0845036625	0.1179770329	-0.176605971	0.046768806	-0.1299347861	0.11815992	-0.1587360754	-0.0303517405	-0.0016450713	0.1156667285	0.039654681	0.0268238096	-0.0221705067	-0.1032340047	0.0494016569	-0.2819436819	0.0311867901	0.0372813121	0.1442721196	-0.0042266552	-0.0794478393	0.0303663961	0.0589146832	0.0989810173	-0.0238396203	-0.146228214	0.1446354209	-0.0067744739	-0.1789304028	-0.0496867465	-0.09483415	-0.0876330786	0.0854846745	-0.1029001037	0.3017829727	0.0693554379	0.0993274466	0.0578194957	0.1262096189	-0.2163958107	0.115287325	-0.0825040402	0.009730706	0.0580046559	-0.0499647954	-0.0744866002	-0.0256943869	-0.003587934	-0.0731363039	0.0510380981	0.0075483337	-0.0452926399	-0.1254929192	0.1842759589	-0.1895861659	-0.1658880771	-0.0022517659	0.1927720101	0.1366852253	-0.1372770752	-0.0438322741	-0.0093523188	0.0236949612	0.0942481145	-0.0392860853	0.0479616261	-0.0258898725	0.0952826528	-0.0723512674	-0.1133680424	0.029699067	0.0322913102	0.0956194465	-0.1710935435	-0.0157716962	0.0583216591	0.0912757819	0.0429455889	-0.0137935294	0.0807510076	-0.0683731426	0.0191482893054057	-0.0152484191242336	0.0003666569833235	0.0002325142857882	-0.0107661772783274	-0.0214639034429068	0.0001159105731883	0.0004606991510064	-0.0299342291763196	0.0400657921674677	0.0008960580763804	0.0016052677020067	-0.004086362149666	-0.0019990334488875	3.996134729771452e-06	1.669835561822293e-05	-0.0011650407419521	-9.670630604220004e-05	9.35210962832766e-09	1.3573199304082995e-06	0.0002611205169952	-5.97649794978e-05	3.571852774372454e-09	6.818392439584053e-08	0.0
1244.7926538312497	4.0648147463587065	1549508.7510322456	16.522718922215194	1921.764204174692	-4.133850519558564	3693177.656447187	17.08872011805461	1247.2795546267514	0.6441754265010786	1555706.2873899073	0.4149619801078465	1419.4965318132156	1081.5892028451412	1.237627	26.447844	0.1145072503569719	0.0638724665702484	0.1124439389	0.0767151828	-0.0340708327	0.1154205009	0.0055302379	0.2389755648	0.0819685479	0.1902746432	0.0870115367	-0.0481662925	0.1014401436	0.0327469224	-0.0995984106	0.0609852656	-0.0514128617	-0.2388938411	0.0713896993	0.0747780722	-0.0368575773	0.1646971273	-0.0979733064	-0.006975626	0.0606163356	0.0330508896	-0.0068591212	-0.0576054284	0.0390462668	-0.0834288227	0.1175553531	-0.1097717677	-0.0762526624	0.0207400812	-0.162586804	0.0454104735	-0.0655650326	0.1602848391	-0.0901200644	-0.1568842719	0.1320149722	-0.1471046814	0.1554779559	-0.069434796	-0.0339107833	-0.03454009	0.0583119967	0.1712866808	-0.2276034626	0.0258358193	-0.0843567132	0.1179000252	0.1373938508	0.0129899854	-0.2533514854	0.0442346469	-0.1022304206	-0.2233987906	-0.0160977418	0.1767411135	-0.1282927227	-0.2133974138	-0.0514436669	-0.0292997737	-0.036020399	0.1519250019	0.0190748589	-0.0322181179	0.0191024457	0.0351971659	-0.0584521885	-0.0254622002	-0.0369696561	-0.1496321261	0.0503329275	-0.0832862265	0.2036289991	0.1677260953	0.0027153782	0.0756935878	-0.0232198543	0.0758767427	-0.0783272495	0.0366870677063815	0.0175387784009758	0.0013459409368926	0.0003076087477985	-0.003448787073438	0.0073173902048893	1.1894132277913046e-05	5.354419941061132e-05	-0.0817808784551914	-0.0518466492788717	0.0066881120809027	0.0026880750414463	-0.0040861090992671	2.530503988998692e-07	6.403450438338293e-14	1.669628757111339e-05	-0.0017059798622782	-0.0005409391203261	2.926151318991749e-07	2.9103672904987464e-06	0.0004760169957149	0.0002148964787197	4.618049656612648e-08	2.2659218020943918e-07	0.0
1246.1188306512715	1.3261768200218285	1552812.1401036924	1.7587449579632093	1935.600850329421	13.836646154729124	3746550.6517959777	191.45277681118023	1248.2235913343832	0.9440367076317672	1558062.1339637053	0.8912053053562264	1422.1975965745378	1093.255083112681	1.172889	25.064413	0.096869465185111	0.0604241995544264	0.0589181899	-0.1044305456	0.030275136	-0.0842723219	0.1339682534	0.126804447	0.0607740342	0.2766726015	-0.1381269666	0.1382302126	0.0555355845	-0.0628118453	-0.0995185822	-0.2076788186	-0.0958897985	-0.1305174582	0.280704008	0.0070493346	-0.1123423403	0.0296424073	-0.082473212	-0.0091343516	-0.0495809042	-0.1035075776	0.1594181234	0.0195500711	0.0191974447	0.0498092481	0.1212771581	-0.0952162627	0.1206944228	-0.1616656535	-0.0791167161	0.0705743515	-0.0377896462	-0.0902747397	-0.0976067175	-0.1477119623	0.0205733544	-0.2183117039	0.2258807322	0.0995664626	-0.0386650239	0.0865767144	0.1170392464	0.1098656977	0.016044595	0.1298881982	-0.1344526544	-0.0676425813	0.2146233243	0.0402866577	-0.0800437515	0.079567346	0.0417164033	-0.2858490606	0.0539846072	-0.0132510519	-0.0950668443	-0.2652630372	-0.1728782889	-0.0321299296	-0.0186973723	0.0498637613	-0.0741189306	-0.0585128767	-0.0347884285	0.0849245128	0.0151370439	-0.0235009359	0.0897530959	-0.1713033916	-0.0024669622	-0.0322808436	0.0928902024	0.0416680995	-0.0785073866	-0.0094516019	-0.0827721929	0.0708988393	-0.0878535601	0.0413595787808134	0.0046725110744319	0.0017106147569263	2.183235974068877e-05	-0.0141677987456461	-0.010719011672208	0.0002007265212971	0.0001148972112289	-0.0830434069570174	-0.0012625285018259	0.0068962074390288	1.5939782179229948e-06	-0.0051210548585058	-0.0010349457592387	1.07111272456617e-06	2.622520286382586e-05	-0.0022301183065025	-0.0005241384442243	2.7472110871386974e-07	4.973427660997579e-06	0.000430792920445	-4.5224075269900026e-05	2.045216984017583e-09	1.855825403055321e-07	0.0
1247.8893292870766	1.7704986358050974	1557227.77814855	3.134665419387711	1934.177967053954	-1.4228832754670293	3741044.4082369674	2.024596815603782	1249.071318863703	0.8477275293198545	1560179.1596079106	0.7186419639667448	1423.2555190133576	1101.0340101531383	1.300398	27.789253	0.2210656095717544	0.149177183053302	-0.1376200902	-0.0422400188	0.0625271867	-0.1168410525	-0.1792055594	0.0763190644	0.0981750205	0.1898579588	-0.0359412393	0.119454528	0.1110060003	-0.2322906024	0.1865637184	-0.1323370995	-0.0141040907	-0.0294140573	0.0459582638	-0.1055765564	-0.0771285278	0.0588198798	0.0227337016	-0.2310859897	-0.0213501444	-0.1334782456	-0.1198830063	0.2977882616	0.0074731906	-0.0025696564	-0.1920508461	-0.0820640055	-0.0412518937	0.1874095711	-0.1185398231	0.0504280793	-0.083434904	-0.0770105302	0.1750917877	-0.1767173777	-0.0621751234	-0.1504503415	-0.0176187782	0.0571195906	-0.1765787337	0.0665711672	0.1303357373	0.064839714	-0.2717322158	0.0417951075	0.0270573953	-0.1961410055	-0.1998599038	-0.0664205584	-0.0324348775	-0.2136610084	0.0899175616	-0.0487036522	0.2313194443	0.000258686	0.0122602147	-0.1715750949	-0.040505091	-0.134156111	0.168319247	0.2419253384	-0.1880194727	-0.0345243851	0.0379540274	0.03111872	-0.1518657453	0.0850719464	0.0110012168	-0.0710985552	-0.0687849462	0.1758517351	-0.0427087839	-0.0870790987	0.0278485474	-0.0511103085	0.0853076833	0.0658240966	-0.096900045	0.0494464204251698	0.0080868416443563	0.0024449484928626	6.539700778089691e-05	0.0003269987580551	0.0144947975037011	1.0692818776957781e-07	0.0002100991546733	-0.0833410964598542	-0.0002976895028368	0.0069457383591307	8.861904009922339e-08	-0.0023463106062965	0.0027747442522093	7.699205665168549e-06	5.505173461219449e-06	-0.0015180636771325	0.00071205462937	5.070217952072482e-07	2.3045173278290475e-06	0.0009077196572829	0.0004769267368378	2.274591123108475e-07	8.239549762177853e-07	0.0
1248.6692437950917	0.7799145080150538	1559174.8803998062	0.6082666398123634	1930.98189562257	-3.196071431384098	3728691.0812221337	10.214872594509597	1251.0427755436426	1.9714566799395925	1565108.026239941	3.886641440878441	1424.0212732900488	1123.4555249089158	1.289753	27.561785	0.1908741980911515	0.1147156951073042	-0.0258179257	0.1596208325	0.2028986174	0.0925759436	-0.1323136002	-0.0441901546	0.0367418404	0.0318684496	0.2743014935	0.2723274884	0.1591035859	0.0369172635	0.0515266576	0.0129704228	-0.0950326162	-0.2212584888	-0.0774335577	-0.3303822326	-0.1190071315	0.0705740142	-0.1423943589	0.0772730917	0.088583905	-0.0434051517	0.0111694798	0.2058535272	-0.019387436	-0.0490584953	0.0548332809	-0.0154788849	-0.075500055	0.1404130413	0.0993386149	0.0013717304	-0.0434689306	0.154356822	0.090015275	-0.1256210824	0.087803205	-0.1024995978	-0.2016464725	0.2133117031	-0.0628722799	0.1504248912	-0.0442005359	-0.0264287532	-0.1597829072	-0.0703109355	-0.1407355751	0.0143166049	0.0679070282	-0.0965902413	-0.0719652021	-0.2242998794	0.0813163838	0.0297872703	0.1410774727	0.1992256726	-0.1717826535	-0.0835738967	0.0097085423	-0.1302550477	0.2462593953	0.2894435661	0.0645024479	0.1378646208	0.0547196344	-0.0665421858	0.0413233028	-0.0565915647	0.0659673757	-0.0387060136	-0.1973912446	0.1807859565	-0.0022201472	-0.0886536678	-0.0756352832	-0.0888732318	0.0408530118	0.0606594461	-0.1054172954	0.0399166227158076	-0.0095297977093622	0.0015933367690361	9.081704438136505e-05	0.0130624910008236	0.0127354922427685	0.0001706286711465	0.0001621927626656	-0.11156559608483	-0.0282244996249757	0.0124468822297634	0.0007966223790802	-0.0003617843481126	0.0019845262581839	3.938344469421391e-06	1.3088791453925893e-07	-0.0021111243473452	-0.0005930606702127	3.51720958553137e-07	4.456846009953697e-06	0.0006776184153986	-0.0002301012418842	5.294658151669711e-08	4.5916671688730963e-07	0.0
1243.2797227935994	-5.389521001492312	1545744.4691097294	29.046936625526698	1941.103470762754	10.12157514018395	3767882.6842072094	102.44628331838976	1250.1342678159615	-0.9085077276811262	1562835.6875677502	0.8253862912563233	1427.0614151152054	1119.911882339792	1.450169	30.989841	0.0972016610148665	0.0837384828585465	0.0548751066	-0.110969408	0.2214220915	0.0010851257	0.1541922261	-0.2363618351	0.0307208748	0.105371845	-0.0624548546	0.0138633267	-0.0655349747	-0.0333454474	0.0194014765	0.0523249197	-0.1894350081	0.0359150889	-0.0361368863	-0.1874304348	-0.1252344019	-0.1635298255	0.0548096383	0.0858063757	0.1645183992	0.0657573431	0.0643976981	-0.1234729366	0.0073223671	0.1059275338	-0.0599594737	0.2024103976	0.2562018582	-0.0210583208	0.052442413	-0.1565871183	-0.0175393761	-0.0520620345	-0.1044712661	-0.0103101828	0.0978638158	0.1923673946	-0.0338444171	0.2830051529	0.0828197229	0.1966998727	-0.046228414	-0.2558965052	0.0318295695	0.0103754511	-0.0560391556	0.0681174397	0.1139471545	-0.1674332308	-0.0695527301	-0.1409747329	-0.1587419915	0.0678003648	0.1242903103	-0.0681367987	-0.1884703641	-0.1487682894	0.0323898586	0.0172014098	0.0329736357	0.0869981652	0.2126502487	0.1030621736	0.0940658199	-0.0013117736	-0.0739961666	0.0274548702	0.2740030923	0.0457180562	0.0748589026	0.1847451854	-0.2613652763	0.1366246316	-0.1262567177	0.0444066064	-0.0348471883	0.0554119421	-0.1133587932	0.040049786261278	0.0001331635454704	0.001603985379574	1.7732529842248246e-08	0.0130589232386171	-3.5677622065004998e-06	0.000170535476152	1.2728927162133312e-11	-0.0284104976169103	0.0831550984679196	0.0008071563748404	0.0069147704012094	-0.0004358829358429	-7.409858773030001e-05	5.490600703624967e-09	1.899939337590257e-07	-0.0021996249943341	-8.850064698889999e-05	7.832364517453894e-09	4.83835011569929e-06	0.0005620210253324	-0.0001155973900661	1.336275659011719e-08	3.158676329156823e-07	0.0
1239.125816362211	-4.15390643138835	1535432.788775316	17.2549386407295	1932.0286252773303	-9.074845485423566	3732734.6088910103	82.35282058431248	1245.7495094263495	-4.384758389611989	1551891.8402359905	19.22610613527272	1423.7715734047465	1094.693880959843	1.272118	27.184923	0.1907471305045754	0.1038771602705174	-0.1305449099	-0.0942137909	0.0482609921	-0.0733455277	-0.0007713575	-0.0062783429	0.0143325846	-0.0616509582	-0.2927581539	-0.1753183909	-0.001788537	-0.0078417001	0.1585788722	0.0803566199	-0.0700055164	0.1696033239	0.0465584614	0.099900852	0.089517011	-0.1159929362	-0.1551898443	-0.1118323829	0.0692924614	-0.0770111541	0.1471643985	-0.0732979016	-0.0091061914	0.051636384	-0.1367970007	-0.0591371259	0.056230888	-0.039317719	0.0980398405	-0.0412115334	-0.0081663272	-0.0894744125	0.0469791242	-0.0684917478	-0.0655106678	0.224843998	0.1507135526	-0.0768251607	-0.0722884135	-0.0110208421	0.1270365099	-0.0584022906	0.0602690258	-0.0824501255	-0.0283937246	0.1095382306	-0.0126966369	0.0275528595	0.2602599949	0.0305411353	-0.0215408789	0.1190542172	0.1525618632	-0.0725349893	0.0189100545	-0.0941270798	0.0154153161	0.0173915451	-0.1281914412	-0.0623541838	0.0122028636	0.00294481	0.0479187571	0.0248317219	-0.077751474	0.2178961611	0.1095319678	0.1761033711	0.0151441589	0.0310386538	0.1087137853	-0.0783590267	-0.1835893389	-0.1215259159	-0.062088139	0.0500887521	-0.1206811645	0.0235354200756603	-0.0165143661856177	0.0005539159981377	0.0002727242905126	0.0039002797033305	-0.0091586435352866	1.5212181764211854e-05	8.388075140644705e-05	0.0395737148240158	0.0679842124409261	0.0015660789049725	0.0046218531412129	-0.0011922217552325	-0.0007563388193896	5.72048409715654e-07	1.4213927136496633e-06	-0.0010523136926248	0.0011473113017093	1.316323223029889e-06	1.107364107685642e-06	0.0005238729795764	-3.814804575600001e-05	1.4552733950018703e-09	2.744428987302552e-07	0.0
