global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1123.373744353227	-0.2677957608984798	1261968.5695021895	0.0717145695551957	1734.9216981563927	-4.249298671506494	3009953.2987338617	18.056539199666855	1130.6552989154782	-1.627028439022979	1278381.4049656494	2.647221541389552	1283.5764481529357	995.3833883061756	0.993319	20.201515	0.1364049620481685	0.080128638205904	0.139784848	-0.0441198911	-0.0078914665	0.0598302161	0.1535514231	0.0505396967	0.0217199056	0.0388473397	0.0415828576	0.1269906433	0.0462109876	0.137544763	-0.1241279833	-0.1212877699	-0.0159040742	-0.0662832939	0.0287831462	-0.0393283208	0.0777845242	-0.1337390924	-0.0764888029	0.0198778012	0.0693653822	-0.1339679462	-0.0015337114	0.0348672075	-0.313254392	0.1417445188	0.0027826075	-0.0008657639	0.0745812385	0.111620768	0.0148626677	0.0023114595	-0.1316052592	-0.0207253289	0.1591720586	0.0035624629	0.0159200955	-0.0068212968	-0.0525929083	-0.0842937646	0.0896081517	-0.0524465075	0.0962020865	0.1618131652	-0.0798351936	-0.2201774518	0.0923927442	-0.0627443646	0.0999352669	-0.1354026428	-0.0130957351	0.0671884318	0.0909123842	-0.0718632357	0.1588758058	-0.0602989775	0.0363183724	-0.0607210748	0.0030838948	0.0397358435	0.1226358834	0.0557416231	-0.1508811551	-0.0326725295	-0.1259466192	-0.1631153496	0.0803765904	-0.0699709628	0.0225742489	0.1739133673	-0.0190111805	-0.0651305852	-0.0438303408	-0.0509615246	0.136667542	-0.1277312447	0.1375638537	0.1033401944	-0.0141533203	-0.0039963830559912	-0.0022783567845294	1.597107753021356e-05	5.190909637611601e-06	0.0198556994527194	-0.0270841281619311	0.0003942488007567	0.0007335499982919	-0.0065623241513677	0.0491439986180495	4.306409826762381e-05	0.0024151326001708	0.0006369893615614	-0.0009890089037627	9.781386117220952e-07	4.057554467424e-07	0.0002180293212536	0.0001469724609876	2.16009042887565e-08	4.7536784926305525e-08	9.193047532481558e-05	2.198820492275056e-05	4.834811557248718e-10	8.451212293446526e-09	0.0	0.0	0.0	0.0	0.0
1124.4497089895988	1.0759646363717366	1264387.1480467934	1.1576998987225633	1739.2379638383973	4.316265682004541	3024948.694856734	18.63014943765013	1131.1630085236436	0.5077096081654418	1279529.751852261	0.2577690462235064	1285.239565296779	998.3855524116389	0.904056	18.386148	0.1038169100261212	0.057269410757083	0.1411893249	-0.0044008564	0.014416133	-0.0296638027	0.1657219075	0.0501553671	0.1387825996	0.0464585085	0.0274908012	0.1363765543	0.0195962272	0.0056638106	-0.0932739548	-0.1111575073	-0.0122151695	0.0330879988	0.0253258648	-0.1471391148	0.0910687474	-0.0116478339	-0.2173467744	-0.055571394	0.0918966126	0.039389155	-0.0591161397	-0.0170688655	-0.1551783751	-0.0530502053	-0.0892981398	-0.0577169562	0.1473644929	0.2266620853	0.0864369021	-0.0051324013	0.0145049378	-0.0716630929	0.1253021602	0.0309938166	0.1057301586	0.0335930628	-0.1363156456	-0.0793423727	-0.0981762537	-0.0425281073	0.1157565315	0.067606621	0.0238522241	-0.1724525123	0.0769154836	-0.0231828864	-0.0010968219	-0.0211851155	0.0587671264	0.0279378179	0.1534786624	-0.0985933699	0.1052163028	-0.0882638403	0.0330868758	0.05321489	-0.0748681454	0.0991184896	0.1593725912	0.1297093199	-0.1317163542	0.0332934046	-0.0170644055	-0.1018389636	0.0247108538	-0.0431965589	0.0023459402	0.1554242448	0.0192149129	-0.0618968463	-0.0166503012	0.1470035921	0.1129721957	0.0314482066	0.1434823263	0.0990808418	-0.0253948054	-0.0003340124170847	0.0036623706389064	1.115642947667636e-07	1.34129586967244e-05	-0.0218646085145053	-0.0417203079672247	0.0004780611054925	0.00174058409688	0.0207768376506081	0.0273391618019758	0.0004316769827597	0.0007474297680346	0.0005509579392952	-8.603142226619996e-05	7.4014056171452065e-09	3.035546508724133e-07	0.0007320314153584	0.0005140020941048	2.641981527441196e-07	5.358699930716223e-07	0.0001137983513141	2.186787598928442e-05	4.782040002827221e-10	1.2950064761807323e-08	0.0	0.0	0.0	0.0	0.0
1124.789208560359	0.3394995707601538	1265150.7636938386	0.1152599585463286	1743.6369491433195	4.398985304922235	3040269.810417823	19.351071712921765	1131.6507543161374	0.4877457924937971	1280633.4297442827	0.2378959580954022	1286.7959762376452	993.8477213182928	0.986333	20.059444	0.0757729115813151	0.0414378223825811	0.1113103245	0.0845180211	0.0443978905	-0.0685039915	0.0162126593	0.0758111876	0.0808837688	-0.1600046401	-0.0180377534	0.2119453172	-0.0879859719	-0.0145897338	-0.1077529437	-0.1206543152	0.0122502779	-0.0495749467	-0.1925698913	0.0644227469	-0.0485060942	-0.0468336321	-0.0337193285	0.0831473532	0.0094776225	0.0535207838	0.0871266033	-0.0954245537	0.0077528939	-0.0242161815	0.0249027251	-0.0720600253	0.1102812589	0.0847074553	-0.0411918095	-0.051446586	0.2127572852	-0.0921911493	0.0464031843	0.0445954185	-0.1097276972	0.0195109448	-0.1839949085	0.0957436966	-0.0376517229	0.0112681657	0.0466520177	0.0172125825	-0.1359801344	-0.0940963063	0.0317665339	0.0500427934	0.0763907643	-0.0719311222	0.0430061337	0.019813387	0.0158396228	-0.1127431725	0.0561692724	-0.1161948808	0.0533265185	0.0630853538	0.0935825424	-0.0890045881	0.1413187529	0.0531904611	-0.0476817392	0.0859283906	-0.0092916882	0.0245241911	0.0307024284	-0.0557851066	0.1125282027	0.0875436584	0.0341629327	-0.0570486891	0.1455136373	-0.0086680479	-0.1496129098	0.1552508106	0.0818845383	0.0946861568	-0.0364975928	-0.0079158923084463	-0.0075818798913616	6.26613510389193e-05	5.74849026870334e-05	0.003921311214512	0.0257859197290173	1.537668164105758e-05	0.0006649136562713	0.015514214365794	-0.0052626232848141	0.0002406908473878	2.769520383786757e-05	0.0010980317844875	0.0005470738451923	2.992897920934887e-07	1.2056737997448038e-06	0.0007319555850058	-7.583035259992652e-08	5.750242375429181e-15	5.35758978421183e-07	-8.190174666344342e-05	-0.0001957000979775	3.82985283484201e-08	6.707896106522865e-09	0.0	0.0	0.0	0.0	0.0
1122.1355834385122	-2.653625121846744	1259188.2676188902	7.041726287296148	1747.3490986374188	3.7121494940993216	3053228.872509	13.780053866541849	1129.801603404754	-1.849150911383504	1276451.6630559529	3.419359093070442	1287.6875618374536	999.0481874045936	1.134261	23.067913	0.0849703347069364	0.046560376018864	0.0567948849	0.1708394446	0.0663306644	-0.1519692212	0.1001399353	0.0986214022	-0.0295125873	-0.2892990642	-0.1354910871	-0.1089865105	0.0249170896	0.0503355739	-0.1574477459	-0.0294270072	0.1778941443	-0.0169505298	-0.0594458306	0.1331688714	-0.0561411862	-0.0996619754	0.037867151	-0.0050667353	-0.0447132058	0.2243418232	-0.0012605718	-0.1068664356	-0.1997183137	-0.1061086058	0.0149741112	-0.0521951472	-0.1313498783	0.1248595196	-0.0663940894	-0.0468441806	0.253081539	-0.158414408	0.0343664548	0.1223742466	-0.1231813795	0.2058025322	0.0969174509	0.0139525757	-0.0993518123	0.0001930654	-0.0347434439	0.0130165569	0.0198738132	-0.1088295399	0.179897759	0.0833913974	0.1531937482	0.0366903148	-0.1182210106	-0.0306953722	0.0120572601	-0.1275796462	-0.0101752965	-0.0145668004	0.1446546803	-0.051037472	0.1044117269	0.0225316217	0.0616288351	-0.0261867916	-0.1662287364	-0.1662335565	-0.1510482775	0.0390331601	0.0573498204	-0.191277633	0.1246407741	-0.0094299052	-0.1782254497	-0.0030544105	0.0877560808	-0.0192580611	0.0938986723	0.0816887753	0.052297281	0.0901621419	-0.0474010431	-0.0057253276224997	0.0021905646859466	3.2779376384958064e-05	4.798573643316329e-06	0.0200685721674176	0.0161472609529055	0.0004027475888388	0.0002607340362812	-0.017015836710577	-0.032530051076371	0.000289538698961	0.0010582042230313	0.0015220217610011	0.0004239899765135	1.7976750018400296e-07	2.3165502409608893e-06	0.000473937922687	-0.0002580176623188	6.657311406845834e-08	2.246171545608688e-07	-8.18602256615784e-05	4.152100186501778e-08	1.7239935958748102e-15	6.7010965453645395e-09	0.0	0.0	0.0	0.0	0.0
1120.355419374009	-1.7801640645031966	1255196.2657207116	3.168984096548541	1743.1707969521576	-4.178301685261204	3038644.4273468205	17.458204973056613	1130.041782064175	0.2401786594211898	1276994.4292107767	0.0576857884413599	1287.0804173681472	992.5561533000882	1.182674	24.052515	0.1792794182057245	0.0996615242655018	-0.055636277	0.1172638695	0.1706247511	-0.1299707678	0.0243725361	0.1057898344	0.0372405054	0.0299379018	0.052079923	-0.1810204297	-0.1783018898	-0.1335752679	-0.1488807472	0.0750885603	0.0665422505	0.0833100626	0.0114969763	-0.0119076526	0.1871258255	-0.208073606	0.0431049951	0.032942834	0.1488795444	0.0423298615	0.0286946384	-0.0632893147	-0.0836096291	0.0004120859	0.0575799163	-0.1052967231	0.1115837231	0.1425924975	-0.0125119047	-0.082950084	0.0858253659	-0.1857710973	-0.0365120971	-0.0615662751	0.1180106889	0.1218256278	0.1262050511	-0.2185124762	-0.0557697408	-0.0793733343	0.0847004173	0.0929930674	-0.2065851726	-0.0022244817	0.0600010631	0.0239457737	0.092376079	0.0770623562	0.0858638291	0.078466735	0.0779826692	-0.1274659344	-0.0911268778	0.0595111443	0.0710069906	0.0797288685	-0.0296504815	0.1725860126	0.1499268069	0.040154114	-0.1675824923	-0.0212364253	-0.2342320278	0.0184995522	-0.0718536754	-0.1287652094	0.0338362028	-0.1175652156	-0.0108177262	-0.0440123541	0.0143487803	-0.0794401539	0.066527887	0.1430494137	-0.0004756331	0.0855149763	-0.0580456054	0.0051756558793982	0.0109009835018979	2.678741378194915e-05	0.0001188314413086	-0.0190683323352658	-0.0391369045026834	0.0003636012980481	0.0015316972940521	0.0546677671856983	0.0716836038962753	0.0029885647690697	0.005138539067558	0.0006290294049034	-0.0008929923560976	7.974353480489213e-07	3.956779922331256e-07	0.0007319744687828	0.0002580365460958	6.658285912104994e-08	5.357866229498623e-07	-8.173060175772039e-05	1.2962390385801853e-07	1.680235645139283e-14	6.679891263679087e-09	0.0	0.0	0.0	0.0	0.0
1121.9300723157578	1.574652941748809	1258727.0871664416	2.479531886958178	1736.8108700446362	-6.359926907521412	3016511.998305206	40.44867026901488	1131.034503061837	0.9927209976619906	1279239.0471163369	0.985494979199018	1285.6584984537155	980.1553767877364	1.181507	24.028788	0.0271590585542268	0.0149414720942971	-0.1334409129	-0.0089441946	0.2297092782	0.0038379234	-0.1513727034	0.2359499034	0.042453783	0.1353721383	0.1359802722	0.0479039417	0.0664649497	0.1307360253	-0.1190280403	0.0930934418	-0.1640618846	0.1442822139	-0.1870187072	0.0086279843	-0.0385758442	-0.0083802549	0.0298018194	0.0591137312	-0.1318007756	-0.032029293	-0.0461467268	-0.1788697852	0.1400204231	0.1347195857	0.0166689768	0.0159776988	0.2136621538	0.057400544	0.114096632	-0.0084615821	0.1185202465	-0.1173176632	-0.0824718257	-0.2455916606	0.0034620478	-0.0645569007	-0.1409135168	0.0032255456	-0.0389774005	0.0148118326	0.0283805702	-0.03171648	-0.1029840086	0.0684342187	-0.1078239156	-0.0454313757	-0.0322412308	-0.1374251612	-0.0427330778	-0.1161048219	0.0628617854	-0.1148211605	-0.0409028641	0.1011278248	-0.1246736476	0.1372309346	0.0896668682	0.0018238134	0.1976503565	0.0292449967	0.005486989	0.1137659205	-0.0538860004	0.0913990624	-0.0388437547	-0.1071629767	0.0091765359	0.0099283245	-0.1404389447	-0.0654391497	0.2229332275	0.0660569074	-0.0158278623	-0.0491195788	0.0164400755	0.0807510076	-0.0683731426	-0.0066826847601078	-0.0118583406395059	4.465827560297704e-05	0.0001406202427225	-0.0228667650350899	-0.003798432699824	0.00052288894317	1.4428090975092991e-05	0.0547694646183103	0.0001016974326119	0.0029996942545763	1.0342367799872198e-08	0.0007260246199297	9.699521502630004e-05	9.40807173799818e-09	5.271117487440655e-07	0.0006009703904878	-0.000131004078295	1.71620685299225e-08	3.6116541024305883e-07	-8.171813943332556e-05	1.2462324394831286e-08	1.5530952932200698e-16	6.677854312444437e-09	0.0	0.0	0.0	0.0	0.0
1122.325987697113	0.3959153813552802	1259615.6226603005	0.156748989193697	1739.332838886189	2.5219688415527344	3025278.724427889	6.360326837762841	1131.416088559212	0.3815854973749992	1280102.365450627	0.1456074918069255	1286.496356456999	987.031477539233	1.146043	23.307528	0.0709959893775177	0.037823082527922	0.0046714872	-0.1379176557	0.1948012861	0.1658887855	-0.0488491941	0.1669195558	-0.1500349022	-0.1174401905	-0.1005150155	-0.0933511159	0.0785503998	-0.1554428794	-0.0761959159	-0.063912245	-0.1439088676	0.0108632254	-0.0304595355	0.0152455915	0.0049392154	-0.081675217	-0.0947564821	-0.0328831046	0.0147931026	0.1149549214	-0.0578693806	-0.034657329	0.0728043984	0.0346468184	0.1558721961	-0.0149181574	-0.1013818556	-0.0301912294	0.0611426898	0.0611920663	-0.129033725	-0.0116123915	0.0993147239	-0.1765865326	-0.1505295413	0.0862994225	0.0747566064	-0.0037234604	-0.0959609878	-0.0466736754	0.0094095749	0.0686824795	-0.0141401704	0.014570386	0.023527463	0.1125013606	0.0024898525	0.0487852599	0.1218470151	-0.0159946889	0.0025524153	-0.1304797714	0.0929954812	0.0440101901	-0.1707076607	0.0023681849	0.0379075067	-0.0729002152	0.1130019473	-0.0801065234	-0.0049682504	-0.0107433889	-0.1435786706	0.1346720442	0.0614523071	-0.1432754362	-0.0207024999	0.0019827816	-0.0460056088	-0.1022312179	0.0910627415	0.0174302293	-0.0203481143	0.0784045578	-0.0730723683	0.0758767427	-0.0783272495	-0.0126809726523191	-0.0059982878922113	0.0001608070674088	3.597945763784868e-05	-0.0145503575278382	0.0083164075072517	0.0002117129041879	6.916263382667243e-05	0.0225322776418153	-0.032237186976495	0.0005077035357278	0.0010392362241574	0.0009474795241727	0.0002214549042429	4.9042274613276297e-08	8.977174487265261e-07	0.0007320261426135	0.0001310557521256	1.7175610165232913e-08	5.358622734696002e-07	5.465334422916844e-05	0.0001363714836624	1.8597181556309865e-08	2.9869880354319792e-09	0.0	0.0	0.0	0.0	0.0
1122.8782796527694	0.5522919556563011	1260855.6309159629	0.3050264042826616	1736.8279141839946	-2.50492470219433	3016571.203488725	6.274647763663354	1130.9956558647505	-0.4204326944616241	1279151.1735849371	0.1767636505722613	1285.6259953332326	981.10878751531	0.978409	19.898298	0.0648141283283508	0.0405090580672597	0.1019045345	-0.1494509041	0.1366678682	0.1648064106	0.0771471346	0.1572923547	0.031093808	-0.008761166	-0.1042266065	0.0313257457	0.0347995574	0.0194542512	-0.1127579946	-0.0587277223	-0.1380850383	0.0178717687	0.0076633514	0.0788297947	-0.0601486553	-0.0725253748	-0.0178684087	-0.1129636518	0.0803837106	0.0392301294	0.0322477144	0.0115148176	0.0910703089	0.1186329207	0.0102092442	-0.069852791	0.2087550383	-0.3512274809	0.1010898202	0.1020433741	-0.0663032122	0.0023466894	0.1977469956	-0.1366490652	-0.0359529754	0.057612406	0.0377340418	0.0697404866	-0.1547056911	0.021719338	0.080426957	0.0310335908	-0.0698256417	0.0638946801	0.000208255	0.111255719	-0.1899797532	-0.1514080225	-0.0089422695	-0.0246312757	-0.0172423572	-0.1289637892	0.1186157486	-0.013222692	-0.1247143941	-0.0947758948	-0.0821283198	0.0186408189	0.0762269575	-0.0134559985	-0.0670202569	-0.0368431732	-0.0922599051	0.0836526074	0.0378184188	-0.1697288718	0.018735885	0.0156729879	0.0183092276	-0.015149872	-0.0616952736	-0.0654528004	-0.0592319246	0.0867541861	-0.0216057781	0.0708988393	-0.0878535601	-0.0063489426176772	0.0063320300346419	4.0309072362557816e-05	4.0094604359607104e-05	-0.0078768339910908	0.0066735235367474	6.204451372320341e-05	4.453591639552153e-05	-0.0145673275982005	-0.0370996052400158	0.0002122070333532	0.001376380708965	0.0011050300136763	0.0001575504895036	2.482215674282397e-08	1.2210913311254435e-06	0.0007319550519255	-7.109068800000355e-08	5.053885920313847e-15	5.357581980392614e-07	-8.190446591814613e-05	-0.0001365578101473	1.864803551223001e-08	6.708341537336761e-09	0.0	0.0	0.0	0.0	0.0
1123.0567416420165	0.1784619892471255	1261256.444947583	0.0318486816060411	1740.6137980335163	3.785883849521724	3029736.3939046627	14.332916522069429	1131.270408280399	0.274752415648436	1279772.7366509004	0.0754888899046509	1285.9481343768891	995.5565863086302	1.139878	23.182163	0.0786084550470009	0.0521267715669128	0.1609867967	0.0231293271	0.0758163134	0.0083764352	0.2019880106	0.0508170915	0.137250386	0.0469882386	-0.0026390997	-0.0895313717	0.1943062401	-0.1868988026	-0.0864174935	-0.0667866851	0.0396378833	0.0459618216	0.0658594601	0.0056836964	0.0321526801	0.1569671774	-0.0725775574	-0.0312478923	0.0900337955	0.0144433354	-0.1787300206	0.0138076369	0.1241284591	0.0289911087	0.0737640564	-0.1947121631	0.0947065121	0.0271318655	-0.1427415646	0.1615361362	-0.0786413308	-0.0924421147	0.1488735055	0.0177774114	0.1057934947	0.044692602	-0.0215079752	-0.0671331627	-0.2149663217	0.1322183102	0.0042302085	-0.1254080478	-0.0222318013	0.0078097816	-0.0915265875	0.052931193	-0.1228345333	0.0285741401	-0.0390148114	-0.0399242368	-0.1003529209	-0.1351271295	0.0383362756	-0.0927622843	-0.0017681783	0.0189834494	-0.1287275036	0.0464834998	0.1017460707	0.0799535853	-0.0784249548	0.0072461628	0.0138356488	0.0704082659	-0.0927007935	-0.013034715	0.0293252151	-0.0054691497	-0.0166417145	0.0864666765	0.0721178202	-0.0507901895	-0.0611749264	0.2647217723	0.0169578785	0.0658240966	-0.096900045	-0.0154645356811045	-0.0091155930634273	0.0002391518638321	8.30940368980039e-05	-0.0244923010824464	-0.0166154670913556	0.0005998728123132	0.0002760737466639	0.033233005457518	0.0478003330557185	0.0011044326517394	0.0022848718402376	0.0010035303196273	-0.000101499694049	1.0302187892040612e-08	1.0070731024112708e-06	0.0007319595136741	4.461748600030797e-09	1.990720056987678e-17	5.35764729658025e-07	-8.186738498575476e-05	3.7080932391363e-08	1.374995547012834e-15	6.702268724405784e-09	0.0	0.0	0.0	0.0	0.0
1122.8181954930278	-0.2385461489886893	1260720.700130219	0.0569042651973339	1740.568854853792	-0.0449431797244415	3029579.9384870403	0.0020198894037434	1130.795390837783	-0.4750174426158082	1278698.2159399746	0.2256415707892627	1286.8262324257505	979.6591485980724	1.167675	23.747465	0.0573415917738936	0.0290107096789998	0.0469015423	0.1639950908	0.0843885074	-0.1300343378	0.0096858763	0.0554621823	-0.0386120459	-0.0657067384	0.0471248948	0.000530621	-0.061638394	0.0654925052	-0.1812080663	-0.0229590168	0.1635342794	0.0699917515	-0.2511973662	0.0768135197	-0.1379974415	0.0813428529	0.1643356951	-0.0572901777	0.1225756522	0.1490175517	0.1147265447	0.0900500206	0.1201752609	-0.0599249354	0.088719528	-0.0881950341	0.0346189964	-0.0367124353	0.0490084124	0.1469164889	-0.0532585499	-0.1768382713	0.0137029479	0.075262263	-0.1110068262	-0.0017265402	-0.0652865947	0.0615679692	0.0354987374	0.1160037894	0.1939363933	-0.0135550804	-0.1343687128	0.1468963962	-0.0997075871	0.1371013949	-0.1087223566	0.0374678314	-0.0218213572	0.0676892777	-0.0174997667	-0.1204476989	-0.0849447397	-0.0735437768	0.0670800658	0.0666050187	0.0218708756	-0.1310043064	0.0606625853	-0.0376194813	0.0826987465	-0.0089025319	0.0157389561	0.145097566	-0.0525372268	-0.0182344168	0.0117353432	-0.0875847744	-0.1929257525	-0.1371042204	-0.0380577665	0.1860625077	-0.0177797432	-0.003834873	0.0536666553	0.0606594461	-0.1054172954	-0.0234963509952592	-0.0080318153141547	0.0005520785100924	6.451005724068996e-05	-0.0218040186701387	0.0026882824123077	0.0004754152301677	7.226862328322918e-06	0.0375481860722644	0.0043151806147464	0.0014098662773173	1.862078373788313e-05	0.0006284818658481	-0.0003750484537792	1.4066134268216872e-07	3.9498945569990925e-07	0.0010880115308455	0.0003560520171714	1.267730389318229e-07	1.1837690912527684e-06	3.315841271734146e-05	0.000115025797703	1.3230934137233616e-08	1.0994803339335518e-09	0.0	0.0	0.0	0.0	0.0
1123.7629320013195	0.9447365082917258	1262843.1273402022	0.8925270700992421	1740.9030463020756	0.3341914482837183	3030743.4166238466	0.1116839241059691	1132.8318179069308	2.0364270691477486	1283307.9276623216	4.147035207957689	1287.9105213407486	970.8854253616192	1.16992	23.793135	0.1375772413035445	0.1050931056981875	0.0073151248	0.1521817508	0.1058729364	-0.0724013656	0.0644605078	0.1559788745	-0.1363215164	0.0638748014	-0.0642468675	-0.1203086483	-0.2335234857	-0.0831610232	-0.1425895172	0.1124996642	0.0777630917	-0.1817289461	-0.1261525406	0.0357188575	-0.0887528526	0.2477076152	0.019449328	0.0528025335	-0.0620305858	-0.1890964057	0.1444878886	0.1288034012	0.0996232868	0.1189127173	-0.0266857808	-0.1018676034	-0.0452930241	-0.1043163828	-0.0142090108	0.0310231243	0.0523866707	-0.1620914411	0.0372256803	-0.0253000364	-0.0147457496	0.034412866	0.0393495502	0.1880947066	0.3732842153	0.1863331297	0.0015132705	-0.2303378414	0.0549567557	0.0463672405	0.0640035239	0.0098037812	-0.0163759491	0.0125467082	-0.1770562076	-0.1491067616	0.1340439985	-0.1401488333	-0.0554327939	0.0557134036	0.2451697311	-0.1103694522	-0.1606003966	-0.0413759725	-0.0237465741	-0.3301667776	-0.0227202333	0.2581666036	-0.0548438217	0.0916593924	-0.0044035852	0.1045664863	-0.1485326828	-0.0053622184	-0.0660783397	-0.1284520671	-0.0325501749	0.1094958863	-0.0307919279	-0.0872173426	0.0712094317	0.0554119421	-0.1133587932	-0.0204756939402273	0.0030206570550319	0.0004192540423338	9.124369044114003e-06	-0.0179774748277452	0.0038265438423935	0.0003231896011822	1.4642437777759617e-05	-0.0642059530942162	-0.1017541391664806	0.0041224044127366	0.0103539048375115	0.0007370306700452	0.0001085488041971	1.1782842892620368e-08	5.432142085872766e-07	0.0007319703017354	-0.0003560412291101	1.2676535682623072e-07	5.357805226226125e-07	-8.176957876822864e-05	-0.0001149279914855	1.3208443226907273e-08	6.686264011933548e-09	0.0	0.0	0.0	0.0	0.0
1124.9149554155067	1.1520234141871697	1265433.6569174714	1.327157946835463	1744.4531533583156	3.5501070562399946	3043116.804261771	12.603260110765	1132.742880305019	-0.0889376019117662	1283106.4328817108	0.0079098970338158	1288.5093492704725	995.2170644365876	1.282755	26.0879	0.1454377311862546	0.0847484009104014	0.060070856	0.0940512722	0.1045912954	-0.1088574366	0.0107300571	0.1320422845	0.001224679	0.0140735601	0.0128525599	0.1317715361	-0.0787861975	-0.1238132345	-0.1633685419	-0.0948960583	0.0352945247	0.0613754188	-0.227011595	-0.0216908947	-0.0870782201	0.0549392686	0.0247157194	0.1294035299	-0.0540241309	-0.1452893173	0.2299053774	0.1005059102	-0.2392549015	-0.052159507	-0.0713507	0.1167760064	0.0886888169	0.0600802425	-0.1497611826	-0.003927508	0.073105423	-0.1699181388	0.0304755258	0.0172533451	-0.0864362129	-0.1148221163	-0.1824604912	0.0523489584	0.1129842587	0.0905600581	0.0589963725	-0.1018911415	-0.1417239728	-0.005790098	0.138757904	0.0043186762	0.0394904197	-0.0503236371	0.0485817115	-0.0075145862	-0.0032892541	-0.1568717592	-0.0275765728	-0.0601564864	0.0166059898	0.0200584644	-0.018480571	-0.1450154907	0.019378648	0.0387350794	-0.0208393411	0.1401944886	0.1330894731	0.0515175436	-0.1202892767	0.0349467375	0.0467372761	0.0258115564	0.0919919163	0.0566097162	-0.1238411004	-0.1372912228	-0.1952464945	-0.0533851514	-0.1017416706	0.0500887521	-0.1206811645	-0.0236516617087829	-0.0031759677685556	0.0005594011015867	1.0086771266904056e-05	-0.0286657347865286	-0.0106882599587834	0.0008217243508515	0.0001142389009465	0.0126673472656833	0.0768733003598995	0.0001604616867494	0.0059095043082233	0.0015280440526988	0.0007910133826536	6.257021715370906e-07	2.334918626988173e-06	0.0010339407687423	0.0003019704670069	9.118616294436529e-08	1.0690335132674182e-06	-8.278979108805129e-05	-1.0202123198226531e-06	1.0408331775179193e-12	6.8541495084031775e-09	0.0	0.0	0.0	0.0	0.0
