global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
750.2566228067295	1.41118583418438	1.991445458602664	562885.0000653592	939.2381111642588	4.160814534062865	17.312377586868777	882168.2294634046	727.9525392008233	0.2779840139761518	0.0772751120262933	529914.8993289261	791.4151759334854	716.1976228515085	1.172365	29.033096	0.1070893173003931	0.0593957413136283	-0.0668989237	0.0284224266	0.118843228	0.0743752822	0.0421739784	-0.039628495	0.0159011662	-0.040781652	-0.1307275413	-0.0092518593	-0.0703144881	0.1297863649	0.050190841	0.0213779642	-0.1407322216	0.0544494126	0.0266213823	0.0092732865	0.0255950968	0.0281960817	0.0631645057	0.0188520217	-0.0537647517	0.0360964822	0.1291868002	0.090013613	-0.0112825814	0.1090210665	0.0165450111	0.1536728405	-0.0262069153	0.0302378838	0.0422945133	-0.0277732987	-0.009733379	0.109026868	0.0695791665	0.0824034908	-0.0498740712	-0.0660421995	0.0264424431	-0.1226135749	-0.0545027664	-0.0706728289	-0.0567947169	-0.0480684342	0.0151808574	0.0616971441	0.0181733644	-0.0100348673	-0.1068490315	-0.1120057459	-0.0133292957	0.0246749983	-0.1364000027	0.1619431447	-0.0396405788	0.0942534122	0.1556482067	0.0188118573	-0.0452810479	-0.0103213062	0.0038949725	0.0150501168	0.0612085914	0.0946861568	-0.0364975928	-0.0087800472587247	-0.0081884737516021	6.705110238067657e-05	7.708922986543912e-05	-0.0531087602656725	0.0085824190932441	0.0028205404169566	7.365791749208256e-05	0.1668677520523687	0.0267153150386434	0.0278448466750108	0.0007137080576139	-0.0001979786485453	-0.0001759726214585	3.096636350298664e-08	3.919554527982342e-08	-0.0008770042882155	-0.000934001980646	7.691365215483758e-07	8.723596998506601e-07	4.791298219936615e-05	-0.0001620875862335	2.6272385611013264e-08	2.295653863236777e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.2980638303283	-1.958558976401264	3.8359532640419673	559949.992332218	934.6681923244312	-4.569918839827665	20.88415820261183	873604.6297430198	727.0939391571131	-0.858600043710112	0.7371940350590063	528665.5963590078	789.6746005439318	733.129294517986	1.225137	30.339991	0.1469321588548847	0.0716149763931397	0.0560143001	0.0646567253	-0.1864852917	0.1185834106	0.0158781947	0.0703715311	0.0057558901	-0.0669497222	-0.0427509336	0.0606522886	-0.1097393239	0.1385866351	0.0428768507	0.0354192593	-0.0201795427	0.0505492027	-0.0563845631	-0.0670632393	0.1546665644	0.1077082766	0.0568221941	0.0258825386	0.0390684591	0.0543959596	-0.061467624	-0.0206412057	-0.0508506628	-0.0148723098	-0.001044074	0.1362871927	-0.0620198066	0.0121192478	0.0007223986	-0.035453839	0.0561124979	-0.1078451892	0.0170521608	-0.0007551873	-0.040330862	0.0546693049	0.1318877728	-0.1005752798	-0.0740962598	-0.0568636572	-0.0597116947	-0.0525181728	-0.0269306843	0.0379391034	0.0075274727	0.0100497564	-0.0433067847	0.0887113721	0.0667316646	0.0379489511	0.0609363826	0.1356878677	-0.0246972963	0.1637912597	-0.0027374675	0.1441735081	-0.0337274847	-0.0428397964	0.0960696369	-0.0511847546	0.0572772447	0.0901621419	-0.0474010431	0.001542790195387	0.0103228374541117	0.000106560973104	2.3802015869822577e-06	-0.0179470285017373	0.0351617317639352	0.0003220958320421	0.0012363473806389	0.1275192489859051	-0.0393485030664635	0.0162611588619292	0.0015483046935714	-0.0004200032482131	-0.0002220245996677	4.9294922857646846e-08	1.764027285095549e-07	-4.79699500430808e-05	0.0008290343381724	2.3011161071356678e-09	6.872979338689811e-07	-0.0001430098113679	-0.0001909227935672	3.6451513103528934e-08	2.0451806147482337e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.1425783216589	-0.1554855086693578	0.0241757434061689	559717.3174977795	939.8893121636432	5.221119839212065	27.26009237541382	883391.9191194464	727.5225783394011	0.4286391822879523	0.1837315485924844	529289.10199361	789.8213388033332	716.6791536501667	1.074247	26.603251	0.0660235546146329	0.0335829369898547	-0.0219456366	0.0768043068	0.0415575615	-0.0669054187	-0.1258344582	-0.0037280014	0.0172779007	-0.0453602222	-0.1072716598	0.0169320386	-0.0942619842	0.0975303243	0.045620137	0.0588066642	0.068867545	0.040920267	0.0574696007	0.0663123207	-0.0017190704	0.0234527888	0.1220186204	0.090851184	0.0413107442	0.0772425239	0.0880707582	0.1390298222	-0.0862304218	0.0593989429	-0.0147817721	0.1120084247	-0.0169905274	0.0591814503	0.0197612386	-0.0561105553	0.0627827124	-0.0475669416	0.0572673466	-0.1090432279	0.0506008581	-0.0406605797	0.0057652835	-0.1184905192	-0.059561569	-0.0374735208	-0.0344828884	-0.0570230081	-0.1216054179	0.0494596261	-0.0725361247	-0.0481335773	-0.0015828458	0.0046363579	0.0581606428	0.0758123724	-0.1018822822	0.0340554711	0.0318891971	0.0581624471	0.0948410661	0.0661199992	-0.0145774151	-0.0003394808	0.1350482983	0.0342549931	0.0364029418	0.0855149763	-0.0580456054	-0.0004570418219174	-0.0019998320173044	3.999328097435786e-06	2.088872269815764e-07	-0.0399083131541573	-0.0219612846524199	0.0015926734588102	0.0004822980235846	0.146481838833111	0.0189625898472058	0.0214569291079295	0.0003595798137133	-0.0007849970183004	-0.0003649937700873	1.3322045220254082e-07	6.162203187405185e-07	4.105925575537128e-05	8.902920579845208e-05	1.6858624831849896e-09	7.926199485103134e-09	-0.0001509837974362	-7.973986068299997e-06	6.358445381744244e-11	2.2796107088255472e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.3832396623809	0.2406613407219993	0.0579178809181102	560077.4734075606	939.4090929860654	-0.480219177577851	0.2306104585135476	882489.443984902	727.2537336916829	-0.2688446477181969	0.0722774446067214	528897.9931684933	790.3379573689873	718.6398339386981	0.995263	24.647261	0.0597650008645781	0.0311707331934448	-0.0568678877	0.0335782415	0.143239386	-0.0075996553	0.1106121204	0.0209255323	-0.0081858051	-0.0209921681	-0.1057817326	-0.0153450647	-0.0881349272	0.0573496753	0.0229660832	0.0334925629	0.0394497269	-0.065901595	0.1291471021	-0.1006402863	-0.0019497867	0.0095640525	0.1536298857	-0.0470591963	0.0447832652	-0.0336937308	0.0175160596	0.1703899568	-0.0114230499	-0.0736676283	-0.0076655163	0.0934966875	-0.0257232751	0.088584653	0.0091218269	-0.0957890226	0.1180422403	0.0845802254	-0.0118650714	0.1801716285	0.0225163947	-0.119721747	0.061226796	-0.1160109052	-0.0435068224	-0.0269429515	-0.0272893258	-0.0669685664	-0.1202980846	0.0533036071	-0.0610658325	-0.0375116577	0.0193053675	-0.0084533845	-0.1266721862	-0.0149675104	-0.0773465714	0.0522691202	0.0110449771	0.1403464173	-0.0485935888	0.0674323935	0.0044955701	-0.0117049625	-0.0046285283	-0.0317319946	0.0550884406	0.0807510076	-0.0683731426	-0.0004834028172524	-2.636099533499998e-05	6.949020750518907e-10	2.3367828372755726e-07	-0.0636378415338185	-0.0237295283796612	0.0040497748750833	0.0005630905171211	0.1560401796970865	0.0095583408639755	0.024348537679899	9.136188007194392e-05	-0.0005959655499479	0.0001890314683525	3.5732896027502207e-08	3.551749367247029e-07	0.0002200925522437	0.0001790332964883	4.844073155314583e-08	3.2052921251477816e-08	-0.0003119344451075	-0.0001609506476713	2.5905110985810952e-08	9.730309804452392e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.4635497092561	-0.9196899531248164	0.8458296098787269	558701.7581439615	929.3908206068952	-10.018272379170185	100.36578146324425	863767.2974283581	727.6129286984884	0.3591950068055212	0.1290210529140184	529420.5740091916	788.8281499497059	740.2047257236928	1.321128	32.717171	0.0847708298713529	0.0425840936318533	0.0551587054	0.086981864	-0.162058881	0.0349212344	0.0184608451	0.1740639036	-0.0159684129	-0.0278038099	-0.0373556526	0.087753757	-0.102938765	0.0559304376	0.0131356905	0.0703006672	0.0857092262	-0.1109273855	0.0346612881	-0.1301867828	0.0011157948	-0.0278312525	0.0776578107	-0.0159605898	0.0876032509	0.0275538892	0.0896374561	-0.0767687018	-0.1082995555	-0.0138901794	-0.0235025741	0.0894134758	-0.0625366067	0.0785502146	-0.022305471	-0.0172266439	0.0382999129	-0.1895966472	-0.004664079	0.0704740459	0.0591563067	-0.0094971989	0.0817071514	-0.1253230613	-0.0586000694	-0.0067264313	0.002810639	-0.1008869792	-0.0814950996	0.0007563565	0.0014099406	-0.0068639009	0.046055347	0.1117101074	-0.0653639553	0.0600322253	0.0511342159	0.0412321205	-0.0324698368	0.145790714	-0.0794513814	0.1514748357	-0.0391008552	-0.0283833901	0.0140791629	-0.0455282092	0.0163868196	0.0758767427	-0.0783272495	0.0217981509343729	0.0222815537516253	0.0004964676375865	0.0004751593841577	-0.0542386247312549	0.0093992168025636	0.0029418284127378	8.834527650159391e-05	0.1765254045416355	0.020485224844549	0.031161218448588	0.0004196444369317	-0.0010799492785886	-0.0004839837286407	2.342402495889548e-07	1.1662904443240378e-06	0.000220259018173	1.664659292999822e-07	4.8514035086533946e-08	2.7710905617706675e-14	-0.0004798809399898	-0.0001679464948823	2.8206025143250423e-08	2.3028571656549402e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.8122565880511	-0.651293121204958	0.4241827297288961	557728.5465901371	937.2504741834556	7.85965357656039	61.77415434353853	878438.4513571124	727.0636688318874	-0.5492598666010053	0.3016864010585542	528621.5785352845	789.7578075135827	719.2596925454877	1.123606	27.825602	0.0436463880097437	0.0215361521038407	0.0035500037	0.0700562625	0.0346340154	-0.1382723098	-0.1070200113	0.0500350413	0.0130505015	-0.0183988488	-0.0494778103	0.1244575513	-0.0556000064	0.0460800337	-0.0458744837	0.1184483376	0.0043844934	-0.0713786648	0.1561913968	-0.0805692815	-0.0897934073	0.030377726	0.091053327	0.0235364141	0.0724219085	-0.1718758532	0.0650338221	0.1136791078	-0.0549825991	0.0243753157	-0.0057209951	0.0843673469	-0.0237768369	0.1097249933	-0.0265882836	0.0145742346	0.0704701818	0.0143908753	0.1268622552	-0.0900977517	0.0922252703	-0.1654354063	-0.0367557547	-0.1085965726	-0.049518098	-0.0202178409	-0.0024301209	-0.0934065419	-0.0961736967	0.04090048	-0.0876192049	-0.0340771351	0.0456694349	0.0253630489	-0.0151497602	0.09462202	-0.098818108	-0.0791261243	0.0024012731	0.0298812752	0.0524509756	0.0534002114	-0.0173289437	0.0706273667	0.1027067962	-0.0534390321	-0.0383085681	0.0708988393	-0.0878535601	0.0091473142851299	-0.012650836649243	0.0001600436679258	8.367335863094155e-05	-0.0645428807124375	-0.0103042559811825	0.0041657834506599	0.0001061776913257	0.1744623886434624	-0.0020630158981731	0.0304371250511825	4.256034596115048e-06	-0.0013839554609093	-0.0003040061823206	9.241975888920661e-08	1.9153327177806727e-06	0.0002202847948429	2.5776669900011252e-08	4.852539083897854e-08	6.644367111341462e-16	-0.0004113473093575	6.853363063229998e-05	4.696858527644526e-09	1.6920660891565481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.0154930175115	-0.7967635705396106	0.634832187339029	556539.1158221607	936.2340179111646	-1.0164562722909525	1.0331833534796184	876534.136294083	727.8958949448366	0.832226112949229	0.6926003030745829	529832.4338775447	790.7727181168132	715.5050454947758	1.088196	26.948702	0.0435543846108045	0.0303554838711802	-0.0465310691	0.0659583392	0.1838178442	-0.1831426049	0.0263898929	0.146398721	-0.0025728747	-0.0106053421	-0.0189976215	-0.0454088417	-0.0700818918	0.0336308418	0.0044265745	0.1137853139	0.0552270645	0.0242877127	0.2315099972	-0.2059014632	0.0515330163	0.0127936299	0.066526327	0.0279695926	0.013394484	-0.0532493331	0.0272849706	0.0997958519	0.026814724	-0.0481316879	-0.0018891397	0.0799629972	-0.0245203827	0.1372710801	0.010777342	-0.0399092274	0.1775416833	0.0363708455	0.057252497	0.0223632295	0.0594357195	-0.2357966869	0.0085690612	-0.1052132661	-0.0390834238	-0.0155517417	0.0186699144	-0.1089030172	-0.0814102418	0.0164900335	-0.0899098857	-0.0612216872	0.0731334705	-0.0218504002	-0.1301682232	0.0457522642	-0.1258759691	-0.1044491523	0.0055731521	0.0339401217	0.0670472292	0.0155267753	-0.023566834	0.1251852588	-0.0011952831	-0.0685828295	-0.0509045622	0.0658240966	-0.096900045	0.0052240790544857	-0.0039232352306442	1.5391774674967853e-05	2.7291001967516207e-05	-0.0706865208316003	-0.0061436401191628	0.0049965842272762	3.7744313913786834e-05	0.2039237294986549	0.0294613408551925	0.0415848874526405	0.0008679706049858	-0.0013329569603035	5.0998500605799885e-05	2.6008470640397713e-09	1.7767742580215467e-06	0.0002202543016995	-3.0493143400014886e-08	4.8511957417134366e-08	9.29831794413871e-16	-0.0003818529349906	2.9494374366900028e-05	8.699181192948493e-10	1.458116639609354e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.7390646917812	0.7235716742696923	0.5235559678054457	557619.2307367562	932.6392807649528	-3.594737146211856	12.922135150355354	869816.0280257685	726.8151080858269	-1.080786859009777	1.1681002346082194	528260.2013418121	789.1825883790472	709.4885471583078	1.087513	26.931787	0.1452614699133262	0.0809289267051117	-0.0669322732	0.0599256993	0.122378355	-0.0520397184	0.1936137182	0.0012971197	-0.0267243112	-0.0737917167	-0.0293187267	0.0653524218	-0.0885185205	0.0650864482	-0.0977018853	0.1241622339	-0.026853354	-0.0368636452	0.0136815706	0.0235864565	-0.1403782148	-0.0434026313	0.0380340659	-0.0937504282	0.033018366	-0.0097346853	0.0199281001	-0.0689225002	0.0852376472	-0.2304631819	-0.0246927994	0.0735901573	-0.0573240715	0.1073895043	-0.0681090551	0.0790030742	0.0179213641	0.0546671041	-0.0624462701	0.1834274022	0.0372513992	-0.1071249877	0.0040929413	-0.1264143818	-0.0349188722	-0.0070849192	0.0553952523	-0.1385881111	-0.0272432689	-0.037795267	0.0302117786	-0.0460779531	0.0828702231	-0.0392887931	-0.1890552762	-0.0442838503	-0.0335137011	-0.0525346579	-0.0163235433	0.1006730518	-0.1198938978	0.0299436098	-0.0052182157	0.0843664288	0.0553689728	0.0225780189	-0.1121682539	0.0606594461	-0.1054172954	0.0218132585448103	0.0165891794903246	0.0002752008761622	0.0004758182483427	-0.1223499563753733	-0.0516634355437729	0.0149695118250557	0.0026691105721855	0.2630294512123186	0.0591057217136636	0.0691844922050534	0.003493486339293	-0.0016399533719793	-0.0003069964116757	9.424679678181723e-08	2.689447062266276e-06	0.0002203545597263	1.0025802680001555e-07	4.855613199217152e-08	1.0051671937832634e-14	-0.0004328189285993	-5.096599360870002e-05	2.5975325045220514e-09	1.8733222495384602e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.3344404915666	-0.4046242002145845	0.1637207433992922	557015.0970638598	938.6694399792216	6.030159214268792	36.36282014943082	881100.3175509055	728.83492237988	2.0198142940531625	4.079649782461475	531200.3440804858	790.3753451199785	723.9721956892387	1.087438	26.929932	0.116307422941886	0.0603771343345565	-0.0253236034	0.0960497088	0.0853522671	-0.0131517424	0.0946175796	0.2247241189	-0.0025517843	-0.0637023312	-0.0817920324	0.006117169	-0.0344754345	0.1308031708	-0.060673132	0.1065294001	-0.0197851213	-0.0049851529	0.0965374571	0.0809102141	-0.0493170765	0.1620557981	-0.1544689654	0.0180579672	0.0077551098	-0.0769742713	-0.0333632077	-0.1293552339	0.0239816615	-0.021194363	-0.0082090859	0.0791509189	-0.056356296	0.120639708	-0.0726589365	0.031664832	0.062588598	0.0776868731	-0.0387130567	-0.0431058265	0.0812223432	-0.0573651536	0.0022495074	-0.1159311063	-0.0505615527	-0.0136383409	0.0722931791	-0.1732475249	0.0150607108	0.0240969826	0.0142054748	-0.0228170921	0.0431082866	-0.0543059436	-0.104916461	0.0204991696	-0.0541685517	-0.0468017123	-0.1286788357	0.0286145574	-0.0305728101	-0.1592914977	0.0314677182	0.2096643129	0.0546631344	-0.1273267736	-0.0133773806	0.0554119421	-0.1133587932	0.0171762424547949	-0.0046370160900153	2.150191821906169e-05	0.0002950233048658	-0.0683507184950684	0.0539992378803049	0.004671820718792	0.0029159176916537	0.2567276359193329	-0.0063018152929856	0.0659090790447295	3.971287598690819e-05	-0.0011473274009302	0.0004926259710491	2.426803473520688e-07	1.3163601649252477e-06	0.0006518080534887	0.0004314534937624	4.2485373859272804e-07	1.8615211727978137e-07	-0.0005361265373594	-0.00010330760876	1.0672462027729885e-08	2.874316640609801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.6680819759331	-0.666358515633533	0.4440336713573254	556020.8884776669	929.5623739284018	-9.107066050819752	82.93865205399369	864086.2070234059	726.5715105526846	-2.263411827195455	5.123033099488268	527906.1599468099	789.3675371482797	703.8523182220744	1.035061	25.63283	0.1291281384983409	0.0568552850422563	-0.0705916081	0.047239411	0.1334200468	-0.1012473874	0.1265769365	-0.0014660469	-0.0199738162	-0.0241991324	-0.0179342775	0.0020243463	-0.0843734063	0.1125158135	-0.1184340931	0.0379305885	0.0094041393	-0.0661722395	0.0637931243	0.0143119876	-0.1007842864	0.0279036308	-0.0541901878	0.0907776706	-0.103673148	0.0849362911	-0.2730396708	0.1746606702	-0.0286945184	-0.258010872	-0.0103257273	0.0737102993	-0.1362219841	0.0990822492	-2.80371e-05	0.0024952112	-0.0022655905	0.17141759	0.0095519682	0.0370366051	0.0291451977	-0.0727413226	0.0161541138	-0.0899999425	-0.0603862405	0.0076772383	0.037958641	-0.1024103016	-0.028985432	0.0049980952	0.0112954986	0.0058207215	0.0051868224	-0.1015089506	-0.0675241045	0.0378694179	-0.1055367577	-0.0027083461	-0.1082329043	0.0733524729	-0.0984261171	-0.1432043489	-0.0370518039	0.0232496226	0.0303436993	-0.08107793	0.0251114891	0.0500887521	-0.1206811645	0.007692319187825	-0.0094839232669699	8.994480053377304e-05	5.917177448738067e-05	-0.0360839241549797	0.0322667943400886	0.0013020495824223	0.0010411460169855	0.2253134437089556	-0.0314141922103773	0.0507661479159887	0.0009868514722305	-0.0006769644204393	0.0004703629804908	2.212413334162827e-07	4.582808265407173e-07	0.0002201078349799	-0.0004317002185088	4.8447459019538894e-08	1.863650786605457e-07	-0.000318925162741	0.0002172013746183	4.717643713612253e-08	1.0171325942937333e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.5591698808813	2.891087904948222	8.358389274137899	560340.8308127541	942.609056306922	13.046682378520131	170.2159210859877	888511.833031826	728.1792638848929	1.60775333220829	2.58487077722686	530245.0403519444	790.7656216522287	712.8078753686262	0.988958	24.491121	0.037682171069179	0.0246856592439913	0.0016531658	0.1176550678	-0.0689950133	0.0771839235	0.1292258632	-0.014846233	0.0185860285	-0.0647955444	-0.0877011771	0.0107866105	-0.0485653529	0.128580718	-0.0581824774	0.1528870543	0.0407690655	-0.0205246325	-0.0252784148	-0.0046093939	-0.0687033681	-0.0146282938	-0.0175630648	-0.0956071026	0.0116594818	0.1103086919	0.0164909577	0.025872473	0.0487368382	-0.2759819565	-0.006596659	0.0809220653	-0.0699181974	0.0764414153	-0.077957696	0.0900866334	-0.0461986854	0.0820142475	-0.0898025425	0.1190795674	0.027568871	0.1480702583	0.0978949691	-0.0792800251	-0.0295150036	-0.0123147795	0.0510410129	-0.0955161137	0.0474698174	0.0208646888	0.0247572719	0.0472389672	0.0158217651	-0.027061154	-0.057741473	-0.0488180958	0.024173635	0.0592289374	-0.049243406	0.0703865673	-0.1514637509	-0.067192532	0.0730985827	0.0267562519	0.0062568621	-0.0347989009	0.0826228751	0.0446971468	-0.1273444172	-0.0023017936700142	-0.0099941128578392	9.988229181522684e-05	5.298254099317439e-06	-0.0577928899055848	-0.0217089657506051	0.003340018123639	0.0004712791939609	0.2217849931607958	-0.0035284505481597	0.0491885831913342	1.244996327080908e-05	-0.0006279648901642	4.899953027509996e-05	2.400953967180438e-09	3.9433990327893577e-07	0.0002201000173369	-7.817643000020223e-09	4.844401763170368e-08	6.111554207576517e-17	-0.0003189306530744	-5.4903333999924316e-09	3.0143760843072446e-17	1.0171676147046329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.8389652462121	0.2797953653307559	0.0782854464605711	560759.7958710176	934.7707964855692	-7.838259821352722	61.4383170270324	873796.4419622655	727.7674213009583	-0.4118425839345718	0.1696143139419048	529645.4195070465	790.2493752001615	724.8728619154605	0.9675760000000002	23.961609	0.055852923076902	0.0319219871699037	0.0393240802	0.0879233193	-0.0633889198	-0.0434475833	-0.0907912307	0.0001648886	-0.003527675	-0.0139700612	-0.0197960832	0.1229226825	-0.038076865	0.05393852	-0.1159750329	0.0464912198	-0.2050559985	-0.0010769459	0.0052734104	-0.0198836447	-0.1146759538	0.0041335703	0.1249941951	-0.0348678351	0.0810773554	0.1062433593	0.0365559754	0.0050532194	0.0853787847	0.0652101104	0.0035909603	0.008500933	-0.1129167024	0.0068208942	-0.1718309614	0.0847320686	-0.0174623118	0.0055647082	0.1003863604	0.1696107132	-0.0164423611	0.0236839431	0.043755144	-0.0518679013	-0.0362059732	-0.0197491216	0.0176985645	-0.0969109468	0.1212669059	0.050813035	-0.0281460214	0.1042186731	0.0741863075	0.0570153689	-0.047268577	0.1227475556	-0.011703599	-0.0074957233	-0.0063193228	-0.0344384317	-0.083508707	-0.0665569835	0.1943598363	-0.0545540415	-0.0629351723	0.0529935818	-0.011907275	0.0392444906	-0.1333121588	0.0048556301522069	0.0071574238222211	5.1228715770898096e-05	2.3577144175020807e-05	-0.0504747022022087	0.0073181877033761	0.0025476955624016	5.355587126184522e-05	0.194860640653431	-0.0269243525073648	0.0379706692758655	0.0007249207579408	-0.0006329337714844	-4.96888132020003e-06	2.4689781574232795e-11	4.0060515908546674e-07	0.0002201910142032	9.099686630001815e-08	4.848408273583383e-08	8.280429676423376e-15	-0.0006029299557667	-0.0002839993026923	8.065560392971266e-08	3.635245315608349e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.2295275106114	-1.6094377356006362	2.5902898247753035	558351.9667837316	931.2778909310052	-3.492905554564004	12.200389213104073	867278.5101369013	726.3023539859242	-1.465067315034048	2.146422237581074	527515.1094054948	788.8212567124576	734.2950726194755	1.005221	24.893864	0.0909432366740837	0.0509518495358543	0.0778896577	0.0730084073	-0.1774277411	-0.0094943164	-0.0136597383	0.0341443011	-0.0136683684	-0.0321759378	0.0185271584	0.1273622209	-0.0721929941	0.0930109251	-0.1297642732	-0.0183351116	-0.1812007716	0.0629888212	-0.1402184157	-0.0058475764	-0.0441240353	-0.0544800603	-0.0290373072	-0.0209110847	0.1526062198	0.0462205536	-0.0050329973	-0.0752538386	0.0975590528	0.1191178598	-0.0144240286	0.0358115793	-0.1505471636	-0.0266460365	-0.081572092	0.098429935	-0.0903183952	-0.0300945596	0.0785882286	-0.0110933642	-0.0693148205	0.0212925879	-0.062111763	-0.0474828458	-0.048374492	0.0012955443	0.0327176672	-0.0776078627	0.1155006235	0.0231986028	-0.0026911655	0.1068340921	0.0450295966	0.0760937424	-0.0283743227	0.1120754048	0.0145978347	0.0184544455	-0.0184451174	0.0110495386	-0.0231684826	-0.0262648365	0.0210129432	-0.1027012378	-0.0471070291	-0.0210884106	-0.0235957445	0.0337382312	-0.1385517956	-0.00086588289426	-0.0057215130464669	3.273571154089096e-05	7.497531865720744e-07	-0.0570076153713188	-0.0065329131691101	0.0032498682103242	4.26789544751322e-05	0.2350447323353677	0.0401840916819367	0.0552460261986046	0.0016147612243022	-0.0011189628040462	-0.0004860290325618	2.362242204929593e-07	1.2520777568389347e-06	0.0002201784631983	-1.2551004900017645e-08	4.847855565636514e-08	1.575277240002669e-16	-0.000318877163802	0.0002840527919647	8.068598862294119e-08	1.0168264559440752e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
