global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
1114.2451669451696	-5.010573922199683	25.105851029827512	1241542.2920606688	1365.1541974010363	2.1342454086886846	4.55500346450873	1863645.982681668	1076.865438387539	-5.577596927874765	31.10958748983802	1159639.1723935865	1164.2691472457047	1041.833828317894	1.675729	48.2103	0.603547168075696	0.4311039778193855	0.0747891974	-0.2329098587	-0.0312559953	0.0299231326	-0.0151706171	-0.150714679	0.120402503	-0.090859082	0.0513130268	-0.1230217219	0.1161650843	0.058696186	-0.1189614571	-0.1212861564	0.0537901841	-0.0841249727	0.0474513913	-0.151472825	0.0194170864	0.1878617871	-0.0528644063	-0.1624757681	-0.088432847	-0.0015003604	0.105984656	-0.0798720502	0.2246961573	-0.046886573	-0.1184761434	-0.1071610744	-0.1272089925	0.0230067811	-0.1573303602	-0.0625115062	-0.109506297	0.1797740031	0.0080862518	-0.0046440537	0.1385376247	0.1183451162	0.0797734868	-0.088429584	0.0664735556	-0.1426673807	0.0854866431	-0.0438487074	0.094984915	-0.1007941586	0.1442836959	0.0367242407	0.040023351	-0.0363532096	-0.07516772	0.0548693338	0.1059991501	0.0773802377	0.1427314365	-0.0388813386	-0.0794406583	-0.0160762981	-0.0880846894	0.0676406132	-0.1412089214	0.1577649224	0.0990808418	-0.0253948054	-0.0282737347375388	-0.0104977108845077	0.0001102019338147	0.0007994040760087	-0.0229795639248919	0.0779466795327011	0.0005280603581781	0.0060756848501736	-0.1116672803027967	-0.4206607451790205	0.0124695814902233	0.1769554625345688	-0.0021459903878935	-0.0008028924714047	6.446363206385074e-07	4.605274744931294e-06	0.000279087648717	0.0007683201837889	7.78899156663836e-08	5.903159048175626e-07	-8.120058237976423e-05	0.0003176279943955	1.0088754282373049e-07	6.593534578812877e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1089.4664878354924	-24.778679109677118	613.982938420349	1186937.228116603	1260.529589543577	-104.6246078574593	10946.308569327131	1588934.8461148988	1062.2415007701895	-14.623937617349384	213.8595514361264	1128357.0059585045	1123.5448611737904	1060.3768432653176	3.679683	105.863533	0.9592863255545586	0.6807768724608247	0.3211796869	0.473490606	-0.4683194757	-0.2466151051	0.0844724986	0.5487456146	0.326853669	-0.5547708661	-0.0167809733	0.0837465737	0.0361154375	-0.7088522699	-0.0561784091	0.1717863479	0.1575038916	0.2824974628	-0.223007059	-0.0471872712	-0.2369463873	-0.09727291	0.1465162815	-0.0885948758	-0.044154366	0.0397170896	0.0737014264	0.0022104837	0.0016214668	0.1820968982	0.5587635046	0.2418083593	-0.6554605557	-0.1966795842	0.1311832039	-0.1335083758	-0.1166828907	-0.0912367347	0.0447477625	0.0790858693	0.0785706321	0.027336454	0.461936062	0.6934242142	-0.4134229145	-0.1231279586	0.0186000952	-0.197483399	-0.075478305	0.0600686299	0.0006103608	-0.1542489183	0.0175392842	0.0263581012	0.0293806733	0.041001428	-0.0411385446	0.0078502292	0.0046997673	0.0114568457	0.0086033814	0.0266633797	0.0196360578	-0.0526325067	-0.051195376	-0.0330277652	0.0946861568	-0.0364975928	-0.0474398986857664	-0.0191661639482276	0.0003673418404903	0.0022505439873157	-0.0993442743900203	-0.0763647104651284	0.0098692848540796	0.0058315690044228	0.5580678840561291	0.6697351643589258	0.3114397632148851	0.4485451903788773	-0.0011113140639641	0.0010346763239293	1.0705550953000564e-06	1.2350189487644038e-06	0.0020416497092918	0.0017625620605748	4.168333535451292e-06	3.1066250173776857e-06	-0.0011643679335211	-0.0010831673511413	1.1732515105785378e-06	1.3557526846121968e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1115.2545998708586	25.78811203536611	665.0267223485945	1243792.8225331088	1401.0460926326898	140.5165030891128	19744.887640392648	1962930.153681328	1072.641173304774	10.399672534584395	108.15318882658906	1150559.086668642	1169.9566629326305	1048.2094895632763	3.977347	114.427238	1.729344224624755	1.2525553365559303	-0.1077591605	0.1240153948	0.1779234234	0.1614234979	0.0408581971	-0.3843814144	0.2272654382	0.1074299493	0.5890670305	0.1880084352	-0.192686656	0.1627343879	0.1764460462	0.2250305056	0.3955496222	-0.2153548651	0.2179224277	-0.2081282656	-0.1088950534	0.2613409418	0.1548597242	-0.1284241213	0.0412473033	0.0067513931	-0.0143680415	0.0969216363	0.0248673972	0.0958831538	-0.4865404646	0.0943586811	-0.3008230645	0.1630238614	-0.0420925213	0.3664795617	-0.2990469576	0.0617509135	0.0654949192	-0.1349777912	-0.0075022659	0.1472616888	-0.1395752369	0.0400531262	-0.0857920513	0.0032103964	-0.0881527801	0.1269583953	0.1276247143	-0.2267150387	0.185767293	-0.1303243318	-0.0424742139	0.0134977791	-0.109491736	0.0685154559	0.0103534534	-0.0398286995	0.0816730846	0.0472702511	0.1806130603	0.1888055924	0.1351209955	0.0127021605	-0.0883295775	-0.1491264148	0.0901621419	-0.0474010431	-0.012697973353255	0.0347419253325114	0.0012070013758097	0.0001612385272799	0.0271902196608095	0.1265344940508298	0.000739308045203	0.0160109781846994	-0.6632757849341573	-1.2213436689902863	0.4399347668800225	1.491680357782654	0.0019010063239558	0.0030123203879199	9.074074119477896e-06	3.613825043719944e-06	-0.0006969823057492	-0.002738632015041	4.857843345274713e-07	7.500105313807529e-06	1.9162388540548887e-05	0.0011835303220616	1.4007440232393505e-06	3.6719713457895927e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1114.162737742762	-1.0918621280966363	1.1921629067717154	1241358.6061744464	1355.2331607172398	-45.81293191545001	2098.824730689658	1836656.91990764	1077.8210489684047	5.17987566363081	26.831111890674723	1161698.2135993524	1161.8764176459692	1021.128220583358	1.623587	46.710175	0.4136886950149628	0.3209705634567346	0.0416743194	0.075560557	0.0002657517	-0.0066769949	-0.1042922113	0.0046695165	0.0335495941	-0.0388342242	0.0487392098	0.0588248197	-0.0491649704	0.0528097028	0.0729982208	-0.0069267193	-0.0717575051	0.1061316765	0.1130733328	-0.0359863354	0.15287576	-0.1059249054	0.074043246	-0.0850377938	-0.0672889441	-0.0758723692	0.0424752372	0.1308879275	0.1721684061	-0.0152697893	-0.0637478371	0.0194216343	-0.0491407477	0.0773902556	0.0595745335	-0.0649282662	0.0406593978	0.0445995876	-0.1365941831	-0.0325950037	-0.1668777293	-0.0600542808	-0.0348571516	-0.0083258829	-0.0404907386	0.0271870063	0.0195781873	0.0630228809	0.1221119888	0.0314237407	0.1191063722	0.0339500177	0.0193853851	0.0347264183	0.0374700238	0.0400943371	-0.1246942416	0.0184985985	0.0318013103	-0.161664414	0.0372958143	0.0807152317	0.1487932583	-0.0086746678	-0.1312305497	0.2018902543	0.0855149763	-0.0580456054	-0.0127863984637031	-8.842511044809993e-05	7.819000157758673e-09	0.0001634919856725	-0.0019390277504385	-0.0291292474112479	3.75982861697059e-06	0.0008485130547456	-0.349301801863163	0.3139739830709943	0.1220117487848524	0.098579662045465	0.0010709777482616	-0.0008300285756942	6.889474364689423e-07	1.1469933372714868e-06	-0.0002850797509379	0.0004119025548113	8.127046439481512e-08	1.69663714660076e-07	-0.0001488472693994	-0.0001680096579399	2.8227245161098633e-08	2.215550960765756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1114.7450331546513	0.5822954118893904	0.3390679467074348	1242656.4889429647	1359.1151069682803	3.881946251040517	15.069506695967528	1847193.8739894	1078.4589992122756	0.6379502438708187	0.406980513654837	1163073.812981943	1166.3787897797145	993.3023346235168	1.131401	32.550102	0.1153441865948887	0.0788228689315796	-0.081923947	-0.0025551199	0.0038428781	0.0562534483	0.0225873444	-0.0269554953	0.0859572091	0.0980574311	0.0061423056	-0.0917460831	-0.0339167808	0.0156626185	0.0580687806	-0.0576913097	0.0165760872	-0.079619406	0.0294115728	0.1163131684	-0.1333731319	0.0245604316	-0.1527747743	-0.0558349868	-0.0523706508	0.1321861055	-0.0445627875	-0.2156317705	-0.1199185399	0.1267652022	0.0207708296	0.065230726	0.0612313453	0.0161690817	-0.1341283924	0.0959795858	0.1291406219	-0.0589165383	0.0915595084	0.0487643139	0.0469258995	0.0398561561	-0.065228205	0.0047091483	-0.0202412836	0.0080063488	0.0244953206	-0.0014616749	-0.1182279772	-0.0764691979	0.1302227329	-0.0345960583	-0.0962299719	-0.0376093398	-0.0585132993	0.0426006752	0.1424074469	0.1522637269	0.020905091	-0.0554983324	0.0959429058	-0.0800654951	0.1048846985	0.1416159492	-0.0014052556	-0.0754623305	0.0807510076	-0.0683731426	-0.0127172194382012	6.917902550190001e-05	4.785737569392532e-09	0.0001617276702393	-0.0086852179027374	-0.0067461901522989	7.543301001803025e-05	4.551108157097467e-05	-0.408970362173676	-0.0596685603105129	0.1672567571364677	0.0035603370895293	0.0019639853992218	0.0008930076509601	7.974626646734543e-07	3.8572386483564125e-06	-0.0003291069070443	-4.402715610639997e-05	1.0831135626426554e-07	1.9383904748173123e-09	-0.0001086769343345	4.01703350649e-05	1.613655819226334e-09	1.1810676056345226e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1117.1543196890393	2.409286534388002	5.80466160478335	1248033.7739998803	1359.9106101781292	0.7955032098489028	0.6328253568799075	1849356.867675052	1079.954465581567	1.4954663692915346	2.236419661682005	1166301.6477295682	1170.7687922519465	1025.8002188916475	1.07691	30.982416	0.1132295657960062	0.0568731385651992	-0.0008989186	0.0730905354	0.0539272233	-0.0569286054	-0.0295066958	0.0111394262	-0.0029960982	-0.0317997629	-0.0751003761	0.0530328281	-0.0721607408	0.0903103095	0.1196015767	-0.002526557	-0.1474990949	-0.1258304732	-0.0435278668	-0.0341254213	-0.2049825724	0.0097204868	0.0306915535	-0.0991248788	0.0259515742	-0.029499334	0.1068936575	0.0241873931	-0.0345994473	0.047236438	-0.0546530238	0.0450653696	0.055575637	0.0262335128	0.1381069105	0.0078080526	0.0276259194	-0.0457709738	-0.1539036716	0.1781914709	0.0844369251	0.1097172523	-0.0637961783	0.0098734815	-0.0399817163	0.0560246671	-0.0159923781	0.0541178398	0.021463314	0.0397948771	0.1104661841	0.0933073796	-0.088358512	0.0531857135	0.0961817755	0.1349972646	-0.0527132587	0.0816689461	0.0794931659	-0.1508125119	0.0519480542	0.0370830838	0.1131215475	0.0924310631	-0.084108528	0.0664595462	0.0758767427	-0.0783272495	-0.0047488557926129	0.0079683636455882	6.349481918833324e-05	2.25516313390331e-05	-0.0276139503721424	-0.0189287324694049	0.0007625302551551	0.0003582969128983	-0.3684688955917181	0.0405014665819579	0.1357693270185804	0.0016403687952894	0.0024780523624788	0.000514066963257	2.642648427122741e-07	6.140743511186763e-06	-0.0003281376329566	9.692740876999888e-07	1.0767430616236033e-07	9.394922570866457e-13	0.0002929068903019	0.0004015838246364	1.612695682095989e-07	8.57944463863293e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1116.499941972	-0.6543777170393241	0.4282101965575977	1246572.1204234792	1366.0359758887787	6.125365710649476	37.52010508920036	1866054.287422408	1079.144631570215	-0.8098340113519953	0.6558311259424636	1164553.1358468153	1167.7802685909935	1034.228281129081	1.101412	31.687326	0.2644762375523581	0.1406652413823832	-0.028898124	-0.0574678481	0.0080555303	-0.0871582683	0.1014761467	0.002627078	0.0196781012	0.0565142917	-0.0186170112	-0.0969250349	0.0348603104	0.0539172284	0.0551153326	0.020364324	0.0468428338	-0.243839741	-0.1436775491	0.0776625043	-0.010109551	-0.0797033988	-0.0411711869	-0.1244615213	-0.0487767055	-0.1171794446	0.0566893468	-0.1500803445	0.1439142383	0.1450349538	0.0582119873	-0.0181083537	0.0597134654	0.0167097698	-0.1495716625	0.103375998	0.0156845335	-0.0761612471	0.0501532536	0.1170604207	0.0363966047	0.092357438	-0.0031492707	-0.0086121477	0.0296796193	9.67751e-05	0.0428726943	0.0098215688	-0.1794756576	0.0652494784	0.0817684835	-0.0312722105	-0.1428300871	0.0157344685	-0.0181109382	0.1129965622	-0.0194072738	0.1643112925	0.1374964277	-0.1628982762	0.0353243626	0.0022314911	-0.0189923969	0.0083170457	0.0174936867	0.064479074	0.0708988393	-0.0878535601	-0.0233800938511592	-0.0186312380585463	0.0003471230315942	0.000546628788489	-0.063168050904494	-0.0355541005323516	0.0039902026550727	0.0012640940646645	-0.2530271822222261	0.115441713369492	0.0640227549433196	0.0133267891856839	0.0012329966379073	-0.0012450557245715	1.5501637572882632e-06	1.5202807090907057e-06	-7.906782847233451e-05	0.0002490698044842	6.251721499330512e-09	6.203576750583025e-08	-0.0001099512924817	-0.0004028581827836	1.622947154357045e-07	1.2089286718396338e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1117.8285626150748	1.328620643074828	1.7652328132045694	1249540.6953980844	1364.0868120037142	-1.949163885064536	3.799239850839875	1860732.8306824565	1077.5375423536775	-1.607089216537588	2.5827357499113988	1161087.1551816033	1169.487146602335	1009.8907887440809	1.261663	36.297729	0.4747756821819254	0.2740873056550236	-0.0398055614	0.1516701575	0.0014175757	0.0903132983	-0.0275496226	0.0269861454	-0.0253033749	-0.1090628308	0.0315167072	0.1543415066	-0.108130327	0.017083124	0.1073637957	0.0939284186	-0.1832696048	0.1348104118	0.1193963251	-0.0530985537	-0.0735771933	0.0585096239	-0.0115106791	-0.0854067581	-0.0286554059	0.0346048407	0.0301899436	-0.0277029027	-0.0595832209	-0.062461179	-0.0837210592	0.0663263032	-0.0020068734	0.0431769058	0.2186566099	-0.0005537279	0.0868816481	-0.0685593646	-0.0064952664	-0.0377071737	-0.0016001141	-0.0343315705	-0.0773865621	0.0712090236	-0.0432590121	0.1951005306	-0.0770451691	0.0596307315	0.0388813908	-0.0436828203	0.1292751184	0.180272839	-0.0301513703	0.0798129752	0.0736748414	0.1402214076	0.0948309514	0.0345251004	0.0447782926	-0.0130302403	0.1688227294	0.11983438	0.0491500795	0.0989360054	-0.011943605	-0.0216099043	0.0658240966	-0.096900045	-0.023481739066284	-0.0001016452151248	1.0331749757767036e-08	0.000551392069577	-0.0076226845952902	0.0555453663092038	5.810532043927452e-05	0.0030852877184236	-0.4400508667710596	-0.1870236845488335	0.1936447653459608	0.0349778585822215	0.0048051412147459	0.0035721445768385	1.276021687783742e-05	2.30893820936497e-05	-0.0003252873127941	-0.0002462194843217	1.0581183586480665e-07	6.062403445967613e-08	0.0007137843685332	0.0008237356610149	6.785404392276544e-07	5.094881247623391e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1119.9420874233087	2.113524808233933	4.466987115020284	1254270.279182078	1372.953465195953	8.8666531922388	78.61753883143851	1885001.217593575	1078.7400087809694	1.202466427291938	1.4459255087642378	1163680.006544766	1170.7686149691358	1016.1459699954628	1.068023	30.726734	0.1848065707567335	0.1440092040372752	-0.049729742	0.0228446375	0.0163774911	0.0602517832	0.0822199385	-0.01661936	0.0292871229	0.0367871119	0.0842577304	0.0177304156	-0.0454976132	0.0415878319	0.0578010719	0.0403399065	0.0585995293	0.0263484996	-0.0118888547	0.1265014758	-0.1001995353	-0.0678967395	-0.2848503144	-0.1266126805	0.1072716598	0.0174247756	-0.0484866191	-0.0367330921	0.0121134234	-0.001560366	-0.0121807593	0.0453999558	0.0429521375	0.0030691988	-0.0721157744	0.0859142778	0.1400857072	-0.0725765369	0.174041812	0.0484680521	0.0393557287	-0.0612327419	-0.0714348987	0.0221189544	-0.0280608591	0.0421749364	-0.0265937024	0.0130404349	-0.111138673	-0.1219091981	0.1242720245	-0.0031631165	-0.1287406305	-0.0319014937	-0.0503953048	0.0942118875	0.1625885916	0.1854687873	0.0652418666	-0.0986415805	0.1209956492	-0.0432721755	0.0608697822	0.0730781799	-0.0130976803	-0.1367768223	0.0606594461	-0.1054172954	-0.0236187467665018	-0.0001370077002177	1.8771109918970124e-08	0.0005578451988201	-0.0221681871616823	-0.014545502566392	0.0004914285220353	0.0002115716449089	-0.4380099257449359	0.0020409410261236	0.1918526950510842	4.165440272114768e-06	0.0020430197225819	-0.0027621214921639	7.6293151374742784e-06	4.173929586858624e-06	-0.0003288798993426	-3.5925865484999985e-06	1.0816198819159869e-07	1.2906678108463131e-11	0.0001178360579657	-0.0005959483105675	3.5515438886825746e-07	1.3885336556895812e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1119.7794036913692	-0.1626837319395235	0.0264659966377707	1253905.9129313985	1372.077499306267	-0.8759658896858582	0.7673162398931371	1882596.6641025397	1078.515626180238	-0.22438260073136	0.0503475515109689	1163195.9559149512	1170.6264738174934	1015.226500989806	1.309513	37.674358	0.5017400186516984	0.2383419746002111	-0.0689421719	0.1741384072	0.0498289621	-0.0765091592	0.0879396773	-0.0067226524	-0.0134999885	-0.0670547733	0.0219438169	0.1566526566	-0.0796983771	0.0145348248	0.1427907184	-0.0298696556	-0.1031113054	-0.0252798708	0.2388147278	-0.2131661287	-0.2637685733	0.0480234326	-0.1505031703	0.1855290985	-0.2751183193	-0.1342510578	0.1287496446	0.0701652972	-0.0919525409	0.0993447347	-0.0732616325	0.0882322088	0.0196853918	0.0927292484	0.1449827401	0.069383138	0.065089137	0.0862020128	-0.0678785027	0.0894763978	-0.0059970778	-0.0690872275	-0.1170831049	0.1227643211	0.0117899916	0.1048614646	-0.166658426	0.1346554329	0.0252069922	-0.1617487942	0.1536603299	0.0859645287	0.1416711693	0.2589554044	0.2735644861	-0.1782049883	-0.1496258358	-0.0005073824	0.2314336718	0.0474270992	-0.5594924636	-0.2146796479	0.1020176119	-0.030994743	-0.0272434478	-0.2062004287	0.0554119421	-0.1133587932	0.0167371969153293	0.0403559436818311	0.0016286021904511	0.0002801337605825	0.0648496254615338	0.0870178126232161	0.0042054739225012	0.0075720997137291	-0.572775073262477	-0.1347651475175411	0.3280712845508359	0.0181616449854246	0.0053649587733342	0.0033219390507523	1.103527905691309e-05	2.8782782639575604e-05	-0.0011980812650524	-0.0008692013657098	1.4353987176695594e-06	7.555110141517817e-07	0.0007187179380858	0.0006008818801201	3.610590338566662e-07	5.165554745263038e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1118.503792832537	-1.275610858832124	1.627183063170429	1251050.734580771	1381.1387704317688	9.061271125501662	82.10663440985016	1907544.303189778	1078.6384563972938	0.1228302170557071	0.0150872622219521	1163460.9196191367	1171.0190975989824	1011.4518091021844	1.373471	39.514397	0.318240595305625	0.1880203861405856	-0.0826149371	0.0099449203	-0.0102889337	0.1257889184	0.0171784424	-0.055184808	-0.0014352519	-0.0272224424	0.0172052174	-0.0312423402	-0.0609597523	0.052007664	0.1396462596	0.0458644216	-0.0130775616	0.0005385012	-0.1061526047	0.0605905529	-0.1066208206	-0.1159322114	0.0959954047	-0.0242809392	0.031463266	-0.0277882851	0.0135446692	0.0431093929	-0.1922810876	-0.0793853828	-0.0385022836	0.0425613646	0.0201146694	0.0015853995	-0.0145342688	0.0647174586	0.0628055381	-0.147727062	0.0350676982	0.0945655761	0.0555867713	0.0072649064	-0.0622122768	0.0256303986	-0.0020396868	0.129951124	-0.1709046359	-0.0251710758	-0.0890400543	-0.0561011372	0.1324053087	-0.1568734933	0.0959176657	-0.1491410934	-0.0090220416	0.1844349072	0.0497006761	-0.0968700806	0.0940823947	-0.063469192	-0.095563655	0.0742668724	-0.4413719362	0.0979947249	0.168730455	0.0956818713	0.0500887521	-0.1206811645	0.0466725313667666	0.0299353344514372	0.0008961242487194	0.0021783251841818	0.060263759226629	-0.0045858662349048	0.0036317206761251	2.103016912443997e-05	-0.4292107468654791	0.1435643263969979	0.1842218652248224	0.0206107158138237	0.0033278795356506	-0.0020370792376836	4.149691820601597e-06	1.1074782203802051e-05	-0.0015846803606704	-0.0003865990956179	2.511211845494469e-06	1.4945886073265545e-07	0.0010981409692299	0.000379423031144	1.4396183656257664e-07	1.205913588301184e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1117.134524358932	-1.3692684736051888	1.8748961528090835	1247989.545514657	1376.2382315547088	-4.900538877059944	24.01528128557593	1894031.669992832	1076.918255885003	-1.7202005122908304	2.959089802485636	1159752.9298583968	1172.3288526781212	1032.593421810078	1.086523	31.258982	0.1657343367028724	0.0863650060370503	-0.0238556106	0.0997039335	0.0235463894	0.0428535873	-0.1579190541	-0.0473039722	-0.0091221652	0.008558718	0.0271312376	0.1012009177	-0.0632906419	-0.0144874098	0.0995605011	0.0901180344	-0.0021326185	-0.040540513	0.0735470472	-0.0397804267	0.0290863976	-0.0421513589	-0.0534718662	0.158608106	-0.0866554057	-0.1411990024	0.1150922475	0.0894646673	-0.1291115449	-0.0982000072	-0.0436276277	0.0823082556	0.0234435364	-0.0021474281	0.1103512454	0.1327137034	-0.0255281007	-0.0094933857	-0.0940782194	0.0646824013	-0.0956129121	-0.0535124517	-0.0892809784	0.0423438501	-0.0446761848	0.032845589	-0.1173494441	0.0899137427	-0.021985794	-0.0102589221	0.0587405196	0.039455815	0.1452601146	-0.0349725088	0.0253201497	-0.034477215	-0.0124865905	-0.1442336799	0.1206373256	0.1121876794	-0.0012322836	0.0461725382	-0.0659420292	-0.1179341517	-0.0095186598	-0.0557123325	0.0446971468	-0.1273444172	0.02173495056131	-0.0249375808054565	0.0006218829364286	0.0004724080759025	0.0431661218135843	-0.0170976374130447	0.0018633140724251	0.0002923292051079	-0.4597606417633102	-0.0305498948978311	0.2113798477146108	0.0009332960782685	0.0017911490067708	-0.0015367305288798	2.3615407183911897e-06	3.2082147644560237e-06	-0.0014957291171726	8.895124349779992e-05	2.2372055919579257e-06	7.912323719804893e-09	0.0008608382698767	-0.0002373026993531	5.6312571120315195e-08	7.410425268843102e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1112.068479267175	-5.066045091756905	25.66481287171423	1236696.302579607	1362.8831435240031	-13.3550880307057	178.35837630789868	1857450.4629018684	1076.6562899594808	-0.2619659255221904	0.0686261461346978	1159188.7667093135	1165.0834374219078	1012.3932058226388	0.960541	27.634508	0.2347883275109416	0.1431501400712624	-0.0223427203	0.0380728821	0.0026415376	0.0244109635	-0.1395237029	-0.0125309623	0.0137529142	-0.0092468104	-0.1132971272	-0.0223031168	-0.0571182354	0.0149760414	0.0785654094	0.047132734	-0.0425766654	0.1602256008	-0.0148562474	0.0988914992	0.1834951016	-0.0758547117	-0.0715213724	-0.0053811394	-0.1130533465	-0.1145291757	0.0064751708	-0.0530792977	0.0002072953	0.0297926342	-0.0050757817	0.0394062003	0.021038277	-0.0090837128	0.0585940305	-0.0505116978	0.0226671737	-0.0854394945	-0.0212070424	-0.0490097881	-0.2107795174	-0.0661537059	-0.044546716	0.0082479197	-0.0072918782	0.1157479191	0.0146447867	0.0937987698	-0.0580855091	0.090818611	0.0403190281	-0.0131084297	0.2526198209	-0.0812267044	-0.0066505298	-0.0206598182	-0.0416327289	-0.0202841707	0.0168622539	0.1307303898	0.1293567937	0.0268885576	0.0098763554	-0.1585048614	-0.0263548422	0.0179574624	0.0392444906	-0.1333121588	-0.0150063334930337	-0.0367412840543437	0.0013499219539619	0.0002251900449041	0.0304440636359686	-0.0127220581776156	0.0009268410106709	0.0001618507642746	-0.3303326595049611	0.1294279822583491	0.1091196659356205	0.0167516025914675	0.0019839863875118	0.000192837380741	3.7186255411049444e-08	3.936201985832122e-06	-0.0015400213360856	-4.429221891299995e-05	2.3716657155988768e-06	1.9618006562371108e-09	-1.997219088196219e-05	-0.0008808104607586	7.758270677818869e-07	3.9888840862553364e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
