global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
951.86274971452	-1.3263066105176904	906042.6942940868	1.7590892251029244	1342.144024843158	-0.9050194942592498	0.8190602849892682	1801350.5834221912	936.2444556154798	-1.9439347616990967	876553.680670726	3.7788823577421256	1018.4033922728036	893.0802721506536	1.446337	28.902599	0.1229864247438245	0.0944729439157745	0.1274439118	0.1205702504	0.1810959239	0.0798460292	-0.151908983	-0.1208697722	-0.0239004424	0.022598085	0.1402937717	0.0033708581	-0.1319329606	-0.1090605356	0.0835181204	0.0830929824	0.1730007411	0.1823860603	-0.0246185273	0.2497842837	0.2183705737	-0.0029084661	0.0207596018	-0.0737652098	-0.0154853499	0.1469515649	0.1341673599	0.1191566951	-0.0840324846	-0.1651334912	-0.0265423558	0.0652950857	0.131041426	0.0721939506	0.0048496813	0.1288890925	-0.0006593477	-0.0940067062	-0.1735246689	-0.0063502894	0.0060676337	0.0644248306	0.0929352728	0.2810059281	-0.0206820302	0.0559062566	-0.0708698687	-0.1584731207	-0.0581995515	-0.0671113035	-0.0548119998	-0.1363573669	-0.2251557241	-0.1184205886	-0.1780377029	0.1134267745	-0.0659473161	0.0011900077	-0.0658182147	-0.013777561	0.147597942	-0.0414919476	-0.100055924	0.0656112067	-0.0362926814	-0.0059891509	0.1699983729	-0.1263584709	0.0967086031	-0.1206018421	0.1087588203	0.0397532103	-0.0345027729	0.0162724255	-0.0534863984	0.2498787061	-0.158092254	0.0124417728	-0.1016170767	-0.020129182	0.0930386365	0.2353644011	0.1180031608	-0.1432087892	0.1033401944	-0.0141533203	0.0018047720608791	0.0029765842852924	8.860054007449668e-06	3.2572021917297938e-06	0.0106476286864847	0.001224008998932	0.0001133719966452	1.4981980294665168e-06	0.0607982117685779	0.0918818065227355	0.0036964225542568	0.0084422663698814	0.0001930122580442	8.90663161748e-05	7.93280867694944e-09	3.7253731755320846e-08	8.397141805849273e-05	0.0004489870868919	7.051199050754159e-09	2.0158940419575781e-07	-0.0002960079967082	-2.7095670499996654e-08	7.341753598443889e-16	8.762073411520176e-08	0.0	0.0	0.0	0.0
952.01477656155	0.1520268470300152	906332.134791538	0.0231121622178876	1339.2846613103693	-2.8593635327886204	8.17595981264142	1793683.4040212303	938.491904100581	2.247448485101245	880767.0540623341	5.05102469318388	1017.5261610845962	875.4204873629394	1.477525	29.525839	0.0874264609929843	0.0398968819858858	-0.1638834462	0.0769332144	-0.1805934344	0.0267208791	0.0924287269	-0.0910371802	-0.0199208797	-0.0255078739	0.1251957835	-0.1232336965	0.1133904509	0.1132531474	-0.1532670714	0.0862357333	0.1036025852	0.1262315844	-0.0488245251	-0.2189917836	0.056322952	-0.0191441392	-0.2043050654	0.0667329295	0.0789155416	0.0549425094	0.0378145523	-0.0609218554	-0.0620052537	0.2005285184	-0.0531084666	-0.0406712678	0.1495905491	0.0247599903	-0.2478797484	0.1953980555	0.1712959557	0.1048893196	0.0397077432	0.1628879046	-0.0104498895	0.0616773377	-0.0783530434	-0.0167408296	-0.0767748973	0.1126928297	-0.0801741623	-0.1911567823	-0.1612577153	0.0293669793	0.1006517079	-0.0564363782	0.1514797756	-0.1224726625	-0.0466525557	-0.0634516377	0.0739933066	0.1102587785	0.0465447802	-0.1393906435	0.0097549397	0.1141820533	-0.138916538	-0.1368270113	-0.1413038328	0.0591224707	-0.0635403712	-0.0093692946	0.0096787778	-0.166363688	0.0826024172	0.1224982779	-0.1043158782	-0.1882723831	0.0091886152	0.0599785891	0.0102338698	0.0073336962	-0.0126960546	-0.1271783354	0.1562517428	0.1504275058	0.1281076652	0.079929137	0.0990808418	-0.0253948054	-0.0156538675695827	-0.0174586396304618	0.0003048040977463	0.000245043569886	-0.0037131598583641	-0.0143607885448488	1.3787556133766504e-05	0.0002062322476298	0.0337928131937488	-0.0270053985748291	0.0011419542235476	0.0007292915521853	0.0001549868491252	-3.8025408919e-05	1.4459317234571644e-09	2.402092340175751e-08	-0.0002550081287837	-0.0003389795468421	6.502914574576414e-08	1.1490713317733833e-07	-0.0001009802676125	0.0001950277290957	3.803581511622575e-08	1.0197014447092117e-08	0.0	0.0	0.0	0.0
952.333834866762	0.3190583052120246	906939.7330320332	0.1017982021247694	1343.357491233132	4.072829922762594	16.587943579750355	1804609.349252174	936.9687950862711	-1.523109014309853	877910.5229654188	2.319861069471931	1018.1591008079364	877.3154646419149	1.273098	25.440702	0.1254651261787449	0.0660815254004907	-0.0451884508	-0.1467097054	0.1093592053	0.0683398899	0.037942038	0.108422474	-0.111376355	-0.0676010108	0.0003605806	-0.0509596948	-0.1511122599	-0.0145624653	-0.2142618112	-0.0172028645	0.011494467	0.0563842363	0.0077968276	0.0350520756	0.2678149624	0.0259529255	-0.1543543612	0.1546914648	0.1217978286	-0.0572194678	-0.0116926564	-0.0598689659	0.0569202823	-0.021705619	-0.1358909727	0.0536628967	0.0364628499	-0.0045491108	-0.0142976674	-0.1713594835	-0.106974703	-0.046554075	0.1353128185	-0.0832304414	-0.0500829045	0.0571980353	0.1018715511	0.1184438157	-0.0515393125	0.0099386352	-0.1304543734	-0.0793208366	-0.1975455506	-0.2209976982	0.0003577034	-0.0700277889	0.1510265756	0.0211156909	-0.0058295521	-0.0463431036	0.1397406629	0.1774561735	0.0980944359	0.0740458972	-0.1698318694	-0.055582197	-0.090043094	-0.0532933428	0.0037289744	0.0698272707	0.2004767501	0.0578384946	0.0238767249	-0.0854530303	-0.0010488937	-0.0551770348	-0.2235608989	0.0528338544	-0.0799002411	-0.0777524666	0.046940497	-0.1831676474	-0.1170431063	-0.1708263791	0.1009142424	0.0188232555	0.1498155841	-0.0635349424	0.0946861568	-0.0364975928	0.001621309108529	0.0172751766781117	0.0002984317292599	2.628643225399101e-06	0.0107091686003144	0.0144223284586785	0.0001146862921099	0.00020800355817	-0.0178695975141209	-0.0516624107078697	0.0003193225153166	0.0026690046801486	0.0005010132138897	0.0003460263647645	1.197342451121348e-07	2.510142404920864e-07	-0.0001079378746027	0.000147070254181	1.165058477374819e-08	2.162965966486395e-08	0.0002480273201237	0.0003490075877362	1.2180629629744138e-07	6.151755152774436e-08	0.0	0.0	0.0	0.0
951.4233156829156	-0.910519183846418	905206.3256250728	0.8290451841523471	1340.1371835419625	-3.2203076911694097	10.370381625804855	1795967.6707117837	936.824177190886	-0.1446178953851813	877639.5389693805	0.0209143356656392	1018.016617385755	871.7369757230701	1.321294	26.403822	0.079227428567667	0.0491140791122661	0.1705008884	-0.0092169103	-0.1053720299	-0.0819669055	-0.1328675277	-0.116206654	-0.0999910851	0.0128219621	-0.1414670922	-0.0859611343	0.0072840262	-0.0481373212	0.1812095004	-0.1536182561	-0.0561433928	0.0073922765	0.1332456411	-0.0529185554	0.1896335739	0.0490288917	0.0092488393	-0.0177334886	-0.0474599926	-0.0101286034	0.0493852438	-0.0182794136	0.0589263111	0.0436719436	0.0859766543	-0.0624461743	-0.1152658475	0.1414713185	0.0251060235	0.024190703	-0.1601324284	-0.178623689	-0.1146862016	-0.1487320914	0.0535182525	-0.0978016444	0.0191976856	0.0027599285	-0.1065168081	-0.0016275322	-0.1337160981	-0.1135893821	-0.0394716595	-0.1327679124	-0.0350230347	-0.129819306	-0.0442497805	-0.08825443	0.1612217809	-0.0569504922	0.0542835952	-0.0489300406	0.0680912167	0.072091751	0.0603757123	-0.134985146	0.018113443	0.0465384386	-0.0760491968	-0.0506517116	0.033396678	0.2091702994	-0.0673089668	-0.1488230908	0.0236010924	0.0571349721	-0.1382734778	-0.1541746358	-0.1094625309	-0.0062845898	-0.0019693785	-0.0401460334	-0.0732405446	0.0056481789	0.1854491855	-0.1727066047	0.045648699	-0.0816195881	0.0901621419	-0.0474010431	-0.0072860363007691	-0.0089073454092981	7.934080224054393e-05	5.308632497612507e-05	0.0137622966821453	0.0030531280818309	0.0001894008099673	9.321591084064431e-06	0.0268516640774763	0.0447212615915972	0.0007210118637296	0.001999991238344	0.0005599977311296	5.898451723989999e-05	3.479173274024059e-09	3.1359745887029977e-07	-4.602292617827963e-05	6.191494842442037e-05	2.118109734011377e-09	3.833460838398635e-09	-8.198708391079734e-05	-0.0003300144040344	1.0890950687024449e-07	6.721881928196124e-09	0.0	0.0	0.0	0.0
951.9774408589274	0.5541251760117802	906261.0479043124	0.3070547106900864	1335.0926395300662	-5.044544011896278	25.447424287958597	1782472.3561273592	936.5394037141272	-0.2847734767588008	877106.0547092129	0.0810959330652952	1016.2674143934591	876.5351396978157	1.430624	28.588587	0.1327694444892933	0.0722163798593151	-0.1508106061	0.0808149127	-0.129897729	-0.025701753	0.1286165175	-0.109349225	0.0294373257	-0.1293123344	-0.0591441052	-0.1053239119	0.1363874919	0.0400152735	0.0087049174	0.228075436	0.0400612339	-0.0339355406	0.0179896041	-0.1448401135	-0.0413771854	-0.0299789318	-0.2128239856	-0.0439983224	-0.16749935	-0.0628990197	-0.0892216294	0.0247038736	0.0061038568	0.1745574553	-0.0233241304	-0.2879953673	0.0136547761	0.1270039145	-0.2239773989	-0.1117356566	0.0359190827	-0.0686677513	-0.0161878271	0.1474892223	-0.0745014396	0.0217063382	0.0906269792	-0.1205415839	-0.0364357051	0.0128034815	-0.0343832913	-0.0840443087	-0.0614498615	0.0822608517	0.0134603931	-0.056310341	0.1212343861	-0.2469886808	-0.1618788211	-0.1335114912	0.0680708795	-0.0608490234	-0.0646076378	-0.3129296408	0.0124560218	0.1461189448	0.0316789522	-0.1597615869	-0.090514902	-0.0898819989	-0.056445605	0.0798534291	-0.1732076226	0.002362348	-0.0373974205	-0.0329350527	-0.1569676998	-0.2748267913	-0.0252366453	-0.0084567336	0.034052033	0.0838072521	0.0010291434	-0.0704185462	0.1344403194	0.0131684836	-0.0629792883	-0.1027217695	0.0855149763	-0.0580456054	0.0017133968755302	0.0089994331762993	8.098979749467649e-05	2.935728853076652e-06	-0.0335755439671316	-0.0473378406492769	0.0011273171526887	0.0022408711573363	0.0543870045156111	0.0275353404381347	0.0029579462601811	0.0007581949730439	-0.0002470045916024	-0.000807002322732	6.512527488948431e-07	6.101126827266841e-08	-0.0001879933179071	-0.0001419703917288	3.5341487577719965e-08	2.0155592127634704e-08	-5.302319385997013e-05	2.896389005082721e-05	8.389069268764073e-10	2.8114590871119733e-09	0.0	0.0	0.0	0.0
951.9207062764964	-0.0567345824309768	906153.0310379436	0.0032188128436173	1337.4570669463187	2.3644274162525107	5.590517006726524	1788791.4059246497	937.300685403335	0.7612816892078627	878532.5748575616	0.5795498103231768	1017.9719774705984	855.847159080751	1.284873	25.676004	0.0722334318073558	0.0336056555636843	0.0212767305	-0.1373568209	0.0192204714	0.085655581	0.0648737024	0.1171128069	-0.0926309829	-0.0352807752	-0.1430006277	0.0363606982	-0.0584700386	-0.0041451714	-0.0672084155	-0.1729627882	-0.019032803	-0.0620621675	0.1445904335	0.0653381451	-0.0300253989	-0.0612241314	-0.3165503165	-0.1031255724	-0.0127779497	0.0426042169	0.1512578909	-0.0041291531	-0.0762579085	-0.2413208656	-0.1092027657	0.0098895551	-0.0090195335	-0.0605025304	0.0350227139	-0.0255233177	0.1864644962	-0.0347652418	0.1371727849	-0.0777842755	0.0384388348	-0.0013982833	0.1048536837	-0.0100508396	0.0533335948	-0.0471297705	0.1242891542	-0.1200974149	-0.1445217838	0.0267687212	-0.1675375884	0.04106966	-0.0254462254	-0.077930289	-0.1159930146	0.0406640799	-0.1222374233	0.012374009	0.2566004036	-0.1118555923	-0.137551991	-0.0940905694	0.078649268	-0.097687479	0.0526753732	-0.153085431	0.1285386093	0.0151112704	-0.0494310945	0.0501383309	-0.0372783581	-0.2345505153	0.0216918383	-0.2584921257	-0.0350338944	-0.0054293404	-0.087178072	-0.1123356251	0.1201699485	-0.0735293133	-0.0430119426	0.0026810971	-0.0409341463	-0.0864363021	0.0807510076	-0.0683731426	-0.0017241800777014	-0.0034375769532316	1.181693530938905e-05	2.972796940342406e-06	-0.0142011282995468	0.0193744156675848	0.0002016720449801	0.0003753679824603	0.0349654665048859	-0.0194215380107252	0.0012225838479042	0.000377196138702	-0.0002790098169478	-3.200522534539999e-05	1.0243344494098336e-09	7.784647795324486e-08	7.896539924101553e-05	0.0002669587171481	6.2355342772929765e-09	7.126695666136753e-08	0.0002480108871628	0.0003010340810227	9.062151793722373e-08	6.150940015127911e-08	0.0	0.0	0.0	0.0
952.9655665012882	1.0448602247918188	908143.3709371212	1.0917328893520102	1342.2558773156368	4.798810369318062	23.028580960674557	1801650.8401883696	938.0464201500668	0.7457347467317277	879931.0863563556	0.5561203124830341	1018.2846522001208	870.794539963227	1.398236	27.941378	0.0364853814722734	0.0221519909006588	0.1701028599	0.0938260773	-0.036723148	0.1840802134	-0.0698425212	-0.1541909984	-0.0414144849	-0.0192055019	-0.0729280983	0.1317430029	-0.0917436633	-0.0436355037	0.1036220631	0.0950806242	0.1504436435	0.0668205062	0.052135517	0.1437738366	-0.0363579871	-0.0598848438	0.1070726549	0.1605723199	-0.0267850868	0.0038701461	-0.0508353367	0.0735878184	0.0947544369	0.033629508	0.0183076469	-0.0241230973	-0.0413803668	0.0578823737	0.0780827481	0.1649673816	0.1494670155	0.0047916303	-0.129694244	0.0420727537	0.1016700732	0.021389421	0.0926008176	0.1145064981	0.0350825097	-0.1693719301	0.0547162745	0.0565920441	0.074841535	0.085260931	-0.0034843304	-0.0540951643	-0.1172125406	0.072771114	-0.2315792619	-0.010335039	-0.0312708172	0.2360465278	-0.0457144756	0.0457107203	0.1628555691	-0.0919100914	-0.0222740646	-0.0083086484	0.073223144	-0.0951940086	0.0953480453	0.0303462294	0.0626153386	-0.1166817125	0.1635433336	-0.2495920677	0.1316319679	-0.0242581456	-0.0012611479	-0.0396669041	-0.0007760431	0.0758672678	-0.0533859737	-0.1593547586	-0.0264909125	0.0069990361	-0.2202673443	0.149314333	0.0758767427	-0.0783272495	-0.0022018773499468	-0.0004776972722453	2.2819468391069565e-07	4.848263864208743e-06	-0.0127633867294036	0.0014377415701431	0.0001629040408043	2.067100822517832e-06	0.0369321945240415	0.0019667280191556	0.0013639869923616	3.8680191013317165e-06	-0.0001029886317605	0.0001760211851872	3.0983457634741745e-08	1.0606658271899871e-08	0.000178006443074	9.904104383298446e-05	3.16862937758572e-08	9.809128363527148e-09	-0.0001289911760315	-0.0003770020631943	1.4213055565275894e-07	1.6638723493989418e-08	0.0	0.0	0.0	0.0
953.31205545414	0.3464889528518142	908803.8750741972	0.1200545944483467	1332.0091576778527	-10.246719637784054	104.99526333534936	1774248.3961376627	936.9981149644708	-1.0483051855959502	877965.4674469717	1.0989437621473597	1015.2861145310868	869.8573720833774	1.5143	30.260714	0.1216179074773553	0.0805004728781646	-0.173744429	0.0500251095	-0.1901588018	0.0403913094	0.1444776715	-0.0872806778	-0.1153560822	-0.0445139282	0.066949951	-0.0898484865	0.0175804262	0.1801224771	-0.0922848501	0.1498846016	-0.0053497101	-0.0142576222	0.1699571002	-0.2299497855	0.0040309263	0.0236624143	0.1137453753	0.0786890873	0.0010452736	-0.1054924397	0.0499209028	0.21169344	-0.123929157	0.0191215484	-0.2415169009	0.0249501514	0.2028467216	0.0714605112	-0.0470232501	0.0161954053	-0.0370190842	-0.0644359638	0.1280006213	0.2237747082	0.1067018495	0.0311649953	-0.0593983792	-0.1162422962	-0.057714831	-0.1583621379	-0.0917773016	-0.0416913014	-0.0806603723	0.0896412464	0.0313623276	-0.1431633399	-0.1383883008	0.0949674954	0.0393796256	0.1497018694	0.052477887	-0.1800245086	-0.1179776331	-0.1992857709	0.0002250957	0.1057870258	-0.0891262088	-0.1847316718	0.0170579843	0.0588442176	-0.0168321359	0.2104715053	0.182200086	0.1808332707	0.1675488122	-0.1952254475	0.1344124191	-0.0964015816	0.0877870274	-0.102869892	0.0733334585	-0.0055221432	-0.0698404931	0.0511586844	0.0469435316	-0.0294890867	-0.2242523743	0.0531612374	0.0708988393	-0.0878535601	-0.0014032807673487	0.000798596582598	6.377565017373638e-07	1.9691969120107564e-06	-0.0085395473799252	0.0042238393494783	7.292386945398736e-05	1.7840818850202107e-05	-0.0261635539391278	-0.0630957484631693	0.0006845315547256	0.0039810734741275	0.0005890002640344	0.0006919888957949	4.78848631903445e-07	3.46921311032593e-07	-4.8993529236929234e-05	-0.0002269999723109	2.4003659070898395e-09	5.1528987429162633e-08	2.2014417504862384e-05	0.0001510055935363	2.2802689279269085e-08	4.846345780783912e-10	1.0	0.0	0.0	0.0
953.4230997616052	0.1110443074651357	909015.6071590276	0.0123308382204115	1335.5937544389203	3.584596761067587	12.849333939456235	1783810.676896251	938.62714711865	1.6290321541791857	881020.9213080958	2.6537457593496776	1018.2106809775414	867.9284639808753	1.234337	24.666128	0.1258234627392697	0.0725397616050403	-0.0092794363	-0.0921392717	0.0486116344	0.0812947649	0.0504646662	0.0410765643	-0.0002887058	-0.1157337749	-0.0713905631	-0.2018664129	-0.1713529467	0.1631470547	-0.1639834083	-0.0282225118	0.044192484	-0.0278463491	0.1255318192	0.1954223194	-0.0124766204	-0.0523942413	0.1841491826	-0.1539830234	0.1167569611	0.0236601445	0.1864030984	-0.0521982689	0.0262247096	0.0689061152	-0.0141197846	0.0371139708	0.1295856714	0.0924795107	0.0685109723	-0.1039533604	0.0738258496	-0.010976444	0.153907503	-0.0488297154	0.0404460717	0.0407765826	0.0517130715	0.0358664648	0.0182674088	-0.091518887	0.2184332935	-0.2228907998	0.1739536707	-0.1168559991	0.0122816545	0.0714033117	-0.2274026897	0.0984813075	-0.0631538808	0.0747026589	-0.0956687994	-0.1390398847	-0.1249396883	0.1221524479	-0.0704526329	-0.0276535442	0.0226108622	-0.1265433093	0.0542972408	-0.1128296231	-0.014621143	-0.0283091124	0.0280498787	0.002924121	0.1153690509	-0.1193266088	0.1843625653	0.0796059722	0.2701272357	0.0119130242	-0.0505965515	0.0635070354	-0.364069757	0.078165165	0.1653162687	-0.019346267	0.0800346168	0.0880302599	0.0658240966	-0.096900045	0.0025364580754398	0.0039397388427885	1.552154214937647e-05	6.433619568463774e-06	-0.030253096795775	-0.0217135494158498	0.0009152498657345	0.0004714782282345	0.0289049271439409	0.0550684810830687	0.0008354948131965	0.0030325376087962	-1.3013347530622748e-05	-0.000602013611565	3.624203885095621e-07	1.6934721395276514e-10	-0.000158998573154	-0.000110005043917	2.5280546265007887e-08	1.2101109687196667e-08	-0.0001680007949643	-0.0001900152124691	3.610578096970092e-08	2.8224267108636767e-08	0.0	0.0	0.0	0.0
953.6912393076094	0.2681395460042495	909526.979932084	0.071898816131365	1343.9173591382576	8.323604699337238	69.28239519082896	1806113.8681931484	937.788350167586	-0.838796951063955	879446.989710043	0.703580325114187	1020.0377924880436	868.4985774617338	1.061073	21.203737	0.0630218508071498	0.030603782062307	0.0621404449	-0.1176103683	0.039167769	-0.0402812551	-0.1200374451	0.1640693547	-0.0557121684	-0.1398351116	0.0708042775	-0.0142219492	0.0238155039	0.0891355004	-0.0971570452	-0.1794614762	0.0235869042	-0.0438823552	-0.1118109106	0.0239624985	-0.1915996801	0.0465246412	0.0071008154	0.0282995817	0.1587958513	-0.0435346038	0.1479699371	-0.1474304312	0.0890414703	0.1621205433	-0.1595738278	-0.1322423668	0.0616506293	0.1032222934	-0.1059541521	-0.0091120213	-0.1238933189	-0.0340263995	0.0992839909	-0.1658146878	0.0814012329	0.1277086893	-0.0373618821	-0.0525201468	0.0748354988	0.1653104871	0.1299953684	-0.0546654441	-0.1166719195	0.0621764425	0.1336604371	0.0414280549	-0.0390903447	0.0896541155	0.0103565751	0.0444387619	0.1801426131	0.0725692427	-0.0044680476	-0.0724354639	-0.090515189	-0.0884700361	0.059849864	-0.0872041601	0.0451317398	-0.1084043853	-0.0662454338	-0.1229671872	0.2265095718	0.0849451236	0.0388493554	-0.2119968511	-0.0116441691	0.035548246	0.0604327452	0.3270557411	0.1298759819	0.0844038883	0.0561220259	0.1049310382	0.1208147393	-0.0224370198	0.073483875	-0.0132757175	0.0606594461	-0.1054172954	0.0133777304496192	0.0108412723741794	0.0001175331866911	0.0001789636719826	-0.034584971929803	-0.0043318751340279	0.0011961202833852	1.8765142176810067e-05	0.0355028164864634	0.0065978893425224	0.0012604499784714	4.3532143776171926e-05	-0.0002640019052402	-0.0002509885577095	6.299525610113379e-08	6.969700597045554e-08	0.000229997978852	0.000388996552006	5.289907027600504e-08	1.5131831747255665e-07	1.7030374448521416e-05	0.0001850311694128	3.4236533654276225e-08	2.9003365385685105e-10	0.0	0.0	0.0	0.0
952.609737215796	-1.0815020918133769	907465.311438348	1.1696467745967098	1350.1728663589015	6.255507220643949	39.131370587528586	1822966.769051812	936.878349112506	-0.910001055079988	877741.0410357747	0.8281019202466913	1020.5416169086902	889.1211985559422	1.268353	25.345884	0.047546631316974	0.0249756042461312	0.1776775334	0.0232450576	-0.055533645	-0.0928550609	-0.2470797268	-0.0374322376	0.0236754192	-0.0718111039	-0.0453318656	-0.0425896259	-0.0011523746	0.0205404563	0.0908546756	-0.0076492732	0.0157421799	-0.0785298375	0.0083055729	0.002477507	0.1316917584	-0.0488377167	-0.1729995054	-0.2363087433	0.1574297255	0.1301427393	0.0642674734	-0.0108935065	0.1234639938	-0.1104342444	-0.0975791617	0.1231106895	-0.0211502985	0.2337140971	-0.20310847	-0.1168138555	0.0559985443	0.0258680185	-0.1649594716	-0.1619574629	-0.0174683085	0.0447729866	0.0495547637	-0.061300834	-0.1498559239	0.0213132775	-0.0610396981	-0.2410179235	0.0690322671	-0.0651754779	0.0105766961	0.0962031194	-0.0295569314	0.0355041762	-0.0133933872	0.1035580558	0.0676367861	-0.0151284208	0.0042816085	-0.0729905748	0.0719930084	-0.142026531	0.1100709769	-3.52561e-05	-0.0896997058	-0.1226691062	-0.0515013291	0.0634704276	-0.0006520371	-0.0988123375	0.1418119945	-0.0100847003	-0.0869540013	0.0752544662	0.0063006493	0.0354620243	-0.0025172419	0.1297783622	-0.1911156533	-0.0367081804	-0.0028317167	-0.1356983559	0.0665912282	0.0361976382	0.0554119421	-0.1133587932	0.0066798863709038	-0.0066978440787154	4.486111530278295e-05	4.462088192818634e-05	-0.0376036821395615	-0.0030187102097585	0.0014140369104531	9.112611330500226e-06	0.0354745528506583	-2.8263635805096665e-05	0.0012584438999541	7.988331089231422e-10	6.100048264228727e-05	0.0003250023878824	1.056265521293187e-07	3.721058882591991e-09	4.994232198907156e-06	-0.000225003746653	2.494235525660101e-11	5.06266860079292e-08	-0.0001889997588698	-0.0002060301333183	4.24484158351653e-08	3.5720908852842544e-08	0.0	0.0	0.0	0.0
951.7648349689728	-0.844902246823267	905856.301083516	0.7138598066870048	1336.1880487615413	-13.984817597360234	195.5751232314365	1785398.5016531749	936.4410032339432	-0.4373458785628372	876921.7525377941	0.1912714174959	1017.3888277950606	888.6805647770223	1.456741	29.110502	0.0831967767896752	0.0429712044290362	-0.1001417836	0.1559913339	0.0186069527	-0.0983260928	0.0403857969	-0.0455827054	0.1107478516	-0.0698371905	-0.0154638916	0.083278298	0.1494098271	0.0734359496	-0.0662730836	0.1034476012	-0.0257594062	-0.0303141365	0.1440749366	-0.1510481181	-0.0577313897	0.0271961608	0.0584603324	0.118729119	0.1244886059	0.0586480855	0.2184617481	-0.0051894166	0.0771429838	0.1406702841	0.3334416581	-0.0240798866	-0.0724895027	0.0196942024	0.0158077539	-0.0147367301	0.1473614634	-0.0497236217	-0.0600525979	0.1062370301	-0.0502386712	0.0368926717	0.0495989248	-0.1378457046	0.1002146289	0.0965685517	0.0544445654	-0.1096642071	-0.0699699708	-0.0267563855	-0.045291445	0.0514510177	-0.0613269093	-0.1753819548	0.1663242092	-0.167033423	0.1272992287	0.0338685239	0.0856229167	0.2948999393	0.0770676602	0.1302679971	0.1338994197	-0.1252800093	-0.0964432189	-0.0743427183	-0.0549391301	-0.1717567182	-0.0905637936	0.0864899352	-0.0290923576	0.053404095	-0.1392537344	0.040986807	-0.0360134404	-0.0771842447	0.1318718836	0.1212710161	-0.0467384301	-0.0292607304	0.1183728255	0.010306635	0.014243829	-0.134789699	0.0500887521	-0.1206811645	-0.0070685310245437	-0.0137484173954475	0.0001890189808794	4.9964130844936805e-05	-0.0548506418360972	-0.0172469596965356	0.0030085929098318	0.0002974576187739	0.0585785279404191	0.0231039750897608	0.0034314439356664	0.0005337936649482	-0.0004110077108999	-0.0004720081935421	2.227917347709589e-07	1.6892733841917577e-07	-8.896454756213146e-05	-9.39587797610386e-05	7.914690722934751e-09	8.828252294183361e-09	-0.0001730182400144	1.5981518855400005e-05	2.554089449255059e-10	2.993531137768052e-08	0.0	0.0	0.0	0.0
