global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
780.0653415349464	0.5845419841778039	608501.9370640325	0.3416893312665239	1261.3880426134383	-0.5824124472480889	0.339204258709508	1591099.7940481612	771.2828410359172	-0.7402267654221077	0.5479356642472761	594877.2208764359	948.9856484747726	865.4154570810565	1.229513	25.368576	0.1473943682371115	0.0892094337928027	-0.0057749128	-0.1503696226	0.1769627394	-0.0893033448	0.0063987476	-0.160295239	0.2097617864	0.067634534	-0.0270343002	-0.0786220554	-0.2611592653	0.0772597655	0.0184921043	0.0469855462	-0.1599577973	0.1225149835	0.1697481571	0.0632639333	0.0724064588	0.0714642336	0.029360564	-0.0065810495	0.0802109505	0.1701090581	0.0488773997	0.0962043429	-0.1964391428	0.0301333202	0.0143573006	0.1589787116	-0.0335856368	-0.1295331074	-0.1729111715	0.1409839942	0.0843624107	0.1003971467	-0.0002778176	0.0521077085	-0.1021451371	0.1698245186	-0.2015514927	0.0966606859	0.0516560327	0.0958510536	0.077640058	-0.0663505165	-0.0836556855	0.06591589	-0.0473851026	-0.0532640369	-0.0638020329	0.0495882648	0.1373156426	-0.0063262304	-0.1366776347	0.0640626457	0.1031199173	-0.0534552003	0.1338189084	0.0558346002	-0.1470147091	-0.0287491889	0.1979716865	0.0843172053	-0.0999642195	-0.1236366155	0.1419165912	0.0517246623	0.0071472457	-0.0305352938	-0.0022032541	-0.1469581235	0.0077405428	0.0180732872	-0.0107272595	0.1489963761	-0.0803270728	0.0344972563	0.1718374262	0.0083155004	0.2317693215	0.2065709085	-0.0315181892	0.1033401944	-0.0141533203	-0.0052878393355513	-0.0119270808526721	0.0001422552576661	2.7961244838603617e-05	0.0067193051662002	0.0370770251624889	0.0013747057948998	4.51490619165247e-05	-0.0330357389580058	-0.077439767826803	0.0059969176410691	0.0010913600485015	-1.9999974630581464e-06	0.0001910001072886	3.648104098427269e-08	3.999989852239022e-12	-1.2763945456129022e-10	-9.777765708207656e-09	9.560470224460153e-17	1.629183036070367e-20	0.0001279999995655	0.0002280000028486	1.6383999888768004e-08	5.1984001298961617e-08	0.0
780.0544317734441	-0.0109097615022619	608484.9165293907	0.0001190228960362	1256.7642745426722	-4.623768070766118	21.37923117223623	1579456.4417667692	772.3655907568993	1.0827497209821786	1.1723469582869857	596548.6057852542	949.2261457468268	866.9674576410179	1.269358	26.190712	0.0542595743565053	0.0243439639490372	-0.1450214194	-0.0928639313	-0.1030196486	0.0346780371	0.0212043807	0.0253890522	-0.0928472758	0.1561412722	-0.0320724039	0.0450619425	-0.0523464933	0.0640257796	0.2272685435	-0.2011367213	0.1527835078	-0.0669556651	0.1668143011	0.0026053197	0.1417504996	0.2245734027	0.1204788479	0.0766515213	-0.0492429564	0.0300219322	-0.0227214226	0.0856951615	0.0587242722	-0.1598175536	0.0203247608	-0.3505354318	-0.0145103882	0.1033448084	-0.1065000438	0.1275626009	-0.1288391086	-0.0255308998	0.0377446601	-0.0966225786	-0.082576624	-0.1481305797	-0.1292772801	0.120423952	0.1561215035	0.0684528641	-0.1057706301	0.0986607283	-0.0454657516	0.1690741752	0.1248510447	0.1215841873	0.0194828107	0.0363132233	0.1485926484	-0.0713084394	0.2345532095	-0.107805156	0.035432315	0.331284522	0.0932325619	-0.1920295826	-0.1146448967	0.1258814931	0.0986414687	-0.0262919956	-0.1264454468	-0.0453286682	0.1120800124	0.1645057728	0.0109083457	0.1382180057	-0.1155192885	-0.0262070926	0.0070035664	0.3025425664	0.0106665582	0.0876870858	-0.0265004457	-0.0670214774	-0.0457370972	-0.1636977554	0.1054150674	-0.0225674884	0.1609392976	0.0990808418	-0.0253948054	-0.0152350036626671	-0.0099471643271158	9.894607815064516e-05	0.0002321053366014	0.0088162865110916	0.0020969813448913	4.397330760822539e-06	7.772690784565569e-05	-0.0190945746122963	0.0139411643457095	0.000194356063314	0.0003646027796245	0.0003239991313145	0.0003259991287775	1.0627543196372697e-07	1.0497543709255065e-07	-9.85021005839304e-05	-9.850197294447584e-05	9.702638673954251e-09	9.70266381944674e-09	-1.2984185488238386e-05	-0.0001409841850537	1.6858907279298028e-10	1.9876540435266752e-08	0.0
779.8030146450899	-0.2514171283542055	608092.7416495703	0.063210572429875	1255.5386105673654	-1.2256639753068157	1.5022521803649065	1576377.2026254304	772.5394521738027	0.173861416903378	0.0302277922876502	596817.2051649992	947.693501243024	867.2350394417463	1.086967	22.427427	0.1411985453149899	0.0801205950295303	-0.1628241703	0.0080674212	-0.0341193804	0.1026396051	-0.1152937462	-0.0571944219	-0.1013575579	-0.0996272342	0.0475901462	0.0495829476	-0.0835462184	0.1907512446	-0.123903621	0.005046825	0.1027042741	0.0237956849	-0.0441222902	-0.0744461585	0.1758584405	-0.0640446732	0.0664060949	-0.1436861431	0.0558251417	0.1263981301	0.0059632735	0.0799330474	-0.0529456575	0.169872564	0.0431068108	0.0338266153	0.0843146811	0.2011424442	0.0934233151	-0.1124121553	0.2107004526	-0.0595565752	-0.0979977886	0.0822251954	-0.0419280166	-0.1165971377	0.0773801749	0.0630767196	0.1542650961	0.0688993548	0.1255076704	-0.2683360748	0.111895965	0.042492225	-0.123160679	0.1679513172	0.0674638539	-0.0658912374	0.033936878	-0.0495813648	-0.2040351567	-0.0632721299	-0.0091253809	0.0308888448	0.0573917416	0.049563722	0.0157872337	0.1891948746	0.0005225088	-0.1407245844	-0.1598198324	0.0175811825	0.1766686668	0.1776536084	-0.0086922488	-0.0362947912	-0.0485088157	-0.0940010801	-0.1483145939	-0.1003188086	-0.0188760426	0.038936497	-0.1042851426	-0.0780640416	-0.0691622884	-0.1860972194	-0.0294878983	0.2114523	-0.1759713505	0.0946861568	-0.0364975928	-0.0241920812501632	-0.0089570775874961	8.022923890842495e-05	0.0005852567952144	-0.0246995912505383	-0.0335158777616299	0.0011233140621325	0.0006100698079436	0.0399044468515512	0.0589990214638475	0.0034808845336915	0.0015923648785282	-0.000285000097129	-0.0006089992284435	3.708800602447784e-07	8.122505536353942e-08	1.4255086888681493e-08	9.851635567081908e-05	9.705472334659327e-09	2.0320750220385899e-16	-9.999997141424818e-05	-8.70157859260098e-05	9.999994282850452e-09	7.571747000321165e-09	0.0
780.7641933327898	0.9611786876998848	609592.7255906019	0.9238644696884728	1260.3175855909076	4.778975023542216	22.838602275640326	1588400.4165496947	772.8717071136871	0.3322549398843648	0.1103933450775628	597330.675656825	947.9697476017402	856.0475213792589	1.325772	27.354691	0.1042963743376295	0.0787413901764457	0.0662241136	0.1455601156	0.2048917876	-0.0355047772	-0.1280990871	0.0341293817	0.1344659603	-0.0878016889	0.0030059028	-0.1914842663	-0.1312357921	0.1434219784	0.0931056116	0.1459284346	0.0306529229	-0.0633640931	0.2284881806	0.067224963	-0.0268194249	0.094712456	0.0349021286	-0.3152724648	-0.0177667424	-0.0504183001	-0.1053412477	-0.1095873408	0.0220324548	-0.0215680599	0.1029736068	-0.0516967007	0.1080817623	-0.0811973985	0.2320038613	-0.0004722191	0.0109041246	0.0563258678	0.1102940756	0.1360888633	0.116947279	0.0450398923	-0.0649904278	0.1144088877	0.0295513482	0.1811784109	-0.0262999908	0.0799634863	-0.0036968906	0.1146490242	0.2056440365	-0.0106626077	-0.156093514	0.1562984158	0.0466855021	-0.0941053788	-0.235725469	0.1189192713	0.0308239937	0.034123941	0.0689048151	0.0900224658	-0.2154475006	-0.0818825546	-0.0875775537	-0.0518644252	-0.0347829821	-0.1491108243	0.0979871271	0.064704477	0.0796300639	0.1996779481	-0.103284045	-0.0657455748	-0.0155204227	-0.0579962073	-0.0434994653	0.0064623867	-0.1581865091	0.2476846961	-0.002190994	-0.1115233363	0.1536888577	-0.0247711938	-0.2006120661	0.0901621419	-0.0474010431	-0.0200838090468806	0.0041082722032825	1.6877900496264457e-05	0.0004033593858315	-0.0037720894819699	0.0209275017685683	0.0004379603302734	1.4228659059987948e-05	-0.0348559261228018	-0.074760372974353	0.0055891133672643	0.0012149355858782	-0.0001950000858781	9.000001125089997e-05	8.100002025162122e-09	3.8025033492466384e-08	9.751584428840944e-09	-4.503502459840549e-09	2.0281534405789877e-17	9.509339887281316e-17	-0.0001000000044894	-3.307515181606279e-11	1.0000000897880021e-08	1.0939656676556017e-21	0.0
780.6509284697943	-0.1132648629954928	609415.8721207519	0.0128289291893877	1257.303924179077	-3.013661411830526	9.08215510515636	1580813.1577561065	772.7025259042715	-0.1691812094155693	0.0286222816193147	597069.1935388414	948.2671641619291	868.5518907988223	1.34691	27.790848	0.1106113585401652	0.0756940444544346	0.1095678552	-0.0515518434	-0.2029714701	0.0381665191	0.1314786996	0.1389752848	0.0332564807	0.1574489234	0.1049283699	0.0410172219	0.0897126725	0.0522347101	0.0174205624	-0.174192495	-0.2034841925	-0.0024200557	0.0328960781	-0.0908106846	-0.0623281763	0.0711518082	0.1075684033	0.0332675395	-0.0326890341	0.1293953564	0.1754480204	0.1964377551	-0.0925202993	0.1462928212	-0.0316994676	0.0530220811	0.049066173	0.0413790395	0.0492721799	-0.1781514886	0.1007979066	0.0837471257	0.030594368	-0.209667609	0.0773853272	0.0114312347	-0.0860344841	-0.0582292542	0.0713885534	-0.0412562103	0.2422526199	0.0051122806	-0.0383417264	0.0503636627	-0.1073839943	-0.0285677875	0.0498784093	-0.0194465228	-0.0913115255	-0.033279404	-0.10441994	-0.0397193625	-0.0240580274	0.0815362798	-0.0298782682	-0.1263781301	-0.0127823314	-0.1284108034	0.0681335437	-0.0761962132	-0.0144335017	0.0147996913	0.1733732294	0.0944953342	-0.0647646947	-0.054684578	-0.1120208974	0.0738583758	0.0235882319	0.1969090411	-0.0877509515	-0.0978596656	-0.2444913116	0.0251995433	-0.1219038142	0.0811462191	0.0902321157	-0.1433520845	0.063735863	0.0855149763	-0.0580456054	-0.032019744696214	-0.0119359356493333	0.000142466559825	0.0010252640504107	0.0027487035277999	0.0065207930097698	4.2520741476262686e-05	7.555371083739615e-06	0.0398486844745065	0.0747046105973082	0.0055807788444954	0.0015879176543487	-0.0001109997218812	8.400036399690001e-05	7.056061151611696e-09	1.2320938257703747e-08	0.0001690003899457	0.0001689906383612	2.8557835853749932e-08	2.8561131801798664e-08	-3.990621172495698e-06	9.60093833169043e-05	1.5925057342370938e-11	9.21780168489226e-09	0.0
779.2549974324271	-1.395931037367177	607238.351023412	1.9486234610850028	1260.369355555943	3.065431376865945	9.396869526274244	1588530.9124245031	772.5311670873073	-0.1713588169642435	0.0293638441513851	596804.404121277	949.0671952882568	864.7684328951253	1.134258	23.403185	0.0547006948695393	0.0308567260109804	0.059244505	-0.1438248924	-0.0441995377	-0.1420194944	0.1412377953	-0.0976797579	-0.1181828019	-0.0627396833	-0.2029447302	0.0036459914	-0.0324451615	0.1320228371	0.0007380841	-0.13143734	-0.114836423	0.1290594908	0.0068306741	0.0294847853	0.0233882919	-0.0315265932	0.1030447166	-0.1634504121	0.1142239601	0.2409419807	0.0471709739	-0.0167307807	-0.0454165513	-0.0229545509	0.1038051017	-0.0992424555	-0.0947596952	-0.0529872318	0.1483595237	0.1442260545	-0.010349875	0.1199835734	-0.2672081007	-0.1052873611	-0.1306511978	0.0601276487	0.0414389537	0.240259919	0.0571633697	-0.1029544887	0.0962411204	-0.0568248293	0.0881353753	-0.0928874815	0.0868163703	-0.1129696633	-0.0344897112	0.0519480993	-0.0956825261	-0.0350300669	-0.145503239	-0.0042619817	-0.0560169411	-0.0126170023	-0.0383641586	-0.0162590425	0.0792668146	0.009256947	0.1407205976	-0.1385191288	-0.1066358242	-0.1669748367	0.1760954986	0.000350125	-0.0824933075	-0.035465567	-0.158656149	0.1418282174	-0.007197494	-0.179099635	-0.0503532862	-0.0209898026	0.0209257433	0.1023559139	0.0152486458	-0.1888566965	-0.1570667979	-0.1097660694	0.0080866942	0.0807510076	-0.0683731426	-0.0313286282613631	0.0006911164348508	4.77641926521014e-07	0.0009814829487386	-0.0248742284908018	-0.0276229320186017	0.0007630263733042	0.0006187272430126	0.0475868270016235	0.0077381425271169	5.987884976997666e-05	0.0022645061040824	-0.0002779860902596	-0.0001669863683784	2.7884447224206716e-08	7.72762663778185e-08	0.0002790135170041	0.0001100131270584	1.2102888125167662e-08	7.78485426709972e-08	-9.996120351509128e-05	-9.597058234259558e-05	9.992242208185497e-09	9.210352675176918e-09	0.0
780.0135398521144	0.7585424196872737	608421.1223526261	0.575386602465024	1260.8957524980815	0.52639694213849	0.2770937406927528	1589858.098667703	771.6897357891132	-0.8414312981940384	0.7080066295805048	595505.0483222714	948.5605717055754	866.1218998125994	1.2783	26.375208	0.1032520744497353	0.0534621244625653	-0.1481133482	0.0036361036	0.0749999173	0.1418458057	-0.1472926769	-0.1386794304	-0.026901156	0.0331062975	0.1304292065	0.2429361869	-0.0708707531	-0.0408837082	0.1054649059	0.0008545712	0.2123533124	0.0392946019	0.161146357	0.199674317	-0.0842517662	-0.0793975102	0.0832310841	0.010099681	0.0627251412	0.0086486794	0.0281156267	0.1813887224	0.06842755	-0.0862342331	0.0779452515	0.0358746368	-0.2531128196	-0.0945081273	0.0792554509	-0.0205261623	-0.0013048145	0.0992879115	-0.1200709279	0.1783970173	-0.090177484	-0.0827085421	-0.0923923677	0.0661053668	0.2168162109	-0.0179656429	0.0922228351	0.050630195	-0.1220286125	-0.156714729	0.0311068373	-0.1814731104	-0.0101707721	-0.0457514973	0.0072261476	-0.0130312215	0.0568980338	-0.1058115411	-0.0565777816	0.0762794281	-0.1005803717	0.0122820468	-0.1911412187	0.1146436235	0.0623094833	-0.1225807491	0.006942796	0.1095838551	0.1283957447	-0.0109323581	0.0064045643	-0.0185008692	-0.1339422262	0.1793839267	0.0892933347	-0.1747719486	0.1185481825	-0.1719599857	0.0478498147	0.029823605	-0.0205226592	-0.071683299	-0.0821765016	-0.0676586332	-0.0174699876	0.0758767427	-0.0783272495	-0.0283771428465513	0.0029514854148118	8.711266153846802e-06	0.0008052622361335	0.0146802129085443	0.0395544413993461	0.0015645538344143	0.0002155086510401	0.0225383943547399	-0.0250484326468835	0.0006274239780654	0.0005079792200897	-0.0001109989004078	0.0001669871898518	2.7884721574601097e-08	1.2320755891740704e-08	-0.0001560010622172	-0.0004350145792213	1.892376841350847e-07	2.4336331412894704e-08	1.199132718568582e-05	0.0001119525307007	1.437919276741678e-10	1.2533369130308438e-08	0.0
780.6558036803416	0.6422638282272146	609423.4838198001	0.412502825049077	1250.8059752873012	-10.089777210780312	101.80360416318172	1564515.5878144167	771.7674662007914	0.0777304116782033	0.0060420168996629	595625.0218859897	947.994801171704	881.6495852305372	1.385315	28.583254	0.109891534656931	0.0619671266366576	0.0304787694	0.127940685	-0.170985248	-0.1002693306	-0.0555193874	0.1668472452	-0.0837041706	0.0836345935	-0.0032355075	0.0129164138	-0.1287358547	0.0803077097	-0.0218616244	-0.0607471458	0.0137514249	-0.156180969	0.1196393478	-0.0461132375	0.1647159165	-0.0501243559	0.0676262492	0.0451728311	-0.1680825623	-0.1260334303	-0.1165636133	-0.0457799173	-0.0976941195	-0.0580560285	0.1950038376	-0.01206988	-0.0559135214	-0.1109932348	-0.0425045212	-0.0181391287	-0.0247798383	0.0059869965	-0.0432251938	-0.0543788901	0.1543317124	-0.1156158779	-0.0505199126	0.2178658077	0.0622149741	0.0023683659	0.0672572573	-0.0873470745	-0.0461943291	-0.0151546125	0.0186628479	-0.0248703948	0.0373729267	0.1089033154	0.0508703163	-0.0188472315	0.1558856628	0.2020166956	0.0368949726	-0.0083970503	-0.1494362445	-0.1374907333	-0.0005802599	-0.0798757191	-0.1117711093	-0.1653465539	-0.0989579253	-0.0643837191	0.02355658	0.0478685157	0.0383274887	-0.1056517583	-0.0656157781	0.2138958191	-0.05075213	0.0402333416	-0.059557138	-0.0294293346	-0.058605799	-0.0900537775	0.3389771905	-0.0293982612	-0.0808165828	0.046918691	0.0779762861	0.0708988393	-0.0878535601	-0.0152892282691254	0.0130879145774259	0.0001712935079859	0.0002337605010654	-0.0391035367250793	-0.0537837496336236	0.0028926917246523	0.0015290865844096	0.0461562255715222	0.0236178312167823	0.0005578019513844	0.0021303971590092	-0.0003610059952701	-0.0002500070948623	6.250354748148706e-08	1.3032532862095548e-07	-0.0001299821193061	2.60189429111e-05	6.769853902110808e-10	1.6895351339305212e-08	-0.0001000234196229	-0.0001120147468085	1.0004684473058737e-08	1.2547303502591589e-08	0.0
780.2955608331389	-0.3602428472026986	608861.1622559028	0.1297749089607068	1262.9603242601668	12.154348972865591	147.72819895419886	1595068.7806553456	771.4447405133928	-0.322725687398588	0.1041518693068911	595126.987665776	948.4900416176464	862.4264092714626	1.447738	29.871222	0.0400439692489479	0.0193635369905107	0.1251542175	-0.077182015	0.0645775647	0.0627171244	0.1307454487	-0.0624954014	0.0953221193	-0.0533423552	0.0370769826	0.0064077875	0.140559947	0.2204931804	-0.0003253187	0.0666492	-0.0693817897	0.1783768143	0.143169617	-0.0212634946	0.2442527111	-0.0138122495	0.0031777237	0.06857638	-0.1635937426	0.0470901158	0.1439806244	-0.0518047466	-0.1371820573	-0.0921472002	0.0809691402	-0.0012907108	-0.0552124831	0.0240215426	0.0261409815	-0.1670932076	0.0059101785	0.0783655133	-0.0107392464	-0.0387003956	-0.0421908036	0.185984182	0.0301547024	0.0369635394	0.1228619862	0.0688162879	0.1368736563	-0.0569256845	-0.1131988119	0.1028787633	-0.0211605347	0.0920276171	-0.1918027929	0.1867109655	-0.0058929583	-0.0338333082	0.1948573485	-0.1358422332	-0.1894955898	-0.0576628069	-0.0660909831	0.1292319596	0.0130266334	-0.0919746827	0.1503086617	-0.125943863	-0.0454529962	-0.0130340932	0.1231984321	0.0398109754	-0.0867473181	-0.1808353463	-0.1740082008	0.0257061258	0.1016726815	-0.026213548	-0.12405128	0.0353195397	0.1084714284	-0.0916585511	-0.0424259909	0.1368615307	-0.089406738	0.0862852677	-0.0252805953	0.0658240966	-0.096900045	-0.020957206273735	-0.0056679780046096	3.212597466073822e-05	0.0004392044947998	-0.0270246439179402	0.0120788928071391	0.0001458996514463	0.0007303313788914	0.0487524490701929	0.0025962234986707	6.740376455049949e-06	0.0023768012903417	-0.0001029994841377	0.0002580065111324	6.656735978671326e-08	1.0608893732632317e-08	6.005143619480791e-06	0.0001359872629255	1.849253567799104e-08	3.606174989059086e-11	-9.999969491030908e-05	2.3724712590919142e-08	9.999938982154896e-09	5.628619875217171e-16	0.0
780.6253954231541	0.3298345900152526	609376.0079795558	0.1087908567705297	1257.8480097634451	-5.112314496721638	26.13575951339021	1582181.61566586	773.7170922217431	2.272351708350243	5.163582286442267	598638.1387960693	948.8426619001574	863.3572863768142	1.315453	27.141792	0.0908015981671588	0.0486942630454819	-0.1315226735	-0.0516836998	0.0625649946	0.1084537526	-0.0604050742	-0.1131565878	0.0152322246	0.1864289813	0.110212756	0.0504785902	0.0010268076	-0.0818551889	0.0660272888	-0.0892937151	0.119734634	0.0936120515	0.128252734	0.0353800326	0.0213158104	-0.1390681483	0.0692521557	0.0908559532	0.1360506429	0.030324429	0.0101052303	-0.1141499711	0.0900842626	0.0260550361	-0.139491102	-0.1615347225	0.2614864887	-0.1334583256	0.1454682825	-0.0269491992	0.012218238	0.1860811195	-0.0206532513	0.0228120169	-0.1127361786	-0.0921762825	-0.1701627683	-0.0456641954	0.1078870151	0.03039486	0.0515425659	0.18362168	-0.0418451914	-0.1399057702	0.0691053104	0.0832183869	-0.0629559005	-0.2093368757	0.0066577102	-0.0595842391	0.0253705535	0.0689779485	-0.1856879668	-0.0282806479	-0.1691527841	-0.0773035084	-0.1688403543	0.1035004379	0.0971192699	-0.087354703	-0.005669864	0.1215414962	0.0562444397	0.0105998596	0.1312649059	-0.0164979326	-0.1147057233	0.0831812013	0.1730946505	-0.0499303848	-0.0546254781	-0.1163313946	0.0570732796	0.0581148127	0.0161246933	0.1956548153	0.0191982358	-0.1170882782	0.0480747585	0.0606594461	-0.1054172954	-0.0151994707395601	0.0057577355341748	3.315151848150031e-05	0.0002310239107627	0.0094161350402401	0.0364407789581803	0.0013279303710789	8.866359909603743e-05	0.0207504605246384	-0.0280019885455545	0.0007841113625053	0.0004305816119845	-0.0002079843896807	-0.0001049849055429	1.1021830391872631e-08	4.3257506350853267e-08	0.0003130099169963	0.0003070047733768	9.425193087615213e-08	9.797520813803065e-08	-9.996747124514572e-05	3.222366516336477e-08	9.993495307149035e-09	1.0383645965606482e-15	0.0
781.1380466902027	0.5126512670485681	610176.6479869853	0.2628113216065023	1256.44693271092	-1.4010770525251246	1.9630169071124908	1578658.8947186791	772.4149441013088	-1.3021481204342535	1.6955897275504592	596624.845871028	947.949729138472	880.0454210861567	1.215119	25.071589	0.0922306480040583	0.0557858797120776	-0.0694466681	0.1239774815	-0.0994494186	-0.1012275518	-0.1112102791	0.051425532	-0.1386669073	-0.0220100092	0.0153653174	-0.1570120561	-0.0562621703	0.1273849257	-0.0713290087	-0.0600907906	0.1186880759	-0.0971716217	-0.0275117564	-0.0422955219	0.2051015575	0.0333224137	0.0865078278	-0.2233964487	-0.0079494158	-0.0075205808	-0.0548485621	-0.0265953828	-0.1574092409	0.0655855154	0.1302064035	0.0108281955	-0.0016129303	-0.1387578046	-0.2716175159	-0.0894919825	-0.0497132292	0.0797124984	0.0597831987	0.0381277718	0.0564118492	-0.1515294333	0.0725456976	0.1208590665	-0.0560835451	0.0902682729	0.1207926716	0.0088472382	0.0852859623	0.0540787035	0.0130656014	0.1337771863	-0.1036286526	0.1220090347	0.0706683987	-0.1635397601	-0.0496469883	0.0667100389	-0.0720224897	-0.0300351178	-0.050259521	-0.0234006113	-0.0228903985	0.0470452074	-0.150312902	-0.2164267268	-0.0548021052	-0.1143296238	0.025273714	-0.0831101854	-0.1377243101	0.0292239775	0.0464332952	0.153511147	0.1309551877	-0.0342285496	-0.1494623692	0.1578521639	-0.0126589933	-0.1008351401	0.0900446609	0.0677278486	-0.1502186317	-0.0703267764	-0.0716837785	0.0554119421	-0.1133587932	-0.0266324279842962	-0.0114329572447361	0.0001307125113599	0.0007092862203387	-0.0363144644889246	-0.0457305995291647	0.0020912877332968	0.0013187403311173	0.0488160918122986	0.0280656312876602	0.0007876796595748	0.0023830108198267	-0.0003479843448059	-0.0001399999551252	1.9599987435058015e-08	1.210931042299915e-07	0.0003130172498131	7.332816800000117e-09	5.377020222236396e-17	9.797979868055667e-08	-9.99455603371998e-05	2.1910907945920256e-08	9.989115031116843e-09	4.800878870145915e-16	0.0
780.9703161686192	-0.1677305215835076	609914.634736513	0.0281335278706755	1262.795441872733	6.348509161812899	40.30356857762232	1594652.3280145507	771.9064025086242	-0.5085415926846508	0.2586145514902413	595839.4942338062	947.7265270830555	851.7012747884448	1.376066	28.392414	0.0534075797847553	0.0299518425355378	0.1386863975	0.033381599	0.1455017117	0.1926994793	0.0083568188	0.0414821173	0.212954105	-0.1407973283	0.0581850926	0.1619625127	0.037287963	0.1219467992	0.2322878009	0.1451040512	-0.1337043401	0.0239226555	0.0803650342	-0.1879906119	0.0133142788	-0.0861113024	0.0117733471	-0.0302222469	0.0093770093	-0.1408316372	0.0321411033	0.1936584385	-0.0270604296	-0.0698817064	-0.1035779098	0.1104104905	-0.0103726583	0.0047776909	-0.1312198376	0.1108604888	0.0441638555	-0.0642305291	-0.1046999113	0.0424730517	0.104339188	0.1724920341	-0.0011449447	-0.0315842289	0.2357641239	0.0699951866	0.0346278561	0.0318820864	0.1741415445	0.0731098039	-0.0421485885	-0.046581325	-0.0236587507	0.0419755315	-0.0736186691	-0.0559020163	-0.0094282269	-0.0232519066	0.0505644213	-0.0656328289	-0.0047043556	0.1312265453	-0.0777234385	-0.1738813325	0.0547576584	-0.1246477305	-0.0368146207	0.106694695	-0.0789757419	0.1122341883	0.0419616994	-0.0584145407	0.0359417751	0.068328438	-0.0164601219	-0.0922600011	-0.0453773191	0.1483029791	0.060389667	-0.0632295867	-0.0047347819	0.009862607	-0.0032882604	0.0189638751	-0.0052078975	0.0500887521	-0.1206811645	-0.0328137889062105	-0.0061813609219142	3.820922284696919e-05	0.0010767447423813	-0.0125145662443344	0.0237998982445902	0.0005664351564528	0.0001566143682838	0.0540886709664505	0.0052725791541518	2.780009093679716e-05	0.0029255843269169	1.5015635548279509e-05	0.0003629999803541	1.317689857371347e-07	2.2546931091875527e-10	0.0003129990871397	-1.8162673399990673e-08	3.298827050347286e-16	9.796842855028553e-08	-0.0001000022465916	-5.668625440020372e-08	1.0000449323367174e-08	3.213331437924616e-15	0.0
