global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1226.6345611708025	0.6658533110407916	1504632.346658687	0.4433606318239851	1958.3937429010607	0.2356469150258817	0.0555294685612151	3835306.0522340257	1211.2817955465878	1.7163082347196903	2.94571395656662	1467203.5882225656	1444.1674154648051	1122.9393790324216	1.212263	22.354027	0.0713183861251944	0.0422671597757793	-0.0297436813	-0.0639193184	0.0488011018	-0.0316818615	-0.031118495	0.0292241308	0.1441437777	0.093611782	0.1019645276	0.0040106945	-0.0282135994	0.0816255404	0.0648375149	-0.0025747275	0.0920472181	0.2059378636	0.0821524033	0.0285053694	-0.1249571059	0.0695204674	0.0132003683	0.0222742394	0.1357029499	0.0642112713	-0.0345224277	0.2043605065	0.0514517724	-0.0549070197	0.1085102468	-0.0992957366	0.1888469988	-0.2087200338	-0.1391053106	0.0224975014	-0.1668745772	-0.0897105722	-0.0264736972	0.0435483531	0.0003411448	-0.2145699134	0.013955178	0.0264048218	0.0564048161	-0.0480030715	-0.0515298251	0.1261141715	0.244574679	-0.0198131504	-0.1719149186	-0.075668299	0.0388593638	-0.0483929799	-0.1903854343	-0.0591794041	0.1353106756	0.0791448188	-0.0498546984	-0.2359993754	-0.1325072623	-0.0835972847	0.0296123858	-0.0732421979	-0.1754648683	0.0968173715	-0.0598011863	0.0382461939	-0.1368809008	0.0322711552	-0.0639197616	-0.2245010819	0.0304776134	0.1938110546	0.0992338806	-0.1337480886	0.040419891	-0.0028507383	-0.1448307147	-0.151198693	0.0507184128	-0.0142421943	-0.084922236	-0.0409541399	0.0374091704	0.1033401944	-0.0141533203	0.0370538937172852	-0.0042685039709624	1.8220126150122614e-05	0.0013729910396118	0.0178624933760431	-0.0097269124024706	0.0003190686696091	9.461282488533636e-05	-0.0943840552990167	-0.0145227189947263	0.0002109093669997	0.0089083498946878	0.000181017034495	1.9959831935499985e-05	3.2767166777364016e-08	3.983948908934051e-10	-0.0002429872098452	-0.000111056682166	5.904278414835527e-08	1.2333586653719945e-08	0.0001410218339166	-0.0007249885010392	1.988715764120111e-08	5.256083266390662e-07
1228.0947958358636	1.4602346650610798	1508216.8275591314	2.132285277046044	1966.5218292039865	8.128086302925794	66.06578694780991	3867208.104735793	1213.4781754437615	2.196379897173756	4.824084652708999	1472529.2822783203	1445.8001471683897	1130.3377561229963	1.171871	21.609209	0.0734934177246433	0.0372837959232359	0.010050019	0.123281104	-0.0849096401	0.0440826731	0.067404348	0.1097872911	-0.1400917821	-0.1216567973	0.0123574205	0.0368030638	0.1902048509	0.0343064421	0.1014339113	-0.1343010808	-0.0242309912	0.1475069866	-0.0197532076	0.0381099103	-0.1810960866	0.0300590787	0.0288322055	-0.0257452876	-0.1958705414	-0.006218384	0.066615002	-0.2462493511	0.0930640218	-0.2017927645	0.0667792301	-0.0804215373	-0.0234663771	0.0422427272	-0.01824625	0.132132195	0.1022740102	0.0556441136	0.0789096953	0.0785054479	-0.1529221928	0.0612509318	-0.1197869839	-0.042353331	0.0679673882	0.1375207195	0.1161286326	0.0733942132	0.1588213193	-0.1202611771	0.025745699	-0.0729111121	-0.1362237093	0.0905238583	-0.2076679108	0.1074558853	0.0744007329	-0.1703753958	-0.0676792802	0.0061643648	0.1158940213	-0.023507084	-0.0856786695	0.0951459408	-0.122649181	-0.0659366128	-0.0098821928	-0.012412288	0.1106236589	-0.0686901738	-0.1211905378	-0.2389893841	-0.1231382383	0.1387473787	0.0001742716	-0.1013620031	-0.152242595	0.0475488517	0.0718247296	0.0485179235	0.0788792877	0.0718448647	0.0405396817	0.0628873817	0.094493969	0.0990808418	-0.0253948054	0.016911237642688	-0.0201426560745972	0.0004057265937395	0.0002859899586074	0.0050870468246557	-0.0127754465513874	2.587804539623964e-05	0.0001632120345873	-0.078108161755253	0.0162758935437637	0.0002649047106479	0.0061008849327847	0.0002589676488527	7.795061435770002e-05	6.706424315229535e-08	6.076298278742868e-09	-0.0002430344860764	-4.72762311999771e-08	5.9065761422419865e-08	2.2350420364736878e-15	-0.0002669687065924	-0.0004079905405089	7.127229029961896e-08	1.6645628114482596e-07
1224.7475224464872	-3.347273389376369	1500006.493738809	11.204239143227165	1959.700135685344	-6.821693518642405	46.5355024622878	3840424.621805156	1211.917863554113	-1.560311889648574	2.434573192978704	1468744.9080015656	1447.0064881799256	1143.1936853205264	1.225453	22.597248	0.0732669787888423	0.0443385420569526	-0.0970785839	0.0609287282	-0.0369200621	-0.2117905762	0.1487256762	-0.0237679786	0.0221220257	-0.0306835458	0.0579995047	0.1103953516	0.0417919972	0.0860003779	-0.1367598823	0.0812389141	0.1787949886	0.2041984622	-0.0165912844	0.1154158279	-0.1259504268	0.1314835629	0.0038177865	-0.1332549306	0.0233725115	-0.0337801027	0.159937341	-0.1788028527	0.1201680037	-0.0576510042	-0.165091587	0.1482652196	-0.0632545484	0.1664977919	0.1629615138	0.0666461285	0.0453166204	-0.0486825933	0.1052013433	0.1836794346	-0.0120606596	-0.06874009	-0.0479981238	0.0420759704	0.02053423	0.0972186218	0.1292203033	-0.1133483809	0.1417471316	-0.0864070942	0.0690806833	-0.1232191888	0.1524561952	0.058407603	0.0208886746	0.1578838383	0.1145659761	-0.1432914313	0.17440677	0.0672909542	-0.0304172851	-0.0399564087	-0.1376446666	-0.1159492419	-0.1357300751	0.0969190954	0.0127369566	-0.0804744604	-0.0383791906	-0.1114500675	-0.1201050716	-0.0652982774	-0.1179735978	0.047997128	-0.1522306361	-0.1469265939	0.0447847947	0.0224404767	-0.3078910992	0.1107831167	0.0790491089	0.1748621844	0.2073890022	-0.2551425896	-0.1395700251	0.0946861568	-0.0364975928	0.0136078185514065	-0.0033034190912815	1.091257769264309e-05	0.000185172725728	0.0050704856551107	-1.656116954500044e-05	2.570982477868338e-05	2.7427233669825007e-10	-0.0456346591242322	0.0324735026310207	0.0010545283731269	0.0020825221133848	0.0009449758145839	0.0006860081657312	8.929792901485054e-07	4.706072034498856e-07	-0.0001796261492441	6.34083368323e-05	3.2265553492263685e-08	4.020617179838412e-09	-0.000266915291216	5.3415376400018165e-08	7.124377268492208e-08	2.853202435955617e-15
1218.1171552865817	-6.630367159905518	1483809.4040034742	43.96176867515357	1964.019077874049	4.318942188704796	18.65326162937417	3857370.9382532295	1209.0663337258732	-2.8515298282397907	8.131222361341251	1461841.3993493244	1444.2516686199922	1099.8287228557904	1.270233	23.422991	0.0707171037049721	0.0568613946900357	-0.2709082402	0.0810554734	-0.0764811785	0.0193995006	0.164715685	-0.0386929557	0.0436921294	-0.0551130324	-0.1279378291	-0.0928863575	-0.0161573654	0.1398739675	-0.1796789899	0.2341785047	0.2396396068	-0.0203300185	-0.0769001508	0.0792361865	-0.0305799112	-0.0973297409	0.0933818467	0.2151440565	-0.0417223357	0.0667983188	0.0198837564	-0.2008411297	-0.0312180399	0.0192920707	0.0703923543	0.092451129	0.1372951471	0.0135228256	0.0078864186	-0.0614546553	-0.0839046604	0.0837239094	-0.1464212546	0.1292314827	-0.0116474189	0.0880023345	0.1410050177	-0.0896332351	-0.0346991825	0.0695131667	0.0370256078	-0.2223951278	0.1573082255	0.0888640309	-0.0127493259	0.1059753122	-0.2882861379	-0.0154819106	0.0191102694	0.0172914278	-0.0912076538	-0.0880539636	0.0440647848	0.0073869327	-0.252013109	0.0145634761	-0.2440384326	0.0325184642	-0.1721226327	-0.066124926	-0.0129595352	-0.1515128168	-0.0332706888	-0.0971935331	0.0114089405	-0.1070900174	-0.0186619838	-0.0125839632	0.067052634	-0.1004299288	-0.0087675902	0.009216782	0.1388232825	-0.0352080925	0.182263319	0.1487045935	-0.0786594571	0.1723396266	-0.015355869	0.0901621419	-0.0474010431	0.0099995377485839	-0.0036082808028225	1.3019690352018097e-05	9.99907551853544e-05	0.0052501271695035	0.0001796415143928	2.7563835295958832e-05	3.2271073693338725e-08	0.0116418254852845	0.0572764846095167	0.0032805956892242	0.0001355321006298	0.0010744667698461	0.0001294909552621	1.154478839503512e-06	1.6767907494717046e-08	-0.000243143396061	-6.35172468169e-05	5.911871104807631e-08	4.0344406431989936e-09	-0.0002668695577303	4.573348569996989e-08	7.121936084316593e-08	2.0915517142693502e-15
1225.3165514087996	7.199396122217877	1501400.6511563533	51.831304524605805	1956.020119139053	-7.998958734995995	63.98334084416872	3826014.7064767545	1212.6375186695773	3.571184943704111	12.753361902138934	1470489.7516851097	1442.5672190398418	1092.6175386125865	1.363658	25.145744	0.1276188500906064	0.0815206608343358	-0.1636329736	-0.0689945141	0.0963249886	0.1614109209	-0.1004083546	-0.0310417606	0.1695960648	-0.165470746	-0.0818153836	0.1296538157	0.2566225378	-0.0579225592	-0.0476896329	0.0127388903	0.0472764761	-0.1568078114	0.0473441053	0.0596266854	-0.1458124646	0.0586164575	-0.078321952	0.2075816712	-0.2160943016	-0.028797636	-0.0362128944	-0.0124393421	0.0399742132	-0.0833034699	0.0383424071	0.0145026485	0.0128503075	0.0054740189	0.0781086339	-0.325182054	0.149433246	0.0983941547	0.0511873709	-0.0624497746	0.0961419245	0.0167653292	0.0352370794	-0.1049285256	-0.0014949092	0.2264439581	0.1197699237	-0.0246419585	0.0454586513	0.03673258	0.0350951867	-0.113890393	-0.0153023035	-0.0849346294	0.0279000942	0.1924167061	-0.0667067156	0.0696013142	-0.0525413487	-0.030785341	0.0590302379	-0.01052673	-0.1203536214	-0.0491714273	-0.0472784415	-0.1323865631	-0.0944065377	-0.194045723	0.0801561593	0.110845398	-0.2371805056	-0.1322825894	0.0644499022	-0.0453002307	-0.1924563058	0.1962413652	0.0228957855	-0.0285469229	0.0146366233	0.0329228702	0.0746211105	0.098407516	-0.1947719599	-0.0369382303	-0.1398501006	0.0855149763	-0.0580456054	0.012603379020831	0.002603841272247	6.779989371057391e-06	0.0001588451627427	0.0216868370393825	0.016436709869879	0.0004703189007727	0.0002701654313465	-0.0660536721596258	-0.0776954976449103	0.0060365903542902	0.0043630876057713	0.0004569676163871	-0.0006174991534589	2.088194024265078e-07	3.813052045225816e-07	-0.0002430612213029	8.217475809998966e-08	5.907875730125733e-08	6.752690868791814e-15	-0.0002669442555846	-7.469785429998132e-08	7.125923558961625e-08	5.579769437021238e-15
1227.8424853369445	2.525933928144923	1507597.1687984047	6.380342209353641	1961.708585370764	5.688466231711118	32.35864806931769	3848300.573917364	1212.9494295008042	0.3119108312268963	0.0972883666366534	1471246.3185263262	1443.869820268753	1123.8949233420751	1.23337	22.743238	0.0242186941788105	0.0114494455078749	-0.0248455019	0.1191223254	0.143988316	-0.0827046264	-0.0459032167	0.0485923172	-0.085313451	-0.1548587944	-0.1169069849	0.0283482751	-0.1243299847	-0.1290472867	0.0049047685	-0.0338114449	0.0488494793	-0.028941017	-0.1066400111	0.0869706004	-0.1385867405	-0.0160303609	0.1079644918	0.2417971107	0.0018701953	0.240524346	-0.003590161	-0.0678725797	0.1274448149	0.0937845688	-0.206177556	0.1436833063	0.0887111069	-0.1145975058	-0.0122093353	-0.0057722603	0.1777812532	-0.016309388	-0.2044983923	-0.0640431568	-0.0935175221	0.0493581771	0.0553456221	0.1106167356	0.0721227593	0.1494995386	0.1100221505	-0.1676608783	0.0043397339	0.0587864757	0.0411342802	-0.1438271864	-0.127688963	-0.0597067231	-0.021509464	0.1171042345	0.1918305879	0.2945740873	-0.0505349088	0.0365175646	-0.0858039588	0.0081045705	-0.1373366579	0.0726500557	0.0021357107	0.1848368261	-0.0502158488	-0.1603722146	-0.0063326709	-0.0576556247	-0.0830485591	-0.0626559149	0.0663264317	-0.0647509192	-0.0999283663	0.0453332852	-0.0374351173	-0.2323723679	0.039865749	0.0812388889	0.3202361379	-0.1383011781	-0.1278767483	-0.0176048807	-0.1745436739	0.0807510076	-0.0683731426	0.0089487377598089	-0.0036546412610221	1.3356402746765204e-05	8.007990749382961e-05	0.026232423798163	0.0045455867587804	0.0006881400583264	2.066235898160059e-05	-0.0730207761600638	-0.0069671040004379	4.8540538152919165e-05	0.0053320337510181	0.0005659756453862	0.0001090080289991	3.203284311703257e-07	1.1882750386268628e-08	-0.0002430550633061	6.1579968000096295e-09	5.907576379873228e-08	3.792092458892882e-17	-0.0001949311994091	7.201305617549999e-05	3.7998172503070313e-08	5.185880259735717e-09
1225.5038468190078	-2.3386385179367157	1501859.678568186	5.469230117577236	1962.4816834281955	0.7730980574315254	0.5976806064043981	3851334.357791165	1211.4351393755744	-1.5142901252297634	2.293074583368373	1467575.0969139177	1445.5431650847638	1116.9907198366911	1.23339	22.74362	0.199235754662935	0.1138541383496408	-0.0969349042	-0.0722659412	0.0304091101	-0.1590397284	0.0347534412	-0.1004232921	0.0273386047	-0.0301659666	-0.0595320993	0.0772336185	-0.0848338436	0.0311090863	0.0741877393	-0.0328295821	0.111712028	0.0035223245	-0.0200738986	0.0309500276	-0.0381940547	0.0535802963	0.0991679392	-0.0380484173	-0.0278320563	0.1535268135	-0.0366374647	0.2320292185	-0.1177648479	0.1240990095	-0.0616220478	-0.1019535725	-0.1259614599	-0.1687679208	0.0318758621	-0.1924123878	0.0462334879	-0.0021177721	0.0955292201	0.0773652762	0.1265716867	-0.0348279553	0.0588331903	0.0706922168	-0.0599750144	0.0090982701	0.0560602917	-0.036455545	-0.0158218939	-0.1367659086	-0.0734724544	-0.095536161	0.1306175542	-0.0946059813	0.018478648	-0.0485082138	-0.0838281317	0.2232661277	-0.2411152766	-0.0939915301	-0.0627952629	0.0198700387	-0.1022849265	-0.1924658495	0.0248957152	0.1040877697	-0.0053432864	-0.0418545308	-0.057718398	0.0119693221	0.0755576461	-0.1023094316	-0.1330009922	-0.0014610808	-0.1165554359	0.1025039416	0.0685927231	0.0407779029	0.0710742226	-0.1912945856	0.0345811596	-0.2757921225	-0.035257573	-0.1222071766	-0.0036937471	0.0758767427	-0.0783272495	0.0087090462773318	-0.0002396914824771	5.7452006772070014e-08	7.584748706070688e-05	-0.0255252842219988	-0.0517577080201618	0.0006515401346138	0.0026788603395003	-0.0187411165815234	0.0542796595785404	0.0029462814439622	0.0003512294507222	-0.0009829944652551	-0.0015489701106413	9.662781187221595e-07	2.399308403660121e-06	5.010417825701552e-05	0.0002931592415631	2.5104286788107867e-09	8.594234091386111e-08	-0.0002119757588398	-1.7044559430699974e-05	4.493372233570904e-08	2.9051700618666337e-10
1226.784190288012	1.280343469004265	1504999.4495406137	1.6392793986218752	1958.468881107707	-4.012802320488618	16.102582463318836	3835600.358267273	1212.8648214901195	1.4296821145451304	2.0439909486502352	1471041.0752082595	1442.9745761814963	1119.833613128059	1.152563	21.253172	0.1570865966875082	0.0853745844919947	-0.0578836029	0.1585454512	0.1121839794	-0.02957528	-0.0053454119	-0.0722093796	-0.0269218017	-0.2799318349	0.0282991724	-0.148502096	0.0916561186	-0.0222788036	-0.011990237	0.0038506072	0.0706176929	-0.0174092195	-0.1136250804	-0.1063820982	-0.1457659754	-0.1520541881	0.1440580906	-0.0703653873	0.0619106049	-0.0075428258	0.1653370511	-0.2881934673	-0.037941561	0.0110712272	-0.03554238	-0.2006949946	-0.0314029997	0.1033593808	-0.012230808	0.0620091339	-0.1266468095	-0.0154067566	-0.0353925889	-0.0213049182	-0.0029190496	0.1608472356	0.1535240808	0.0559766124	0.1616913631	0.0828121858	0.0203425309	-0.0070650758	-0.0268667026	-0.0610666224	-0.0359866977	-0.1472159779	0.0551015129	0.1042115211	-0.0115274087	0.0970118911	0.1070582502	-0.1003351193	0.0786279438	0.0825773596	-0.1385070595	0.0216155322	-0.1641168793	0.1062506034	0.059679013	0.0957044268	-0.0325327863	-0.0016889011	-0.0344427724	-0.1152644305	-0.0849012836	-0.0265322977	0.0161629784	0.0107702519	-0.0559061272	0.0112525021	-0.1520263116	0.087086249	0.0565319659	-0.1084550543	0.028519937	-0.2225273735	-0.0536638854	-0.0605033905	-0.0001231217	0.0708988393	-0.0878535601	0.0156357327790033	0.0069266865016714	4.797898589243815e-05	0.0002444761395363	0.0050160205150575	0.0305413047370563	2.5160461807477705e-05	0.0009327712950417	-0.0546040661483431	-0.0358629495668197	0.0012861511516322	0.0029816040399326	0.0002959868286762	0.0012789812939312	8.760820274979419e-08	1.6357931502261822e-06	-0.0002430158329473	-0.0002931200112043	5.9056695063070016e-08	8.591934096841804e-08	-0.0001089639463362	0.0001030118125035	1.1873141601158272e-08	1.061143351527684e-08
1227.0543724052395	0.2701821172274776	1505662.4328388162	0.0729983764695224	1966.834638996697	8.365757888990174	69.98590505720134	3868438.497157268	1212.7535696590649	-0.1112518310546875	0.0123769699130207	1470771.2207208043	1447.0578810217346	1114.611235396193	1.099284	20.270704	0.1573912685500282	0.0977414779061261	-0.0931005248	-0.0284605929	0.0004738628	-0.0148558292	0.0603118538	-0.2053290446	-0.0341115715	-0.0641936617	-0.1045873565	0.0826051158	0.0579405809	0.0556944265	-0.0932901325	-0.1679803547	0.0175825953	-0.0869904838	0.0024862862	-0.0600506458	0.0236662771	0.0550984037	-0.0698924702	-0.064699028	-0.0664119758	0.026809038	-0.0055680003	0.0195455261	0.3038024006	-0.0284814989	-0.1291417482	-0.1709903881	-0.0206341866	0.0856910915	-0.166652094	0.1294823544	0.0119147039	0.1685269988	-0.2261186467	0.0792640078	0.1710904299	0.1208185724	-0.0163098145	0.0303390358	-0.0532156777	0.0411972982	0.0649126602	-0.0238643326	-0.1736216847	-0.0152376946	0.0943016784	-0.1323762118	0.0269346455	0.0566105184	-0.2785081864	0.1718823638	-0.0210901463	-0.0008436574	-0.0495522298	-0.0345793142	0.1052382463	0.0759842802	-0.1429626208	-0.1266964059	0.1232161911	-0.1302620166	-0.086366155	0.0116215601	-0.1138718802	0.0583263262	0.0083406727	0.0726452516	0.0671373528	-0.039042764	-0.2740481821	-0.0231090513	-0.1138281529	-0.0112900811	-0.0344574398	0.1006244892	-0.0808967804	0.0284116621	-0.0444982704	0.1438888251	-0.1695418401	0.0658240966	-0.096900045	0.0243788967351719	0.0087431639561686	7.644291596444578e-05	0.0005943306060241	-0.0249420262708781	-0.0299580467859356	0.0006221046744971	0.0008974845672283	0.0270893743574305	0.0816934405057736	0.0066738182216703	0.000733834203077	-0.0003700041925014	-0.0006659910211776	1.3690310246861308e-07	4.435440402891825e-07	-0.000242993523005	2.230994229998227e-08	5.9045852222381476e-08	4.977335254285382e-16	-3.504493141309078e-05	7.391901492310922e-05	1.2281472177482367e-09	5.464020767202844e-09
1226.7000249796924	-0.3543474255470755	1504792.951285178	0.1255620979918402	1963.5778175976145	-3.2568213990825825	10.60688562552223	3855637.845761411	1210.9494257309857	-1.8041439280791565	3.2549353132248884	1466398.511678204	1445.202322793594	1120.71082370743	1.096837	20.225595	0.0544623750346565	0.0301904261041259	-0.0567515425	0.0969329083	0.1772536282	-0.0536908776	-0.0364525609	-0.1383683228	-0.0433645429	-0.1361023875	-0.063641416	-0.0140040752	-0.2334429501	0.1193792801	0.0226804387	-0.0306710661	0.0163854051	-0.0893176992	0.0299395727	-0.0939800439	0.2185002896	-0.0398130621	0.1302441357	-0.2142619707	-0.0454493543	0.1263562229	-0.0402028077	-0.0253791393	0.0089405952	-0.0070055396	-0.1025990993	0.1202883198	0.1079119424	0.094928078	-0.0420031486	0.0921354087	-0.0483399944	0.2234693352	-0.0413602577	-0.0251871849	0.0983585962	0.0489165682	0.114906637	0.2265280675	0.0270382823	-0.0743529166	-0.0394159269	-0.1045301275	-0.1860459526	-0.157054902	0.0427793229	0.227116879	-0.1277730393	0.1177905967	-0.1455833048	-0.0218761595	0.0029717715	0.0565524427	-0.1079221587	0.1020218617	0.0703333838	0.1007749126	-0.1222289846	0.0409070537	0.087280006	0.1187330701	-0.0079003194	0.0507877833	-0.2430218068	0.16351318	0.1050539198	0.0533020652	0.1149184281	-0.1464302598	-0.0496419065	-0.1791208755	0.0516942257	-0.0668265419	0.0131084568	0.0914720963	0.0089377118	0.0833730007	0.0091961599	0.1434228886	-0.0401740521	0.0606594461	-0.1054172954	0.0156439029671418	-0.0087349937680301	7.630011612752471e-05	0.0002447317000453	-0.0263914186689078	-0.0014493923980297	0.0006965069793575	2.100738323466285e-06	0.047821214416416	0.0207318400589855	0.0004298091922313	0.0022868685482608	-0.0004329954516858	-6.29912591844e-05	1.8748506118059e-07	3.967898733636257e-09	0.0001380130273362	0.0003810065503412	1.9047595714502684e-08	1.4516599140290137e-07	-6.197009807971504e-05	-2.692516666662426e-05	3.840293056009501e-09	7.249646000254941e-10
1227.9028080787314	1.2027830990389248	1507745.3060876338	1.4466871833336798	1963.7790778164187	0.2012602188042365	0.0405056756731291	3856428.266469504	1212.753211705825	1.803785974839229	3.2536438430267087	1470770.3525027933	1444.2126021812703	1106.267311028341	1.116757	20.592916	0.0953448183692183	0.0469406685165326	-0.0689719024	-0.0031209835	-0.0318597043	0.2036895529	-0.0794325255	-0.268168219	-0.149415097	0.0065180863	-0.1386388093	-0.1207735844	0.1237423794	0.0731575683	-0.0105057077	0.0413664704	-0.0534848601	-0.1831965684	-0.0200457493	-0.126764484	0.2149341695	0.0609562262	0.1014857661	-0.022461966	-0.1312300756	0.095385003	-0.0280279949	0.0824678115	0.2565728305	0.140056979	0.1958199199	0.1936127463	0.065217497	-0.0355355158	-0.1673372078	0.0085060818	0.0752351485	0.1082459564	0.0570818924	-0.0849679926	0.2111708454	0.2450623663	-0.0997697872	-0.1004742668	-0.0074117618	0.0054871771	-0.0137117543	-0.1522485006	-0.1672705588	0.0285217028	0.0767782557	0.0474835832	-0.1930454006	-0.1241142714	-0.0483019857	-0.1877595452	-0.1527126298	-0.034934466	-0.0767783676	-0.0178547713	-0.0318179765	0.0936309012	-0.0429696819	0.0770268099	0.159128064	-0.1812349536	-0.0162775082	0.0902371884	-0.096887757	0.0537600584	0.111948177	-0.0529659353	-0.0954167682	-0.2162963704	0.0679677915	-0.1003392548	0.0470499672	0.095890889	0.0177587715	0.0859212702	-0.0603958382	0.0279741661	-0.0529648806	0.1011392635	0.111532234	0.0554119421	-0.1133587932	0.0061455449935152	-0.0094983579736265	9.021880419515598e-05	3.776772326731974e-05	-0.0284442123651444	-0.0020527936962366	0.0008090732170734	4.213961959308724e-06	0.0184890919967415	-0.0293321224196745	0.0008603734056427	0.0003418465228639	-0.001147992714319	-0.0007149972626332	1.317887272129505e-06	5.112210855729692e-07	0.0004660089389096	0.0003279959115733	2.171643311436513e-07	1.0758131800886561e-07	-1.5732386692701153e-05	4.623771138701388e-05	2.475079910486803e-10	2.137925954308793e-09
1231.7578911855665	3.8550831068350817	1517227.5024979138	14.861665760605224	1962.4829654939183	-1.2961123225004485	1.6799071525375069	3851339.389853804	1213.452939560834	0.6997278550090869	0.4896190710756177	1472468.036528829	1444.2477381964625	1126.6880831737292	1.128996	20.81859	0.1043999871105531	0.0527207549624201	0.024707662	-0.1932216539	0.0483442601	0.0550405792	-0.1526487825	-0.0677026577	-0.0372155689	0.1149527906	-0.1414626957	0.0259143495	-0.1208657066	0.131411901	0.0028944393	0.1062041257	-0.1249572616	-0.0355700057	0.0116344406	-0.0040400118	0.198797326	0.046133565	-0.0024505436	-0.0518563926	0.0422646749	0.1580004283	-0.0807263699	-0.0744322065	-0.0278422832	0.0116873536	0.2084118186	-0.142913538	0.2194886786	0.1391634693	0.0393000745	0.0279072475	-0.0940035635	-0.0187419026	-0.0114439291	-0.1233046198	0.1215337724	-0.0596155565	-0.0620862867	0.0083792913	-0.0855586324	-0.0228629121	0.041929559	-0.0709885803	-0.0546636403	0.0544428452	-0.0115980557	0.1218566646	-0.1330142191	0.0603251958	0.025097545	-0.1250308541	0.1062286457	-0.1282363176	0.1266505201	-0.0496812967	0.1678249302	0.078464838	0.0636851217	-0.1407201111	0.1259001938	-0.0410787271	-0.0538033352	0.0003547622	-0.1715311116	0.0078644356	0.0481154989	0.0353916472	-0.0125088906	-0.2160153315	0.0705172136	-0.0690798228	-0.2406063392	0.0953650155	-0.0565241651	0.0657352425	-0.0498861345	0.2546953732	-0.1357630941	0.0828747928	0.0431337608	0.0500887521	-0.1206811645	0.0182969629259162	0.012151417932401	0.0001476569577678	0.0003347788523123	-0.0263072587919879	0.0021369535731565	0.0006920718651486	4.566570573826341e-06	0.0390846943148517	0.0205956023181102	0.0004241788348457	0.0015276133296854	-0.0004670018203745	0.0006809908939445	2.1809070023309678e-07	4.637485976353293e-07	-0.0002429960814596	-0.0007090050203692	5.9047095604720564e-08	5.026881189087297e-07	-1.605673811670984e-05	-3.2435142400868695e-07	2.5781883894860267e-10	1.0520384625646303e-13
