global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1277.043818679855	9.875595034503249	1630840.9148284262	97.52737728550522	2037.343747398271	-0.9716494160313688	0.9441025876740996	4150769.54506283	1262.0346931750091	3.2477717666852186	10.548021448477629	1592731.5667773394	1497.105621322768	1120.0862319162577	1.42744	27.350636	0.1269834065764513	0.075880802541748	-0.0816111461	-0.1570762835	0.0952379745	-0.1986434381	-0.2126865794	-0.196568809	-0.1316151168	-0.0615293276	-0.1946853399	0.034904786	-0.0762425105	0.1612642084	-0.1417145036	-0.0959228399	0.0751603824	-0.1361577359	-0.0031189475	0.0336535624	0.0877643763	-0.0545623922	0.3029374872	0.0942203401	0.1135494774	0.0015537204	-0.2120828377	-0.0130888441	0.0351262271	0.132212335	-0.1817468519	-0.0285437572	-0.1450140269	0.0090732251	-0.0933075866	0.0946735563	-0.1328641485	0.0523801939	-0.2707095963	0.0197031306	0.0173956553	-0.0007181838	0.0261960408	0.1620619609	0.1545415281	0.0319517569	-0.0101190163	0.0057094078	-0.0679676401	0.1475112859	-0.118016943	0.1415201801	0.1215960886	-0.0701215203	-0.0583007095	-0.1970542292	0.1598537231	0.0795075379	0.090757331	-0.1847177915	-0.0745366886	0.0003635499	-0.1161313582	-0.0620176351	0.0912634721	0.1238410872	-0.0219292258	0.0420395214	0.0629964476	-0.1341305901	-0.0686385002	0.1590468313	0.0623262238	0.167587507	-0.0140348127	-0.0973766974	-0.0318888323	-0.0149244076	0.0877902914	0.00245892	0.0990808418	-0.0253948054	0.0038916875775214	-0.0055559693449681	3.086879536222526e-05	1.5145232201034384e-05	-0.0019953483538301	0.0110440500039886	3.9814150531324895e-06	0.0001219710404906	0.0321231478717294	-0.073786920646242	0.0054445096584548	0.0010318966291889	-0.000264989412057	-0.0002239622438881	7.021938850231455e-08	5.0159086687416484e-08	-0.0001640170694929	0.0002469802049865	2.6901599085038792e-08	6.099922165517356e-08	0.0001289784136912	0.0002609868827504	1.6635431198298332e-08	6.811415296777104e-08
1280.7107922768737	3.666973597018796	1640220.1334544576	13.446695361232964	2043.147928791661	5.804181393389854	33.68852164737299	4174453.4589256537	1264.038343041344	2.003649866334854	4.014612786863678	1597792.9326787065	1498.818774636366	1164.2881116432718	1.232663	23.618586	0.1360659601774708	0.0732803603563877	0.0489382801	0.0015841069	-0.0730672079	0.1000532769	-0.1619733372	-0.1051959447	0.0581121625	-0.1732122834	0.0120171063	0.0721798363	-0.1660397469	-0.1844010644	-0.2327741962	-0.0363706494	0.2217763889	0.0019296797	0.0066297715	0.1327437901	0.1635135235	-0.1607497994	-0.1173319181	0.1789364366	0.122867663	-0.0609739161	0.0141481239	-0.0360641093	0.1691202637	0.1076426581	0.0650536522	-0.0284745301	-0.0966297787	0.0014714101	0.1119442664	0.0036851495	-0.135298634	0.0117968266	-0.1368485168	0.079108925	-0.1561644934	0.1224917395	0.0275899728	0.072198472	0.114288879	-0.024371658	-0.0463721859	0.0027568816	-0.0890212187	0.0599569652	0.1204709854	0.0093268835	0.2613488889	-0.0172133522	-0.0213481952	-0.1998690807	0.0964928941	0.1187571593	0.1169385212	0.1108641267	-0.1604948562	0.0828116984	-0.1122353215	0.0505476092	0.0209228282	-0.0083029201	0.0612555117	0.118427855	0.1098514648	-0.131132186	0.010418886	0.0584401698	-0.0386500073	0.1709634946	-0.1808266517	0.0297355846	0.094149706	-0.0985293687	0.0902078378	0.0677258517	0.0946861568	-0.0364975928	0.0101475574093967	0.0062558698318753	3.91359073533675e-05	0.000102972921377	0.0213326428281419	0.023327991181972	0.000455081650033	0.0005441951725861	-0.0323001093736792	-0.0644232572454086	0.004150356074108	0.0010432970655516	-0.0008589733754593	-0.0005939839634023	7.378352597479436e-07	3.528169487791048e-07	-0.0004110550579159	-0.000247037988423	1.689662606382439e-07	6.102776772408227e-08	0.0001288235271522	-1.5488653899999277e-07	1.659550114793361e-08	2.398983996339628e-14
1278.602454037689	-2.1083382391846044	1634824.235471201	4.445090130808038	2046.9811792681287	3.8332504764678106	14.693809215340696	4190131.948277938	1260.6168133670951	-3.421529674248859	11.706865311765505	1589154.7501438097	1497.0312259624925	1169.377407421452	1.138441	21.813234	0.0512661099451079	0.0336804887307572	0.0087129144	0.0836744155	0.1220950173	-0.1244127665	0.0010252696	-0.1726467049	0.1554484707	-0.0906253557	-0.1328660931	0.0404706809	0.0940364135	-0.0070054227	-0.1233202487	-0.0478489385	0.0616299679	-0.0999131427	0.1331380218	0.2020088467	0.2897983139	0.1477635118	0.1021116478	0.0500123407	-0.0215391494	-0.0887284368	0.0245982472	0.2570033786	-0.0447067314	-0.0832165042	-0.0070454659	0.0350470243	-0.0018116287	-0.1424327947	0.0529781906	0.0220923262	-0.0653272388	0.1659971975	-0.1380336466	-0.0854444733	-0.120495966	-0.1070047875	0.0893943113	-0.0371875488	0.1787614948	-0.0512062212	0.1185255163	-0.0059314464	-0.128495775	0.2475574311	0.1146964676	0.1157874506	0.0302838383	0.1632780673	0.1853182232	0.0400346278	0.0852817312	0.0170360423	0.1751729649	-0.1698147277	-0.1196172807	-0.0081586863	-0.0276570586	0.0578441437	0.1042355234	-0.0837013805	0.0042952237	0.0737356234	0.081837418	-0.2079364445	0.0448646107	0.1390204301	0.1681862342	-0.025412762	-0.1120854431	0.0212039075	0.0899576287	0.0621891696	0.1315493974	-0.1166396647	0.0901621419	-0.0474010431	0.0194679883330195	0.0093204309236227	8.687043260202415e-05	0.0003790025697345	0.0214602354246409	0.0001275925964989	0.000460541704481	1.6279870681356323e-08	-0.0503117847216003	-0.0180116753479211	0.0003244204488389	0.0025312756818726	-0.0003829736462959	0.0004759997291634	1.466688137571771e-07	2.265757421636302e-07	-0.0004110245079902	3.054992570001398e-08	1.68941146168586e-07	9.332979602763746e-16	0.0001289214696044	9.794245220000375e-08	1.6620745324958236e-08	9.592723942950015e-15
1278.6474840123303	0.0450299746412383	1634939.3883710625	0.0020276986161905	2040.6785298360653	-6.30264943206339	39.723389863488975	4164368.862133885	1261.652947619953	1.0361342528578916	1.0735741899453812	1591768.1602381158	1497.4539727852768	1154.112773611994	1.138329	21.811081	0.1561293798548798	0.1114453016294775	0.0074194077	-0.1206451378	0.1573325334	0.1155626825	-0.111957827	-0.0064526765	-0.0311467004	-0.1284505142	-0.1071470132	0.0006519959	0.0705700074	-0.1252307381	-0.1999751058	-0.0631778514	0.0055554625	0.015882445	0.0352991627	0.1475847813	0.0628638264	-0.0015268226	0.1043912126	-0.0277714859	-0.0997399955	-0.1318431562	0.0695494847	-0.1113185319	0.0574126146	0.1124629051	0.1632063227	-0.0557512445	0.0603782212	-0.0009465083	-0.025328048	-0.1159165481	-0.107673388	-0.0699265885	-0.1803354293	-0.0264218468	-0.0715548109	0.0433642469	0.0472237491	-0.152296399	0.045100698	-0.0162395898	-0.1815228783	-0.0916349079	-0.0628473762	0.0133097737	0.1221072809	-0.085270718	0.0029605461	0.0363241742	0.1598961336	0.0008845658	0.174101179	-0.0635466011	0.151248179	0.0659498055	-0.1001074335	0.1205389113	-0.1004722781	-0.0542614159	-0.0305926163	-0.0056898874	0.0037096515	0.0686720876	-0.0179270109	0.0537236661	-0.0055733238	-0.1761333173	0.0879732052	0.0691890133	-0.0880516261	0.1120970107	-0.0324724279	-0.1175907054	0.0475318513	0.0190326109	0.0855149763	-0.0580456054	0.0053542839035856	-0.0141137044294339	0.0001991966527214	2.866835612019585e-05	-0.0023882290117569	-0.0238484644363978	5.70363781259734e-06	0.0005687492559741	0.0584528950289779	0.1087646797505782	0.0118297555612458	0.0034167409372687	-0.0001949738571357	0.0001879997891602	3.8014804966372356e-08	3.534392072427965e-08	-0.0004110122021905	1.2305799699987437e-08	1.689310303494845e-07	1.5143270625621086e-16	0.0001289599994139	3.8529809499984666e-08	1.6630681448833087e-08	1.4845462201051081e-15
1282.7222287427142	4.074744730383827	1645376.316110676	16.603544617790767	2040.5965187318864	-0.0820111041789459	0.0067258212086499	4164034.1522606937	1264.4558769833725	2.80292936341948	7.856413016319132	1598848.6648377895	1496.2340423463004	1164.111011505127	1.118651	21.43405	0.0751714530544269	0.0534762958433812	0.1311398147	-0.1432321487	-0.0343846454	-0.0041211846	-0.1885767413	-0.0404182136	0.0373450642	0.0070800266	-0.0706530258	-0.0270392342	0.0277190966	-0.1250400758	-0.2470089951	0.0607484337	-0.0375565609	0.0482850429	-0.0005961234	0.0411376246	0.055086526	-0.0061905927	-0.0200932252	-0.0854313911	0.0460178847	-0.1608861575	-0.1110654651	-0.1269960663	-0.0630195129	0.0400415272	-0.0655271326	-0.1660456123	-0.0374791857	-0.3235099446	0.0912924944	0.0714722988	-0.2212704252	-0.0139451523	-0.0318924471	-0.0667207988	-0.0515046878	0.0888888145	0.0787072793	-0.0840076997	-0.0400184678	-0.0717879501	-0.1978226726	-0.0827859169	0.1164291987	-0.0921879625	0.1211973306	0.117832746	0.110308211	-0.0211881078	-0.0516153745	-2.13277e-05	0.1247669602	-0.0362316168	0.2319623282	0.1011802451	-0.0418677192	-0.0456792784	-0.161401508	0.0106613599	-0.0408874388	0.030147089	0.0131807991	0.0122479737	0.0355296483	0.048073736	0.0320641199	0.1266427499	0.0636915633	-0.071783564	0.0492667786	-0.0719212921	-0.0662481573	0.0370989059	0.0256800204	0.2574092525	0.0807510076	-0.0683731426	0.0065966278363873	0.0012423439328016	1.5434184473691935e-06	4.351549881179979e-05	-0.0029383123424224	-0.0005500833306655	8.633679421631813e-06	3.025916706760498e-07	0.0062795889318181	-0.0521733060971598	0.0027220538691079	3.943323715261239e-05	-0.0006189735077917	-0.000423999650656	3.831282033479616e-07	1.7977570375641005e-07	-0.0004110399605996	-2.775840909999836e-08	1.6895384920972073e-07	7.705292757628716e-16	0.000128873014603	-8.69848108999826e-08	1.6608253892865053e-08	7.566357327305731e-15
1283.116749018472	0.3945202757579409	1646388.5916117327	0.1556462479841217	2046.095705656412	5.499186924525702	30.24105683087445	4186507.636705611	1265.8180129689804	1.3621359856078925	1.8554144432879849	1602295.2419567378	1500.8747471184631	1182.3398051724575	1.156172	22.152971	0.1509868126698893	0.072683735453387	0.1313850166	0.1571551244	-0.0268529923	-0.1656945422	-0.0451016002	0.1157172766	0.2783493687	-0.0445791159	-0.1253112216	-0.1412219509	-0.211183071	-0.0125040522	-0.1958246629	0.1255191953	-0.0257851413	-0.1750317126	-0.0584209877	-0.0811416874	-0.0395300062	-0.0110800988	-0.0907939256	0.0188548788	-0.0494377102	-0.0211595337	-0.0767112246	0.1388830009	-0.1694191432	-0.082197714	-0.1700980377	0.097817232	0.0160936041	0.0850622416	-0.0030823639	0.052522254	-0.077020243	0.0611776864	0.0694141193	-0.2610979428	-0.2709950379	0.0001058452	0.0915881364	0.0381641222	-0.1383285324	0.0059830224	0.028205977	0.1011406649	0.0105036442	-0.0551522884	-0.0283989036	0.1385597395	0.0861685069	-0.0883197852	-0.0735175536	0.0357989566	0.107592636	-0.0941792224	0.2654635296	-0.0453986976	-0.0022518095	-0.20940636	-0.0089153091	0.1755101232	-0.0642199601	-0.2094430926	-0.0136027095	0.0491165901	-0.0873942836	-0.0172250404	0.0178888102	-0.0998371282	0.0211255424	-0.0522388748	0.1223061996	-0.0424536571	0.155602461	-0.0098784432	-0.211631247	-0.0111555038	0.0758767427	-0.0783272495	0.0165749725076551	0.0099783446712677	9.956736237861846e-05	0.0002747297136295	0.0265431235380049	0.0294814358804273	0.0007045374071537	0.0008691550615717	-0.0376608395889803	-0.0439404285207983	0.0019307612585913	0.0014183388385469	0.0001349777088756	0.0007539512166673	1.8218981893306228e-08	5.684424371141019e-07	-0.0008270036106672	-0.0004159636500675	6.839349720565857e-07	1.7302575817756076e-07	-5.294419061001706e-05	-0.000181817205213	2.8030873193498192e-09	3.3057496111472364e-08
1277.6548502313312	-5.4618987871408535	1632401.9163196457	29.832338360970727	2047.7237804782003	1.628074821788232	2.6506276253407832	4193172.681135933	1262.4080952782194	-3.409917690760949	11.627538657764482	1593674.199023982	1501.979619611243	1182.0950066141563	1.280451	24.534231	0.1879186088003122	0.1103241719626357	-0.008891807	0.1266174276	0.1478559897	0.089590383	0.0588160137	0.140309693	0.0920128759	-0.2361690549	-0.089696214	0.0531202612	0.1709131977	0.0200169709	-0.06881233	-0.0798099845	0.0758474522	-0.026831079	-0.0545333833	-0.092188892	0.0930937819	0.2301794971	-0.0884863885	0.125473893	-0.1213196824	-0.0802655962	0.0721160201	0.086736391	-0.0379263887	0.0899775574	0.0019082777	-0.0804724569	-0.0384217064	0.0874635349	-0.07125784	0.0868298253	0.099234458	-0.1383027469	-0.0567809455	-0.0903176458	-0.2389592093	0.0371319318	-0.134719049	-0.2005780059	-0.0866619194	0.0791968069	0.1077234952	0.0481660226	-0.0727897873	0.0441067037	-0.1202437428	-0.0021889305	0.1180867108	0.2843951144	0.0312515429	-0.0924786572	0.206383156	-0.0762456505	0.0914740119	-0.0087840267	0.042417634	0.1276970279	0.1578820444	0.1660593229	-0.1382092629	-0.0882755016	-0.0018062554	-0.0262127177	0.0021051904	0.0303630019	-0.1001746142	-0.0999201221	-0.1124945106	0.0394170549	-0.0153805002	-0.0730901836	0.0333265744	0.0287617368	0.0945203886	-0.151135194	0.0708988393	-0.0878535601	0.0193451560972448	0.0027701835895897	7.67391712003209e-06	0.0003742350644267	-0.0137839350197026	-0.0403270585577075	0.0001899968646273	0.0016262716519167	0.0570047857317206	0.0946656253207009	0.0089615806173593	0.0032495455963193	-0.0002150263806443	-0.0003500040895199	4.62363443729874e-08	1.2250286268065418e-07	-0.0002979806584386	0.0005290229522285	8.87924728035016e-08	2.798652839846635e-07	-0.0001770319755078	-0.0001240877848977	3.13403203521943e-08	1.5397778360838446e-08
1275.7597103437736	-1.8951398875576613	1627562.838536429	3.591555193412066	2036.4038899241505	-11.319890554049834	128.13992215566668	4146940.8028982114	1260.8199952612233	-1.5881000169961226	2.522061663983085	1589667.0604505113	1499.1485482377504	1159.6628960146763	1.170241	22.422537	0.0364563367666495	0.0231667074667338	-0.0355786504	-0.0787097615	-0.017352826	0.1454217663	-0.0041288976	0.1172089807	-0.0894922598	-0.1219848396	-0.0142550124	-0.0335391653	-0.0646855508	0.0267964453	-0.1182278291	-0.1009259237	-0.0167938482	0.0631176126	-0.0585623083	0.0891950583	-0.1325631283	0.1794988095	-0.1290545519	-0.0458694017	-0.0705285575	-0.1224151244	0.0338839817	-0.0092769159	-0.1610536805	0.0618944106	0.0257985727	-0.0292892647	-0.0942450424	-0.0100173755	0.0948784161	0.0056950019	0.0178497999	-0.190341745	-0.0603092604	0.0361442259	-0.0936432253	0.080209398	-0.0037685213	-0.0955835692	-0.1910622519	-0.0708823777	-0.020228904	-0.0216977028	-0.0486443178	0.1817950697	0.0079495234	0.1350850886	0.0079096476	0.0396430286	0.0123882726	0.0826372007	0.19298288	0.0628450838	0.0136153837	0.1414205487	0.0217578224	0.1341620857	0.1057047537	-0.0107388249	-0.157515477	-0.1259142308	0.0025450795	0.0207542921	-0.0843343618	-0.1317444002	-0.04082248	0.041184066	0.0810804481	-0.1210322076	0.0704859427	0.0121671756	-0.0008203452	-0.0717739824	-0.0389865444	0.0009938073	0.0658240966	-0.096900045	0.0141063841733171	-0.0052387719239277	2.744473127093315e-05	0.0001989900744452	-0.0111770261806327	0.0026069088390699	0.0001249259142425	6.795973695220775e-06	0.0619670155000875	0.0049622297683668	2.4623724274066585e-05	0.003839911009988	0.000227970461	0.0004429968416443	5.1970531088552525e-08	1.9624620170682505e-07	-0.0003200208768829	-2.20402184443e-05	1.0241336164090027e-07	4.85771229072462e-10	-0.0001849634401249	-7.931464617100004e-06	3.4211474182837475e-08	6.290813097230932e-11
1275.2933427507576	-0.4663675930160025	1626373.1100644013	0.2174987318155397	2034.867328591061	-1.5365613330893666	2.361020730345371	4140685.044967321	1259.603825301899	-1.2161699593243611	1.4790693699630182	1586601.796715177	1497.983233940495	1150.0553863223236	1.057121	20.255093	0.064095776477322	0.0328461188479431	-0.0458567371	-0.0261768929	-0.163007403	0.0342012192	0.0325353324	0.0124194751	-0.0973912684	-0.1190759906	0.0032501491	-0.1882545405	0.0174751121	-0.0625180146	-0.1163579346	-0.1213192523	0.0309288336	0.1518744856	-0.1728748814	-0.0724347412	-0.0055551654	-0.0817327831	-0.1319589344	-0.1360862799	0.0194314458	0.2126717199	-0.1040508264	0.0991863096	-0.1079803041	0.1746391955	-0.0956752818	0.047627927	0.0329707397	0.0019284401	-0.0198055141	-0.0399557213	-0.005011785	-0.1276123488	-0.0281954836	0.1503864629	-0.0607199569	-0.0107627951	0.1243493622	-0.0284952185	-0.2679187215	0.1715431424	-0.0299657853	-0.1013394012	-0.0692455517	0.0972536757	-0.0534726602	0.1374793514	0.0113176059	-0.0688780138	-0.0194882002	-0.0846765487	0.1435702166	0.1198687612	0.0324009095	0.1127367348	-0.0523337469	-0.0562166541	0.1400775655	-0.02942387	-0.1195112451	0.027066572	-0.0654464459	-0.040620272	0.1743854106	-0.0853245442	0.0358591764	0.2219028036	-0.1212645489	-0.0315081029	0.0420223976	-0.0199388264	0.1173659522	0.1494875262	-0.1094883661	0.0126974244	0.0606594461	-0.1054172954	0.0243472584480457	0.0102408742747286	0.0001048755059107	0.0005927889939359	-0.0001684412866609	0.0110085848939718	2.837246705197949e-08	0.0001211889413677	0.0340452065780709	-0.0279218089220166	0.0007796274134776	0.0011590760909435	0.0001599710715786	-6.79993894214e-05	2.5590743742005565e-08	4.623916961683207e-09	-0.000485009092173	-0.00016498821529	2.352338194904776e-07	2.722111118461237e-08	-0.0001194608771043	6.55025630206e-05	1.4270901158528669e-08	4.2905857622676754e-09
1274.4167403721058	-0.8766023786517962	1624138.0281406632	0.7684317302579872	2032.8217121598907	-2.045616431170401	4.18454658347433	4132364.1134286695	1261.3530264435265	1.749201141627509	3.059704633870981	1591011.4573182436	1495.541729763549	1139.4129790655456	1.051277	20.143129	0.1626223297421207	0.1190928444446372	-0.0854439156	0.0401415326	-0.0623499009	-0.1147439447	0.042321548	-0.1122713534	-0.0659570742	0.0401315446	0.0512104928	-0.2124151076	0.1072427596	-0.0744068729	-0.0481641002	-0.0391476623	0.0671613611	0.1995285447	0.0006619687	-0.1609938868	-0.0649347332	-0.0011598098	0.0889201736	0.0995704533	0.1558880049	0.0218833825	0.0507223166	-0.0692668251	0.0662013696	-0.2403410473	-0.0912095087	0.0699895002	-0.1760786021	-0.0537436148	-0.0364819342	0.0318272598	-0.0404670788	0.0737041293	-0.0662374364	0.143053767	0.044556916	-0.1025818299	0.1425804187	-0.0756047532	-0.1105220856	0.0897024934	0.0553123156	0.1179141304	0.0308513925	0.0560934684	-0.0475261782	-0.0648993984	0.1497256482	-0.1729870112	0.1332088309	0.0856345185	-0.0055971576	0.0634931381	0.0878113973	-0.026076838	-0.211491539	-0.178335447	0.1749191575	-0.1044087547	-0.1564014521	0.0426233514	0.0766400974	0.057197418	0.0275948642	-0.0071573596	-0.0237941302	0.0060430608	0.0567647728	-0.0626915039	0.0344169185	-0.0545089809	0.1405732969	0.1914066778	-0.0308856913	-0.069223521	0.0554119421	-0.1133587932	0.0241607878979124	-0.0001864705501333	3.477126606701596e-08	0.0005837436718479	0.0105824957209961	0.010750937007657	0.0001119892156849	0.0001155826465426	-0.0850712893418546	-0.1191164959199254	0.0141887396002416	0.0072371242702855	-0.0001689735251863	-0.0003289445967649	2.855205221388516e-08	1.0820454774082265e-07	-0.0004110110711801	7.39980209929e-05	1.689301006326132e-07	5.475707110865669e-09	0.000128965030426	0.0002484259075302	1.6631979072779105e-08	6.171543153225316e-08
1277.489056282067	3.072315909961162	1631978.288920446	9.439125050600484	2043.6229743781728	10.80126221828209	116.66726550808816	4176394.86140629	1261.3494757818262	-0.0035506617002738	1.2607198509791583e-05	1591002.5000550875	1496.700483384525	1158.484802389617	0.975754	18.69606	0.091739879633922	0.0564368892022273	-0.041576389	0.0475547305	0.0583517096	-0.1118374497	-0.0266228908	-0.0645756183	0.0465898044	-0.0829917975	-0.0882948276	-0.1269428642	0.0729797763	-0.0455495717	-0.0756906697	-0.022814856	0.0413869532	0.0583355279	0.0910651323	-0.2572249087	0.0051468622	-0.2119263473	-0.0275781726	-0.1014174786	-0.0131384443	-0.0712711203	-0.0179227578	-0.1190238257	0.0251448544	-0.1102043165	0.0158860857	-0.0679576326	-0.0132827737	0.0829508299	0.0367219852	-0.0802737945	-0.0937010373	0.0698105727	-0.0672489771	-0.049868816	-0.0645202832	-0.2061257555	0.0874752546	-0.1288084948	-0.0561652885	-0.064560171	0.1185532543	0.0781768423	0.1324477009	-0.0548133345	0.1326828602	-0.1377643895	0.0977911544	-0.1801340411	0.077719923	-0.0866770263	0.0635410368	0.0182993236	0.1391402674	-0.1478084908	-0.0897811528	-0.1057029573	0.1249770537	-0.1084008199	-0.0781100774	-0.0732128227	0.1537159643	-0.0915411931	0.0249344133	0.0536842784	0.064086381	0.141816584	0.0744273834	-0.0969367025	-0.0046311226	-0.0723410162	0.057561321	-0.0482710149	-0.0323027541	0.065749686	0.0500887521	-0.1206811645	0.0242730698137592	0.0001122819158467	1.260722862622787e-08	0.0005891819181836	-0.0148584713809327	-0.0254409671019288	0.0002207741717779	0.0006472428070814	-0.0358642778618332	0.0492070114800213	0.0024213299787949	0.0012862464265507	0.0001700266505531	0.0003390001757394	2.8909061898305983e-08	1.1492111915134412e-07	-0.0004109889115637	2.2159616399979563e-08	1.689118854283148e-07	4.910485989942432e-16	0.0001295350777927	5.700473667000021e-07	1.6779336378760843e-08	3.249540002816067e-13
1279.5948320590894	2.1057757770224725	1637362.9342323293	4.434291623094598	2042.3871939171293	-1.2357804610435323	1.5271533478969654	4171345.449876685	1263.1405936722206	1.7911178903943892	3.208103297290847	1595524.15938261	1503.2674630035613	1178.3755965053444	1.091512	20.914057	0.099630765238006	0.0585170720642863	-0.0025507282	0.0549109133	0.1834198575	0.0392549659	0.0017181928	-0.0839015613	0.0326360107	0.0772886735	-0.219284942	0.0927839313	-0.0050734212	-0.1227099379	-0.115454422	-0.0700357816	-0.1587827022	-0.2046930407	0.019371874	-0.1044800553	-0.0800425715	0.1464414756	0.0187556167	0.0609323491	-0.0251194061	0.084657104	0.0684726745	-0.1428282634	0.1301149212	-0.1189413796	-0.008911365	0.1997189595	0.1182840647	-0.0995182198	0.0722945096	0.0754241411	0.0448800552	0.1317556128	-0.1935102264	-0.2202099245	0.0433303676	0.1177515318	0.0041874844	0.0364509961	-0.2012455043	0.2387431151	-0.0009514576	0.0354129477	-0.0627280421	0.0021927259	0.0664474913	-0.0353042244	-0.0775791759	-0.0500742896	0.1555354104	0.0447754351	0.0918398046	-0.1937974082	0.1558678963	-0.0785554572	0.0654460304	0.071828796	0.1590865064	-0.0827983737	0.0320122945	0.0513414556	0.1119204094	-0.2239820972	0.0845480475	0.0300427344	-0.0615187571	-0.0677041279	-0.2131552895	0.0664389649	-0.0239045687	0.0026021629	-0.0041695985	0.070759013	-0.1103529514	-0.0216088257	0.0446971468	-0.1273444172	0.0242324847820327	-4.058503172649913e-05	1.647144800240941e-09	0.0005872133187114	-0.0313570519934245	-0.0164985806124918	0.0009832647097183	0.0002722031622268	0.0047565244759795	0.0406208023378127	0.0016500495825676	2.2624525090592063e-05	-0.0004669296780481	-0.0006369563286012	2.1802332424210238e-07	4.057133645451199e-07	-0.0004110796237652	-9.071220149998528e-08	1.6898645707493837e-07	8.22870350097393e-15	0.0003419039821095	0.0002123689043168	1.1689833298233332e-07	4.5100551520718163e-08
1277.619221706095	-1.9756103529944085	1632310.875672888	3.9030362668586913	2039.854175637944	-2.533018279185171	6.416181602686206	4161005.057867556	1263.0653418256825	-0.0752518465380944	0.0056628404073929	1595334.057721228	1499.0153420583465	1154.1399696954406	1.154325	22.117579	0.0764148922017462	0.0407154903388628	0.0106467917	-0.0978869978	0.0091356974	0.1343062056	-0.1090769294	0.1912093084	0.0478453031	-0.1222216844	-0.0447072201	-0.0227452536	-0.031935222	-0.1110967626	-0.1128693892	-0.0582190388	-0.1983243766	-0.1311741799	-0.1163964322	-0.0954400322	-0.0462794519	0.0531881745	-0.0381222204	-0.0743218	-0.0307749891	0.1024746379	-0.0574095965	-0.0326954054	0.1261000186	-0.0694665749	0.2042899082	-0.2095549227	0.0623996665	-0.0257132471	0.0128475034	-0.1062895679	-0.0369702138	-0.1933520878	0.0161405079	-0.1560292234	-0.0360182545	0.1173823459	0.0348235357	-0.0377895088	-0.0747149714	-0.0101348326	0.0278281717	-0.0798746525	0.1196878655	0.051490544	0.0673122818	-0.1657473628	-0.2172154382	0.0568248953	0.102981922	0.0337555111	0.1149612385	-0.0620449574	0.0240770691	0.1445684371	0.1218644535	0.0495795108	0.0396319481	-0.1405206507	0.0737538878	-0.0385140388	0.1316802831	-0.2276590485	-0.0925981545	0.0245163869	0.1330664113	-0.0032089654	-0.0024956459	-0.1213900041	0.0073517797	0.0777920286	0.0738731398	-0.0432091532	-0.0486885917	-0.0991027843	0.0392444906	-0.1333121588	0.0242671397357412	3.465495370849961e-05	1.2009658165382506e-09	0.0005888940709539	-0.0394841509025098	-0.0081270989090853	0.0015589981724921	6.604973667805546e-05	0.040469174159142	0.0357126496831625	0.0012753933473922	0.0016377540571229	-9.09709866307008e-05	0.0003759586914173	8.275720408563143e-09	1.413449376522832e-07	-0.0004680055745005	-5.692595073529999e-05	2.1902921776354307e-07	3.2405638671178007e-09	0.0001239788511464	-0.0002179251309631	1.5370755531581212e-08	4.7491362705284294e-08
