global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
1276.768236881178	-2.494691135373841	1630137.1307086716	6.223483860912826	2050.5331307644315	7.941307305230566	63.06436171610836	4204686.120362581	1256.887380088248	-0.8650819731922184	0.748366820342142	1579765.8862251	1505.4589709140744	1181.7812272331587	1.15805	21.306736	0.0318798546159094	0.0168742895808214	0.0915002897	-0.0837219257	-0.1890397391	0.0567932112	-0.018955329	0.0814494967	-0.1163381146	0.1542386426	-0.0356345763	0.108466109	0.0026710313	-0.0332147518	-0.1413250213	0.0260884095	0.0662708264	0.028828164	-0.1598828741	0.1016705943	0.1626156388	-0.0609318616	-0.1281041396	0.056505035	0.0940807997	0.0091199532	-0.2011599481	0.0227741337	0.1072467922	0.0781462429	0.0485643914	0.0239953515	0.0156636861	0.2596211542	0.0566092398	0.0302804067	0.0505538951	-0.1170622866	0.0599410395	-0.1133154288	0.1296286721	-0.011484673	-0.0361981074	-0.1888652185	0.0693736545	0.0170935204	0.1293633512	0.029397448	-0.130809841	0.1056634488	0.0784395017	0.0592775814	-0.2155163808	0.0525010953	0.0356770982	0.0113830811	-0.0722390626	-0.0062775899	-0.017738152	0.0278851079	-0.0374001431	0.094548602	-0.0488920349	-0.0356995539	0.0347893511	0.0911643651	-0.199793669	-0.0698836416	0.0099365218	0.0145914234	0.009038665	-0.0605114397	-0.0220335195	0.1493463673	-0.0650165906	0.017571763	0.1825477661	-0.0832912616	-0.0023704428	-0.1228077498	0.0598731427	-0.159186855	0.1040996841	-0.0692802033	-0.1121620406	-0.1499041132	-0.088166778	-0.0278259517	-0.1832913223	0.1033401944	-0.0141533203	-0.0010467374634828	-2.1023116104900005e-05	4.41971410760106e-10	1.095659317458406e-06	0.0435837988704861	-0.0010696313120491	0.0018995475239829	1.144111143715886e-06	0.0107217790500158	-0.0063181337688007	3.991881432045976e-05	0.0001149565459973	0.0008350009150081	-0.0002489963399872	6.972265280643643e-07	6.199917732702128e-08	0.0001049896821077	0.0002045227198446	1.10228333490759e-08	4.1829542932636695e-08	-2.504383872640493e-05	3.5902268547285954e-05	6.271938581541794e-10	1.2889728868414383e-09	0.0
1275.412466874826	-1.3557700063520317	1626676.9606597289	1.8381123101237875	2045.133314921061	-5.399815843370561	29.15801114231573	4182570.275800008	1252.1963802430687	-4.690999845179249	22.005479547471737	1567995.774693844	1504.1878816387564	1190.7314201188135	1.189019	21.876518	0.1046027082079858	0.0543595685094855	0.0290591278	0.0746145038	0.0636981435	0.0932868303	0.0724275591	0.0311894676	0.0649064057	-0.1218646244	-0.0271134421	0.0091866915	0.1082904203	0.0158976237	-0.2205528372	0.1206387109	0.046122069	-0.0512755743	-0.0821115284	-0.1295569683	0.185755339	-0.100347201	-0.0785155192	0.0681154584	-0.1218503077	0.0270805574	0.2009468241	-0.0641647123	-0.0679054864	0.0769199162	0.1083921366	0.0602172093	0.1286051084	0.1032220485	0.0190899877	-0.0274414243	0.2191819176	0.1786731699	-0.1172257256	-0.0839715534	-0.1404394379	0.0001977471	-0.0299515668	0.130734709	-0.0631304627	0.0194466646	0.0944329355	0.0084978819	-0.0676128831	0.1869143243	0.126435727	0.0278495238	-0.191918758	0.1921828098	-0.1259914546	-0.1877051744	-0.0568483929	-0.0164914793	0.0488967558	0.0086510744	-0.0295576901	-0.0298430239	0.0395682031	-0.1059522051	0.1855872165	0.1735973919	-0.0327879269	0.0482933308	-0.0800588307	-0.1266411304	0.0137006335	-0.0377642834	-0.0600282333	0.0354322467	-0.0004806011	0.0367382534	0.0670004842	0.0445058416	-0.0435713059	0.1559561714	0.3380972063	-0.067176468	-0.009284445	0.1188909031	-0.1763538286	-0.0714268644	0.03701134	-0.1927147452	-0.1222134314	0.0990808418	-0.0253948054	-0.0069612345916567	-0.0059144971281739	3.498127627917732e-05	4.845878704007783e-05	0.0155108369066709	-0.0280729619638152	0.0002405860615453	0.0007880911934218	0.0330351345279638	0.022313355477948	0.0004978858326852	0.0010913201132806	9.600008769376024e-05	-0.0007390008273143	9.216016837209656e-09	5.461222227712785e-07	-8.599941456632898e-05	-0.000190989096674	7.395899305751317e-09	3.647683504836159e-08	1.1004110046200286e-05	3.6047948772605215e-05	1.2109043790888608e-10	1.2994546107123698e-09	0.0
1271.4182503407724	-3.994216534053521	1616504.367299591	15.953765720906524	2030.714366115994	-14.418948805066975	207.90608464314235	4123800.836749883	1252.015611602039	-0.1807686410297719	0.0326773015797505	1567543.0916952277	1498.8075298451463	1145.1807034683986	1.304922	24.008999	0.0555442328218474	0.0371779124346169	-0.1294245413	-0.1430033552	-0.0627983051	-0.2040212528	0.1001139212	0.0056376304	0.02184907	-0.1829260097	-0.2069484561	0.1552763987	-0.2927677026	0.1950283719	-0.2083374634	-0.0289715625	-0.1673090706	0.0626562226	-0.2006802969	-0.1682496845	0.1450563254	0.1275558411	-0.152686106	0.0449099799	0.0736588211	0.0208024162	0.0097635922	0.0940202773	0.1475020567	0.0537226332	-0.0932920013	-0.0658882479	-0.0678476922	-0.0864394079	-0.1309172567	0.0666166211	0.1149820685	-0.1845642132	0.104198284	0.1261902163	0.134148696	0.0171166855	0.0883231475	0.0595523126	-0.186797759	0.1246384442	0.2804955667	-0.0938563932	-0.2450894914	0.0006132989	-0.0811096671	0.0601624471	0.1111506663	-0.1573934658	-0.0015153678	0.0658177571	-0.0733503912	0.0245398319	-0.028430163	-0.0798716432	-0.0654581284	0.0262637228	0.061045336	-0.0093423107	0.0164212665	0.1444358274	-0.1234997551	-0.1559378126	-0.0575244594	0.0343245115	-0.0199084425	-0.0417847929	-0.0438498588	-0.0867471596	0.1387155059	-0.1418655493	-0.0950572195	-0.1163556061	0.0969247881	-0.1927094735	0.1047278205	0.2016471926	0.1070286641	-0.1396996255	0.0314336774	-0.051581029	0.1378985669	0.0424038858	0.0181441684	0.0946861568	-0.0364975928	-0.0009844010604922	0.0059768335311645	3.572253905925231e-05	9.69045447898168e-07	0.0130210446790499	-0.0024897922276209	0.0001695476045338	6.199065336721939e-06	0.0452133616132073	0.0121782270852435	0.0001483092149397	0.0020442480683666	-0.0005399966360215	-0.0006359967237152	2.915963669145363e-07	4.0449183257654506e-07	-9.001872758207519e-05	-4.019313015746207e-06	8.103371315495865e-09	1.6154877118546864e-11	6.89756728715623e-05	5.797156282536201e-05	4.757643448084775e-09	3.3607020964148942e-09	0.0
1281.632345467105	10.214095126332722	1642581.468947513	104.32773924977388	2039.960862291124	9.246496175130003	85.49769151669382	4161440.3196795457	1257.7085173071885	5.692905705149542	32.4091753677242	1581830.7145070464	1503.8336016913315	1168.310462739311	1.510989	27.800386	0.0128923633816994	0.0084453833604261	0.1892149113	0.1678267603	0.0468580208	-0.2165159731	0.1432050153	-0.3856182124	-0.0081761866	0.017959145	0.0004622574	0.0940994184	0.151914222	0.3251764154	0.0767910918	0.2683640826	-0.1591291071	-0.2799960367	-0.1137620724	0.1227166991	-0.1050348346	0.0314946419	-0.3121067003	0.1233090492	0.1685176035	0.1541166225	0.1614505744	-0.0320751317	-0.1046036695	-0.0840298503	-0.0161809714	0.0131627982	0.1374657378	-0.1569044253	-0.0051624963	-0.0316794733	-0.0305675056	-0.115822307	0.0007471769	-0.1380890469	-0.091774122	0.0103378195	0.3308396499	0.0125323232	0.0090469787	-0.2012870716	0.1225208709	0.1626479894	0.0370805707	0.2142206016	-0.0202959323	-0.121748941	0.1544718904	-0.0994984385	-0.0404798256	0.0333252023	0.0319197929	-0.1317753328	-0.2114886421	0.1773654717	0.0657430035	0.1439025978	0.118123286	-0.036164968	-0.148086826	0.1376459296	-0.1168773887	0.0592865883	-0.0178980322	-0.1456750088	0.0398918843	0.120115811	0.225723413	0.03823685	0.1774038951	-0.1088641549	-0.0720637628	-0.1614385341	0.0739277448	0.0861418118	0.0003360968	0.1163695657	-0.0224308139	-0.0242172157	-0.1422644226	0.0348079412	0.3177723838	-0.1224744841	0.0785083294	0.0901621419	-0.0474010431	-0.001008984043878	-2.458298338580008e-05	6.043230721465228e-10	1.018048800800402e-06	0.0130131823986516	-7.862280398300905e-06	0.0001693429161405	6.181545306150665e-11	0.0439047022051397	-0.0013086594080675	1.7125894463238342e-06	0.0019276228757219	-0.0005019964316837	3.800020433779999e-05	2.520004174231677e-07	1.444015529714553e-09	-0.0002420072957494	-0.0001519885681673	5.856753119593755e-08	2.3100524853553543e-08	2.7939271179732063e-05	-4.103640169183024e-05	7.806028740546067e-10	1.6839862638132472e-09	1.0
1281.118350343854	-0.5139951232511066	1641264.227587758	0.2641909867259203	2043.24981628418	3.288953993056112	10.81721836843974	4174869.8117453353	1259.4597478727014	1.7512305655129694	3.0668084935868745	1586238.8565115689	1506.381462842436	1192.191256608451	1.350291	24.843733	0.1539935639378027	0.0993806045539829	0.2443114605	-0.0811111841	0.1817642543	0.1134082932	0.1379240229	-0.0965137048	-0.1719902219	0.0170229301	-0.1726705547	-0.2229032608	-0.0927009006	0.1122752601	-0.0925546437	-0.1294652902	0.1758383585	0.2282035597	-0.047002922	0.2653362522	0.0806926466	-0.1089273234	-0.1087381406	-0.0338160352	-0.1157268825	-0.1364520741	-0.0525400608	-0.1034689321	0.0672453003	0.2355450915	0.2126456952	-0.0211902387	0.0452822985	0.0175970303	-0.0958128115	-0.0034634391	-0.0492824177	-0.0009147257	0.1442012449	0.0780860141	-0.0364766468	-0.0603619902	0.0785955034	-0.0265096071	0.2081029381	-0.2291851852	0.0883279808	-0.1092782403	-0.0270086806	0.1290121467	-0.067105053	0.1601856117	-0.0910843995	0.0787415074	0.0603379569	0.0256431589	-0.1342745913	0.2127894314	-0.1522304876	-0.1373587441	-0.1263722199	0.065618973	-0.1539617924	-0.0597815844	0.1268956512	0.0984753136	-0.0934486962	0.1747039857	-0.1585941611	-0.0860476257	0.0099208575	-0.0638335321	0.2875378088	0.1282840864	-0.0740209215	0.1292100022	0.0261269901	-0.0798300645	-0.0186166122	-0.0409124584	-0.1476407407	-0.0409618736	0.2784283082	-0.1095657714	0.0347925983	0.04363299	0.0087118887	0.1503086458	0.1336342733	0.0855149763	-0.0580456054	-0.0009704181744325	3.856586944550003e-05	1.487326286087353e-09	9.41711433268906e-07	0.0475967782962101	0.0345835958975584	0.0022654533041785	0.0011960251052056	-0.0397127798673864	-0.0836174820725261	0.0069918833081492	0.0015771048847954	0.0001220025749769	0.0006239990066606	1.4884628300994104e-08	3.8937476031341554e-07	-0.0001559981653509	8.600913039849998e-05	2.433542759284674e-08	7.397570511906173e-09	3.30095360860845e-05	5.070264906352439e-06	1.0896294726185147e-09	2.5707586220589107e-11	0.0
1275.1926382911115	-5.925712052742483	1626116.2647518455	35.11406333201753	2054.0248453097875	10.77502902560741	116.10125050268216	4219018.065149896	1256.7099067874071	-2.7498410852942925	7.561625994372492	1579319.7898176135	1509.22624008317	1189.7219224554408	1.331162	24.491795	0.1231779917993812	0.0755928122258327	0.005177554	-0.1576449657	-0.1170001713	0.1076080971	-0.0905961323	0.1996190855	-0.1649571708	0.1250664171	0.0076881068	0.1393882108	0.1036889836	0.1319937919	0.024822082	0.1710466667	0.0155187779	-0.1131214351	0.0368691789	0.1823066553	0.1995713989	-0.0491391447	-0.0437868417	0.0973974112	-0.0311043193	-0.0684148182	-0.037883153	0.0884878188	0.068066127	0.0946386028	0.1391515927	-0.2121944978	0.1946804276	-0.0379311491	-0.1536630722	-0.1285047775	0.0641517706	0.101538997	-0.0843064606	0.2095203869	-0.0445532478	-0.2051846938	-0.1629632104	-0.130119407	0.1329837208	-0.0191111216	0.079562948	-0.0923334575	-0.0864543491	0.1070693485	0.1175324656	-0.0942041404	0.0001144857	-0.1422157334	-0.164450631	0.1834364555	-0.0011119956	-0.1109613214	-0.1905798901	0.0240602072	0.1860638145	-0.0286136631	-0.0603984015	-0.0143512257	0.0493243922	0.1062585603	-0.0792925338	-0.1126585518	-0.1497078926	0.1019312084	0.0161843496	-0.118113304	0.0386940658	0.0439428271	-0.2210525338	-0.0485375004	0.0156488323	0.0102040644	0.1066534559	0.0442247471	0.0272910835	-0.2282300837	0.1176569119	-0.0652191525	-0.0989997141	-0.0312377795	-0.0269517599	-0.2385302206	0.0413193536	0.0807510076	-0.0683731426	0.0147348412939152	0.0157052594683477	0.0002466551749681	0.0002171155479568	0.0331672065465369	-0.0144295717496732	0.0011000635901006	0.0002082125408789	0.0334283376542288	0.0731411175216152	0.0053496230723107	0.0011174537583251	0.0003840062253431	0.0002620036503662	1.4746078110225572e-07	6.8645912805214e-08	-0.0002789913232152	-0.0001229931578643	7.78361584293682e-08	1.512731688143262e-08	4.605358905048781e-05	1.3044052964403307e-05	2.1209330644312107e-09	1.7014731773815876e-10	0.0
1271.2932527241423	-3.8993855669691584	1616186.53442193	15.205207799887384	2048.128473171658	-5.896372138129664	34.76720439131178	4194830.242616466	1254.3114610997643	-2.398445687642834	5.752541716572507	1573297.2414462254	1507.4256798320666	1178.5943814044444	1.151706	21.190006	0.0613327091361104	0.0307567982230588	-0.1021174951	0.0766998439	-0.1169153253	0.1052393365	-0.1542963453	0.1041561799	-0.1160493262	-0.1397845143	0.1325868992	0.0998842324	0.1681244093	0.0283134877	-0.0378247825	-0.1004885879	0.0012855337	-0.0187137314	-0.0381016407	-0.0966770527	0.1391528075	-0.0310382791	-0.088688805	-0.1032262308	-0.0924043241	-0.1099283792	-0.0332425762	0.0603059904	-0.2212824566	-0.009483545	0.2976175356	0.0438362813	0.0584082064	0.1445554911	-0.0660894212	0.0103692746	-0.1615582849	0.0093461917	-0.1958330626	0.0298858905	0.0833371793	-0.0611519624	-0.1494537323	0.0256883005	0.0643596814	0.1488085244	0.121549807	0.1446708083	-0.0181360027	0.0925260317	0.1363421259	0.1161106358	0.0523373518	0.0898131787	-0.0068798176	-0.0540635211	-0.0008428133	0.090304374	-0.0097126375	0.1403688994	0.0620494749	0.0162223939	0.0897344804	-0.1788896783	0.2859429643	0.0849479843	0.0027056097	-0.1262705946	0.0411580177	-0.0630400827	0.1156741245	-0.1606191661	-0.0391657324	0.0506334904	-0.1714092771	0.0126516289	-0.0904001072	-0.0265951838	-0.0684462171	-0.0311189027	0.0566757101	0.0383180434	0.2801048431	0.1389195354	0.1036469421	0.0567667161	0.2595008681	-0.0340520627	-0.0366409002	0.0758767427	-0.0783272495	0.0098471861858939	-0.0048876551080213	2.3889172454966704e-05	9.696707577965966e-05	0.0107680106011827	-0.0223991959453541	0.0001159500523071	0.0005017239789983	0.0411718034050352	0.0077434657508064	5.996126183391174e-05	0.0016951173956228	4.200166825311089e-05	-0.0003420045570899	1.7641401360443827e-09	1.1696711707031965e-07	-0.0001109992769015	0.0001679920463137	1.2320839472655872e-08	2.822132762466433e-08	3.0002345815606574e-05	-1.6051243234881237e-05	9.001407544392452e-10	2.576424093853207e-10	0.0
1268.9401528168655	-2.353099907276828	1610209.11143089	5.537079173626218	2038.39946214464	-9.729011027017805	94.65365556383404	4155072.3672715575	1249.9709351702434	-4.340525929520936	18.840165344843587	1562427.3387703728	1503.0432969445787	1175.9888522108315	1.187895	21.855843	0.0431918915463394	0.0270365196757844	-0.0783876267	-0.0012881081	0.110944599	0.1824322156	0.1907309269	0.0733206105	0.0100763363	-0.2460353779	0.0429789239	-0.0283780198	-0.0211016551	0.1077001869	0.0859846133	-0.0624357179	0.0636688443	0.0136134357	-0.1518239202	-0.2523421767	0.1443038193	-0.1417764799	-0.1032564664	0.0955876926	-0.0783737184	-0.0736947275	0.1348071725	0.1078274863	-0.0528423039	-0.0153830933	-0.0124516888	0.0509866788	-0.0637368815	-0.0162375334	0.0008486068	-0.0903470053	-0.0288172995	-0.110166305	-0.0028889395	-0.0444973344	0.0080558278	0.0463604541	-0.06955453	0.180259708	-0.0859084739	0.1260317072	0.1861442342	-0.0448650715	0.0792456159	0.1004325936	-0.0990480402	0.090180728	-0.0279498105	0.0672772027	-0.0013635913	0.0018761042	0.0324644877	-0.1719374741	-0.029935531	0.116642534	0.0653736256	0.1568791129	-0.0765480377	-0.0391215252	0.0519704722	0.1241856894	0.114298856	-0.0270440114	-0.165750509	-0.1034118342	0.0053880542	-0.1335238843	-0.052116251	0.0986535271	-0.1315610139	-0.0690754965	-0.2232553346	-0.192970537	0.1160528995	-0.0303551215	-0.2123494489	-0.199121144	-0.1939417311	0.1238983018	0.1589582835	0.1113708005	0.064900692	-0.0613823857	-0.3175906663	0.0708988393	-0.0878535601	0.0067754069803243	-0.0030717792055695	9.435827487769802e-06	4.5906139749027255e-05	0.0107360658513755	-3.194474980719973e-05	0.000115263109965	1.0204670402445871e-09	0.0653091068460582	0.024137303441023	0.000582609417404	0.0042652794370298	-7.300877942901957e-05	-0.0001150104476821	5.33028187371523e-09	1.3227403076044068e-08	-0.0001949966493188	-8.399737241729999e-05	3.802369324555906e-08	7.055558573010589e-09	-9.000711708375572e-05	-0.0001200094628993	8.101281125728911e-09	1.4402271185393412e-08	0.0
1268.2397662347748	-0.7003865820906867	1608432.1046592365	0.4905413643726742	2032.862123277452	-5.537338867188055	30.66212173007149	4132528.41225611	1250.7464534480398	0.7755182777964365	0.6014285991963508	1564366.6908128497	1499.412182303714	1135.2860922254104	1.34323	24.713831	0.0853636712966273	0.0478107385247201	-0.2313735224	-0.0642283973	-0.0473135935	-0.2281544243	0.1281161224	0.0192546362	0.1890190593	-0.2178061124	-0.1583880015	0.1878403081	-0.168279348	0.0206781963	-0.0165082498	-0.0774947762	-0.0485130825	0.0155390281	-0.0537606393	-0.2833845386	-0.0033600902	0.1198289993	-0.112750065	0.020426421	0.0247805658	-0.1945066621	-0.0653769514	-0.0494113147	0.1545759626	0.0107357958	0.0687797947	-0.0475970373	-0.0701273039	-0.1300555088	-0.110782423	-0.0813414149	-0.2162750165	0.0836702797	-0.0201683048	0.086743205	-0.044070214	0.0105126584	0.0406418332	0.0745581128	-0.3563269402	0.1814073619	0.158018933	-0.0455173977	-0.0464693757	-0.0246934937	-0.0737142009	0.0479906391	0.0526901746	0.0948203007	0.0631563223	0.076321771	-0.0073699613	0.0685930701	-0.105121255	-0.0775307035	-0.1137182578	-0.0697039753	0.056530814	-0.0427571998	0.0410617789	0.0727943883	-0.0178441327	-0.2119748956	-0.1369190861	0.0742028137	0.0285882214	-0.0670042557	-0.0726951672	-0.1011473162	0.1247562835	-0.1893744107	-0.210583799	-0.1437020935	-0.0176847857	0.0089847604	0.0423266714	0.0021865734	0.0870643718	-0.0013232399	0.0628815028	0.176919928	-0.0288340437	-0.0396223233	0.0520657833	0.0658240966	-0.096900045	0.0178441875236075	0.0110687805432831	0.0001225179027153	0.0003184150283776	-0.0268026288426312	-0.0375386946940067	0.0007183809128758	0.0014091535993298	0.0653191430011759	1.0036155117701395e-05	1.0072440954656389e-10	0.004266590442408	-0.0006439976300041	-0.000570988850575	4.147329474508977e-07	3.260282674810516e-07	-0.0002530053260312	-5.800867671240003e-05	6.401169500015384e-08	3.3650065739237407e-09	1.59185537131596e-05	0.0001059256707969	2.5340035231874725e-10	1.1220247733776478e-08	0.0
1276.3996389909605	8.159872756185678	1629196.0384162543	66.58352339714125	2037.919223293728	5.057100016276081	25.57426057461954	4153114.760670112	1254.79047337974	4.044019931700177	16.354097207988303	1574499.132084552	1501.436005468455	1150.9281361998906	1.328034	24.434237	0.0585473559520426	0.0298573165505516	0.0298071244	0.2227578356	-0.0446586279	-0.1309216445	0.058678115	-0.2410910334	-0.0476430365	-0.09729915	0.0292801352	0.1425638767	0.0814147971	0.1816934226	0.0946057278	-0.1447155076	-0.1576216565	-0.0102388176	-0.1028244621	-0.0256547067	-0.20930418	0.0850733668	-0.0569730458	0.1306298723	-0.0436279265	-0.177801789	-0.1775638535	-0.1060637981	-0.050860612	-0.1583557725	0.1374392353	-0.1871435768	-0.0577599058	0.0121231051	-0.1338975328	0.0414161761	-0.0047598041	0.0981187334	0.0370244204	-0.0287913683	-0.0493727308	0.1211945308	0.2575134472	0.0714963916	-0.046720411	0.0200819607	0.0816133183	0.1288743175	0.018565184	0.0187014774	0.0637788069	0.0206224753	0.2727042495	0.1108516645	0.0160754401	0.0929085852	0.0666272233	0.1815924297	-0.0762196824	-0.035720448	0.1884952146	-0.1691117647	-0.1072008946	0.0307387837	-0.0575152641	0.1212304518	-0.0259420498	-0.0766743689	0.0190533485	-0.1532222408	0.1472568758	0.0923680852	0.0221130083	-0.0287428048	0.1174086857	-0.1602491817	-0.2468813827	0.0953646225	0.0114267463	0.1898166114	-0.0403645653	-0.0071814458	-0.0059878441	0.0419939707	0.0838148952	-0.0056396748	-0.0709791776	-0.0938161162	-0.1207333886	0.0606594461	-0.1054172954	0.0178263203245734	-1.78671990340995e-05	3.1923680132412616e-10	0.0003177776963142	-0.0234574933787428	0.0033451354638883	0.0005502539956137	1.1189931271763854e-05	0.0519859926035337	-0.0133331503976422	0.0001777728995261	0.0027025434269746	-0.0011080445333049	-0.0004640469033007	1.2277626877868737e-06	2.1533952846306198e-07	-0.0003628631760825	-0.0001098578500512	1.316696845566794e-07	1.2068747217893906e-08	-0.0002472007507643	-0.0002631193044774	6.110821117843357e-08	6.92317683887021e-08	0.0
1279.1168163251564	2.717177334195867	1636139.829805804	7.383052665467757	2046.422504475912	8.503281182184082	72.30579086328592	4187845.066825464	1257.2265492881218	2.436075908381781	5.9344658313981205	1580618.596234918	1508.6834879065568	1202.677679255279	1.250593	23.009422	0.0839226382190644	0.035313645615653	0.1378536762	-0.0499144237	0.0354858183	0.0988030939	0.1947344853	-0.0199305794	-0.0624504729	0.0043134086	-0.1765162783	-0.0501794351	0.1117230065	0.228314843	0.0185221582	-0.2036116645	0.0221583332	0.0847643426	0.0222234786	0.0966709585	0.0843141078	-0.0643563673	-0.0234453983	0.0036570267	-0.0228988954	-0.3627716999	0.0777697232	-0.2588993828	0.011587137	-0.0811411635	-0.0984789418	-0.0184342578	0.0533219142	-0.0092738233	0.15516702	0.2600756604	-0.0367655843	-0.0267321366	-0.0012715042	-0.0707013215	0.035714537	0.0640744511	-0.0344135628	-0.012019083	0.031124639	-0.1868628311	0.1099445532	-0.0027238265	-0.0116735529	0.1242588783	0.096749389	0.1347036487	0.1224767768	0.1619182548	0.2284428421	0.0251338754	0.0840875346	0.163109571	0.0122312961	-0.0702405219	0.1017682519	-0.0818380367	0.1195731383	0.0020507153	0.0102397637	0.080038723	-0.0708066539	-0.0188868312	-0.1968210223	-0.0212722161	0.0917069043	0.0832135239	0.071662056	0.1943430495	0.045210424	0.1068416715	-0.2373083503	0.1536425744	-0.1912392049	0.2193510322	0.0745882971	-0.0210096674	0.0105368921	0.3352954958	-0.058596821	-0.0794299434	-0.2696537116	0.1434416247	0.1995112067	0.0554119421	-0.1133587932	0.0074585578881851	-0.0103677624363883	0.0001074904979373	5.5630085771408186e-05	-0.0355449934338878	-0.0120875000551449	0.0012634465582151	0.0001461076575831	0.0252413672712492	-0.0267446253322844	0.0007152749841642	0.000637126621722	-0.001389995528157	-0.0002819509948521	1.932087568296457e-06	7.949636349808893e-08	-0.0005040167568133	-0.0001411535807308	2.540328911485972e-07	1.992433335312648e-08	2.414968155773256e-05	0.000271350432322	5.83207119339888e-10	7.363105712135397e-08	0.0
1271.585727099725	-7.531089225431288	1616930.2613637366	56.717304921407234	2044.8043547905816	-1.6181496853305362	2.6184084041353133	4181224.849370527	1254.0258074504573	-3.200741837664509	10.24474831137598	1572580.7257517714	1504.402753970174	1174.3558750190507	1.269389	23.355234	0.0639708406293331	0.0415173916078647	-0.1465366939	-0.1325964958	-0.0623963313	0.0201823709	0.0583271875	0.1765064614	-0.0418407198	-0.0811228359	-0.105290286	0.1653596418	-0.1172226451	0.0326140721	-0.0588354527	0.0004135603	0.070565031	0.1312961244	-0.0338645155	-0.1066003218	0.1172378464	-0.0261818594	0.1326178311	0.151920869	-0.1525313991	-0.0544238544	-0.0643711537	0.1602456671	-0.028718218	-0.0606414034	-0.0521519368	0.0139087429	0.0502820503	0.036632027	0.0034435399	0.2247958994	-0.0941652187	-0.1390133906	0.0583191678	-0.0884107799	-0.0465107038	0.0935239805	-0.0960408254	-0.0193998463	-0.0160441901	0.1476919808	0.142597671	-0.1516610557	-0.0783057551	-0.0663727027	-0.0464610073	-0.0244594011	0.0940146977	0.0160134227	0.0112063104	0.1156389826	0.0371502376	0.0379980295	0.0585538021	-0.1267232987	0.1315109902	-0.0142213752	-0.1907530344	-0.1129286302	-0.1647405974	0.088119195	-0.0304443304	-0.1983135703	-0.1219941573	0.0546218999	0.0537660552	-0.0276007225	-0.179886966	0.066094955	-0.0178014758	-0.0750221883	-0.0778590109	0.0157661027	0.2275231385	0.0110567606	-0.0027319285	-0.0448166114	-0.007835189	-0.1506570327	-0.0372050503	-0.0201796911	-0.0881351048	0.1987720229	0.1257370329	0.0500887521	-0.1206811645	0.0178296716763526	0.0103711137881675	0.0001075600012071	0.0003178971920865	-0.0354663309351224	7.866249876539722e-05	0.0012578606299996	6.187788712016119e-09	0.0653597901692961	0.0401184228980469	0.0016094878558265	0.0042719021709744	-0.0011399931850693	0.0002500023430877	1.2995844620044471e-06	6.250117154934006e-08	-0.0005220144123818	-1.799765556850005e-05	2.72499046734316e-07	3.2391560596236087e-10	2.4202511788599533e-05	5.283023086697413e-08	5.857615768772994e-10	2.7910332934577865e-15	0.0
