global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1298.1955006599355	-3.0387680338853897	1685311.5579337007	9.234111163763677	2113.2842083870096	-1.454141365214582	4465970.14541791	2.1145271100281287	1247.0110834666662	-2.706201280866253	1555036.6422887086	7.323525372562148	1478.6173438782016	1386.5366264457134	1.397135	31.652071	0.0837669473275253	0.0549735912932503	-0.1655180412	0.0435985611	-0.1202582504	-0.0550022166	0.1531994414	0.0330267868	-0.0879437201	0.2044577819	-0.0434930342	0.0128995471	0.0539956803	-0.080524576	-0.0549625752	-0.0068063441	-0.0614422036	0.1095946432	0.0957358121	0.1036742094	0.1509841007	0.08362824	-0.0479207127	-0.0432913948	0.1227459213	-0.0434819276	0.1564746301	-0.0564715402	0.1096755808	0.0414038613	0.0105796456	-0.0412326021	0.0710502171	0.0249025383	-0.0822694379	-0.0920974715	-0.0910933219	0.0910055153	-0.1757115564	0.0846728981	0.0990040862	0.0785924321	0.1733501405	0.1227555645	0.165616013	-0.079427658	-0.0384754407	0.0004708758	-0.0286549699	-0.0428957278	0.0663895287	-0.0373237889	0.0113412654	0.0777254658	0.040334941	-0.0635015777	-0.0002836106	-0.1608619276	0.0937920952	0.0992402142	-0.2199262534	-0.0512277373	0.0778089005	-0.0814988852	-0.0509519214	0.029353219	0.0715612064	0.0182493962	0.1936749231	0.1083686827	0.0382104341	0.0811137661	-0.0592230895	0.1151437483	-0.0281465938	0.0515560665	0.1723241797	0.0306185084	0.0990808418	-0.0253948054	-0.0065037987409795	-0.003050219426612	4.2299398063166525e-05	9.303838550481237e-06	0.0189942124463016	0.0547297059828508	0.0003607801064552	0.0029953407169692	0.0612565773580229	0.0038384438931871	0.0037523682696194	1.4733651521145376e-05	0.0006649903436555	0.0001809900066276	3.2757382499094884e-08	4.4221215715506005e-07	-0.0001890320776443	-0.000152035479179	2.3114786929208464e-08	3.5733126378520674e-08	-9.5937123628149e-05	-0.0001099460746907	1.2088139339902197e-08	9.203931690042746e-09	0.0
1298.6102084569286	0.4147077969930706	1686388.4735085475	0.1719825568868458	2106.5819169064785	-6.70229148053113	4437687.372637373	44.92071109000017	1246.183905329023	-0.8271781376431591	1552974.3259010953	0.684223671394805	1477.1647640837923	1381.2857742878928	1.282518	29.055422	0.0915113606761056	0.0452733764237479	0.0176645823	0.1249002676	-0.0313897937	-0.0536299024	-0.143391385	-0.0791932212	0.037115793	0.1254578839	0.1216140269	0.0892938305	-0.1068025074	0.1567405421	0.1421476624	-0.0261275668	-0.0716491861	0.1227220728	0.032083976	0.0070946133	-0.0593562372	0.1839425751	-0.0348190734	-0.0734760599	-0.1687388797	-0.0692558161	-0.023852722	-0.2043843021	0.1297679364	0.0300208545	0.0660638156	-0.0895731321	0.0670045493	0.0589156871	0.1349394687	-0.0545101475	0.1456016121	-0.0353465176	-0.0559930513	0.0836404955	0.178740277	0.2046128014	-0.0999221558	-0.0923379681	0.0845451283	-0.0710057749	-0.0780446146	-0.0316258777	0.1570357703	-0.0267071721	-0.160407943	0.0552810526	0.0513634588	-0.0004877618	-0.1393165013	0.119655168	0.1056937485	-0.0718099818	0.0727231299	0.1760222134	-0.0980881972	0.0133311931	-0.1141027779	-0.0283210758	0.1188772429	-0.0515496197	-0.0476239199	-0.0454733923	-0.1575219029	-0.0223527632	0.0027624118	-0.0622405687	0.0001263009	0.0760977231	-0.0951911854	0.0484842268	0.1903509078	-0.1047542009	0.0946861568	-0.0364975928	0.0014205051395066	0.0079243038804861	2.017834851364665e-06	6.279459199028705e-05	-0.0074023764180992	-0.0263965888644008	5.479517663523114e-05	0.0006967799036762	0.0494222410043363	-0.0118343363536866	0.0024425579058907	0.0001400515169321	0.0009459977909068	0.0002810074472513	7.896518541069217e-08	8.949118204005457e-07	1.6153752164793644e-05	0.000205185829809	4.210122475444634e-08	2.609437090015753e-10	0.0003249922308621	0.0004209293544902	1.7718152147157775e-07	1.0561995012072453e-07	0.0
1300.9851795507511	2.3749710938225235	1692562.4374107	5.640487696492554	2103.465148795919	-3.1167681105594056	4424565.632199038	9.714243455000048	1246.4617836815971	0.2778783525741346	1553666.9781787086	0.077216378829315	1475.4284780841983	1385.65060471065	1.22797	27.819635	0.1173949430931445	0.0652265913959363	0.144112503	-0.0147774927	0.0737910509	-0.0362911361	-0.154065797	-0.0200005894	-0.0054636088	-0.0539638387	0.1449262907	0.0331073777	0.1084654552	0.0950941684	0.0604788884	-0.007540942	0.102519374	0.0554610763	-0.0648517353	0.0650776037	0.0029272488	-0.0444202939	0.0450089155	0.2069951482	-0.0136753201	-0.0138563169	-0.1108439963	0.0219724912	0.0599093055	-0.2471760139	-0.0242567691	-0.0190361445	-0.1458016036	0.0122680337	-0.1118122688	0.0824276957	0.0953670507	-0.1073893072	0.0432478343	0.0132539051	0.0440711857	-0.1551349352	-0.0750236566	-0.0201991502	0.1118669726	-0.0949354801	-0.1271044988	-0.0530781279	0.0528567183	-0.0512779662	0.068809928	-0.0970020139	-0.167213001	0.1422972921	0.0098066181	0.1335075737	0.1584735414	0.1274743876	-0.1137002993	-0.0360082238	-0.1945758731	-0.0025816602	-0.0501866722	0.0006485891	0.1558369791	-0.0310470105	0.0906986823	-0.0600500332	-0.0580705563	0.0783444455	0.155064773	-0.0341053589	-0.0625910225	0.0152184239	0.0659940335	0.0730920152	0.1290568797	0.1246539937	0.0901621419	-0.0474010431	0.0074171771653936	0.005996672025887	5.501451710283624e-05	3.59600753860557e-05	-0.0622144473048251	-0.0548120708867259	0.0038706374534448	0.0030043631148914	0.082461523331105	0.0330392823267687	0.0067999028300863	0.0010915941766679	0.0005859915229323	-0.0003600062679744	1.296045129809275e-07	3.433860649485163e-07	6.10758188388516e-05	4.492206667405796e-05	2.0179920742685087e-09	3.73025564683622e-09	0.0002589822084354	-6.601002242670001e-05	4.357323060773438e-09	6.707178428607699e-08	0.0
1299.8941617818502	-1.091017768900883	1689724.831834539	1.1903197720574612	2106.257082805228	2.7919340093089886	4436318.898867189	7.794895512336164	1248.259285245623	1.797501564025879	1558151.2432019135	3.231011872675481	1476.4728499739138	1381.904907721192	1.299322	29.436129	0.130736451704007	0.0778071754358135	-0.065102448	-0.1134647067	0.0163492686	0.1243603532	0.0224671695	-0.0664457747	-0.068473991	0.0984526891	0.0149095176	-0.0733523382	-0.1088342913	-0.1502924171	-0.101762388	-0.0486797179	-0.0657189259	0.0816053799	0.1540815421	0.0853185751	-0.1102429846	0.0595108455	0.0031626089	0.1070884292	0.1724418095	0.0996880261	-0.1277791123	0.0862259274	0.0705045041	-0.0250528839	0.0363436247	-0.043051766	-0.0586301338	-0.0919357417	-0.1649454099	-0.0464374533	-0.1957967803	-0.0201558775	-0.0793922283	-0.0155635896	0.0898353029	0.0559322096	0.0057196679	0.0996670157	0.1731871123	-0.1406625932	0.0609885631	0.2056082428	0.0314064351	-0.0794978582	0.1120375552	-0.053911899	-0.1502587468	0.0516636192	0.0494108453	-0.094078441	-0.0573414773	-0.1247774629	-0.0757705789	0.1206062615	-0.1689010897	-0.1029228051	0.0058982811	-0.0369643863	-0.0060012879	-0.1601631878	0.0681157306	0.074026319	-0.006007373	0.1453814607	0.0966132606	0.1631858752	-0.0943556453	0.14973495	0.1974561602	-0.0231556391	0.008419429	0.145703867	0.0855149763	-0.0580456054	-0.009102166367171	-0.0165193435325646	8.284943257565892e-05	0.0002728887107468	0.0034279120152405	0.0656423593200656	1.1750580784230183e-05	0.0043089193371046	0.0806370741725572	-0.0018244491585478	0.0065023377311104	3.328614732125796e-06	0.0003439929238442	-0.0002419985990881	5.856332196060297e-08	1.1833113165488157e-07	-0.0003330066763542	-0.000394082495193	1.5530101301758156e-07	1.1089344649647093e-07	-3.994269114002927e-05	-0.0002989248995754	8.935609558618049e-08	1.5954185755077731e-09	0.0
1300.0266017672943	0.1324399854440798	1690069.165302619	0.017540349744428	2104.090656556474	-2.166426248753851	4427197.491008255	4.693402691289682	1246.5345138822283	-1.724771363394666	1553848.2942996032	2.974836255986295	1476.1193793867276	1386.39801654531	1.239946	28.09096	0.12835769956091	0.0632018922299383	-0.097308765	0.0901696544	-0.1235964059	-0.0116845008	-0.1104009217	-0.0811714467	-0.0137025055	0.0566013195	-0.1126403547	0.0486699944	-0.0377662884	-0.0376721604	-0.0286354765	0.1607371455	-0.0430408385	-0.0633948109	0.0471327297	0.0636172672	0.1557111933	-0.0731439938	-0.1700114653	-0.0553132128	0.0878977472	0.1442670729	0.0499178526	-0.2341195096	0.1716069593	0.0539035047	0.1638662736	-0.0086738168	-0.206425078	0.0122213942	0.0265011288	-0.0883282173	0.0321403532	0.0642151722	0.000299935	-0.1268832127	0.1242594815	0.0743622353	0.1211117275	-0.0201115962	-0.0590946045	-0.0921437758	0.0021463669	-0.0478433372	-0.0276559698	-0.2299354891	-0.021894764	-0.04024444	-0.0023178429	-0.1100447956	-0.119552611	-0.0157012322	-0.1427335622	0.013887229	0.1221226579	0.1903953689	-0.0815864991	-0.0864450642	-0.0629057427	-0.1084653333	0.1896509769	0.1858130484	0.0194124626	-0.0438782021	-0.0851448946	0.0705443797	0.0244024345	0.0222805565	-0.027357789	0.3433824512	0.0803467318	-0.3119322671	-0.1427385659	-0.2324815861	0.0807510076	-0.0683731426	0.020334379451242	0.029436545818413	0.000413486987667	0.0008665102297195	-0.00461629158508	-0.0080442036003205	2.131014799848042e-05	6.47092115634093e-05	0.0876765962086523	0.0070395220360951	0.007687185522735	4.955487049666858e-05	-0.0003578005156575	-0.0007017934395017	4.925140317276263e-07	1.2802120900477292e-07	-0.0005811230279135	-0.0002481163515592	6.156172391109813e-08	3.3770397357135445e-07	0.0006868960799206	0.0007268387710606	5.282945991169258e-07	4.718262246102873e-07	0.0
1302.2982740927323	2.271672325437976	1695980.7947049092	5.160495154160781	2107.782708123389	3.69205156691487	4442747.944663968	13.631244772758546	1247.4527284077235	0.9182145254951593	1556138.3096118737	0.8431179148303004	1477.8221262822956	1375.42747002929	1.186644	26.883398	0.1161894355895813	0.0564554998601675	0.0725859432	0.1178898221	-0.0374181114	-0.1001961163	-0.1797798335	-0.0034986202	0.0893167306	-0.039491276	0.0482787452	-0.0773305395	-0.0902673431	0.1260558596	0.0520710791	0.137036055	0.1573746162	0.1215453671	0.209010667	-0.094252117	-0.2072714581	0.0244934767	0.0473706651	-0.1551212793	-0.0875474087	0.0526770225	-0.1328599516	0.0336346917	-0.0201807871	-0.0077974173	0.1287168832	-0.0517062085	0.0596177828	-0.0860126316	0.0059909331	0.0236044327	0.2158290463	-0.0056312236	-0.0422218388	-0.0702223507	0.025840435	-0.0140081404	-0.1196576216	0.0305465121	0.0797731234	0.0155266693	0.1156286564	0.1410304451	0.1443663345	0.0885596169	-0.1907338886	0.0368677491	0.1650877023	0.0821111503	-0.1098874618	0.0634718796	0.0097196991	0.1106534694	0.1103248904	0.0662710476	-0.0039214145	-0.1913338217	-0.0234376544	-0.0067435152	-0.0103509612	-0.0685488113	-0.0493748661	-0.1242410206	-0.0276405078	-0.1961267942	0.0607451629	0.130167087	-0.2198571787	0.1323061191	-0.0041020882	0.026005719	-0.1372205189	0.0100121068	0.0758767427	-0.0783272495	0.012450163596938	-0.0078842158543039	0.0001550065735905	6.216085963725854e-05	-0.0155001446191818	-0.0108838530341018	0.0002402544832155	0.0001184582568679	0.0368586493018767	-0.0508179469067756	0.0013585600283587	0.0025824637278198	-0.0006389698227684	-0.0002811693071109	7.905617926122363e-08	4.082824344086806e-07	-0.0001206586899162	0.0004604643379972	2.120274065672917e-07	1.4558519452293704e-08	0.0004964613291408	-0.0001904347507797	3.6265394304564514e-08	2.464738513322498e-07	0.0
1304.8038238172587	2.5055497245264178	1702513.01864814	6.277779422074408	2106.4932912298973	-1.2894168934917616	4437313.985996565	1.6625959252219449	1249.964656966073	2.5119285583496094	1562411.6436643128	6.309785082252347	1476.403985435451	1383.7629051493177	1.205599	27.312822	0.2392947483395535	0.1396355249904572	0.148164786	0.0139878272	0.1515785257	-0.1141227193	0.0393395429	-0.2071006063	0.0549095047	-0.0804755487	0.018079386	0.1031814241	0.1345058344	-0.0632051368	-0.0519613291	-0.0778386835	0.2014478369	0.1402223669	0.0806047239	0.0722276587	0.0314315302	-0.1254069834	0.0565450817	-0.0129886527	-0.1760217247	-0.1171842202	-0.0976227222	-0.0039253666	0.0584240826	-0.0002706103	-0.0494369113	-0.0187580713	-0.0127411197	-0.0004616956	-0.0402910789	0.1908984462	-0.0475794643	-0.0271327153	-0.1152553847	-0.0551841041	-0.1268757771	-0.0909076447	-0.088721913	0.0242018945	0.1258896996	-0.0667359117	0.1041777125	-0.2206943866	0.0508462766	0.028441332	0.020258006	-0.0305058237	-0.0881610802	0.1175599177	0.1150818634	-0.1697738368	0.1634034	0.08959902	-0.0042185967	0.0104830035	-0.0383830607	-0.179483294	0.012390903	0.1222392904	-0.1013306631	0.1620264591	0.0594331196	-0.1898191903	0.0094911439	-0.0579805263	-0.0230252424	-0.0042799442	-0.0459315174	-0.1662671995	0.1025718664	0.0253566442	0.0561687986	-0.0497291982	0.0708988393	-0.0878535601	-0.0057286946833414	-0.0181788582802794	3.2817942774944024e-05	0.0003304708883744	0.0249680142041199	0.0404681588233017	0.0006234017332971	0.0016376718785479	-0.0840840878180984	-0.1209427371199751	0.0070701338242016	0.0146271456620714	0.0001430043193108	0.0007819741420792	6.114835588805009e-07	2.045023534154525e-08	-6.098973020485232e-05	5.966895971134768e-05	3.560384753034432e-09	3.7197471904606757e-09	0.0001440045486114	-0.0003524567805294	1.242257821411497e-07	2.0737310020773065e-08	0.0
1307.1710294856464	2.367205668387669	1708696.1003265646	5.603662676446711	2109.8056589978805	3.3123677679832326	4451279.918739481	10.971780230374222	1252.6178797313146	2.6532227652414804	1569051.552622574	7.039591041995648	1478.7783745752622	1389.706545253298	1.204701	27.292492	0.1551095613301291	0.0766703090349557	0.0070384991	-0.1545125876	0.129074311	0.1078035471	0.1449403582	-0.0298416647	-0.0105326861	-0.043389664	-0.1577657497	0.0037333239	-0.1459595078	-0.1253901983	-0.2264858892	-0.1803635232	0.0111179897	-0.0582803296	0.1650567684	0.0972980813	-0.0047372752	-0.0297132126	0.0385264192	-0.0521525116	0.0517883721	-0.0046919289	-0.0085045596	-0.0052559616	-0.1428304163	-0.004548075	-0.0322071185	-0.1925396851	-0.1205832132	0.0812201793	0.1817767918	0.0507860685	-0.2104284469	-0.0818443506	-0.0617355615	-0.0025906125	-0.1865030793	0.0212378888	0.089394439	0.1220646856	0.0270811053	-0.0647321238	-0.0218106057	0.1518918817	0.2393327301	-0.0868680864	-0.1282803577	0.130347476	-0.0688706011	0.0020779398	0.0650388486	-0.1855098034	0.0087669416	-0.0402459992	-0.1128796528	-0.0255980866	-0.0172062074	-0.1507445572	-0.1555770305	0.101403231	-0.0090062806	-0.0103696604	-0.1497476695	-0.0243353999	-0.0938505686	0.0702930659	-0.0475572002	-0.1134391798	0.0855071366	-0.0307940218	0.0285432594	-0.054498733	0.0589947681	0.0945321858	0.0658240966	-0.096900045	0.0057261761442788	0.0114548708276202	3.2789093235307625e-05	0.0001312140656774	0.0031797414329162	-0.0217882727712037	1.0110755580203967e-05	0.0004747288303523	-0.0206103478358556	0.0634737399822427	0.0004247864379149	0.0040289156673333	-0.00012284701997	-0.0002658513392808	7.067693459739504e-08	1.509139031550958e-08	-0.0005810319711756	-0.0005200422409707	2.704439323938772e-07	3.375981515282033e-07	0.0005259645233411	0.0003819599747297	1.4589342229551308e-07	2.7663867981343056e-07	0.0
1305.63435985338	-1.5366696322664666	1704681.0816297452	2.3613535587299577	2112.050237257937	2.2445782600566417	4460756.204701309	5.038131565518901	1251.3917794908796	-1.2261002404350163	1565981.38577735	1.5033217995948054	1478.5476485300285	1409.731360955025	1.176851	26.661549	0.0782200290759626	0.0446496741699695	-0.1589272992	-0.0430011597	-0.1262843752	0.1314648156	0.1332688883	-0.0362064784	0.1399531247	0.0193225921	0.0244985125	0.1227166078	0.0501310786	0.0575402191	-0.0844334926	-0.1112619701	-0.1724952677	-0.1418979941	0.2116853697	0.1230314193	0.0387961977	0.0828304021	-0.0438740154	0.008936722	0.0570584879	-0.1377506702	0.0368412493	0.0313957659	0.0826178642	-0.0406253105	-0.0024137222	-0.1153756789	0.1570432339	-0.031390881	-0.027344	-0.1805919188	-0.0679894773	-0.0133850303	0.0149895843	0.002795428	-0.1194213252	0.1589389723	0.0886737544	-0.0431994958	-0.0700275964	-0.1193677568	0.1150928943	-0.0016045037	0.0544907438	0.0739467591	0.2584537052	-0.0869463952	-0.0814167579	-0.0453129041	-0.1038838585	-0.1240758393	-0.0688515919	-0.145898525	0.0024059569	0.0420387196	0.0127500616	-0.149541287	-0.0472875692	0.1414249459	-0.0695797259	0.1195780815	0.1505055172	0.0418749526	-0.0553634139	0.1139010133	-0.1152389902	0.1253755136	0.0209429736	-0.0912596412	0.0090507883	-0.0704721045	-0.1139687539	-0.1494501251	0.0606594461	-0.1054172954	0.0056896972271545	-3.647891712430049e-05	3.23726545366896e-05	1.3307113945615835e-09	0.0347421140772752	0.0315623726443589	0.0012070144905584	0.0009961833669413	-0.0443367257496589	-0.0237263779138032	0.0019657452502004	0.0005629410089086	-4.695813767157878e-05	7.588888229842123e-05	5.759122456503631e-09	2.205066693582946e-09	-0.0005810029940418	2.8977133799987058e-08	8.396742832623524e-16	3.375644790855359e-07	0.0001439863907598	-0.0003819781325813	1.4590729377029726e-07	2.0732080724033823e-08	0.0
1305.3161436902935	-0.3182161630863902	1703850.2349784991	0.1012615264494241	2113.615094318796	1.5648570608586851	4467368.766932252	2.4487776209192824	1249.1157816478185	-2.275997843061077	1560290.2359616405	5.180166181618676	1480.2756531458467	1407.7393208048236	1.119823	25.369574	0.1785054477841704	0.0852034128331755	-0.0710351738	0.1030554967	-0.1476275869	-0.0117775884	-0.035430418	0.0915131555	0.1759171036	0.0456367512	-0.0469531622	0.0440113963	0.0681288084	0.1849595499	-0.013088797	-0.0048601943	-0.0561270859	-0.0428433813	0.0663030119	0.0431369635	0.1390915309	0.1199829221	0.0243452866	-0.0454997596	-0.1374648102	-0.1048395088	0.0364668095	-0.0523688239	0.0277753247	-0.0982609171	-0.0073891716	-0.1146532155	-0.0412772983	0.1262573137	-0.1041462341	-0.1532503762	0.1432395467	-0.0157642049	-0.0075305735	0.0159395474	-0.0598818085	0.0159041542	0.0772089028	-0.0733181137	-0.0432710248	-0.022370308	-0.0953913466	-0.0168107429	0.1791412902	-0.03608556	0.0082093751	0.0347615844	0.0134724769	-0.1040121119	-0.1809781217	0.076641506	0.0089534902	-0.0036528937	0.1041756559	-0.0411575948	-0.0390739484	-0.0506139385	-0.1269719958	0.0475879486	0.0263911708	0.1066880359	-0.1022396053	0.1072167226	-0.129620985	0.0283851086	-0.0036162339	-0.113952058	0.0606854872	-0.0729472416	0.0195171354	-0.0605283972	0.1100800051	0.037441701	0.0554119421	-0.1133587932	0.0148594991846522	0.0091698019574977	0.0002208047160186	8.408526793972866e-05	-0.0144537535301623	-0.0491958676074374	0.0002089109911106	0.0024202333896485	-0.0135643330576726	0.0307723926919862	0.0001839911312994	0.0009469401519898	0.0006710593348447	0.0007180174725162	5.155490908386653e-07	4.503206308822113e-07	-0.0001507372070317	0.0004302657870101	1.8512864747142075e-07	2.2721705583717584e-08	0.0007830508417784	0.0006390644510186	4.084033725557047e-07	6.131686208098608e-07	0.0
1305.4684834148793	0.1523397245857722	1704247.961189545	0.0232073916868689	2107.8008742312168	-5.814220087579088	4442824.525409882	33.805155226808175	1248.0512523651123	-1.0645292827061894	1557631.9285301252	1.1332225937389542	1478.8727862911137	1397.6404721630154	1.002035	22.701088	0.1546488560002551	0.0791810201254315	0.0529187878	0.1403623974	-0.0018355478	-0.1137124418	-0.0663470535	0.0292893875	0.1536068163	-0.0932054643	0.0622251163	-0.0874229465	-0.0147137042	0.1685613071	0.0203693554	0.1180378188	0.096299341	0.028805543	0.0872779688	-0.0892860335	-0.0916575468	0.0683387242	-0.015545556	0.0110037211	0.0613981897	-0.0449809775	-0.0295821426	0.0968598874	-0.1906771696	0.1840597445	-0.0396700069	0.0542725446	-0.0414360966	0.0129217875	-0.0577502043	0.0149095314	0.2043639942	-0.0327022007	-0.0130526906	-0.0228036677	-0.069736349	-0.0606709654	0.005510205	-0.0888407497	0.1221857665	0.073901406	0.0111952886	0.2366550006	0.0580238856	0.105757612	0.0113249164	0.0337931882	0.0793741824	0.034696656	-0.0885896178	0.0847588607	0.0621263776	0.1442423517	0.0835068054	-0.0852223717	-0.0249792666	-0.1052985181	-0.0586758611	0.0881381714	0.0186129006	-0.1607556071	-0.0081268011	0.037249212	-0.0777701341	0.0730235362	0.0833899015	0.0196185823	-0.0737208722	0.0592650368	0.0901057245	0.0557961252	0.0088151272	-0.0215161582	0.0500887521	-0.1206811645	0.0076386522359115	-0.0072208469487407	5.834900798119576e-05	5.214063065713788e-05	-0.0499605884287035	-0.0355068348985412	0.0024960603961423	0.0012607353245122	0.040916172556578	0.0544805056142506	0.0016741331766796	0.0029681254919843	-6.497419938735247e-05	-0.000736033534232	5.417453635141261e-07	4.221646586027434e-09	-0.0001330125530309	1.772465400079999e-05	3.14163359448075e-10	1.7692339263797985e-08	0.0003879956592368	-0.0003950551825416	1.560685972529769e-07	1.5054063158659904e-07	0.0
1303.9257104693595	-1.5427729455198005	1700222.258423024	2.380148361427841	2112.6644821491645	4.863607917947775	4463351.214134597	23.654681979524288	1248.4358230318342	0.3845706667218564	1558592.004229173	0.1478945977028932	1479.8282231997136	1403.160521952074	1.089911	24.691917	0.0990118777697209	0.0589801474980454	0.1427752905	0.0140004524	0.1321808781	-0.0579488198	-0.0095106039	-0.0371939289	0.0051562928	0.0408133822	0.0417969752	-0.0710437304	0.140707746	-0.0623508826	-0.0305802114	-0.0281486733	0.1339263346	0.0478978847	-0.0631032833	0.0560722518	-0.0835672227	-0.0502476787	0.1753408368	0.1599706479	0.0003819775	-0.1752628312	0.084430977	-0.1374719947	0.1888835868	0.138576011	-0.0554129347	0.0549627059	0.0391770628	0.0201660426	0.1768196653	0.1448392084	-0.0069523137	-0.0860802072	-0.0747608428	-0.0390938107	0.0106409141	-0.0904323615	-0.0227937861	0.1186502731	0.0697013928	-0.10899315	0.0683264628	-0.1448173047	-0.0219742571	0.1132536662	0.1361650016	-0.094118168	0.1940912745	-0.1309912267	0.0825935746	-0.0783840021	0.0927837127	0.1681852232	-0.0042574444	-0.0055867171	-0.0659788332	-0.0724659911	-0.0289672574	0.0703082825	-0.0562041003	0.1251566559	0.0691743786	-0.1076119412	0.0444309664	-0.0252951385	0.0155639602	-0.0858539685	-0.0588435075	-0.1262804482	0.1957406356	0.0140869612	-0.0509602737	-0.0850469926	0.0446971468	-0.1273444172	0.0067932220933073	-0.0008454301426041	4.6147866408998416e-05	7.147521260237573e-07	-0.0035302419733795	0.046430346455324	1.2462608390610387e-05	0.0021557770719614	0.0207056111377426	-0.0202105614188354	0.0004287223325874	0.0004084667928645	-0.0005219439838649	-0.0004569697844775	2.0882138392545626e-07	2.72425522292763e-07	-0.0002531151580245	-0.0001201026049936	1.4424635726248712e-08	6.406728322176762e-08	0.0004414340648248	5.343840558799998e-05	2.8556631917875873e-09	1.948640335877457e-07	0.0
1304.0185483607645	0.0928378914049972	1700464.3744689154	0.008618874080526	2112.4362510518827	-0.2282310972818777	4462386.914758133	0.0520894337664899	1246.6903206961497	-1.7455023356844777	1554236.7557174684	3.046778403879967	1478.8784941233455	1390.7346378456689	0.956613	21.672064	0.0892013715859282	0.0414957761604754	0.0832285523	-0.0952799967	0.1439578776	0.0071453479	0.0330939723	-0.0225784586	-0.0538902653	0.039177569	-0.1076672689	-0.0747907076	0.1705259548	-0.1310200798	-0.1666127014	0.0531827983	0.076992091	0.2097457995	-0.1254133624	0.0620305745	-0.0302835866	0.0177859211	0.1279068007	0.0259972595	-0.261220836	0.0593345414	0.081446808	0.0794159608	0.0687430671	0.1359656392	0.0743030957	0.0769384068	0.0388650439	0.0169705928	-0.1613116261	0.1352489166	-0.1204580389	-0.0695585754	-0.1050896361	-0.0800748335	0.0593205497	-0.144763343	0.0213323847	0.0876336313	0.0923360744	-0.1014284276	-0.0967864886	-0.1652512088	-0.0339371711	0.2514928478	-0.1544855547	0.0666660231	0.0246894108	-0.2044714657	0.1406405441	-0.1397068688	0.0132332582	0.1473944145	-0.0755691024	-0.0259278916	-0.1027318874	-0.0362350698	-0.1307283388	-0.0209457836	0.0420169453	0.0722703791	-0.1210330041	-0.0960303806	-0.009682211	-0.0590247113	0.0352155767	-0.0298176176	0.0189892193	-0.0131161133	0.0907386128	0.2530897791	0.0490030865	-0.0463788035	0.0392444906	-0.1333121588	0.0133468458786438	0.0065536237853364	0.0001781382949082	4.294998471972831e-05	-0.0231467661645154	-0.0196165241911359	0.0005357727838747	0.0003848080213414	0.0417117923382477	0.021006181200505	0.001739873620069	0.0004412596486284	-0.0003119863087551	0.0002099576751098	4.408222533751234e-08	9.733545685063259e-08	-3.213271790758476e-05	0.0002209824401169	4.8833238840026034e-08	1.0325115601284182e-09	0.0008509947977771	0.0004095607329523	1.6773999397642524e-07	7.241921458436874e-07	0.0
