global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1268.2890688233863	1.5908216238967725	2.5307134390575645	1608557.1620968925	1561.153954015911	-6.297410448611572	39.6573783582822	2437201.668139513	1222.7237753486068	0.3461124408845535	1495053.4308027502	0.1197938217350635	1307.1360075378418	1226.6358159562233	1.725995	34.47551	0.4865220818543696	0.3624188963667052	-0.1096771458	0.1878507528	0.0357168195	-0.2087770314	-0.0291626459	-0.0515510141	0.1465142409	-0.1607237236	-0.0293983512	-0.0823214112	0.1470489141	-0.3263372874	0.03819873	0.0597658301	0.1088280619	0.0228046399	-0.0459594481	0.243181658	-0.3196981876	-0.0589866871	-0.0265186625	-0.0649287472	-0.219299413	0.0657145172	-0.0846167052	0.0420550615	-0.2028330114	-0.0568659536	0.0519058378	0.2163416444	0.1071224153	0.0848820407	0.0840026773	-0.1176929556	0.1353813208	0.2058477815	-0.0120199317	-0.1473220494	0.2883452622	0.149226609	0.1075643417	0.2060933244	0.1589707281	-0.1258317658	0.06497709	0.0027548198	-0.0922975028	0.039314918	-0.2903841523	0.0352445645	-0.0921470141	-0.1487147687	-0.0222910863	0.1257964674	-0.0559868875	-0.0738630926	-0.2244686519	0.0413975132	-0.2195714891	0.1757607042	-0.1186377438	-0.2882146142	-0.0395981757	0.0884560998	0.0931429612	0.2046991933	-0.0109186385	-0.0790095423	-0.1380879034	0.2409791915	-0.2057355774	0.0389368265	-0.2421456954	-0.0351879134	-0.1654223596	0.0743348102	0.1415388205	-0.0340434895	0.0688552815	-0.1501116431	0.1578016694	0.0920645691	0.1323451682	0.1033401944	-0.0141533203	-0.0008194114998048	-0.0039444454672832	6.714352060123518e-07	1.5558650044370985e-05	0.0174773551721472	0.0524701427080315	0.0027531158758012	0.0003054579438133	-0.1587800011700721	-0.349748385463151	0.1223239331340808	0.025211088771568	0.000552069196406	0.0006500693708953	4.2259018697633153e-07	3.047803976203665e-07	-0.0006129376334249	-0.000610943580824	3.7325205895015205e-07	3.756925424685171e-07	0.0002251695301265	0.0003461692125986	1.1983312375113472e-07	5.070131729738879e-08	1.0	0.0	0.0	0.0	0.0	0.0
1262.7341479564936	-5.554920866892644	30.85714583743932	1594497.528415412	1560.5675206684934	-0.5864333474175965	0.3439040709634073	2435370.9865654088	1222.015791624165	-0.7079837244416467	1493322.594978835	0.5012409540742655	1301.711420440674	1229.3417790641247	1.511177	30.184687	0.2986157659151767	0.2231753535507995	0.1211488166	0.1557068641	0.0864818513	-0.1732727024	0.0426941391	0.0254117916	0.2076310626	0.0549389728	0.0848503826	-0.0429503434	0.0144451302	0.0885802857	-0.0907111421	-0.1307820117	0.0512524951	-0.2590248561	-0.0771290131	0.1845977154	0.0612529971	-0.0402955687	0.0571971071	-0.0323631797	0.1430508111	-0.1437449747	-0.0472255733	-0.1276851418	0.1140682159	0.0400211934	0.041022764	-0.1713352027	-0.0112771147	0.0804472609	-0.173645916	-0.042988358	0.0549683984	0.2268670379	0.0680741408	0.013080178	0.1181078644	-0.0333165121	-0.0235270609	-0.0118844556	-0.1555819762	-0.1224859406	0.16877143	-0.0556200803	0.0498578596	-0.0305519775	0.2081110615	-0.2547257789	-0.0740839721	-0.022340128	0.0290724985	0.02601643	-0.1860005112	-0.0469507049	0.0986653207	-0.11526196	-0.0325997721	0.2428150012	0.0415393068	0.0576743855	0.0213942115	0.0083270107	0.12004455	-0.0713792003	-0.0762509038	0.0919288852	0.0568042048	-0.130940409	-0.036781685	-0.1182081506	0.0723033478	-0.1642802395	0.0958113046	0.0348354945	0.028143414	0.0591424067	0.0049748262	-0.1791862606	0.0032732864	-0.1708423503	-0.0237912124	0.0990808418	-0.0253948054	-0.0045473946260159	-0.0037279831262111	2.067879788471829e-05	1.3897858189314687e-05	-0.0157750884798417	-0.0332524436519889	0.0011057250088286	0.0002488534165468	0.0598481746844044	0.2186281758544765	0.0477982792774559	0.0035818040130549	0.0003789985467382	-0.0001730706496677	2.995344977643435e-08	1.4363989842966758e-07	-0.0001670029215636	0.0004459347118613	1.9885776724282065e-07	2.7889975810777938e-08	-1.5968373994404504e-05	-0.0002411379041209	5.8147488803822535e-08	2.5498896802517404e-10	0.0	1.0	0.0	0.0	0.0	0.0
1260.6574935449908	-2.0766544115028864	4.3124935448144	1589257.3160311384	1560.309204607379	-0.2583160611145558	0.0667271874297389	2434564.8139825114	1222.8799527222045	0.8641610980394034	1495435.378769861	0.7467744033646675	1305.368592453003	1228.582448354909	1.287782	25.722521	0.1731370512084816	0.1140066744999956	0.2124077002	-0.039638066	0.0243459972	-0.2817893273	-0.0825044869	-0.0362402068	0.0700208554	0.121297538	-0.0689431769	-0.0324544264	0.1509261344	0.0813605092	0.1679459639	-0.0156569008	-0.2292742584	0.1314370341	-0.0384880411	0.2602703485	-0.1373846101	0.103492298	-0.0500058508	-0.0625678151	-0.0399689441	0.1499884514	-0.0903928093	-0.0457558135	-0.1239534531	0.0313232775	0.1190547	-0.0079781219	-0.1030967523	-0.0252206272	-0.121103696	0.1263377746	-0.1260963058	0.0835938183	0.0087098288	0.0014619781	0.2239981514	-0.1151450238	-0.1141334055	0.2083325942	0.1538001388	-0.1633209356	-0.0316720386	-0.0709134826	0.0377233096	-0.0235645743	-0.2095256784	0.0617075846	0.1165071015	-0.1299979986	-0.0172182203	0.0252362018	-0.1473541277	-0.0829758471	-0.0122897145	-0.1515020996	0.0554254277	0.2714297264	-0.0355929423	-0.0704308275	0.0885675546	0.1412518544	-0.1131415273	-0.0002535703	-0.0236610842	0.0368990916	-0.0538815483	0.1607907899	-0.1254795749	0.0411304682	-0.0366577722	-0.0552680122	-0.1593805437	-0.0706789546	0.2005867577	0.062541188	0.0968370012	0.0135280411	0.0484300464	0.0780583205	-0.1595750516	0.0946861568	-0.0364975928	-0.0125979489125995	-0.0080505542865836	0.0001587083168044	6.481142432122959e-05	0.0121780989738908	0.0279531874537325	0.0007813806888235	0.0001483060946178	-0.0451353946306909	-0.1049835693150953	0.0110215498261374	0.0020372038484682	0.0006720311605614	0.0002930326138232	8.58681127640567e-08	4.516258807655022e-07	-0.000244914207155	-7.791128559140001e-05	6.070168422504695e-09	5.998296886636227e-08	0.0002560825296524	0.0002720509036468	7.40116941750429e-08	6.557826199317232e-08	0.0	0.0	0.0	0.0	0.0	0.0
1256.5217010813435	-4.135792463647249	17.104779302361383	1578846.7852883532	1556.952044576571	-3.3571600308077905	11.270523472453364	2424099.669111165	1218.9971831460382	-3.882769576166311	1485954.1325179758	15.075899581602712	1300.2967137908936	1226.102304485482	1.228839	24.545176	0.2105670938359193	0.1378776732959689	0.2549924191	-0.0203575574	-0.131548899	-0.1854823567	-0.1874855183	0.0969753047	0.0952001212	0.219990976	0.0181218741	-0.1432003942	0.1173039146	0.1965487786	0.1379093423	-0.0575813027	-0.0150413147	-0.0461973877	-0.0287524624	0.1361206303	0.0881197427	0.1262452371	-0.1489885751	0.026250894	0.0599263696	0.1233619872	0.0022944186	0.0532525076	-0.0404911944	0.2539312351	-0.0922770934	0.0968076838	-0.0376450273	0.0184790624	-0.0843143247	0.0219866954	0.0192315662	-0.1775298469	0.0722129764	0.0262106191	0.1137515802	-0.2356659009	-0.1485664311	0.0029860482	0.0510265236	-0.0696524563	0.1594045642	-0.0348365407	0.0045112747	0.002303887	0.0372134423	0.0802356158	0.1230078647	0.0193926592	-0.2099468408	-0.059123089	-0.0769919458	0.0388562777	-0.1440720353	-0.0512867521	-0.0789166816	0.2720405878	0.0666192052	0.0823309088	0.2304987619	-0.0612292598	-0.0668280319	-0.0550102637	0.0133659042	0.1113115516	0.0323534023	0.0711481072	-0.0282477638	0.0659241945	0.0496403075	-0.0210011402	-0.0952592088	-0.0924562807	-0.0616814171	0.1427484704	0.1045555339	0.0625436943	0.0191163012	-0.0625537637	-0.1055073761	0.0901621419	-0.0474010431	-0.0127349040629951	-0.0001369551503955	0.0001621777814936	1.8756713219881377e-08	-0.0214346680065489	-0.0336127669804397	0.0011298181040813	0.0004594449925509	0.0843318871589531	0.129467281789644	0.016761777053999	0.0071118671917903	0.0005100096867366	-0.0001620214738248	2.625095798036037e-08	2.601098805651648e-07	0.0001099557418591	0.0003548699490141	1.2593268071326993e-07	1.2090265167785037e-08	-0.0001740278458175	-0.0004301103754699	1.849949350868584e-07	3.0285691119879555e-08	0.0	0.0	0.0	0.0	0.0	0.0
1258.979597036251	2.457895954907599	6.041252525151138	1585029.6257535613	1562.062585609394	5.110541032822994	26.11762964816751	2440039.5213607056	1221.554054328171	2.556871182132909	1492194.3076455924	6.537590242021738	1302.5576023483277	1200.431461898374	1.362605	27.217056	0.1204758306713556	0.0816840452982112	0.1856913289	0.1296401853	0.0206028251	0.049449772	0.0494155666	0.1469307882	0.1465932274	0.1167353932	0.0526589435	0.0331321341	-0.1966232992	-0.0605960458	0.0645812511	0.1427329298	-0.0862898866	-0.1627485421	-0.0401912544	0.1888789543	0.0901512368	0.0909249661	0.0448405615	-0.0745837806	-0.0589912899	-0.0749053305	0.0370473205	-0.0126814221	0.0434970806	0.0985005531	-0.0863618226	0.1706882569	0.1403316285	0.0724909657	0.0388890447	0.0672299193	0.0268064393	-0.1565166582	-0.1266613121	-0.157346145	0.16972343	-0.1086994978	-0.1008417363	0.0116762873	-0.1558113209	-0.0422949799	0.1162138459	-0.1460893492	-0.2217481517	0.0952416025	-0.0451512894	0.0711594684	0.0020138692	0.1694919532	0.0567168104	0.0518241152	0.0937149317	0.0788374516	0.0422817552	0.1004225628	-0.1145176865	0.25448481	0.0485060074	0.1146100325	0.0653918344	0.1222974113	0.0939546817	0.0655645137	-0.0210747517	-0.0290696497	0.034935506	-0.0176081773	0.1263518846	0.125552593	-0.0454607431	-0.0240335837	0.00814596	-0.0018144665	0.050118284	0.0121790917	-0.0605199698	0.1236974076	0.048512323	0.0115065068	0.0227779739	0.0855149763	-0.0580456054	-0.0079641200163393	0.0047707840466558	6.342720763465628e-05	2.27603804198255e-05	-0.0206701541180365	0.0007645138885124	5.844814857283511e-07	0.0004272552712633	0.0920844627368637	0.0077525755779106	6.010242809121597e-05	0.0084795482775368	-0.0008510100846006	-0.0013610197713372	1.852374817970764e-06	7.242181640919204e-07	-0.0005359838492267	-0.0006459395910858	4.172379553320905e-07	2.8727868663186986e-07	-3.722806507496304e-05	0.0001367997807425	1.8714180011206186e-08	1.3859288292256826e-09	0.0	0.0	0.0	0.0	0.0	0.0
1255.7416124417582	-3.2379845944929	10.48454423417335	1576886.9972178268	1560.6731507527893	-1.3894348566047938	1.930529220748384	2435700.6834806385	1218.4153360881862	-3.1387182399848825	1484535.931214888	9.851552190013798	1301.627020816803	1203.2602537450657	1.068721	21.346943	0.0857090913692802	0.0575890035038299	0.2794882896	0.0069115139	0.1518134965	0.0197458518	-0.0289338198	0.1003764794	0.2359509703	0.179460653	-0.0482293276	0.1135887357	-0.1261533668	0.144099539	0.060135822	0.0431268027	-0.0242511683	0.0711218562	-0.1173520909	0.1207513278	0.1603161673	0.0805186785	-0.0338117513	-0.1672358354	0.0038955221	0.0161072413	-0.1424460465	-0.0986018021	0.2123213652	-0.0457303304	-0.0091682391	-0.1106642656	0.1078721244	0.1068396444	-0.0591948897	0.1173898189	0.1124827889	0.0847813907	-0.0411088175	0.0363877114	0.180398859	-0.1828886409	-0.1334115665	-0.1395975069	-0.157571896	-0.0859515211	0.0373411287	-0.0576474211	-0.0104052944	-0.096318452	0.0333165608	0.0428312887	-0.0598233608	0.0306147113	0.1194597185	0.0829733531	0.0604227788	-0.0648890848	0.2865738994	-0.012248143	0.0886184108	0.2316000076	0.0756353167	0.1886745963	0.1131364923	0.0823941893	0.02868977	-0.0448079727	-0.0262071552	0.0242960411	0.0263069986	-0.0224052868	0.2005695236	0.0502963933	0.0856113096	0.0244801394	-0.0048631948	0.0766014798	-0.0424524521	-0.1595217203	-0.1751866521	0.0005439542	0.0326362351	0.0124120228	-0.1134766498	0.0807510076	-0.0683731426	-0.0005028148614485	0.0074613051548907	2.528227848934742e-07	5.5671074614400016e-05	-0.0145159381813329	0.0061542159367036	3.787437379557658e-05	0.0002107124612842	0.132935630811545	0.0408511680746812	0.0016688179330658	0.0176718819392633	-0.001438999957593	-0.0005879898729924	3.4573209074161866e-07	2.070720877952656e-06	-0.0005359995781601	-1.5728933399987953e-08	2.4739934590125663e-16	2.872955477878052e-07	-3.856229406710423e-07	3.6842442134292e-05	1.3573655424186542e-09	1.4870505237178226e-13	0.0	0.0	0.0	0.0	0.0	0.0
1255.826910244689	0.0852978029308815	0.0072757151848355	1577101.2284947224	1555.3033935799783	-5.369757172810978	28.834292094954947	2418968.646081397	1218.913768915465	0.4984328272787479	1485750.7760517036	0.2484352833090861	1298.3091707611084	1210.2457836043666	1.023842	20.450518	0.1733395091094212	0.1017883790362043	0.2786215004	-0.0651245756	0.0297004898	-0.09340782	-0.0146996722	0.1167764047	0.0913770865	0.2783947116	0.0564298718	0.072309197	0.0322889044	0.1062456813	0.0282657605	0.1007007623	-0.2074408604	0.0017132396	-0.073978897	0.149590511	0.1548619535	0.1181639159	-0.0968510118	-0.1879532154	-0.0642537493	0.1654259447	-0.074592994	0.0125331281	0.0154403232	0.0259240847	0.0679421708	-0.0332629407	-0.0561503242	-0.1109663579	-0.2098190527	0.2487676151	-0.0014205048	0.023567865	0.0827848553	-0.0878769449	0.106644404	-0.2558145694	-0.1876090451	-0.0605050459	-0.0344808025	-0.006285712	0.0546730705	-0.1997821154	0.0333707094	-0.085577345	-0.1316155676	0.1385185568	0.1394299075	0.0502398964	-0.0680017549	0.0006284889	0.0696358888	-0.0810610519	0.0222849119	-0.0244346381	0.172837561	0.2347875942	0.0600141661	0.1300658537	0.1114811488	0.0903447141	-0.114558207	-0.0336524416	-0.0888039437	-0.0372557033	-0.0171079266	-0.000612296	0.1201391906	0.1132271457	0.0313907453	0.0593617411	-0.0717226114	-0.0627318425	-0.0118903851	0.0249674228	0.0574375068	0.1762335047	0.0111109909	0.1477454002	-0.0802629946	0.0758767427	-0.0783272495	-0.0010021184335897	-0.0004993035721412	1.0042413549402738e-06	2.493040571529625e-07	-0.0287453970202875	-0.0142294588389546	0.0002024774988495	0.0008262978498539	0.079306114462831	-0.0536295163487139	0.0028761250237969	0.0062894597911916	-0.0002959783697477	0.0011430215878453	1.3064983502803906e-06	8.76031953585062e-08	0.0002470254548816	0.0007830250330416	6.131282023699552e-07	6.10215753594614e-08	-0.0001739636090459	-0.0001735779861052	3.0129317260347054e-08	3.026333727227474e-08	0.0	0.0	0.0	0.0	0.0	0.0
1257.7801761112653	1.9532658665762028	3.815247545531685	1582010.9714184855	1558.4698422679585	3.1664486879801643	10.026397293611303	2428828.249258715	1218.8983616135597	-0.0154073019052702	1485713.21594422	0.0002373849520001	1297.3012436294557	1187.7769609907982	1.261048	25.188528	0.0534098364732049	0.0281868902913031	0.1062233028	-0.0381721205	-0.1976516422	0.1377072671	-0.1527789027	0.2434248281	0.0052010403	0.2089853803	0.0395648371	0.1022028261	-0.046787276	0.0104876459	-0.0987378273	0.2636535053	0.0871810288	0.0507366566	-0.0975844289	0.0673356984	0.1128905802	0.2488683764	-0.1257464864	0.0107002868	-0.1108193163	0.0023037474	0.0007154108	0.04756095	0.0298234896	0.1353745702	0.0911060358	-0.1396390781	0.1540971744	0.1688903627	-0.0098690162	0.0018953722	0.117451566	-0.0920762593	-0.0493673636	-0.045867275	-0.0232382387	-0.2505821971	-0.1424059861	-0.0832380354	-0.0473041185	-0.0027983502	0.1997248792	-0.0874762441	-0.0343903472	0.0216334548	-0.1296105218	0.0116344818	-0.0620891396	0.064178298	0.0250955521	0.0174593732	0.1418208519	0.082730824	-0.101469914	0.0398804681	-0.0304121998	0.1653578548	0.0463940083	0.1133504755	0.1288356108	-0.0964376336	-0.0440376018	0.1403747619	0.0162420207	-0.0013211364	0.0278244616	-0.0066490834	0.0368278542	0.1808953115	-0.0510837479	0.1172754486	0.0097337173	-0.0598879967	-0.2280938049	0.0121253687	0.0719555149	0.1177561993	-0.0590556529	-0.0062392587	0.081046044	0.0708988393	-0.0878535601	-0.0059798210413788	-0.0049777026077891	3.575825968691664e-05	2.4777523251590416e-05	-0.0443557859831003	-0.0156103889628127	0.0002436842435703	0.0019674357501785	0.0886787505133241	0.0093726360504931	8.784630653500289e-05	0.0078639207926043	-0.0006359896268089	-0.0003400112570612	1.1560765492833747e-07	4.0448280540852393e-07	0.0001180554475019	-0.0001289700073797	1.663326280351987e-08	1.3937088684873869e-08	-0.0001739626964446	9.126013000035435e-10	8.328411327681578e-19	3.0263019754276044e-08	0.0	0.0	0.0	0.0	0.0	0.0
1263.9389523316424	6.158776220377149	37.93052453268304	1597541.67522121	1545.9381716817782	-12.531670586180326	157.04276768053714	2389924.830662799	1224.0942192643615	5.195857650801827	1498406.6576364269	26.99693672739588	1300.361602907181	1188.0614306288703	1.239082	24.749767	0.0986807227901052	0.0549602417112612	0.0044671078	-0.0655129526	0.0680422242	0.141825429	-0.0619867057	0.1489623777	-0.1005067111	-0.0004921386	0.2606818602	0.1900269513	-0.0818356723	-0.0031654744	-0.0351454721	0.0078540059	0.0325294101	0.0335750024	-0.0612869156	0.0630212744	0.030065371	0.0870291119	0.0603197187	-0.0234509336	0.073555569	-0.0011857615	0.0739853591	0.1056970157	-0.1047120863	0.0262638588	-0.1421237427	-0.0402070987	-0.136670286	-0.1548418452	-0.0273773186	0.0657636951	-0.1366873468	-0.0116302317	-0.3355275339	0.0469662036	-0.1257784782	-0.0240150531	0.0061366564	-0.009302752	-0.1433182088	-0.0928841117	0.0541080049	-0.1155614336	-0.0600789362	0.0906932253	-0.166715034	-0.0784000042	0.0838456698	-0.0455595963	0.0609267121	-0.0397228379	-0.0731925811	0.1910172005	-0.2384156858	-0.0488596265	0.378478179	0.1063894376	0.0356004473	0.0187896904	-0.0015286011	-0.0501581767	0.0070992396	0.0391009383	-0.1651717232	-0.1451534244	-0.1406584533	-0.1970433084	0.0264549094	0.2188258111	-0.0483492218	0.1678201253	-0.0431129724	0.0137368817	0.014138725	-0.1358132206	0.0172828557	-0.0368088638	-0.1738875116	0.039273248	-0.0237962495	0.0658240966	-0.096900045	0.0062110921226832	0.012190913164062	3.85776653564573e-05	0.0001486183637737	-0.0131526298881965	0.0312031560949037	0.0009736369502829	0.0001729916729758	0.0483932264858708	-0.0402855240274533	0.0016229234461665	0.0023419043697127	-0.0005189989519642	0.0001169906748447	1.3686818000618336e-08	2.69359912139938e-07	8.100724641169066e-05	-3.704820109020935e-05	1.372569204020589e-09	6.562173971204369e-09	-2.797898230578582e-05	0.0001459837141388	2.131124479376301e-08	7.82823450867476e-10	0.0	0.0	0.0	0.0	0.0	0.0
1268.5994225626823	4.660470231039881	21.71998277440892	1609344.494926371	1578.769001660426	32.8308299786479	1077.8633970868857	2492511.5606038584	1221.945832657177	-2.1483866071844204	1493151.6179482418	4.615565013929385	1304.8643693733216	1225.8334914361926	1.165771	23.285433	0.1330483672395545	0.0706639725212878	-0.1010894631	-0.0171717585	-0.1613104051	0.1028328659	-0.0036455846	-0.110425665	-0.2545111632	-0.0711034047	-0.134072434	0.0900690412	-0.1396385822	0.1231869879	-0.0992465238	-0.0255465506	0.0511997395	-0.1527684465	-0.0491123733	0.1133239749	0.1080437606	0.0822841948	0.1852349957	0.0939405779	-0.0931557998	-0.1215346644	-0.0126498862	0.0655521692	-0.1221138331	-0.1427690609	-0.0837049331	-0.0134025359	-0.1272884696	-0.0277012601	-0.0076697829	0.0861705193	0.1061757537	0.0499183954	-0.1197452959	-0.0383881482	-0.1293499455	0.0006134167	-0.0227503064	0.2326795532	-0.2174106525	-0.0100033642	0.0312361264	0.1006229896	-0.0628451615	-0.0373403724	-0.1226793534	0.0812989247	0.0651573702	-0.0347488455	0.1829965874	0.0430647654	0.1380264538	-0.0792601379	0.0550064293	-0.121890191	-0.0110895169	0.0227063492	0.0370812335	0.0596886247	-0.1777751109	-0.0359161885	0.0947799295	0.1831967009	-0.0289779576	-0.1725971951	-0.0369883566	-0.1467018965	-0.1112847037	0.0347183822	0.0174263507	0.1602938069	-0.0459146581	-0.0283625375	-0.1437879508	-0.0894126196	0.0532135966	0.0346097763	-0.0896570384	0.0105020477	-0.1611668338	0.0606594461	-0.1054172954	0.0008244969742179	-0.0053865951484653	6.797952604944725e-07	2.901540729346991e-05	-0.0635797764581269	-0.0504271465699304	0.0025428971111852	0.0040423879744653	0.0348056063404129	-0.0135876201454578	0.0001846234212172	0.0012114302327237	-0.001505995859074	-0.0009869969071098	9.74162894644311e-07	2.2680235275480354e-06	-0.000117045079101	-0.0001980523255126	3.922472364098478e-08	1.3699550541759349e-08	5.991189258574105e-05	8.789087489152687e-05	7.724805889198031e-09	3.5894348732053733e-09	0.0	0.0	0.0	0.0	0.0	0.0
1267.512321331992	-1.087101230690223	1.1817890857681974	1606587.4847284153	1572.7598006527726	-6.009201007653473	36.11049675038352	2473573.390549349	1223.222511902761	1.276679245583864	1496273.3136257003	1.629909896104584	1305.0137667560575	1214.3402992436584	1.173592	23.441668	0.1123478969971644	0.0720701258147101	-0.0587260762	0.1562102419	0.0947150473	0.1026447646	-0.0095105466	-0.0682187625	0.066343146	-0.1728939948	-0.077705212	0.1235980369	-0.1017589054	-0.09895625	-0.0223967348	-0.0184453117	0.0821078154	-0.069888167	-0.008162694	0.0082159325	-0.0475655816	-0.0383651343	-0.0311037711	-0.1113700826	0.0468543217	-0.1036356312	-0.0728746072	0.0707473251	0.1639458308	0.2066325235	0.0703770904	0.1155045175	-0.1427681813	0.17190503	0.1202458635	-0.1135262281	-0.1549113391	-0.0230880685	-0.1436419069	-0.0555534791	0.0566550478	0.0655621394	0.056379498	-0.0737902242	-0.0290548334	-0.0695435841	0.0767551143	0.0950886213	-0.131958797	-0.0189625069	0.1103337944	0.0200647001	-0.0659671173	-0.0362952779	0.1473123713	0.1297606668	0.0173568068	0.1593940325	-0.090759219	-0.1299117096	-0.0893546013	-0.0196278463	-0.0220575148	-0.0426777013	0.0742563828	-0.0563676583	0.1910661036	0.0053210952	-0.1040222607	-0.148607685	-0.0365305211	-0.0830566775	-0.061255718	-0.0455482623	-0.0215313226	0.0499467486	-0.048531426	-0.048531181	-0.122878591	0.0850055051	-0.0501189478	-0.0131251767	0.0089200278	0.0238098418	-0.0046578873	0.0554119421	-0.1133587932	0.0018128736966644	0.0009883767224465	3.286511040057647e-06	9.768885454740856e-07	-0.0503293127318471	0.0132504637262798	0.0001755747889614	0.00253303972006	-0.0377551531173523	-0.0725607594577652	0.0052650638130876	0.0014254515869147	-0.0017629764517362	-0.0002569805926621	6.60390250050155e-08	3.108085969376362e-06	-0.0002481612316422	-0.0001311161525412	1.7191445457207223e-08	6.158399689017366e-08	0.0001827810891958	0.00012286919661	1.5096839475601318e-08	3.340892656760299e-08	0.0	0.0	0.0	0.0	0.0	0.0
1267.4444081879476	-0.0679131440444962	0.0046121951340084	1606415.3278468968	1566.207962668403	-6.551837984369513	42.92658097342717	2453007.38232591	1221.3513598343031	-1.871152068457832	1491699.1441691015	3.5012100632940224	1303.1576559829712	1241.0391897550771	1.250087	24.969603	0.0491736654193637	0.0274521677317793	0.0299950752	-0.1187487028	0.0749303431	-0.0294138282	0.1314827679	-0.1146761071	0.0514763843	0.0377398206	-0.0382630563	0.0624881499	0.0047918104	-0.1048217468	-0.0844973696	-0.1856948218	0.0974953512	0.0757790786	0.0043798224	-0.0037577489	-0.1716217374	-0.0849917559	0.0334322054	0.179077721	0.060722861	0.1718264291	0.1157552933	0.0418703851	-0.0687377611	0.0579411088	0.0864494077	-0.072922472	-0.1285766983	-0.1555120589	-0.0917758104	-0.0424264083	0.0130670885	0.0494426142	0.119368091	0.187299525	0.0518517657	-0.0199091752	0.0292871311	0.055882715	0.1262500932	-0.0752858031	-0.1641367671	0.0240195044	-0.0568421979	-0.1082975882	0.1651916263	-0.0502268508	-0.077670636	0.0665486789	-0.03530819	-0.1997839167	0.1574312508	0.0186494124	-0.084679309	-0.0483895379	-0.0196500074	0.004798229	-0.0534524925	0.0037185566	-0.0539199007	0.0305409394	-0.16623385	-0.0297629693	-0.1146998305	-0.0856047215	-0.1338174206	-0.0356088543	-0.060489136	-0.058502623	0.0118848227	0.0385465105	-0.0935480278	-0.1126713552	-0.0857743727	-0.1237457326	-0.0989297801	0.0752711179	0.1386492514	-0.0194162947	-0.0503555958	0.0500887521	-0.1206811645	0.0040065963933955	0.002193722696731	1.6052814659569826e-05	4.812419270153167e-06	-0.0570974660877112	-0.0067681533558641	4.5807899848494495e-05	0.0032601206336373	-0.0324008515406077	0.0053543015767446	2.8668545374729732e-05	0.0010498151805565	-0.00220398441729	-0.0004410079655537	1.9448802568190157e-07	4.85754731165714e-06	-0.000397584313579	-0.0001494230819368	2.2327257415491645e-08	1.580732864040846e-07	7.60623808859209e-05	-0.0001067187083098	1.1388882703329055e-08	5.7854857860349045e-09	0.0	0.0	0.0	0.0	0.0	0.0
