global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1079.205491785797	0.4697186597541076	0.2206356193211951	1164684.493500624	1410.275794892084	-6.064256213960562	36.77520342855929	1988877.817658499	1044.3459979433003	2.0490071614583485	4.198430347707599	1090658.5634201877	1126.3657640845854	1074.022009756464	1.172358	24.566229	0.0536532535700893	0.0258182257604799	0.0934829152	0.1179224455	0.0313727228	0.1070011506	0.0754435131	-0.1139299127	-0.0356882465	-0.1128307903	0.1108611039	-0.0521158866	0.0454815192	-0.0118714839	0.0881248669	-0.0027550224	0.0140474347	-0.0708009343	0.0107502273	0.0917436557	0.0933641343	-0.0552530063	-0.0610255561	0.0071062565	-0.0194798332	0.1855909845	-0.0772907735	0.0380097608	0.2527839526	0.0483975204	0.0253350012	0.0839375047	-0.0577150777	-0.2376268988	-0.0496130593	0.0385711297	0.049873755	0.0651645281	0.0877525578	-0.1105228927	0.1724038179	0.0523490802	-0.0562019403	-0.0419128458	0.0162495921	-0.0223484055	0.1121715414	0.0407007845	-0.0809765991	-0.1421283804	0.1211178657	0.0304594712	-0.051651034	0.0176640184	0.0421030122	0.0411966433	-0.101520612	-0.0364068035	-0.0840292819	-0.0603788778	-0.0217904683	0.0495688645	0.0195226651	-0.0657332052	-0.0160399656	-0.0163269069	0.1034036232	0.009339789	0.0872745457	-0.009472797	-0.1118314964	0.0756835072	-0.1833975269	-0.0829492812	-0.00884599	-0.120064104	0.0713739967	0.1382562532	0.1630287413	-0.0113160023	-0.0286348846	0.1761821859	0.1982401016	0.0589371174	-0.0077563943	0.1033401944	-0.0141533203	-0.0105444371698553	-0.00041556718719	0.000111185155229	1.726960870690085e-07	-0.0360251937617732	-0.0059172388059919	3.5013715087137594e-05	0.0012978145855733	0.0329734086122996	-0.0101735803100666	0.0001035017363253	0.0010872456755136	-0.0008065381769794	0.0001784586468648	6.505038309252539e-07	3.1847488640815415e-08	-0.000347912164992	-0.0002728752694482	7.446091267643947e-08	1.2104287454942064e-07	-0.0002171404041483	-0.0002916034290237	8.503255981843385e-08	4.7149955113687066e-08	0.0	0.0	0.0	0.0	0.0	0.0
1079.9320615494546	0.7265697636576078	0.5279036214614721	1166253.257562455	1420.0015438624791	9.725748970395216	94.5901930351436	2016404.384571824	1043.3739405776514	-0.9720573656488796	0.9448955221122396	1088629.1798765364	1125.8461004682065	1063.3205207417243	1.066708	22.352369	0.0246493616009484	0.0134710618700168	0.1550280098	-0.0843417783	-0.0558434211	-0.0073639725	-0.1343977678	0.1053263569	0.1208644793	-0.0389723421	0.0462416391	0.0750248009	-0.0187634981	-0.1232653447	0.060376321	0.0342372148	-0.0416051529	0.1138477675	-0.0901895462	0.0735535045	-0.0210716902	-0.0715492286	0.1804769715	0.0722585448	0.1351699493	-0.0462968586	0.1204324373	-0.0043273852	0.1598591936	0.1171213473	-0.0142571274	0.0826232471	-0.0567596859	-0.0571128137	0.0156093254	0.0632928431	-0.0513551522	0.083327691	0.183092623	0.0336098211	0.0435821864	-0.1321368544	-0.06692991	0.0029705684	-0.0745158524	0.0086460833	0.135988656	-0.0153156168	-0.0958004036	0.1550005738	0.0557587106	-0.0252118208	-0.1106117197	-0.0778338088	-0.1113593284	0.0990830753	-0.083316667	0.0219857556	0.0486136801	-0.0689254996	0.0341768099	0.0370899558	-0.0082214829	-0.0270003651	0.0152118373	-0.0311088968	0.0710835717	0.1715730805	0.1315091583	-0.0532118518	-0.1038560902	0.1219395345	-0.1016150145	0.1010885915	0.0388086664	-0.0481452655	0.1219568744	0.1915602685	0.1046383746	0.091873985	0.0013484999	0.0583994605	0.0935598264	0.0930721697	-0.0134961409	0.0990808418	-0.0253948054	-0.0105404469872354	3.990182619900695e-06	0.0001111010226907	1.5921557340157576e-11	-0.0259413036422984	0.0100838901194747	0.0001016848399416	0.0006729512346619	0.0305368258853349	-0.0024365827269647	5.93693538534275e-06	0.0009324977351512	-0.0007870086599356	1.9529517043799928e-05	6.19382630813629e-07	3.814020359640719e-10	-0.0002779747308154	6.99374341766e-05	4.891244699206258e-09	7.72699509718941e-08	-6.410938393091838e-05	0.0001530310202173	2.3418493148772665e-08	4.1100131080018956e-09	0.0	0.0	0.0	0.0	0.0	0.0
1080.048504921111	0.1164433716564872	0.0135590588027308	1166504.7729823273	1414.6223894755046	-5.3791543869745055	28.93530191890707	2001156.5048053863	1042.786700069543	-0.5872405081083798	0.344851414363388	1087404.101841927	1125.873964607998	1055.7491742199077	1.154895	24.200298	0.0669622009709881	0.0423784949290264	-0.0666028156	-0.1675811107	-0.0296411755	0.0217468712	0.1811207759	0.1197794124	0.2253615467	0.1317629534	-0.0624921299	0.0751347981	-0.049248223	0.0113219621	0.0964822712	0.2242910882	0.086163346	-0.1440419791	0.0399546312	0.0930779072	-0.1873396862	0.059715504	0.1130789413	-0.1252710946	0.0990514423	0.1027060349	0.030227713	0.008770403	0.0424646289	0.1825095212	0.1267183795	0.0458460801	-0.1363049808	0.0418306766	-0.283603601	0.0966913599	0.0207583937	0.1119297347	0.1357969401	0.073647273	-0.1332490028	-0.1098384578	-0.0199818028	-0.0061430195	0.0395937833	-0.0626278273	0.1043587621	-0.2587208134	0.1080997583	-0.0113511481	0.1631247878	0.1029251089	-0.0415788502	-0.0928967857	0.0442966454	0.0347874263	-0.0221740848	-0.0532911481	0.0895190881	-0.1817119406	0.1596053992	0.0941982146	-0.0751090803	-0.0214725059	-0.0668408155	-0.1968593408	0.0192962011	0.1130840779	-0.0740072522	-0.0891214424	-0.0851856733	0.191406123	-0.1503987411	0.285888453	-0.0647669352	-0.0750771676	-0.0122397159	-0.0649965096	-0.0657189771	-0.0101928881	-0.1028820555	-0.0095965085	0.1251751476	0.0495334273	0.0059535821	0.0946861568	-0.0364975928	-0.048507183943883	-0.0379667369566476	0.0023529468941657	0.0014414731151352	-0.037485695237649	-0.0115443915953505	0.0001332729773068	0.0014051773474499	0.0331331291526808	0.0025963032673459	6.740790656031014e-06	0.0010978042474482	-0.0009050269384017	-0.000118018278466	8.190737592327544e-07	1.39283140521019e-08	-0.0002519020065385	2.6072724276899988e-05	6.797869512192501e-10	6.345462089812251e-08	-0.0002171137642208	-0.0001530043802898	2.3410340387890723e-08	4.7138386614125144e-08	0.0	0.0	0.0	0.0	0.0	0.0
1081.4932805961314	1.4447756750203098	2.087376751130392	1169627.7159745826	1420.1893332345146	5.566943759009973	30.99086281598009	2016937.7422330952	1042.246864457564	-0.5398356119790151	0.2914224879607577	1086278.526471624	1127.29671321887	1061.0711468508669	1.195258	25.046091	0.1143755472650212	0.0580119429652252	-0.1706860378	-0.0595031121	0.1038319696	0.103896359	0.0504321955	-0.0105079339	-0.0803281603	0.194190223	-0.0733775559	-0.053164692	0.0203427864	-0.0633589355	0.1331290392	-0.0097588875	0.1845309146	-0.0374347231	-0.0027892243	0.1216770493	-0.2181914833	-0.0109734727	0.0082502135	0.0735494359	-0.1087143287	0.0689725361	-0.0812008448	0.0730051491	-0.0046573707	-0.0103987154	0.0535696741	-0.1610958389	-0.247800314	-0.0745235146	0.094280485	-0.0209072911	-0.1253128989	-0.0338452515	-0.1204865654	-0.0370876018	-0.2151950444	0.0029701592	-0.0686292289	-0.0884204789	0.0880185821	-0.0105117525	0.131234413	0.1324172182	0.0124861241	-0.0592767739	0.0738136891	-0.0490145829	0.0775787594	-0.0283615328	-0.0135742864	0.180762484	0.3272198206	-0.1518418928	0.058021659	-0.0828517745	0.0861813493	0.1621090474	-0.0677874904	-0.1328965954	-0.1110334224	-0.0745744432	0.0700986268	0.1051128479	-0.0238417626	-0.0287157776	-0.1815310835	-0.0206650117	0.0432244818	-0.0435687909	-0.3613289546	0.2483996643	-0.0981075969	0.0920387181	-0.0141422974	0.0215960591	-0.1125107285	-0.031402578	-0.0183847223	-0.005999938	0.0848967965	0.0901621419	-0.0474010431	-0.0694464776281762	-0.0209392936842931	0.0048228132549607	0.000438454019997	-0.0483775288771113	-0.0108918336394623	0.0001186320400297	0.0023403853002557	0.0330299382725201	-0.0001031908801607	1.0648357748340827e-08	0.0010909768222864	-0.0012189031146067	-0.0003138761762049	1.485724802797914e-06	9.85182539890722e-08	-0.0008709322259581	-0.0006190302194196	3.831984125546782e-07	7.585229422123311e-07	-0.0009330319498183	-0.0007159181855975	5.125388484692165e-07	8.705486193817387e-07	0.0	0.0	0.0	0.0	0.0	0.0
1080.8171098706769	-0.6761707254545399	0.4572068499617188	1168165.6249892027	1416.5233167466663	-3.66601648784831	13.43967688917566	2006538.3068869764	1042.619976436731	0.3731119791668789	0.1392125489978254	1087056.4152649292	1126.557093769453	1038.7573158868329	1.185458	24.840733	0.1775905797686314	0.0899097515940045	-0.1547552186	-0.006682741	-0.0798244001	-0.0018620136	-0.1088300868	0.0377272977	-0.1682051182	0.0081256049	-0.1306264899	-0.1351853899	-0.0714213258	-0.1184324262	-0.0422947139	0.0782568761	0.0378154412	0.0058593253	0.0590616083	-0.0382020906	-0.1590171984	-0.0175528254	0.0059915266	-0.0273022733	-0.0389053482	-0.0086901574	0.0590395979	-0.037565365	0.0695800411	0.0070603492	-0.0332596187	0.093309895	0.1692895853	0.1889721697	0.1611432198	0.2012740792	-0.0400543292	0.0516267942	-0.0711012218	0.1394045224	-0.1266763051	0.0786121903	0.0374462592	0.0650939509	-0.0320462314	-0.0066916247	0.0625934367	0.1142635153	-0.0464904814	0.1198907165	0.0820754797	-0.1132899204	-0.015423541	0.06373599	-0.1251062102	0.1064574405	-0.1075420899	-0.0261810138	0.0965510877	0.0574333366	0.1670975948	0.0171285324	0.0431349288	0.0170814759	0.0611108094	-0.0521542274	0.0987665421	-0.0167398044	-0.1061756446	-0.0023403755	-0.1625035022	0.0806182265	0.126655256	-0.049664383	-0.0443809096	-0.0124366952	0.0594034815	0.1771394931	0.0789448465	-0.0038886293	-0.1122649085	-0.0493881802	0.1098429512	-0.0807866984	-0.0002011935	0.0855149763	-0.0580456054	-0.0128887572398639	0.0565577203883123	0.0001661200631881	0.0031987757355225	-0.0146909072133638	0.0336866216637475	0.0011347884791164	0.0002158227547516	0.0331252037342579	9.526546173780488e-05	9.075508200117164e-09	0.001097279122436	-0.0010219948955205	0.0001969082190861	1.0444735664699578e-06	3.87728467436989e-08	1.6138987796177062e-05	0.0008870712137542	7.868953382714864e-07	2.6046692708515217e-10	-0.0002719919375621	0.0006610400122562	4.369738978036771e-07	7.397961409878533e-08	0.0	0.0	0.0	0.0	0.0	0.0
1081.703956760576	0.8868468898990614	0.7864974061236378	1170083.450071486	1413.1042773837137	-3.419039362952617	11.689830165419435	1996863.698760148	1042.2158271558358	-0.4041492808951261	0.1633366412480475	1086213.8303741228	1126.5535335631166	1052.6673760317526	1.136089	23.806232	0.1062098357544652	0.059750815435265	-0.113657882	0.0983874604	-0.1444351086	-0.057246994	0.1950250056	0.1038041929	-0.070008008	-0.0642643861	-0.0344684444	-0.056835192	-0.125739796	0.142496579	-0.082161481	0.1141488396	0.1354768891	0.0176213066	0.0116202429	-0.065206478	-0.1619549669	0.0143167704	-0.2163721697	-0.0369485708	0.0352308854	-0.0888203655	0.096647071	-0.1485340522	0.0544869631	0.2376196207	-0.0349032497	0.1535952661	-0.0920938909	0.1903706888	0.0783396233	-0.0866888126	0.1192660787	0.1138267709	-0.1259949136	0.1420850282	0.0265891082	0.1544033575	0.0071375817	0.1573407492	0.1616742895	-0.0936803981	0.0684398971	-0.0154616194	0.0604979599	0.1351273818	0.1236673082	0.0949296724	0.1413719308	-0.0834260275	-0.1084456897	-0.0209441606	-0.0375425842	0.0734444311	0.1701113116	0.1080082122	-0.1375729054	0.0372816532	0.0013537519	-0.0508491717	-0.02594329	-0.1863455023	0.1571257531	-0.2322602429	-0.1818358186	0.0840657957	-0.0358493017	0.2530072805	-0.0435498486	0.2669311379	-0.025279227	-0.0605670832	0.0379972657	-6.64478e-05	-0.1212208063	0.0223052596	-0.0612526675	-0.0917417661	-0.0259561114	-0.1288308523	0.1214901675	0.0807510076	-0.0683731426	-0.0480285986119355	-0.0351398413720716	0.0023067462846264	0.0012348084516543	-0.0534370907646746	-0.0387461835513108	0.0015012667397918	0.002855522669392	0.0331132058572762	-1.1997876981702238e-05	1.439490520680604e-10	0.0010964844021463	-0.0011029310045796	-8.093610905910006e-05	1.2164568008629658e-06	6.550653749626538e-09	0.0005601383572066	0.0005439993694104	2.9593531391893777e-07	3.1375497921410856e-07	-0.0002506911569496	2.1300780612500017e-05	4.5372325470185654e-10	6.284605617272898e-08	0.0	0.0	0.0	0.0	0.0	0.0
1082.2543500520285	0.5503932914525649	0.302932775275988	1171274.4782065386	1414.2949194226946	1.1906420389809682	1.4176284649887574	2000230.1191048464	1043.63642615116	1.420598995324326	2.018101505516485	1089176.989989566	1127.6557036304926	1081.2320514138012	1.543496	32.343258	0.1867500688262283	0.0958905467168824	0.1135483937	0.1058739367	0.1317149421	0.0540278404	0.0879370779	-0.200218365	-0.0092461826	-0.0560195492	0.0843343892	-0.1936511331	0.0856686674	0.036914174	0.0254010852	-0.1783448917	0.0586272692	-0.1165852698	0.0410970957	0.0243002711	0.198176078	-0.0345264619	-0.1292691071	-0.0190851845	0.0425607222	0.049868176	-0.2589008349	0.0992431542	0.0889178488	0.0613516871	-0.0883613973	-0.033645659	-0.0682075654	0.2463476932	0.0117226412	0.0616006351	-0.1417027689	0.0920365774	-0.1077225916	-0.2378607035	0.1738002036	0.0281869265	0.040503423	-0.083764219	0.0923955183	-0.1067755249	-0.0599658284	0.0217291715	-0.0892157568	-0.2872365136	0.0052323354	-0.0396067002	-0.0109634832	-0.1300890907	-0.0420684488	0.0801773736	-0.0773409238	-0.03941689	0.1233101071	-0.0595861048	0.1279011037	0.0247311819	0.0985371111	-0.1684104699	0.1043284028	0.0502318864	0.1646967698	-0.1634159309	0.0919512536	-0.0486285903	0.1354435633	-0.0518725997	0.1389137442	-0.0035844629	-0.4387907698	-0.1452069315	0.203748735	0.0115805721	0.0908315971	-0.0391224793	0.0147979826	-0.2206401381	0.0325666067	-0.1845480026	0.0825270262	0.0758767427	-0.0783272495	0.0053523188166906	0.0533809174286261	2.864731671550026e-05	0.0028495223455217	-0.046693252391563	0.0067438383731115	4.54793560026525e-05	0.0021802598189022	0.0745964336202718	0.0414832277629955	0.0017208581856365	0.0055646279088636	-0.0010939609552315	8.970049348100114e-06	1.196750571571016e-06	8.046178530735128e-11	0.0012931110315554	0.0007329726743488	5.37248941342032e-07	1.6721361399302706e-06	0.0007102078245834	0.000960898981533	9.233268527111568e-07	5.043951540994854e-07	0.0	0.0	1.0	0.0	0.0	0.0
1083.5015656974724	1.24721564544393	1.555546866240119	1173975.642868874	1423.2268781207856	8.931958698090966	79.77988618440287	2025574.7466054372	1044.3979747425426	0.7615485913825069	0.5799562570366804	1090767.1296463246	1129.8793642035027	1078.7137405999677	1.092084	22.884123	0.1609692808051354	0.0881196812284724	0.0693195148	0.0809590052	-0.0164159846	0.0592611804	0.0962551177	-0.1178483344	-0.0066517225	-0.0460590102	0.00526325	-0.0004385915	-0.0137300049	0.0469246758	-0.0045664885	-0.121109191	-0.0669889101	-0.0525019418	0.0123443277	-0.0930324453	0.0903436373	0.0081144833	-0.2221478559	-0.0586900448	0.0928242313	0.0434859321	0.0418080166	0.1120121626	-0.0711251146	0.1490977115	-0.0260719033	-0.0664864781	0.0857650625	0.078895452	0.0582212352	-0.0218660066	-0.1126313996	-0.0207972444	0.1909769568	0.036421664	0.1299511044	0.0313911854	0.0135029368	0.0568143496	0.0215696732	-0.1497068251	-0.1134843352	-0.0154261142	0.0936128034	-0.1052890218	0.0198097259	-0.0731518152	-0.0220000827	-0.0142798285	0.0537405511	-0.0081491341	0.0172546655	0.0534941976	0.0481658364	0.1437086214	0.2088852137	-0.0687447286	0.0243093937	-0.0567260818	0.0639069139	0.0359488695	0.1850670256	-0.1225689899	-0.0572833595	0.0428407037	0.0599691871	0.0642297564	-0.042249863	-0.0263122904	-0.044063775	-0.0056515528	0.2120263303	-0.0259187607	-0.0058615008	-0.0197480635	-0.1028312769	-0.1290084551	-0.0308473585	-0.0934224435	0.1169179402	0.0708988393	-0.0878535601	0.0181614188784635	0.0128091000617729	0.000329837135679	0.0001640730443925	-0.0282324053049194	0.0184608470866436	0.0003408028751564	0.0007970687093012	-0.0025112726010121	-0.0771077062212838	0.0059455983587078	6.306490076594078e-06	-0.0009645699610572	0.0001293909941742	9.303952097738884e-07	1.6742029373413715e-08	0.0009309279773672	-0.0003621830541882	1.3117656474109262e-07	8.66626899044986e-07	0.0001499493242372	-0.0005602585003461	3.138895872101729e-07	2.2484799839192934e-08	0.0	0.0	0.0	0.0	0.0	0.0
1083.2837773525964	-0.2177883448759985	0.0474317631638268	1173503.7422753095	1423.8719840276808	0.6451059068951963	0.4161616311110737	2027411.426898924	1045.2408352938564	0.8428605513138336	0.7104139089610596	1092528.4037657988	1128.8066907042012	1067.003136188725	1.014424	21.256783	0.1649605405619904	0.0832736128705884	0.1472926169	-0.0345812011	0.0392913278	0.0555262593	-0.0658411694	0.1567830233	0.0263693261	-0.0223349836	0.0304354734	-0.0514786751	0.0878973848	-0.0366291892	-0.1406343332	-0.0685863594	-0.0668968742	-0.0282654522	0.0639635616	-0.0130927667	0.0958195284	-0.1164234882	0.0033629232	0.0779560709	0.0260141315	-0.1478927383	0.0590091876	0.1733326839	0.0796042139	-0.0232199655	-0.2976356935	0.0340848084	-0.0881232376	0.005411134	-0.0284373994	-0.0520528782	-0.0868835312	-0.0155412692	-0.0199992836	-0.0858479508	0.0525988108	-0.0734137079	0.0832163613	-0.056284714	-0.0241119683	-0.0811132963	-0.1353117578	0.031604827	-0.1702128504	-0.015253102	0.0038909239	-0.0249275854	-0.0688417901	0.0485377002	0.1012863467	0.2227141398	0.0538297752	0.0516757043	0.0619288105	0.0327449743	-0.1333172183	-0.0356983933	0.0700688742	0.022241825	0.0211304184	0.0366319152	0.0001834813	-0.0389509745	0.0791349334	-0.078914896	0.066617804	0.1586440242	-0.0714244247	-0.0044187472	-0.068627871	0.0717265137	0.1153959172	-0.0166900526	-0.020138331	0.0078234331	-0.0850903424	0.010668668	-0.1129288408	-0.0156613469	-0.1071222284	0.0658240966	-0.096900045	5.348814805472557e-05	-0.0181079307304087	2.860981982324243e-09	0.0003278971553372	-0.0301572551203719	-0.0019248498154525	3.7050468120475233e-06	0.0009094600363951	0.0709493936118121	0.0734606662128242	0.0053964694804319	0.0050338164538838	-0.0004809487883497	0.0004836211727075	2.313117370150445e-07	2.338894386909776e-07	0.0003940619976083	-0.0005368659797589	2.882250802224836e-07	1.5528485795904388e-07	-0.0002589053993625	-0.0004088547235997	1.671621850097871e-07	6.703200581905564e-08	0.0	0.0	0.0	0.0	0.0	0.0
1081.1062728569448	-2.1775044956516467	4.741525828583132	1168790.7732106347	1415.1189355396089	-8.753048488071954	76.61585783453872	2002561.601722756	1043.1664907744437	-2.0743445194127617	4.302905185217761	1088196.3274746677	1127.5407868877971	1063.090055658892	1.284032	26.9063	0.2916967668287471	0.173945662213127	-0.0551503675	-0.1125442573	-0.0011886465	0.1060252589	0.1064939312	0.1049118013	0.1071879626	0.1386888039	0.0656210389	-0.0525485758	-0.027005336	0.0745166382	0.0571478622	0.2322602849	-0.0170116646	-0.1359843261	-0.0561033112	0.0914750289	-0.0062586284	0.0889223978	0.0741951593	-0.3857833459	0.0368063288	-0.2203581705	0.0064589549	0.2963546134	-0.0796585788	0.0869398859	0.0876663668	0.1066652672	-0.0885819338	0.111139757	0.0795898312	-0.0020402301	0.1013329686	-0.0890415693	-0.1857769224	-0.0514842691	-0.1109349194	-0.082950226	-0.020104284	0.0376382203	0.066101435	0.0287406656	0.0282925362	-0.3178712034	-0.0573476066	-0.079963992	0.274918441	-0.0396172382	-0.0681955624	0.0104492782	0.1087917451	-0.0649591209	-0.0871074197	0.1126436192	-0.1421989344	-0.0054799142	-0.1142598504	-0.0176416185	-0.1513903044	0.1734094397	-0.0265228214	-0.0765145463	-0.0634885403	0.0718368995	-0.0377701172	0.0385829805	0.1293582784	0.1452454354	-0.0536981108	-0.0293050157	-0.1380777392	0.0328093257	0.2240027571	-0.3988591766	0.0317471686	0.0979698501	0.1922265572	0.2319880758	-0.1306456339	-0.2013267998	0.0745307942	0.0606594461	-0.1054172954	0.0146173978875907	0.0145639097395359	0.0002136683210041	0.0002121074669013	0.0211163887186955	0.0512736438390674	0.0026289865525355	0.000445901872519	-0.0467574939444617	-0.1177068875562738	0.0138549113781852	0.0021862632399663	0.0013910413023658	0.0018719900907154	1.9349959048875407e-06	3.504346899737025e-06	0.0002097457426359	-0.0001843162549724	3.397248184705078e-08	4.39932765538852e-08	-0.000365645567552	-0.0001067401681895	1.1393463505122748e-08	1.3369668107042424e-07	0.0	0.0	0.0	0.0	0.0	0.0
1082.3957674554606	1.28949459851583	1.662796319601502	1171580.5974054956	1417.466155642555	2.3472201029460398	5.509442211674015	2009210.302392084	1043.5564412434896	0.3899504690459707	0.1520613683091725	1089010.0460607768	1128.1038560550924	1057.8689365000575	1.183141	24.792173	0.1139711307487473	0.0574701109514162	0.0375858548	-0.1402478299	0.0141930324	-0.0225259865	0.0508686428	0.2132333626	0.0536383246	0.0655174069	-0.0106941783	0.0035802441	-0.0093514581	0.0598041503	-0.0501401448	0.060486084	0.0331062655	0.0641016819	-0.0708487952	0.0627143965	0.0245388072	0.0776132922	0.1812394571	0.0464531543	0.0482025778	0.1287292371	0.0614640227	0.2361825183	-0.1038264825	0.1213652652	-0.0656279492	-0.0704306234	-0.0414664553	0.1393275948	0.0833243491	0.0567937557	-0.0163002144	-0.1042199305	-0.0493102686	-0.0937557539	-0.0595546417	-0.0785062106	-0.0523469144	0.0041164923	0.0177381029	-0.0584525655	0.1094025945	-0.1500793622	-0.123839152	-0.0427643808	-0.1515556189	-0.0473029337	0.0622973116	-0.0095737984	0.1539411471	0.067897559	0.0813179449	-0.1346867189	-0.095359551	0.0984693562	-0.0279949742	0.0651251075	-0.1185427287	0.0421318508	-0.0407496773	-0.1213742543	0.01939197	0.0926719212	0.1473384855	-0.034147095	0.1488880062	-0.014370965	0.0734039034	-0.0119713958	0.0425397583	0.0603617387	0.1129597022	0.0322125079	0.0104758198	0.1986331057	-0.0147192064	0.0719181068	0.0101252191	-0.0019712478	0.1885147677	0.0554119421	-0.1133587932	-0.0019486419745078	-0.0165660398620985	3.7972055448136578e-06	0.0002744336767126	-0.0171484797143648	-0.0382648684330603	0.0014642001561994	0.0002940703565139	-0.0126389805067432	0.0341185134377185	0.0011640729591997	0.0001597438282498	0.0013909666860509	-7.461631489980372e-08	1.934788321703423e-06	5.56759444922667e-15	-0.0001418577286886	-0.0003516034713244	1.2362500104743848e-07	2.0123615188688453e-08	-0.00051440166023	-0.0001487560926779	2.2128375108825703e-08	2.646090680473803e-07	0.0	0.0	0.0	0.0	0.0	0.0
1081.8943567069869	-0.5014107484737451	0.2514127386850013	1170495.399074425	1416.5274802616664	-0.938675380888526	0.8811114706862193	2006550.1023364656	1043.1960181033974	-0.3604231400922799	0.1299048399139792	1088257.9321867838	1130.1151795681053	1067.1983946770374	1.091165	22.864857	0.0530938853223757	0.0292881022748299	-0.154295989	-0.0166565065	0.0930776059	0.0744630598	-0.0322264598	0.0323416901	-0.1375817185	0.2040020524	-0.003562216	-0.0737579709	-0.0472878803	0.1008420272	0.0849528959	0.0045027955	0.0575978073	0.1329814476	-0.092878127	0.026525448	-0.1151334618	0.1740811008	0.1116598423	0.0935002639	-0.0064270652	0.1346147541	0.1062110391	0.1256781253	0.0653913243	0.0637835087	-0.1324665691	0.0407442598	0.000563179	0.0763320061	-0.1095201083	0.0236173763	-0.0132216826	0.0945201996	-0.1038828687	-0.0088893338	-0.1613299394	0.0798189694	-0.0424709296	0.0361328873	0.1312260251	0.0036975205	0.1180603043	-0.0526647451	-0.1507535357	-0.0805271963	-0.0967318998	-0.0536225525	0.066048017	-0.0213432959	0.2650838001	0.0579306886	0.0358317092	-0.0225095084	0.0715016354	0.0491346852	0.0690518613	0.0866054236	-0.1183502277	0.0057492446	-0.109299651	-0.1721555812	0.0247022768	-0.0208369799	0.043423987	0.046420943	0.0285912832	-0.0408606052	0.1759217622	-0.0843458649	0.0311693229	-0.0346986961	0.1295412666	0.0750440019	-0.0416961301	0.0251299753	-0.089900721	0.184987692	-0.1066742603	-0.0057949913	0.1514015546	0.0500887521	-0.1206811645	-0.020197150927629	-0.0182485089531211	0.0004079249055934	0.0003330080790121	-0.0033645056837485	0.0137839740306163	0.0001899979400767	1.131989849597596e-05	-0.0134938071753865	-0.0008548266686433	7.307286334238022e-07	0.0001820828320865	0.0010259741990084	-0.0003649924870425	1.052623057030928e-06	1.3321951559746958e-07	-0.0001032641676896	3.8593560999e-05	1.4894629505835334e-09	1.066348832862583e-08	-0.0005149471255884	-5.454653584000511e-07	2.975324572144963e-13	2.651705421517554e-07	0.0	0.0	0.0	0.0	0.0	0.0
