global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1441.9214962818091	-1.374974558272697	2079137.6014395712	1.8905550358971992	2112.182845454513	-12.769142402397392	4461316.372632323	163.05099769270305	1431.9638388430003	-0.0992760436822663	2050520.435753982	0.0098557328492032	1683.995781450519	1187.5339515055507	1.164621	23.588638	0.1007530135954884	0.0673683433867427	-0.0205261204	0.0334555076	-0.131131779	0.1201058449	-0.1291952209	-0.0217166806	0.1646897177	-0.0058562911	-0.0689855467	0.1078855761	-0.1022825275	0.0053009869	-0.037609862	0.1293211649	-0.0275629593	0.0053159586	-0.2082842948	0.0440449062	-0.0233807252	-0.1099082949	-0.1667746832	0.0632436392	-0.0169222176	0.2045506081	-0.0663176116	0.0418717376	-0.2012763076	0.04079287	0.0653879775	0.0393692099	0.0071447137	-0.1384837511	-0.0658565653	0.0545914332	0.2862596553	-0.0654565437	-0.1965481368	0.0368419728	-0.1032508669	-0.09387406	0.131970443	-0.0645652916	0.0230176205	0.2430130647	-0.0906661665	-0.0382428612	0.0009909862	0.135227453	-0.0638321582	-0.0764250653	-0.1925085535	0.0463615392	-0.0953248475	0.1819307462	-0.1159583118	0.1030024603	0.0681085637	0.1190336574	0.1090108376	0.1368516682	0.1363643862	0.039357637	-0.0713414781	-0.0042913374	0.0544958695	-0.1362968028	-0.0270582219	-0.1384218676	-0.0675266634	0.1520429518	-0.0334060257	0.1121213806	-0.0480064987	0.1571523871	0.1362472448	0.1391064979	0.0257887054	0.006460075	0.1034762033	0.0956730218	0.1050254388	-0.1078910534	-0.0971184858	-0.1663595048	0.1033401944	-0.0141533203	-0.0064129571286457	0.0017495354216806	4.11260191338477e-05	3.0608741917151155e-06	-0.0101362881447926	0.0147369517909509	0.0002171777480888	0.0001027443373542	0.0386942139148374	0.0658662719992264	0.0014972421904871	0.004338365787076	7.900001211152887e-05	0.0001219999891498	6.2410019136217085e-09	1.4883997352557624e-08	-8.533174167268953e-13	-5.289755300452725e-09	7.281506136894619e-25	2.79815111386677e-17	1.3633816094865173e-12	0.0002459998087674	6.051590591363754e-08	1.8588094130860462e-24	0.0	0.0	0.0	0.0	0.0	0.0
1441.8548232957762	-0.0666729860329269	2078945.331461294	0.0044452870665468	2118.5582597334305	6.37541427891756	4488289.099884742	40.64590722782592	1434.290853305498	2.3270144624978	2057190.2518758136	5.414996308673926	1684.5649149782032	1195.274416521561	1.169919	23.69595	0.0341327885532219	0.0172927889448913	-0.0461518069	0.0196338202	0.1683955891	0.0782732303	0.0100624285	0.0786378276	0.0675082709	-0.0176593087	-0.0723008875	-0.0785810072	0.0316828837	-0.0046381667	0.1346806663	0.0974077191	0.1359273952	0.0133584009	-0.0940587678	-0.0972711614	-0.1390579187	-0.0339311708	0.021490847	0.1807342698	0.0586242264	0.1165474555	-0.0489347515	-0.0076295663	0.0394681339	0.0141209849	-0.165893161	0.3338728153	0.0462620607	-0.0106473428	-0.0459436821	-0.110527764	0.1151659129	0.0117248009	0.064804977	-0.0318995013	0.0050150906	0.021811961	0.0438965708	-0.1944914532	-0.0705026952	-0.1052023069	-0.064068669	-0.0402521772	0.1114105242	0.1723292746	-0.0286911377	-0.0076103333	-0.0545617563	0.0148138709	-0.1342829857	0.0993013932	0.0909395619	-0.1030818673	0.143473905	0.0752832235	-0.1818303007	0.107851938	0.0866156214	0.0974642135	-0.1308516627	0.1609632018	-0.0901386264	0.04835357	-0.0069017287	-0.2389982713	0.0420303212	0.1053858534	-0.1606739874	0.0595756178	-0.0197742296	0.0593567493	0.0217465614	0.1480349983	-0.1138716462	-0.0218824294	0.0286397583	0.1221539037	0.1329692633	-0.066136211	-0.1409469991	-0.2055993128	0.0990808418	-0.0253948054	-0.0018105805839496	0.0046023765446961	3.278202050975275e-06	2.118186985916882e-05	-0.0225133368029446	-0.012377048658152	0.0001531913334862	0.0005068503340028	0.0436975894417273	0.0050033755268899	0.0019094793230177	2.5033766663080825e-05	-1.0000117308745028e-06	-8.000002384240337e-05	1.0000234618866193e-12	6.400003814785108e-09	0.0001629996526268	0.0001629996534801	2.6568886756457472e-08	2.6568887034638355e-08	8.051054015675701e-11	7.91471585472705e-11	6.264272706106773e-21	6.481947076332783e-21	0.0	0.0	0.0	0.0	0.0	0.0
1441.9617212545031	0.1068979587269041	2079253.6055632492	0.0114271735799788	2120.364998618325	1.8067388848944572	4495947.727365689	3.264305398189668	1433.0628682895342	-1.2279850159638954	2053669.1844702268	1.5079471994318483	1688.624535141944	1184.811839581324	1.15795	23.453514	0.0702032780663097	0.0355599167195025	0.0797402894	-0.0066085285	-0.0903797978	0.0510669815	0.0292995943	0.1260994825	-0.1194823815	0.0351636484	-0.135482463	0.0459713274	-0.0081171559	0.1564906394	-0.046688561	-0.0547560993	-0.1328277702	-0.0121618638	0.0108459088	-0.1099239651	-0.0412628611	-0.1379346543	-0.0316658607	0.0668395398	0.068199416	-0.0279827688	0.0081624186	0.1130783534	0.2339412658	0.0839140906	-0.0622525815	0.0304321245	0.1840037046	-0.0809661329	-0.047172749	0.1134747981	-0.0115725248	0.1212193518	0.0318087062	-0.0389895704	0.1423909183	0.0767304536	0.1663791023	0.0370283958	-0.0582962343	0.0154771153	0.0137191445	-0.0127232559	0.0250802008	-0.0586655114	0.0296416182	-0.1223268224	0.1500313941	0.2696530881	-0.0335366607	-0.0168999139	0.1589071507	0.0085678893	0.2037970234	0.2249009881	0.066144789	0.0972893721	0.0501067834	0.2376900684	-0.0316648877	0.0212966546	-0.1246404889	-0.1364086688	-0.1644172628	-0.2837723108	0.1219805663	-0.1126171917	-0.1358530007	-0.0006199341	0.0853768415	-0.0056736723	0.0274323433	0.1773555746	0.0361246059	0.1211968425	-0.0471962273	-0.1031710989	0.062765426	-0.0245505446	0.1328327699	0.0781840131	0.0946861568	-0.0364975928	0.0041246492380935	0.0059352298220431	1.701273133730529e-05	3.522695304046977e-05	-0.0504357135003772	-0.0279223766974325	0.0007796591204333	0.0025437611962921	0.0581933062496133	0.014495716807886	0.0033864608922612	0.0002101258057744	-1.0000072731814575e-06	4.457693045290293e-12	1.0000145464158142e-12	1.987102728602945e-23	1.363120727404521e-10	-0.0001629995163147	1.8580981174798303e-20	2.6568842318835044e-08	-0.000273999493496	-0.0002739995740065	7.50757665557655e-08	7.507572243606455e-08	0.0	0.0	0.0	0.0	0.0	0.0
1439.7780370879468	-2.1836841665563043	2072960.7960808207	4.768476539268701	2111.206440405095	-9.158558213230208	4457192.634007951	83.8791885451265	1434.274272906891	1.2114046173567203	2057142.6899225907	1.467501146953182	1684.697108302634	1183.6024155017758	1.18113	23.923018	0.0597936592967277	0.0377284408485081	-0.1019438226	0.0706172572	-0.114019071	0.086101561	-0.1900109561	0.0902494667	-0.0175105823	0.0536094571	-0.0258393557	0.1169278603	-0.1301074323	0.0687616752	0.0642093177	0.0472533515	-0.1068586235	0.0663624577	0.0355820124	0.0591334385	-0.0108474103	-0.0215992088	-0.1812391086	-0.0217114324	0.1187492067	-0.0616536021	0.0798259818	0.0262972034	0.2289703985	0.228916649	-0.0750603632	-0.0944236546	0.0182705881	0.0594374327	-0.1338099175	-0.0303924584	-0.0758715555	0.0788396193	-0.0987385116	-0.1527793276	-0.107264136	0.0003581715	0.1408036071	0.1051680211	0.1009674255	0.0493824637	-0.1368373459	-0.0662793047	0.1434112316	-0.0793823606	0.1169948683	-0.0990174112	-0.1594108749	0.1113810346	-0.0128050162	-0.2056317705	-0.0219759594	-0.0222793325	0.0686624952	0.1221538192	0.008597758	-0.0822924644	0.0516015659	0.2012886414	-0.1950073447	-0.0733357282	-0.0471473772	-0.063859171	-0.2360431626	-0.2263587542	-0.004898995	-0.014550941	-0.0520295534	-0.2242026231	-0.0764054786	-0.1058209582	0.1246818825	0.0718585405	-0.0253742469	0.147085458	-0.0564897957	-0.0910361899	0.0694563425	-0.072745387	0.0471470591	0.0253734149	0.0901621419	-0.0474010431	0.0099429355435916	0.0058182863054981	9.88619672240172e-05	3.385245553274674e-05	-0.015256854769845	0.0351788587305322	0.0012375521015827	0.0002327716174681	0.0472968204922779	-0.0108964857573354	0.0022369892286787	0.0001187334018598	-9.999990743837783e-07	8.198797679182315e-12	9.999981487684134e-13	6.722028338416532e-23	2.1616841650029528e-10	7.985634375984317e-11	4.672878429224513e-20	6.3770356386902455e-21	-0.0004319999755081	-0.000158000482012	2.496415231605593e-08	1.86623978838999e-07	0.0	0.0	0.0	0.0	0.0	0.0
1438.075122967855	-1.7029141200919184	2068060.059299011	2.8999165004084326	2120.4126172188003	9.206176813705495	4496149.667260682	84.7536915252087	1430.3138900142706	-3.960382892620373	2045797.8239677548	15.684632656160115	1685.9772888828538	1191.4049328007975	1.20623	24.431404	0.0909190635094903	0.0470210031410152	0.009871136	0.0623540032	0.2039889094	0.0861903367	-0.0308143949	0.0374027617	-0.0483642694	-0.0216473233	-0.1334423923	0.0225634542	0.0693309009	0.0611129999	-0.0068599528	-0.0324386026	0.2039764469	-0.0211078884	0.098200801	-0.0843589969	-0.1382265141	-0.1628756857	-0.0949229327	0.0124260915	-0.1072601099	-0.0448561342	0.0229200789	-0.0489007983	-0.0358023034	-0.1119564117	0.0275958611	-0.1020366902	0.0144521102	-0.0132091585	0.0319185548	0.0478503603	-0.0615113863	0.1067378407	-0.0904757935	-0.0952602405	0.1174503369	0.032996705	0.2018527985	0.0469388833	-0.0335041389	-0.1780227244	-0.0402330659	-0.0222740755	0.0530252983	0.166049005	0.0118172223	-0.0623982739	-0.0457330976	0.0580756841	0.1204554935	-0.0197573469	-0.0459497673	-0.0653010081	-0.0469348726	0.0056770352	-0.0067351348	0.1507396081	0.0442559789	0.2980717727	-0.0821386656	0.0374529408	-0.2053286853	0.0627115903	-0.1071544449	-0.0186448384	-0.1373100887	0.0791959067	0.0544125601	-0.0758690591	0.1327843126	0.0057412183	-0.0733577815	0.0983925331	-0.0117995226	-0.0935377179	-0.0236502488	-0.2615426774	0.1249005725	0.0317549606	-0.1250058408	0.1483574276	0.0855149763	-0.0580456054	-0.0060726220403637	-0.0160155575839553	3.6876738445110985e-05	0.0002564980847249	-0.0274089595408213	-0.0121521047709763	0.0001476736503647	0.0007512510631103	0.0880968631822582	0.0408000426899803	0.0077610573025535	0.0016646434835042	-1.0270273040357706e-06	-2.7028229651992318e-08	1.0547850832349832e-12	7.305251981208366e-16	-0.0002359998842087	-0.0002360001003771	5.5695945346519806e-08	5.569604737800906e-08	-0.0002289999348233	0.0002030000406847	4.1209016518030455e-08	5.244097014907565e-08	0.0	0.0	0.0	0.0	0.0	0.0
1438.2625261611718	0.187403193316868	2068599.0941595156	0.0351199568653594	2122.736616924132	2.3239997053315165	4506010.744830509	5.400974630380976	1437.5659372430098	7.252047228739229	2066595.823921373	52.59218900786434	1683.2881635653068	1169.3587046883324	1.494662	30.273392	0.078121525209458	0.0396209658238563	0.0661792206	0.1793297876	0.0056521216	0.0635239692	0.1008944892	0.0293933844	0.1664667748	0.0259768197	0.0042400798	0.086777424	0.1435246791	-0.167355925	0.1272859099	0.164859813	0.0228918236	-0.0585183263	-0.0028715388	-0.0276557291	0.1232155356	0.0522346455	0.0976199337	0.2548008919	-0.0950927123	0.0256326542	0.2779858871	0.0522085571	-0.0795172211	0.1244524502	-0.0121608556	-0.0251616223	0.133773789	0.0771708441	-0.1531349221	-0.098887456	0.020190822	0.1186992154	0.033761117	-0.1521705053	0.0667397704	-0.0156549423	-0.0314227107	-0.1214153941	-0.1975583716	0.165769483	-0.0828290534	0.0501191027	0.2496558742	0.2668045747	-0.1203118612	0.0289024278	0.0238355139	0.1330133713	0.2077913524	0.0698965806	-0.1656351462	0.1047485969	0.3998312928	-0.1424891064	0.060760365	-0.0642606295	-0.0337918685	0.2963369313	-0.1344637195	0.2370224285	0.064685554	-0.1921519847	-0.145803175	0.0570976581	-0.1463811709	0.2458658119	0.2716715281	0.2668393295	-0.0456452274	-0.2728685954	-0.265879708	-0.0111016768	0.3094706772	0.0516682031	-0.0090955776	0.3189033597	-0.0836465348	0.2934830067	-0.0464422058	0.0736675331	0.0807510076	-0.0683731426	-0.0119731272198464	-0.0059005051794827	0.0001433557754226	3.481596137310217e-05	-0.0072054858700596	0.0202034736707617	0.0004081803483651	5.191902662362855e-05	0.0963203679343536	0.0082235047520953	0.0092776132790092	6.76260304077355e-05	-0.0003600794081106	-0.0003590523808065	1.2965718014528005e-07	1.2891861216286206e-07	-0.0007389613340553	-0.0005029614498466	5.460638532287887e-07	2.529702200317939e-07	-0.0002151329333341	1.386700148920002e-05	1.922937303014756e-10	4.6282179004934316e-08	0.0	0.0	0.0	0.0	0.0	0.0
1441.885943278801	3.623417117629288	2079035.073424998	13.129151608328934	2099.0903762985063	-23.646240625625524	4406180.407869005	559.144695724983	1440.2726977085551	2.706760465545358	2074385.4437646791	7.326552217839322	1687.6402435449313	1187.568586150871	1.626493	32.943539	0.1502206289252884	0.0908928961263058	0.0241361449	0.0147411327	0.0843609817	0.0990910442	0.0532386626	-0.0759975	-0.1185591033	0.1908993405	-0.0326597464	-0.0097591492	-0.3508013307	-0.0543307255	-0.0242197661	-0.247774391	0.0702396344	0.2413407544	0.3217907551	0.0399706591	-0.0403781017	-0.0059006862	0.0172712375	0.1347150208	0.179123563	0.1672045539	0.16674816	-0.010107065	0.0281385082	-0.0339238013	-0.1014615086	0.0924768839	-0.144985059	-0.0805259551	-0.1130413037	0.043364866	0.2133240403	-0.1985194799	0.0802928472	-0.0078372363	0.0672092704	0.1563822191	0.0167127459	0.0898304119	0.2329989875	-0.1276379043	-0.3668026146	-0.0072803287	-0.0166332547	-0.0838496544	-0.3748725545	-0.1668309739	0.1449531721	0.0424937327	0.1365192319	-0.057810151	-0.0845220834	0.0061165428	-0.0699954065	-0.1036334064	0.0711294858	0.1401158625	-0.1104830831	0.3142531546	-0.0186782075	0.0084682284	-0.0940580123	-0.0992440669	0.2763863697	0.0459316693	-0.1476303994	-0.0173426162	-0.1076199559	0.046991815	0.2609885841	0.0293217438	0.2284364439	-0.4318730285	-0.1948270248	-0.0980205925	-0.4672135629	0.0744064155	0.0611577427	-0.0230488984	0.0470954382	0.0107482941	0.0758767427	-0.0783272495	-0.0151562944676015	-0.0031831672477551	0.0002297132619886	1.013255372718078e-05	-0.0773173958784951	-0.0701119100084354	0.0049156799250309	0.0059779797054319	0.0453063066698149	-0.0510140612645386	0.0020526614240593	0.0026024344467021	-5.699998490772421e-05	0.0003030794232028	3.248998279480788e-09	9.185713676898789e-08	-0.0007389998465134	-3.85124580999912e-08	5.461207731468287e-07	1.4832094289035774e-15	-2.1060903892557426e-08	0.0002151118724302	4.627311766042984e-08	4.435616727715405e-16	1.0	0.0	0.0	0.0	0.0	0.0
1444.5094440150674	2.623500736266351	2086607.5338487192	6.882756113190085	2122.860354748401	23.769978449894552	4506536.085762506	565.0118755084515	1439.6030175176568	-0.6696801908983616	2072456.8480459428	0.448471558081666	1687.1689819570463	1177.9166523263475	1.381154	27.974375	0.0664062210417559	0.0397613525129211	-0.1123727335	0.075033856	-0.0284033133	-0.029549742	-0.048512519	-0.0459980596	0.0229605295	-0.0856221464	-0.0254066067	0.0686844245	0.0583992006	-0.2118913472	0.1747633844	-0.2025597947	-0.0251334946	-0.1250926274	0.2094427453	0.1682627143	-0.0508722002	0.1741094942	-0.0971754467	0.0283770966	0.1456530928	-0.010758559	0.0418318954	0.0151943364	-0.140595096	-0.000303673	-0.0380004722	-0.0947420773	0.1472725619	-0.044135886	0.0847734217	-0.0801121534	-0.1029997685	-0.0212518105	-0.1396522913	0.0241542023	-0.0952085649	-0.0584354784	-0.0325941586	0.122840525	0.091213231	-0.0477463681	0.0006981761	0.0664319543	0.2994289559	-0.13976246	-0.0143007348	0.0784150452	0.1241585842	0.1347958543	-0.1041021004	-0.0770604036	-0.1023194983	-0.081711704	0.0960711534	-0.0335426274	0.1151655231	-0.1955203645	-0.132600548	0.2281370698	-0.1760908528	-0.0543580998	-0.1064690157	-0.047596452	0.0740555421	0.1620015237	0.15502229	-0.0841585819	0.121401682	-0.0572006881	-0.2124976094	0.0494034877	-0.0815879363	0.1022641273	-0.0153848845	-0.1133966894	-0.0563681141	-0.2470358969	-0.3658150121	-0.1377089798	-0.0955049728	0.3279322166	0.0708988393	-0.0878535601	-0.0151630684786852	-6.774011083699252e-06	0.0002299186456892	4.588722616208032e-11	-0.0471344080729778	0.0301829878055172	0.000911012752868	0.0022216524243899	0.0613793674656832	0.0160730607958682	0.0037674267504873	0.0002583432833476	-0.0003689664306879	-0.0003119664457801	1.361362269745689e-07	9.732306329271536e-08	-0.0007395166423718	-5.167958584000086e-07	5.468848643448607e-07	2.670779592594018e-13	9.036366604326468e-05	9.038472694715724e-05	8.169398865312171e-09	8.165592140778667e-09	0.0	0.0	0.0	0.0	0.0	0.0
1444.016282084775	-0.4931619302924446	2085183.0229259364	0.2432086894897699	2117.260519845145	-5.599834903255669	4482792.108894934	31.358150943720428	1432.9875023431453	-6.615515174511529	2053453.1818716456	43.76504102419231	1684.6569188362582	1153.0946237863589	1.375892	27.867788	0.1801566028147822	0.1115114449002637	0.0145326112	0.0040539711	-0.0081676783	-0.2293964168	-0.0946842357	-0.0774363757	-0.1403578573	-0.1239008473	0.0073063176	0.0320900659	0.1083690322	0.0055279746	-0.1207806857	-0.1801712567	-0.1388181138	0.1697974574	0.1309702825	0.0566777293	0.0070321487	-0.1152443081	0.0025534765	-0.0423385923	-0.246573483	-0.3185212746	-0.0314194276	-0.1718317656	0.0044228923	-0.0475666582	-0.2481628374	0.0770966316	-0.2121512738	-0.0137165888	0.0026739363	-0.0762864718	0.3004038452	-0.0262491907	-0.0294555114	0.0998923415	-0.094309403	-0.1150650963	0.0406366262	0.1725601288	-0.0216828853	-0.0565444062	0.1260335559	-0.0354378004	0.0203767871	-0.129899603	-0.2064693472	-0.0347401476	0.0015443564	0.1271342241	0.2268139025	0.3122100379	0.0357986968	0.218142829	-0.2405828235	0.0278545921	-0.2099042099	-0.2258600634	-0.1772656657	0.1327307101	0.0289323085	0.0435917599	0.08524251	0.0497906545	0.0180858373	-0.0841351807	0.0279455294	-0.3236719768	0.4794681078	-0.085653334	-0.2151006743	0.4982129359	0.0208362447	-0.0136201749	-0.1806397196	-0.0584727792	0.140769727	0.1728094606	0.1751916456	0.2411781807	0.0850464503	-0.0195423296	0.0658240966	-0.096900045	-0.0043315990455568	0.0108314694331284	1.876275029146858e-05	0.0001173207300807	-0.0154938541458449	0.0316405539271329	0.0010011246528158	0.0002400595162927	-0.047621333952307	-0.1090007014179902	0.0022677914473971	0.0118811529096138	-0.0006020002137558	-0.0002330337830678	3.624042573620288e-07	5.430474405093707e-08	-0.0009889990840483	-0.0002494824416764	9.781191882483765e-07	6.22414887048682e-08	-7.976699429503714e-07	-9.116133598621504e-05	8.310389178791587e-09	6.362773378864488e-13	0.0	0.0	0.0	0.0	0.0	0.0
1447.0682324415163	3.051950356741372	2094006.4693414145	9.314400980013788	2116.738791161841	-0.5217286833039907	4480583.110009293	0.2722008189821158	1438.0913424181863	5.103840075041035	2068106.709138141	26.04918351159488	1683.5227465304358	1215.820429128852	1.541905	31.23027	0.134112006981478	0.0760234015801034	-0.1282626003	-0.0913433338	0.0304047435	0.1065482893	-0.0319696195	-0.0050717932	0.1256729153	0.0530558317	0.1327531792	-0.2659978975	0.0080268082	-0.0172412522	0.0779878597	0.0981161523	0.0052357926	0.0061764932	0.096319025	0.026862685	0.0528811359	0.0510148147	0.173178411	0.0889302724	0.1697565269	0.1902361825	0.2248866047	-0.0848295546	-0.0984637491	-0.0002883151	0.0018272559	-0.2002788226	-0.1891741403	0.1850321721	0.0180755558	0.0604416469	-0.0193197164	0.0434901388	-0.0237514219	0.1246143901	-0.1304533471	0.0563261311	-0.1065708436	-0.0947797238	0.1205811473	-0.0421680902	-0.0800708638	-0.1252726757	0.0456347943	-0.0064995634	-0.1454545098	0.0336141958	0.1166345558	-0.0400879197	-0.2054390581	-0.069018526	-0.212867751	0.0134744158	0.0008125736	0.1167342553	0.2652079209	-0.2772154405	-0.1150815503	0.0957929683	-0.107070587	0.0962704269	-0.0355451321	-0.1534749532	0.2804752375	0.0390305632	0.0931673527	0.1041971487	0.0132029149	-0.1622720091	-0.1880570979	0.0424787961	0.0616310301	0.0903919893	-0.0309364904	-0.1761887586	-0.0195814108	-0.0677140444	-0.2026708647	0.0070352829	-0.0253778535	-0.2213135593	0.0606594461	-0.1054172954	-0.0151536588269891	-0.0108220597814323	0.0002296333758447	0.0001171169779128	-0.0584931554633953	-0.0429993013175504	0.0018489399137974	0.0034214492360649	0.0143884444052346	0.0620097783575415	0.0002070273324025	0.0038452126119514	-0.0004869998255715	0.0001150003881842	2.3716883010667145e-07	1.3225089282539674e-08	-0.0007389998874063	0.000249999196642	5.461208335865241e-07	6.249959832164539e-08	-1.799042701745e-07	6.177656727758714e-07	3.816344264602251e-13	3.236554642701949e-14	0.0	1.0	0.0	0.0	0.0	0.0
1446.4931199382374	-0.5751125032788877	2092342.346028656	0.3307543914277087	2113.1573076632435	-3.581483498597663	4465433.806930568	12.827024050727358	1436.8420400708085	-1.2493023473778069	2064515.0481148427	1.5607563551636978	1686.5536598550025	1181.82460394615	1.38474	28.046993	0.1236694415741903	0.0624773214379985	0.0675377625	-0.0096197691	0.1302974721	-0.0418844832	0.0220434975	-0.0524109677	0.009061272	-0.1151232624	0.0060415204	0.0201164249	0.0809329099	-0.0611538134	-0.0066207547	-0.3617401164	-0.0156498965	-0.0078262177	0.0765847105	-0.074524545	0.2160317392	0.2234806713	-0.1640370982	-0.0398233475	0.1908036051	0.0210656164	0.1035172987	0.0262589964	0.1855763797	-0.2581289645	0.189399911	0.094974826	0.061705766	-0.1613727923	-0.1553856382	0.0219305574	0.1854713117	-0.0137250969	-0.0212504373	0.0300564103	0.1444432478	-0.0860963625	-0.0221834187	0.1918912628	-0.0126821908	-0.0676781196	0.042862873	0.0300604416	-0.2040065738	-0.200036369	-0.3300928862	0.1769041657	0.241624676	0.0901415603	0.0287274808	0.0992663802	0.2407823299	-0.2970551471	0.2489012716	0.0602599919	0.135876289	-0.0373573419	-0.1406195111	0.1871450469	0.1401254648	-0.0299858225	-0.0422495297	-0.1282600595	0.4400650177	-0.0062469344	0.2447079698	-0.069638776	-0.0036741551	-0.0819598879	0.0961448857	-0.2853956346	-0.2345653101	-0.124638393	0.0917221414	0.0538738609	0.4321451539	0.0797463144	0.2193395667	-0.248423802	0.2209072172	-0.0781008469	0.0554119421	-0.1133587932	-0.0127221788211784	0.0024314800058106	0.000161853833958	5.912095018657196e-06	-0.0877117660056683	-0.0292186105422729	0.000853727202021	0.0076933538958331	-0.0411664484173783	-0.0555548928226129	0.0016946764753006	0.003086346116532	-0.0008869479905632	-0.0003999481649916	7.866767379640982e-07	1.5995853468022806e-07	-0.000587078453317	0.0001519214340892	3.44661110349081e-07	2.3080122135749512e-08	0.0001772396607187	0.0001774195649888	3.1477702040841464e-08	3.1413897331679894e-08	0.0	0.0	0.0	0.0	0.0	0.0
1439.3171190977166	-7.176000840520828	2071633.769327751	51.49498806315563	2083.545898493393	-29.611409169850504	4341163.511128641	876.8355530243065	1436.3064580864211	-0.5355819843873633	2062976.2415407605	0.2868480620003058	1671.7237211111988	1120.4912833221688	1.92018	38.891994	0.085036415475375	0.0464775439270276	0.0140056521	0.2479392435	-0.123909007	-0.7333008983	0.1128554275	0.3263113689	0.2948744633	-0.2528634894	0.6927957833	0.2869220163	0.1833215385	0.0776157557	-0.0546387805	0.187631434	0.1626597203	0.3232621263	0.2641627018	0.2263917254	0.1481166982	-0.1713217067	-0.0705671176	-0.0030126757	-0.3736924737	0.2169942177	-0.1806471807	-0.2926110485	0.0572054292	0.0774704339	0.2375123755	0.1150108981	0.0877892137	-0.01576042	-0.0100931159	-0.0306249587	-0.0949351304	0.0332217759	-0.1145661995	-0.0500988504	0.1276154556	-0.3426909341	-0.4139412107	0.2953186131	-0.3311733656	-0.09375705	-0.1426273312	-0.4666478818	0.1772042081	0.0114467798	0.1805995135	-0.1989755194	-0.0345923926	-0.0491465999	0.1139571826	0.0817324232	0.0063927817	-0.0807243316	-0.0478692282	0.089396742	-0.0318845951	0.053662622	-0.3965095605	0.1476096561	-0.0047703512	0.0523573586	0.6891230915	0.2700243866	-0.1717982629	-0.0204988914	0.2626637926	0.0659893279	-0.2761856471	-0.0163518619	0.1494985499	0.0364623077	0.0069116162	0.0380555615	0.0540842655	-0.0090860304	-0.0537728614	-0.0179355374	0.0162867436	0.0380143596	-0.0304282178	0.0311979923	0.0500887521	-0.1206811645	-0.0017599389666571	0.0109622398545213	3.097385166358061e-06	0.000120170702628	-0.0808348839638597	0.0068768820418085	4.729150661694961e-05	0.0065342784654506	-0.0524017825913034	-0.0112353341739251	0.0027459468187462	0.0001262327339997	-0.001740895615196	-0.0008539476246328	3.030717543008659e-06	7.292265456160015e-07	-0.0007397529470636	-0.0001526744937465	5.472344226892813e-07	2.3309501040780578e-08	0.0002898567304417	0.0001126170697229	1.2682604392995036e-08	8.401692418235233e-08	0.0	0.0	1.0	0.0	0.0	0.0
